주연테크(044380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-14,412,421,412,419,71702,20292.0,42900000.0
2014-05-15,421,427,416,424,155245,20506.0,42900000.0
2014-05-16,420,426,414,419,58001,20292.0,42900000.0
2014-05-19,423,423,412,417,138622,20163.0,42900000.0
2014-05-20,423,423,405,409,122425,19820.0,42900000.0
2014-05-21,412,413,407,411,81066,19906.0,42900000.0
2014-05-22,411,414,405,411,64109,19906.0,42900000.0
2014-05-23,414,414,406,413,53101,19991.0,42900000.0
2014-05-26,412,415,405,413,50876,19991.0,42900000.0
2014-05-27,414,420,411,415,50390,20077.0,42900000.0
2014-05-28,420,469,417,432,1977486,20892.0,42900000.0
2014-05-29,431,465,430,436,1115123,21107.0,42900000.0
2014-05-30,436,442,418,424,447378,20506.0,42900000.0
2014-06-02,423,425,406,409,355313,19777.0,42900000.0
2014-06-03,406,407,397,400,440372,19348.0,42900000.0
2014-06-05,398,399,389,393,141394,19005.0,42900000.0
2014-06-09,387,398,363,386,191310,18662.0,42900000.0
2014-06-10,385,395,376,389,55543,18833.0,42900000.0
2014-06-11,389,397,380,393,178370,19005.0,42900000.0
2014-06-12,392,398,389,394,30114,19090.0,42900000.0
2014-06-13,401,401,380,387,179714,18747.0,42900000.0
2014-06-16,388,391,376,378,193476,18318.0,42900000.0
2014-06-17,380,386,378,386,86062,18662.0,42900000.0
2014-06-18,384,389,381,386,25326,18662.0,42900000.0
2014-06-19,389,392,384,389,44215,18833.0,42900000.0
2014-06-20,391,391,381,386,50994,18704.0,42900000.0
2014-06-23,386,389,378,386,43560,18704.0,42900000.0
2014-06-24,389,389,375,381,25201,18447.0,42900000.0
2014-06-25,373,384,373,378,89530,18318.0,42900000.0
2014-06-26,374,389,367,371,265268,17975.0,42900000.0
2014-06-27,376,376,366,370,35343,17932.0,42900000.0
2014-06-30,370,374,364,365,186973,17675.0,42900000.0
2014-07-01,367,372,362,372,151545,18018.0,42900000.0
2014-07-02,371,379,371,378,82445,18275.0,42900000.0
2014-07-03,376,386,376,379,121822,18361.0,42900000.0
2014-07-04,382,389,376,385,97717,18619.0,42900000.0
2014-07-07,389,389,381,381,54299,18447.0,42900000.0
2014-07-08,385,385,375,378,85041,18318.0,42900000.0
2014-07-09,382,383,376,384,39702,18576.0,42900000.0
2014-07-10,384,389,381,384,60216,18576.0,42900000.0
2014-07-11,385,385,371,372,93627,18018.0,42900000.0
2014-07-14,388,428,388,428,6329036,20721.0,42900000.0
2014-07-15,434,472,412,428,8607833,20721.0,42900000.0
2014-07-16,432,458,412,443,2067249,21450.0,42900000.0
2014-07-17,448,486,439,465,3284244,22522.0,42900000.0
2014-07-18,456,479,444,451,2014733,21836.0,42900000.0
2014-07-21,455,463,445,454,719325,21965.0,42900000.0
2014-07-22,456,481,447,453,1473682,21922.0,42900000.0
2014-07-23,454,459,436,438,915232,21193.0,42900000.0
2014-07-24,434,440,428,437,545346,21150.0,42900000.0
2014-07-25,436,440,429,440,335592,21278.0,42900000.0
2014-07-28,435,443,420,436,365933,21107.0,42900000.0
2014-07-29,434,443,418,442,630151,21407.0,42900000.0
2014-07-30,436,443,418,418,600754,20249.0,42900000.0
2014-07-31,418,426,407,410,396201,19863.0,42900000.0
2014-08-01,408,416,402,417,291301,20163.0,42900000.0
2014-08-04,416,447,412,433,474992,20978.0,42900000.0
2014-08-05,439,444,426,428,349536,20721.0,42900000.0
2014-08-06,436,436,409,416,689770,20120.0,42900000.0
2014-08-07,416,421,410,416,225103,20120.0,42900000.0
2014-08-08,415,415,402,405,340740,19605.0,42900000.0
2014-08-11,407,413,401,414,125255,20034.0,42900000.0
2014-08-12,409,413,398,401,252580,19434.0,42900000.0
2014-08-13,398,405,398,403,82081,19520.0,42900000.0
2014-08-14,405,406,392,394,315322,19090.0,42900000.0
2014-08-18,406,406,388,395,212982,19133.0,42900000.0
2014-08-19,395,397,388,392,162299,18962.0,42900000.0
2014-08-20,391,399,389,394,144744,19090.0,42900000.0
2014-08-21,397,397,390,392,170166,18962.0,42900000.0
2014-08-22,390,407,389,401,206504,19391.0,42900000.0
2014-08-25,404,411,394,398,132303,19262.0,42900000.0
2014-08-26,397,405,392,399,130328,19305.0,42900000.0
2014-08-27,409,423,401,419,437970,20292.0,42900000.0
2014-08-28,419,448,411,427,436671,20678.0,42900000.0
2014-08-29,427,436,405,421,215192,20378.0,42900000.0
2014-09-01,427,428,412,425,221951,20549.0,42900000.0
2014-09-02,420,427,413,417,155370,20163.0,42900000.0
2014-09-03,417,445,406,438,2149584,21193.0,42900000.0
2014-09-04,474,503,469,503,4434460,24367.0,42900000.0
2014-09-05,522,522,457,470,5027821,22737.0,42900000.0
2014-09-11,469,505,462,488,1553785,23638.0,42900000.0
2014-09-12,502,561,487,561,5090615,27156.0,42900000.0
2014-09-15,594,644,594,644,8811970,31188.0,42900000.0
2014-09-16,666,682,627,656,7289850,31746.0,42900000.0
2014-09-17,650,721,643,676,5568015,32733.0,42900000.0
2014-09-18,676,729,664,686,3469278,33205.0,42900000.0
2014-09-19,695,726,655,667,2740586,32304.0,42900000.0
2014-09-22,666,706,662,678,1292627,32818.0,42900000.0
2014-09-23,682,723,576,577,4989084,27928.0,42900000.0
2014-09-24,558,590,553,583,4906757,28228.0,42900000.0
2014-09-25,585,600,561,583,1729312,28228.0,42900000.0
2014-09-26,571,593,562,592,1515040,28657.0,42900000.0
2014-09-29,592,610,514,538,2277231,26040.0,42900000.0
2014-09-30,522,546,497,532,3150855,25740.0,42900000.0
2014-10-01,545,545,487,500,2204526,24196.0,42900000.0
2014-10-02,499,537,489,518,2476461,25096.0,42900000.0
2014-10-06,514,518,491,501,816332,24238.0,42900000.0
2014-10-07,500,554,490,518,4174636,25096.0,42900000.0
2014-10-08,517,531,500,514,1055450,24882.0,42900000.0
2014-10-10,512,512,483,487,1392264,23552.0,42900000.0
2014-10-13,483,500,452,452,1401616,21879.0,42900000.0
2014-10-14,441,472,441,465,843951,22522.0,42900000.0
2014-10-15,469,471,454,458,527297,22179.0,42900000.0
2014-10-16,463,463,444,459,426203,22222.0,42900000.0
2014-10-17,459,487,455,459,1021622,22222.0,42900000.0
2014-10-20,465,485,461,482,506198,23338.0,42900000.0
2014-10-21,482,494,467,468,755144,22651.0,42900000.0
2014-10-22,470,483,466,483,503522,23380.0,42900000.0
2014-10-23,482,487,467,476,512104,23037.0,42900000.0
2014-10-24,471,477,461,465,372545,22522.0,42900000.0
2014-10-27,468,468,452,458,402264,22179.0,42900000.0
2014-10-28,458,467,448,459,450472,22222.0,42900000.0
2014-10-29,452,483,451,477,657383,23080.0,42900000.0
2014-10-30,476,523,467,507,3422453,24539.0,42900000.0
2014-10-31,506,513,485,499,872608,24153.0,42900000.0
2014-11-03,498,507,487,495,564493,23981.0,42900000.0
2014-11-04,502,530,468,479,1900581,23166.0,42900000.0
2014-11-05,491,496,461,470,816392,22737.0,42900000.0
2014-11-06,470,479,449,459,508205,22222.0,42900000.0
2014-11-07,462,467,456,467,223805,22608.0,42900000.0
2014-11-10,468,500,461,480,519707,23252.0,42900000.0
2014-11-11,481,487,468,484,287706,23423.0,42900000.0
2014-11-12,484,487,470,483,272359,23380.0,42900000.0
2014-11-13,479,484,474,480,285681,23252.0,42900000.0
2014-11-14,479,479,465,467,418901,22608.0,42900000.0
2014-11-17,467,473,456,461,226088,22308.0,42900000.0
2014-11-18,460,467,454,463,209172,22394.0,42900000.0
2014-11-19,461,468,460,464,145841,22480.0,42900000.0
2014-11-20,459,465,456,464,139079,22437.0,42900000.0
2014-11-21,460,470,459,467,106412,22608.0,42900000.0
2014-11-24,463,484,461,484,380395,23423.0,42900000.0
2014-11-25,478,489,474,486,277815,23509.0,42900000.0
2014-11-26,482,499,480,487,251197,23595.0,42900000.0
2014-11-27,487,494,476,485,199961,23466.0,42900000.0
2014-11-28,483,491,474,479,156369,23166.0,42900000.0
2014-12-01,474,482,461,462,211251,22351.0,42900000.0
2014-12-02,459,481,459,476,179876,23037.0,42900000.0
2014-12-03,478,478,467,469,152541,22694.0,42900000.0
2014-12-04,468,475,467,473,83281,22909.0,42900000.0
2014-12-05,473,489,473,483,198250,23380.0,42900000.0
2014-12-08,487,490,478,486,280028,23509.0,42900000.0
2014-12-09,490,490,475,476,290660,23037.0,42900000.0
2014-12-10,475,486,464,470,139787,22737.0,42900000.0
2014-12-11,468,469,459,461,197736,22308.0,42900000.0
2014-12-12,475,483,459,461,382566,22308.0,42900000.0
2014-12-15,458,467,457,463,208028,22394.0,42900000.0
2014-12-16,459,463,455,459,230874,22222.0,42900000.0
2014-12-17,459,464,456,462,185164,22351.0,42900000.0
2014-12-18,461,461,444,448,279086,21664.0,42900000.0
2014-12-19,444,455,444,444,143795,21493.0,42900000.0
2014-12-22,444,447,412,419,616341,20292.0,42900000.0
2014-12-23,419,429,413,422,206380,20420.0,42900000.0
2014-12-24,421,436,421,432,168384,20892.0,42900000.0
2014-12-26,434,434,424,425,123530,20549.0,42900000.0
2014-12-29,428,430,416,426,126152,20635.0,42900000.0
2014-12-30,420,436,420,426,130895,20635.0,42900000.0
2015-01-02,426,436,422,436,139973,21107.0,42900000.0
2015-01-05,436,471,436,464,532096,22437.0,42900000.0
2015-01-06,450,472,444,464,377354,22437.0,42900000.0
2015-01-07,459,464,452,454,190587,21965.0,42900000.0
2015-01-08,453,475,453,463,256188,22394.0,42900000.0
2015-01-09,475,479,457,472,206647,22823.0,42900000.0
2015-01-12,471,477,466,474,265872,22952.0,42900000.0
2015-01-13,475,476,462,468,261952,22651.0,42900000.0
2015-01-14,472,473,458,472,372869,22866.0,42900000.0
2015-01-15,469,474,460,470,118984,22737.0,42900000.0
2015-01-16,470,507,461,500,1090043,24196.0,42900000.0
2015-01-19,499,512,487,497,598220,24067.0,42900000.0
2015-01-20,497,501,485,495,374594,23981.0,42900000.0
2015-01-21,531,568,527,569,5587246,27542.0,42900000.0
2015-01-22,560,636,541,593,4987250,28700.0,42900000.0
2015-01-23,576,625,564,570,3396739,27585.0,42900000.0
2015-01-26,568,568,531,546,1205948,26426.0,42900000.0
2015-01-27,547,564,538,549,1032242,26598.0,42900000.0
2015-01-28,549,556,514,523,811509,25311.0,42900000.0
2015-01-29,528,569,522,530,921499,25654.0,42900000.0
2015-01-30,527,551,527,538,477941,26040.0,42900000.0
2015-02-02,548,556,537,542,581272,26255.0,42900000.0
2015-02-03,542,542,518,525,597812,25397.0,42900000.0
2015-02-04,524,537,519,527,431937,25526.0,42900000.0
2015-02-05,531,537,523,532,357256,25740.0,42900000.0
2015-02-06,527,552,524,534,503947,25869.0,42900000.0
2015-02-09,536,598,534,563,2754974,27242.0,42900000.0
2015-02-10,565,578,548,557,577147,26941.0,42900000.0
2015-02-11,577,585,537,548,1120280,26512.0,42900000.0
2015-02-12,546,547,506,526,652552,25483.0,42900000.0
2015-02-13,525,529,507,519,209857,25139.0,42900000.0
2015-02-16,518,529,508,521,251597,25225.0,42900000.0
2015-02-17,522,522,500,506,307619,24496.0,42900000.0
2015-02-23,505,522,505,518,216758,25096.0,42900000.0
2015-02-24,518,535,517,535,244586,25912.0,42900000.0
2015-02-25,536,546,522,542,197855,26212.0,42900000.0
2015-02-26,541,545,522,534,285018,25869.0,42900000.0
2015-02-27,536,549,524,549,437126,26598.0,42900000.0
2015-03-02,552,591,549,572,988000,27670.0,42900000.0
2015-03-03,572,580,563,567,270273,27456.0,42900000.0
2015-03-04,568,584,556,560,580487,27113.0,42900000.0
2015-03-05,560,576,552,566,224627,27413.0,42900000.0
2015-03-06,567,574,561,562,288777,27199.0,42900000.0
2015-03-09,561,571,556,569,208910,27542.0,42900000.0
2015-03-10,571,578,557,571,389716,27628.0,42900000.0
2015-03-11,570,615,562,594,1403283,28743.0,42900000.0
2015-03-12,602,602,577,594,416651,28743.0,42900000.0
2015-03-13,588,596,576,576,425876,27885.0,42900000.0
2015-03-16,577,586,567,581,390126,28100.0,42900000.0
2015-03-17,584,641,579,589,1525450,28528.0,42900000.0
2015-03-18,585,605,581,591,469743,28614.0,42900000.0
2015-03-19,595,650,586,647,1950071,31317.0,42900000.0
2015-03-20,635,646,618,629,622546,30459.0,42900000.0
2015-03-23,633,654,623,645,485308,31231.0,42900000.0
2015-03-24,652,713,647,661,2037762,32003.0,42900000.0
2015-03-25,651,677,646,674,442949,32647.0,42900000.0
2015-03-26,664,673,621,633,890190,30631.0,42900000.0
2015-03-27,631,632,615,620,360605,29987.0,42900000.0
2015-03-30,615,636,613,635,243924,30716.0,42900000.0
2015-03-31,646,646,628,636,298682,30802.0,42900000.0
2015-04-01,644,644,615,627,450461,30373.0,42900000.0
2015-04-02,618,627,592,603,901119,29172.0,42900000.0
2015-04-03,601,623,601,623,328564,30159.0,42900000.0
2015-04-06,624,639,619,634,241284,30674.0,42900000.0
2015-04-07,633,642,628,635,234142,30716.0,42900000.0
2015-04-08,638,646,629,633,172374,30631.0,42900000.0
2015-04-09,633,668,632,659,575660,31918.0,42900000.0
2015-04-10,664,678,655,660,434255,31960.0,42900000.0
2015-04-13,657,676,656,666,170000,32261.0,42900000.0
2015-04-14,673,673,644,656,272247,31746.0,42900000.0
2015-04-15,653,667,652,656,170943,31746.0,42900000.0
2015-04-16,658,686,658,667,439155,32304.0,42900000.0
2015-04-17,670,690,666,681,303186,32947.0,42900000.0
2015-04-20,673,695,673,680,349524,32904.0,42900000.0
2015-04-21,676,745,672,714,877802,34577.0,42900000.0
2015-04-22,724,756,655,702,1007098,33977.0,42900000.0
2015-04-23,702,725,691,702,281988,33977.0,42900000.0
2015-04-24,701,722,688,709,254430,34320.0,42900000.0
2015-04-27,706,725,706,718,160052,34749.0,42900000.0
2015-04-28,717,734,709,718,175124,34749.0,42900000.0
2015-04-29,724,724,688,718,166008,34749.0,42900000.0
2015-04-30,717,725,682,703,316379,34020.0,42900000.0
2015-05-04,702,722,676,700,188427,33891.0,42900000.0
2015-05-06,683,693,662,674,268865,32604.0,42900000.0
2015-05-07,673,702,665,700,419378,33891.0,42900000.0
2015-05-08,699,712,686,703,316177,34020.0,42900000.0
2015-05-11,712,725,702,705,334822,34148.0,42900000.0
2015-05-12,704,714,690,703,399841,34020.0,42900000.0
2015-05-13,692,704,672,674,399881,32647.0,42900000.0
2015-05-14,675,695,665,684,377970,33119.0,42900000.0
2015-05-15,684,686,671,682,249580,32990.0,42900000.0
2015-05-18,681,690,646,656,363044,31746.0,42900000.0
2015-05-19,661,661,638,651,122050,31532.0,42900000.0
2015-05-20,651,651,620,643,433005,31145.0,42900000.0
2015-05-21,632,649,615,618,209271,29901.0,42900000.0
2015-05-22,632,649,615,639,157414,30931.0,42900000.0
2015-05-26,630,651,629,647,135450,31317.0,42900000.0
2015-05-27,640,654,633,654,272067,31660.0,42900000.0
2015-05-28,654,685,652,669,320138,32390.0,42900000.0
2015-05-29,677,677,653,667,176307,32304.0,42900000.0
2015-06-01,666,676,654,676,235956,32733.0,42900000.0
2015-06-02,677,684,662,674,289255,32604.0,42900000.0
2015-06-03,678,686,654,674,328325,32604.0,42900000.0
2015-06-04,631,669,621,639,366295,30931.0,42900000.0
2015-06-05,639,639,621,621,230802,30073.0,42900000.0
2015-06-08,620,628,598,620,253668,30030.0,42900000.0
2015-06-09,616,629,607,618,246522,29901.0,42900000.0
2015-06-10,631,631,576,590,588546,28571.0,42900000.0
2015-06-11,586,599,573,584,310986,28271.0,42900000.0
2015-06-12,585,588,549,549,509259,26598.0,42900000.0
2015-06-15,550,573,522,568,232412,27499.0,42900000.0
2015-06-16,568,570,551,555,125928,26855.0,42900000.0
2015-06-17,562,562,541,546,224768,26426.0,42900000.0
2015-06-18,557,557,545,549,152780,26555.0,42900000.0
2015-06-19,545,567,545,565,228930,27370.0,42900000.0
2015-06-22,565,565,548,556,207469,26898.0,42900000.0
2015-06-23,555,560,536,543,351690,26298.0,42900000.0
2015-06-24,550,555,539,549,249443,26598.0,42900000.0
2015-06-25,552,581,549,563,274997,27242.0,42900000.0
2015-06-26,563,567,548,555,176784,26855.0,42900000.0
2015-06-29,523,543,515,531,309726,25697.0,42900000.0
2015-06-30,530,549,522,541,161679,26169.0,42900000.0
2015-07-01,546,562,546,557,117678,26984.0,42900000.0
2015-07-02,562,562,553,557,121879,26984.0,42900000.0
2015-07-03,561,562,548,557,139634,26984.0,42900000.0
2015-07-06,550,558,540,543,188175,26298.0,42900000.0
2015-07-07,544,548,530,540,233446,26126.0,42900000.0
2015-07-08,539,545,531,545,150470,26384.0,42900000.0
2015-07-09,538,620,530,567,432325,27456.0,42900000.0
2015-07-10,583,638,570,592,964598,28657.0,42900000.0
2015-07-13,592,624,576,616,336909,29816.0,42900000.0
2015-07-14,640,640,595,614,392966,29730.0,42900000.0
2015-07-15,620,620,598,601,357286,29086.0,42900000.0
2015-07-16,615,615,593,596,253665,28829.0,42900000.0
2015-07-17,595,773,595,774,12134665,37452.0,42900000.0
2015-07-20,792,904,734,767,15258581,37108.0,42900000.0
2015-07-21,756,789,695,726,3821974,35135.0,42900000.0
2015-07-22,734,823,715,735,6285913,35564.0,42900000.0
2015-07-23,764,802,738,752,2832126,36379.0,42900000.0
2015-07-24,751,769,710,716,1264195,34663.0,42900000.0
2015-07-27,732,734,659,667,1326758,32304.0,42900000.0
2015-07-28,677,866,675,867,14405650,41956.0,42900000.0
2015-07-29,921,1081,830,854,43673056,41356.0,42900000.0
2015-07-30,837,930,709,731,24104517,35392.0,42900000.0
2015-07-31,757,948,732,948,31632182,45903.0,42900000.0
2015-08-03,1036,1067,904,975,24645714,47190.0,42900000.0
2015-08-04,0,0,0,975,0,47190.0,42900000.0
2015-08-05,908,974,908,944,2190864,45688.0,42900000.0
2015-08-06,961,988,943,988,2178906,47834.0,42900000.0
2015-08-07,979,1028,957,1010,2513956,48906.0,42900000.0
2015-08-10,992,1023,871,908,5782805,43972.0,42900000.0
2015-08-11,912,1178,840,1179,44022445,57057.0,42900000.0
2015-08-12,1178,1453,1085,1134,57634144,54912.0,42900000.0
2015-08-13,1156,1311,1130,1174,20071740,56842.0,42900000.0
2015-08-17,1156,1174,1028,1037,8598990,50193.0,42900000.0
2015-08-18,1085,1293,1081,1130,33762827,54698.0,42900000.0
2015-08-19,1169,1298,1165,1281,19797322,61990.0,42900000.0
2015-08-20,1231,1271,1183,1228,8121589,59416.0,42900000.0
2015-08-21,1169,1200,983,1064,8168786,51480.0,42900000.0
2015-08-24,1107,1196,1050,1139,8287049,55126.0,42900000.0
2015-08-25,1169,1205,1112,1188,8128589,57486.0,42900000.0
2015-08-26,1152,1192,1063,1121,6165958,54268.0,42900000.0
2015-08-27,1178,1254,1121,1134,10937612,54912.0,42900000.0
2015-08-28,1143,1209,1121,1139,5269427,55126.0,42900000.0
2015-08-31,1147,1156,1081,1121,4030075,54268.0,42900000.0
2015-09-01,1103,1121,1019,1046,3458540,50622.0,42900000.0
2015-09-02,1005,1121,997,1086,3962314,52552.0,42900000.0
2015-09-03,1090,1103,1045,1055,1988369,51051.0,42900000.0
2015-09-04,1293,1369,1121,1183,61179071,57272.0,42900000.0
2015-09-07,1165,1174,1063,1103,10497061,53410.0,42900000.0
2015-09-08,1112,1116,957,1024,7948895,49550.0,42900000.0
2015-09-09,1050,1072,1001,1033,5156257,49978.0,42900000.0
2015-09-10,1028,1028,974,993,4199719,48048.0,42900000.0
2015-09-11,970,1023,921,948,3808055,45903.0,42900000.0
2015-09-14,957,1001,935,957,2939912,46332.0,42900000.0
2015-09-15,957,974,912,931,2373080,45045.0,42900000.0
2015-09-16,939,952,904,931,2111716,45045.0,42900000.0
2015-09-17,939,1045,921,953,7893224,46118.0,42900000.0
2015-09-18,970,997,943,962,2593003,46546.0,42900000.0
2015-09-21,948,952,912,926,1997006,44830.0,42900000.0
2015-09-22,939,939,904,917,1780621,44402.0,42900000.0
2015-09-23,908,917,886,900,1935093,43544.0,42900000.0
2015-09-24,912,912,849,886,2356138,42900.0,42900000.0
2015-09-25,886,930,872,913,2039217,44187.0,42900000.0
2015-09-30,904,904,885,886,1043331,42900.0,42900000.0
2015-10-01,877,926,877,895,2300718,43329.0,42900000.0
2015-10-02,912,1001,904,931,5887576,45045.0,42900000.0
2015-10-05,943,997,930,957,4231304,46332.0,42900000.0
2015-10-06,1001,1032,957,970,3880266,46976.0,42900000.0
2015-10-07,970,983,930,948,1669644,45903.0,42900000.0
2015-10-08,961,974,930,948,1475475,45903.0,42900000.0
2015-10-12,948,983,948,966,1720407,46761.0,42900000.0
2015-10-13,952,992,948,979,1890930,47404.0,42900000.0
2015-10-14,970,988,952,966,1666117,46761.0,42900000.0
2015-10-15,966,1014,948,1006,2751659,48692.0,42900000.0
2015-10-16,1032,1134,970,975,6157781,47190.0,42900000.0
2015-10-19,979,997,943,970,2446221,46976.0,42900000.0
2015-10-20,970,988,948,953,1538432,46118.0,42900000.0
2015-10-21,948,957,926,935,1352475,45260.0,42900000.0
2015-10-22,939,939,912,931,1106085,45045.0,42900000.0
2015-10-23,935,939,899,904,1129348,43758.0,42900000.0
2015-10-26,917,926,904,913,779735,44187.0,42900000.0
2015-10-27,921,983,895,931,2786782,45045.0,42900000.0
2015-10-28,930,952,904,904,890951,43758.0,42900000.0
2015-10-29,904,926,899,908,597454,43972.0,42900000.0
2015-10-30,904,921,886,886,667157,42900.0,42900000.0
2015-11-02,895,895,860,862,772550,41742.0,42900000.0
2015-11-03,868,930,861,891,1262021,43114.0,42900000.0
2015-11-04,912,912,877,895,614477,43329.0,42900000.0
2015-11-05,904,904,884,891,494444,43114.0,42900000.0
2015-11-06,886,939,881,904,1581441,43758.0,42900000.0
2015-11-09,904,912,881,885,511299,42814.0,42900000.0
2015-11-10,885,885,846,865,687521,41870.0,42900000.0
2015-11-11,886,904,865,879,567959,42557.0,42900000.0
2015-11-12,879,885,849,855,722098,41398.0,42900000.0
2015-11-13,844,855,813,824,594304,39897.0,42900000.0
2015-11-16,817,827,740,786,511471,38052.0,42900000.0
2015-11-17,784,827,784,814,553446,39425.0,42900000.0
2015-11-18,814,833,806,815,468373,39468.0,42900000.0
2015-11-19,819,917,810,864,2410161,41828.0,42900000.0
2015-11-20,869,908,869,874,677646,42299.0,42900000.0
2015-11-23,885,886,867,871,399232,42171.0,42900000.0
2015-11-24,883,883,855,872,401420,42214.0,42900000.0
2015-11-25,883,885,872,877,327068,42471.0,42900000.0
2015-11-26,886,912,872,900,715157,43544.0,42900000.0
2015-11-27,899,983,880,913,5510455,44187.0,42900000.0
2015-11-30,904,939,881,931,1381859,45045.0,42900000.0
2015-12-01,943,1209,908,988,46541659,47834.0,42900000.0
2015-12-02,1005,1032,908,917,11968396,44402.0,42900000.0
2015-12-03,917,926,879,882,4624894,42686.0,42900000.0
2015-12-04,886,921,855,891,3525208,43114.0,42900000.0
2015-12-07,895,908,876,877,1711805,42428.0,42900000.0
2015-12-08,872,881,818,820,2303701,39682.0,42900000.0
2015-12-09,803,838,803,815,1148432,39468.0,42900000.0
2015-12-10,808,823,767,782,1620308,37838.0,42900000.0
2015-12-11,804,974,790,878,18793984,42514.0,42900000.0
2015-12-14,879,879,835,839,1908026,40626.0,42900000.0
2015-12-15,853,876,815,838,1527684,40583.0,42900000.0
2015-12-16,841,917,841,891,3964405,43114.0,42900000.0
2015-12-17,904,908,882,895,1339107,43329.0,42900000.0
2015-12-18,895,952,886,922,2255325,44616.0,42900000.0
2015-12-21,926,935,886,904,1754942,43758.0,42900000.0
2015-12-22,899,974,890,922,3737386,44616.0,42900000.0
2015-12-23,921,939,886,891,1656908,43114.0,42900000.0
2015-12-24,904,904,883,885,1076482,42814.0,42900000.0
2015-12-28,899,904,841,860,952617,41613.0,42900000.0
2015-12-29,859,895,859,891,548305,43114.0,42900000.0
2015-12-30,877,895,873,878,643562,42514.0,42900000.0
2016-01-04,880,881,857,857,786213,41484.0,42900000.0
2016-01-05,833,870,833,861,535401,41699.0,42900000.0
2016-01-06,862,871,840,843,758058,40798.0,42900000.0
2016-01-07,850,856,833,841,586538,40712.0,42900000.0
2016-01-08,841,841,784,838,1026895,40540.0,42900000.0
2016-01-11,820,857,820,858,512367,41527.0,42900000.0
2016-01-12,858,880,855,860,813404,41613.0,42900000.0
2016-01-13,871,890,865,869,850793,42085.0,42900000.0
2016-01-14,885,886,846,885,930046,42814.0,42900000.0
2016-01-15,948,983,865,868,6726253,41999.0,42900000.0
2016-01-18,865,866,837,848,1000901,41055.0,42900000.0
2016-01-19,855,858,841,847,664468,41012.0,42900000.0
2016-01-20,835,854,833,839,906061,40626.0,42900000.0
2016-01-21,845,884,831,839,724696,40626.0,42900000.0
2016-01-22,839,857,839,853,386272,41270.0,42900000.0
2016-01-25,868,868,845,846,248345,40970.0,42900000.0
2016-01-26,854,854,832,834,451415,40369.0,42900000.0
2016-01-27,835,844,833,835,337473,40412.0,42900000.0
2016-01-28,831,849,828,833,267282,40326.0,42900000.0
2016-01-29,845,845,833,840,221179,40669.0,42900000.0
2016-02-01,850,850,831,838,221057,40583.0,42900000.0
2016-02-02,838,840,829,830,314485,40197.0,42900000.0
2016-02-03,830,836,815,815,313743,39468.0,42900000.0
2016-02-04,822,849,816,850,350662,41141.0,42900000.0
2016-02-05,846,849,833,844,222762,40841.0,42900000.0
2016-02-11,826,830,779,814,383307,39425.0,42900000.0
2016-02-12,814,825,722,804,486788,38910.0,42900000.0
2016-02-15,810,825,794,825,361629,39940.0,42900000.0
2016-02-16,824,830,818,826,164460,39983.0,42900000.0
2016-02-17,826,829,796,807,431701,39039.0,42900000.0
2016-02-18,809,810,795,803,263392,38867.0,42900000.0
2016-02-19,806,818,788,805,395829,38953.0,42900000.0
2016-02-22,798,808,787,802,297376,38824.0,42900000.0
2016-02-23,805,824,799,809,196707,39168.0,42900000.0
2016-02-24,807,886,797,819,1227929,39640.0,42900000.0
2016-02-25,818,873,812,820,856175,39682.0,42900000.0
2016-02-26,820,841,779,802,566430,38824.0,42900000.0
2016-02-29,812,818,797,811,264219,39254.0,42900000.0
2016-03-02,810,833,808,821,360025,39725.0,42900000.0
2016-03-03,820,853,815,835,626779,40412.0,42900000.0
2016-03-04,827,841,817,829,670284,40112.0,42900000.0
2016-03-07,849,849,835,839,360199,40626.0,42900000.0
2016-03-08,824,864,824,858,307016,41527.0,42900000.0
2016-03-09,858,885,857,870,516549,42128.0,42900000.0
2016-03-10,870,877,851,853,269463,41270.0,42900000.0
2016-03-11,847,857,782,807,1988080,39082.0,42900000.0
2016-03-14,810,819,801,806,504150,38996.0,42900000.0
2016-03-15,800,813,779,789,693078,38181.0,42900000.0
2016-03-16,770,786,735,753,1637859,36465.0,42900000.0
2016-03-17,753,779,752,762,631336,36894.0,42900000.0
2016-03-18,775,775,751,758,601515,36680.0,42900000.0
2016-03-21,766,797,762,793,795719,38396.0,42900000.0
2016-03-22,793,794,778,783,202069,37881.0,42900000.0
2016-03-23,782,806,771,784,606305,37966.0,42900000.0
2016-03-24,796,796,779,783,270642,37924.0,42900000.0
2016-03-25,813,850,779,804,1402654,38910.0,42900000.0
2016-03-28,858,895,808,808,2861273,39125.0,42900000.0
2016-03-29,828,877,807,869,2306140,42085.0,42900000.0
2016-03-30,912,930,873,886,5538440,42900.0,42900000.0
2016-03-31,884,885,846,869,1786085,42042.0,42900000.0
2016-04-01,860,885,841,843,1329563,40798.0,42900000.0
2016-04-04,859,876,841,877,2020378,42428.0,42900000.0
2016-04-05,908,912,849,857,2992381,41484.0,42900000.0
2016-04-06,868,868,833,857,814996,41484.0,42900000.0
2016-04-07,867,867,822,825,965482,39940.0,42900000.0
2016-04-08,822,829,766,792,1731983,38353.0,42900000.0
2016-04-11,792,806,756,774,819874,37452.0,42900000.0
2016-04-12,773,794,762,778,490645,37666.0,42900000.0
