LG디스플레이(034220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-13,31300,32100,30850,31400,2687463,11235413.0,357815700.0
2011-06-14,31200,31650,30500,31100,3396402,11128068.0,357815700.0
2011-06-15,31350,31650,29950,30700,4585037,10984942.0,357815700.0
2011-06-16,30000,30600,30000,30250,1866990,10823925.0,357815700.0
2011-06-17,30450,30450,28050,28200,8022813,10090403.0,357815700.0
2011-06-20,28250,28600,27600,28050,3782603,10036730.0,357815700.0
2011-06-21,28200,29000,28200,28950,3469294,10358765.0,357815700.0
2011-06-22,29750,30050,29350,29500,4153466,10555563.0,357815700.0
2011-06-23,29150,29350,28450,28700,3284296,10269311.0,357815700.0
2011-06-24,28700,30800,28700,30200,5270376,10806034.0,357815700.0
2011-06-27,29950,30350,29750,29900,1929177,10698689.0,357815700.0
2011-06-28,30350,30450,29100,29100,2224233,10412437.0,357815700.0
2011-06-29,29550,29950,28850,29500,2225155,10555563.0,357815700.0
2011-06-30,29650,29700,29250,29550,1847654,10573454.0,357815700.0
2011-07-01,30200,30950,30050,30750,2754202,11002833.0,357815700.0
2011-07-04,31300,31650,30800,31050,2922422,11110177.0,357815700.0
2011-07-05,31150,31300,30350,31300,2308910,11199631.0,357815700.0
2011-07-06,30700,30900,30300,30750,2294275,11002833.0,357815700.0
2011-07-07,30350,30900,30200,30700,1678457,10984942.0,357815700.0
2011-07-08,30850,30850,30300,30750,1711182,11002833.0,357815700.0
2011-07-11,30200,30250,29550,29600,3622624,10591345.0,357815700.0
2011-07-12,29100,29200,28500,28500,3656358,10197747.0,357815700.0
2011-07-13,28650,28750,27500,27800,4644444,9947276.0,357815700.0
2011-07-14,27500,28550,27300,27850,3988205,9965167.0,357815700.0
2011-07-15,27850,28500,27700,28200,1699081,10090403.0,357815700.0
2011-07-18,28450,28700,28050,28200,2003754,10090403.0,357815700.0
2011-07-19,28150,29450,28050,29150,3058884,10430328.0,357815700.0
2011-07-20,30100,31050,30050,30550,6168705,10931270.0,357815700.0
2011-07-21,30600,30850,29450,30250,2383117,10823925.0,357815700.0
2011-07-22,29500,30100,29100,29450,4965299,10537672.0,357815700.0
2011-07-25,29050,29150,28650,28900,2311931,10340874.0,357815700.0
2011-07-26,29050,29350,28850,29300,1329009,10484000.0,357815700.0
2011-07-27,29050,29550,28700,29000,2365338,10376655.0,357815700.0
2011-07-28,28100,28300,27800,27900,4744134,9983058.0,357815700.0
2011-07-29,28000,28200,27000,27150,4807208,9714696.0,357815700.0
2011-08-01,27400,28450,27400,28400,2930030,10161966.0,357815700.0
2011-08-02,27700,27850,27150,27300,3831258,9768369.0,357815700.0
2011-08-03,26550,26800,26300,26350,2599476,9428444.0,357815700.0
2011-08-04,26700,26850,25350,25400,3200702,9088519.0,357815700.0
2011-08-05,23850,24400,23250,23600,5201358,8444451.0,357815700.0
2011-08-08,23000,23750,20650,21550,6467016,7710928.0,357815700.0
2011-08-09,20550,21250,19350,20400,6556791,7299440.0,357815700.0
2011-08-10,21950,22350,21050,21600,6153972,7728819.0,357815700.0
2011-08-11,20500,21850,20400,21700,4408053,7764601.0,357815700.0
2011-08-12,22300,22450,20600,20850,4708500,7460457.0,357815700.0
2011-08-16,21550,21900,21200,21600,2853377,7728819.0,357815700.0
2011-08-17,21350,21800,20850,21150,2669591,7567802.0,357815700.0
2011-08-18,20750,20850,19350,19350,6137489,6923734.0,357815700.0
2011-08-19,18250,19100,17900,18500,4871046,6619590.0,357815700.0
2011-08-22,19000,19350,18700,18950,2545016,6780608.0,357815700.0
2011-08-23,19000,19850,18700,19850,2663606,7102642.0,357815700.0
2011-08-24,20050,20200,19150,19350,2447117,6923734.0,357815700.0
2011-08-25,19600,20050,19400,19550,3012593,6995297.0,357815700.0
2011-08-26,19500,20300,19350,20000,1970423,7156314.0,357815700.0
2011-08-29,20500,21300,20150,21100,2788917,7549911.0,357815700.0
2011-08-30,21400,21650,20400,20600,3935054,7371003.0,357815700.0
2011-08-31,20700,20900,20200,20900,2319553,7478348.0,357815700.0
2011-09-01,21050,21450,20200,20450,4325758,7317331.0,357815700.0
2011-09-02,20150,20500,19650,19950,2296705,7138423.0,357815700.0
2011-09-05,19650,19650,18750,18750,2499166,6709044.0,357815700.0
2011-09-06,18300,18700,17750,18000,2706172,6440683.0,357815700.0
2011-09-07,18500,19850,18250,19500,3951199,6977406.0,357815700.0
2011-09-08,19850,19950,18500,19100,3697833,6834280.0,357815700.0
2011-09-09,19000,19650,18750,19150,2164905,6852171.0,357815700.0
2011-09-14,19050,19500,18550,18550,2086656,6637481.0,357815700.0
2011-09-15,19300,19700,18800,19000,2151575,6798498.0,357815700.0
2011-09-16,19500,20450,19300,20450,3448373,7317331.0,357815700.0
2011-09-19,20400,20950,20050,20400,2318645,7299440.0,357815700.0
2011-09-20,20300,21950,19950,21550,4527432,7710928.0,357815700.0
2011-09-21,21350,21950,20800,21300,4060288,7621474.0,357815700.0
2011-09-22,20500,20700,19900,20100,2911079,7192096.0,357815700.0
2011-09-23,18900,19300,18200,18350,4860763,6565918.0,357815700.0
2011-09-26,18500,18700,17300,17500,3287035,6261775.0,357815700.0
2011-09-27,18150,18450,17850,18300,2158660,6548027.0,357815700.0
2011-09-28,18150,18650,18150,18150,1832023,6494355.0,357815700.0
2011-09-29,17800,20600,17800,20150,5918055,7209986.0,357815700.0
2011-09-30,19800,20450,19150,19800,3939190,7084751.0,357815700.0
2011-10-04,18400,19100,17900,19100,4091762,6834280.0,357815700.0
2011-10-05,19200,19450,18150,18150,3185664,6494355.0,357815700.0
2011-10-06,19100,20550,18850,19500,5393527,6977406.0,357815700.0
2011-10-07,20200,20550,19950,20050,3544190,7174205.0,357815700.0
2011-10-10,20350,21750,20300,21250,5308865,7603584.0,357815700.0
2011-10-11,22000,22050,21100,21300,4671730,7621474.0,357815700.0
2011-10-12,21100,22500,21000,22450,5896037,8032962.0,357815700.0
2011-10-13,22700,22950,22100,22100,3881874,7907727.0,357815700.0
2011-10-14,22250,22500,21250,22200,3146874,7943509.0,357815700.0
2011-10-17,22450,22950,21700,22750,3178330,8140307.0,357815700.0
2011-10-18,22050,22650,21850,22350,3354235,7997181.0,357815700.0
2011-10-19,22400,22750,21950,22550,2827500,8068744.0,357815700.0
2011-10-20,22400,23900,22100,22500,5473458,8050853.0,357815700.0
2011-10-21,22950,24450,22850,24250,7173610,8677031.0,357815700.0
2011-10-24,24600,24750,23850,24500,3982382,8766485.0,357815700.0
2011-10-25,24300,24400,23700,24000,2857343,8587577.0,357815700.0
2011-10-26,23500,24550,23300,24200,3800926,8659140.0,357815700.0
2011-10-27,24350,24650,23500,23600,3844306,8444451.0,357815700.0
2011-10-28,24100,24150,23200,23300,2872098,8337106.0,357815700.0
2011-10-31,22850,23600,22650,22850,2840054,8176089.0,357815700.0
2011-11-01,22500,23750,22500,23300,2710570,8337106.0,357815700.0
2011-11-02,22600,23100,22200,22950,2378127,8211870.0,357815700.0
2011-11-03,22450,22950,20600,21500,8479646,7693038.0,357815700.0
2011-11-04,22100,24100,21550,23250,7167296,8319215.0,357815700.0
2011-11-07,23650,24500,23500,24100,4158034,8623358.0,357815700.0
2011-11-08,24150,24750,23700,24050,2991042,8605468.0,357815700.0
2011-11-09,24550,24750,22750,23050,3269926,8247652.0,357815700.0
2011-11-10,22200,22200,21500,21600,3837123,7728819.0,357815700.0
2011-11-11,22050,22650,21550,22400,1887958,8015072.0,357815700.0
2011-11-14,22900,24300,22850,23950,2926215,8569686.0,357815700.0
2011-11-15,23950,24650,23900,24050,3478465,8605468.0,357815700.0
2011-11-16,24400,25200,24000,24050,4536919,8605468.0,357815700.0
2011-11-17,24600,24950,24200,24800,3192556,8873829.0,357815700.0
2011-11-18,24400,25300,24300,24800,2873763,8873829.0,357815700.0
2011-11-21,24800,24800,24000,24200,1766911,8659140.0,357815700.0
2011-11-22,23700,24750,23650,24350,1922090,8712812.0,357815700.0
2011-11-23,24550,25000,23250,23450,2491703,8390778.0,357815700.0
2011-11-24,23350,23850,22700,23700,2549964,8480232.0,357815700.0
2011-11-25,23550,23800,22900,23000,1495425,8229761.0,357815700.0
2011-11-28,23650,24700,23600,24450,3940149,8748594.0,357815700.0
2011-11-29,25150,26400,24750,25950,6685471,9285317.0,357815700.0
2011-11-30,25600,26150,25400,25850,3444403,9249536.0,357815700.0
2011-12-01,27000,27200,26150,26300,3739757,9410553.0,357815700.0
2011-12-02,26100,26250,25050,25600,4388372,9160082.0,357815700.0
2011-12-05,25550,26100,25300,25800,1983361,9231645.0,357815700.0
2011-12-06,25900,26400,25500,25800,2184684,9231645.0,357815700.0
2011-12-07,26000,26050,25400,25550,2513908,9142191.0,357815700.0
2011-12-08,24300,24700,23900,24250,7905599,8677031.0,357815700.0
2011-12-09,23600,23700,22850,23400,4706567,8372887.0,357815700.0
2011-12-12,23900,24000,23450,23700,2312316,8480232.0,357815700.0
2011-12-13,23250,24450,23250,24200,2312317,8659140.0,357815700.0
2011-12-14,23950,23950,23350,23700,1684552,8480232.0,357815700.0
2011-12-15,23250,24150,23200,23750,2131440,8498123.0,357815700.0
2011-12-16,23750,23850,23350,23550,1516242,8426560.0,357815700.0
2011-12-19,23350,23450,21400,22300,3381071,7979290.0,357815700.0
2011-12-20,22300,22450,21400,22250,3535912,7961399.0,357815700.0
2011-12-21,22900,23650,22850,23000,2120870,8229761.0,357815700.0
2011-12-22,22800,23350,22750,23050,832545,8247652.0,357815700.0
2011-12-23,23350,23800,23300,23500,1436951,8408669.0,357815700.0
2011-12-26,23600,23800,23200,23650,894339,8462341.0,357815700.0
2011-12-27,23900,23900,23050,23450,1126203,8390778.0,357815700.0
2011-12-28,23250,23950,23200,23650,1250759,8462341.0,357815700.0
2011-12-29,23500,24650,23450,24500,2344060,8766485.0,357815700.0
2012-01-02,24700,25600,24550,24950,2616978,8927502.0,357815700.0
2012-01-03,25300,25650,25150,25600,1952767,9160082.0,357815700.0
2012-01-04,25900,26200,25350,25550,2319211,9142191.0,357815700.0
2012-01-05,25650,26050,25400,25600,2076944,9160082.0,357815700.0
2012-01-06,25000,25450,24800,25150,2092367,8999065.0,357815700.0
2012-01-09,25000,25650,24650,25150,1578369,8999065.0,357815700.0
2012-01-10,25750,26400,25600,26100,2928663,9338990.0,357815700.0
2012-01-11,26500,26950,26450,26800,4283342,9589461.0,357815700.0
2012-01-12,27000,27100,26450,26750,2915494,9571570.0,357815700.0
2012-01-13,27100,27100,26550,26850,1618110,9607352.0,357815700.0
2012-01-16,26400,26700,26200,26500,1366714,9482116.0,357815700.0
2012-01-17,26850,26950,25600,26900,3170663,9625242.0,357815700.0
2012-01-18,26800,26900,26300,26600,1625183,9517898.0,357815700.0
2012-01-19,26850,27450,26700,27350,2711690,9786259.0,357815700.0
2012-01-20,27600,28800,27500,28600,3305531,10233529.0,357815700.0
2012-01-25,28700,29350,28150,28550,2172214,10215638.0,357815700.0
2012-01-26,28700,28750,27700,28000,2651457,10018840.0,357815700.0
2012-01-27,27650,28900,27100,28550,2668813,10215638.0,357815700.0
2012-01-30,29100,29900,28900,29300,4255261,10484000.0,357815700.0
2012-01-31,29500,29700,28900,29450,2003210,10537672.0,357815700.0
2012-02-01,29550,30350,29250,30150,2880523,10788143.0,357815700.0
2012-02-02,30950,31450,30000,30450,3187878,10895488.0,357815700.0
2012-02-03,30450,30750,28700,29150,5533645,10430328.0,357815700.0
2012-02-06,29900,30950,29700,30300,3394209,10841816.0,357815700.0
2012-02-07,30400,30500,28200,28850,5464990,10322983.0,357815700.0
2012-02-08,28900,29400,28150,29300,3883046,10484000.0,357815700.0
2012-02-09,29550,29750,29000,29400,2145116,10519782.0,357815700.0
2012-02-10,29150,29850,28700,29000,1978967,10376655.0,357815700.0
2012-02-13,29300,30150,29250,29750,2130741,10645017.0,357815700.0
2012-02-14,29800,30100,29450,29750,1911845,10645017.0,357815700.0
2012-02-15,29750,30050,28700,29300,5081503,10484000.0,357815700.0
2012-02-16,28850,29150,27800,28150,3319085,10072512.0,357815700.0
2012-02-17,28700,29500,28650,29200,2867114,10448218.0,357815700.0
2012-02-20,29350,29550,28800,28850,1638737,10322983.0,357815700.0
2012-02-21,28900,29200,28850,28950,801992,10358765.0,357815700.0
2012-02-22,29050,29300,28800,29000,956802,10376655.0,357815700.0
2012-02-23,29000,29100,28150,28600,1636740,10233529.0,357815700.0
2012-02-24,28650,28800,28200,28650,1100849,10251420.0,357815700.0
2012-02-27,29050,29250,28500,28600,1541206,10233529.0,357815700.0
2012-02-28,28950,29100,28600,29000,1714164,10376655.0,357815700.0
2012-02-29,29350,29900,29100,29600,2292744,10591345.0,357815700.0
2012-03-02,30000,30100,29150,29550,1809926,10573454.0,357815700.0
2012-03-05,29250,29450,28400,28550,1880086,10215638.0,357815700.0
2012-03-06,28800,28800,27350,27750,3448845,9929386.0,357815700.0
2012-03-07,27250,27900,26900,27600,2337276,9875713.0,357815700.0
2012-03-08,27850,28350,27700,28200,2442686,10090403.0,357815700.0
2012-03-09,28500,28700,27700,28200,2696180,10090403.0,357815700.0
2012-03-12,28250,28500,27400,27400,2115939,9804150.0,357815700.0
2012-03-13,27550,28250,27500,28200,2049064,10090403.0,357815700.0
2012-03-14,28650,28700,27800,28300,2935839,10126184.0,357815700.0
2012-03-15,28400,29450,28300,29300,4148228,10484000.0,357815700.0
2012-03-16,29250,29450,28850,29150,2587250,10430328.0,357815700.0
2012-03-19,29350,29350,28800,29150,1501636,10430328.0,357815700.0
2012-03-20,29200,30000,29150,29350,2982140,10501891.0,357815700.0
2012-03-21,29300,29700,28900,29650,1675238,10609236.0,357815700.0
2012-03-22,29750,29800,28850,29200,1832091,10448218.0,357815700.0
2012-03-23,28900,29200,28350,28750,2074999,10287201.0,357815700.0
2012-03-26,28800,28900,27850,28050,1902960,10036730.0,357815700.0
2012-03-27,28350,28900,27600,28550,2854459,10215638.0,357815700.0
2012-03-28,27900,27900,27050,27150,5502881,9714696.0,357815700.0
2012-03-29,26950,27150,25950,26350,4562661,9428444.0,357815700.0
2012-03-30,26050,26800,26050,26500,3358547,9482116.0,357815700.0
2012-04-02,26450,26950,26450,26800,1990896,9589461.0,357815700.0
2012-04-03,27200,27800,26900,27500,3343701,9839932.0,357815700.0
2012-04-04,27750,28050,27250,27350,2173359,9786259.0,357815700.0
2012-04-05,27500,27550,26600,26950,1666632,9643133.0,357815700.0
2012-04-06,26950,27850,26750,27150,1375312,9714696.0,357815700.0
2012-04-09,27250,27700,26200,26450,2155680,9464225.0,357815700.0
2012-04-10,26600,27000,26250,26500,1338353,9482116.0,357815700.0
2012-04-12,26600,26950,26350,26700,1728861,9553679.0,357815700.0
2012-04-13,27300,27950,27100,27850,2129687,9965167.0,357815700.0
2012-04-16,27650,28100,27400,27850,1452971,9965167.0,357815700.0
2012-04-17,27950,28000,26900,27050,1323246,9678915.0,357815700.0
2012-04-18,27650,27700,26600,27000,1839556,9661024.0,357815700.0
2012-04-19,26700,27000,26150,26300,1868916,9410553.0,357815700.0
2012-04-20,26150,26500,25800,25850,1672992,9249536.0,357815700.0
2012-04-23,26000,26700,25900,26600,1605557,9517898.0,357815700.0
2012-04-24,26350,26800,26100,26350,1206665,9428444.0,357815700.0
2012-04-25,27350,27600,26650,26850,3086887,9607352.0,357815700.0
2012-04-26,27300,27400,25700,26050,2809569,9321099.0,357815700.0
2012-04-27,26200,26350,25700,25900,1385174,9267427.0,357815700.0
2012-04-30,26150,26450,24100,24900,4080720,8909611.0,357815700.0
2012-05-02,24900,25300,24600,25150,2392491,8999065.0,357815700.0
2012-05-03,24600,24850,23200,23500,7133636,8408669.0,357815700.0
2012-05-04,23700,24100,23600,23950,2744423,8569686.0,357815700.0
2012-05-07,23500,23850,23250,23550,1380199,8426560.0,357815700.0
2012-05-08,23700,24200,23400,23750,1608308,8498123.0,357815700.0
2012-05-09,23500,24050,23150,23450,1956327,8390778.0,357815700.0
2012-05-10,23100,23250,22800,22900,2313125,8193980.0,357815700.0
2012-05-11,22800,22850,22050,22200,1943936,7943509.0,357815700.0
2012-05-14,22250,22400,21350,21850,2141741,7818273.0,357815700.0
2012-05-15,21100,21400,20500,21000,3194935,7514130.0,357815700.0
2012-05-16,20600,20750,19850,20050,4618799,7174205.0,357815700.0
2012-05-17,20050,20850,19900,20700,3116118,7406785.0,357815700.0
2012-05-18,20550,21650,20350,20850,5671299,7460457.0,357815700.0
2012-05-21,21250,21700,20600,20900,2883508,7478348.0,357815700.0
2012-05-22,21400,21600,21150,21250,2319713,7603584.0,357815700.0
2012-05-23,21100,21100,20250,20400,2356745,7299440.0,357815700.0
2012-05-24,20300,20750,20100,20600,1707100,7371003.0,357815700.0
2012-05-25,20450,20700,19850,20050,3552488,7174205.0,357815700.0
2012-05-29,20200,21000,20000,21000,2222327,7514130.0,357815700.0
2012-05-30,21200,21650,21100,21300,3064921,7621474.0,357815700.0
2012-05-31,20950,21150,20750,20900,1725509,7478348.0,357815700.0
2012-06-01,21000,21550,20900,21150,2355294,7567802.0,357815700.0
2012-06-04,20200,20450,19600,20050,2806909,7174205.0,357815700.0
2012-06-05,20250,20750,20050,20450,2086524,7317331.0,357815700.0
2012-06-07,21050,22150,20950,21750,3808932,7782491.0,357815700.0
2012-06-08,21750,22500,21550,21850,3226353,7818273.0,357815700.0
2012-06-11,22550,23450,22450,23100,3373828,8265543.0,357815700.0
2012-06-12,22600,23000,22400,22800,2075655,8158198.0,357815700.0
2012-06-13,23200,23250,22700,22750,1450868,8140307.0,357815700.0
2012-06-14,22600,22850,21900,22350,2936082,7997181.0,357815700.0
2012-06-15,22600,22600,22000,22300,1893433,7979290.0,357815700.0
2012-06-18,22850,23050,22150,22350,2392505,7997181.0,357815700.0
2012-06-19,22150,22450,21900,22100,1975793,7907727.0,357815700.0
2012-06-20,22550,23050,22350,22900,2794166,8193980.0,357815700.0
2012-06-21,22800,23250,22600,22600,1392165,8086635.0,357815700.0
2012-06-22,22200,22350,22100,22100,1450374,7907727.0,357815700.0
2012-06-25,21900,22150,21300,21500,1957492,7693038.0,357815700.0
2012-06-26,21350,21700,21200,21200,1373470,7585693.0,357815700.0
2012-06-27,21300,21400,20900,21050,1756435,7532020.0,357815700.0
2012-06-28,21000,21300,20900,21150,1118819,7567802.0,357815700.0
2012-06-29,20900,21400,20650,21350,2461267,7639365.0,357815700.0
2012-07-02,21700,22000,21600,21600,1647852,7728819.0,357815700.0
2012-07-03,21750,22400,21700,22400,1713671,8015072.0,357815700.0
2012-07-04,22750,23450,22600,23000,3749949,8229761.0,357815700.0
2012-07-05,23000,23650,22850,23300,2798525,8337106.0,357815700.0
2012-07-06,23300,23900,22950,23650,3048304,8462341.0,357815700.0
2012-07-09,23350,23700,23000,23100,1433633,8265543.0,357815700.0
2012-07-10,23100,23350,22450,22800,1787522,8158198.0,357815700.0
2012-07-11,22650,22950,22500,22600,1192195,8086635.0,357815700.0
2012-07-12,22800,23350,22500,22500,2222095,8050853.0,357815700.0
2012-07-13,22450,23300,21500,22950,3257114,8211870.0,357815700.0
2012-07-16,23050,23300,22400,22700,1363476,8122416.0,357815700.0
2012-07-17,22500,23250,22450,22700,1634667,8122416.0,357815700.0
2012-07-18,22800,23050,21350,21750,2263561,7782491.0,357815700.0
2012-07-19,22000,22200,20950,21400,3206599,7657256.0,357815700.0
2012-07-20,21400,22100,21400,21950,1459176,7854055.0,357815700.0
2012-07-23,21900,22150,21550,21650,1256925,7746710.0,357815700.0
2012-07-24,21600,22250,21500,22100,1401133,7907727.0,357815700.0
2012-07-25,21600,21600,20950,21050,2315155,7532020.0,357815700.0
2012-07-26,20850,21900,20450,21900,2814947,7836164.0,357815700.0
2012-07-27,22900,23650,22750,23500,4984953,8408669.0,357815700.0
2012-07-30,23750,24050,23500,23700,2146108,8480232.0,357815700.0
2012-07-31,23600,24500,23600,24450,2741343,8748594.0,357815700.0
2012-08-01,24050,24550,23800,24200,1730901,8659140.0,357815700.0
2012-08-02,24100,24350,23850,23950,855994,8569686.0,357815700.0
2012-08-03,23650,25050,23500,24800,3488679,8873829.0,357815700.0
2012-08-06,25450,25750,25100,25150,2444809,8999065.0,357815700.0
2012-08-07,25000,25150,24650,24700,1326617,8838048.0,357815700.0
2012-08-08,24950,25500,24500,24600,2876544,8802266.0,357815700.0
2012-08-09,24750,25500,24700,25250,2452130,9034846.0,357815700.0
2012-08-10,25350,26200,25350,26000,3106327,9303208.0,357815700.0
2012-08-13,26150,26150,25600,25800,1036691,9231645.0,357815700.0
2012-08-14,25900,26450,25850,26350,1928076,9428444.0,357815700.0
2012-08-16,26850,27000,26250,26350,1554884,9428444.0,357815700.0
2012-08-17,26650,27200,26550,27000,2954509,9661024.0,357815700.0
2012-08-20,27050,27200,26500,26900,1505303,9625242.0,357815700.0
2012-08-21,27300,27500,26450,26650,1965467,9535788.0,357815700.0
2012-08-22,26650,27150,26050,26950,2677325,9643133.0,357815700.0
2012-08-23,27100,27200,26250,26450,1709718,9464225.0,357815700.0
2012-08-24,26050,26500,25600,25800,2105799,9231645.0,357815700.0
2012-08-27,26650,27200,26400,26900,3632959,9625242.0,357815700.0
2012-08-28,27050,27350,26650,26800,1502396,9589461.0,357815700.0
2012-08-29,26900,27100,26500,26800,1588275,9589461.0,357815700.0
2012-08-30,26450,26700,25850,26250,1515684,9392662.0,357815700.0
2012-08-31,25950,26300,25700,25950,1639042,9285317.0,357815700.0
2012-09-03,26550,26600,26000,26050,1617965,9321099.0,357815700.0
2012-09-04,26000,26750,26000,26600,1469432,9517898.0,357815700.0
2012-09-05,26700,27050,26600,26700,1881152,9553679.0,357815700.0
2012-09-06,26900,27000,26300,27000,1514342,9661024.0,357815700.0
2012-09-07,27800,27950,27200,27550,2685598,9857823.0,357815700.0
2012-09-10,27300,27600,27100,27450,1652632,9822041.0,357815700.0
2012-09-11,27500,27600,26950,27200,1869634,9732587.0,357815700.0
2012-09-12,27350,27650,27000,27600,2414582,9875713.0,357815700.0
2012-09-13,27600,27750,26850,27050,3666672,9678915.0,357815700.0
2012-09-14,27700,28400,27650,28350,3634743,10144075.0,357815700.0
2012-09-17,28800,28900,28300,28550,1838738,10215638.0,357815700.0
2012-09-18,28800,28900,28500,28900,2026958,10340874.0,357815700.0
2012-09-19,29000,29600,28950,29400,2211663,10519782.0,357815700.0
2012-09-20,29500,29950,29250,29300,1922218,10484000.0,357815700.0
2012-09-21,29300,29400,27850,28500,4250935,10197747.0,357815700.0
2012-09-24,28600,29200,28200,29050,2156543,10394546.0,357815700.0
2012-09-25,28750,28900,27900,28250,1971719,10108294.0,357815700.0
2012-09-26,27850,28700,27650,27900,3318048,9983058.0,357815700.0
2012-09-27,27750,27950,27100,27800,1817591,9947276.0,357815700.0
2012-09-28,28000,28400,27900,28350,1367030,10144075.0,357815700.0
2012-10-02,28300,28850,28200,28600,1259109,10233529.0,357815700.0
2012-10-04,28800,29150,28100,28100,2296958,10054621.0,357815700.0
2012-10-05,27600,27750,26600,26850,4171949,9607352.0,357815700.0
2012-10-08,26800,26950,26100,26450,1836339,9464225.0,357815700.0
2012-10-09,26450,26900,26300,26350,1842020,9428444.0,357815700.0
2012-10-10,26050,27000,26050,26600,1985803,9517898.0,357815700.0
2012-10-11,26550,27450,26500,27050,2271742,9678915.0,357815700.0
2012-10-12,27250,27850,27150,27150,1630137,9714696.0,357815700.0
2012-10-15,27050,27550,26900,27050,943795,9678915.0,357815700.0
2012-10-16,27350,28550,27300,28350,2697644,10144075.0,357815700.0
2012-10-17,29150,29550,29100,29200,3193344,10448218.0,357815700.0
2012-10-18,29350,29600,28750,29600,2071468,10591345.0,357815700.0
2012-10-19,29400,29950,28950,29350,1637880,10501891.0,357815700.0
2012-10-22,28650,29900,28600,29500,1754119,10555563.0,357815700.0
2012-10-23,29800,30550,29800,30050,2645208,10752362.0,357815700.0
2012-10-24,29800,30700,29500,30500,2842685,10913379.0,357815700.0
2012-10-25,30150,30950,30100,30500,2150672,10913379.0,357815700.0
2012-10-26,31000,31000,29650,30150,1906249,10788143.0,357815700.0
2012-10-29,31250,32900,31200,32450,7130360,11611119.0,357815700.0
2012-10-30,32800,32900,32100,32500,2394626,11629010.0,357815700.0
2012-10-31,32600,33000,32100,32400,2457221,11593229.0,357815700.0
2012-11-01,32400,33500,32200,33100,3943212,11843700.0,357815700.0
2012-11-02,33950,34700,33750,34350,4747852,12290969.0,357815700.0
2012-11-05,34350,35000,33800,34750,2812562,12434096.0,357815700.0
2012-11-06,34950,35250,33850,35100,2910052,12559331.0,357815700.0
2012-11-07,35450,36600,35100,36150,3629047,12935038.0,357815700.0
2012-11-08,35700,36400,35500,36100,2237157,12917147.0,357815700.0
2012-11-09,35800,36300,35400,35400,1956575,12666676.0,357815700.0
2012-11-12,35600,35650,34500,35350,1898530,12648785.0,357815700.0
2012-11-13,35400,35600,34700,35050,1653457,12541440.0,357815700.0
2012-11-14,35200,35550,34150,34950,3038809,12505659.0,357815700.0
2012-11-15,34200,34950,34000,34250,2159926,12255188.0,357815700.0
2012-11-16,34250,34750,33950,34050,1629149,12183625.0,357815700.0
2012-11-19,34800,35150,34350,34650,1894511,12398314.0,357815700.0
2012-11-20,35500,36300,35400,36050,2925410,12899256.0,357815700.0
2012-11-21,36050,36050,34600,35100,2292563,12559331.0,357815700.0
2012-11-22,35400,35950,34550,35800,1820724,12809802.0,357815700.0
2012-11-23,35700,36250,35250,36200,1432124,12952928.0,357815700.0
2012-11-26,36650,36950,35450,35800,2516577,12809802.0,357815700.0
2012-11-27,36200,36250,35100,36200,2609743,12952928.0,357815700.0
2012-11-28,35700,35900,35350,35750,2051500,12791911.0,357815700.0
2012-11-29,35700,36100,34000,34400,5417887,12308860.0,357815700.0
2012-11-30,34100,35100,33500,34600,3515232,12380423.0,357815700.0
2012-12-03,34650,34850,34100,34300,1814672,12273079.0,357815700.0
2012-12-04,34000,34800,34000,34550,1215928,12362532.0,357815700.0
2012-12-05,34750,35600,34700,35350,1687235,12648785.0,357815700.0
2012-12-06,35200,35550,34600,35100,1484851,12559331.0,357815700.0
2012-12-07,34850,35550,34700,35400,1116567,12666676.0,357815700.0
2012-12-10,35050,35350,34000,34650,2125268,12398314.0,357815700.0
2012-12-11,34700,35000,34250,34400,1519169,12308860.0,357815700.0
2012-12-12,34000,34100,32500,32700,5957634,11700573.0,357815700.0
2012-12-13,32800,33250,32150,33000,4072034,11807918.0,357815700.0
2012-12-14,32500,32750,31500,31700,4843581,11342758.0,357815700.0
2012-12-17,31000,31550,30400,30800,5368096,11020724.0,357815700.0
2012-12-18,31200,31800,31100,31550,2801920,11289085.0,357815700.0
2012-12-20,31750,31850,30850,31350,2449007,11217522.0,357815700.0
2012-12-21,31400,31450,29950,30250,3237998,10823925.0,357815700.0
2012-12-24,30300,30350,29400,29700,2881092,10627126.0,357815700.0
2012-12-26,29850,30600,29750,29850,2192117,10680799.0,357815700.0
2012-12-27,30400,31000,30250,30950,1989728,11074396.0,357815700.0
2012-12-28,31050,31350,30650,31050,1726121,11110177.0,357815700.0
2013-01-02,31500,31800,30950,31500,2042295,11271195.0,357815700.0
2013-01-03,31900,31900,31300,31650,2318172,11324867.0,357815700.0
2013-01-04,31550,31750,30300,30850,3043788,11038614.0,357815700.0
2013-01-07,30500,30600,29800,30050,3054802,10752362.0,357815700.0
2013-01-08,30050,30300,29400,29400,3125044,10519782.0,357815700.0
2013-01-09,29550,30300,29450,29850,2639920,10680799.0,357815700.0
2013-01-10,29650,29850,29050,29850,2239894,10680799.0,357815700.0
2013-01-11,30000,30250,29450,29550,1962779,10573454.0,357815700.0
2013-01-14,29600,29600,28350,28900,4430008,10340874.0,357815700.0
2013-01-15,28700,28750,27800,27900,3913209,9983058.0,357815700.0
