한화케미칼(009830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-05-11,12000,12150,11750,11850,2297830,1662360.0,140283511.0
2009-05-12,11550,11750,11300,11300,2281666,1585204.0,140283511.0
2009-05-13,11400,11500,11100,11100,1781661,1557147.0,140283511.0
2009-05-14,10900,11550,10850,10850,3146203,1522076.0,140283511.0
2009-05-15,11050,11450,10800,11350,3849645,1592218.0,140283511.0
2009-05-18,11300,11350,10650,10900,3111045,1529090.0,140283511.0
2009-05-19,11200,11200,10900,11100,3152616,1557147.0,140283511.0
2009-05-20,11150,11300,10900,11000,2513316,1543119.0,140283511.0
2009-05-21,11000,11050,10550,10600,2126895,1487005.0,140283511.0
2009-05-22,10350,11150,10350,10800,3442037,1515062.0,140283511.0
2009-05-25,11000,11450,10000,11450,4553683,1606246.0,140283511.0
2009-05-26,11650,11800,11050,11100,4547025,1557147.0,140283511.0
2009-05-27,11550,11850,11150,11200,5849780,1571175.0,140283511.0
2009-05-28,10950,11150,10000,10300,6784008,1444920.0,140283511.0
2009-05-29,10400,10500,10250,10300,1990483,1444920.0,140283511.0
2009-06-01,10400,10650,10350,10650,1777272,1494019.0,140283511.0
2009-06-02,10950,11100,10700,10700,2336927,1501034.0,140283511.0
2009-06-03,10900,10950,10650,10950,1410006,1536104.0,140283511.0
2009-06-04,10950,11300,10600,10600,2003386,1487005.0,140283511.0
2009-06-05,10900,11000,10550,10800,1298225,1515062.0,140283511.0
2009-06-08,10850,11250,10800,11000,1692551,1543119.0,140283511.0
2009-06-09,11150,11300,10750,10900,1808086,1529090.0,140283511.0
2009-06-10,11100,11500,11000,11500,3657016,1613260.0,140283511.0
2009-06-11,11500,11800,11350,11700,3595833,1641317.0,140283511.0
2009-06-12,11750,11800,11450,11750,2329707,1648331.0,140283511.0
2009-06-15,11650,11700,11000,11100,4377568,1557147.0,140283511.0
2009-06-16,10850,11050,10800,11000,1404108,1543119.0,140283511.0
2009-06-17,10900,11000,10850,10900,916148,1529090.0,140283511.0
2009-06-18,11000,11350,10850,11000,1587760,1543119.0,140283511.0
2009-06-19,11200,11250,10750,10950,1420561,1536104.0,140283511.0
2009-06-22,10900,11350,10900,11350,1420162,1592218.0,140283511.0
2009-06-23,11050,11050,10700,10950,1626274,1536104.0,140283511.0
2009-06-24,11000,11050,10400,10600,1642862,1487005.0,140283511.0
2009-06-25,10650,10800,10400,10750,1764080,1508048.0,140283511.0
2009-06-26,10850,10900,10450,10450,1393859,1465963.0,140283511.0
2009-06-29,10550,10700,10450,10450,1058177,1465963.0,140283511.0
2009-06-30,10600,10600,10400,10450,1529996,1465963.0,140283511.0
2009-07-01,10400,10550,10350,10500,1318757,1472977.0,140283511.0
2009-07-02,10600,11100,10550,11000,2181639,1543119.0,140283511.0
2009-07-03,10850,11600,10850,11600,3698051,1627289.0,140283511.0
2009-07-06,11850,11900,11600,11600,2490910,1627289.0,140283511.0
2009-07-07,11750,12200,11500,12200,4308235,1711459.0,140283511.0
2009-07-08,12100,12200,11600,11800,4690083,1655345.0,140283511.0
2009-07-09,11750,12000,11400,12000,2956707,1683402.0,140283511.0
2009-07-10,12100,12350,11750,12150,2894618,1704445.0,140283511.0
2009-07-13,12250,12450,11500,11600,4429210,1627289.0,140283511.0
2009-07-14,11950,12000,11500,11700,2188382,1641317.0,140283511.0
2009-07-15,11900,12200,11900,12200,2249885,1711459.0,140283511.0
2009-07-16,12450,12500,12050,12200,2200527,1711459.0,140283511.0
2009-07-17,12350,12400,12100,12250,1651775,1718473.0,140283511.0
2009-07-20,12450,13500,12400,13500,7682205,1893827.0,140283511.0
2009-07-21,13850,14000,13200,13550,5884463,1900842.0,140283511.0
2009-07-22,13650,13650,13100,13250,3257574,1858757.0,140283511.0
2009-07-23,13150,13250,12800,13050,3136837,1830700.0,140283511.0
2009-07-24,13200,13300,12700,12800,2935415,1795629.0,140283511.0
2009-07-27,12850,13550,12800,13450,4726185,1886813.0,140283511.0
2009-07-28,13450,13500,13150,13300,2143863,1865771.0,140283511.0
2009-07-29,13350,13400,12850,13050,2520574,1830700.0,140283511.0
2009-07-30,12950,13300,12750,13300,2154992,1865771.0,140283511.0
2009-07-31,13450,14150,13350,14100,6436544,1977998.0,140283511.0
2009-08-03,14300,14500,14100,14350,3914744,2013068.0,140283511.0
2009-08-04,14500,14550,13850,13850,4098406,1942927.0,140283511.0
2009-08-05,14000,14500,13600,14200,4172428,1992026.0,140283511.0
2009-08-06,14200,14550,13900,14100,2164482,1977998.0,140283511.0
2009-08-07,14000,14200,13800,14150,1559744,1985012.0,140283511.0
2009-08-10,14250,14250,13850,14000,2196315,1963969.0,140283511.0
2009-08-11,13900,14350,13800,13800,3387744,1935912.0,140283511.0
2009-08-12,13750,13800,13250,13300,3297594,1865771.0,140283511.0
2009-08-13,13400,13500,13050,13200,2938595,1851742.0,140283511.0
2009-08-14,13350,13650,13300,13300,2284845,1865771.0,140283511.0
2009-08-17,13350,13350,12650,12650,1847069,1774586.0,140283511.0
2009-08-18,12400,13050,12300,12700,2185409,1781601.0,140283511.0
2009-08-19,12800,12900,12300,12400,1952235,1739516.0,140283511.0
2009-08-20,12650,13100,12450,13000,1625329,1823686.0,140283511.0
2009-08-21,13100,13350,12750,12850,2045098,1802643.0,140283511.0
2009-08-24,13100,13150,12800,12900,1343700,1809657.0,140283511.0
2009-08-25,12900,12950,12500,12500,1613604,1753544.0,140283511.0
2009-08-26,12600,13150,12600,13100,2290291,1837714.0,140283511.0
2009-08-27,13100,13300,12800,13100,1528478,1837714.0,140283511.0
2009-08-28,13250,13250,12750,12800,1050146,1795629.0,140283511.0
2009-08-31,12900,13000,12600,13000,1222838,1823686.0,140283511.0
2009-09-01,12950,13050,12700,13000,1027685,1823686.0,140283511.0
2009-09-02,12700,12800,12500,12600,1830772,1767572.0,140283511.0
2009-09-03,12650,12750,12500,12550,954889,1760558.0,140283511.0
2009-09-04,12800,13300,12750,13300,3193032,1865771.0,140283511.0
2009-09-07,13200,13550,13050,13300,2307115,1865771.0,140283511.0
2009-09-08,13400,13450,13000,13050,1728185,1830700.0,140283511.0
2009-09-09,13200,13200,11100,12150,5719272,1704445.0,140283511.0
2009-09-10,12300,13200,11850,12650,4921813,1774586.0,140283511.0
2009-09-11,13200,13700,13050,13050,5553615,1830700.0,140283511.0
2009-09-14,13350,13750,13250,13350,2878535,1872785.0,140283511.0
2009-09-15,13550,13650,13100,13250,1504314,1858757.0,140283511.0
2009-09-16,13350,13650,13050,13050,2068997,1830700.0,140283511.0
2009-09-17,13250,13400,13100,13200,1655897,1851742.0,140283511.0
2009-09-18,13200,13650,13150,13650,2672924,1914870.0,140283511.0
2009-09-21,13750,13850,13350,13400,1544898,1879799.0,140283511.0
2009-09-22,13400,13750,13300,13400,1444965,1879799.0,140283511.0
2009-09-23,13500,13550,12750,12950,1735615,1816671.0,140283511.0
2009-09-24,12850,13250,12500,12700,1550966,1781601.0,140283511.0
2009-09-25,12650,12700,12300,12550,1103542,1760558.0,140283511.0
2009-09-28,12600,12800,12500,12700,836106,1781601.0,140283511.0
2009-09-29,12900,13000,12700,12850,1024732,1802643.0,140283511.0
2009-09-30,12950,13100,12500,12800,1150930,1795629.0,140283511.0
2009-10-01,12900,12900,11650,12050,2137489,1690416.0,140283511.0
2009-10-05,11800,12050,11600,11800,1014663,1655345.0,140283511.0
2009-10-06,12000,12150,11800,11900,764231,1669374.0,140283511.0
2009-10-07,12100,12200,12000,12000,546072,1683402.0,140283511.0
2009-10-08,12000,12100,11850,12000,852437,1683402.0,140283511.0
2009-10-09,12100,12200,11950,12150,1080645,1704445.0,140283511.0
2009-10-12,12300,12350,12050,12100,709030,1697430.0,140283511.0
2009-10-13,12100,12100,11650,11800,980435,1655345.0,140283511.0
2009-10-14,11850,12000,11850,12000,553565,1683402.0,140283511.0
2009-10-15,12150,12300,12050,12200,725147,1711459.0,140283511.0
2009-10-16,12200,12300,11800,11800,1025116,1655345.0,140283511.0
2009-10-19,11700,11700,11350,11550,1337397,1620275.0,140283511.0
2009-10-20,11650,11750,11550,11650,626138,1634303.0,140283511.0
2009-10-21,11600,12000,11550,11850,1069341,1662360.0,140283511.0
2009-10-22,11700,11800,11450,11650,759981,1634303.0,140283511.0
2009-10-23,11750,11850,11550,11650,825596,1634303.0,140283511.0
2009-10-26,11700,11950,11650,11900,841223,1669374.0,140283511.0
2009-10-27,11800,11800,11500,11600,852208,1627289.0,140283511.0
2009-10-28,11700,11700,11200,11250,1054227,1578189.0,140283511.0
2009-10-29,11000,11200,10800,11050,854918,1550133.0,140283511.0
2009-10-30,11200,11450,11100,11300,693521,1585204.0,140283511.0
2009-11-02,11000,11400,10950,11400,690404,1599232.0,140283511.0
2009-11-03,11500,11500,11250,11300,390459,1585204.0,140283511.0
2009-11-04,11350,11500,11300,11500,456361,1613260.0,140283511.0
2009-11-05,11450,11450,11200,11300,476295,1585204.0,140283511.0
2009-11-06,11500,11900,11450,11700,787618,1641317.0,140283511.0
2009-11-09,11750,11950,11650,11650,775620,1634303.0,140283511.0
2009-11-10,11850,11900,11500,11500,750823,1613260.0,140283511.0
2009-11-11,11550,11650,11450,11650,343145,1634303.0,140283511.0
2009-11-12,11700,11700,11350,11350,804489,1592218.0,140283511.0
2009-11-13,11450,11800,11400,11700,1349996,1641317.0,140283511.0
2009-11-16,11750,11800,11500,11750,739761,1648331.0,140283511.0
2009-11-17,11800,11850,11500,11550,681584,1620275.0,140283511.0
2009-11-18,11550,11750,11550,11750,503837,1648331.0,140283511.0
2009-11-19,11750,12300,11750,12250,1911122,1718473.0,140283511.0
2009-11-20,12250,12500,12150,12350,1011303,1732501.0,140283511.0
2009-11-23,12500,12550,12300,12400,797965,1739516.0,140283511.0
2009-11-24,12400,12700,12400,12500,1200312,1753544.0,140283511.0
2009-11-25,12700,12900,12600,12800,1607634,1795629.0,140283511.0
2009-11-26,12850,12850,12650,12750,579783,1788615.0,140283511.0
2009-11-27,12450,12550,11900,12000,1252152,1683402.0,140283511.0
2009-11-30,12350,12450,12250,12250,859648,1718473.0,140283511.0
2009-12-01,12350,12850,11750,12850,1914286,1802643.0,140283511.0
2009-12-02,13150,13550,12950,12950,3661551,1816671.0,140283511.0
2009-12-03,13200,13450,13050,13450,1794758,1886813.0,140283511.0
2009-12-04,13400,13650,13350,13600,1619041,1907856.0,140283511.0
2009-12-07,13700,13700,13300,13400,1142150,1879799.0,140283511.0
2009-12-08,13400,13500,13000,13250,881429,1858757.0,140283511.0
2009-12-09,13050,13750,13050,13750,1828954,1928898.0,140283511.0
2009-12-10,13850,13950,13500,13850,1721390,1942927.0,140283511.0
2009-12-11,13900,13900,13700,13800,1183701,1935912.0,140283511.0
2009-12-14,13950,13950,13700,13950,953363,1956955.0,140283511.0
2009-12-15,14000,14200,13850,14050,1073139,1970983.0,140283511.0
2009-12-16,14050,14100,13700,13800,1080305,1935912.0,140283511.0
2009-12-17,13850,14000,13550,13550,796826,1900842.0,140283511.0
2009-12-18,13400,13600,13350,13550,936010,1900842.0,140283511.0
2009-12-21,13750,14150,13700,14050,1712945,1970983.0,140283511.0
2009-12-22,14150,14250,13950,14000,859256,1963969.0,140283511.0
2009-12-23,14050,14150,13750,13800,834302,1935912.0,140283511.0
2009-12-24,13800,13950,13700,13900,859821,1949941.0,140283511.0
2009-12-28,13950,14100,13800,14100,1128959,1977998.0,140283511.0
2009-12-29,13900,13950,13500,13600,1138642,1907856.0,140283511.0
2009-12-30,13450,13650,13350,13500,544499,1893827.0,140283511.0
2010-01-04,13400,13700,13400,13700,691362,1921884.0,140283511.0
2010-01-05,13800,13800,13350,13550,1093992,1900842.0,140283511.0
2010-01-06,13550,14600,13550,14600,3669865,2048139.0,140283511.0
2010-01-07,14650,14900,14350,14650,2706255,2055153.0,140283511.0
2010-01-08,14900,15700,14800,15700,4106355,2202451.0,140283511.0
2010-01-11,15900,16000,15500,15800,1934337,2216479.0,140283511.0
2010-01-12,15800,15900,15350,15650,1353024,2195437.0,140283511.0
2010-01-13,15450,15450,14550,14600,2910382,2048139.0,140283511.0
2010-01-14,14750,15100,14600,14850,1650157,2083210.0,140283511.0
2010-01-15,15100,15450,14900,15100,1552773,2118281.0,140283511.0
2010-01-18,15050,15400,14800,15400,1075792,2160366.0,140283511.0
2010-01-19,15650,16350,15550,16000,3282740,2244536.0,140283511.0
2010-01-20,16300,16700,16100,16600,3740746,2328706.0,140283511.0
2010-01-21,16300,16800,15850,16600,2828115,2328706.0,140283511.0
2010-01-22,16100,16300,15650,16050,2146753,2251550.0,140283511.0
2010-01-25,15650,15800,15150,15300,2075105,2146338.0,140283511.0
2010-01-26,15450,15600,14500,14600,2145982,2048139.0,140283511.0
2010-01-27,14700,14750,14050,14100,2227262,1977998.0,140283511.0
2010-01-28,14300,15250,14200,14900,2608591,2090224.0,140283511.0
2010-01-29,14600,15200,14400,14600,2654439,2048139.0,140283511.0
2010-02-01,14700,15800,14700,15750,3226335,2209465.0,140283511.0
2010-02-02,16000,16400,15150,15550,5385992,2181409.0,140283511.0
2010-02-03,15900,15950,15400,15550,1455461,2181409.0,140283511.0
2010-02-04,15550,15700,14800,14800,1992292,2076196.0,140283511.0
2010-02-05,14100,14600,14050,14300,1837884,2006054.0,140283511.0
2010-02-08,14500,14650,13800,13950,1104300,1956955.0,140283511.0
2010-02-09,13850,14250,13800,14250,1175469,1999040.0,140283511.0
2010-02-10,14600,14600,14050,14050,1241302,1970983.0,140283511.0
2010-02-11,14150,14450,14050,14200,1237769,1992026.0,140283511.0
2010-02-12,14250,14550,14050,14450,1068389,2027097.0,140283511.0
2010-02-16,14300,14500,14200,14300,868283,2006054.0,140283511.0
2010-02-17,14450,14650,14350,14550,1009107,2041125.0,140283511.0
2010-02-18,15000,15300,14650,14650,2287694,2055153.0,140283511.0
2010-02-19,14450,14700,14000,14000,1872576,1963969.0,140283511.0
2010-02-22,14300,14500,14250,14450,907795,2027097.0,140283511.0
2010-02-23,14450,14900,14400,14900,1164972,2090224.0,140283511.0
2010-02-24,14800,15200,14750,15100,1520506,2118281.0,140283511.0
2010-02-25,15300,15400,14750,14800,1360132,2076196.0,140283511.0
2010-02-26,15000,15300,14700,15250,1203429,2139324.0,140283511.0
2010-03-02,15300,15350,14800,15150,1866694,2125295.0,140283511.0
2010-03-03,15000,15100,14600,14700,1666670,2062168.0,140283511.0
2010-03-04,14700,14850,14650,14800,761996,2076196.0,140283511.0
2010-03-05,14900,14950,14600,14700,854539,2062168.0,140283511.0
2010-03-08,14850,14900,14350,14700,2224887,2062168.0,140283511.0
2010-03-09,14650,14850,14550,14850,1137478,2083210.0,140283511.0
2010-03-10,15000,15350,14850,15250,2558480,2139324.0,140283511.0
2010-03-11,15350,15400,14750,14800,1814224,2076196.0,140283511.0
2010-03-12,14850,14900,14400,14450,1791775,2027097.0,140283511.0
2010-03-15,14450,14550,14200,14250,1478193,1999040.0,140283511.0
2010-03-16,14400,14600,14250,14400,1242839,2020083.0,140283511.0
2010-03-17,14500,14600,14250,14600,1447096,2048139.0,140283511.0
2010-03-18,14500,14650,14350,14650,1044680,2055153.0,140283511.0
2010-03-19,14700,14750,14450,14450,1521762,2027097.0,140283511.0
2010-03-22,14550,14700,14450,14600,855211,2048139.0,140283511.0
2010-03-23,14650,14750,13950,14050,3105899,1970983.0,140283511.0
2010-03-24,14150,14150,13750,13800,1964526,1935912.0,140283511.0
2010-03-25,13800,14250,13700,13850,1427822,1942927.0,140283511.0
2010-03-26,14000,14150,13900,14150,1016439,1985012.0,140283511.0
2010-03-29,13900,14150,13850,13900,994235,1949941.0,140283511.0
2010-03-30,14100,14200,13950,14050,810775,1970983.0,140283511.0
2010-03-31,14150,14200,13800,13800,919946,1935912.0,140283511.0
2010-04-01,13850,14050,13700,13850,1693003,1942927.0,140283511.0
2010-04-02,13950,14100,13700,13750,1614384,1928898.0,140283511.0
2010-04-05,13850,14100,13650,13850,1380998,1942927.0,140283511.0
2010-04-06,13950,14000,13350,13450,1673224,1886813.0,140283511.0
2010-04-07,13550,14250,13550,14200,2255077,1992026.0,140283511.0
2010-04-08,14150,14450,14050,14400,1785680,2020083.0,140283511.0
2010-04-09,14450,14550,14100,14300,1323239,2006054.0,140283511.0
2010-04-12,14300,14450,14150,14300,1129241,2006054.0,140283511.0
2010-04-13,14400,14850,14300,14750,2585905,2069182.0,140283511.0
2010-04-14,14950,15050,14750,14950,1767114,2097238.0,140283511.0
2010-04-15,15050,15100,14600,14750,1232905,2069182.0,140283511.0
2010-04-16,14800,15300,14750,15250,2849777,2139324.0,140283511.0
2010-04-19,15050,15450,15000,15000,1810177,2104253.0,140283511.0
2010-04-20,15250,15450,15100,15300,1832456,2146338.0,140283511.0
2010-04-21,15450,15900,15400,15900,2426592,2230508.0,140283511.0
2010-04-22,15800,16100,15550,16000,1678978,2244536.0,140283511.0
2010-04-23,16150,16200,15600,15600,1150620,2188423.0,140283511.0
2010-04-26,15700,16100,15300,16000,2265431,2244536.0,140283511.0
2010-04-27,16050,16750,16050,16700,3393969,2342735.0,140283511.0
2010-04-28,16350,17600,16250,17450,5051498,2447947.0,140283511.0
2010-04-29,17600,17700,16600,16800,3179606,2356763.0,140283511.0
2010-04-30,17100,17450,16800,16900,2106882,2370791.0,140283511.0
2010-05-03,16800,17250,16400,16900,2458337,2370791.0,140283511.0
2010-05-04,17150,17150,16000,16000,2882919,2244536.0,140283511.0
2010-05-06,15650,16650,15600,16100,3857571,2258565.0,140283511.0
2010-05-07,15600,16350,15250,16150,3070497,2265579.0,140283511.0
2010-05-10,16350,16400,15950,16150,1886327,2265579.0,140283511.0
2010-05-11,16300,16900,16200,16700,3101964,2342735.0,140283511.0
2010-05-12,16950,17300,16650,17000,2739621,2384820.0,140283511.0
2010-05-13,17300,17400,16800,17050,1996657,2391834.0,140283511.0
2010-05-14,17000,17150,16650,16750,1789961,2349749.0,140283511.0
2010-05-17,16450,16550,15650,15900,2792676,2230508.0,140283511.0
2010-05-18,16200,16200,15150,15450,2193051,2167380.0,140283511.0
2010-05-19,15250,15300,14750,15000,2249134,2104253.0,140283511.0
2010-05-20,15000,15600,14650,14850,2058206,2083210.0,140283511.0
2010-05-24,15000,15350,14500,15100,1788510,2118281.0,140283511.0
2010-05-25,15000,15000,14100,14600,1816968,2048139.0,140283511.0
2010-05-26,14850,15050,14400,15050,1641906,2111267.0,140283511.0
2010-05-27,15050,15850,15000,15600,2794151,2188423.0,140283511.0
2010-05-28,15850,16000,15650,15900,2236756,2230508.0,140283511.0
2010-05-31,15900,16050,15600,15750,1234271,2209465.0,140283511.0
2010-06-01,15750,15800,15050,15150,1831170,2125295.0,140283511.0
2010-06-03,15450,15700,15350,15700,1488512,2202451.0,140283511.0
2010-06-04,15600,16100,15600,15750,1544639,2209465.0,140283511.0
2010-06-07,15300,15550,15200,15350,1178549,2153352.0,140283511.0
2010-06-08,15350,16150,15300,15900,1394387,2230508.0,140283511.0
2010-06-09,16200,16600,16150,16250,2937174,2279607.0,140283511.0
2010-06-10,16550,16600,16350,16450,1472461,2307664.0,140283511.0
2010-06-11,16750,16800,16350,16400,1046667,2300650.0,140283511.0
2010-06-14,16550,16600,16000,16250,1169958,2279607.0,140283511.0
2010-06-15,16300,16750,16200,16750,1529659,2349749.0,140283511.0
2010-06-16,16900,17250,16750,17200,2339582,2412876.0,140283511.0
2010-06-17,17500,18600,17350,18400,6729999,2581217.0,140283511.0
2010-06-18,18600,19150,18250,18800,4410959,2637330.0,140283511.0
2010-06-21,18900,19150,18350,18850,2428257,2644344.0,140283511.0
2010-06-22,18450,19050,18300,18850,2554105,2644344.0,140283511.0
2010-06-23,18950,19650,18750,18850,3624003,2644344.0,140283511.0
2010-06-24,19000,19400,18500,19400,2153056,2721500.0,140283511.0
2010-06-25,19250,19650,19100,19300,1995798,2707472.0,140283511.0
2010-06-28,19400,19500,18950,19150,1006675,2686429.0,140283511.0
2010-06-29,19100,19150,18100,18150,3791491,2546146.0,140283511.0
2010-06-30,17700,17950,17400,17750,3815857,2490032.0,140283511.0
2010-07-01,17850,18400,17550,18300,3086143,2567188.0,140283511.0
2010-07-02,18600,19000,18000,18000,2931397,2525103.0,140283511.0
2010-07-05,18000,18000,16850,17300,3583072,2426905.0,140283511.0
2010-07-06,17150,17500,16700,17500,2374281,2454961.0,140283511.0
2010-07-07,17550,17800,17300,17500,1591842,2454961.0,140283511.0
2010-07-08,18100,18500,18000,18350,2454496,2574202.0,140283511.0
2010-07-09,18600,18700,18100,18500,1571807,2595245.0,140283511.0
2010-07-12,18650,18950,18250,18400,1457863,2581217.0,140283511.0
2010-07-13,18500,18700,17600,17700,2698295,2483018.0,140283511.0
2010-07-14,18000,18250,17600,17750,2776658,2490032.0,140283511.0
2010-07-15,17800,18050,17650,17850,1131666,2504061.0,140283511.0
2010-07-16,17850,18250,17700,17800,1414840,2497046.0,140283511.0
2010-07-19,17750,18500,17550,18500,2085433,2595245.0,140283511.0
2010-07-20,18650,18750,18200,18200,1360236,2553160.0,140283511.0
2010-07-21,18500,19000,18200,18900,2547164,2651358.0,140283511.0
2010-07-22,19000,19300,18600,18750,2645561,2630316.0,140283511.0
2010-07-23,19200,19300,18450,18550,1505759,2602259.0,140283511.0
2010-07-26,18700,19150,18550,18700,1369332,2623302.0,140283511.0
2010-07-27,18950,19050,18150,18250,1349858,2560174.0,140283511.0
2010-07-28,18250,19100,18100,19000,1734358,2665387.0,140283511.0
2010-07-29,19100,19600,18950,19250,3396241,2700458.0,140283511.0
2010-07-30,19450,19500,19150,19250,1146604,2700458.0,140283511.0
2010-08-02,19400,20500,19400,20500,2863695,2875812.0,140283511.0
2010-08-03,20650,21650,20350,21250,3874214,2981025.0,140283511.0
2010-08-04,21650,22500,21450,21900,5030726,3072209.0,140283511.0
2010-08-05,21950,22250,21300,21450,2666159,3009081.0,140283511.0
2010-08-06,21450,21600,20650,20950,2469540,2938940.0,140283511.0
2010-08-09,20900,21900,20900,21700,1955079,3044152.0,140283511.0
2010-08-10,21700,22100,21350,22000,1861723,3086237.0,140283511.0
2010-08-11,21950,22600,21800,21900,2616943,3072209.0,140283511.0
2010-08-12,21400,22650,21300,21450,3205495,3009081.0,140283511.0
2010-08-13,21650,21800,21250,21600,1564609,3030124.0,140283511.0
2010-08-16,21600,23050,21450,23050,2399259,3233535.0,140283511.0
2010-08-17,22500,23300,22250,23050,2375089,3233535.0,140283511.0
2010-08-18,23300,24750,23200,24400,3615825,3422918.0,140283511.0
2010-08-19,24450,25100,23900,24400,3088705,3422918.0,140283511.0
2010-08-20,24450,26150,24200,26150,3393132,3668414.0,140283511.0
2010-08-23,26300,27200,25800,26150,3224000,3668414.0,140283511.0
2010-08-24,26050,26400,24400,24500,4045029,3436946.0,140283511.0
2010-08-25,24100,25150,23950,24700,3233776,3465003.0,140283511.0
2010-08-26,24900,24950,23050,23950,4110840,3359790.0,140283511.0
2010-08-27,24200,25650,24100,25450,2459659,3570215.0,140283511.0
2010-08-30,25650,26050,25250,25750,1931078,3612300.0,140283511.0
2010-08-31,25400,27250,25150,26850,4068098,3766612.0,140283511.0
2010-09-01,27200,27550,26600,26850,2332938,3766612.0,140283511.0
2010-09-02,27100,27350,26050,26350,2634269,3696471.0,140283511.0
2010-09-03,26100,26650,25050,25200,3236005,3535144.0,140283511.0
2010-09-06,24800,25850,24200,25750,4255306,3612300.0,140283511.0
2010-09-07,25500,25850,24900,25050,2164455,3514102.0,140283511.0
2010-09-08,24800,25750,24800,25600,1963301,3591258.0,140283511.0
2010-09-09,25800,26450,25250,26450,2092385,3710499.0,140283511.0
2010-09-10,26550,27000,26200,26450,1540165,3710499.0,140283511.0
2010-09-13,26500,26600,24900,24950,4374718,3500074.0,140283511.0
2010-09-14,25050,25500,23850,24950,3368325,3500074.0,140283511.0
2010-09-15,25150,25750,24600,25100,2713950,3521116.0,140283511.0
2010-09-16,25500,26100,24550,25200,3604620,3535144.0,140283511.0
2010-09-17,24850,25200,24250,24800,2945581,3479031.0,140283511.0
2010-09-20,24200,24750,24100,24550,1922283,3443960.0,140283511.0
2010-09-24,24550,25950,24550,25850,2108897,3626329.0,140283511.0
2010-09-27,26400,26900,26250,26850,2286762,3766612.0,140283511.0
2010-09-28,26850,27850,26550,27850,2340647,3906896.0,140283511.0
2010-09-29,28200,28350,27150,27450,2256618,3850782.0,140283511.0
2010-09-30,27400,27750,27000,27350,1600922,3836754.0,140283511.0
2010-10-01,27700,28500,27600,28000,3059721,3927938.0,140283511.0
2010-10-04,28200,28250,26300,26350,3039204,3696471.0,140283511.0
2010-10-05,26200,26600,25300,25850,3005242,3626329.0,140283511.0
2010-10-06,26500,26700,25750,25950,3050426,3640357.0,140283511.0
2010-10-07,25800,26650,25600,26150,2397504,3668414.0,140283511.0
2010-10-08,26300,26800,26150,26400,1426248,3703485.0,140283511.0
2010-10-11,26600,26750,24800,24900,2571450,3493059.0,140283511.0
2010-10-12,25100,25450,24400,24700,1921021,3465003.0,140283511.0
2010-10-13,25200,26200,24900,26150,2022056,3668414.0,140283511.0
2010-10-14,26400,27800,26150,27800,4332106,3899882.0,140283511.0
2010-10-15,28150,28350,27500,27800,2826251,3899882.0,140283511.0
2010-10-18,27800,28200,27050,27150,1804617,3808697.0,140283511.0
2010-10-19,27100,27550,26200,26600,2993433,3731541.0,140283511.0
2010-10-20,26750,27550,26300,27400,2423421,3843768.0,140283511.0
2010-10-21,27850,28200,27200,27650,1865778,3878839.0,140283511.0
2010-10-22,27900,30000,27800,29950,4949493,4201491.0,140283511.0
2010-10-25,30000,30700,29600,30200,3749705,4236562.0,140283511.0
2010-10-26,30300,30400,29550,30400,2152773,4264619.0,140283511.0
2010-10-27,30250,32000,30150,31300,3420836,4390874.0,140283511.0
2010-10-28,31400,31650,30850,31600,1745517,4432959.0,140283511.0
2010-10-29,31800,31800,30550,30550,1672967,4285661.0,140283511.0
2010-11-01,30500,32700,29750,32550,2741737,4566228.0,140283511.0
2010-11-02,32300,33200,31950,32400,1825815,4545186.0,140283511.0
2010-11-03,32550,33050,31300,32150,2564441,4510115.0,140283511.0
2010-11-04,31900,32800,31600,32050,1761417,4496087.0,140283511.0
2010-11-05,32050,32100,30150,30500,4395767,4278647.0,140283511.0
2010-11-08,30250,31000,30000,31000,1500464,4348789.0,140283511.0
2010-11-09,31000,32700,30800,31900,2611222,4475044.0,140283511.0
2010-11-10,32050,33500,32050,33450,2622191,4692483.0,140283511.0
2010-11-11,33700,34150,32600,32600,2438589,4573242.0,140283511.0
2010-11-12,33300,34150,32500,33000,3069949,4629356.0,140283511.0
2010-11-15,32750,33000,30350,31950,3294153,4482058.0,140283511.0
2010-11-16,31800,32400,31200,31900,1929062,4475044.0,140283511.0
2010-11-17,31500,33350,31450,33150,2217342,4650398.0,140283511.0
2010-11-18,33550,34200,33400,34150,1883321,4790682.0,140283511.0
2010-11-19,34300,34350,33650,34000,1266067,4769639.0,140283511.0
2010-11-22,34350,35150,32850,33250,2162034,4664427.0,140283511.0
2010-11-23,33050,33350,32250,33200,2247886,4657413.0,140283511.0
2010-11-24,32000,33050,32000,32750,1886665,4594285.0,140283511.0
2010-11-25,33300,33750,33000,33050,1441504,4636370.0,140283511.0
2010-11-26,33150,33250,31500,31750,1619751,4454001.0,140283511.0
2010-11-29,31550,32200,31000,31650,1071111,4439973.0,140283511.0
2010-11-30,31700,32600,31250,31750,1869502,4454001.0,140283511.0
2010-12-01,31750,33350,31700,33350,1979653,4678455.0,140283511.0
2010-12-02,33700,33950,32900,33350,1796438,4678455.0,140283511.0
2010-12-03,33800,34200,33400,33600,1162192,4713526.0,140283511.0
2010-12-06,34000,34200,33300,33350,959611,4678455.0,140283511.0
2010-12-07,33300,33500,31850,32450,2068880,4552200.0,140283511.0
