하이트진로(000080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-05-22,,,,,,31836.0,12994090.0
2000-05-23,,,,,,33785.0,12994090.0
2000-05-24,,,,,,35734.0,12994090.0
2000-05-25,,,,,,37683.0,12994090.0
2000-05-26,,,,,,33785.0,12994090.0
2000-05-29,,,,,,34954.0,12994090.0
2000-05-30,,,,,,38982.0,12994090.0
2000-05-31,,,,,,40282.0,12994090.0
2000-06-01,,,,,,42880.0,12994090.0
2000-06-02,,,,,,42880.0,12994090.0
2000-06-05,,,,,,43140.0,12994090.0
2000-06-07,,,,,,44180.0,12994090.0
2000-06-08,,,,,,44180.0,12994090.0
2000-06-09,,,,,,42231.0,12994090.0
2000-06-12,,,,,,44180.0,12994090.0
2000-06-13,,,,,,43985.0,12994090.0
2000-06-14,,,,,,43920.0,12994090.0
2000-06-15,,,,,,42880.0,12994090.0
2000-06-16,,,,,,40931.0,12994090.0
2000-06-19,,,,,,42231.0,12994090.0
2000-06-20,,,,,,42751.0,12994090.0
2000-06-21,,,,,,42751.0,12994090.0
2000-06-22,,,,,,42231.0,12994090.0
2000-06-23,,,,,,42880.0,12994090.0
2000-06-26,,,,,,42231.0,12994090.0
2000-06-27,,,,,,42880.0,12994090.0
2000-06-28,,,,,,42231.0,12994090.0
2000-06-29,,,,,,42231.0,12994090.0
2000-06-30,,,,,,42231.0,12994090.0
2000-07-03,,,,,,42751.0,12994090.0
2000-07-04,,,,,,42621.0,12994090.0
2000-07-05,,,,,,41451.0,12994090.0
2000-07-06,,,,,,40412.0,12994090.0
2000-07-07,,,,,,40542.0,12994090.0
2000-07-10,,,,,,41581.0,12994090.0
2000-07-11,,,,,,41451.0,12994090.0
2000-07-12,,,,,,40931.0,12994090.0
2000-07-13,,,,,,40412.0,12994090.0
2000-07-14,,,,,,40022.0,12994090.0
2000-07-18,,,,,,40152.0,12994090.0
2000-07-19,,,,,,38982.0,12994090.0
2000-07-20,,,,,,38982.0,12994090.0
2000-07-21,,,,,,38982.0,12994090.0
2000-07-24,,,,,,37033.0,12994090.0
2000-07-25,,,,,,35734.0,12994090.0
2000-07-26,,,,,,35084.0,12994090.0
2000-07-27,,,,,,35214.0,12994090.0
2000-07-28,,,,,,35214.0,12994090.0
2000-07-31,,,,,,36254.0,12994090.0
2000-08-01,,,,,,38852.0,12994090.0
2000-08-02,,,,,,38982.0,12994090.0
2000-08-03,,,,,,40931.0,12994090.0
2000-08-04,,,,,,40282.0,12994090.0
2000-08-07,,,,,,38982.0,12994090.0
2000-08-08,,,,,,38982.0,12994090.0
2000-08-09,,,,,,39502.0,12994090.0
2000-08-10,,,,,,39632.0,12994090.0
2000-08-11,,,,,,39307.0,12994090.0
2000-08-14,,,,,,41581.0,12994090.0
2000-08-16,,,,,,41451.0,12994090.0
2000-08-17,,,,,,40282.0,12994090.0
2000-08-18,,,,,,40542.0,12994090.0
2000-08-21,,,,,,40282.0,12994090.0
2000-08-22,,,,,,40282.0,12994090.0
2000-08-23,,,,,,39242.0,12994090.0
2000-08-24,,,,,,40152.0,12994090.0
2000-08-25,,,,,,38722.0,12994090.0
2000-08-28,,,,,,39502.0,12994090.0
2000-08-29,,,,,,39502.0,12994090.0
2000-08-30,,,,,,45414.0,12994090.0
2000-08-31,,,,,,39632.0,12994090.0
2000-09-01,,,,,,38982.0,12994090.0
2000-09-04,,,,,,40412.0,12994090.0
2000-09-05,,,,,,39957.0,12994090.0
2000-09-06,,,,,,39112.0,12994090.0
2000-09-07,,,,,,38722.0,12994090.0
2000-09-08,,,,,,38722.0,12994090.0
2000-09-14,,,,,,38852.0,12994090.0
2000-09-15,,,,,,39632.0,12994090.0
2000-09-18,,,,,,36773.0,12994090.0
2000-09-19,,,,,,37098.0,12994090.0
2000-09-20,,,,,,38722.0,12994090.0
2000-09-21,,,,,,37098.0,12994090.0
2000-09-22,,,,,,35084.0,12994090.0
2000-09-25,,,,,,35864.0,12994090.0
2000-09-26,,,,,,36124.0,12994090.0
2000-09-27,,,,,,35994.0,12994090.0
2000-09-28,,,,,,35994.0,12994090.0
2000-09-29,,,,,,36254.0,12994090.0
2000-10-02,,,,,,35084.0,12994090.0
2000-10-04,,,,,,36383.0,12994090.0
2000-10-05,,,,,,36318.0,12994090.0
2000-10-06,,,,,,33395.0,12994090.0
2000-10-09,,,,,,34694.0,12994090.0
2000-10-10,,,,,,33785.0,12994090.0
2000-10-11,,,,,,32745.0,12994090.0
2000-10-12,,,,,,32485.0,12994090.0
2000-10-13,,,,,,30146.0,12994090.0
2000-10-16,,,,,,33785.0,12994090.0
2000-10-17,,,,,,31056.0,12994090.0
2000-10-18,,,,,,34434.0,12994090.0
2000-10-19,,,,,,33200.0,12994090.0
2000-10-20,,,,,,33785.0,12994090.0
2000-10-23,,,,,,32745.0,12994090.0
2000-10-24,,,,,,31641.0,12994090.0
2000-10-25,,,,,,31641.0,12994090.0
2000-10-26,,,,,,32485.0,12994090.0
2000-10-27,,,,,,31900.0,12994090.0
2000-10-30,,,,,,30926.0,12994090.0
2000-10-31,,,,,,28197.0,12994090.0
2000-11-01,,,,,,30731.0,12994090.0
2000-11-02,,,,,,31641.0,12994090.0
2000-11-03,,,,,,31836.0,12994090.0
2000-11-06,,,,,,30341.0,12994090.0
2000-11-07,,,,,,30016.0,12994090.0
2000-11-08,,,,,,29107.0,12994090.0
2000-11-09,,,,,,28587.0,12994090.0
2000-11-10,,,,,,31836.0,12994090.0
2000-11-13,,,,,,31186.0,12994090.0
2000-11-14,,,,,,30536.0,12994090.0
2000-11-15,,,,,,30536.0,12994090.0
2000-11-16,,,,,,30926.0,12994090.0
2000-11-17,,,,,,30406.0,12994090.0
2000-11-20,,,,,,30796.0,12994090.0
2000-11-21,,,,,,35409.0,12994090.0
2000-11-22,,,,,,33200.0,12994090.0
2000-11-23,,,,,,30666.0,12994090.0
2000-11-24,,,,,,31186.0,12994090.0
2000-11-27,,,,,,31706.0,12994090.0
2000-11-28,,,,,,31836.0,12994090.0
2000-11-29,,,,,,30926.0,12994090.0
2000-11-30,,,,,,30926.0,12994090.0
2000-12-01,,,,,,29886.0,12994090.0
2000-12-04,,,,,,30536.0,12994090.0
2000-12-05,,,,,,30926.0,12994090.0
2000-12-06,,,,,,31836.0,12994090.0
2000-12-07,,,,,,31706.0,12994090.0
2000-12-08,,,,,,32745.0,12994090.0
2000-12-11,,,,,,37618.0,12994090.0
2000-12-12,,,,,,38333.0,12994090.0
2000-12-13,,,,,,37683.0,12994090.0
2000-12-14,,,,,,36708.0,12994090.0
2000-12-15,,,,,,34434.0,12994090.0
2000-12-18,,,,,,36383.0,12994090.0
2000-12-19,,,,,,37683.0,12994090.0
2000-12-20,,,,,,36513.0,12994090.0
2000-12-21,,,,,,34694.0,12994090.0
2000-12-22,,,,,,34694.0,12994090.0
2000-12-26,,,,,,35084.0,12994090.0
2001-01-02,,,,,,40282.0,12994090.0
2001-01-03,,,,,,40087.0,12994090.0
2001-01-04,,,,,,39827.0,12994090.0
2001-01-05,,,,,,38398.0,12994090.0
2001-01-08,,,,,,40672.0,12994090.0
2001-01-09,,,,,,41191.0,12994090.0
2001-01-10,,,,,,40542.0,12994090.0
2001-01-11,,,,,,40672.0,12994090.0
2001-01-12,,,,,,39047.0,12994090.0
2001-01-15,,,,,,39047.0,12994090.0
2001-01-16,,,,,,38982.0,12994090.0
2001-01-17,,,,,,39632.0,12994090.0
2001-01-18,,,,,,37683.0,12994090.0
2001-01-19,,,,,,38398.0,12994090.0
2001-01-22,,,,,,38982.0,12994090.0
2001-01-26,,,,,,37683.0,12994090.0
2001-01-29,,,,,,38138.0,12994090.0
2001-01-30,,,,,,37813.0,12994090.0
2001-01-31,,,,,,37683.0,12994090.0
2001-02-01,,,,,,37683.0,12994090.0
2001-02-02,,,,,,37553.0,12994090.0
2001-02-05,,,,,,37293.0,12994090.0
2001-02-06,,,,,,38722.0,12994090.0
2001-02-07,,,,,,38073.0,12994090.0
2001-02-08,,,,,,37553.0,12994090.0
2001-02-09,,,,,,37813.0,12994090.0
2001-02-12,,,,,,38982.0,12994090.0
2001-02-13,,,,,,38333.0,12994090.0
2001-02-14,,,,,,38982.0,12994090.0
2001-02-15,,,,,,38722.0,12994090.0
2001-02-16,,,,,,37813.0,12994090.0
2001-02-19,,,,,,37683.0,12994090.0
2001-02-20,,,,,,37293.0,12994090.0
2001-02-21,,,,,,37033.0,12994090.0
2001-02-22,,,,,,36513.0,12994090.0
2001-02-23,,,,,,36643.0,12994090.0
2001-02-26,,,,,,37033.0,12994090.0
2001-02-27,,,,,,41321.0,12994090.0
2001-02-28,,,,,,40282.0,12994090.0
2001-03-02,,,,,,38333.0,12994090.0
2001-03-05,,,,,,37683.0,12994090.0
2001-03-06,,,,,,39632.0,12994090.0
2001-03-07,,,,,,40282.0,12994090.0
2001-03-08,,,,,,39632.0,12994090.0
2001-03-09,,,,,,39632.0,12994090.0
2001-03-12,,,,,,41581.0,12994090.0
2001-03-13,,,,,,39632.0,12994090.0
2001-03-14,,,,,,41646.0,12994090.0
2001-03-15,,,,,,41581.0,12994090.0
2001-03-16,,,,,,42880.0,12994090.0
2001-03-19,,,,,,42880.0,12994090.0
2001-03-20,,,,,,42231.0,12994090.0
2001-03-21,,,,,,41581.0,12994090.0
2001-03-22,,,,,,40282.0,12994090.0
2001-03-23,,,,,,40282.0,12994090.0
2001-03-26,,,,,,41581.0,12994090.0
2001-03-27,,,,,,42880.0,12994090.0
2001-03-28,,,,,,44180.0,12994090.0
2001-03-29,,,,,,44050.0,12994090.0
2001-03-30,,,,,,44830.0,12994090.0
2001-04-02,,,,,,44830.0,12994090.0
2001-04-03,,,,,,44180.0,12994090.0
2001-04-04,,,,,,43270.0,12994090.0
2001-04-06,,,,,,44180.0,12994090.0
2001-04-09,,,,,,43400.0,12994090.0
2001-04-10,,,,,,43010.0,12994090.0
2001-04-11,,,,,,43400.0,12994090.0
2001-04-12,,,,,,43530.0,12994090.0
2001-04-13,,,,,,43530.0,12994090.0
2001-04-16,,,,,,44310.0,12994090.0
2001-04-17,,,,,,44180.0,12994090.0
2001-04-18,,,,,,44180.0,12994090.0
2001-04-19,,,,,,45479.0,12994090.0
2001-04-20,,,,,,45479.0,12994090.0
2001-04-23,,,,,,46909.0,12994090.0
2001-04-24,,,,,,48078.0,12994090.0
2001-04-25,,,,,,52626.0,12994090.0
2001-04-26,,,,,,51976.0,12994090.0
2001-04-27,,,,,,50677.0,12994090.0
2001-04-30,,,,,,48728.0,12994090.0
2001-05-02,,,,,,50027.0,12994090.0
2001-05-03,,,,,,50027.0,12994090.0
2001-05-04,,,,,,50027.0,12994090.0
2001-05-07,,,,,,50027.0,12994090.0
2001-05-08,,,,,,51716.0,12994090.0
2001-05-09,,,,,,51002.0,12994090.0
2001-05-10,,,,,,51067.0,12994090.0
2001-05-11,,,,,,51846.0,12994090.0
2001-05-14,,,,,,50547.0,12994090.0
2001-05-15,,,,,,50547.0,12994090.0
2001-05-16,,,,,,50482.0,12994090.0
2001-05-17,,,,,,50547.0,12994090.0
2001-05-18,,,,,,50677.0,12994090.0
2001-05-21,,,,,,50677.0,12994090.0
2001-05-22,,,,,,50027.0,12994090.0
2001-05-23,,,,,,49897.0,12994090.0
2001-05-24,,,,,,50677.0,12994090.0
2001-05-25,,,,,,51457.0,12994090.0
2001-05-28,,,,,,52236.0,12994090.0
2001-05-29,,,,,,55095.0,12994090.0
2001-05-30,,,,,,53276.0,12994090.0
2001-05-31,,,,,,51976.0,12994090.0
2001-06-01,,,,,,51327.0,12994090.0
2001-06-04,,,,,,51262.0,12994090.0
2001-06-05,,,,,,50677.0,12994090.0
2001-06-07,,,,,,50547.0,12994090.0
2001-06-08,,,,,,51522.0,12994090.0
2001-06-11,,,,,,50677.0,12994090.0
2001-06-12,,,,,,50417.0,12994090.0
2001-06-13,,,,,,50677.0,12994090.0
2001-06-14,,,,,,50547.0,12994090.0
2001-06-15,,,,,,50547.0,12994090.0
2001-06-18,,,,,,50027.0,12994090.0
2001-06-19,,,,,,50547.0,12994090.0
2001-06-20,,,,,,50677.0,12994090.0
