풍산홀딩스(005810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-31,28600,30000,28500,29850,50592,233880.0,7835167.0
2010-09-01,29900,30450,29000,30450,60311,238581.0,7835167.0
2010-09-02,30450,31950,30450,31950,63951,250334.0,7835167.0
2010-09-03,32050,32950,32000,32000,36231,250725.0,7835167.0
2010-09-06,32300,32400,31000,31900,42144,249942.0,7835167.0
2010-09-07,31900,31950,30700,31600,30502,247591.0,7835167.0
2010-09-08,31050,32500,30800,32150,27801,251901.0,7835167.0
2010-09-09,32800,34750,32000,34350,94641,269138.0,7835167.0
2010-09-10,34500,35500,34000,34600,49717,271097.0,7835167.0
2010-09-13,34950,34950,34150,34950,50081,273839.0,7835167.0
2010-09-14,35100,35100,33200,34650,45174,271489.0,7835167.0
2010-09-15,34150,34650,33700,34450,23922,269922.0,7835167.0
2010-09-16,34100,34600,33550,33550,28234,262870.0,7835167.0
2010-09-17,33600,34200,32900,33250,25932,260519.0,7835167.0
2010-09-20,34200,35000,33700,34550,34061,270705.0,7835167.0
2010-09-24,34650,36400,34600,36300,38442,284417.0,7835167.0
2010-09-27,37000,38100,36500,37800,79511,296169.0,7835167.0
2010-09-28,38300,38900,38150,38600,55857,302437.0,7835167.0
2010-09-29,39300,39700,38000,38450,33231,301262.0,7835167.0
2010-09-30,38300,39700,38200,39350,62808,308314.0,7835167.0
2010-10-01,39400,39800,38200,38300,24173,300087.0,7835167.0
2010-10-04,38950,38950,36950,37650,51232,294994.0,7835167.0
2010-10-05,37600,38000,36800,37100,32763,290685.0,7835167.0
2010-10-06,38500,38500,37350,37450,32564,293427.0,7835167.0
2010-10-07,37900,37950,36500,36950,39903,289509.0,7835167.0
2010-10-08,36950,37200,35850,37000,41220,289901.0,7835167.0
2010-10-11,36250,37000,36150,36550,35406,286375.0,7835167.0
2010-10-12,36600,37100,35900,36450,37688,285592.0,7835167.0
2010-10-13,36800,36800,34800,35750,55522,280107.0,7835167.0
2010-10-14,35800,36900,35000,36900,27415,289118.0,7835167.0
2010-10-15,36900,37700,36300,36900,23335,289118.0,7835167.0
2010-10-18,36900,37900,36700,37600,26837,294602.0,7835167.0
2010-10-19,37800,37800,36750,36750,36468,287942.0,7835167.0
2010-10-20,35750,36750,35650,36750,45591,287942.0,7835167.0
2010-10-21,37500,37600,35900,36700,30310,287551.0,7835167.0
2010-10-22,36700,36700,36000,36400,20455,285200.0,7835167.0
2010-10-25,36200,36900,36150,36650,9410,287159.0,7835167.0
2010-10-26,37050,38500,36400,38400,94549,300870.0,7835167.0
2010-10-27,38700,38750,38000,38600,39078,302437.0,7835167.0
2010-10-28,38400,38600,37800,38600,36616,302437.0,7835167.0
2010-10-29,39000,39000,38000,38450,37260,301262.0,7835167.0
2010-11-01,38450,40800,37800,40650,66593,318500.0,7835167.0
2010-11-02,41300,46700,40900,46700,175838,365902.0,7835167.0
2010-11-03,46700,48100,45700,47600,115384,372954.0,7835167.0
2010-11-04,47600,48950,45800,48500,102641,380006.0,7835167.0
2010-11-05,49000,49900,46900,47550,59451,372562.0,7835167.0
2010-11-08,47550,48400,46050,48250,34558,378047.0,7835167.0
2010-11-09,48900,49500,48000,49500,37922,387841.0,7835167.0
2010-11-10,48800,49500,48450,49500,37994,387841.0,7835167.0
2010-11-11,49600,49600,48450,49600,35214,388624.0,7835167.0
2010-11-12,49800,49800,47100,47150,45309,369428.0,7835167.0
2010-11-15,46250,46800,44800,45550,49092,356892.0,7835167.0
2010-11-16,45150,45550,44200,45450,16348,356108.0,7835167.0
2010-11-17,44450,45700,44150,45700,38683,358067.0,7835167.0
2010-11-18,45750,46550,44950,46400,34146,363552.0,7835167.0
2010-11-19,46450,47950,46050,47300,22312,370603.0,7835167.0
2010-11-22,47300,48300,46800,47150,19560,369428.0,7835167.0
2010-11-23,47100,47100,44500,46000,38537,360418.0,7835167.0
2010-11-24,44950,45900,43100,45750,22494,358459.0,7835167.0
2010-11-25,45750,45750,44600,44950,23010,352191.0,7835167.0
2010-11-26,44850,44900,42800,43700,33046,342397.0,7835167.0
2010-11-29,43000,43950,41750,42000,31444,329077.0,7835167.0
2010-11-30,42000,43450,42000,43250,24580,338871.0,7835167.0
2010-12-01,43250,44300,42300,44150,22541,345923.0,7835167.0
2010-12-02,44550,46250,44550,45650,30447,357675.0,7835167.0
2010-12-03,45650,46950,45050,46300,26161,362768.0,7835167.0
2010-12-06,46300,46350,45400,46000,25380,360418.0,7835167.0
2010-12-07,46500,46500,45500,45800,10941,358851.0,7835167.0
2010-12-08,46000,46450,45500,46200,9241,361985.0,7835167.0
2010-12-09,46150,46200,44900,44900,25835,351799.0,7835167.0
2010-12-10,44500,45250,44500,45150,9776,353758.0,7835167.0
2010-12-13,45400,46200,44500,45500,10767,356500.0,7835167.0
2010-12-14,45750,46150,44700,45650,16690,357675.0,7835167.0
2010-12-15,45650,45950,45100,45850,10852,359242.0,7835167.0
2010-12-16,45650,46000,45100,45200,17390,354150.0,7835167.0
2010-12-17,45300,45300,44450,45000,20705,352583.0,7835167.0
2010-12-20,45750,45750,43850,44850,14479,351407.0,7835167.0
2010-12-21,44950,45400,44500,44800,23741,351015.0,7835167.0
2010-12-22,44800,45500,44100,44450,34498,348273.0,7835167.0
2010-12-23,44450,44950,43800,44700,6070,350232.0,7835167.0
2010-12-24,44450,45000,43950,44700,12425,350232.0,7835167.0
2010-12-27,44150,45300,44150,44700,7801,350232.0,7835167.0
2010-12-28,45100,45600,44300,45300,47196,354933.0,7835167.0
2010-12-29,45300,45300,44150,45000,15020,352583.0,7835167.0
2010-12-30,44550,44900,43000,43650,17469,342005.0,7835167.0
2011-01-03,43850,43850,41350,42200,59347,330644.0,7835167.0
2011-01-04,42000,42200,40300,40600,112927,318108.0,7835167.0
2011-01-05,40950,41750,40650,41000,36121,321242.0,7835167.0
2011-01-06,41500,41650,39850,40050,39980,313798.0,7835167.0
2011-01-07,40050,40700,39550,40550,24072,317716.0,7835167.0
2011-01-10,40550,42200,40550,42050,36728,329469.0,7835167.0
2011-01-11,42150,42450,41550,42100,9925,329861.0,7835167.0
2011-01-12,43000,44350,42300,43850,42307,343572.0,7835167.0
2011-01-13,44100,44350,42400,43000,28835,336912.0,7835167.0
2011-01-14,42800,43150,41700,43150,22455,338087.0,7835167.0
2011-01-17,43700,43700,41800,42100,13160,329861.0,7835167.0
2011-01-18,42400,42400,41000,41450,19248,324768.0,7835167.0
2011-01-19,41050,41600,41000,41450,18580,324768.0,7835167.0
2011-01-20,41000,41300,39900,39900,44162,312623.0,7835167.0
2011-01-21,40000,40000,37900,38950,46627,305180.0,7835167.0
2011-01-24,39000,40000,38550,39150,28744,306747.0,7835167.0
2011-01-25,39250,40700,39150,39600,21242,310273.0,7835167.0
2011-01-26,40250,40250,38500,38500,43000,301654.0,7835167.0
2011-01-27,38500,40000,38250,39750,14809,311448.0,7835167.0
2011-01-28,39550,40050,38850,38850,22871,304396.0,7835167.0
2011-01-31,38800,39250,38300,38300,8690,300087.0,7835167.0
2011-02-01,39300,39300,37100,37150,11975,291076.0,7835167.0
2011-02-07,37500,38550,37500,37550,30408,294211.0,7835167.0
2011-02-08,37650,38800,37500,38350,19188,300479.0,7835167.0
2011-02-09,38400,38750,38000,38400,29771,300870.0,7835167.0
2011-02-10,38400,38650,38100,38300,18675,300087.0,7835167.0
2011-02-11,38300,39000,37500,37700,24359,295386.0,7835167.0
2011-02-14,38250,38450,37650,38150,10471,298912.0,7835167.0
2011-02-15,38050,38450,38050,38200,15703,299303.0,7835167.0
2011-02-16,37950,38000,37450,37800,13340,296169.0,7835167.0
2011-02-17,37800,38300,37100,37550,17750,294211.0,7835167.0
2011-02-18,37100,38700,37100,38300,24542,300087.0,7835167.0
2011-02-21,38500,39200,38300,39050,9293,305963.0,7835167.0
2011-02-22,39000,39150,38150,38350,16970,300479.0,7835167.0
2011-02-23,37850,38500,37600,38150,7831,298912.0,7835167.0
2011-02-24,37650,37700,36500,36800,10303,288334.0,7835167.0
2011-02-25,36800,38250,36700,38150,7430,298912.0,7835167.0
2011-02-28,37900,38000,36500,37200,6473,291468.0,7835167.0
2011-03-02,37200,37300,36250,36550,5091,286375.0,7835167.0
2011-03-03,36150,36950,36050,36300,5996,284417.0,7835167.0
2011-03-04,36450,36950,36150,36550,14581,286375.0,7835167.0
2011-03-07,36350,36350,35300,35850,7279,280891.0,7835167.0
2011-03-08,35850,37200,35850,36450,5785,285592.0,7835167.0
2011-03-09,36450,37400,36350,36750,7313,287942.0,7835167.0
2011-03-10,37000,37000,36500,36750,5667,287942.0,7835167.0
2011-03-11,36700,36750,35350,35400,15437,277365.0,7835167.0
2011-03-14,34900,34900,33250,34450,23887,269922.0,7835167.0
2011-03-15,34450,34450,31800,32800,23642,256993.0,7835167.0
2011-03-16,32150,34000,30850,33550,43771,262870.0,7835167.0
2011-03-17,31900,33500,31900,33200,12642,260128.0,7835167.0
2011-03-18,33200,34150,33200,33900,4888,265612.0,7835167.0
2011-03-21,34450,34800,34000,34300,5941,268746.0,7835167.0
2011-03-22,34200,35000,34050,34300,6484,268746.0,7835167.0
2011-03-23,34300,35400,34300,34700,15166,271880.0,7835167.0
2011-03-24,36000,36000,34900,34900,12286,273447.0,7835167.0
2011-03-25,35100,35100,33750,33850,12132,265220.0,7835167.0
2011-03-28,33850,33850,32350,32850,19088,257385.0,7835167.0
2011-03-29,32850,34100,32400,34000,27631,266396.0,7835167.0
2011-03-30,34200,38300,34200,37800,48709,296169.0,7835167.0
2011-03-31,38300,38300,37150,37800,5225,296169.0,7835167.0
2011-04-01,37550,38300,37100,37400,8889,293035.0,7835167.0
2011-04-04,37400,38150,37050,37450,8072,293427.0,7835167.0
2011-04-05,37500,38000,36550,36900,7421,289118.0,7835167.0
2011-04-06,36450,37750,36400,37600,17333,294602.0,7835167.0
2011-04-07,37950,38050,37100,37950,9121,297345.0,7835167.0
2011-04-08,38950,39700,38050,39500,17677,309489.0,7835167.0
2011-04-11,39100,39900,38700,38900,9876,304788.0,7835167.0
2011-04-12,38300,38400,37600,37850,11140,296561.0,7835167.0
2011-04-13,37400,38350,36450,37050,10954,290293.0,7835167.0
2011-04-14,37000,38200,37000,38100,15795,298520.0,7835167.0
2011-04-15,38050,39400,37800,38600,7192,302437.0,7835167.0
2011-04-18,37900,38100,37300,37350,8097,292643.0,7835167.0
2011-04-19,36800,37400,36100,36450,7179,285592.0,7835167.0
2011-04-20,36550,37400,36550,37400,5670,293035.0,7835167.0
2011-04-21,37500,37850,36750,37100,10418,290685.0,7835167.0
2011-04-22,37400,37700,36550,37300,6354,292252.0,7835167.0
2011-04-25,36850,37900,36800,37700,4490,295386.0,7835167.0
2011-04-26,37700,39500,36350,37300,12529,292252.0,7835167.0
2011-04-27,37300,37400,36600,36850,5563,288726.0,7835167.0
2011-04-28,36800,36950,36000,36050,10525,282458.0,7835167.0
2011-04-29,35850,36400,34600,35700,11691,279715.0,7835167.0
2011-05-02,35800,35850,35050,35600,18065,278932.0,7835167.0
2011-05-03,35700,35700,34750,35600,7650,278932.0,7835167.0
2011-05-04,35850,35850,34300,35100,17881,275014.0,7835167.0
2011-05-06,34500,35100,33350,33550,25842,262870.0,7835167.0
2011-05-09,33600,33700,33000,33000,8041,258561.0,7835167.0
2011-05-11,33450,34800,33200,34350,9965,269138.0,7835167.0
2011-05-12,33900,34350,33300,33700,4251,264045.0,7835167.0
2011-05-13,33700,33750,33150,33700,4455,264045.0,7835167.0
2011-05-16,34350,34350,31100,33000,9615,258561.0,7835167.0
2011-05-17,32800,33050,31750,31800,8831,249158.0,7835167.0
2011-05-18,31550,33000,31550,32800,10610,256993.0,7835167.0
2011-05-19,32600,32750,31500,31500,22757,246808.0,7835167.0
2011-05-20,31700,31800,31350,31800,2715,249158.0,7835167.0
2011-05-23,31700,31700,30400,30850,5373,241715.0,7835167.0
2011-05-24,31100,31350,30100,30350,6475,237797.0,7835167.0
2011-05-25,30650,30650,29550,30200,6570,236622.0,7835167.0
2011-05-26,29800,30600,29500,29700,30262,232704.0,7835167.0
2011-05-27,29600,29900,29350,29750,18724,233096.0,7835167.0
2011-05-30,30000,30700,29900,30450,4798,238581.0,7835167.0
2011-05-31,30300,31850,30250,31400,14919,246024.0,7835167.0
2011-06-01,31350,32200,31350,31700,4956,248375.0,7835167.0
2011-06-02,31000,31450,30250,30900,10292,242107.0,7835167.0
2011-06-03,30900,31000,29900,30100,15573,235839.0,7835167.0
2011-06-07,30400,30600,29500,29900,7872,234271.0,7835167.0
2011-06-08,29900,29900,28500,29050,16462,227612.0,7835167.0
2011-06-09,28550,28600,28000,28450,16795,222911.0,7835167.0
2011-06-10,28300,28600,27550,27800,36080,217818.0,7835167.0
2011-06-13,27250,27850,27000,27700,5508,217034.0,7835167.0
2011-06-14,27750,28350,27550,28350,2757,222127.0,7835167.0
2011-06-15,28650,30500,28150,30150,20639,236230.0,7835167.0
2011-06-16,29850,30100,28100,29950,12650,234663.0,7835167.0
2011-06-17,29250,31050,29250,29900,8230,234271.0,7835167.0
2011-06-20,31400,31450,30450,30700,6331,240540.0,7835167.0
2011-06-21,30750,32250,30750,31900,14821,249942.0,7835167.0
2011-06-22,31900,32500,31500,31900,7600,249942.0,7835167.0
2011-06-23,31400,31850,30800,30850,19669,241715.0,7835167.0
2011-06-24,30850,31500,30300,30900,6773,242107.0,7835167.0
2011-06-27,30950,31050,29950,30200,7340,236622.0,7835167.0
2011-06-28,30550,30850,30250,30850,1030,241715.0,7835167.0
2011-06-29,31450,31450,30750,31100,4118,243674.0,7835167.0
2011-06-30,31300,31700,31000,31600,6022,247591.0,7835167.0
2011-07-01,31600,31900,31100,31100,9168,243674.0,7835167.0
2011-07-04,31100,32400,31100,31550,5795,247200.0,7835167.0
2011-07-05,31400,32300,31400,32000,8751,250725.0,7835167.0
2011-07-06,32000,32450,31600,32350,6482,253468.0,7835167.0
2011-07-07,32350,33000,32000,32400,9869,253859.0,7835167.0
2011-07-08,32200,33500,32200,33350,6690,261303.0,7835167.0
2011-07-11,33400,33600,32350,33300,6318,260911.0,7835167.0
2011-07-12,32100,32800,31750,32350,6219,253468.0,7835167.0
2011-07-13,32000,33200,31650,33200,6715,260128.0,7835167.0
2011-07-14,32800,34000,32600,34000,7621,266396.0,7835167.0
2011-07-15,34500,34800,34050,34800,9019,272664.0,7835167.0
2011-07-18,34850,35600,34600,35400,7442,277365.0,7835167.0
2011-07-19,35750,35800,35050,35300,3481,276581.0,7835167.0
2011-07-20,35750,35750,34250,34850,6518,273056.0,7835167.0
2011-07-21,34500,34700,33500,34500,4080,270313.0,7835167.0
2011-07-22,34500,35400,34300,34800,5335,272664.0,7835167.0
2011-07-25,35350,35350,34550,35250,3363,276190.0,7835167.0
2011-07-26,34650,35900,34650,35900,5834,281282.0,7835167.0
2011-07-27,36450,36450,35500,35900,4105,281282.0,7835167.0
2011-07-28,34600,36000,34600,35200,5198,275798.0,7835167.0
2011-07-29,35050,35550,34450,35000,5601,274231.0,7835167.0
2011-08-01,35100,35850,34700,35850,16980,280891.0,7835167.0
2011-08-02,35350,35900,34500,34850,12040,273056.0,7835167.0
2011-08-03,34200,34700,33650,34650,7757,271489.0,7835167.0
2011-08-04,34750,35450,34600,34750,10557,272272.0,7835167.0
2011-08-05,33800,33900,31000,33000,12696,258561.0,7835167.0
2011-08-08,31500,32550,28900,31000,16587,242890.0,7835167.0
2011-08-09,30000,30800,27300,29900,24683,234271.0,7835167.0
2011-08-10,33000,33100,30150,30400,10401,238189.0,7835167.0
2011-08-11,29350,30250,28600,30000,7511,235055.0,7835167.0
2011-08-12,30950,30950,30050,30400,8579,238189.0,7835167.0
2011-08-16,30900,31500,30750,31300,6583,245241.0,7835167.0
2011-08-17,30700,31100,30100,30750,8946,240931.0,7835167.0
2011-08-18,31500,31500,30300,30650,5392,240148.0,7835167.0
2011-08-19,29700,29700,28500,29100,10250,228003.0,7835167.0
2011-08-22,28500,29300,28300,28600,10632,224086.0,7835167.0
2011-08-23,28500,29200,28500,28800,2980,225653.0,7835167.0
2011-08-24,29700,29800,28200,28800,2790,225653.0,7835167.0
2011-08-25,29900,29900,28300,29000,3277,227220.0,7835167.0
2011-08-26,28900,29450,28300,29000,5104,227220.0,7835167.0
2011-08-29,29050,29550,28750,29500,2112,231137.0,7835167.0
2011-08-30,29800,30400,29200,30000,4190,235055.0,7835167.0
2011-08-31,30050,30900,29650,30900,2903,242107.0,7835167.0
2011-09-01,31400,32800,31000,31400,8077,246024.0,7835167.0
2011-09-02,31000,31500,31000,31300,3487,245241.0,7835167.0
2011-09-05,30700,30700,29900,30350,4373,237797.0,7835167.0
2011-09-06,29950,29950,28300,29000,14710,227220.0,7835167.0
2011-09-07,29400,30250,29100,30000,17804,235055.0,7835167.0
2011-09-08,30050,30800,30000,30200,3540,236622.0,7835167.0
2011-09-09,29600,30050,29150,29250,2072,229179.0,7835167.0
2011-09-14,29250,29450,29000,29200,10203,228787.0,7835167.0
2011-09-15,29700,29750,28950,29350,9738,229962.0,7835167.0
2011-09-16,29550,29800,29150,29600,4141,231921.0,7835167.0
2011-09-19,29600,29900,29500,29600,3910,231921.0,7835167.0
2011-09-20,29600,29800,29050,29650,2213,232313.0,7835167.0
2011-09-21,29600,29900,29550,29850,1811,233880.0,7835167.0
2011-09-22,29650,30300,29100,30250,7500,237014.0,7835167.0
2011-09-23,29500,29650,28300,28800,12519,225653.0,7835167.0
2011-09-26,30000,30000,24550,26600,11732,208415.0,7835167.0
2011-09-27,26650,27400,26400,26850,7035,210374.0,7835167.0
2011-09-28,27300,27600,26700,27400,7588,214684.0,7835167.0
2011-09-29,26500,27300,26250,27300,7618,213900.0,7835167.0
2011-09-30,27300,27300,25900,26450,6865,207240.0,7835167.0
2011-10-04,26050,26050,23950,25600,11477,200580.0,7835167.0
2011-10-05,24850,26000,24800,25500,6649,199797.0,7835167.0
2011-10-06,25800,26100,25500,25700,4667,201364.0,7835167.0
2011-10-07,26700,26700,26000,26250,9178,205673.0,7835167.0
2011-10-10,26250,27000,26250,27000,1350,211550.0,7835167.0
2011-10-11,28300,28600,27550,27600,9504,216251.0,7835167.0
2011-10-12,27400,27700,27000,27700,2782,217034.0,7835167.0
2011-10-13,28000,28850,27700,28000,6562,219385.0,7835167.0
2011-10-14,27750,28000,27400,28000,14300,219385.0,7835167.0
2011-10-17,28500,28600,28000,28600,3352,224086.0,7835167.0
2011-10-18,27550,28350,27550,28100,4580,220168.0,7835167.0
2011-10-19,28100,28450,27550,27700,5849,217034.0,7835167.0
2011-10-20,27700,28000,26600,26600,2872,208415.0,7835167.0
2011-10-21,26650,27100,26600,27050,1300,211941.0,7835167.0
2011-10-24,27500,27800,27500,27600,4509,216251.0,7835167.0
2011-10-25,27850,28450,27850,28150,4621,220560.0,7835167.0
2011-10-26,27650,28400,27650,28300,3422,221735.0,7835167.0
2011-10-27,28950,30200,28600,30200,11368,236622.0,7835167.0
2011-10-28,30850,31500,30150,30350,5129,237797.0,7835167.0
2011-10-31,30350,30500,29600,29700,2549,232704.0,7835167.0
2011-11-01,29700,30100,29000,30100,3191,235839.0,7835167.0
2011-11-02,28750,29350,28450,28900,5375,226436.0,7835167.0
2011-11-03,28800,30000,28800,29250,774,229179.0,7835167.0
2011-11-04,29950,30550,29550,30450,5450,238581.0,7835167.0
2011-11-07,29650,30600,29650,30600,1880,239756.0,7835167.0
2011-11-08,30000,30350,29700,29700,1766,232704.0,7835167.0
2011-11-09,29700,30350,25250,28950,5761,226828.0,7835167.0
2011-11-10,28100,28150,27250,27250,4750,213508.0,7835167.0
2011-11-11,27300,27600,27300,27600,1004,216251.0,7835167.0
2011-11-14,28550,28800,28400,28400,1790,222519.0,7835167.0
2011-11-15,27900,28300,27600,28300,3004,221735.0,7835167.0
2011-11-16,28300,28650,27600,28100,1670,220168.0,7835167.0
2011-11-17,27550,27950,27500,27950,1967,218993.0,7835167.0
2011-11-18,27150,27500,26900,27100,3370,212333.0,7835167.0
2011-11-21,27050,27100,26700,26850,2021,210374.0,7835167.0
2011-11-22,25750,27000,25750,26950,520,211158.0,7835167.0
2011-11-23,27500,27500,25900,25950,3960,203323.0,7835167.0
2011-11-24,26000,26000,25350,25900,3473,202931.0,7835167.0
2011-11-25,25100,25300,24500,24900,5350,195096.0,7835167.0
2011-11-28,24700,25850,24700,25100,8714,196663.0,7835167.0
2011-11-29,25200,25500,25050,25200,3777,197446.0,7835167.0
2011-11-30,25200,25500,24850,25350,5262,198621.0,7835167.0
2011-12-01,26700,27200,25700,26150,53332,204890.0,7835167.0
2011-12-02,25900,26150,25800,26100,6614,204498.0,7835167.0
2011-12-05,25950,26400,25700,26400,4218,206848.0,7835167.0
2011-12-06,26500,26500,25900,26350,11321,206457.0,7835167.0
2011-12-07,26350,26500,26300,26450,3810,207240.0,7835167.0
2011-12-08,26200,26550,26050,26350,1942,206457.0,7835167.0
2011-12-09,26100,26100,25400,25400,5529,199013.0,7835167.0
2011-12-12,25800,26300,25650,25750,3646,201756.0,7835167.0
2011-12-13,25750,25750,25150,25350,6460,198621.0,7835167.0
2011-12-14,25350,25550,25200,25350,2530,198621.0,7835167.0
2011-12-15,25200,25200,24100,24500,11270,191962.0,7835167.0
2011-12-16,24350,24600,24300,24350,5846,190786.0,7835167.0
2011-12-19,24300,27500,23550,23550,72458,184518.0,7835167.0
2011-12-20,24300,24300,23000,23150,21550,181384.0,7835167.0
2011-12-21,23650,23900,23350,23550,10350,184518.0,7835167.0
2011-12-22,23900,23900,23300,23350,5468,182951.0,7835167.0
2011-12-23,23350,24000,23350,23850,5665,186869.0,7835167.0
2011-12-26,24000,24100,23800,23950,10766,187652.0,7835167.0
2011-12-27,24100,24200,23600,24200,15472,189611.0,7835167.0
2011-12-28,23250,23750,23250,23500,4003,184126.0,7835167.0
2011-12-29,23500,23950,23150,23950,1380,187652.0,7835167.0
2012-01-02,23950,24050,23300,23500,1021,184126.0,7835167.0
2012-01-03,23500,24000,23150,23650,4709,185302.0,7835167.0
2012-01-04,24000,24850,23700,24800,15380,194312.0,7835167.0
2012-01-05,24800,24800,24300,24400,2474,191178.0,7835167.0
2012-01-06,24300,24450,23900,24350,2790,190786.0,7835167.0
2012-01-09,23900,24450,23450,24450,1329,191570.0,7835167.0
2012-01-10,24150,24650,24150,24300,4644,190395.0,7835167.0
2012-01-11,24650,25250,24300,24950,8434,195487.0,7835167.0
2012-01-12,24700,25100,24700,25100,3201,196663.0,7835167.0
2012-01-13,25450,25550,24550,25400,6397,199013.0,7835167.0
2012-01-16,25000,25200,24750,25000,1612,195879.0,7835167.0
2012-01-17,25000,25150,24800,24850,4657,194704.0,7835167.0
2012-01-18,25050,25800,24700,25700,9321,201364.0,7835167.0
2012-01-19,25850,26000,25650,25950,7730,203323.0,7835167.0
2012-01-20,25950,26200,25800,26200,3100,205281.0,7835167.0
2012-01-25,26400,26400,25600,25750,2462,201756.0,7835167.0
2012-01-26,25500,26000,25450,25750,8353,201756.0,7835167.0
2012-01-27,25650,26050,25650,25900,2048,202931.0,7835167.0
2012-01-30,25900,26000,25600,25800,3920,202147.0,7835167.0
2012-01-31,25900,26100,25850,25950,2817,203323.0,7835167.0
2012-02-01,26050,26850,25650,26750,8920,209591.0,7835167.0
2012-02-02,26950,28300,26900,27900,15206,218601.0,7835167.0
2012-02-03,27800,28200,27250,27400,3888,214684.0,7835167.0
2012-02-06,27850,27900,26850,27350,4302,214292.0,7835167.0
2012-02-07,27350,27700,26900,27250,3982,213508.0,7835167.0
2012-02-08,27450,28350,27450,28350,8035,222127.0,7835167.0
2012-02-09,28250,28300,27800,28050,4919,219776.0,7835167.0
2012-02-10,28050,28200,27800,27850,1382,218209.0,7835167.0
2012-02-13,27800,27850,27300,27650,4984,216642.0,7835167.0
2012-02-14,27400,27500,26900,27250,6844,213508.0,7835167.0
2012-02-15,27000,27300,27000,27100,5161,212333.0,7835167.0
2012-02-16,26800,27100,26550,27050,4105,211941.0,7835167.0
2012-02-17,27100,27300,26900,26900,5174,210766.0,7835167.0
2012-02-20,27450,27850,27300,27600,8278,216251.0,7835167.0
2012-02-21,27350,28000,27250,27650,4429,216642.0,7835167.0
2012-02-22,27300,27850,27300,27850,7978,218209.0,7835167.0
2012-02-23,27250,27650,27200,27450,1847,215075.0,7835167.0
2012-02-24,27350,27450,27250,27450,1757,215075.0,7835167.0
2012-02-27,27450,27450,26650,27200,3038,213117.0,7835167.0
2012-02-28,27250,27450,26950,27450,3441,215075.0,7835167.0
2012-02-29,27450,27800,27300,27300,5597,213900.0,7835167.0
2012-03-02,26850,27600,26850,27300,4532,213900.0,7835167.0
2012-03-05,27300,27300,27000,27200,2105,213117.0,7835167.0
2012-03-06,27200,27200,26400,26950,4104,211158.0,7835167.0
2012-03-07,26100,26800,26100,26600,5157,208415.0,7835167.0
2012-03-08,26800,26800,26200,26600,5786,208415.0,7835167.0
2012-03-09,26800,26800,26250,26350,5322,206457.0,7835167.0
2012-03-12,26350,26700,25800,26100,5251,204498.0,7835167.0
2012-03-13,26100,26100,25850,26100,5244,204498.0,7835167.0
2012-03-14,26200,26600,26100,26550,5430,208024.0,7835167.0
2012-03-15,26200,26200,25800,25900,6783,202931.0,7835167.0
2012-03-16,25900,26300,25850,25950,1744,203323.0,7835167.0
2012-03-19,25950,26450,25900,25900,1800,202931.0,7835167.0
2012-03-20,26800,26800,25800,26000,1940,203714.0,7835167.0
2012-03-21,25900,26050,25800,26000,1320,203714.0,7835167.0
2012-03-22,25900,26100,25400,25500,2963,199797.0,7835167.0
2012-03-23,25000,25500,25000,25400,1691,199013.0,7835167.0
2012-03-26,25400,25500,24900,25250,2846,197838.0,7835167.0
2012-03-27,25650,25650,25200,25300,2226,198230.0,7835167.0
2012-03-28,25250,25300,25100,25250,1088,197838.0,7835167.0
2012-03-29,25050,25250,24800,25250,1352,197838.0,7835167.0
2012-03-30,25000,25200,24800,25100,4096,196663.0,7835167.0
2012-04-02,25100,26200,25100,26200,1231,205281.0,7835167.0
2012-04-03,26200,26200,25550,25900,1535,202931.0,7835167.0
2012-04-04,25400,25500,25300,25300,730,198230.0,7835167.0
2012-04-05,25050,25150,25000,25150,593,197054.0,7835167.0
2012-04-06,25000,25200,24600,25100,1570,196663.0,7835167.0
2012-04-09,24900,25300,24600,24800,799,194312.0,7835167.0
2012-04-10,24800,25000,24550,24950,1101,195487.0,7835167.0
2012-04-12,24950,25000,24750,25000,313,195879.0,7835167.0
2012-04-13,25500,25500,25200,25200,331,197446.0,7835167.0
2012-04-16,25000,25100,24850,25000,1144,195879.0,7835167.0
2012-04-17,25000,25300,24900,25250,301,197838.0,7835167.0
2012-04-18,25050,25400,25050,25300,1640,198230.0,7835167.0
2012-04-19,25050,25450,25000,25450,880,199405.0,7835167.0
2012-04-20,25150,25450,25050,25450,911,199405.0,7835167.0
2012-04-23,25450,25450,24850,25300,951,198230.0,7835167.0
2012-04-24,24600,25000,24500,24750,2358,193920.0,7835167.0
2012-04-25,24550,24750,24500,24600,1240,192745.0,7835167.0
2012-04-26,24600,24600,24350,24350,1381,190786.0,7835167.0
2012-04-27,24100,24550,23900,24050,1117,188436.0,7835167.0
2012-04-30,24050,24150,23700,24150,1312,189219.0,7835167.0
2012-05-02,24100,24350,24100,24250,1164,190003.0,7835167.0
2012-05-03,24350,24350,23500,23600,6763,184910.0,7835167.0
2012-05-04,23600,23700,23450,23500,3541,184126.0,7835167.0
2012-05-07,23150,23150,22850,23050,2047,180601.0,7835167.0
2012-05-08,23100,23100,22900,23050,2586,180601.0,7835167.0
2012-05-09,22900,23000,22500,22500,4531,176291.0,7835167.0
2012-05-10,22450,22450,22100,22200,9711,173941.0,7835167.0
2012-05-11,22200,22200,21650,21900,10381,171590.0,7835167.0
