아주캐피탈(033660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-02-28,4095,4180,4055,4055,5555,231946.0,57200000.0
2011-03-02,4030,4075,3980,3985,45960,227942.0,57200000.0
2011-03-03,3950,4010,3900,4000,9310,228800.0,57200000.0
2011-03-04,4000,4085,3970,4000,3650,228800.0,57200000.0
2011-03-07,4015,4070,4015,4065,2662,232518.0,57200000.0
2011-03-08,4065,4065,4000,4060,1720,232232.0,57200000.0
2011-03-09,4050,4080,4000,4060,8895,232232.0,57200000.0
2011-03-10,4070,4080,3995,4000,15479,228800.0,57200000.0
2011-03-11,4000,4090,4000,4030,1600,230516.0,57200000.0
2011-03-14,3895,4025,3895,4025,9460,230230.0,57200000.0
2011-03-15,4025,4075,3800,3835,19200,219362.0,57200000.0
2011-03-16,3900,3985,3835,3910,3670,223652.0,57200000.0
2011-03-17,3975,3975,3800,3915,22000,223938.0,57200000.0
2011-03-18,3985,3985,3835,3905,4200,223366.0,57200000.0
2011-03-21,3985,3985,3820,3905,8662,223366.0,57200000.0
2011-03-22,3955,3970,3910,3915,1278,223938.0,57200000.0
2011-03-23,3960,3960,3850,3900,5100,223080.0,57200000.0
2011-03-24,3900,4010,3850,3900,11971,223080.0,57200000.0
2011-03-25,3900,4200,3900,4175,40591,238810.0,57200000.0
2011-03-28,4075,4185,4065,4130,3250,236236.0,57200000.0
2011-03-29,4170,4180,4020,4035,14454,230802.0,57200000.0
2011-03-30,4150,4150,4060,4115,3761,235378.0,57200000.0
2011-03-31,4180,4190,4105,4105,10923,234806.0,57200000.0
2011-04-01,4175,4250,4100,4235,15423,242242.0,57200000.0
2011-04-04,4285,4285,4200,4200,3761,240240.0,57200000.0
2011-04-05,4200,4275,4180,4180,10100,239096.0,57200000.0
2011-04-06,4150,4245,4130,4135,3530,236522.0,57200000.0
2011-04-07,4210,4210,4105,4125,5451,235950.0,57200000.0
2011-04-08,4130,4150,4110,4115,12867,235378.0,57200000.0
2011-04-11,4105,4135,4080,4085,22830,233662.0,57200000.0
2011-04-12,4080,4095,4080,4080,900,233376.0,57200000.0
2011-04-13,4060,4200,4030,4140,53684,236808.0,57200000.0
2011-04-14,4090,4215,4090,4180,3824,239096.0,57200000.0
2011-04-15,4035,4235,4030,4180,14077,240542.0,57545890.0
2011-04-18,4180,4180,4095,4130,23431,237665.0,57545890.0
2011-04-19,4095,4130,4040,4040,23558,232485.0,57545890.0
2011-04-20,4015,4130,4010,4030,13414,231910.0,57545890.0
2011-04-21,4035,4085,4020,4040,31871,232485.0,57545890.0
2011-04-22,4025,4040,4000,4025,12235,231622.0,57545890.0
2011-04-25,4010,4045,3995,4005,10502,230471.0,57545890.0
2011-04-26,4045,4045,3980,4000,25388,230184.0,57545890.0
2011-04-27,3985,4025,3985,3995,9671,229896.0,57545890.0
2011-04-28,3995,4010,3980,4010,3808,230759.0,57545890.0
2011-04-29,3985,4030,3970,3980,10190,229033.0,57545890.0
2011-05-02,3980,4035,3960,3960,34101,227882.0,57545890.0
2011-05-03,3960,4020,3900,3965,11543,228169.0,57545890.0
2011-05-04,3965,4010,3930,4000,1960,230184.0,57545890.0
2011-05-06,3995,4000,3955,3990,444,229608.0,57545890.0
2011-05-09,3990,4010,3965,3990,8432,229608.0,57545890.0
2011-05-11,3975,4085,3935,3985,10389,229320.0,57545890.0
2011-05-12,3985,3985,3865,3865,13818,222415.0,57545890.0
2011-05-13,3905,3965,3850,3915,13601,225292.0,57545890.0
2011-05-16,3905,3985,3875,3895,5682,224141.0,57545890.0
2011-05-17,3960,3960,3890,3895,7595,224141.0,57545890.0
2011-05-18,3920,3945,3865,3925,6120,225868.0,57545890.0
2011-05-19,3995,3995,3875,3925,3930,225868.0,57545890.0
2011-05-20,3885,3925,3815,3925,12410,225868.0,57545890.0
2011-05-23,3875,3920,3810,3870,7732,222703.0,57545890.0
2011-05-24,3860,3900,3700,3900,11430,224429.0,57545890.0
2011-05-25,3880,4150,3825,4000,29230,230184.0,57545890.0
2011-05-26,4000,4010,3915,3950,5651,227306.0,57545890.0
2011-05-27,4060,4060,3900,3980,8730,229033.0,57545890.0
2011-05-30,4000,4005,3910,4000,4265,230184.0,57545890.0
2011-05-31,3965,4000,3965,4000,5640,230184.0,57545890.0
2011-06-01,3965,4010,3910,4005,7760,230471.0,57545890.0
2011-06-02,4000,4000,3925,3995,3454,229896.0,57545890.0
2011-06-03,3930,3995,3930,3990,3306,229608.0,57545890.0
2011-06-07,3990,4000,3930,3980,9000,229033.0,57545890.0
2011-06-08,3950,3990,3940,3990,29407,229608.0,57545890.0
2011-06-09,3955,4100,3955,4010,16135,230759.0,57545890.0
2011-06-10,4030,4095,4000,4000,22840,230184.0,57545890.0
2011-06-13,4020,4060,4000,4000,33090,230184.0,57545890.0
2011-06-14,4005,4080,4005,4080,13922,234787.0,57545890.0
2011-06-15,4055,4095,4000,4080,19751,234787.0,57545890.0
2011-06-16,4080,4150,3920,4100,13187,235938.0,57545890.0
2011-06-17,4150,4150,4020,4140,23590,238240.0,57545890.0
2011-06-20,4050,4170,4050,4140,9005,238240.0,57545890.0
2011-06-21,4170,4230,4140,4190,34820,241117.0,57545890.0
2011-06-22,4120,4330,4120,4295,29948,247160.0,57545890.0
2011-06-23,4250,4360,4250,4355,29230,250612.0,57545890.0
2011-06-24,4230,4440,4230,4440,21170,255504.0,57545890.0
2011-06-27,4435,4440,4305,4430,16280,254928.0,57545890.0
2011-06-28,4310,4440,4310,4435,9592,255216.0,57545890.0
2011-06-29,4400,4500,4355,4380,22228,252051.0,57545890.0
2011-06-30,4470,4760,4470,4715,132452,271329.0,57545890.0
2011-07-01,4600,4890,4550,4825,22940,277659.0,57545890.0
2011-07-04,4850,4850,4720,4825,16187,277659.0,57545890.0
2011-07-05,4745,4830,4735,4735,8134,272480.0,57545890.0
2011-07-06,4750,4800,4735,4735,5377,272480.0,57545890.0
2011-07-07,4600,4730,4600,4680,24277,269315.0,57545890.0
2011-07-08,4650,4690,4580,4675,8698,269027.0,57545890.0
2011-07-11,4690,4690,4610,4680,12900,269315.0,57545890.0
2011-07-12,4620,4800,4610,4770,15290,274494.0,57545890.0
2011-07-13,4770,4790,4650,4755,12450,273631.0,57545890.0
2011-07-14,4680,4785,4680,4755,12560,273631.0,57545890.0
2011-07-15,4700,4820,4695,4800,14850,276220.0,57545890.0
2011-07-18,4780,4980,4780,4980,41611,286579.0,57545890.0
2011-07-19,5000,5000,4900,4935,9810,283989.0,57545890.0
2011-07-20,4935,5080,4915,5030,33557,289456.0,57545890.0
2011-07-21,5080,5080,4980,5040,13089,290031.0,57545890.0
2011-07-22,5070,5070,4940,5000,13530,287729.0,57545890.0
2011-07-25,5000,5000,4860,5000,9374,287729.0,57545890.0
2011-07-26,4980,5000,4940,4990,14141,287154.0,57545890.0
2011-07-27,4995,4995,4750,4785,21537,275357.0,57545890.0
2011-07-28,4790,4800,4750,4755,10270,273631.0,57545890.0
2011-07-29,4785,4885,4750,4875,19250,280536.0,57545890.0
2011-08-01,4935,4935,4790,4830,11491,277947.0,57545890.0
2011-08-02,4800,4900,4760,4805,19599,276508.0,57545890.0
2011-08-03,4805,4805,4645,4710,6013,271041.0,57545890.0
2011-08-04,4730,4850,4730,4800,71213,276220.0,57545890.0
2011-08-05,4750,4750,4570,4650,50650,267588.0,57545890.0
2011-08-08,4785,4785,4475,4590,55631,264136.0,57545890.0
2011-08-09,4205,4580,4135,4425,56411,254641.0,57545890.0
2011-08-10,4600,4620,3770,4430,31067,254928.0,57545890.0
2011-08-11,4380,4610,4210,4505,27912,259244.0,57545890.0
2011-08-12,4440,4695,4440,4575,26670,263272.0,57545890.0
2011-08-16,4460,4750,4460,4700,13820,270466.0,57545890.0
2011-08-17,4700,4850,4630,4720,15881,271617.0,57545890.0
2011-08-18,4850,5130,4750,5050,129891,290607.0,57545890.0
2011-08-19,4940,4950,4845,4850,96350,279098.0,57545890.0
2011-08-22,4950,4990,4700,4885,14720,281112.0,57545890.0
2011-08-23,4830,5040,4800,5000,63080,287729.0,57545890.0
2011-08-24,5080,5220,5000,5150,114428,296361.0,57545890.0
2011-08-25,5150,5190,5090,5100,44827,293484.0,57545890.0
2011-08-26,5040,5120,5010,5100,75226,293484.0,57545890.0
2011-08-29,5070,5140,5010,5060,65460,291182.0,57545890.0
2011-08-30,5100,5110,5040,5090,31260,292909.0,57545890.0
2011-08-31,5040,5100,5030,5080,12527,292333.0,57545890.0
2011-09-01,5100,5280,5050,5240,58002,301540.0,57545890.0
2011-09-02,5150,5300,5150,5250,37040,302116.0,57545890.0
2011-09-05,5050,5170,5050,5140,14775,295786.0,57545890.0
2011-09-06,5170,5170,5010,5100,43250,293484.0,57545890.0
2011-09-07,5100,5150,5000,5100,33695,293484.0,57545890.0
2011-09-08,5100,5250,5070,5070,10582,291758.0,57545890.0
2011-09-09,5130,5130,5040,5060,23063,291182.0,57545890.0
2011-09-14,5060,5090,4980,4995,41410,287442.0,57545890.0
2011-09-15,5070,5100,4995,5000,34210,287729.0,57545890.0
2011-09-16,5000,5050,5000,5010,15440,288305.0,57545890.0
2011-09-19,5010,5010,4985,5000,19361,287729.0,57545890.0
2011-09-20,4930,5000,4930,4990,2610,287154.0,57545890.0
2011-09-21,5050,5050,4935,4995,2667,287442.0,57545890.0
2011-09-22,5020,5020,4865,4960,9800,285428.0,57545890.0
2011-09-23,5000,5000,4700,4800,26191,276220.0,57545890.0
2011-09-26,4990,4990,4690,4700,35340,270466.0,57545890.0
2011-09-27,4740,4840,4710,4720,7740,271617.0,57545890.0
2011-09-28,4800,4840,4700,4790,3150,275645.0,57545890.0
2011-09-29,4890,4900,4660,4895,26342,281687.0,57545890.0
2011-09-30,4895,4920,4770,4890,8173,281399.0,57545890.0
2011-10-04,4715,4795,4670,4700,20268,270466.0,57545890.0
2011-10-05,4700,4705,4630,4635,25854,266725.0,57545890.0
2011-10-06,4640,4890,4640,4770,1470,274494.0,57545890.0
2011-10-07,4770,4825,4670,4795,4834,275933.0,57545890.0
2011-10-10,4710,4890,4700,4795,8372,275933.0,57545890.0
2011-10-11,5000,5000,4700,4900,11670,281975.0,57545890.0
2011-10-12,4950,4990,4850,4890,2530,281399.0,57545890.0
2011-10-13,4890,4900,4800,4850,6201,279098.0,57545890.0
2011-10-14,4870,4900,4800,4850,4911,279098.0,57545890.0
2011-10-17,4800,4860,4800,4850,5091,279098.0,57545890.0
2011-10-18,4740,4870,4740,4800,7448,276220.0,57545890.0
2011-10-19,4950,4950,4765,4800,4460,276220.0,57545890.0
2011-10-20,4935,5050,4800,4890,41080,281399.0,57545890.0
2011-10-21,4890,4920,4800,4920,23325,283126.0,57545890.0
2011-10-24,4900,4965,4810,4965,21521,285715.0,57545890.0
2011-10-25,4965,5000,4910,4980,10927,286579.0,57545890.0
2011-10-26,4930,4980,4865,4935,13041,283989.0,57545890.0
2011-10-27,4950,4965,4930,4960,11870,285428.0,57545890.0
2011-10-28,4955,5000,4915,4915,12010,282838.0,57545890.0
2011-10-31,4990,4990,4850,4940,4460,284277.0,57545890.0
2011-11-01,4940,4980,4940,4960,11010,285428.0,57545890.0
2011-11-02,4900,4940,4800,4910,14228,282550.0,57545890.0
2011-11-03,4910,4940,4885,4910,3086,282550.0,57545890.0
2011-11-04,4900,4955,4900,4955,11952,285140.0,57545890.0
2011-11-07,5100,5190,4965,5070,65098,291758.0,57545890.0
2011-11-08,5070,5080,5000,5000,14370,287729.0,57545890.0
2011-11-09,5030,5030,4955,4995,5560,287442.0,57545890.0
2011-11-10,4955,4985,4800,4965,6200,285715.0,57545890.0
2011-11-11,4965,4965,4895,4965,8620,285715.0,57545890.0
2011-11-14,4965,5050,4830,5000,11835,287729.0,57545890.0
2011-11-15,4885,5020,4820,4905,8280,282263.0,57545890.0
2011-11-16,4995,5050,4910,4975,10673,286291.0,57545890.0
2011-11-17,5080,5080,4875,4950,9050,284852.0,57545890.0
2011-11-18,4980,4985,4900,4920,11321,283126.0,57545890.0
2011-11-21,4510,4990,4510,4940,2481,284277.0,57545890.0
2011-11-22,4860,4950,4860,4945,2166,284564.0,57545890.0
2011-11-23,5030,5030,4765,4865,9410,279961.0,57545890.0
2011-11-24,4865,4910,4820,4910,8969,282550.0,57545890.0
2011-11-25,4995,4995,4800,4920,27595,283126.0,57545890.0
2011-11-28,4990,5070,4910,5070,30810,291758.0,57545890.0
2011-11-29,5080,5120,5060,5080,34501,292333.0,57545890.0
2011-11-30,5080,5200,5020,5070,56976,291758.0,57545890.0
2011-12-01,5100,5140,5060,5080,28934,292333.0,57545890.0
2011-12-02,5080,5100,4770,5090,13584,292909.0,57545890.0
2011-12-05,5100,5150,5020,5090,20700,292909.0,57545890.0
2011-12-06,5180,5180,5090,5140,51489,295786.0,57545890.0
2011-12-07,5180,5190,5090,5130,14471,295210.0,57545890.0
2011-12-08,5170,5170,5060,5100,92130,293484.0,57545890.0
2011-12-09,5140,5200,5060,5130,82480,295210.0,57545890.0
2011-12-12,5100,5250,5100,5250,59372,302116.0,57545890.0
2011-12-13,5260,5280,5170,5180,17443,298088.0,57545890.0
2011-12-14,5190,5240,5160,5200,90876,299239.0,57545890.0
2011-12-15,5200,5230,5150,5170,57299,297512.0,57545890.0
2011-12-16,5300,5350,5230,5300,92791,304993.0,57545890.0
2011-12-19,5370,5380,4910,5140,67276,295786.0,57545890.0
2011-12-20,5200,5220,5120,5160,20090,296937.0,57545890.0
2011-12-21,5170,5240,5150,5160,53125,296937.0,57545890.0
2011-12-22,5180,5230,5160,5200,51280,299239.0,57545890.0
2011-12-23,5200,5220,5150,5220,92036,300390.0,57545890.0
2011-12-26,5300,5370,5240,5280,76569,303842.0,57545890.0
2011-12-27,5340,5340,5230,5260,136258,302691.0,57545890.0
2011-12-28,5100,5100,4880,4950,93264,284852.0,57545890.0
2011-12-29,4895,5050,4895,4975,30238,286291.0,57545890.0
2012-01-02,4975,5000,4610,4900,42320,281975.0,57545890.0
2012-01-03,4950,4995,4860,4995,27930,287442.0,57545890.0
2012-01-04,5000,5040,4850,5000,32861,287729.0,57545890.0
2012-01-05,5020,5020,4940,4980,3210,286579.0,57545890.0
2012-01-06,4990,4995,4905,4940,17000,284277.0,57545890.0
2012-01-09,5000,5000,4700,4920,5454,283126.0,57545890.0
2012-01-10,4920,4920,4750,4920,37330,283126.0,57545890.0
2012-01-11,5000,5000,4820,4930,4201,283701.0,57545890.0
2012-01-12,4800,5000,4800,4975,22129,286291.0,57545890.0
2012-01-13,4970,4970,4890,4890,1806,281399.0,57545890.0
2012-01-16,4970,4970,4820,4950,62970,284852.0,57545890.0
2012-01-17,4950,4950,4800,4900,24860,281975.0,57545890.0
2012-01-18,4920,4920,4790,4810,46130,276796.0,57545890.0
2012-01-19,4840,4865,4730,4745,62959,273055.0,57545890.0
2012-01-20,4780,4780,4670,4680,58816,269315.0,57545890.0
2012-01-25,4680,4750,4660,4670,37615,268739.0,57545890.0
2012-01-26,4630,4805,4630,4800,13772,276220.0,57545890.0
2012-01-27,4680,4850,4680,4850,21370,279098.0,57545890.0
2012-01-30,4880,4880,4765,4845,2290,278810.0,57545890.0
2012-01-31,4865,4875,4800,4875,12275,280536.0,57545890.0
2012-02-01,4890,4890,4800,4820,8408,277371.0,57545890.0
2012-02-02,4880,4880,4805,4865,8640,279961.0,57545890.0
2012-02-03,4935,4935,4830,4865,4800,279961.0,57545890.0
2012-02-06,4825,4865,4815,4855,10641,279385.0,57545890.0
2012-02-07,4895,4895,4810,4875,20350,280536.0,57545890.0
2012-02-08,4890,4890,4810,4880,18360,280824.0,57545890.0
2012-02-09,4835,4895,4835,4895,40580,281687.0,57545890.0
2012-02-10,4905,5180,4905,5120,121760,294635.0,57545890.0
2012-02-13,5200,5200,5040,5110,30152,294059.0,57545890.0
2012-02-14,5120,5120,5020,5070,24586,291758.0,57545890.0
2012-02-15,5130,5130,5000,5050,22522,290607.0,57545890.0
2012-02-16,5050,5100,5030,5030,22493,289456.0,57545890.0
2012-02-17,5020,5130,5020,5100,23713,293484.0,57545890.0
2012-02-20,5100,5120,5060,5100,15529,293484.0,57545890.0
2012-02-21,5150,5150,5040,5100,13450,293484.0,57545890.0
2012-02-22,5120,5120,4975,5060,13260,291182.0,57545890.0
2012-02-23,5060,5060,4965,5030,13210,289456.0,57545890.0
2012-02-24,4910,5070,4910,4985,17880,286866.0,57545890.0
2012-02-27,5040,5040,4860,4995,17978,287442.0,57545890.0
2012-02-28,4925,5070,4925,5070,21411,291758.0,57545890.0
2012-02-29,5030,5090,5010,5050,24110,290607.0,57545890.0
2012-03-02,5100,5100,5000,5060,19660,291182.0,57545890.0
2012-03-05,5040,5080,5030,5060,5160,291182.0,57545890.0
2012-03-06,5030,5060,4980,5030,8740,289456.0,57545890.0
2012-03-07,4990,5150,4960,5100,27330,293484.0,57545890.0
2012-03-08,5100,5200,5100,5170,36640,297512.0,57545890.0
2012-03-09,5100,5200,5100,5170,9922,297512.0,57545890.0
2012-03-12,5240,5300,5160,5270,49383,303267.0,57545890.0
2012-03-13,5340,5340,5230,5280,26244,303842.0,57545890.0
2012-03-14,5300,5550,5290,5480,96356,315351.0,57545890.0
2012-03-15,5570,5570,5360,5460,38293,314201.0,57545890.0
2012-03-16,5520,5780,5500,5540,116408,318804.0,57545890.0
2012-03-19,5640,5640,5510,5560,62411,319955.0,57545890.0
2012-03-20,5470,5590,5470,5590,15894,321682.0,57545890.0
2012-03-21,5590,5590,5410,5510,6708,317078.0,57545890.0
2012-03-22,5500,5500,5370,5380,19450,309597.0,57545890.0
2012-03-23,5380,5380,5260,5290,26326,304418.0,57545890.0
2012-03-26,5430,5430,5330,5350,7087,307871.0,57545890.0
2012-03-27,5350,5400,5280,5290,11183,304418.0,57545890.0
2012-03-28,5230,5310,5230,5260,21254,302691.0,57545890.0
2012-03-29,5200,5280,5150,5280,14434,303842.0,57545890.0
2012-03-30,5340,5340,5200,5330,26970,306720.0,57545890.0
2012-04-02,5440,5440,5330,5390,13943,310172.0,57545890.0
2012-04-03,5410,5410,5320,5350,16990,307871.0,57545890.0
2012-04-04,5280,5350,5250,5310,25451,305569.0,57545890.0
2012-04-05,5290,5380,5230,5340,29929,307295.0,57545890.0
2012-04-06,5310,5400,5300,5340,20450,307295.0,57545890.0
2012-04-09,5380,5450,5230,5290,30730,304418.0,57545890.0
2012-04-10,5250,5390,5250,5380,20332,309597.0,57545890.0
2012-04-12,5440,5440,5330,5400,27500,310748.0,57545890.0
2012-04-13,5410,5460,5400,5440,25071,313050.0,57545890.0
2012-04-16,5440,5440,5320,5400,4410,310748.0,57545890.0
2012-04-17,5380,5420,5350,5400,5180,310748.0,57545890.0
2012-04-18,5400,5500,5400,5480,14220,315351.0,57545890.0
2012-04-19,5510,5520,5410,5410,10980,311323.0,57545890.0
2012-04-20,5420,5460,5300,5300,11862,304993.0,57545890.0
2012-04-23,5370,5370,5260,5330,7040,306720.0,57545890.0
2012-04-24,5300,5360,5270,5300,7100,304993.0,57545890.0
2012-04-25,5310,5340,5250,5290,16922,304418.0,57545890.0
2012-04-26,5290,5350,5250,5310,7654,305569.0,57545890.0
2012-04-27,5380,5380,5250,5350,3510,307871.0,57545890.0
2012-04-30,5240,5340,5240,5340,9910,307295.0,57545890.0
2012-05-02,5390,5390,5240,5280,21761,303842.0,57545890.0
2012-05-03,5230,5340,5230,5330,23320,306720.0,57545890.0
2012-05-04,5350,5410,5260,5320,17498,306144.0,57545890.0
2012-05-07,5260,5350,5250,5290,8531,304418.0,57545890.0
2012-05-08,5280,5350,5200,5240,19930,301540.0,57545890.0
2012-05-09,5290,5290,5150,5190,14553,298663.0,57545890.0
2012-05-10,5150,5230,5010,5100,48800,293484.0,57545890.0
2012-05-11,5100,5100,4950,5050,57932,290607.0,57545890.0
2012-05-14,4950,4980,4900,4900,27481,281975.0,57545890.0
2012-05-15,4900,4995,4780,4995,37567,287442.0,57545890.0
2012-05-16,4800,4965,4800,4800,23630,276220.0,57545890.0
2012-05-17,4805,4860,4805,4850,7860,279098.0,57545890.0
2012-05-18,4815,4845,4735,4765,28740,274206.0,57545890.0
2012-05-21,4760,4950,4750,4810,14315,276796.0,57545890.0
2012-05-22,4785,4880,4785,4875,25409,280536.0,57545890.0
2012-05-23,4925,4925,4830,4855,10448,279385.0,57545890.0
2012-05-24,4805,4855,4805,4850,6760,279098.0,57545890.0
2012-05-25,4830,4940,4830,4830,13887,277947.0,57545890.0
2012-05-29,4915,4915,4830,4870,3660,280248.0,57545890.0
2012-05-30,4850,4940,4850,4870,3022,280248.0,57545890.0
2012-05-31,4950,4950,4780,4865,4307,279961.0,57545890.0
2012-06-01,4815,4870,4790,4830,6243,277947.0,57545890.0
2012-06-04,4800,4900,4660,4670,65075,268739.0,57545890.0
2012-06-05,4795,4800,4680,4710,17751,271041.0,57545890.0
2012-06-07,4725,4950,4725,4900,48288,281975.0,57545890.0
2012-06-08,4810,4950,4810,4855,5777,279385.0,57545890.0
2012-06-11,4945,4950,4790,4915,12441,282838.0,57545890.0
2012-06-12,4845,4985,4845,4920,2241,283126.0,57545890.0
2012-06-13,4940,4940,4895,4920,3410,283126.0,57545890.0
2012-06-14,4925,4930,4880,4900,3423,281975.0,57545890.0
2012-06-15,4880,4890,4820,4845,4982,278810.0,57545890.0
2012-06-18,4930,4930,4790,4800,18410,276220.0,57545890.0
2012-06-19,4785,4820,4760,4815,10190,277083.0,57545890.0
2012-06-20,4815,4835,4780,4835,11761,278234.0,57545890.0
2012-06-21,4940,4940,4800,4840,11060,278522.0,57545890.0
2012-06-22,4800,4820,4795,4810,4420,276796.0,57545890.0
2012-06-25,4810,4810,4725,4745,19557,273055.0,57545890.0
2012-06-26,4675,4790,4675,4765,16925,274206.0,57545890.0
2012-06-27,4750,4780,4680,4720,10384,271617.0,57545890.0
2012-06-28,4705,4765,4705,4720,5738,271617.0,57545890.0
2012-06-29,4705,4795,4705,4775,2600,274782.0,57545890.0
2012-07-02,4775,4800,4750,4780,8091,275069.0,57545890.0
2012-07-03,4780,4855,4725,4850,9890,279098.0,57545890.0
2012-07-04,4850,4905,4825,4905,10303,282263.0,57545890.0
2012-07-05,4840,4965,4830,4950,51100,284852.0,57545890.0
2012-07-06,4900,4955,4890,4950,11037,284852.0,57545890.0
2012-07-09,4900,4965,4900,4965,16297,285715.0,57545890.0
2012-07-10,4950,4965,4935,4950,4091,284852.0,57545890.0
2012-07-11,4950,4980,4915,4960,14517,285428.0,57545890.0
2012-07-12,4995,4995,4930,4930,8425,283701.0,57545890.0
2012-07-13,4940,4945,4775,4940,10970,284277.0,57545890.0
2012-07-16,4935,5030,4935,4995,15680,287442.0,57545890.0
2012-07-17,4935,4990,4905,4925,13335,283414.0,57545890.0
2012-07-18,4925,4945,4910,4935,6090,283989.0,57545890.0
2012-07-19,4935,4950,4920,4950,4587,284852.0,57545890.0
2012-07-20,4950,4960,4920,4935,7260,283989.0,57545890.0
2012-07-23,4935,4935,4910,4930,5010,283701.0,57545890.0
2012-07-24,4940,4955,4865,4910,10672,282550.0,57545890.0
2012-07-25,4930,4930,4835,4885,12961,281112.0,57545890.0
2012-07-26,4905,4905,4800,4845,17606,278810.0,57545890.0
2012-07-27,4860,4880,4845,4880,5518,280824.0,57545890.0
2012-07-30,4905,4950,4870,4870,8354,280248.0,57545890.0
2012-07-31,4850,4975,4850,4975,8170,286291.0,57545890.0
2012-08-01,4970,4970,4880,4920,4820,283126.0,57545890.0
2012-08-02,4885,4945,4865,4890,4330,281399.0,57545890.0
2012-08-03,4925,4990,4865,4965,12090,285715.0,57545890.0
2012-08-06,5020,5020,4965,5000,6340,287729.0,57545890.0
2012-08-07,4930,5000,4930,4980,5331,286579.0,57545890.0
2012-08-08,4900,5000,4900,4980,3910,286579.0,57545890.0
2012-08-09,4975,4975,4885,4955,6110,285140.0,57545890.0
2012-08-10,4980,4980,4950,4970,7801,286003.0,57545890.0
2012-08-13,5020,5020,4965,4965,4713,285715.0,57545890.0
2012-08-14,4995,4995,4950,4970,11670,286003.0,57545890.0
2012-08-16,4975,5010,4975,4990,5360,287154.0,57545890.0
2012-08-17,4955,5020,4950,4970,17311,286003.0,57545890.0
2012-08-20,5050,5050,4885,4885,21090,281112.0,57545890.0
2012-08-21,4890,4995,4875,4970,28131,286003.0,57545890.0
2012-08-22,4880,4975,4855,4865,33285,279961.0,57545890.0
2012-08-23,4930,4970,4855,4870,24410,280248.0,57545890.0
2012-08-24,4870,4935,4860,4875,20060,280536.0,57545890.0
2012-08-27,4875,4875,4835,4855,26045,279385.0,57545890.0
2012-08-28,4905,4905,4830,4840,19525,278522.0,57545890.0
2012-08-29,4840,4875,4820,4830,27357,277947.0,57545890.0
2012-08-30,4920,4920,4800,4805,38320,276508.0,57545890.0
2012-08-31,4800,4800,4775,4790,10040,275645.0,57545890.0
2012-09-03,4780,4800,4720,4790,21350,275645.0,57545890.0
2012-09-04,4760,4885,4735,4750,23750,273343.0,57545890.0
2012-09-05,4710,4785,4690,4710,27070,271041.0,57545890.0
2012-09-06,4710,4860,4680,4700,13190,270466.0,57545890.0
2012-09-07,4810,4810,4695,4745,78030,273055.0,57545890.0
2012-09-10,4735,4760,4700,4705,7835,270753.0,57545890.0
2012-09-11,4680,4715,4675,4700,14634,270466.0,57545890.0
2012-09-12,4700,4795,4685,4725,41653,271904.0,57545890.0
2012-09-13,4705,4790,4700,4780,31440,275069.0,57545890.0
2012-09-14,4785,4880,4785,4830,23310,277947.0,57545890.0
2012-09-17,4875,4875,4810,4815,8489,277083.0,57545890.0
2012-09-18,4855,4855,4770,4790,8889,275645.0,57545890.0
2012-09-19,4780,4855,4780,4810,13250,276796.0,57545890.0
2012-09-20,4810,4845,4785,4815,17330,277083.0,57545890.0
2012-09-21,4840,4840,4775,4775,16322,274782.0,57545890.0
2012-09-24,4865,4865,4780,4825,9762,277659.0,57545890.0
2012-09-25,4825,4825,4790,4800,8953,276220.0,57545890.0
2012-09-26,4835,4835,4760,4800,10309,276220.0,57545890.0
2012-09-27,4820,4820,4770,4815,9740,277083.0,57545890.0
2012-09-28,4845,4845,4810,4830,8750,277947.0,57545890.0
2012-10-02,4865,4865,4810,4855,23900,279385.0,57545890.0
2012-10-04,4885,4890,4855,4865,9380,279961.0,57545890.0
2012-10-05,4860,4860,4805,4805,12955,276508.0,57545890.0
2012-10-08,4800,4840,4755,4835,20381,278234.0,57545890.0
2012-10-09,4825,4840,4785,4805,9362,276508.0,57545890.0
2012-10-10,4850,4885,4470,4575,785351,263272.0,57545890.0
2012-10-11,4580,4700,4490,4700,136523,270466.0,57545890.0
2012-10-12,4605,4705,4605,4685,37490,269602.0,57545890.0
2012-10-15,4630,4675,4530,4585,72688,263848.0,57545890.0
2012-10-16,4630,4630,4500,4515,59702,259820.0,57545890.0
2012-10-17,4515,4515,4195,4295,1240851,247160.0,57545890.0
2012-10-18,4310,4310,4195,4295,336108,247160.0,57545890.0
2012-10-19,4325,4405,4320,4400,122421,253202.0,57545890.0
2012-10-22,4390,4490,4360,4485,126250,258093.0,57545890.0
2012-10-23,4495,4535,4440,4515,96340,259820.0,57545890.0
2012-10-24,4500,4515,4430,4470,65655,257230.0,57545890.0
2012-10-25,4430,4465,4360,4370,98002,251476.0,57545890.0
2012-10-26,4390,4410,4320,4360,71169,250900.0,57545890.0
2012-10-29,4360,4405,4350,4375,69741,251763.0,57545890.0
2012-10-30,4400,4415,4330,4370,22111,251476.0,57545890.0
2012-10-31,4390,4420,4320,4390,42632,252626.0,57545890.0
2012-11-01,4355,4390,4295,4385,35808,252339.0,57545890.0
2012-11-02,4390,4425,4385,4410,40700,253777.0,57545890.0
2012-11-05,4410,4420,4350,4370,37132,251476.0,57545890.0
