한진칼(180640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-02,15300,15550,15200,15300,309589,905308.0,59170458.0
2017-02-03,15450,16000,15250,15450,780943,914184.0,59170458.0
2017-02-06,15600,15900,15300,15900,306750,940810.0,59170458.0
2017-02-07,15750,15950,15700,15850,197434,937852.0,59170458.0
2017-02-08,15800,15800,15500,15700,285433,928976.0,59170458.0
2017-02-09,15750,16100,15650,16000,333325,946727.0,59170458.0
2017-02-10,15950,16050,15750,16050,285180,949686.0,59170458.0
2017-02-13,16100,16100,15850,15950,167620,943769.0,59170458.0
2017-02-14,16000,16000,15700,15700,279688,928976.0,59170458.0
2017-02-15,15800,16250,15650,16200,588160,958561.0,59170458.0
2017-02-16,16200,16400,15850,15950,267383,943769.0,59170458.0
2017-02-17,16000,16100,15800,15900,273313,940810.0,59170458.0
2017-02-20,15900,16050,15700,15950,241616,943769.0,59170458.0
2017-02-21,16000,16500,15900,16500,773999,976313.0,59170458.0
2017-02-22,16550,16700,16400,16700,512114,988147.0,59170458.0
2017-02-23,16700,17050,16550,16900,568344,999981.0,59170458.0
2017-02-24,16950,16950,16500,16650,320685,985188.0,59170458.0
2017-02-27,16600,16700,16400,16650,242659,985188.0,59170458.0
2017-02-28,16650,16950,16400,16900,293231,999981.0,59170458.0
2017-03-02,16850,16900,16450,16550,276103,979271.0,59170458.0
2017-03-03,16300,16350,15700,15750,964844,931935.0,59170458.0
2017-03-06,15500,15800,15300,15750,379885,931935.0,59170458.0
2017-03-07,15750,15800,15550,15750,319067,931935.0,59170458.0
2017-03-08,15700,15850,15400,15850,297494,937852.0,59170458.0
2017-03-09,15800,16200,15750,16100,442302,952644.0,59170458.0
2017-03-10,16150,16600,15900,16550,542447,979271.0,59170458.0
2017-03-13,16550,16900,16500,16550,559008,979271.0,59170458.0
2017-03-14,16600,17000,16550,16900,531756,999981.0,59170458.0
2017-03-15,16850,17150,16600,17000,430305,1005898.0,59170458.0
2017-03-16,17150,17350,16650,16750,524568,991105.0,59170458.0
2017-03-17,17000,17950,16950,17800,1342105,1053234.0,59170458.0
2017-03-20,17800,18150,17550,17800,925345,1053234.0,59170458.0
2017-03-21,18000,18650,18000,18550,1174532,1097612.0,59170458.0
2017-03-22,18500,18850,18250,18600,933875,1100571.0,59170458.0
2017-03-23,18750,19300,18550,19150,905071,1133114.0,59170458.0
2017-03-24,19150,19400,19000,19150,481553,1133114.0,59170458.0
2017-03-27,19000,19450,18700,19200,572680,1136073.0,59170458.0
2017-03-28,19250,19500,18900,19250,502088,1139031.0,59170458.0
2017-03-29,19150,19250,18750,18900,436317,1118322.0,59170458.0
2017-03-30,18950,18950,18500,18750,543953,1109446.0,59170458.0
2017-03-31,18650,19750,18650,19600,859583,1159741.0,59170458.0
2017-04-03,19600,19750,19200,19200,485566,1136073.0,59170458.0
2017-04-04,19250,19950,19150,19800,895542,1171575.0,59170458.0
2017-04-05,19800,19800,19250,19400,406621,1147907.0,59170458.0
2017-04-06,19250,19950,19200,19550,665673,1156782.0,59170458.0
2017-04-07,19700,19800,19400,19450,281558,1150865.0,59170458.0
2017-04-10,19400,19550,18700,19150,561871,1133114.0,59170458.0
2017-04-11,18950,19950,18950,19900,526867,1177492.0,59170458.0
2017-04-12,19850,20150,19700,20100,523845,1189326.0,59170458.0
2017-04-13,20200,20200,19800,20150,294273,1192285.0,59170458.0
2017-04-14,19950,20050,19550,19750,325816,1168617.0,59170458.0
2017-04-17,19700,19950,19650,19750,168699,1168617.0,59170458.0
2017-04-18,19850,19900,19100,19800,534959,1171575.0,59170458.0
2017-04-19,19700,19750,19350,19500,289945,1153824.0,59170458.0
2017-04-20,19500,19700,19250,19700,309421,1165658.0,59170458.0
2017-04-21,19600,19800,19500,19650,306656,1162699.0,59170458.0
2017-04-24,19750,19850,19350,19500,222771,1153824.0,59170458.0
2017-04-25,19650,20450,19550,20400,767307,1207077.0,59170458.0
2017-04-26,20450,20600,20250,20550,482021,1215953.0,59170458.0
2017-04-27,20600,20650,20250,20600,294736,1218911.0,59170458.0
2017-04-28,20700,20700,20000,20250,282517,1198202.0,59170458.0
2017-05-02,20250,20550,20050,20550,246488,1215953.0,59170458.0
2017-05-04,20600,21750,20600,21400,676670,1266248.0,59170458.0
2017-05-08,21600,21600,20950,21300,565194,1260331.0,59170458.0
2017-05-10,21350,21550,21150,21300,337081,1260331.0,59170458.0
2017-05-11,21250,21600,20950,21350,463818,1263289.0,59170458.0
2017-05-12,21300,21800,21250,21750,386628,1286957.0,59170458.0
2017-05-15,21700,22200,21450,21700,411799,1283999.0,59170458.0
2017-05-16,22000,22050,21350,21800,576529,1289916.0,59170458.0
2017-05-17,21850,22250,21500,22100,466505,1307667.0,59170458.0
2017-05-18,21700,22000,21550,21850,414041,1292875.0,59170458.0
2017-05-19,21850,22050,21500,21550,397465,1275123.0,59170458.0
2017-05-22,21500,21900,20900,21800,633531,1289916.0,59170458.0
2017-05-23,22000,22350,21700,22000,508122,1301750.0,59170458.0
2017-05-24,21900,22700,21900,22450,664828,1328377.0,59170458.0
2017-05-25,22550,23450,22500,23400,600477,1384589.0,59170458.0
2017-05-26,23800,24000,23350,23450,515642,1387547.0,59170458.0
2017-05-29,23450,23850,23150,23600,501586,1396423.0,59170458.0
2017-05-30,23650,23950,23450,23700,313541,1402340.0,59170458.0
2017-05-31,23600,23700,23000,23350,529354,1381630.0,59170458.0
2017-06-01,23150,23300,22850,23250,373377,1375713.0,59170458.0
2017-06-02,23200,24800,23200,24600,987983,1455593.0,59170458.0
2017-06-05,24900,25100,24450,24650,718122,1458552.0,59170458.0
2017-06-07,24800,25450,24550,25200,650593,1491096.0,59170458.0
2017-06-08,25500,25950,25200,25850,626775,1529556.0,59170458.0
2017-06-09,25550,26150,25550,25700,491587,1520681.0,59170458.0
2017-06-12,25350,25600,25050,25300,412185,1497013.0,59170458.0
2017-06-13,25200,26600,25150,25800,974668,1526598.0,59170458.0
2017-06-14,25700,26350,25600,25850,536821,1529556.0,59170458.0
2017-06-15,25900,26200,25450,25950,471177,1535473.0,59170458.0
2017-06-16,26100,26200,25700,25750,336333,1523639.0,59170458.0
2017-06-19,25750,26900,25650,26750,559305,1582810.0,59170458.0
2017-06-20,26900,26900,25900,26250,418053,1553225.0,59170458.0
2017-06-21,26250,26400,25350,25700,535723,1520681.0,59170458.0
2017-06-22,26200,27000,25900,26450,761742,1565059.0,59170458.0
2017-06-23,26600,27150,26450,26800,486505,1585768.0,59170458.0
2017-06-26,27050,27100,26100,26150,412653,1547307.0,59170458.0
2017-06-27,26200,27100,26200,27100,496779,1603519.0,59170458.0
2017-06-28,26800,27100,26600,26700,242739,1579851.0,59170458.0
2017-06-29,26850,27050,26550,26750,195937,1582810.0,59170458.0
2017-06-30,26500,26600,26100,26500,419163,1568017.0,59170458.0
2017-07-03,26500,26600,24700,25300,892358,1497013.0,59170458.0
2017-07-04,25350,26050,24200,25000,1005336,1479261.0,59170458.0
2017-07-05,25000,25700,24600,25600,419316,1514764.0,59170458.0
2017-07-06,25850,25900,25000,25050,297097,1482220.0,59170458.0
2017-07-07,24800,25300,23100,24500,882652,1449676.0,59170458.0
2017-07-10,24800,25200,24250,24350,515687,1440801.0,59170458.0
2017-07-11,24550,24650,23850,24350,447991,1440801.0,59170458.0
2017-07-12,24550,24700,24300,24450,236520,1446718.0,59170458.0
2017-07-13,24600,25000,24250,24750,386595,1464469.0,59170458.0
2017-07-14,24900,24900,23300,23650,778904,1399381.0,59170458.0
2017-07-17,23800,24550,23750,24450,416046,1446718.0,59170458.0
2017-07-18,24750,25500,24600,25400,621319,1502930.0,59170458.0
2017-07-19,25550,25550,25050,25200,277948,1491096.0,59170458.0
2017-07-20,25450,25600,25200,25450,332893,1505888.0,59170458.0
2017-07-21,25450,25450,24850,24850,330022,1470386.0,59170458.0
2017-07-24,25050,25350,25000,25250,250639,1494054.0,59170458.0
2017-07-25,25100,25450,24300,24400,389220,1443759.0,59170458.0
2017-07-26,24500,24700,23050,23400,662504,1384589.0,59170458.0
2017-07-27,23500,24300,23200,24250,404565,1434884.0,59170458.0
2017-07-28,24200,24200,23550,23900,314549,1414174.0,59170458.0
2017-07-31,23650,23850,23000,23550,273296,1393464.0,59170458.0
2017-08-01,23600,24100,23450,23600,270708,1396423.0,59170458.0
2017-08-02,23850,24950,23800,24950,517542,1476303.0,59170458.0
2017-08-03,25050,25150,23650,23750,502416,1405298.0,59170458.0
2017-08-04,23800,24850,23800,24600,702076,1455593.0,59170458.0
2017-08-07,24600,24850,24350,24600,273249,1455593.0,59170458.0
2017-08-08,24600,26300,24600,26150,1132138,1547307.0,59170458.0
2017-08-09,25950,26250,25600,25900,482409,1532515.0,59170458.0
2017-08-10,25800,26150,24800,25600,629708,1514764.0,59170458.0
2017-08-11,24900,25350,24650,25000,478812,1479261.0,59170458.0
2017-08-14,25400,25600,24050,24400,559544,1443759.0,59170458.0
2017-08-16,24650,24800,24250,24400,402409,1443759.0,59170458.0
2017-08-17,24800,24800,24350,24450,245377,1446718.0,59170458.0
2017-08-18,24100,24350,23500,23600,677046,1396423.0,59170458.0
2017-08-21,23350,23550,22500,23200,831672,1372755.0,59170458.0
2017-08-22,23450,23750,22850,23000,287543,1360921.0,59170458.0
2017-08-23,23200,23300,22950,23150,253951,1369796.0,59170458.0
2017-08-24,23300,23650,23150,23300,304756,1378672.0,59170458.0
2017-08-25,23350,23500,23000,23150,152782,1369796.0,59170458.0
2017-08-28,23500,23550,22550,22950,401275,1357962.0,59170458.0
2017-08-29,22900,22900,22300,22700,306392,1343169.0,59170458.0
2017-08-30,22800,23300,22750,23200,251566,1372755.0,59170458.0
2017-08-31,23200,23300,22800,22950,170264,1357962.0,59170458.0
2017-09-01,22950,23100,22550,22600,259299,1337252.0,59170458.0
2017-09-04,21700,22100,21550,21900,345376,1295833.0,59170458.0
2017-09-05,21900,22350,21500,22250,306312,1316543.0,59170458.0
2017-09-06,22200,22250,21550,21700,291312,1283999.0,59170458.0
2017-09-07,21850,22050,21400,21600,386425,1278082.0,59170458.0
2017-09-08,21650,21650,20800,21000,599158,1242580.0,59170458.0
2017-09-11,21100,22550,21000,22500,578931,1331335.0,59170458.0
2017-09-12,22550,22800,22100,22600,399161,1337252.0,59170458.0
2017-09-13,22500,22600,21900,22250,396491,1316543.0,59170458.0
2017-09-14,22250,22250,21800,21950,258930,1298792.0,59170458.0
2017-09-15,21800,22050,21300,22050,386695,1304709.0,59170458.0
2017-09-18,21850,22300,21800,22000,258759,1301750.0,59170458.0
2017-09-19,22050,22950,21700,22800,363897,1349086.0,59170458.0
2017-09-20,22850,22950,22250,22650,334852,1340211.0,59170458.0
2017-09-21,22450,22500,21550,21650,568478,1281040.0,59170458.0
2017-09-22,21500,21500,20700,21200,371116,1254414.0,59170458.0
2017-09-25,21300,21550,20700,20750,233301,1227787.0,59170458.0
2017-09-26,20100,20600,19650,19950,975056,1180451.0,59170458.0
2017-09-27,20100,20400,19900,20300,190688,1201160.0,59170458.0
2017-09-28,20250,20450,19900,20400,250331,1207077.0,59170458.0
2017-09-29,20500,21050,20250,21050,247814,1245538.0,59170458.0
2017-10-10,21200,21250,20150,20450,300136,1210036.0,59170458.0
2017-10-11,20450,20450,19550,19800,613910,1171575.0,59170458.0
2017-10-12,19800,20100,19300,19600,602283,1159741.0,59170458.0
2017-10-13,19600,19900,19000,19300,531772,1141990.0,59170458.0
2017-10-16,19500,19800,19100,19600,481597,1159741.0,59170458.0
2017-10-17,19350,19450,18950,19050,528556,1127197.0,59170458.0
2017-10-18,19300,20450,19100,20100,743354,1189326.0,59170458.0
2017-10-19,20100,21300,19750,21200,649808,1254414.0,59170458.0
2017-10-20,20950,21300,20800,21100,288791,1248497.0,59170458.0
2017-10-23,20950,21000,20050,20500,423748,1212994.0,59170458.0
2017-10-24,20400,20550,20050,20200,219600,1195243.0,59170458.0
2017-10-25,20300,21050,20050,20900,335209,1236663.0,59170458.0
2017-10-26,21000,22100,20650,22100,823989,1307667.0,59170458.0
2017-10-27,22150,22750,21300,21450,802939,1269206.0,59170458.0
2017-10-30,21700,22200,21400,21600,401257,1278082.0,59170458.0
2017-10-31,22350,22400,21250,21600,872652,1278082.0,59170458.0
2017-11-01,22050,22100,21300,21400,695417,1266248.0,59170458.0
2017-11-02,21400,21400,20050,20150,1135296,1192285.0,59170458.0
2017-11-03,20100,20800,19600,19950,1112520,1180451.0,59170458.0
2017-11-06,20000,20550,20000,20500,424990,1212994.0,59170458.0
2017-11-07,20100,20350,19800,20050,684279,1186368.0,59170458.0
2017-11-08,20100,20300,19900,20100,433877,1189326.0,59170458.0
2017-11-09,20100,20100,19700,19850,529297,1174534.0,59170458.0
2017-11-10,19650,19700,18800,19050,1621229,1127197.0,59170458.0
2017-11-13,19000,19350,18850,19100,616842,1130156.0,59170458.0
2017-11-14,19200,19300,18300,19250,1077563,1139031.0,59170458.0
2017-11-15,19350,19350,18050,18200,1228014,1076902.0,59170458.0
2017-11-16,18450,18900,18350,18700,593093,1106488.0,59170458.0
2017-11-17,18950,19900,18950,19600,2100124,1159741.0,59170458.0
2017-11-20,19950,20100,19450,19550,705283,1156782.0,59170458.0
2017-11-21,19600,20100,19400,19650,821209,1162699.0,59170458.0
2017-11-22,19950,20200,19800,20050,706475,1186368.0,59170458.0
2017-11-23,20250,20250,19600,19650,599139,1162699.0,59170458.0
2017-11-24,19650,20200,19600,20000,805661,1183409.0,59170458.0
2017-11-27,20100,20300,19700,20000,694444,1183409.0,59170458.0
2017-11-28,20400,20650,19900,20000,1172719,1183409.0,59170458.0
2017-11-29,19950,20000,19300,19450,831600,1150865.0,59170458.0
2017-11-30,19600,19750,19250,19400,488656,1147907.0,59170458.0
2017-12-01,19400,19450,18600,19100,747861,1130156.0,59170458.0
2017-12-04,19100,19450,18750,19300,334101,1141990.0,59170458.0
2017-12-05,19300,19500,19100,19450,547877,1150865.0,59170458.0
2017-12-06,19500,19900,19200,19300,644074,1141990.0,59170458.0
2017-12-07,19500,19550,18700,18900,548800,1118322.0,59170458.0
2017-12-08,18450,18850,17750,18050,1113741,1068027.0,59170458.0
2017-12-11,17800,17950,17200,17500,868168,1035483.0,59170458.0
2017-12-12,17500,17750,17450,17550,281676,1038442.0,59170458.0
2017-12-13,17650,18600,17600,18450,532645,1091695.0,59170458.0
2017-12-14,18350,19050,18200,18650,441688,1103529.0,59170458.0
2017-12-15,18700,18800,18400,18800,308149,1112405.0,59170458.0
2017-12-18,18800,18800,18400,18700,202787,1106488.0,59170458.0
2017-12-19,18750,18750,18350,18450,288784,1091695.0,59170458.0
2017-12-20,18500,18600,18250,18250,253368,1079861.0,59170458.0
2017-12-21,18250,18400,17950,18150,346570,1073944.0,59170458.0
2017-12-22,18150,18250,17700,18000,418586,1065068.0,59170458.0
2017-12-26,18000,18200,17650,17800,394327,1053234.0,59170458.0
2017-12-27,17700,18200,17700,18150,197344,1073944.0,59170458.0
2017-12-28,18150,18350,17900,18300,196184,1082819.0,59170458.0
2018-01-02,18450,19250,18350,19200,579561,1136073.0,59170458.0
2018-01-03,19400,19800,19100,19450,705633,1150865.0,59170458.0
2018-01-04,19450,19500,18750,18900,658675,1118322.0,59170458.0
2018-01-05,19000,19150,18800,19050,278724,1127197.0,59170458.0
2018-01-08,19250,19750,19050,19600,639348,1159741.0,59170458.0
2018-01-09,19550,19600,19000,19400,563128,1147907.0,59170458.0
2018-01-10,19400,19450,19000,19200,498685,1136073.0,59170458.0
2018-01-11,19450,20100,19450,19950,864308,1180451.0,59170458.0
2018-01-12,20050,20300,19950,20150,681259,1192285.0,59170458.0
2018-01-15,20400,21000,20300,20850,1151586,1233704.0,59170458.0
2018-01-16,21000,21100,20550,20850,759810,1233704.0,59170458.0
2018-01-17,20700,21250,20600,21100,475038,1248497.0,59170458.0
2018-01-18,21150,21200,20200,20700,558116,1224828.0,59170458.0
2018-01-19,20700,20900,20400,20700,266562,1224828.0,59170458.0
2018-01-22,20700,20800,20300,20450,267878,1210036.0,59170458.0
2018-01-23,20500,20700,20350,20400,259188,1207077.0,59170458.0
2018-01-24,20550,21700,20350,21550,872364,1275123.0,59170458.0
2018-01-25,21750,22450,21350,22100,1195759,1307667.0,59170458.0
2018-01-26,22000,23100,21900,22800,1041850,1349086.0,59170458.0
2018-01-29,23350,23500,22850,22850,974156,1352045.0,59170458.0
2018-01-30,22650,22950,22200,22650,546010,1340211.0,59170458.0
2018-01-31,22400,23400,22400,23200,710162,1372755.0,59170458.0
2018-02-01,23200,23350,22800,23350,388907,1381630.0,59170458.0
2018-02-02,23350,23350,22650,22650,412022,1340211.0,59170458.0
2018-02-05,21950,23000,21850,22550,573055,1334294.0,59170458.0
2018-02-06,21750,22350,20600,22050,1211862,1304709.0,59170458.0
2018-02-07,22600,22600,21250,21250,400969,1257372.0,59170458.0
2018-02-08,21050,22350,20950,21950,494929,1298792.0,59170458.0
2018-02-09,21400,22200,20950,22100,625907,1307667.0,59170458.0
2018-02-12,22700,22800,21800,21800,358194,1289916.0,59170458.0
2018-02-13,21850,22050,21050,21350,404704,1263289.0,59170458.0
2018-02-14,21500,21650,21150,21350,233437,1263289.0,59170458.0
2018-02-19,21550,22300,21500,22200,287449,1313584.0,59170458.0
2018-02-20,21950,22300,21550,21600,160781,1278082.0,59170458.0
2018-02-21,21700,21800,21400,21500,158624,1272165.0,59170458.0
2018-02-22,21350,21350,20800,20950,353836,1239621.0,59170458.0
2018-02-23,21000,21250,20850,21200,184187,1254414.0,59170458.0
2018-02-26,21300,21500,20450,20700,326648,1224828.0,59170458.0
2018-02-27,20750,21050,20650,20700,253612,1224828.0,59170458.0
2018-02-28,20550,20700,20100,20300,204060,1201160.0,59170458.0
2018-03-02,20000,20200,19550,19800,278772,1171575.0,59170458.0
2018-03-05,19500,19850,19250,19400,299458,1147907.0,59170458.0
2018-03-06,19600,20250,19550,20000,243988,1183409.0,59170458.0
2018-03-07,20200,20700,19800,19800,232044,1171575.0,59170458.0
2018-03-08,20050,20100,19750,20000,131564,1183409.0,59170458.0
2018-03-09,20100,20750,20100,20550,264816,1215953.0,59170458.0
2018-03-12,20650,21000,20250,20800,338181,1230746.0,59170458.0
2018-03-13,20800,21050,20150,20250,260733,1198202.0,59170458.0
2018-03-14,20000,20850,19900,20800,267027,1230746.0,59170458.0
2018-03-15,20550,21100,20350,20950,212171,1239621.0,59170458.0
2018-03-16,21050,21050,20300,20500,205823,1212994.0,59170458.0
2018-03-19,20500,20500,20150,20350,116666,1204119.0,59170458.0
2018-03-20,20200,20400,20050,20350,126744,1204119.0,59170458.0
2018-03-21,20300,20450,20150,20350,167301,1204119.0,59170458.0
2018-03-22,20400,20700,20150,20450,394479,1210036.0,59170458.0
2018-03-23,19900,20200,19400,19450,354581,1150865.0,59170458.0
2018-03-26,19400,19550,18700,19150,322268,1133114.0,59170458.0
2018-03-27,19350,19650,19200,19350,248246,1144948.0,59170458.0
2018-03-28,19050,19400,19000,19200,157998,1136073.0,59170458.0
2018-03-29,19200,19900,19150,19700,192605,1165658.0,59170458.0
2018-03-30,19950,21000,19950,20900,509412,1236663.0,59170458.0
2018-04-02,21250,21900,21100,21500,891885,1272165.0,59170458.0
2018-04-03,21200,22900,21200,22750,1651660,1346128.0,59170458.0
2018-04-04,22900,23050,22350,22400,535615,1325418.0,59170458.0
2018-04-05,22650,23100,22450,22950,503435,1357962.0,59170458.0
2018-04-06,22650,23150,22650,22900,298345,1355003.0,59170458.0
2018-04-09,22750,23450,22450,23200,559157,1372755.0,59170458.0
2018-04-10,23300,23850,22850,23500,584910,1390506.0,59170458.0
2018-04-11,23500,23850,23250,23350,242390,1381630.0,59170458.0
2018-04-12,23300,23300,21750,21850,864161,1292875.0,59170458.0
2018-04-13,22100,22300,21750,22050,451347,1304709.0,59170458.0
2018-04-16,21650,22200,21300,22200,385339,1313584.0,59170458.0
2018-04-17,22200,22650,22000,22500,496885,1331335.0,59170458.0
2018-04-18,22300,23350,22200,23100,632276,1366838.0,59170458.0
2018-04-19,22900,23100,22300,22550,446896,1334294.0,59170458.0
2018-04-20,22550,23150,22350,22950,492265,1357962.0,59170458.0
2018-04-23,22700,24500,22450,24500,1220977,1449676.0,59170458.0
2018-04-24,24500,26200,24500,25550,2193096,1511805.0,59170458.0
2018-04-25,25300,25900,24300,24700,1154909,1461510.0,59170458.0
2018-04-26,24700,25450,24250,24700,700274,1461510.0,59170458.0
2018-04-27,24900,25300,24400,24900,425216,1473344.0,59170458.0
2018-04-30,24950,24950,24050,24500,560327,1449676.0,59170458.0
2018-05-02,24600,24800,23700,24150,402634,1428967.0,59170458.0
2018-05-03,24050,24500,23550,23650,309478,1399381.0,59170458.0
2018-05-04,23700,24350,23650,24250,317011,1434884.0,59170458.0
2018-05-08,24500,24500,23300,23900,407207,1414174.0,59170458.0
2018-05-09,23000,23250,21700,22700,1084996,1343169.0,59170458.0
2018-05-10,22750,22900,21900,22150,442989,1310626.0,59170458.0
2018-05-11,22350,23250,22300,23050,524941,1363879.0,59170458.0
2018-05-14,23150,23600,22700,23600,372414,1396423.0,59170458.0
2018-05-15,23600,23900,22400,22500,384604,1331335.0,59170458.0
2018-05-16,22550,23000,22350,22650,230715,1340211.0,59170458.0
2018-05-17,22750,22850,22100,22200,244164,1313584.0,59170458.0
2018-05-18,22200,22450,22000,22200,194707,1313584.0,59170458.0
2018-05-21,22400,22400,21900,22000,162050,1301750.0,59170458.0
2018-05-23,22000,22000,20700,20850,632228,1233704.0,59170458.0
2018-05-24,20900,21300,20850,21050,246178,1245538.0,59170458.0
2018-05-25,21150,22050,20800,21700,744883,1283999.0,59170458.0
2018-05-28,21750,22800,21750,22400,522375,1325418.0,59170458.0
2018-05-29,22350,22550,22150,22350,167112,1322460.0,59170458.0
2018-05-30,22350,22400,21350,21700,304273,1283999.0,59170458.0
2018-05-31,22000,23200,21700,23200,553363,1372755.0,59170458.0
2018-06-01,23200,23550,22750,23550,366512,1393464.0,59170458.0
2018-06-04,23450,23550,22550,22750,234885,1346128.0,59170458.0
2018-06-05,22850,22900,22300,22400,205524,1325418.0,59170458.0
2018-06-07,22300,22350,20900,21100,984247,1248497.0,59170458.0
2018-06-08,21250,21400,20700,21000,383977,1242580.0,59170458.0
2018-06-11,21000,21700,20950,21600,311172,1278082.0,59170458.0
2018-06-12,21700,22650,21600,22200,665133,1313584.0,59170458.0
2018-06-14,22000,22450,21550,21650,244834,1281040.0,59170458.0
2018-06-15,21650,21900,20250,20450,705316,1210036.0,59170458.0
2018-06-18,20400,20450,19400,19750,495263,1168617.0,59170458.0
2018-06-19,19450,19700,18650,19100,537529,1130156.0,59170458.0
2018-06-20,18900,19350,18650,19200,277135,1136073.0,59170458.0
2018-06-21,19050,19150,17500,17650,1182835,1044359.0,59170458.0
2018-06-22,17500,17650,16800,17150,1616300,1014773.0,59170458.0
2018-06-25,17200,17800,17050,17650,376103,1044359.0,59170458.0
2018-06-26,17350,17950,17300,17800,293055,1053234.0,59170458.0
2018-06-27,17650,17650,16350,16850,1172825,997022.0,59170458.0
2018-06-28,16700,17200,16600,16800,260573,994064.0,59170458.0
2018-06-29,16900,17600,16700,16900,862675,999981.0,59170458.0
2018-07-02,16850,17000,16000,16050,730434,949686.0,59170458.0
2018-07-03,16250,16550,15800,16050,395245,949686.0,59170458.0
2018-07-04,15900,16600,15900,16150,222334,955603.0,59170458.0
2018-07-05,16200,16550,16050,16450,437403,973354.0,59170458.0
2018-07-06,16400,16600,16000,16500,272312,976313.0,59170458.0
2018-07-09,16500,17150,16450,16900,535505,999981.0,59170458.0
2018-07-10,17000,18050,16950,17600,806366,1041400.0,59170458.0
2018-07-11,17450,17700,17200,17550,296880,1038442.0,59170458.0
2018-07-12,17550,17650,16950,17150,560945,1014773.0,59170458.0
2018-07-13,17350,18200,17100,18000,566293,1065068.0,59170458.0
2018-07-16,18150,18150,17300,17350,286798,1026607.0,59170458.0
2018-07-17,17250,18100,17250,17350,507562,1026607.0,59170458.0
2018-07-18,17450,17650,17300,17400,132803,1029566.0,59170458.0
2018-07-19,17450,17550,16850,17100,257739,1011815.0,59170458.0
2018-07-20,16850,17050,16200,17000,538316,1005898.0,59170458.0
2018-07-23,16900,17100,16700,16850,191384,997022.0,59170458.0
2018-07-24,17000,17000,16150,16500,470676,976313.0,59170458.0
2018-07-25,16550,16950,16400,16800,236135,994064.0,59170458.0
2018-07-26,16950,17600,16950,17550,532994,1038442.0,59170458.0
2018-07-27,17400,17750,17250,17600,181332,1041400.0,59170458.0
2018-07-30,17500,17650,17250,17350,114603,1026607.0,59170458.0
2018-07-31,17350,18500,17350,18400,777308,1088736.0,59170458.0
2018-08-01,18250,19050,18100,18700,573252,1106488.0,59170458.0
2018-08-02,18550,18900,18100,18450,450318,1091695.0,59170458.0
2018-08-03,18450,18800,17750,18150,530046,1073944.0,59170458.0
2018-08-06,18050,18250,17850,18050,316971,1068027.0,59170458.0
2018-08-07,18150,18150,17650,17950,291502,1062110.0,59170458.0
2018-08-08,17950,18000,17650,17850,296403,1056193.0,59170458.0
2018-08-09,17850,18100,17800,18100,193008,1070985.0,59170458.0
2018-08-10,18000,18100,17750,17900,160461,1059151.0,59170458.0
2018-08-13,17750,17850,17050,17300,312388,1023649.0,59170458.0
2018-08-14,17250,17500,17100,17400,177898,1029566.0,59170458.0
2018-08-16,17200,17250,16450,17000,494159,1005898.0,59170458.0
2018-08-17,17300,19000,17300,17950,1206195,1062110.0,59170458.0
2018-08-20,17850,18100,17550,17600,217453,1041400.0,59170458.0
2018-08-21,17550,17850,17550,17800,150464,1053234.0,59170458.0
2018-08-22,17800,18350,17700,17700,199614,1047317.0,59170458.0
2018-08-23,17750,17950,17600,17850,159661,1056193.0,59170458.0
2018-08-24,17950,18600,17700,18550,444310,1097612.0,59170458.0
2018-08-27,18450,18800,18350,18650,301979,1103529.0,59170458.0
2018-08-28,18700,19250,18500,19100,495684,1130156.0,59170458.0
2018-08-29,19100,19150,18500,18750,436274,1109446.0,59170458.0
2018-08-30,18750,18750,18400,18600,230428,1100571.0,59170458.0
2018-08-31,18550,18550,17950,18100,310653,1070985.0,59170458.0
2018-09-03,18050,18250,17700,17800,202118,1053234.0,59170458.0
2018-09-04,17800,17950,17500,17900,317815,1059151.0,59170458.0
2018-09-05,17950,18050,17650,17650,311041,1044359.0,59170458.0
2018-09-06,17700,17750,17450,17500,347074,1035483.0,59170458.0
2018-09-07,17600,18500,17500,18500,504923,1094653.0,59170458.0
2018-09-10,18400,18550,17900,18200,385807,1076902.0,59170458.0
2018-09-11,18250,19300,18100,19300,967770,1141990.0,59170458.0
2018-09-12,19850,20650,19750,19950,1877118,1180451.0,59170458.0
2018-09-13,20000,21050,20000,21050,1227328,1245538.0,59170458.0
2018-09-14,21300,22250,21100,21700,1486356,1283999.0,59170458.0
2018-09-17,21650,22550,21650,22500,990048,1331335.0,59170458.0
2018-09-18,22350,23050,22000,22500,821209,1331335.0,59170458.0
2018-09-19,22300,22650,21900,22300,458014,1319501.0,59170458.0
2018-09-20,22300,22300,21750,22200,549646,1313584.0,59170458.0
2018-09-21,22450,22750,21800,22050,489764,1304709.0,59170458.0
2018-09-27,22050,22200,21350,22100,469432,1307667.0,59170458.0
2018-09-28,22200,22600,22050,22500,614362,1331335.0,59170458.0
2018-10-01,22700,23250,22600,23000,543128,1360921.0,59170458.0
2018-10-02,22950,22950,22050,22200,495966,1313584.0,59170458.0
2018-10-04,22200,22350,21350,22050,436423,1304709.0,59170458.0
2018-10-05,21650,21950,21150,21950,502674,1298792.0,59170458.0
2018-10-08,21400,21850,20850,21350,560772,1263289.0,59170458.0
2018-10-10,21400,21400,20050,20450,618415,1210036.0,59170458.0
