서연이화(200880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-17,9770,9770,9540,9600,49301,259473.0,27028437.0
2018-01-18,9700,9740,9600,9740,21538,263257.0,27028437.0
2018-01-19,9730,10300,9700,10200,143756,275690.0,27028437.0
2018-01-22,10200,10650,10150,10500,136454,283799.0,27028437.0
2018-01-23,10550,10750,10350,10650,79606,287853.0,27028437.0
2018-01-24,10600,10800,10500,10700,74436,289204.0,27028437.0
2018-01-25,10650,10800,10450,10750,89937,290556.0,27028437.0
2018-01-26,10700,10700,10300,10550,104039,285150.0,27028437.0
2018-01-29,10550,10650,10350,10650,52169,287853.0,27028437.0
2018-01-30,10650,10750,10550,10600,75851,286501.0,27028437.0
2018-01-31,10500,10900,10300,10900,135384,294610.0,27028437.0
2018-02-01,10800,11000,10750,10900,63266,294610.0,27028437.0
2018-02-02,10900,11150,10750,10900,102959,294610.0,27028437.0
2018-02-05,10800,11000,10600,10950,69681,295961.0,27028437.0
2018-02-06,10600,10800,10300,10800,93062,291907.0,27028437.0
2018-02-07,10850,10850,10350,10450,73461,282447.0,27028437.0
2018-02-08,10400,10750,10350,10650,90254,287853.0,27028437.0
2018-02-09,10500,10600,10200,10450,76363,282447.0,27028437.0
2018-02-12,10150,10450,9900,10250,82740,277041.0,27028437.0
2018-02-13,10250,10250,9730,10150,98750,274339.0,27028437.0
2018-02-14,10150,10150,9830,9970,45773,269474.0,27028437.0
2018-02-19,9970,9990,9760,9880,54667,267041.0,27028437.0
2018-02-20,9780,10150,9780,9980,43880,269744.0,27028437.0
2018-02-21,9980,10200,9950,10100,18811,272987.0,27028437.0
2018-02-22,10150,10150,9800,9820,51264,265419.0,27028437.0
2018-02-23,9800,10050,9790,10050,41570,271636.0,27028437.0
2018-02-26,10050,10100,10000,10100,19822,272987.0,27028437.0
2018-02-27,10100,10150,9890,10050,42468,271636.0,27028437.0
2018-02-28,10050,10050,9910,9990,30801,270014.0,27028437.0
2018-03-02,9990,10050,9610,9750,47224,263527.0,27028437.0
2018-03-05,9750,9750,9490,9590,25508,259203.0,27028437.0
2018-03-06,9590,9680,9530,9580,39875,258932.0,27028437.0
2018-03-07,9590,9640,9380,9460,41357,255689.0,27028437.0
2018-03-08,9480,9630,9320,9500,60946,256770.0,27028437.0
2018-03-09,9430,9530,9310,9380,81785,253527.0,27028437.0
2018-03-12,9400,9560,9290,9440,51747,255148.0,27028437.0
2018-03-13,9470,9540,9390,9470,25487,255959.0,27028437.0
2018-03-14,9390,9470,9380,9430,17403,254878.0,27028437.0
2018-03-15,9400,9480,9350,9410,37414,254338.0,27028437.0
2018-03-16,9410,9450,9340,9360,27253,252986.0,27028437.0
2018-03-19,9400,9400,9260,9280,16848,250824.0,27028437.0
2018-03-20,9380,9380,9210,9340,31819,252446.0,27028437.0
2018-03-21,9360,9410,9300,9340,26676,252446.0,27028437.0
2018-03-22,9340,9400,9270,9320,12679,251905.0,27028437.0
2018-03-23,9300,9300,8960,9050,50593,244607.0,27028437.0
2018-03-26,9000,9030,8860,9030,32788,244067.0,27028437.0
2018-03-27,9030,9040,8810,8830,48848,238661.0,27028437.0
2018-03-28,8850,8850,8720,8760,38043,236769.0,27028437.0
2018-03-29,8790,8840,8040,8560,238505,231363.0,27028437.0
2018-03-30,8560,8670,8550,8640,15080,233526.0,27028437.0
2018-04-02,8640,8790,8580,8600,26044,232445.0,27028437.0
2018-04-03,8590,8590,8450,8580,29513,231904.0,27028437.0
2018-04-04,8560,9060,8560,8800,72943,237850.0,27028437.0
2018-04-05,8780,8810,8610,8710,44544,235418.0,27028437.0
2018-04-06,8700,8720,8560,8720,16264,235688.0,27028437.0
2018-04-09,8720,8720,8460,8540,34681,230823.0,27028437.0
2018-04-10,8540,8640,8240,8360,51161,225958.0,27028437.0
2018-04-11,8390,8390,8250,8340,21348,225417.0,27028437.0
2018-04-12,8350,8400,8210,8250,35196,222985.0,27028437.0
2018-04-13,8220,8380,8190,8320,22498,224877.0,27028437.0
2018-04-16,8440,8440,8220,8280,23001,223795.0,27028437.0
2018-04-17,8280,8530,8260,8520,34891,230282.0,27028437.0
2018-04-18,8550,8550,8410,8450,29782,228390.0,27028437.0
2018-04-19,8480,8660,8400,8530,63802,230553.0,27028437.0
2018-04-20,8590,8630,8510,8580,37092,231904.0,27028437.0
2018-04-23,8590,8590,8500,8580,26414,231904.0,27028437.0
2018-04-24,8530,8700,8530,8630,55392,233255.0,27028437.0
2018-04-25,8600,8630,8500,8510,33798,230012.0,27028437.0
2018-04-26,8530,8530,8270,8300,81135,224336.0,27028437.0
2018-04-27,8300,8360,8180,8200,49391,221633.0,27028437.0
2018-04-30,8200,8280,8170,8260,35978,223255.0,27028437.0
2018-05-02,8300,8300,8100,8120,59441,219471.0,27028437.0
2018-05-03,8170,8470,8140,8220,64027,222174.0,27028437.0
2018-05-04,8200,8250,8150,8240,46412,222714.0,27028437.0
2018-05-08,8250,8390,8200,8230,51719,222444.0,27028437.0
2018-05-09,8240,8290,8060,8140,88366,220011.0,27028437.0
2018-05-10,8170,8230,8140,8230,33575,222444.0,27028437.0
2018-05-11,8230,8490,8230,8410,128426,227309.0,27028437.0
2018-05-14,8480,8480,8350,8420,68364,227579.0,27028437.0
2018-05-15,8420,8600,8400,8500,81578,229742.0,27028437.0
2018-05-16,8540,8540,8430,8470,62274,228931.0,27028437.0
2018-05-17,8470,8570,8470,8550,39697,231093.0,27028437.0
2018-05-18,8560,8740,8510,8660,70951,234066.0,27028437.0
2018-05-21,8660,8730,8570,8660,32557,234066.0,27028437.0
2018-05-23,8660,8700,8570,8620,14646,232985.0,27028437.0
2018-05-24,8650,8650,8300,8340,54846,225417.0,27028437.0
2018-05-25,8270,8370,8080,8100,48507,218930.0,27028437.0
2018-05-28,8100,8150,8010,8100,24782,218930.0,27028437.0
2018-05-29,8240,8240,7800,7840,116402,211903.0,27028437.0
2018-05-30,7880,7880,7410,7560,102583,204335.0,27028437.0
2018-05-31,7540,7590,7450,7590,73223,205146.0,27028437.0
2018-06-01,7590,7590,7460,7550,24078,204065.0,27028437.0
2018-06-04,7650,7700,7550,7670,49120,207308.0,27028437.0
2018-06-05,7720,7840,7650,7820,69121,211362.0,27028437.0
2018-06-07,7800,7900,7660,7700,49828,208119.0,27028437.0
2018-06-08,7700,7750,7650,7700,36092,208119.0,27028437.0
2018-06-11,7700,7810,7680,7800,74518,210822.0,27028437.0
2018-06-12,7800,7840,7660,7700,37254,208119.0,27028437.0
2018-06-14,7700,7730,7440,7530,119080,203524.0,27028437.0
2018-06-15,7520,7600,7430,7520,40841,203254.0,27028437.0
2018-06-18,7520,7520,7250,7280,110236,196767.0,27028437.0
2018-06-19,7280,7370,7050,7120,40125,192442.0,27028437.0
2018-06-20,7040,7120,6950,7050,68821,190550.0,27028437.0
2018-06-21,7050,7150,6970,6980,77180,188658.0,27028437.0
2018-06-22,6970,7050,6900,6940,44631,187577.0,27028437.0
2018-06-25,6940,6940,6870,6870,53610,185685.0,27028437.0
2018-06-26,6860,6930,6650,6790,59524,183523.0,27028437.0
2018-06-27,6850,6850,6630,6710,65838,181361.0,27028437.0
2018-06-28,6750,6750,6620,6690,35090,180820.0,27028437.0
2018-06-29,6720,6790,6550,6720,36736,181631.0,27028437.0
2018-07-02,6730,6730,6300,6300,50011,170279.0,27028437.0
2018-07-03,6380,6380,6150,6250,52383,168928.0,27028437.0
2018-07-04,6300,6300,6130,6160,43624,166495.0,27028437.0
2018-07-05,6120,6190,5870,5990,249410,161900.0,27028437.0
2018-07-06,5990,6290,5980,6200,413163,167576.0,27028437.0
2018-07-09,6300,6420,6180,6270,327635,169468.0,27028437.0
2018-07-10,6310,6410,6250,6300,207483,170279.0,27028437.0
2018-07-11,6250,6320,6190,6300,147892,170279.0,27028437.0
2018-07-12,6250,6330,6220,6310,81658,170549.0,27028437.0
2018-07-13,6320,6380,6280,6360,135174,171901.0,27028437.0
2018-07-16,6370,6440,6260,6300,130131,170279.0,27028437.0
2018-07-17,6300,6410,6260,6370,50389,172171.0,27028437.0
2018-07-18,6380,6570,6380,6490,437816,175415.0,27028437.0
2018-07-19,6490,6520,6260,6390,136718,172712.0,27028437.0
2018-07-20,6390,6450,6290,6440,106230,174063.0,27028437.0
2018-07-23,6470,6510,6370,6430,114662,173793.0,27028437.0
2018-07-24,6420,6500,6360,6500,42377,175685.0,27028437.0
2018-07-25,6500,6600,6460,6510,60054,175955.0,27028437.0
2018-07-26,6560,6560,6440,6490,42524,175415.0,27028437.0
2018-07-27,6490,6560,6460,6560,37416,177307.0,27028437.0
2018-07-30,6560,6600,6500,6600,34751,178388.0,27028437.0
2018-07-31,6600,6620,6530,6580,28677,177847.0,27028437.0
2018-08-01,6580,6590,6500,6580,27855,177847.0,27028437.0
2018-08-02,6530,6590,6480,6570,22882,177577.0,27028437.0
2018-08-03,6520,6570,6360,6420,69117,173523.0,27028437.0
2018-08-06,6380,6440,6350,6390,65568,172712.0,27028437.0
2018-08-07,6390,6480,6370,6470,135706,174874.0,27028437.0
2018-08-08,6480,6520,6410,6410,88928,173252.0,27028437.0
2018-08-09,6410,6470,6400,6420,50369,173523.0,27028437.0
2018-08-10,6430,6460,6370,6450,24148,174333.0,27028437.0
2018-08-13,6470,6470,6260,6380,61908,172441.0,27028437.0
2018-08-14,6370,6370,6300,6370,44785,172171.0,27028437.0
2018-08-16,6230,6340,6090,6180,78280,167036.0,27028437.0
2018-08-17,6150,6170,6060,6080,84874,164333.0,27028437.0
2018-08-20,6080,6170,6080,6140,65988,165955.0,27028437.0
2018-08-21,6140,6150,6070,6120,63959,165414.0,27028437.0
2018-08-22,6130,6260,6120,6190,67996,167306.0,27028437.0
2018-08-23,6170,6240,6010,6070,113522,164063.0,27028437.0
2018-08-24,6040,6090,5990,6080,41522,164333.0,27028437.0
2018-08-27,6080,6090,5930,5940,184122,160549.0,27028437.0
2018-08-28,6000,6100,5950,6030,74083,162981.0,27028437.0
2018-08-29,6040,6110,6010,6070,86551,164063.0,27028437.0
2018-08-30,6070,6120,6010,6020,79378,162711.0,27028437.0
2018-08-31,6070,6070,6000,6070,34457,164063.0,27028437.0
2018-09-03,6100,6100,6010,6070,28812,164063.0,27028437.0
2018-09-04,6070,6100,5950,5980,66743,161630.0,27028437.0
2018-09-05,6000,6030,5970,6020,29054,162711.0,27028437.0
2018-09-06,5990,6160,5990,6130,138618,165684.0,27028437.0
2018-09-07,6160,6190,6100,6140,104167,165955.0,27028437.0
2018-09-10,6170,6170,6100,6110,48812,165144.0,27028437.0
2018-09-11,6080,6150,6010,6030,83647,162981.0,27028437.0
2018-09-12,6020,6080,5880,5970,132032,161360.0,27028437.0
2018-09-13,5940,6030,5940,6000,53418,162171.0,27028437.0
2018-09-14,6010,6230,6010,6180,287883,167036.0,27028437.0
2018-09-17,6180,6190,6020,6020,69854,162711.0,27028437.0
2018-09-18,6020,6050,5990,6030,79349,162981.0,27028437.0
2018-09-19,6040,6040,5960,5960,60032,161089.0,27028437.0
2018-09-20,6000,6000,5720,5740,256945,155143.0,27028437.0
2018-09-21,5750,5810,5710,5780,370601,156224.0,27028437.0
2018-09-27,5730,5850,5730,5850,74363,158116.0,27028437.0
2018-09-28,5860,5910,5820,5910,46733,159738.0,27028437.0
2018-10-01,5920,5920,5770,5790,107104,156495.0,27028437.0
2018-10-02,5790,5880,5700,5740,58073,155143.0,27028437.0
2018-10-04,5740,5740,5170,5190,376347,140278.0,27028437.0
2018-10-05,5190,5210,5010,5030,201115,135953.0,27028437.0
2018-10-08,5030,5060,4905,4950,109750,133791.0,27028437.0
2018-10-10,4915,4945,4700,4720,195105,127574.0,27028437.0
2018-10-11,4500,4640,4500,4575,225317,123655.0,27028437.0
2018-10-12,4515,4685,4515,4630,145353,125142.0,27028437.0
2018-10-15,4650,4660,4525,4585,67581,123925.0,27028437.0
2018-10-16,4585,4585,4500,4540,147025,122709.0,27028437.0
2018-10-17,4585,4645,4545,4545,105762,122844.0,27028437.0
2018-10-18,4555,4565,4355,4420,223675,119466.0,27028437.0
2018-10-19,4380,4380,4295,4365,114149,117979.0,27028437.0
2018-10-22,4325,4375,4290,4375,95229,118249.0,27028437.0
2018-10-23,4370,4370,4265,4275,73677,115547.0,27028437.0
2018-10-24,4290,4360,4265,4275,146126,115547.0,27028437.0
2018-10-25,4170,4250,4000,4010,209343,108384.0,27028437.0
2018-10-26,4010,4135,3950,4020,231627,108654.0,27028437.0
2018-10-29,4055,4110,3820,3820,154819,103249.0,27028437.0
2018-10-30,3720,3950,3720,3950,158305,106762.0,27028437.0
2018-10-31,3915,4000,3855,3995,88404,107979.0,27028437.0
2018-11-01,4050,4120,4015,4055,119277,109600.0,27028437.0
2018-11-02,4055,4185,4050,4180,106990,112979.0,27028437.0
2018-11-05,4130,4170,4010,4040,108697,109195.0,27028437.0
2018-11-06,4075,4250,4040,4175,130360,112844.0,27028437.0
2018-11-07,4200,4300,4025,4050,162217,109465.0,27028437.0
2018-11-08,4120,4170,4085,4150,89758,112168.0,27028437.0
2018-11-09,4160,4240,4085,4165,95674,112573.0,27028437.0
2018-11-12,4160,4195,4100,4160,46317,112438.0,27028437.0
2018-11-13,4130,4130,3935,4025,150662,108789.0,27028437.0
2018-11-14,3975,4040,3955,4005,58941,108249.0,27028437.0
2018-11-15,3905,4025,3825,4020,133813,108654.0,27028437.0
2018-11-16,4065,4130,4020,4075,97041,110141.0,27028437.0
2018-11-19,4080,4120,4045,4065,122570,109871.0,27028437.0
2018-11-20,4045,4045,3960,3985,102132,107708.0,27028437.0
2018-11-21,3950,4025,3880,4020,138360,108654.0,27028437.0
2018-11-22,4025,4075,3885,3950,125379,106762.0,27028437.0
2018-11-23,3955,3955,3845,3880,95679,104870.0,27028437.0
2018-11-26,3820,3890,3815,3880,42302,104870.0,27028437.0
2018-11-27,3900,4055,3900,4050,89914,109465.0,27028437.0
2018-11-28,4045,4050,3980,4040,48402,109195.0,27028437.0
2018-11-29,4070,4090,3960,3960,81551,107033.0,27028437.0
2018-11-30,4000,4285,3975,4000,691038,108114.0,27028437.0
2018-12-03,4045,4190,4045,4180,273949,112979.0,27028437.0
2018-12-04,4215,4430,4150,4385,482743,118520.0,27028437.0
2018-12-05,4315,4450,4275,4415,219838,119331.0,27028437.0
2018-12-06,4400,4415,4220,4235,244505,114465.0,27028437.0
2018-12-07,4250,4390,4235,4360,305917,117844.0,27028437.0
2018-12-10,4325,4330,4130,4170,213256,112709.0,27028437.0
2018-12-11,4195,4195,4045,4095,198645,110681.0,27028437.0
2018-12-12,4100,4500,4100,4400,656803,118925.0,27028437.0
2018-12-13,4450,4750,4370,4670,594907,126223.0,27028437.0
2018-12-14,4780,4805,4590,4605,348802,124466.0,27028437.0
2018-12-17,4600,4685,4560,4680,154868,126493.0,27028437.0
2018-12-18,4580,4775,4580,4700,191065,127034.0,27028437.0
2018-12-19,4660,4845,4615,4800,243311,129736.0,27028437.0
2018-12-20,4785,4785,4580,4625,134894,125007.0,27028437.0
2018-12-21,4575,4625,4400,4450,150392,120277.0,27028437.0
2018-12-24,4440,4480,4360,4360,102886,117844.0,27028437.0
2018-12-26,4290,4320,4230,4305,120236,116357.0,27028437.0
2018-12-27,4390,4480,4300,4375,103366,118249.0,27028437.0
2018-12-28,4365,4485,4360,4450,54751,120277.0,27028437.0
2019-01-02,4475,4475,4255,4470,165885,120817.0,27028437.0
2019-01-03,4400,4590,4400,4455,115141,120412.0,27028437.0
2019-01-04,4400,4545,4380,4480,182085,121087.0,27028437.0
2019-01-07,4495,4585,4465,4535,87660,122574.0,27028437.0
2019-01-08,4565,4565,4400,4410,81537,119195.0,27028437.0
2019-01-09,4410,4535,4410,4535,66861,122574.0,27028437.0
2019-01-10,4535,4620,4495,4600,109784,124331.0,27028437.0
2019-01-11,4600,4685,4550,4620,95955,124871.0,27028437.0
2019-01-14,4620,4625,4550,4595,52268,124196.0,27028437.0
2019-01-15,4550,4800,4550,4745,188657,128250.0,27028437.0
2019-01-16,4740,4975,4740,4905,196524,132574.0,27028437.0
2019-01-17,4915,4930,4835,4850,124549,131088.0,27028437.0
2019-01-18,4835,5240,4835,5100,267778,137845.0,27028437.0
2019-01-21,5110,5340,5060,5140,303235,138926.0,27028437.0
2019-01-22,5170,5170,4855,4910,284299,132710.0,27028437.0
2019-01-23,4900,5090,4855,4980,130919,134602.0,27028437.0
2019-01-24,5010,5130,4980,5000,147999,135142.0,27028437.0
2019-01-25,5000,5050,4955,4995,105876,135007.0,27028437.0
2019-01-28,5000,5050,4965,4995,70958,135007.0,27028437.0
2019-01-29,5020,5490,4990,5260,413024,142170.0,27028437.0
2019-01-30,5270,5540,5200,5370,408997,145143.0,27028437.0
2019-01-31,5300,5390,5160,5210,154033,140818.0,27028437.0
2019-02-01,5210,5240,5000,5080,167618,137304.0,27028437.0
2019-02-07,5080,5190,5040,5090,112617,137575.0,27028437.0
2019-02-08,5090,5150,5010,5030,90543,135953.0,27028437.0
2019-02-11,5030,5080,5000,5040,27887,136223.0,27028437.0
2019-02-12,5050,5100,5010,5070,60021,137034.0,27028437.0
2019-02-13,5100,5180,5050,5140,79814,138926.0,27028437.0
2019-02-14,5180,5190,5000,5090,125185,137575.0,27028437.0
2019-02-15,5110,5120,4985,5010,78043,135412.0,27028437.0
2019-02-18,5010,5030,4940,4965,99589,134196.0,27028437.0
2019-02-19,4970,5000,4910,4950,112524,133791.0,27028437.0
2019-02-20,4955,4995,4930,4930,74395,133250.0,27028437.0
2019-02-21,4950,4970,4915,4950,39132,133791.0,27028437.0
2019-02-22,4950,4965,4920,4925,54979,133115.0,27028437.0
2019-02-25,4955,5090,4925,5030,101067,135953.0,27028437.0
2019-02-26,5050,5110,5020,5040,69572,136223.0,27028437.0
2019-02-27,5040,5540,5040,5200,521937,140548.0,27028437.0
2019-02-28,5190,5220,5000,5000,148171,135142.0,27028437.0
2019-03-04,5060,5150,4970,5030,106912,135953.0,27028437.0
2019-03-05,5030,5060,4965,5020,70872,135683.0,27028437.0
2019-03-06,5000,5160,4995,5150,101298,139196.0,27028437.0
2019-03-07,5160,5210,5030,5060,84469,136764.0,27028437.0
2019-03-08,5060,5150,4990,5100,60861,137845.0,27028437.0
2019-03-11,5160,5160,5000,5020,58390,135683.0,27028437.0
2019-03-12,5020,5470,5000,5380,366590,145413.0,27028437.0
2019-03-13,5420,5630,5410,5520,460597,149197.0,27028437.0
2019-03-14,5520,5610,5430,5590,184863,151089.0,27028437.0
2019-03-15,5650,5670,5500,5600,186423,151359.0,27028437.0
2019-03-18,5660,5780,5550,5760,190780,155684.0,27028437.0
2019-03-19,5780,6140,5670,6000,473717,162171.0,27028437.0
2019-03-20,6000,6730,6000,6710,1782429,181361.0,27028437.0
2019-03-21,6810,7150,6550,6750,1433372,182442.0,27028437.0
2019-03-22,6750,7000,6470,6590,636481,178117.0,27028437.0
2019-03-25,6430,6500,6180,6190,491469,167306.0,27028437.0
2019-03-26,6200,6300,6080,6220,288903,168117.0,27028437.0
2019-03-27,6230,6310,6130,6150,275266,166225.0,27028437.0
2019-03-28,6130,6180,5840,6020,376979,162711.0,27028437.0
2019-03-29,6020,6450,5990,6370,391641,172171.0,27028437.0
2019-04-01,6450,6820,6370,6770,300949,182983.0,27028437.0
2019-04-02,6880,6880,6400,6400,353096,172982.0,27028437.0
2019-04-03,6420,6480,6160,6190,428145,167306.0,27028437.0
2019-04-04,6180,6410,6160,6310,256771,170549.0,27028437.0
2019-04-05,6360,7400,6360,7060,3788651,190821.0,27028437.0
2019-04-08,6990,7140,6810,7090,790406,191632.0,27028437.0
2019-04-09,7090,7140,6820,7030,424907,190010.0,27028437.0
2019-04-10,7050,7150,6850,7000,408277,189199.0,27028437.0
2019-04-11,6980,7230,6900,7230,467911,195416.0,27028437.0
2019-04-12,7180,7300,7110,7130,349256,192713.0,27028437.0
2019-04-15,7110,7460,6970,7050,423350,190550.0,27028437.0
2019-04-16,7120,7310,7000,7290,319208,197037.0,27028437.0
2019-04-17,7290,7320,7100,7100,297779,191902.0,27028437.0
2019-04-18,7090,7790,7010,7560,1555864,204335.0,27028437.0
2019-04-19,7610,7780,7520,7700,452546,208119.0,27028437.0
2019-04-22,7700,7700,7400,7520,281386,203254.0,27028437.0
2019-04-23,7520,7870,7230,7770,418768,210011.0,27028437.0
2019-04-24,7770,8080,7560,7830,326164,211633.0,27028437.0
2019-04-25,7850,7850,7530,7540,238160,203794.0,27028437.0
2019-04-26,7500,7600,7230,7230,196314,195416.0,27028437.0
2019-04-29,7230,7640,7230,7520,159577,203254.0,27028437.0
2019-04-30,7600,7610,7290,7370,125049,199200.0,27028437.0
2019-05-02,7360,7420,7210,7300,115620,197308.0,27028437.0
2019-05-03,7290,7290,6970,6990,280593,188929.0,27028437.0
2019-05-07,6900,7200,6780,7170,193061,193794.0,27028437.0
2019-05-08,7150,7290,7010,7210,112451,194875.0,27028437.0
2019-05-09,7250,7250,6770,6860,190485,185415.0,27028437.0
2019-05-10,6790,7000,6580,6990,156414,188929.0,27028437.0
2019-05-13,6910,7060,6780,6930,92159,187307.0,27028437.0
2019-05-14,6720,7080,6650,6930,133664,187307.0,27028437.0
2019-05-15,7010,7010,6800,6980,74754,188658.0,27028437.0
2019-05-16,7020,7120,6490,6710,274586,181361.0,27028437.0
2019-05-17,6750,6780,6520,6550,112485,177036.0,27028437.0
2019-05-20,6600,6600,6250,6290,106086,170009.0,27028437.0
2019-05-21,6200,6390,6130,6180,64207,167036.0,27028437.0
2019-05-22,6110,6250,6000,6180,96986,167036.0,27028437.0
2019-05-23,6180,6180,5920,6040,113581,163252.0,27028437.0
2019-05-24,6020,6260,5960,6230,51161,168387.0,27028437.0
2019-05-27,6220,6230,5950,6130,87646,165684.0,27028437.0
2019-05-28,6130,6240,5990,6200,43615,167576.0,27028437.0
2019-05-29,6210,6440,5840,6420,122409,173523.0,27028437.0
2019-05-30,6420,6420,6140,6170,62532,166765.0,27028437.0
2019-05-31,6130,6230,5960,6000,115859,162171.0,27028437.0
2019-06-03,5930,6100,5740,5800,155375,156765.0,27028437.0
2019-06-04,5860,5860,5600,5730,119246,154873.0,27028437.0
2019-06-05,5800,6090,5800,5980,114415,161630.0,27028437.0
2019-06-07,5980,6290,5980,6240,107175,168657.0,27028437.0
2019-06-10,6240,6800,6240,6680,226760,180550.0,27028437.0
2019-06-11,6700,6870,6610,6750,96317,182442.0,27028437.0
2019-06-12,6720,6910,6700,6800,56144,183793.0,27028437.0
2019-06-13,6820,6920,6700,6920,50282,187037.0,27028437.0
2019-06-14,6940,6980,6780,6910,51015,186766.0,27028437.0
2019-06-17,7000,7000,6640,6650,77550,179739.0,27028437.0
2019-06-18,6610,6770,6540,6720,25641,181631.0,27028437.0
2019-06-19,6720,6780,6640,6680,12923,180550.0,27028437.0
2019-06-20,6630,6710,6530,6660,37347,180009.0,27028437.0
2019-06-21,6660,6680,6390,6450,104755,174333.0,27028437.0
2019-06-24,6450,6770,6390,6610,43979,178658.0,27028437.0
2019-06-25,6700,6700,6490,6520,27789,176225.0,27028437.0
2019-06-26,6500,6540,6240,6370,89221,172171.0,27028437.0
2019-06-27,6370,6610,6190,6530,114128,176496.0,27028437.0
2019-06-28,6450,6590,6300,6430,58390,173793.0,27028437.0
2019-07-01,6440,6450,6130,6250,97307,168928.0,27028437.0
2019-07-02,6280,6280,6090,6170,75523,166765.0,27028437.0
2019-07-03,6160,6170,5810,5850,178406,158116.0,27028437.0
2019-07-04,5820,5900,5660,5810,117959,157035.0,27028437.0
2019-07-05,5830,5850,5670,5840,61195,157846.0,27028437.0
2019-07-08,5850,5960,5460,5580,179664,150819.0,27028437.0
2019-07-09,5490,5620,5290,5290,128733,142980.0,27028437.0
2019-07-10,5290,5410,5210,5400,49068,145954.0,27028437.0
2019-07-11,5440,5490,5320,5430,52249,146764.0,27028437.0
2019-07-12,5470,5490,5340,5440,62581,147035.0,27028437.0
2019-07-15,5480,5490,5120,5180,100550,140007.0,27028437.0
2019-07-16,5180,5230,5090,5170,71277,139737.0,27028437.0
2019-07-17,5160,5160,4945,5050,156248,136494.0,27028437.0
2019-07-18,5040,5170,4925,5070,66402,137034.0,27028437.0
2019-07-19,5090,5160,4995,5120,63121,138386.0,27028437.0
2019-07-22,5040,5220,5040,5200,56921,140548.0,27028437.0
2019-07-23,5250,5460,5130,5310,81945,143521.0,27028437.0
2019-07-24,5310,5410,5250,5380,50299,145413.0,27028437.0
2019-07-25,5220,5400,5130,5190,58118,140278.0,27028437.0
2019-07-26,5100,5300,5060,5170,53514,139737.0,27028437.0
2019-07-29,5190,5190,4780,4890,143671,132169.0,27028437.0
2019-07-30,4885,5090,4845,4955,78536,133926.0,27028437.0
2019-07-31,4880,5070,4880,4970,44692,134331.0,27028437.0
2019-08-01,4880,5030,4775,4790,94590,129466.0,27028437.0
2019-08-02,4770,4970,4710,4970,55853,134331.0,27028437.0
2019-08-05,5010,5010,4555,4555,94198,123115.0,27028437.0
2019-08-06,4340,4580,4320,4320,71413,116763.0,27028437.0
2019-08-07,4270,4500,4270,4490,76866,121358.0,27028437.0
2019-08-08,4430,4740,4430,4695,58990,126899.0,27028437.0
2019-08-09,4740,4955,4685,4930,69583,133250.0,27028437.0
2019-08-12,4920,4925,4755,4770,30919,128926.0,27028437.0
2019-08-13,4675,4800,4640,4760,20464,128655.0,27028437.0
2019-08-14,4815,4870,4800,4840,24527,130818.0,27028437.0
2019-08-16,4950,6170,4950,5180,2414393,140007.0,27028437.0
2019-08-19,5260,5650,5140,5460,758062,147575.0,27028437.0
2019-08-20,5550,5620,5390,5470,237978,147846.0,27028437.0
2019-08-21,5400,5520,5360,5410,186239,146224.0,27028437.0
2019-08-22,5430,5520,5330,5400,99592,145954.0,27028437.0
2019-08-23,5340,5420,5210,5360,103640,144872.0,27028437.0
2019-08-26,5200,5260,4990,5050,110701,136494.0,27028437.0
2019-08-27,5170,5220,5010,5040,66732,136223.0,27028437.0
2019-08-28,5040,5500,5040,5460,290231,147575.0,27028437.0
2019-08-29,5470,5540,5400,5540,157111,149738.0,27028437.0
2019-08-30,5600,5680,5470,5500,88944,148656.0,27028437.0
2019-09-02,5500,5880,5420,5740,248821,155143.0,27028437.0
2019-09-03,5710,5850,5700,5720,71679,154603.0,27028437.0
2019-09-04,5720,5800,5630,5670,106141,153251.0,27028437.0
2019-09-05,5670,5900,5670,5850,135778,158116.0,27028437.0
2019-09-06,5890,5890,5790,5820,37948,157306.0,27028437.0
2019-09-09,5800,5950,5660,5820,123759,157306.0,27028437.0
2019-09-10,5850,6080,5700,5790,44921,156495.0,27028437.0
2019-09-11,5790,5890,5760,5840,36152,157846.0,27028437.0
2019-09-16,5940,5940,5760,5910,49648,159738.0,27028437.0
2019-09-17,5860,5910,5770,5850,48182,158116.0,27028437.0
2019-09-18,5850,5890,5640,5850,86261,158116.0,27028437.0
2019-09-19,5890,5890,5740,5790,33033,156495.0,27028437.0
2019-09-20,5800,5950,5770,5870,41015,158657.0,27028437.0
2019-09-23,5800,6370,5780,6320,289894,170820.0,27028437.0
2019-09-24,6310,6490,6220,6440,152930,174063.0,27028437.0
2019-09-25,6340,6650,6340,6640,104123,179469.0,27028437.0
2019-09-26,6640,6680,6390,6570,99563,177577.0,27028437.0
2019-09-27,6600,6830,6500,6500,82985,175685.0,27028437.0
2019-09-30,6500,6620,6110,6550,76583,177036.0,27028437.0
2019-10-01,6550,6620,6380,6590,61452,178117.0,27028437.0
2019-10-02,6590,6590,6370,6370,51537,172171.0,27028437.0
2019-10-04,6370,6370,6150,6290,33953,170009.0,27028437.0
2019-10-07,6170,6290,6100,6230,52588,168387.0,27028437.0
