BGF(027410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-19,14690,15000,13325,14227,3260633,1360132.0,24640080.0
2014-05-20,14123,15051,13737,14871,994959,1421733.0,24640080.0
2014-05-21,14922,15025,14304,14382,394793,1374916.0,24640080.0
2014-05-22,14381,14613,14304,14459,242042,1382308.0,24640080.0
2014-05-23,14536,15283,14304,15026,371638,1436517.0,24640080.0
2014-05-26,15026,15283,14871,14975,216755,1431589.0,24640080.0
2014-05-27,14897,14948,14355,14485,238094,1384772.0,24640080.0
2014-05-28,14381,14535,14046,14459,114627,1382308.0,24640080.0
2014-05-29,14432,14638,14201,14433,77948,1379844.0,24640080.0
2014-05-30,14329,14510,14278,14433,90033,1379844.0,24640080.0
2014-06-02,14304,14407,13762,14098,84888,1347812.0,24640080.0
2014-06-03,13995,14072,13376,13918,221999,1330564.0,24640080.0
2014-06-05,13865,13995,13685,13841,76008,1323172.0,24640080.0
2014-06-09,13814,14278,13814,14098,104658,1347812.0,24640080.0
2014-06-10,14046,14330,14046,14330,197780,1369988.0,24640080.0
2014-06-11,14303,14407,14200,14356,63461,1372452.0,24640080.0
2014-06-12,14355,14355,13995,14176,43024,1355204.0,24640080.0
2014-06-13,14098,14124,13711,14047,56736,1342884.0,24640080.0
2014-06-16,13943,14252,13943,14176,39636,1355204.0,24640080.0
2014-06-17,14046,14227,14046,14124,74457,1350276.0,24640080.0
2014-06-18,14123,14201,13762,13763,54522,1315780.0,24640080.0
2014-06-19,13325,14201,12963,14176,548280,1355204.0,24640080.0
2014-06-20,14124,14201,13969,14201,91115,1357668.0,24640080.0
2014-06-23,14175,14794,14123,14743,268897,1409413.0,24640080.0
2014-06-24,14871,15154,14562,15103,170344,1443909.0,24640080.0
2014-06-25,15077,15721,15051,15413,225590,1473477.0,24640080.0
2014-06-26,15412,15515,15154,15413,56949,1473477.0,24640080.0
2014-06-27,15412,16082,15257,15825,194751,1512901.0,24640080.0
2014-06-30,15824,16236,15618,16160,139885,1544933.0,24640080.0
2014-07-01,16237,17087,16082,16753,152860,1601605.0,24640080.0
2014-07-02,16752,16778,16443,16624,79754,1589285.0,24640080.0
2014-07-03,16727,16727,16365,16495,83943,1576965.0,24640080.0
2014-07-04,16546,16855,16469,16701,82571,1596677.0,24640080.0
2014-07-07,16727,17190,16521,16753,113260,1601605.0,24640080.0
2014-07-08,16649,16830,16624,16727,21383,1599141.0,24640080.0
2014-07-09,16829,17087,16701,16985,62052,1623781.0,24640080.0
2014-07-10,17087,17423,16984,17268,61203,1650885.0,24640080.0
2014-07-11,17267,17474,17216,17268,87290,1650885.0,24640080.0
2014-07-14,17448,17655,17268,17552,60399,1677989.0,24640080.0
2014-07-15,17732,17783,17268,17372,93801,1660741.0,24640080.0
2014-07-16,17448,17448,16494,17165,157986,1641029.0,24640080.0
2014-07-17,16958,17087,16443,16573,465539,1584357.0,24640080.0
2014-07-18,16237,16366,15618,16057,572939,1535077.0,24640080.0
2014-07-21,15979,16314,15979,16263,149761,1554789.0,24640080.0
2014-07-22,16211,16752,16211,16573,127400,1584357.0,24640080.0
2014-07-23,16494,16804,16391,16701,158660,1596677.0,24640080.0
2014-07-24,16521,16881,16237,16521,99098,1579429.0,24640080.0
2014-07-25,16624,16856,16391,16727,55129,1599141.0,24640080.0
2014-07-28,16727,16830,16521,16830,60181,1608997.0,24640080.0
2014-07-29,16907,16907,16366,16676,54097,1594213.0,24640080.0
2014-07-30,16108,16752,16108,16676,27802,1594213.0,24640080.0
2014-07-31,16830,16907,16521,16676,59303,1594213.0,24640080.0
2014-08-01,16494,16778,16494,16727,46221,1599141.0,24640080.0
2014-08-04,16830,16830,16521,16753,8477,1601605.0,24640080.0
2014-08-05,16752,16804,16624,16624,55518,1589285.0,24640080.0
2014-08-06,16598,16830,16366,16805,33064,1606533.0,24640080.0
2014-08-07,16804,17190,16546,17036,48963,1628709.0,24640080.0
2014-08-08,17035,17113,16829,17036,27230,1628709.0,24640080.0
2014-08-11,16933,17139,16675,16805,11965,1606533.0,24640080.0
2014-08-12,16856,17087,16701,16882,23595,1613925.0,24640080.0
2014-08-13,16958,16958,16649,16650,17763,1591749.0,24640080.0
2014-08-14,16443,16701,16237,16263,70611,1554789.0,24640080.0
2014-08-18,16443,16494,16159,16186,13033,1547397.0,24640080.0
2014-08-19,15206,16236,14974,16186,486359,1547397.0,24640080.0
2014-08-20,16159,16159,15644,15722,152883,1503045.0,24640080.0
2014-08-21,15747,15876,15696,15722,86027,1503045.0,24640080.0
2014-08-22,15722,15850,15670,15748,45970,1505509.0,24640080.0
2014-08-25,15644,15953,15644,15954,52352,1525221.0,24640080.0
2014-08-26,15773,16494,15747,16315,38403,1559717.0,24640080.0
2014-08-27,16340,16752,16314,16753,88717,1601605.0,24640080.0
2014-08-28,16856,16984,16649,16753,24368,1601605.0,24640080.0
2014-08-29,16752,16881,16546,16753,27303,1601605.0,24640080.0
2014-09-01,16752,16752,16185,16676,24679,1594213.0,24640080.0
2014-09-02,16649,16675,16469,16573,15676,1584357.0,24640080.0
2014-09-03,17139,17577,16933,17140,221250,1638565.0,24640080.0
2014-09-04,17267,17267,16417,17088,38818,1633637.0,24640080.0
2014-09-05,17087,17164,16855,17011,21419,1626245.0,24640080.0
2014-09-11,17010,17319,17010,17243,55397,1648421.0,24640080.0
2014-09-12,17242,17526,17190,17526,84869,1675525.0,24640080.0
2014-09-15,17552,17552,16830,16830,28869,1608997.0,24640080.0
2014-09-16,16726,17216,16701,17217,11452,1645957.0,24640080.0
2014-09-17,17216,17216,16598,16727,28491,1599141.0,24640080.0
2014-09-18,16675,16726,16134,16366,34552,1564645.0,24640080.0
2014-09-19,16365,16572,16185,16289,45002,1557253.0,24640080.0
2014-09-22,16288,16598,16133,16186,28777,1547397.0,24640080.0
2014-09-23,16134,16649,15721,16495,87254,1576965.0,24640080.0
2014-09-24,16288,16778,16288,16521,36938,1579429.0,24640080.0
2014-09-25,16649,16649,16185,16289,8463,1557253.0,24640080.0
2014-09-26,16108,16442,15824,16083,100160,1537541.0,24640080.0
2014-09-29,16211,16211,15825,16031,75129,1532613.0,24640080.0
2014-09-30,16108,16391,16082,16366,48538,1564645.0,24640080.0
2014-10-01,16468,16520,16211,16366,16073,1564645.0,24640080.0
2014-10-02,16108,16340,15979,16238,13174,1552325.0,24640080.0
2014-10-06,16494,16675,16056,16495,58345,1576965.0,24640080.0
2014-10-07,16494,16778,16211,16753,86299,1601605.0,24640080.0
2014-10-08,16752,16881,16417,16521,15390,1579429.0,24640080.0
2014-10-10,16443,16959,16443,16933,84844,1618853.0,24640080.0
2014-10-13,16933,17036,16675,16779,45002,1604069.0,24640080.0
2014-10-14,16881,16984,16624,16882,28547,1613925.0,24640080.0
2014-10-15,16881,17010,16778,16856,14421,1611461.0,24640080.0
2014-10-16,16572,16856,16572,16830,14447,1608997.0,24640080.0
2014-10-17,16675,16881,16650,16882,19525,1613925.0,24640080.0
2014-10-20,16804,16959,16340,16779,15114,1604069.0,24640080.0
2014-10-21,16778,17062,16494,16856,35971,1611461.0,24640080.0
2014-10-22,17036,17448,16881,17449,120157,1668133.0,24640080.0
2014-10-23,17500,17654,17164,17268,21089,1650885.0,24640080.0
2014-10-24,17654,17680,16907,17320,45212,1655813.0,24640080.0
2014-10-27,17500,17551,17242,17372,21598,1660741.0,24640080.0
2014-10-28,17267,17629,17190,17191,32587,1643493.0,24640080.0
2014-10-29,17010,17293,16958,17165,19720,1641029.0,24640080.0
2014-10-30,17010,17500,17010,17475,47950,1670597.0,24640080.0
2014-10-31,17551,17783,17293,17526,41696,1675525.0,24640080.0
2014-11-03,17783,17783,17371,17732,57124,1695238.0,24640080.0
2014-11-04,17654,17989,17474,17964,53955,1717414.0,24640080.0
2014-11-05,18221,18865,18041,18815,123159,1798726.0,24640080.0
2014-11-06,18814,18814,18273,18403,39371,1759302.0,24640080.0
2014-11-07,18454,18660,18118,18480,18914,1766694.0,24640080.0
2014-11-10,18556,18711,17835,17990,45406,1719878.0,24640080.0
2014-11-11,18144,18144,17809,18042,33666,1724806.0,24640080.0
2014-11-12,18170,18788,18092,18583,44985,1776550.0,24640080.0
2014-11-13,18659,18711,17757,17810,39469,1702630.0,24640080.0
2014-11-14,17989,17989,17268,17423,78449,1665669.0,24640080.0
2014-11-17,17912,17912,17087,17732,71872,1695238.0,24640080.0
2014-11-18,17732,17732,16649,17397,43035,1663205.0,24640080.0
2014-11-19,17268,18531,17268,18531,36703,1771622.0,24640080.0
2014-11-20,18582,19072,18041,18299,21001,1749446.0,24640080.0
2014-11-21,18994,19072,18325,18454,37228,1764230.0,24640080.0
2014-11-24,18711,18840,18350,18789,31551,1796262.0,24640080.0
2014-11-25,18531,18531,18041,18093,809515,1729734.0,24640080.0
2014-11-26,18170,18557,18144,18428,57119,1761766.0,24640080.0
2014-11-27,18685,18762,18299,18712,25015,1788870.0,24640080.0
2014-11-28,18556,18891,18453,18815,10960,1798726.0,24640080.0
2014-12-01,18969,19330,18685,18970,50151,1813510.0,24640080.0
2014-12-02,19149,19201,18814,19098,21073,1825830.0,24640080.0
2014-12-03,19046,19356,18969,19356,25047,1850470.0,24640080.0
2014-12-04,19381,19974,19381,19872,63195,1899750.0,24640080.0
2014-12-05,19871,20000,19381,19872,32066,1899750.0,24640080.0
2014-12-08,20180,20180,19922,20052,22377,1916998.0,24640080.0
2014-12-09,19793,20283,19793,20104,20379,1921926.0,24640080.0
2014-12-10,20103,20129,19819,20078,33704,1919462.0,24640080.0
2014-12-11,20025,20025,19510,19588,57435,1872646.0,24640080.0
2014-12-12,19665,20309,19613,20104,61137,1921926.0,24640080.0
2014-12-15,20103,20361,19897,20361,25382,1946566.0,24640080.0
2014-12-16,20361,20361,19896,19897,65647,1902214.0,24640080.0
2014-12-17,20155,20155,19896,19975,16278,1909606.0,24640080.0
2014-12-18,20206,20309,19845,19897,49252,1902214.0,24640080.0
2014-12-19,20257,20257,19768,19769,22232,1889894.0,24640080.0
2014-12-22,19768,20154,19768,19846,19594,1897286.0,24640080.0
2014-12-23,19690,20154,19639,19820,11218,1894822.0,24640080.0
2014-12-24,19536,20026,19536,19897,13653,1902214.0,24640080.0
2014-12-26,19793,20129,19793,19975,10119,1909606.0,24640080.0
2014-12-29,19871,20026,19330,19459,14415,1860326.0,24640080.0
2014-12-30,19252,19716,19227,19717,14318,1884966.0,24640080.0
2015-01-02,19459,19459,18943,19176,92910,1833222.0,24640080.0
2015-01-05,18840,18865,18427,18686,88968,1786406.0,24640080.0
2015-01-06,18505,18840,18505,18609,30875,1779014.0,24640080.0
2015-01-07,18660,19407,18608,19201,42776,1835686.0,24640080.0
2015-01-08,19072,19484,18814,19279,31507,1843078.0,24640080.0
2015-01-09,19716,19716,18969,18970,29135,1813510.0,24640080.0
2015-01-12,19510,19510,18299,18403,64388,1759302.0,24640080.0
2015-01-13,18505,19175,18428,18995,29143,1815974.0,24640080.0
2015-01-14,19201,19252,18634,18995,28179,1815974.0,24640080.0
2015-01-15,18994,19304,18994,19201,23339,1835686.0,24640080.0
2015-01-16,19330,19484,18917,19356,36205,1850470.0,24640080.0
2015-01-19,19562,19639,19253,19356,67884,1850470.0,24640080.0
2015-01-20,19356,19484,18891,19150,29572,1830758.0,24640080.0
2015-01-21,19150,19330,19150,19330,22105,1848006.0,24640080.0
2015-01-22,19330,19330,19072,19330,11335,1848006.0,24640080.0
2015-01-23,19124,19587,19124,19330,14478,1848006.0,24640080.0
2015-01-26,19330,19922,19097,19691,27070,1882502.0,24640080.0
2015-01-27,19716,20051,19587,19794,28586,1892358.0,24640080.0
2015-01-28,19639,20412,19613,20232,37592,1934246.0,24640080.0
2015-01-29,20567,20567,19871,20387,23426,1949030.0,24640080.0
2015-01-30,20592,20824,20361,20799,23060,1988454.0,24640080.0
2015-02-02,20798,21649,20566,21392,44519,2045127.0,24640080.0
2015-02-03,21520,22294,21392,21908,146317,2094407.0,24640080.0
2015-02-04,21933,22551,21752,22217,86640,2123975.0,24640080.0
2015-02-05,22680,22680,21597,21650,73747,2069767.0,24640080.0
2015-02-06,22010,23324,21520,22346,62081,2136295.0,24640080.0
2015-02-09,22758,23144,22422,22423,13025,2143687.0,24640080.0
2015-02-10,22551,22681,21830,22011,26188,2104263.0,24640080.0
2015-02-11,22010,22706,22010,22681,32672,2168327.0,24640080.0
2015-02-12,22680,23067,22603,22681,37487,2168327.0,24640080.0
2015-02-13,22938,22964,21649,22191,43031,2121511.0,24640080.0
2015-02-16,22190,22268,21572,21573,18722,2062375.0,24640080.0
2015-02-17,21881,22139,21727,21805,49765,2084551.0,24640080.0
2015-02-23,22294,22422,21520,21702,61450,2074695.0,24640080.0
2015-02-24,22242,22268,21546,22165,42702,2119047.0,24640080.0
2015-02-25,22165,22371,21881,22372,24618,2138759.0,24640080.0
2015-02-26,22706,23685,22396,23351,54982,2232391.0,24640080.0
2015-02-27,23582,23685,22938,23145,22402,2212679.0,24640080.0
2015-03-02,23196,23324,22629,22629,34781,2163399.0,24640080.0
2015-03-03,23015,23196,21907,22887,28648,2188039.0,24640080.0
2015-03-04,23196,23325,22526,22939,38254,2192967.0,24640080.0
2015-03-05,22938,23324,22886,23274,64607,2224999.0,24640080.0
2015-03-06,23685,24381,23350,23892,27928,2284135.0,24640080.0
2015-03-09,23891,26030,23866,24099,43198,2303847.0,24640080.0
2015-03-10,24407,24819,23917,24820,47071,2372840.0,24640080.0
2015-03-11,24820,24974,23608,23841,44941,2279207.0,24640080.0
2015-03-12,23943,24252,23763,23995,35335,2293991.0,24640080.0
2015-03-13,24433,24484,24149,24227,34006,2316168.0,24640080.0
2015-03-16,24588,24639,24227,24640,34175,2355592.0,24640080.0
2015-03-17,24742,24922,24098,24305,33277,2323560.0,24640080.0
2015-03-18,24304,25129,24304,24537,48523,2345736.0,24640080.0
2015-03-19,25026,25361,24613,25361,69037,2424584.0,24640080.0
2015-03-20,26160,26289,25387,25387,59439,2427048.0,24640080.0
2015-03-23,25618,25747,24536,24769,32926,2367912.0,24640080.0
2015-03-24,24768,25773,24716,25696,22308,2456616.0,24640080.0
2015-03-25,25695,26030,25489,25696,24806,2456616.0,24640080.0
2015-03-26,25747,26160,25490,26160,29424,2500968.0,24640080.0
2015-03-27,26160,27320,26160,27063,44161,2587208.0,24640080.0
2015-03-30,27835,30799,27448,28351,170733,2710409.0,24640080.0
2015-03-31,29123,30154,28737,29124,57607,2784329.0,24640080.0
2015-04-01,29124,30541,28093,30542,65042,2919849.0,24640080.0
2015-04-02,30542,30670,29639,30671,28585,2932170.0,24640080.0
2015-04-03,30670,30799,29381,29511,29621,2821289.0,24640080.0
2015-04-06,29381,30154,28737,29511,32361,2821289.0,24640080.0
2015-04-07,29897,30799,29640,30800,68929,2944490.0,24640080.0
2015-04-08,30283,33119,30155,33119,133884,3166250.0,24640080.0
2015-04-09,33248,35567,32861,33377,155916,3190890.0,24640080.0
2015-04-10,33505,34665,33376,33893,83184,3240171.0,24640080.0
2015-04-13,33892,34536,32861,33764,64844,3227850.0,24640080.0
2015-04-14,33634,33763,30670,32217,197956,3080010.0,24640080.0
2015-04-15,32216,32345,30541,31702,128611,3030730.0,24640080.0
2015-04-16,31959,33763,31185,33248,103962,3178570.0,24640080.0
2015-04-17,33247,36082,32217,36083,133503,3449611.0,24640080.0
2015-04-20,35180,37113,33763,33764,95750,3227850.0,24640080.0
2015-04-21,34021,34278,32861,33764,116052,3227850.0,24640080.0
2015-04-22,31830,32217,31315,31960,749285,3055370.0,24640080.0
2015-04-23,32474,33247,31572,31831,85163,3043050.0,24640080.0
2015-04-24,32087,32217,30928,31186,73106,2981450.0,24640080.0
2015-04-27,31185,32216,31185,31702,54132,3030730.0,24640080.0
2015-04-28,31572,31830,29768,30800,109829,2944490.0,24640080.0
2015-04-29,31314,31314,29510,30027,126425,2870569.0,24640080.0
2015-04-30,30026,30413,29639,30284,97402,2895209.0,24640080.0
2015-05-04,29768,30541,29510,30413,30240,2907529.0,24640080.0
2015-05-06,29768,30155,29639,29640,38063,2833609.0,24640080.0
2015-05-07,29124,30413,28866,29898,40246,2858249.0,24640080.0
2015-05-08,30412,31315,30154,31057,85551,2969130.0,24640080.0
2015-05-11,30541,31701,30541,31315,53780,2993770.0,24640080.0
2015-05-12,31185,31830,30928,31444,61479,3006090.0,24640080.0
2015-05-13,31186,31572,29639,29769,94464,2845929.0,24640080.0
2015-05-14,30155,31959,29897,31444,127890,3006090.0,24640080.0
2015-05-15,32474,33505,32345,33506,187887,3203210.0,24640080.0
2015-05-18,33376,35052,32990,34795,129433,3326411.0,24640080.0
2015-05-19,34794,34923,32732,34537,96440,3301771.0,24640080.0
2015-05-20,32732,34278,32217,33764,133570,3227850.0,24640080.0
2015-05-21,33505,35567,33505,34795,134648,3326411.0,24640080.0
2015-05-22,35309,36082,34923,36083,80343,3449611.0,24640080.0
2015-05-26,36083,38660,35309,37372,142580,3572812.0,24640080.0
2015-05-27,38402,39948,37242,39949,176090,3819212.0,24640080.0
2015-05-28,39691,40464,38402,39176,102260,3745292.0,24640080.0
2015-05-29,39046,39433,38274,39305,84407,3757612.0,24640080.0
2015-06-01,39305,41238,38403,40336,98391,3856173.0,24640080.0
2015-06-02,39948,40980,38789,39949,69983,3819212.0,24640080.0
2015-06-03,39948,40593,39562,40465,37037,3868493.0,24640080.0
2015-06-04,39820,40464,37758,38403,90432,3671372.0,24640080.0
2015-06-05,38402,39691,38015,39563,53403,3782252.0,24640080.0
2015-06-08,38918,39433,38144,38403,21198,3671372.0,24640080.0
2015-06-09,38144,39176,38016,38532,29386,3683692.0,24640080.0
2015-06-10,38531,39176,38016,38403,23126,3671372.0,24640080.0
2015-06-11,38015,38660,37629,38016,60603,3634412.0,24640080.0
2015-06-12,38531,38660,36727,38016,45427,3634412.0,24640080.0
2015-06-15,38531,39691,37629,37888,92606,3622092.0,24640080.0
2015-06-16,38402,38789,37500,38274,57276,3659052.0,24640080.0
2015-06-17,37886,39819,37371,39563,84884,3782252.0,24640080.0
2015-06-18,40722,40722,38918,39176,65361,3745292.0,24640080.0
2015-06-19,39046,40335,38144,40207,51777,3843852.0,24640080.0
2015-06-22,40335,40851,39691,40465,61659,3868493.0,24640080.0
2015-06-23,40980,42010,40464,41367,89220,3954733.0,24640080.0
2015-06-24,42010,42784,41882,42269,100522,4040973.0,24640080.0
2015-06-25,42913,42913,41753,42398,58217,4053293.0,24640080.0
2015-06-26,42913,42913,40980,40980,69841,3917773.0,24640080.0
2015-06-29,40464,41624,39691,41109,60544,3930093.0,24640080.0
2015-06-30,40593,42011,40078,41238,62012,3942413.0,24640080.0
2015-07-01,41495,44073,40980,43815,104825,4188814.0,24640080.0
2015-07-02,44201,46392,43299,46264,128267,4422894.0,24640080.0
2015-07-03,46650,48067,46392,47682,78112,4558415.0,24640080.0
2015-07-06,47939,49743,46650,48068,88485,4595375.0,24640080.0
2015-07-07,47810,48196,44072,45104,157009,4312014.0,24640080.0
2015-07-08,45103,46908,42011,43687,107347,4176494.0,24640080.0
2015-07-09,42784,44846,41495,44589,101109,4262734.0,24640080.0
2015-07-10,45361,47037,44717,45362,113732,4336654.0,24640080.0
2015-07-13,46134,46778,45103,46651,44091,4459854.0,24640080.0
2015-07-14,46779,48970,46521,48970,89213,4681615.0,24640080.0
2015-07-15,49743,50516,48583,50517,87406,4829456.0,24640080.0
2015-07-16,51032,51676,49872,51677,80682,4940336.0,24640080.0
2015-07-17,52062,52449,51031,52063,60585,4977296.0,24640080.0
2015-07-20,52320,53995,51547,52579,70130,5026576.0,24640080.0
2015-07-21,53222,53222,49871,51805,82310,4952656.0,24640080.0
2015-07-22,52062,53351,51160,52321,76045,5001936.0,24640080.0
2015-07-23,53351,56186,52578,56058,107533,5359217.0,24640080.0
2015-07-24,55027,55413,53480,54254,147067,5186737.0,24640080.0
2015-07-27,54640,55027,51031,53352,100334,5100497.0,24640080.0
2015-07-28,51805,51805,48068,49615,195785,4743215.0,24640080.0
2015-07-29,49743,51289,49485,50903,149311,4866416.0,24640080.0
2015-07-30,50903,51547,48583,48841,79755,4669295.0,24640080.0
2015-07-31,48712,51805,47939,51290,79942,4903376.0,24640080.0
2015-08-03,51804,52835,49872,50259,88076,4804816.0,24640080.0
2015-08-04,49227,53480,49227,52836,146189,5051216.0,24640080.0
2015-08-05,53351,53609,52320,52836,69405,5051216.0,24640080.0
2015-08-06,53867,56960,53351,56831,106882,5433138.0,24640080.0
2015-08-07,56186,61341,55284,56187,185612,5371537.0,24640080.0
2015-08-10,58119,60310,56702,59666,120534,5704179.0,24640080.0
2015-08-11,59666,60181,56186,56702,105305,5420818.0,24640080.0
2015-08-12,56702,59021,54124,58249,110702,5568658.0,24640080.0
2015-08-13,58377,59794,55413,56058,117032,5359217.0,24640080.0
2015-08-17,53995,55928,50000,50001,307505,4780176.0,24640080.0
2015-08-18,50258,51160,46650,46779,344002,4472175.0,24640080.0
2015-08-19,46908,49614,46908,48455,216612,4632335.0,24640080.0
2015-08-20,48454,51031,48067,49486,161876,4730895.0,24640080.0
2015-08-21,48068,49485,46779,47810,146899,4570735.0,24640080.0
2015-08-24,46521,48712,44845,45620,115131,4361294.0,24640080.0
2015-08-25,46908,48196,43686,47166,160523,4509135.0,24640080.0
2015-08-26,47036,50000,46521,50001,128299,4780176.0,24640080.0
2015-08-27,50774,51805,49743,49743,109645,4755535.0,24640080.0
2015-08-28,51547,52835,51031,52836,157864,5051216.0,24640080.0
2015-08-31,53609,55671,51933,51934,697850,4964976.0,24640080.0
2015-09-01,52449,53222,48068,48713,146225,4656975.0,24640080.0
2015-09-02,47939,48583,46650,47295,200503,4521455.0,24640080.0
2015-09-03,48325,49356,46779,46908,130751,4484495.0,24640080.0
2015-09-04,47552,47681,44846,45233,98594,4347831.0,24773964.0
2015-09-07,45233,46908,43815,46908,79090,4508861.0,24773964.0
2015-09-08,47681,47939,43944,44331,80200,4261122.0,24773964.0
2015-09-09,45877,46392,44717,45491,160311,4372605.0,24773964.0
2015-09-10,44717,48067,44459,46651,145035,4484087.0,24773964.0
2015-09-11,47165,49356,46778,49099,115912,4719440.0,24773964.0
2015-09-14,49485,49614,47423,48455,59677,4657505.0,24773964.0
2015-09-15,48454,48454,45877,47037,105271,4521248.0,24773964.0
2015-09-16,47423,48067,46392,47553,106833,4570796.0,24773964.0
2015-09-17,48196,48970,47294,48713,77598,4682279.0,24773964.0
2015-09-18,49227,51289,48712,51290,336507,4930019.0,24773964.0
2015-09-21,51290,52192,50903,51548,101011,4954793.0,24773964.0
2015-09-22,51418,51547,49743,50774,66955,4880471.0,24773964.0
2015-09-23,51289,51805,50903,51290,67481,4930019.0,24773964.0
2015-09-24,51676,53480,51290,52321,138969,5029115.0,24773964.0
2015-09-25,52062,52449,49614,50388,54720,4843310.0,24773964.0
2015-09-30,50258,52062,49227,52063,62142,5004341.0,24773964.0
2015-10-01,52320,52578,50258,50517,91923,4855697.0,24773964.0
2015-10-02,50516,51933,50387,51290,57497,4930019.0,24773964.0
2015-10-05,51289,52191,50902,51805,51946,4979567.0,24773964.0
2015-10-06,49484,49743,48454,49099,740708,4719440.0,24773964.0
2015-10-07,49227,49356,46134,46651,186519,4484087.0,24773964.0
2015-10-08,46392,47552,44073,44589,242297,4285896.0,24773964.0
2015-10-12,45362,46908,45103,46393,122528,4459314.0,24773964.0
2015-10-13,47037,47423,46392,47166,79337,4533635.0,24773964.0
2015-10-14,47166,47166,45877,47037,33787,4521248.0,24773964.0
2015-10-15,47166,47423,46135,47295,74687,4546022.0,24773964.0
2015-10-16,47423,47939,46778,46779,46498,4496474.0,24773964.0
2015-10-19,46908,47552,46392,46779,28087,4496474.0,24773964.0
2015-10-20,46779,47037,45490,46135,55892,4434540.0,24773964.0
2015-10-21,46135,46521,45233,45233,44869,4347831.0,24773964.0
2015-10-22,45232,45490,41624,42398,236267,4075317.0,24773964.0
2015-10-23,42526,42784,40851,42269,112110,4062930.0,24773964.0
2015-10-26,42011,42784,42011,42656,57991,4100091.0,24773964.0
2015-10-27,42784,44201,42268,44202,81156,4248735.0,24773964.0
2015-10-28,44330,45103,43686,44202,48206,4248735.0,24773964.0
2015-10-29,44459,44459,42913,42913,44108,4124865.0,24773964.0
2015-10-30,43686,44331,42526,43815,59646,4211574.0,24773964.0
2015-11-02,43686,44072,41882,44073,64964,4236348.0,24773964.0
2015-11-03,43815,44846,43299,44718,54967,4298283.0,24773964.0
2015-11-04,44330,45876,44330,45877,56869,4409766.0,24773964.0
2015-11-05,45877,45877,44846,45362,35427,4360218.0,24773964.0
2015-11-06,45103,45619,44459,45233,43700,4347831.0,24773964.0
2015-11-09,44588,44717,43557,43558,33432,4186800.0,24773964.0
2015-11-10,43170,44459,41753,43687,69329,4199187.0,24773964.0
2015-11-11,43170,43557,41882,42656,70389,4100091.0,24773964.0
2015-11-12,42913,43557,42011,42785,58643,4112478.0,24773964.0
2015-11-13,39949,40336,36083,36857,509035,3542677.0,24773964.0
2015-11-16,36340,37886,35825,36985,136882,3555064.0,24773964.0
2015-11-17,37114,37629,36340,36728,90646,3530290.0,24773964.0
2015-11-18,36469,36727,34536,34795,175329,3344485.0,24773964.0
2015-11-19,35180,37500,34923,37114,122069,3567451.0,24773964.0
2015-11-20,37113,38660,37113,38274,128510,3678934.0,24773964.0
2015-11-23,38660,39046,37500,38661,61968,3716095.0,24773964.0
2015-11-24,39046,40464,38531,40465,110399,3889512.0,24773964.0
2015-11-25,40593,42913,40335,42398,148940,4075317.0,24773964.0
2015-11-26,42784,43686,42397,43558,102986,4186800.0,24773964.0
2015-11-27,43557,44974,43170,44975,68757,4323057.0,24773964.0
2015-11-30,43299,46264,41109,46264,169305,4446927.0,24773964.0
2015-12-01,45748,45877,43429,43687,122807,4199187.0,24773964.0
2015-12-02,43815,44201,42913,43687,76791,4199187.0,24773964.0
2015-12-03,43299,43557,42526,42527,38312,4087704.0,24773964.0
2015-12-04,42011,43299,41366,42527,67334,4087704.0,24773964.0
2015-12-07,43042,43299,42268,42913,68461,4124865.0,24773964.0
2015-12-08,42655,43299,42526,42913,53254,4124865.0,24773964.0
2015-12-09,43042,44073,42655,43815,101693,4211574.0,24773964.0
2015-12-10,43557,44072,43041,43300,148843,4162026.0,24773964.0
2015-12-11,43815,44588,43429,44589,88019,4285896.0,24773964.0
2015-12-14,43815,44072,43041,43171,68018,4149639.0,24773964.0
2015-12-15,42784,43686,42526,42527,56303,4087704.0,24773964.0
2015-12-16,43041,43170,41753,42140,53287,4050543.0,24773964.0
2015-12-17,42397,42655,41624,41882,60369,4025769.0,24773964.0
2015-12-18,41624,44588,41624,44202,108481,4248735.0,24773964.0
2015-12-21,44330,44459,43299,44073,25304,4236348.0,24773964.0
2015-12-22,43815,43815,42655,43687,42397,4199187.0,24773964.0
2015-12-23,43815,44201,42784,42913,33658,4124865.0,24773964.0
2015-12-24,43170,43299,42268,42269,25953,4062930.0,24773964.0
2015-12-28,42011,42526,41495,41882,55516,4025769.0,24773964.0
2015-12-29,42010,42526,41624,42269,26943,4062930.0,24773964.0
2015-12-30,42397,44717,42397,44202,57340,4248735.0,24773964.0
2016-01-04,44846,45103,43686,43815,33883,4211574.0,24773964.0
2016-01-05,43557,45361,42784,45362,112968,4360218.0,24773964.0
2016-01-06,46135,49227,45877,48970,206907,4707053.0,24773964.0
2016-01-07,48970,50903,47939,48841,116153,4694666.0,24773964.0
2016-01-08,48325,51418,48325,51290,139618,4930019.0,24773964.0
2016-01-11,51289,51933,50387,50903,74816,4892858.0,24773964.0
2016-01-12,50902,51289,48969,49228,89357,4731827.0,24773964.0
2016-01-13,49356,50774,49227,50517,67491,4855697.0,24773964.0
2016-01-14,50258,50902,49485,50259,65685,4830923.0,24773964.0
