한신공영(004960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-02-25,8000,8320,8000,8200,141539,81249.0,9908391.0
2004-02-26,8200,8440,8150,8200,41141,81249.0,9908391.0
2004-02-27,8300,8300,8000,8000,116850,79267.0,9908391.0
2004-03-02,7870,8040,7870,7920,28059,78474.0,9908391.0
2004-03-03,7880,7920,7650,7800,39900,77285.0,9908391.0
2004-03-04,8000,8970,7900,8970,311515,88878.0,9908391.0
2004-03-05,9490,10300,9350,10300,812170,102056.0,9908391.0
2004-03-08,10900,11800,10450,11400,657295,112956.0,9908391.0
2004-03-09,11400,12200,11300,11600,234877,114937.0,9908391.0
2004-03-10,12000,12000,11100,11750,143750,116424.0,9908391.0
2004-03-11,11200,11650,10700,11000,74070,108992.0,9908391.0
2004-03-12,10600,11000,9400,10600,127280,105029.0,9908391.0
2004-03-15,10850,11400,10500,11200,49810,110974.0,9908391.0
2004-03-16,10900,12450,10850,11600,115920,114937.0,9908391.0
2004-03-17,11450,11750,11200,11400,31094,112956.0,9908391.0
2004-03-18,11650,11650,11250,11600,34231,114937.0,9908391.0
2004-03-19,11500,11800,11300,11600,36101,114937.0,9908391.0
2004-03-22,11700,11750,11200,11250,20850,111469.0,9908391.0
2004-03-23,11350,11800,11200,11250,46150,111469.0,9908391.0
2004-03-24,11100,11900,11000,11600,97830,114937.0,9908391.0
2004-03-25,11500,11700,11250,11500,18360,113946.0,9908391.0
2004-03-26,11800,12000,11600,11750,30470,116424.0,9908391.0
2004-03-29,12000,12000,11300,11700,17870,115928.0,9908391.0
2004-03-30,11650,11700,11200,11300,19531,111965.0,9908391.0
2004-03-31,11550,11550,11100,11200,12020,110974.0,9908391.0
2004-04-01,11200,11300,11150,11200,19560,110974.0,9908391.0
2004-04-02,11300,12000,11200,11250,25660,111469.0,9908391.0
2004-04-06,11300,11500,11150,11400,50650,112956.0,9908391.0
2004-04-07,11400,11600,11150,11300,26200,111965.0,9908391.0
2004-04-08,11300,11300,11050,11300,19565,111965.0,9908391.0
2004-04-09,11150,11300,11100,11200,18210,110974.0,9908391.0
2004-04-12,11100,11500,11100,11300,20530,111965.0,9908391.0
2004-04-13,11350,12800,11350,11800,116210,116919.0,9908391.0
2004-04-14,12550,13550,12250,13000,1612850,128809.0,9908391.0
2004-04-16,13300,13300,12400,12400,927080,122864.0,9908391.0
2004-04-19,12250,12600,11200,12000,112942,118901.0,9908391.0
2004-04-20,11850,12600,11850,12600,136300,124846.0,9908391.0
2004-04-21,12850,14450,12700,14450,475101,143176.0,9908391.0
2004-04-22,14750,15450,14000,14800,207090,146644.0,9908391.0
2004-04-23,15000,15000,14400,14550,83250,144167.0,9908391.0
2004-04-26,14550,15000,14000,14500,105910,143672.0,9908391.0
2004-04-27,14550,14900,13200,13350,115780,132277.0,9908391.0
2004-04-28,13200,13800,13200,13750,45980,136240.0,9908391.0
2004-04-29,13750,13750,12600,13000,58758,128809.0,9908391.0
2004-04-30,12600,13700,12600,13350,42380,132277.0,9908391.0
2004-05-03,13000,13300,12000,12600,64472,124846.0,9908391.0
2004-05-04,12600,12900,12400,12700,29490,125837.0,9908391.0
2004-05-06,13100,13100,12600,12800,164628,126827.0,9908391.0
2004-05-07,12600,13150,12500,12600,39800,124846.0,9908391.0
2004-05-10,12600,12600,12000,12200,35470,120882.0,9908391.0
2004-05-11,12000,12750,11950,12400,32220,122864.0,9908391.0
2004-05-12,12400,12600,12000,12050,34350,119396.0,9908391.0
2004-05-13,12000,12100,11900,12000,32330,118901.0,9908391.0
2004-05-14,12500,12500,11950,12000,20560,118901.0,9908391.0
2004-05-17,12000,12000,11200,11500,17190,113946.0,9908391.0
2004-05-18,11800,12100,11400,11650,19420,115433.0,9908391.0
2004-05-19,11650,11650,10700,11000,37050,108992.0,9908391.0
2004-05-20,11100,11100,10000,10300,32750,102056.0,9908391.0
2004-05-21,10200,10500,10100,10100,76120,100075.0,9908391.0
2004-05-24,10300,10550,10100,10300,7946,102056.0,9908391.0
2004-05-25,10500,10550,10350,10400,19760,103047.0,9908391.0
2004-05-27,11200,11200,10400,10400,30580,103047.0,9908391.0
2004-05-28,10500,10500,10350,10350,37670,102552.0,9908391.0
2004-05-31,10200,10200,9880,9880,20521,97895.0,9908391.0
2004-06-01,10200,10200,9900,10000,13109,99084.0,9908391.0
2004-06-02,9690,10300,9690,10300,5240,102056.0,9908391.0
2004-06-03,9910,10200,9860,9860,9460,97697.0,9908391.0
2004-06-04,9800,10000,9800,10000,3880,99084.0,9908391.0
2004-06-07,10000,10000,9500,9900,960,98093.0,9908391.0
2004-06-08,9900,9900,9700,9890,1790,97994.0,9908391.0
2004-06-09,9800,9900,9650,9700,5120,96111.0,9908391.0
2004-06-10,9500,9790,9400,9700,2770,96111.0,9908391.0
2004-06-11,9600,9700,9440,9670,1090,95814.0,9908391.0
2004-06-14,9500,9990,9400,9790,1050,97003.0,9908391.0
2004-06-15,9400,9400,9000,9190,10290,91058.0,9908391.0
2004-06-16,9100,9400,9100,9200,9120,91157.0,9908391.0
2004-06-17,9000,9000,8650,8950,23650,88680.0,9908391.0
2004-06-18,8720,8950,8720,8950,10810,88680.0,9908391.0
2004-06-21,8950,9000,8310,9000,3160,89176.0,9908391.0
2004-06-22,8700,9000,8130,9000,3780,89176.0,9908391.0
2004-06-23,8410,8900,8410,8520,7150,84419.0,9908391.0
2004-06-24,8530,8800,8370,8600,1880,85212.0,9908391.0
2004-06-25,8790,8790,8010,8300,5560,82240.0,9908391.0
2004-06-28,8480,8480,7800,8050,9310,79763.0,9908391.0
2004-06-29,7800,8000,7550,7600,11440,75304.0,9908391.0
2004-06-30,7550,7550,7300,7350,21680,72827.0,9908391.0
2004-07-01,7360,7780,7250,7650,116060,75799.0,9908391.0
2004-07-02,7650,7950,7650,7710,23040,76394.0,9908391.0
2004-07-05,7900,8000,7600,7700,25040,76295.0,9908391.0
2004-07-06,7530,7550,7310,7320,10701,72529.0,9908391.0
2004-07-07,7480,7560,7370,7500,5940,74313.0,9908391.0
2004-07-08,7360,7500,7360,7470,13980,74016.0,9908391.0
2004-07-09,7300,7470,7300,7470,900,74016.0,9908391.0
2004-07-12,7600,7600,7450,7460,4230,73917.0,9908391.0
2004-07-13,7230,7650,7230,7590,3400,75205.0,9908391.0
2004-07-14,7640,7650,7550,7630,1690,75601.0,9908391.0
2004-07-15,7670,7680,7360,7520,16920,74511.0,9908391.0
2004-07-16,7550,7590,7520,7550,2290,74808.0,9908391.0
2004-07-19,7550,7650,7450,7650,2552,75799.0,9908391.0
2004-07-20,7700,8500,7600,8100,13109,80258.0,9908391.0
2004-07-21,7830,8190,7750,8050,9090,79763.0,9908391.0
2004-07-22,8000,8130,7870,8040,25970,79663.0,9908391.0
2004-07-23,7920,8250,7920,8250,6790,81744.0,9908391.0
2004-07-26,8080,8500,8080,8350,4630,82735.0,9908391.0
2004-07-27,8220,8390,8200,8290,1500,82141.0,9908391.0
2004-07-28,9000,9000,8310,8410,2900,83330.0,9908391.0
2004-07-29,8220,8350,8070,8350,6900,82735.0,9908391.0
2004-07-30,8400,8410,8230,8360,690,82834.0,9908391.0
2004-08-02,7910,8330,7910,8330,4960,82537.0,9908391.0
2004-08-03,8160,8760,8150,8460,3140,83825.0,9908391.0
2004-08-04,8130,8540,8130,8540,1110,84618.0,9908391.0
2004-08-05,8220,8600,8220,8600,1190,85212.0,9908391.0
2004-08-06,8230,8590,8230,8550,2570,84717.0,9908391.0
2004-08-09,8500,8500,8210,8450,2710,83726.0,9908391.0
2004-08-10,8250,8450,8010,8240,6130,81645.0,9908391.0
2004-08-11,8120,8450,8000,8040,7527,79663.0,9908391.0
2004-08-12,7950,8180,7900,8010,17030,79366.0,9908391.0
2004-08-13,7980,8150,7970,8110,8937,80357.0,9908391.0
2004-08-16,8030,8100,7960,8010,6040,79366.0,9908391.0
2004-08-17,8270,8270,8050,8100,2050,80258.0,9908391.0
2004-08-18,8100,8100,8010,8100,1520,80258.0,9908391.0
2004-08-19,8300,8300,8130,8270,3520,81942.0,9908391.0
2004-08-20,8340,8360,8200,8340,6470,82636.0,9908391.0
2004-08-23,8340,8640,8340,8490,3330,84122.0,9908391.0
2004-08-24,8240,8490,8210,8410,4133,83330.0,9908391.0
2004-08-25,8500,8550,8150,8150,11570,80753.0,9908391.0
2004-08-26,8150,8400,8150,8230,12190,81546.0,9908391.0
2004-08-27,8260,8340,8200,8250,7182,81744.0,9908391.0
2004-08-30,8440,8440,8200,8220,2230,81447.0,9908391.0
2004-08-31,8260,8400,8220,8340,3320,82636.0,9908391.0
2004-09-01,8210,8650,8210,8530,6480,84519.0,9908391.0
2004-09-02,8530,8540,8400,8460,4140,83825.0,9908391.0
2004-09-03,8700,8700,8460,8470,2910,83924.0,9908391.0
2004-09-06,8500,8500,8250,8420,1670,83429.0,9908391.0
2004-09-07,8270,8420,8150,8200,9910,81249.0,9908391.0
2004-09-08,8300,8310,8200,8290,6520,82141.0,9908391.0
2004-09-09,8290,8290,8160,8160,32740,80852.0,9908391.0
2004-09-10,8330,8330,8090,8100,5382,80258.0,9908391.0
2004-09-13,8080,8340,8060,8270,69060,81942.0,9908391.0
2004-09-14,8200,8290,8180,8250,16370,81744.0,9908391.0
2004-09-15,8220,8330,8200,8270,24040,81942.0,9908391.0
2004-09-16,8160,8280,8020,8180,9940,81051.0,9908391.0
2004-09-17,8200,8200,8150,8200,18520,81249.0,9908391.0
2004-09-20,8240,8600,8200,8240,50820,81645.0,9908391.0
2004-09-21,8290,8350,8170,8200,11623,81249.0,9908391.0
2004-09-22,8200,8300,8110,8300,9920,82240.0,9908391.0
2004-09-23,8100,8280,8100,8180,12450,81051.0,9908391.0
2004-09-24,8110,8280,8080,8200,9660,81249.0,9908391.0
2004-09-30,8210,8250,7980,8090,12896,80159.0,9908391.0
2004-10-01,7980,8150,7850,8110,26910,80357.0,9908391.0
2004-10-04,8120,8230,8120,8230,5610,81546.0,9908391.0
2004-10-05,8250,8250,7990,8070,27480,79961.0,9908391.0
2004-10-06,8000,8060,7820,7870,29000,77979.0,9908391.0
2004-10-07,7870,7960,7870,7880,11830,78078.0,9908391.0
2004-10-08,7810,7880,7600,7850,29630,77781.0,9908391.0
2004-10-11,7660,7900,7600,7800,28960,77285.0,9908391.0
2004-10-12,7660,7850,7400,7800,38530,77285.0,9908391.0
2004-10-13,7700,7890,7700,7750,2730,76790.0,9908391.0
2004-10-14,7750,8000,7750,7960,10690,78871.0,9908391.0
2004-10-15,7720,7950,7720,7810,9030,77385.0,9908391.0
2004-10-18,7810,8580,7810,8200,78443,81249.0,9908391.0
2004-10-19,8400,9370,8050,8950,255463,88680.0,9908391.0
2004-10-20,9130,9990,8550,8550,330235,84717.0,9908391.0
2004-10-21,8770,8950,7490,7520,109253,74511.0,9908391.0
2004-10-22,7440,7630,6600,7380,89150,73124.0,9908391.0
2004-10-25,7070,7280,7000,7070,28043,70052.0,9908391.0
2004-10-26,7100,7450,7000,7300,19320,72331.0,9908391.0
2004-10-27,7500,7580,7110,7400,32820,73322.0,9908391.0
2004-10-28,7350,8280,7300,8170,103890,80952.0,9908391.0
2004-10-29,8170,8880,8060,8070,42419,79961.0,9908391.0
2004-11-01,8070,8250,7540,7540,84570,74709.0,9908391.0
2004-11-02,7490,7660,7440,7650,21840,75799.0,9908391.0
2004-11-03,7700,7700,7370,7600,66160,75304.0,9908391.0
2004-11-04,7790,7790,7350,7410,43390,73421.0,9908391.0
2004-11-05,6300,6580,6300,6300,673116,62423.0,9908391.0
2004-11-08,5930,6060,5610,5850,516310,57964.0,9908391.0
2004-11-09,5910,6280,5910,5960,351899,59054.0,9908391.0
2004-11-10,5970,6150,5910,5940,620473,58856.0,9908391.0
2004-11-11,5900,6130,5840,5970,236990,59153.0,9908391.0
2004-11-12,6000,6230,5970,6020,324438,59649.0,9908391.0
2004-11-15,5970,6120,5840,5880,281890,58261.0,9908391.0
2004-11-16,5880,5940,5850,5870,141695,58162.0,9908391.0
2004-11-17,5860,6070,5860,6060,145510,60045.0,9908391.0
2004-11-18,6100,6340,6010,6300,200330,62423.0,9908391.0
2004-11-19,6320,6400,6150,6250,126660,61927.0,9908391.0
2004-11-22,6280,6500,6260,6400,296370,63414.0,9908391.0
2004-11-23,6550,6550,6350,6460,114140,64008.0,9908391.0
2004-11-24,6410,6510,6370,6460,92945,64008.0,9908391.0
2004-11-25,6410,6490,6290,6360,87940,63017.0,9908391.0
2004-11-26,6320,6420,6180,6210,92080,61531.0,9908391.0
2004-11-29,6200,6290,6200,6220,32900,61630.0,9908391.0
2004-11-30,6240,6400,6240,6350,77361,62918.0,9908391.0
2004-12-01,6350,6420,6350,6420,137920,63612.0,9908391.0
2004-12-02,6500,6970,6460,6890,298885,68269.0,9908391.0
2004-12-03,6920,7120,6620,6800,171081,67377.0,9908391.0
2004-12-06,6740,7020,6720,6940,88830,68764.0,9908391.0
2004-12-07,7100,7180,6970,7030,154792,69656.0,9908391.0
2004-12-08,7050,7070,6950,7000,79663,69359.0,9908391.0
2004-12-09,7070,7170,7030,7100,94900,70350.0,9908391.0
2004-12-10,7200,7460,7100,7270,140674,72034.0,9908391.0
2004-12-13,7150,7300,6800,7000,97870,69359.0,9908391.0
2004-12-14,6990,6990,6700,6830,72228,67674.0,9908391.0
2004-12-15,6760,6900,6700,6780,45889,67179.0,9908391.0
2004-12-16,6790,7000,6790,6970,40986,69061.0,9908391.0
2004-12-17,7080,7150,7000,7040,48490,69755.0,9908391.0
2004-12-20,6850,7050,6850,7050,30280,69854.0,9908391.0
2004-12-21,7050,7050,6930,6970,40490,69061.0,9908391.0
2004-12-22,6890,6890,6410,6440,150397,63810.0,9908391.0
2004-12-23,6490,6750,6450,6590,96390,65296.0,9908391.0
2004-12-24,6600,6740,6600,6730,37060,66683.0,9908391.0
2004-12-27,6560,6860,6560,6750,164991,66882.0,9908391.0
2004-12-28,6690,6930,6690,6860,109833,67972.0,9908391.0
2004-12-29,6690,6690,6480,6560,46826,64999.0,9908391.0
2004-12-30,6680,6680,6450,6560,43770,64999.0,9908391.0
2005-01-03,6560,6820,6560,6760,55800,66981.0,9908391.0
2005-01-04,6760,6950,6750,6870,79220,68071.0,9908391.0
2005-01-05,6890,6940,6850,6930,73260,68665.0,9908391.0
2005-01-06,7000,7320,6950,7320,209990,72529.0,9908391.0
2005-01-07,7420,7420,7250,7300,72706,72331.0,9908391.0
2005-01-10,7370,7370,7250,7300,29161,72331.0,9908391.0
2005-01-11,7300,7300,7100,7100,47061,70350.0,9908391.0
2005-01-12,7100,7110,6940,6990,29490,69260.0,9908391.0
2005-01-13,6950,7050,6910,6970,32023,69061.0,9908391.0
2005-01-14,6970,6970,6750,6850,110400,67872.0,9908391.0
2005-01-17,6860,6910,6800,6850,55260,67872.0,9908391.0
2005-01-18,6860,6990,6820,6940,68603,68764.0,9908391.0
2005-01-19,6950,7020,6810,6920,43020,68566.0,9908391.0
2005-01-20,6880,6880,6630,6690,68256,66287.0,9908391.0
2005-01-21,6610,6680,6560,6600,49650,65395.0,9908391.0
2005-01-24,6650,6750,6620,6650,31210,65891.0,9908391.0
2005-01-25,6650,6650,6580,6610,37600,65494.0,9908391.0
2005-01-26,6640,6980,6640,6800,94440,67377.0,9908391.0
2005-01-27,6850,6860,6690,6690,48160,66287.0,9908391.0
2005-01-28,6690,6820,6660,6750,28380,66882.0,9908391.0
2005-01-31,6820,7100,6800,7100,157908,70350.0,9908391.0
2005-02-01,7240,7500,7100,7300,205008,72331.0,9908391.0
2005-02-02,7400,7440,7140,7300,78430,72331.0,9908391.0
2005-02-03,7250,7300,6950,7040,113010,69755.0,9908391.0
2005-02-04,7040,7090,6930,7010,89701,69458.0,9908391.0
2005-02-07,6970,7330,6760,7120,182050,70548.0,9908391.0
2005-02-11,7190,7660,7140,7660,105164,75898.0,9908391.0
2005-02-14,8000,8740,7940,8260,204310,81843.0,9908391.0
2005-02-15,8350,8750,8350,8700,118947,86203.0,9908391.0
2005-02-16,9000,9390,8950,9330,99347,92445.0,9908391.0
2005-02-17,9610,9650,9100,9310,65830,92247.0,9908391.0
2005-02-18,9510,9510,9200,9300,36510,92148.0,9908391.0
2005-02-21,9200,9400,8820,9300,59900,92148.0,9908391.0
2005-02-22,9100,9410,9060,9060,78900,89770.0,9908391.0
2005-02-23,9000,9000,8750,8910,35800,88284.0,9908391.0
2005-02-24,9000,9600,9000,9500,120493,94130.0,9908391.0
2005-02-25,9520,10900,9500,10550,212132,104534.0,9908391.0
2005-02-28,10900,11300,10350,10950,69159,108497.0,9908391.0
2005-03-02,11100,11500,10950,11000,71299,108992.0,9908391.0
2005-03-03,11150,11950,10900,11900,62726,117910.0,9908391.0
2005-03-04,11500,11750,11050,11300,60911,111965.0,9908391.0
2005-03-07,11150,11300,10250,10400,56739,103047.0,9908391.0
2005-03-08,10150,10850,10000,10200,44705,101066.0,9908391.0
2005-03-09,10000,10250,9930,10000,89660,99084.0,9908391.0
2005-03-10,10000,10000,9610,10000,116140,99084.0,9908391.0
2005-03-11,10150,10400,9960,10000,50038,99084.0,9908391.0
2005-03-14,10050,10500,10050,10250,75133,101561.0,9908391.0
2005-03-15,10250,10500,9610,9610,91094,95220.0,9908391.0
2005-03-16,9780,9780,9060,9410,62780,93238.0,9908391.0
2005-03-17,9400,9440,9130,9140,44320,90563.0,9908391.0
2005-03-18,9140,9990,9000,9940,88940,98489.0,9908391.0
2005-03-21,9520,10000,9520,9650,14250,95616.0,9908391.0
2005-03-22,9650,9950,9650,9950,20010,98588.0,9908391.0
2005-03-23,10000,10000,9600,9600,10836,95121.0,9908391.0
2005-03-24,9600,9700,9100,9190,25650,91058.0,9908391.0
2005-03-25,9090,9600,9090,9350,7520,92643.0,9908391.0
2005-03-28,9350,9540,9260,9540,13924,94526.0,9908391.0
2005-03-29,9540,9730,9260,9430,5802,93436.0,9908391.0
2005-03-30,9300,9400,9190,9330,11017,92445.0,9908391.0
2005-03-31,9310,9560,9300,9500,24789,94130.0,9908391.0
2005-04-01,9500,9690,9370,9690,20397,96012.0,9908391.0
2005-04-04,9790,9900,9520,9850,13050,97598.0,9908391.0
2005-04-06,9800,10000,9800,10000,19444,99084.0,9908391.0
2005-04-07,10000,10200,9800,10000,26909,99084.0,9908391.0
2005-04-08,10100,10100,9880,9900,17310,98093.0,9908391.0
2005-04-11,10200,10250,9910,10100,24040,100075.0,9908391.0
2005-04-12,10100,10300,9910,10000,26770,99084.0,9908391.0
2005-04-13,10000,10200,9970,10050,12477,99579.0,9908391.0
2005-04-14,10000,10250,9900,10000,17700,99084.0,9908391.0
2005-04-15,9990,9990,9700,9800,17830,97102.0,9908391.0
2005-04-18,9560,9560,9200,9440,14370,93535.0,9908391.0
2005-04-19,9310,9560,9310,9440,3520,93535.0,9908391.0
2005-04-20,9690,9750,9510,9690,16660,96012.0,9908391.0
2005-04-21,9900,9970,9650,9900,19590,98093.0,9908391.0
2005-04-22,10100,10100,9750,10000,36660,99084.0,9908391.0
2005-04-25,10100,10100,9910,10000,32360,99084.0,9908391.0
2005-04-26,10000,10300,9950,10250,66000,101561.0,9908391.0
2005-04-27,10300,10300,10050,10100,15840,100075.0,9908391.0
2005-04-28,10100,10300,10000,10050,15330,99579.0,9908391.0
2005-04-29,9950,10000,9800,9890,22691,97994.0,9908391.0
2005-05-02,9890,10050,9860,9960,20460,98688.0,9908391.0
2005-05-03,10000,10050,9900,10000,19510,99084.0,9908391.0
2005-05-04,9900,10400,9900,10350,26830,102552.0,9908391.0
2005-05-06,10250,10250,9990,9990,67601,98985.0,9908391.0
2005-05-09,9990,9990,9700,9900,21234,98093.0,9908391.0
2005-05-10,9750,10100,9700,10000,27590,99084.0,9908391.0
2005-05-11,10100,10200,9980,9980,32220,98886.0,9908391.0
2005-05-12,10100,10500,10000,10450,62823,103543.0,9908391.0
2005-05-13,10300,10500,10200,10500,37240,104038.0,9908391.0
2005-05-16,10500,10900,10500,10800,51965,107011.0,9908391.0
2005-05-17,10900,11300,10800,10850,65611,107506.0,9908391.0
2005-05-18,10900,11200,10800,10900,18460,108001.0,9908391.0
2005-05-19,10950,11150,10850,11000,33180,108992.0,9908391.0
2005-05-20,10900,11200,10900,10900,8810,108001.0,9908391.0
2005-05-23,10800,11000,10600,10900,11800,108001.0,9908391.0
2005-05-24,10900,11000,10800,10900,13641,108001.0,9908391.0
2005-05-25,10750,10950,10700,10950,12870,108497.0,9908391.0
2005-05-26,10950,11250,10900,11200,23930,110974.0,9908391.0
2005-05-27,11200,11850,11100,11800,63300,116919.0,9908391.0
2005-05-30,11800,11950,11450,11800,17920,116919.0,9908391.0
2005-05-31,11600,11950,11600,11800,20070,116919.0,9908391.0
2005-06-01,12000,12500,12000,12300,24010,121873.0,9908391.0
2005-06-02,12400,12550,12150,12200,17350,120882.0,9908391.0
2005-06-03,12050,12200,11650,11650,23320,115433.0,9908391.0
2005-06-07,11750,11850,11450,11450,5850,113451.0,9908391.0
2005-06-08,11650,11800,11450,11500,10180,113946.0,9908391.0
2005-06-09,11350,11700,11300,11500,13121,113946.0,9908391.0
2005-06-10,11700,11950,11500,11800,11800,116919.0,9908391.0
2005-06-13,11650,12000,11650,11950,8050,118405.0,9908391.0
2005-06-14,11900,12000,11800,12000,8680,118901.0,9908391.0
2005-06-15,12000,12000,11600,12000,12010,118901.0,9908391.0
2005-06-16,11800,12150,11800,12050,12600,119396.0,9908391.0
2005-06-17,12150,12300,11800,12200,15860,120882.0,9908391.0
2005-06-20,12200,12500,12000,12350,13910,122369.0,9908391.0
2005-06-21,12350,12350,11700,11950,12900,118405.0,9908391.0
2005-06-22,11900,11950,11600,11950,20520,118405.0,9908391.0
2005-06-23,12100,12100,11800,12000,6820,118901.0,9908391.0
2005-06-24,11800,12100,11800,11900,23490,117910.0,9908391.0
2005-06-27,11750,12250,11650,11650,18850,115433.0,9908391.0
2005-06-28,11850,11900,11650,11650,13680,115433.0,9908391.0
2005-06-29,11950,11950,11700,11950,14963,118405.0,9908391.0
2005-06-30,12000,12800,12000,12650,52890,125341.0,9908391.0
2005-07-01,12650,13350,12650,13100,57730,129800.0,9908391.0
2005-07-04,13300,13300,12700,12700,19550,125837.0,9908391.0
2005-07-05,12750,13050,12550,13050,47620,129305.0,9908391.0
2005-07-06,13200,13200,12900,13100,7210,129800.0,9908391.0
2005-07-07,12800,13200,12700,12900,10130,127818.0,9908391.0
2005-07-08,12900,12900,12550,12750,10250,126332.0,9908391.0
2005-07-11,13000,13000,12650,12900,16130,127818.0,9908391.0
2005-07-12,13050,13050,12800,13000,7560,128809.0,9908391.0
2005-07-13,12850,13200,12850,13150,15530,130295.0,9908391.0
2005-07-14,13200,13200,12900,13200,10380,130791.0,9908391.0
2005-07-15,13050,13200,12850,13150,4330,130295.0,9908391.0
2005-07-18,13100,13150,12650,13150,16060,130295.0,9908391.0
2005-07-19,13100,13200,12650,13200,27970,130791.0,9908391.0
2005-07-20,12950,13000,12550,12900,15010,127818.0,9908391.0
2005-07-21,12900,12900,12400,12500,22220,123855.0,9908391.0
2005-07-22,12350,12700,12300,12300,17490,121873.0,9908391.0
2005-07-25,12250,12750,12250,12750,8410,126332.0,9908391.0
2005-07-26,12450,12850,12450,12450,11020,123359.0,9908391.0
2005-07-27,12450,12750,12400,12650,10570,125341.0,9908391.0
2005-07-28,12650,13100,12500,12950,32148,128314.0,9908391.0
2005-07-29,12950,13150,12800,12900,6280,127818.0,9908391.0
2005-08-01,13350,13350,12650,12950,9640,128314.0,9908391.0
2005-08-02,13050,13100,12400,13000,42350,128809.0,9908391.0
2005-08-03,13100,14650,12750,13800,38994,136736.0,9908391.0
2005-08-04,13800,14200,13250,13800,40540,136736.0,9908391.0
2005-08-05,13850,13850,13050,13750,25910,136240.0,9908391.0
2005-08-08,13700,13800,13400,13750,5570,136240.0,9908391.0
2005-08-09,13500,14000,13450,14000,114490,138717.0,9908391.0
2005-08-10,14000,14150,13600,13950,13860,138222.0,9908391.0
2005-08-11,14000,14000,13600,14000,16930,138717.0,9908391.0
2005-08-12,14050,14050,13700,13950,12960,138222.0,9908391.0
2005-08-16,13900,13900,13600,13700,9290,135745.0,9908391.0
2005-08-17,13600,13600,12850,13350,44870,132277.0,9908391.0
2005-08-18,13250,13300,12600,13000,70549,128809.0,9908391.0
2005-08-19,13050,13050,12650,12950,20930,128314.0,9908391.0
2005-08-22,12700,13150,12650,13000,25640,128809.0,9908391.0
2005-08-23,13200,13200,12700,12850,28210,127323.0,9908391.0
2005-08-24,12800,12800,12150,12350,52377,122369.0,9908391.0
2005-08-25,12100,12450,11950,12450,12380,123359.0,9908391.0
2005-08-26,12500,12850,12500,12800,13090,126827.0,9908391.0
2005-08-29,12850,12850,12100,12750,26370,126332.0,9908391.0
2005-08-30,12700,12950,12350,12350,16740,122369.0,9908391.0
2005-08-31,12300,12650,12200,12250,28760,121378.0,9908391.0
2005-09-01,12300,12600,12250,12500,13160,123855.0,9908391.0
2005-09-02,12650,12750,12600,12750,10533,126332.0,9908391.0
2005-09-05,12800,12800,12250,12250,22470,121378.0,9908391.0
2005-09-06,12200,12350,12050,12250,25640,121378.0,9908391.0
2005-09-07,12250,12300,11800,11800,44562,116919.0,9908391.0
2005-09-08,11900,12100,11800,12100,26890,119892.0,9908391.0
2005-09-09,12150,12150,11900,11900,27200,117910.0,9908391.0
2005-09-12,11750,12350,11750,12150,49891,120387.0,9908391.0
2005-09-13,12150,12150,11500,11600,86070,114937.0,9908391.0
2005-09-14,11500,11500,11050,11200,74630,110974.0,9908391.0
2005-09-15,11200,11600,11150,11600,33832,114937.0,9908391.0
2005-09-16,11600,11700,11350,11500,37040,113946.0,9908391.0
2005-09-20,11650,11700,11300,11700,67790,115928.0,9908391.0
2005-09-21,11600,11600,11350,11500,25050,113946.0,9908391.0
2005-09-22,11400,11650,11350,11600,29190,114937.0,9908391.0
2005-09-23,11650,11750,11550,11600,18060,114937.0,9908391.0
2005-09-26,11700,11800,11450,11800,49421,116919.0,9908391.0
2005-09-27,11800,12100,11700,12100,34240,119892.0,9908391.0
2005-09-28,12200,12450,11900,12450,81770,123359.0,9908391.0
2005-09-29,12350,12500,11850,12200,108260,120882.0,9908391.0
2005-09-30,12200,12400,12000,12200,28056,120882.0,9908391.0
2005-10-04,12300,12300,11950,12200,74650,120882.0,9908391.0
2005-10-05,12250,12250,11900,12000,36790,118901.0,9908391.0
2005-10-06,11950,12100,11750,12000,44560,118901.0,9908391.0
2005-10-07,12100,12100,11800,11800,42270,116919.0,9908391.0
2005-10-10,12150,12950,12050,12900,61024,127818.0,9908391.0
2005-10-11,12800,13550,12700,13250,224910,131286.0,9908391.0
2005-10-12,13100,13400,12900,13200,47210,130791.0,9908391.0
2005-10-13,13300,13300,12800,13000,38630,128809.0,9908391.0
2005-10-14,12950,13250,12800,13150,35390,130295.0,9908391.0
2005-10-17,13000,13200,12650,12800,21781,126827.0,9908391.0
2005-10-18,12800,12850,12500,12500,67895,123855.0,9908391.0
2005-10-19,12550,12600,12400,12600,31915,124846.0,9908391.0
2005-10-20,12850,13200,12550,13200,58130,130791.0,9908391.0
2005-10-21,13100,14650,13100,14400,240365,142681.0,9908391.0
2005-10-24,14400,14400,14050,14300,122052,141690.0,9908391.0
2005-10-25,14150,14700,13850,14300,99010,141690.0,9908391.0
2005-10-26,14050,14650,13900,14500,321649,143672.0,9908391.0
2005-10-27,14400,15700,14400,15000,467410,148626.0,9908391.0
2005-10-28,14600,15150,14350,15150,86380,150112.0,9908391.0
2005-10-31,15150,15500,14600,15300,101020,151598.0,9908391.0
2005-11-01,14900,15600,14900,15500,144360,153580.0,9908391.0
2005-11-02,15500,15950,15150,15850,101130,157048.0,9908391.0
2005-11-03,15900,16000,15500,15950,141430,158039.0,9908391.0
