AJ네트웍스(095570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-17,6300,6340,6020,6300,192251,294980.0,46822295.0
2017-05-18,6280,6460,6160,6460,106020,302472.0,46822295.0
2017-05-19,6470,6470,6370,6410,99984,300131.0,46822295.0
2017-05-22,6480,6480,6310,6420,60560,300599.0,46822295.0
2017-05-23,6420,6460,6360,6410,94466,300131.0,46822295.0
2017-05-24,6390,6490,6320,6440,71486,301536.0,46822295.0
2017-05-25,6470,6470,6310,6390,73911,299194.0,46822295.0
2017-05-26,6390,6510,6260,6490,102966,303877.0,46822295.0
2017-05-29,6490,6580,6420,6530,67915,305750.0,46822295.0
2017-05-30,6550,7000,6550,6700,389822,313709.0,46822295.0
2017-05-31,6690,6830,6600,6750,84516,316050.0,46822295.0
2017-06-01,6760,6760,6600,6740,26211,315582.0,46822295.0
2017-06-02,6650,6890,6650,6890,64899,322606.0,46822295.0
2017-06-05,6830,7050,6760,6950,130996,325415.0,46822295.0
2017-06-07,6910,6960,6810,6920,24686,324010.0,46822295.0
2017-06-08,6970,7180,6890,6950,203733,325415.0,46822295.0
2017-06-09,6900,7350,6900,7290,266150,341335.0,46822295.0
2017-06-12,7340,7350,7260,7320,173011,342739.0,46822295.0
2017-06-13,7380,7420,7320,7400,267157,346485.0,46822295.0
2017-06-14,7400,7400,7280,7310,134910,342271.0,46822295.0
2017-06-15,7370,7510,7230,7320,140728,342739.0,46822295.0
2017-06-16,7310,7500,7290,7490,229382,350699.0,46822295.0
2017-06-19,7700,7700,7400,7450,110675,348826.0,46822295.0
2017-06-20,7490,7490,7160,7270,200044,340398.0,46822295.0
2017-06-21,7400,8000,6930,7310,397922,342271.0,46822295.0
2017-06-22,7310,7380,7110,7330,73540,343207.0,46822295.0
2017-06-23,7330,7420,7300,7400,59783,346485.0,46822295.0
2017-06-26,7360,7380,7270,7360,81442,344612.0,46822295.0
2017-06-27,7400,7540,7290,7500,100705,351167.0,46822295.0
2017-06-28,7540,7600,7430,7530,62569,352572.0,46822295.0
2017-06-29,7450,7610,7420,7430,116010,347890.0,46822295.0
2017-06-30,7360,7540,7340,7490,103959,350699.0,46822295.0
2017-07-03,7530,7530,7300,7500,143956,351167.0,46822295.0
2017-07-04,7410,7500,7270,7450,117718,348826.0,46822295.0
2017-07-05,7460,7460,7280,7350,113643,344144.0,46822295.0
2017-07-06,7310,7400,7300,7350,80115,344144.0,46822295.0
2017-07-07,7360,7490,7310,7430,75793,347890.0,46822295.0
2017-07-10,7450,7530,7250,7500,138471,351167.0,46822295.0
2017-07-11,7500,7560,7400,7550,93000,353508.0,46822295.0
2017-07-12,7550,7560,7430,7500,58613,351167.0,46822295.0
2017-07-13,7500,7540,7410,7510,83849,351635.0,46822295.0
2017-07-14,7510,7560,7390,7560,85854,353977.0,46822295.0
2017-07-17,7610,7650,7510,7600,53699,355849.0,46822295.0
2017-07-18,7580,7600,7400,7490,150885,350699.0,46822295.0
2017-07-19,7510,7570,7280,7420,169787,347421.0,46822295.0
2017-07-20,7410,7420,7300,7370,76044,345080.0,46822295.0
2017-07-21,7310,7390,7090,7270,204412,340398.0,46822295.0
2017-07-24,7250,7250,6990,7150,184856,334779.0,46822295.0
2017-07-25,7200,7260,6970,7090,285460,331970.0,46822295.0
2017-07-26,7100,7180,6950,7000,189167,327756.0,46822295.0
2017-07-27,7000,7060,6830,6910,164857,323542.0,46822295.0
2017-07-28,6910,6950,6730,6950,192894,325415.0,46822295.0
2017-07-31,6810,6980,6810,6950,52258,325415.0,46822295.0
2017-08-01,6950,7140,6860,7080,123915,331502.0,46822295.0
2017-08-02,7130,7160,7040,7160,67140,335248.0,46822295.0
2017-08-03,7180,7230,7040,7200,247315,337121.0,46822295.0
2017-08-04,7200,7240,7100,7200,63389,337121.0,46822295.0
2017-08-07,7200,7200,7090,7100,60727,332438.0,46822295.0
2017-08-08,7110,7120,6950,7020,77841,328693.0,46822295.0
2017-08-09,7020,7050,6950,7030,54025,329161.0,46822295.0
2017-08-10,7030,7040,6920,7020,43550,328693.0,46822295.0
2017-08-11,6920,7140,6910,7120,101577,333375.0,46822295.0
2017-08-14,7060,7170,7050,7110,33891,332907.0,46822295.0
2017-08-16,7010,7100,6970,7000,93809,327756.0,46822295.0
2017-08-17,7030,7070,6950,7000,80853,327756.0,46822295.0
2017-08-18,6940,7020,6900,7020,79612,328693.0,46822295.0
2017-08-21,7020,7040,6930,7020,67784,328693.0,46822295.0
2017-08-22,7040,7050,6910,7000,99958,327756.0,46822295.0
2017-08-23,7000,7080,6980,7030,33080,329161.0,46822295.0
2017-08-24,7000,7090,6950,7000,44449,327756.0,46822295.0
2017-08-25,7050,7050,6960,7040,36407,329629.0,46822295.0
2017-08-28,7000,7040,6900,6990,70921,327288.0,46822295.0
2017-08-29,6910,6990,6910,6940,44299,324947.0,46822295.0
2017-08-30,6970,7050,6910,7000,42179,327756.0,46822295.0
2017-08-31,7000,7180,6990,7150,63328,334779.0,46822295.0
2017-09-01,7150,7220,7130,7210,55140,337589.0,46822295.0
2017-09-04,7100,7270,7000,7250,59676,339462.0,46822295.0
2017-09-05,7300,7300,7110,7240,28258,338993.0,46822295.0
2017-09-06,7290,7360,7180,7360,68114,344612.0,46822295.0
2017-09-07,7420,7440,7330,7440,55746,348358.0,46822295.0
2017-09-08,7440,7490,7380,7490,83633,350699.0,46822295.0
2017-09-11,7480,7500,7380,7400,41704,346485.0,46822295.0
2017-09-12,7400,7400,7230,7330,30945,343207.0,46822295.0
2017-09-13,7330,7360,7170,7240,41777,338993.0,46822295.0
2017-09-14,7300,7300,7170,7250,17880,339462.0,46822295.0
2017-09-15,7260,7800,7000,7270,303910,340398.0,46822295.0
2017-09-18,7280,7440,7280,7410,68277,346953.0,46822295.0
2017-09-19,7460,7920,7340,7780,505659,364277.0,46822295.0
2017-09-20,7800,7890,7610,7730,157756,361936.0,46822295.0
2017-09-21,7750,7750,7440,7650,98703,358191.0,46822295.0
2017-09-22,7650,7650,7500,7500,73649,351167.0,46822295.0
2017-09-25,7300,7500,7240,7400,41585,346485.0,46822295.0
2017-09-26,7400,7490,7210,7470,72732,349763.0,46822295.0
2017-09-27,7470,7490,7270,7400,32728,346485.0,46822295.0
2017-09-28,7370,7490,7300,7470,37634,349763.0,46822295.0
2017-09-29,7470,7590,7440,7520,49443,352104.0,46822295.0
2017-10-10,7520,7580,7310,7400,94475,346485.0,46822295.0
2017-10-11,7400,7470,7370,7430,26263,347890.0,46822295.0
2017-10-12,7400,7460,7340,7360,48988,344612.0,46822295.0
2017-10-13,7380,7460,7260,7380,92587,345549.0,46822295.0
2017-10-16,7380,7500,7270,7450,71889,348826.0,46822295.0
2017-10-17,7420,7480,7300,7360,47064,344612.0,46822295.0
2017-10-18,7370,7420,7120,7350,113789,344144.0,46822295.0
2017-10-19,7390,7390,7180,7300,119501,341803.0,46822295.0
2017-10-20,7200,7280,7120,7160,69050,335248.0,46822295.0
2017-10-23,7130,7280,7130,7260,46130,339930.0,46822295.0
2017-10-24,7270,7340,7230,7280,45484,340866.0,46822295.0
2017-10-25,7280,7280,7100,7160,54553,335248.0,46822295.0
2017-10-26,7100,7210,7060,7080,70351,331502.0,46822295.0
2017-10-27,7230,7230,7090,7100,24114,332438.0,46822295.0
2017-10-30,7030,7060,6840,7030,110752,329161.0,46822295.0
2017-10-31,7030,7340,7020,7330,111808,343207.0,46822295.0
2017-11-01,7200,7470,7200,7420,89948,347421.0,46822295.0
2017-11-02,7450,7470,7350,7460,67542,349294.0,46822295.0
2017-11-03,7490,7490,7300,7420,72690,347421.0,46822295.0
2017-11-06,7400,7450,7300,7320,17668,342739.0,46822295.0
2017-11-07,7420,7420,7250,7380,36602,345549.0,46822295.0
2017-11-08,7380,7470,7370,7420,83245,347421.0,46822295.0
2017-11-09,7420,7420,7280,7380,87610,345549.0,46822295.0
2017-11-10,7350,7630,7290,7500,152723,351167.0,46822295.0
2017-11-13,7620,7620,7380,7450,37542,348826.0,46822295.0
2017-11-14,7450,7450,7340,7420,55869,347421.0,46822295.0
2017-11-15,7490,7520,7390,7490,89442,350699.0,46822295.0
2017-11-16,7490,8230,7470,8040,829340,376451.0,46822295.0
2017-11-17,8100,8330,8060,8150,344731,381602.0,46822295.0
2017-11-20,8250,8290,8070,8130,134257,380665.0,46822295.0
2017-11-21,8250,8290,8100,8280,266276,387689.0,46822295.0
2017-11-22,8340,8340,7930,7930,129763,371301.0,46822295.0
2017-11-23,7930,8210,7930,8150,111041,381602.0,46822295.0
2017-11-24,8150,8770,8150,8500,223153,397990.0,46822295.0
2017-11-27,8640,8640,8190,8520,143092,398926.0,46822295.0
2017-11-28,8510,8540,8200,8270,119964,387220.0,46822295.0
2017-11-29,8300,8390,8150,8310,155067,389093.0,46822295.0
2017-11-30,8430,8430,8100,8340,92003,390498.0,46822295.0
2017-12-01,8300,8550,8150,8460,213345,396117.0,46822295.0
2017-12-04,8560,8590,8200,8470,220980,396585.0,46822295.0
2017-12-05,8470,8540,8290,8300,78375,388625.0,46822295.0
2017-12-06,8300,8650,8270,8400,89750,393307.0,46822295.0
2017-12-07,8400,8700,8200,8330,150693,390030.0,46822295.0
2017-12-08,8430,8490,8160,8460,124108,396117.0,46822295.0
2017-12-11,8600,8600,8270,8430,158118,394712.0,46822295.0
2017-12-12,8450,8450,7700,7720,656379,361468.0,46822295.0
2017-12-13,7460,7570,7170,7430,786056,347890.0,46822295.0
2017-12-14,7430,7430,7240,7250,224036,339462.0,46822295.0
2017-12-15,7280,7370,7180,7370,148443,345080.0,46822295.0
2017-12-18,7370,7370,7100,7240,144947,338993.0,46822295.0
2017-12-19,7220,7230,6930,7020,250557,328693.0,46822295.0
2017-12-20,6910,7080,6910,7040,52929,329629.0,46822295.0
2017-12-21,7040,7090,6920,7040,44929,329629.0,46822295.0
2017-12-22,6990,7160,6990,7160,36395,335248.0,46822295.0
2017-12-26,7190,7190,6940,6940,65976,324947.0,46822295.0
2017-12-27,6930,7080,6880,7000,37313,327756.0,46822295.0
2017-12-28,7090,7090,6850,6970,45771,326351.0,46822295.0
2018-01-02,6980,6990,6850,6970,60294,326351.0,46822295.0
2018-01-03,6970,7000,6910,6920,45848,324010.0,46822295.0
2018-01-04,6990,7100,6920,7070,53176,331034.0,46822295.0
2018-01-05,7080,7300,7040,7250,58573,339462.0,46822295.0
2018-01-08,7330,7330,7100,7130,47104,333843.0,46822295.0
2018-01-09,7290,7290,7080,7160,40617,335248.0,46822295.0
2018-01-10,7150,7280,7050,7240,59701,338993.0,46822295.0
2018-01-11,7240,7320,7190,7230,50690,338525.0,46822295.0
2018-01-12,7310,7310,7180,7240,31584,338993.0,46822295.0
2018-01-15,7250,7300,7050,7170,20316,335716.0,46822295.0
2018-01-16,7200,7240,7170,7170,13849,335716.0,46822295.0
2018-01-17,7200,7390,7190,7360,57712,344612.0,46822295.0
2018-01-18,7390,7410,7240,7380,38572,345549.0,46822295.0
2018-01-19,7430,7460,7280,7280,40091,340866.0,46822295.0
2018-01-22,7350,7350,7100,7190,50441,336652.0,46822295.0
2018-01-23,7150,7370,7080,7270,37139,340398.0,46822295.0
2018-01-24,7330,7330,7240,7240,42499,338993.0,46822295.0
2018-01-25,7390,7390,7280,7380,48670,345549.0,46822295.0
2018-01-26,7360,7890,7260,7830,133282,366619.0,46822295.0
2018-01-29,7890,7910,7590,7790,136470,364746.0,46822295.0
2018-01-30,7740,7740,7610,7660,32133,358659.0,46822295.0
2018-01-31,7590,7790,7590,7750,48567,362873.0,46822295.0
2018-02-01,7780,7860,7610,7810,99432,365682.0,46822295.0
2018-02-02,7810,7850,7630,7810,78939,365682.0,46822295.0
2018-02-05,7700,7860,7620,7800,83893,365214.0,46822295.0
2018-02-06,7610,7730,7340,7720,119700,361468.0,46822295.0
2018-02-07,7720,7850,7500,7590,67022,355381.0,46822295.0
2018-02-08,7590,7730,7590,7680,29224,359595.0,46822295.0
2018-02-09,7590,7600,7480,7520,22241,352104.0,46822295.0
2018-02-12,7520,7740,7490,7740,36590,362405.0,46822295.0
2018-02-13,7900,7900,7540,7700,36424,360532.0,46822295.0
2018-02-14,7700,7740,7590,7740,14385,362405.0,46822295.0
2018-02-19,7750,7770,7680,7750,24659,362873.0,46822295.0
2018-02-20,7760,7760,7610,7730,34934,361936.0,46822295.0
2018-02-21,7740,7740,7610,7640,25618,357722.0,46822295.0
2018-02-22,7680,7710,7620,7670,14072,359127.0,46822295.0
2018-02-23,7710,7710,7620,7620,11749,356786.0,46822295.0
2018-02-26,7600,7680,7520,7630,37378,357254.0,46822295.0
2018-02-27,7620,7740,7520,7710,33734,361000.0,46822295.0
2018-02-28,7720,7720,7470,7550,41819,353508.0,46822295.0
2018-03-02,7510,7660,7470,7660,23233,358659.0,46822295.0
2018-03-05,7660,7660,7400,7530,23964,352572.0,46822295.0
2018-03-06,7520,7590,7440,7520,25783,352104.0,46822295.0
2018-03-07,7520,7520,7450,7450,28212,348826.0,46822295.0
2018-03-08,7400,7470,7390,7460,23381,349294.0,46822295.0
2018-03-09,7390,7520,7360,7430,26308,347890.0,46822295.0
2018-03-12,7440,7480,7410,7480,28284,350231.0,46822295.0
2018-03-13,7400,7440,7310,7330,104438,343207.0,46822295.0
2018-03-14,7310,7410,7250,7350,26069,344144.0,46822295.0
2018-03-15,7310,7390,7280,7330,17880,343207.0,46822295.0
2018-03-16,7370,7370,7210,7250,28391,339462.0,46822295.0
2018-03-19,7250,7270,7110,7110,21052,332907.0,46822295.0
2018-03-20,7260,7260,7130,7130,7953,333843.0,46822295.0
2018-03-21,7130,7270,7120,7190,12158,336652.0,46822295.0
2018-03-22,7190,7280,7150,7190,32250,336652.0,46822295.0
2018-03-23,7190,7190,6980,6980,16703,326820.0,46822295.0
2018-03-26,6920,7090,6920,7010,20463,328224.0,46822295.0
2018-03-27,7010,7120,6990,7010,17627,328224.0,46822295.0
2018-03-28,6980,7280,6960,6960,28086,325883.0,46822295.0
2018-03-29,6970,7280,6930,7100,52327,332438.0,46822295.0
2018-03-30,6970,7280,6700,7120,108497,333375.0,46822295.0
2018-04-02,7120,7280,7100,7170,37428,335716.0,46822295.0
2018-04-03,7110,7170,7000,7070,35963,331034.0,46822295.0
2018-04-04,7070,7090,6750,6970,63882,326351.0,46822295.0
2018-04-05,6930,7040,6880,6970,18989,326351.0,46822295.0
2018-04-06,6920,6970,6900,6920,7211,324010.0,46822295.0
2018-04-09,6870,7030,6810,6870,26772,321669.0,46822295.0
2018-04-10,6870,6960,6590,6940,70302,324947.0,46822295.0
2018-04-11,6970,7000,6860,6860,31123,321201.0,46822295.0
2018-04-12,6810,7000,6810,6950,19823,325415.0,46822295.0
2018-04-13,6950,7000,6790,6990,35496,327288.0,46822295.0
2018-04-16,6940,6950,6840,6900,18152,323074.0,46822295.0
2018-04-17,6920,6970,6790,6830,19948,319796.0,46822295.0
2018-04-18,6890,6890,6620,6670,71932,312305.0,46822295.0
2018-04-19,6670,6740,6550,6660,34291,311836.0,46822295.0
2018-04-20,6700,7070,6650,6890,170749,322606.0,46822295.0
2018-04-23,6890,6890,6640,6660,64556,311836.0,46822295.0
2018-04-24,6660,6750,6570,6620,30234,309964.0,46822295.0
2018-04-25,6590,6660,6450,6460,48206,302472.0,46822295.0
2018-04-26,6450,6490,6430,6460,26523,302472.0,46822295.0
2018-04-27,6440,6550,6410,6450,14091,302004.0,46822295.0
2018-04-30,6450,6520,6320,6360,40484,297790.0,46822295.0
2018-05-02,6280,6860,6280,6320,72206,295917.0,46822295.0
2018-05-03,6290,6390,6250,6350,43830,297322.0,46822295.0
2018-05-04,6410,6430,6230,6230,60358,291703.0,46822295.0
2018-05-08,6370,6370,6130,6170,54301,288894.0,46822295.0
2018-05-09,6170,6280,6060,6180,38314,289362.0,46822295.0
2018-05-10,6280,6280,6100,6190,21531,289830.0,46822295.0
2018-05-11,6200,6220,6110,6140,61978,287489.0,46822295.0
2018-05-14,6150,6250,6130,6200,36644,290298.0,46822295.0
2018-05-15,6200,6360,6200,6360,79647,297790.0,46822295.0
2018-05-16,6380,6380,6150,6210,85044,290766.0,46822295.0
2018-05-17,6270,6270,6090,6150,50352,287957.0,46822295.0
2018-05-18,6150,6150,6070,6100,36401,285616.0,46822295.0
2018-05-21,6150,6160,5990,6100,86032,285616.0,46822295.0
2018-05-23,6100,6100,5940,5940,38652,278124.0,46822295.0
2018-05-24,5950,5990,5920,5940,77817,278124.0,46822295.0
2018-05-25,5940,5990,5880,5990,108640,280466.0,46822295.0
2018-05-28,5990,6310,5960,6200,111088,290298.0,46822295.0
2018-05-29,6190,6960,6190,6700,358541,313709.0,46822295.0
2018-05-30,6650,6700,6210,6490,116264,303877.0,46822295.0
2018-05-31,6490,6620,6490,6610,46765,309495.0,46822295.0
2018-06-01,6600,6600,6350,6600,43523,309027.0,46822295.0
2018-06-04,6600,6610,6320,6560,45010,307154.0,46822295.0
2018-06-05,6590,6590,6380,6550,32296,306686.0,46822295.0
2018-06-07,6700,6710,6470,6550,65590,306686.0,46822295.0
2018-06-08,6420,6600,6420,6450,21680,302004.0,46822295.0
2018-06-11,6450,6450,6330,6430,25440,301067.0,46822295.0
2018-06-12,6360,6400,6250,6310,76819,295449.0,46822295.0
2018-06-14,6330,6420,6290,6380,36844,298726.0,46822295.0
2018-06-15,6430,6430,6210,6210,36617,290766.0,46822295.0
2018-06-18,6210,6400,5910,5920,73797,277188.0,46822295.0
2018-06-19,6770,6770,5910,5970,299071,279529.0,46822295.0
2018-06-20,6070,6070,5940,5990,37450,280466.0,46822295.0
2018-06-21,6050,6200,6000,6150,42853,287957.0,46822295.0
2018-06-22,6150,6150,6020,6080,38799,284680.0,46822295.0
2018-06-25,6130,6450,6100,6130,64253,287021.0,46822295.0
2018-06-26,6060,6330,6060,6150,23490,287957.0,46822295.0
2018-06-27,6160,6270,6140,6180,28325,289362.0,46822295.0
2018-06-28,6300,6300,6010,6040,40376,282807.0,46822295.0
2018-06-29,6040,6110,5940,6110,17616,286084.0,46822295.0
2018-07-02,6060,6120,5780,5970,71356,279529.0,46822295.0
2018-07-03,5970,5970,5810,5870,18342,274847.0,46822295.0
2018-07-04,5870,5870,5740,5790,38422,271101.0,46822295.0
2018-07-05,5740,5860,5370,5840,108080,273442.0,46822295.0
2018-07-06,5790,5910,5650,5830,37405,272974.0,46822295.0
2018-07-09,5830,5830,5690,5800,22788,271569.0,46822295.0
2018-07-10,5800,5860,5710,5800,21619,271569.0,46822295.0
2018-07-11,5770,5840,5730,5820,62325,272506.0,46822295.0
2018-07-12,5860,5860,5660,5700,164538,266887.0,46822295.0
2018-07-13,5670,5700,5590,5650,52393,264546.0,46822295.0
2018-07-16,5620,5640,5520,5540,191334,259396.0,46822295.0
2018-07-17,5580,5610,5470,5540,69599,259396.0,46822295.0
2018-07-18,5500,5520,5370,5410,106341,253309.0,46822295.0
2018-07-19,5410,5500,5330,5370,42300,251436.0,46822295.0
2018-07-20,5370,5430,5170,5330,61041,249563.0,46822295.0
2018-07-23,5310,5310,5120,5150,46653,241135.0,46822295.0
2018-07-24,5170,5210,4990,5170,40039,242071.0,46822295.0
2018-07-25,5120,5130,5010,5050,33502,236453.0,46822295.0
2018-07-26,5060,5280,4995,5230,43195,244881.0,46822295.0
2018-07-27,5280,5330,5240,5270,12752,246753.0,46822295.0
2018-07-30,5270,5390,5250,5270,29510,246753.0,46822295.0
2018-07-31,5440,5440,5250,5260,34203,246285.0,46822295.0
2018-08-01,5360,5440,5270,5430,30278,254245.0,46822295.0
2018-08-02,5440,5520,5240,5390,43528,252372.0,46822295.0
2018-08-03,5390,5390,5270,5350,19835,250499.0,46822295.0
2018-08-06,5350,5420,5280,5380,22416,251904.0,46822295.0
2018-08-07,5460,5460,5250,5360,24071,250968.0,46822295.0
2018-08-08,5320,5400,5240,5270,28221,246753.0,46822295.0
2018-08-09,5280,5280,5200,5230,16641,244881.0,46822295.0
2018-08-10,5210,5300,5150,5240,20774,245349.0,46822295.0
2018-08-13,5240,5240,5050,5090,44348,238325.0,46822295.0
2018-08-14,5180,5250,5010,5090,76875,238325.0,46822295.0
2018-08-16,5130,5130,4940,5090,84036,238325.0,46822295.0
2018-08-17,5200,5290,5010,5090,61761,238325.0,46822295.0
2018-08-20,5200,5200,4980,5090,59084,238325.0,46822295.0
2018-08-21,5110,5130,5000,5040,43632,235984.0,46822295.0
2018-08-22,5050,5050,5000,5040,34673,235984.0,46822295.0
2018-08-23,5050,5150,5030,5060,54920,236921.0,46822295.0
2018-08-24,5090,5090,5020,5060,24121,236921.0,46822295.0
2018-08-27,5040,5060,5010,5020,20978,235048.0,46822295.0
2018-08-28,5060,5060,4995,5020,49889,235048.0,46822295.0
2018-08-29,5040,5040,4975,4995,135831,233877.0,46822295.0
2018-08-30,5030,5220,4995,5210,195183,243944.0,46822295.0
2018-08-31,5290,5400,5160,5260,108992,246285.0,46822295.0
2018-09-03,5250,5250,5000,5160,59823,241603.0,46822295.0
2018-09-04,5180,5270,5160,5240,45018,245349.0,46822295.0
2018-09-05,5230,5330,5070,5300,60025,248158.0,46822295.0
2018-09-06,5300,5710,5210,5630,178907,263610.0,46822295.0
2018-09-07,5570,5760,5470,5720,178255,267824.0,46822295.0
2018-09-10,5750,5980,5730,5850,343769,273910.0,46822295.0
2018-09-11,5920,5920,5710,5860,52613,274379.0,46822295.0
2018-09-12,5860,5860,5570,5800,34969,271569.0,46822295.0
2018-09-13,5700,6170,5700,6000,204013,280934.0,46822295.0
2018-09-14,6000,6730,6000,6490,382682,303877.0,46822295.0
2018-09-17,6490,7000,6490,6800,287115,318392.0,46822295.0
2018-09-18,6720,7190,6720,6910,120683,323542.0,46822295.0
2018-09-19,6910,7150,6480,6970,145434,326351.0,46822295.0
2018-09-20,6810,7120,6670,7030,181397,329161.0,46822295.0
2018-09-21,7110,7130,6270,6490,359049,303877.0,46822295.0
2018-09-27,6600,6600,6220,6360,210740,297790.0,46822295.0
2018-09-28,6530,6530,5980,6160,171325,288425.0,46822295.0
2018-10-01,6160,6350,6050,6180,77744,289362.0,46822295.0
2018-10-02,6180,6180,5940,6040,41238,282807.0,46822295.0
2018-10-04,6040,6110,5810,6000,76417,280934.0,46822295.0
2018-10-05,5880,6100,5860,6050,37489,283275.0,46822295.0
2018-10-08,5910,6000,5840,5900,45885,276252.0,46822295.0
2018-10-10,5790,5910,5460,5650,85983,264546.0,46822295.0
2018-10-11,5500,5560,4975,5250,106662,245817.0,46822295.0
2018-10-12,5240,5350,5110,5290,46224,247690.0,46822295.0
2018-10-15,5160,5270,5130,5220,29452,244412.0,46822295.0
2018-10-16,5220,5280,5180,5240,18047,245349.0,46822295.0
2018-10-17,5390,5390,5090,5130,29021,240198.0,46822295.0
2018-10-18,5140,5200,5050,5120,22491,239730.0,46822295.0
2018-10-19,5100,5100,4990,5080,39831,237857.0,46822295.0
2018-10-22,5080,5080,4995,5060,27036,236921.0,46822295.0
2018-10-23,5060,5060,4905,4995,42130,233877.0,46822295.0
2018-10-24,4995,5020,4725,4860,31377,227556.0,46822295.0
2018-10-25,4845,4845,4365,4590,256116,214914.0,46822295.0
2018-10-26,4535,4630,4370,4560,86287,213510.0,46822295.0
2018-10-29,4420,4580,4330,4450,51634,208359.0,46822295.0
2018-10-30,4310,4505,4310,4395,40235,205784.0,46822295.0
2018-10-31,4320,4660,4320,4555,24742,213276.0,46822295.0
2018-11-01,4560,5920,4555,4710,281356,220533.0,46822295.0
2018-11-02,4795,4880,4680,4820,81929,225683.0,46822295.0
2018-11-05,4810,4955,4640,4910,66896,229897.0,46822295.0
2018-11-06,4915,4960,4700,4910,47907,229897.0,46822295.0
2018-11-07,4910,4910,4715,4810,69557,225215.0,46822295.0
2018-11-08,4810,4865,4780,4815,26997,225449.0,46822295.0
2018-11-09,4815,4845,4675,4720,40953,221001.0,46822295.0
2018-11-12,4675,4840,4670,4810,36435,225215.0,46822295.0
2018-11-13,4810,4810,4675,4745,31377,222172.0,46822295.0
2018-11-14,4730,4745,4590,4590,74645,214914.0,46822295.0
2018-11-15,4670,4670,4595,4640,45016,217255.0,46822295.0
2018-11-16,4650,4695,4615,4655,40381,217958.0,46822295.0
2018-11-19,4685,4800,4655,4800,49064,224747.0,46822295.0
2018-11-20,4780,4835,4730,4810,64804,225215.0,46822295.0
2018-11-21,4815,4840,4750,4825,35436,225918.0,46822295.0
2018-11-22,4825,4825,4685,4745,44971,222172.0,46822295.0
2018-11-23,4740,4880,4705,4790,39514,224279.0,46822295.0
2018-11-26,4795,4795,4720,4770,13596,223342.0,46822295.0
2018-11-27,4800,4975,4760,4900,59013,229429.0,46822295.0
2018-11-28,4905,4995,4845,4930,22039,230834.0,46822295.0
2018-11-29,4930,4980,4890,4925,24587,230600.0,46822295.0
2018-11-30,4935,4945,4880,4895,16443,229195.0,46822295.0
2018-12-03,4905,4950,4895,4940,32139,231302.0,46822295.0
2018-12-04,4965,4965,4880,4910,10252,229897.0,46822295.0
2018-12-05,4905,4905,4810,4850,11307,227088.0,46822295.0
2018-12-06,4875,4960,4720,4850,23002,227088.0,46822295.0
2018-12-07,4825,4870,4700,4850,26746,227088.0,46822295.0
2018-12-10,4840,4840,4670,4750,32310,222406.0,46822295.0
2018-12-11,4685,4750,4585,4585,37975,214680.0,46822295.0
2018-12-12,4605,4605,4520,4540,102752,212573.0,46822295.0
2018-12-13,4525,4580,4500,4575,68136,214212.0,46822295.0
2018-12-14,4575,4600,4445,4525,74357,211871.0,46822295.0
2018-12-17,4520,4535,4350,4475,123010,209530.0,46822295.0
2018-12-18,4445,4445,4285,4350,122511,203677.0,46822295.0
2018-12-19,4440,4440,4325,4350,32521,203677.0,46822295.0
2018-12-20,4370,4370,4295,4325,32360,202506.0,46822295.0
2018-12-21,4325,4375,4220,4335,17630,202975.0,46822295.0
2018-12-24,4305,4475,4300,4315,38262,202038.0,46822295.0
2018-12-26,4315,4400,4290,4310,39833,201804.0,46822295.0
2018-12-27,4320,4450,4320,4415,69921,206720.0,46822295.0
2018-12-28,4415,4505,4360,4505,26903,210934.0,46822295.0
2019-01-02,4530,4605,4445,4530,39740,212105.0,46822295.0
2019-01-03,4465,4540,4465,4535,39955,212339.0,46822295.0
2019-01-04,4535,4600,4430,4535,44839,212339.0,46822295.0
2019-01-07,4555,4590,4490,4520,34391,211637.0,46822295.0
2019-01-08,4595,4595,4410,4505,53252,210934.0,46822295.0
2019-01-09,4540,4540,4440,4505,78384,210934.0,46822295.0
2019-01-10,4495,4515,4385,4460,80968,208827.0,46822295.0
2019-01-11,4470,4590,4400,4570,112806,213978.0,46822295.0
2019-01-14,4570,4640,4470,4500,52942,210700.0,46822295.0
2019-01-15,4540,4570,4470,4500,51464,210700.0,46822295.0
2019-01-16,4470,4550,4470,4510,37973,211169.0,46822295.0
2019-01-17,4530,4530,4475,4490,39455,210232.0,46822295.0
2019-01-18,4500,4645,4485,4615,74968,216085.0,46822295.0
2019-01-21,4700,4705,4600,4670,34309,218660.0,46822295.0
2019-01-22,4670,4925,4640,4800,110093,224747.0,46822295.0
2019-01-23,4845,4890,4755,4860,73851,227556.0,46822295.0
2019-01-24,4910,4910,4745,4860,46051,227556.0,46822295.0
2019-01-25,4900,4900,4755,4850,93274,227088.0,46822295.0
2019-01-28,4765,4845,4735,4800,54230,224747.0,46822295.0
2019-01-29,4720,4830,4720,4770,84487,223342.0,46822295.0
2019-01-30,4740,4895,4740,4795,58627,224513.0,46822295.0
2019-01-31,4800,4870,4755,4870,51638,228025.0,46822295.0
2019-02-01,4890,4935,4825,4930,35953,230834.0,46822295.0
2019-02-07,4935,4950,4875,4950,33868,231770.0,46822295.0
2019-02-08,4950,4950,4855,4935,41239,231068.0,46822295.0
