웅진씽크빅(095720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-05-23,7027,7027,6948,7012,107904,256057.0,28932960.0
2013-05-24,7011,7011,6060,6846,222859,249981.0,28932960.0
2013-05-27,6702,6813,6551,6616,252480,241590.0,28932960.0
2013-05-28,6686,6900,6576,6901,147775,252006.0,28932960.0
2013-05-29,6837,6964,6765,6821,122695,249113.0,28932960.0
2013-05-30,6852,7186,6821,7115,282315,259818.0,28932960.0
2013-05-31,7106,7249,6813,7194,261574,262711.0,28932960.0
2013-06-03,7122,7122,6852,6901,101990,252006.0,28932960.0
2013-06-04,6900,6900,6630,6711,140505,245062.0,28932960.0
2013-06-05,6710,6837,6591,6679,106144,243905.0,28932960.0
2013-06-07,6686,6765,6401,6616,89042,241590.0,28932960.0
2013-06-10,6647,6655,6520,6600,80304,241012.0,28932960.0
2013-06-11,6576,6647,6488,6576,79480,240144.0,28932960.0
2013-06-12,6607,6647,6512,6600,70581,241012.0,28932960.0
2013-06-13,6559,6655,6551,6616,70102,241590.0,28932960.0
2013-06-14,6615,6615,6417,6441,110326,235225.0,28932960.0
2013-06-17,6433,6441,6179,6283,84957,229438.0,28932960.0
2013-06-18,6195,6536,6187,6536,65450,238697.0,28932960.0
2013-06-19,6496,6504,6266,6283,69197,229438.0,28932960.0
2013-06-20,6179,6433,6171,6418,39607,234357.0,28932960.0
2013-06-21,6203,6480,6116,6481,95001,236672.0,28932960.0
2013-06-24,6472,6472,6028,6030,131854,220180.0,28932960.0
2013-06-25,6028,6100,5545,5744,93390,209764.0,28932960.0
2013-06-26,5902,5902,5735,5784,48885,211211.0,28932960.0
2013-06-27,5878,6020,5798,6014,54091,219601.0,28932960.0
2013-06-28,6005,6084,5918,5950,70465,217287.0,28932960.0
2013-07-01,5949,6124,5886,6101,83641,222784.0,28932960.0
2013-07-02,6053,6155,6028,6132,70500,223941.0,28932960.0
2013-07-03,6045,6124,5902,6005,59978,219312.0,28932960.0
2013-07-04,6005,6013,5791,5910,99623,215840.0,28932960.0
2013-07-05,5910,5973,5894,5903,26313,215551.0,28932960.0
2013-07-08,5981,5981,5862,5895,56570,215261.0,28932960.0
2013-07-09,5839,5926,5791,5863,84346,214104.0,28932960.0
2013-07-10,5854,5862,5672,5863,168708,214104.0,28932960.0
2013-07-11,5798,5949,5798,5871,83223,214393.0,28932960.0
2013-07-12,5870,5933,5744,5831,142102,212947.0,28932960.0
2013-07-15,5831,5878,5696,5696,124041,208028.0,28932960.0
2013-07-16,5727,5918,5680,5863,73289,214104.0,28932960.0
2013-07-17,5862,5918,5711,5760,144780,210343.0,28932960.0
2013-07-18,5759,5791,5696,5768,205420,210632.0,28932960.0
2013-07-19,5783,5806,5711,5760,115097,210343.0,28932960.0
2013-07-22,5767,5815,5704,5816,48060,212368.0,28932960.0
2013-07-23,5831,6005,5831,5997,130210,219023.0,28932960.0
2013-07-24,6005,6013,5926,5943,53455,216997.0,28932960.0
2013-07-25,5870,5981,5870,5943,32323,216997.0,28932960.0
2013-07-26,5973,5981,5585,5943,47151,216997.0,28932960.0
2013-07-29,5918,5926,5806,5831,37030,212947.0,28932960.0
2013-07-30,5839,5902,5783,5863,19810,214104.0,28932960.0
2013-07-31,5862,5862,5680,5721,105740,208896.0,28932960.0
2013-08-01,5815,5815,5569,5594,103552,204267.0,28932960.0
2013-08-02,5624,5688,5585,5609,62350,204845.0,28932960.0
2013-08-05,5688,5839,5648,5823,68140,212657.0,28932960.0
2013-08-06,5831,5831,5744,5823,44241,212657.0,28932960.0
2013-08-07,5823,5997,5783,5943,207083,216997.0,28932960.0
2013-08-08,5941,6155,5926,6061,178514,221337.0,28932960.0
2013-08-09,6020,6140,5862,5863,116399,214104.0,28932960.0
2013-08-12,5727,5815,5466,5546,611439,202531.0,28932960.0
2013-08-13,5545,5561,5284,5380,703952,196455.0,28932960.0
2013-08-14,5379,5418,5268,5372,86612,196165.0,28932960.0
2013-08-16,5316,5387,5275,5316,120684,194140.0,28932960.0
2013-08-19,5323,5387,5086,5111,316701,186618.0,28932960.0
2013-08-20,5109,5109,5030,5055,287964,184592.0,28932960.0
2013-08-21,5125,5125,4816,4976,238871,181699.0,28932960.0
2013-08-22,5030,5070,4880,5047,68149,184303.0,28932960.0
2013-08-23,4999,5300,4999,5198,357949,189800.0,28932960.0
2013-08-26,5204,5308,5022,5055,163803,184592.0,28932960.0
2013-08-27,5054,5094,4840,4857,184857,177359.0,28932960.0
2013-08-28,4824,4840,4634,4738,247589,173019.0,28932960.0
2013-08-29,4690,4824,4665,4770,85332,174176.0,28932960.0
2013-08-30,4816,4991,4769,4984,120173,181988.0,28932960.0
2013-09-02,4983,4983,4848,4897,103631,178806.0,28932960.0
2013-09-03,4927,5038,4927,5015,101461,183146.0,28932960.0
2013-09-04,5038,5054,4935,5015,41272,183146.0,28932960.0
2013-09-05,5046,5086,4967,5078,63800,185460.0,28932960.0
2013-09-06,5133,5133,4991,5039,80764,184014.0,28932960.0
2013-09-09,5054,5094,4912,4952,115503,180831.0,28932960.0
2013-09-10,4951,5007,4912,5007,71001,182856.0,28932960.0
2013-09-11,4999,4999,4920,4984,66927,181988.0,28932960.0
2013-09-12,4983,5062,4951,5055,88677,184592.0,28932960.0
2013-09-13,5030,5070,4943,5063,62458,184882.0,28932960.0
2013-09-16,5062,5062,4974,5007,42149,182856.0,28932960.0
2013-09-17,5030,5142,4959,5134,81930,187486.0,28932960.0
2013-09-23,5133,5196,5078,5158,140560,188354.0,28932960.0
2013-09-24,5149,5221,5078,5119,67179,186907.0,28932960.0
2013-09-25,5149,5244,5117,5190,63431,189511.0,28932960.0
2013-09-26,5221,5268,5142,5174,112280,188932.0,28932960.0
2013-09-27,5188,5188,5117,5158,51355,188354.0,28932960.0
2013-09-30,5157,5213,5133,5150,65800,188064.0,28932960.0
2013-10-01,5149,5196,5070,5119,36852,186907.0,28932960.0
2013-10-02,5078,5229,5078,5213,60285,190379.0,28932960.0
2013-10-04,5181,5308,5181,5213,99809,190379.0,28932960.0
2013-10-07,5260,5292,5196,5221,27600,190668.0,28932960.0
2013-10-08,5196,5196,5038,5142,51036,187775.0,28932960.0
2013-10-10,5188,5196,4991,5039,60450,184014.0,28932960.0
2013-10-11,5070,5078,4991,5039,45001,184014.0,28932960.0
2013-10-14,5014,5038,4887,4912,65663,179384.0,28932960.0
2013-10-15,4880,5062,4880,4952,57742,180831.0,28932960.0
2013-10-16,4967,4983,4769,4825,103429,176202.0,28932960.0
2013-10-17,4832,4864,4515,4690,251258,171283.0,28932960.0
2013-10-18,4682,4721,4515,4659,123410,170126.0,28932960.0
2013-10-21,4658,4706,4563,4643,79573,169547.0,28932960.0
2013-10-22,4642,4713,4634,4714,102910,172151.0,28932960.0
2013-10-23,4713,4808,4713,4762,58216,173887.0,28932960.0
2013-10-24,4832,4887,4753,4889,109736,178516.0,28932960.0
2013-10-25,4920,4983,4887,4984,66650,181988.0,28932960.0
2013-10-28,4983,4983,4872,4897,52355,178806.0,28932960.0
2013-10-29,4880,4887,4737,4777,202853,174466.0,28932960.0
2013-10-30,4753,4793,4673,4706,142912,171862.0,28932960.0
2013-10-31,4761,4824,4665,4801,55335,175334.0,28932960.0
2013-11-01,4761,4824,4729,4762,47029,173887.0,28932960.0
2013-11-04,4753,4785,4721,4746,30873,173308.0,28932960.0
2013-11-05,4745,4745,4682,4730,38315,172730.0,28932960.0
2013-11-06,4729,4777,4713,4722,40580,172440.0,28932960.0
2013-11-07,4721,4753,4658,4698,43690,171572.0,28932960.0
2013-11-08,4673,4698,4665,4698,79170,171572.0,28932960.0
2013-11-11,4698,4745,4578,4683,120070,170994.0,28932960.0
2013-11-12,4698,4737,4665,4698,41851,171572.0,28932960.0
2013-11-13,4698,4721,4682,4683,36070,170994.0,28932960.0
2013-11-14,4698,4840,4682,4841,81613,176780.0,28932960.0
2013-11-15,4848,4920,4816,4889,77661,178516.0,28932960.0
2013-11-18,4856,4927,4816,4873,95854,177938.0,28932960.0
2013-11-19,4872,5054,4872,4991,129114,182278.0,28932960.0
2013-11-20,5014,5046,4951,5015,68110,183146.0,28932960.0
2013-11-21,4991,5030,4895,4952,61911,180831.0,28932960.0
2013-11-22,4959,4983,4895,4952,53078,180831.0,28932960.0
2013-11-25,4951,5149,4943,5126,112879,187196.0,28932960.0
2013-11-26,5117,5204,5054,5111,67512,186618.0,28932960.0
2013-11-27,5109,5149,5038,5063,72099,184882.0,28932960.0
2013-11-28,5062,5101,5038,5055,36949,184592.0,28932960.0
2013-11-29,5054,5054,4959,4999,76299,182567.0,28932960.0
2013-12-02,4951,5014,4864,4936,78540,180252.0,28932960.0
2013-12-03,4895,5007,4856,4991,49782,182278.0,28932960.0
2013-12-04,5014,5014,4935,4968,40979,181410.0,28932960.0
2013-12-05,4967,5022,4959,5023,77690,183435.0,28932960.0
2013-12-06,4999,5046,4959,5007,80030,182856.0,28932960.0
2013-12-09,5030,5030,4951,5007,71392,182856.0,28932960.0
2013-12-10,5022,5022,4912,4968,140302,181410.0,28932960.0
2013-12-11,4912,4959,4848,4889,64213,178516.0,28932960.0
2013-12-12,4880,4912,4808,4904,54842,179095.0,28932960.0
2013-12-13,4912,4912,4856,4912,26786,179384.0,28932960.0
2013-12-16,4920,4951,4832,4833,56491,176491.0,28932960.0
2013-12-17,4761,4864,4761,4833,23150,176491.0,28932960.0
2013-12-18,4800,4840,4785,4825,35278,176202.0,28932960.0
2013-12-19,4848,4887,4793,4841,29931,176780.0,28932960.0
2013-12-20,4848,4927,4832,4912,45885,179384.0,28932960.0
2013-12-23,4927,4927,4832,4881,32770,178227.0,28932960.0
2013-12-24,4856,4967,4832,4952,52975,180831.0,28932960.0
2013-12-26,5007,5030,4880,4928,96582,179963.0,28932960.0
2013-12-27,4912,5101,4912,5086,82386,185750.0,28932960.0
2013-12-30,5188,5522,5125,5467,357182,199637.0,28932960.0
2014-01-02,5466,5522,5387,5435,142321,198480.0,28932960.0
2014-01-03,5443,5522,5434,5467,256211,199637.0,28932960.0
2014-01-06,5545,5664,5497,5594,598177,204267.0,28932960.0
2014-01-07,5553,5783,5530,5784,251460,211211.0,28932960.0
2014-01-08,5783,5846,5711,5816,136520,212368.0,28932960.0
2014-01-09,5831,5886,5656,5863,169259,214104.0,28932960.0
2014-01-10,5854,5862,5672,5760,112650,210343.0,28932960.0
2014-01-13,5759,5775,5585,5760,113099,210343.0,28932960.0
2014-01-14,5744,5759,5553,5554,139082,202820.0,28932960.0
2014-01-15,5569,5704,5490,5665,143307,206871.0,28932960.0
2014-01-16,5719,5894,5593,5887,290579,214972.0,28932960.0
2014-01-17,5886,5886,5656,5696,150290,208028.0,28932960.0
2014-01-20,5632,5775,5569,5744,86194,209764.0,28932960.0
2014-01-21,5727,5727,5569,5617,149534,205135.0,28932960.0
2014-01-22,5632,5648,5522,5578,79410,203688.0,28932960.0
2014-01-23,5577,5593,5395,5594,200264,204267.0,28932960.0
2014-01-24,5617,5617,5450,5546,125543,202531.0,28932960.0
2014-01-27,5410,5569,5410,5491,115817,200505.0,28932960.0
2014-01-28,5545,5545,5443,5475,72325,199927.0,28932960.0
2014-01-29,5505,5561,5395,5507,266707,201084.0,28932960.0
2014-02-03,5530,5719,5434,5649,133374,206292.0,28932960.0
2014-02-04,5505,5648,5505,5586,158350,203977.0,28932960.0
2014-02-05,5624,5767,5593,5665,234515,206871.0,28932960.0
2014-02-06,5648,5664,5490,5617,130993,205135.0,28932960.0
2014-02-07,5585,5624,5284,5387,390981,196744.0,28932960.0
2014-02-10,5387,5474,5260,5380,231006,196455.0,28932960.0
2014-02-11,5403,5474,5355,5443,141274,198769.0,28932960.0
2014-02-12,5443,5474,5379,5380,125082,196455.0,28932960.0
2014-02-13,5355,5418,5347,5395,83837,197033.0,28932960.0
2014-02-14,5395,5450,5316,5332,138685,194719.0,28932960.0
2014-02-17,5379,5497,5323,5459,135177,199348.0,28932960.0
2014-02-18,5458,5497,5387,5475,93848,199927.0,28932960.0
2014-02-19,5497,5497,5403,5459,67252,199348.0,28932960.0
2014-02-20,5379,5450,5157,5300,219648,193562.0,28932960.0
2014-02-21,5268,5347,5188,5277,176278,192694.0,28932960.0
2014-02-24,5244,5418,5229,5380,100715,196455.0,28932960.0
2014-02-25,5426,5426,5316,5340,83083,195008.0,28932960.0
2014-02-26,5284,5323,5236,5285,118390,192983.0,28932960.0
2014-02-27,5308,5323,5181,5237,108523,191247.0,28932960.0
2014-02-28,5229,5323,5229,5245,127740,191536.0,28932960.0
2014-03-03,5260,5497,5181,5451,246389,199059.0,28932960.0
2014-03-04,5466,5530,5403,5522,169881,201663.0,28932960.0
2014-03-05,5522,5545,5426,5435,115872,198480.0,28932960.0
2014-03-06,5443,5490,5395,5491,56251,200505.0,28932960.0
2014-03-07,5458,5569,5450,5491,152120,200505.0,28932960.0
2014-03-10,5522,5553,5466,5530,88681,201952.0,28932960.0
2014-03-11,5490,5688,5490,5673,281827,207160.0,28932960.0
2014-03-12,5680,5680,5474,5601,142688,204556.0,28932960.0
2014-03-13,5561,5648,5450,5633,120418,205713.0,28932960.0
2014-03-14,5537,5672,5522,5594,117102,204267.0,28932960.0
2014-03-17,5545,5585,5450,5499,65816,200795.0,28932960.0
2014-03-18,5505,5609,5379,5387,115162,196744.0,28932960.0
2014-03-19,5443,5443,5275,5308,115601,193851.0,28932960.0
2014-03-20,5323,5323,5142,5269,147250,192404.0,28932960.0
2014-03-21,5244,5300,5188,5213,96947,190379.0,28932960.0
2014-03-24,5236,5347,5204,5340,63940,195008.0,28932960.0
2014-03-25,5339,5387,5268,5340,74313,195008.0,28932960.0
2014-03-26,5339,5490,5300,5356,175551,195587.0,28932960.0
2014-03-27,5347,5443,5347,5435,78524,198480.0,28932960.0
2014-03-28,5410,5617,5410,5570,169403,203399.0,28932960.0
2014-03-31,5569,5601,5497,5578,102972,203688.0,28932960.0
2014-04-01,5601,5601,5497,5578,117444,203688.0,28932960.0
2014-04-02,5530,5585,5474,5546,107192,202531.0,28932960.0
2014-04-03,5514,5593,5426,5467,130473,199637.0,28932960.0
2014-04-04,5410,5561,5395,5530,127715,201952.0,28932960.0
2014-04-07,5505,5553,5410,5483,79314,200216.0,28932960.0
2014-04-08,5482,5522,5395,5522,74426,201663.0,28932960.0
2014-04-09,5553,5862,5522,5784,320094,211211.0,28932960.0
2014-04-10,5798,5973,5791,5887,333410,214972.0,28932960.0
2014-04-11,5862,5981,5823,5918,167861,216129.0,28932960.0
2014-04-14,5862,5933,5798,5871,98423,214393.0,28932960.0
2014-04-15,5902,5933,5839,5903,69780,215551.0,28932960.0
2014-04-16,5941,5941,5798,5879,104631,214683.0,28932960.0
2014-04-17,5910,5933,5806,5887,101221,214972.0,28932960.0
2014-04-18,5886,6171,5839,6140,357748,224230.0,28932960.0
2014-04-21,6140,6203,6100,6204,199323,226545.0,28932960.0
2014-04-22,6203,6266,6060,6101,198151,222784.0,28932960.0
2014-04-23,6107,6219,6036,6101,130389,222784.0,28932960.0
2014-04-24,6100,6195,6036,6156,124941,224809.0,28932960.0
2014-04-25,6116,6250,6116,6227,119203,227413.0,28932960.0
2014-04-28,6250,6377,6100,6101,198570,222784.0,28932960.0
2014-04-29,6068,6227,6005,6164,135728,225098.0,28932960.0
2014-04-30,6163,6377,6140,6378,136011,232910.0,28932960.0
2014-05-02,6417,6638,6266,6410,239725,234068.0,28932960.0
2014-05-07,6401,6551,6266,6370,218933,232621.0,28932960.0
2014-05-08,6354,6417,6275,6275,156695,229149.0,28932960.0
2014-05-09,6282,6535,6274,6481,181462,236672.0,28932960.0
2014-05-12,6520,6528,6354,6394,124011,233489.0,28932960.0
2014-05-13,6369,6401,6187,6378,193515,232910.0,28932960.0
2014-05-14,6298,6496,6298,6481,152382,236672.0,28932960.0
2014-05-15,6496,6512,6329,6402,159073,233778.0,28932960.0
2014-05-16,6321,6393,5878,6180,556379,225677.0,28932960.0
2014-05-19,6100,6179,5981,6140,147368,224230.0,28932960.0
2014-05-20,6140,6163,5886,6014,162690,219601.0,28932960.0
2014-05-21,6005,6234,5949,6061,127999,221337.0,28932960.0
2014-05-22,6020,6147,6020,6061,87161,221337.0,28932960.0
2014-05-23,6020,6321,6013,6291,237821,229728.0,28932960.0
2014-05-26,6242,6401,6060,6180,172250,225677.0,28932960.0
2014-05-27,6140,6155,5973,6005,192513,219312.0,28932960.0
2014-05-28,6013,6068,5941,5974,93080,218155.0,28932960.0
2014-05-29,5933,6013,5886,5887,113518,214972.0,28932960.0
2014-05-30,5902,6282,5902,6283,202970,229438.0,28932960.0
2014-06-02,6282,6298,6045,6196,133646,226256.0,28932960.0
2014-06-03,6140,6275,6053,6148,84118,224520.0,28932960.0
2014-06-05,6084,6275,6084,6244,107367,227992.0,28932960.0
2014-06-09,6242,6472,6242,6402,193057,233778.0,28932960.0
2014-06-10,6266,6321,5981,6219,297058,227124.0,28932960.0
2014-06-11,6132,6219,6099,6219,57018,227124.0,28932960.0
2014-06-12,6179,6258,6171,6227,33255,227413.0,28932960.0
2014-06-13,6195,6369,6140,6370,93054,232621.0,28932960.0
2014-06-16,6401,6401,6219,6252,85674,228281.0,28932960.0
2014-06-17,6314,6329,6171,6219,84619,227124.0,28932960.0
2014-06-18,6219,6258,6163,6235,67056,227702.0,28932960.0
2014-06-19,6219,6298,6171,6235,76950,227702.0,28932960.0
2014-06-20,6250,6369,6076,6140,117150,224230.0,28932960.0
2014-06-23,6084,6171,5973,6069,86344,221626.0,28932960.0
2014-06-24,6116,6132,5973,6061,61642,221337.0,28932960.0
2014-06-25,6060,6107,5981,6005,40857,219312.0,28932960.0
2014-06-26,5997,6187,5989,6180,55356,225677.0,28932960.0
2014-06-27,6203,6203,6100,6164,22532,225098.0,28932960.0
2014-06-30,6155,6163,5997,6045,111260,220758.0,28932960.0
2014-07-01,5989,6068,5981,5990,66944,218733.0,28932960.0
2014-07-02,6060,6068,5965,6022,89785,219890.0,28932960.0
2014-07-03,5957,5989,5680,5752,441859,210053.0,28932960.0
2014-07-04,5727,5806,5719,5784,117566,211211.0,28932960.0
2014-07-07,5815,5815,5585,5594,166474,204267.0,28932960.0
2014-07-08,5601,5648,5585,5625,75947,205424.0,28932960.0
2014-07-09,5624,5648,5490,5514,72924,201373.0,28932960.0
2014-07-10,5537,5744,5497,5721,102956,208896.0,28932960.0
2014-07-11,5664,5727,5609,5617,73331,205135.0,28932960.0
2014-07-14,5609,5672,5593,5625,36274,205424.0,28932960.0
2014-07-15,5624,5696,5545,5562,44617,203109.0,28932960.0
2014-07-16,5609,5617,5426,5578,106798,203688.0,28932960.0
2014-07-17,5545,5609,5530,5594,74633,204267.0,28932960.0
2014-07-18,5545,5601,5466,5530,56254,201952.0,28932960.0
2014-07-21,5530,5601,5355,5451,159259,199059.0,28932960.0
2014-07-22,5474,5585,5443,5554,72699,202820.0,28932960.0
2014-07-23,5585,5640,5497,5522,81816,201663.0,28932960.0
2014-07-24,5497,5514,5268,5293,301015,193272.0,28932960.0
2014-07-25,5268,5553,5157,5522,188498,201663.0,28932960.0
2014-07-28,5530,5727,5505,5665,165066,206871.0,28932960.0
2014-07-29,5902,5902,5624,5696,201336,208028.0,28932960.0
2014-07-30,5632,5696,5553,5570,58885,203399.0,28932960.0
2014-07-31,5609,5609,5308,5499,105967,200795.0,28932960.0
2014-08-01,5497,5664,5426,5609,29624,204845.0,28932960.0
2014-08-04,5664,5664,5577,5601,37009,204556.0,28932960.0
2014-08-05,5593,5783,5561,5736,116008,209475.0,28932960.0
2014-08-06,5775,5783,5640,5721,44122,208896.0,28932960.0
2014-08-07,5688,5759,5545,5586,51957,203977.0,28932960.0
2014-08-08,5624,5823,5585,5823,121958,212657.0,28932960.0
2014-08-11,5910,6107,5902,6077,224234,221916.0,28932960.0
2014-08-12,6076,6219,5989,6005,175445,219312.0,28932960.0
2014-08-13,6060,6132,5902,6061,128656,221337.0,28932960.0
2014-08-14,6068,6100,5941,5982,62700,218444.0,28932960.0
2014-08-18,6068,6107,5957,5982,171284,218444.0,28932960.0
2014-08-19,6013,6013,5640,5688,269002,207739.0,28932960.0
2014-08-20,5632,5727,5632,5657,95581,206581.0,28932960.0
2014-08-21,5719,5719,5522,5570,70218,203399.0,28932960.0
2014-08-22,5656,5735,5522,5522,68555,201663.0,28932960.0
2014-08-25,5545,5601,5443,5491,80675,200505.0,28932960.0
2014-08-26,5553,5624,5482,5546,80733,202531.0,28932960.0
2014-08-27,5601,5601,5490,5538,54407,202241.0,28932960.0
2014-08-28,5537,5664,5387,5546,126724,202531.0,28932960.0
2014-08-29,5545,5545,5371,5427,124097,198191.0,28932960.0
2014-09-01,5062,5062,4682,4873,503493,177938.0,28932960.0
2014-09-02,4872,4967,4816,4817,144528,175912.0,28932960.0
2014-09-03,4808,4832,4706,4793,120002,175044.0,28932960.0
2014-09-04,4793,4848,4586,4611,337739,168390.0,28932960.0
2014-09-05,4611,5054,4611,4991,305986,182278.0,28932960.0
2014-09-11,5038,5316,4832,5221,312176,190668.0,28932960.0
2014-09-12,5236,5371,5078,5086,120339,185750.0,28932960.0
2014-09-15,5086,5355,4912,5293,209760,193272.0,28932960.0
2014-09-16,5275,5387,5157,5198,99361,189800.0,28932960.0
2014-09-17,5173,5323,5173,5229,114088,190958.0,28932960.0
2014-09-18,5164,5204,5019,5036,86575,180542.0,28932960.0
2014-09-19,5035,5148,4979,4979,103231,178516.0,28932960.0
2014-09-22,4938,5221,4930,5084,170036,182278.0,28932960.0
2014-09-23,5051,5495,5051,5383,229327,192983.0,28932960.0
2014-09-24,5374,5600,5326,5391,220670,193272.0,28932960.0
2014-09-25,5495,5495,5350,5374,64620,192694.0,28932960.0
2014-09-26,5326,5430,5326,5383,82258,192983.0,28932960.0
2014-09-29,5285,5471,5285,5455,137673,195587.0,28932960.0
2014-09-30,5382,5769,5382,5770,296742,206871.0,28932960.0
2014-10-01,5729,5915,5729,5842,304512,209475.0,28932960.0
2014-10-02,5842,6157,5786,6149,436517,220469.0,28932960.0
2014-10-06,6181,6189,5898,5931,172117,212657.0,28932960.0
2014-10-07,5931,6036,5818,5899,126911,211500.0,28932960.0
2014-10-08,5826,6173,5826,5899,183049,211500.0,28932960.0
2014-10-10,5850,5979,5729,5730,101476,205424.0,28932960.0
2014-10-13,5737,5931,5673,5697,107051,204267.0,28932960.0
2014-10-14,5705,5753,5640,5681,100857,203688.0,28932960.0
2014-10-15,5648,5681,5479,5544,217771,198769.0,28932960.0
2014-10-16,5487,5681,5447,5665,161526,203109.0,28932960.0
2014-10-17,5664,5745,5568,5689,214953,203977.0,28932960.0
2014-10-20,5729,5794,5689,5689,209904,203977.0,28932960.0
2014-10-21,5681,5939,5535,5891,244676,211211.0,28932960.0
2014-10-22,5850,6100,5834,5923,305858,212368.0,28932960.0
2014-10-23,5931,6003,5874,5972,182856,214104.0,28932960.0
2014-10-24,5971,5971,5802,5802,225897,208028.0,28932960.0
2014-10-27,5761,5826,5729,5794,201423,207739.0,28932960.0
2014-10-28,5907,5931,5737,5738,125526,205713.0,28932960.0
2014-10-29,5729,5898,5648,5851,169977,209764.0,28932960.0
2014-10-30,5802,6011,5769,5907,234922,211789.0,28932960.0
2014-10-31,5971,5971,5697,5842,138442,209475.0,28932960.0
2014-11-03,5882,5898,5721,5794,127832,207739.0,28932960.0
2014-11-04,5882,5898,5745,5754,119098,206292.0,28932960.0
2014-11-05,5673,5834,5673,5730,107323,205424.0,28932960.0
2014-11-06,5729,5858,5673,5713,102301,204845.0,28932960.0
2014-11-07,5681,5874,5681,5754,130800,206292.0,28932960.0
2014-11-10,5834,5834,5689,5730,85235,205424.0,28932960.0
2014-11-11,5729,5786,5568,5730,220755,205424.0,28932960.0
2014-11-12,5721,5753,5624,5721,159121,205135.0,28932960.0
2014-11-13,5721,5979,5640,5972,271880,214104.0,28932960.0
2014-11-14,6044,6181,5979,6173,568995,264852.0,34621165.0
2014-11-17,6294,6310,6100,6125,396073,262775.0,34621165.0
2014-11-18,6084,6165,6003,6157,326207,264159.0,34621165.0
2014-11-19,6157,6318,6116,6181,306617,265198.0,34621165.0
2014-11-20,6181,6810,6181,6714,861678,288048.0,34621165.0
2014-11-21,6746,6770,6496,6593,470348,282855.0,34621165.0
2014-11-24,6592,6592,6350,6496,312517,278700.0,34621165.0
2014-11-25,6536,6657,6439,6593,364494,282855.0,34621165.0
2014-11-26,6592,6778,6512,6649,274430,285278.0,34621165.0
2014-11-27,6665,6705,6480,6577,191376,282162.0,34621165.0
2014-11-28,6641,6835,6504,6666,436042,285971.0,34621165.0
2014-12-01,6697,6722,6520,6553,163378,281124.0,34621165.0
2014-12-02,6560,6576,6383,6448,185611,276623.0,34621165.0
2014-12-03,6391,6536,6391,6480,266859,278008.0,34621165.0
2014-12-04,6544,6649,6455,6593,301619,282855.0,34621165.0
2014-12-05,6649,6778,6536,6746,473492,289433.0,34621165.0
2014-12-08,6818,6818,6576,6682,304845,286663.0,34621165.0
2014-12-09,6681,6762,6609,6666,205070,285971.0,34621165.0
2014-12-10,6665,6689,6480,6536,202312,280431.0,34621165.0
2014-12-11,6496,6536,6342,6432,320550,275931.0,34621165.0
2014-12-12,6391,6455,6237,6270,163941,269006.0,34621165.0
2014-12-15,6205,6439,6157,6424,157934,275584.0,34621165.0
2014-12-16,6342,6480,6342,6456,292836,276969.0,34621165.0
2014-12-17,6447,6471,6367,6415,267326,275238.0,34621165.0
2014-12-18,6447,6447,6092,6254,430245,268314.0,34621165.0
2014-12-19,6294,6350,6141,6270,193496,269006.0,34621165.0
2014-12-22,6262,6350,6237,6270,155745,269006.0,34621165.0
2014-12-23,6334,6350,6189,6206,167307,266237.0,34621165.0
2014-12-24,6181,6423,6133,6359,224967,272815.0,34621165.0
2014-12-26,6391,6488,6326,6415,115210,275238.0,34621165.0
2014-12-29,6423,6471,6294,6319,98635,271084.0,34621165.0
2014-12-30,6245,6423,6020,6133,167812,263121.0,34621165.0
2015-01-02,6116,6213,5850,6133,391022,263121.0,34621165.0
2015-01-05,6100,6149,5915,5996,188467,257235.0,34621165.0
2015-01-06,5971,6076,5850,5947,111884,255158.0,34621165.0
2015-01-07,5915,5987,5794,5907,142793,253427.0,34621165.0
2015-01-08,5987,6044,5866,5980,131619,256543.0,34621165.0
2015-01-09,6084,6084,5850,5964,118306,255850.0,34621165.0
2015-01-12,5979,5995,5802,5883,147886,252388.0,34621165.0
2015-01-13,5834,5898,5794,5810,101856,249272.0,34621165.0
2015-01-14,5874,5890,5697,5713,129021,245118.0,34621165.0
2015-01-15,5656,5866,5656,5802,61791,248926.0,34621165.0
2015-01-16,5850,5850,5673,5689,118909,244079.0,34621165.0
2015-01-19,5664,5802,5648,5689,110876,244079.0,34621165.0
2015-01-20,5689,5947,5689,5891,129716,252735.0,34621165.0
2015-01-21,5866,5939,5794,5931,112453,254466.0,34621165.0
2015-01-22,5939,5971,5818,5915,87347,253773.0,34621165.0
2015-01-23,5915,5955,5826,5907,89519,253427.0,34621165.0
2015-01-26,5907,5955,5777,5802,53046,248926.0,34621165.0
2015-01-27,5794,5842,5761,5810,138437,249272.0,34621165.0
2015-01-28,5818,6044,5786,6044,139760,259313.0,34621165.0
2015-01-29,6108,6108,5963,6068,120515,260351.0,34621165.0
2015-01-30,6116,6116,5939,6085,122659,261044.0,34621165.0
2015-02-02,6084,6116,6011,6036,59171,258966.0,34621165.0
2015-02-03,6020,6221,5979,6060,147531,260005.0,34621165.0
2015-02-04,6076,6181,6011,6060,208233,260005.0,34621165.0
2015-02-05,6108,6189,6036,6109,190562,262082.0,34621165.0
2015-02-06,6237,6463,6157,6222,528346,266929.0,34621165.0
2015-02-09,6221,6221,6003,6117,229726,262428.0,34621165.0
