현대홈쇼핑(057050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-05,108500,110500,108000,109000,26464,1308000.0,12000000.0
2016-12-06,110500,110500,109000,109000,18787,1308000.0,12000000.0
2016-12-07,109000,109500,107000,107500,18446,1290000.0,12000000.0
2016-12-08,108000,111000,107500,111000,32898,1332000.0,12000000.0
2016-12-09,110000,110500,108500,109000,23651,1308000.0,12000000.0
2016-12-12,109500,110500,108000,108500,25620,1302000.0,12000000.0
2016-12-13,109000,112000,108500,111000,38000,1332000.0,12000000.0
2016-12-14,111000,111500,110500,110500,35802,1326000.0,12000000.0
2016-12-15,110000,110500,108500,110500,25435,1326000.0,12000000.0
2016-12-16,109500,110000,108500,109000,31365,1308000.0,12000000.0
2016-12-19,110500,112500,109500,110000,36412,1320000.0,12000000.0
2016-12-20,110500,114000,110000,112500,30554,1350000.0,12000000.0
2016-12-21,113000,114000,111500,112000,24731,1344000.0,12000000.0
2016-12-22,112000,114000,111500,112500,19530,1350000.0,12000000.0
2016-12-23,112500,115000,112500,114000,26605,1368000.0,12000000.0
2016-12-26,114000,115500,113000,113500,18549,1362000.0,12000000.0
2016-12-27,114000,114500,113000,113500,25406,1362000.0,12000000.0
2016-12-28,112500,113500,111500,112000,25178,1344000.0,12000000.0
2016-12-29,113000,113000,111500,111500,23826,1338000.0,12000000.0
2017-01-02,112000,113500,111000,112500,14885,1350000.0,12000000.0
2017-01-03,112000,112500,109500,110000,23445,1320000.0,12000000.0
2017-01-04,109500,110500,107000,107500,39956,1290000.0,12000000.0
2017-01-05,107500,110500,107500,109500,31422,1314000.0,12000000.0
2017-01-06,110500,110500,108000,108000,13696,1296000.0,12000000.0
2017-01-09,108000,109000,107500,108000,15986,1296000.0,12000000.0
2017-01-10,107500,108500,106500,107000,32633,1284000.0,12000000.0
2017-01-11,106500,107000,105000,105500,14334,1266000.0,12000000.0
2017-01-12,105500,109500,105500,108500,37952,1302000.0,12000000.0
2017-01-13,108500,109000,107000,108500,17749,1302000.0,12000000.0
2017-01-16,109000,109500,107500,108500,22520,1302000.0,12000000.0
2017-01-17,109500,110000,107500,108500,15427,1302000.0,12000000.0
2017-01-18,108500,109000,107000,108500,13386,1302000.0,12000000.0
2017-01-19,108000,108500,106500,107000,25615,1284000.0,12000000.0
2017-01-20,107500,108500,106500,108000,19028,1296000.0,12000000.0
2017-01-23,107000,108500,105000,106000,28967,1272000.0,12000000.0
2017-01-24,106000,108000,105500,107000,14685,1284000.0,12000000.0
2017-01-25,107000,109000,106000,107500,19755,1290000.0,12000000.0
2017-01-26,108000,108500,106500,106500,16836,1278000.0,12000000.0
2017-01-31,106000,108500,105500,108500,11857,1302000.0,12000000.0
2017-02-01,109000,114000,108000,111500,36328,1338000.0,12000000.0
2017-02-02,110500,112000,108000,108500,29256,1302000.0,12000000.0
2017-02-03,109000,112500,108500,111000,20763,1332000.0,12000000.0
2017-02-06,112000,112000,109000,109000,19241,1308000.0,12000000.0
2017-02-07,109500,115000,108500,112500,60211,1350000.0,12000000.0
2017-02-08,112500,114500,111500,113000,34608,1356000.0,12000000.0
2017-02-09,113000,116000,112500,116000,41101,1392000.0,12000000.0
2017-02-10,116500,117000,112000,112000,45571,1344000.0,12000000.0
2017-02-13,113000,114500,112000,112500,28630,1350000.0,12000000.0
2017-02-14,113500,114000,110000,111000,42698,1332000.0,12000000.0
2017-02-15,111000,114000,111000,113500,41942,1362000.0,12000000.0
2017-02-16,114000,114500,112500,112500,25847,1350000.0,12000000.0
2017-02-17,113000,114500,110000,111000,31736,1332000.0,12000000.0
2017-02-20,111000,112000,110000,110500,12939,1326000.0,12000000.0
2017-02-21,111000,115000,111000,115000,27840,1380000.0,12000000.0
2017-02-22,113500,116000,113000,114500,23651,1374000.0,12000000.0
2017-02-23,115000,116500,113500,114000,22889,1368000.0,12000000.0
2017-02-24,114000,116500,113500,115000,33477,1380000.0,12000000.0
2017-02-27,116000,119500,115500,117500,40350,1410000.0,12000000.0
2017-02-28,118000,118000,114500,114500,28040,1374000.0,12000000.0
2017-03-02,115500,115500,110500,111500,37968,1338000.0,12000000.0
2017-03-03,111000,113000,109000,110500,32812,1326000.0,12000000.0
2017-03-06,110000,113000,109000,112000,24893,1344000.0,12000000.0
2017-03-07,113000,113500,111500,113000,15831,1356000.0,12000000.0
2017-03-08,112000,113000,110500,110500,33114,1326000.0,12000000.0
2017-03-09,110500,112500,110000,112000,26552,1344000.0,12000000.0
2017-03-10,114000,118500,112500,113500,70901,1362000.0,12000000.0
2017-03-13,113500,115000,113500,114000,22429,1368000.0,12000000.0
2017-03-14,113500,114000,111500,111500,30669,1338000.0,12000000.0
2017-03-15,112000,112000,109000,109500,30951,1314000.0,12000000.0
2017-03-16,110000,110500,108000,109000,29219,1308000.0,12000000.0
2017-03-17,109500,111000,108500,110500,19588,1326000.0,12000000.0
2017-03-20,110500,110500,109000,110000,14439,1320000.0,12000000.0
2017-03-21,111000,112000,109500,110000,23006,1320000.0,12000000.0
2017-03-22,110500,112500,109500,112000,32925,1344000.0,12000000.0
2017-03-23,112500,112500,111000,112000,22243,1344000.0,12000000.0
2017-03-24,112500,119500,111500,117000,91711,1404000.0,12000000.0
2017-03-27,118000,124000,117000,123000,68716,1476000.0,12000000.0
2017-03-28,123500,124000,120500,121500,28883,1458000.0,12000000.0
2017-03-29,122500,123500,118500,122500,39568,1470000.0,12000000.0
2017-03-30,122000,124500,121000,123500,21685,1482000.0,12000000.0
2017-03-31,126000,128000,123500,127500,35567,1530000.0,12000000.0
2017-04-03,126000,130000,125500,126000,27236,1512000.0,12000000.0
2017-04-04,124500,126000,123500,124500,39481,1494000.0,12000000.0
2017-04-05,124000,125500,122500,122500,24539,1470000.0,12000000.0
2017-04-06,122000,123500,121000,123000,19389,1476000.0,12000000.0
2017-04-07,122000,124000,121000,122500,17406,1470000.0,12000000.0
2017-04-10,122000,122500,120000,120000,16228,1440000.0,12000000.0
2017-04-11,120000,123500,120000,120000,29807,1440000.0,12000000.0
2017-04-12,120000,124500,120000,123500,21577,1482000.0,12000000.0
2017-04-13,124500,127000,123500,127000,32827,1524000.0,12000000.0
2017-04-14,127000,127500,125000,126500,16513,1518000.0,12000000.0
2017-04-17,126500,127000,124500,125500,15323,1506000.0,12000000.0
2017-04-18,126000,126500,122000,123000,31067,1476000.0,12000000.0
2017-04-19,122000,125000,122000,122500,28795,1470000.0,12000000.0
2017-04-20,122500,125500,122000,124000,21491,1488000.0,12000000.0
2017-04-21,123500,125500,123000,123000,20853,1476000.0,12000000.0
2017-04-24,122500,124000,121500,121500,12309,1458000.0,12000000.0
2017-04-25,121500,122500,120500,121000,10927,1452000.0,12000000.0
2017-04-26,121500,124500,121000,123000,30530,1476000.0,12000000.0
2017-04-27,124000,125500,121500,123000,17813,1476000.0,12000000.0
2017-04-28,121500,122500,121000,122000,21324,1464000.0,12000000.0
2017-05-02,122000,123000,120500,120500,17228,1446000.0,12000000.0
2017-05-04,120000,123000,120000,122500,16377,1470000.0,12000000.0
2017-05-08,122000,125000,121000,124500,28359,1494000.0,12000000.0
2017-05-10,125000,127000,123000,123000,26484,1476000.0,12000000.0
2017-05-11,125000,132000,124000,132000,74096,1584000.0,12000000.0
2017-05-12,132000,133000,129500,131500,30640,1578000.0,12000000.0
2017-05-15,132000,132000,130000,132000,26598,1584000.0,12000000.0
2017-05-16,132000,133000,128000,128000,34697,1536000.0,12000000.0
2017-05-17,127000,131000,125500,129500,32954,1554000.0,12000000.0
2017-05-18,127500,131000,127500,129000,26413,1548000.0,12000000.0
2017-05-19,129000,133000,128500,131500,27238,1578000.0,12000000.0
2017-05-22,133500,133500,129000,130000,26651,1560000.0,12000000.0
2017-05-23,129500,134000,129500,132500,29773,1590000.0,12000000.0
2017-05-24,134000,134000,129000,129500,25062,1554000.0,12000000.0
2017-05-25,130000,132000,130000,130500,23399,1566000.0,12000000.0
2017-05-26,131000,134000,128000,133500,34176,1602000.0,12000000.0
2017-05-29,134500,134500,131000,133000,21471,1596000.0,12000000.0
2017-05-30,133500,135000,133000,133500,24931,1602000.0,12000000.0
2017-05-31,133000,137500,133000,137000,49911,1644000.0,12000000.0
2017-06-01,136500,139500,133000,138000,36058,1656000.0,12000000.0
2017-06-02,137000,139000,137000,137000,28786,1644000.0,12000000.0
2017-06-05,137500,138500,136000,137000,22280,1644000.0,12000000.0
2017-06-07,135000,140000,135000,138000,31817,1656000.0,12000000.0
2017-06-08,139500,140500,138500,139500,91631,1674000.0,12000000.0
2017-06-09,141500,141500,138000,138500,43267,1662000.0,12000000.0
2017-06-12,137500,138500,134500,134500,32459,1614000.0,12000000.0
2017-06-13,135500,139000,134000,138000,23946,1656000.0,12000000.0
2017-06-14,137000,139500,135500,136500,23479,1638000.0,12000000.0
2017-06-15,135500,136500,134500,134500,16971,1614000.0,12000000.0
2017-06-16,134500,135000,131000,131000,15476,1572000.0,12000000.0
2017-06-19,131000,133000,130500,132500,13036,1590000.0,12000000.0
2017-06-20,132000,132500,128500,129500,25289,1554000.0,12000000.0
2017-06-21,128500,132000,128500,132000,10868,1584000.0,12000000.0
2017-06-22,130500,131000,128500,129000,12629,1548000.0,12000000.0
2017-06-23,131000,131000,127500,129500,16684,1554000.0,12000000.0
2017-06-26,129500,130500,128000,129000,10774,1548000.0,12000000.0
2017-06-27,128500,132500,128000,131500,21318,1578000.0,12000000.0
2017-06-28,132000,134000,130500,132500,20809,1590000.0,12000000.0
2017-06-29,132000,132500,130000,130000,12917,1560000.0,12000000.0
2017-06-30,129500,133000,129500,131000,22712,1572000.0,12000000.0
2017-07-03,132000,134000,131000,133500,12234,1602000.0,12000000.0
2017-07-04,133500,133500,131000,132000,15475,1584000.0,12000000.0
2017-07-05,131500,132500,129000,129000,15918,1548000.0,12000000.0
2017-07-06,129000,130500,128500,128500,14184,1542000.0,12000000.0
2017-07-07,127500,131500,127500,128500,18263,1542000.0,12000000.0
2017-07-10,128500,130000,127000,129500,14264,1554000.0,12000000.0
2017-07-11,129500,133000,129500,133000,26426,1596000.0,12000000.0
2017-07-12,131500,134500,130000,130000,20840,1560000.0,12000000.0
2017-07-13,131000,137000,130000,133500,24924,1602000.0,12000000.0
2017-07-14,133000,135500,133000,135000,16550,1620000.0,12000000.0
2017-07-17,138000,138000,131500,132000,21487,1584000.0,12000000.0
2017-07-18,132000,133000,131000,132500,16352,1590000.0,12000000.0
2017-07-19,133500,134500,131500,133500,18685,1602000.0,12000000.0
2017-07-20,134000,135500,133000,134500,23612,1614000.0,12000000.0
2017-07-21,134000,135000,132000,132000,15432,1584000.0,12000000.0
2017-07-24,133500,133500,131500,133000,10964,1596000.0,12000000.0
2017-07-25,134000,135500,134000,135000,15741,1620000.0,12000000.0
2017-07-26,135500,138500,135000,137500,21252,1650000.0,12000000.0
2017-07-27,138500,140000,135500,139500,19381,1674000.0,12000000.0
2017-07-28,139500,141500,138500,139000,17594,1668000.0,12000000.0
2017-07-31,138500,142500,137500,138000,14844,1656000.0,12000000.0
2017-08-01,138000,140500,136500,137500,18777,1650000.0,12000000.0
2017-08-02,137500,138000,135500,135500,13944,1626000.0,12000000.0
2017-08-03,134500,136000,133000,134500,19723,1614000.0,12000000.0
2017-08-04,135000,141000,135000,140000,35665,1680000.0,12000000.0
2017-08-07,140000,140500,137500,137500,22380,1650000.0,12000000.0
2017-08-08,137500,142000,137500,140500,40169,1686000.0,12000000.0
2017-08-09,138500,146500,138000,144000,60936,1728000.0,12000000.0
2017-08-10,144000,145500,143000,144000,45034,1728000.0,12000000.0
2017-08-11,143000,148000,141000,147500,66933,1770000.0,12000000.0
2017-08-14,148000,148000,138500,140000,36530,1680000.0,12000000.0
2017-08-16,139000,140500,137500,138000,26055,1656000.0,12000000.0
2017-08-17,137500,141000,133000,138000,41268,1656000.0,12000000.0
2017-08-18,137000,140500,134000,137000,31643,1644000.0,12000000.0
2017-08-21,138000,138500,136000,136500,17002,1638000.0,12000000.0
2017-08-22,138500,139500,136000,137000,20128,1644000.0,12000000.0
2017-08-23,136500,138500,136000,137000,16901,1644000.0,12000000.0
2017-08-24,136500,139000,136500,138500,15381,1662000.0,12000000.0
2017-08-25,138500,138500,136500,138000,9538,1656000.0,12000000.0
2017-08-28,137000,138500,135500,136000,13045,1632000.0,12000000.0
2017-08-29,137000,137000,134000,135500,19520,1626000.0,12000000.0
2017-08-30,136000,136500,134500,136500,20027,1638000.0,12000000.0
2017-08-31,135500,137500,135500,137500,20769,1650000.0,12000000.0
2017-09-01,136500,139000,136500,137500,17585,1650000.0,12000000.0
2017-09-04,139000,139000,136000,136500,8000,1638000.0,12000000.0
2017-09-05,136500,137500,135000,136500,10668,1638000.0,12000000.0
2017-09-06,138000,138000,135000,135500,13421,1626000.0,12000000.0
2017-09-07,136500,137500,134000,137500,25382,1650000.0,12000000.0
2017-09-08,136000,143000,133500,140000,37026,1680000.0,12000000.0
2017-09-11,141500,141500,135000,136000,19050,1632000.0,12000000.0
2017-09-12,135500,135500,133000,134000,17794,1608000.0,12000000.0
2017-09-13,133500,134000,130000,130500,27711,1566000.0,12000000.0
2017-09-14,129000,131000,127000,131000,36272,1572000.0,12000000.0
2017-09-15,130500,131000,128000,130500,24511,1566000.0,12000000.0
2017-09-18,131000,131000,124500,126500,44919,1518000.0,12000000.0
2017-09-19,125500,127000,124000,124500,24606,1494000.0,12000000.0
2017-09-20,124500,125000,121000,122000,30525,1464000.0,12000000.0
2017-09-21,121000,123000,120000,122000,25657,1464000.0,12000000.0
2017-09-22,121000,122500,119000,120500,19438,1446000.0,12000000.0
2017-09-25,120500,122000,118500,119000,18049,1428000.0,12000000.0
2017-09-26,120000,123500,119500,122500,28459,1470000.0,12000000.0
2017-09-27,123500,123500,120000,120500,20243,1446000.0,12000000.0
2017-09-28,120000,123000,119000,122500,15414,1470000.0,12000000.0
2017-09-29,121500,122500,120000,121000,15625,1452000.0,12000000.0
2017-10-10,121500,122500,120000,120500,20686,1446000.0,12000000.0
2017-10-11,121500,123000,120000,122500,25480,1470000.0,12000000.0
2017-10-12,122500,123500,121500,123500,22793,1482000.0,12000000.0
2017-10-13,123000,124500,118500,120000,47251,1440000.0,12000000.0
2017-10-16,120000,121500,119000,121000,24530,1452000.0,12000000.0
2017-10-17,120500,123000,118500,121500,46871,1458000.0,12000000.0
2017-10-18,121000,123500,120500,122000,12293,1464000.0,12000000.0
2017-10-19,122000,123000,119500,121000,26933,1452000.0,12000000.0
2017-10-20,121000,121000,119500,121000,30309,1452000.0,12000000.0
2017-10-23,120000,121500,119500,120000,23303,1440000.0,12000000.0
2017-10-24,119500,121500,119000,121000,16228,1452000.0,12000000.0
2017-10-25,120500,125500,120500,124500,42122,1494000.0,12000000.0
2017-10-26,124500,125500,123500,125000,10922,1500000.0,12000000.0
2017-10-27,124000,125500,123000,123500,12359,1482000.0,12000000.0
2017-10-30,123500,124000,122000,123500,15606,1482000.0,12000000.0
2017-10-31,123000,124000,121000,122000,19378,1464000.0,12000000.0
2017-11-01,122000,122500,120000,121500,25549,1458000.0,12000000.0
2017-11-02,120500,121000,118000,118500,31080,1422000.0,12000000.0
2017-11-03,119000,120500,118500,120000,23684,1440000.0,12000000.0
2017-11-06,120000,122000,120000,121500,24288,1458000.0,12000000.0
2017-11-07,120500,123000,120500,122500,18607,1470000.0,12000000.0
2017-11-08,121500,123500,121500,123000,19922,1476000.0,12000000.0
2017-11-09,125000,128500,124500,128000,67280,1536000.0,12000000.0
2017-11-10,127000,128500,123500,125000,36905,1500000.0,12000000.0
2017-11-13,125000,127000,124500,125500,24819,1506000.0,12000000.0
2017-11-14,125000,127000,122500,123000,30251,1476000.0,12000000.0
2017-11-15,123000,127000,122500,127000,33427,1524000.0,12000000.0
2017-11-16,128000,128000,124500,126000,16360,1512000.0,12000000.0
2017-11-17,125000,127000,123500,124000,22498,1488000.0,12000000.0
2017-11-20,124000,125500,122500,123500,29695,1482000.0,12000000.0
2017-11-21,123500,125500,122500,123500,20308,1482000.0,12000000.0
2017-11-22,125500,126000,121500,121500,29942,1458000.0,12000000.0
2017-11-23,122000,122500,121000,122000,16977,1464000.0,12000000.0
2017-11-24,123000,123500,122000,123000,20035,1476000.0,12000000.0
2017-11-27,123000,125500,123000,124500,35251,1494000.0,12000000.0
2017-11-28,124500,125500,122000,123000,38621,1476000.0,12000000.0
2017-11-29,124000,125000,123000,124500,26452,1494000.0,12000000.0
2017-11-30,125500,132000,123000,130500,97003,1566000.0,12000000.0
2017-12-01,131000,131500,127500,130000,36162,1560000.0,12000000.0
2017-12-04,130000,131000,126500,127500,24003,1530000.0,12000000.0
2017-12-05,127500,129000,127000,128000,23088,1536000.0,12000000.0
2017-12-06,128000,129500,126500,127000,21857,1524000.0,12000000.0
2017-12-07,127500,128000,125000,126000,28068,1512000.0,12000000.0
2017-12-08,125000,126500,123500,124000,24733,1488000.0,12000000.0
2017-12-11,123500,126000,123500,124500,18531,1494000.0,12000000.0
2017-12-12,124000,124500,121500,122000,30564,1464000.0,12000000.0
2017-12-13,122500,124500,121500,122500,32061,1470000.0,12000000.0
2017-12-14,123500,123500,118000,118000,64280,1416000.0,12000000.0
2017-12-15,119500,124000,118000,124000,78051,1488000.0,12000000.0
2017-12-18,123000,124500,122500,124000,15123,1488000.0,12000000.0
2017-12-19,124500,124500,121500,123000,18944,1476000.0,12000000.0
2017-12-20,123000,124500,122500,124000,13881,1488000.0,12000000.0
2017-12-21,123000,123500,122000,123500,16944,1482000.0,12000000.0
2017-12-22,123500,124000,122000,123000,20327,1476000.0,12000000.0
2017-12-26,123500,127000,123000,125500,25263,1506000.0,12000000.0
2017-12-27,123500,124000,122000,123000,14844,1476000.0,12000000.0
2017-12-28,123000,123500,119500,120500,35891,1446000.0,12000000.0
2018-01-02,121500,122500,118500,119000,53209,1428000.0,12000000.0
2018-01-03,118500,119000,118000,118500,22067,1422000.0,12000000.0
2018-01-04,118000,118500,113000,114500,68294,1374000.0,12000000.0
2018-01-05,114500,116000,113500,114500,42832,1374000.0,12000000.0
2018-01-08,115000,118000,115000,117000,34084,1404000.0,12000000.0
2018-01-09,117000,119000,116000,118500,39662,1422000.0,12000000.0
2018-01-10,118500,121500,118000,120500,38779,1446000.0,12000000.0
2018-01-11,121000,121500,118500,119000,29599,1428000.0,12000000.0
2018-01-12,119000,121000,118000,118500,28600,1422000.0,12000000.0
2018-01-15,118500,120000,118000,118500,41713,1422000.0,12000000.0
2018-01-16,118000,120000,118000,119500,18975,1434000.0,12000000.0
2018-01-17,119000,123000,119000,122500,34066,1470000.0,12000000.0
2018-01-18,121500,122500,119000,119500,26376,1434000.0,12000000.0
2018-01-19,119500,120000,117500,117500,26834,1410000.0,12000000.0
2018-01-22,117500,119500,117500,118500,17967,1422000.0,12000000.0
2018-01-23,118500,120000,118500,119500,19360,1434000.0,12000000.0
2018-01-24,119500,121500,118500,120500,42316,1446000.0,12000000.0
2018-01-25,119500,120500,117500,118000,40056,1416000.0,12000000.0
2018-01-26,118000,121500,118000,121500,54095,1458000.0,12000000.0
2018-01-29,122000,126000,121000,124500,56492,1494000.0,12000000.0
2018-01-30,124500,125500,120000,121000,42625,1452000.0,12000000.0
2018-01-31,120500,121000,118500,119500,37277,1434000.0,12000000.0
2018-02-01,119000,121000,119000,120500,36452,1446000.0,12000000.0
2018-02-02,119500,120500,116500,118000,53033,1416000.0,12000000.0
2018-02-05,117500,118000,115500,116000,29425,1392000.0,12000000.0
2018-02-06,114000,115500,111500,115500,49434,1386000.0,12000000.0
2018-02-07,115500,116000,113000,113500,34607,1362000.0,12000000.0
2018-02-08,112000,114500,111500,112500,39724,1350000.0,12000000.0
2018-02-09,110500,112000,110000,111500,43774,1338000.0,12000000.0
2018-02-12,111000,111500,107500,108500,74457,1302000.0,12000000.0
2018-02-13,108500,109500,105500,106500,54965,1278000.0,12000000.0
2018-02-14,106500,108000,106000,107500,32619,1290000.0,12000000.0
2018-02-19,108500,110000,107500,108500,20637,1302000.0,12000000.0
2018-02-20,108500,109500,107500,108500,14907,1302000.0,12000000.0
2018-02-21,108500,109000,106500,108000,36087,1296000.0,12000000.0
2018-02-22,107500,108000,106000,107500,20924,1290000.0,12000000.0
2018-02-23,108000,109500,106000,109000,39970,1308000.0,12000000.0
2018-02-26,109500,110000,108000,109500,29054,1314000.0,12000000.0
2018-02-27,109000,109500,107000,108000,34576,1296000.0,12000000.0
2018-02-28,107000,110500,106500,110000,36300,1320000.0,12000000.0
2018-03-02,108000,109500,106000,107000,34678,1284000.0,12000000.0
2018-03-05,106500,107500,106000,106000,17252,1272000.0,12000000.0
2018-03-06,106500,108000,105000,107000,37241,1284000.0,12000000.0
2018-03-07,106500,107000,104000,104500,48527,1254000.0,12000000.0
2018-03-08,104500,106500,104500,106000,30913,1272000.0,12000000.0
2018-03-09,106000,108500,105000,106000,40883,1272000.0,12000000.0
2018-03-12,107000,107500,105500,106000,21045,1272000.0,12000000.0
2018-03-13,105500,106500,105000,105000,32689,1260000.0,12000000.0
2018-03-14,104500,105500,104500,105000,13752,1260000.0,12000000.0
2018-03-15,105500,106500,104500,106500,17666,1278000.0,12000000.0
2018-03-16,106000,107500,106000,106000,9341,1272000.0,12000000.0
2018-03-19,106500,106500,104500,105000,21779,1260000.0,12000000.0
2018-03-20,104500,104500,103000,103500,29751,1242000.0,12000000.0
2018-03-21,103500,105000,103500,104500,20684,1254000.0,12000000.0
2018-03-22,104000,105500,104000,104000,12504,1248000.0,12000000.0
2018-03-23,103000,104000,102500,103500,27656,1242000.0,12000000.0
2018-03-26,103000,104000,102500,103000,9799,1236000.0,12000000.0
2018-03-27,103500,106000,103500,105000,20761,1260000.0,12000000.0
2018-03-28,104500,106000,103500,105000,13398,1260000.0,12000000.0
2018-03-29,105000,106000,103500,104000,18436,1248000.0,12000000.0
2018-03-30,105000,106500,104000,106500,19146,1278000.0,12000000.0
2018-04-02,106500,108000,106000,106500,25586,1278000.0,12000000.0
2018-04-03,106500,108000,105500,107000,14957,1284000.0,12000000.0
2018-04-04,106500,107000,105500,106000,13481,1272000.0,12000000.0
2018-04-05,106500,107000,105500,106000,1158061,1272000.0,12000000.0
2018-04-06,106500,107500,105500,106000,30207,1272000.0,12000000.0
2018-04-09,106000,107000,105500,106000,13498,1272000.0,12000000.0
2018-04-10,105500,106500,105000,105500,25105,1266000.0,12000000.0
2018-04-11,105500,106000,104500,105500,22150,1266000.0,12000000.0
2018-04-12,105500,106000,104000,104500,23935,1254000.0,12000000.0
2018-04-13,104500,105000,103000,104000,31326,1248000.0,12000000.0
2018-04-16,103500,104000,103000,103500,22291,1242000.0,12000000.0
2018-04-17,103500,104500,103000,104500,28072,1254000.0,12000000.0
2018-04-18,104500,106500,104000,105000,48020,1260000.0,12000000.0
2018-04-19,105000,106500,104500,105000,33196,1260000.0,12000000.0
2018-04-20,104500,106500,104500,106000,27451,1272000.0,12000000.0
2018-04-23,106000,106500,104500,105000,18023,1260000.0,12000000.0
2018-04-24,105000,107000,105000,105500,26946,1266000.0,12000000.0
2018-04-25,106000,107500,106000,107000,50778,1284000.0,12000000.0
2018-04-26,107500,108500,106500,106500,28738,1278000.0,12000000.0
2018-04-27,106500,108000,106000,106000,20889,1272000.0,12000000.0
2018-04-30,106500,108500,106000,108500,45052,1302000.0,12000000.0
2018-05-02,109000,112000,108500,111000,89160,1332000.0,12000000.0
2018-05-03,111000,111500,109000,110500,24315,1326000.0,12000000.0
2018-05-04,110000,112500,109000,110000,19696,1320000.0,12000000.0
2018-05-08,110000,111000,107500,108500,36122,1302000.0,12000000.0
2018-05-09,108500,109000,107000,108000,18187,1296000.0,12000000.0
2018-05-10,108000,108500,106000,108500,28742,1302000.0,12000000.0
2018-05-11,108500,111000,108000,109500,30340,1314000.0,12000000.0
2018-05-14,110000,111000,109000,110500,23029,1326000.0,12000000.0
2018-05-15,111000,112000,110000,111500,32399,1338000.0,12000000.0
2018-05-16,111000,111500,110000,110500,14354,1326000.0,12000000.0
2018-05-17,110000,111500,109500,110000,24139,1320000.0,12000000.0
2018-05-18,109500,111000,109000,111000,19945,1332000.0,12000000.0
2018-05-21,111500,113000,110000,112000,23493,1344000.0,12000000.0
2018-05-23,110500,111500,109500,110000,22592,1320000.0,12000000.0
2018-05-24,110000,111000,109500,110000,12542,1320000.0,12000000.0
2018-05-25,109500,109500,108000,108500,26945,1302000.0,12000000.0
2018-05-28,109000,109500,106500,107000,13070,1284000.0,12000000.0
2018-05-29,106500,107500,106000,106500,9012,1278000.0,12000000.0
2018-05-30,106500,106500,103500,105500,23515,1266000.0,12000000.0
2018-05-31,105000,107000,104500,106500,22707,1278000.0,12000000.0
2018-06-01,106000,107500,105500,105500,13597,1266000.0,12000000.0
2018-06-04,106000,106500,105500,106000,14213,1272000.0,12000000.0
2018-06-05,106000,108500,106000,107500,15082,1290000.0,12000000.0
2018-06-07,107000,109500,107000,109000,14184,1308000.0,12000000.0
2018-06-08,109000,109500,108000,108500,14900,1302000.0,12000000.0
2018-06-11,109000,111000,108500,110500,19905,1326000.0,12000000.0
2018-06-12,111000,112000,110000,111500,17641,1338000.0,12000000.0
2018-06-14,111500,113500,110000,110500,34341,1326000.0,12000000.0
2018-06-15,110000,111500,109000,109500,13942,1314000.0,12000000.0
2018-06-18,110000,113500,108500,112500,52524,1350000.0,12000000.0
2018-06-19,112500,115500,112000,114000,76158,1368000.0,12000000.0
2018-06-20,113500,114000,111000,112500,27850,1350000.0,12000000.0
2018-06-21,111000,114500,111000,113000,21607,1356000.0,12000000.0
2018-06-22,112000,113500,110500,112500,23597,1350000.0,12000000.0
2018-06-25,112000,112500,110500,112000,12091,1344000.0,12000000.0
2018-06-26,112500,113500,111500,112000,20793,1344000.0,12000000.0
2018-06-27,111000,113000,110500,112500,19945,1350000.0,12000000.0
2018-06-28,112500,113500,110500,111000,21835,1332000.0,12000000.0
2018-06-29,111000,114000,111000,112500,43079,1350000.0,12000000.0
2018-07-02,112500,116000,111500,112500,64771,1350000.0,12000000.0
2018-07-03,113000,115000,112000,112500,34357,1350000.0,12000000.0
2018-07-04,112000,114500,110000,114500,18595,1374000.0,12000000.0
2018-07-05,115000,116000,113000,113500,14489,1362000.0,12000000.0
2018-07-06,113000,115500,113000,114000,38529,1368000.0,12000000.0
2018-07-09,115000,116500,114000,116500,35586,1398000.0,12000000.0
2018-07-10,116000,116500,113500,113500,35096,1362000.0,12000000.0
2018-07-11,112500,114000,111000,112000,32379,1344000.0,12000000.0
2018-07-12,113000,114000,111000,111500,27151,1338000.0,12000000.0
2018-07-13,111000,112000,109500,110000,27316,1320000.0,12000000.0
2018-07-16,109500,112000,109500,111000,25857,1332000.0,12000000.0
2018-07-17,110500,112000,110000,110000,16430,1320000.0,12000000.0
2018-07-18,110000,111000,108500,109000,16416,1308000.0,12000000.0
2018-07-19,109000,111000,108000,109000,22808,1308000.0,12000000.0
2018-07-20,109000,110000,108000,109500,12850,1314000.0,12000000.0
2018-07-23,110000,111000,109000,110500,21731,1326000.0,12000000.0
2018-07-24,111500,112000,109500,112000,19128,1344000.0,12000000.0
2018-07-25,112000,113000,111500,112000,18195,1344000.0,12000000.0
2018-07-26,113000,113500,111000,111500,18019,1338000.0,12000000.0
2018-07-27,112500,112500,109500,110000,20103,1320000.0,12000000.0
2018-07-30,109000,110000,107500,109000,25235,1308000.0,12000000.0
2018-07-31,109000,111000,108500,110000,32367,1320000.0,12000000.0
2018-08-01,109500,112000,109500,111500,19457,1338000.0,12000000.0
2018-08-02,110500,111500,109000,110000,16756,1320000.0,12000000.0
2018-08-03,109500,113000,109500,111500,29936,1338000.0,12000000.0
2018-08-06,111500,114500,111500,113500,31747,1362000.0,12000000.0
2018-08-07,113500,114000,112000,113000,17182,1356000.0,12000000.0
