동원시스템즈(014820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-08-29,18400,19000,18200,18700,474370,56976.0,30468560.0
2003-09-01,18549,18900,18549,18750,216940,57129.0,30468560.0
2003-09-02,19200,19200,18650,18750,212150,57129.0,30468560.0
2003-09-03,19050,19050,18200,18300,241400,55757.0,30468560.0
2003-09-04,18200,18550,17850,18050,265850,54996.0,30468560.0
2003-09-05,17850,18200,17850,18050,140604,54996.0,30468560.0
2003-09-08,17750,17950,17400,17400,152550,53015.0,30468560.0
2003-09-09,17650,17650,17200,17200,175564,52406.0,30468560.0
2003-09-15,17350,17700,17100,17100,149176,52101.0,30468560.0
2003-09-16,17100,17400,17000,17200,154639,52406.0,30468560.0
2003-09-17,17550,17700,17200,17350,155500,52863.0,30468560.0
2003-09-18,17350,17950,17200,17350,186451,52863.0,30468560.0
2003-09-19,17450,17500,16600,16650,404630,50730.0,30468560.0
2003-09-22,16400,16550,15650,15650,312320,47683.0,30468560.0
2003-09-23,15100,15550,15000,15550,380965,47379.0,30468560.0
2003-09-24,15550,15800,15300,15400,293141,46922.0,30468560.0
2003-09-25,15000,15200,14500,14650,392780,44636.0,30468560.0
2003-09-26,14200,14850,14200,14650,142175,44636.0,30468560.0
2003-09-29,14350,15000,14350,14800,187970,45093.0,30468560.0
2003-09-30,14900,15250,14900,15150,152450,46160.0,30468560.0
2003-10-01,15100,15250,14700,15200,135380,46312.0,30468560.0
2003-10-02,15500,15600,15100,15200,116223,46312.0,30468560.0
2003-10-06,15600,15600,15150,15200,70990,46312.0,30468560.0
2003-10-07,15200,15500,15100,15200,88400,46312.0,30468560.0
2003-10-08,15200,15250,14900,14950,85110,45550.0,30468560.0
2003-10-09,14950,15200,14900,14900,110560,45398.0,30468560.0
2003-10-10,15600,17100,15200,17100,607134,52101.0,30468560.0
2003-10-13,17500,17800,16500,17350,806190,52863.0,30468560.0
2003-10-14,17300,18000,16800,17900,396480,54539.0,30468560.0
2003-10-15,17900,18600,17500,18000,435095,54843.0,30468560.0
2003-10-16,17700,18550,17550,17750,348191,54082.0,30468560.0
2003-10-17,17500,18250,17250,17250,341876,52558.0,30468560.0
2003-10-20,17100,17350,16800,17250,159586,52558.0,30468560.0
2003-10-21,17250,17450,16550,16550,302673,50425.0,30468560.0
2003-10-22,16500,16800,16400,16800,139320,51187.0,30468560.0
2003-10-23,16400,16400,15650,15700,175460,47836.0,30468560.0
2003-10-24,15450,15800,15300,15400,176472,46922.0,30468560.0
2003-10-27,15250,16100,15250,15900,242940,48445.0,30468560.0
2003-10-28,15750,16300,15750,16100,138093,49054.0,30468560.0
2003-10-29,16350,16850,16150,16600,224775,50578.0,30468560.0
2003-10-30,16600,16800,16200,16200,135982,49359.0,30468560.0
2003-10-31,16350,17500,16250,16950,282780,51644.0,30468560.0
2003-11-03,16900,17900,16900,17800,296620,54234.0,30468560.0
2003-11-04,17800,17950,17200,17500,409519,53320.0,30468560.0
2003-11-05,17400,20100,17400,18550,1142147,56519.0,30468560.0
2003-11-06,18900,20500,18400,20100,862256,61242.0,30468560.0
2003-11-07,20449,20950,19649,20250,693444,61699.0,30468560.0
2003-11-10,20000,20200,19049,19050,563800,58043.0,30468560.0
2003-11-11,18600,19100,17750,19050,612290,58043.0,30468560.0
2003-11-12,18700,19250,18300,18900,284982,57586.0,30468560.0
2003-11-13,19100,20350,18750,19600,635364,59718.0,30468560.0
2003-11-14,20000,20100,19400,19400,229740,59109.0,30468560.0
2003-11-17,19200,19400,18350,18450,292982,56214.0,30468560.0
2003-11-18,18150,19150,18150,19000,364130,57890.0,30468560.0
2003-11-19,18800,19800,18400,18550,431270,56519.0,30468560.0
2003-11-20,18200,19050,18200,19000,237376,57890.0,30468560.0
2003-11-21,18700,19150,18300,18300,544056,55757.0,30468560.0
2003-11-24,17950,17950,16500,16600,511260,50578.0,30468560.0
2003-11-25,16600,18950,16600,17800,10854020,54234.0,30468560.0
2003-11-26,18300,18300,17350,17400,364450,53015.0,30468560.0
2003-11-27,17400,18050,17200,17300,345060,52711.0,30468560.0
2003-11-28,17300,17800,17300,17650,383760,53777.0,30468560.0
2003-12-01,17650,18100,17350,18000,422220,54843.0,30468560.0
2003-12-02,18400,20600,18300,20000,1873442,60937.0,30468560.0
2003-12-03,19849,20150,19100,19250,578740,58652.0,30468560.0
2003-12-04,19300,19700,18950,19450,471584,59261.0,30468560.0
2003-12-05,19500,20400,19249,19250,1153150,58652.0,30468560.0
2003-12-08,18850,18950,18300,18300,536696,55757.0,30468560.0
2003-12-09,18550,18750,18050,18050,404620,54996.0,30468560.0
2003-12-10,17750,18150,17750,18000,273056,54843.0,30468560.0
2003-12-11,17900,18550,17900,18100,426916,55148.0,30468560.0
2003-12-12,18400,18800,17900,18050,518730,54996.0,30468560.0
2003-12-15,18400,18600,18050,18300,423352,55757.0,30468560.0
2003-12-16,18100,18300,17800,18000,354472,54843.0,30468560.0
2003-12-17,18150,19300,18050,18400,1114868,56062.0,30468560.0
2003-12-18,18549,19500,18400,19150,885218,58347.0,30468560.0
2003-12-19,19649,19649,18449,18450,511890,56214.0,30468560.0
2003-12-22,18450,18850,17250,17300,689440,52711.0,30468560.0
2003-12-23,17500,17700,17000,17200,410110,52406.0,30468560.0
2003-12-24,17300,17600,16500,16500,425041,50273.0,30468560.0
2003-12-26,16100,16500,15800,16050,435073,48902.0,30468560.0
2003-12-29,16100,16550,15850,16450,310173,50121.0,30468560.0
2003-12-30,16550,17100,16550,16800,183550,51187.0,30468560.0
2004-01-02,16950,17200,16750,17000,177425,51797.0,30468560.0
2004-01-05,17100,17200,16750,16900,144165,51492.0,30468560.0
2004-01-06,17100,17300,16850,16900,286992,51492.0,30468560.0
2004-01-07,16700,17200,16700,16800,237270,51187.0,30468560.0
2004-01-08,16800,17050,15250,15500,1573139,47226.0,30468560.0
2004-01-09,15700,15900,15400,15600,417685,47531.0,30468560.0
2004-01-12,15450,16200,15150,15700,744270,47836.0,30468560.0
2004-01-13,15750,16100,15600,15800,292840,48140.0,30468560.0
2004-01-14,15600,15900,15300,15350,345220,46769.0,30468560.0
2004-01-15,15400,15500,14950,14950,372600,45550.0,30468560.0
2004-01-16,14950,15300,14800,15050,204850,45855.0,30468560.0
2004-01-19,15050,15250,14850,15000,207107,45703.0,30468560.0
2004-01-20,14800,15100,14800,15100,264250,46008.0,30468560.0
2004-01-26,15200,15550,15000,15350,206290,46769.0,30468560.0
2004-01-27,15350,15500,15050,15300,193540,46617.0,30468560.0
2004-01-28,15100,15250,15000,15000,289739,45703.0,30468560.0
2004-01-29,15000,15200,14850,15000,190430,45703.0,30468560.0
2004-01-30,14900,15100,14700,14800,212370,45093.0,30468560.0
2004-02-02,14750,15200,14500,15150,317810,46160.0,30468560.0
2004-02-03,15000,15550,15000,15400,480590,46922.0,30468560.0
2004-02-04,15200,16300,15200,15800,1180890,48140.0,30468560.0
2004-02-05,15800,15850,15350,15800,350356,48140.0,30468560.0
2004-02-06,15750,16050,15350,15350,208060,46769.0,30468560.0
2004-02-09,15300,15400,15000,15050,317380,45855.0,30468560.0
2004-02-10,15100,15450,15100,15300,191200,46617.0,30468560.0
2004-02-11,15300,15900,15050,15450,525884,47074.0,30468560.0
2004-02-12,15450,15650,15150,15200,282586,46312.0,30468560.0
2004-02-13,15100,15400,15100,15100,166840,46008.0,30468560.0
2004-02-16,15000,15200,14900,15100,273540,46008.0,30468560.0
2004-02-17,15050,15250,14950,15100,230676,46008.0,30468560.0
2004-02-18,15300,15300,14900,14900,197581,45398.0,30468560.0
2004-02-19,14950,15050,14800,14800,191560,45093.0,30468560.0
2004-02-20,14700,14950,14700,14800,172950,45093.0,30468560.0
2004-02-23,14800,15000,14700,15000,166870,45703.0,30468560.0
2004-02-24,14800,15200,14800,15200,263968,46312.0,30468560.0
2004-02-25,15250,15650,15050,15600,446295,47531.0,30468560.0
2004-02-26,15700,15700,15100,15200,314497,46312.0,30468560.0
2004-02-27,15200,15350,15000,15000,202453,45703.0,30468560.0
2004-03-02,15000,15200,14950,15100,266660,46008.0,30468560.0
2004-03-03,15400,16800,15350,15850,1491719,48293.0,30468560.0
2004-03-04,15850,16100,15500,16000,400910,48750.0,30468560.0
2004-03-05,16250,16450,15750,15900,498408,48445.0,30468560.0
2004-03-08,16000,16350,15750,15900,305652,48445.0,30468560.0
2004-03-09,15650,15800,15500,15550,236280,47379.0,30468560.0
2004-03-10,15400,15750,15300,15500,200470,47226.0,30468560.0
2004-03-11,15300,15500,15150,15150,231259,46160.0,30468560.0
2004-03-12,15100,15200,12900,14300,485329,43570.0,30468560.0
2004-03-15,14700,14700,14300,14500,184250,44179.0,30468560.0
2004-03-16,14250,14300,14000,14200,241630,43265.0,30468560.0
2004-03-17,14250,14500,14250,14450,144030,44027.0,30468560.0
2004-03-18,14500,14700,14400,14500,138562,44179.0,30468560.0
2004-03-19,14450,14700,14400,14500,138890,44179.0,30468560.0
2004-03-22,14500,14700,14350,14550,157898,44332.0,30468560.0
2004-03-23,14550,15000,14550,14800,295900,45093.0,30468560.0
2004-03-24,14900,15000,14500,14500,166543,44179.0,30468560.0
2004-03-25,14450,14600,13700,13800,285040,42047.0,30468560.0
2004-03-26,14100,14200,13800,13850,136130,42199.0,30468560.0
2004-03-29,13850,14250,13850,14100,122060,42961.0,30468560.0
2004-03-30,14100,14150,13850,13850,110940,42199.0,30468560.0
2004-03-31,14050,14350,13700,13900,182200,42351.0,30468560.0
2004-04-01,13850,14050,13750,13800,184765,42047.0,30468560.0
2004-04-02,13850,13950,13750,13750,196440,41894.0,30468560.0
2004-04-06,13900,14050,13800,13900,206220,42351.0,30468560.0
2004-04-07,13950,14350,13950,14250,302243,43418.0,30468560.0
2004-04-08,14400,14450,14100,14300,171630,43570.0,30468560.0
2004-04-09,14200,14350,13950,14000,196712,42656.0,30468560.0
2004-04-12,13900,14200,13900,13950,233396,42504.0,30468560.0
2004-04-13,14000,14100,13750,13750,269146,41894.0,30468560.0
2004-04-14,13750,13900,13750,13800,117657,42047.0,30468560.0
2004-04-16,13700,14050,13700,13700,265670,41742.0,30468560.0
2004-04-19,13750,13850,13500,13600,172166,41437.0,30468560.0
2004-04-20,13600,13750,13550,13550,159586,41285.0,30468560.0
2004-04-21,13500,13600,13300,13300,451996,40523.0,30468560.0
2004-04-22,13400,13550,13100,13100,446444,39914.0,30468560.0
2004-04-23,13400,15000,13300,14400,1579965,43875.0,30468560.0
2004-04-26,14600,14600,13900,14150,590521,43113.0,30468560.0
2004-04-27,14250,16200,14100,15750,1943964,47988.0,30468560.0
2004-04-28,15700,16800,15450,15500,1593742,47226.0,30468560.0
2004-04-29,15200,16200,14500,14500,671070,44179.0,30468560.0
2004-04-30,14200,14850,14100,14500,396590,44179.0,30468560.0
2004-05-03,14300,14750,14300,14700,293810,44789.0,30468560.0
2004-05-04,14800,14950,14250,14350,462566,43722.0,30468560.0
2004-05-06,14300,14300,13050,13200,728990,40218.0,30468560.0
2004-05-07,13200,13400,13000,13200,303090,40218.0,30468560.0
2004-05-10,12850,13000,11500,11900,380890,36258.0,30468560.0
2004-05-11,11350,12000,11350,11600,364044,35344.0,30468560.0
2004-05-12,11750,12250,11750,11950,272284,36410.0,30468560.0
2004-05-13,11850,13200,11700,12400,500655,37781.0,30468560.0
2004-05-14,12350,12650,12000,12050,302629,36715.0,30468560.0
2004-05-17,12050,12100,11200,11200,332090,34125.0,30468560.0
2004-05-18,10950,11300,10800,11000,224790,33515.0,30468560.0
2004-05-19,11250,11650,11100,11500,264614,35039.0,30468560.0
2004-05-20,11200,11450,11050,11100,182960,33820.0,30468560.0
2004-05-21,11150,11350,11150,11250,150999,34277.0,30468560.0
2004-05-24,11400,11800,11400,11600,253773,35344.0,30468560.0
2004-05-25,11500,11500,11100,11250,208540,34277.0,30468560.0
2004-05-27,11400,11700,11400,11400,219240,34734.0,30468560.0
2004-05-28,11550,11950,11450,11450,160743,34887.0,30468560.0
2004-05-31,11450,11550,11150,11200,183264,34125.0,30468560.0
2004-06-01,11250,11450,11250,11300,132420,34429.0,30468560.0
2004-06-02,11250,11300,11100,11200,154590,34125.0,30468560.0
2004-06-03,11250,11400,10850,10850,201364,33058.0,30468560.0
2004-06-04,10850,11000,10850,11000,141280,33515.0,30468560.0
2004-06-07,11100,11250,11050,11100,196911,33820.0,30468560.0
2004-06-08,11250,11600,11100,11450,356280,34887.0,30468560.0
2004-06-09,11450,11500,11150,11150,189110,33972.0,30468560.0
2004-06-10,11200,11250,10950,10950,240564,33363.0,30468560.0
2004-06-11,11000,11100,10600,10850,293050,33058.0,30468560.0
2004-06-14,10600,10850,10400,10450,182330,31840.0,30468560.0
2004-06-15,10250,10450,10000,10150,250400,30926.0,30468560.0
2004-06-16,10100,10900,10100,10300,409449,31383.0,30468560.0
2004-06-17,10200,10400,10150,10250,81230,31230.0,30468560.0
2004-06-18,10250,10350,9650,9650,198920,29402.0,30468560.0
2004-06-21,9500,9750,9250,9250,293810,28183.0,30468560.0
2004-06-22,9150,9400,8750,8900,260480,27117.0,30468560.0
2004-06-23,8750,9600,8650,9600,402190,29250.0,30468560.0
2004-06-24,9550,10050,9450,9450,356650,28793.0,30468560.0
2004-06-25,9650,9800,9450,9700,204270,29555.0,30468560.0
2004-06-28,9700,9850,9550,9600,138530,29250.0,30468560.0
2004-06-29,9500,10050,9500,9700,327046,29555.0,30468560.0
2004-06-30,9700,9950,9650,9700,206280,29555.0,30468560.0
2004-07-01,9800,10200,9800,10150,251614,30926.0,30468560.0
2004-07-02,10000,10100,9650,9750,161285,29707.0,30468560.0
2004-07-05,9700,9900,9650,9700,92980,29555.0,30468560.0
2004-07-06,9600,9800,9600,9700,92480,29555.0,30468560.0
2004-07-07,9450,9600,9350,9450,103840,28793.0,30468560.0
2004-07-08,9450,9500,9150,9250,175970,28183.0,30468560.0
2004-07-09,9150,9500,9150,9500,42190,28945.0,30468560.0
2004-07-12,9400,9600,9400,9500,102170,28945.0,30468560.0
2004-07-13,9450,9600,9400,9450,65093,28793.0,30468560.0
2004-07-14,9600,10200,9450,9500,381720,28945.0,30468560.0
2004-07-15,9500,9650,9200,9300,116140,28336.0,30468560.0
2004-07-16,9300,9300,9150,9300,113362,28336.0,30468560.0
2004-07-19,9300,9350,9150,9200,140110,28031.0,30468560.0
2004-07-20,9100,9250,9000,9100,95780,27726.0,30468560.0
2004-07-21,9150,9300,9150,9150,106350,27879.0,30468560.0
2004-07-22,9150,9250,8950,8950,74240,27269.0,30468560.0
2004-07-23,8950,9050,8700,8800,218220,26812.0,30468560.0
2004-07-26,8600,8750,8400,8400,270702,25594.0,30468560.0
2004-07-27,8300,8400,8100,8250,169642,25137.0,30468560.0
2004-07-28,8550,8550,8000,8000,139713,24375.0,30468560.0
2004-07-29,8100,8150,7700,7700,191920,23461.0,30468560.0
2004-07-30,7750,8100,7600,7600,199683,23156.0,30468560.0
2004-08-02,7450,7700,7450,7550,127050,23004.0,30468560.0
2004-08-03,7600,7750,7550,7600,128180,23156.0,30468560.0
2004-08-04,7350,7450,7250,7250,190094,22090.0,30468560.0
2004-08-05,7250,8250,7250,8150,582940,24832.0,30468560.0
2004-08-06,7900,8000,7600,8000,186560,24375.0,30468560.0
2004-08-09,7900,8050,7800,7900,126460,24070.0,30468560.0
2004-08-10,7900,8100,7900,7950,105530,24223.0,30468560.0
2004-08-11,8050,8150,7850,7900,118380,24070.0,30468560.0
2004-08-12,8000,8100,7800,7900,101530,24070.0,30468560.0
2004-08-13,7900,8600,7850,8400,396292,25594.0,30468560.0
2004-08-16,8400,8600,8200,8400,122450,25594.0,30468560.0
2004-08-17,8550,8650,8300,8450,235658,25746.0,30468560.0
2004-08-18,8450,8650,8350,8450,147880,25746.0,30468560.0
2004-08-19,8550,8700,8550,8550,186721,26051.0,30468560.0
2004-08-20,8400,8600,8350,8600,177120,26203.0,30468560.0
2004-08-23,8650,9000,8600,9000,408540,27422.0,30468560.0
2004-08-24,9600,10350,9500,10350,1013138,31535.0,30468560.0
2004-08-25,9900,11100,9450,9500,4226070,28945.0,30468560.0
2004-08-26,9600,9800,9050,9100,599286,27726.0,30468560.0
2004-08-27,9200,9400,8850,8950,385332,27269.0,30468560.0
2004-08-30,9050,9500,8950,9200,532210,28031.0,30468560.0
2004-08-31,9050,9550,9050,9550,563780,29097.0,30468560.0
2004-09-01,9600,10050,9400,9650,696566,29402.0,30468560.0
2004-09-02,9700,9700,9500,9600,262500,29250.0,30468560.0
2004-09-03,9800,9800,9500,9500,245194,28945.0,30468560.0
2004-09-06,9450,9600,9400,9500,126550,28945.0,30468560.0
2004-09-07,9550,9550,9200,9200,179252,28031.0,30468560.0
2004-09-08,9100,9350,9100,9150,152622,27879.0,30468560.0
2004-09-09,9150,9300,8950,9050,138122,27574.0,30468560.0
2004-09-10,9100,9600,9100,9350,202358,28488.0,30468560.0
2004-09-13,9350,9500,9200,9250,222668,28183.0,30468560.0
2004-09-14,9300,9350,9050,9050,161784,27574.0,30468560.0
2004-09-15,9100,9250,9050,9250,115950,28183.0,30468560.0
2004-09-16,9100,9350,9100,9200,136052,28031.0,30468560.0
2004-09-17,9200,9350,9100,9100,166160,27726.0,30468560.0
2004-09-20,9100,9200,9000,9000,149913,27422.0,30468560.0
2004-09-21,8900,9100,8750,8800,237496,26812.0,30468560.0
2004-09-22,8850,8900,8700,8700,154650,26508.0,30468560.0
2004-09-23,8350,8600,8350,8400,131061,25594.0,30468560.0
2004-09-24,8300,8450,7950,7950,154433,24223.0,30468560.0
2004-09-30,7950,8150,7950,8150,95507,24832.0,30468560.0
2004-10-01,8100,8700,8000,8500,293690,25898.0,30468560.0
2004-10-04,8550,8750,8500,8600,151568,26203.0,30468560.0
2004-10-05,8600,8650,8400,8450,80571,25746.0,30468560.0
2004-10-06,8550,8550,8250,8400,242700,25594.0,30468560.0
2004-10-07,8250,8400,8200,8350,223001,25441.0,30468560.0
2004-10-08,8200,8350,8200,8250,138403,25137.0,30468560.0
2004-10-11,8200,8450,8200,8400,81120,25594.0,30468560.0
2004-10-12,8350,8400,8050,8200,127210,24984.0,30468560.0
2004-10-13,8150,8300,8100,8200,120110,24984.0,30468560.0
2004-10-14,8150,8250,8050,8100,67620,24680.0,30468560.0
2004-10-15,8000,8250,7950,8050,101350,24527.0,30468560.0
2004-10-18,8050,8350,8050,8150,82770,24832.0,30468560.0
2004-10-19,8250,8300,8050,8150,94090,24832.0,30468560.0
2004-10-20,8100,8250,8000,8100,59814,24680.0,30468560.0
2004-10-21,8050,8100,7950,8050,125240,24527.0,30468560.0
2004-10-22,8100,8100,8000,8100,50316,24680.0,30468560.0
2004-10-25,8100,8100,7750,7800,138513,23765.0,30468560.0
2004-10-26,7750,7900,7750,7800,92890,23765.0,30468560.0
2004-10-27,7900,7950,7800,7800,69527,23765.0,30468560.0
2004-10-28,7850,8100,7800,8000,134280,24375.0,30468560.0
2004-10-29,8000,8300,7950,8050,162190,24527.0,30468560.0
2004-11-01,8050,8200,7950,7950,116922,24223.0,30468560.0
2004-11-02,8000,8100,7950,7950,48212,24223.0,30468560.0
2004-11-03,8000,8200,7950,8150,103950,24832.0,30468560.0
2004-11-04,8200,8400,8050,8100,119566,24680.0,30468560.0
2004-11-05,8100,8750,8100,8450,352730,25746.0,30468560.0
2004-11-08,8350,8350,8100,8200,193377,24984.0,30468560.0
2004-11-09,8150,8250,8000,8000,166320,24375.0,30468560.0
2004-11-10,8000,8100,7950,8000,112960,24375.0,30468560.0
2004-11-11,8050,8100,7900,7900,146113,24070.0,30468560.0
2004-11-12,8000,8250,7950,8250,226710,25137.0,30468560.0
2004-11-15,8250,8600,8250,8300,158900,25289.0,30468560.0
2004-11-16,8400,9050,8400,8600,658079,26203.0,30468560.0
2004-11-17,8750,8750,8350,8500,192790,25898.0,30468560.0
2004-11-18,8500,9600,8400,9100,884560,27726.0,30468560.0
2004-11-19,9100,9100,8550,8550,316090,26051.0,30468560.0
2004-11-22,8650,8700,8350,8400,221461,25594.0,30468560.0
2004-11-23,8400,8650,8400,8500,182560,25898.0,30468560.0
2004-11-24,8500,8700,8500,8500,189562,25898.0,30468560.0
2004-11-25,8550,8700,8550,8650,106560,26355.0,30468560.0
2004-11-26,8550,8700,8400,8400,124210,25594.0,30468560.0
2004-11-29,8400,8700,8400,8600,172514,26203.0,30468560.0
2004-11-30,8650,9000,8600,8900,282464,27117.0,30468560.0
2004-12-01,9050,10200,9000,10200,1619536,31078.0,30468560.0
2004-12-02,10800,11100,9900,10500,1259091,31992.0,30468560.0
2004-12-03,10500,12050,10250,11350,2761600,34582.0,30468560.0
2004-12-06,11900,11900,9650,9650,3249350,29402.0,30468560.0
2004-12-07,9450,9750,9200,9450,1533717,28793.0,30468560.0
2004-12-08,9550,10100,9450,9450,1618550,28793.0,30468560.0
2004-12-09,9500,9650,9300,9300,698034,28336.0,30468560.0
2004-12-10,9450,9600,9300,9500,649410,28945.0,30468560.0
2004-12-13,9650,10350,9600,9650,2505632,29402.0,30468560.0
2004-12-14,9750,10100,9600,9650,827336,29402.0,30468560.0
2004-12-15,9700,10050,9700,10000,726078,30469.0,30468560.0
2004-12-16,10250,11500,10200,11450,3937975,34887.0,30468560.0
2004-12-17,11050,11350,10600,11000,787234,33515.0,30468560.0
2004-12-20,11400,12250,11050,11500,1752227,35039.0,30468560.0
2004-12-21,11300,11450,10200,10250,1120830,31230.0,30468560.0
2004-12-22,10250,10850,10250,10700,722107,32601.0,30468560.0
2004-12-23,10550,10800,10150,10150,413140,30926.0,30468560.0
2004-12-24,10000,10400,9950,10250,320600,31230.0,30468560.0
2004-12-27,10300,10650,10250,10600,391276,32297.0,30468560.0
2004-12-28,10500,11000,10350,10350,537210,31535.0,30468560.0
2004-12-29,10350,11350,10300,10900,549851,33211.0,30468560.0
2004-12-30,11100,11300,10650,11050,578530,33668.0,30468560.0
2005-01-03,11300,11400,10800,11400,462321,34734.0,30468560.0
2005-01-04,11300,13100,11100,13100,3018991,39914.0,30468560.0
2005-01-05,13200,13850,12200,12850,2187870,39152.0,30468560.0
2005-01-06,13000,14250,12700,13300,1977052,40523.0,30468560.0
2005-01-07,13350,13750,12750,12900,555802,39304.0,30468560.0
2005-01-10,13400,13900,13150,13450,1061543,40980.0,30468560.0
2005-01-11,13150,13700,12600,12650,935855,38543.0,30468560.0
2005-01-12,12700,13000,12450,12700,619796,38695.0,30468560.0
2005-01-13,14550,14600,14000,14600,2551992,44484.0,30468560.0
2005-01-14,16750,16750,16750,16750,1256699,51035.0,30468560.0
2005-01-17,19249,19249,19249,19250,111803,58652.0,30468560.0
2005-01-18,22100,22100,21600,22100,7156960,67336.0,30468560.0
2005-01-19,22500,24850,21800,23200,13125398,70687.0,30468560.0
2005-01-20,23700,25800,21500,25100,11916145,76476.0,30468560.0
2005-01-21,24300,27000,23600,24000,11652477,73125.0,30468560.0
2005-01-24,25300,27600,25000,27600,7951830,84093.0,30468560.0
2005-01-25,28100,30700,25050,28300,9732098,86226.0,30468560.0
2005-01-26,28400,29600,24100,24100,5710860,73429.0,30468560.0
2005-01-27,22600,23500,20500,20500,4850823,62461.0,30468560.0
2005-01-28,20600,22900,20600,21550,6387031,65660.0,30468560.0
2005-01-31,21150,22200,19750,20200,3104521,61546.0,30468560.0
2005-02-01,21000,23200,20550,22750,8347703,69316.0,30468560.0
2005-02-02,22450,22500,20000,20900,3068224,63679.0,30468560.0
2005-02-03,21200,21800,20600,20800,2295790,63375.0,30468560.0
2005-02-04,20500,22500,20500,21250,3485117,64746.0,30468560.0
2005-02-07,21700,23300,21450,22500,3877445,68554.0,30468560.0
2005-02-11,22000,22250,21350,22000,2322360,67031.0,30468560.0
2005-02-14,22900,25200,22650,23500,4189754,71601.0,30468560.0
2005-02-15,23600,24850,22600,23200,2862373,70687.0,30468560.0
2005-02-16,23800,24300,22800,22900,1933765,69773.0,30468560.0
2005-02-17,23100,23550,21800,22000,1744105,67031.0,30468560.0
2005-02-18,22000,23200,21900,22100,1785500,67336.0,30468560.0
2005-02-21,21500,22100,19000,20400,2098146,62156.0,30468560.0
2005-02-22,19850,20950,19300,19400,1385370,59109.0,30468560.0
2005-02-23,18250,19400,18050,18150,899097,55300.0,30468560.0
2005-02-24,18449,20400,18400,18850,1679312,57433.0,30468560.0
2005-02-25,19150,19900,18550,19250,855711,58652.0,30468560.0
2005-02-28,19350,20750,18750,19800,1759936,60328.0,30468560.0
2005-03-02,19700,20900,19200,19450,852562,59261.0,30468560.0
2005-03-03,19500,19950,18800,19050,678810,58043.0,30468560.0
2005-03-04,19500,19949,19000,19350,870403,58957.0,30468560.0
2005-03-07,19900,22100,19750,21300,2509666,64898.0,30468560.0
2005-03-08,21300,21650,18800,19500,1290499,59414.0,30468560.0
2005-03-09,19800,20200,18250,19000,780058,57890.0,30468560.0
2005-03-10,18500,19200,18500,18700,594190,56976.0,30468560.0
2005-03-11,18600,21300,18600,21200,2347761,64593.0,30468560.0
2005-03-14,21350,21449,20000,20250,2021860,61699.0,30468560.0
2005-03-15,20250,20400,19000,19000,1130003,228890.0,120468560.0
2005-03-16,18700,20550,18300,19700,2200738,237323.0,120468560.0
2005-03-17,18750,20200,18500,18500,1449040,222867.0,120468560.0
2005-03-18,18300,19250,17250,17500,836820,210820.0,120468560.0
2005-03-21,17800,18500,17400,17450,784159,210218.0,120468560.0
2005-03-22,17200,17750,17000,17000,604660,204797.0,120468560.0
2005-03-23,16600,17000,15800,15850,915516,190943.0,120468560.0
2005-03-24,16000,16600,15000,15200,901146,183112.0,120468560.0
2005-03-25,15300,15950,15000,15150,509257,182510.0,120468560.0
2005-03-28,15250,15750,15200,15700,651116,189136.0,120468560.0
2005-03-29,16250,16250,15300,15300,527667,184317.0,120468560.0
2005-03-30,15100,15400,14700,15000,524425,180703.0,120468560.0
2005-03-31,15050,15800,15050,15550,579050,187329.0,120468560.0
2005-04-01,15200,15800,15200,15500,568540,186726.0,120468560.0
2005-04-04,15400,16350,15350,15900,1072580,191545.0,120468560.0
2005-04-06,15950,16100,15300,15400,451380,185522.0,120468560.0
2005-04-07,15650,15800,15100,15150,517079,182510.0,120468560.0
2005-04-08,15250,15400,14950,15100,326760,181908.0,120468560.0
2005-04-11,15150,15400,14700,15250,576360,183715.0,120468560.0
2005-04-12,15200,15450,14950,14950,360618,180100.0,120468560.0
2005-04-13,15000,15200,14600,14600,366522,175884.0,120468560.0
2005-04-14,14600,14600,14200,14300,340322,172270.0,120468560.0
2005-04-15,13850,14050,13600,13600,370820,163837.0,120468560.0
2005-04-18,13200,13300,12100,12300,559100,148176.0,120468560.0
2005-04-19,12350,13000,12350,12550,430701,151188.0,120468560.0
2005-04-20,13000,14350,13000,13700,1121842,165042.0,120468560.0
2005-04-21,13150,13200,12700,12850,484870,154802.0,120468560.0
2005-04-22,13200,13300,12800,12900,301124,155404.0,120468560.0
2005-04-25,12800,13400,12800,13000,310370,156609.0,120468560.0
2005-04-26,13100,13250,12900,12900,199620,155404.0,120468560.0
2005-04-27,12700,12750,12350,12450,290350,149983.0,120468560.0
2005-04-28,12550,12700,12250,12250,240700,147574.0,120468560.0
2005-04-29,12000,12100,11100,11350,294290,136732.0,120468560.0
2005-05-02,11450,11650,11100,11150,177290,134322.0,120468560.0
2005-05-03,11250,11750,11200,11300,162020,136129.0,120468560.0
2005-05-04,11300,12400,11300,11850,388780,142755.0,120468560.0
2005-05-06,12050,12100,11650,11800,202230,142153.0,120468560.0
2005-05-09,11900,12250,11700,12100,238342,145767.0,120468560.0
2005-05-10,12300,13700,12300,13100,865650,157814.0,120468560.0
2005-05-11,13000,14000,12700,13050,701351,157211.0,120468560.0
2005-05-12,13200,13600,13050,13100,298883,157814.0,120468560.0
2005-05-13,12950,13000,12300,12750,333836,153597.0,120468560.0
