이연제약(102460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-31,16314,16353,15775,16161,25611,270900.0,12900000.0
2013-11-01,16391,16622,16045,16469,92620,276060.0,12900000.0
2013-11-04,16660,16737,16276,16353,61910,274125.0,12900000.0
2013-11-05,16199,16353,15737,15930,43850,267030.0,12900000.0
2013-11-06,16122,16122,15314,15891,27580,266385.0,12900000.0
2013-11-07,15699,16353,15699,16315,41750,273480.0,12900000.0
2013-11-08,16545,16699,16160,16469,51513,276060.0,12900000.0
2013-11-11,16660,16814,16160,16430,92660,275415.0,12900000.0
2013-11-12,16430,16930,16314,16892,40464,283155.0,12900000.0
2013-11-13,16891,17276,16545,16622,88772,278640.0,12900000.0
2013-11-14,16699,16853,15083,15160,239429,254130.0,12900000.0
2013-11-15,15083,15121,14621,14699,124844,246390.0,12900000.0
2013-11-18,14929,15121,14660,14776,49051,247680.0,12900000.0
2013-11-19,14621,14929,14005,14237,82921,238650.0,12900000.0
2013-11-20,14198,14814,14198,14622,19351,245100.0,12900000.0
2013-11-21,14621,14929,14467,14622,17393,245100.0,12900000.0
2013-11-22,14929,14929,14467,14622,11396,245100.0,12900000.0
2013-11-25,14660,14775,14352,14737,16608,247035.0,12900000.0
2013-11-26,14660,14929,14544,14660,30289,245745.0,12900000.0
2013-11-27,14544,14621,14236,14429,30633,241875.0,12900000.0
2013-11-28,14621,14621,13967,14083,47087,236070.0,12900000.0
2013-11-29,14159,14275,13852,14160,24723,237360.0,12900000.0
2013-12-02,14313,14313,13351,13621,57620,228330.0,12900000.0
2013-12-03,13621,13621,13274,13352,30678,223815.0,12900000.0
2013-12-04,13428,13467,12890,13006,46323,218010.0,12900000.0
2013-12-05,13005,13698,13005,13352,53340,223815.0,12900000.0
2013-12-06,13236,13544,12928,13275,24990,222525.0,12900000.0
2013-12-09,13467,13467,12851,12852,17069,215430.0,12900000.0
2013-12-10,13044,13044,12659,12890,16178,216075.0,12900000.0
2013-12-11,12890,13236,12851,13083,21800,219300.0,12900000.0
2013-12-12,12813,13236,12813,13236,8746,221880.0,12900000.0
2013-12-13,13313,13390,12967,13313,18950,223170.0,12900000.0
2013-12-16,13236,13351,13159,13159,9362,220590.0,12900000.0
2013-12-17,13197,13428,12928,13198,17080,221235.0,12900000.0
2013-12-18,12890,13544,12620,13429,46031,225105.0,12900000.0
2013-12-19,13197,14044,13197,13429,49870,225105.0,12900000.0
2013-12-20,13428,13775,13274,13775,14321,230910.0,12900000.0
2013-12-23,13775,13929,13659,13660,8980,228975.0,12900000.0
2013-12-24,13544,13890,13274,13544,33601,227040.0,12900000.0
2013-12-26,13698,13736,13351,13506,48770,226395.0,12900000.0
2013-12-27,13390,13967,13390,13967,13763,234135.0,12900000.0
2013-12-30,13929,13967,13698,13775,11870,230910.0,12900000.0
2014-01-02,14159,14159,13082,13236,56386,221880.0,12900000.0
2014-01-03,13390,13390,12851,13083,13009,219300.0,12900000.0
2014-01-06,13005,13621,13005,13544,23250,227040.0,12900000.0
2014-01-07,13428,13775,13428,13698,24694,229620.0,12900000.0
2014-01-08,13775,13967,13659,13852,23872,232200.0,12900000.0
2014-01-09,14121,14698,14082,14391,130481,241230.0,12900000.0
2014-01-10,14390,14583,14044,14391,25600,241230.0,12900000.0
2014-01-13,14313,14775,14313,14314,20690,239940.0,12900000.0
2014-01-14,14467,14775,14275,14314,26210,239940.0,12900000.0
2014-01-15,14467,15160,14467,15045,77415,252195.0,12900000.0
2014-01-16,15160,15968,15121,15737,120560,263805.0,12900000.0
2014-01-17,15699,16083,15506,15661,34859,262515.0,12900000.0
2014-01-20,15699,15929,15391,15699,27850,263160.0,12900000.0
2014-01-21,15583,15660,15006,15199,33480,254775.0,12900000.0
2014-01-22,15198,15198,14544,14776,48286,247680.0,12900000.0
2014-01-23,14775,15198,14775,14968,36270,250905.0,12900000.0
2014-01-24,14967,15083,14506,15006,30991,251550.0,12900000.0
2014-01-27,14583,15006,14390,14776,36805,247680.0,12900000.0
2014-01-28,14698,15352,14583,15237,44538,255420.0,12900000.0
2014-01-29,15352,15622,15275,15468,67819,259290.0,12900000.0
2014-02-03,15391,15852,15083,15237,45120,255420.0,12900000.0
2014-02-04,14852,15429,14775,15160,48821,254130.0,12900000.0
2014-02-05,15237,15314,14929,15276,25258,256065.0,12900000.0
2014-02-06,15198,15545,15121,15507,51030,259935.0,12900000.0
2014-02-07,15814,16045,15583,15699,66669,263160.0,12900000.0
2014-02-10,15891,16045,15468,15853,61750,265740.0,12900000.0
2014-02-11,15852,16083,15506,15622,35974,261870.0,12900000.0
2014-02-12,15852,15852,15352,15353,26903,257355.0,12900000.0
2014-02-13,15468,15814,15198,15776,38790,264450.0,12900000.0
2014-02-14,15660,15891,15391,15891,31679,266385.0,12900000.0
2014-02-17,15929,15929,15622,15891,24410,266385.0,12900000.0
2014-02-18,15968,16968,15775,16584,141202,277995.0,12900000.0
2014-02-19,16776,17161,16507,16815,91723,281865.0,12900000.0
2014-02-20,16814,16814,16430,16661,34450,279285.0,12900000.0
2014-02-21,16776,16776,16314,16430,25857,275415.0,12900000.0
2014-02-24,16391,16699,15814,16392,48540,274770.0,12900000.0
2014-02-25,16391,16430,15968,16392,34540,274770.0,12900000.0
2014-02-26,16391,16507,15968,16045,42500,268965.0,12900000.0
2014-02-27,16122,16122,15583,16007,36950,268320.0,12900000.0
2014-02-28,16199,16237,15275,15930,89913,267030.0,12900000.0
2014-03-03,15775,15929,15429,15661,15570,262515.0,12900000.0
2014-03-04,15545,15660,15160,15622,65420,261870.0,12900000.0
2014-03-05,15622,15929,15044,15199,73218,254775.0,12900000.0
2014-03-06,15352,15929,15083,15930,56452,267030.0,12900000.0
2014-03-07,15968,16468,15852,16430,60032,275415.0,12900000.0
2014-03-10,16430,16430,15968,16007,23100,268320.0,12900000.0
2014-03-11,16160,16160,15737,15968,37565,267675.0,12900000.0
2014-03-12,15929,15929,15237,15430,78234,258645.0,12900000.0
2014-03-13,15429,15583,15121,15353,34452,257355.0,12900000.0
2014-03-14,15160,15391,15006,15391,33285,258000.0,12900000.0
2014-03-17,15237,15352,14583,14583,52619,244455.0,12900000.0
2014-03-18,14814,15121,14660,15045,57652,252195.0,12900000.0
2014-03-19,15083,15198,14852,14852,20361,248970.0,12900000.0
2014-03-20,14967,15160,14737,15083,18280,252840.0,12900000.0
2014-03-21,15121,15160,14929,15083,15760,252840.0,12900000.0
2014-03-24,14967,14967,14390,14429,76095,241875.0,12900000.0
2014-03-25,14429,14660,14390,14429,26753,241875.0,12900000.0
2014-03-26,14583,14698,14506,14699,16263,246390.0,12900000.0
2014-03-27,14660,14775,14467,14622,18670,245100.0,12900000.0
2014-03-28,14621,15006,14506,14891,13716,249615.0,12900000.0
2014-03-31,14852,15044,14698,14776,38880,247680.0,12900000.0
2014-04-01,14737,14852,14544,14699,23520,246390.0,12900000.0
2014-04-02,14814,15160,14621,15160,43792,254130.0,12900000.0
2014-04-03,15198,15198,14775,14814,40321,248325.0,12900000.0
2014-04-04,14929,14929,14660,14814,15148,248325.0,12900000.0
2014-04-07,14621,14775,14390,14622,20100,245100.0,12900000.0
2014-04-08,14583,14583,14236,14391,33335,241230.0,12900000.0
2014-04-09,14390,14506,14313,14468,18520,242520.0,12900000.0
2014-04-10,14467,14583,14236,14352,14080,240585.0,12900000.0
2014-04-11,14121,14737,14044,14699,17910,246390.0,12900000.0
2014-04-14,14698,14814,14583,14660,12800,245745.0,12900000.0
2014-04-15,14737,14737,14352,14506,342196,243165.0,12900000.0
2014-04-16,14621,15083,14506,14891,72652,249615.0,12900000.0
2014-04-17,14890,14967,14737,14852,56590,248970.0,12900000.0
2014-04-18,14814,15198,14814,15160,52950,254130.0,12900000.0
2014-04-21,15160,15160,14698,14776,43711,247680.0,12900000.0
2014-04-22,14775,14967,14660,14814,18617,248325.0,12900000.0
2014-04-23,14929,14929,14698,14737,14211,247035.0,12900000.0
2014-04-24,14698,14852,14390,14468,30580,242520.0,12900000.0
2014-04-25,14583,14583,14159,14275,29403,239295.0,12900000.0
2014-04-28,14159,14313,14121,14198,29150,238005.0,12900000.0
2014-04-29,14198,14467,14121,14429,14160,241875.0,12900000.0
2014-04-30,14467,14621,14352,14622,20676,245100.0,12900000.0
2014-05-02,14852,14852,14390,14506,14960,243165.0,12900000.0
2014-05-07,14583,14583,14044,14429,17140,241875.0,12900000.0
2014-05-08,14390,14390,13929,14121,34250,236715.0,12900000.0
2014-05-09,14236,14236,13967,14121,21310,236715.0,12900000.0
2014-05-12,14198,14506,14005,14083,55332,236070.0,12900000.0
2014-05-13,14198,14506,14159,14468,37780,242520.0,12900000.0
2014-05-14,14583,14890,14429,14852,39797,248970.0,12900000.0
2014-05-15,14929,14929,14737,14929,19746,250260.0,12900000.0
2014-05-16,15006,15006,14660,14929,30650,250260.0,12900000.0
2014-05-19,14775,14890,14429,14583,26179,244455.0,12900000.0
2014-05-20,14621,14698,14198,14237,22601,238650.0,12900000.0
2014-05-21,14236,14313,14159,14237,12772,238650.0,12900000.0
2014-05-22,14352,14814,14275,14506,16830,243165.0,12900000.0
2014-05-23,14583,14737,14429,14622,10900,245100.0,12900000.0
2014-05-26,14621,14814,14621,14737,13360,247035.0,12900000.0
2014-05-27,14621,14775,14544,14737,8010,247035.0,12900000.0
2014-05-28,14737,15545,14544,15545,84767,260580.0,12900000.0
2014-05-29,15775,15852,15083,15814,69590,265095.0,12900000.0
2014-05-30,15814,15929,15429,15507,34282,259935.0,12900000.0
2014-06-02,15545,15545,14890,15507,29326,259935.0,12900000.0
2014-06-03,15314,15506,15083,15276,27493,256065.0,12900000.0
2014-06-05,15391,15391,14890,15199,18325,254775.0,12900000.0
2014-06-09,15198,15237,14890,14929,15293,250260.0,12900000.0
2014-06-10,14967,15583,14967,15545,23917,260580.0,12900000.0
2014-06-11,15545,15622,15468,15584,32730,261225.0,12900000.0
2014-06-12,15699,16391,15506,16392,112263,274770.0,12900000.0
2014-06-13,16468,16814,16083,16738,100948,280575.0,12900000.0
2014-06-16,16737,16968,16468,16622,61949,278640.0,12900000.0
2014-06-17,16699,17238,16507,16507,80307,276705.0,12900000.0
2014-06-18,16776,17545,16699,17546,152502,294120.0,12900000.0
2014-06-19,17584,18430,17315,17931,154861,300570.0,12900000.0
2014-06-20,18046,18854,17622,18854,130687,316050.0,12900000.0
2014-06-23,19008,19162,18238,18623,117338,312180.0,12900000.0
2014-06-24,18623,18815,18315,18546,68911,310890.0,12900000.0
2014-06-25,18469,18623,17776,17969,83734,301215.0,12900000.0
2014-06-26,18123,18584,17853,18085,74509,303150.0,12900000.0
2014-06-27,18084,18469,17699,18392,40079,308310.0,12900000.0
2014-06-30,18546,19854,18238,19508,159573,327015.0,12900000.0
2014-07-01,19585,20047,19354,19547,100867,327660.0,12900000.0
2014-07-02,19469,20123,19392,19662,76334,329595.0,12900000.0
2014-07-03,19508,20008,19277,19354,67236,324435.0,12900000.0
2014-07-04,19546,20316,19354,20278,151649,339915.0,12900000.0
2014-07-07,20508,22548,19931,20624,366075,345720.0,12900000.0
2014-07-08,20431,21047,20277,20355,129846,341205.0,12900000.0
2014-07-09,20354,20354,19585,19932,126063,334110.0,12900000.0
2014-07-10,20123,22894,19893,22894,509480,383775.0,12900000.0
2014-07-11,23086,24895,22586,24318,545217,407640.0,12900000.0
2014-07-14,24471,24471,23510,23895,200812,400545.0,12900000.0
2014-07-15,23586,24048,23125,23202,209102,388935.0,12900000.0
2014-07-16,23086,23086,20816,21471,507801,359910.0,12900000.0
2014-07-17,21316,21855,21047,21625,114942,362490.0,12900000.0
2014-07-18,21624,22124,21316,21394,162016,358620.0,12900000.0
2014-07-21,21586,21663,20277,20663,198146,346365.0,12900000.0
2014-07-22,20701,21624,20431,21509,202288,360555.0,12900000.0
2014-07-23,21393,21547,20547,20586,131271,345075.0,12900000.0
2014-07-24,20508,21393,20431,20932,116858,350880.0,12900000.0
2014-07-25,21008,21278,20739,21047,63486,352815.0,12900000.0
2014-07-28,21008,21393,20585,20778,46510,348300.0,12900000.0
2014-07-29,20778,21085,19508,20355,124635,341205.0,12900000.0
2014-07-30,19931,20739,19508,19508,82577,327015.0,12900000.0
2014-07-31,19700,20239,18200,18970,179657,317985.0,12900000.0
2014-08-01,18546,19739,18161,19393,106637,325080.0,12900000.0
2014-08-04,19469,20739,19469,19816,198223,332175.0,12900000.0
2014-08-05,19970,20855,18931,19047,169834,319275.0,12900000.0
2014-08-06,19085,19392,18277,18700,192892,313470.0,12900000.0
2014-08-07,18700,19585,18469,19508,140735,327015.0,12900000.0
2014-08-08,19777,19777,18777,19470,57531,326370.0,12900000.0
2014-08-11,19700,20162,19315,19316,106822,323790.0,12900000.0
2014-08-12,19238,19623,19162,19316,26384,323790.0,12900000.0
2014-08-13,19277,19739,19008,19739,54957,330885.0,12900000.0
2014-08-14,19777,20393,19585,19855,86389,332820.0,12900000.0
2014-08-18,19931,20047,19315,19624,55532,328950.0,12900000.0
2014-08-19,19623,20123,19392,20085,78767,336690.0,12900000.0
2014-08-20,19893,20932,19893,20586,148204,345075.0,12900000.0
2014-08-21,20624,21355,20431,20855,89109,349590.0,12900000.0
2014-08-22,20855,20855,20354,20547,40543,344430.0,12900000.0
2014-08-25,20393,20932,20239,20894,62616,350235.0,12900000.0
2014-08-26,21085,22432,20893,22086,175021,370230.0,12900000.0
2014-08-27,22124,22586,21701,22279,69764,373455.0,12900000.0
2014-08-28,22278,22509,21778,21894,65662,367005.0,12900000.0
2014-08-29,22163,22317,21817,22163,27220,371520.0,12900000.0
2014-09-01,22047,22163,21278,21548,55010,361200.0,12900000.0
2014-09-02,21470,22240,21393,21971,62570,368295.0,12900000.0
2014-09-03,22009,22278,21547,21779,27837,365070.0,12900000.0
2014-09-04,21778,21816,20932,21009,46577,352170.0,12900000.0
2014-09-05,20893,21932,20893,21855,44334,366360.0,12900000.0
2014-09-11,21663,22163,21316,21740,19696,364425.0,12900000.0
2014-09-12,21663,21893,20932,21278,28175,356685.0,12900000.0
2014-09-15,20816,21393,20701,21086,23458,353460.0,12900000.0
2014-09-16,21008,21162,20354,20509,36005,343785.0,12900000.0
2014-09-17,20701,20893,20008,20586,40473,345075.0,12900000.0
2014-09-18,20778,21124,20239,20278,59302,339915.0,12900000.0
2014-09-19,20585,20585,19893,20124,44473,337335.0,12900000.0
2014-09-22,20123,20508,19970,20201,40991,338625.0,12900000.0
2014-09-23,20239,20393,19354,19816,85281,332175.0,12900000.0
2014-09-24,19739,20162,19546,20047,33297,336045.0,12900000.0
2014-09-25,20047,20585,19931,20393,29933,341850.0,12900000.0
2014-09-26,20008,20431,20008,20239,21564,339270.0,12900000.0
2014-09-29,20470,20470,19469,19893,31650,333465.0,12900000.0
2014-09-30,19854,20047,19431,19431,36526,325725.0,12900000.0
2014-10-01,19431,20085,19315,19624,48718,328950.0,12900000.0
2014-10-02,19700,20393,19623,20085,60377,336690.0,12900000.0
2014-10-06,20431,21509,20162,20855,135075,349590.0,12900000.0
2014-10-07,20778,20816,20277,20740,33552,347655.0,12900000.0
2014-10-08,20431,21509,20431,21163,62213,354750.0,12900000.0
2014-10-10,21239,21663,20470,20740,65372,347655.0,12900000.0
2014-10-13,20431,20662,17815,18200,205015,305085.0,12900000.0
2014-10-14,17353,18623,17353,18354,66841,307665.0,12900000.0
2014-10-15,18238,19008,18238,18893,34116,316695.0,12900000.0
2014-10-16,18738,19008,18238,18893,31491,316695.0,12900000.0
2014-10-17,19046,19931,18661,19585,55864,328305.0,12900000.0
2014-10-20,19739,19854,19315,19701,22066,330240.0,12900000.0
2014-10-21,19700,20508,19623,20393,54885,341850.0,12900000.0
2014-10-22,20470,21124,20162,20740,87472,347655.0,12900000.0
2014-10-23,20932,20932,20162,20432,31640,342495.0,12900000.0
2014-10-24,20778,20778,20047,20355,39851,341205.0,12900000.0
2014-10-27,20431,20855,19931,20740,33536,347655.0,12900000.0
2014-10-28,20816,20855,20277,20509,26286,343785.0,12900000.0
2014-10-29,20277,20431,18931,19124,155347,320565.0,12900000.0
2014-10-30,19200,19238,18123,18392,139240,308310.0,12900000.0
2014-10-31,18546,18623,17815,18392,89896,308310.0,12900000.0
2014-11-03,18200,18815,17969,18431,61203,308955.0,12900000.0
2014-11-04,18854,19008,18123,19008,52135,318630.0,12900000.0
2014-11-05,18931,18969,18430,18469,41966,309600.0,12900000.0
2014-11-06,18507,18623,17738,18239,32589,305730.0,12900000.0
2014-11-07,18623,19354,18277,19124,40249,320565.0,12900000.0
2014-11-10,19162,19585,18931,18931,34130,317340.0,12900000.0
2014-11-11,18931,19315,18161,19239,58624,322500.0,12900000.0
2014-11-12,19162,19469,18892,19085,16285,319920.0,12900000.0
2014-11-13,19123,19315,18546,19277,38433,323145.0,12900000.0
2014-11-14,19277,19623,18700,18739,24252,314115.0,12900000.0
2014-11-17,18700,18815,18084,18277,39966,306375.0,12900000.0
2014-11-18,18123,18854,18123,18239,13991,305730.0,12900000.0
2014-11-19,18430,18815,18315,18739,18980,314115.0,12900000.0
2014-11-20,18854,18969,18623,18854,18408,316050.0,12900000.0
2014-11-21,18969,19277,18815,19008,27227,318630.0,12900000.0
2014-11-24,19085,19238,18238,18392,22107,308310.0,12900000.0
2014-11-25,18392,18623,17930,18085,15843,303150.0,12900000.0
2014-11-26,18430,18469,17161,17777,70433,297990.0,12900000.0
2014-11-27,17776,18046,17392,17738,31715,297345.0,12900000.0
2014-11-28,17699,17969,17392,17700,17253,296700.0,12900000.0
2014-12-01,17738,18046,15891,15968,99058,267675.0,12900000.0
2014-12-02,15852,16545,15622,16430,115837,275415.0,12900000.0
2014-12-03,16699,16814,16276,16699,41591,279930.0,12900000.0
2014-12-04,16853,17199,16660,16853,22690,282510.0,12900000.0
2014-12-05,17007,17045,16583,17046,19709,285735.0,12900000.0
2014-12-08,17045,17161,16276,16353,19568,274125.0,12900000.0
2014-12-09,16160,16314,15352,15814,107768,265095.0,12900000.0
2014-12-10,15891,16468,15852,16315,42844,273480.0,12900000.0
2014-12-11,16237,16737,16122,16430,29852,275415.0,12900000.0
2014-12-12,16430,16699,15968,16084,15615,269610.0,12900000.0
2014-12-15,15468,15814,15237,15391,97383,258000.0,12900000.0
2014-12-16,15506,15699,15275,15545,48325,260580.0,12900000.0
2014-12-17,15622,15737,15391,15545,26918,260580.0,12900000.0
2014-12-18,15737,15775,15237,15391,39774,258000.0,12900000.0
2014-12-19,15429,15699,15391,15699,33683,263160.0,12900000.0
2014-12-22,15660,15699,15160,15468,47987,259290.0,12900000.0
2014-12-23,15391,15583,15198,15391,34702,258000.0,12900000.0
2014-12-24,15275,15429,14929,15045,70873,252195.0,12900000.0
2014-12-26,14775,15583,14775,15468,55695,259290.0,12900000.0
2014-12-29,15391,15737,15160,15737,42572,263805.0,12900000.0
2014-12-30,15814,16737,15545,16084,123080,269610.0,12900000.0
2015-01-02,16430,16814,16391,16546,40922,277350.0,12900000.0
2015-01-05,16583,17122,16391,16930,44033,283800.0,12900000.0
2015-01-06,16930,17238,16737,17084,31728,286380.0,12900000.0
2015-01-07,17007,17007,16430,16661,29762,279285.0,12900000.0
2015-01-08,16660,17045,16468,16930,27090,283800.0,12900000.0
2015-01-09,17161,17161,16430,16699,32959,279930.0,12900000.0
2015-01-12,16468,16968,16468,16815,25321,281865.0,12900000.0
2015-01-13,16814,16853,16391,16392,15481,274770.0,12900000.0
2015-01-14,16353,16507,15852,16122,35971,270255.0,12900000.0
2015-01-15,16160,16160,15275,15737,68962,263805.0,12900000.0
2015-01-16,15699,15699,14583,14737,134424,247035.0,12900000.0
2015-01-19,14929,15198,14737,14852,42494,248970.0,12900000.0
2015-01-20,14967,15352,14775,15276,33037,256065.0,12900000.0
2015-01-21,15429,15583,15237,15468,33506,259290.0,12900000.0
2015-01-22,15583,15583,15006,15237,48774,255420.0,12900000.0
2015-01-23,15275,15275,14814,15237,28913,255420.0,12900000.0
2015-01-26,15160,15237,14775,15083,19765,252840.0,12900000.0
2015-01-27,15083,15737,14852,15661,50001,262515.0,12900000.0
2015-01-28,15660,15775,15391,15545,12458,260580.0,12900000.0
2015-01-29,15429,15468,15160,15199,18944,254775.0,12900000.0
2015-01-30,15237,15699,15006,15699,28046,263160.0,12900000.0
2015-02-02,15814,16045,15545,15699,59713,263160.0,12900000.0
2015-02-03,15699,15737,15275,15468,17426,259290.0,12900000.0
2015-02-04,15391,15583,15275,15584,41136,261225.0,12900000.0
2015-02-05,15545,15545,15237,15314,17999,256710.0,12900000.0
2015-02-06,15314,15314,15083,15199,42550,254775.0,12900000.0
2015-02-09,15198,15314,15044,15045,10078,252195.0,12900000.0
2015-02-10,14967,15237,14890,15006,22692,251550.0,12900000.0
2015-02-11,15006,15237,14852,15237,16273,255420.0,12900000.0
2015-02-12,15237,15929,15121,15661,51561,262515.0,12900000.0
2015-02-13,15699,17045,15506,16392,121011,274770.0,12900000.0
2015-02-16,16391,16853,16199,16622,43239,278640.0,12900000.0
2015-02-17,16776,16891,16507,16738,36281,280575.0,12900000.0
2015-02-23,17007,17007,16237,16430,33973,275415.0,12900000.0
2015-02-24,16430,16853,16276,16661,35823,279285.0,12900000.0
2015-02-25,16699,16737,16237,16276,36142,272835.0,12900000.0
2015-02-26,16199,16353,15737,16007,47346,268320.0,12900000.0
2015-02-27,16006,16776,15852,16776,53242,281220.0,12900000.0
2015-03-02,16891,16930,16353,16661,32265,279285.0,12900000.0
2015-03-03,16660,16660,16276,16315,27986,273480.0,12900000.0
2015-03-04,16353,16468,16237,16353,23937,274125.0,12900000.0
2015-03-05,16314,16468,15852,15968,41618,267675.0,12900000.0
2015-03-06,16045,17545,16006,17507,172623,293475.0,12900000.0
2015-03-09,17545,17853,17084,17507,76942,293475.0,12900000.0
2015-03-10,17545,19931,17353,18469,259783,309600.0,12900000.0
2015-03-11,18315,18584,17815,18469,52989,309600.0,12900000.0
2015-03-12,18469,19238,18315,18431,70859,308955.0,12900000.0
2015-03-13,18277,18854,18161,18354,54989,307665.0,12900000.0
2015-03-16,18392,18546,17892,18085,47801,303150.0,12900000.0
2015-03-17,18046,18123,17584,18008,42666,301860.0,12900000.0
2015-03-18,18007,18700,18007,18085,70948,303150.0,12900000.0
2015-03-19,18123,18854,18046,18469,90468,309600.0,12900000.0
2015-03-20,18469,20239,18469,19739,628751,330885.0,12900000.0
2015-03-23,20008,20662,19546,20162,282796,337980.0,12900000.0
2015-03-24,19854,20316,19739,19932,75170,334110.0,12900000.0
2015-03-25,19931,20393,19777,20393,126465,341850.0,12900000.0
2015-03-26,19931,20200,19008,19200,154404,321855.0,12900000.0
2015-03-27,19469,19469,18738,19354,74403,324435.0,12900000.0
2015-03-30,19431,19546,19123,19277,49992,323145.0,12900000.0
2015-03-31,19469,19469,18700,18854,60769,316050.0,12900000.0
2015-04-01,18507,19162,18469,19124,57533,320565.0,12900000.0
2015-04-02,19277,19392,18584,18854,94692,316050.0,12900000.0
2015-04-03,18238,18661,18046,18354,70647,307665.0,12900000.0
2015-04-06,18546,18892,18315,18623,25718,312180.0,12900000.0
2015-04-07,18777,19008,18392,18508,62478,310245.0,12900000.0
2015-04-08,18507,19162,18123,18893,84645,316695.0,12900000.0
2015-04-09,19085,19854,19008,19393,111746,325080.0,12900000.0
2015-04-10,19546,19893,19315,19662,84389,329595.0,12900000.0
2015-04-13,19777,19777,19238,19393,53488,325080.0,12900000.0
2015-04-14,19392,19623,18546,18777,69142,314760.0,12900000.0
2015-04-15,18777,19200,18623,19008,77940,318630.0,12900000.0
2015-04-16,19238,19816,19046,19624,99460,328950.0,12900000.0
2015-04-17,19854,21663,19739,20932,310029,350880.0,12900000.0
2015-04-20,20855,22932,20431,22317,341940,374100.0,12900000.0
2015-04-21,22086,22701,21855,22471,238552,376680.0,12900000.0
2015-04-22,23163,25395,20932,23625,680604,396030.0,12900000.0
2015-04-23,23663,24202,21701,21740,297196,364425.0,12900000.0
2015-04-24,21778,22355,20701,21779,161419,365070.0,12900000.0
2015-04-27,21816,21932,21201,21471,64782,359910.0,12900000.0
2015-04-28,21239,21393,20239,20586,106422,345075.0,12900000.0
2015-04-29,20585,21239,20585,20855,98399,349590.0,12900000.0
2015-04-30,20778,21701,20393,20855,135107,349590.0,12900000.0
2015-05-04,20778,20855,19816,20047,65620,336045.0,12900000.0
2015-05-06,19700,19777,18700,19239,94400,322500.0,12900000.0
2015-05-07,19238,19623,18469,19354,75834,324435.0,12900000.0
2015-05-08,19354,19739,19238,19585,62923,328305.0,12900000.0
2015-05-11,19585,20277,19508,20278,74730,339915.0,12900000.0
2015-05-12,20239,20816,19739,19816,101428,332175.0,12900000.0
2015-05-13,19816,20277,19431,20278,56236,339915.0,12900000.0
2015-05-14,20008,22625,20008,21817,255925,365715.0,12900000.0
2015-05-15,21816,21816,21008,21625,72526,362490.0,12900000.0
2015-05-18,21624,21663,20970,21432,50009,359265.0,12900000.0
2015-05-19,21547,24087,21547,23318,488829,390870.0,12900000.0
2015-05-20,23317,25280,22894,24049,425585,403125.0,12900000.0
2015-05-21,24395,27627,24395,27627,775473,463110.0,12900000.0
2015-05-22,29243,30705,26165,27281,733347,457305.0,12900000.0
2015-05-26,27319,28127,26318,27242,229873,456660.0,12900000.0
2015-05-27,27165,27165,25203,25472,244284,426990.0,12900000.0
2015-05-28,26203,28666,26165,28012,264170,469560.0,12900000.0
2015-05-29,27973,28242,26626,26627,135690,446340.0,12900000.0
2015-06-01,26588,27396,25664,27127,95910,454725.0,12900000.0
2015-06-02,27396,29435,26665,27435,214717,459885.0,12900000.0
2015-06-03,27858,29358,26165,28050,242256,470205.0,12900000.0
2015-06-04,28435,32244,28396,32245,541894,540510.0,12900000.0
2015-06-05,33591,36784,32436,34861,817231,584370.0,12900000.0
2015-06-08,35399,35899,33206,33553,368394,562440.0,12900000.0
2015-06-09,33321,36015,32436,34784,441085,583080.0,12900000.0
2015-06-10,34322,36323,33783,35323,265167,592110.0,12900000.0
2015-06-11,35399,35861,33552,34515,177435,578565.0,12900000.0
2015-06-12,34437,36092,33706,33861,239261,567600.0,12900000.0
2015-06-15,33475,34591,32706,32899,115408,551475.0,12900000.0
2015-06-16,33129,33283,31051,32706,157277,548250.0,12900000.0
2015-06-17,32706,33706,30782,33168,177499,555990.0,12900000.0
2015-06-18,33745,36784,33745,35708,289803,598560.0,12900000.0
2015-06-19,36169,36323,34437,34938,124676,585660.0,12900000.0
2015-06-22,35322,35322,32975,33245,122405,557280.0,12900000.0
2015-06-23,33398,33976,32629,33591,79960,563085.0,12900000.0
2015-06-24,33937,33937,32937,33053,73028,554055.0,12900000.0
2015-06-25,32937,34476,31936,33245,196037,557280.0,12900000.0
2015-06-26,33629,38400,33514,35400,547603,593400.0,12900000.0
2015-06-29,34630,34745,31167,31783,269457,532770.0,12900000.0
2015-06-30,31205,33014,29243,32398,175505,543090.0,12900000.0
2015-07-01,32398,34168,32398,33822,116688,566955.0,12900000.0
2015-07-02,34630,36784,34091,35746,201123,599205.0,12900000.0
2015-07-03,36631,37246,35476,35861,159264,601140.0,12900000.0
2015-07-06,34168,36400,34168,34476,141938,577920.0,12900000.0
2015-07-07,35322,35669,28473,30013,316992,503100.0,12900000.0
2015-07-08,30051,30859,28088,29705,164711,497940.0,12900000.0
2015-07-09,28666,30320,26934,30128,135305,505035.0,12900000.0
2015-07-10,30743,31474,29704,30398,75115,509550.0,12900000.0
2015-07-13,30397,31167,29628,31052,60400,520515.0,12900000.0
2015-07-14,31513,31782,30782,31013,42072,519870.0,12900000.0
2015-07-15,31167,31936,31013,31283,55204,524385.0,12900000.0
2015-07-16,31551,31628,30820,30859,60731,517290.0,12900000.0
2015-07-17,31013,31282,30397,30821,39149,516645.0,12900000.0
2015-07-20,30897,33937,30859,33399,138728,559860.0,12900000.0
