한일홀딩스(003300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-03-18,19273,19732,19187,19618,13450,235402.0,6883087.0
2003-03-19,19904,21223,19617,20363,24850,244350.0,6883087.0
2003-03-20,21166,21338,20478,20593,30240,247103.0,6883087.0
2003-03-21,20765,20994,20277,20994,23700,251921.0,6883087.0
2003-03-24,20765,21338,20392,21023,10280,252265.0,6883087.0
2003-03-25,20363,21223,20363,20650,18200,247791.0,6883087.0
2003-03-26,20707,21166,20478,20478,9220,245726.0,6883087.0
2003-03-27,20478,20879,20248,20880,22070,250544.0,6883087.0
2003-03-28,21166,21166,20736,20937,17800,251233.0,6883087.0
2003-03-31,20564,21510,20564,21166,20200,253986.0,6883087.0
2003-04-01,21166,21281,20650,21166,26180,253986.0,6883087.0
2003-04-02,21195,22170,20793,22170,80580,266031.0,6883087.0
2003-04-03,22170,22772,22170,22371,29580,268440.0,6883087.0
2003-04-04,22371,24006,22256,23690,100550,284271.0,6883087.0
2003-04-07,23977,24149,20162,23977,109190,287713.0,6883087.0
2003-04-08,23461,24035,23203,23862,18470,286336.0,6883087.0
2003-04-09,23862,23919,23460,23805,25140,285648.0,6883087.0
2003-04-10,24120,24120,23518,23805,45650,285648.0,6883087.0
2003-04-11,23633,24263,23546,24034,53640,288401.0,6883087.0
2003-04-14,25124,25583,24608,25182,40554,302168.0,6883087.0
2003-04-15,25525,25525,24952,25010,22850,300103.0,6883087.0
2003-04-16,25239,26099,25239,25526,89340,306297.0,6883087.0
2003-04-17,25525,25755,25239,25411,10132,304921.0,6883087.0
2003-04-18,25812,26099,25525,25698,35487,308362.0,6883087.0
2003-04-21,25984,26042,25554,25784,10550,309395.0,6883087.0
2003-04-22,25812,25869,25009,25182,20090,302168.0,6883087.0
2003-04-23,25755,25812,25095,25526,20580,306297.0,6883087.0
2003-04-24,25755,25755,24436,24780,23434,297349.0,6883087.0
2003-04-25,24378,24378,23460,24092,63630,289090.0,6883087.0
2003-04-28,23776,24206,23633,23977,11960,287713.0,6883087.0
2003-04-29,24436,24924,24379,24579,29140,294940.0,6883087.0
2003-04-30,25411,25669,24522,25354,20400,304232.0,6883087.0
2003-05-02,25239,25813,24809,25210,20860,302512.0,6883087.0
2003-05-06,25038,25525,24292,24637,17310,295629.0,6883087.0
2003-05-07,25181,25181,24378,24809,26860,297694.0,6883087.0
2003-05-09,26099,26099,24952,24952,21502,299414.0,6883087.0
2003-05-12,25354,25698,25182,25296,19360,303544.0,6883087.0
2003-05-13,25066,25640,24952,25239,22170,302856.0,6883087.0
2003-05-14,24665,25296,24665,24895,29710,298726.0,6883087.0
2003-05-15,25182,25583,25010,25468,26420,305609.0,6883087.0
2003-05-16,25984,26300,25698,26128,39970,313525.0,6883087.0
2003-05-19,26128,26128,25010,26099,30200,313180.0,6883087.0
2003-05-20,25812,25984,25066,25641,45730,307674.0,6883087.0
2003-05-21,25640,25984,25239,25813,46510,309739.0,6883087.0
2003-05-22,25899,27218,25813,26902,79697,322817.0,6883087.0
2003-05-23,27017,27935,27017,27820,50173,333830.0,6883087.0
2003-05-26,28393,29828,27820,29541,71270,354479.0,6883087.0
2003-05-27,29713,29713,28853,29140,47920,349661.0,6883087.0
2003-05-28,29197,29656,28394,29082,26730,348973.0,6883087.0
2003-05-29,28594,29254,28393,28681,27930,344154.0,6883087.0
2003-05-30,28394,28681,27103,27820,44120,333830.0,6883087.0
2003-06-02,27821,28050,27448,27706,40800,332453.0,6883087.0
2003-06-03,27820,27820,26988,27103,31400,325226.0,6883087.0
2003-06-04,27390,27562,26988,27562,14837,330732.0,6883087.0
2003-06-05,27648,27648,27103,27189,20155,326258.0,6883087.0
2003-06-09,27045,28394,26672,28107,29050,337271.0,6883087.0
2003-06-10,27762,28279,27619,28107,23040,337271.0,6883087.0
2003-06-11,28078,28164,27676,28107,34920,337271.0,6883087.0
2003-06-12,28221,28480,27590,28107,58780,337271.0,6883087.0
2003-06-13,27934,28106,27676,27677,23045,332109.0,6883087.0
2003-06-16,27504,27533,26787,26960,31642,323505.0,6883087.0
2003-06-17,27332,27332,26787,26788,68025,321440.0,6883087.0
2003-06-18,26931,27160,26787,26960,39460,323505.0,6883087.0
2003-06-19,27017,27160,26845,26960,29184,323505.0,6883087.0
2003-06-20,26902,27246,26701,26960,16876,323505.0,6883087.0
2003-06-23,26931,26931,26329,26730,28881,320752.0,6883087.0
2003-06-24,26386,26673,26271,26386,22040,316622.0,6883087.0
2003-06-25,26329,26329,26100,26099,15950,313180.0,6883087.0
2003-06-26,25841,26328,25812,25870,48089,310427.0,6883087.0
2003-06-27,25869,27045,25869,27046,77940,324538.0,6883087.0
2003-06-30,26959,27476,26443,27476,28380,329700.0,6883087.0
2003-07-01,27389,27418,26959,26960,10222,323505.0,6883087.0
2003-07-02,27419,27419,26989,26989,18370,323849.0,6883087.0
2003-07-03,27103,27217,26672,26960,48110,323505.0,6883087.0
2003-07-04,27046,27046,26701,26845,12370,322128.0,6883087.0
2003-07-07,26845,27074,26529,26530,42243,318343.0,6883087.0
2003-07-08,26673,26673,25525,25784,74055,309395.0,6883087.0
2003-07-09,25870,26099,25468,25755,55693,309051.0,6883087.0
2003-07-10,25525,25927,25353,25641,39550,307674.0,6883087.0
2003-07-11,25296,26328,25296,25813,84930,309739.0,6883087.0
2003-07-14,26099,27131,25812,25813,107620,309739.0,6883087.0
2003-07-15,26243,27018,26157,26902,49800,322817.0,6883087.0
2003-07-16,26902,28680,26902,28681,46141,344154.0,6883087.0
2003-07-18,28394,28394,27132,27734,10690,332797.0,6883087.0
2003-07-21,27304,28308,27275,27820,54510,333830.0,6883087.0
2003-07-22,27821,27878,26989,27533,9490,330388.0,6883087.0
2003-07-23,27276,27763,27247,27706,20490,332453.0,6883087.0
2003-07-24,27390,27992,27333,27734,5300,332797.0,6883087.0
2003-07-25,27418,28279,27361,27677,16600,332109.0,6883087.0
2003-07-28,27877,28250,27877,28021,10645,336239.0,6883087.0
2003-07-29,28049,28307,27533,28107,17610,337271.0,6883087.0
2003-07-30,28451,28451,27791,27849,26580,334174.0,6883087.0
2003-07-31,28279,28279,27878,28250,43970,338992.0,6883087.0
2003-08-01,27964,28624,27964,28509,21288,342089.0,6883087.0
2003-08-04,28508,28508,27820,28480,24310,341745.0,6883087.0
2003-08-05,28681,29140,28251,29140,32810,349661.0,6883087.0
2003-08-06,29254,29426,28737,29025,25570,348284.0,6883087.0
2003-08-07,28909,29024,28336,28681,13300,344154.0,6883087.0
2003-08-08,28136,28509,27878,28509,12140,342089.0,6883087.0
2003-08-11,28106,28852,28078,28853,8310,346219.0,6883087.0
2003-08-12,28106,28852,28106,28853,11725,346219.0,6883087.0
2003-08-13,28451,29541,27935,29254,45100,351037.0,6883087.0
2003-08-14,28738,29598,28680,29541,36260,354479.0,6883087.0
2003-08-18,29828,31377,29828,30860,60444,370310.0,6883087.0
2003-08-19,31549,32352,31549,32352,101720,388206.0,6883087.0
2003-08-20,31720,32868,31720,32696,31790,392336.0,6883087.0
2003-08-21,32122,34359,32122,33556,139170,402661.0,6883087.0
2003-08-22,33843,33958,32696,33384,72290,400596.0,6883087.0
2003-08-25,33098,33155,32122,32983,26000,395778.0,6883087.0
2003-08-26,33040,33040,32409,32983,8290,395778.0,6883087.0
2003-08-27,32523,33269,32409,32696,13925,392336.0,6883087.0
2003-08-28,32753,33212,31548,32696,15740,392336.0,6883087.0
2003-08-29,32180,32926,32122,32639,35880,391648.0,6883087.0
2003-09-01,33212,33212,32581,32581,33156,390959.0,6883087.0
2003-09-02,32983,33098,32352,33098,26015,397154.0,6883087.0
2003-09-03,33097,33097,32065,32409,20140,388894.0,6883087.0
2003-09-04,32179,32638,32007,32065,17950,384765.0,6883087.0
2003-09-05,32180,32696,32065,32352,11690,388206.0,6883087.0
2003-09-08,32065,32467,31893,31950,7310,383388.0,6883087.0
2003-09-09,31720,31950,31032,31434,25590,377193.0,6883087.0
2003-09-15,32696,33155,31836,31836,64413,382011.0,6883087.0
2003-09-16,31950,32065,31721,31836,17466,382011.0,6883087.0
2003-09-17,32122,32237,31549,31778,30930,381323.0,6883087.0
2003-09-18,31606,31950,31319,31491,19134,377881.0,6883087.0
2003-09-19,31548,32122,31376,31434,14870,377193.0,6883087.0
2003-09-22,31606,31663,30975,30975,21000,371687.0,6883087.0
2003-09-23,31262,31549,30688,31147,13660,373752.0,6883087.0
2003-09-24,31147,31147,29369,29771,32101,357232.0,6883087.0
2003-09-25,29082,29196,27820,29197,15740,350349.0,6883087.0
2003-09-26,29197,29197,27848,28652,9557,343810.0,6883087.0
2003-09-29,28336,28909,27676,28050,25900,336583.0,6883087.0
2003-09-30,27734,28336,27705,27878,38400,334518.0,6883087.0
2003-10-01,27878,29255,27304,28967,10690,347596.0,6883087.0
2003-10-02,30115,30115,28136,29254,13170,351037.0,6883087.0
2003-10-06,29254,29827,28737,29828,22930,357921.0,6883087.0
2003-10-07,29828,30115,29541,29713,23020,356544.0,6883087.0
2003-10-08,30115,30115,29082,29254,14830,351037.0,6883087.0
2003-10-09,29656,30057,28853,30057,38940,360674.0,6883087.0
2003-10-10,29999,29999,29368,29828,26310,357921.0,6883087.0
2003-10-13,29540,29999,29426,29828,53350,357921.0,6883087.0
2003-10-14,29828,30402,29828,29885,40796,358609.0,6883087.0
2003-10-15,29828,30287,29828,29943,9680,359297.0,6883087.0
2003-10-16,30114,30516,29598,30459,26950,365492.0,6883087.0
2003-10-17,30402,31836,30402,31491,27680,377881.0,6883087.0
2003-10-20,31950,32122,31262,32008,17030,384076.0,6883087.0
2003-10-21,31892,32237,30573,31262,22400,375128.0,6883087.0
2003-10-22,30803,30975,30286,30803,16790,369622.0,6883087.0
2003-10-23,30689,30689,29541,29943,26340,359297.0,6883087.0
2003-10-24,29598,29942,29426,29713,15220,356544.0,6883087.0
2003-10-27,29827,30688,29598,29656,15750,355856.0,6883087.0
2003-10-28,29656,30344,29254,30344,35650,364115.0,6883087.0
2003-10-29,31492,31492,29885,29885,18680,358609.0,6883087.0
2003-10-30,30286,31147,30000,30975,39774,371687.0,6883087.0
2003-10-31,30974,31548,30401,31090,31446,373063.0,6883087.0
2003-11-03,31090,33098,30689,32811,111075,393713.0,6883087.0
2003-11-04,32467,32811,31950,32753,30852,393024.0,6883087.0
2003-11-05,32352,32868,31893,32581,30143,390959.0,6883087.0
2003-11-06,32581,32639,31836,32639,14530,391648.0,6883087.0
2003-11-07,32122,33556,32122,33556,36053,402661.0,6883087.0
2003-11-10,34073,34130,31893,33270,28341,399219.0,6883087.0
2003-11-11,32696,33499,32696,33155,21050,397842.0,6883087.0
2003-11-12,33155,33442,32753,33442,13600,401284.0,6883087.0
2003-11-13,33269,33441,32867,33327,29570,399907.0,6883087.0
2003-11-14,33270,33270,32581,32983,23750,395778.0,6883087.0
2003-11-17,32639,32639,31893,32581,20691,390959.0,6883087.0
2003-11-18,32237,32753,32237,32696,47670,392336.0,6883087.0
2003-11-19,32294,32695,32007,32696,32276,392336.0,6883087.0
2003-11-20,32696,33270,32352,33270,33300,399219.0,6883087.0
2003-11-21,33442,33556,32524,33556,21510,402661.0,6883087.0
2003-11-24,34359,34359,32982,33499,24340,401972.0,6883087.0
2003-11-25,34073,34073,32926,33098,47740,397154.0,6883087.0
2003-11-26,33098,33786,32581,33786,47850,405414.0,6883087.0
2003-11-27,33269,34130,32868,33843,22170,406102.0,6883087.0
2003-11-28,33556,35564,33556,35564,75920,426751.0,6883087.0
2003-12-01,36138,36310,35220,35507,25420,426063.0,6883087.0
2003-12-02,36711,36711,34990,35392,22663,424686.0,6883087.0
2003-12-03,35564,35679,34990,35392,30450,424686.0,6883087.0
2003-12-04,34876,36654,34646,36654,31250,439829.0,6883087.0
2003-12-05,35851,35908,35162,35851,41510,430193.0,6883087.0
2003-12-08,35392,35679,34704,35679,16650,428128.0,6883087.0
2003-12-09,35564,36138,34990,35449,23528,425375.0,6883087.0
2003-12-10,35105,35793,34990,35449,31993,425375.0,6883087.0
2003-12-11,35277,35679,34990,35048,66700,420557.0,6883087.0
2003-12-12,35507,35564,35162,35564,51200,426751.0,6883087.0
2003-12-15,35793,37055,35736,36998,62434,443959.0,6883087.0
2003-12-16,36596,37572,36482,36826,78460,441894.0,6883087.0
2003-12-17,36768,36768,35220,36138,27120,433634.0,6883087.0
2003-12-18,35965,36596,35335,35392,18658,424686.0,6883087.0
2003-12-19,35335,35793,34589,35048,24610,420557.0,6883087.0
2003-12-22,34646,35564,34646,34704,11010,416427.0,6883087.0
2003-12-23,34704,35048,34417,34704,22090,416427.0,6883087.0
2003-12-24,34474,34818,33843,34130,16880,409544.0,6883087.0
2003-12-26,33729,34187,33155,34187,14960,410232.0,6883087.0
2003-12-29,33499,34933,33499,34933,22302,419180.0,6883087.0
2003-12-30,34417,35449,34245,35220,32790,422622.0,6883087.0
2004-01-02,35220,35220,34704,35220,13490,422622.0,6883087.0
2004-01-05,34876,35105,34302,34646,30890,415738.0,6883087.0
2004-01-06,34532,35048,33958,34704,19690,416427.0,6883087.0
2004-01-07,35162,37055,34818,36998,40090,443959.0,6883087.0
2004-01-08,36539,37801,36539,36998,48030,443959.0,6883087.0
2004-01-09,36826,37686,36711,37055,36160,444647.0,6883087.0
2004-01-12,37055,37055,35564,35621,125797,427440.0,6883087.0
2004-01-13,35277,35564,34818,34876,20500,418492.0,6883087.0
2004-01-14,35162,35679,34818,34990,17680,419868.0,6883087.0
2004-01-15,34876,34990,34474,34990,14780,419868.0,6883087.0
2004-01-16,34818,35277,34704,35163,14540,421933.0,6883087.0
2004-01-19,35392,35392,34589,34704,49360,416427.0,6883087.0
2004-01-20,34703,35220,34531,35105,37140,421245.0,6883087.0
2004-01-26,34990,35162,34704,34761,18544,417115.0,6883087.0
2004-01-27,34704,35048,34646,34761,36912,417115.0,6883087.0
2004-01-28,34589,34761,34532,34532,19953,414362.0,6883087.0
2004-01-29,34302,34703,34245,34474,33140,413674.0,6883087.0
2004-01-30,34302,34417,34130,34245,22940,410920.0,6883087.0
2004-02-02,34417,34990,34302,34990,94740,419868.0,6883087.0
2004-02-03,34990,35965,34990,35794,34161,429505.0,6883087.0
2004-02-04,35736,36252,35564,36252,15599,435011.0,6883087.0
2004-02-05,36596,36596,35736,36367,12860,436388.0,6883087.0
2004-02-06,36883,37113,36138,36482,38930,437764.0,6883087.0
2004-02-09,36711,36998,36252,36711,15530,440518.0,6883087.0
2004-02-10,36998,36998,35965,36138,8518,433634.0,6883087.0
2004-02-11,35736,36252,35449,35564,41020,426751.0,6883087.0
2004-02-12,35621,36023,35277,36023,17500,432258.0,6883087.0
2004-02-13,36482,36539,36138,36482,44950,437764.0,6883087.0
2004-02-16,36596,37285,36596,36769,36342,441206.0,6883087.0
2004-02-17,37227,38891,37170,38891,70580,466673.0,6883087.0
2004-02-18,39579,39923,38030,39866,81991,478375.0,6883087.0
2004-02-19,40038,40096,38432,38432,23665,461167.0,6883087.0
2004-02-20,38432,38432,37342,37744,27020,452907.0,6883087.0
2004-02-23,38432,38891,38375,38432,10870,461167.0,6883087.0
2004-02-24,39005,39005,37170,37514,8703,450154.0,6883087.0
2004-02-25,37399,38260,37285,38088,10962,457037.0,6883087.0
2004-02-26,37629,37801,37285,37457,22050,449466.0,6883087.0
2004-02-27,38202,38202,37227,37457,26630,449466.0,6883087.0
2004-03-02,37055,38202,37055,37744,25100,452907.0,6883087.0
2004-03-03,37858,38317,37399,37400,15991,448777.0,6883087.0
2004-03-04,38145,38432,37686,38145,14840,457725.0,6883087.0
2004-03-05,38260,38833,37858,38317,15173,459790.0,6883087.0
2004-03-08,38604,38719,38145,38375,7810,460479.0,6883087.0
2004-03-09,38719,38719,37858,38145,9990,457725.0,6883087.0
2004-03-10,38145,38260,37399,38145,18970,457725.0,6883087.0
2004-03-11,38145,39005,37399,39006,43397,468050.0,6883087.0
2004-03-12,39579,39579,36654,37859,24122,454284.0,6883087.0
2004-03-15,38432,38432,36883,37400,8740,448777.0,6883087.0
2004-03-16,37858,38145,36883,37801,6030,453595.0,6883087.0
2004-03-17,38432,38719,37285,38719,24190,464608.0,6883087.0
2004-03-18,38145,38145,37457,37916,12660,454972.0,6883087.0
2004-03-19,38145,38145,37457,38145,5690,457725.0,6883087.0
2004-03-22,37629,37629,36539,36883,16690,442582.0,6883087.0
2004-03-23,37285,37858,36424,37113,17864,445336.0,6883087.0
2004-03-24,36711,37055,36023,36711,14830,440518.0,6883087.0
2004-03-25,36310,37285,36023,36138,11862,433634.0,6883087.0
2004-03-26,36310,36998,36310,36998,17160,443959.0,6883087.0
2004-03-29,36482,37342,36482,37228,12533,446712.0,6883087.0
2004-03-30,36826,37285,36826,37170,14570,446024.0,6883087.0
2004-03-31,38300,38300,31644,38238,22943,419180.0,6883087.0
2004-04-01,38488,38488,37044,37798,17420,414362.0,6883087.0
2004-04-02,38111,38300,37421,38300,12820,419868.0,6883087.0
2004-04-06,38802,39556,37923,38112,8820,417803.0,6883087.0
2004-04-07,38425,40058,38300,39933,27434,437764.0,6883087.0
2004-04-08,39932,40435,39179,40184,27050,440518.0,6883087.0
2004-04-09,40121,40121,38739,38740,8811,424686.0,6883087.0
2004-04-12,38739,39179,38300,38363,53156,420557.0,6883087.0
2004-04-13,38363,39179,37672,37798,16478,414362.0,6883087.0
2004-04-14,37358,38300,37170,37484,12438,410920.0,6883087.0
2004-04-16,37232,37735,36667,36731,15870,402661.0,6883087.0
2004-04-19,36542,37044,35977,36354,8675,398531.0,6883087.0
2004-04-20,36542,37232,36416,36731,18897,402661.0,6883087.0
2004-04-21,36919,36919,36416,36417,11665,399219.0,6883087.0
2004-04-22,36856,37484,36228,36417,27029,399219.0,6883087.0
2004-04-23,36353,37232,36353,36417,16252,399219.0,6883087.0
2004-04-26,36605,37044,36416,36417,15510,399219.0,6883087.0
2004-04-27,36416,36416,35349,35349,14893,424801.0,7545313.0
2004-04-28,34972,35286,34093,34533,25272,414992.0,7545313.0
2004-04-29,35098,35726,34030,34470,14859,414238.0,7545313.0
2004-04-30,34847,35160,33654,33968,11043,408201.0,7545313.0
2004-05-03,34030,34470,31582,32336,26678,388584.0,7545313.0
2004-05-04,32335,32335,31393,31833,29233,382547.0,7545313.0
2004-05-06,32021,32021,31456,31457,20178,378020.0,7545313.0
2004-05-07,31393,31393,29510,31394,40000,377266.0,7545313.0
2004-05-10,31142,31142,28254,28254,33043,339539.0,7545313.0
2004-05-11,29384,29415,27909,28882,29379,347084.0,7545313.0
2004-05-12,28945,29886,28568,29196,29512,350857.0,7545313.0
2004-05-13,29824,30137,29070,29071,29621,349348.0,7545313.0
2004-05-14,29133,30451,28160,29071,23566,349348.0,7545313.0
2004-05-17,29196,29196,28097,28129,21770,338030.0,7545313.0
2004-05-18,27971,28693,27752,28631,15880,344066.0,7545313.0
2004-05-19,29133,30546,28222,29950,12870,359911.0,7545313.0
2004-05-20,29196,30765,28945,29541,20680,355007.0,7545313.0
2004-05-21,30577,31079,29761,30766,12580,369720.0,7545313.0
2004-05-24,30514,31299,29949,30138,10937,362175.0,7545313.0
2004-05-25,29698,31268,29227,31268,29680,375757.0,7545313.0
2004-05-27,31236,31519,30169,30766,13494,369720.0,7545313.0
2004-05-28,30546,31236,30326,30703,4210,368966.0,7545313.0
2004-05-31,30075,30451,29510,30012,10273,360666.0,7545313.0
2004-06-01,29981,30326,29729,29824,5892,358402.0,7545313.0
2004-06-02,29635,29918,28756,29322,18581,352366.0,7545313.0
2004-06-03,28882,29572,28348,28631,9060,344066.0,7545313.0
2004-06-04,28945,28945,28348,28757,8310,345575.0,7545313.0
2004-06-07,28474,29227,28474,29133,15567,350103.0,7545313.0
2004-06-08,29164,29478,28317,28788,17123,345953.0,7545313.0
2004-06-09,28505,29007,27092,27093,43584,325580.0,7545313.0
2004-06-10,26904,27186,26056,26308,69720,316149.0,7545313.0
2004-06-11,26527,26527,25334,25868,87510,310867.0,7545313.0
2004-06-14,25868,26339,25554,25554,13900,307094.0,7545313.0
2004-06-15,25680,26307,25523,26182,12870,314640.0,7545313.0
2004-06-16,26025,26873,26025,26779,11720,321808.0,7545313.0
2004-06-17,26778,27186,26684,26685,9080,320676.0,7545313.0
2004-06-18,26150,26653,25931,26245,12160,315394.0,7545313.0
2004-06-21,26873,27029,26433,26936,16320,323694.0,7545313.0
2004-06-22,26810,26967,26245,26936,7860,323694.0,7545313.0
2004-06-23,26998,27155,26276,26590,9950,319544.0,7545313.0
2004-06-24,26778,27406,26590,27313,8970,328221.0,7545313.0
2004-06-25,27375,28254,26778,28066,10930,337275.0,7545313.0
2004-06-28,27783,28191,27218,27375,12069,328976.0,7545313.0
2004-06-29,27124,28160,27124,27689,8763,332748.0,7545313.0
2004-06-30,28065,28254,27563,27815,6830,334257.0,7545313.0
2004-07-01,27814,27940,26998,27250,26220,327467.0,7545313.0
2004-07-02,27249,27249,26370,26590,118010,319544.0,7545313.0
2004-07-05,26182,26684,25899,26653,16810,320299.0,7545313.0
2004-07-06,26873,27877,26119,27626,17130,331994.0,7545313.0
2004-07-07,27563,28254,27312,28254,26516,339539.0,7545313.0
2004-07-08,28442,28819,27469,27940,26190,335766.0,7545313.0
2004-07-09,28505,28945,27940,28380,35820,341048.0,7545313.0
2004-07-12,28882,29478,28882,29196,58490,350857.0,7545313.0
2004-07-13,29572,29792,28913,29008,11470,348593.0,7545313.0
2004-07-14,28945,29384,28379,28631,24160,344066.0,7545313.0
2004-07-15,28379,28756,27312,27815,9568,334257.0,7545313.0
2004-07-16,28505,28945,27752,28443,10802,341803.0,7545313.0
2004-07-19,27971,29133,27877,29133,6090,350103.0,7545313.0
2004-07-20,29196,29258,28505,28882,25590,347084.0,7545313.0
2004-07-21,29384,29541,29007,29071,20090,349348.0,7545313.0
2004-07-22,29070,29510,28128,29510,12050,354630.0,7545313.0
2004-07-23,29949,29949,28568,28882,6150,347084.0,7545313.0
2004-07-26,28882,29384,28599,28600,6030,343689.0,7545313.0
2004-07-27,29007,29133,28254,28631,3410,344066.0,7545313.0
2004-07-28,29133,29478,28756,28882,5240,347084.0,7545313.0
2004-07-29,29196,29196,28693,28788,9930,345953.0,7545313.0
2004-07-30,28788,29447,28788,29290,5450,351989.0,7545313.0
2004-08-02,28882,29070,28693,28757,18610,345575.0,7545313.0
2004-08-03,28756,29133,28693,28725,4830,345198.0,7545313.0
2004-08-04,28756,28788,28285,28757,33250,345575.0,7545313.0
2004-08-05,28756,28756,28568,28757,9890,345575.0,7545313.0
2004-08-06,29007,29007,28536,29008,1390,348593.0,7545313.0
2004-08-09,29447,29510,28725,29479,5760,354252.0,7545313.0
2004-08-10,29007,29604,28693,29165,26880,350480.0,7545313.0
2004-08-11,29133,29290,28913,29039,64733,348971.0,7545313.0
2004-08-12,29321,29824,28756,29510,15340,354630.0,7545313.0
2004-08-13,29761,30765,29007,30515,23321,366702.0,7545313.0
2004-08-16,30577,31205,30012,30421,42190,365570.0,7545313.0
2004-08-17,30828,30922,29635,29950,34550,359911.0,7545313.0
2004-08-18,30075,30483,29949,30044,26360,361043.0,7545313.0
2004-08-19,30137,30954,30137,30232,40450,363307.0,7545313.0
2004-08-20,30389,30483,29886,30169,13080,362552.0,7545313.0
2004-08-23,30514,30577,29918,30138,6402,362175.0,7545313.0
2004-08-24,30765,30765,30043,30138,2990,362175.0,7545313.0
2004-08-25,29949,30765,29824,30326,9220,364439.0,7545313.0
2004-08-26,30137,30828,30137,30452,16230,365948.0,7545313.0
2004-08-27,30765,31205,30483,30483,5399,366325.0,7545313.0
2004-08-30,30765,30765,30012,30295,14880,364061.0,7545313.0
2004-08-31,29886,30734,29886,30577,4710,367457.0,7545313.0
2004-09-01,30451,31079,30420,30766,8600,369720.0,7545313.0
2004-09-02,30765,31707,30765,31174,11772,374625.0,7545313.0
2004-09-03,31362,31362,30860,31017,8880,372738.0,7545313.0
2004-09-06,31362,31644,31142,31394,28980,377266.0,7545313.0
2004-09-07,31519,31770,31173,31205,27430,375002.0,7545313.0
2004-09-08,31268,31582,31205,31205,14870,375002.0,7545313.0
2004-09-09,31582,32147,31205,31394,35531,377266.0,7545313.0
2004-09-10,31644,31770,30954,31080,18411,373493.0,7545313.0
2004-09-13,31393,31958,31142,31268,10430,375757.0,7545313.0
2004-09-14,30954,31393,29949,29950,9157,359911.0,7545313.0
2004-09-15,29886,30389,29824,29918,6910,359534.0,7545313.0
2004-09-16,30232,31299,29981,30672,12183,368589.0,7545313.0
2004-09-17,30671,31236,30671,31017,7110,372738.0,7545313.0
2004-09-20,31017,31393,30765,30860,8230,370852.0,7545313.0
2004-09-21,30734,31079,30200,30734,3710,369343.0,7545313.0
2004-09-22,30483,30765,29918,29918,5203,359534.0,7545313.0
2004-09-23,30106,30294,29541,29824,5968,358402.0,7545313.0
2004-09-24,29604,29981,29227,29887,5240,359157.0,7545313.0
2004-09-30,30106,30734,28599,28945,19982,347839.0,7545313.0
2004-10-01,28693,29196,28693,28882,20362,347084.0,7545313.0
2004-10-04,29196,30326,29196,30326,11870,364439.0,7545313.0
2004-10-05,30703,30734,30263,30326,31760,364439.0,7545313.0
2004-10-06,30200,30640,29792,30201,23250,362930.0,7545313.0
2004-10-07,29949,30326,29415,29824,6213,358402.0,7545313.0
2004-10-08,29949,30389,29572,30138,11731,362175.0,7545313.0
2004-10-11,30137,30137,29698,29793,59007,358025.0,7545313.0
2004-10-12,29792,29792,28882,28882,61504,347084.0,7545313.0
2004-10-13,28756,28945,28442,28506,27560,342557.0,7545313.0
2004-10-14,28505,28756,28505,28568,13405,343312.0,7545313.0
2004-10-15,28505,28850,28505,28568,6407,343312.0,7545313.0
2004-10-18,28631,29321,28505,29071,25735,349348.0,7545313.0
2004-10-19,29447,30263,29447,30075,30935,361420.0,7545313.0
2004-10-20,30389,31017,29792,30138,31248,362175.0,7545313.0
2004-10-21,29761,30797,29258,29510,22805,354630.0,7545313.0
2004-10-22,29824,29886,28725,28757,5120,345575.0,7545313.0
2004-10-25,28568,28568,26967,27250,30910,327467.0,7545313.0
2004-10-26,27877,28568,27375,28286,13970,339916.0,7545313.0
2004-10-27,28317,29510,28317,29385,29670,353121.0,7545313.0
2004-10-28,29384,30263,29384,30138,18665,362175.0,7545313.0
2004-10-29,29510,30389,29510,29667,10968,356516.0,7545313.0
2004-11-01,29384,30232,29384,29636,18311,356139.0,7545313.0
2004-11-02,29698,31707,29698,31708,15130,381038.0,7545313.0
2004-11-03,31644,32775,30922,32461,11880,390093.0,7545313.0
2004-11-04,32461,32775,31770,32587,4651,391602.0,7545313.0
2004-11-05,32775,33905,32775,33277,13450,399902.0,7545313.0
2004-11-08,33842,33968,31770,33026,7900,396883.0,7545313.0
2004-11-09,34533,34847,33402,34470,17470,414238.0,7545313.0
2004-11-10,34784,35663,34470,35098,19340,421783.0,7545313.0
2004-11-11,33465,35726,33465,34094,16380,409710.0,7545313.0
2004-11-12,34344,35160,33968,34408,16520,413483.0,7545313.0
2004-11-15,33402,34281,32837,33152,12540,398393.0,7545313.0
2004-11-16,32461,34093,32021,32398,8150,389338.0,7545313.0
2004-11-17,32712,33465,31707,31770,13451,381793.0,7545313.0
2004-11-18,31456,32963,31456,32649,11060,392356.0,7545313.0
2004-11-19,32649,33277,32021,32022,11380,384811.0,7545313.0
2004-11-22,32021,32335,31958,32022,14750,384811.0,7545313.0
2004-11-23,32335,32963,32335,32649,7990,392356.0,7545313.0
2004-11-24,32649,32963,32523,32649,35480,392356.0,7545313.0
2004-11-25,33026,33591,32649,33529,51000,402920.0,7545313.0
2004-11-26,33465,34156,33277,33277,78870,399902.0,7545313.0
2004-11-29,33277,33905,33277,33277,7080,399902.0,7545313.0
2004-11-30,34156,34156,32900,33403,13088,401411.0,7545313.0
