유엔젤(072130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-06-20,8900,9210,8450,8600,373066,112785.0,13114546.0
2007-06-21,8600,8750,8560,8720,226405,114359.0,13114546.0
2007-06-22,8810,9020,8610,9020,294596,118293.0,13114546.0
2007-06-25,9000,9000,8540,8650,226215,113441.0,13114546.0
2007-06-26,8550,8850,8160,8320,212750,109113.0,13114546.0
2007-06-27,8230,8500,8210,8500,167590,111474.0,13114546.0
2007-06-28,8800,9000,8550,9000,220690,118031.0,13114546.0
2007-06-29,9190,9300,8980,9000,307007,118031.0,13114546.0
2007-07-02,9060,9130,8800,9130,123241,119736.0,13114546.0
2007-07-03,9200,9470,9140,9320,256227,122228.0,13114546.0
2007-07-04,9400,9460,9230,9320,127540,122228.0,13114546.0
2007-07-05,9350,9530,9100,9100,141677,119342.0,13114546.0
2007-07-06,9050,9300,9040,9230,184409,121047.0,13114546.0
2007-07-09,9430,9900,9400,9730,316806,127605.0,13114546.0
2007-07-10,9800,9810,9530,9790,91190,128391.0,13114546.0
2007-07-11,9700,9790,9570,9780,83391,128260.0,13114546.0
2007-07-12,9850,10050,9790,9900,191039,129834.0,13114546.0
2007-07-13,10000,10100,9740,9850,112221,129178.0,13114546.0
2007-07-16,9780,9780,9300,9700,145547,127211.0,13114546.0
2007-07-18,9700,9740,9400,9600,128177,125900.0,13114546.0
2007-07-19,9500,9700,9430,9700,103093,127211.0,13114546.0
2007-07-20,9700,9800,9570,9630,78190,126293.0,13114546.0
2007-07-23,9630,9650,9350,9550,100379,125244.0,13114546.0
2007-07-24,9650,9650,9120,9160,180462,120129.0,13114546.0
2007-07-25,9100,9250,8870,9200,277132,120654.0,13114546.0
2007-07-26,9210,9340,8990,9130,186908,119736.0,13114546.0
2007-07-27,8990,9130,8600,8870,239151,116326.0,13114546.0
2007-07-30,8910,9060,8770,8970,195976,117637.0,13114546.0
2007-07-31,9200,9400,9150,9370,236468,122883.0,13114546.0
2007-08-01,9320,9320,8880,8910,120291,116851.0,13114546.0
2007-08-02,9100,9120,8690,8850,112557,116064.0,13114546.0
2007-08-03,8910,8980,8780,8830,96990,115801.0,13114546.0
2007-08-06,8570,8780,8570,8710,78640,114228.0,13114546.0
2007-08-07,8850,8920,8730,8800,81503,115408.0,13114546.0
2007-08-08,8950,9170,8800,9000,125260,118031.0,13114546.0
2007-08-09,9110,9150,8950,8950,74520,117375.0,13114546.0
2007-08-10,8760,8840,8600,8650,162511,113441.0,13114546.0
2007-08-13,8650,8750,8460,8650,75077,113441.0,13114546.0
2007-08-14,8630,8700,8330,8500,88765,111474.0,13114546.0
2007-08-16,8120,8120,7480,7790,138484,102162.0,13114546.0
2007-08-17,7700,7900,7600,7700,103458,100982.0,13114546.0
2007-08-20,8000,8290,7950,8270,89691,108457.0,13114546.0
2007-08-21,8440,8440,8190,8190,93385,107408.0,13114546.0
2007-08-22,8260,8420,8210,8270,63105,108457.0,13114546.0
2007-08-23,8450,8450,8300,8370,51394,109769.0,13114546.0
2007-08-24,8250,8490,8250,8380,63720,109900.0,13114546.0
2007-08-27,8600,8650,8520,8590,68420,112654.0,13114546.0
2007-08-28,8600,8850,8550,8580,84540,112523.0,13114546.0
2007-08-29,8520,8520,7420,8350,88085,109506.0,13114546.0
2007-08-30,8450,9060,8450,9050,361640,118687.0,13114546.0
2007-08-31,9000,9400,9000,9400,322220,123277.0,13114546.0
2007-09-03,9610,9810,9500,9770,281846,128129.0,13114546.0
2007-09-04,9800,9900,9500,9600,108833,125900.0,13114546.0
2007-09-05,9760,9760,9190,9400,161894,123277.0,13114546.0
2007-09-06,9300,9500,9170,9500,86500,124588.0,13114546.0
2007-09-07,9570,9570,9350,9490,70240,124457.0,13114546.0
2007-09-10,9190,9270,9160,9270,60600,121572.0,13114546.0
2007-09-11,9200,9350,9090,9260,105070,121441.0,13114546.0
2007-09-12,9330,9330,9050,9180,55960,120392.0,13114546.0
2007-09-13,9110,9300,9000,9300,38890,121965.0,13114546.0
2007-09-14,9140,9670,9140,9480,160680,124326.0,13114546.0
2007-09-17,9560,9960,9520,9920,268000,130096.0,13114546.0
2007-09-18,10250,10450,9670,9750,363764,127867.0,13114546.0
2007-09-19,9910,9950,9500,9610,132890,126031.0,13114546.0
2007-09-20,9610,9740,9450,9450,98387,123932.0,13114546.0
2007-09-21,9590,9920,9500,9710,151448,127342.0,13114546.0
2007-09-27,9670,9700,9400,9470,109860,124195.0,13114546.0
2007-09-28,9370,9480,9170,9270,149320,121572.0,13114546.0
2007-10-01,9350,9350,9190,9300,74596,121965.0,13114546.0
2007-10-02,9350,9440,9250,9360,94590,122752.0,13114546.0
2007-10-04,9360,9400,9200,9220,77570,120916.0,13114546.0
2007-10-05,9300,9590,9210,9460,138123,124064.0,13114546.0
2007-10-08,9530,9690,9460,9480,156093,124326.0,13114546.0
2007-10-09,9490,9600,9260,9350,88121,122621.0,13114546.0
2007-10-10,9250,9470,9250,9400,82220,123277.0,13114546.0
2007-10-11,9500,9740,9440,9600,125230,125976.0,13122546.0
2007-10-12,9600,9730,9180,9210,131160,120859.0,13122546.0
2007-10-15,9250,9350,9180,9330,47070,122433.0,13122546.0
2007-10-16,9280,9280,8800,8900,124982,116791.0,13122546.0
2007-10-17,8900,8950,8500,8800,71448,115478.0,13122546.0
2007-10-18,8720,9090,8720,8950,55360,117447.0,13122546.0
2007-10-19,9330,9450,9040,9100,66770,119415.0,13122546.0
2007-10-22,8700,8900,8510,8800,83480,115478.0,13122546.0
2007-10-23,8920,9050,8770,8930,55582,117184.0,13122546.0
2007-10-24,8960,8980,8700,8890,122310,116659.0,13122546.0
2007-10-25,8850,9270,8740,9100,93306,119415.0,13122546.0
2007-10-26,9100,9420,9050,9250,216758,121384.0,13122546.0
2007-10-29,9500,9560,9260,9500,181331,124664.0,13122546.0
2007-10-30,9590,9590,9350,9490,73588,124533.0,13122546.0
2007-10-31,9450,9500,9270,9300,73470,122040.0,13122546.0
2007-11-01,9380,9470,9210,9430,72250,123746.0,13122546.0
2007-11-02,9200,9360,9120,9180,61250,120465.0,13122546.0
2007-11-05,9160,9200,8970,9160,49450,120203.0,13122546.0
2007-11-06,9200,10200,9200,9800,671439,128601.0,13122546.0
2007-11-07,9950,9950,9500,9510,218131,124795.0,13122546.0
2007-11-08,9500,9800,9210,9240,249899,121252.0,13122546.0
2007-11-09,9310,9480,9240,9420,113871,123614.0,13122546.0
2007-11-12,9310,9320,8100,9070,161011,119021.0,13122546.0
2007-11-13,8860,9190,8860,9010,73492,118234.0,13122546.0
2007-11-14,9250,9300,9050,9130,66610,119809.0,13122546.0
2007-11-15,9000,9170,9000,9120,31119,119678.0,13122546.0
2007-11-16,9040,9100,8910,9060,48230,118890.0,13122546.0
2007-11-19,9150,9160,9010,9090,37355,119284.0,13122546.0
2007-11-20,8940,8980,8700,8900,38800,116791.0,13122546.0
2007-11-21,8900,9020,8710,8800,30935,115478.0,13122546.0
2007-11-22,8700,8810,8500,8510,41860,111673.0,13122546.0
2007-11-23,8430,8690,8200,8450,82020,110886.0,13122546.0
2007-11-26,8550,8790,8500,8790,38676,115347.0,13122546.0
2007-11-27,8600,8710,8310,8700,32490,114166.0,13122546.0
2007-11-28,8700,8790,8550,8550,37881,112198.0,13122546.0
2007-11-29,8590,8660,8450,8580,22890,112591.0,13122546.0
2007-11-30,8450,8600,8420,8430,37200,110623.0,13122546.0
2007-12-03,8420,8530,8360,8360,50437,109704.0,13122546.0
2007-12-04,8360,8450,8300,8360,28540,109704.0,13122546.0
2007-12-05,8300,8600,8300,8490,30881,111410.0,13122546.0
2007-12-06,8520,8620,8330,8330,98652,109311.0,13122546.0
2007-12-07,8500,8500,8240,8330,64960,109311.0,13122546.0
2007-12-10,8480,8480,8300,8320,34740,109180.0,13122546.0
2007-12-11,8330,8470,8260,8260,53784,108392.0,13122546.0
2007-12-12,8070,8260,8060,8150,38122,106949.0,13122546.0
2007-12-13,8200,8470,8160,8310,72248,109048.0,13122546.0
2007-12-14,8390,8460,8250,8380,33652,109967.0,13122546.0
2007-12-17,8380,8380,8060,8060,50478,105768.0,13122546.0
2007-12-18,7960,8190,7900,8050,39370,105636.0,13122546.0
2007-12-20,8090,8290,8090,8110,26276,106424.0,13122546.0
2007-12-21,8100,8200,8050,8150,16630,106949.0,13122546.0
2007-12-24,8130,8400,8130,8160,49060,107080.0,13122546.0
2007-12-26,8250,8330,8130,8190,32520,107474.0,13122546.0
2007-12-27,8250,8260,8060,8220,60390,107867.0,13122546.0
2007-12-28,8200,8300,8060,8200,27230,107605.0,13122546.0
2008-01-02,8200,8480,8200,8400,101700,110229.0,13122546.0
2008-01-03,8450,8470,8330,8400,46090,110229.0,13122546.0
2008-01-04,8400,8400,8250,8280,41548,108655.0,13122546.0
2008-01-07,8080,8180,8000,8030,53440,105374.0,13122546.0
2008-01-08,7950,8090,7880,7880,61330,103406.0,13122546.0
2008-01-09,7620,7800,7550,7700,103047,101044.0,13122546.0
2008-01-10,7720,7900,7610,7650,83701,100387.0,13122546.0
2008-01-11,7670,7680,7000,7000,237175,91858.0,13122546.0
2008-01-14,6900,7000,6680,6730,139241,88315.0,13122546.0
2008-01-15,6800,6850,6360,6400,158495,83984.0,13122546.0
2008-01-16,6300,6470,6190,6310,122570,82803.0,13122546.0
2008-01-17,6350,6540,6350,6540,125710,85821.0,13122546.0
2008-01-18,6450,6600,6370,6600,128720,86609.0,13122546.0
2008-01-21,6570,6620,6360,6460,89480,84772.0,13122546.0
2008-01-22,6200,6270,5900,6120,112591,80310.0,13122546.0
2008-01-23,6210,6350,6040,6180,77641,81097.0,13122546.0
2008-01-24,6190,6500,6190,6450,86613,84640.0,13122546.0
2008-01-25,6460,6750,6460,6750,109771,88577.0,13122546.0
2008-01-28,6700,6700,6400,6600,69308,86609.0,13122546.0
2008-01-29,6790,6790,6510,6750,44690,88577.0,13122546.0
2008-01-30,6710,6710,6250,6390,56450,84092.0,13160006.0
2008-01-31,6210,6590,6200,6550,36040,86198.0,13160006.0
2008-02-01,6600,6750,6200,6250,142647,82250.0,13160006.0
2008-02-04,6200,6300,6140,6160,145860,81066.0,13160006.0
2008-02-05,6160,6240,6120,6210,56416,81724.0,13160006.0
2008-02-11,6080,6140,6000,6020,52360,79223.0,13160006.0
2008-02-12,6050,6100,5980,6000,72248,78960.0,13160006.0
2008-02-13,6100,6100,5950,5960,82694,78434.0,13160006.0
2008-02-14,6070,6090,5870,5950,208220,78302.0,13160006.0
2008-02-15,5920,5920,5790,5860,263530,77118.0,13160006.0
2008-02-18,5860,5970,5860,5930,128870,78039.0,13160006.0
2008-02-19,5940,6090,5940,6010,98271,79092.0,13160006.0
2008-02-20,6010,6010,5800,5800,190805,76328.0,13160006.0
2008-02-21,5810,5880,5660,5680,141320,74749.0,13160006.0
2008-02-22,5680,5750,5470,5510,141663,72512.0,13160006.0
2008-02-25,5550,5600,5510,5530,72615,72775.0,13160006.0
2008-02-26,5550,5740,5550,5730,89284,75407.0,13160006.0
2008-02-27,5790,5800,5610,5610,65955,73828.0,13160006.0
2008-02-28,5600,5740,5550,5620,117556,73959.0,13160006.0
2008-02-29,5560,5620,5550,5570,88893,73301.0,13160006.0
2008-03-03,5510,5510,5350,5390,45010,70932.0,13160006.0
2008-03-04,5350,5450,5350,5430,56000,71459.0,13160006.0
2008-03-05,5400,5610,5400,5530,42110,72775.0,13160006.0
2008-03-06,5580,5590,5440,5510,65840,72512.0,13160006.0
2008-03-07,5420,5560,5360,5500,63200,72380.0,13160006.0
2008-03-10,5500,5950,5500,5790,249266,76196.0,13160006.0
2008-03-11,5780,5870,5700,5750,125760,75670.0,13160006.0
2008-03-12,5850,6060,5800,5840,130103,76854.0,13160006.0
2008-03-13,5840,5930,5720,5750,68055,75670.0,13160006.0
2008-03-14,5750,5930,5750,5850,157611,76986.0,13160006.0
2008-03-17,5850,5890,5650,5700,87500,75012.0,13160006.0
2008-03-18,5730,6090,5730,6080,164648,80013.0,13160006.0
2008-03-19,6170,6170,6020,6080,79640,80013.0,13160006.0
2008-03-20,5950,6100,5890,6000,78540,78960.0,13160006.0
2008-03-21,6090,6120,5950,6030,70268,79355.0,13160006.0
2008-03-24,6100,6100,5950,5950,78160,78302.0,13160006.0
2008-03-25,6020,6040,5890,5910,99810,77776.0,13160006.0
2008-03-26,5970,5970,5850,5940,50476,78170.0,13160006.0
2008-03-27,5950,5970,5830,5960,37150,78434.0,13160006.0
2008-03-28,5930,6000,5870,5940,43031,78170.0,13160006.0
2008-03-31,6040,6110,5960,6020,120448,79223.0,13160006.0
2008-04-01,6000,6070,5930,5930,54400,78039.0,13160006.0
2008-04-02,6000,6050,5900,5970,75716,78565.0,13160006.0
2008-04-03,5970,6050,5840,5840,98244,76854.0,13160006.0
2008-04-04,5870,5890,5750,5770,72406,75933.0,13160006.0
2008-04-07,5770,5830,5770,5780,53572,76065.0,13160006.0
2008-04-08,5850,5860,5750,5800,56190,76328.0,13160006.0
2008-04-10,5800,6100,5770,5830,113610,76723.0,13160006.0
2008-04-11,5830,6010,5830,5950,75140,78302.0,13160006.0
2008-04-14,5970,6140,5920,6100,116051,80276.0,13160006.0
2008-04-15,6100,6150,6000,6000,89123,78960.0,13160006.0
2008-04-16,6010,6150,6000,6150,77491,80934.0,13160006.0
2008-04-17,6210,6270,5980,6050,94130,79618.0,13160006.0
2008-04-18,6100,6160,6000,6120,74179,80539.0,13160006.0
2008-04-21,6150,6180,6060,6070,92479,79881.0,13160006.0
2008-04-22,6060,6100,6010,6010,63313,79092.0,13160006.0
2008-04-23,6070,6070,5940,5960,83659,78434.0,13160006.0
2008-04-24,5970,6030,5950,5980,42672,78697.0,13160006.0
2008-04-25,6030,6190,6010,6130,94937,80671.0,13160006.0
2008-04-28,6180,6450,6140,6270,264850,82513.0,13160006.0
2008-04-29,6330,6340,6160,6260,63269,82382.0,13160006.0
2008-04-30,6270,6570,6270,6500,233200,85540.0,13160006.0
2008-05-02,6600,6680,6430,6500,157548,85540.0,13160006.0
2008-05-06,6500,6580,6350,6370,116439,83829.0,13160006.0
2008-05-07,6370,6450,6230,6430,109389,84619.0,13160006.0
2008-05-08,6410,6550,6270,6510,76531,85672.0,13160006.0
2008-05-09,6510,6660,6510,6590,95761,86724.0,13160006.0
2008-05-13,6700,6700,6510,6510,52500,85672.0,13160006.0
2008-05-14,6550,6570,6350,6440,131740,84750.0,13160006.0
2008-05-15,6440,6500,6290,6300,109600,82908.0,13160006.0
2008-05-16,6350,6460,6320,6420,97600,84487.0,13160006.0
2008-05-19,6440,6490,6290,6400,64862,84224.0,13160006.0
2008-05-20,6380,6420,6260,6300,77202,82908.0,13160006.0
2008-05-21,6290,6370,6160,6310,78210,83040.0,13160006.0
2008-05-22,6260,6310,6180,6290,29030,82776.0,13160006.0
2008-05-23,6260,6310,6150,6200,55316,81592.0,13160006.0
2008-05-26,6190,6190,5970,5970,70282,78565.0,13160006.0
2008-05-27,5970,6140,5970,6140,43760,80802.0,13160006.0
2008-05-28,6140,6300,6040,6060,75064,79750.0,13160006.0
2008-05-29,6100,6200,6070,6130,56278,80671.0,13160006.0
2008-05-30,6130,6180,6070,6080,44386,80013.0,13160006.0
2008-06-02,6080,6140,6070,6120,38648,80539.0,13160006.0
2008-06-03,6080,6120,6040,6040,31100,79486.0,13160006.0
2008-06-04,6040,6230,6030,6230,45360,81987.0,13160006.0
2008-06-05,6230,6320,6130,6300,49370,82908.0,13160006.0
2008-06-09,6250,6290,6170,6250,60432,82250.0,13160006.0
2008-06-10,6250,6400,6220,6310,105160,83040.0,13160006.0
2008-06-11,6380,6550,6350,6380,178473,83961.0,13160006.0
2008-06-12,6350,6500,6320,6360,99077,83698.0,13160006.0
2008-06-13,6400,6520,6350,6520,95620,85803.0,13160006.0
2008-06-16,6690,6830,6500,6530,218120,85935.0,13160006.0
2008-06-17,6540,6560,6320,6370,90910,83829.0,13160006.0
2008-06-18,6300,6470,6250,6420,36070,84487.0,13160006.0
2008-06-19,6410,6410,6260,6270,40990,82513.0,13160006.0
2008-06-20,6270,6350,6080,6090,84149,80144.0,13160006.0
2008-06-23,6020,6140,6000,6140,43541,80802.0,13160006.0
2008-06-24,6080,6200,6080,6200,39115,81592.0,13160006.0
2008-06-25,6200,6200,6060,6060,46025,79750.0,13160006.0
2008-06-26,6090,6180,6060,6120,40530,80539.0,13160006.0
2008-06-27,6090,6170,5970,6150,59030,80934.0,13160006.0
2008-06-30,6150,6210,6140,6150,80010,80934.0,13160006.0
2008-07-01,6160,6280,6150,6200,108561,81592.0,13160006.0
2008-07-02,6160,6300,5950,6150,178937,80934.0,13160006.0
2008-07-03,6200,6200,5810,5900,78835,77644.0,13160006.0
2008-07-04,5860,5990,5560,5580,78825,73433.0,13160006.0
2008-07-07,5460,5740,5430,5640,40950,74222.0,13160006.0
2008-07-08,5640,5650,5100,5170,81490,68037.0,13160006.0
2008-07-09,5310,5420,5200,5300,39815,69748.0,13160006.0
2008-07-10,5280,5480,5230,5480,29350,72117.0,13160006.0
2008-07-11,5490,5850,5450,5670,39340,74617.0,13160006.0
2008-07-14,5600,6150,5600,5700,143500,75012.0,13160006.0
2008-07-15,5800,5960,5550,5600,30555,73696.0,13160006.0
2008-07-16,5600,5640,5490,5600,32020,73696.0,13160006.0
2008-07-17,5800,5830,5650,5810,36860,76460.0,13160006.0
2008-07-18,5850,5910,5610,5610,50840,73828.0,13160006.0
2008-07-21,5760,5820,5740,5750,43120,75670.0,13160006.0
2008-07-22,5750,5870,5700,5790,24754,76196.0,13160006.0
2008-07-23,5900,5900,5750,5870,49095,77249.0,13160006.0
2008-07-24,5900,5950,5850,5950,43730,78302.0,13160006.0
2008-07-25,5950,5950,5830,5910,31422,77776.0,13160006.0
2008-07-28,5950,5950,5800,5800,37781,76328.0,13160006.0
2008-07-29,5940,5940,5730,5830,26210,76723.0,13160006.0
2008-07-30,5840,5880,5780,5870,30470,77249.0,13160006.0
2008-07-31,6000,6050,5900,5960,100670,78434.0,13160006.0
2008-08-01,5920,5970,5650,5850,109541,76986.0,13160006.0
2008-08-04,5860,5880,5720,5800,52126,76328.0,13160006.0
2008-08-05,5510,5860,5510,5800,54400,76328.0,13160006.0
2008-08-06,5800,5930,5800,5900,27110,77644.0,13160006.0
2008-08-07,5860,5940,5750,5940,43880,78170.0,13160006.0
2008-08-08,5930,6070,5800,6050,55355,79618.0,13160006.0
2008-08-11,6050,6170,6040,6150,63491,80934.0,13160006.0
2008-08-12,6200,6200,6080,6100,33716,80276.0,13160006.0
2008-08-13,6050,6120,6020,6120,20110,80539.0,13160006.0
2008-08-14,6130,6170,6050,6110,5820,80408.0,13160006.0
2008-08-18,6160,6180,6050,6050,14450,79618.0,13160006.0
2008-08-19,6050,6050,5840,5860,17230,77118.0,13160006.0
2008-08-20,5800,5880,5800,5840,11250,76854.0,13160006.0
2008-08-21,5890,5900,5700,5900,43020,77644.0,13160006.0
2008-08-22,5880,5890,5690,5700,10832,75012.0,13160006.0
2008-08-25,5700,5800,5650,5700,10772,75012.0,13160006.0
2008-08-26,5600,5690,5470,5670,31848,74617.0,13160006.0
2008-08-27,5670,5750,5500,5700,35421,75012.0,13160006.0
2008-08-28,5640,5720,5580,5620,33441,73959.0,13160006.0
2008-08-29,5630,5740,5630,5680,22010,74749.0,13160006.0
2008-09-01,5570,5620,5320,5320,48127,70011.0,13160006.0
2008-09-02,5320,5590,5040,5570,84710,73301.0,13160006.0
2008-09-03,5570,5820,5380,5630,34540,74091.0,13160006.0
2008-09-04,5630,5740,5630,5670,28170,74617.0,13160006.0
2008-09-05,5650,5800,5530,5800,42960,76328.0,13160006.0
2008-09-08,5860,5950,5780,5860,50380,77118.0,13160006.0
2008-09-09,5800,5860,5360,5540,124365,72906.0,13160006.0
2008-09-10,5540,5790,5500,5660,48540,74486.0,13160006.0
2008-09-11,5680,5890,5650,5760,35582,75802.0,13160006.0
2008-09-12,5770,5880,5670,5840,21500,76854.0,13160006.0
2008-09-16,5150,5570,5150,5490,48010,72248.0,13160006.0
2008-09-17,5600,5700,5450,5640,5000,74222.0,13160006.0
2008-09-18,5400,5580,5360,5520,8900,72643.0,13160006.0
2008-09-19,5520,5710,5520,5550,86620,73038.0,13160006.0
2008-09-22,5560,5640,5370,5450,29980,71722.0,13160006.0
2008-09-23,5390,5490,5350,5470,17240,71985.0,13160006.0
2008-09-24,5560,5560,5400,5480,27990,72117.0,13160006.0
2008-09-25,5580,5810,5470,5600,57897,73696.0,13160006.0
2008-09-26,5790,5790,5600,5600,10200,73696.0,13160006.0
2008-09-29,5780,5780,5500,5590,47380,73564.0,13160006.0
2008-09-30,5350,5490,5200,5320,103720,70011.0,13160006.0
2008-10-01,5370,5400,5320,5380,27490,70801.0,13160006.0
2008-10-02,5400,5430,5230,5310,42410,69880.0,13160006.0
2008-10-06,5220,5250,5070,5140,30750,67642.0,13160006.0
2008-10-07,4920,5030,4800,5030,39657,66195.0,13160006.0
2008-10-08,4850,5000,4820,4850,37410,63826.0,13160006.0
2008-10-09,4900,4950,4730,4740,53880,62378.0,13160006.0
2008-10-10,4700,4700,4030,4300,71000,56588.0,13160006.0
2008-10-13,4300,4500,4300,4410,18760,58036.0,13160006.0
2008-10-14,4550,4745,4550,4690,258025,61720.0,13160006.0
2008-10-15,4575,4760,4570,4650,6205,61194.0,13160006.0
2008-10-16,4310,4560,4150,4320,14580,56851.0,13160006.0
2008-10-17,4470,4470,4150,4230,17170,55667.0,13160006.0
2008-10-20,4165,4255,4020,4155,11440,54680.0,13160006.0
2008-10-21,4190,4250,4155,4155,12380,54680.0,13160006.0
2008-10-22,4155,4160,3980,4000,18280,52640.0,13160006.0
2008-10-23,3990,4000,3680,3800,57040,50008.0,13160006.0
2008-10-24,3600,3780,3350,3500,73561,46060.0,13160006.0
2008-10-27,3200,3670,3200,3250,32350,42770.0,13160006.0
2008-10-28,3025,3500,3025,3490,27240,45928.0,13160006.0
2008-10-29,3550,3800,3480,3500,24226,46060.0,13160006.0
2008-10-30,3630,3940,3630,3850,48170,50666.0,13160006.0
2008-10-31,4000,4000,3750,3765,30872,49547.0,13160006.0
2008-11-03,3900,4325,3700,4325,166057,56917.0,13160006.0
2008-11-04,4880,4880,4400,4540,117260,59746.0,13160006.0
2008-11-05,4690,4790,4450,4540,192882,59746.0,13160006.0
2008-11-06,4300,4400,4250,4250,71936,55930.0,13160006.0
2008-11-07,3860,4530,3860,4450,63873,58562.0,13160006.0
2008-11-10,4410,4940,4410,4485,65850,59023.0,13160006.0
2008-11-11,4490,4540,4400,4540,16091,59746.0,13160006.0
2008-11-12,4400,4690,4400,4540,35970,59746.0,13160006.0
2008-11-13,4355,4495,4300,4380,42590,57641.0,13160006.0
2008-11-14,4670,4675,4435,4500,15300,59220.0,13160006.0
2008-11-17,4350,4655,4350,4520,13730,59483.0,13160006.0
2008-11-18,4520,4520,4275,4410,22180,58036.0,13160006.0
2008-11-19,4405,4500,4150,4220,28612,55535.0,13160006.0
2008-11-20,3800,3930,3590,3750,18596,49350.0,13160006.0
2008-11-21,3650,3920,3550,3920,23790,51587.0,13160006.0
2008-11-24,4120,4505,3905,4380,161636,57641.0,13160006.0
2008-11-25,4580,4695,4200,4275,116092,56259.0,13160006.0
2008-11-26,4275,4380,4210,4220,40060,55535.0,13160006.0
2008-11-27,4360,4400,4200,4400,61936,57904.0,13160006.0
2008-11-28,4450,4520,4310,4385,19890,57707.0,13160006.0
2008-12-01,4325,4450,4325,4370,31180,57509.0,13160006.0
2008-12-02,4215,4490,4050,4395,24720,57838.0,13160006.0
2008-12-03,4495,4495,4330,4450,23170,58562.0,13160006.0
2008-12-04,4580,4580,4405,4500,33408,59220.0,13160006.0
2008-12-05,4495,4550,4400,4535,10730,59681.0,13160006.0
2008-12-08,4630,4690,4435,4670,38345,61457.0,13160006.0
2008-12-09,4750,4950,4640,4900,45265,64484.0,13160006.0
2008-12-10,4900,5000,4840,4900,32460,64484.0,13160006.0
2008-12-11,4920,5100,4750,5090,84510,66984.0,13160006.0
2008-12-12,5000,5150,4850,5100,46770,67116.0,13160006.0
2008-12-15,5100,5490,5100,5440,62040,71590.0,13160006.0
2008-12-16,5490,5520,5250,5400,42280,71064.0,13160006.0
2008-12-17,5500,5530,5240,5330,41310,70143.0,13160006.0
2008-12-18,5450,5450,5030,5340,56450,70274.0,13160006.0
2008-12-19,5150,5390,5100,5340,43000,70274.0,13160006.0
2008-12-22,5240,5410,5240,5400,25653,71064.0,13160006.0
2008-12-23,5320,5420,5270,5350,16420,70406.0,13160006.0
2008-12-24,5270,5420,5270,5400,37164,71064.0,13160006.0
2008-12-26,5330,5550,5330,5410,15550,71196.0,13160006.0
2008-12-29,5500,5580,5440,5500,15710,72380.0,13160006.0
2008-12-30,5660,5660,5480,5580,17383,73433.0,13160006.0
2009-01-02,5750,5750,5340,5590,33409,73564.0,13160006.0
2009-01-05,5600,5770,5440,5680,25680,74749.0,13160006.0
2009-01-06,5840,5910,5520,5850,72197,76986.0,13160006.0
2009-01-07,5940,6250,5850,6200,82534,81592.0,13160006.0
2009-01-08,6100,6250,6020,6250,42256,82250.0,13160006.0
2009-01-09,6250,6250,6010,6010,50631,79092.0,13160006.0
2009-01-12,5980,6100,5820,6090,18780,80144.0,13160006.0
2009-01-13,6010,6190,6000,6020,21740,79223.0,13160006.0
2009-01-14,6020,6250,6000,6250,59353,82250.0,13160006.0
2009-01-15,5950,6200,5950,5950,19230,78302.0,13160006.0
2009-01-16,6000,6180,5750,5890,58504,77512.0,13160006.0
2009-01-19,6000,6770,5850,6340,401668,83434.0,13160006.0
2009-01-20,6420,6450,6110,6450,109830,84882.0,13160006.0
2009-01-21,6350,6480,6110,6450,73790,84882.0,13160006.0
2009-01-22,6440,6640,6300,6640,84990,87382.0,13160006.0
2009-01-23,6550,6640,6300,6640,95100,87382.0,13160006.0
2009-01-28,6690,6690,6530,6530,34420,85935.0,13160006.0
2009-01-29,6600,6600,6400,6400,50700,84224.0,13160006.0
2009-01-30,6420,6660,6400,6450,73652,84882.0,13160006.0
2009-02-02,6650,6790,6450,6600,113113,86856.0,13160006.0
2009-02-03,6520,6680,6480,6680,54164,87909.0,13160006.0
2009-02-04,6750,6750,6450,6700,34522,88172.0,13160006.0
2009-02-05,6750,6750,6460,6520,23414,85803.0,13160006.0
2009-02-06,6630,6630,6420,6430,29318,84619.0,13160006.0
2009-02-09,6500,6500,6330,6330,25480,83303.0,13160006.0
2009-02-10,6260,6300,6180,6200,28701,81592.0,13160006.0
2009-02-11,6190,6200,6020,6100,12192,80276.0,13160006.0
2009-02-12,6110,6480,6050,6200,51593,81592.0,13160006.0
2009-02-13,6590,6590,6240,6310,13421,83040.0,13160006.0
2009-02-16,6450,6450,6100,6220,17669,81855.0,13160006.0
2009-02-17,6220,6220,5860,5860,23176,77118.0,13160006.0
2009-02-18,5750,6100,5700,5910,18921,77776.0,13160006.0
2009-02-19,6010,6010,5900,5930,13050,78039.0,13160006.0
2009-02-20,5990,5990,5570,5710,19830,75144.0,13160006.0
2009-02-23,5610,5840,5610,5800,14740,76328.0,13160006.0
2009-02-24,5740,6120,5560,5680,12610,74749.0,13160006.0
2009-02-25,5800,5890,5620,5620,11230,73959.0,13160006.0
2009-02-26,5790,5790,5430,5450,18230,71722.0,13160006.0
2009-02-27,5550,5660,5450,5660,7340,74486.0,13160006.0
2009-03-02,5570,5630,5250,5630,29450,74091.0,13160006.0
2009-03-03,5380,5550,5360,5520,14570,72643.0,13160006.0
2009-03-04,5700,5700,5470,5590,8080,73564.0,13160006.0
2009-03-05,5940,5940,5600,5610,37380,73828.0,13160006.0
2009-03-06,5450,5630,5450,5610,11440,73828.0,13160006.0
