유화증권(003460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-12-18,12750,12900,12400,12750,2355,144591.0,11340483.0
2008-12-19,12750,12850,12750,12850,350,145725.0,11340483.0
2008-12-22,12850,12900,12700,12750,1580,144591.0,11340483.0
2008-12-23,12750,12750,12500,12500,1505,141756.0,11340483.0
2008-12-24,12700,12700,12400,12550,460,142323.0,11340483.0
2008-12-26,12750,12750,12250,12250,3460,138921.0,11340483.0
2008-12-29,12250,12500,12050,12400,260,140622.0,11340483.0
2008-12-30,12350,12350,12100,12200,1550,138354.0,11340483.0
2009-01-02,12050,12400,11600,12400,790,140622.0,11340483.0
2009-01-05,12500,12550,12500,12500,1770,141756.0,11340483.0
2009-01-06,12400,12650,12400,12650,962,143457.0,11340483.0
2009-01-07,12750,12850,12600,12800,3875,145158.0,11340483.0
2009-01-08,12850,12850,12700,12750,3040,144591.0,11340483.0
2009-01-09,12550,12750,12550,12600,1400,142890.0,11340483.0
2009-01-12,12650,12650,12500,12650,1950,143457.0,11340483.0
2009-01-13,12350,12750,12350,12700,1280,144024.0,11340483.0
2009-01-14,12600,12750,12600,12750,130,144591.0,11340483.0
2009-01-15,12450,12700,12450,12450,11670,141189.0,11340483.0
2009-01-16,13550,13550,12550,12600,220,142890.0,11340483.0
2009-01-19,12800,12800,12550,12700,180,144024.0,11340483.0
2009-01-20,12800,12850,12700,12850,1430,145725.0,11340483.0
2009-01-21,12700,12950,12700,12850,3510,145725.0,11340483.0
2009-01-22,12800,13500,12750,12800,3940,145158.0,11340483.0
2009-01-23,13350,13350,12450,12650,370,143457.0,11340483.0
2009-01-28,13750,13750,12550,12700,644,144024.0,11340483.0
2009-01-29,13150,13450,12750,12900,686,146292.0,11340483.0
2009-01-30,12600,13050,12500,13000,3790,147426.0,11340483.0
2009-02-02,13200,13200,12700,12750,990,144591.0,11340483.0
2009-02-03,12950,13150,12650,13150,1540,149127.0,11340483.0
2009-02-04,14000,14000,12950,13050,1105,147993.0,11340483.0
2009-02-05,13350,13350,12700,12700,1330,144024.0,11340483.0
2009-02-06,13000,13000,12600,12850,1790,145725.0,11340483.0
2009-02-09,12950,13000,12850,13000,780,147426.0,11340483.0
2009-02-10,13450,13450,12750,12950,84,146859.0,11340483.0
2009-02-11,12800,13000,12700,12950,960,146859.0,11340483.0
2009-02-12,13050,13300,12900,12900,1003,146292.0,11340483.0
2009-02-13,12700,13250,12700,13100,291,148560.0,11340483.0
2009-02-16,13250,13250,12850,12900,160,146292.0,11340483.0
2009-02-17,12950,12950,12750,12800,1160,145158.0,11340483.0
2009-02-18,13100,13100,12650,12800,510,145158.0,11340483.0
2009-02-19,12650,13000,12600,12850,5021,145725.0,11340483.0
2009-02-20,12750,12750,12600,12600,10240,142890.0,11340483.0
2009-02-23,12600,12900,12600,12850,3590,145725.0,11340483.0
2009-02-24,12750,12900,12700,12900,4980,146292.0,11340483.0
2009-02-25,13200,13200,12700,12850,9320,145725.0,11340483.0
2009-02-26,12900,13050,12800,12800,6960,145158.0,11340483.0
2009-02-27,12900,13000,12900,13000,7470,147426.0,11340483.0
2009-03-02,13050,13100,13000,13050,258,147993.0,11340483.0
2009-03-03,12950,13350,12950,13350,685,151395.0,11340483.0
2009-03-04,13350,13450,13000,13250,1710,150261.0,11340483.0
2009-03-05,13250,13250,13000,13250,1140,150261.0,11340483.0
2009-03-06,13250,13250,13250,13250,0,150261.0,11340483.0
2009-03-09,13000,13250,13000,13250,120,150261.0,11340483.0
2009-03-10,13300,14500,13300,14500,5300,164437.0,11340483.0
2009-03-11,14500,15000,14000,14100,7660,159901.0,11340483.0
2009-03-12,13950,13950,13050,13050,4700,147993.0,11340483.0
2009-03-13,13300,13300,13000,13100,790,148560.0,11340483.0
2009-03-16,13000,13200,12900,13100,1020,148560.0,11340483.0
2009-03-17,12800,14450,12800,13900,8550,157633.0,11340483.0
2009-03-18,13700,13950,13700,13700,435,155365.0,11340483.0
2009-03-19,14050,14100,13800,13800,1472,156499.0,11340483.0
2009-03-20,14000,14000,13600,13950,20195,158200.0,11340483.0
2009-03-23,13950,14000,13900,13950,855,158200.0,11340483.0
2009-03-24,14200,14450,14000,14100,2240,159901.0,11340483.0
2009-03-25,14350,14850,14150,14700,5507,166705.0,11340483.0
2009-03-26,14700,15100,14300,15100,4430,171241.0,11340483.0
2009-03-27,15200,15200,14350,14350,3858,162736.0,11340483.0
2009-03-30,14350,14350,14100,14100,2790,159901.0,11340483.0
2009-03-31,14000,14300,13650,13800,2894,156499.0,11340483.0
2009-04-01,13600,14650,13500,14000,2638,158767.0,11340483.0
2009-04-02,14200,14450,14100,14150,2050,160468.0,11340483.0
2009-04-03,14500,14550,13800,14050,2150,159334.0,11340483.0
2009-04-06,14350,14350,14100,14100,2580,161602.0,11340483.0
2009-04-07,14250,14350,13900,14200,820,161035.0,11340483.0
2009-04-08,13950,14150,13700,14050,1030,159334.0,11340483.0
2009-04-09,14150,14550,14000,14500,13680,164437.0,11340483.0
2009-04-10,14650,14950,14300,14350,10464,162736.0,11340483.0
2009-04-13,14550,15400,14300,15050,12100,170674.0,11340483.0
2009-04-14,15300,15300,14550,14750,4910,167272.0,11340483.0
2009-04-15,14650,14800,14300,14450,3710,163870.0,11340483.0
2009-04-16,14650,15200,14650,14650,9850,166138.0,11340483.0
2009-04-17,15050,15100,14700,14800,6710,167839.0,11340483.0
2009-04-20,14600,15000,14400,14600,2821,165571.0,11340483.0
2009-04-21,14000,14450,13900,14450,3550,163870.0,11340483.0
2009-04-22,14550,14700,14450,14700,3201,166705.0,11340483.0
2009-04-23,14650,14750,14550,14550,1742,165004.0,11340483.0
2009-04-24,14650,14650,14150,14300,4750,162169.0,11340483.0
2009-04-27,14550,14550,14050,14300,2080,162169.0,11340483.0
2009-04-28,14300,14300,13850,13850,1730,157066.0,11340483.0
2009-04-29,13750,14400,13650,14150,1740,160468.0,11340483.0
2009-04-30,14050,14450,14000,14400,2866,163303.0,11340483.0
2009-05-04,14450,14800,14400,14500,3100,164437.0,11340483.0
2009-05-06,14600,14900,14500,14750,2290,167272.0,11340483.0
2009-05-07,14850,14900,14450,14750,4160,167272.0,11340483.0
2009-05-08,15000,15000,14650,14650,1993,166138.0,11340483.0
2009-05-11,14700,14700,14500,14600,1154,165571.0,11340483.0
2009-05-12,14600,14650,14400,14600,1260,165571.0,11340483.0
2009-05-13,14650,14800,14400,14500,2931,164437.0,11340483.0
2009-05-14,14450,14450,14100,14300,4400,162169.0,11340483.0
2009-05-15,14450,14500,14300,14300,2331,162169.0,11340483.0
2009-05-18,14200,14750,14000,14350,4420,162736.0,11340483.0
2009-05-19,14450,15300,14350,14900,11877,168973.0,11340483.0
2009-05-20,14700,15200,14700,15100,1020,171241.0,11340483.0
2009-05-21,14750,15200,14600,14800,1622,167839.0,11340483.0
2009-05-22,14800,15600,14800,15500,3898,175777.0,11340483.0
2009-05-25,15500,16000,14700,15200,7680,172375.0,11340483.0
2009-05-26,14900,16000,14900,15500,4920,175777.0,11340483.0
2009-05-27,15350,15500,14600,14700,6860,166705.0,11340483.0
2009-05-28,14400,14600,14000,14350,5851,162736.0,11340483.0
2009-05-29,14400,14500,14050,14250,2382,161602.0,11340483.0
2009-06-01,14250,14600,14200,14400,2280,163303.0,11340483.0
2009-06-02,14800,15100,14600,14600,5297,165571.0,11340483.0
2009-06-03,14600,14800,14450,14500,3160,164437.0,11340483.0
2009-06-04,14300,14650,14300,14500,2161,164437.0,11340483.0
2009-06-05,14500,14650,14300,14600,3963,165571.0,11340483.0
2009-06-08,14700,14700,14350,14350,3149,162736.0,11340483.0
2009-06-09,14550,14550,14300,14500,2030,164437.0,11340483.0
2009-06-10,14500,14750,14400,14700,2507,166705.0,11340483.0
2009-06-11,14700,14900,14700,14800,711,167839.0,11340483.0
2009-06-12,14800,14900,14500,14650,3100,166138.0,11340483.0
2009-06-15,14350,14700,14350,14700,1471,166705.0,11340483.0
2009-06-16,14400,14500,14300,14450,3690,163870.0,11340483.0
2009-06-17,14300,14450,14300,14450,11554,163870.0,11340483.0
2009-06-18,14450,14750,14450,14700,1032,166705.0,11340483.0
2009-06-19,14700,14800,14500,14800,871,167839.0,11340483.0
2009-06-22,14800,14950,14650,14950,2375,169540.0,11340483.0
2009-06-23,14600,15200,14500,15200,4541,172375.0,11340483.0
2009-06-24,15100,15100,14550,14700,1191,166705.0,11340483.0
2009-06-25,14550,14850,14550,14800,1942,167839.0,11340483.0
2009-06-26,14900,14950,14700,14900,621,168973.0,11340483.0
2009-06-29,14650,14900,14550,14900,1021,168973.0,11340483.0
2009-06-30,14700,14900,14650,14900,1251,168973.0,11340483.0
2009-07-01,14900,15100,14900,15100,1300,171241.0,11340483.0
2009-07-02,15250,16200,15250,15900,8586,180314.0,11340483.0
2009-07-03,15900,16150,15350,15450,2174,175210.0,11340483.0
2009-07-06,15450,15550,15300,15400,810,174643.0,11340483.0
2009-07-07,15400,15500,15300,15400,931,174643.0,11340483.0
2009-07-08,15500,15500,15100,15100,1390,171241.0,11340483.0
2009-07-09,15350,15350,15100,15200,1449,172375.0,11340483.0
2009-07-10,15100,15100,15100,15100,50,171241.0,11340483.0
2009-07-13,15300,15300,14800,14900,1881,168973.0,11340483.0
2009-07-14,15100,15200,15100,15200,80,172375.0,11340483.0
2009-07-15,14950,15200,14950,15150,370,171808.0,11340483.0
2009-07-16,15000,15300,15000,15250,560,172942.0,11340483.0
2009-07-17,15100,15100,14950,15000,870,170107.0,11340483.0
2009-07-20,15200,15400,15050,15400,1020,174643.0,11340483.0
2009-07-21,15400,15550,15000,15200,4471,172375.0,11340483.0
2009-07-22,15000,15200,15000,15200,2067,172375.0,11340483.0
2009-07-23,15100,15400,15100,15400,3720,174643.0,11340483.0
2009-07-24,15300,15500,15250,15450,2852,175210.0,11340483.0
2009-07-27,15350,15850,15350,15800,2411,179180.0,11340483.0
2009-07-28,15550,15900,15500,15900,760,180314.0,11340483.0
2009-07-29,15750,15750,15350,15350,2580,174076.0,11340483.0
2009-07-30,15350,15400,15150,15200,710,172375.0,11340483.0
2009-07-31,15350,15400,15250,15400,3810,174643.0,11340483.0
2009-08-03,15400,15650,15300,15550,2923,176345.0,11340483.0
2009-08-04,15550,15550,15250,15250,1553,172942.0,11340483.0
2009-08-05,15150,15350,15150,15300,1930,173509.0,11340483.0
2009-08-06,15300,15400,15250,15400,160,174643.0,11340483.0
2009-08-07,15400,15400,15250,15350,490,174076.0,11340483.0
2009-08-10,15400,15400,15150,15250,1950,172942.0,11340483.0
2009-08-11,15150,15550,15150,15250,2220,172942.0,11340483.0
2009-08-12,15200,15350,15150,15150,883,171808.0,11340483.0
2009-08-13,15150,15300,15150,15150,1200,171808.0,11340483.0
2009-08-14,15200,15400,15150,15150,1490,171808.0,11340483.0
2009-08-17,15150,15150,14950,14950,3600,169540.0,11340483.0
2009-08-18,14900,14950,14900,14950,880,169540.0,11340483.0
2009-08-19,14950,15200,14900,15150,510,171808.0,11340483.0
2009-08-20,15200,15200,14900,15000,750,170107.0,11340483.0
2009-08-21,15150,16050,14950,15050,8940,170674.0,11340483.0
2009-08-24,15100,15250,14950,15000,6940,170107.0,11340483.0
2009-08-25,15000,15000,14850,15000,2350,170107.0,11340483.0
2009-08-26,15000,15150,14900,14950,2899,169540.0,11340483.0
2009-08-27,14950,15000,14800,14800,3230,167839.0,11340483.0
2009-08-28,14800,15000,14800,14900,460,168973.0,11340483.0
2009-08-31,15050,15050,14800,15000,1170,170107.0,11340483.0
2009-09-01,14900,14900,14500,14650,10022,166138.0,11340483.0
2009-09-02,14650,14700,14500,14700,1221,166705.0,11340483.0
2009-09-03,14700,15000,14500,14650,107610,166138.0,11340483.0
2009-09-04,14600,15000,14600,14900,5630,168973.0,11340483.0
2009-09-07,14900,14950,14900,14950,1120,169540.0,11340483.0
2009-09-08,14950,15200,14900,15200,5150,172375.0,11340483.0
2009-09-09,15300,15300,14950,15150,860,171808.0,11340483.0
2009-09-10,15400,15400,14950,15150,7812,171808.0,11340483.0
2009-09-11,15300,15350,15050,15350,3310,174076.0,11340483.0
2009-09-14,15200,15500,15200,15400,2830,174643.0,11340483.0
2009-09-15,15300,15500,15300,15400,5850,174643.0,11340483.0
2009-09-16,15200,15550,15200,15300,1320,173509.0,11340483.0
2009-09-17,15300,15300,14850,14900,2670,168973.0,11340483.0
2009-09-18,14900,15200,14900,15200,8450,172375.0,11340483.0
2009-09-21,15200,15500,15200,15500,3482,175777.0,11340483.0
2009-09-22,15550,15550,15250,15250,1740,172942.0,11340483.0
2009-09-23,15400,15400,15150,15350,120,174076.0,11340483.0
2009-09-24,15100,15100,14600,14700,8470,166705.0,11340483.0
2009-09-25,14750,14900,14750,14900,180,168973.0,11340483.0
2009-09-28,14900,15000,14800,14900,1470,168973.0,11340483.0
2009-09-29,14900,14900,14900,14900,1360,168973.0,11340483.0
2009-09-30,14850,14850,14800,14800,730,167839.0,11340483.0
2009-10-01,14800,15300,14700,15100,2920,171241.0,11340483.0
2009-10-05,14800,15100,14800,14900,3020,168973.0,11340483.0
2009-10-06,14900,15100,14900,14900,100250,168973.0,11340483.0
2009-10-07,14900,15200,14800,15200,39110,172375.0,11340483.0
2009-10-08,14900,15300,14850,15200,1280,172375.0,11340483.0
2009-10-09,14900,15400,14900,15400,790,174643.0,11340483.0
2009-10-12,15400,15400,15200,15300,1370,173509.0,11340483.0
2009-10-13,14950,15300,14900,15300,2230,173509.0,11340483.0
2009-10-14,15050,15200,15000,15200,3600,172375.0,11340483.0
2009-10-15,15050,15300,15050,15300,490,173509.0,11340483.0
2009-10-16,15100,15300,15100,15300,20,173509.0,11340483.0
2009-10-19,15250,15700,15200,15700,1100,178046.0,11340483.0
2009-10-20,15450,15550,15450,15550,80,176345.0,11340483.0
2009-10-21,15200,15550,15200,15400,481,174643.0,11340483.0
2009-10-22,15200,15350,15200,15200,3960,172375.0,11340483.0
2009-10-23,15150,15300,15000,15250,3900,172942.0,11340483.0
2009-10-26,15300,15300,15100,15200,90,172375.0,11340483.0
2009-10-27,15000,15200,14950,15200,2090,172375.0,11340483.0
2009-10-28,15000,15200,14950,15000,4570,170107.0,11340483.0
2009-10-29,15100,15100,14600,14900,6000,168973.0,11340483.0
2009-10-30,14900,15050,14800,15050,710,170674.0,11340483.0
2009-11-02,14850,14950,14800,14800,1350,167839.0,11340483.0
2009-11-03,14800,14950,14750,14900,3450,168973.0,11340483.0
2009-11-04,15050,15200,14800,15200,540,172375.0,11340483.0
2009-11-05,0,0,0,15100,0,171241.0,11340483.0
2009-11-06,15100,15150,14900,14900,3650,168973.0,11340483.0
2009-11-09,15100,15100,14850,15050,790,170674.0,11340483.0
2009-11-10,15150,15150,14850,14900,8370,168973.0,11340483.0
2009-11-11,15050,15050,14900,14900,6720,168973.0,11340483.0
2009-11-12,15100,15100,15050,15050,70,170674.0,11340483.0
2009-11-13,14850,15100,14850,15000,6130,170107.0,11340483.0
2009-11-16,14950,15000,14900,15000,6130,170107.0,11340483.0
2009-11-17,15100,15100,15100,15100,210,171241.0,11340483.0
2009-11-18,15100,15100,15100,15100,10,171241.0,11340483.0
2009-11-19,15000,15100,15000,15100,2010,171241.0,11340483.0
2009-11-20,14900,15000,14600,14700,15096,166705.0,11340483.0
2009-11-23,14850,14950,14750,14950,220,169540.0,11340483.0
2009-11-24,14950,14950,14800,14800,440,167839.0,11340483.0
2009-11-25,14800,14850,14750,14800,4240,167839.0,11340483.0
2009-11-26,14900,14900,14850,14850,60,168406.0,11340483.0
2009-11-27,14800,14800,14450,14450,8390,163870.0,11340483.0
2009-11-30,14500,14650,14500,14500,3370,164437.0,11340483.0
2009-12-01,14550,14600,14500,14550,610,165004.0,11340483.0
2009-12-02,14500,14600,14450,14450,2877,163870.0,11340483.0
2009-12-03,14550,14650,14550,14600,130,165571.0,11340483.0
2009-12-04,14550,14600,14450,14600,2400,165571.0,11340483.0
2009-12-07,14600,14750,14500,14750,1040,167272.0,11340483.0
2009-12-08,14700,14700,14300,14500,7270,164437.0,11340483.0
2009-12-09,14450,14500,14400,14450,881,163870.0,11340483.0
2009-12-10,14450,14450,14300,14300,1110,162169.0,11340483.0
2009-12-11,14300,14700,14250,14500,4590,164437.0,11340483.0
2009-12-14,14600,14700,14400,14600,3078,165571.0,11340483.0
2009-12-15,14450,14500,14450,14500,1750,164437.0,11340483.0
2009-12-16,14500,14500,14450,14500,250,164437.0,11340483.0
2009-12-17,14450,14600,14450,14500,660,164437.0,11340483.0
2009-12-18,14500,14650,14400,14600,2760,165571.0,11340483.0
2009-12-21,14650,14650,14450,14500,401110,164437.0,11340483.0
2009-12-22,14500,14500,14400,14450,810,163870.0,11340483.0
2009-12-23,14500,14500,14300,14400,2530,163303.0,11340483.0
2009-12-24,14400,14500,14200,14300,4530,162169.0,11340483.0
2009-12-28,14300,14300,14250,14250,1340,161602.0,11340483.0
2009-12-29,14200,14250,14150,14200,3950,161035.0,11340483.0
2009-12-30,14200,14250,14150,14200,4520,161035.0,11340483.0
2010-01-04,14200,14400,14150,14350,2160,162736.0,11340483.0
2010-01-05,14350,14350,14200,14200,3610,161035.0,11340483.0
2010-01-06,14300,14350,14250,14350,1050,162736.0,11340483.0
2010-01-07,14250,14400,14250,14350,550,162736.0,11340483.0
2010-01-08,14350,14550,14300,14550,1640,165004.0,11340483.0
2010-01-11,14550,14650,14550,14650,4870,166138.0,11340483.0
2010-01-12,14700,14700,14350,14700,6980,166705.0,11340483.0
2010-01-13,14600,14600,14150,14350,15240,162736.0,11340483.0
2010-01-14,14250,14350,14250,14350,3100,162736.0,11340483.0
2010-01-15,14300,14400,14300,14400,1890,163303.0,11340483.0
2010-01-18,14450,14450,14300,14300,7494,162169.0,11340483.0
2010-01-19,14300,14400,14200,14350,7650,162736.0,11340483.0
2010-01-20,14400,14450,14250,14350,10590,162736.0,11340483.0
2010-01-21,14300,14400,14300,14400,4711,163303.0,11340483.0
2010-01-22,14300,14300,14050,14300,19450,162169.0,11340483.0
2010-01-25,14250,14300,14200,14300,1650,162169.0,11340483.0
2010-01-26,14400,14400,14250,14350,5060,162736.0,11340483.0
2010-01-27,14350,14350,14250,14350,3430,162736.0,11340483.0
2010-01-28,14300,14350,14300,14300,5380,162169.0,11340483.0
2010-01-29,14300,14300,14100,14250,5910,161602.0,11340483.0
2010-02-01,14250,14250,14200,14250,1010,161602.0,11340483.0
2010-02-02,14250,14250,14250,14250,2100,161602.0,11340483.0
2010-02-03,14250,14300,14200,14250,7400,161602.0,11340483.0
2010-02-04,14200,14300,14150,14300,38980,162169.0,11340483.0
2010-02-05,14200,14200,14150,14200,2120,161035.0,11340483.0
2010-02-08,14100,14200,14050,14200,2450,161035.0,11340483.0
2010-02-09,14050,14400,14050,14250,1120,161602.0,11340483.0
2010-02-10,14150,14300,14150,14300,3950,162169.0,11340483.0
2010-02-11,14150,14300,14150,14300,4340,162169.0,11340483.0
2010-02-12,14200,14300,14200,14300,660,162169.0,11340483.0
2010-02-16,14350,14600,14350,14550,1619,165004.0,11340483.0
2010-02-17,14500,14600,14500,14600,2470,165571.0,11340483.0
2010-02-18,14600,14650,14550,14600,2050,165571.0,11340483.0
2010-02-19,14600,14600,14600,14600,1360,165571.0,11340483.0
2010-02-22,14700,14800,14650,14800,5260,167839.0,11340483.0
2010-02-23,14700,15000,14700,14950,1550,169540.0,11340483.0
2010-02-24,14950,14950,14700,14850,100,168406.0,11340483.0
2010-02-25,14850,14950,14700,14750,1304,167272.0,11340483.0
2010-02-26,14850,14850,14850,14850,10,168406.0,11340483.0
2010-03-02,14650,14650,14600,14600,1885,165571.0,11340483.0
2010-03-03,14600,14800,14550,14800,860,167839.0,11340483.0
2010-03-04,14600,14700,14600,14700,1590,166705.0,11340483.0
2010-03-05,14500,14750,14500,14700,4120,166705.0,11340483.0
2010-03-08,14600,14750,14600,14650,983,166138.0,11340483.0
2010-03-09,14650,14800,14650,14650,3385,166138.0,11340483.0
2010-03-10,14700,14750,14700,14750,2428,167272.0,11340483.0
2010-03-11,14800,14850,14750,14800,2850,167839.0,11340483.0
2010-03-12,15000,15000,14800,14950,3650,169540.0,11340483.0
2010-03-15,14950,14950,14950,14950,1980,169540.0,11340483.0
2010-03-16,14850,15050,14850,15050,730,170674.0,11340483.0
2010-03-17,15050,15050,14950,15050,1220,170674.0,11340483.0
2010-03-18,15050,15250,15050,15100,1670,171241.0,11340483.0
2010-03-19,15150,15200,15100,15200,2200,172375.0,11340483.0
2010-03-22,15200,15250,15050,15150,3074,171808.0,11340483.0
2010-03-23,15300,15350,15100,15150,1710,171808.0,11340483.0
2010-03-24,15150,15400,15150,15300,2890,173509.0,11340483.0
2010-03-25,15400,15400,15200,15250,1070,172942.0,11340483.0
2010-03-26,15100,15400,15100,15400,970,174643.0,11340483.0
2010-03-29,15400,15450,15250,15450,5120,175210.0,11340483.0
2010-03-30,15150,15200,14900,15100,4850,171241.0,11340483.0
2010-03-31,15100,15100,14800,14800,1760,167839.0,11340483.0
2010-04-01,14750,14950,14700,14800,2790,167839.0,11340483.0
2010-04-02,14850,15000,14750,15000,960,170107.0,11340483.0
2010-04-05,14800,14800,14700,14800,1110,167839.0,11340483.0
2010-04-06,14850,14850,14700,14750,2360,167272.0,11340483.0
2010-04-07,14700,15000,14700,15000,2400,170107.0,11340483.0
2010-04-08,14800,14950,14800,14950,440,169540.0,11340483.0
2010-04-09,15100,15100,14700,14700,840,166705.0,11340483.0
2010-04-12,14800,15100,14800,15050,2610,170674.0,11340483.0
2010-04-13,14750,14950,14750,14950,280,169540.0,11340483.0
2010-04-14,14800,14800,14700,14750,1375,167272.0,11340483.0
2010-04-15,14900,15000,14900,15000,2540,170107.0,11340483.0
2010-04-16,14850,14950,14700,14700,3990,166705.0,11340483.0
2010-04-19,14750,14900,14750,14850,2110,168406.0,11340483.0
2010-04-20,14950,15000,14950,15000,130,170107.0,11340483.0
2010-04-21,15000,15000,14900,14950,610,169540.0,11340483.0
2010-04-22,15000,15000,14800,14800,3260,167839.0,11340483.0
2010-04-23,15000,15300,14850,15000,650,170107.0,11340483.0
2010-04-26,14900,14900,14900,14900,1360,168973.0,11340483.0
2010-04-27,14900,14900,14800,14850,4840,168406.0,11340483.0
2010-04-28,14850,14850,14600,14800,2400,167839.0,11340483.0
2010-04-29,14650,14900,14550,14550,11510,165004.0,11340483.0
2010-04-30,14600,14950,14550,14550,6040,165004.0,11340483.0
2010-05-03,14550,14550,14200,14250,12070,161602.0,11340483.0
2010-05-04,14300,14300,14150,14200,12335,161035.0,11340483.0
2010-05-06,14450,14450,14100,14100,8850,159901.0,11340483.0
2010-05-07,14000,14100,13850,13850,5210,157066.0,11340483.0
2010-05-10,13850,14100,13850,13950,4636,158200.0,11340483.0
2010-05-11,13950,14050,13950,13950,5771,158200.0,11340483.0
2010-05-12,13950,14050,13600,13650,7183,154798.0,11340483.0
2010-05-13,13700,13900,13650,13700,6219,155365.0,11340483.0
2010-05-14,13700,13750,13450,13450,8080,152529.0,11340483.0
2010-05-17,13500,13600,13350,13400,58680,151962.0,11340483.0
2010-05-18,13450,13450,13300,13400,3750,151962.0,11340483.0
2010-05-19,13700,13950,13500,13950,3350,158200.0,11340483.0
2010-05-20,13900,13950,13700,13950,1290,158200.0,11340483.0
2010-05-24,14000,14000,13750,13750,640,155932.0,11340483.0
2010-05-25,13750,13750,13500,13500,3090,153097.0,11340483.0
2010-05-26,13500,13700,13350,13700,3850,155365.0,11340483.0
2010-05-27,13800,13900,13550,13900,930,157633.0,11340483.0
2010-05-28,13900,13900,13900,13900,100,157633.0,11340483.0
2010-05-31,13850,14650,13850,14200,859,161035.0,11340483.0
2010-06-01,14200,14250,13950,14250,690,161602.0,11340483.0
2010-06-03,14250,14250,14050,14250,2070,161602.0,11340483.0
2010-06-04,14150,14200,14150,14150,750,160468.0,11340483.0
2010-06-07,14150,14150,14050,14050,2120,159334.0,11340483.0
2010-06-08,14100,15500,14100,15500,960,175777.0,11340483.0
2010-06-09,14350,14700,14100,14550,2500,165004.0,11340483.0
2010-06-10,14700,14700,14350,14400,610,163303.0,11340483.0
2010-06-11,14750,14750,14250,14300,1555,162169.0,11340483.0
2010-06-14,14300,14450,14300,14350,2050,162736.0,11340483.0
2010-06-15,14400,14900,14400,14900,2550,168973.0,11340483.0
2010-06-16,14600,15200,14600,15000,653,170107.0,11340483.0
2010-06-17,14750,14950,14750,14850,328,168406.0,11340483.0
2010-06-18,15100,15100,14850,14900,5790,168973.0,11340483.0
2010-06-21,14900,14950,14900,14900,2750,168973.0,11340483.0
2010-06-22,14950,16400,14900,16400,1550,185984.0,11340483.0
2010-06-23,16050,16050,15100,15200,820,172375.0,11340483.0
2010-06-24,15600,15600,15200,15350,780,174076.0,11340483.0
2010-06-25,15200,15300,15100,15300,2310,173509.0,11340483.0
2010-06-28,15050,15400,15050,15100,1880,171241.0,11340483.0
2010-06-29,15000,15100,15000,15100,2930,171241.0,11340483.0
2010-06-30,15000,15400,15000,15100,1400,171241.0,11340483.0
2010-07-01,15800,16350,15000,15100,2140,171241.0,11340483.0
2010-07-02,15100,15100,15000,15000,120,170107.0,11340483.0
2010-07-05,15350,15350,15050,15100,1470,171241.0,11340483.0
2010-07-06,15200,15350,15000,15050,4016,170674.0,11340483.0
2010-07-07,15050,15250,15050,15100,1640,171241.0,11340483.0
2010-07-08,15150,15150,15000,15000,970,170107.0,11340483.0
2010-07-09,15050,15300,14900,15100,2454,171241.0,11340483.0
2010-07-12,15000,15100,14950,15100,960,171241.0,11340483.0
2010-07-13,15050,15100,14950,15100,2350,171241.0,11340483.0
2010-07-14,15100,15900,14400,15250,32001,172942.0,11340483.0
2010-07-15,15100,15100,14250,14750,16248,167272.0,11340483.0
2010-07-16,14700,15050,14350,14550,19093,165004.0,11340483.0
2010-07-19,14550,14850,14250,14700,12170,166705.0,11340483.0
2010-07-20,14450,14750,14450,14750,1490,167272.0,11340483.0
2010-07-21,15400,15400,14650,14650,1300,166138.0,11340483.0
2010-07-22,14750,14950,14700,14950,3430,169540.0,11340483.0
2010-07-23,14900,15200,14900,15200,1670,172375.0,11340483.0
2010-07-26,15200,15250,15000,15150,1134,171808.0,11340483.0
2010-07-27,15200,15200,15050,15150,3031,171808.0,11340483.0
2010-07-28,15150,15450,15150,15450,4001,175210.0,11340483.0
2010-07-29,15600,15600,14900,14900,6780,168973.0,11340483.0
2010-07-30,14950,14950,14800,14950,1140,169540.0,11340483.0
2010-08-02,14900,15050,14850,14850,361,168406.0,11340483.0
2010-08-03,14850,15650,14700,14750,3285,167272.0,11340483.0
2010-08-04,14750,15000,14750,15000,1010,170107.0,11340483.0
2010-08-05,14750,14750,13150,14600,8220,165571.0,11340483.0
2010-08-06,14700,14700,14600,14600,1009,165571.0,11340483.0
2010-08-09,14600,14750,14600,14750,702,167272.0,11340483.0
2010-08-10,14750,14850,14750,14850,260,168406.0,11340483.0
2010-08-11,14950,14950,14800,14850,51,168406.0,11340483.0
2010-08-12,14750,14750,14600,14600,1880,165571.0,11340483.0
2010-08-13,14650,14750,14600,14700,820,166705.0,11340483.0
2010-08-16,14600,14700,14500,14700,410,166705.0,11340483.0
2010-08-17,14550,14700,14550,14650,270,166138.0,11340483.0
2010-08-18,14750,14750,14650,14650,200,166138.0,11340483.0
2010-08-19,14650,14700,14600,14700,490,166705.0,11340483.0
2010-08-20,14700,14700,14700,14700,110,166705.0,11340483.0
2010-08-23,14650,14700,14650,14700,860,166705.0,11340483.0
2010-08-24,14650,14700,14650,14700,920,166705.0,11340483.0
2010-08-25,14700,14700,14400,14600,2031,165571.0,11340483.0
2010-08-26,0,0,0,14600,0,165571.0,11340483.0
2010-08-27,14650,14800,14600,14800,1210,167839.0,11340483.0
