S&T홀딩스(036530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-30,28289,28775,27900,28532,17074,451112.0,15370076.0
2016-01-04,28532,28969,27754,28484,50189,450343.0,15370076.0
2016-01-05,28434,28921,27900,28775,44359,454954.0,15370076.0
2016-01-06,29164,29358,28434,28921,25472,457260.0,15370076.0
2016-01-07,28823,29309,28629,28970,44159,458028.0,15370076.0
2016-01-08,28969,29212,28386,28872,36346,456491.0,15370076.0
2016-01-11,28921,29164,28434,28921,36770,457260.0,15370076.0
2016-01-12,29650,29650,28240,28629,34364,452649.0,15370076.0
2016-01-13,28969,28969,27900,28435,42792,449575.0,15370076.0
2016-01-14,28726,28726,27948,28484,35991,450343.0,15370076.0
2016-01-15,28872,29650,28046,29115,55929,460334.0,15370076.0
2016-01-18,29115,29115,27851,28095,39573,444195.0,15370076.0
2016-01-19,28094,28483,27657,28338,19811,448038.0,15370076.0
2016-01-20,28726,28775,27025,27657,52223,437279.0,15370076.0
2016-01-21,27900,28191,26928,28192,41402,445732.0,15370076.0
2016-01-22,28678,28678,27754,28435,18770,449575.0,15370076.0
2016-01-25,28434,28921,27948,28532,20359,451112.0,15370076.0
2016-01-26,28823,29066,28240,28532,19370,451112.0,15370076.0
2016-01-27,28678,29747,28580,29261,40120,462639.0,15370076.0
2016-01-28,29747,29747,28872,29456,13261,465713.0,15370076.0
2016-01-29,29650,29941,28969,29504,13863,466482.0,15370076.0
2016-02-01,29650,29795,28434,29018,16249,458797.0,15370076.0
2016-02-02,28872,29358,28483,29261,8356,462639.0,15370076.0
2016-02-03,29261,29261,28289,28727,24533,454186.0,15370076.0
2016-02-04,28775,28872,28289,28727,12095,454186.0,15370076.0
2016-02-05,28872,28872,27948,28775,18035,454954.0,15370076.0
2016-02-11,28434,29018,27754,28143,14862,444964.0,15370076.0
2016-02-12,28046,28046,26296,27706,30588,438047.0,15370076.0
2016-02-15,28580,28580,27219,27998,20878,442658.0,15370076.0
2016-02-16,27997,28386,27268,27609,15277,436510.0,15370076.0
2016-02-17,27219,28240,27219,28192,17294,445732.0,15370076.0
2016-02-18,28434,28629,27851,28046,16979,443427.0,15370076.0
2016-02-19,28046,28629,27900,28532,11904,451112.0,15370076.0
2016-02-22,28969,28969,27657,27706,15955,438047.0,15370076.0
2016-02-23,28094,28094,27511,27852,12500,440353.0,15370076.0
2016-02-24,27851,28143,27414,27998,10116,442658.0,15370076.0
2016-02-25,27608,28191,27608,27998,16707,442658.0,15370076.0
2016-02-26,28046,28289,27657,28143,14620,444964.0,15370076.0
2016-02-29,28580,28678,27851,28629,18375,452649.0,15370076.0
2016-03-02,28629,28629,27705,27754,22121,438816.0,15370076.0
2016-03-03,28094,28094,27511,27706,13069,438047.0,15370076.0
2016-03-04,27754,27948,27414,27706,5885,438047.0,15370076.0
2016-03-07,28094,28094,26101,26102,60039,412687.0,15370076.0
2016-03-08,26247,26733,25956,26345,16331,416529.0,15370076.0
2016-03-09,26344,27365,26247,27366,24691,432668.0,15370076.0
2016-03-10,27268,27365,26539,26637,15912,421140.0,15370076.0
2016-03-11,26782,27171,26636,27171,9576,429594.0,15370076.0
2016-03-14,27657,27657,26976,27074,12705,428057.0,15370076.0
2016-03-15,27171,27171,26247,26880,17045,424983.0,15370076.0
2016-03-16,26539,27268,26344,26539,15390,419603.0,15370076.0
2016-03-17,26587,27365,26393,27220,19228,443243.0,15830105.0
2016-03-18,27073,27122,26393,26880,15645,437702.0,15830105.0
2016-03-21,26879,27025,26296,26442,15057,430579.0,15830105.0
2016-03-22,26685,26685,25956,26005,24696,423455.0,15830105.0
2016-03-23,26296,26344,26004,26102,10623,425038.0,15830105.0
2016-03-24,26101,26636,25858,26345,6566,428996.0,15830105.0
2016-03-25,26199,26685,26150,26491,11313,431370.0,15830105.0
2016-03-28,26587,26636,25858,26199,8964,426621.0,15830105.0
2016-03-29,26053,26150,25275,25373,19042,413166.0,15830105.0
2016-03-30,25372,25518,24400,24449,31030,398127.0,15830105.0
2016-03-31,24595,24692,23817,24109,40662,392587.0,15830105.0
2016-04-01,24108,24595,23963,24401,38597,397336.0,15830105.0
2016-04-04,24400,24546,24060,24206,10304,394170.0,15830105.0
2016-04-05,24254,24740,23914,24595,28180,400502.0,15830105.0
2016-04-06,24449,25275,23622,23963,35064,390212.0,15830105.0
2016-04-07,24060,24157,23525,23672,43956,385463.0,15830105.0
2016-04-08,23720,24595,23720,24498,23325,398919.0,15830105.0
2016-04-11,24643,25275,24400,25081,25680,408417.0,15830105.0
2016-04-12,25129,25129,24206,24935,27644,406042.0,15830105.0
2016-04-14,24935,25032,24108,24303,32835,395753.0,15830105.0
2016-04-15,24400,24886,24108,24546,19198,399710.0,15830105.0
2016-04-18,24546,24935,24352,24935,10191,406042.0,15830105.0
2016-04-19,25178,25178,24206,24303,27428,395753.0,15830105.0
2016-04-20,24400,24546,23865,24546,24621,399710.0,15830105.0
2016-04-21,24497,24789,24060,24741,18339,402876.0,15830105.0
2016-04-22,24789,24789,24157,24303,9051,395753.0,15830105.0
2016-04-25,24352,24595,24060,24546,11402,399710.0,15830105.0
2016-04-26,24303,24497,22991,23428,58095,381506.0,15830105.0
2016-04-27,23525,23720,23185,23428,27592,381506.0,15830105.0
2016-04-28,23428,23525,22747,23234,22259,378340.0,15830105.0
2016-04-29,23234,23331,22942,23185,8968,377548.0,15830105.0
2016-05-02,22845,23185,22747,22748,14196,370424.0,15830105.0
2016-05-03,22942,23282,22602,22699,13869,369633.0,15830105.0
2016-05-04,22504,22893,22456,22699,4260,369633.0,15830105.0
2016-05-09,22699,22845,22261,22554,7097,367258.0,15830105.0
2016-05-10,22407,23234,22213,23040,15143,375173.0,15830105.0
2016-05-11,23039,23185,22359,22408,11874,364884.0,15830105.0
2016-05-12,22407,22893,22213,22845,11515,372007.0,15830105.0
2016-05-13,22845,22845,22261,22456,12064,365675.0,15830105.0
2016-05-16,22261,23185,21873,23137,22921,376756.0,15830105.0
2016-05-17,23136,23136,22504,22602,7252,368050.0,15830105.0
2016-05-18,22845,22845,22213,22408,7836,364884.0,15830105.0
2016-05-19,22359,22504,21678,22019,20443,358552.0,15830105.0
2016-05-20,21824,22067,21386,21533,24449,350637.0,15830105.0
2016-05-23,21678,21775,21435,21679,10244,353011.0,15830105.0
2016-05-24,21775,21824,21435,21776,9914,354594.0,15830105.0
2016-05-25,21873,22504,21678,22505,18947,366467.0,15830105.0
2016-05-26,22164,22991,22164,22797,32058,371216.0,15830105.0
2016-05-27,22845,22845,22018,22554,27975,367258.0,15830105.0
2016-05-30,22261,22261,21581,21970,34794,357760.0,15830105.0
2016-05-31,21970,21970,21338,21824,49308,355386.0,15830105.0
2016-06-01,21824,21921,21289,21824,44557,355386.0,15830105.0
2016-06-02,21970,22116,21678,22019,20078,358552.0,15830105.0
2016-06-03,22067,22359,21532,22213,29200,361718.0,15830105.0
2016-06-07,22261,22602,21873,22213,16859,361718.0,15830105.0
2016-06-08,21970,22504,21921,22408,10561,364884.0,15830105.0
2016-06-09,22310,22602,22067,22359,10707,364092.0,15830105.0
2016-06-10,22116,22261,21630,22213,24617,361718.0,15830105.0
2016-06-13,22213,22213,21386,21727,33875,353803.0,15830105.0
2016-06-14,21775,21775,21386,21630,8936,352220.0,15830105.0
2016-06-15,21678,21678,21143,21387,17689,348262.0,15830105.0
2016-06-16,21386,21386,20657,20998,22435,341930.0,15830105.0
2016-06-17,21046,21046,20463,20755,15811,337973.0,15830105.0
2016-06-20,20755,21143,20657,20852,7962,339556.0,15830105.0
2016-06-21,20852,20900,20560,20658,6775,336390.0,15830105.0
2016-06-22,20755,21192,20706,21095,10027,343513.0,15830105.0
2016-06-23,21241,21241,20317,20755,27704,337973.0,15830105.0
2016-06-24,20949,20949,18276,18908,95317,307896.0,15830105.0
2016-06-27,18859,19880,18616,19734,28436,321351.0,15830105.0
2016-06-28,19734,19782,19102,19783,15685,322143.0,15830105.0
2016-06-29,19831,20317,19734,19977,12197,325309.0,15830105.0
2016-06-30,19880,20220,19782,20123,6110,327683.0,15830105.0
2016-07-01,20220,20512,19977,20123,8535,327683.0,15830105.0
2016-07-04,20026,20074,19685,19880,20415,323726.0,15830105.0
2016-07-05,19734,19880,19296,19491,12926,317394.0,15830105.0
2016-07-06,19685,19685,18956,19394,19858,315811.0,15830105.0
2016-07-07,19248,19782,19248,19394,9915,315811.0,15830105.0
2016-07-08,19394,19442,18665,19054,21031,310270.0,15830105.0
2016-07-11,18859,19151,18665,19005,16853,309479.0,15830105.0
2016-07-12,18859,19053,18567,18957,22757,308687.0,15830105.0
2016-07-13,19102,19539,18908,19443,19361,316602.0,15830105.0
2016-07-14,19442,19588,19151,19248,10564,313436.0,15830105.0
2016-07-15,19296,19685,18859,19054,35641,310270.0,15830105.0
2016-07-18,19053,19248,18908,18957,23446,308687.0,15830105.0
2016-07-19,19053,19248,18421,18859,26664,307104.0,15830105.0
2016-07-20,18908,18908,18470,18568,23609,302355.0,15830105.0
2016-07-21,18567,18810,18227,18471,24365,300772.0,15830105.0
2016-07-22,18470,19053,18373,18957,25982,308687.0,15830105.0
2016-07-25,19151,19491,18859,19443,19735,316602.0,15830105.0
2016-07-26,19442,19734,19102,19686,17719,320560.0,15830105.0
2016-07-27,19685,19880,19005,19102,31209,311062.0,15830105.0
2016-07-28,19053,19199,18519,18568,28104,302355.0,15830105.0
2016-07-29,18665,18713,18276,18325,23841,298397.0,15830105.0
2016-08-01,18519,18713,18081,18471,13942,300772.0,15830105.0
2016-08-02,18373,18665,18324,18568,6719,302355.0,15830105.0
2016-08-03,18421,18810,18081,18665,24811,303938.0,15830105.0
2016-08-04,18665,18665,18324,18616,11998,303147.0,15830105.0
2016-08-05,18616,18810,18276,18373,12948,299189.0,15830105.0
2016-08-08,18616,18616,18033,18325,17045,298397.0,15830105.0
2016-08-09,18276,18324,18130,18325,22097,298397.0,15830105.0
2016-08-10,18324,18324,17644,17790,65066,289691.0,15830105.0
2016-08-11,17790,17984,17741,17936,11162,292065.0,15830105.0
2016-08-12,17887,18033,17790,17985,19332,292857.0,15830105.0
2016-08-16,17984,17984,17692,17741,20292,288899.0,15830105.0
2016-08-17,17692,17692,16915,17012,55748,277027.0,15830105.0
2016-08-18,17012,17060,16720,16818,32029,273861.0,15830105.0
2016-08-19,16915,16915,16040,16040,69962,261197.0,15830105.0
2016-08-22,16040,16040,15019,15165,164015,246950.0,15830105.0
2016-08-23,15213,15651,15116,15311,85509,249324.0,15830105.0
2016-08-24,15311,15943,15311,15797,50365,257239.0,15830105.0
2016-08-25,15797,15894,15505,15797,36750,257239.0,15830105.0
2016-08-26,15797,16137,15505,16040,29689,261197.0,15830105.0
2016-08-29,16040,16137,15602,15749,24957,256448.0,15830105.0
2016-08-30,15797,15943,15359,15408,34601,250907.0,15830105.0
2016-08-31,15505,15505,14873,15165,55881,246950.0,15830105.0
2016-09-01,15213,15748,15116,15700,25240,255656.0,15830105.0
2016-09-02,15554,16040,15456,15797,38602,257239.0,15830105.0
2016-09-05,15991,16088,15797,15943,27475,259614.0,15830105.0
2016-09-06,15943,16040,15651,16040,14058,261197.0,15830105.0
2016-09-07,15991,16186,15748,15894,20734,258822.0,15830105.0
2016-09-08,15943,15943,15408,15554,23428,253282.0,15830105.0
2016-09-09,15554,15554,15019,15263,35469,248533.0,15830105.0
2016-09-12,15213,15213,14825,15020,27811,244575.0,15830105.0
2016-09-13,15165,15165,14776,14825,20279,241409.0,15830105.0
2016-09-19,14873,14970,14776,14825,17868,241409.0,15830105.0
2016-09-20,14922,15262,14825,15263,17911,248533.0,15830105.0
2016-09-21,15262,15554,15068,15554,25256,253282.0,15830105.0
2016-09-22,15554,15748,15213,15408,32694,250907.0,15830105.0
2016-09-23,15602,15700,15359,15554,19007,253282.0,15830105.0
2016-09-26,15456,15700,15359,15651,5255,254865.0,15830105.0
2016-09-27,15651,15797,15456,15749,15640,256448.0,15830105.0
2016-09-28,15748,15894,15554,15797,15618,257239.0,15830105.0
2016-09-29,15748,16088,15700,15992,16119,260405.0,15830105.0
2016-09-30,15845,15943,15408,15408,18062,250907.0,15830105.0
2016-10-04,15456,15991,15359,15846,19266,258031.0,15830105.0
2016-10-05,15845,15991,15602,15943,9525,259614.0,15830105.0
2016-10-06,15943,15943,15700,15943,10785,259614.0,15830105.0
2016-10-07,15943,16234,15797,15943,18101,259614.0,15830105.0
2016-10-10,16088,16234,15748,15797,18082,257239.0,15830105.0
2016-10-11,15894,15943,15602,15700,8616,255656.0,15830105.0
2016-10-12,15699,15748,15505,15603,7448,254073.0,15830105.0
2016-10-13,15651,15651,15165,15165,26890,246950.0,15830105.0
2016-10-14,15359,15554,15165,15360,15653,250116.0,15830105.0
2016-10-17,15554,15748,15311,15360,22070,250116.0,15830105.0
2016-10-18,15505,15700,15408,15457,22226,251699.0,15830105.0
2016-10-19,15602,16040,15505,15749,41536,256448.0,15830105.0
2016-10-20,15845,15943,15602,15797,13610,257239.0,15830105.0
2016-10-21,15797,15943,15359,15408,27928,250907.0,15830105.0
2016-10-24,15311,15456,14970,15068,42190,245367.0,15830105.0
2016-10-25,15068,15213,14873,15214,19880,247741.0,15830105.0
2016-10-26,15213,15262,14970,15214,12991,247741.0,15830105.0
2016-10-27,15262,15408,15019,15214,12103,247741.0,15830105.0
2016-10-28,15068,15311,15019,15068,16648,245367.0,15830105.0
2016-10-31,15019,15262,14582,14582,24704,237452.0,15830105.0
2016-11-01,14533,14582,14241,14436,36616,235077.0,15830105.0
2016-11-02,14484,14484,14095,14242,42630,231911.0,15830105.0
2016-11-03,14095,14339,14047,14145,12453,230328.0,15830105.0
2016-11-04,14095,14582,14095,14339,18672,233494.0,15830105.0
2016-11-07,14339,14484,14241,14436,8695,235077.0,15830105.0
2016-11-08,14436,14582,14290,14339,10435,233494.0,15830105.0
2016-11-09,14339,14436,13901,13999,54094,227954.0,15830105.0
2016-11-10,14193,14484,14193,14290,18264,232703.0,15830105.0
2016-11-11,14290,14387,14095,14290,11469,232703.0,15830105.0
2016-11-14,14387,14533,14144,14533,10825,236660.0,15830105.0
2016-11-15,14533,15019,14387,14679,22724,239035.0,15830105.0
2016-11-16,14776,15116,14679,14874,19750,242201.0,15830105.0
2016-11-17,14825,14873,14679,14776,4922,240618.0,15830105.0
2016-11-18,14970,14970,14436,14533,17032,236660.0,15830105.0
2016-11-21,14582,14582,14290,14290,11174,232703.0,15830105.0
2016-11-22,14290,14970,14193,14776,22615,240618.0,15830105.0
2016-11-23,14630,14825,14484,14485,15601,235869.0,15830105.0
2016-11-24,14582,14776,14436,14631,7148,238243.0,15830105.0
2016-11-25,14582,15359,14533,15068,14584,245367.0,15830105.0
2016-11-28,15068,15213,14873,15068,11343,245367.0,15830105.0
2016-11-29,15116,15408,14922,15214,16420,247741.0,15830105.0
2016-11-30,15311,15359,14970,15263,17630,248533.0,15830105.0
2016-12-01,15262,15262,14582,14679,17976,239035.0,15830105.0
2016-12-02,14727,15068,14484,14922,20686,242992.0,15830105.0
2016-12-05,15116,15116,14582,14679,9937,239035.0,15830105.0
2016-12-06,14776,15019,14679,14971,14250,243784.0,15830105.0
2016-12-07,15019,15359,14727,15263,23110,248533.0,15830105.0
2016-12-08,15116,15408,15068,15408,13681,250907.0,15830105.0
2016-12-09,15359,15359,15068,15165,11385,246950.0,15830105.0
2016-12-12,15165,15359,15068,15214,8572,247741.0,15830105.0
2016-12-13,15262,15408,15116,15263,31881,248533.0,15830105.0
2016-12-14,15262,15456,15165,15263,26549,248533.0,15830105.0
2016-12-15,15213,15505,15068,15360,24331,250116.0,15830105.0
2016-12-16,15456,15505,15262,15263,26023,248533.0,15830105.0
2016-12-19,15408,15651,15262,15263,13373,248533.0,15830105.0
2016-12-20,15262,15262,15019,15068,19889,245367.0,15830105.0
2016-12-21,15068,15213,15019,15214,20453,247741.0,15830105.0
2016-12-22,15213,15408,15116,15360,10160,250116.0,15830105.0
2016-12-23,15262,15408,15165,15360,9563,250116.0,15830105.0
2016-12-26,15456,15456,15213,15311,22018,249324.0,15830105.0
2016-12-27,15311,15845,15262,15797,44668,257239.0,15830105.0
2016-12-28,15651,15700,15408,15554,13388,253282.0,15830105.0
2016-12-29,15554,15554,15311,15408,13642,250907.0,15830105.0
2017-01-02,15311,15505,15116,15360,12085,250116.0,15830105.0
2017-01-03,15359,16380,15116,16380,53325,266737.0,15830105.0
2017-01-04,16380,17109,16283,16818,84947,273861.0,15830105.0
2017-01-05,16963,16963,16574,16818,16189,273861.0,15830105.0
2017-01-06,16720,17158,16672,17110,26586,278610.0,15830105.0
2017-01-09,16963,17109,16526,16964,27237,276235.0,15830105.0
2017-01-10,17012,17304,16720,17304,20348,281776.0,15830105.0
2017-01-11,17206,17206,16672,17061,38090,277818.0,15830105.0
2017-01-12,16963,16963,16623,16769,23259,273069.0,15830105.0
2017-01-13,16672,16720,16380,16624,16783,270695.0,15830105.0
2017-01-16,16623,16623,15554,16235,23843,264363.0,15830105.0
2017-01-17,16234,16574,16040,16380,12347,266737.0,15830105.0
2017-01-18,16380,16720,16234,16721,15096,272278.0,15830105.0
2017-01-19,16817,16817,16088,16186,29851,263571.0,15830105.0
2017-01-20,16088,16283,15797,16137,26621,262780.0,15830105.0
2017-01-23,15991,16380,15748,16040,18495,261197.0,15830105.0
2017-01-24,16137,16186,15894,15943,13544,259614.0,15830105.0
2017-01-25,15943,16137,15651,15749,10560,256448.0,15830105.0
2017-01-26,15748,16040,15602,15992,10207,260405.0,15830105.0
2017-01-31,15991,16526,15700,16380,21727,266737.0,15830105.0
2017-02-01,16186,16574,16137,16526,22597,269112.0,15830105.0
2017-02-02,16574,16574,15894,15992,14627,260405.0,15830105.0
2017-02-03,15894,16088,15748,15749,12568,256448.0,15830105.0
2017-02-06,15748,15894,15700,15846,4210,258031.0,15830105.0
2017-02-07,15797,15845,15408,15506,17485,252490.0,15830105.0
2017-02-08,15651,15797,15505,15700,10238,255656.0,15830105.0
2017-02-09,15748,15894,15602,15894,5075,258822.0,15830105.0
2017-02-10,15894,15943,15797,15943,4495,259614.0,15830105.0
2017-02-13,15845,16283,15651,16040,10173,261197.0,15830105.0
2017-02-14,16040,16477,15797,16478,13292,268320.0,15830105.0
2017-02-15,16477,16477,16186,16429,6677,267529.0,15830105.0
2017-02-16,16477,16720,16331,16672,9099,271486.0,15830105.0
2017-02-17,16623,16672,16429,16672,8237,271486.0,15830105.0
2017-02-20,16672,16817,16331,16721,8883,272278.0,15830105.0
2017-02-21,16720,16817,16477,16769,11216,273069.0,15830105.0
2017-02-22,16720,16769,16526,16624,7439,270695.0,15830105.0
2017-02-23,16720,16769,16380,16380,8724,266737.0,15830105.0
2017-02-24,16477,16623,16234,16429,9574,267529.0,15830105.0
2017-02-27,16623,16720,16429,16721,4800,272278.0,15830105.0
2017-02-28,16769,16769,16429,16721,9343,272278.0,15830105.0
2017-03-02,16769,16769,16283,16624,11962,270695.0,15830105.0
2017-03-03,16380,16429,15991,16137,13993,262780.0,15830105.0
2017-03-06,16088,16088,15700,16040,10263,261197.0,15830105.0
2017-03-07,15943,16283,15845,16089,8539,261988.0,15830105.0
2017-03-08,16186,16186,15894,16040,8089,261197.0,15830105.0
2017-03-09,16137,16137,15602,15797,25763,257239.0,15830105.0
2017-03-10,15894,15894,15408,15797,17673,257239.0,15830105.0
2017-03-13,15700,15797,15408,15554,21774,253282.0,15830105.0
2017-03-14,15554,15554,15116,15408,32566,250907.0,15830105.0
2017-03-15,15359,15456,15116,15457,14342,251699.0,15830105.0
2017-03-16,15408,15797,15262,15797,15488,257239.0,15830105.0
2017-03-17,15845,15845,15602,15749,9428,256448.0,15830105.0
2017-03-20,15651,15845,15505,15846,13510,258031.0,15830105.0
2017-03-21,15894,15894,15700,15846,12412,258031.0,15830105.0
2017-03-22,15554,15943,15554,15797,19810,257239.0,15830105.0
2017-03-23,15700,15991,15554,15797,14749,257239.0,15830105.0
2017-03-24,15845,15943,15700,15797,9159,257239.0,15830105.0
2017-03-27,15797,15797,15505,15700,11339,255656.0,15830105.0
2017-03-28,15700,15700,15311,15360,21088,250116.0,15830105.0
2017-03-29,15456,15505,15213,15360,9113,250116.0,15830105.0
2017-03-30,15456,15456,15116,15360,9459,250116.0,15830105.0
2017-03-31,15262,15651,15262,15603,9065,254073.0,15830105.0
2017-04-03,15602,15845,15456,15797,14523,257239.0,15830105.0
2017-04-04,15797,15797,15554,15554,7774,253282.0,15830105.0
2017-04-05,15505,15602,15165,15360,27307,250116.0,15830105.0
2017-04-06,15359,15408,15165,15311,6956,249324.0,15830105.0
2017-04-07,15311,15359,15165,15263,10911,248533.0,15830105.0
2017-04-10,15408,15408,14922,15068,13087,245367.0,15830105.0
2017-04-11,15116,15165,14970,15020,8471,244575.0,15830105.0
2017-04-12,15165,15262,14922,15165,17541,246950.0,15830105.0
2017-04-13,15165,15408,15068,15311,9698,249324.0,15830105.0
2017-04-14,15311,15311,15019,15117,12459,246158.0,15830105.0
2017-04-17,15116,15554,15019,15457,28836,251699.0,15830105.0
2017-04-18,15456,15554,15165,15554,14735,253282.0,15830105.0
2017-04-19,15554,15554,15165,15457,11275,251699.0,15830105.0
2017-04-20,15359,15456,15165,15360,8120,250116.0,15830105.0
2017-04-21,15359,15359,15068,15311,12964,249324.0,15830105.0
2017-04-24,15311,15359,15068,15311,6992,249324.0,15830105.0
2017-04-25,15213,15359,15165,15263,6438,248533.0,15830105.0
2017-04-26,15262,15505,15213,15360,10240,250116.0,15830105.0
2017-04-27,15359,15456,15311,15457,5566,251699.0,15830105.0
2017-04-28,15505,15505,15165,15263,12824,248533.0,15830105.0
2017-05-02,15262,15408,15068,15408,10117,250907.0,15830105.0
2017-05-04,15408,15456,15213,15360,6907,250116.0,15830105.0
2017-05-08,15213,15505,15165,15457,10614,251699.0,15830105.0
2017-05-10,15456,15554,15311,15554,8219,253282.0,15830105.0
2017-05-11,15554,15651,15311,15457,4816,251699.0,15830105.0
2017-05-12,15408,15554,15213,15554,20341,253282.0,15830105.0
2017-05-15,15456,15602,15359,15506,8565,252490.0,15830105.0
2017-05-16,15359,15408,15068,15311,36364,249324.0,15830105.0
2017-05-17,15311,15311,15019,15165,18642,246950.0,15830105.0
2017-05-18,15116,15262,15068,15214,10210,247741.0,15830105.0
2017-05-19,15262,15408,15068,15360,23652,250116.0,15830105.0
2017-05-22,15456,15456,15019,15214,30816,247741.0,15830105.0
2017-05-23,15262,15554,15019,15506,35547,252490.0,15830105.0
2017-05-24,15505,16477,15505,16380,97981,266737.0,15830105.0
2017-05-25,16380,16429,15943,16137,71614,262780.0,15830105.0
2017-05-26,16137,16817,16040,16769,62620,273069.0,15830105.0
2017-05-29,16769,16915,16672,16867,20789,274652.0,15830105.0
2017-05-30,16866,16963,16526,16867,32106,274652.0,15830105.0
2017-05-31,16866,17060,16526,16818,63315,273861.0,15830105.0
2017-06-01,16817,17206,16817,17110,30256,278610.0,15830105.0
2017-06-02,17109,17401,17012,17207,28955,280193.0,15830105.0
2017-06-05,17158,17595,17109,17596,22849,286525.0,15830105.0
2017-06-07,17595,17887,17401,17741,39749,288899.0,15830105.0
2017-06-08,17741,17790,17449,17693,33624,288108.0,15830105.0
2017-06-09,17595,17741,17109,17498,38041,284942.0,15830105.0
2017-06-12,17498,17595,17109,17158,16224,279401.0,15830105.0
2017-06-13,17109,17352,16915,16915,19253,275444.0,15830105.0
2017-06-14,16963,17547,16915,17450,23905,284150.0,15830105.0
2017-06-15,17304,17595,17158,17401,18425,283359.0,15830105.0
2017-06-16,17401,17790,17352,17547,41498,285733.0,15830105.0
2017-06-19,17547,17595,17352,17547,18615,285733.0,15830105.0
2017-06-20,17547,17547,17206,17498,13378,284942.0,15830105.0
2017-06-21,17498,17547,17255,17353,17033,282567.0,15830105.0
2017-06-22,17449,17498,17206,17450,12024,284150.0,15830105.0
2017-06-23,17401,17498,17158,17498,13489,284942.0,15830105.0
2017-06-26,17498,17498,17158,17304,12375,281776.0,15830105.0
2017-06-27,17304,17352,16915,17304,17662,281776.0,15830105.0
2017-06-28,17109,17255,17012,17110,16294,278610.0,15830105.0
2017-06-29,17158,17304,16915,17255,19023,280984.0,15830105.0
2017-06-30,17060,17449,17060,17450,12701,284150.0,15830105.0
2017-07-03,17449,17449,16963,16964,9317,276235.0,15830105.0
2017-07-04,16963,17060,16623,16672,7380,271486.0,15830105.0
2017-07-05,16720,16720,16477,16672,4568,271486.0,15830105.0
2017-07-06,16623,16672,16283,16429,10657,267529.0,15830105.0
2017-07-07,16380,16429,16088,16137,15462,262780.0,15830105.0
2017-07-10,16234,16234,15797,15797,11986,257239.0,15830105.0
2017-07-11,16040,16040,15748,15894,8823,258822.0,15830105.0
2017-07-12,15894,16040,15700,15943,9839,259614.0,15830105.0
2017-07-13,16088,16088,15748,15992,9557,260405.0,15830105.0
2017-07-14,16040,16429,15748,16332,11581,265946.0,15830105.0
2017-07-17,16429,16574,16137,16575,11774,269903.0,15830105.0
2017-07-18,16429,16574,16283,16526,11631,269112.0,15830105.0
2017-07-19,16477,16623,16331,16429,10950,267529.0,15830105.0
2017-07-20,16331,16623,16331,16624,8775,270695.0,15830105.0
2017-07-21,16574,16574,16137,16186,11523,263571.0,15830105.0
2017-07-24,16186,16331,16137,16235,8818,264363.0,15830105.0
2017-07-25,16234,16283,15943,16283,20016,265154.0,15830105.0
2017-07-26,16283,16429,16040,16429,14269,267529.0,15830105.0
2017-07-27,16429,16623,16331,16526,10481,269112.0,15830105.0
2017-07-28,16429,16526,16088,16283,21293,265154.0,15830105.0
2017-07-31,16234,16234,15894,16040,13650,261197.0,15830105.0
2017-08-01,15991,16331,15894,16283,14260,265154.0,15830105.0
2017-08-02,16186,16331,16088,16235,10006,264363.0,15830105.0
2017-08-03,16234,16283,15845,16040,13281,261197.0,15830105.0
2017-08-04,16088,16234,15845,16186,11155,263571.0,15830105.0
2017-08-07,16186,16234,15943,16186,9512,263571.0,15830105.0
2017-08-08,16040,16137,15797,15943,12187,259614.0,15830105.0
2017-08-09,15748,15991,15505,15700,17824,255656.0,15830105.0
2017-08-10,15700,15797,15262,15554,15859,253282.0,15830105.0
2017-08-11,15456,15651,15213,15603,12406,254073.0,15830105.0
2017-08-14,15456,15651,15408,15554,6930,253282.0,15830105.0
2017-08-16,15456,15943,15456,15943,15607,259614.0,15830105.0
2017-08-17,15943,16040,15797,16040,8700,261197.0,15830105.0
2017-08-18,15845,16040,15700,15894,12218,258822.0,15830105.0
2017-08-21,15797,16186,15700,16089,10152,261988.0,15830105.0
2017-08-22,15943,16137,15797,16089,14130,261988.0,15830105.0
2017-08-23,15991,16088,15748,15846,12627,258031.0,15830105.0
2017-08-24,15748,15748,15359,15408,22961,250907.0,15830105.0
2017-08-25,15505,15554,15213,15457,14926,251699.0,15830105.0
2017-08-28,15456,15651,15262,15651,10408,254865.0,15830105.0
2017-08-29,15700,15700,15311,15457,12423,251699.0,15830105.0
2017-08-30,15505,15505,15262,15360,15485,250116.0,15830105.0
2017-08-31,15359,15505,15311,15457,13391,251699.0,15830105.0
2017-09-01,15456,15456,15213,15311,8258,249324.0,15830105.0
2017-09-04,15068,15262,15019,15263,12280,248533.0,15830105.0
2017-09-05,15262,15262,14679,14728,27152,239826.0,15830105.0
2017-09-06,14727,14825,14436,14679,19543,239035.0,15830105.0
2017-09-07,14679,14825,14436,14728,19930,239826.0,15830105.0
2017-09-08,14630,14727,13950,14047,68873,228745.0,15830105.0
2017-09-11,14144,14290,13998,14145,20052,230328.0,15830105.0
2017-09-12,14095,14290,14047,14096,21723,229537.0,15830105.0
2017-09-13,14095,14727,14095,14679,18474,239035.0,15830105.0
2017-09-14,14825,14825,14339,14631,17785,238243.0,15830105.0
