대한제분(001130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-26,106500,110000,106000,107000,3431,180830.0,1690000.0
2009-06-29,109000,109000,104500,105000,4194,177450.0,1690000.0
2009-06-30,107500,108500,105500,106000,5970,179140.0,1690000.0
2009-07-01,105500,108500,105000,107500,3717,181675.0,1690000.0
2009-07-02,107500,108500,105500,107000,2501,180830.0,1690000.0
2009-07-03,105500,110500,105500,110000,5841,185900.0,1690000.0
2009-07-06,112500,113000,109000,112000,3503,189280.0,1690000.0
2009-07-07,113000,114000,111000,114000,4602,192660.0,1690000.0
2009-07-08,114000,117500,114000,117500,8071,198575.0,1690000.0
2009-07-09,117500,120500,116000,120000,10868,202800.0,1690000.0
2009-07-10,120000,120000,115500,119500,4560,201955.0,1690000.0
2009-07-13,117500,119500,114000,119000,7130,201110.0,1690000.0
2009-07-14,118500,119000,115500,116000,3138,196040.0,1690000.0
2009-07-15,115500,118500,115500,118000,3501,199420.0,1690000.0
2009-07-16,118000,120500,117000,117500,7418,198575.0,1690000.0
2009-07-17,118000,123000,117500,121500,21488,205335.0,1690000.0
2009-07-20,121500,124500,121500,123000,3441,207870.0,1690000.0
2009-07-21,123000,125500,122000,124500,4317,210405.0,1690000.0
2009-07-22,124500,130000,123000,127500,7902,215475.0,1690000.0
2009-07-23,127500,130000,127000,129500,5980,218855.0,1690000.0
2009-07-24,130000,132000,128000,130000,6626,219700.0,1690000.0
2009-07-27,130500,131000,124000,127000,13482,214630.0,1690000.0
2009-07-28,127500,127500,122500,125000,8941,211250.0,1690000.0
2009-07-29,126000,126500,124000,125000,5203,211250.0,1690000.0
2009-07-30,125000,126500,123500,126500,1609,213785.0,1690000.0
2009-07-31,126500,129500,126000,129000,6000,218010.0,1690000.0
2009-08-03,129000,130500,127000,128000,5004,216320.0,1690000.0
2009-08-04,129500,134500,128500,133000,20583,224770.0,1690000.0
2009-08-05,134000,134000,131500,132000,9347,223080.0,1690000.0
2009-08-06,130500,137000,130500,136500,8792,230685.0,1690000.0
2009-08-07,136500,141500,135000,141000,12411,238290.0,1690000.0
2009-08-10,142500,143000,140500,143000,10157,241670.0,1690000.0
2009-08-11,140000,141000,135000,138500,12779,234065.0,1690000.0
2009-08-12,140000,140000,132000,132000,10852,223080.0,1690000.0
2009-08-13,133000,137000,132500,134000,5902,226460.0,1690000.0
2009-08-14,134000,141500,132000,138000,10856,233220.0,1690000.0
2009-08-17,140000,141000,133500,134500,8890,227305.0,1690000.0
2009-08-18,134000,134000,125000,129000,13901,218010.0,1690000.0
2009-08-19,130000,130500,123500,127000,21396,214630.0,1690000.0
2009-08-20,125500,129000,125000,127000,5469,214630.0,1690000.0
2009-08-21,127500,139000,127500,135000,17225,228150.0,1690000.0
2009-08-24,136000,138000,129500,130000,12069,219700.0,1690000.0
2009-08-25,132000,132500,128000,131500,4180,222235.0,1690000.0
2009-08-26,130500,133000,130000,131000,1763,221390.0,1690000.0
2009-08-27,132500,132500,128500,130500,2006,220545.0,1690000.0
2009-08-28,129500,130500,126500,127500,12051,215475.0,1690000.0
2009-08-31,127000,128500,123000,125000,11553,211250.0,1690000.0
2009-09-01,125000,126500,124000,125000,7010,211250.0,1690000.0
2009-09-02,124000,125500,123000,123000,8366,207870.0,1690000.0
2009-09-03,123000,125000,122500,125000,4981,211250.0,1690000.0
2009-09-04,127000,127000,124500,125500,5977,212095.0,1690000.0
2009-09-07,125500,127000,124000,126000,4567,212940.0,1690000.0
2009-09-08,125000,126500,123500,126500,5292,213785.0,1690000.0
2009-09-09,126000,126500,124500,126500,3272,213785.0,1690000.0
2009-09-10,126000,134500,125500,134500,7908,227305.0,1690000.0
2009-09-11,132500,134000,131500,133000,3899,224770.0,1690000.0
2009-09-14,132000,135500,131000,135500,7351,228995.0,1690000.0
2009-09-15,137000,137000,134000,136000,5485,229840.0,1690000.0
2009-09-16,137000,146000,134500,140500,16122,237445.0,1690000.0
2009-09-17,139500,143000,139000,141000,3998,238290.0,1690000.0
2009-09-18,141000,143500,139000,139000,17035,234910.0,1690000.0
2009-09-21,139000,141500,138000,141500,3285,239135.0,1690000.0
2009-09-22,142000,142500,137500,141000,11120,238290.0,1690000.0
2009-09-23,140000,140000,135000,138000,6635,233220.0,1690000.0
2009-09-24,137500,138000,135000,135500,3333,228995.0,1690000.0
2009-09-25,135000,137000,131500,136000,4740,229840.0,1690000.0
2009-09-28,135000,139000,135000,137000,2664,231530.0,1690000.0
2009-09-29,137000,142500,137000,140000,6926,236600.0,1690000.0
2009-09-30,140000,143500,140000,142000,4909,239980.0,1690000.0
2009-10-01,140500,144000,137000,139000,4129,234910.0,1690000.0
2009-10-05,138500,146500,137500,143500,10285,242515.0,1690000.0
2009-10-06,148500,149000,143500,146000,11078,246740.0,1690000.0
2009-10-07,147000,148000,144000,148000,9758,250120.0,1690000.0
2009-10-08,149500,150000,146000,148000,5126,250120.0,1690000.0
2009-10-09,148500,149500,141000,148000,10631,250120.0,1690000.0
2009-10-12,148000,150500,146500,150500,5589,254345.0,1690000.0
2009-10-13,150000,154500,149500,152500,6365,257725.0,1690000.0
2009-10-14,152000,153500,150000,152000,4337,256880.0,1690000.0
2009-10-15,152000,152500,149000,150000,3371,253500.0,1690000.0
2009-10-16,150000,153000,145500,151500,4515,256035.0,1690000.0
2009-10-19,151500,152000,149500,152000,2541,256880.0,1690000.0
2009-10-20,151500,152500,147500,149000,5350,251810.0,1690000.0
2009-10-21,149500,151000,146500,149500,5435,252655.0,1690000.0
2009-10-22,149500,150000,146500,148000,2133,250120.0,1690000.0
2009-10-23,147500,148500,145500,147000,3100,248430.0,1690000.0
2009-10-26,147000,149000,145000,147000,2519,248430.0,1690000.0
2009-10-27,147500,147500,141000,141000,9170,238290.0,1690000.0
2009-10-28,141500,142000,138000,139500,4948,235755.0,1690000.0
2009-10-29,136000,137500,133000,134500,4955,227305.0,1690000.0
2009-10-30,137000,137000,134000,135500,4716,228995.0,1690000.0
2009-11-02,131500,136000,131000,136000,4627,229840.0,1690000.0
2009-11-03,135500,137500,132500,132500,2859,223925.0,1690000.0
2009-11-04,134000,135000,133000,134500,1222,227305.0,1690000.0
2009-11-05,135000,137000,132000,132000,2767,223080.0,1690000.0
2009-11-06,133500,135000,133000,134000,1371,226460.0,1690000.0
2009-11-09,134500,138000,134500,135500,3285,228995.0,1690000.0
2009-11-10,137500,138000,135500,136500,2007,230685.0,1690000.0
2009-11-11,137000,140000,136500,139000,2953,234910.0,1690000.0
2009-11-12,140000,140500,138500,138500,2804,234065.0,1690000.0
2009-11-13,139000,139000,136500,138500,2092,234065.0,1690000.0
2009-11-16,140000,140500,137500,138500,3973,234065.0,1690000.0
2009-11-17,139500,141000,136000,137500,4637,232375.0,1690000.0
2009-11-18,136000,139500,134000,135500,6639,228995.0,1690000.0
2009-11-19,135500,137000,135000,135500,2810,228995.0,1690000.0
2009-11-20,136500,138000,134000,135500,8060,228995.0,1690000.0
2009-11-23,135000,136500,134000,134500,4504,227305.0,1690000.0
2009-11-24,134500,135500,133500,134000,3579,226460.0,1690000.0
2009-11-25,136000,136000,133500,135500,4796,228995.0,1690000.0
2009-11-26,135000,137500,135000,137000,3325,231530.0,1690000.0
2009-11-27,136500,136500,126000,128000,12317,216320.0,1690000.0
2009-11-30,130500,132000,129500,130000,3615,219700.0,1690000.0
2009-12-01,130000,132000,127000,132000,6053,223080.0,1690000.0
2009-12-02,132500,133000,130500,132500,5006,223925.0,1690000.0
2009-12-03,132000,133000,131000,132000,2384,223080.0,1690000.0
2009-12-04,132000,132500,130000,130500,11702,220545.0,1690000.0
2009-12-07,130000,131500,128000,128500,7035,217165.0,1690000.0
2009-12-08,128500,131000,128500,130000,3729,219700.0,1690000.0
2009-12-09,131000,133000,130000,131500,4168,222235.0,1690000.0
2009-12-10,132500,133000,129000,129000,8534,218010.0,1690000.0
2009-12-11,129500,134500,129500,134500,6486,227305.0,1690000.0
2009-12-14,133500,136000,133500,134000,3276,226460.0,1690000.0
2009-12-15,134500,136000,134000,134500,4024,227305.0,1690000.0
2009-12-16,135500,139000,134500,138000,6230,233220.0,1690000.0
2009-12-17,137000,139000,135500,135500,4065,228995.0,1690000.0
2009-12-18,135500,136500,134000,134000,2495,226460.0,1690000.0
2009-12-21,135000,138000,134000,135500,4283,228995.0,1690000.0
2009-12-22,135500,137000,135500,136000,2739,229840.0,1690000.0
2009-12-23,137000,138000,136000,137000,2043,231530.0,1690000.0
2009-12-24,137000,150000,137000,141500,12520,239135.0,1690000.0
2009-12-28,142000,142000,139500,140000,6462,236600.0,1690000.0
2009-12-29,140000,140000,135000,135500,5475,228995.0,1690000.0
2009-12-30,134500,137500,134000,137000,5088,231530.0,1690000.0
2010-01-04,136000,138000,135500,138000,2723,233220.0,1690000.0
2010-01-05,140000,141000,137500,139500,4564,235755.0,1690000.0
2010-01-06,140000,140500,138000,139000,3392,234910.0,1690000.0
2010-01-07,139000,140000,137500,138000,5786,233220.0,1690000.0
2010-01-08,138500,139000,136000,138500,3930,234065.0,1690000.0
2010-01-11,138500,141000,138000,139000,10120,234910.0,1690000.0
2010-01-12,138500,139000,137500,138000,6179,233220.0,1690000.0
2010-01-13,138000,138500,136000,136000,4542,229840.0,1690000.0
2010-01-14,136000,138000,135500,135500,3251,228995.0,1690000.0
2010-01-15,135500,138000,135000,137500,2650,232375.0,1690000.0
2010-01-18,137500,138000,134500,137000,3565,231530.0,1690000.0
2010-01-19,137000,137000,135000,137000,2206,231530.0,1690000.0
2010-01-20,137500,138000,135000,136000,1629,229840.0,1690000.0
2010-01-21,135000,136000,133500,135000,1918,228150.0,1690000.0
2010-01-22,134500,135000,131000,132500,3884,223925.0,1690000.0
2010-01-25,131500,134500,129500,134500,2962,227305.0,1690000.0
2010-01-26,133000,134000,130500,132500,4588,223925.0,1690000.0
2010-01-27,131000,132500,129500,131500,3568,222235.0,1690000.0
2010-01-28,130500,132000,129500,131500,1790,222235.0,1690000.0
2010-01-29,131500,131500,128000,128000,2600,216320.0,1690000.0
2010-02-01,128000,129000,127500,128000,2412,216320.0,1690000.0
2010-02-02,128500,130000,126500,128000,4178,216320.0,1690000.0
2010-02-03,128500,129000,127500,128500,1017,217165.0,1690000.0
2010-02-04,128000,129000,126500,127500,1944,215475.0,1690000.0
2010-02-05,125500,127500,123500,127000,3454,214630.0,1690000.0
2010-02-08,126000,127000,125000,126500,1359,213785.0,1690000.0
2010-02-09,126000,126000,124000,124500,1428,210405.0,1690000.0
2010-02-10,125000,125000,121000,122000,3460,206180.0,1690000.0
2010-02-11,121500,124000,121000,122500,1423,207025.0,1690000.0
2010-02-12,122000,123500,120000,120500,5394,203645.0,1690000.0
2010-02-16,121000,127000,121000,127000,3144,214630.0,1690000.0
2010-02-17,127500,129500,125500,128500,3559,217165.0,1690000.0
2010-02-18,128000,128500,126500,127000,578,214630.0,1690000.0
2010-02-19,127000,129500,125500,129500,2040,218855.0,1690000.0
2010-02-22,130000,131000,129000,129500,1409,218855.0,1690000.0
2010-02-23,129500,129500,126500,127000,1854,214630.0,1690000.0
2010-02-24,127000,128000,124000,127000,1361,214630.0,1690000.0
2010-02-25,126000,127500,122000,126000,3606,212940.0,1690000.0
2010-02-26,124500,128500,124500,128500,2033,217165.0,1690000.0
2010-03-02,126500,129500,126500,126500,1311,213785.0,1690000.0
2010-03-03,126000,133000,126000,128000,4239,216320.0,1690000.0
2010-03-04,128000,129000,125500,125500,1047,212095.0,1690000.0
2010-03-05,125500,127500,125500,126000,1511,212940.0,1690000.0
2010-03-08,126000,130500,126000,129000,1743,218010.0,1690000.0
2010-03-09,128500,129000,126500,127000,1563,214630.0,1690000.0
2010-03-10,127500,130000,127500,128000,1734,216320.0,1690000.0
2010-03-11,128500,130500,128000,128000,1915,216320.0,1690000.0
2010-03-12,129000,130000,128000,128500,2068,217165.0,1690000.0
2010-03-15,129000,130500,127500,129000,1479,218010.0,1690000.0
2010-03-16,128500,130000,128000,130000,1112,219700.0,1690000.0
2010-03-17,129500,131500,129500,131500,1759,222235.0,1690000.0
2010-03-18,132500,133000,130000,130000,2855,219700.0,1690000.0
2010-03-19,130500,131000,130000,130000,976,219700.0,1690000.0
2010-03-22,130500,131000,128000,130000,1646,219700.0,1690000.0
2010-03-23,129500,130500,128500,129000,2097,218010.0,1690000.0
2010-03-24,128500,129500,127000,127500,2110,215475.0,1690000.0
2010-03-25,127500,129500,127500,128000,2351,216320.0,1690000.0
2010-03-26,128500,129000,127500,129000,2156,218010.0,1690000.0
2010-03-29,127500,129500,127500,129500,1483,218855.0,1690000.0
2010-03-30,130000,131500,129000,131000,3123,221390.0,1690000.0
2010-03-31,131500,131500,128500,131000,1840,221390.0,1690000.0
2010-04-01,131000,132500,129000,129500,10439,218855.0,1690000.0
2010-04-02,130000,132000,129500,132000,2224,223080.0,1690000.0
2010-04-05,131500,133500,131500,132000,2798,223080.0,1690000.0
2010-04-06,132000,136000,132000,136000,3827,229840.0,1690000.0
2010-04-07,136000,139000,136000,138000,5208,233220.0,1690000.0
2010-04-08,136500,138500,136000,138000,3488,233220.0,1690000.0
2010-04-09,139000,139000,134500,138500,2439,234065.0,1690000.0
2010-04-12,137500,139000,136500,138500,2651,234065.0,1690000.0
2010-04-13,137500,139000,136500,139000,2527,234910.0,1690000.0
2010-04-14,139000,139000,135000,137000,7068,231530.0,1690000.0
2010-04-15,137000,137500,135000,135500,3759,228995.0,1690000.0
2010-04-16,135000,136500,133500,136500,3861,230685.0,1690000.0
2010-04-19,135500,137000,134500,136000,7236,229840.0,1690000.0
2010-04-20,136500,138500,135500,138500,2856,234065.0,1690000.0
2010-04-21,140000,142000,139500,140000,6610,236600.0,1690000.0
2010-04-22,140500,143000,140000,143000,5461,241670.0,1690000.0
2010-04-23,141500,145000,141500,145000,4824,245050.0,1690000.0
2010-04-26,146000,151500,146000,149500,7542,252655.0,1690000.0
2010-04-27,149500,150000,144500,148000,5820,250120.0,1690000.0
2010-04-28,145000,147000,143000,144500,7544,244205.0,1690000.0
2010-04-29,145000,149000,142000,149000,5178,251810.0,1690000.0
2010-04-30,147500,149500,146500,147000,2292,248430.0,1690000.0
2010-05-03,145000,147500,145000,147500,1859,249275.0,1690000.0
2010-05-04,148000,149000,147500,147500,2133,249275.0,1690000.0
2010-05-06,144500,145000,142500,142500,3088,240825.0,1690000.0
2010-05-07,138500,138500,135000,136000,8185,229840.0,1690000.0
2010-05-10,136000,138000,134500,138000,1973,233220.0,1690000.0
2010-05-11,139500,143000,139000,142000,3861,239980.0,1690000.0
2010-05-12,142000,147000,141000,147000,5603,248430.0,1690000.0
2010-05-13,146000,149500,146000,148000,4219,250120.0,1690000.0
2010-05-14,148000,149500,146000,147500,2083,249275.0,1690000.0
2010-05-17,144000,147500,144000,146500,4260,247585.0,1690000.0
2010-05-18,146000,150000,146000,150000,3831,253500.0,1690000.0
2010-05-19,148000,150000,146000,150000,2721,253500.0,1690000.0
2010-05-20,147500,149000,140500,145500,9023,245895.0,1690000.0
2010-05-24,147500,147500,144000,144500,5986,244205.0,1690000.0
2010-05-25,143500,143500,130000,135000,13354,228150.0,1690000.0
2010-05-26,136000,141000,135500,140500,2686,237445.0,1690000.0
2010-05-27,140500,142000,137000,139000,2320,234910.0,1690000.0
2010-05-28,142000,143000,137500,140000,2494,236600.0,1690000.0
2010-05-31,142500,144000,139500,142500,2826,240825.0,1690000.0
2010-06-01,141500,144500,141000,144500,1037,244205.0,1690000.0
2010-06-03,147500,148000,144500,147000,1231,248430.0,1690000.0
2010-06-04,146000,148000,145500,147000,1913,248430.0,1690000.0
2010-06-07,144000,146000,142000,144000,2469,243360.0,1690000.0
2010-06-08,144500,147000,143000,145500,1527,245895.0,1690000.0
2010-06-09,146000,147000,144000,146000,728,246740.0,1690000.0
2010-06-10,147000,148000,145000,148000,4133,250120.0,1690000.0
2010-06-11,149000,149500,147500,148000,5287,250120.0,1690000.0
2010-06-14,148500,150000,147000,149000,3823,251810.0,1690000.0
2010-06-15,147500,149500,145000,146500,2743,247585.0,1690000.0
2010-06-16,147000,148500,145500,147500,2375,249275.0,1690000.0
2010-06-17,146000,148500,145500,148000,1540,250120.0,1690000.0
2010-06-18,148000,151000,147500,149500,3190,252655.0,1690000.0
2010-06-21,150000,158000,150000,158000,5467,267020.0,1690000.0
2010-06-22,155000,160000,155000,160000,2669,270400.0,1690000.0
2010-06-23,164500,164500,158500,161000,4087,272090.0,1690000.0
2010-06-24,160500,164500,160000,163000,2678,275470.0,1690000.0
2010-06-25,161000,164000,159000,160000,2105,270400.0,1690000.0
2010-06-28,163000,167000,158500,167000,2449,282230.0,1690000.0
2010-06-29,168000,169500,164500,166000,3287,280540.0,1690000.0
2010-06-30,161000,165000,161000,162000,2518,273780.0,1690000.0
2010-07-01,161500,162500,156000,156000,4103,263640.0,1690000.0
2010-07-02,157500,159000,155000,157000,2209,265330.0,1690000.0
2010-07-05,158000,158500,154000,156500,1240,264485.0,1690000.0
2010-07-06,155500,158000,151000,153500,4083,259415.0,1690000.0
2010-07-07,153500,155000,151500,153000,1980,258570.0,1690000.0
2010-07-08,153500,156000,153000,153000,1488,258570.0,1690000.0
2010-07-09,153000,153000,148000,151000,5585,255190.0,1690000.0
2010-07-12,152000,155500,151500,154000,1742,260260.0,1690000.0
2010-07-13,155500,155500,150000,150000,9091,253500.0,1690000.0
2010-07-14,151000,160000,151000,159000,6210,268710.0,1690000.0
2010-07-15,157000,165000,156500,163500,6609,276315.0,1690000.0
2010-07-16,162500,166500,161500,163000,6953,275470.0,1690000.0
2010-07-19,162500,162500,156000,156000,5832,263640.0,1690000.0
2010-07-20,157500,157500,153500,153500,4170,259415.0,1690000.0
2010-07-21,153500,158000,153500,153500,3211,259415.0,1690000.0
2010-07-22,154500,156000,152000,152500,3706,257725.0,1690000.0
2010-07-23,154000,155000,151000,151000,2863,255190.0,1690000.0
2010-07-26,155500,155500,152500,154500,5841,261105.0,1690000.0
2010-07-27,154500,158000,154500,158000,6488,267020.0,1690000.0
2010-07-28,157500,161000,155500,155500,2241,262795.0,1690000.0
2010-07-29,156000,156500,153500,153500,1212,259415.0,1690000.0
2010-07-30,153500,155000,150000,152500,7113,257725.0,1690000.0
2010-08-02,152500,154000,151000,152500,1843,257725.0,1690000.0
2010-08-03,153000,153500,150000,152000,2211,256880.0,1690000.0
2010-08-04,152000,153500,150000,153500,4025,259415.0,1690000.0
2010-08-05,153000,154500,149500,151000,5470,255190.0,1690000.0
2010-08-06,151000,151000,143500,143500,10495,242515.0,1690000.0
2010-08-09,142500,147500,142000,145000,5098,245050.0,1690000.0
2010-08-10,148000,148000,145000,145500,2721,245895.0,1690000.0
2010-08-11,146000,147500,145000,145500,7141,245895.0,1690000.0
2010-08-12,143000,146500,143000,145500,3965,245895.0,1690000.0
2010-08-13,146000,147000,143500,144500,7520,244205.0,1690000.0
2010-08-16,144500,145500,142500,143500,3186,242515.0,1690000.0
2010-08-17,142000,142500,140000,140500,4348,237445.0,1690000.0
2010-08-18,141000,143000,140000,141500,3133,239135.0,1690000.0
2010-08-19,141000,145000,141000,144000,2561,243360.0,1690000.0
2010-08-20,144000,145000,142500,144000,1543,243360.0,1690000.0
2010-08-23,144500,145500,142000,142000,1783,239980.0,1690000.0
2010-08-24,142000,144000,141500,142500,1504,240825.0,1690000.0
2010-08-25,144500,144500,142500,142500,1559,240825.0,1690000.0
2010-08-26,143500,144000,142500,142500,2221,240825.0,1690000.0
2010-08-27,143500,143500,142000,142000,2974,239980.0,1690000.0
2010-08-30,143500,145500,142000,144500,1501,244205.0,1690000.0
2010-08-31,145000,145000,142500,142500,1766,240825.0,1690000.0
2010-09-01,142000,144000,142000,144000,2947,243360.0,1690000.0
2010-09-02,143500,144000,142500,142500,1452,240825.0,1690000.0
2010-09-03,142500,143000,121500,139500,4999,235755.0,1690000.0
2010-09-06,139500,141000,138500,140000,2374,236600.0,1690000.0
2010-09-07,139500,140500,139000,140000,643,236600.0,1690000.0
2010-09-08,140000,141000,138500,139500,784,235755.0,1690000.0
2010-09-09,139500,141000,136000,136000,3336,229840.0,1690000.0
2010-09-10,136000,139000,136000,138500,1723,234065.0,1690000.0
2010-09-13,136500,139500,136500,139500,1012,235755.0,1690000.0
2010-09-14,140000,143500,137000,143000,2609,241670.0,1690000.0
2010-09-15,143500,144500,142000,143500,1665,242515.0,1690000.0
2010-09-16,144500,146500,140500,146500,3869,247585.0,1690000.0
2010-09-17,147000,148000,142500,146000,2873,246740.0,1690000.0
2010-09-20,145500,145500,144000,145000,909,245050.0,1690000.0
2010-09-24,143500,145500,143000,145000,995,245050.0,1690000.0
2010-09-27,144000,145500,144000,144000,1268,243360.0,1690000.0
2010-09-28,143500,145500,142500,143000,1425,241670.0,1690000.0
2010-09-29,144500,145000,142500,143000,2477,241670.0,1690000.0
2010-09-30,144000,147000,143000,147000,2156,248430.0,1690000.0
2010-10-01,147500,150500,147000,147500,2834,249275.0,1690000.0
2010-10-04,150000,150000,147500,148500,1022,250965.0,1690000.0
2010-10-05,149000,149500,145500,145500,2277,245895.0,1690000.0
2010-10-06,148500,152000,148500,151000,4488,255190.0,1690000.0
2010-10-07,152500,153000,151500,152000,1652,256880.0,1690000.0
2010-10-08,152000,153500,152000,152500,1135,257725.0,1690000.0
2010-10-11,154000,155500,150000,150500,7473,254345.0,1690000.0
2010-10-12,152500,154000,148000,148500,5359,250965.0,1690000.0
2010-10-13,150000,151000,147500,150000,5548,253500.0,1690000.0
2010-10-14,152500,152500,149000,151000,906,255190.0,1690000.0
2010-10-15,149500,153000,147500,149500,4661,252655.0,1690000.0
2010-10-18,150000,151500,149000,150000,1800,253500.0,1690000.0
2010-10-19,150500,153000,149500,149500,1613,252655.0,1690000.0
2010-10-20,148500,150000,147000,150000,730,253500.0,1690000.0
2010-10-21,149000,153000,148500,151000,2385,255190.0,1690000.0
2010-10-22,152000,152000,149000,151000,2643,255190.0,1690000.0
2010-10-25,151500,151500,149000,149000,1614,251810.0,1690000.0
2010-10-26,149500,151500,148500,151500,2928,256035.0,1690000.0
2010-10-27,152000,152000,148000,150000,8378,253500.0,1690000.0
2010-10-28,151000,151000,148500,150500,3061,254345.0,1690000.0
2010-10-29,151000,151000,148000,148500,2992,250965.0,1690000.0
2010-11-01,148500,150000,147000,148500,1451,250965.0,1690000.0
2010-11-02,149500,150000,147000,147000,3946,248430.0,1690000.0
2010-11-03,147500,151000,147000,147000,2850,248430.0,1690000.0
2010-11-04,148500,150000,147000,148000,3446,250120.0,1690000.0
2010-11-05,148500,150500,148000,148500,2114,250965.0,1690000.0
2010-11-08,150000,150000,147000,149500,4800,252655.0,1690000.0
2010-11-09,150000,150000,148000,149000,1844,251810.0,1690000.0
2010-11-10,149500,149500,147000,149000,5379,251810.0,1690000.0
2010-11-11,148500,152000,147000,147000,7724,248430.0,1690000.0
2010-11-12,149500,151500,147000,147000,1932,248430.0,1690000.0
2010-11-15,147500,150000,147000,148500,2098,250965.0,1690000.0
2010-11-16,148500,149000,146500,147500,1291,249275.0,1690000.0
2010-11-17,146500,148000,146500,146500,1444,247585.0,1690000.0
2010-11-18,146500,148500,145500,147000,2640,248430.0,1690000.0
2010-11-19,147000,158500,147000,149500,3555,252655.0,1690000.0
2010-11-22,149500,152000,149500,151000,2856,255190.0,1690000.0
2010-11-23,151000,151500,149000,149000,1200,251810.0,1690000.0
2010-11-24,146000,147500,142000,146000,6175,246740.0,1690000.0
2010-11-25,148000,148500,145500,147000,1603,248430.0,1690000.0
2010-11-26,148000,148500,145500,145500,2285,245895.0,1690000.0
2010-11-29,145500,148500,145500,147000,1851,248430.0,1690000.0
2010-11-30,148500,148500,146500,148000,1982,250120.0,1690000.0
2010-12-01,148500,149000,148000,148000,990,250120.0,1690000.0
2010-12-02,149500,149500,147000,148000,1747,250120.0,1690000.0
2010-12-03,148000,149500,147500,147500,1562,249275.0,1690000.0
2010-12-06,147500,149000,147000,148500,971,250965.0,1690000.0
2010-12-07,149500,149500,147500,148000,1040,250120.0,1690000.0
2010-12-08,148500,148500,145000,146500,1830,247585.0,1690000.0
2010-12-09,146500,149000,146500,149000,3832,251810.0,1690000.0
2010-12-10,149000,149000,146500,148000,898,250120.0,1690000.0
2010-12-13,147000,148000,145500,147000,1522,248430.0,1690000.0
2010-12-14,146000,148500,146000,147500,1661,249275.0,1690000.0
2010-12-15,146500,149000,146500,147500,2092,249275.0,1690000.0
2010-12-16,148500,149000,147500,148500,752,250965.0,1690000.0
2010-12-17,148500,148500,147000,148000,1066,250120.0,1690000.0
2010-12-20,147000,148500,146000,147500,1828,249275.0,1690000.0
2010-12-21,148500,153000,147500,152000,3836,256880.0,1690000.0
2010-12-22,152500,155000,149500,154000,3247,260260.0,1690000.0
2010-12-23,154500,163500,153000,160000,8256,270400.0,1690000.0
2010-12-24,160500,162500,159000,160000,2952,270400.0,1690000.0
2010-12-27,160000,169000,159000,169000,9346,285610.0,1690000.0
2010-12-28,172000,174000,165500,170000,9748,287300.0,1690000.0
2010-12-29,169000,179500,169000,178000,5274,300820.0,1690000.0
2010-12-30,178000,182000,176000,181000,5033,305890.0,1690000.0
2011-01-03,180000,184000,166000,166000,8419,280540.0,1690000.0
2011-01-04,169500,169500,159500,159500,20246,269555.0,1690000.0
2011-01-05,159500,162000,157500,159500,10813,269555.0,1690000.0
2011-01-06,159500,159500,157500,157500,4659,266175.0,1690000.0
2011-01-07,157500,160000,154000,156000,8992,263640.0,1690000.0
2011-01-10,155500,157500,154500,155000,4685,261950.0,1690000.0
2011-01-11,155000,156500,154000,155500,4039,262795.0,1690000.0
2011-01-12,154500,162500,154500,155500,7534,262795.0,1690000.0
2011-01-13,156000,159500,155000,157500,7093,266175.0,1690000.0
2011-01-14,156500,157500,153000,157500,4872,266175.0,1690000.0
2011-01-17,157000,158500,156000,158000,3478,267020.0,1690000.0
2011-01-18,158000,158500,156500,158500,3176,267865.0,1690000.0
2011-01-19,159000,180500,156500,168000,17310,283920.0,1690000.0
2011-01-20,167500,176500,162500,170500,12030,288145.0,1690000.0
2011-01-21,172500,173500,167000,167000,3725,282230.0,1690000.0
2011-01-24,169500,172000,165000,167000,3796,282230.0,1690000.0
2011-01-25,168000,169500,164000,167000,2600,282230.0,1690000.0
2011-01-26,167000,172000,164500,166500,4687,281385.0,1690000.0
2011-01-27,168000,168000,165000,167000,1700,282230.0,1690000.0
2011-01-28,168000,168500,166000,167000,2095,282230.0,1690000.0
2011-01-31,166000,174500,161500,170000,6196,287300.0,1690000.0
2011-02-01,170000,170500,167000,167000,1420,282230.0,1690000.0
2011-02-07,169500,169500,164500,164500,1600,278005.0,1690000.0
2011-02-08,165000,165000,161000,161000,2846,272090.0,1690000.0
2011-02-09,160000,163000,159000,159500,2282,269555.0,1690000.0
2011-02-10,160000,162000,158000,158000,1594,267020.0,1690000.0
2011-02-11,156500,160500,156000,156000,2501,263640.0,1690000.0
2011-02-14,157000,160000,155000,155000,1020,261950.0,1690000.0
2011-02-15,155000,158000,153000,158000,2836,267020.0,1690000.0
2011-02-16,158000,159000,154000,156500,2025,264485.0,1690000.0
2011-02-17,157000,158000,154500,154500,1672,261105.0,1690000.0
2011-02-18,154500,158000,154500,155500,1083,262795.0,1690000.0
2011-02-21,156500,157500,154000,154000,988,260260.0,1690000.0
2011-02-22,153000,157500,148500,148500,6066,250965.0,1690000.0
2011-02-23,151500,156500,149500,155000,2168,261950.0,1690000.0
2011-02-24,157000,158000,152500,155000,5964,261950.0,1690000.0
2011-02-25,157500,157500,152500,154500,1570,261105.0,1690000.0
2011-02-28,156500,160000,152500,155500,2932,262795.0,1690000.0
2011-03-02,155000,155000,151500,151500,846,256035.0,1690000.0
2011-03-03,153000,153000,150500,151000,1409,255190.0,1690000.0
