컨버즈(109070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-26,11750,11750,11474,11574,6030,18094.0,8891296.0
2010-11-29,11520,11851,11332,11454,7170,17916.0,8891296.0
2010-11-30,11426,11713,11426,11537,2660,18049.0,8891296.0
2010-12-01,11886,11886,11511,11831,620,18494.0,8891296.0
2010-12-02,11910,11965,11413,11601,6937,18138.0,8891296.0
2010-12-03,11557,11910,11501,11656,4980,18227.0,8891296.0
2010-12-06,12119,12119,11557,11601,136,18138.0,8891296.0
2010-12-07,11910,11910,11557,11601,10730,18138.0,8891296.0
2010-12-08,11562,11860,11562,11629,1091,18183.0,8891296.0
2010-12-09,11579,11689,11424,11656,1634,18227.0,8891296.0
2010-12-10,11676,11864,11676,11886,909,18583.0,8891296.0
2010-12-13,11860,11860,11672,11684,800,18272.0,8891296.0
2010-12-14,11689,11689,11612,11656,4191,18227.0,8891296.0
2010-12-15,11656,11656,11391,11436,5572,17872.0,8891296.0
2010-12-16,11551,11617,11452,11574,952,18094.0,8891296.0
2010-12-17,11529,11529,11341,11518,353,18005.0,8891296.0
2010-12-20,11415,11547,11095,11371,9369,17783.0,8891296.0
2010-12-21,11354,11409,11321,11344,7397,17738.0,8891296.0
2010-12-22,11321,11376,11056,11344,1090,17738.0,8891296.0
2010-12-23,11470,11470,11095,11371,44530,17783.0,8891296.0
2010-12-24,11074,11350,11074,11141,13280,17427.0,8891296.0
2010-12-27,11437,11437,11117,11371,34625,17783.0,8891296.0
2010-12-28,11470,11470,11360,11371,31372,17783.0,8891296.0
2010-12-29,11356,11356,11058,11279,74733,17649.0,8891296.0
2010-12-30,11409,11409,11244,11344,776,17738.0,8891296.0
2011-01-03,11360,11360,11227,11371,10376,17783.0,8891296.0
2011-01-04,11415,11415,11360,11371,3574,17783.0,8891296.0
2011-01-05,11354,11542,11354,11399,4901,17827.0,8891296.0
2011-01-06,11216,11426,11161,11261,28697,17605.0,8891296.0
2011-01-07,11146,11268,11102,11279,4171,17649.0,8891296.0
2011-01-10,11271,11316,11139,11261,2926,17605.0,8891296.0
2011-01-11,11249,11360,11161,11371,3544,17783.0,8891296.0
2011-01-12,11415,11415,11316,11371,21316,17783.0,8891296.0
2011-01-13,11360,11360,11227,11371,2604,17783.0,8891296.0
2011-01-14,11360,11404,11139,11261,5427,17605.0,8891296.0
2011-01-17,11566,11566,10948,11279,7079,17649.0,8891296.0
2011-01-18,11295,11295,10931,11086,2070,17338.0,8891296.0
2011-01-19,11106,11349,11106,11206,16620,17516.0,8891296.0
2011-01-20,11045,11343,11045,11178,725,17471.0,8891296.0
2011-01-21,11191,12802,11191,12825,42371,20050.0,8891296.0
2011-01-24,12331,12331,11249,11316,48378,17694.0,8891296.0
2011-01-25,11161,11569,11062,11261,10423,17605.0,8891296.0
2011-01-26,11349,11779,11150,11206,963,17516.0,8891296.0
2011-01-27,11106,11569,11106,11261,4690,17605.0,8891296.0
2011-01-28,11376,11586,11111,11344,2271,17738.0,8891296.0
2011-01-31,11470,11470,11227,11316,523,17694.0,8891296.0
2011-02-01,11139,11260,11051,11206,2770,17516.0,8891296.0
2011-02-07,11249,11304,11161,11316,1539,17694.0,8891296.0
2011-02-08,11244,11520,11244,11399,3730,17827.0,8891296.0
2011-02-09,11126,11612,11126,11601,1992,18138.0,8891296.0
2011-02-10,11536,11536,11238,11261,1210,17605.0,8891296.0
2011-02-11,11100,11233,11045,11233,1140,17560.0,8891296.0
2011-02-14,11211,11211,11211,11233,10,17560.0,8891296.0
2011-02-15,11222,11321,11222,11344,340,17738.0,8891296.0
2011-02-16,11266,11321,11266,11344,250,17738.0,8891296.0
2011-02-17,10935,11233,10935,11178,1740,17471.0,8891296.0
2011-02-18,10975,11141,10975,11141,620,17427.0,8891296.0
2011-02-21,11174,11174,10997,11031,480,17249.0,8891296.0
2011-02-22,10990,11133,10913,11123,500,17382.0,8891296.0
2011-02-23,11067,11089,11045,11123,523,17382.0,8891296.0
2011-02-24,11074,11074,10975,11086,3340,17338.0,8891296.0
2011-02-25,11041,11041,10798,10920,400,17071.0,8891296.0
2011-02-28,10624,10922,10602,10635,1290,16627.0,8891296.0
2011-03-02,10729,10729,10618,10718,1800,16760.0,8891296.0
2011-03-03,10381,10977,10381,10690,3190,16716.0,8891296.0
2011-03-04,10651,10828,10541,10718,7742,16760.0,8891296.0
2011-03-07,10491,10701,10491,10635,500,16627.0,8891296.0
2011-03-08,10344,10476,10200,10433,14868,16316.0,8891296.0
2011-03-09,10173,10383,10151,10405,6955,16271.0,8891296.0
2011-03-10,10383,10416,10383,10405,2030,16271.0,8891296.0
2011-03-11,10013,10311,10013,10322,1180,16138.0,8891296.0
2011-03-14,9998,10285,9998,10120,300,15827.0,8891296.0
2011-03-15,9713,9934,9713,9945,880,15560.0,8891296.0
2011-03-16,10373,11035,10020,10065,6354,15738.0,8891296.0
2011-03-17,10037,11350,9142,11141,42771,17427.0,8891296.0
2011-03-18,11095,11095,10366,10378,1113,16227.0,8891296.0
2011-03-21,10258,10953,10258,10258,553,16049.0,8891296.0
2011-03-22,9772,10346,9772,9927,4270,15515.0,8891296.0
2011-03-23,9958,10499,9958,10322,1320,16138.0,8891296.0
2011-03-24,10287,10651,10077,10608,1200,16582.0,8891296.0
2011-03-25,10537,10537,10140,10350,1670,16182.0,8891296.0
2011-03-28,10173,10416,10173,10350,1436,16182.0,8891296.0
2011-03-29,10085,10206,10040,10240,1441,16004.0,8891296.0
2011-03-30,10041,10791,10041,10350,1440,16182.0,8891296.0
2011-03-31,10432,10432,10178,10378,1050,16227.0,8891296.0
2011-04-01,10173,10471,10096,10405,1490,16271.0,8891296.0
2011-04-04,10046,10366,10046,10378,140,16227.0,8891296.0
2011-04-05,10096,10383,10096,10405,734,16271.0,8891296.0
2011-04-06,10383,10383,10361,10405,462,16271.0,8891296.0
2011-04-07,10223,10499,9858,10378,1367,16227.0,8891296.0
2011-04-08,10333,10388,9770,10322,5402,16138.0,8891296.0
2011-04-11,10153,11344,10042,10120,10474,15827.0,8891296.0
2011-04-12,9932,10075,9877,10010,1651,15649.0,8891296.0
2011-04-13,9921,10108,9921,10120,133,15827.0,8891296.0
2011-04-14,9882,10103,9882,10092,40,15782.0,8891296.0
2011-04-15,10136,10169,10114,10203,130,15960.0,8891296.0
2011-04-18,10031,10197,9998,10175,160,15915.0,8891296.0
2011-04-19,10208,10208,9866,10120,839,15827.0,8891296.0
2011-04-20,9801,10022,9558,9945,10736,15560.0,8891296.0
2011-04-21,9934,9956,9360,9780,2450,15293.0,8891296.0
2011-04-22,9553,9774,9553,9752,1000,15249.0,8891296.0
2011-04-25,9475,9740,9475,9752,6400,15249.0,8891296.0
2011-04-26,9763,9763,9056,9642,19400,15071.0,8891296.0
2011-04-27,9602,10784,9492,9669,17590,15115.0,8891296.0
2011-04-28,9630,9884,9553,9586,10164,14982.0,8891296.0
2011-04-29,9608,9862,9531,9862,200,15426.0,8891296.0
2011-05-02,9823,10154,9614,9945,1640,15560.0,8891296.0
2011-05-03,9878,9912,9128,9945,18952,15560.0,8891296.0
2011-05-04,9928,9928,9520,9586,13840,14982.0,8891296.0
2011-05-06,9547,9735,9514,9724,23790,15204.0,8891296.0
2011-05-09,9540,9584,9209,9375,2231,14671.0,8891296.0
2011-05-11,9350,9560,9350,9550,11830,14937.0,8891296.0
2011-05-12,9615,9704,9384,9494,13110,14848.0,8891296.0
2011-05-13,9505,9505,9328,9550,2350,14937.0,8891296.0
2011-05-16,9157,9488,9157,9412,8640,14715.0,8891296.0
2011-05-17,9382,9647,9360,9669,10690,15115.0,8891296.0
2011-05-18,9525,9768,9525,9780,1726,15293.0,8891296.0
2011-05-19,9750,9904,9562,9927,1953,15515.0,8891296.0
2011-05-20,9648,9913,9505,9550,440,14937.0,8891296.0
2011-05-23,9395,9483,9218,9494,1240,14848.0,8891296.0
2011-05-24,9165,9573,9165,9209,1300,14404.0,8891296.0
2011-05-25,9253,9253,9087,9209,1654,14404.0,8891296.0
2011-05-26,9188,9487,9188,9531,213,14893.0,8891296.0
2011-05-27,9560,9560,9560,9605,500,15026.0,8891296.0
2011-05-30,9648,9648,9350,9550,156,14937.0,8891296.0
2011-05-31,9505,9505,9295,9494,250,14848.0,8891296.0
2011-06-01,9477,9477,9179,9467,1540,14804.0,8891296.0
2011-06-02,9424,9424,8221,9016,13311,14093.0,8891296.0
2011-06-03,9198,9198,8546,9099,5760,14226.0,8891296.0
2011-06-07,8857,9211,8670,8814,2100,13782.0,8891296.0
2011-06-08,8797,8797,8719,8731,261,13648.0,8891296.0
2011-06-09,8611,8710,8390,8666,1170,13559.0,8891296.0
2011-06-10,8670,8681,8625,8648,18041,13515.0,8891296.0
2011-06-13,8616,8671,8539,8584,70,13426.0,8891296.0
2011-06-14,8441,8441,8188,8409,1560,13159.0,8891296.0
2011-06-15,8283,8283,7930,8096,12930,12670.0,8891296.0
2011-06-16,8350,8758,7875,7930,6310,12403.0,8891296.0
2011-06-17,7902,7902,7571,7682,11377,12003.0,8891296.0
2011-06-20,7606,7683,7518,7562,8900,11825.0,8891296.0
2011-06-21,7518,7573,7396,7562,13704,11825.0,8891296.0
2011-06-22,7562,7562,7463,7507,540,11737.0,8891296.0
2011-06-23,7645,7645,7292,7480,7510,11692.0,8891296.0
2011-06-24,7398,7597,7332,7388,9220,11559.0,8891296.0
2011-06-27,7365,7520,7067,7112,27384,11114.0,8891296.0
2011-06-28,7069,7201,6793,6992,56267,10936.0,8891296.0
2011-06-29,6957,7244,6846,7056,18728,11025.0,8891296.0
2011-06-30,6957,7575,6957,7112,17400,11114.0,8891296.0
2011-07-01,7063,7361,7041,7075,8610,11070.0,8891296.0
2011-07-04,7350,7350,6986,7020,15247,10981.0,8891296.0
2011-07-05,6990,7476,6990,7112,12754,11114.0,8891296.0
2011-07-06,7210,7343,7210,7222,2210,11292.0,8891296.0
2011-07-07,7150,7393,7150,7194,6090,11247.0,8891296.0
2011-07-08,7177,7255,7067,7112,4340,11114.0,8891296.0
2011-07-11,7177,7177,6990,7056,10400,11025.0,8891296.0
2011-07-12,7008,7107,6843,7075,11160,11070.0,8891296.0
2011-07-13,7155,7155,6990,7112,10129,11114.0,8891296.0
2011-07-14,7163,7196,7008,7075,730,11070.0,8891296.0
2011-07-15,7155,7288,7155,7167,3910,11203.0,8891296.0
2011-07-18,7266,7321,7001,7222,7830,11292.0,8891296.0
2011-07-19,7177,7332,7078,7332,2580,11470.0,8891296.0
2011-07-20,7198,7816,7198,7507,7270,11737.0,8891296.0
2011-07-21,7488,7753,7378,7765,9178,12137.0,8891296.0
2011-07-22,7726,7803,7417,7737,8250,12092.0,8891296.0
2011-07-25,7645,7645,7380,7424,2710,11603.0,8891296.0
2011-07-26,7392,8484,7392,8528,80861,13337.0,8891296.0
2011-07-27,8903,8903,8274,8308,43830,12981.0,8891296.0
2011-07-28,8281,9010,8270,8271,5201,12937.0,8891296.0
2011-07-29,8173,8769,8173,8648,3590,13515.0,8891296.0
2011-08-01,8302,8578,8224,8611,6490,13470.0,8891296.0
2011-08-02,8561,8561,8219,8528,13970,13337.0,8891296.0
2011-08-03,8484,8484,7866,8528,3810,13337.0,8891296.0
2011-08-04,8241,9179,8076,8528,9090,13337.0,8891296.0
2011-08-05,8447,8447,7939,8271,3941,12937.0,8891296.0
2011-08-08,8217,8217,7333,7930,4625,12403.0,8891296.0
2011-08-09,7542,7674,6758,7332,9560,11470.0,8891296.0
2011-08-10,7218,8211,7008,7903,12230,12359.0,8891296.0
2011-08-11,7863,9012,7399,8814,34351,13782.0,8891296.0
2011-08-12,8804,8936,8440,8528,13430,13337.0,8891296.0
2011-08-16,8854,8854,8346,8390,4380,13115.0,8891296.0
2011-08-17,8423,9273,8224,9274,48264,14493.0,8891296.0
2011-08-18,8938,9324,8342,8354,14625,13070.0,8891296.0
2011-08-19,8167,8278,7659,7682,9410,12003.0,8891296.0
2011-08-22,7674,7674,7343,7388,41370,11559.0,8891296.0
2011-08-23,7641,7641,7343,7388,2150,11559.0,8891296.0
2011-08-24,7597,7707,7266,7332,3050,11470.0,8891296.0
2011-08-25,7303,7556,7303,7590,620,11870.0,8891296.0
2011-08-26,7343,7531,6968,7222,12317,11292.0,8891296.0
2011-08-29,7216,7337,7161,7305,5753,11425.0,8891296.0
2011-08-30,7332,7343,7067,7388,1640,11559.0,8891296.0
2011-08-31,7363,7650,7242,7562,8131,11825.0,8891296.0
2011-09-01,7623,7623,7391,7535,350,11781.0,8891296.0
2011-09-02,7562,7562,7297,7452,5822,11648.0,8891296.0
2011-09-05,7343,7409,7332,7332,240,11470.0,8891296.0
2011-09-06,7233,7233,7078,7222,1240,11292.0,8891296.0
2011-09-07,7370,7393,7073,7250,340,11336.0,8891296.0
2011-09-08,7244,7266,7166,7277,548,11381.0,8891296.0
2011-09-09,7291,7336,7291,7369,30,11514.0,8891296.0
2011-09-14,7380,7380,7336,7369,30,11514.0,8891296.0
2011-09-15,0,0,0,7369,0,11514.0,8891296.0
2011-09-16,7001,7343,7001,7277,970,11381.0,8891296.0
2011-09-19,7218,7218,6842,6964,3810,10892.0,8891296.0
2011-09-20,6787,7107,6787,6964,2142,10892.0,8891296.0
2011-09-21,7063,7063,6876,7020,3420,10981.0,8891296.0
2011-09-22,6841,8033,6841,8078,1002829,12626.0,8891296.0
2011-09-23,7455,7654,6848,6882,793969,10758.0,8891296.0
2011-09-26,6373,6396,5832,6054,422987,9469.0,8891296.0
2011-09-27,5970,6346,5805,5860,41979,9158.0,8891296.0
2011-09-28,5825,6178,5825,6146,25070,9603.0,8891296.0
2011-09-29,5825,6200,5825,6090,12467,9514.0,8891296.0
2011-09-30,5952,6349,5952,6339,15540,9914.0,8891296.0
2011-10-04,5887,6053,5744,6054,11430,9469.0,8891296.0
2011-10-05,6142,6142,5501,5943,18965,9291.0,8891296.0
2011-10-06,6301,6301,5716,6026,1765,9425.0,8891296.0
2011-10-07,6294,6294,5863,6173,12094,9647.0,8891296.0
2011-10-10,6151,6239,5863,6173,19020,9647.0,8891296.0
2011-10-11,6186,6307,5910,5998,7080,9380.0,8891296.0
2011-10-12,5899,6053,5755,5778,8264,9025.0,8891296.0
2011-10-13,5939,6612,5807,6624,56509,10358.0,8891296.0
2011-10-14,6839,6894,6364,6817,11213,10670.0,8891296.0
2011-10-17,6530,7214,6508,6817,13420,10670.0,8891296.0
2011-10-18,6791,7034,6228,7056,5847,11025.0,8891296.0
2011-10-19,6809,7052,6809,6854,830,10714.0,8891296.0
2011-10-20,7004,7004,6508,6817,9170,10670.0,8891296.0
2011-10-21,6611,7141,6611,7020,1810,10981.0,8891296.0
2011-10-24,7190,7190,6682,6937,1550,10847.0,8891296.0
2011-10-25,6736,7398,6736,7388,21600,11559.0,8891296.0
2011-10-26,7487,7487,7177,7277,2370,11381.0,8891296.0
2011-10-27,7166,7321,7001,7277,4940,11381.0,8891296.0
2011-10-28,7370,7370,7073,7250,2450,11336.0,8891296.0
2011-10-31,7133,7266,7133,7277,140,11381.0,8891296.0
2011-11-01,7266,7266,6857,7277,60,11381.0,8891296.0
2011-11-02,7065,7407,6866,7452,3281,11648.0,8891296.0
2011-11-03,7376,7376,6846,7277,1400,11381.0,8891296.0
2011-11-04,7575,7575,6835,7112,1730,11114.0,8891296.0
2011-11-07,7155,7199,6957,7112,270,11114.0,8891296.0
2011-11-08,7078,7542,7078,7277,2690,11381.0,8891296.0
2011-11-09,7376,7376,7133,7277,60,11381.0,8891296.0
2011-11-10,7266,7266,7078,7277,80,11381.0,8891296.0
2011-11-11,7260,7282,7051,7305,160,11425.0,8891296.0
2011-11-14,7282,7326,7172,7305,940,11425.0,8891296.0
2011-11-15,7067,7564,6791,7388,760,11559.0,8891296.0
2011-11-16,7380,7611,7236,7369,1150,11514.0,8891296.0
2011-11-17,7376,7376,6813,7332,1600,11470.0,8891296.0
2011-11-18,7258,7501,6806,6817,6438,10670.0,8891296.0
2011-11-21,7067,7288,6614,7056,2790,11025.0,8891296.0
2011-11-22,6813,7332,6702,7332,3300,11470.0,8891296.0
2011-11-23,7255,7321,6449,7167,1321,11203.0,8891296.0
2011-11-24,7085,7218,6677,6854,110,10714.0,8891296.0
2011-11-25,6791,7310,6791,7056,2300,11025.0,8891296.0
2011-11-28,6787,6931,6544,6964,2370,10892.0,8891296.0
2011-11-29,6793,6980,6693,6992,2200,10936.0,8891296.0
2011-11-30,7152,7152,6787,7075,2310,11070.0,8891296.0
2011-12-01,7279,7279,6958,6992,111,10936.0,8891296.0
2011-12-02,7065,7065,6425,6624,5734,10358.0,8891296.0
2011-12-05,6431,6806,6431,6817,1880,10670.0,8891296.0
2011-12-06,6681,6769,6416,6449,1740,10092.0,8891296.0
2011-12-07,6399,6785,6322,6366,1951,9958.0,8891296.0
2011-12-08,7043,7043,6348,6679,1350,10447.0,8891296.0
2011-12-09,6406,6693,6406,6661,489,10403.0,8891296.0
2011-12-12,6718,7601,6608,7645,77588,11959.0,8891296.0
2011-12-13,7641,7641,6923,7388,22294,11559.0,8891296.0
2011-12-14,7376,7376,7023,7277,805,11381.0,8891296.0
2011-12-15,7246,7246,6185,6992,14565,10936.0,8891296.0
2011-12-16,6962,7371,6962,7305,2380,11425.0,8891296.0
2011-12-19,7487,7487,6691,7222,5020,11292.0,8891296.0
2011-12-20,6813,7332,6780,7332,1072,11470.0,8891296.0
2011-12-21,7321,7321,7210,7277,820,11381.0,8891296.0
2011-12-22,7253,7253,6314,6624,18822,10358.0,8891296.0
2011-12-23,6690,6690,6524,6624,1570,10358.0,8891296.0
2011-12-26,6682,6870,6550,6882,1950,10758.0,8891296.0
2011-12-27,6888,7893,6612,6734,92790,10536.0,8891296.0
2011-12-28,6920,6920,6699,6799,2416,10625.0,8891296.0
2011-12-29,6622,7030,6622,7020,1700,10981.0,8891296.0
2012-01-02,6655,6953,6622,6964,680,10892.0,8891296.0
2012-01-03,7282,7282,6995,7250,1670,11336.0,8891296.0
2012-01-04,6962,7227,6962,7250,2475,11336.0,8891296.0
2012-01-05,7078,7376,6691,7277,3891,11381.0,8891296.0
2012-01-06,7152,7659,6799,7682,7051,12003.0,8891296.0
2012-01-09,7365,7575,7067,7112,3900,11114.0,8891296.0
2012-01-10,7023,7509,6945,7332,686,11470.0,8891296.0
2012-01-11,6939,8384,6939,8308,136732,12981.0,8891296.0
2012-01-12,8335,8335,7440,7507,19708,11737.0,8891296.0
2012-01-13,7371,7834,7282,7305,6707,11425.0,8891296.0
2012-01-16,7337,7944,7095,7305,14630,11425.0,8891296.0
2012-01-17,7176,7463,7176,7507,5519,11737.0,8891296.0
2012-01-18,7269,7512,7236,7480,2290,11692.0,8891296.0
2012-01-19,7343,7343,7221,7388,760,11559.0,8891296.0
2012-01-20,7512,7545,7347,7535,7525,11781.0,8891296.0
2012-01-25,7453,7476,7067,7112,3970,11114.0,8891296.0
2012-01-26,7017,7536,7017,7305,5850,11425.0,8891296.0
2012-01-27,7159,7501,7159,7369,1980,11514.0,8891296.0
2012-01-30,7142,7551,7087,7452,780,11648.0,8891296.0
2012-01-31,7336,7380,7181,7369,680,11514.0,8891296.0
2012-02-01,7336,7336,7181,7369,130,11514.0,8891296.0
2012-02-02,7061,7194,6874,7139,4482,11159.0,8891296.0
2012-02-03,7172,7282,7172,7305,2230,11425.0,8891296.0
2012-02-06,7343,7343,6846,7167,11580,11203.0,8891296.0
2012-02-07,7141,7141,6732,7020,12730,10981.0,8891296.0
2012-02-08,6741,7337,6719,7194,3680,11247.0,8891296.0
2012-02-09,7168,7168,6793,6937,3640,10847.0,8891296.0
2012-02-10,7258,7336,7258,7369,650,11514.0,8891296.0
2012-02-13,7328,7328,6843,7020,9010,10981.0,8891296.0
2012-02-14,7045,7155,7012,7167,280,11203.0,8891296.0
2012-02-15,7142,8026,7032,7452,24200,11648.0,8891296.0
2012-02-16,7413,7799,7148,7700,10250,12048.0,8891296.0
2012-02-17,7825,7825,7317,7682,2440,12003.0,8891296.0
2012-02-20,7948,7948,7562,7783,5520,12181.0,8891296.0
2012-02-21,8173,8173,7565,7930,2511,12403.0,8891296.0
2012-02-22,7483,8112,7483,7903,3690,12359.0,8891296.0
2012-02-23,7893,8114,7297,7452,11921,11648.0,8891296.0
2012-02-24,7407,7485,7242,7507,7200,11737.0,8891296.0
2012-02-27,7407,7463,7407,7507,1010,11737.0,8891296.0
2012-02-28,7463,7463,7308,7507,690,11737.0,8891296.0
2012-02-29,7369,8417,7369,8252,40410,12892.0,8891296.0
2012-03-02,7897,8228,7356,8041,26860,12581.0,8891296.0
2012-03-05,7808,7897,7654,7930,7002,12403.0,8891296.0
2012-03-06,7919,7919,7654,7875,2632,12314.0,8891296.0
2012-03-07,7831,7831,7378,7765,16641,12137.0,8891296.0
2012-03-08,7783,7948,7672,7783,5330,12181.0,8891296.0
2012-03-09,7941,7941,7588,7765,11150,12137.0,8891296.0
2012-03-12,7483,7946,7483,7958,14200,12448.0,8891296.0
2012-03-13,7814,8002,7516,8013,6494,12537.0,8891296.0
2012-03-14,7969,7969,7715,8013,3130,12537.0,8891296.0
2012-03-15,7913,7913,7803,7958,10937,12448.0,8891296.0
2012-03-16,7836,8885,7836,7848,46874,12351.0,8950303.0
2012-03-19,8118,8372,7786,7875,16195,12396.0,8950303.0
2012-03-20,7786,7919,7753,7875,16040,12396.0,8950303.0
2012-03-21,7858,7991,7748,7848,3777,12351.0,8950303.0
2012-03-22,7781,8189,7781,7903,4196,12441.0,8950303.0
2012-03-23,7851,8447,7851,8160,3772,12844.0,8950303.0
2012-03-26,7965,8451,7943,8473,3931,13336.0,8950303.0
2012-03-27,8508,8607,8177,8354,7000,13157.0,8950303.0
2012-03-28,7713,8496,7713,8078,13320,12709.0,8950303.0
2012-03-29,8206,8206,7731,7765,6324,12217.0,8950303.0
2012-03-30,7740,8635,7564,8271,3434,13023.0,8950303.0
2012-04-02,7833,8484,7833,8528,780,13425.0,8950303.0
2012-04-03,8903,8903,7987,8252,1420,12978.0,8950303.0
2012-04-04,8829,8829,7803,7903,2276,12441.0,8950303.0
2012-04-05,7812,8033,7790,8078,674,12709.0,8950303.0
2012-04-06,8035,8598,7726,8013,840,12620.0,8950303.0
2012-04-09,8219,8484,7811,8528,780,13425.0,8950303.0
2012-04-10,8232,8508,8044,8354,1945,13157.0,8950303.0
2012-04-12,8285,8429,7866,8473,530,13336.0,8950303.0
2012-04-13,8322,8432,7836,7848,2960,12351.0,8950303.0
2012-04-16,7821,8549,7556,7645,31230,12038.0,8950303.0
2012-04-17,7475,8171,7177,8160,89500,12844.0,8950303.0
2012-04-18,7882,8114,7518,7562,4110,11904.0,8950303.0
2012-04-19,7512,7976,7446,7590,10090,11949.0,8950303.0
2012-04-20,7838,7838,7518,7562,840,11904.0,8950303.0
2012-04-23,7588,8074,7588,7820,630,12307.0,8950303.0
2012-04-24,7391,8219,7369,8252,1950,12978.0,8950303.0
2012-04-25,7902,7902,7659,7682,1040,12083.0,8950303.0
2012-04-26,7908,7908,7676,7765,100,12217.0,8950303.0
2012-04-27,7350,7969,7350,8013,2081,12620.0,8950303.0
2012-04-30,7518,7926,7440,7507,1340,11814.0,8950303.0
2012-05-02,7413,8009,7413,7700,4170,12128.0,8950303.0
2012-05-03,7361,7980,7063,7682,6550,12083.0,8950303.0
2012-05-04,7716,7893,7573,7618,1054,11993.0,8950303.0
2012-05-07,7671,7836,7671,7848,190,12351.0,8950303.0
2012-05-08,7831,7831,7753,7765,1170,12217.0,8950303.0
2012-05-09,7693,7726,7483,7737,260,12172.0,8950303.0
2012-05-10,7637,8046,7472,7682,7170,12083.0,8950303.0
2012-05-11,7645,7755,7490,7535,7773,11859.0,8950303.0
2012-05-14,7385,8037,7352,7507,6810,11814.0,8950303.0
2012-05-15,7582,8024,7372,7848,10970,12351.0,8950303.0
2012-05-16,8500,8500,7573,7618,7737,11993.0,8950303.0
2012-05-17,8165,8165,8165,8188,192,12888.0,8950303.0
2012-05-18,7887,7887,7413,7645,320,12038.0,8950303.0
2012-05-21,7352,8445,7352,7507,8020,11814.0,8950303.0
2012-05-22,7343,7453,7067,7112,11780,11188.0,8950303.0
2012-05-23,7078,8072,7078,7277,8400,11456.0,8950303.0
2012-05-24,7337,7337,7216,7305,1510,11501.0,8950303.0
2012-05-25,7282,7933,7205,7250,70,11412.0,8950303.0
2012-05-29,7006,7525,7006,7194,400,11322.0,8950303.0
2012-05-30,7783,7783,7783,7783,10,12262.0,8950303.0
2012-05-31,7067,7520,7067,7112,8670,11188.0,8950303.0
2012-06-01,7442,7442,7012,7056,420,11098.0,8950303.0
2012-06-04,6797,7448,6753,7250,7070,11412.0,8950303.0
2012-06-05,6754,7074,6754,6799,1360,10696.0,8950303.0
2012-06-07,7295,7593,6809,6854,2960,10785.0,8950303.0
2012-06-08,6677,7085,6677,6854,5760,10785.0,8950303.0
2012-06-11,6680,7641,6680,7388,13760,11635.0,8950303.0
2012-06-12,6857,7487,6802,7222,3250,11367.0,8950303.0
2012-06-13,6967,7332,6967,7332,30,11546.0,8950303.0
2012-06-14,7776,7776,6806,6817,1110,10740.0,8950303.0
2012-06-15,6872,7302,6254,6541,33690,10293.0,8950303.0
2012-06-18,6673,6717,6563,6707,790,10561.0,8950303.0
2012-06-19,6680,7696,6482,7222,17090,11367.0,8950303.0
2012-06-20,6857,7531,6835,7222,3800,11367.0,8950303.0
2012-06-21,6931,7063,6820,7075,4020,11143.0,8950303.0
2012-06-22,6736,7067,6736,7056,840,11098.0,8950303.0
2012-06-25,7321,7321,7023,7277,700,11456.0,8950303.0
2012-06-26,7376,7376,7023,7277,420,11456.0,8950303.0
2012-06-27,7014,7246,6848,6882,3910,10830.0,8950303.0
2012-06-28,6850,7258,6750,6762,470,10651.0,8950303.0
2012-06-29,6679,7043,6612,6679,260,10517.0,8950303.0
2012-07-02,6980,7091,6693,6992,290,11009.0,8950303.0
2012-07-03,6958,7975,6848,6937,42750,10919.0,8950303.0
2012-07-04,6920,6920,6865,6909,1172,10875.0,8950303.0
2012-07-05,7376,7906,7210,7222,625727,11367.0,8950303.0
2012-07-06,7251,8222,6843,7075,105859,11143.0,8950303.0
2012-07-09,7218,7240,6787,6964,20660,10964.0,8950303.0
2012-07-10,7063,7063,6677,6964,54773,10964.0,8950303.0
2012-07-11,7008,7008,6765,6964,10050,10964.0,8950303.0
2012-07-12,6809,6953,6677,6909,9457,10875.0,8950303.0
2012-07-13,6791,7067,6791,7112,3230,11188.0,8950303.0
2012-07-16,7008,7008,6787,7020,4861,11054.0,8950303.0
2012-07-17,6997,6997,6235,6799,129839,10696.0,8950303.0
2012-07-18,7279,7754,6848,6882,2326620,10830.0,8950303.0
2012-07-19,6946,7178,6239,6284,334255,9890.0,8950303.0
2012-07-20,6183,7210,5896,7222,350857,11367.0,8950303.0
2012-07-23,8275,8275,6211,6256,1331597,9845.0,8950303.0
2012-07-24,6065,6385,5358,5391,349461,8494.0,8950303.0
2012-07-25,5544,5544,4980,5069,93626,7984.0,8950303.0
2012-07-26,4583,5179,4583,5069,61576,7984.0,8950303.0
2012-07-27,4849,5369,4838,5281,31300,8306.0,8950303.0
2012-07-30,6020,6020,6020,6054,44489,9532.0,8950303.0
2012-07-31,6122,6122,5174,5262,287453,8288.0,8950303.0
2012-08-01,5247,5336,4883,5060,66822,7957.0,8950303.0
2012-08-02,5137,5490,4861,5226,21256,8234.0,8950303.0
2012-08-03,5214,5468,5104,5170,22767,8145.0,8950303.0
2012-08-06,5091,5334,5024,5180,14567,8154.0,8950303.0
2012-08-07,5126,5181,5082,5115,39315,8055.0,8950303.0
2012-08-08,5175,5175,4877,5032,31272,7921.0,8950303.0
2012-08-09,5004,5170,5004,5170,15832,8145.0,8950303.0
