한솔테크닉스(004710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-09-16,20907,21137,20584,20907,455084,501894.0,22109878.0
2015-09-17,21137,22104,21091,21782,1018094,522899.0,22109878.0
2015-09-18,21828,22979,21551,22795,943196,547219.0,22109878.0
2015-09-21,22564,23808,22426,22749,1081566,546114.0,22109878.0
2015-09-22,23025,23117,22058,22473,482396,539481.0,22109878.0
2015-09-23,22426,22749,22150,22473,348883,539481.0,22109878.0
2015-09-24,22518,22702,21735,22058,362838,529532.0,22109878.0
2015-09-25,22196,22426,21551,22242,320877,533954.0,22109878.0
2015-09-30,21920,22795,21597,21920,501483,526215.0,22109878.0
2015-10-01,22104,25235,21781,24775,2020507,594756.0,22109878.0
2015-10-02,24867,25466,23854,24223,1290538,581490.0,22109878.0
2015-10-05,24314,24683,23393,23762,765068,570435.0,22109878.0
2015-10-06,23992,24406,22979,23256,668246,558274.0,22109878.0
2015-10-07,23531,24591,23393,23716,902948,569329.0,22109878.0
2015-10-08,23900,24406,23347,23348,479072,560485.0,22109878.0
2015-10-12,23485,24360,22656,22933,642698,550536.0,22109878.0
2015-10-13,22656,22979,21643,22058,708503,529532.0,22109878.0
2015-10-14,21828,22518,21275,22104,484306,530637.0,22109878.0
2015-10-15,22979,23393,22058,22289,789594,535059.0,22109878.0
2015-10-16,22472,23025,22058,22196,369045,532848.0,22109878.0
2015-10-19,22610,22610,22150,22242,240369,533954.0,22109878.0
2015-10-20,22288,22656,21275,21552,585936,517371.0,22109878.0
2015-10-21,21505,21781,20768,21137,417175,507422.0,22109878.0
2015-10-22,22288,22518,21505,21736,828397,521793.0,22109878.0
2015-10-23,22196,22242,21505,21552,378516,517371.0,22109878.0
2015-10-26,21643,23301,21643,23117,954002,554958.0,22109878.0
2015-10-27,23255,24222,22933,23578,915888,566013.0,22109878.0
2015-10-28,23670,23716,22749,23071,474385,553852.0,22109878.0
2015-10-29,23163,23577,22518,22979,388341,551641.0,22109878.0
2015-10-30,22841,23255,22288,23117,398372,554958.0,22109878.0
2015-11-02,23255,23762,22795,23716,388287,569329.0,22109878.0
2015-11-03,23900,24268,23393,24131,497369,579279.0,22109878.0
2015-11-04,24268,24268,23577,23946,252903,574857.0,22109878.0
2015-11-05,23992,24038,23255,23624,278464,567118.0,22109878.0
2015-11-06,23439,23900,23255,23486,248144,563802.0,22109878.0
2015-11-09,23393,23762,22933,23210,281743,557169.0,22109878.0
2015-11-10,22933,23485,21781,21874,464540,525110.0,22109878.0
2015-11-11,21735,23393,21735,23210,376879,557169.0,22109878.0
2015-11-12,23117,23209,22334,22611,259965,542798.0,22109878.0
2015-11-13,22288,22564,22058,22289,150704,535059.0,22109878.0
2015-11-16,22380,23301,22380,22611,614436,542798.0,22109878.0
2015-11-17,23255,23485,22933,23163,420974,556063.0,22109878.0
2015-11-18,23209,23439,22426,22473,294269,539481.0,22109878.0
2015-11-19,22702,24084,22518,23900,556721,573751.0,22109878.0
2015-11-20,23900,24683,23762,24361,462311,584806.0,22109878.0
2015-11-23,24775,25235,23808,23900,548599,573751.0,22109878.0
2015-11-24,23946,24867,23762,24499,400865,588123.0,22109878.0
2015-11-25,24637,24959,24498,24821,330623,595861.0,22109878.0
2015-11-26,25051,26018,24959,25558,907011,613549.0,22109878.0
2015-11-27,25696,26709,25281,26571,935962,637870.0,22109878.0
2015-11-30,26571,27492,26387,27492,808108,659980.0,22109878.0
2015-12-01,27492,27538,26387,26617,639972,638975.0,22109878.0
2015-12-02,26801,26939,26433,26755,359180,642292.0,22109878.0
2015-12-03,26479,26617,25926,26249,391439,630132.0,22109878.0
2015-12-04,25926,27354,25926,27124,470860,651136.0,22109878.0
2015-12-07,27446,27446,26387,26479,357360,635659.0,22109878.0
2015-12-08,26479,27123,25972,26341,323599,632343.0,22109878.0
2015-12-09,26525,26663,25512,25742,533404,617971.0,22109878.0
2015-12-10,25650,26340,25327,26157,429455,627921.0,22109878.0
2015-12-11,26294,26340,25235,25742,363062,617971.0,22109878.0
2015-12-14,25373,26064,25189,25374,312547,609127.0,22109878.0
2015-12-15,25466,25972,24591,24729,381285,593650.0,22109878.0
2015-12-16,25051,25235,24683,24775,429173,594756.0,22109878.0
2015-12-17,25235,26709,25235,26387,829870,633448.0,22109878.0
2015-12-18,26156,26525,25742,25880,472093,621288.0,22109878.0
2015-12-21,25558,26433,25558,26433,300989,634553.0,22109878.0
2015-12-22,26479,26525,25604,25742,335295,617971.0,22109878.0
2015-12-23,25742,26018,25097,25512,346375,612444.0,22109878.0
2015-12-24,25788,26018,25189,25190,222120,604705.0,22109878.0
2015-12-28,25281,25834,24959,25052,219634,601389.0,22109878.0
2015-12-29,25097,25696,24913,25512,279486,612444.0,22109878.0
2015-12-30,25419,26525,25373,26387,325795,633448.0,22109878.0
2016-01-04,26340,26387,25512,25558,437437,613549.0,22109878.0
2016-01-05,25189,25788,25143,25236,340251,605811.0,22109878.0
2016-01-06,25373,25419,24038,24315,684001,583701.0,22109878.0
2016-01-07,24084,24360,22564,22703,913458,545008.0,22109878.0
2016-01-08,22380,23439,22380,23117,612589,554958.0,22109878.0
2016-01-11,23025,23439,22656,22795,347787,547219.0,22109878.0
2016-01-12,22979,23163,22380,22381,314787,537270.0,22109878.0
2016-01-13,22656,22841,22012,22611,492641,542798.0,22109878.0
2016-01-14,22058,22334,21413,21874,418484,525110.0,22109878.0
2016-01-15,22288,22518,20814,21091,628214,506316.0,22109878.0
2016-01-18,20999,21735,20860,21229,413636,509633.0,22109878.0
2016-01-19,21505,21689,21091,21690,305562,520688.0,22109878.0
2016-01-20,21643,21781,19985,20262,560730,486417.0,22109878.0
2016-01-21,20446,20907,20170,20539,304038,493050.0,22109878.0
2016-01-22,20768,21091,20446,21045,226540,505211.0,22109878.0
2016-01-25,21367,21459,20953,21091,225981,506316.0,22109878.0
2016-01-26,20953,21459,20814,20953,195453,503000.0,22109878.0
2016-01-27,21275,21781,20999,21368,288741,512949.0,22109878.0
2016-01-28,21413,21551,20999,21368,179800,512949.0,22109878.0
2016-01-29,21459,21551,20860,21414,293577,514055.0,22109878.0
2016-02-01,21643,21781,21459,21460,207884,515160.0,22109878.0
2016-02-02,21459,22288,21137,22242,279166,533954.0,22109878.0
2016-02-03,22012,22196,21505,21736,266413,521793.0,22109878.0
2016-02-04,21966,21966,21275,21782,249572,522899.0,22109878.0
2016-02-05,21689,21874,21137,21137,188189,507422.0,22109878.0
2016-02-11,20216,20492,19111,19203,448793,460991.0,22109878.0
2016-02-12,18880,18926,15657,15887,1470956,381395.0,22109878.0
2016-02-15,16486,16854,16301,16578,842829,397978.0,22109878.0
2016-02-16,16946,17361,16670,16947,491790,406822.0,22109878.0
2016-02-17,17499,17775,16716,16947,1022798,406822.0,22109878.0
2016-02-18,17499,18097,17222,17868,580683,428932.0,22109878.0
2016-02-19,17959,17959,17315,17914,464619,430037.0,22109878.0
2016-02-22,17821,18190,17729,18006,259081,432248.0,22109878.0
2016-02-23,18236,18236,17176,17223,526848,413455.0,22109878.0
2016-02-24,17130,17821,16900,17499,314554,420088.0,22109878.0
2016-02-25,17545,17775,17084,17131,341817,411244.0,22109878.0
2016-02-26,17176,17637,17038,17591,278942,422299.0,22109878.0
2016-02-29,17637,17637,17038,17269,296087,414560.0,22109878.0
2016-03-02,17591,17683,17176,17269,315939,414560.0,22109878.0
2016-03-03,17315,17361,16762,16947,361873,406822.0,22109878.0
2016-03-04,17038,17222,16900,16947,284469,406822.0,22109878.0
2016-03-07,16946,17130,16670,16762,325869,402400.0,22109878.0
2016-03-08,16808,17130,16347,16486,514721,395767.0,22109878.0
2016-03-09,16347,17315,16209,17223,451827,413455.0,22109878.0
2016-03-10,17269,17637,16992,17591,364063,422299.0,22109878.0
2016-03-11,17499,17729,17361,17453,204002,418982.0,22109878.0
2016-03-14,17683,17775,17361,17545,196816,421193.0,22109878.0
2016-03-15,17591,17591,17361,17499,179605,420088.0,22109878.0
2016-03-16,17499,18282,17407,17914,437495,430037.0,22109878.0
2016-03-17,18097,18236,17821,17822,396134,427826.0,22109878.0
2016-03-18,17913,19111,17821,19111,873606,458780.0,22109878.0
2016-03-21,19433,19709,18788,19433,660394,466518.0,22109878.0
2016-03-22,19249,19663,19203,19525,286264,468729.0,22109878.0
2016-03-23,19617,19617,19018,19203,262534,460991.0,22109878.0
2016-03-24,19249,19387,19064,19203,187275,460991.0,22109878.0
2016-03-25,19249,19249,18696,18789,235122,451042.0,22109878.0
2016-03-28,18926,19157,18466,18512,185617,444409.0,22109878.0
2016-03-29,18604,19249,18604,19111,241734,458780.0,22109878.0
2016-03-30,19479,19617,19018,19157,242158,459885.0,22109878.0
2016-03-31,19387,19387,18466,18558,230606,445514.0,22109878.0
2016-04-01,18558,18880,17959,18052,428368,433354.0,22109878.0
2016-04-04,18005,18190,17084,18052,675385,433354.0,22109878.0
2016-04-05,17959,18880,17637,18697,558377,448831.0,22109878.0
2016-04-06,18604,19295,18466,19295,450550,463202.0,22109878.0
2016-04-07,19341,19709,18742,19525,487453,468729.0,22109878.0
2016-04-08,19203,19571,19111,19341,213285,464307.0,22109878.0
2016-04-11,19801,20216,19341,19525,492195,468729.0,22109878.0
2016-04-12,19525,19571,18972,19065,306622,457674.0,22109878.0
2016-04-14,19157,20032,19157,19940,514447,478679.0,22109878.0
2016-04-15,20124,20584,19985,20170,474553,484206.0,22109878.0
2016-04-18,20216,21183,20032,20539,610765,493050.0,22109878.0
2016-04-19,20630,20860,20216,20723,276406,497472.0,22109878.0
2016-04-20,20814,21091,20584,20907,397750,501894.0,22109878.0
2016-04-21,20907,21091,20492,20907,238004,501894.0,22109878.0
2016-04-22,20860,21275,20676,20953,244256,503000.0,22109878.0
2016-04-25,20953,21091,19939,20078,342677,481995.0,22109878.0
2016-04-26,20216,20630,19847,20585,172395,494156.0,22109878.0
2016-04-27,20584,21091,20262,20953,269578,503000.0,22109878.0
2016-04-28,21045,21045,20308,20354,193816,488628.0,22109878.0
2016-04-29,20170,20308,19847,20170,141270,484206.0,22109878.0
2016-05-02,20446,20446,20032,20308,150933,487523.0,22109878.0
2016-05-03,20170,20354,19985,20078,133486,481995.0,22109878.0
2016-05-04,19939,19939,19295,19387,259753,465413.0,22109878.0
2016-05-09,19341,19663,19203,19387,120825,465413.0,22109878.0
2016-05-10,19433,20999,19433,20999,424447,504105.0,22109878.0
2016-05-11,21045,21505,20722,21414,385035,514055.0,22109878.0
2016-05-12,21367,21597,20860,21045,178706,505211.0,22109878.0
2016-05-13,20953,21321,20768,20999,116201,504105.0,22109878.0
2016-05-16,20999,20999,20170,20354,197276,488628.0,22109878.0
2016-05-17,20630,21275,20354,20446,331865,490839.0,22109878.0
2016-05-18,20354,20446,19801,19894,176417,477573.0,22109878.0
2016-05-19,19939,20078,19203,19433,200058,466518.0,22109878.0
2016-05-20,19433,20400,19433,19986,191226,479784.0,22109878.0
2016-05-23,20170,20308,19617,19710,134827,473151.0,22109878.0
2016-05-24,19893,19893,19387,19479,102973,467624.0,22109878.0
2016-05-25,19709,19709,19433,19664,147812,472046.0,22109878.0
2016-05-26,19893,19939,19249,19295,207527,463202.0,22109878.0
2016-05-27,19249,19387,18834,19157,245087,459885.0,22109878.0
2016-05-30,19295,19433,19064,19295,162359,463202.0,22109878.0
2016-05-31,19203,19709,19203,19295,185020,463202.0,22109878.0
2016-06-01,19295,19663,19064,19572,142101,469835.0,22109878.0
2016-06-02,20124,20400,19893,20032,356117,480890.0,22109878.0
2016-06-03,20170,20308,19663,19848,158213,476468.0,22109878.0
2016-06-07,19893,20124,19755,20078,225792,481995.0,22109878.0
2016-06-08,20078,20078,19479,19664,228467,472046.0,22109878.0
2016-06-09,19617,19755,19018,19157,367546,459885.0,22109878.0
2016-06-10,19157,19295,18558,18743,325579,449936.0,22109878.0
2016-06-13,18466,18558,17821,17822,413536,427826.0,22109878.0
2016-06-14,17821,18005,17453,17545,244019,421193.0,22109878.0
2016-06-15,17545,18328,17222,17868,337419,428932.0,22109878.0
2016-06-16,17775,18005,16716,16855,500309,404611.0,22109878.0
2016-06-17,17361,17637,17084,17591,300655,422299.0,22109878.0
2016-06-20,17729,17959,17637,17730,189570,425615.0,22109878.0
2016-06-21,17867,17913,17545,17776,117898,426721.0,22109878.0
2016-06-22,17775,17913,17591,17637,113659,423404.0,22109878.0
2016-06-23,17545,17637,17222,17407,155847,417877.0,22109878.0
2016-06-24,17637,17729,15979,16302,543123,391345.0,22109878.0
2016-06-27,15565,16808,15565,16532,309041,396872.0,22109878.0
2016-06-28,16255,16716,16209,16624,198091,399083.0,22109878.0
2016-06-29,16854,17499,16808,17085,200912,410138.0,22109878.0
2016-06-30,17269,17499,17038,17223,186999,413455.0,22109878.0
2016-07-01,17407,17959,17269,17683,269699,424510.0,22109878.0
2016-07-04,17867,17959,17591,17683,105945,424510.0,22109878.0
2016-07-05,17683,17821,17591,17683,93424,424510.0,22109878.0
2016-07-06,17729,17867,17084,17315,180895,415666.0,22109878.0
2016-07-07,17591,18005,17407,17776,181657,426721.0,22109878.0
2016-07-08,17775,18005,17361,17407,122824,417877.0,22109878.0
2016-07-11,17729,17867,17545,17776,137823,426721.0,22109878.0
2016-07-12,17913,18143,17453,17453,201636,418982.0,22109878.0
2016-07-13,17591,17913,17315,17868,290702,428932.0,22109878.0
2016-07-14,17959,18604,17729,18512,403968,444409.0,22109878.0
2016-07-15,18604,18696,18097,18144,229612,435565.0,22109878.0
2016-07-18,18051,18650,18005,18512,183620,444409.0,22109878.0
2016-07-19,18512,18834,18374,18789,171945,451042.0,22109878.0
2016-07-20,18696,18880,18420,18466,150218,443303.0,22109878.0
2016-07-21,18604,19663,18512,19479,582294,467624.0,22109878.0
2016-07-22,19617,19617,19157,19203,194815,460991.0,22109878.0
2016-07-25,19295,19525,18742,18835,166280,452147.0,22109878.0
2016-07-26,18788,19157,18696,18835,164450,452147.0,22109878.0
2016-07-27,18926,18972,18143,18420,317769,442198.0,22109878.0
2016-07-28,18972,19479,18788,18881,411005,453252.0,22109878.0
2016-07-29,19064,19387,18834,19295,273645,463202.0,22109878.0
2016-08-01,19433,19801,19111,19433,369720,466518.0,22109878.0
2016-08-02,19387,19479,19018,19019,158417,456569.0,22109878.0
2016-08-03,19018,19018,18420,18697,272354,448831.0,22109878.0
2016-08-04,18926,19479,18696,19111,485419,458780.0,22109878.0
2016-08-05,19295,19479,18834,19111,241067,458780.0,22109878.0
2016-08-08,19249,19341,18788,18835,207027,452147.0,22109878.0
2016-08-09,18834,19295,18742,19019,197402,456569.0,22109878.0
2016-08-10,19064,19064,18466,18466,342494,443303.0,22109878.0
2016-08-11,18512,18512,18005,18052,253047,433354.0,22109878.0
2016-08-12,18190,18420,18097,18282,155700,438881.0,22109878.0
2016-08-16,18328,18328,17637,17637,259866,423404.0,22109878.0
2016-08-17,17591,17729,17176,17269,274970,414560.0,22109878.0
2016-08-18,17361,17729,17222,17591,176897,422299.0,22109878.0
2016-08-19,17453,18236,17453,17683,241886,424510.0,22109878.0
2016-08-22,17775,17775,17315,17545,113193,421193.0,22109878.0
2016-08-23,17453,17637,17038,17039,213762,409033.0,22109878.0
2016-08-24,17038,17222,16670,16855,234259,404611.0,22109878.0
2016-08-25,16854,17084,16624,16716,160407,401294.0,22109878.0
2016-08-26,16624,16854,16578,16716,127876,401294.0,22109878.0
2016-08-29,16900,16900,15841,15934,441152,382501.0,22109878.0
2016-08-30,16071,16347,15841,16026,280570,384712.0,22109878.0
2016-08-31,16025,16117,15565,15657,282569,375868.0,22109878.0
2016-09-01,15657,15979,15565,15795,205230,379184.0,22109878.0
2016-09-02,15749,15933,15703,15841,131004,380290.0,22109878.0
2016-09-05,15933,16117,15887,15934,164241,382501.0,22109878.0
2016-09-06,16025,16670,15933,16210,298997,389134.0,22109878.0
2016-09-07,16301,16532,15933,16072,225679,385817.0,22109878.0
2016-09-08,16025,16117,15473,15657,374529,375868.0,22109878.0
2016-09-09,15473,15703,15288,15381,241900,369235.0,22109878.0
2016-09-12,14782,15012,14552,14690,327092,352653.0,22109878.0
2016-09-13,14874,15196,14782,14920,165272,358180.0,22109878.0
2016-09-19,14782,15426,14782,15381,163291,369235.0,22109878.0
2016-09-20,15426,15519,15196,15289,127844,367024.0,22109878.0
2016-09-21,15380,15380,14920,15105,145382,362602.0,22109878.0
2016-09-22,15242,15565,15196,15519,164267,372551.0,22109878.0
2016-09-23,15519,15611,15380,15381,100833,369235.0,22109878.0
2016-09-26,15334,15519,15196,15427,71999,370340.0,22109878.0
2016-09-27,15196,15565,15196,15565,105741,373657.0,22109878.0
2016-09-28,15565,15611,15288,15335,108853,368129.0,22109878.0
2016-09-29,15380,15473,15150,15381,169499,369235.0,22109878.0
2016-09-30,15288,15288,14828,14874,161018,357075.0,22109878.0
2016-10-04,14966,15380,14874,15381,172206,369235.0,22109878.0
2016-10-05,15288,16071,15196,16026,347249,384712.0,22109878.0
2016-10-06,16209,16347,16025,16118,242956,386923.0,22109878.0
2016-10-07,16117,16255,15657,15703,161886,376973.0,22109878.0
2016-10-10,15657,15933,15473,15473,182643,371446.0,22109878.0
2016-10-11,15519,15565,14644,14782,472968,354864.0,22109878.0
2016-10-12,14598,15012,14321,14460,494105,347125.0,22109878.0
2016-10-13,14552,14598,13907,13953,347868,334965.0,22109878.0
2016-10-14,13907,14229,13861,13907,253415,333859.0,22109878.0
2016-10-17,14091,14229,13861,13953,207161,334965.0,22109878.0
2016-10-18,13861,14091,13861,14045,140766,337176.0,22109878.0
2016-10-19,14183,14505,14045,14184,239652,340492.0,22109878.0
2016-10-20,14229,14321,13953,13999,159526,336070.0,22109878.0
2016-10-21,13999,14183,13815,13861,143944,332754.0,22109878.0
2016-10-24,13907,14091,13861,13953,128618,334965.0,22109878.0
2016-10-25,14045,14045,13769,13815,193927,331648.0,22109878.0
2016-10-26,13677,13861,12894,13263,409508,318382.0,22109878.0
2016-10-27,13262,14183,13216,14045,417904,337176.0,22109878.0
2016-10-28,14045,14137,13723,13861,140063,332754.0,22109878.0
2016-10-31,13953,14183,13815,13953,177455,334965.0,22109878.0
2016-11-01,13769,13999,13723,13769,138679,330543.0,22109878.0
2016-11-02,13677,13677,12802,12802,431485,307327.0,22109878.0
2016-11-03,12663,13584,12617,13493,264304,323910.0,22109878.0
2016-11-04,13308,13630,13216,13493,83478,323910.0,22109878.0
2016-11-07,13630,14275,13584,14276,218575,342703.0,22109878.0
2016-11-08,14367,14690,14183,14506,219543,348231.0,22109878.0
2016-11-09,14598,14644,13032,13631,567928,327226.0,22109878.0
2016-11-10,14091,14321,13999,14230,172421,341598.0,22109878.0
2016-11-11,14183,14183,13953,14045,116038,337176.0,22109878.0
2016-11-14,14091,14321,13953,14230,171637,341598.0,22109878.0
2016-11-15,14321,14552,14137,14368,154618,344914.0,22109878.0
2016-11-16,14459,14782,14459,14552,168526,349336.0,22109878.0
2016-11-17,14690,14690,14413,14644,114358,351547.0,22109878.0
2016-11-18,14644,14644,14091,14138,125565,339387.0,22109878.0
2016-11-21,14137,14275,14045,14138,73654,339387.0,22109878.0
2016-11-22,14229,14321,13861,13953,98940,334965.0,22109878.0
2016-11-23,13953,13953,13308,13355,168933,320593.0,22109878.0
2016-11-24,13400,13538,12986,13078,156920,313960.0,22109878.0
2016-11-25,13124,13262,12940,13124,93629,315066.0,22109878.0
2016-11-28,13078,13262,13032,13217,60912,317277.0,22109878.0
2016-11-29,13124,13446,13124,13263,86704,318382.0,22109878.0
2016-11-30,13078,13216,12894,12940,155607,310644.0,22109878.0
2016-12-01,13032,13032,12709,12710,192872,305116.0,22109878.0
2016-12-02,12756,12848,12617,12802,131625,307327.0,22109878.0
2016-12-05,12802,12848,12249,12434,195998,298483.0,22109878.0
2016-12-06,12433,12848,12433,12848,98982,308433.0,22109878.0
2016-12-07,12848,13216,12525,12756,138941,306222.0,22109878.0
2016-12-08,12894,13124,12756,13032,117176,312855.0,22109878.0
2016-12-09,12940,13170,12894,13124,86770,315066.0,22109878.0
2016-12-12,13354,13400,13170,13309,86825,319488.0,22109878.0
2016-12-13,13400,13723,13262,13677,217001,328332.0,22109878.0
2016-12-14,13723,13769,13354,13447,156339,322804.0,22109878.0
2016-12-15,13354,13907,13354,13815,161915,331648.0,22109878.0
2016-12-16,13861,13953,13677,13907,121035,333859.0,22109878.0
2016-12-19,13907,14321,13861,14092,181942,338281.0,22109878.0
2016-12-20,14183,14367,13953,13953,157109,334965.0,22109878.0
2016-12-21,14091,14137,13723,13907,151452,333859.0,22109878.0
2016-12-22,13953,15012,13907,14736,752176,353758.0,22109878.0
2016-12-23,14736,14874,14552,14736,234395,353758.0,22109878.0
2016-12-26,14644,14828,14367,14460,174228,347125.0,22109878.0
2016-12-27,14413,14552,14275,14506,112207,348231.0,22109878.0
2016-12-28,14413,14598,14367,14460,102909,347125.0,22109878.0
2016-12-29,14459,14459,14183,14230,112065,341598.0,22109878.0
2017-01-02,14275,14321,13953,14138,122844,339387.0,22109878.0
2017-01-03,14137,15058,14137,14966,391866,359286.0,22109878.0
2017-01-04,14920,15012,14459,14690,259208,352653.0,22109878.0
2017-01-05,14736,15242,14644,14782,311804,354864.0,22109878.0
2017-01-06,14828,14920,14598,14644,153264,351547.0,22109878.0
2017-01-09,14690,14736,14459,14552,105979,349336.0,22109878.0
2017-01-10,14552,14598,14321,14368,114308,344914.0,22109878.0
2017-01-11,14367,14966,14367,14506,207892,348231.0,22109878.0
2017-01-12,14459,14505,14137,14322,185369,343809.0,22109878.0
2017-01-13,14413,14690,14275,14322,138926,343809.0,22109878.0
2017-01-16,14459,14459,13953,13999,168146,336070.0,22109878.0
2017-01-17,13953,14321,13953,14092,107684,338281.0,22109878.0
2017-01-18,13999,14367,13953,14322,113340,343809.0,22109878.0
2017-01-19,14367,14413,14045,14092,116178,338281.0,22109878.0
2017-01-20,14183,14183,13907,13953,88919,334965.0,22109878.0
2017-01-23,13861,13999,13492,13585,189522,326121.0,22109878.0
2017-01-24,13584,13723,13354,13677,107061,328332.0,22109878.0
2017-01-25,13723,14137,13446,14092,275737,338281.0,22109878.0
2017-01-26,14229,14736,14183,14184,397656,340492.0,22109878.0
2017-01-31,14091,14644,14091,14460,200133,347125.0,22109878.0
2017-02-01,14413,14598,14367,14460,151392,347125.0,22109878.0
2017-02-02,14505,14598,13999,14092,207454,338281.0,22109878.0
2017-02-03,14091,14275,13953,14045,109370,337176.0,22109878.0
2017-02-06,14183,14183,13723,13861,139598,332754.0,22109878.0
2017-02-07,13907,13999,13677,13723,154878,329437.0,22109878.0
2017-02-08,13723,13907,13584,13907,111852,333859.0,22109878.0
2017-02-09,13953,14091,13769,13999,114204,336070.0,22109878.0
2017-02-10,14045,14091,13630,13769,185428,330543.0,22109878.0
2017-02-13,13769,14137,13677,14138,129616,339387.0,22109878.0
2017-02-14,14091,14229,13953,14045,122322,337176.0,22109878.0
2017-02-15,14183,14874,14091,14874,564942,357075.0,22109878.0
2017-02-16,14920,14966,14321,14736,477778,353758.0,22109878.0
2017-02-17,14736,15150,14552,15105,328426,362602.0,22109878.0
2017-02-20,15242,15242,14920,15105,202750,362602.0,22109878.0
2017-02-21,15196,15611,15058,15289,393820,367024.0,22109878.0
2017-02-22,15380,15426,15104,15197,124857,364813.0,22109878.0
2017-02-23,15242,15473,15058,15289,196471,367024.0,22109878.0
2017-02-24,15150,15380,14690,14736,264246,353758.0,22109878.0
2017-02-27,15058,15887,15012,15749,1106755,378079.0,22109878.0
2017-02-28,15749,15887,15473,15795,367562,379184.0,22109878.0
2017-03-02,15933,16255,15426,15519,399051,372551.0,22109878.0
2017-03-03,15334,15657,15058,15197,256507,364813.0,22109878.0
2017-03-06,15104,15795,15104,15657,295423,375868.0,22109878.0
2017-03-07,15611,15979,15426,15657,309646,375868.0,22109878.0
2017-03-08,15657,15979,15519,15565,266470,373657.0,22109878.0
2017-03-09,15519,15703,15196,15289,191180,367024.0,22109878.0
2017-03-10,15288,15749,15012,15703,292188,376973.0,22109878.0
2017-03-13,15565,15657,15380,15519,240609,372551.0,22109878.0
2017-03-14,15519,15565,15150,15197,224875,364813.0,22109878.0
2017-03-15,15150,15334,14644,14782,289740,354864.0,22109878.0
2017-03-16,14920,15242,14920,15105,179807,362602.0,22109878.0
2017-03-17,15104,15150,14920,14966,134894,359286.0,22109878.0
2017-03-20,14966,15196,14782,15151,129533,363707.0,22109878.0
2017-03-21,15242,15288,14874,14920,150819,358180.0,22109878.0
2017-03-22,14782,15058,14782,15013,97005,360391.0,22109878.0
2017-03-23,15104,15104,14828,14828,84493,355969.0,22109878.0
2017-03-24,14736,15426,14736,15427,193990,370340.0,22109878.0
2017-03-27,15426,15749,15104,15151,242876,363707.0,22109878.0
2017-03-28,15196,15334,14920,15151,158880,363707.0,22109878.0
2017-03-29,15150,15196,14966,15151,99339,363707.0,22109878.0
2017-03-30,15334,15334,15058,15197,104061,364813.0,22109878.0
2017-03-31,15288,15795,15242,15565,433494,373657.0,22109878.0
2017-04-03,15657,15749,15426,15565,187289,373657.0,22109878.0
2017-04-04,15519,15565,15242,15335,158976,368129.0,22109878.0
2017-04-05,15380,15703,15288,15519,165561,372551.0,22109878.0
2017-04-06,15519,15565,15288,15335,107223,368129.0,22109878.0
2017-04-07,15334,15519,15288,15335,119092,368129.0,22109878.0
2017-04-10,15334,15334,14782,14874,260637,357075.0,22109878.0
2017-04-11,14828,14874,14275,14414,340459,346020.0,22109878.0
2017-04-12,14413,14736,14413,14552,147931,349336.0,22109878.0
2017-04-13,14552,14828,14505,14828,131555,355969.0,22109878.0
2017-04-14,14690,14828,14367,14414,147042,346020.0,22109878.0
2017-04-17,14413,14598,14321,14506,178743,348231.0,22109878.0
2017-04-18,14598,14690,14413,14506,166304,348231.0,22109878.0
2017-04-19,14459,14598,14321,14460,156446,347125.0,22109878.0
2017-04-20,14459,14505,14045,14045,317126,337176.0,22109878.0
2017-04-21,14137,14367,14137,14276,131802,342703.0,22109878.0
2017-04-24,14275,14275,14091,14138,120847,339387.0,22109878.0
2017-04-25,14183,14367,14045,14368,128385,344914.0,22109878.0
2017-04-26,14413,14552,14275,14506,143748,348231.0,22109878.0
2017-04-27,14459,14552,14229,14276,113282,342703.0,22109878.0
2017-04-28,14183,14275,14091,14092,113183,338281.0,22109878.0
2017-05-02,14137,14183,13907,13953,137352,334965.0,22109878.0
2017-05-04,13953,14137,13907,13999,95852,336070.0,22109878.0
2017-05-08,13999,14091,13907,14092,147275,338281.0,22109878.0
2017-05-10,14137,14505,13907,14045,269006,337176.0,22109878.0
2017-05-11,13999,14275,13999,14276,161124,342703.0,22109878.0
2017-05-12,14275,14367,14183,14184,103663,340492.0,22109878.0
2017-05-15,14183,14229,13953,14138,121931,339387.0,22109878.0
2017-05-16,14183,14459,14091,14230,172865,341598.0,22109878.0
2017-05-17,14367,14690,14275,14368,311613,344914.0,22109878.0
2017-05-18,14229,14828,14183,14828,443944,355969.0,22109878.0
2017-05-19,14828,14920,14644,14920,177374,358180.0,22109878.0
2017-05-22,14966,15012,14690,14736,141883,353758.0,22109878.0
2017-05-23,14736,14736,14367,14506,192446,348231.0,22109878.0
2017-05-24,14598,14828,14552,14782,136231,354864.0,22109878.0
2017-05-25,14828,14966,14690,14874,184072,357075.0,22109878.0
2017-05-26,14920,15104,14736,15013,212574,360391.0,22109878.0
2017-05-29,14920,15150,14828,14874,153823,357075.0,22109878.0
2017-05-30,14920,15012,14782,14828,89619,355969.0,22109878.0
2017-05-31,14874,14966,14644,14920,227415,358180.0,22109878.0
2017-06-01,15012,15012,14828,14828,142530,355969.0,22109878.0
2017-06-02,14874,14874,14598,14690,186097,352653.0,22109878.0
2017-06-05,14782,14782,14367,14368,243375,344914.0,22109878.0
