미원에스씨(268280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-18,67300,68600,67300,68200,6145,356091.0,5221276.0
2019-02-19,67600,69700,67600,68200,2845,356091.0,5221276.0
2019-02-20,68300,68900,67900,68100,914,355569.0,5221276.0
2019-02-21,68000,68100,67100,67200,903,350870.0,5221276.0
2019-02-22,66500,68900,65500,66500,4117,347215.0,5221276.0
2019-02-25,66700,66900,65700,66200,1999,345648.0,5221276.0
2019-02-26,66400,67800,66200,66500,2162,347215.0,5221276.0
2019-02-27,66600,68000,66000,66800,2474,348781.0,5221276.0
2019-02-28,67400,79000,66000,66700,80328,348259.0,5221276.0
2019-03-04,66800,69400,66600,66800,10205,348781.0,5221276.0
2019-03-05,66900,67200,66100,66400,3912,346693.0,5221276.0
2019-03-06,67100,67500,66400,66900,1623,349303.0,5221276.0
2019-03-07,67000,67100,66400,66900,1827,349303.0,5221276.0
2019-03-08,66900,67300,66500,67100,1791,350348.0,5221276.0
2019-03-11,67700,67700,66600,67100,1170,350348.0,5221276.0
2019-03-12,66600,67400,66000,67100,3846,350348.0,5221276.0
2019-03-13,67100,67700,66600,67400,1979,351914.0,5221276.0
2019-03-14,67500,69400,67400,67600,7058,352958.0,5221276.0
2019-03-15,69300,69300,67100,67800,2201,354003.0,5221276.0
2019-03-18,67800,68400,67300,68100,1428,355569.0,5221276.0
2019-03-19,67500,68000,67200,67500,1125,352436.0,5221276.0
2019-03-20,67500,67600,67100,67300,1079,351392.0,5221276.0
2019-03-21,67400,67400,66500,67200,1482,350870.0,5221276.0
2019-03-22,67000,67400,66600,67300,1515,351392.0,5221276.0
2019-03-25,68200,68300,66700,67000,1359,349825.0,5221276.0
2019-03-26,67000,67400,67000,67100,3755,350348.0,5221276.0
2019-03-27,67100,67700,67100,67500,948,352436.0,5221276.0
2019-03-28,67600,67600,67000,67400,1641,351914.0,5221276.0
2019-03-29,69700,74900,66500,66600,5167,347737.0,5221276.0
2019-04-01,66600,67400,66300,67300,2445,351392.0,5221276.0
2019-04-02,68200,68200,66900,67600,3428,352958.0,5221276.0
2019-04-03,67600,69500,67500,68300,4968,356613.0,5221276.0
2019-04-04,68300,68700,67300,68300,2879,356613.0,5221276.0
2019-04-05,68600,69700,68200,68900,4343,359746.0,5221276.0
2019-04-08,68900,70000,68900,69300,5721,361834.0,5221276.0
2019-04-09,70100,70100,68800,68800,1156,359224.0,5221276.0
2019-04-10,69000,71100,68900,70400,6815,367578.0,5221276.0
2019-04-11,70400,71900,69100,71800,6415,374888.0,5221276.0
2019-04-12,72000,75400,71500,74400,20221,388463.0,5221276.0
2019-04-15,75000,76700,71000,72200,6458,376976.0,5221276.0
2019-04-16,71500,72600,70700,71600,3397,373843.0,5221276.0
2019-04-17,71600,72000,70500,71000,2989,370711.0,5221276.0
2019-04-18,72000,74000,70500,73400,4666,383242.0,5221276.0
2019-04-19,73300,73700,71000,73300,3475,382720.0,5221276.0
2019-04-22,75900,75900,73200,74100,2960,386897.0,5221276.0
2019-04-23,74800,75900,73700,75500,6084,394206.0,5221276.0
2019-04-24,75500,78000,75500,76400,7795,398905.0,5221276.0
2019-04-25,76400,76400,74000,74700,4074,390029.0,5221276.0
2019-04-26,74100,75000,74000,74400,1746,388463.0,5221276.0
2019-04-29,74400,76000,73500,74000,1797,386374.0,5221276.0
2019-04-30,74300,75100,72200,75000,4493,391596.0,5221276.0
2019-05-02,74900,77500,74200,76200,2302,397861.0,5221276.0
2019-05-03,76200,77400,75800,77000,2980,402038.0,5221276.0
2019-05-07,76700,77100,75700,77000,2705,402038.0,5221276.0
2019-05-08,77000,77300,76000,76100,892,397339.0,5221276.0
2019-05-09,76000,79200,74700,75500,3392,394206.0,5221276.0
2019-05-10,75500,75500,74300,74500,1046,388985.0,5221276.0
2019-05-13,75100,75100,72600,73000,1472,381153.0,5221276.0
2019-05-14,73000,75500,71500,75500,1822,394206.0,5221276.0
2019-05-15,75500,75500,74500,75100,982,392118.0,5221276.0
2019-05-16,77000,77000,73900,75000,2512,391596.0,5221276.0
2019-05-17,75000,75300,74200,74600,2475,389507.0,5221276.0
2019-05-20,74600,74900,74000,74200,836,387419.0,5221276.0
2019-05-21,74200,75400,73300,73300,1804,382720.0,5221276.0
2019-05-22,73300,75000,72800,73200,2244,382197.0,5221276.0
2019-05-23,72600,75300,71400,73200,2790,382197.0,5221276.0
2019-05-24,72000,73600,71300,72600,3381,379065.0,5221276.0
2019-05-27,71900,73500,71900,72500,1210,378543.0,5221276.0
2019-05-28,72600,73000,71900,72700,1461,379587.0,5221276.0
2019-05-29,72700,73000,71800,72400,1693,378020.0,5221276.0
2019-05-30,72400,72400,71300,72400,2244,378020.0,5221276.0
2019-05-31,73500,73500,71600,72600,3801,379065.0,5221276.0
2019-06-03,73200,73200,72100,73000,1738,381153.0,5221276.0
2019-06-04,73300,73300,72300,72500,979,378543.0,5221276.0
2019-06-05,72600,73500,72600,73100,1673,381675.0,5221276.0
2019-06-07,73600,73600,72800,73000,904,381153.0,5221276.0
2019-06-10,73500,73500,72600,73100,830,381675.0,5221276.0
2019-06-11,73100,73900,73100,73900,1914,385852.0,5221276.0
2019-06-12,73900,75600,73800,74700,1395,390029.0,5221276.0
2019-06-13,75600,76700,75100,76100,2517,397339.0,5221276.0
2019-06-14,77900,77900,75500,75500,1601,394206.0,5221276.0
2019-06-17,75500,76100,74500,75500,1750,394206.0,5221276.0
2019-06-18,75500,75500,74200,74300,947,387941.0,5221276.0
2019-06-19,74300,74300,73400,74200,1087,387419.0,5221276.0
2019-06-20,74000,75000,74000,74900,2402,391074.0,5221276.0
2019-06-21,75500,78000,74000,78000,4351,407260.0,5221276.0
2019-06-24,78000,78300,76400,76500,1576,399428.0,5221276.0
2019-06-25,76500,77000,76000,76900,6927,401516.0,5221276.0
2019-06-26,77600,78000,76300,77900,3789,406737.0,5221276.0
2019-06-27,77100,77900,76300,77900,3412,406737.0,5221276.0
2019-06-28,77900,78000,76500,76800,2209,400994.0,5221276.0
2019-07-01,76800,77200,74500,75600,2651,394728.0,5221276.0
2019-07-02,74700,76000,74500,74700,2248,390029.0,5221276.0
2019-07-03,74700,75900,73900,73900,3842,385852.0,5221276.0
2019-07-04,74000,76800,73000,74500,4334,388985.0,5221276.0
2019-07-05,74500,75300,73700,74900,1858,391074.0,5221276.0
2019-07-08,76200,76200,73600,74400,4917,388463.0,5221276.0
2019-07-09,74400,74400,73900,74100,5118,386897.0,5221276.0
2019-07-10,74000,74500,73800,74000,5174,386374.0,5221276.0
2019-07-11,74100,75300,73700,74500,1773,388985.0,5221276.0
2019-07-12,74500,76500,74000,74000,3336,386374.0,5221276.0
2019-07-15,73500,76500,73500,73700,3227,384808.0,5221276.0
2019-07-16,75200,75200,73500,74300,2269,387941.0,5221276.0
2019-07-17,73700,74800,73700,74200,390,387419.0,5221276.0
2019-07-18,74200,75400,73700,74400,2449,388463.0,5221276.0
2019-07-19,74100,74800,73800,74500,445,392458.0,5267891.0
2019-07-22,74500,74500,73300,74200,2998,390878.0,5267891.0
2019-07-23,74200,75600,73500,73600,1483,387717.0,5267891.0
2019-07-24,75000,75000,73300,73400,1335,386663.0,5267891.0
2019-07-25,73100,74500,73100,73400,1880,386663.0,5267891.0
2019-07-26,73100,74300,73000,73300,1279,386136.0,5267891.0
2019-07-29,73300,75000,71800,73000,2433,384556.0,5267891.0
2019-07-30,72000,74100,71900,74100,1009,390351.0,5267891.0
2019-07-31,73800,74100,72700,74000,903,389824.0,5267891.0
2019-08-01,74000,75600,73500,74500,1363,392458.0,5267891.0
2019-08-02,72600,75400,72600,74000,1059,389824.0,5267891.0
2019-08-05,74000,74000,73000,73500,2947,387190.0,5267891.0
2019-08-06,73500,73900,72100,72900,6016,384029.0,5267891.0
2019-08-07,71800,73400,71800,73400,1447,386663.0,5267891.0
2019-08-08,73400,74500,73000,73300,252,386136.0,5267891.0
2019-08-09,73300,74100,72800,73400,862,386663.0,5267891.0
2019-08-12,74000,74400,73000,74000,1352,389824.0,5267891.0
2019-08-13,74000,74500,73000,73000,1421,384556.0,5267891.0
2019-08-14,73500,74500,72600,73600,942,387717.0,5267891.0
2019-08-16,73600,74000,71900,73000,1259,384556.0,5267891.0
2019-08-19,72300,72700,71500,72300,2976,380869.0,5267891.0
2019-08-20,72100,74400,70900,72600,4197,382449.0,5267891.0
2019-08-21,73100,73900,72700,73100,800,385083.0,5267891.0
2019-08-22,72900,73100,72100,72200,651,380342.0,5267891.0
2019-08-23,72200,72700,70500,71700,1362,377708.0,5267891.0
2019-08-26,70500,72300,70500,72000,2085,379288.0,5267891.0
2019-08-27,68600,72500,68600,71800,1132,378235.0,5267891.0
2019-08-28,71600,72400,71600,71900,1188,378761.0,5267891.0
2019-08-29,69000,72300,69000,72100,987,379815.0,5267891.0
2019-08-30,71900,73200,71000,71900,919,378761.0,5267891.0
2019-09-02,71900,74900,71900,72800,1062,383502.0,5267891.0
2019-09-03,72800,74000,72000,72100,437,379815.0,5267891.0
2019-09-04,72500,73900,72200,72400,1536,381395.0,5267891.0
2019-09-05,72800,73200,72600,73100,214,385083.0,5267891.0
2019-09-06,73100,73200,72600,72600,272,382449.0,5267891.0
2019-09-09,72600,73000,72100,72200,563,380342.0,5267891.0
2019-09-10,73000,73100,72200,73100,326,385083.0,5267891.0
2019-09-11,73100,73100,72300,72400,335,381395.0,5267891.0
2019-09-16,72000,72400,71100,71100,5822,374547.0,5267891.0
2019-09-17,72500,72500,70200,71200,1260,375074.0,5267891.0
2019-09-18,72500,72500,71200,71800,614,378235.0,5267891.0
2019-09-19,71800,71800,71000,71600,1081,377181.0,5267891.0
2019-09-20,72500,72500,70800,71600,2897,377181.0,5267891.0
2019-09-23,71000,72400,70900,71100,1009,374547.0,5267891.0
2019-09-24,71200,71200,70800,71000,236,374020.0,5267891.0
2019-09-25,70900,71000,70300,70300,1089,370333.0,5267891.0
2019-09-26,70300,70700,70100,70300,533,370333.0,5267891.0
2019-09-27,70200,70700,70200,70400,357,370860.0,5267891.0
2019-09-30,70300,70900,69900,69900,336,368226.0,5267891.0
2019-10-01,71500,71500,70000,70100,168,369279.0,5267891.0
2019-10-02,70100,71600,69900,70000,368,368752.0,5267891.0
2019-10-04,70900,70900,68400,69300,2026,365065.0,5267891.0
2019-10-07,69300,70000,67600,68600,2576,361377.0,5267891.0
