한국철강(104700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-03,6980,7040,6940,7000,6988,322350.0,9210000.0
2010-06-04,7090,7100,6810,6810,6651,313600.0,9210000.0
2010-06-07,6740,6740,6530,6660,17462,306693.0,9210000.0
2010-06-08,6530,6660,6460,6520,20970,300246.0,9210000.0
2010-06-09,6560,6560,6240,6240,34767,287352.0,9210000.0
2010-06-10,6289,6289,6100,6100,80905,280905.0,9210000.0
2010-06-11,6160,6240,6120,6220,29803,286431.0,9210000.0
2010-06-14,6200,6480,6170,6450,31263,297022.0,9210000.0
2010-06-15,6450,6480,6360,6360,16064,292878.0,9210000.0
2010-06-16,6369,6440,6220,6260,18582,288273.0,9210000.0
2010-06-17,6240,6300,6180,6220,19169,286431.0,9210000.0
2010-06-18,6180,6240,6160,6200,9400,285510.0,9210000.0
2010-06-21,6229,6469,6229,6380,25978,293799.0,9210000.0
2010-06-22,6320,6340,6260,6320,11980,291036.0,9210000.0
2010-06-23,6260,6300,6149,6300,21451,290115.0,9210000.0
2010-06-24,6300,6320,6210,6290,19286,289654.0,9210000.0
2010-06-25,6200,6290,6150,6210,13306,285970.0,9210000.0
2010-06-28,6230,6280,6160,6190,8884,285050.0,9210000.0
2010-06-29,6190,6250,6090,6090,15518,280444.0,9210000.0
2010-06-30,6020,6140,5940,6140,17460,282747.0,9210000.0
2010-07-01,6080,6100,5910,6000,24033,276300.0,9210000.0
2010-07-02,5920,6100,5920,6000,11456,276300.0,9210000.0
2010-07-05,6000,6040,5920,5920,14046,272616.0,9210000.0
2010-07-06,5920,5920,5800,5810,20719,267550.0,9210000.0
2010-07-07,5810,5900,5670,5760,44092,265248.0,9210000.0
2010-07-08,5780,5860,5760,5800,11880,267090.0,9210000.0
2010-07-09,5840,5840,5750,5830,7724,268472.0,9210000.0
2010-07-12,5880,5920,5760,5860,5063,269853.0,9210000.0
2010-07-13,5920,5920,5810,5880,13361,270774.0,9210000.0
2010-07-14,5880,6030,5880,6020,19486,277221.0,9210000.0
2010-07-15,6000,6220,5950,6200,40093,285510.0,9210000.0
2010-07-16,6170,6200,6130,6200,18308,285510.0,9210000.0
2010-07-19,6139,6190,6070,6150,13293,283208.0,9210000.0
2010-07-20,6160,6230,6100,6230,9464,286892.0,9210000.0
2010-07-21,6240,6340,6070,6150,35119,283208.0,9210000.0
2010-07-22,6140,6220,6060,6200,19993,285510.0,9210000.0
2010-07-23,6229,6300,6109,6300,21997,290115.0,9210000.0
2010-07-26,6290,6389,6260,6300,14054,290115.0,9210000.0
2010-07-27,6300,6419,6280,6290,16565,289654.0,9210000.0
2010-07-28,6240,6300,6160,6300,23415,290115.0,9210000.0
2010-07-29,6270,6300,6210,6210,8640,285970.0,9210000.0
2010-07-30,6210,6250,6130,6250,6501,287812.0,9210000.0
2010-08-02,6240,6250,6150,6150,8121,283208.0,9210000.0
2010-08-03,6179,6250,6110,6250,23991,287812.0,9210000.0
2010-08-04,6250,6410,6210,6380,28983,293799.0,9210000.0
2010-08-05,6400,6600,6350,6570,55284,302548.0,9210000.0
2010-08-06,6630,6770,6540,6760,32541,311298.0,9210000.0
2010-08-09,6709,6749,6490,6540,37824,301167.0,9210000.0
2010-08-10,6570,6570,6370,6370,21503,293338.0,9210000.0
2010-08-11,6299,6320,6190,6230,18302,286892.0,9210000.0
2010-08-12,6130,6170,6050,6050,24467,278602.0,9210000.0
2010-08-13,6050,6120,5890,5920,30926,272616.0,9210000.0
2010-08-16,6020,6020,5720,5780,41387,266169.0,9210000.0
2010-08-17,5749,5909,5740,5820,15601,268011.0,9210000.0
2010-08-18,5840,5860,5780,5830,11985,268472.0,9210000.0
2010-08-19,5730,5819,5730,5750,31971,264788.0,9210000.0
2010-08-20,5760,5820,5690,5800,13385,267090.0,9210000.0
2010-08-23,5840,5860,5789,5820,11033,268011.0,9210000.0
2010-08-24,5819,5819,5720,5750,8710,264788.0,9210000.0
2010-08-25,5729,5750,5689,5700,15902,262485.0,9210000.0
2010-08-26,5710,5720,5550,5560,39545,256038.0,9210000.0
2010-08-27,5600,5600,5350,5380,37864,247749.0,9210000.0
2010-08-30,5430,5500,5390,5460,27618,251433.0,9210000.0
2010-08-31,5390,5430,5240,5350,33872,246368.0,9210000.0
2010-09-01,5350,5370,5280,5280,26207,243144.0,9210000.0
2010-09-02,5320,5420,5280,5300,28339,244065.0,9210000.0
2010-09-03,5300,5310,5220,5240,44520,241302.0,9210000.0
2010-09-06,5240,5300,5230,5270,40811,242684.0,9210000.0
2010-09-07,5280,5560,5280,5520,56015,254196.0,9210000.0
2010-09-08,5520,5630,5409,5460,40311,251433.0,9210000.0
2010-09-09,5400,5460,5360,5360,27818,246828.0,9210000.0
2010-09-10,5300,5480,5300,5430,23343,250052.0,9210000.0
2010-09-13,5430,5550,5420,5490,23893,252814.0,9210000.0
2010-09-14,5500,5570,5480,5530,19740,254656.0,9210000.0
2010-09-15,5520,5550,5440,5530,14956,254656.0,9210000.0
2010-09-16,5570,5600,5440,5560,19423,256038.0,9210000.0
2010-09-17,5579,5600,5460,5470,21972,251894.0,9210000.0
2010-09-20,5470,5470,5400,5400,26592,248670.0,9210000.0
2010-09-24,5470,5470,5400,5460,2772,251433.0,9210000.0
2010-09-27,5499,5640,5470,5630,31874,259262.0,9210000.0
2010-09-28,5620,5640,5520,5600,22015,257880.0,9210000.0
2010-09-29,5600,5650,5530,5570,15635,256498.0,9210000.0
2010-09-30,5510,5600,5370,5470,82996,251894.0,9210000.0
2010-10-01,5510,5650,5499,5630,44241,259262.0,9210000.0
2010-10-04,5659,5810,5650,5710,39798,262946.0,9210000.0
2010-10-05,5720,5830,5700,5780,27140,266169.0,9210000.0
2010-10-06,5860,6180,5810,6110,59192,281366.0,9210000.0
2010-10-07,6110,6110,5920,6000,56040,276300.0,9210000.0
2010-10-08,6000,6080,5930,6000,63179,276300.0,9210000.0
2010-10-11,5960,6000,5900,5900,23378,271695.0,9210000.0
2010-10-12,5940,5940,5780,5900,28986,271695.0,9210000.0
2010-10-13,5900,6140,5900,6130,47344,282286.0,9210000.0
2010-10-14,6160,6270,6100,6200,36790,285510.0,9210000.0
2010-10-15,6200,6200,6040,6100,21080,280905.0,9210000.0
2010-10-18,6100,6230,6030,6190,29531,285050.0,9210000.0
2010-10-19,6210,6260,6100,6140,43701,282747.0,9210000.0
2010-10-20,6100,6160,5980,6000,27829,276300.0,9210000.0
2010-10-21,5960,6009,5900,5940,24140,273537.0,9210000.0
2010-10-22,5970,5970,5779,5810,49341,267550.0,9210000.0
2010-10-25,5820,5949,5730,5900,28293,271695.0,9210000.0
2010-10-26,5920,5920,5840,5870,21321,270314.0,9210000.0
2010-10-27,5870,6050,5870,5870,39394,270314.0,9210000.0
2010-10-28,5870,5920,5760,5850,22300,269392.0,9210000.0
2010-10-29,5810,5850,5660,5680,31281,261564.0,9210000.0
2010-11-01,5690,5770,5659,5670,18070,261104.0,9210000.0
2010-11-02,5710,5710,5570,5640,18261,259722.0,9210000.0
2010-11-03,5620,5700,5620,5640,36563,259722.0,9210000.0
2010-11-04,5640,5720,5600,5630,26711,259262.0,9210000.0
2010-11-05,5650,5710,5640,5640,16670,259722.0,9210000.0
2010-11-08,5680,5740,5630,5720,25588,263406.0,9210000.0
2010-11-09,5720,5840,5660,5820,27918,268011.0,9210000.0
2010-11-10,5840,5930,5840,5920,39313,272616.0,9210000.0
2010-11-11,5929,5929,5700,5700,39291,262485.0,9210000.0
2010-11-12,5810,5810,5400,5590,40533,257420.0,9210000.0
2010-11-15,5600,5600,5390,5490,27530,252814.0,9210000.0
2010-11-16,5510,5620,5410,5550,19370,255578.0,9210000.0
2010-11-17,5440,5520,5379,5490,19341,252814.0,9210000.0
2010-11-18,5480,5570,5430,5550,8771,255578.0,9210000.0
2010-11-19,5550,5560,5450,5470,16861,251894.0,9210000.0
2010-11-22,5480,5580,5460,5480,15490,252354.0,9210000.0
2010-11-23,5520,5520,5419,5430,22898,250052.0,9210000.0
2010-11-24,5290,5380,5200,5350,30208,246368.0,9210000.0
2010-11-25,5370,5390,5300,5390,16353,248210.0,9210000.0
2010-11-26,5420,5430,5310,5360,14000,246828.0,9210000.0
2010-11-29,5330,5370,5330,5360,13182,246828.0,9210000.0
2010-11-30,5419,5480,5360,5470,14167,251894.0,9210000.0
2010-12-01,5410,5500,5410,5490,8112,252814.0,9210000.0
2010-12-02,5520,5560,5490,5530,14531,254656.0,9210000.0
2010-12-03,5590,5590,5430,5460,15797,251433.0,9210000.0
2010-12-06,5460,5490,5419,5470,9971,251894.0,9210000.0
2010-12-07,5480,5480,5440,5470,7061,251894.0,9210000.0
2010-12-08,5470,5540,5440,5460,9364,251433.0,9210000.0
2010-12-09,5500,5650,5459,5610,41187,258340.0,9210000.0
2010-12-10,5650,5700,5590,5630,15491,259262.0,9210000.0
2010-12-13,5650,5720,5600,5720,24107,263406.0,9210000.0
2010-12-14,5720,5740,5640,5660,15232,260643.0,9210000.0
2010-12-15,5640,5740,5640,5730,29776,263866.0,9210000.0
2010-12-16,5700,5760,5660,5660,13111,260643.0,9210000.0
2010-12-17,5700,5700,5600,5630,17697,259262.0,9210000.0
2010-12-20,5560,5600,5530,5570,19301,256498.0,9210000.0
2010-12-21,5640,5890,5620,5820,31022,268011.0,9210000.0
2010-12-22,5870,5900,5740,5760,18775,265248.0,9210000.0
2010-12-23,5859,5870,5730,5730,28075,263866.0,9210000.0
2010-12-24,5760,5800,5640,5670,13607,261104.0,9210000.0
2010-12-27,5710,5780,5650,5760,11375,265248.0,9210000.0
2010-12-28,5840,5930,5760,5820,61916,268011.0,9210000.0
2010-12-29,5790,5860,5700,5760,20898,265248.0,9210000.0
2010-12-30,5720,5789,5560,5660,44480,260643.0,9210000.0
2011-01-03,5720,5979,5659,5910,46467,272156.0,9210000.0
2011-01-04,5920,6110,5920,6090,60463,280444.0,9210000.0
2011-01-05,6099,6190,6010,6130,57134,282286.0,9210000.0
2011-01-06,6120,6360,6090,6230,76873,286892.0,9210000.0
2011-01-07,6110,6440,6059,6390,71050,294260.0,9210000.0
2011-01-10,6360,6750,6320,6620,74028,304851.0,9210000.0
2011-01-11,6660,6730,6460,6620,58064,304851.0,9210000.0
2011-01-12,6630,7400,6480,7200,214227,331560.0,9210000.0
2011-01-13,7130,7400,7110,7200,89268,331560.0,9210000.0
2011-01-14,7230,7440,7020,7380,67113,339849.0,9210000.0
2011-01-17,7380,7450,7060,7110,83746,327416.0,9210000.0
2011-01-18,6980,7200,6900,6900,53908,317745.0,9210000.0
2011-01-19,6920,7020,6630,6740,67573,310377.0,9210000.0
2011-01-20,6740,7100,6680,7000,52858,322350.0,9210000.0
2011-01-21,7020,7100,6840,6860,33925,315903.0,9210000.0
2011-01-24,6790,7000,6720,6960,29176,320508.0,9210000.0
2011-01-25,7080,7220,7000,7020,50822,323271.0,9210000.0
2011-01-26,7060,7220,6980,7200,35718,331560.0,9210000.0
2011-01-27,7230,7290,7060,7150,28695,329258.0,9210000.0
2011-01-28,7150,7150,6850,6890,27260,317284.0,9210000.0
2011-01-31,6890,7150,6820,7070,41142,325574.0,9210000.0
2011-02-01,7080,7240,7060,7180,32042,330639.0,9210000.0
2011-02-07,7270,7280,7130,7150,24916,329258.0,9210000.0
2011-02-08,7180,7250,7040,7210,33106,332020.0,9210000.0
2011-02-09,7120,7210,7040,7130,20903,328336.0,9210000.0
2011-02-10,7140,7210,6840,7000,20294,322350.0,9210000.0
2011-02-11,7000,7080,6740,6740,22212,310377.0,9210000.0
2011-02-14,6740,6800,6380,6610,39753,304390.0,9210000.0
2011-02-15,6600,6660,6420,6420,22060,295641.0,9210000.0
2011-02-16,6340,6800,6280,6790,45476,312680.0,9210000.0
2011-02-17,6720,6800,6450,6580,15285,303009.0,9210000.0
2011-02-18,6680,6790,6430,6780,67921,312219.0,9210000.0
2011-02-21,6780,6780,6400,6500,19977,299325.0,9210000.0
2011-02-22,6419,6419,6200,6330,59300,291496.0,9210000.0
2011-02-23,6330,6850,6250,6700,36166,308535.0,9210000.0
2011-02-24,6600,6690,6480,6510,7227,299786.0,9210000.0
2011-02-25,6440,6620,6420,6580,3894,303009.0,9210000.0
2011-02-28,6760,6760,6200,6200,9218,285510.0,9210000.0
2011-03-02,6230,6310,6150,6310,13550,290576.0,9210000.0
2011-03-03,6220,6360,6170,6240,24650,287352.0,9210000.0
2011-03-04,6270,6330,6160,6280,17872,289194.0,9210000.0
2011-03-07,6280,6420,6180,6220,20155,286431.0,9210000.0
2011-03-08,6220,6270,6060,6100,34189,280905.0,9210000.0
2011-03-09,6180,6230,6030,6030,28653,277682.0,9210000.0
2011-03-10,6029,6069,5900,5900,20978,271695.0,9210000.0
2011-03-11,5829,6000,5789,5980,18438,275379.0,9210000.0
2011-03-14,6320,6360,6080,6130,81151,282286.0,9210000.0
2011-03-15,6410,6410,5740,5760,49007,265248.0,9210000.0
2011-03-16,5840,5930,5760,5810,26020,267550.0,9210000.0
2011-03-17,5720,5900,5570,5900,20090,271695.0,9210000.0
2011-03-18,5830,5950,5810,5950,36949,273998.0,9210000.0
2011-03-21,6000,6150,6000,6110,25347,281366.0,9210000.0
2011-03-22,6099,6099,5910,5930,46013,273076.0,9210000.0
2011-03-23,5920,5980,5880,5900,21572,271695.0,9210000.0
2011-03-24,5920,6080,5889,6020,21253,277221.0,9210000.0
2011-03-25,6099,6170,5970,5970,33795,274918.0,9210000.0
2011-03-28,6089,6150,5980,6020,39006,277221.0,9210000.0
2011-03-29,6030,6090,5940,6040,32209,278142.0,9210000.0
2011-03-30,6080,6230,6060,6120,640048,281826.0,9210000.0
2011-03-31,6160,6240,6100,6200,47476,285510.0,9210000.0
2011-04-01,6260,6550,6140,6520,64732,300246.0,9210000.0
2011-04-04,6520,6579,6380,6450,53673,297022.0,9210000.0
2011-04-05,6470,6619,6450,6510,39100,299786.0,9210000.0
2011-04-06,6540,6670,6450,6670,42426,307154.0,9210000.0
2011-04-07,6710,6930,6700,6720,61950,309456.0,9210000.0
2011-04-08,6760,6760,6520,6590,32912,303470.0,9210000.0
2011-04-11,6660,6660,6460,6590,23140,303470.0,9210000.0
2011-04-12,6520,6699,6290,6310,38226,290576.0,9210000.0
2011-04-13,6320,6370,6270,6310,26037,290576.0,9210000.0
2011-04-14,6360,6669,6340,6540,62035,301167.0,9210000.0
2011-04-15,6540,6770,6540,6710,39056,308996.0,9210000.0
2011-04-18,6800,6980,6550,6740,42618,310377.0,9210000.0
2011-04-19,6690,6900,6600,6740,40985,310377.0,9210000.0
2011-04-20,6880,6900,6750,6800,33655,313140.0,9210000.0
2011-04-21,6900,6990,6850,6960,49988,320508.0,9210000.0
2011-04-22,6990,7020,6660,6670,37055,307154.0,9210000.0
2011-04-25,6680,6730,6560,6710,31728,308996.0,9210000.0
2011-04-26,6690,6690,6560,6640,27734,305772.0,9210000.0
2011-04-27,6660,6760,6650,6750,28314,310838.0,9210000.0
2011-04-28,6850,6900,6700,6780,38123,312219.0,9210000.0
2011-04-29,6780,6790,6440,6600,38367,303930.0,9210000.0
2011-05-02,6540,6780,6540,6630,42021,305312.0,9210000.0
2011-05-03,6610,6820,6610,6740,28011,310377.0,9210000.0
2011-05-04,6700,6739,6530,6530,36670,300706.0,9210000.0
2011-05-06,6440,6980,6440,6980,51870,321429.0,9210000.0
2011-05-09,6940,6940,6750,6750,43486,310838.0,9210000.0
2011-05-11,6690,6880,6620,6620,20668,304851.0,9210000.0
2011-05-12,6620,6660,6440,6460,18140,297483.0,9210000.0
2011-05-13,6540,6640,6360,6410,25236,295180.0,9210000.0
2011-05-16,6280,6290,6080,6080,42920,279984.0,9210000.0
2011-05-17,6020,6140,6020,6080,22684,279984.0,9210000.0
2011-05-18,6130,6420,6080,6350,21686,292418.0,9210000.0
2011-05-19,6320,6340,6120,6270,18695,288734.0,9210000.0
2011-05-20,6230,6400,6200,6390,18183,294260.0,9210000.0
2011-05-23,6440,6440,6140,6220,8430,286431.0,9210000.0
2011-05-24,6190,6330,6100,6190,6653,285050.0,9210000.0
2011-05-25,6190,6200,5899,5910,24013,272156.0,9210000.0
2011-05-26,5960,6000,5880,5920,16926,272616.0,9210000.0
2011-05-27,5860,6020,5819,5990,15401,275840.0,9210000.0
2011-05-30,6010,6060,5880,5890,10330,271234.0,9210000.0
2011-05-31,5860,6050,5860,6040,12360,278142.0,9210000.0
2011-06-01,5960,6019,5920,6010,5591,276760.0,9210000.0
2011-06-02,5890,6069,5869,5900,13300,271695.0,9210000.0
2011-06-03,6020,6050,5780,5880,11500,270774.0,9210000.0
2011-06-07,5920,6000,5820,6000,11491,276300.0,9210000.0
2011-06-08,5940,6080,5920,6000,13983,276300.0,9210000.0
2011-06-09,6160,6300,6009,6260,22829,288273.0,9210000.0
2011-06-10,6260,6300,6020,6100,12300,280905.0,9210000.0
2011-06-13,6070,6070,5910,5990,11613,275840.0,9210000.0
2011-06-14,5940,6100,5940,6000,9493,276300.0,9210000.0
2011-06-15,6020,6120,5960,6100,17101,280905.0,9210000.0
2011-06-16,6060,6070,5990,6010,8434,276760.0,9210000.0
2011-06-17,5980,6160,5980,6160,15988,283668.0,9210000.0
2011-06-20,6200,6210,6060,6120,9387,281826.0,9210000.0
2011-06-21,6130,6190,6099,6170,13800,284128.0,9210000.0
2011-06-22,6230,6250,6140,6250,8355,287812.0,9210000.0
2011-06-23,6249,6300,6200,6260,4595,288273.0,9210000.0
2011-06-24,6260,6390,6210,6320,10914,291036.0,9210000.0
2011-06-27,6360,6360,6150,6200,9832,285510.0,9210000.0
2011-06-28,6210,6280,6180,6270,9103,288734.0,9210000.0
2011-06-29,6360,6360,6170,6320,14531,291036.0,9210000.0
2011-06-30,6240,6310,6170,6200,14903,285510.0,9210000.0
2011-07-01,6219,6299,6200,6230,11520,286892.0,9210000.0
2011-07-04,6250,6270,6140,6160,15576,283668.0,9210000.0
2011-07-05,6170,6240,6140,6170,14385,284128.0,9210000.0
2011-07-06,6210,6280,6160,6190,16830,285050.0,9210000.0
2011-07-07,6260,6280,6189,6220,19924,286431.0,9210000.0
2011-07-08,6250,6280,6150,6200,20260,285510.0,9210000.0
2011-07-11,6160,6280,6160,6260,9020,288273.0,9210000.0
2011-07-12,6249,6260,6160,6180,11465,284589.0,9210000.0
2011-07-13,6200,6220,6050,6050,16731,278602.0,9210000.0
2011-07-14,6070,6080,5880,5910,18160,272156.0,9210000.0
2011-07-15,5910,6010,5880,5930,22435,273076.0,9210000.0
2011-07-18,6099,6099,6030,6090,25681,280444.0,9210000.0
2011-07-19,6110,6110,5990,6000,15693,276300.0,9210000.0
2011-07-20,6040,6090,6000,6030,21304,277682.0,9210000.0
2011-07-21,6009,6080,6000,6020,15590,277221.0,9210000.0
2011-07-22,6070,6320,6070,6260,27356,288273.0,9210000.0
2011-07-25,6260,6340,6140,6240,16124,287352.0,9210000.0
2011-07-26,6200,6340,6200,6260,16082,288273.0,9210000.0
2011-07-27,6300,6540,6270,6500,33757,299325.0,9210000.0
2011-07-28,6370,6579,6360,6410,25998,295180.0,9210000.0
2011-07-29,6410,6570,6390,6470,20541,297944.0,9210000.0
2011-08-01,6490,6610,6470,6560,15803,302088.0,9210000.0
2011-08-02,6430,6590,6430,6560,18331,302088.0,9210000.0
2011-08-03,6490,6550,6410,6440,17955,296562.0,9210000.0
2011-08-04,6440,6490,6140,6140,21434,282747.0,9210000.0
2011-08-05,5670,6090,5670,6000,28860,276300.0,9210000.0
2011-08-08,5699,6120,5699,5810,36470,267550.0,9210000.0
2011-08-09,5550,5710,5280,5600,29721,257880.0,9210000.0
2011-08-10,5600,5760,5460,5620,43110,258801.0,9210000.0
2011-08-11,5430,5780,5430,5680,29070,261564.0,9210000.0
2011-08-12,5720,5880,5680,5850,34150,269392.0,9210000.0
2011-08-16,5960,5980,5820,5850,21632,269392.0,9210000.0
2011-08-17,5850,5850,5650,5660,26350,260643.0,9210000.0
2011-08-18,5670,5670,5400,5530,33292,254656.0,9210000.0
2011-08-19,5340,5520,5340,5400,24804,248670.0,9210000.0
2011-08-22,5400,5560,5390,5560,15341,256038.0,9210000.0
2011-08-23,5560,5600,5490,5530,10783,254656.0,9210000.0
2011-08-24,5570,5580,5340,5340,17430,245907.0,9210000.0
2011-08-25,5360,5410,5240,5270,13070,242684.0,9210000.0
2011-08-26,5260,5310,5200,5220,8920,240381.0,9210000.0
2011-08-29,5259,5360,5210,5350,13428,246368.0,9210000.0
2011-08-30,5450,5450,5360,5420,12959,249591.0,9210000.0
2011-08-31,5430,5440,5360,5400,19398,248670.0,9210000.0
2011-09-01,5420,5580,5410,5560,22701,256038.0,9210000.0
2011-09-02,5560,5590,5440,5550,7580,255578.0,9210000.0
2011-09-05,5440,5440,5260,5260,6739,242223.0,9210000.0
2011-09-06,5200,5250,5020,5210,17963,239920.0,9210000.0
2011-09-07,5220,5500,5220,5500,14537,253275.0,9210000.0
2011-09-08,5520,5680,5460,5680,16352,261564.0,9210000.0
2011-09-09,5540,5780,5540,5750,12200,264788.0,9210000.0
2011-09-14,5650,5790,5570,5600,10723,257880.0,9210000.0
2011-09-15,5620,5830,5620,5780,11932,266169.0,9210000.0
2011-09-16,5840,6080,5780,6080,23498,279984.0,9210000.0
2011-09-19,5990,6100,5900,6000,6370,276300.0,9210000.0
2011-09-20,6000,6300,5880,5970,22881,274918.0,9210000.0
2011-09-21,5920,6080,5920,6000,3531,276300.0,9210000.0
2011-09-22,5790,5939,5699,5850,5972,269392.0,9210000.0
2011-09-23,5500,5660,5299,5410,21778,249130.0,9210000.0
2011-09-26,5410,5470,4610,4840,29192,222882.0,9210000.0
2011-09-27,4840,4960,4600,4720,25557,217356.0,9210000.0
2011-09-28,4740,4890,4580,4580,27550,210909.0,9210000.0
2011-09-29,4590,4590,4450,4540,20728,209067.0,9210000.0
2011-09-30,4540,4700,4530,4610,20238,212290.0,9210000.0
2011-10-04,4300,4660,4300,4660,17483,214593.0,9210000.0
2011-10-05,4610,4620,4360,4400,10405,202620.0,9210000.0
2011-10-06,4440,4600,4440,4560,5760,209988.0,9210000.0
2011-10-07,4600,4700,4600,4680,10295,215514.0,9210000.0
2011-10-10,4680,4750,4610,4680,8811,215514.0,9210000.0
2011-10-11,4800,4820,4750,4760,7052,219198.0,9210000.0
2011-10-12,4760,4760,4630,4640,10743,213672.0,9210000.0
2011-10-13,4680,4700,4610,4640,23400,213672.0,9210000.0
2011-10-14,4610,4640,4530,4630,15033,213212.0,9210000.0
2011-10-17,4660,4760,4660,4750,18682,218738.0,9210000.0
2011-10-18,4670,4670,4540,4540,25551,209067.0,9210000.0
2011-10-19,4580,4580,4470,4530,17152,208606.0,9210000.0
2011-10-20,4530,4600,4410,4600,32510,211830.0,9210000.0
2011-10-21,4530,4580,4480,4510,16313,207686.0,9210000.0
2011-10-24,4550,4660,4530,4650,28310,214132.0,9210000.0
2011-10-25,4600,4760,4600,4720,17668,217356.0,9210000.0
2011-10-26,4700,4710,4610,4670,11432,215054.0,9210000.0
2011-10-27,4720,4850,4720,4810,33332,221500.0,9210000.0
2011-10-28,4890,4920,4770,4800,29422,221040.0,9210000.0
2011-10-31,4810,4850,4760,4840,18052,222882.0,9210000.0
2011-11-01,4760,4840,4760,4760,6442,219198.0,9210000.0
2011-11-02,4610,4840,4530,4840,14321,222882.0,9210000.0
2011-11-03,4830,4830,4670,4770,14643,219658.0,9210000.0
2011-11-04,4780,4850,4780,4830,10372,222422.0,9210000.0
2011-11-07,4850,4860,4730,4800,11450,221040.0,9210000.0
2011-11-08,4810,4980,4760,4890,16271,225184.0,9210000.0
2011-11-09,4910,4960,4780,4810,12024,221500.0,9210000.0
2011-11-10,4690,4810,4580,4810,15270,221500.0,9210000.0
2011-11-11,4810,4840,4730,4730,7588,217816.0,9210000.0
2011-11-14,4700,4870,4700,4870,10904,224264.0,9210000.0
2011-11-15,4800,4910,4800,4870,15102,224264.0,9210000.0
2011-11-16,4840,4920,4800,4800,10052,221040.0,9210000.0
2011-11-17,4860,4860,4690,4800,6430,221040.0,9210000.0
2011-11-18,4830,4830,4660,4760,8333,219198.0,9210000.0
2011-11-21,4750,4750,4630,4630,7175,213212.0,9210000.0
2011-11-22,4550,4740,4550,4740,6360,218277.0,9210000.0
2011-11-23,4700,4700,4490,4550,12801,209528.0,9210000.0
2011-11-24,4470,4550,4470,4510,2872,207686.0,9210000.0
2011-11-25,4480,4560,4450,4510,10610,207686.0,9210000.0
2011-11-28,4540,4550,4490,4510,8782,207686.0,9210000.0
2011-11-29,4510,4660,4510,4660,17306,214593.0,9210000.0
2011-11-30,4680,4680,4570,4650,9830,214132.0,9210000.0
2011-12-01,4760,5230,4720,5200,44990,239460.0,9210000.0
2011-12-02,5200,5320,5110,5240,19870,241302.0,9210000.0
2011-12-05,5290,5290,5040,5250,16310,241762.0,9210000.0
2011-12-06,5150,5250,5000,5170,15090,238078.0,9210000.0
2011-12-07,5100,5180,4990,4990,15323,229790.0,9210000.0
2011-12-08,4920,4990,4820,4910,18396,226106.0,9210000.0
2011-12-09,4910,4910,4700,4700,12859,216435.0,9210000.0
2011-12-12,4740,4860,4690,4760,19453,219198.0,9210000.0
2011-12-13,4700,4760,4580,4750,31691,218738.0,9210000.0
2011-12-14,4660,4870,4650,4780,12770,220119.0,9210000.0
2011-12-15,4760,4770,4610,4610,6738,212290.0,9210000.0
2011-12-16,4630,4700,4630,4630,5750,213212.0,9210000.0
2011-12-19,4610,4730,4020,4530,14551,208606.0,9210000.0
2011-12-20,4590,4650,4500,4630,2910,213212.0,9210000.0
2011-12-21,4700,4760,4510,4550,19020,209528.0,9210000.0
2011-12-22,4530,4560,4420,4470,24116,205844.0,9210000.0
2011-12-23,4500,4610,4420,4580,32211,210909.0,9210000.0
2011-12-26,4560,4640,4480,4560,10023,209988.0,9210000.0
2011-12-27,4560,4590,4490,4580,12516,210909.0,9210000.0
2011-12-28,4570,4580,4460,4500,7674,207225.0,9210000.0
2011-12-29,4490,4550,4410,4550,10202,209528.0,9210000.0
2012-01-02,4520,4530,4420,4430,2837,204002.0,9210000.0
2012-01-03,4430,4510,4430,4470,4031,205844.0,9210000.0
2012-01-04,4480,4530,4380,4450,9011,204922.0,9210000.0
2012-01-05,4450,4500,4420,4470,7351,205844.0,9210000.0
2012-01-06,4480,4480,4440,4470,7090,205844.0,9210000.0
2012-01-09,4460,4480,4330,4360,10991,200778.0,9210000.0
2012-01-10,4400,4440,4350,4420,7870,203541.0,9210000.0
2012-01-11,4420,4440,4380,4410,5600,203080.0,9210000.0
2012-01-12,4390,4510,4380,4510,15220,207686.0,9210000.0
2012-01-13,4520,4640,4520,4580,23360,210909.0,9210000.0
2012-01-16,4570,4590,4530,4580,19968,210909.0,9210000.0
2012-01-17,4600,4660,4580,4640,15800,213672.0,9210000.0
2012-01-18,4680,4680,4560,4570,4922,210448.0,9210000.0
2012-01-19,4550,4610,4550,4580,16080,210909.0,9210000.0
2012-01-20,4620,4790,4570,4790,14079,220580.0,9210000.0
2012-01-25,4740,4970,4740,4940,14907,227487.0,9210000.0
2012-01-26,4900,4970,4900,4950,7005,227948.0,9210000.0
2012-01-27,4920,4960,4850,4940,5413,227487.0,9210000.0
2012-01-30,4890,5080,4860,4950,11604,227948.0,9210000.0
2012-01-31,4910,5200,4910,5160,17614,237618.0,9210000.0
2012-02-01,5240,5529,5200,5300,180504,244065.0,9210000.0
2012-02-02,5300,5480,5250,5440,86400,250512.0,9210000.0
2012-02-03,5400,5600,5340,5600,26744,257880.0,9210000.0
2012-02-06,5600,5940,5520,5940,34179,273537.0,9210000.0
2012-02-07,5920,5940,5579,5670,33435,261104.0,9210000.0
2012-02-08,5670,6000,5500,6000,16881,276300.0,9210000.0
2012-02-09,6000,6060,5850,6050,14990,278602.0,9210000.0
