금호타이어(073240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-09-05,15400,15500,14650,14700,476488,1855987.0,126257598.0
2012-09-06,14750,15200,14700,15150,270440,1912803.0,126257598.0
2012-09-07,15200,15300,14900,15200,261062,1919115.0,126257598.0
2012-09-10,15300,15300,15000,15150,154079,1912803.0,126257598.0
2012-09-11,15050,15100,14750,14800,192786,1868612.0,126257598.0
2012-09-12,14800,15300,14800,15200,179313,1919115.0,126257598.0
2012-09-13,15100,15350,15000,15150,199569,1912803.0,126257598.0
2012-09-14,15400,16000,15300,15900,419350,2007496.0,126257598.0
2012-09-17,15650,15750,15200,15400,366380,1944367.0,126257598.0
2012-09-18,15250,15700,15050,15600,309010,1969619.0,126257598.0
2012-09-19,15700,15700,15250,15550,242392,1963306.0,126257598.0
2012-09-20,15350,15500,15000,15150,322206,1912803.0,126257598.0
2012-09-21,15150,15450,15050,15050,281735,1900177.0,126257598.0
2012-09-24,14950,15200,14800,15100,224290,1906490.0,126257598.0
2012-09-25,15400,15450,15150,15300,303785,1931741.0,126257598.0
2012-09-26,15300,15350,14800,14850,331153,1874925.0,126257598.0
2012-09-27,14850,14950,14650,14700,227278,1855987.0,126257598.0
2012-09-28,14950,15100,14650,15100,227460,1906490.0,126257598.0
2012-10-02,15100,15150,14950,15000,160553,1893864.0,126257598.0
2012-10-04,15100,15150,14600,14700,306907,1855987.0,126257598.0
2012-10-05,14700,14900,14350,14400,299359,1818109.0,126257598.0
2012-10-08,14400,14500,13900,14250,290637,1799171.0,126257598.0
2012-10-09,14050,14200,13900,14100,272054,1780232.0,126257598.0
2012-10-10,13850,14000,13600,13800,365674,1742355.0,126257598.0
2012-10-11,13650,13900,13300,13550,362390,1710790.0,126257598.0
2012-10-12,13650,13700,13250,13400,291345,1691852.0,126257598.0
2012-10-15,13200,13400,12800,13100,397924,1653975.0,126257598.0
2012-10-16,13200,13350,12950,13150,178682,1660287.0,126257598.0
2012-10-17,13150,13350,12900,13050,340355,1647662.0,126257598.0
2012-10-18,13150,13200,12900,13150,312606,1660287.0,126257598.0
2012-10-19,13050,13350,12850,12850,319735,1622410.0,126257598.0
2012-10-22,12500,13300,12450,13300,246746,1679226.0,126257598.0
2012-10-23,13200,13250,13000,13000,147227,1641349.0,126257598.0
2012-10-24,12950,13200,12850,12900,172875,1628723.0,126257598.0
2012-10-25,12850,13050,12750,12800,160062,1616097.0,126257598.0
2012-10-26,12800,13100,12700,13100,243923,1653975.0,126257598.0
2012-10-29,13250,13300,12850,12850,269189,1622410.0,126257598.0
2012-10-30,12900,13100,12700,12800,182170,1616097.0,126257598.0
2012-10-31,12850,13200,12800,13150,218788,1660287.0,126257598.0
2012-11-01,13100,13150,12500,12700,345077,1603471.0,126257598.0
2012-11-02,12800,13000,12800,12800,199146,1616097.0,126257598.0
2012-11-05,12900,13000,12550,12600,118793,1590846.0,126257598.0
2012-11-06,12600,12800,12600,12800,89425,1616097.0,126257598.0
2012-11-07,12850,13000,12600,13000,159863,1641349.0,126257598.0
2012-11-08,12750,12800,12450,12450,275068,1571907.0,126257598.0
2012-11-09,12350,12350,12050,12200,265298,1540343.0,126257598.0
2012-11-12,12350,12600,12000,12600,199358,1590846.0,126257598.0
2012-11-13,12600,12800,12350,12600,128487,1590846.0,126257598.0
2012-11-14,12600,12700,12400,12650,108027,1597159.0,126257598.0
2012-11-15,12600,12750,12350,12650,164179,1597159.0,126257598.0
2012-11-16,12450,12600,12250,12400,232111,1565594.0,126257598.0
2012-11-19,12550,12550,12200,12550,155263,1584533.0,126257598.0
2012-11-20,12500,12550,12300,12500,126349,1578220.0,126257598.0
2012-11-21,12400,12550,12200,12350,103459,1559281.0,126257598.0
2012-11-22,12400,12500,12100,12250,140554,1546656.0,126257598.0
2012-11-23,12200,12700,12200,12450,188105,1571907.0,126257598.0
2012-11-26,12650,13150,12500,13000,231382,1641349.0,126257598.0
2012-11-27,13000,13250,12950,13100,217986,1653975.0,126257598.0
2012-11-28,13100,13200,12850,13100,76291,1653975.0,126257598.0
2012-11-29,13150,13650,13100,13500,274102,1704478.0,126257598.0
2012-11-30,13250,13500,13150,13450,132993,1698165.0,126257598.0
2012-12-03,13600,13750,13350,13350,228528,1685539.0,126257598.0
2012-12-04,13350,13500,13050,13200,147004,1666600.0,126257598.0
2012-12-05,13200,13650,13150,13450,288786,1698165.0,126257598.0
2012-12-06,13400,13700,13350,13400,254401,1691852.0,126257598.0
2012-12-07,13300,13650,13050,13300,215783,1679226.0,126257598.0
2012-12-10,13200,13450,12900,13000,197902,1641349.0,126257598.0
2012-12-11,12950,13700,12950,13700,316864,1729729.0,126257598.0
2012-12-12,13700,13800,13250,13250,349873,1672913.0,126257598.0
2012-12-13,13150,13450,12750,12950,894566,1635036.0,126257598.0
2012-12-14,12900,13250,12850,13100,391632,1653975.0,126257598.0
2012-12-17,13100,13150,12500,12600,369967,1590846.0,126257598.0
2012-12-18,12600,13000,12600,13000,214406,1641349.0,126257598.0
2012-12-20,12900,13050,12750,12800,170054,1616097.0,126257598.0
2012-12-21,13050,13050,12700,12700,182351,1603471.0,126257598.0
2012-12-24,12850,12950,12700,12850,158140,1622410.0,126257598.0
2012-12-26,13050,13100,12800,12800,160141,1616097.0,126257598.0
2012-12-27,12900,12900,12650,12750,128700,1609784.0,126257598.0
2012-12-28,12700,13100,12650,13000,254760,1641349.0,126257598.0
2013-01-02,13250,13350,13000,13100,250002,1653975.0,126257598.0
2013-01-03,13150,13150,12600,12600,490923,1590846.0,126257598.0
2013-01-04,12500,12800,12500,12600,309817,1590846.0,126257598.0
2013-01-07,12700,12800,12500,12500,293395,1578220.0,126257598.0
2013-01-08,12400,12500,12250,12250,302720,1546656.0,126257598.0
2013-01-09,12250,12400,12200,12200,260479,1540343.0,126257598.0
2013-01-10,12200,12300,12050,12250,221395,1546656.0,126257598.0
2013-01-11,12350,12400,12000,12000,393225,1515091.0,126257598.0
2013-01-14,12000,12000,11700,11800,349106,1489840.0,126257598.0
2013-01-15,11750,12000,11700,11800,254628,1489840.0,126257598.0
2013-01-16,11900,11950,11300,11400,331862,1439337.0,126257598.0
2013-01-17,11300,11650,11300,11600,304266,1464588.0,126257598.0
2013-01-18,11750,11800,11600,11600,215034,1464588.0,126257598.0
2013-01-21,11650,11800,11500,11550,240098,1458275.0,126257598.0
2013-01-22,11550,11800,11550,11550,280485,1458275.0,126257598.0
2013-01-23,11600,12000,11550,11900,284581,1502465.0,126257598.0
2013-01-24,11900,12100,11650,11750,412848,1483527.0,126257598.0
2013-01-25,11900,11950,11400,11500,350990,1451962.0,126257598.0
2013-01-28,11400,11600,11050,11150,412830,1407772.0,126257598.0
2013-01-29,11150,11400,11150,11200,247260,1414085.0,126257598.0
2013-01-30,11350,11350,11000,11200,279012,1414085.0,126257598.0
2013-01-31,11100,11350,11100,11150,201350,1407772.0,126257598.0
2013-02-01,11150,11450,11050,11150,283363,1407772.0,126257598.0
2013-02-04,11250,11300,11050,11050,214309,1395146.0,126257598.0
2013-02-05,11000,11000,10700,10700,391864,1350956.0,126257598.0
2013-02-06,10750,10850,10700,10800,162684,1363582.0,126257598.0
2013-02-07,10700,11000,10700,10850,215197,1369895.0,126257598.0
2013-02-08,11300,11650,11200,11450,597304,1445649.0,126257598.0
2013-02-12,11450,11450,11050,11100,310271,1401459.0,126257598.0
2013-02-13,11200,11350,11050,11350,310176,1433024.0,126257598.0
2013-02-14,11400,11450,11300,11350,261697,1433024.0,126257598.0
2013-02-15,11400,11400,11150,11250,271572,1420398.0,126257598.0
2013-02-18,11150,11250,11100,11150,244779,1407772.0,126257598.0
2013-02-19,11200,11250,11000,11150,258280,1407772.0,126257598.0
2013-02-20,11300,11800,11200,11750,888101,1483527.0,126257598.0
2013-02-21,11800,12700,11700,12400,1608212,1565594.0,126257598.0
2013-02-22,12500,12650,12350,12650,721193,1597159.0,126257598.0
2013-02-25,12700,12700,12350,12500,340531,1578220.0,126257598.0
2013-02-26,12300,12650,12300,12500,404139,1578220.0,126257598.0
2013-02-27,12400,12500,12250,12300,413841,1552968.0,126257598.0
2013-02-28,12500,12550,12200,12450,391384,1571907.0,126257598.0
2013-03-04,12350,12650,12250,12300,263213,1552968.0,126257598.0
2013-03-05,12400,12600,12350,12550,340491,1584533.0,126257598.0
2013-03-06,12700,12700,12400,12450,236485,1571907.0,126257598.0
2013-03-07,12550,12550,12300,12350,231618,1559281.0,126257598.0
2013-03-08,12300,12400,12100,12200,248298,1540343.0,126257598.0
2013-03-11,12250,12550,12100,12250,379025,1546656.0,126257598.0
2013-03-12,12400,12500,11800,11850,463656,1496153.0,126257598.0
2013-03-13,11850,12250,11800,12100,346066,1527717.0,126257598.0
2013-03-14,12150,12400,12000,12400,516408,1565594.0,126257598.0
2013-03-15,12650,13350,12500,13100,1936482,1653975.0,126257598.0
2013-03-18,13050,13400,12750,12750,514663,1609784.0,126257598.0
2013-03-19,13000,13150,12750,12900,271747,1628723.0,126257598.0
2013-03-20,12800,12900,12550,12550,363655,1584533.0,126257598.0
2013-03-21,12750,12750,12500,12550,349980,1584533.0,126257598.0
2013-03-22,12500,12850,12450,12650,336598,1597159.0,126257598.0
2013-03-25,12850,12850,12550,12650,359906,1597159.0,126257598.0
2013-03-26,12700,12900,12550,12900,558810,1628723.0,126257598.0
2013-03-27,12900,12900,12600,12600,606651,1590846.0,126257598.0
2013-03-28,12600,12700,12300,12700,427160,1603471.0,126257598.0
2013-03-29,12750,12750,12500,12550,502079,1584533.0,126257598.0
2013-04-01,12500,12650,12300,12600,294044,1590846.0,126257598.0
2013-04-02,12500,12600,12000,12150,530978,1534030.0,126257598.0
2013-04-03,12200,12300,12100,12250,394352,1546656.0,126257598.0
2013-04-04,12050,12300,11850,12300,417989,1552968.0,126257598.0
2013-04-05,12100,12250,11800,11850,278023,1496153.0,126257598.0
2013-04-08,11750,12000,11550,11900,343229,1502465.0,126257598.0
2013-04-09,11800,12100,11750,11950,266398,1508778.0,126257598.0
2013-04-10,11900,11950,11600,11700,368499,1477214.0,126257598.0
2013-04-11,11800,12200,11600,12150,290551,1534030.0,126257598.0
2013-04-12,12250,12250,11700,11750,221027,1483527.0,126257598.0
2013-04-15,11750,11900,11600,11850,184289,1496153.0,126257598.0
2013-04-16,11550,11700,11100,11250,617018,1420398.0,126257598.0
2013-04-17,11150,11200,10750,11100,655829,1401459.0,126257598.0
2013-04-18,11000,11100,10700,10950,400786,1382521.0,126257598.0
2013-04-19,10950,11350,10850,11350,257767,1433024.0,126257598.0
2013-04-22,11250,11400,11150,11350,255907,1433024.0,126257598.0
2013-04-23,11250,11350,10950,11150,439165,1407772.0,126257598.0
2013-04-24,11200,11350,11100,11350,323684,1433024.0,126257598.0
2013-04-25,11400,11650,11300,11650,317791,1470901.0,126257598.0
2013-04-26,11600,11950,11550,11950,268983,1508778.0,126257598.0
2013-04-29,11950,12000,11650,11750,244417,1483527.0,126257598.0
2013-04-30,11850,11950,11500,11850,260294,1496153.0,126257598.0
2013-05-02,11700,12000,11550,12000,300254,1515091.0,126257598.0
2013-05-03,12100,12150,11900,12100,353676,1527717.0,126257598.0
2013-05-06,12100,12350,12000,12150,392062,1534030.0,126257598.0
2013-05-07,12050,12200,11650,11800,356602,1489840.0,126257598.0
2013-05-08,11750,11950,11700,11850,226390,1496153.0,126257598.0
2013-05-09,11950,12100,11850,12000,276418,1515091.0,126257598.0
2013-05-10,12000,12050,11650,11650,307000,1470901.0,126257598.0
2013-05-13,11550,11700,11350,11500,239764,1451962.0,126257598.0
2013-05-14,11550,12100,11500,11950,663695,1508778.0,126257598.0
2013-05-15,12050,12050,11750,11950,215700,1508778.0,126257598.0
2013-05-16,11800,12150,11800,12050,547506,1521404.0,126257598.0
2013-05-20,12150,12500,12150,12300,730624,1552968.0,126257598.0
2013-05-21,12350,12550,12200,12400,501850,1565594.0,126257598.0
2013-05-22,12400,12600,12300,12500,332456,1578220.0,126257598.0
2013-05-23,12400,12500,12100,12200,321549,1540343.0,126257598.0
2013-05-24,12300,12400,12050,12400,325247,1565594.0,126257598.0
2013-05-27,12500,12700,12400,12450,416728,1571907.0,126257598.0
2013-05-28,12450,12550,12300,12450,304485,1571907.0,126257598.0
2013-05-29,12500,12600,12350,12450,329218,1571907.0,126257598.0
2013-05-30,12450,12800,12400,12600,675543,1590846.0,126257598.0
2013-05-31,12650,12750,12200,12450,519167,1571907.0,126257598.0
2013-06-03,12350,12450,12200,12450,256011,1571907.0,126257598.0
2013-06-04,12550,12550,12050,12200,496791,1540343.0,126257598.0
2013-06-05,12200,12200,11550,11650,699348,1470901.0,126257598.0
2013-06-07,11650,11800,11200,11350,641541,1433024.0,126257598.0
2013-06-10,11350,11350,11000,11250,482111,1420398.0,126257598.0
2013-06-11,11300,11300,11050,11150,293113,1407772.0,126257598.0
2013-06-12,11050,11350,11050,11250,252406,1420398.0,126257598.0
2013-06-13,11250,11400,11150,11400,382655,1439337.0,126257598.0
2013-06-14,11400,11400,11050,11150,369649,1407772.0,126257598.0
2013-06-17,11050,11150,10850,10950,278522,1382521.0,126257598.0
2013-06-18,11050,11100,10850,11100,244605,1401459.0,126257598.0
2013-06-19,11000,11150,10950,11150,130947,1407772.0,126257598.0
2013-06-20,11050,11100,10550,10650,559201,1344643.0,126257598.0
2013-06-21,10200,10450,10100,10150,775592,1281515.0,126257598.0
2013-06-24,10200,10350,9900,10150,383453,1281515.0,126257598.0
2013-06-25,10150,10500,10100,10250,379974,1294140.0,126257598.0
2013-06-26,10350,10400,10100,10200,227982,1287827.0,126257598.0
2013-06-27,10300,10500,10250,10300,340854,1300453.0,126257598.0
2013-06-28,10300,11500,10250,10950,1197621,1382521.0,126257598.0
2013-07-01,10950,11300,10850,10950,508157,1382521.0,126257598.0
2013-07-02,11000,11150,10850,11000,248238,1388834.0,126257598.0
2013-07-03,10900,11100,10500,10550,336156,1332018.0,126257598.0
2013-07-04,10600,10850,10600,10750,230238,1357269.0,126257598.0
2013-07-05,10900,11050,10800,11000,332231,1388834.0,126257598.0
2013-07-08,10800,11000,10650,11000,301755,1625923.0,147811198.0
2013-07-09,11100,11150,10800,11000,191110,1625923.0,147811198.0
2013-07-10,11100,11250,10950,11250,289822,1662876.0,147811198.0
2013-07-11,11350,11350,11100,11300,322091,1670267.0,147811198.0
2013-07-12,11300,11350,11000,11100,334018,1640704.0,147811198.0
2013-07-15,11100,11450,11000,11350,328581,1677657.0,147811198.0
2013-07-16,11350,11400,11050,11200,260351,1655485.0,147811198.0
2013-07-17,11150,11250,11000,11200,246220,1655485.0,147811198.0
2013-07-18,11100,11450,11050,11450,350383,1692438.0,147811198.0
2013-07-19,11400,11800,11350,11450,433286,1692438.0,147811198.0
2013-07-22,11500,11750,11450,11550,258417,1707219.0,147811198.0
2013-07-23,11600,11650,11450,11550,205287,1707219.0,147811198.0
2013-07-24,11550,11700,11450,11650,214275,1722000.0,147811198.0
2013-07-25,11550,11700,11500,11550,145589,1707219.0,147811198.0
2013-07-26,11600,11600,11400,11400,159889,1685048.0,147811198.0
2013-07-29,11400,11600,11200,11250,261340,1662876.0,147811198.0
2013-07-30,11250,11550,11250,11550,155702,1707219.0,147811198.0
2013-07-31,11600,11650,11400,11500,246771,1699829.0,147811198.0
2013-08-01,11450,11550,11400,11450,156181,1692438.0,147811198.0
2013-08-02,11450,11550,11100,11250,416521,1662876.0,147811198.0
2013-08-05,11200,11300,11150,11150,149397,1648095.0,147811198.0
2013-08-06,11150,11150,10850,10900,382957,1611142.0,147811198.0
2013-08-07,10900,10900,10650,10650,234745,1574189.0,147811198.0
2013-08-08,10700,10850,10600,10650,214658,1574189.0,147811198.0
2013-08-09,10600,10750,10500,10650,288802,1574189.0,147811198.0
2013-08-12,10600,10850,10550,10800,180089,1596361.0,147811198.0
2013-08-13,10850,10900,10700,10700,158033,1581580.0,147811198.0
2013-08-14,10750,10900,10650,10850,210821,1603751.0,147811198.0
2013-08-16,10700,10850,10700,10700,186276,1581580.0,147811198.0
2013-08-19,10650,10850,10650,10800,139796,1596361.0,147811198.0
2013-08-20,10800,10800,10450,10450,316493,1544627.0,147811198.0
2013-08-21,10450,10550,10100,10150,512430,1500284.0,147811198.0
2013-08-22,10100,10350,9960,10150,574352,1500284.0,147811198.0
2013-08-23,10050,10350,10050,10250,368761,1515065.0,147811198.0
2013-08-26,10200,10400,10150,10300,170432,1522455.0,147811198.0
2013-08-27,10250,10450,10200,10300,210580,1522455.0,147811198.0
2013-08-28,10100,10250,10050,10150,206191,1500284.0,147811198.0
2013-08-29,10200,10550,10200,10450,380956,1544627.0,147811198.0
2013-08-30,10600,10700,10450,10700,308350,1581580.0,147811198.0
2013-09-02,10700,10800,10600,10800,185431,1596361.0,147811198.0
2013-09-03,10850,10850,10650,10650,246857,1574189.0,147811198.0
2013-09-04,10650,10750,10450,10650,170787,1574189.0,147811198.0
2013-09-05,10650,11050,10600,11000,552735,1625923.0,147811198.0
2013-09-06,11000,11150,10850,11050,294975,1633314.0,147811198.0
2013-09-09,11050,11350,11050,11300,464674,1670267.0,147811198.0
2013-09-10,11300,11450,11150,11400,449588,1685048.0,147811198.0
2013-09-11,11400,11850,11250,11750,721211,1736782.0,147811198.0
2013-09-12,11700,11900,11650,11800,707150,1744172.0,147811198.0
2013-09-13,11700,11800,11500,11550,308854,1707219.0,147811198.0
2013-09-16,11650,11900,11600,11800,432004,1744172.0,147811198.0
2013-09-17,11750,11950,11750,11850,349020,1751563.0,147811198.0
2013-09-23,11850,11950,11700,11750,194258,1736782.0,147811198.0
2013-09-24,11750,12000,11500,11900,499181,1758953.0,147811198.0
2013-09-25,11200,11950,11150,11850,19374965,1751563.0,147811198.0
2013-09-26,11750,11850,11450,11850,1360684,1751563.0,147811198.0
2013-09-27,11850,13000,11700,12550,2349561,1855031.0,147811198.0
2013-09-30,12500,12750,12200,12250,1028547,1810687.0,147811198.0
2013-10-01,12100,12550,11900,12500,1237445,1847640.0,147811198.0
2013-10-02,12600,12600,11900,12100,729294,1788515.0,147811198.0
2013-10-04,11950,12050,11350,11650,1191284,1722000.0,147811198.0
2013-10-07,11650,11750,11400,11500,346678,1699829.0,147811198.0
2013-10-08,11400,11800,11200,11800,688722,1744172.0,147811198.0
2013-10-10,11750,11900,11400,11400,408673,1685048.0,147811198.0
2013-10-11,11600,11650,11100,11200,1060775,1655485.0,147811198.0
2013-10-14,11250,11650,11100,11550,586479,1707219.0,147811198.0
2013-10-15,11600,12050,11550,12050,979668,1781125.0,147811198.0
2013-10-16,12000,12150,11700,11750,498979,1736782.0,147811198.0
2013-10-17,11950,12000,11450,11500,482305,1699829.0,147811198.0
2013-10-18,11550,12300,11350,12250,1042431,1810687.0,147811198.0
2013-10-21,12300,12300,11850,12000,537898,1773734.0,147811198.0
2013-10-22,12000,12700,11900,12700,1373763,1877202.0,147811198.0
2013-10-23,12600,12750,12400,12450,591295,1840249.0,147811198.0
2013-10-24,12450,12800,12300,12750,615324,1884593.0,147811198.0
2013-10-25,12750,12750,12450,12700,642326,1877202.0,147811198.0
2013-10-28,12700,12900,12350,12500,556348,1847640.0,147811198.0
2013-10-29,12400,12600,12350,12500,354089,1847640.0,147811198.0
2013-10-30,12500,12900,12450,12500,520500,1847640.0,147811198.0
2013-10-31,12400,12550,12150,12400,459828,1832859.0,147811198.0
2013-11-01,12350,12600,12100,12450,478675,1840249.0,147811198.0
2013-11-04,12550,12600,12250,12400,290080,1832859.0,147811198.0
2013-11-05,12450,12600,12200,12600,335488,1862421.0,147811198.0
2013-11-06,12550,12600,12200,12200,455962,1803297.0,147811198.0
2013-11-07,12250,12400,11900,11900,378261,1758953.0,147811198.0
2013-11-08,11800,12250,11750,12200,393203,1803297.0,147811198.0
2013-11-11,12200,12300,11750,11800,304307,1744172.0,147811198.0
2013-11-12,11900,12050,11750,11750,361225,1736782.0,147811198.0
2013-11-13,11900,12100,11650,11700,384827,1729391.0,147811198.0
2013-11-14,11850,12050,11700,11800,479795,1744172.0,147811198.0
2013-11-15,12000,12200,11550,11600,1046639,1714610.0,147811198.0
2013-11-18,11650,11950,11600,11900,411376,1758953.0,147811198.0
2013-11-19,11850,12350,11850,12350,657698,1825468.0,147811198.0
2013-11-20,12300,12400,12050,12200,480156,1803297.0,147811198.0
2013-11-21,12100,12200,11900,12150,286251,1795906.0,147811198.0
2013-11-22,12250,12250,11900,11950,339187,1766344.0,147811198.0
2013-11-25,11950,12100,11850,12050,194331,1781125.0,147811198.0
2013-11-26,12100,12100,11850,11950,204581,1766344.0,147811198.0
2013-11-27,11950,11950,11650,11800,392583,1744172.0,147811198.0
2013-11-28,11850,11900,11500,11750,513953,1736782.0,147811198.0
2013-11-29,11650,11800,11450,11500,465863,1699829.0,147811198.0
2013-12-02,11500,11900,11450,11800,473116,1744172.0,147811198.0
2013-12-03,11900,11900,11600,11750,542026,1736782.0,147811198.0
2013-12-04,11750,11900,11700,11850,329484,1751563.0,147811198.0
2013-12-05,11850,11850,11550,11600,286412,1714610.0,147811198.0
2013-12-06,11650,11700,11450,11500,320948,1699829.0,147811198.0
2013-12-09,11700,11700,11400,11500,165308,1699829.0,147811198.0
2013-12-10,11550,11550,11150,11400,267470,1685048.0,147811198.0
2013-12-11,11250,11400,11000,11000,387606,1625923.0,147811198.0
2013-12-12,10900,11250,10800,11200,414446,1655485.0,147811198.0
2013-12-13,11100,11250,10950,11200,162781,1655485.0,147811198.0
2013-12-16,11150,11250,10750,10750,539191,1588970.0,147811198.0
2013-12-17,10800,11050,10800,11000,441569,1625923.0,147811198.0
2013-12-18,11000,11300,10800,11250,502650,1662876.0,147811198.0
2013-12-19,11250,11400,10800,10900,615212,1611142.0,147811198.0
2013-12-20,10900,11300,10850,11300,228067,1670267.0,147811198.0
2013-12-23,11300,11350,11000,11350,300486,1677657.0,147811198.0
2013-12-24,11250,11600,11150,11550,515467,1707219.0,147811198.0
2013-12-26,11600,11600,11300,11450,234447,1692438.0,147811198.0
2013-12-27,11400,11650,11350,11550,303030,1707219.0,147811198.0
2013-12-30,11650,11650,11450,11500,234834,1699829.0,147811198.0
2014-01-02,11500,11600,11000,11050,446924,1633314.0,147811198.0
2014-01-03,11050,11300,10900,11200,288463,1655485.0,147811198.0
2014-01-06,11200,11450,11100,11450,296444,1692438.0,147811198.0
2014-01-07,11350,11800,11350,11650,514863,1722000.0,147811198.0
2014-01-08,11650,12250,11550,12200,986844,1803297.0,147811198.0
2014-01-09,12200,12300,11900,11900,631737,1758953.0,147811198.0
2014-01-10,11900,12200,11800,11900,553310,1758953.0,147811198.0
2014-01-13,12000,12250,11950,12150,341939,1795906.0,147811198.0
2014-01-14,12150,12650,12100,12650,1204886,1869812.0,147811198.0
2014-01-15,12600,12650,12350,12450,423418,1840249.0,147811198.0
2014-01-16,12500,12650,12350,12600,550391,1862421.0,147811198.0
2014-01-17,12500,13000,12500,12900,780647,1906764.0,147811198.0
2014-01-20,12800,12950,12700,12850,345624,1899374.0,147811198.0
2014-01-21,12850,12900,12700,12850,310508,1899374.0,147811198.0
2014-01-22,12850,13100,12700,12900,435235,1906764.0,147811198.0
2014-01-23,12900,12950,12650,12650,424230,1869812.0,147811198.0
2014-01-24,12650,13100,12650,13100,1020637,1936327.0,147811198.0
2014-01-27,12850,13350,12650,13100,889571,1936327.0,147811198.0
2014-01-28,13050,13450,13000,13300,562130,1965889.0,147811198.0
2014-01-29,13300,14050,13300,13850,1744559,2047185.0,147811198.0
2014-02-03,13650,14100,13500,13800,569141,2039795.0,147811198.0
2014-02-04,13600,13850,13300,13700,683581,2025013.0,147811198.0
2014-02-05,13850,14200,13550,13550,745024,2002842.0,147811198.0
2014-02-06,13600,14100,13450,14000,751944,2069357.0,147811198.0
2014-02-07,13850,14800,13750,14600,1247421,2158043.0,147811198.0
2014-02-10,14650,14800,14450,14600,533655,2158043.0,147811198.0
2014-02-11,14500,14550,14200,14250,579113,2106310.0,147811198.0
2014-02-12,14200,14450,14100,14200,556104,2098919.0,147811198.0
2014-02-13,14150,14500,14100,14100,474240,2084138.0,147811198.0
2014-02-14,14300,14850,14150,14250,906761,2106310.0,147811198.0
2014-02-17,14350,14400,13500,13900,1308621,2054576.0,147811198.0
2014-02-18,13800,14000,13500,13950,816572,2061966.0,147811198.0
2014-02-19,13900,14000,13700,13700,335096,2025013.0,147811198.0
2014-02-20,13600,13900,13550,13700,327057,2025013.0,147811198.0
2014-02-21,13700,14100,13600,14100,525831,2084138.0,147811198.0
2014-02-24,14150,14250,13900,13950,346078,2061966.0,147811198.0
2014-02-25,14000,14450,14000,14300,477900,2113700.0,147811198.0
2014-02-26,14200,14350,14000,14300,411962,2113700.0,147811198.0
2014-02-27,14200,14300,13800,14000,472163,2069357.0,147811198.0
2014-02-28,13900,14050,13600,14000,596525,2069357.0,147811198.0
2014-03-03,13850,13950,13600,13600,383989,2010232.0,147811198.0
2014-03-04,13450,13800,13400,13700,399177,2025013.0,147811198.0
2014-03-05,13800,14200,13750,13950,525202,2061966.0,147811198.0
2014-03-06,13950,14150,13800,14000,271435,2069357.0,147811198.0
2014-03-07,14000,14100,13700,13750,456331,2032404.0,147811198.0
2014-03-10,13700,13900,13500,13500,275280,1995451.0,147811198.0
2014-03-11,13500,14000,13350,13850,514943,2047185.0,147811198.0
2014-03-12,13750,13850,13200,13200,503315,1951108.0,147811198.0
2014-03-13,13300,13650,13100,13600,466310,2010232.0,147811198.0
2014-03-14,13400,13500,13100,13150,446354,1943717.0,147811198.0
2014-03-17,13200,13400,13050,13150,237970,1943717.0,147811198.0
2014-03-18,13300,13450,13100,13200,515018,1951108.0,147811198.0
2014-03-19,13250,13650,13250,13600,414459,2010232.0,147811198.0
2014-03-20,13550,13700,13300,13350,320937,1973279.0,147811198.0
2014-03-21,13400,13700,13400,13500,340466,1995451.0,147811198.0
2014-03-24,13500,13800,13400,13700,359237,2025013.0,147811198.0
2014-03-25,13750,13800,13500,13700,240320,2025013.0,147811198.0
2014-03-26,13550,13550,12700,13000,1510126,1921546.0,147811198.0
2014-03-27,12950,13200,12750,12850,517823,1899374.0,147811198.0
2014-03-28,12900,13100,12750,12900,472235,1906764.0,147811198.0
2014-03-31,12900,13300,12900,13300,434556,1965889.0,147811198.0
2014-04-01,13200,13300,12950,13000,488481,1921546.0,147811198.0
2014-04-02,13050,13450,12850,13450,834800,1988061.0,147811198.0
2014-04-03,13300,13550,12900,12950,442488,1914155.0,147811198.0
2014-04-04,13000,13050,12700,12900,584483,1906764.0,147811198.0
2014-04-07,12800,13100,12750,13100,346061,1936327.0,147811198.0
2014-04-08,12950,13100,12850,12900,318452,1906764.0,147811198.0
2014-04-09,12850,13000,12650,12750,437492,1884593.0,147811198.0
2014-04-10,12800,13100,12700,13100,510071,1936327.0,147811198.0
2014-04-11,12850,13350,12850,13200,447814,1951108.0,147811198.0
2014-04-14,13150,13200,12900,13050,286962,1928936.0,147811198.0
2014-04-15,13050,13150,12800,12850,265364,1899374.0,147811198.0
2014-04-16,12800,12900,12700,12750,348526,1884593.0,147811198.0
2014-04-17,12800,13050,12500,13000,604821,1921546.0,147811198.0
2014-04-18,13000,13050,12800,12800,220587,1891983.0,147811198.0
2014-04-21,12800,12950,12700,12750,199727,1884593.0,147811198.0
2014-04-22,12750,12800,12600,12700,219968,1877202.0,147811198.0
2014-04-23,12700,12750,12300,12400,486953,1832859.0,147811198.0
2014-04-24,12400,12550,12150,12550,610543,1855031.0,147811198.0
2014-04-25,12550,12550,12350,12500,308229,1847640.0,147811198.0
2014-04-28,12350,13150,12300,13100,795706,1936327.0,147811198.0
2014-04-29,13200,13250,12850,13050,406052,1928936.0,147811198.0
2014-04-30,13000,13250,12900,13000,409155,1921546.0,147811198.0
