롯데하이마트(071840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-27,65000,65900,64800,65300,50569,1541584.0,23607712.0
2014-10-28,65100,65700,64200,65200,38531,1539223.0,23607712.0
2014-10-29,64600,66400,64300,66100,46323,1560470.0,23607712.0
2014-10-30,66100,66600,64800,66100,36203,1560470.0,23607712.0
2014-10-31,66500,66900,65500,66100,63978,1560470.0,23607712.0
2014-11-03,66100,66500,64400,64500,48554,1522697.0,23607712.0
2014-11-04,64400,65100,64100,64400,38320,1520337.0,23607712.0
2014-11-05,63800,64800,63700,63800,30476,1506172.0,23607712.0
2014-11-06,63500,66100,62900,65900,56795,1555748.0,23607712.0
2014-11-07,66000,66100,63700,66000,67352,1558109.0,23607712.0
2014-11-10,65900,69700,65300,67700,138010,1598242.0,23607712.0
2014-11-11,67700,69900,67200,69300,76602,1636014.0,23607712.0
2014-11-12,69700,74400,69000,73500,151125,1735167.0,23607712.0
2014-11-13,74000,75800,72600,73700,137362,1739888.0,23607712.0
2014-11-14,74000,74000,71200,73200,74942,1728085.0,23607712.0
2014-11-17,73200,73200,71100,72400,44578,1709198.0,23607712.0
2014-11-18,73100,73900,71200,72400,49878,1709198.0,23607712.0
2014-11-19,72400,74500,71300,73800,40829,1742249.0,23607712.0
2014-11-20,73900,75200,72300,74300,62837,1754053.0,23607712.0
2014-11-21,73600,73800,72300,72700,39626,1716281.0,23607712.0
2014-11-24,72000,73800,72000,73400,45878,1732806.0,23607712.0
2014-11-25,73300,73800,72400,73400,57840,1732806.0,23607712.0
2014-11-26,73000,73100,71700,72900,68706,1721002.0,23607712.0
2014-11-27,73800,73800,71700,71900,52239,1697394.0,23607712.0
2014-11-28,71800,72300,70600,71300,52326,1683230.0,23607712.0
2014-12-01,71800,71800,69500,70300,28084,1659622.0,23607712.0
2014-12-02,69400,71900,69200,71800,33604,1695034.0,23607712.0
2014-12-03,71500,72600,70700,72400,28049,1709198.0,23607712.0
2014-12-04,72100,72500,70000,70400,48854,1661983.0,23607712.0
2014-12-05,70000,71100,69100,70400,46591,1661983.0,23607712.0
2014-12-08,70400,71100,69500,70000,33927,1652540.0,23607712.0
2014-12-09,70000,70700,69200,69300,35201,1636014.0,23607712.0
2014-12-10,69000,70900,69000,70900,38116,1673787.0,23607712.0
2014-12-11,70700,70700,69100,69900,35979,1650179.0,23607712.0
2014-12-12,70200,70300,67400,67900,57510,1602964.0,23607712.0
2014-12-15,68100,68500,67000,67800,67190,1600603.0,23607712.0
2014-12-16,67200,68500,67100,68300,35594,1612407.0,23607712.0
2014-12-17,67600,69400,67600,69300,33804,1636014.0,23607712.0
2014-12-18,68600,69200,68100,68300,19978,1612407.0,23607712.0
2014-12-19,67600,69300,67600,68200,37186,1610046.0,23607712.0
2014-12-22,69100,69100,67200,68400,43544,1614768.0,23607712.0
2014-12-23,67300,68300,66200,66700,72260,1574634.0,23607712.0
2014-12-24,67100,68100,66500,67600,26487,1595881.0,23607712.0
2014-12-26,68100,68100,65900,66400,50049,1567552.0,23607712.0
2014-12-29,65700,66400,64300,65500,84743,1546305.0,23607712.0
2014-12-30,64700,67700,64700,67500,60472,1593521.0,23607712.0
2015-01-02,66600,67200,64600,64600,70921,1525058.0,23607712.0
2015-01-05,64800,64800,62700,62800,107089,1482564.0,23607712.0
2015-01-06,62700,64200,62500,63100,56040,1489647.0,23607712.0
2015-01-07,62700,63200,59900,60400,112505,1425906.0,23607712.0
2015-01-08,60900,60900,57300,57300,203659,1352722.0,23607712.0
2015-01-09,57700,58200,56500,57100,112296,1348000.0,23607712.0
2015-01-12,56800,58200,56800,57600,74523,1359804.0,23607712.0
2015-01-13,57600,57600,56300,56900,83071,1343279.0,23607712.0
2015-01-14,56800,57300,53700,54300,196266,1281899.0,23607712.0
2015-01-15,53900,55300,53300,54700,147218,1291342.0,23607712.0
2015-01-16,54900,54900,53200,53300,92990,1258291.0,23607712.0
2015-01-19,53600,53700,52400,53200,75690,1255930.0,23607712.0
2015-01-20,53600,55200,52700,54100,210193,1277177.0,23607712.0
2015-01-21,53700,53800,51800,52100,113491,1229962.0,23607712.0
2015-01-22,52200,52600,51600,51600,83268,1218158.0,23607712.0
2015-01-23,52000,52300,51500,51800,66161,1222879.0,23607712.0
2015-01-26,51800,56800,51800,53400,95050,1260652.0,23607712.0
2015-01-27,53200,53500,51600,51800,90282,1222879.0,23607712.0
2015-01-28,51900,52500,51600,52300,74963,1234683.0,23607712.0
2015-01-29,52100,53100,52100,52600,51557,1241766.0,23607712.0
2015-01-30,52800,54100,52500,53900,110068,1272456.0,23607712.0
2015-02-02,54000,54000,51500,51700,181180,1220519.0,23607712.0
2015-02-03,52100,52600,51500,52200,83167,1232323.0,23607712.0
2015-02-04,52500,55400,52500,54300,355890,1281899.0,23607712.0
2015-02-05,54500,56600,53500,56300,168604,1329114.0,23607712.0
2015-02-06,56100,56200,54200,54500,142230,1286620.0,23607712.0
2015-02-09,54500,54600,52100,52400,149574,1237044.0,23607712.0
2015-02-10,52500,53500,52300,53300,81868,1258291.0,23607712.0
2015-02-11,53100,54100,52500,53300,85050,1258291.0,23607712.0
2015-02-12,53400,54200,53400,53900,52350,1272456.0,23607712.0
2015-02-13,54600,54600,53500,53800,42123,1270095.0,23607712.0
2015-02-16,53800,54000,52800,53400,67994,1260652.0,23607712.0
2015-02-17,52800,54100,52800,53500,40104,1263013.0,23607712.0
2015-02-23,54000,54600,53800,54100,53156,1277177.0,23607712.0
2015-02-24,54100,54400,53300,53900,64337,1272456.0,23607712.0
2015-02-25,54000,54800,53500,54500,60158,1286620.0,23607712.0
2015-02-26,55300,56800,55200,56800,181283,1340918.0,23607712.0
2015-02-27,56700,57000,55500,56500,135300,1333836.0,23607712.0
2015-03-02,56500,58300,56000,57700,146285,1362165.0,23607712.0
2015-03-03,57800,58600,57500,58000,110745,1369247.0,23607712.0
2015-03-04,57700,58000,56200,56300,102340,1329114.0,23607712.0
2015-03-05,56300,58100,56300,57700,110538,1362165.0,23607712.0
2015-03-06,58100,60100,57400,60100,209063,1418823.0,23607712.0
2015-03-09,61200,65400,59900,65400,484598,1543944.0,23607712.0
2015-03-10,65600,65900,64100,65500,230218,1546305.0,23607712.0
2015-03-11,64200,64900,62600,64200,148215,1515615.0,23607712.0
2015-03-12,64200,65500,63400,64800,82503,1529780.0,23607712.0
2015-03-13,65900,66000,63800,64100,84920,1513254.0,23607712.0
2015-03-16,64000,64000,61900,62400,117782,1473121.0,23607712.0
2015-03-17,63100,65200,63000,64000,74321,1510894.0,23607712.0
2015-03-18,64000,65300,63800,64800,69926,1529780.0,23607712.0
2015-03-19,65400,65400,62800,64200,95941,1515615.0,23607712.0
2015-03-20,64200,64500,62300,63400,79210,1496729.0,23607712.0
2015-03-23,63400,63400,61600,62300,99777,1470760.0,23607712.0
2015-03-24,63000,65300,62200,65000,129497,1534501.0,23607712.0
2015-03-25,65300,65600,64000,64300,51361,1517976.0,23607712.0
2015-03-26,64300,64400,62600,63000,34906,1487286.0,23607712.0
2015-03-27,63000,65000,63000,64800,109949,1529780.0,23607712.0
2015-03-30,64500,67200,64300,67200,110289,1586438.0,23607712.0
2015-03-31,67200,69100,66200,67500,143808,1593521.0,23607712.0
2015-04-01,67600,69300,67100,68200,82596,1610046.0,23607712.0
2015-04-02,68200,68400,65500,66000,69522,1558109.0,23607712.0
2015-04-03,65500,66500,63600,65600,152487,1548666.0,23607712.0
2015-04-06,65000,66400,64800,64900,63959,1532141.0,23607712.0
2015-04-07,65800,68400,65800,68400,163105,1614768.0,23607712.0
2015-04-08,69000,69900,68500,69900,131393,1650179.0,23607712.0
2015-04-09,69700,70800,68600,69300,65113,1636014.0,23607712.0
2015-04-10,69700,71500,68400,71400,102453,1685591.0,23607712.0
2015-04-13,71200,71200,68500,68900,103314,1626571.0,23607712.0
2015-04-14,69500,73500,69200,73000,186982,1723363.0,23607712.0
2015-04-15,73300,74800,71600,74600,123298,1761135.0,23607712.0
2015-04-16,74000,74600,72800,73700,78545,1739888.0,23607712.0
2015-04-17,74100,74400,73000,74000,68879,1746971.0,23607712.0
2015-04-20,72600,73900,72200,73800,62183,1742249.0,23607712.0
2015-04-21,73300,73800,71500,71600,74795,1690312.0,23607712.0
2015-04-22,72200,72800,70600,72700,73753,1716281.0,23607712.0
2015-04-23,73800,73900,71700,72400,82888,1709198.0,23607712.0
2015-04-24,72600,73100,71000,72200,63429,1704477.0,23607712.0
2015-04-27,72000,72100,68600,70700,86269,1669065.0,23607712.0
2015-04-28,71700,73000,70700,71800,75874,1695034.0,23607712.0
2015-04-29,71400,72600,70400,71400,45259,1685591.0,23607712.0
2015-04-30,71100,71900,69000,71200,101468,1680869.0,23607712.0
2015-05-04,71800,73600,71100,72900,69314,1721002.0,23607712.0
2015-05-06,72900,73500,71800,71900,53011,1697394.0,23607712.0
2015-05-07,71400,72300,69700,72100,37814,1702116.0,23607712.0
2015-05-08,72100,72600,70700,71600,30639,1690312.0,23607712.0
2015-05-11,74500,78400,73900,76600,260420,1808351.0,23607712.0
2015-05-12,76800,80000,76600,78200,194310,1846123.0,23607712.0
2015-05-13,77600,79900,77400,79800,124815,1883895.0,23607712.0
2015-05-14,79800,81100,78800,80300,146777,1895699.0,23607712.0
2015-05-15,80900,80900,78500,79800,73776,1883895.0,23607712.0
2015-05-18,79400,80400,78300,80400,74136,1898060.0,23607712.0
2015-05-19,80800,82500,79900,82000,102133,1935832.0,23607712.0
2015-05-20,84600,84600,80700,82000,92268,1935832.0,23607712.0
2015-05-21,81900,83800,80500,83200,107032,1964162.0,23607712.0
2015-05-22,84000,85000,82300,83300,65287,1966522.0,23607712.0
2015-05-26,83300,83900,81600,82200,41603,1940554.0,23607712.0
2015-05-27,83500,85100,80000,83600,110085,1973605.0,23607712.0
2015-05-28,82300,83900,80500,80600,82993,1902782.0,23607712.0
2015-05-29,80800,84000,80800,84000,94927,1983048.0,23607712.0
2015-06-01,82500,83900,79500,81200,128265,1916946.0,23607712.0
2015-06-02,81200,81500,79000,80900,105012,1909864.0,23607712.0
2015-06-03,81000,82100,79200,81000,65059,1912225.0,23607712.0
2015-06-04,81700,82700,80000,81700,81512,1928750.0,23607712.0
2015-06-05,82000,82100,79200,80100,61641,1890978.0,23607712.0
2015-06-08,79300,79900,77200,77700,116955,1834319.0,23607712.0
2015-06-09,76900,79300,76700,78100,71378,1843762.0,23607712.0
2015-06-10,78700,78900,74400,76300,139625,1801268.0,23607712.0
2015-06-11,76600,77500,74600,74900,87098,1768218.0,23607712.0
2015-06-12,75200,76300,73700,74400,122901,1756414.0,23607712.0
2015-06-15,73100,73800,72100,72700,84314,1716281.0,23607712.0
2015-06-16,72500,72800,67100,69300,292818,1636014.0,23607712.0
2015-06-17,69600,71300,68200,71200,119889,1680869.0,23607712.0
2015-06-18,70900,71100,69600,70200,93496,1657261.0,23607712.0
2015-06-19,69700,70700,69000,69500,67656,1640736.0,23607712.0
2015-06-22,70000,75800,69700,74800,138340,1765857.0,23607712.0
2015-06-23,74600,75000,72600,74300,78574,1754053.0,23607712.0
2015-06-24,74500,76300,74000,75800,74149,1789465.0,23607712.0
2015-06-25,75100,75900,72900,73100,119939,1725724.0,23607712.0
2015-06-26,73100,75000,72700,74800,73886,1765857.0,23607712.0
2015-06-29,73500,74700,72700,72700,45821,1716281.0,23607712.0
2015-06-30,72600,75900,70400,75700,65100,1787104.0,23607712.0
2015-07-01,75000,75200,73800,74300,54582,1754053.0,23607712.0
2015-07-02,73700,74700,72300,72500,59926,1711559.0,23607712.0
2015-07-03,72500,74000,71400,73100,58315,1725724.0,23607712.0
2015-07-06,72300,72600,70300,71800,70512,1695034.0,23607712.0
2015-07-07,71300,72500,67500,71800,120324,1695034.0,23607712.0
2015-07-08,71400,71400,68200,68700,104373,1621850.0,23607712.0
2015-07-09,68000,68000,64800,66500,152315,1569913.0,23607712.0
2015-07-10,65700,67400,65700,67100,56900,1584077.0,23607712.0
2015-07-13,67100,69000,66200,69000,67733,1628932.0,23607712.0
2015-07-14,69200,69700,68100,69100,98016,1631293.0,23607712.0
2015-07-15,68500,69700,68000,69700,49626,1645458.0,23607712.0
2015-07-16,69000,70300,68700,69700,78866,1645458.0,23607712.0
2015-07-17,69200,70000,66900,67400,115934,1591160.0,23607712.0
2015-07-20,67000,67300,65200,65700,82804,1551027.0,23607712.0
2015-07-21,66100,66600,65300,66600,58410,1572274.0,23607712.0
2015-07-22,66500,66500,65200,65700,39256,1551027.0,23607712.0
2015-07-23,66300,68400,66200,68300,70002,1612407.0,23607712.0
2015-07-24,67400,69100,66500,68500,68203,1617128.0,23607712.0
2015-07-27,67300,67600,63400,63800,167633,1506172.0,23607712.0
2015-07-28,63500,64700,62000,62900,128098,1484925.0,23607712.0
2015-07-29,63400,64700,62700,64700,60201,1527419.0,23607712.0
2015-07-30,61900,64500,61900,62900,47024,1484925.0,23607712.0
2015-07-31,62900,64200,62500,64200,42724,1515615.0,23607712.0
2015-08-03,64000,64000,62600,62600,51386,1477843.0,23607712.0
2015-08-04,62500,65200,62000,64500,90486,1522697.0,23607712.0
2015-08-05,63800,64500,62800,63500,110871,1499090.0,23607712.0
2015-08-06,63500,63900,60200,60400,179197,1425906.0,23607712.0
2015-08-07,60400,65200,60400,64000,239490,1510894.0,23607712.0
2015-08-10,64000,65500,62900,64200,107771,1515615.0,23607712.0
2015-08-11,64800,65600,62300,63200,121595,1492007.0,23607712.0
2015-08-12,63000,63300,60600,62300,99825,1470760.0,23607712.0
2015-08-13,62500,62700,61200,62200,63025,1468400.0,23607712.0
2015-08-17,62000,63000,61500,62300,48664,1470760.0,23607712.0
2015-08-18,62100,62700,61000,61100,55190,1442431.0,23607712.0
2015-08-19,60500,64500,60500,63300,150535,1494368.0,23607712.0
2015-08-20,64400,64400,61800,62600,80266,1477843.0,23607712.0
2015-08-21,60000,64800,58000,63600,97664,1501450.0,23607712.0
2015-08-24,61000,63600,60000,60500,121494,1428267.0,23607712.0
2015-08-25,60500,61500,59000,60500,95611,1428267.0,23607712.0
2015-08-26,59700,62200,59400,62200,125504,1468400.0,23607712.0
2015-08-27,62400,66500,62400,66300,326302,1565191.0,23607712.0
2015-08-28,67700,67700,64700,65900,112976,1555748.0,23607712.0
2015-08-31,65000,65500,64500,64900,32589,1532141.0,23607712.0
2015-09-01,64200,66000,62700,63100,64122,1489647.0,23607712.0
2015-09-02,63200,64400,61800,63600,68605,1501450.0,23607712.0
2015-09-03,64400,64500,61700,62600,48638,1477843.0,23607712.0
2015-09-04,62600,63000,59800,59800,105170,1411741.0,23607712.0
2015-09-07,59000,60300,58200,58200,95264,1373969.0,23607712.0
2015-09-08,58200,59500,56900,57100,104508,1348000.0,23607712.0
2015-09-09,57500,59800,57500,59300,59995,1399937.0,23607712.0
2015-09-10,58200,61100,58200,61000,64926,1440070.0,23607712.0
2015-09-11,61200,61200,59000,60000,53116,1416463.0,23607712.0
2015-09-14,61000,61000,58500,59000,61066,1392855.0,23607712.0
2015-09-15,58900,61500,58900,60900,71464,1437710.0,23607712.0
2015-09-16,61900,64700,61700,64000,140015,1510894.0,23607712.0
2015-09-17,64000,64400,62300,63300,57891,1494368.0,23607712.0
2015-09-18,63400,64800,63400,64500,104155,1522697.0,23607712.0
2015-09-21,64400,65200,63500,64500,50327,1522697.0,23607712.0
2015-09-22,65400,67400,64500,67200,91801,1586438.0,23607712.0
2015-09-23,67500,68600,66900,67600,152207,1595881.0,23607712.0
2015-09-24,68500,69700,66700,67800,105756,1600603.0,23607712.0
2015-09-25,67800,67800,64900,67000,75286,1581717.0,23607712.0
2015-09-30,66700,66700,64700,66200,60663,1562831.0,23607712.0
2015-10-01,66300,67100,64500,66000,43043,1558109.0,23607712.0
2015-10-02,67300,68200,64800,65900,99755,1555748.0,23607712.0
2015-10-05,66900,67600,65900,66700,26811,1574634.0,23607712.0
2015-10-06,67700,67800,64900,65200,53166,1539223.0,23607712.0
2015-10-07,65200,66000,64000,64500,29021,1522697.0,23607712.0
2015-10-08,64100,65300,63200,64000,51142,1510894.0,23607712.0
2015-10-12,63500,63700,61400,61500,102989,1451874.0,23607712.0
2015-10-13,61800,62600,61500,61800,47779,1458957.0,23607712.0
2015-10-14,61200,62600,60900,62200,49468,1468400.0,23607712.0
2015-10-15,62500,62500,61100,61700,37256,1456596.0,23607712.0
2015-10-16,62000,62200,60800,61000,57196,1440070.0,23607712.0
2015-10-19,61700,61700,60700,61400,40083,1449514.0,23607712.0
2015-10-20,61600,61600,60000,60700,55266,1432988.0,23607712.0
2015-10-21,60600,61200,59500,59700,105918,1409380.0,23607712.0
2015-10-22,59800,60300,58200,58400,88582,1378690.0,23607712.0
2015-10-23,58600,60300,58200,59900,71201,1414102.0,23607712.0
2015-10-26,60400,61300,60200,61100,38328,1442431.0,23607712.0
2015-10-27,61200,61200,59600,59700,53749,1409380.0,23607712.0
2015-10-28,59800,60200,58400,59100,64441,1395216.0,23607712.0
2015-10-29,59100,59400,58400,58400,37712,1378690.0,23607712.0
2015-10-30,58600,58800,57000,58200,69471,1373969.0,23607712.0
2015-11-02,58200,58500,57100,57300,79562,1352722.0,23607712.0
2015-11-03,58000,58900,57600,57700,65389,1362165.0,23607712.0
2015-11-04,57900,60700,57900,60500,104840,1428267.0,23607712.0
2015-11-05,60900,60900,59200,60600,67818,1430627.0,23607712.0
2015-11-06,60000,60600,59300,59600,46415,1407020.0,23607712.0
2015-11-09,57600,58500,56500,56500,165669,1333836.0,23607712.0
2015-11-10,56700,56800,55400,56000,57061,1322032.0,23607712.0
2015-11-11,56100,56700,55300,56400,44433,1331475.0,23607712.0
2015-11-12,56500,57000,55300,57000,35832,1345640.0,23607712.0
2015-11-13,55600,56600,55300,56000,70209,1322032.0,23607712.0
2015-11-16,54000,55200,53500,53500,94751,1263013.0,23607712.0
2015-11-17,54700,56200,54100,56100,76802,1324393.0,23607712.0
2015-11-18,56600,57400,55800,55800,61095,1317310.0,23607712.0
2015-11-19,56900,57800,56100,57500,58011,1357443.0,23607712.0
2015-11-20,57400,57900,56900,57600,32923,1359804.0,23607712.0
2015-11-23,57900,58500,56500,57600,25053,1359804.0,23607712.0
2015-11-24,57100,58200,57100,58000,21080,1369247.0,23607712.0
2015-11-25,57800,58600,57800,58400,49404,1378690.0,23607712.0
2015-11-26,58700,58800,57000,58000,63641,1369247.0,23607712.0
2015-11-27,58200,58500,57600,58000,34373,1369247.0,23607712.0
2015-11-30,57900,58300,56700,58000,49420,1369247.0,23607712.0
2015-12-01,58000,59800,57700,59400,49836,1402298.0,23607712.0
2015-12-02,59400,60100,58600,60000,44104,1416463.0,23607712.0
2015-12-03,60000,60300,59300,59800,29501,1411741.0,23607712.0
2015-12-04,58900,60400,58900,59600,37707,1407020.0,23607712.0
2015-12-07,60200,60200,59200,60100,30714,1418823.0,23607712.0
2015-12-08,60300,60300,59200,59300,32658,1399937.0,23607712.0
2015-12-09,59200,59800,58400,59800,74037,1411741.0,23607712.0
2015-12-10,59800,59800,57300,58400,52441,1378690.0,23607712.0
2015-12-11,58400,58400,56100,56200,79714,1326753.0,23607712.0
2015-12-14,55800,55800,54500,55200,70689,1303146.0,23607712.0
2015-12-15,55800,55900,54200,55600,70485,1312589.0,23607712.0
2015-12-16,56000,56300,55300,55900,38866,1319671.0,23607712.0
2015-12-17,56200,57100,55500,57100,31311,1348000.0,23607712.0
2015-12-18,56600,57300,55700,57000,44276,1345640.0,23607712.0
2015-12-21,56500,57500,55800,57100,65341,1348000.0,23607712.0
2015-12-22,57500,57500,56400,57500,29788,1357443.0,23607712.0
2015-12-23,57500,58900,57000,58600,44940,1383412.0,23607712.0
2015-12-24,59000,59400,58000,59200,34821,1397577.0,23607712.0
2015-12-28,59400,59400,58200,59300,27920,1399937.0,23607712.0
2015-12-29,59200,59200,57900,58300,29707,1376330.0,23607712.0
2015-12-30,58800,59300,57600,59000,26662,1392855.0,23607712.0
2016-01-04,59000,59000,57000,57000,19553,1345640.0,23607712.0
2016-01-05,56000,57500,56000,56900,25890,1343279.0,23607712.0
2016-01-06,57300,60600,57000,60000,71500,1416463.0,23607712.0
2016-01-07,60000,61600,59600,60400,79758,1425906.0,23607712.0
2016-01-08,59300,60000,58400,58400,52288,1378690.0,23607712.0
2016-01-11,58500,58900,57600,57600,16375,1359804.0,23607712.0
2016-01-12,57700,58300,57200,57600,18816,1359804.0,23607712.0
2016-01-13,57600,59600,57500,59200,25980,1397577.0,23607712.0
2016-01-14,58500,59200,57800,58700,23805,1385773.0,23607712.0
2016-01-15,59200,61200,59100,59400,93982,1402298.0,23607712.0
2016-01-18,58900,60300,58900,59600,33886,1407020.0,23607712.0
2016-01-19,58400,59200,57100,57500,77146,1357443.0,23607712.0
2016-01-20,57500,57500,54500,55000,96752,1298424.0,23607712.0
2016-01-21,55500,56000,54800,55800,39133,1317310.0,23607712.0
2016-01-22,55300,56800,55300,56500,24196,1333836.0,23607712.0
2016-01-25,56500,57400,56500,57200,35810,1350361.0,23607712.0
2016-01-26,57000,57200,55300,55700,57224,1314950.0,23607712.0
2016-01-27,56500,56500,55400,55800,35130,1317310.0,23607712.0
2016-01-28,55600,56500,55600,56500,18770,1333836.0,23607712.0
2016-01-29,56500,56500,55600,56000,33672,1322032.0,23607712.0
2016-02-01,56000,56500,55500,56300,40101,1329114.0,23607712.0
2016-02-02,56300,56300,54700,54800,77009,1293703.0,23607712.0
2016-02-03,54800,55000,53800,54500,41967,1286620.0,23607712.0
2016-02-04,54500,55600,54500,55300,23988,1305506.0,23607712.0
2016-02-05,55400,55400,54400,54900,24225,1296063.0,23607712.0
2016-02-11,53000,54000,53000,53300,22115,1258291.0,23607712.0
2016-02-12,52600,53000,51600,51800,51524,1222879.0,23607712.0
2016-02-15,52800,52800,51300,51500,54363,1215797.0,23607712.0
2016-02-16,51600,52800,51600,52400,39629,1237044.0,23607712.0
2016-02-17,52400,52800,51900,52300,25728,1234683.0,23607712.0
2016-02-18,52500,53300,52100,52400,42069,1237044.0,23607712.0
2016-02-19,52400,52600,52100,52400,21209,1237044.0,23607712.0
2016-02-22,52400,53200,52400,53200,29352,1255930.0,23607712.0
2016-02-23,53500,53700,52700,52900,28855,1248848.0,23607712.0
2016-02-24,52500,53400,52400,52900,28772,1248848.0,23607712.0
2016-02-25,53200,53400,52400,52800,21318,1246487.0,23607712.0
2016-02-26,52900,53100,52500,52800,24408,1246487.0,23607712.0
2016-02-29,53100,53500,52700,53300,40563,1258291.0,23607712.0
2016-03-02,53300,54600,53200,54200,49626,1279538.0,23607712.0
2016-03-03,54200,54800,54200,54700,52629,1291342.0,23607712.0
2016-03-04,54900,54900,53600,54000,48483,1274816.0,23607712.0
2016-03-07,54400,54600,52600,52900,107201,1248848.0,23607712.0
2016-03-08,52900,53300,52700,53300,51771,1258291.0,23607712.0
2016-03-09,53300,53600,52800,53500,40264,1263013.0,23607712.0
2016-03-10,53500,54600,53500,54500,57747,1286620.0,23607712.0
2016-03-11,54700,54700,53700,54000,39876,1274816.0,23607712.0
2016-03-14,54400,54500,53500,53800,28608,1270095.0,23607712.0
2016-03-15,54200,54200,53300,53400,35523,1260652.0,23607712.0
2016-03-16,53700,53700,52800,53000,55437,1251209.0,23607712.0
2016-03-17,53200,53600,53000,53600,50523,1265373.0,23607712.0
2016-03-18,53700,53900,53200,53700,33833,1267734.0,23607712.0
2016-03-21,53800,54000,52400,52800,65919,1246487.0,23607712.0
2016-03-22,52800,53200,52100,52400,59196,1237044.0,23607712.0
2016-03-23,52600,53300,52400,52700,30385,1244126.0,23607712.0
2016-03-24,52700,52900,52200,52600,22548,1241766.0,23607712.0
2016-03-25,52500,52600,52000,52600,38722,1241766.0,23607712.0
2016-03-28,52600,52600,51900,52200,28646,1232323.0,23607712.0
2016-03-29,52100,52300,51500,51700,56872,1220519.0,23607712.0
2016-03-30,51700,52000,51400,51600,66373,1218158.0,23607712.0
2016-03-31,51600,52100,50800,51200,80068,1208715.0,23607712.0
2016-04-01,51200,51800,50500,51000,92885,1203993.0,23607712.0
2016-04-04,51100,51500,50700,51100,44492,1206354.0,23607712.0
2016-04-05,51400,52600,51400,52400,85381,1237044.0,23607712.0
2016-04-06,52400,52400,51400,51900,60261,1225240.0,23607712.0
2016-04-07,52000,52000,51100,51500,50871,1215797.0,23607712.0
2016-04-08,51500,51500,50500,51000,82262,1203993.0,23607712.0
2016-04-11,51100,51300,50500,50700,47155,1196911.0,23607712.0
2016-04-12,50900,51000,50000,50400,84834,1189829.0,23607712.0
2016-04-14,50600,50800,50000,50100,114999,1182746.0,23607712.0
2016-04-15,50500,51900,50400,51700,133107,1220519.0,23607712.0
2016-04-18,51700,52200,51200,51800,65814,1222879.0,23607712.0
2016-04-19,52000,52000,51300,51500,68611,1215797.0,23607712.0
2016-04-20,51300,51600,50700,51200,113945,1208715.0,23607712.0
2016-04-21,51200,51500,50900,50900,79408,1201633.0,23607712.0
2016-04-22,51000,54300,50900,53900,411503,1272456.0,23607712.0
2016-04-25,53500,54300,53300,53900,128859,1272456.0,23607712.0
2016-04-26,54300,54700,53000,54600,137558,1288981.0,23607712.0
2016-04-27,54000,54700,53800,54300,122041,1281899.0,23607712.0
2016-04-28,54500,55000,54000,54400,106997,1284260.0,23607712.0
2016-04-29,54100,56900,54000,56400,173329,1331475.0,23607712.0
2016-05-02,56200,56800,55000,55700,133096,1314950.0,23607712.0
2016-05-03,56200,56200,54100,54600,113034,1288981.0,23607712.0
2016-05-04,54300,55800,54000,55400,113923,1307867.0,23607712.0
2016-05-09,54000,55500,51900,54700,209400,1291342.0,23607712.0
2016-05-10,54700,55200,53200,55100,107401,1300785.0,23607712.0
2016-05-11,55500,55500,54200,54600,94345,1288981.0,23607712.0
2016-05-12,54300,55000,53200,54500,73314,1286620.0,23607712.0
2016-05-13,54200,54700,53000,53000,72400,1251209.0,23607712.0
2016-05-16,52800,52800,51900,52100,96912,1229962.0,23607712.0
2016-05-17,51900,52200,51100,51900,81330,1225240.0,23607712.0
2016-05-18,52000,52000,51000,51200,47822,1208715.0,23607712.0
2016-05-19,51500,51500,50200,51000,116671,1203993.0,23607712.0
2016-05-20,51200,52100,51200,52100,56228,1229962.0,23607712.0
2016-05-23,52300,52300,51200,51500,50990,1215797.0,23607712.0
2016-05-24,51500,51800,50700,51400,83235,1213436.0,23607712.0
2016-05-25,51400,52400,50900,52200,69130,1232323.0,23607712.0
2016-05-26,52200,52300,51200,51200,51935,1208715.0,23607712.0
2016-05-27,51300,51700,50900,51500,47387,1215797.0,23607712.0
2016-05-30,51300,51600,50900,51000,50307,1203993.0,23607712.0
2016-05-31,51300,51800,50700,51800,76197,1222879.0,23607712.0
2016-06-01,51700,51700,50700,50900,89768,1201633.0,23607712.0
2016-06-02,50900,51300,50700,50900,53538,1201633.0,23607712.0
2016-06-03,51000,51900,50800,51600,61628,1218158.0,23607712.0
2016-06-07,51900,52500,51000,52300,68977,1234683.0,23607712.0
2016-06-08,52400,53200,51700,52800,106661,1246487.0,23607712.0
2016-06-09,52800,52900,51500,52000,70815,1227601.0,23607712.0
2016-06-10,51900,51900,50300,50900,118186,1201633.0,23607712.0
2016-06-13,49950,49950,48050,48650,167210,1148515.0,23607712.0
2016-06-14,48050,48600,48050,48350,95295,1141433.0,23607712.0
2016-06-15,48350,48600,48250,48600,51260,1147335.0,23607712.0
2016-06-16,48600,48600,47050,47950,108487,1131990.0,23607712.0
2016-06-17,47600,48200,47600,47900,61990,1130809.0,23607712.0
2016-06-20,48000,48250,47700,47850,53893,1129629.0,23607712.0
2016-06-21,48100,48600,48050,48400,60742,1142613.0,23607712.0
2016-06-22,48550,48550,47600,47700,127514,1126088.0,23607712.0
2016-06-23,47650,47650,47250,47550,82640,1122547.0,23607712.0
