한화손해보험(000370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-10-28,4246,5305,4233,5306,212113,171892.0,30477244.0
2008-10-29,6067,6095,5032,5598,356008,181340.0,30477244.0
2008-10-30,6208,6434,5879,6434,420300,208464.0,30477244.0
2008-10-31,6434,6848,6349,6491,914959,210293.0,30477244.0
2008-11-03,6594,7299,6518,6952,814685,225227.0,30477244.0
2008-11-04,7083,7083,6585,6942,480938,224922.0,30477244.0
2008-11-05,7158,7977,7064,7715,1345659,249913.0,30477244.0
2008-11-06,7148,7337,6556,6557,428691,212426.0,30477244.0
2008-11-07,5945,6999,5936,6868,528011,222484.0,30477244.0
2008-11-10,7008,7177,6640,6848,450300,221874.0,30477244.0
2008-11-11,6679,6744,6491,6557,190431,212426.0,30477244.0
2008-11-12,6142,6594,6142,6454,174500,209074.0,30477244.0
2008-11-13,6114,6142,5738,6040,253922,195664.0,30477244.0
2008-11-14,6424,6726,6124,6341,181410,205417.0,30477244.0
2008-11-17,6302,6444,6067,6285,121224,203588.0,30477244.0
2008-11-18,6048,6179,5879,5880,106686,190483.0,30477244.0
2008-11-19,5898,5926,5597,5663,231101,183473.0,30477244.0
2008-11-20,5192,5361,5004,5033,136134,163053.0,30477244.0
2008-11-21,4750,5540,4694,5325,155558,172501.0,30477244.0
2008-11-24,5333,5681,5183,5278,146211,170977.0,30477244.0
2008-11-25,5663,5757,5220,5287,115646,171282.0,30477244.0
2008-11-26,5314,5718,5314,5598,329631,181340.0,30477244.0
2008-11-27,5766,5963,5597,5824,366273,188654.0,30477244.0
2008-11-28,5851,6152,5738,5748,246874,186216.0,30477244.0
2008-12-01,5766,5888,5408,5710,340774,184997.0,30477244.0
2008-12-02,5296,5540,5296,5475,126462,177378.0,30477244.0
2008-12-03,5625,5766,5502,5663,161526,183473.0,30477244.0
2008-12-04,5785,5851,5437,5485,132600,177682.0,30477244.0
2008-12-05,5484,5549,5324,5541,96686,179511.0,30477244.0
2008-12-08,5747,6133,5710,6096,290929,197493.0,30477244.0
2008-12-09,6283,6283,5973,6087,183975,197188.0,30477244.0
2008-12-10,6152,6397,5945,6247,286852,202369.0,30477244.0
2008-12-11,6340,6538,6020,6350,330670,205721.0,30477244.0
2008-12-12,6293,6293,5841,6012,233942,194750.0,30477244.0
2008-12-15,6077,6518,6077,6520,235584,211207.0,30477244.0
2008-12-16,6481,6650,6302,6632,270205,214865.0,30477244.0
2008-12-17,6970,7619,6754,6840,2408942,221570.0,30477244.0
2008-12-18,6961,7026,6491,6614,502745,214255.0,30477244.0
2008-12-19,6509,6914,6509,6821,265962,220960.0,30477244.0
2008-12-22,6895,6970,6716,6773,370623,219436.0,30477244.0
2008-12-23,6763,7083,6632,6632,657230,214865.0,30477244.0
2008-12-24,6585,6687,6226,6312,262880,204502.0,30477244.0
2008-12-26,6359,6500,6048,6059,297056,196273.0,30477244.0
2008-12-29,5983,6105,5718,5786,176111,187435.0,30477244.0
2008-12-30,5804,6057,5757,5993,135723,194140.0,30477244.0
2009-01-02,6048,6424,5973,6387,209221,206940.0,30477244.0
2009-01-05,6538,6575,6312,6360,191633,206026.0,30477244.0
2009-01-06,6321,6509,6321,6397,183282,207245.0,30477244.0
2009-01-07,6500,6773,6434,6679,443072,216388.0,30477244.0
2009-01-08,6491,6744,6406,6491,373540,210293.0,30477244.0
2009-01-09,6961,7460,6773,6821,1993013,220960.0,30477244.0
2009-01-12,6829,7121,6528,6529,698253,211512.0,30477244.0
2009-01-13,6509,6726,6491,6708,310548,217303.0,30477244.0
2009-01-14,6679,6914,6547,6868,203735,222484.0,30477244.0
2009-01-15,6556,6660,6039,6040,300404,195664.0,30477244.0
2009-01-16,6208,6613,6067,6548,441996,212122.0,30477244.0
2009-01-19,6679,6726,6415,6491,277153,210293.0,30477244.0
2009-01-20,6462,6462,6067,6256,200427,202674.0,30477244.0
2009-01-21,5879,6283,5879,6030,176896,195359.0,30477244.0
2009-01-22,6387,6669,6152,6303,430157,204198.0,30477244.0
2009-01-23,6255,6255,6048,6096,159623,197493.0,30477244.0
2009-01-28,6226,6556,6218,6434,265105,208464.0,30477244.0
2009-01-29,6556,6679,6397,6407,202031,207550.0,30477244.0
2009-01-30,6293,6491,6171,6491,135885,210293.0,30477244.0
2009-02-02,6424,6820,6397,6510,377495,210903.0,30477244.0
2009-02-03,6603,6697,6509,6670,162896,216084.0,30477244.0
2009-02-04,6810,6820,6575,6679,239708,216388.0,30477244.0
2009-02-05,6613,6707,6500,6548,202590,212122.0,30477244.0
2009-02-06,6669,6735,6566,6679,231403,216388.0,30477244.0
2009-02-09,6820,7036,6782,6868,655941,222484.0,30477244.0
2009-02-10,6961,7008,6660,6746,265115,218522.0,30477244.0
2009-02-11,6538,6932,6500,6934,340180,224617.0,30477244.0
2009-02-12,6932,6979,6754,6858,145000,222179.0,30477244.0
2009-02-13,6914,7243,6801,7244,421904,234675.0,30477244.0
2009-02-16,7195,7375,6961,7009,497864,227055.0,30477244.0
2009-02-17,7704,7864,6970,6990,1330672,226446.0,30477244.0
2009-02-18,6970,7140,6726,6915,468904,224008.0,30477244.0
2009-02-19,6961,7046,6556,6585,331542,213341.0,30477244.0
2009-02-20,6406,6491,5983,6115,225131,198102.0,30477244.0
2009-02-23,5926,6236,5926,6209,143831,201150.0,30477244.0
2009-02-24,5841,5916,5785,5880,178969,190483.0,30477244.0
2009-02-25,6067,6086,5785,5786,148544,187435.0,30477244.0
2009-02-26,5775,5954,5606,5616,250432,181949.0,30477244.0
2009-02-27,5785,5851,5455,5692,154631,184387.0,30477244.0
2009-03-02,5540,5559,5220,5278,154377,170977.0,30477244.0
2009-03-03,4900,5239,4891,5174,104134,167625.0,30477244.0
2009-03-04,5211,5408,5088,5410,74910,175244.0,30477244.0
2009-03-05,5437,5549,5230,5240,117744,169758.0,30477244.0
2009-03-06,5032,5173,4994,5090,101790,164882.0,30477244.0
2009-03-09,5333,5333,5164,5240,92602,169758.0,30477244.0
2009-03-10,5098,5569,5098,5569,106870,180425.0,30477244.0
2009-03-11,5832,5832,5663,5777,177069,187130.0,30477244.0
2009-03-12,5757,5813,5502,5626,73540,182254.0,30477244.0
2009-03-13,5738,5879,5681,5710,140380,184997.0,30477244.0
2009-03-16,5710,5963,5710,5833,194808,188959.0,30477244.0
2009-03-17,5907,6707,5851,6708,684977,217303.0,30477244.0
2009-03-18,6867,6923,6585,6868,397150,222484.0,30477244.0
2009-03-19,6979,7431,6782,6783,762595,219741.0,30477244.0
2009-03-20,6782,6932,6707,6915,212691,224008.0,30477244.0
2009-03-23,7046,7299,6961,7178,330391,232541.0,30477244.0
2009-03-24,7507,7525,7187,7291,327305,236199.0,30477244.0
2009-03-25,7205,7309,7055,7310,255600,236808.0,30477244.0
2009-03-26,7309,7440,7234,7403,250672,239856.0,30477244.0
2009-03-27,7525,7544,7008,7018,273105,227360.0,30477244.0
2009-03-30,6961,7017,6632,6858,196928,222179.0,30477244.0
2009-03-31,6857,7055,6829,7056,149051,228579.0,30477244.0
2009-04-01,7017,7704,6970,7470,719335,241989.0,30477244.0
2009-04-02,7666,7986,7460,7715,588601,249913.0,30477244.0
2009-04-03,7864,8184,7685,8025,545891,259971.0,30477244.0
2009-04-06,8156,8344,8043,8100,489896,262409.0,30477244.0
2009-04-07,8099,8203,7948,8119,282519,263019.0,30477244.0
2009-04-08,8024,8560,7798,8109,571053,262714.0,30477244.0
2009-04-09,8297,9322,8297,9116,1564602,295324.0,30477244.0
2009-04-10,9407,9924,9237,9690,964879,313916.0,30477244.0
2009-04-13,9642,9877,9388,9690,661641,313916.0,30477244.0
2009-04-14,10159,10630,9689,9878,713334,320011.0,30477244.0
2009-04-15,9595,9971,9219,9549,439089,309344.0,30477244.0
2009-04-16,10018,10630,9642,9737,716443,315439.0,30477244.0
2009-04-17,9971,10018,9219,9351,455303,302944.0,30477244.0
2009-04-20,9360,9689,9078,9596,288910,310868.0,30477244.0
2009-04-21,9219,9689,9209,9690,322735,313916.0,30477244.0
2009-04-22,9877,10018,9642,9831,468377,318487.0,30477244.0
2009-04-23,9830,9924,9500,9784,328537,316963.0,30477244.0
2009-04-24,9924,10395,9407,9502,515051,307820.0,30477244.0
2009-04-27,9689,9736,9219,9220,340227,298677.0,30477244.0
2009-04-28,9153,9407,8419,8420,394497,272771.0,30477244.0
2009-04-29,8654,8984,8278,8937,287200,289534.0,30477244.0
2009-04-30,9219,10253,9219,9878,860461,320011.0,30477244.0
2009-05-04,10065,10253,9783,10161,515143,329154.0,30477244.0
2009-05-06,10347,10442,10018,10114,378581,327630.0,30477244.0
2009-05-07,10347,10630,10159,10302,499165,333726.0,30477244.0
2009-05-08,10159,10489,10159,10302,264717,333726.0,30477244.0
2009-05-11,10536,10677,10347,10396,337347,336774.0,30477244.0
2009-05-12,10206,10395,9783,9784,325759,316963.0,30477244.0
2009-05-13,9877,10065,9595,9784,203090,316963.0,30477244.0
2009-05-14,9500,9689,9398,9455,219260,306296.0,30477244.0
2009-05-15,9595,9783,9407,9596,222479,310868.0,30477244.0
2009-05-18,9595,9595,8466,9361,249722,303249.0,30477244.0
2009-05-19,9689,9877,9595,9831,196495,318487.0,30477244.0
2009-05-20,9689,9877,9642,9690,137211,313916.0,30477244.0
2009-05-21,9500,9924,9398,9549,353615,309344.0,30477244.0
2009-05-22,9407,10536,9360,10208,974252,330678.0,30477244.0
2009-05-25,10206,10395,8748,9925,494013,321535.0,30477244.0
2009-05-26,10112,10159,9398,9455,286326,306296.0,30477244.0
2009-05-27,9642,9877,9351,9351,340840,302944.0,30477244.0
2009-05-28,9219,9500,9049,9389,166651,304163.0,30477244.0
2009-05-29,9547,9547,9331,9408,120846,304772.0,30477244.0
2009-06-01,9595,10112,9454,10067,375906,326107.0,30477244.0
2009-06-02,10347,10347,9830,9831,262466,318487.0,30477244.0
2009-06-03,10018,10630,9783,10630,653894,344393.0,30477244.0
2009-06-04,10583,11147,10065,10067,1020635,326107.0,30477244.0
2009-06-05,10347,10724,9924,10724,468075,347441.0,30477244.0
2009-06-08,10865,11383,10771,10913,685140,353536.0,30477244.0
2009-06-09,11100,11195,10583,10677,331159,345917.0,30477244.0
2009-06-10,10818,11006,10630,10771,404960,348964.0,30477244.0
2009-06-11,10677,10818,10394,10490,369991,339821.0,30477244.0
2009-06-12,10583,10583,10347,10490,224367,339821.0,30477244.0
2009-06-15,10536,10771,10065,10161,385095,329154.0,30477244.0
2009-06-16,9971,10112,9830,9878,199105,320011.0,30477244.0
2009-06-17,9830,10159,9736,9878,257314,320011.0,30477244.0
2009-06-18,9877,10300,9877,10020,290094,324583.0,30477244.0
2009-06-19,10112,10253,9971,10067,222004,326107.0,30477244.0
2009-06-22,10112,10159,9830,10020,143905,324583.0,30477244.0
2009-06-23,9642,9736,9284,9351,335869,302944.0,30477244.0
2009-06-24,9407,9454,8880,9031,210444,292582.0,30477244.0
2009-06-25,9031,9454,8984,9408,116944,304772.0,30477244.0
2009-06-26,9547,9689,9219,9220,269856,298677.0,30477244.0
2009-06-29,9228,9378,9078,9078,100022,294105.0,30477244.0
2009-06-30,9209,9341,9031,9078,125410,294105.0,30477244.0
2009-07-01,9106,9689,9039,9596,217456,310868.0,30477244.0
2009-07-02,9689,9689,9407,9596,127969,310868.0,30477244.0
2009-07-03,9247,9736,9247,9737,159383,315439.0,30477244.0
2009-07-06,9877,9877,9547,9596,159960,310868.0,30477244.0
2009-07-07,9642,9689,9500,9549,74052,309344.0,30477244.0
2009-07-08,9398,9500,9369,9408,117809,304772.0,30477244.0
2009-07-09,9595,9877,9454,9596,202337,310868.0,30477244.0
2009-07-10,9642,9783,9500,9690,119202,313916.0,30477244.0
2009-07-13,9689,9689,9172,9220,196775,298677.0,30477244.0
2009-07-14,9407,9454,9039,9257,87481,299896.0,30477244.0
2009-07-15,9275,9547,9256,9455,126279,306296.0,30477244.0
2009-07-16,9595,9689,9351,9361,91914,303249.0,30477244.0
2009-07-17,9500,9547,9341,9389,123660,304163.0,30477244.0
2009-07-20,9500,10065,9388,10020,385075,324583.0,30477244.0
2009-07-21,10065,10347,9924,10208,353746,330678.0,30477244.0
2009-07-22,10300,10442,10018,10396,281548,336774.0,30477244.0
2009-07-23,10300,10724,10253,10443,344524,338297.0,30477244.0
2009-07-24,10677,10677,10206,10208,238278,330678.0,30477244.0
2009-07-27,10347,10536,10159,10443,204608,338297.0,30477244.0
2009-07-28,10536,10818,10347,10349,307830,335250.0,30477244.0
2009-07-29,10347,11289,10300,10724,1105293,347441.0,30477244.0
2009-07-30,10818,10865,10159,10630,349590,344393.0,30477244.0
2009-07-31,10724,10818,10395,10584,354652,342869.0,30477244.0
2009-08-03,10536,10818,10394,10677,354465,345917.0,30477244.0
2009-08-04,11053,12229,11006,11760,1594554,380966.0,30477244.0
2009-08-05,11712,12041,11430,11760,545846,380966.0,30477244.0
2009-08-06,11946,12323,11806,11995,852128,388585.0,30477244.0
2009-08-07,12323,12323,11665,11948,374850,387061.0,30477244.0
2009-08-10,12088,12182,11759,11807,324836,382489.0,30477244.0
2009-08-11,11665,12041,11665,11948,209592,387061.0,30477244.0
2009-08-12,11852,12323,11712,12324,381624,399252.0,30477244.0
2009-08-13,12464,12464,11994,12183,287544,394680.0,30477244.0
2009-08-14,12276,12276,11899,11948,264636,387061.0,30477244.0
2009-08-17,11946,11994,11195,11289,284802,365727.0,30477244.0
2009-08-18,11053,11430,10865,11383,292855,368775.0,30477244.0
2009-08-19,11477,11524,11100,11101,149503,359631.0,30477244.0
2009-08-20,11100,11618,11100,11619,196287,376394.0,30477244.0
2009-08-21,11852,11899,11100,11289,302669,365727.0,30477244.0
2009-08-24,11618,11852,11383,11713,386911,379442.0,30477244.0
2009-08-25,11665,11712,11242,11430,222618,370299.0,30477244.0
2009-08-26,11524,11712,11383,11713,190981,379442.0,30477244.0
2009-08-27,11665,11852,11383,11383,262356,368775.0,30477244.0
2009-08-28,11524,11524,10912,11054,306845,358108.0,30477244.0
2009-08-31,11006,11100,10536,10724,276542,347441.0,30477244.0
2009-09-01,10959,10959,10583,10866,225423,352012.0,30477244.0
2009-09-02,10583,10818,10395,10537,221276,341345.0,30477244.0
2009-09-03,10489,10912,10489,10724,178422,347441.0,30477244.0
2009-09-04,10912,11289,10818,11195,331082,362679.0,30477244.0
2009-09-07,11336,11336,10912,10913,129027,353536.0,30477244.0
2009-09-08,11006,11053,10630,10677,214660,345917.0,30477244.0
2009-09-09,10771,10771,10253,10302,318286,333726.0,30477244.0
2009-09-10,10442,10724,10347,10724,151314,347441.0,30477244.0
2009-09-11,10771,11006,10677,10771,135140,348964.0,30477244.0
2009-09-14,10865,10865,10583,10677,108422,345917.0,30477244.0
2009-09-15,10771,11477,10771,11477,453393,371822.0,30477244.0
2009-09-16,11524,11852,11289,11524,395551,373346.0,30477244.0
2009-09-17,11712,11712,11289,11336,227399,367251.0,30477244.0
2009-09-18,11336,11665,11289,11666,214480,377918.0,30477244.0
2009-09-21,11665,11899,11477,11571,148516,374870.0,30477244.0
2009-09-22,11618,11618,11336,11336,195541,367251.0,30477244.0
2009-09-23,11336,11430,10959,11054,161748,358108.0,30477244.0
2009-09-24,10912,11147,10677,10771,178248,348964.0,30477244.0
2009-09-25,10677,10818,10583,10771,101190,348964.0,30477244.0
2009-09-28,10771,10865,10583,10677,110020,345917.0,30477244.0
2009-09-29,10818,10959,10677,10960,102051,355060.0,30477244.0
2009-09-30,10912,11006,10583,10630,123478,344393.0,30477244.0
2009-10-01,10724,10818,10395,10584,132953,342869.0,30477244.0
2009-10-05,10300,10395,10159,10208,126687,330678.0,30477244.0
2009-10-06,10253,10347,9689,9878,180810,320011.0,30477244.0
2009-10-07,10018,10159,9924,10020,113793,324583.0,30477244.0
2009-10-08,10206,10253,9971,10208,73219,330678.0,30477244.0
2009-10-09,10253,10300,10018,10161,125884,329154.0,30477244.0
2009-10-12,10253,10536,10253,10443,118634,338297.0,30477244.0
2009-10-13,10489,10489,10253,10302,73600,333726.0,30477244.0
2009-10-14,10300,10395,10112,10114,89610,327630.0,30477244.0
2009-10-15,10253,10253,10065,10114,79376,327630.0,30477244.0
2009-10-16,10159,10536,10112,10302,186970,333726.0,30477244.0
2009-10-19,10253,10442,10018,10349,81624,335250.0,30477244.0
2009-10-20,10442,10442,10065,10161,85878,329154.0,30477244.0
2009-10-21,10159,10253,10065,10114,58645,327630.0,30477244.0
2009-10-22,10065,10065,9783,9784,149206,316963.0,30477244.0
2009-10-23,9924,9971,9689,9784,76532,316963.0,30477244.0
2009-10-26,9736,9924,9689,9784,49007,316963.0,30477244.0
2009-10-27,9736,10065,9689,10067,103259,326107.0,30477244.0
2009-10-28,10018,10018,9547,9596,109969,310868.0,30477244.0
2009-10-29,9454,9547,9331,9408,93980,304772.0,30477244.0
2009-10-30,9595,9642,9500,9502,62370,307820.0,30477244.0
2009-11-02,9219,9304,9125,9200,85251,298067.0,30477244.0
2009-11-03,9219,9351,9172,9172,38096,297153.0,30477244.0
2009-11-04,9172,9500,9172,9455,41582,306296.0,30477244.0
2009-11-05,9454,9454,9237,9247,28261,299591.0,30477244.0
2009-11-06,9454,9500,9360,9408,71560,304772.0,30477244.0
2009-11-09,9341,9454,9322,9323,49533,302029.0,30477244.0
2009-11-10,9454,9500,9172,9200,59770,298067.0,30477244.0
2009-11-11,9190,9313,9134,9182,28590,297458.0,30477244.0
2009-11-12,9313,9341,9143,9145,35610,296239.0,30477244.0
2009-11-13,9134,9200,8974,8975,49350,290753.0,30477244.0
2009-11-16,8984,9125,8890,8937,34701,289534.0,30477244.0
2009-11-17,8955,9068,8937,8937,32820,289534.0,30477244.0
2009-11-18,8861,9125,8861,8994,35690,291362.0,30477244.0
2009-11-19,8992,9313,8992,9286,54890,300810.0,30477244.0
2009-11-20,9153,9313,9153,9257,28860,299896.0,30477244.0
2009-11-23,9313,9351,9181,9247,41340,299591.0,30477244.0
2009-11-24,9275,9388,9115,9125,37570,295629.0,30477244.0
2009-11-25,9360,9360,9125,9145,26206,296239.0,30477244.0
2009-11-26,9237,9237,9031,9031,36300,292582.0,30477244.0
2009-11-27,8852,8937,8523,8523,103715,276124.0,30477244.0
2009-11-30,8701,8955,8578,8956,81032,290143.0,30477244.0
2009-12-01,8965,9021,8748,8956,41290,290143.0,30477244.0
2009-12-02,8992,9237,8974,9172,51910,297153.0,30477244.0
2009-12-03,9219,9313,9134,9304,48077,301420.0,30477244.0
2009-12-04,9304,9407,9162,9398,68087,304468.0,30477244.0
2009-12-07,9407,9547,9219,9408,84797,304772.0,30477244.0
2009-12-08,9407,9547,9369,9455,70260,306296.0,30477244.0
2009-12-09,9331,9595,9331,9596,42500,310868.0,30477244.0
2009-12-10,9547,9642,9500,9596,38740,310868.0,30477244.0
2009-12-11,9642,10065,9642,9972,136873,323059.0,30477244.0
2009-12-14,10065,10206,9924,10161,78163,329154.0,30477244.0
2009-12-15,10206,10206,10018,10161,84150,329154.0,30477244.0
2009-12-16,10018,10206,9971,10067,107098,326107.0,30477244.0
2009-12-17,10065,10347,10018,10255,99441,332202.0,30477244.0
2009-12-18,10253,10253,10112,10208,47203,330678.0,30477244.0
2009-12-21,10253,10347,10065,10255,85260,332202.0,30477244.0
2009-12-22,10347,10395,10253,10302,84520,333726.0,30477244.0
2009-12-23,10253,10347,10159,10208,153030,330678.0,30477244.0
2009-12-24,10112,10912,10112,10913,162434,353536.0,30477244.0
2009-12-28,10912,11336,10771,11148,188643,361155.0,30477244.0
2009-12-29,11100,11147,10724,11148,167694,361155.0,30477244.0
2009-12-30,11100,11899,11100,11854,318637,384013.0,30477244.0
2010-01-04,11852,11946,11524,11666,154770,377918.0,30477244.0
2010-01-05,11806,11946,11289,11336,192985,367251.0,30477244.0
2010-01-06,11383,11571,11336,11430,104321,370299.0,30477244.0
2010-01-07,11477,11571,11195,11430,161926,370299.0,30477244.0
2010-01-08,11477,11806,11336,11619,124651,376394.0,30477244.0
2010-01-11,11571,11618,11242,11383,109671,368775.0,30477244.0
2010-01-12,11289,11383,11100,11242,123866,364203.0,30477244.0
2010-01-13,11100,11477,11100,11289,83723,365727.0,30477244.0
2010-01-14,11242,11524,11242,11477,89094,371822.0,30477244.0
2010-01-15,11289,11477,11100,11195,152482,362679.0,30477244.0
2010-01-18,11195,11242,10912,11242,131675,364203.0,30477244.0
2010-01-19,11147,11383,11100,11242,62887,364203.0,30477244.0
2010-01-20,11053,11100,10677,10913,255126,565371.0,48738915.0
2010-01-21,10771,10818,10583,10724,181814,555624.0,48738915.0
2010-01-22,10536,10724,10442,10724,134127,555624.0,48738915.0
2010-01-25,10583,10630,10253,10302,175251,533691.0,48738915.0
2010-01-26,10395,10489,10159,10443,138344,541002.0,48738915.0
2010-01-27,10442,10536,10206,10302,83939,533691.0,48738915.0
2010-01-28,10300,10536,10206,10490,85666,543439.0,48738915.0
2010-01-29,10347,10347,10065,10349,145461,536128.0,48738915.0
2010-02-01,10300,10724,10159,10584,75240,548313.0,48738915.0
2010-02-02,10724,10724,10347,10349,105237,536128.0,48738915.0
2010-02-03,10442,10489,10300,10349,81647,536128.0,48738915.0
2010-02-04,10347,10818,10112,10819,152349,560498.0,48738915.0
2010-02-05,10347,10583,10159,10537,153418,545876.0,48738915.0
2010-02-08,10536,10630,10253,10396,73445,538565.0,48738915.0
2010-02-09,10395,10395,10206,10255,54667,531254.0,48738915.0
2010-02-10,10442,10442,10206,10208,55787,528817.0,48738915.0
2010-02-11,10253,10536,10206,10302,106467,533691.0,48738915.0
2010-02-12,10347,10489,10300,10396,68660,538565.0,48738915.0
2010-02-16,10442,10442,10206,10208,74190,528817.0,48738915.0
2010-02-17,10347,10347,10206,10208,62940,528817.0,48738915.0
2010-02-18,10300,10300,10206,10208,34133,528817.0,48738915.0
2010-02-19,10206,10583,10159,10255,193608,531254.0,48738915.0
2010-02-22,10395,10489,10300,10302,111422,533691.0,48738915.0
2010-02-23,10347,10347,10206,10208,87465,528817.0,48738915.0
2010-02-24,10065,10300,10065,10208,64735,528817.0,48738915.0
2010-02-25,10300,10347,9924,10020,111160,519069.0,48738915.0
2010-02-26,9971,10347,9830,10349,109061,536128.0,48738915.0
2010-03-02,10253,10347,10065,10161,97233,526380.0,48738915.0
2010-03-03,10253,10253,10065,10067,60257,521506.0,48738915.0
2010-03-04,10112,10112,9924,10020,38348,519069.0,48738915.0
2010-03-05,10065,10112,9877,9972,61515,516632.0,48738915.0
2010-03-08,10018,10065,9783,9878,158913,511759.0,48738915.0
2010-03-09,9877,9971,9736,9784,81878,506885.0,48738915.0
2010-03-10,9783,9971,9736,9831,77252,509322.0,48738915.0
2010-03-11,9877,10065,9783,9972,116772,516632.0,48738915.0
2010-03-12,9971,10112,9830,10020,116968,519069.0,48738915.0
2010-03-15,9924,9924,9689,9925,93827,514196.0,48738915.0
2010-03-16,9877,9971,9783,9972,62060,516632.0,48738915.0
2010-03-17,10018,10018,9689,9737,138978,504448.0,48738915.0
2010-03-18,9783,9783,9595,9643,108095,499574.0,48738915.0
2010-03-19,9689,9830,9595,9831,89119,509322.0,48738915.0
2010-03-22,9736,9830,9642,9737,64147,504448.0,48738915.0
2010-03-23,9736,9783,9500,9596,107904,497137.0,48738915.0
2010-03-24,9689,9689,9388,9502,149086,492263.0,48738915.0
2010-03-25,9407,9454,9209,9408,117375,487389.0,48738915.0
2010-03-26,9407,9783,9407,9784,157843,506885.0,48738915.0
2010-03-29,9595,9783,9547,9737,78870,504448.0,48738915.0
2010-03-30,9736,9783,9547,9784,101811,506885.0,48738915.0
2010-03-31,9877,10159,9595,10161,283290,526380.0,48738915.0
2010-04-01,10065,10065,9736,9737,156026,504448.0,48738915.0
2010-04-02,9736,9736,9398,9502,190000,492263.0,48738915.0
2010-04-05,9500,9500,9331,9398,95726,486902.0,48738915.0
2010-04-06,9378,9500,9266,9294,83797,481540.0,48738915.0
2010-04-07,9294,9369,9266,9314,72882,482515.0,48738915.0
2010-04-08,9284,9322,9125,9267,118223,480078.0,48738915.0
2010-04-09,9228,9304,8992,9003,188165,466431.0,48738915.0
2010-04-12,9039,9039,8890,8890,74815,460583.0,48738915.0
2010-04-13,8899,8937,8823,8843,89340,458146.0,48738915.0
2010-04-14,8843,9209,8843,9154,196313,474230.0,48738915.0
2010-04-15,9219,9500,9200,9323,186841,483003.0,48738915.0
2010-04-16,9398,9398,9078,9247,59395,479104.0,48738915.0
2010-04-19,9039,9153,8917,8956,114736,463994.0,48738915.0
2010-04-20,8965,9219,8965,9172,39794,475204.0,48738915.0
2010-04-21,9294,9294,9068,9069,60294,469843.0,48738915.0
2010-04-22,9068,9181,9031,9107,93853,471793.0,48738915.0
2010-04-23,9125,9783,9125,9596,349375,497137.0,48738915.0
2010-04-26,9736,9877,9454,9596,158955,497137.0,48738915.0
2010-04-27,9642,9642,9407,9455,104045,489826.0,48738915.0
2010-04-28,9228,9369,9219,9294,80810,481540.0,48738915.0
2010-04-29,9266,9360,9106,9229,75428,478129.0,48738915.0
2010-04-30,9256,9398,9200,9304,94529,482028.0,48738915.0
2010-05-03,9388,9398,9153,9267,102688,480078.0,48738915.0
2010-05-04,9369,9378,9190,9294,51598,481540.0,48738915.0
2010-05-06,9228,9228,8927,9078,79072,470331.0,48738915.0
2010-05-07,8748,8814,8635,8815,97503,456684.0,48738915.0
2010-05-10,8843,9125,8843,9116,59436,472280.0,48738915.0
2010-05-11,9143,9304,9115,9210,49312,477154.0,48738915.0
2010-05-12,9200,9209,8843,9078,80521,470331.0,48738915.0
2010-05-13,9125,9595,9125,9361,200794,484952.0,48738915.0
2010-05-14,9304,9595,9172,9398,126582,486902.0,48738915.0
2010-05-17,9313,9547,9039,9107,125154,471793.0,48738915.0
2010-05-18,9181,9294,8908,9116,62344,472280.0,48738915.0
2010-05-19,8955,9002,8767,9003,102442,466431.0,48738915.0
2010-05-20,8955,9106,8692,8947,75048,463507.0,48738915.0
2010-05-24,8729,8833,8645,8796,73420,455709.0,48738915.0
2010-05-25,8748,8748,8240,8684,120586,449860.0,48738915.0
2010-05-26,8513,8664,8504,8664,58263,448885.0,48738915.0
2010-05-27,8645,8890,8541,8881,47506,460095.0,48738915.0
2010-05-28,9115,9115,8890,8890,33388,460583.0,48738915.0
2010-05-31,8937,8974,8805,8890,27577,460583.0,48738915.0
2010-06-01,8937,8974,8796,8833,23047,457658.0,48738915.0
2010-06-03,8974,9115,8852,9013,51345,466919.0,48738915.0
2010-06-04,8955,9059,8843,8900,35919,461070.0,48738915.0
2010-06-07,8682,8739,8607,8702,41685,450835.0,48738915.0
2010-06-08,8711,8880,8701,8881,50074,460095.0,48738915.0
2010-06-09,8758,8796,8701,8702,43856,450835.0,48738915.0
2010-06-10,8748,8843,8711,8759,39101,453759.0,48738915.0
2010-06-11,8870,9031,8833,9031,106798,467894.0,48738915.0
2010-06-14,9059,9096,8992,9098,60453,471305.0,48738915.0
2010-06-15,9106,9284,9059,9200,57626,476667.0,48738915.0
2010-06-16,9228,9313,9172,9200,44763,476667.0,48738915.0
2010-06-17,9143,9209,9039,9135,64446,473255.0,48738915.0
2010-06-18,9078,9200,9078,9200,35040,476667.0,48738915.0
2010-06-21,9275,9407,9153,9408,137254,487389.0,48738915.0
2010-06-22,9388,9407,9275,9408,88469,487389.0,48738915.0
2010-06-23,9398,9500,9275,9502,71354,492263.0,48738915.0
2010-06-24,9547,9689,9454,9690,99292,502011.0,48738915.0
2010-06-25,9547,10018,9500,10020,196195,519069.0,48738915.0
2010-06-28,10065,10112,9830,10020,126933,519069.0,48738915.0
2010-06-29,9971,9971,9689,9925,145260,514196.0,48738915.0
2010-06-30,9689,10253,9642,10208,321971,528817.0,48738915.0
2010-07-01,10065,10159,9830,10020,106128,519069.0,48738915.0
