한국항공우주(047810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-14,24550,24600,24250,24350,347474,2373519.0,97475107.0
2013-02-15,24400,24500,24250,24450,163744,2383266.0,97475107.0
2013-02-18,24500,24500,24150,24200,325519,2358898.0,97475107.0
2013-02-19,24150,24250,24150,24200,164416,2358898.0,97475107.0
2013-02-20,24300,24350,24200,24350,197883,2373519.0,97475107.0
2013-02-21,24250,24350,24050,24100,304514,2349150.0,97475107.0
2013-02-22,24050,24950,24000,24850,462339,2422256.0,97475107.0
2013-02-25,24850,24850,24450,24500,260719,2388140.0,97475107.0
2013-02-26,24300,24450,24150,24200,249220,2358898.0,97475107.0
2013-02-27,24250,24400,24200,24300,233116,2368645.0,97475107.0
2013-02-28,24350,24500,24250,24300,237121,2368645.0,97475107.0
2013-03-04,24300,24550,24150,24250,284652,2363771.0,97475107.0
2013-03-05,24250,24400,24150,24400,239441,2378393.0,97475107.0
2013-03-06,24450,24500,24200,24250,263959,2363771.0,97475107.0
2013-03-07,24200,24300,23450,23500,748636,2290665.0,97475107.0
2013-03-08,23550,23600,23300,23350,375151,2276044.0,97475107.0
2013-03-11,23200,23300,22200,22550,736806,2198064.0,97475107.0
2013-03-12,22350,22800,22350,22350,457701,2178569.0,97475107.0
2013-03-13,22450,22800,22350,22500,350303,2193190.0,97475107.0
2013-03-14,22500,23300,22450,23150,463841,2256549.0,97475107.0
2013-03-15,23350,23550,22950,23300,343567,2271170.0,97475107.0
2013-03-18,23450,24300,23400,24200,939430,2358898.0,97475107.0
2013-03-19,24150,24350,23950,24200,383770,2358898.0,97475107.0
2013-03-20,24300,24950,24250,24550,868061,2393014.0,97475107.0
2013-03-21,24750,25150,24700,24700,514791,2407635.0,97475107.0
2013-03-22,24800,25000,24350,24850,383371,2422256.0,97475107.0
2013-03-25,24900,25000,24650,24850,209118,2422256.0,97475107.0
2013-03-26,24700,25150,24350,25100,565723,2446625.0,97475107.0
2013-03-27,25250,25600,24900,25550,684599,2490489.0,97475107.0
2013-03-28,25650,25850,25350,25800,428980,2514858.0,97475107.0
2013-03-29,25950,26000,25700,25800,299609,2514858.0,97475107.0
2013-04-01,25800,25850,25100,25100,300074,2446625.0,97475107.0
2013-04-02,25300,26100,25300,25950,708327,2529479.0,97475107.0
2013-04-03,26050,26200,25600,26050,362981,2539227.0,97475107.0
2013-04-04,25800,26400,25050,26350,618799,2568469.0,97475107.0
2013-04-05,26350,26400,25700,25700,448484,2505110.0,97475107.0
2013-04-08,25450,25750,25050,25050,318593,2441751.0,97475107.0
2013-04-09,25000,25750,24850,25400,364265,2475868.0,97475107.0
2013-04-10,25700,25700,25150,25400,239578,2475868.0,97475107.0
2013-04-11,25500,25700,24900,25300,369439,2466120.0,97475107.0
2013-04-12,25300,25750,25200,25450,299693,2480741.0,97475107.0
2013-04-15,25400,25500,25050,25200,244128,2456373.0,97475107.0
2013-04-16,24850,25100,24750,25100,233463,2446625.0,97475107.0
2013-04-17,25200,25400,24600,24750,446316,2412509.0,97475107.0
2013-04-18,25150,25850,25050,25300,638325,2466120.0,97475107.0
2013-04-19,25350,26000,25000,26000,458926,2534353.0,97475107.0
2013-04-22,26350,27700,26100,27550,1380995,2685439.0,97475107.0
2013-04-23,27700,27750,27100,27300,647036,2661070.0,97475107.0
2013-04-24,27500,27700,27150,27350,569925,2665944.0,97475107.0
2013-04-25,27450,27700,27200,27650,427428,2695187.0,97475107.0
2013-04-26,27700,28150,27500,27750,603871,2704934.0,97475107.0
2013-04-29,27850,28000,27350,27350,431090,2665944.0,97475107.0
2013-04-30,27500,28050,27200,28000,564509,2729303.0,97475107.0
2013-05-02,28000,28000,27150,27500,525512,2680565.0,97475107.0
2013-05-03,27700,27800,27150,27650,289379,2695187.0,97475107.0
2013-05-06,27900,28200,27300,28200,495759,2748798.0,97475107.0
2013-05-07,28150,28650,27850,28100,897514,2739051.0,97475107.0
2013-05-08,28100,28400,28000,28250,414234,2753672.0,97475107.0
2013-05-09,28400,28950,28350,28600,505268,2787788.0,97475107.0
2013-05-10,28650,28800,27800,28050,490440,2734177.0,97475107.0
2013-05-13,27900,28050,27550,27800,293130,2709808.0,97475107.0
2013-05-14,27700,28000,27550,27750,253888,2704934.0,97475107.0
2013-05-15,27600,29150,27600,29050,735159,2831652.0,97475107.0
2013-05-16,29000,29300,28750,28850,468548,2812157.0,97475107.0
2013-05-20,29050,29400,28850,28950,498828,2821904.0,97475107.0
2013-05-21,28850,28950,28600,28800,246909,2807283.0,97475107.0
2013-05-22,28800,28850,28050,28300,528573,2758546.0,97475107.0
2013-05-23,28500,28800,28250,28250,298395,2753672.0,97475107.0
2013-05-24,28550,29500,28550,29500,865562,2875516.0,97475107.0
2013-05-27,29650,29700,29100,29650,460198,2890137.0,97475107.0
2013-05-28,29650,29800,29150,29250,340282,2851147.0,97475107.0
2013-05-29,29300,29400,28900,28900,467469,2817031.0,97475107.0
2013-05-30,28900,29500,28800,29400,390765,2865768.0,97475107.0
2013-05-31,29300,29550,28550,29550,812662,2880389.0,97475107.0
2013-06-03,29200,29350,29000,29350,337749,2860894.0,97475107.0
2013-06-04,29350,29450,28750,28900,263288,2817031.0,97475107.0
2013-06-05,28550,28750,28100,28400,466906,2768293.0,97475107.0
2013-06-07,28700,28750,27700,28500,344598,2778041.0,97475107.0
2013-06-10,28600,29300,28000,29150,438036,2841399.0,97475107.0
2013-06-11,29050,29600,28850,29400,574043,2865768.0,97475107.0
2013-06-12,29350,30500,29250,30450,1005735,2968117.0,97475107.0
2013-06-13,30550,30850,29000,30450,2048681,2968117.0,97475107.0
2013-06-14,30200,30950,30050,30650,755776,2987612.0,97475107.0
2013-06-17,30800,30850,30250,30550,482848,2977865.0,97475107.0
2013-06-18,30450,30450,29800,29900,428637,2914506.0,97475107.0
2013-06-19,30000,30300,29500,29900,504676,2914506.0,97475107.0
2013-06-20,29700,30500,29650,29750,423569,2899884.0,97475107.0
2013-06-21,29200,30350,28850,30350,492428,2958369.0,97475107.0
2013-06-24,30150,30300,29650,29900,402964,2914506.0,97475107.0
2013-06-25,29900,30100,29050,29800,495620,2904758.0,97475107.0
2013-06-26,30100,30450,29500,30450,463801,2968117.0,97475107.0
2013-06-27,30550,31000,30450,30900,583213,3011981.0,97475107.0
2013-06-28,30750,31300,30450,30500,577619,2972991.0,97475107.0
2013-07-01,30500,30800,30300,30600,314532,2982738.0,97475107.0
2013-07-02,30700,30750,30150,30550,323711,2977865.0,97475107.0
2013-07-03,30550,30750,30300,30450,268046,2968117.0,97475107.0
2013-07-04,30550,30600,30150,30400,209734,2963243.0,97475107.0
2013-07-05,30600,31250,30300,30500,493258,2972991.0,97475107.0
2013-07-08,30400,30900,30150,30750,336617,2997360.0,97475107.0
2013-07-09,31000,31000,30550,30650,123612,2987612.0,97475107.0
2013-07-10,30650,30850,30400,30700,132851,2992486.0,97475107.0
2013-07-11,30900,31100,30650,30800,307781,3002233.0,97475107.0
2013-07-12,30800,30800,30050,30150,349969,2938874.0,97475107.0
2013-07-15,30450,30650,30150,30250,274364,2948622.0,97475107.0
2013-07-16,30350,30350,29750,29750,290862,2899884.0,97475107.0
2013-07-17,29700,30000,29450,29750,239812,2899884.0,97475107.0
2013-07-18,29750,29800,29200,29200,326758,2846273.0,97475107.0
2013-07-19,29050,29200,28000,28350,736405,2763419.0,97475107.0
2013-07-22,28600,28800,28350,28450,364492,2773167.0,97475107.0
2013-07-23,28550,28850,28500,28850,254058,2812157.0,97475107.0
2013-07-24,28850,29200,28550,28900,343089,2817031.0,97475107.0
2013-07-25,28550,28950,28500,28550,183408,2782914.0,97475107.0
2013-07-26,28650,29150,28600,29000,208433,2826778.0,97475107.0
2013-07-29,28900,29100,28850,28950,130374,2821904.0,97475107.0
2013-07-30,28850,29200,28400,29200,202540,2846273.0,97475107.0
2013-07-31,29100,29350,28700,28850,217371,2812157.0,97475107.0
2013-08-01,28700,29350,28600,29350,212901,2860894.0,97475107.0
2013-08-02,29400,30000,29200,29800,335614,2904758.0,97475107.0
2013-08-05,29750,29950,29050,29150,183510,2841399.0,97475107.0
2013-08-06,28950,29150,28600,28750,211981,2802409.0,97475107.0
2013-08-07,28650,28750,28300,28500,159455,2778041.0,97475107.0
2013-08-08,28500,29050,28500,28650,150295,2792662.0,97475107.0
2013-08-09,28600,28800,28350,28550,179775,2782914.0,97475107.0
2013-08-12,28350,28650,28300,28350,101672,2763419.0,97475107.0
2013-08-13,28400,28600,28350,28600,141338,2787788.0,97475107.0
2013-08-14,29200,29700,28950,29200,428184,2846273.0,97475107.0
2013-08-16,28900,29500,28750,29200,168820,2846273.0,97475107.0
2013-08-19,29200,29300,28750,28750,168179,2802409.0,97475107.0
2013-08-20,28750,29200,28550,28900,239153,2817031.0,97475107.0
2013-08-21,28700,28800,27900,28000,413193,2729303.0,97475107.0
2013-08-22,27550,27600,26900,27300,443210,2661070.0,97475107.0
2013-08-23,27300,27700,27300,27700,197631,2700060.0,97475107.0
2013-08-26,27100,28450,27100,28300,252079,2758546.0,97475107.0
2013-08-27,27950,28250,27600,28050,174928,2734177.0,97475107.0
2013-08-28,27400,27700,26700,26700,359268,2602585.0,97475107.0
2013-08-29,26500,27100,25050,26950,482086,2626954.0,97475107.0
2013-08-30,27150,27150,26700,27000,176260,2631828.0,97475107.0
2013-09-02,26600,27400,26600,27250,120208,2656197.0,97475107.0
2013-09-03,27450,27550,27000,27000,111459,2631828.0,97475107.0
2013-09-04,27300,27300,26950,27300,105773,2661070.0,97475107.0
2013-09-05,27150,27400,27050,27400,114474,2670818.0,97475107.0
2013-09-06,28000,28150,27400,27500,150246,2680565.0,97475107.0
2013-09-09,27500,27700,27300,27500,162068,2680565.0,97475107.0
2013-09-10,27900,28300,27700,28300,246932,2758546.0,97475107.0
2013-09-11,28300,28300,27900,28100,204994,2739051.0,97475107.0
2013-09-12,28150,28500,27950,28500,212590,2778041.0,97475107.0
2013-09-13,28400,28500,28150,28150,110677,2743924.0,97475107.0
2013-09-16,28400,28450,28000,28200,94241,2748798.0,97475107.0
2013-09-17,27950,28250,27900,28150,93042,2743924.0,97475107.0
2013-09-23,28300,28300,27900,28250,131642,2753672.0,97475107.0
2013-09-24,27950,28450,27800,27800,132612,2709808.0,97475107.0
2013-09-25,27250,27400,27000,27000,328558,2631828.0,97475107.0
2013-09-26,27000,27300,27000,27000,134122,2631828.0,97475107.0
2013-09-27,27100,27300,27100,27100,105144,2641575.0,97475107.0
2013-09-30,27000,27100,26800,26800,172572,2612333.0,97475107.0
2013-10-01,26700,27200,26700,26950,99272,2626954.0,97475107.0
2013-10-02,27000,27150,26750,26750,118532,2607459.0,97475107.0
2013-10-04,26600,26650,25450,25450,372379,2480741.0,97475107.0
2013-10-07,25600,25800,24700,24800,323037,2417383.0,97475107.0
2013-10-08,25000,25150,24800,25150,310094,2451499.0,97475107.0
2013-10-10,25150,25550,24850,24900,235984,2427130.0,97475107.0
2013-10-11,25100,25800,25100,25500,191319,2485615.0,97475107.0
2013-10-14,25550,26000,25350,26000,139032,2534353.0,97475107.0
2013-10-15,25900,26500,25900,26400,171606,2573343.0,97475107.0
2013-10-16,26300,26300,25600,25750,244036,2509984.0,97475107.0
2013-10-17,26050,26050,25650,25850,143487,2519732.0,97475107.0
2013-10-18,26000,26200,25750,25900,139190,2524605.0,97475107.0
2013-10-21,25900,26100,25800,26000,100348,2534353.0,97475107.0
2013-10-22,25850,26100,25850,25950,146085,2529479.0,97475107.0
2013-10-23,26050,26550,26000,26100,254068,2544100.0,97475107.0
2013-10-24,26250,26450,25850,26100,247673,2544100.0,97475107.0
2013-10-25,26200,26900,26200,26450,378948,2578217.0,97475107.0
2013-10-28,26400,26600,26150,26400,165917,2573343.0,97475107.0
2013-10-29,26500,26950,26450,26900,290523,2622080.0,97475107.0
2013-10-30,26950,28050,26850,28050,604218,2734177.0,97475107.0
2013-10-31,28000,28250,27650,28000,378071,2729303.0,97475107.0
2013-11-01,27350,27800,27250,27600,245052,2690313.0,97475107.0
2013-11-04,27600,28200,27350,28100,244089,2739051.0,97475107.0
2013-11-05,27900,28200,27400,27450,200728,2675692.0,97475107.0
2013-11-06,27350,27900,27300,27750,147486,2704934.0,97475107.0
2013-11-07,27750,27950,26900,26900,202987,2622080.0,97475107.0
2013-11-08,26800,27500,26800,27300,192524,2661070.0,97475107.0
2013-11-11,27300,27500,26950,27400,160832,2670818.0,97475107.0
2013-11-12,27400,27650,27250,27500,159371,2680565.0,97475107.0
2013-11-13,27650,28200,27500,27700,339858,2700060.0,97475107.0
2013-11-14,27700,27950,27400,27400,218671,2670818.0,97475107.0
2013-11-15,27400,27650,27250,27600,147374,2690313.0,97475107.0
2013-11-18,27400,27850,26650,26700,306150,2602585.0,97475107.0
2013-11-19,26700,27500,26700,27500,187307,2680565.0,97475107.0
2013-11-20,27850,28350,27750,28150,375960,2743924.0,97475107.0
2013-11-21,28200,28300,27800,28200,165547,2748798.0,97475107.0
2013-11-22,28300,28400,28050,28150,203073,2743924.0,97475107.0
2013-11-25,28500,29150,28150,28250,486783,2753672.0,97475107.0
2013-11-26,28350,28400,27850,28350,201005,2763419.0,97475107.0
2013-11-27,28350,28350,27600,27900,210142,2719555.0,97475107.0
2013-11-28,28150,28300,27800,28100,145475,2739051.0,97475107.0
2013-11-29,28200,28300,27850,28000,114366,2729303.0,97475107.0
2013-12-02,27800,27950,27050,27200,198916,2651323.0,97475107.0
2013-12-03,27500,27800,27200,27450,180311,2675692.0,97475107.0
2013-12-04,27300,27500,27100,27100,129752,2641575.0,97475107.0
2013-12-05,26900,27250,26900,27000,128413,2631828.0,97475107.0
2013-12-06,27000,27350,27000,27000,137509,2631828.0,97475107.0
2013-12-09,27400,27850,27250,27700,212604,2700060.0,97475107.0
2013-12-10,27700,28200,27050,27350,197094,2665944.0,97475107.0
2013-12-11,27350,28100,27200,27750,255745,2704934.0,97475107.0
2013-12-12,28000,28750,27850,28750,716117,2802409.0,97475107.0
2013-12-13,29700,29800,28050,28050,1579097,2734177.0,97475107.0
2013-12-16,28300,28850,28250,28250,502472,2753672.0,97475107.0
2013-12-17,28600,28650,28150,28300,287927,2758546.0,97475107.0
2013-12-18,27850,28350,27750,27950,243539,2724429.0,97475107.0
2013-12-19,28200,28600,27900,28200,408911,2748798.0,97475107.0
2013-12-20,28300,28500,28100,28500,290488,2778041.0,97475107.0
2013-12-23,28600,28700,28400,28400,206182,2768293.0,97475107.0
2013-12-24,28650,28700,28250,28300,232851,2758546.0,97475107.0
2013-12-26,28200,28450,27900,28000,245978,2729303.0,97475107.0
2013-12-27,28100,28950,27900,28700,302514,2797536.0,97475107.0
2013-12-30,28700,29000,28550,29000,205237,2826778.0,97475107.0
2014-01-02,29150,29150,28000,28050,294627,2734177.0,97475107.0
2014-01-03,28050,28100,27400,27450,347971,2675692.0,97475107.0
2014-01-06,27600,27900,27600,27650,198544,2695187.0,97475107.0
2014-01-07,27650,28400,27650,28400,201736,2768293.0,97475107.0
2014-01-08,28500,28650,28250,28500,220909,2778041.0,97475107.0
2014-01-09,28350,29250,28250,28900,633874,2817031.0,97475107.0
2014-01-10,29000,29050,28500,28950,234743,2821904.0,97475107.0
2014-01-13,28950,29200,28750,28800,207208,2807283.0,97475107.0
2014-01-14,28750,28800,28150,28300,238712,2758546.0,97475107.0
2014-01-15,28650,28950,28550,28850,250211,2812157.0,97475107.0
2014-01-16,28950,29700,28950,29700,553313,2895011.0,97475107.0
2014-01-17,29750,30050,29450,29800,430326,2904758.0,97475107.0
2014-01-20,29700,30300,29550,30200,406466,2943748.0,97475107.0
2014-01-21,30000,30200,29750,30100,256313,2934001.0,97475107.0
2014-01-22,30300,30900,30100,30750,518106,2997360.0,97475107.0
2014-01-23,31000,31800,30900,31750,1085580,3094835.0,97475107.0
2014-01-24,31650,31750,30950,31700,606758,3089961.0,97475107.0
2014-01-27,31050,31350,30700,30950,481765,3016855.0,97475107.0
2014-01-28,30950,31550,30950,31350,320122,3055845.0,97475107.0
2014-01-29,31700,32350,31500,32000,561844,3119203.0,97475107.0
2014-02-03,31500,32500,31350,32300,457109,3148446.0,97475107.0
2014-02-04,32000,32200,30800,30950,545075,3016855.0,97475107.0
2014-02-05,31250,32300,30900,31600,636852,3080213.0,97475107.0
2014-02-06,31850,31900,31000,31350,424385,3055845.0,97475107.0
2014-02-07,31600,32000,31100,31500,402265,3070466.0,97475107.0
2014-02-10,31700,32800,31650,31950,618144,3114330.0,97475107.0
2014-02-11,31700,32450,31200,31950,6370825,3114330.0,97475107.0
2014-02-12,32050,32150,31550,31550,612619,3075340.0,97475107.0
2014-02-13,31550,31950,31300,31450,395258,3065592.0,97475107.0
2014-02-14,31400,31850,31350,31450,384312,3065592.0,97475107.0
2014-02-17,31700,32350,31700,31850,525626,3104582.0,97475107.0
2014-02-18,31850,32100,31450,31950,217574,3114330.0,97475107.0
2014-02-19,31750,31950,31250,31550,312037,3075340.0,97475107.0
2014-02-20,31350,31450,30750,30750,523781,2997360.0,97475107.0
2014-02-21,30900,31200,30600,30850,291661,3007107.0,97475107.0
2014-02-24,31000,31200,30800,31050,237174,3026602.0,97475107.0
2014-02-25,31050,31250,30750,30800,187453,3002233.0,97475107.0
2014-02-26,30650,31500,30500,31400,389202,3060718.0,97475107.0
2014-02-27,31500,31500,30900,31100,246303,3031476.0,97475107.0
2014-02-28,31250,31750,31200,31400,494891,3060718.0,97475107.0
2014-03-03,31100,31600,31000,31100,328644,3031476.0,97475107.0
2014-03-04,31100,31400,30750,31400,249951,3060718.0,97475107.0
2014-03-05,31600,32350,31400,32250,642678,3143572.0,97475107.0
2014-03-06,32250,32550,32000,32200,504852,3138698.0,97475107.0
2014-03-07,32500,32800,32200,32350,387003,3153320.0,97475107.0
2014-03-10,32450,32800,32050,32450,524969,3163067.0,97475107.0
2014-03-11,32400,33650,32200,33600,1016705,3275164.0,97475107.0
2014-03-12,33500,34000,33200,33650,654114,3280037.0,97475107.0
2014-03-13,33700,34600,33450,34200,751898,3333649.0,97475107.0
2014-03-14,34000,34400,33700,33950,538088,3309280.0,97475107.0
2014-03-17,34050,34400,33500,33950,408518,3309280.0,97475107.0
2014-03-18,34150,34200,33550,33800,257052,3294659.0,97475107.0
2014-03-19,33600,34200,33600,33900,377788,3304406.0,97475107.0
2014-03-20,33700,34050,33600,33650,267110,3280037.0,97475107.0
2014-03-21,33650,34500,33250,34500,583819,3362891.0,97475107.0
2014-03-24,34850,34900,34100,34250,383242,3338522.0,97475107.0
2014-03-25,34000,34450,33500,33800,341844,3294659.0,97475107.0
2014-03-26,34000,34450,33850,34100,191282,3323901.0,97475107.0
2014-03-27,34250,34300,33500,33700,252194,3284911.0,97475107.0
2014-03-28,33500,34050,33400,33500,203103,3265416.0,97475107.0
2014-03-31,33850,34350,33450,33950,346668,3309280.0,97475107.0
2014-04-01,33950,34900,33900,34350,423777,3348270.0,97475107.0
2014-04-02,34400,35200,34250,34250,633760,3338522.0,97475107.0
2014-04-03,34100,34400,33100,33200,653897,3236174.0,97475107.0
2014-04-04,33200,33300,32500,33200,481467,3236174.0,97475107.0
2014-04-07,32750,33050,32200,32350,387284,3153320.0,97475107.0
2014-04-08,32500,33000,32300,32700,268304,3187436.0,97475107.0
2014-04-09,32700,33050,32650,33050,201920,3221552.0,97475107.0
2014-04-10,32850,33150,32200,33150,432327,3231300.0,97475107.0
2014-04-11,32650,32800,31950,32500,460263,3167941.0,97475107.0
2014-04-14,32150,32550,32000,32150,184980,3133825.0,97475107.0
2014-04-15,32200,33350,32200,33350,536545,3250795.0,97475107.0
2014-04-16,33150,33200,32500,32650,282835,3182562.0,97475107.0
2014-04-17,32550,33200,32550,33200,276531,3236174.0,97475107.0
2014-04-18,33350,33350,32800,33150,177833,3231300.0,97475107.0
2014-04-21,32800,33350,32800,33100,128818,3226426.0,97475107.0
2014-04-22,33300,33750,33000,33700,295325,3284911.0,97475107.0
2014-04-23,33600,33800,33400,33500,162537,3265416.0,97475107.0
2014-04-24,33350,33500,33050,33250,154983,3241047.0,97475107.0
2014-04-25,33200,33400,32950,33250,184877,3241047.0,97475107.0
2014-04-28,33100,33150,32400,32800,211244,3197184.0,97475107.0
2014-04-29,33100,33150,32800,32800,137054,3197184.0,97475107.0
2014-04-30,32650,33250,32650,32950,194868,3211805.0,97475107.0
2014-05-02,33000,33000,32300,32750,244424,3192310.0,97475107.0
2014-05-07,32600,32600,32250,32350,208790,3153320.0,97475107.0
2014-05-08,32150,32900,32150,32900,186394,3206931.0,97475107.0
2014-05-09,33100,33700,32850,33700,376750,3284911.0,97475107.0
2014-05-12,33700,33800,33200,33200,250607,3236174.0,97475107.0
2014-05-13,33500,33550,33100,33100,211826,3226426.0,97475107.0
2014-05-14,32950,33100,32500,32650,306402,3182562.0,97475107.0
2014-05-15,32600,33000,32600,32700,226641,3187436.0,97475107.0
2014-05-16,32600,33000,32600,32900,238112,3206931.0,97475107.0
2014-05-19,32950,32950,32300,32700,335229,3187436.0,97475107.0
2014-05-20,32650,33700,32650,33700,384082,3284911.0,97475107.0
2014-05-21,33350,33400,30850,31000,1959001,3021728.0,97475107.0
2014-05-22,31350,32200,31200,32050,749492,3124077.0,97475107.0
2014-05-23,32050,32400,31600,31800,283984,3099708.0,97475107.0
2014-05-26,31500,31700,31000,31050,419520,3026602.0,97475107.0
2014-05-27,31250,31900,31150,31850,241706,3104582.0,97475107.0
2014-05-28,31600,31900,31500,31900,197889,3109456.0,97475107.0
2014-05-29,31800,31800,31000,31350,265578,3055845.0,97475107.0
2014-05-30,31350,31900,30900,31900,479748,3109456.0,97475107.0
2014-06-02,31350,31500,30850,31300,414563,3050971.0,97475107.0
2014-06-03,30850,31100,30650,31100,324260,3031476.0,97475107.0
2014-06-05,30850,31050,29500,29950,670545,2919379.0,97475107.0
2014-06-09,29950,30300,29450,29850,411440,2909632.0,97475107.0
2014-06-10,29850,30450,29750,30450,215004,2968117.0,97475107.0
2014-06-11,30500,30550,30100,30350,192346,2958369.0,97475107.0
2014-06-12,30050,30900,30050,30900,216678,3011981.0,97475107.0
2014-06-13,30900,30950,30450,30750,174210,2997360.0,97475107.0
2014-06-16,30600,30950,29550,29750,333494,2899884.0,97475107.0
2014-06-17,29800,30250,29800,29950,170781,2919379.0,97475107.0
2014-06-18,30200,30350,29700,30200,149361,2943748.0,97475107.0
2014-06-19,30500,30500,29750,30000,147106,2924253.0,97475107.0
2014-06-20,30000,30150,29500,29500,229069,2875516.0,97475107.0
2014-06-23,29550,29700,28850,28900,237481,2817031.0,97475107.0
2014-06-24,28600,29400,28600,29250,158272,2851147.0,97475107.0
2014-06-25,29100,29800,28950,29650,132269,2890137.0,97475107.0
2014-06-26,29950,31000,29800,31000,448401,3021728.0,97475107.0
2014-06-27,31050,31200,30600,31100,177542,3031476.0,97475107.0
2014-06-30,31200,31300,30800,31200,172529,3041223.0,97475107.0
2014-07-01,31000,31450,31000,31350,183573,3055845.0,97475107.0
2014-07-02,31300,31450,31000,31200,163596,3041223.0,97475107.0
2014-07-03,31050,32000,31050,32000,309375,3119203.0,97475107.0
2014-07-04,32200,32400,31950,32300,328409,3148446.0,97475107.0
2014-07-07,32200,32400,31950,32000,171923,3119203.0,97475107.0
2014-07-08,32150,32600,32000,32350,158786,3153320.0,97475107.0
2014-07-09,32350,32550,31950,32400,177518,3158193.0,97475107.0
2014-07-10,32400,32500,32200,32450,171778,3163067.0,97475107.0
2014-07-11,32250,32500,31800,32300,172078,3148446.0,97475107.0
2014-07-14,32500,32750,32200,32600,172574,3177688.0,97475107.0
2014-07-15,32850,33100,32700,32750,203862,3192310.0,97475107.0
2014-07-16,32600,33000,32050,32150,180092,3133825.0,97475107.0
2014-07-17,32000,32400,31950,32250,188300,3143572.0,97475107.0
2014-07-18,32000,32650,31900,32450,172932,3163067.0,97475107.0
2014-07-21,33300,33600,33000,33100,566562,3226426.0,97475107.0
2014-07-22,33200,33650,33050,33600,300834,3275164.0,97475107.0
2014-07-23,34200,34450,33950,34200,484779,3333649.0,97475107.0
2014-07-24,34300,34400,33800,34200,249610,3333649.0,97475107.0
2014-07-25,34200,35000,34100,34950,435145,3406755.0,97475107.0
2014-07-28,34900,35000,34450,34850,263971,3397007.0,97475107.0
2014-07-29,35500,36350,33500,34000,926208,3314154.0,97475107.0
2014-07-30,34300,35300,34250,35000,451860,3411629.0,97475107.0
2014-07-31,35450,35700,34750,35350,378676,3445745.0,97475107.0
2014-08-01,35150,35500,35000,35300,318299,3440871.0,97475107.0
2014-08-04,35300,35300,34500,34750,316007,3387260.0,97475107.0
2014-08-05,34800,35650,34750,35500,371614,3460366.0,97475107.0
2014-08-06,35450,36100,35400,35950,252038,3504230.0,97475107.0
2014-08-07,35700,36050,35100,35200,201443,3431124.0,97475107.0
2014-08-08,35450,35650,34650,35400,169707,3450619.0,97475107.0
2014-08-11,35450,35500,34750,35000,197855,3411629.0,97475107.0
2014-08-12,35150,35400,34800,35250,138516,3435998.0,97475107.0
2014-08-13,35250,36250,35000,36250,347051,3533473.0,97475107.0
2014-08-14,36000,36400,35700,35950,191528,3504230.0,97475107.0
2014-08-18,35850,35900,35400,35500,163222,3460366.0,97475107.0
2014-08-19,35500,36250,35400,36250,200668,3533473.0,97475107.0
2014-08-20,36350,36400,35950,36200,188228,3528599.0,97475107.0
2014-08-21,35850,36100,35350,35600,183838,3470114.0,97475107.0
2014-08-22,35700,36000,35500,35800,150696,3489609.0,97475107.0
2014-08-25,35700,36000,35400,35450,135777,3455493.0,97475107.0
2014-08-26,35500,35600,35200,35450,193303,3455493.0,97475107.0
2014-08-27,35500,36250,35450,36250,268638,3533473.0,97475107.0
2014-08-28,36300,36450,36050,36150,155611,3523725.0,97475107.0
2014-08-29,36250,36350,35700,35950,170967,3504230.0,97475107.0
2014-09-01,36450,37400,36450,37000,411860,3606579.0,97475107.0
2014-09-02,37050,37700,36650,36900,467583,3596831.0,97475107.0
2014-09-03,36750,38000,36750,37850,295475,3689433.0,97475107.0
2014-09-04,38000,39000,37650,38500,417394,3752792.0,97475107.0
2014-09-05,38500,39200,37850,39000,307363,3801529.0,97475107.0
2014-09-11,38900,39050,38100,38100,371928,3713802.0,97475107.0
2014-09-12,38100,38300,37300,37450,392478,3650443.0,97475107.0
2014-09-15,37700,38300,37500,38000,298726,3704054.0,97475107.0
2014-09-16,38050,38850,37800,38800,294239,3782034.0,97475107.0
2014-09-17,38950,39100,38350,38650,252596,3767413.0,97475107.0
2014-09-18,38350,38950,38350,38800,200289,3782034.0,97475107.0
2014-09-19,39000,39850,38750,39850,341944,3884383.0,97475107.0
2014-09-22,40000,40300,39450,39800,369657,3879509.0,97475107.0
2014-09-23,39650,41200,39550,40850,587088,3981858.0,97475107.0
2014-09-24,40600,41000,40100,40400,493711,3937994.0,97475107.0
2014-09-25,40350,41300,40150,41300,370475,4025722.0,97475107.0
2014-09-26,40900,42000,40600,40800,395993,3976984.0,97475107.0
2014-09-29,40300,41600,39800,41000,425228,3996479.0,97475107.0
2014-09-30,40650,41100,40550,40750,203041,3972111.0,97475107.0
2014-10-01,40650,41500,40350,40850,253022,3981858.0,97475107.0
2014-10-02,40300,41150,39950,40150,452740,3913626.0,97475107.0
2014-10-06,39700,40150,39050,39250,326706,3825898.0,97475107.0
2014-10-07,39250,39650,38000,39450,403757,3845393.0,97475107.0
2014-10-08,38950,40000,38800,39800,216124,3879509.0,97475107.0
2014-10-10,40350,41350,39950,39950,353866,3894131.0,97475107.0
2014-10-13,39950,40250,38900,39150,263824,3816150.0,97475107.0
2014-10-14,38850,39450,38650,39200,188615,3821024.0,97475107.0
2014-10-15,39200,39450,38350,39200,189482,3821024.0,97475107.0
2014-10-16,38500,39550,38350,39100,246893,3811277.0,97475107.0
