부산도시가스(015350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-03-19,11800,11900,11800,11900,9550,130900.0,11000000.0
2004-03-22,11900,12000,11800,11850,13750,130350.0,11000000.0
2004-03-23,11800,11800,11700,11800,20760,129800.0,11000000.0
2004-03-24,11750,11950,11750,11900,3720,130900.0,11000000.0
2004-03-25,11900,11900,11850,11850,8150,130350.0,11000000.0
2004-03-26,11850,11950,11850,11850,4960,130350.0,11000000.0
2004-03-29,11800,11900,11800,11900,6430,130900.0,11000000.0
2004-03-30,11850,11900,11800,11850,5350,130350.0,11000000.0
2004-03-31,11900,11950,11900,11900,5908,130900.0,11000000.0
2004-04-01,11900,12000,11900,12000,6780,132000.0,11000000.0
2004-04-02,12000,12000,11900,11950,1705,131450.0,11000000.0
2004-04-06,11950,11950,11850,11850,9290,130350.0,11000000.0
2004-04-07,11950,11950,11800,11900,13110,130900.0,11000000.0
2004-04-08,11900,11900,11850,11850,2120,130350.0,11000000.0
2004-04-09,11800,11950,11800,11900,4580,130900.0,11000000.0
2004-04-12,11850,11950,11850,11850,5357,130350.0,11000000.0
2004-04-13,11850,11900,11800,11800,7022,129800.0,11000000.0
2004-04-14,11800,11900,11800,11850,3073,130350.0,11000000.0
2004-04-16,11850,11950,11850,11900,540,130900.0,11000000.0
2004-04-19,11900,11950,11900,11900,999,130900.0,11000000.0
2004-04-20,11900,11950,11900,11950,5221,131450.0,11000000.0
2004-04-21,11900,11950,11850,11900,12640,130900.0,11000000.0
2004-04-22,11900,11950,11850,11850,5696,130350.0,11000000.0
2004-04-23,11950,12000,11900,12000,10040,132000.0,11000000.0
2004-04-26,12000,12000,11950,12000,4140,132000.0,11000000.0
2004-04-27,11950,12000,11900,11950,7350,131450.0,11000000.0
2004-04-28,12000,12050,11900,11900,6490,130900.0,11000000.0
2004-04-29,11900,11950,11850,11900,8120,130900.0,11000000.0
2004-04-30,11850,11850,11800,11850,7680,130350.0,11000000.0
2004-05-03,11850,12000,11850,12000,4410,132000.0,11000000.0
2004-05-04,11950,12000,11950,11950,2800,131450.0,11000000.0
2004-05-06,11900,12000,11800,11900,21050,130900.0,11000000.0
2004-05-07,11800,11900,11800,11900,3500,130900.0,11000000.0
2004-05-10,11900,11900,11700,11700,8920,128700.0,11000000.0
2004-05-11,11650,11750,11650,11650,1130,128150.0,11000000.0
2004-05-12,11600,11800,11600,11800,1193,129800.0,11000000.0
2004-05-13,11650,11800,11650,11750,7130,129250.0,11000000.0
2004-05-14,11800,11800,11750,11750,2400,129250.0,11000000.0
2004-05-17,11650,11700,11550,11550,10210,127050.0,11000000.0
2004-05-18,11400,11600,11400,11550,4420,127050.0,11000000.0
2004-05-19,11600,11700,11600,11700,1540,128700.0,11000000.0
2004-05-20,11500,11600,11500,11600,3370,127600.0,11000000.0
2004-05-21,11600,11800,11500,11750,8010,129250.0,11000000.0
2004-05-24,11750,11750,11600,11650,940,128150.0,11000000.0
2004-05-25,11600,11700,11600,11700,740,128700.0,11000000.0
2004-05-27,11700,11700,11650,11700,2501,128700.0,11000000.0
2004-05-28,11700,11750,11700,11750,2340,129250.0,11000000.0
2004-05-31,11700,11700,11650,11650,1140,128150.0,11000000.0
2004-06-01,11600,12000,11600,11900,17520,130900.0,11000000.0
2004-06-02,11900,12100,11900,12100,10076,133100.0,11000000.0
2004-06-03,12250,12400,12150,12300,18540,135300.0,11000000.0
2004-06-04,12400,12550,12200,12500,27580,137500.0,11000000.0
2004-06-07,12450,12450,12350,12400,5650,136400.0,11000000.0
2004-06-08,12300,12300,12150,12200,39650,134200.0,11000000.0
2004-06-09,12200,12200,12100,12200,13556,134200.0,11000000.0
2004-06-10,12100,12200,12100,12150,16900,133650.0,11000000.0
2004-06-11,12200,12250,12000,12150,5070,133650.0,11000000.0
2004-06-14,12150,12150,12100,12150,10110,133650.0,11000000.0
2004-06-15,12100,12250,12100,12200,9160,134200.0,11000000.0
2004-06-16,12200,12250,12050,12150,3740,133650.0,11000000.0
2004-06-17,12150,12350,12150,12350,6610,135850.0,11000000.0
2004-06-18,12350,12350,12250,12350,5720,135850.0,11000000.0
2004-06-21,12350,12500,12350,12500,7700,137500.0,11000000.0
2004-06-22,12450,12500,12450,12500,9290,137500.0,11000000.0
2004-06-23,12450,12500,12450,12500,3130,137500.0,11000000.0
2004-06-24,12450,12500,12400,12400,4310,136400.0,11000000.0
2004-06-25,12300,12550,12300,12550,6820,138050.0,11000000.0
2004-06-28,12550,12700,12400,12700,4040,139700.0,11000000.0
2004-06-29,12700,12800,12700,12800,4091,140800.0,11000000.0
2004-06-30,12800,12800,12650,12800,7110,140800.0,11000000.0
2004-07-01,12650,12850,12650,12850,6480,141350.0,11000000.0
2004-07-02,12700,12800,12650,12750,340,140250.0,11000000.0
2004-07-05,12650,12850,12650,12850,4600,141350.0,11000000.0
2004-07-06,12800,12850,12700,12850,1010,141350.0,11000000.0
2004-07-07,12700,12700,12600,12700,2250,139700.0,11000000.0
2004-07-08,12550,12650,12550,12650,2320,139150.0,11000000.0
2004-07-09,12500,12700,12500,12700,5470,139700.0,11000000.0
2004-07-12,12700,12800,12700,12800,9510,140800.0,11000000.0
2004-07-13,12800,12800,12400,12550,14140,138050.0,11000000.0
2004-07-14,12500,12700,12500,12500,1720,137500.0,11000000.0
2004-07-15,12450,12500,12450,12500,1100,137500.0,11000000.0
2004-07-16,12500,12650,12500,12500,3080,137500.0,11000000.0
2004-07-19,12500,12600,12500,12600,1560,138600.0,11000000.0
2004-07-20,12550,12600,12550,12550,340,138050.0,11000000.0
2004-07-21,12600,12800,12600,12800,3130,140800.0,11000000.0
2004-07-22,12700,12700,12700,12700,0,139700.0,11000000.0
2004-07-23,12600,12800,12600,12700,1740,139700.0,11000000.0
2004-07-26,12800,12850,12700,12800,3020,140800.0,11000000.0
2004-07-27,12800,12800,12700,12700,1240,139700.0,11000000.0
2004-07-28,12700,12850,12700,12850,2650,141350.0,11000000.0
2004-07-29,12800,12850,12750,12850,4687,141350.0,11000000.0
2004-07-30,12700,12850,12700,12800,730,140800.0,11000000.0
2004-08-02,12750,12900,12600,12850,4470,141350.0,11000000.0
2004-08-03,12800,12800,12550,12650,8271,139150.0,11000000.0
2004-08-04,12650,12800,12650,12800,2650,140800.0,11000000.0
2004-08-05,12850,12850,12500,12650,7890,139150.0,11000000.0
2004-08-06,12600,12850,12600,12800,6730,140800.0,11000000.0
2004-08-09,12700,12850,12700,12850,2740,141350.0,11000000.0
2004-08-10,12700,12850,12700,12850,3870,141350.0,11000000.0
2004-08-11,12850,12850,12650,12850,8019,141350.0,11000000.0
2004-08-12,12850,12950,12750,12950,9090,142450.0,11000000.0
2004-08-13,12800,13200,12800,12950,22840,142450.0,11000000.0
2004-08-16,13100,13100,12900,12950,31971,142450.0,11000000.0
2004-08-17,13050,13050,12900,12900,51198,141900.0,11000000.0
2004-08-18,12850,12950,12850,12950,6841,142450.0,11000000.0
2004-08-19,12900,13000,12900,12950,50860,142450.0,11000000.0
2004-08-20,12950,13000,12900,12950,13820,142450.0,11000000.0
2004-08-23,12950,13050,12950,13050,30951,143550.0,11000000.0
2004-08-24,13050,13100,13000,13100,6750,144100.0,11000000.0
2004-08-25,13000,13450,13000,13400,9840,147400.0,11000000.0
2004-08-26,13350,13500,13300,13400,21231,147400.0,11000000.0
2004-08-27,13350,13500,13350,13500,6710,148500.0,11000000.0
2004-08-30,13450,13950,13450,13750,11106,151250.0,11000000.0
2004-08-31,13550,13800,13550,13750,17011,151250.0,11000000.0
2004-09-01,13750,13800,13700,13700,15260,150700.0,11000000.0
2004-09-02,13750,13750,13650,13750,10260,151250.0,11000000.0
2004-09-03,13750,13750,13650,13750,9690,151250.0,11000000.0
2004-09-06,13750,13750,13650,13750,9990,151250.0,11000000.0
2004-09-07,13650,13750,13650,13700,17100,150700.0,11000000.0
2004-09-08,13700,13700,13550,13700,10290,150700.0,11000000.0
2004-09-09,13650,13700,13600,13700,5367,150700.0,11000000.0
2004-09-10,13700,13700,13600,13700,5360,150700.0,11000000.0
2004-09-13,13600,13700,13550,13650,13860,150150.0,11000000.0
2004-09-14,13650,13700,13550,13700,8890,150700.0,11000000.0
2004-09-15,13700,13700,13600,13700,4780,150700.0,11000000.0
2004-09-16,13600,13750,13550,13750,8980,151250.0,11000000.0
2004-09-17,13650,13750,13600,13750,18890,151250.0,11000000.0
2004-09-20,13650,13750,13650,13750,7020,151250.0,11000000.0
2004-09-21,13700,13800,13650,13750,15510,151250.0,11000000.0
2004-09-22,13750,13850,13750,13850,17910,152350.0,11000000.0
2004-09-23,13850,14200,13800,14200,14720,156200.0,11000000.0
2004-09-24,14150,14300,14050,14300,20650,157300.0,11000000.0
2004-09-30,14350,14700,14350,14700,32541,161700.0,11000000.0
2004-10-01,14750,15100,14700,15000,18690,165000.0,11000000.0
2004-10-04,15350,15500,14850,15000,26673,165000.0,11000000.0
2004-10-05,14900,15000,14850,14900,24547,163900.0,11000000.0
2004-10-06,14850,14850,14550,14700,16130,161700.0,11000000.0
2004-10-07,14600,14700,14450,14500,23900,159500.0,11000000.0
2004-10-08,14450,14900,14450,14850,5900,163350.0,11000000.0
2004-10-11,14800,14800,14650,14800,10970,162800.0,11000000.0
2004-10-12,14650,14700,14550,14600,13746,160600.0,11000000.0
2004-10-13,14500,14650,14500,14500,9780,159500.0,11000000.0
2004-10-14,14600,14650,14300,14500,14740,159500.0,11000000.0
2004-10-15,14500,14650,14450,14500,18090,159500.0,11000000.0
2004-10-18,14500,14600,14500,14600,19701,160600.0,11000000.0
2004-10-19,14550,14900,14550,14850,16130,163350.0,11000000.0
2004-10-20,14800,14800,14550,14700,11870,161700.0,11000000.0
2004-10-21,14750,14800,14550,14700,22321,161700.0,11000000.0
2004-10-22,14900,14900,14650,14800,11420,162800.0,11000000.0
2004-10-25,14650,14650,14000,14550,6171,160050.0,11000000.0
2004-10-26,14500,14550,14400,14550,12991,160050.0,11000000.0
2004-10-27,14600,14750,14450,14600,20920,160600.0,11000000.0
2004-10-28,14500,14700,14500,14650,6630,161150.0,11000000.0
2004-10-29,14600,14850,14600,14850,19146,163350.0,11000000.0
2004-11-01,14900,15000,14750,15000,22800,165000.0,11000000.0
2004-11-02,15050,15050,14850,14900,11250,163900.0,11000000.0
2004-11-03,14950,15000,14600,14750,23580,162250.0,11000000.0
2004-11-04,14650,14850,14650,14850,5090,163350.0,11000000.0
2004-11-05,14800,14900,14700,14850,9590,163350.0,11000000.0
2004-11-08,14800,14900,14800,14850,8220,163350.0,11000000.0
2004-11-09,14750,14850,14700,14850,8680,163350.0,11000000.0
2004-11-10,14850,14900,14750,14800,17820,162800.0,11000000.0
2004-11-11,14700,14800,14700,14750,10280,162250.0,11000000.0
2004-11-12,14800,14900,14750,14800,20080,162800.0,11000000.0
2004-11-15,14800,14850,14700,14800,10800,162800.0,11000000.0
2004-11-16,14750,14850,14750,14800,7550,162800.0,11000000.0
2004-11-17,14800,14800,14650,14700,11601,161700.0,11000000.0
2004-11-18,14750,14750,14650,14650,5450,161150.0,11000000.0
2004-11-19,14600,14700,14550,14600,9610,160600.0,11000000.0
2004-11-22,14700,14700,14450,14500,15260,159500.0,11000000.0
2004-11-23,14500,14650,14500,14650,3670,161150.0,11000000.0
2004-11-24,14650,14700,14600,14700,5230,161700.0,11000000.0
2004-11-25,14600,14700,14600,14650,7883,161150.0,11000000.0
2004-11-26,14600,14850,14600,14700,15040,161700.0,11000000.0
2004-11-29,14800,15000,14600,15000,16670,165000.0,11000000.0
2004-11-30,15050,15050,14850,15000,7453,165000.0,11000000.0
2004-12-01,15000,15000,14850,15000,4110,165000.0,11000000.0
2004-12-02,15000,15000,14650,14800,5980,162800.0,11000000.0
2004-12-03,14650,14850,14600,14800,31870,162800.0,11000000.0
2004-12-06,14800,14800,14800,14800,743,162800.0,11000000.0
2004-12-07,14800,14850,14700,14750,2720,162250.0,11000000.0
2004-12-08,14750,14900,14750,14900,19450,163900.0,11000000.0
2004-12-09,14900,14900,14700,14900,7780,163900.0,11000000.0
2004-12-10,14800,14800,14650,14700,2750,161700.0,11000000.0
2004-12-13,14600,14700,14550,14650,8800,161150.0,11000000.0
2004-12-14,14650,14700,14600,14700,1491,161700.0,11000000.0
2004-12-15,14650,14700,14650,14700,1620,161700.0,11000000.0
2004-12-16,14700,14800,14650,14800,7690,162800.0,11000000.0
2004-12-17,14700,14700,14650,14700,3210,161700.0,11000000.0
2004-12-20,14700,14700,14550,14650,4930,161150.0,11000000.0
2004-12-21,14750,14800,14600,14600,27409,160600.0,11000000.0
2004-12-22,14600,14800,14600,14800,10810,162800.0,11000000.0
2004-12-23,14800,14950,14800,14950,8413,164450.0,11000000.0
2004-12-24,14950,14950,14900,14950,5909,164450.0,11000000.0
2004-12-27,14900,15000,14900,14950,39661,164450.0,11000000.0
2004-12-28,15000,15200,15000,15150,19132,166650.0,11000000.0
2004-12-29,14750,14750,14200,14500,13580,159500.0,11000000.0
2004-12-30,14400,14500,14250,14300,4921,157300.0,11000000.0
2005-01-03,14000,14500,14000,14300,4722,157300.0,11000000.0
2005-01-04,14200,14250,14150,14150,3852,155650.0,11000000.0
2005-01-05,14150,14350,14150,14150,6550,155650.0,11000000.0
2005-01-06,14200,14300,13950,14300,2560,157300.0,11000000.0
2005-01-07,14000,14400,14000,14300,4890,157300.0,11000000.0
2005-01-10,14300,14450,14250,14250,4490,156750.0,11000000.0
2005-01-11,14500,14500,14250,14250,4240,156750.0,11000000.0
2005-01-12,14250,14550,14250,14550,8120,160050.0,11000000.0
2005-01-13,14400,14650,14400,14550,4250,160050.0,11000000.0
2005-01-14,14600,14850,14600,14700,16850,161700.0,11000000.0
2005-01-17,14800,14900,14700,14700,6423,161700.0,11000000.0
2005-01-18,14750,14850,14700,14800,5530,162800.0,11000000.0
2005-01-19,14750,14950,14700,14950,4740,164450.0,11000000.0
2005-01-20,14950,15300,14900,15300,5550,168300.0,11000000.0
2005-01-21,15150,15550,15100,15550,10800,171050.0,11000000.0
2005-01-24,15400,15650,15250,15300,9921,168300.0,11000000.0
2005-01-25,15300,15550,15300,15550,5161,171050.0,11000000.0
2005-01-26,15600,15600,15300,15500,3910,170500.0,11000000.0
2005-01-27,15250,15600,15200,15600,7440,171600.0,11000000.0
2005-01-28,15550,15800,15500,15800,7555,173800.0,11000000.0
2005-01-31,15800,15950,15600,15800,2010,173800.0,11000000.0
2005-02-01,15600,16100,15500,16050,7840,176550.0,11000000.0
2005-02-02,16050,16200,16000,16050,10060,176550.0,11000000.0
2005-02-03,16000,16350,16000,16200,4190,178200.0,11000000.0
2005-02-04,15900,16450,15900,16450,9285,180950.0,11000000.0
2005-02-07,16150,17150,16150,17150,8959,188650.0,11000000.0
2005-02-11,16700,17600,16500,17600,26439,193600.0,11000000.0
2005-02-14,17500,18000,17300,18000,6612,198000.0,11000000.0
2005-02-15,17600,18000,17200,18000,17581,198000.0,11000000.0
2005-02-16,17650,18050,17550,17750,13600,195250.0,11000000.0
2005-02-17,17750,18000,17600,17650,4200,194150.0,11000000.0
2005-02-18,17600,18000,17500,18000,10840,198000.0,11000000.0
2005-02-21,17700,18800,17700,18800,14990,206800.0,11000000.0
2005-02-22,18600,18700,18000,18450,13701,202950.0,11000000.0
2005-02-23,18000,18450,17900,18450,8365,202950.0,11000000.0
2005-02-24,18500,18500,17900,18200,13071,200200.0,11000000.0
2005-02-25,18100,18500,17850,18500,13800,203500.0,11000000.0
2005-02-28,18150,18550,17900,18250,10810,200750.0,11000000.0
2005-03-02,18050,19000,18050,19000,11820,209000.0,11000000.0
2005-03-03,18500,19000,18500,18950,5901,208450.0,11000000.0
2005-03-04,18800,19050,18750,18950,4620,208450.0,11000000.0
2005-03-07,18750,18950,18750,18950,5898,208450.0,11000000.0
2005-03-08,18600,18850,18600,18600,9650,204600.0,11000000.0
2005-03-09,18450,18600,18000,18000,21974,198000.0,11000000.0
2005-03-10,17850,17900,17500,17800,14540,195800.0,11000000.0
2005-03-11,17700,17900,17600,17650,9133,194150.0,11000000.0
2005-03-14,17600,17800,17450,17800,12461,195800.0,11000000.0
2005-03-15,17700,17850,17650,17850,7810,196350.0,11000000.0
2005-03-16,17750,17800,17450,17800,7700,195800.0,11000000.0
2005-03-17,17600,17750,17200,17750,14309,195250.0,11000000.0
2005-03-18,17700,18750,17550,18750,19970,206250.0,11000000.0
2005-03-21,18550,18700,18100,18400,10540,202400.0,11000000.0
2005-03-22,18150,18400,18150,18400,3970,202400.0,11000000.0
2005-03-23,18050,18200,18000,18000,8060,198000.0,11000000.0
2005-03-24,17900,18350,17800,18350,6250,201850.0,11000000.0
2005-03-25,18000,18400,17800,18250,4940,200750.0,11000000.0
2005-03-28,18000,18200,17950,18200,3504,200200.0,11000000.0
2005-03-29,17950,18200,17950,18200,2870,200200.0,11000000.0
2005-03-30,18200,18200,17950,18000,2850,198000.0,11000000.0
2005-03-31,18100,18100,18000,18050,1620,198550.0,11000000.0
2005-04-01,18050,18300,18000,18050,5510,198550.0,11000000.0
2005-04-04,17950,18450,17950,18400,4800,202400.0,11000000.0
2005-04-06,18400,18550,18100,18500,7750,203500.0,11000000.0
2005-04-07,18250,18850,18200,18800,7250,206800.0,11000000.0
2005-04-08,18750,18950,18750,18800,2120,206800.0,11000000.0
2005-04-11,18700,18950,18650,18950,5482,208450.0,11000000.0
2005-04-12,18550,18850,18550,18800,1550,206800.0,11000000.0
2005-04-13,18800,18850,18550,18600,2096,204600.0,11000000.0
2005-04-14,18700,18800,18400,18500,5990,203500.0,11000000.0
2005-04-15,18450,18700,18300,18500,2640,203500.0,11000000.0
2005-04-18,18500,18500,18100,18200,7300,200200.0,11000000.0
2005-04-19,18100,18400,18050,18100,5400,199100.0,11000000.0
2005-04-20,18300,18300,17950,17950,7200,197450.0,11000000.0
2005-04-21,17950,18300,17900,18200,8166,200200.0,11000000.0
2005-04-22,18400,18400,18050,18250,2750,200750.0,11000000.0
2005-04-25,18250,18450,18100,18250,16550,200750.0,11000000.0
2005-04-26,18150,18400,18150,18250,5816,200750.0,11000000.0
2005-04-27,18700,18700,18250,18250,4644,200750.0,11000000.0
2005-04-28,18400,18500,18150,18150,4430,199650.0,11000000.0
2005-04-29,18150,18200,18000,18200,1620,200200.0,11000000.0
2005-05-02,18100,18350,18100,18200,2270,200200.0,11000000.0
2005-05-03,18100,18200,18050,18150,2190,199650.0,11000000.0
2005-05-04,18150,18500,18150,18450,2430,202950.0,11000000.0
2005-05-06,18450,18450,18000,18200,3503,200200.0,11000000.0
2005-05-09,18100,18200,18000,18200,2640,200200.0,11000000.0
2005-05-10,18200,18200,18100,18100,240,199100.0,11000000.0
2005-05-11,18100,18150,17850,18150,3050,199650.0,11000000.0
2005-05-12,17900,18200,17900,17950,3528,197450.0,11000000.0
2005-05-13,17750,17950,17700,17950,1900,197450.0,11000000.0
2005-05-16,18350,18350,17700,18100,10480,199100.0,11000000.0
2005-05-17,18200,18200,17950,17950,300,197450.0,11000000.0
2005-05-18,17900,18200,17900,17950,6090,197450.0,11000000.0
2005-05-19,18000,18500,17900,17900,8370,196900.0,11000000.0
2005-05-20,17900,18100,17900,18100,7240,199100.0,11000000.0
2005-05-23,18200,18250,18200,18250,2320,200750.0,11000000.0
2005-05-24,18100,18100,18050,18100,11490,199100.0,11000000.0
2005-05-25,18100,18200,18000,18200,12550,200200.0,11000000.0
2005-05-26,18200,18250,18050,18050,1980,198550.0,11000000.0
2005-05-27,18050,18150,18050,18150,2130,199650.0,11000000.0
2005-05-30,18050,18300,18050,18300,2980,201300.0,11000000.0
2005-05-31,18300,18300,18200,18300,3900,201300.0,11000000.0
2005-06-01,18100,19250,18100,19100,23750,210100.0,11000000.0
2005-06-02,18950,19100,18700,19000,2010,209000.0,11000000.0
2005-06-03,19350,19400,19000,19200,1770,211200.0,11000000.0
2005-06-07,19050,19400,19050,19300,2400,212300.0,11000000.0
2005-06-08,19100,19400,19000,19300,3840,212300.0,11000000.0
2005-06-09,19050,19300,19050,19050,1540,209550.0,11000000.0
2005-06-10,19000,19000,18250,18900,5170,207900.0,11000000.0
2005-06-13,18700,18800,18300,18400,13740,202400.0,11000000.0
2005-06-14,18500,18500,18200,18450,11130,202950.0,11000000.0
2005-06-15,18300,19100,18300,19100,7120,210100.0,11000000.0
2005-06-16,19300,19300,18700,18900,820,207900.0,11000000.0
2005-06-17,19000,19700,18750,19500,9350,214500.0,11000000.0
2005-06-20,19400,19500,19400,19500,500,214500.0,11000000.0
2005-06-21,19500,19900,19500,19550,8370,215050.0,11000000.0
2005-06-22,19500,20350,19500,19750,22480,217250.0,11000000.0
2005-06-23,20200,20200,19700,19750,7490,217250.0,11000000.0
2005-06-24,19750,20300,19600,19600,13720,215600.0,11000000.0
2005-06-27,19650,20200,19600,19950,4740,219450.0,11000000.0
2005-06-28,19650,20200,19650,20100,4030,221100.0,11000000.0
2005-06-29,20100,20450,20000,20450,9360,224950.0,11000000.0
2005-06-30,20450,21550,20450,21550,10370,237050.0,11000000.0
2005-07-01,21400,21600,20500,20650,13618,227150.0,11000000.0
2005-07-04,20300,20500,20050,20300,14830,223300.0,11000000.0
2005-07-05,20200,20300,20000,20300,6810,223300.0,11000000.0
2005-07-06,20300,21600,20100,21350,11860,234850.0,11000000.0
2005-07-07,20900,21000,20500,20950,4462,230450.0,11000000.0
2005-07-08,20900,21300,20900,21300,2850,234300.0,11000000.0
2005-07-11,21300,21450,20950,20950,2690,230450.0,11000000.0
2005-07-12,20900,21400,20400,20750,17530,228250.0,11000000.0
2005-07-13,20650,20750,20000,20200,11540,222200.0,11000000.0
2005-07-14,20150,20150,19550,19650,27246,216150.0,11000000.0
2005-07-15,19700,19900,19300,19650,16230,216150.0,11000000.0
2005-07-18,19400,19600,19300,19350,10640,212850.0,11000000.0
2005-07-19,19400,19550,19400,19450,10624,213950.0,11000000.0
2005-07-20,19650,19650,19450,19450,5940,213950.0,11000000.0
2005-07-21,19700,19900,19500,19600,4786,215600.0,11000000.0
2005-07-22,19350,20100,19350,19850,7227,218350.0,11000000.0
2005-07-25,19650,19900,19650,19850,3860,218350.0,11000000.0
2005-07-26,19900,20100,19900,20100,2570,221100.0,11000000.0
2005-07-27,20100,20350,20000,20250,3760,222750.0,11000000.0
2005-07-28,20350,20450,20250,20350,4490,223850.0,11000000.0
2005-07-29,20350,20400,20050,20400,4690,224400.0,11000000.0
2005-08-01,20200,20400,20000,20400,2850,224400.0,11000000.0
2005-08-02,20400,20400,20050,20300,2060,223300.0,11000000.0
2005-08-03,20100,20400,20100,20200,2470,222200.0,11000000.0
2005-08-04,20100,20250,19700,19900,7610,218900.0,11000000.0
2005-08-05,19800,19800,19400,19650,7290,216150.0,11000000.0
2005-08-08,19550,20300,19550,20200,4180,222200.0,11000000.0
2005-08-09,20000,20350,20000,20350,1930,223850.0,11000000.0
2005-08-10,20350,20500,19850,20000,6910,220000.0,11000000.0
2005-08-11,20300,20300,19850,19950,5250,219450.0,11000000.0
2005-08-12,19900,20400,19900,20150,360,221650.0,11000000.0
2005-08-16,20000,20150,20000,20000,1750,220000.0,11000000.0
2005-08-17,20000,20400,19650,20000,2540,220000.0,11000000.0
2005-08-18,19800,20300,19800,20300,2860,223300.0,11000000.0
2005-08-19,20200,20200,19950,20000,4434,220000.0,11000000.0
2005-08-22,20000,20500,20000,20400,2590,224400.0,11000000.0
2005-08-23,20000,20100,19950,20050,8330,220550.0,11000000.0
2005-08-24,19900,20400,19900,20400,2220,224400.0,11000000.0
2005-08-25,20800,20800,20000,20050,2881,220550.0,11000000.0
2005-08-26,20100,20300,20000,20150,4280,221650.0,11000000.0
2005-08-29,20000,20150,20000,20150,2140,221650.0,11000000.0
2005-08-30,20100,20100,19900,19900,1620,218900.0,11000000.0
2005-08-31,20000,20250,20000,20050,3490,220550.0,11000000.0
2005-09-01,20350,20350,19900,20000,2376,220000.0,11000000.0
2005-09-02,20250,20250,20100,20200,2560,222200.0,11000000.0
2005-09-05,21000,21000,20100,20500,3110,225500.0,11000000.0
2005-09-06,20500,20500,20150,20450,5550,224950.0,11000000.0
2005-09-07,20200,20400,20150,20400,6332,224400.0,11000000.0
2005-09-08,20400,20400,20150,20400,8860,224400.0,11000000.0
2005-09-09,20200,21000,20200,20800,12421,228800.0,11000000.0
2005-09-12,20700,21200,20700,21150,6930,232650.0,11000000.0
2005-09-13,21000,21450,21000,21450,5929,235950.0,11000000.0
2005-09-14,21400,22150,21200,22100,18800,243100.0,11000000.0
2005-09-15,22100,22500,22100,22500,10270,247500.0,11000000.0
2005-09-16,22450,22950,21900,22950,14230,252450.0,11000000.0
2005-09-20,22950,23300,22600,23250,5577,255750.0,11000000.0
2005-09-21,23250,23300,22250,22450,6190,246950.0,11000000.0
2005-09-22,22300,23200,22000,22500,7180,247500.0,11000000.0
2005-09-23,22900,23000,22300,22650,10235,249150.0,11000000.0
2005-09-26,22450,23000,22300,22800,10480,250800.0,11000000.0
2005-09-27,22900,23100,22750,22900,7720,251900.0,11000000.0
2005-09-28,22900,23000,22500,22500,7431,247500.0,11000000.0
2005-09-29,22650,22650,22450,22650,12907,249150.0,11000000.0
2005-09-30,22650,23200,22650,23100,9190,254100.0,11000000.0
2005-10-04,23000,23800,23000,23800,8770,261800.0,11000000.0
2005-10-05,23850,24050,23700,24000,8340,264000.0,11000000.0
2005-10-06,23800,23950,23250,23950,3620,263450.0,11000000.0
2005-10-07,23950,24000,23700,23950,7260,263450.0,11000000.0
2005-10-10,23600,24000,23500,24000,3510,264000.0,11000000.0
2005-10-11,23600,23800,23550,23650,8810,260150.0,11000000.0
2005-10-12,23700,24150,23500,24150,7290,265650.0,11000000.0
2005-10-13,23800,24400,23650,24400,5180,268400.0,11000000.0
2005-10-14,24300,24450,23900,24450,5460,268950.0,11000000.0
2005-10-17,24050,24700,24050,24550,6031,270050.0,11000000.0
2005-10-18,24300,24600,24150,24600,10330,270600.0,11000000.0
2005-10-19,24350,24600,23950,24300,13420,267300.0,11000000.0
2005-10-20,24000,24050,23200,23650,14520,260150.0,11000000.0
2005-10-21,23650,23650,23000,23450,7530,257950.0,11000000.0
2005-10-24,23500,24200,23500,24100,5320,265100.0,11000000.0
2005-10-25,24300,24300,23700,24000,2600,264000.0,11000000.0
2005-10-26,23800,23950,23600,23650,2130,260150.0,11000000.0
2005-10-27,23250,23650,23100,23100,9120,254100.0,11000000.0
2005-10-28,23100,23100,22400,22400,9650,246400.0,11000000.0
2005-10-31,22850,22900,22550,22800,4120,250800.0,11000000.0
2005-11-01,22750,22800,22500,22700,13770,249700.0,11000000.0
2005-11-02,22700,23600,22700,23300,11000,256300.0,11000000.0
2005-11-03,22900,23550,22900,23300,5220,256300.0,11000000.0
2005-11-04,23100,24200,23100,24200,11080,266200.0,11000000.0
2005-11-07,24200,24650,24000,24650,5540,271150.0,11000000.0
2005-11-08,24700,25050,24500,25050,7916,275550.0,11000000.0
2005-11-09,25050,25050,24450,25000,6270,275000.0,11000000.0
2005-11-10,24700,25200,24500,25200,5250,277200.0,11000000.0
2005-11-11,25100,25150,24900,25000,5250,275000.0,11000000.0
2005-11-14,24600,25100,24400,25100,2501,276100.0,11000000.0
2005-11-15,24600,25150,24600,25100,9322,276100.0,11000000.0
2005-11-16,25100,25800,25100,25800,9230,283800.0,11000000.0
2005-11-17,25800,26100,25550,25700,6325,282700.0,11000000.0
2005-11-18,25400,25700,25400,25500,1390,280500.0,11000000.0
2005-11-21,25400,25450,24700,25200,5701,277200.0,11000000.0
2005-11-22,25000,25200,24650,25100,5978,276100.0,11000000.0
2005-11-23,24600,24950,24600,24700,7080,271700.0,11000000.0
2005-11-24,24600,25150,24100,25150,13050,276650.0,11000000.0
2005-11-25,24900,25150,24600,25100,4440,276100.0,11000000.0
