대한해운(005880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-06-27,7560453,8006489,7426635,7761197,68661,2005199.0,11524133.0
2008-06-30,7805792,7850351,7627360,7850406,55546,2028247.0,11524133.0
2008-07-01,7761190,8006490,7538147,7738895,70223,1999437.0,11524133.0
2008-07-02,7716554,7761159,6913658,7426663,143247,1918768.0,11524133.0
2008-07-03,7047520,7248204,6958307,7069826,111635,1826575.0,11524133.0
2008-07-04,7069790,7159008,6601465,6802199,106694,1757430.0,11524133.0
2008-07-07,6646020,6779847,6467639,6690687,68940,1728620.0,11524133.0
2008-07-08,6846754,6935981,6423026,6690687,84244,1728620.0,11524133.0
2008-07-09,7002905,7337430,6958302,7047524,112149,1820813.0,11524133.0
2008-07-10,6980572,8073380,6869056,7984220,111463,2062820.0,11524133.0
2008-07-11,7894947,8028769,7649653,7939616,74091,2051296.0,11524133.0
2008-07-14,7761183,7894967,7649669,7805802,52535,2016723.0,11524133.0
2008-07-15,7761159,7761159,7248170,7426663,80642,1918768.0,11524133.0
2008-07-16,7738894,7961875,7471237,7738895,109996,1999437.0,11524133.0
2008-07-17,8118002,8162621,7761196,7761197,63971,2005199.0,11524133.0
2008-07-18,7984203,8006499,7382041,7560477,55733,1953341.0,11524133.0
2008-07-21,7671962,7872645,7627347,7872709,68188,2034009.0,11524133.0
2008-07-22,7738887,7850351,7605058,7828104,42897,2022485.0,11524133.0
2008-07-23,8073392,8140294,7872645,7872709,92491,2034009.0,11524133.0
2008-07-24,8028796,8184924,7984197,8184941,78528,2114678.0,11524133.0
2008-07-25,7984170,8564023,7939562,8519475,198091,2201109.0,11524133.0
2008-07-28,8608632,8675548,8274116,8608684,98624,2224158.0,11524133.0
2008-07-29,8407944,8497122,8184910,8497173,86916,2195347.0,11524133.0
2008-07-30,8608644,8697859,8274132,8385661,73771,2166537.0,11524133.0
2008-07-31,8296448,8407964,8229534,8251848,50428,2131965.0,11524133.0
2008-08-01,8162622,8385663,8051101,8296452,46715,2143489.0,11524133.0
2008-08-04,8363327,8363327,7828041,7984220,92315,2062820.0,11524133.0
2008-08-05,7872680,7984200,7538174,7538174,110742,1947578.0,11524133.0
2008-08-06,7761192,7828055,7515844,7694290,89461,1987913.0,11524133.0
2008-08-07,7671962,7716577,7315100,7315151,81644,1889958.0,11524133.0
2008-08-08,7047504,7315100,6891370,7315151,152019,1889958.0,11524133.0
2008-08-11,7560450,7560450,7203625,7203640,91802,1861147.0,11524133.0
2008-08-12,7225911,7426604,7225911,7359756,79829,1901482.0,11524133.0
2008-08-13,7292828,7671993,7292828,7560477,90509,1953341.0,11524133.0
2008-08-14,7671955,7939552,7605040,7939616,127408,2051296.0,11524133.0
2008-08-18,8028796,8229540,7984197,8184941,111435,2114678.0,11524133.0
2008-08-19,8006472,8095688,7671951,8028825,58280,2074344.0,11524133.0
2008-08-20,7783472,8028772,7783472,7984220,76107,2062820.0,11524133.0
2008-08-21,7850360,7984181,7716584,7783500,65869,2010961.0,11524133.0
2008-08-22,7560456,7805799,7493541,7783500,54543,2010961.0,11524133.0
2008-08-25,7783493,7894972,7716575,7738895,32296,1999437.0,11524133.0
2008-08-26,7515848,7828105,7515848,7671988,30472,1982151.0,11524133.0
2008-08-27,7671974,7761196,7448933,7761197,34690,2005199.0,11524133.0
2008-08-28,7805781,7939562,7716567,7895011,34057,2039772.0,11524133.0
2008-08-29,7939562,8028775,7761166,7895011,44369,2039772.0,11524133.0
2008-09-01,7761182,7805795,7225942,7225942,44393,1866910.0,11524133.0
2008-09-02,7047481,7381993,6155368,6311548,146325,1630665.0,11524133.0
2008-09-03,6133100,7069828,6133100,6958315,160130,1797765.0,11524133.0
2008-09-04,6846757,7203631,6489949,6579176,180514,1699810.0,11524133.0
2008-09-05,6356143,6489970,6244622,6378455,56335,1647951.0,11524133.0
2008-09-08,6512244,7315099,6512244,7292849,130807,1884196.0,11524133.0
2008-09-09,7136714,7225930,6534546,6735292,137179,1740144.0,11524133.0
2008-09-10,6556859,6891370,6467645,6579176,114947,1699810.0,11524133.0
2008-09-11,6579169,6757563,6489953,6534571,134859,1688285.0,11524133.0
2008-09-12,6735260,7002919,6601490,7002919,187988,1809289.0,11524133.0
2008-09-16,6244592,6646010,6244592,6289246,117203,1624903.0,11524133.0
2008-09-17,6690631,7114405,6623765,6824501,144358,1763192.0,11524133.0
2008-09-18,6646022,6958270,6512245,6735292,98774,1740144.0,11524133.0
2008-09-19,7181333,7671973,7114419,7671988,143283,1982151.0,11524133.0
2008-09-22,7649649,7939562,7515837,7895011,112912,2039772.0,11524133.0
2008-09-23,7716568,7984165,7671955,7939616,101569,2051296.0,11524133.0
2008-09-24,7939586,7961902,7582778,7582779,129756,1959103.0,11524133.0
2008-09-25,7270474,7448912,7203611,7359756,149497,1901482.0,11524133.0
2008-09-26,7270513,7382041,6935999,6958315,158289,1797765.0,11524133.0
2008-09-29,7002910,7136725,6534571,6534571,213322,1688285.0,11524133.0
2008-09-30,5843174,6779844,5843174,6712990,172257,1734382.0,11524133.0
2008-10-01,6712950,6779864,6400739,6512269,89597,1682523.0,11524133.0
2008-10-02,6467661,6646042,6356144,6423060,68919,1659475.0,11524133.0
2008-10-06,6244611,6423037,5887792,5954712,99194,1538472.0,11524133.0
2008-10-07,5820889,5977005,5486315,5887805,197470,1521186.0,11524133.0
2008-10-08,5530907,5620122,5017965,5018016,179351,1296465.0,11524133.0
2008-10-09,4973361,5330233,4750375,4794993,252744,1238844.0,11524133.0
2008-10-10,4438112,4460411,4090206,4326645,247484,1117841.0,11524133.0
2008-10-13,4594239,4861845,4527336,4839597,241277,1250368.0,11524133.0
2008-10-14,5129499,5330243,5040283,5285643,236420,1365610.0,11524133.0
2008-10-15,5062558,5218691,4861826,5084922,206484,1313751.0,11524133.0
2008-10-16,4616542,4794973,4326584,4326645,197650,1117841.0,11524133.0
2008-10-17,4460426,4527328,3947473,4018873,215779,1038324.0,11524133.0
2008-10-20,4018843,4112544,3416676,3443474,733261,889663.0,11524133.0
2008-10-21,3523727,3546030,3171350,3421171,624749,883901.0,11524133.0
2008-10-22,3421134,3501439,3015234,3033112,320408,783641.0,11524133.0
2008-10-23,2765469,2818991,2578119,2582605,410576,667247.0,11524133.0
2008-10-24,2582605,2698557,2230217,2230229,391829,576207.0,11524133.0
2008-10-27,2279251,2475511,2120905,2227999,290082,575630.0,11524133.0
2008-10-28,2096396,2560303,2078569,2560303,301928,661485.0,11524133.0
2008-10-29,2734254,2872507,2176697,2274834,456424,587731.0,11524133.0
2008-10-30,2542429,2613818,2399693,2613829,154488,675314.0,11524133.0
2008-10-31,2676234,3001837,2613804,3001888,360529,775574.0,11524133.0
2008-11-03,3055365,3291803,3042023,3064335,345793,791708.0,11524133.0
2008-11-04,3050930,3140144,2743153,3077716,390848,795165.0,11524133.0
2008-11-05,3256116,3537105,3256116,3532683,421816,912711.0,11524133.0
2008-11-06,3340838,3728922,3091057,3251674,660908,840109.0,11524133.0
2008-11-07,3122284,3653104,3117849,3653115,507056,943826.0,11524133.0
2008-11-10,3835946,4197240,3612950,4054556,579234,1047544.0,11524133.0
2008-11-11,3880570,4027782,3514788,3514841,373211,908102.0,11524133.0
2008-11-12,3349812,3773539,3269503,3479157,420321,898882.0,11524133.0
2008-11-13,3260559,3412205,3006307,3135702,299402,810147.0,11524133.0
2008-11-14,3470256,3474690,3215991,3224911,212707,833195.0,11524133.0
2008-11-17,3189176,3336388,3077658,3189228,221989,823976.0,11524133.0
2008-11-18,3122285,3367631,2997415,2997428,414903,774422.0,11524133.0
2008-11-19,3042029,3099974,2694073,2801168,316849,723716.0,11524133.0
2008-11-20,2551346,2587041,2381872,2381885,346598,615389.0,11524133.0
2008-11-21,2234627,2689622,2136502,2587066,643053,668400.0,11524133.0
2008-11-24,2587034,2622728,2319426,2319438,385347,599255.0,11524133.0
2008-11-25,2484487,2546916,2274834,2283755,257179,590036.0,11524133.0
2008-11-26,2364026,2497796,2297113,2497857,251875,645351.0,11524133.0
2008-11-27,2582606,2765473,2560304,2743182,438283,708734.0,11524133.0
2008-11-28,2765431,2863558,2520088,2555843,407284,660333.0,11524133.0
2008-12-01,2649504,2934931,2627204,2934982,560207,758288.0,11524133.0
2008-12-02,2810073,3091072,2774379,2930521,735531,757136.0,11524133.0
2008-12-03,3028617,3278398,3024142,3077716,398141,795165.0,11524133.0
2008-12-04,3207044,3207044,2787752,2850233,330473,736392.0,11524133.0
2008-12-05,2854687,2921603,2698559,2765484,387363,714496.0,11524133.0
2008-12-08,2863580,3175790,2814491,3077716,588686,795165.0,11524133.0
2008-12-09,3166861,3412205,3131216,3300739,415985,852786.0,11524133.0
2008-12-10,3345328,3608498,3175802,3479157,416593,898882.0,11524133.0
2008-12-11,3479133,3742307,3434529,3679878,266824,950741.0,11524133.0
2008-12-12,3590680,3822583,3354241,3389948,278208,875834.0,11524133.0
2008-12-15,3572779,3809218,3528176,3778008,341634,976094.0,11524133.0
2008-12-16,3777945,3818121,3568344,3581748,353470,925388.0,11524133.0
2008-12-17,3742326,3755679,3345332,3389948,428410,875834.0,11524133.0
2008-12-18,3456813,3496943,3273909,3398869,292873,878139.0,11524133.0
2008-12-19,3340817,3514774,3305171,3430092,244539,886206.0,11524133.0
2008-12-22,3483595,3546075,3354241,3389948,197729,875834.0,11524133.0
2008-12-23,3349776,3389904,3091035,3091098,361784,798622.0,11524133.0
2008-12-24,3086607,3091042,2885875,3037572,219976,784793.0,11524133.0
2008-12-26,3050928,3153486,2966185,3033112,167968,783641.0,11524133.0
2008-12-29,2988510,3010813,2810079,2876996,175111,743307.0,11524133.0
2008-12-30,2876987,3010814,2872512,2943902,169015,760593.0,11524133.0
2009-01-02,3033059,3166889,2984022,3162465,159019,817061.0,11524133.0
2009-01-05,3233780,3403302,3224873,3385488,293698,874682.0,11524133.0
2009-01-06,3381029,3425640,3269510,3389948,280397,875834.0,11524133.0
2009-01-07,3456825,3546039,3443433,3537143,243591,913864.0,11524133.0
2009-01-08,3456839,3514797,3412237,3425632,114297,885053.0,11524133.0
2009-01-09,3488042,3670907,3456832,3483618,302225,900035.0,11524133.0
2009-01-12,3492519,3492519,3211478,3211530,168664,829738.0,11524133.0
2009-01-13,3242708,3354226,3189186,3340883,119676,863158.0,11524133.0
2009-01-14,3376537,3492538,3323014,3492539,122931,902340.0,11524133.0
2009-01-15,3278423,3309641,3073255,3073256,185540,794013.0,11524133.0
2009-01-16,3184761,3207062,2966199,3086637,220820,797470.0,11524133.0
2009-01-19,3131194,3202591,2952812,2975126,327308,768660.0,11524133.0
2009-01-20,2984036,2984036,2845772,2854693,217591,737545.0,11524133.0
2009-01-21,2685162,2836808,2671769,2769945,243524,715649.0,11524133.0
2009-01-22,2881395,2881395,2689620,2707498,197357,699515.0,11524133.0
2009-01-23,2698528,2801136,2698528,2707498,140024,699515.0,11524133.0
2009-01-28,2810091,2912651,2778872,2885916,208009,745611.0,11524133.0
2009-01-29,2934926,3050925,2921582,2988507,253495,772117.0,11524133.0
2009-01-30,2943900,2966201,2903722,2921600,107242,754831.0,11524133.0
2009-02-02,2863608,2899303,2774382,2787786,214812,720258.0,11524133.0
2009-02-03,2836785,3001826,2810049,2992967,299058,773269.0,11524133.0
2009-02-04,3077669,3189196,3015239,3108939,343050,803232.0,11524133.0
2009-02-05,3233788,3287310,3135664,3144623,504120,812451.0,11524133.0
2009-02-06,3336387,3340822,3086617,3211530,329163,829738.0,11524133.0
2009-02-09,3229387,3229387,3082164,3082177,275588,796318.0,11524133.0
2009-02-10,3144558,3157952,3055344,3113400,224970,804384.0,11524133.0
2009-02-11,3033052,3140144,2984015,3077716,211993,795165.0,11524133.0
2009-02-12,3086638,3091072,2921600,2930521,249620,757136.0,11524133.0
2009-02-13,2961722,3010767,2934937,2975126,189004,768660.0,11524133.0
2009-02-16,2899303,2934948,2787775,2787786,336131,720258.0,11524133.0
2009-02-17,2743135,2765446,2569186,2587066,262032,668400.0,11524133.0
2009-02-18,2524586,2689636,2502284,2595987,214117,670705.0,11524133.0
2009-02-19,2613818,2711943,2587032,2636131,146304,681076.0,11524133.0
2009-02-20,2578096,2627181,2399664,2413108,174433,623456.0,11524133.0
2009-02-23,2377377,2743149,2377377,2640591,248568,682229.0,11524133.0
2009-02-24,2515685,2564721,2453205,2484475,131974,641894.0,11524133.0
2009-02-25,2600435,2609344,2430913,2448792,133179,632675.0,11524133.0
2009-02-26,2466589,2546887,2328325,2377424,129657,614236.0,11524133.0
2009-02-27,2377387,2453222,2341744,2395266,87161,618846.0,11524133.0
2009-03-02,2359551,2364034,2234640,2243611,115987,579664.0,11524133.0
2009-03-03,2136519,2283740,2134302,2252531,159404,581969.0,11524133.0
2009-03-04,2239123,2466592,2203430,2430950,188396,628065.0,11524133.0
2009-03-05,2506777,2515685,2319426,2319438,241354,599255.0,11524133.0
2009-03-06,2270340,2381868,2256948,2341741,183054,605017.0,11524133.0
2009-03-09,2395227,2408621,2314930,2368503,147816,611931.0,11524133.0
2009-03-10,2328343,2484472,2319425,2462173,239187,636132.0,11524133.0
2009-03-11,2533483,2609305,2435359,2435410,300084,629218.0,11524133.0
2009-03-12,2453190,2533497,2439847,2453252,167374,633827.0,11524133.0
2009-03-13,2529065,2551318,2475496,2520159,178812,651114.0,11524133.0
2009-03-16,2537992,2582595,2439860,2439871,146557,630370.0,11524133.0
2009-03-17,2475489,2609318,2430887,2609368,324295,674162.0,11524133.0
2009-03-18,2662839,2689614,2582580,2609368,263886,674162.0,11524133.0
2009-03-19,2640538,2707452,2591500,2595987,248403,670705.0,11524133.0
2009-03-20,2627224,2685179,2613829,2645052,143654,683381.0,11524133.0
2009-03-23,2680738,2743169,2631653,2720880,346870,702972.0,11524133.0
2009-03-24,2810059,2814493,2703016,2738721,189915,707582.0,11524133.0
2009-03-25,2720857,2988505,2685162,2943902,543213,760593.0,11524133.0
2009-03-26,2930470,2939391,2823438,2917140,290374,753678.0,11524133.0
2009-03-27,2943905,3006346,2787775,2787786,377080,720258.0,11524133.0
2009-03-30,2783264,2823443,2600399,2609368,286048,674162.0,11524133.0
2009-03-31,2640526,2703007,2609318,2609368,321616,674162.0,11524133.0
2009-04-01,2640558,2729784,2600429,2711959,301252,700667.0,11524133.0
2009-04-02,2747648,2859115,2729771,2854693,467074,737545.0,11524133.0
2009-04-03,2908200,3113376,2876991,2975126,1125261,768660.0,11524133.0
2009-04-06,3042003,3122260,3010783,3015270,772274,779031.0,11524133.0
2009-04-07,3042023,3162450,3015238,3131242,724945,808994.0,11524133.0
2009-04-08,3077656,3162448,3033053,3122321,532418,806689.0,11524133.0
2009-04-09,3171358,3247181,3104445,3166925,779302,818213.0,11524133.0
2009-04-10,3300722,3434552,3251686,3434553,712448,887358.0,11524133.0
2009-04-13,3456821,3461247,3327478,3376567,465028,872377.0,11524133.0
2009-04-14,3389895,3412205,3211464,3300739,691076,852786.0,11524133.0
2009-04-15,3256089,3296219,3140138,3189228,384391,823976.0,11524133.0
2009-04-16,3265018,3443452,3265018,3305200,749303,853938.0,11524133.0
2009-04-17,3425638,3496987,3278426,3345344,706472,864310.0,11524133.0
2009-04-20,3412227,3523757,3358706,3470236,492441,896578.0,11524133.0
2009-04-21,3358687,3398818,3291784,3376567,456569,872377.0,11524133.0
2009-04-22,3394356,3421141,3309613,3349804,377925,865462.0,11524133.0
2009-04-23,3389911,3804728,3381001,3746785,1057820,968027.0,11524133.0
2009-04-24,3724443,3724443,3488055,3523762,661398,910407.0,11524133.0
2009-04-27,3537112,3648639,3265030,3269516,580058,844719.0,11524133.0
2009-04-28,3282899,3363156,3077681,3104479,440884,802080.0,11524133.0
2009-04-29,3162466,3233806,3104462,3215990,222501,830890.0,11524133.0
2009-04-30,3269510,3452377,3269510,3389948,352761,875834.0,11524133.0
2009-05-04,3470250,3554979,3452374,3488078,292917,901187.0,11524133.0
2009-05-06,3595072,3635202,3519252,3519302,427400,909254.0,11524133.0
2009-05-07,3644156,3719979,3586160,3639734,442555,940369.0,11524133.0
2009-05-08,3662000,3849342,3639698,3702180,778311,956503.0,11524133.0
2009-05-11,3688777,3688777,3496954,3537143,428017,913864.0,11524133.0
2009-05-12,3483564,3563874,3447920,3461316,253113,894273.0,11524133.0
2009-05-13,3461290,3537112,3367638,3443474,287540,889663.0,11524133.0
2009-05-14,3354226,3563876,3354226,3514841,271411,908102.0,11524133.0
2009-05-15,3604003,3608487,3488054,3492539,170615,902340.0,11524133.0
2009-05-18,3505895,3505895,3260598,3323041,400884,858548.0,11524133.0
2009-05-19,3452371,3479157,3394373,3479157,218764,898882.0,11524133.0
2009-05-20,3474635,3528157,3438941,3496999,182057,903492.0,11524133.0
2009-05-21,3479132,3479132,3287308,3287358,338869,849329.0,11524133.0
2009-05-22,3269486,3363125,3198087,3198149,270745,826280.0,11524133.0
2009-05-25,3171365,3282882,2988499,3229372,242669,834347.0,11524133.0
2009-05-26,3282873,3291791,3091050,3122321,198659,806689.0,11524133.0
2009-05-27,3211471,3220379,3091035,3091098,164645,798622.0,11524133.0
2009-05-28,3144599,3345333,3122299,3345344,391014,864310.0,11524133.0
2009-05-29,3434508,3492452,3300679,3300739,329834,852786.0,11524133.0
2009-06-01,3385445,3514788,3367618,3514841,620092,908102.0,11524133.0
2009-06-02,3644186,3679829,3501449,3523762,640404,910407.0,11524133.0
2009-06-03,3666492,3720016,3568367,3621892,413823,935760.0,11524133.0
2009-06-04,3644181,3657522,3273923,3273976,574234,845871.0,11524133.0
2009-06-05,3336386,3354214,3153481,3354265,408727,866615.0,11524133.0
2009-06-08,3318513,3354208,3233770,3233832,271245,835500.0,11524133.0
2009-06-09,3256127,3273947,3166912,3202609,146204,827433.0,11524133.0
2009-06-10,3211475,3296217,3180265,3287358,181175,849329.0,11524133.0
2009-06-11,3256086,3296213,3220392,3265055,123055,843567.0,11524133.0
2009-06-12,3287308,3322999,3247176,3287358,164396,849329.0,11524133.0
2009-06-15,3287316,3300709,3193663,3207069,98284,828585.0,11524133.0
2009-06-16,3180282,3211490,3149062,3184767,77370,822823.0,11524133.0
2009-06-17,3184765,3224896,3157980,3171386,105477,819366.0,11524133.0
2009-06-18,3171382,3207077,3149070,3149084,87550,813604.0,11524133.0
2009-06-19,3189196,3189196,3077669,3108939,130388,803232.0,11524133.0
2009-06-22,3091056,3108924,2975103,3033112,192494,783641.0,11524133.0
2009-06-23,2948314,2988493,2792183,2805628,244652,724868.0,11524133.0
2009-06-24,2796669,2868056,2787750,2805628,164082,724868.0,11524133.0
2009-06-25,2805604,2868084,2778867,2832391,168807,731782.0,11524133.0
2009-06-26,2863606,2872516,2738686,2765484,134583,714496.0,11524133.0
2009-06-29,2765458,2868065,2707463,2747642,152651,709887.0,11524133.0
2009-06-30,2787781,2841294,2752078,2756563,110273,712191.0,11524133.0
2009-07-01,2752084,2836815,2729770,2832391,89402,731782.0,11524133.0
2009-07-02,2854678,2854678,2792198,2801168,96971,723716.0,11524133.0
2009-07-03,2738687,2787775,2720860,2787786,79049,720258.0,11524133.0
2009-07-06,2810072,2859110,2787762,2792247,81863,721411.0,11524133.0
2009-07-07,2810085,2814518,2720868,2743182,104851,708734.0,11524133.0
2009-07-08,2707463,2720857,2564728,2582605,339095,667247.0,11524133.0
2009-07-09,2604897,2649459,2600412,2627210,101062,678771.0,11524133.0
2009-07-10,2618234,2649493,2502282,2542461,136106,656876.0,11524133.0
2009-07-13,2520088,2533481,2390745,2390806,206227,617694.0,11524133.0
2009-07-14,2448789,2453222,2350655,2404187,92663,621151.0,11524133.0
2009-07-15,2435367,2551318,2430882,2542461,149334,656876.0,11524133.0
2009-07-16,2591533,2613834,2542436,2546922,113626,658028.0,11524133.0
2009-07-17,2604893,2640538,2569198,2595987,95969,670705.0,11524133.0
2009-07-20,2627186,2676223,2609308,2653973,92392,685686.0,11524133.0
2009-07-21,2658429,2720861,2636120,2636131,146163,681076.0,11524133.0
2009-07-22,2667334,2778852,2649507,2769945,164034,715649.0,11524133.0
2009-07-23,2720868,2752088,2662873,2720880,124545,702972.0,11524133.0
2009-07-24,2778865,2778865,2694084,2743182,110820,708734.0,11524133.0
2009-07-27,2760984,2774377,2720855,2747642,115786,709887.0,11524133.0
2009-07-28,2760960,2827865,2747618,2774405,147385,716801.0,11524133.0
2009-07-29,2850205,2885910,2774383,2810089,131323,726020.0,11524133.0
2009-07-30,2814521,2832386,2738686,2765484,87245,714496.0,11524133.0
2009-07-31,2778856,2845770,2760979,2801168,133571,723716.0,11524133.0
2009-08-03,2823471,2903728,2823471,2854693,153912,737545.0,11524133.0
2009-08-04,2885913,2948344,2881431,2885916,143477,745611.0,11524133.0
2009-08-05,2912638,2912638,2814513,2854693,106938,737545.0,11524133.0
2009-08-06,2832366,2859100,2774361,2836851,98685,732935.0,11524133.0
2009-08-07,2823445,2845757,2792185,2827931,64192,730630.0,11524133.0
2009-08-10,2836789,2850181,2787751,2814549,103194,727173.0,11524133.0
2009-08-11,2787738,2814474,2774344,2796707,79391,722563.0,11524133.0
2009-08-12,2778834,2872485,2769927,2859154,183887,738697.0,11524133.0
2009-08-13,2885900,2917122,2841299,2854693,144159,737545.0,11524133.0
2009-08-14,2890361,2930489,2841274,2850233,175931,736392.0,11524133.0
2009-08-17,2836794,2836794,2689631,2694117,163471,696058.0,11524133.0
2009-08-18,2645012,2711925,2591489,2631670,149528,679924.0,11524133.0
2009-08-19,2631605,2662825,2546874,2555843,144362,660333.0,11524133.0
2009-08-20,2569198,2627195,2511193,2595987,111106,670705.0,11524133.0
2009-08-21,2600392,2622695,2529056,2533540,83451,654571.0,11524133.0
2009-08-24,2542431,2569217,2493396,2493396,126334,644199.0,11524133.0
2009-08-25,2497796,2555801,2493370,2497857,99410,645351.0,11524133.0
2009-08-26,2511179,2551308,2502268,2533540,125798,654571.0,11524133.0
2009-08-27,2546909,2595946,2533516,2538001,156290,655723.0,11524133.0
2009-08-28,2569174,2569174,2511179,2533540,110470,654571.0,11524133.0
2009-08-31,2533513,2560291,2364042,2364043,313968,610779.0,11524133.0
2009-09-01,2372941,2488891,2364021,2422029,225550,625760.0,11524133.0
2009-09-02,2377365,2529061,2372933,2466633,145319,637285.0,11524133.0
2009-09-03,2466581,2488891,2399676,2422029,122561,625760.0,11524133.0
2009-09-04,2435359,2444268,2404138,2413108,59396,623456.0,11524133.0
2009-09-07,2439833,2444268,2408621,2413108,49673,623456.0,11524133.0
2009-09-08,2413079,2426473,2355074,2386345,131994,616541.0,11524133.0
2009-09-09,2386342,2439864,2359558,2364043,73711,610779.0,11524133.0
2009-09-10,2372959,2502303,2372959,2471094,210100,638437.0,11524133.0
2009-09-11,2484471,2488897,2426466,2439871,76970,630370.0,11524133.0
2009-09-14,2448750,2448750,2368441,2368503,115945,611931.0,11524133.0
2009-09-15,2377385,2390777,2355073,2364043,76472,610779.0,11524133.0
2009-09-16,2368480,2417576,2359570,2359582,122632,609627.0,11524133.0
2009-09-17,2381847,2386331,2341718,2355122,121468,608474.0,11524133.0
2009-09-18,2364038,2493380,2346160,2462173,265318,636132.0,11524133.0
2009-09-21,2529089,2551340,2480001,2493396,148116,644199.0,11524133.0
2009-09-22,2475494,2502278,2444283,2475554,106692,639589.0,11524133.0
2009-09-23,2462142,2475485,2386320,2390806,153808,617694.0,11524133.0
2009-09-24,2377361,2435356,2355059,2368503,93816,611931.0,11524133.0
2009-09-25,2368479,2395266,2350651,2395266,88450,618846.0,11524133.0
2009-09-28,2377360,2377360,2346140,2346201,72870,606169.0,11524133.0
2009-09-29,2364053,2372962,2341740,2350662,60474,607322.0,11524133.0
2009-09-30,2341709,2359537,2239101,2248071,125183,580816.0,11524133.0
2009-10-01,2252492,2279228,2185578,2210157,124659,571021.0,11524133.0
2009-10-05,2176690,2192300,2158814,2167783,80441,560073.0,11524133.0
2009-10-06,2185606,2198999,2096390,2100876,116714,542787.0,11524133.0
2009-10-07,2127615,2156618,2112004,2154401,73015,556616.0,11524133.0
2009-10-08,2167779,2306044,2167779,2297136,114844,593493.0,11524133.0
2009-10-09,2279232,2341713,2274799,2314978,84874,598103.0,11524133.0
2009-10-12,2337231,2341716,2274801,2323899,38084,600407.0,11524133.0
2009-10-13,2297120,2301556,2234640,2243611,59931,579664.0,11524133.0
2009-10-14,2239123,2274818,2225730,2227999,37662,575630.0,11524133.0
2009-10-15,2234638,2279239,2219027,2219078,70375,573326.0,11524133.0
2009-10-16,2239133,2252525,2199005,2199006,59421,568140.0,11524133.0
2009-10-19,2183369,2210105,2174412,2187855,38106,565259.0,11524133.0
2009-10-20,2210113,2283727,2192293,2279294,110726,588883.0,11524133.0
2009-10-21,2274817,2310462,2230205,2256992,57170,583121.0,11524133.0
2009-10-22,2270346,2292648,2230217,2230229,63210,576207.0,11524133.0
2009-10-23,2261442,2332791,2256968,2283755,94680,590036.0,11524133.0
2009-10-26,2279235,2346140,2256925,2346201,99017,606169.0,11524133.0
2009-10-27,2314929,2328320,2292627,2301596,45171,594645.0,11524133.0
2009-10-28,2274824,2297124,2185607,2297136,100938,593493.0,11524133.0
2009-10-29,2216844,2223534,2167796,2185625,56694,564683.0,11524133.0
2009-10-30,2221283,2234625,2192279,2203466,35290,569292.0,11524133.0
2009-11-02,2132088,2181137,2132088,2154401,35021,556616.0,11524133.0
2009-11-03,2154401,2201220,2154401,2154401,24215,556616.0,11524133.0
2009-11-04,2140987,2225730,2140987,2212387,51753,571597.0,11524133.0
2009-11-05,2185598,2187815,2145469,2145480,36655,554311.0,11524133.0
2009-11-06,2174428,2187821,2069602,2069653,118005,534720.0,11524133.0
2009-11-09,2058463,2071855,2038378,2038429,97761,526653.0,11524133.0
2009-11-10,2051769,2062943,1964808,1978213,148488,511095.0,11524133.0
2009-11-11,1982627,2018322,1982627,2007206,72011,518586.0,11524133.0
2009-11-12,2029484,2083005,2020575,2033969,72276,525500.0,11524133.0
2009-11-13,2047325,2060668,2027232,2051811,55584,530110.0,11524133.0
2009-11-16,2069583,2105277,1967023,1975983,117910,510519.0,11524133.0
2009-11-17,1993774,2025034,1984856,1993825,69451,515129.0,11524133.0
2009-11-18,2016087,2047357,1969268,1973753,90298,509943.0,11524133.0
2009-11-19,2016053,2042838,1989317,2013897,80847,520315.0,11524133.0
2009-11-20,2016084,2143222,2016084,2094185,184249,541058.0,11524133.0
2009-11-23,2089696,2109791,2027266,2040660,91639,527229.0,11524133.0
2009-11-24,2042887,2060703,1989365,1998285,97808,516281.0,11524133.0
2009-11-25,1984882,2004975,1975972,1998285,57270,516281.0,11524133.0
2009-11-26,2000488,2016099,1989364,1989364,38499,513976.0,11524133.0
2009-11-27,1964799,1971442,1846580,1855551,124061,479404.0,11524133.0
2009-11-30,1873339,1900124,1799783,1806486,137810,466727.0,11524133.0
2009-12-01,1797524,1817607,1723957,1739579,193402,449441.0,11524133.0
2009-12-02,1755179,1784172,1744003,1784183,103491,460965.0,11524133.0
2009-12-03,1788609,1828736,1743996,1828788,150291,472489.0,11524133.0
2009-12-04,1828737,1848832,1795309,1799795,108324,464999.0,11524133.0
2009-12-07,1822108,1839936,1790848,1802025,88760,465575.0,11524133.0
2009-12-08,1806460,1837679,1793066,1795334,92091,463846.0,11524133.0
2009-12-09,1775202,1806473,1772986,1797565,74985,464423.0,11524133.0
2009-12-10,1808707,1875622,1797533,1868932,155394,482861.0,11524133.0
2009-12-11,1877837,2065178,1857743,2040660,417963,527229.0,11524133.0
2009-12-14,2058463,2091901,1984857,2038429,185980,526653.0,11524133.0
2009-12-15,2027241,2045068,2000456,2045120,95855,528381.0,11524133.0
2009-12-16,2045085,2056260,2016081,2056271,79813,531263.0,11524133.0
2009-12-17,2078586,2129843,2033975,2118718,198705,547396.0,11524133.0
2009-12-18,2082969,2118662,2029457,2029508,145888,524348.0,11524133.0
