SPC삼립(005610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-10-30,32000,32000,32000,32000,0,,
2002-10-31,32000,32000,32000,32000,0,,
2002-11-01,32000,32000,32000,32000,0,,
2002-11-04,32000,32000,32000,32000,0,,
2002-11-05,32000,32000,32000,32000,0,,
2002-11-06,32000,32000,32000,32000,0,,
2002-11-07,32000,32000,32000,32000,0,,
2002-11-08,32000,32000,32000,32000,0,,
2002-11-11,32000,32000,32000,32000,0,,
2002-11-12,32000,32000,32000,32000,0,,
2002-11-13,32000,32000,32000,32000,0,,
2002-11-14,32000,32000,32000,32000,0,,
2002-11-15,32000,32000,32000,32000,0,,
2002-11-18,32000,32000,32000,32000,0,,
2002-11-19,32000,32000,32000,32000,0,,
2002-11-20,32000,32000,32000,32000,0,,
2002-11-21,32000,32000,32000,32000,0,,
2002-11-22,32000,32000,32000,32000,0,,
2002-11-25,32000,35000,30000,33900,348280,292523.0,8629009.0
2002-11-26,34500,34600,31100,32400,236566,279580.0,8629009.0
2002-11-27,31300,31500,27550,27550,160110,237729.0,8629009.0
2002-11-28,23450,26500,23450,26500,202340,228669.0,8629009.0
2002-11-29,23000,28700,23000,25000,217240,215725.0,8629009.0
2002-12-02,24500,25000,22800,23900,321190,206233.0,8629009.0
2002-12-03,23600,23600,22000,22500,224130,194153.0,8629009.0
2002-12-04,20000,21600,19150,19150,402450,165246.0,8629009.0
2002-12-05,16300,16300,16300,16300,12110,140653.0,8629009.0
2002-12-06,13900,13900,13900,13900,8021,119943.0,8629009.0
2002-12-09,11850,11850,11850,11850,47631,102254.0,8629009.0
2002-12-10,10100,11250,10100,10100,7887429,87153.0,8629009.0
2002-12-11,10200,10550,9400,9810,2221906,84651.0,8629009.0
2002-12-12,10150,11250,9900,11250,3712733,97076.0,8629009.0
2002-12-13,11400,12600,10150,10600,5918625,91467.0,8629009.0
2002-12-16,11000,11650,10500,11500,2295911,99234.0,8629009.0
2002-12-17,11800,12200,11300,11350,1720540,97939.0,8629009.0
2002-12-18,11000,11400,10250,10550,1311389,91036.0,8629009.0
2002-12-20,10350,10700,9500,9500,1052778,81976.0,8629009.0
2002-12-23,9300,9560,8080,8080,1543046,69722.0,8629009.0
2002-12-24,7500,8000,6900,7140,1092615,61611.0,8629009.0
2002-12-26,7000,8130,6950,7400,1889681,63855.0,8629009.0
2002-12-27,7200,7920,6870,7250,1263650,62560.0,8629009.0
2002-12-30,7240,7500,6600,6880,625311,59368.0,8629009.0
2003-01-02,7030,7700,6980,7480,971810,64545.0,8629009.0
2003-01-03,7700,8050,7590,7640,1072682,65926.0,8629009.0
2003-01-06,7750,8330,7610,8060,1297185,69550.0,8629009.0
2003-01-07,8300,9060,8100,8100,1914833,69895.0,8629009.0
2003-01-08,8150,8430,7510,7820,915517,67479.0,8629009.0
2003-01-09,8000,8340,7640,8220,809787,70930.0,8629009.0
2003-01-10,8400,8450,7500,7680,750537,66271.0,8629009.0
2003-01-13,7560,7850,7500,7700,403099,66443.0,8629009.0
2003-01-14,7700,7790,7320,7430,544300,64114.0,8629009.0
2003-01-15,7430,7540,7150,7150,373791,61697.0,8629009.0
2003-01-16,7350,7710,7310,7630,777492,65839.0,8629009.0
2003-01-17,7640,7900,7470,7490,734715,64631.0,8629009.0
2003-01-20,7290,7700,7150,7350,571258,63423.0,8629009.0
2003-01-21,7390,7570,7160,7200,645802,62129.0,8629009.0
2003-01-22,7250,7320,6750,6870,504319,59281.0,8629009.0
2003-01-23,7190,7190,6750,6860,216360,59195.0,8629009.0
2003-01-24,6910,6950,6040,6100,439027,52637.0,8629009.0
2003-01-27,5610,5800,5430,5430,387790,46856.0,8629009.0
2003-01-28,5310,5650,5310,5510,292030,47546.0,8629009.0
2003-01-29,5500,5580,5010,5010,351849,43231.0,8629009.0
2003-01-30,5030,5260,5020,5070,238079,43749.0,8629009.0
2003-02-03,5100,5580,5070,5530,523090,47718.0,8629009.0
2003-02-04,5530,5800,5420,5550,499190,47891.0,8629009.0
2003-02-05,5620,5940,5540,5790,569816,49962.0,8629009.0
2003-02-06,5800,5920,5300,5530,301279,47718.0,8629009.0
2003-02-07,5450,5540,5230,5330,242360,45993.0,8629009.0
2003-02-10,5300,5450,5280,5310,151740,45820.0,8629009.0
2003-02-11,5340,5510,5040,5280,326655,45561.0,8629009.0
2003-02-12,5250,5310,5110,5130,177428,44267.0,8629009.0
2003-02-13,5100,5200,5030,5080,171579,43835.0,8629009.0
2003-02-14,5050,5250,5030,5240,163409,45216.0,8629009.0
2003-02-17,5430,5500,5350,5460,219468,47114.0,8629009.0
2003-02-18,5420,5540,5170,5240,357569,45216.0,8629009.0
2003-02-19,5340,5340,5130,5150,199020,44439.0,8629009.0
2003-02-20,5100,5190,5080,5110,150160,44094.0,8629009.0
2003-02-21,5100,5190,5070,5080,150940,43835.0,8629009.0
2003-02-24,5110,5220,5090,5090,163750,43922.0,8629009.0
2003-02-25,5050,5070,4850,4855,228730,41894.0,8629009.0
2003-02-26,4900,4970,4760,4775,210369,41204.0,8629009.0
2003-02-27,4720,4770,4480,4530,255200,39089.0,8629009.0
2003-02-28,4460,4560,4070,4110,321828,35465.0,8629009.0
2003-03-03,4050,4300,4050,4130,241268,35638.0,8629009.0
2003-03-04,4100,4140,4010,4020,160780,34689.0,8629009.0
2003-03-05,3920,3950,3675,3690,296906,31841.0,8629009.0
2003-03-06,4060,4240,4050,4240,115646,36587.0,8629009.0
2003-03-07,4795,4875,4555,4875,1167273,42066.0,8629009.0
2003-03-10,5150,5370,4620,5010,1584760,43231.0,8629009.0
2003-03-11,5010,5030,4305,4305,600340,37148.0,8629009.0
2003-03-12,4500,4800,4310,4800,607851,41419.0,8629009.0
2003-03-13,4800,5190,4500,4770,856471,41160.0,8629009.0
2003-03-14,4930,5250,4810,5010,1077062,43231.0,8629009.0
2003-03-17,5120,5130,4620,4640,467781,40039.0,8629009.0
2003-03-18,4890,4915,4730,4800,406442,41419.0,8629009.0
2003-03-19,4850,4860,4640,4745,290790,40945.0,8629009.0
2003-03-20,4780,5000,4650,5000,450825,43145.0,8629009.0
2003-03-21,5100,5650,5030,5350,1118730,46165.0,8629009.0
2003-03-24,5390,5500,5000,5000,587696,43145.0,8629009.0
2003-03-25,4610,4690,4460,4460,346835,38485.0,8629009.0
2003-03-26,4510,4650,4380,4470,267060,38572.0,8629009.0
2003-03-27,4360,4500,4280,4500,188940,38831.0,8629009.0
2003-03-28,4480,4520,4405,4420,141194,38140.0,8629009.0
2003-03-31,4320,4400,4060,4120,135477,35552.0,8629009.0
2003-04-01,4070,4270,4070,4200,117510,36242.0,8629009.0
2003-04-02,4275,4790,4275,4525,414087,39046.0,8629009.0
2003-04-03,4600,4670,4400,4450,174530,38399.0,8629009.0
2003-04-04,4590,4590,4390,4480,101670,38658.0,8629009.0
2003-04-07,4550,4650,4505,4640,153772,40039.0,8629009.0
2003-04-08,4560,4680,4510,4650,158740,40125.0,8629009.0
2003-04-09,4700,5120,4690,4780,398220,41247.0,8629009.0
2003-04-10,4780,4950,4720,4870,142518,42023.0,8629009.0
2003-04-11,4900,4965,4650,4735,228900,40858.0,8629009.0
2003-04-14,4840,4865,4600,4610,197820,39780.0,8629009.0
2003-04-15,4650,4700,4595,4635,168835,39995.0,8629009.0
2003-04-16,4665,4860,4665,4720,204685,40729.0,8629009.0
2003-04-17,4755,5090,4720,4950,415100,42714.0,8629009.0
2003-04-18,4990,5320,4980,5000,483070,43145.0,8629009.0
2003-04-21,5110,5450,5000,5240,455873,45216.0,8629009.0
2003-04-22,5290,5320,5060,5060,207990,43663.0,8629009.0
2003-04-23,5150,5200,4910,4965,180690,42843.0,8629009.0
2003-04-24,4910,5000,4700,4700,161500,40556.0,8629009.0
2003-04-25,4550,4680,4310,4380,192004,37795.0,8629009.0
2003-04-28,4270,4435,4270,4380,57140,37795.0,8629009.0
2003-04-29,4460,4630,4445,4540,103735,39176.0,8629009.0
2003-04-30,4520,4910,4460,4650,179432,40125.0,8629009.0
2003-05-02,4720,4800,4600,4750,55970,40988.0,8629009.0
2003-05-06,4750,4850,4720,4800,94885,41419.0,8629009.0
2003-05-07,4760,5100,4740,4850,220017,41851.0,8629009.0
2003-05-09,4820,4895,4770,4895,51148,42239.0,8629009.0
2003-05-12,4900,4990,4900,4950,90580,42714.0,8629009.0
2003-05-13,4930,4960,4760,4800,82800,41419.0,8629009.0
2003-05-14,4750,4970,4720,4940,77480,42627.0,8629009.0
2003-05-15,5000,5070,4920,4920,78040,42455.0,8629009.0
2003-05-16,4850,5080,4850,4960,76830,42800.0,8629009.0
2003-05-19,4970,5030,4755,4805,82600,41462.0,8629009.0
2003-05-20,4700,4800,4700,4730,53180,40815.0,8629009.0
2003-05-21,4720,4860,4720,4850,50190,41851.0,8629009.0
2003-05-22,4870,4950,4800,4800,56820,41419.0,8629009.0
2003-05-23,4805,4890,4800,4810,51510,41506.0,8629009.0
2003-05-26,4810,4930,4780,4820,62070,41592.0,8629009.0
2003-05-27,4800,4820,4650,4680,51410,40384.0,8629009.0
2003-05-28,4720,4780,4670,4670,42560,40297.0,8629009.0
2003-05-29,4710,4815,4670,4755,56110,41031.0,8629009.0
2003-05-30,4730,4795,4650,4690,52060,40470.0,8629009.0
2003-06-02,4790,4820,4710,4770,48100,41160.0,8629009.0
2003-06-03,4790,4855,4760,4800,63070,41419.0,8629009.0
2003-06-04,4810,4850,4710,4710,34070,40643.0,8629009.0
2003-06-05,4750,4950,4720,4930,120806,42541.0,8629009.0
2003-06-09,5000,5660,5000,5660,239572,48840.0,8629009.0
2003-06-10,6250,6500,6200,6500,219260,56089.0,8629009.0
2003-06-11,7210,7240,5800,6030,1016920,52033.0,8629009.0
2003-06-12,6020,6590,6020,6250,515855,53931.0,8629009.0
2003-06-13,6480,6480,5730,5730,276780,49444.0,8629009.0
2003-06-16,5610,5950,5530,5800,234922,50048.0,8629009.0
2003-06-17,5860,5920,5650,5790,191820,49962.0,8629009.0
2003-06-18,5850,6650,5840,6650,680320,57383.0,8629009.0
2003-06-19,6990,7640,6250,6600,1454780,56951.0,8629009.0
2003-06-20,6750,7040,6370,6820,454620,58850.0,8629009.0
2003-06-23,6990,7840,6900,7670,1459360,66184.0,8629009.0
2003-06-24,7410,8050,7200,7520,745199,64890.0,8629009.0
2003-06-25,7620,7700,7300,7320,261170,63164.0,8629009.0
2003-06-26,7120,7300,6230,6320,507010,54535.0,8629009.0
2003-06-27,6350,6800,6350,6450,276545,55657.0,8629009.0
2003-06-30,6370,6750,6370,6510,159260,56175.0,8629009.0
2003-07-01,6640,6750,6420,6460,155060,55743.0,8629009.0
2003-07-02,6510,6760,6350,6760,184870,58332.0,8629009.0
2003-07-03,6990,6990,6710,6760,205010,58332.0,8629009.0
2003-07-04,6700,6810,6490,6550,128550,56520.0,8629009.0
2003-07-07,6560,6600,6200,6300,185390,54363.0,8629009.0
2003-07-08,6300,6360,5940,6000,267565,51774.0,8629009.0
2003-07-09,6060,6270,6060,6070,158530,52378.0,8629009.0
2003-07-10,6020,6150,5850,5960,133380,51429.0,8629009.0
2003-07-11,5810,6010,5810,5870,98030,50652.0,8629009.0
2003-07-14,5870,6050,5850,5940,66880,51256.0,8629009.0
2003-07-15,5900,6050,5700,5700,80305,49185.0,8629009.0
2003-07-16,5700,5850,5550,5680,88185,49013.0,8629009.0
2003-07-18,5610,5790,5520,5700,129232,49185.0,8629009.0
2003-07-21,5790,6200,5790,5970,241432,51515.0,8629009.0
2003-07-22,6000,6050,5630,5700,103220,49185.0,8629009.0
2003-07-23,5790,5790,5620,5620,72782,48495.0,8629009.0
2003-07-24,5600,5700,5560,5600,52200,48322.0,8629009.0
2003-07-25,5550,5610,5500,5550,59400,47891.0,8629009.0
2003-07-28,5560,5690,5560,5590,35395,48236.0,8629009.0
2003-07-29,5610,5840,5600,5750,79955,49617.0,8629009.0
2003-07-30,5860,5860,5660,5790,32298,49962.0,8629009.0
2003-07-31,5700,5850,5670,5800,36045,50048.0,8629009.0
2003-08-01,5820,5820,5640,5750,62749,49617.0,8629009.0
2003-08-04,5740,6300,5710,6180,232259,53327.0,8629009.0
2003-08-05,6350,6370,6070,6150,136050,53068.0,8629009.0
2003-08-06,6390,7000,6350,6760,480882,58332.0,8629009.0
2003-08-07,6710,6870,6430,6870,327790,59281.0,8629009.0
2003-08-08,6920,7190,6640,6660,300290,57469.0,8629009.0
2003-08-11,6460,6530,6140,6200,196410,53500.0,8629009.0
2003-08-12,6330,6330,5940,6030,184770,52033.0,8629009.0
2003-08-13,6030,6300,6030,6300,184380,54363.0,8629009.0
2003-08-14,6710,7200,6350,6350,343139,54794.0,8629009.0
2003-08-18,6300,6650,6070,6600,155510,56951.0,8629009.0
2003-08-19,6660,6780,6470,6600,114370,56951.0,8629009.0
2003-08-20,6740,7000,6510,6560,272100,56606.0,8629009.0
2003-08-21,6600,6670,6200,6350,163031,54794.0,8629009.0
2003-08-22,6370,6500,6240,6500,90022,56089.0,8629009.0
2003-08-25,6470,6500,6300,6300,132913,54363.0,8629009.0
2003-08-26,6320,6400,6070,6100,140150,52637.0,8629009.0
2003-08-27,6000,6140,5870,5900,141280,50911.0,8629009.0
2003-08-28,5920,6120,5810,5860,105530,50566.0,8629009.0
2003-08-29,5810,5990,5810,5890,42245,50825.0,8629009.0
2003-09-01,5890,6050,5890,5970,42160,51515.0,8629009.0
2003-09-02,5960,6060,5840,5900,67050,50911.0,8629009.0
2003-09-03,6000,6000,5850,5850,30080,50480.0,8629009.0
2003-09-04,5860,5950,5760,5760,43869,49703.0,8629009.0
2003-09-05,5730,5860,5600,5700,68060,49185.0,8629009.0
2003-09-08,5620,5690,5500,5500,48180,47460.0,8629009.0
2003-09-09,5500,5600,5450,5550,27000,47891.0,8629009.0
2003-09-15,5510,5690,5500,5590,24630,48236.0,8629009.0
2003-09-16,5550,5800,5550,5700,29330,49185.0,8629009.0
2003-09-17,5720,5800,5660,5740,28285,49531.0,8629009.0
2003-09-18,5740,5800,5650,5740,24450,49531.0,8629009.0
2003-09-19,5750,5760,5600,5600,24765,48322.0,8629009.0
2003-09-22,5600,5600,5070,5120,52900,44181.0,8629009.0
2003-09-23,5100,5130,4800,5100,32050,44008.0,8629009.0
2003-09-24,5050,5200,5050,5130,14600,44267.0,8629009.0
2003-09-25,4510,5200,4510,5070,24020,43749.0,8629009.0
2003-09-26,5110,5150,5030,5070,24880,43749.0,8629009.0
2003-09-29,4930,5110,4930,4970,13820,42886.0,8629009.0
2003-09-30,5010,5060,4900,5020,18510,43318.0,8629009.0
2003-10-01,4900,4995,4815,4995,28450,43102.0,8629009.0
2003-10-02,5010,5100,4920,5020,13850,43318.0,8629009.0
2003-10-06,4980,5070,4900,4930,15188,42541.0,8629009.0
2003-10-07,4910,4950,4840,4890,22950,42196.0,8629009.0
2003-10-08,4850,4970,4810,4910,34730,42368.0,8629009.0
2003-10-09,4810,4890,4780,4800,19060,41419.0,8629009.0
2003-10-10,4900,5000,4800,4890,25380,42196.0,8629009.0
2003-10-13,4830,4940,4725,4890,27790,42196.0,8629009.0
2003-10-14,4855,4930,4850,4890,25270,42196.0,8629009.0
2003-10-15,4900,4980,4890,4950,18030,42714.0,8629009.0
2003-10-16,4860,5050,4810,5040,29790,43490.0,8629009.0
2003-10-17,4960,5070,4910,5000,22530,43145.0,8629009.0
2003-10-20,5070,5070,4955,4960,12510,42800.0,8629009.0
2003-10-21,4960,4980,4910,4980,19870,42972.0,8629009.0
2003-10-22,4960,4970,4835,4935,26070,42584.0,8629009.0
2003-10-23,4935,4935,4800,4880,14650,42110.0,8629009.0
2003-10-24,4950,4950,4745,4850,12990,41851.0,8629009.0
2003-10-27,4800,4805,4705,4705,22260,40599.0,8629009.0
2003-10-28,4675,4800,4675,4730,27110,40815.0,8629009.0
2003-10-29,4730,4850,4655,4800,22610,41419.0,8629009.0
2003-10-30,4745,4800,4740,4740,11400,40902.0,8629009.0
2003-10-31,4740,4790,4530,4700,15180,40556.0,8629009.0
2003-11-03,4605,4745,4600,4685,24610,40427.0,8629009.0
2003-11-04,4630,4800,4630,4660,30400,40211.0,8629009.0
2003-11-05,4640,4705,4600,4695,27000,40513.0,8629009.0
2003-11-06,4615,4700,4500,4500,29100,38831.0,8629009.0
2003-11-07,4500,4525,4400,4500,25940,38831.0,8629009.0
2003-11-10,4500,4590,4420,4520,9820,39003.0,8629009.0
2003-11-11,4500,4505,4410,4410,8290,38054.0,8629009.0
2003-11-12,4400,4470,4360,4365,19980,37666.0,8629009.0
2003-11-13,4590,5010,4590,5010,49440,43231.0,8629009.0
2003-11-14,5590,5590,5080,5190,157110,44785.0,8629009.0
2003-11-17,5490,5490,5150,5150,52940,44439.0,8629009.0
2003-11-18,5240,5240,4820,4845,36064,41808.0,8629009.0
2003-11-19,4780,4845,4620,4650,26565,40125.0,8629009.0
2003-11-20,4765,4785,4650,4680,14340,40384.0,8629009.0
2003-11-21,4600,4700,4545,4650,17760,40125.0,8629009.0
2003-11-24,4550,4650,4450,4540,23970,39176.0,8629009.0
2003-11-25,4650,4650,4500,4510,14030,38917.0,8629009.0
2003-11-26,4510,4590,4485,4500,13197,38831.0,8629009.0
2003-11-27,4370,4550,4370,4450,18495,38399.0,8629009.0
2003-11-28,4480,4645,4440,4525,34400,39046.0,8629009.0
2003-12-01,4580,4625,4555,4555,9560,39305.0,8629009.0
2003-12-02,4570,4700,4480,4510,28850,38917.0,8629009.0
2003-12-03,4520,5080,4510,4750,47950,40988.0,8629009.0
2003-12-04,4800,5000,4730,4950,69490,42714.0,8629009.0
2003-12-05,4940,5140,4850,4850,52870,41851.0,8629009.0
2003-12-08,4675,4845,4675,4700,12200,40556.0,8629009.0
2003-12-09,4750,5240,4680,4995,107870,43102.0,8629009.0
2003-12-10,5020,5020,4710,4900,75380,42282.0,8629009.0
2003-12-11,4980,4980,4750,4760,32880,41074.0,8629009.0
2003-12-12,4760,4850,4680,4680,46320,40384.0,8629009.0
2003-12-15,4685,4800,4680,4690,86430,40470.0,8629009.0
2003-12-16,4740,4740,4650,4695,61360,40513.0,8629009.0
2003-12-17,4675,4770,4600,4640,24840,40039.0,8629009.0
2003-12-18,4560,5170,4560,4800,47960,41419.0,8629009.0
2003-12-19,4840,4900,4730,4830,121970,41678.0,8629009.0
2003-12-22,5050,5550,4915,5000,670441,43145.0,8629009.0
2003-12-23,5100,5110,4725,4730,120552,40815.0,8629009.0
2003-12-24,4730,4800,4580,4595,70682,39650.0,8629009.0
2003-12-26,4530,4600,4435,4470,50230,38572.0,8629009.0
2003-12-29,4410,4500,4410,4430,29461,38227.0,8629009.0
2003-12-30,4440,4580,4440,4545,21810,39219.0,8629009.0
2004-01-02,4595,4605,4510,4530,16948,39089.0,8629009.0
2004-01-05,4520,4550,4480,4505,30162,38874.0,8629009.0
2004-01-06,4520,4650,4490,4545,25630,39219.0,8629009.0
2004-01-07,4510,4580,4430,4550,19760,39262.0,8629009.0
2004-01-08,4450,4550,4430,4460,31570,38485.0,8629009.0
2004-01-09,4470,4550,4460,4510,33250,38917.0,8629009.0
2004-01-12,4485,4485,4385,4415,32840,38097.0,8629009.0
2004-01-13,4390,4410,4340,4340,36170,37450.0,8629009.0
2004-01-14,4400,4400,4250,4295,19700,37062.0,8629009.0
2004-01-15,4240,4330,4205,4210,23538,36328.0,8629009.0
2004-01-16,4150,4240,4150,4160,22890,35897.0,8629009.0
2004-01-19,4150,4250,4150,4200,12680,36242.0,8629009.0
2004-01-20,4210,4300,4155,4200,19240,36242.0,8629009.0
2004-01-26,4200,4270,4170,4185,7910,36112.0,8629009.0
2004-01-27,4185,4240,4170,4200,8940,36242.0,8629009.0
2004-01-28,4200,4580,4160,4255,49117,36716.0,8629009.0
2004-01-29,4310,4890,4270,4890,319420,42196.0,8629009.0
2004-01-30,4985,5600,4500,4635,317250,39995.0,8629009.0
2004-02-02,4530,4635,4415,4520,79470,39003.0,8629009.0
2004-02-03,4530,5150,4530,4840,267820,41764.0,8629009.0
2004-02-04,4670,5100,4670,4900,214290,42282.0,8629009.0
2004-02-05,5000,5350,4545,4610,304362,39780.0,8629009.0
2004-02-06,4650,4670,4430,4640,69380,40039.0,8629009.0
2004-02-09,4550,4700,4470,4470,78620,38572.0,8629009.0
2004-02-10,4530,4600,4450,4490,57614,38744.0,8629009.0
2004-02-11,4505,4550,4290,4350,60800,37536.0,8629009.0
2004-02-12,4350,4435,4340,4360,31990,37622.0,8629009.0
2004-02-13,4335,4430,4325,4380,38230,37795.0,8629009.0
2004-02-16,4480,4495,4380,4400,27515,37968.0,8629009.0
2004-02-17,4410,4450,4360,4410,44190,38054.0,8629009.0
2004-02-18,4470,5050,4395,4660,387999,40211.0,8629009.0
2004-02-19,4650,4695,4520,4570,68895,39435.0,8629009.0
2004-02-20,4630,4630,4385,4400,58170,37968.0,8629009.0
2004-02-23,4420,4490,4375,4420,23700,38140.0,8629009.0
2004-02-24,4330,4455,4290,4290,46655,37018.0,8629009.0
2004-02-25,4300,4450,4290,4400,29440,37968.0,8629009.0
2004-02-26,4360,4450,4355,4360,16080,37622.0,8629009.0
2004-02-27,4305,4435,4300,4400,17900,37968.0,8629009.0
2004-03-02,4385,4450,4350,4355,28120,37579.0,8629009.0
2004-03-03,4390,4480,4360,4390,10382,37881.0,8629009.0
2004-03-04,4500,4630,4445,4460,39180,38485.0,8629009.0
2004-03-05,4435,4535,4250,4380,48346,37795.0,8629009.0
2004-03-08,4335,4455,4335,4395,18450,37924.0,8629009.0
2004-03-09,4420,4485,4355,4390,14550,37881.0,8629009.0
2004-03-10,4320,4400,4320,4335,20450,37407.0,8629009.0
2004-03-11,4340,4390,4210,4340,21880,37450.0,8629009.0
2004-03-12,4280,4300,3700,4180,39338,36069.0,8629009.0
2004-03-15,4040,4200,4040,4130,15345,35638.0,8629009.0
2004-03-16,4105,4190,4060,4075,23189,35163.0,8629009.0
2004-03-17,4080,4220,4080,4140,32375,35724.0,8629009.0
2004-03-18,4165,4220,4140,4140,10278,35724.0,8629009.0
2004-03-19,4200,4200,4105,4120,12290,35552.0,8629009.0
2004-03-22,4120,4180,4085,4085,11751,35250.0,8629009.0
2004-03-23,4085,4100,4050,4065,7380,35077.0,8629009.0
2004-03-24,4050,4130,4050,4060,14229,35034.0,8629009.0
2004-03-25,4000,4115,4000,4005,10771,34559.0,8629009.0
2004-03-26,4095,4150,4040,4090,20660,35293.0,8629009.0
2004-03-29,4080,4230,4080,4130,13475,35638.0,8629009.0
2004-03-30,4135,4170,4110,4110,4580,35465.0,8629009.0
2004-03-31,4115,4150,4045,4105,18235,35422.0,8629009.0
2004-04-01,4140,4140,4070,4100,13790,35379.0,8629009.0
2004-04-02,4120,4200,4105,4180,14650,36069.0,8629009.0
2004-04-06,4185,4250,4085,4160,18985,35897.0,8629009.0
2004-04-07,4115,4145,4095,4125,17575,35595.0,8629009.0
2004-04-08,4105,4150,4075,4100,17730,35379.0,8629009.0
2004-04-09,4070,4150,4055,4075,15170,35163.0,8629009.0
2004-04-12,4070,4130,4070,4125,12490,35595.0,8629009.0
2004-04-13,4160,4160,4090,4125,16280,35595.0,8629009.0
2004-04-14,4090,4125,4050,4050,18490,34947.0,8629009.0
2004-04-16,4080,4260,4050,4195,40360,36199.0,8629009.0
2004-04-19,4220,4245,4125,4195,15940,36199.0,8629009.0
2004-04-20,4220,4220,4105,4180,16770,36069.0,8629009.0
2004-04-21,4120,4190,4080,4080,25181,35206.0,8629009.0
2004-04-22,4070,4130,4060,4070,17700,35120.0,8629009.0
2004-04-23,4060,4160,4060,4070,28780,35120.0,8629009.0
2004-04-26,4100,4110,4060,4100,19450,35379.0,8629009.0
2004-04-27,4100,4110,3485,4090,43810,35293.0,8629009.0
2004-04-28,4070,4120,4030,4040,11404,34861.0,8629009.0
2004-04-29,4000,4065,3950,3990,13470,34430.0,8629009.0
2004-04-30,3950,4020,3950,3960,14693,34171.0,8629009.0
2004-05-03,3900,4020,3860,3980,19734,34343.0,8629009.0
2004-05-04,3915,4010,3915,4000,14050,34516.0,8629009.0
2004-05-06,3960,4070,3800,3800,26080,32790.0,8629009.0
2004-05-07,3800,3890,3700,3740,7930,32272.0,8629009.0
2004-05-10,3720,3800,3520,3680,14230,31755.0,8629009.0
2004-05-11,3515,3620,3485,3535,16100,30504.0,8629009.0
2004-05-12,3550,3700,3550,3680,11170,31755.0,8629009.0
2004-05-13,3530,3675,3500,3505,18460,30245.0,8629009.0
2004-05-14,3500,3620,3450,3455,18639,29813.0,8629009.0
2004-05-17,3465,3500,3070,3110,17880,26836.0,8629009.0
2004-05-18,3010,3240,3000,3130,25300,27009.0,8629009.0
2004-05-19,3170,3350,3170,3300,13414,28476.0,8629009.0
2004-05-20,3300,3450,3140,3140,12220,27095.0,8629009.0
2004-05-21,3150,3330,3150,3220,5380,27785.0,8629009.0
2004-05-24,3160,3350,3160,3230,8010,27872.0,8629009.0
2004-05-25,3200,3360,3200,3230,4090,27872.0,8629009.0
2004-05-27,3280,3350,3205,3250,11522,28044.0,8629009.0
2004-05-28,3250,3390,3250,3300,6470,28476.0,8629009.0
2004-05-31,3250,3740,3210,3600,22670,31064.0,8629009.0
2004-06-01,3600,3850,3600,3695,25300,31884.0,8629009.0
2004-06-02,3695,3695,3480,3590,5700,30978.0,8629009.0
2004-06-03,3520,3625,3475,3540,12710,30547.0,8629009.0
2004-06-04,3520,3600,3520,3570,3860,30806.0,8629009.0
2004-06-07,3580,3580,3260,3430,9860,29598.0,8629009.0
2004-06-08,3315,3720,3315,3590,31100,30978.0,8629009.0
2004-06-09,3580,3580,3360,3480,17330,30029.0,8629009.0
2004-06-10,3375,3500,3100,3190,68211,27527.0,8629009.0
2004-06-11,3210,3210,3010,3055,47140,26362.0,8629009.0
2004-06-14,3050,3195,3050,3150,25291,27181.0,8629009.0
2004-06-15,3000,3130,3000,3000,13700,25887.0,8629009.0
2004-06-16,2985,3100,2960,3050,24110,26318.0,8629009.0
2004-06-17,3025,3100,3005,3085,7520,26620.0,8629009.0
2004-06-18,3015,3115,3000,3030,16240,26146.0,8629009.0
2004-06-21,2920,3030,2920,2965,18470,25585.0,8629009.0
2004-06-22,3030,3030,2860,2875,19360,24808.0,8629009.0
2004-06-23,2880,2935,2810,2890,22170,24938.0,8629009.0
2004-06-24,2860,2920,2850,2910,14970,25110.0,8629009.0
2004-06-25,2870,2950,2810,2860,20841,24679.0,8629009.0
2004-06-28,2870,2900,2550,2650,94358,22867.0,8629009.0
2004-06-29,2675,2770,2650,2700,34900,23298.0,8629009.0
2004-06-30,2670,2880,2670,2880,30990,24852.0,8629009.0
2004-07-01,3110,3180,2880,3070,29200,26491.0,8629009.0
2004-07-02,3050,3050,2870,2870,17950,24765.0,8629009.0
2004-07-05,2830,2955,2780,2800,13040,24161.0,8629009.0
2004-07-06,2810,2900,2810,2900,8790,25024.0,8629009.0
2004-07-07,2820,2965,2820,2925,12760,25240.0,8629009.0
2004-07-08,2845,2925,2845,2855,7340,24636.0,8629009.0
2004-07-09,2900,2900,2830,2900,9420,25024.0,8629009.0
2004-07-12,2850,2905,2805,2840,11200,24506.0,8629009.0
2004-07-13,2900,2900,2800,2830,5450,24420.0,8629009.0
2004-07-14,2780,2860,2770,2775,11080,23945.0,8629009.0
2004-07-15,2735,2805,2655,2675,14780,23083.0,8629009.0
2004-07-16,2730,2750,2630,2710,4220,23385.0,8629009.0
2004-07-19,2705,2765,2670,2730,4450,23557.0,8629009.0
2004-07-20,2740,2765,2720,2740,3290,23643.0,8629009.0
2004-07-21,2750,2855,2750,2855,15230,24636.0,8629009.0
2004-07-22,2770,2860,2770,2860,8430,24679.0,8629009.0
2004-07-23,2880,3285,2880,3285,93654,28346.0,8629009.0
