화천기공(000850),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-05-23,9185,9376,9070,9375,705,20580.0,1680000.0
2005-05-24,9376,9376,9108,9375,2420,20580.0,1680000.0
2005-05-25,9185,9299,9146,9261,210,20328.0,1680000.0
2005-05-26,9299,9414,9299,9414,220,20664.0,1680000.0
2005-05-27,9223,9414,9146,9184,2100,20160.0,1680000.0
2005-05-30,9032,9261,9032,9222,980,20244.0,1680000.0
2005-05-31,9185,9185,8764,8763,22740,19236.0,1680000.0
2005-06-01,8802,8802,8534,8572,27880,18816.0,1680000.0
2005-06-02,8725,8955,8534,8763,36950,19236.0,1680000.0
2005-06-03,8687,9185,8687,8763,8140,19236.0,1680000.0
2005-06-07,8802,8802,8649,8648,1640,18984.0,1680000.0
2005-06-08,8764,8802,8687,8801,1872,19320.0,1680000.0
2005-06-09,8764,8878,8764,8801,1970,19320.0,1680000.0
2005-06-10,8840,8840,8725,8840,1430,19404.0,1680000.0
2005-06-13,8802,8917,8764,8916,5190,19572.0,1680000.0
2005-06-14,8840,8840,8649,8763,4280,19236.0,1680000.0
2005-06-15,8687,8917,8649,8763,2740,19236.0,1680000.0
2005-06-16,8840,8840,8725,8801,3650,19320.0,1680000.0
2005-06-17,8802,8955,8802,8916,6650,19572.0,1680000.0
2005-06-20,8878,8955,8840,8840,2098,19404.0,1680000.0
2005-06-21,8878,9032,8840,9031,7050,19824.0,1680000.0
2005-06-22,8917,9070,8878,9031,2030,19824.0,1680000.0
2005-06-23,8955,9070,8955,8993,730,19740.0,1680000.0
2005-06-24,8993,9185,8917,9108,2670,19992.0,1680000.0
2005-06-27,9108,9146,8802,8916,4230,19572.0,1680000.0
2005-06-28,8917,9070,8917,9069,2630,19908.0,1680000.0
2005-06-29,9185,9414,9070,9222,6960,20244.0,1680000.0
2005-06-30,9185,9720,9185,9529,12511,20916.0,1680000.0
2005-07-01,9644,10256,9491,10141,35520,22260.0,1680000.0
2005-07-04,10256,10639,9950,10485,35105,23016.0,1680000.0
2005-07-05,10180,10294,9797,10103,10116,22176.0,1680000.0
2005-07-06,10333,10371,10027,10103,4330,22176.0,1680000.0
2005-07-07,10218,11098,10218,10677,32550,23436.0,1680000.0
2005-07-08,10715,10907,10562,10868,5470,23856.0,1680000.0
2005-07-11,11098,11098,10715,10753,2600,23604.0,1680000.0
2005-07-12,10677,11098,10409,10524,14931,23100.0,1680000.0
2005-07-13,10448,10677,10333,10524,7600,23100.0,1680000.0
2005-07-14,10524,10639,10371,10600,6690,23268.0,1680000.0
2005-07-15,10677,10792,10448,10562,3940,23184.0,1680000.0
2005-07-18,10562,10562,10294,10485,1382,23016.0,1680000.0
2005-07-19,10371,10486,10294,10485,3890,23016.0,1680000.0
2005-07-20,10792,10945,10447,10830,14380,23772.0,1680000.0
2005-07-21,10601,10907,10524,10677,4840,23436.0,1680000.0
2005-07-22,10639,10715,10448,10677,3070,23436.0,1680000.0
2005-07-25,10715,11443,10639,11174,29600,24528.0,1680000.0
2005-07-26,11060,12246,11060,11633,44079,25536.0,1680000.0
2005-07-27,12017,12438,11481,11633,16650,25536.0,1680000.0
2005-07-28,11519,11863,11443,11633,5800,25536.0,1680000.0
2005-07-29,11519,11863,11366,11633,12520,25536.0,1680000.0
2005-08-01,11442,11442,11098,11098,6772,24360.0,1680000.0
2005-08-02,11328,11328,10945,11098,1590,24360.0,1680000.0
2005-08-03,11022,11098,10562,10715,24380,23520.0,1680000.0
2005-08-04,10715,10907,10524,10906,19820,23940.0,1680000.0
2005-08-05,11022,11060,10256,10868,24220,23856.0,1680000.0
2005-08-08,10371,10868,10371,10791,6270,23688.0,1680000.0
2005-08-09,10677,11442,10639,11327,16000,24864.0,1680000.0
2005-08-10,11404,12744,11404,12322,59930,27048.0,1680000.0
2005-08-11,12323,12935,12284,12705,30091,27888.0,1680000.0
2005-08-12,12629,12935,12552,12705,16870,27888.0,1680000.0
2005-08-16,13012,13012,12017,12322,4140,27048.0,1680000.0
2005-08-17,12131,12399,11978,12399,5610,27216.0,1680000.0
2005-08-18,12208,12476,12093,12246,5260,26880.0,1680000.0
2005-08-19,12323,12514,12017,12514,12280,27468.0,1680000.0
2005-08-22,12170,13279,12170,13011,48160,28560.0,1680000.0
2005-08-23,14313,14963,14313,14963,226477,32844.0,1680000.0
2005-08-24,15767,16073,15040,15154,280997,33264.0,1680000.0
2005-08-25,14925,15231,14466,14963,95298,32844.0,1680000.0
2005-08-26,14695,14848,13892,13891,82592,30492.0,1680000.0
2005-08-29,13892,14351,13547,13738,51250,30156.0,1680000.0
2005-08-30,13815,14351,13777,14350,34590,31500.0,1680000.0
2005-08-31,13892,14925,13892,14504,28690,31836.0,1680000.0
2005-09-01,14657,15269,14657,14925,26325,32760.0,1680000.0
2005-09-02,14810,16073,14772,15460,50095,33936.0,1680000.0
2005-09-05,15997,16035,15269,15690,25790,34440.0,1680000.0
2005-09-06,15346,16724,15346,16302,43010,35784.0,1680000.0
2005-09-07,16800,16992,16303,16685,11331,36624.0,1680000.0
2005-09-08,16417,16800,16073,16685,16370,36624.0,1680000.0
2005-09-09,16609,16609,16226,16417,12260,36036.0,1680000.0
2005-09-12,16494,17604,16226,17297,28500,37968.0,1680000.0
2005-09-13,17527,17527,16456,17374,13536,38136.0,1680000.0
2005-09-14,17451,17872,17221,17871,24150,39228.0,1680000.0
2005-09-15,17719,19785,17719,19708,30250,43260.0,1680000.0
2005-09-16,20283,20627,20053,20053,8330,44016.0,1680000.0
2005-09-20,20053,20436,19594,19746,21721,43344.0,1680000.0
2005-09-21,19517,20283,19135,20282,31090,44520.0,1680000.0
2005-09-22,20168,20742,19747,20282,7690,44520.0,1680000.0
2005-09-23,20283,21010,19709,19708,10270,43260.0,1680000.0
2005-09-26,19938,20665,19938,20665,7160,45360.0,1680000.0
2005-09-27,20665,21048,20015,20397,5510,44772.0,1680000.0
2005-09-28,20398,20474,19977,20359,8210,44688.0,1680000.0
2005-09-29,20359,20512,19709,20053,8980,44016.0,1680000.0
2005-09-30,19938,20244,19632,19746,6270,43344.0,1680000.0
2005-10-04,20283,20436,19747,20053,15990,44016.0,1680000.0
2005-10-05,19709,19977,19173,19593,8100,43008.0,1680000.0
2005-10-06,19479,19594,18828,19058,4650,41832.0,1680000.0
2005-10-07,18675,19479,18675,19134,9170,42000.0,1680000.0
2005-10-10,19441,19823,19135,19364,11201,42504.0,1680000.0
2005-10-11,19249,20665,19249,20665,12400,45360.0,1680000.0
2005-10-12,20665,20665,20168,20627,5821,45276.0,1680000.0
2005-10-13,20053,20436,19823,19900,6449,43680.0,1680000.0
2005-10-14,19900,22808,19900,22425,14477,49224.0,1680000.0
2005-10-17,22005,22196,20895,21086,11370,46284.0,1680000.0
2005-10-18,21086,21813,20742,21201,4269,46536.0,1680000.0
2005-10-19,21354,21431,20053,21048,6700,46200.0,1680000.0
2005-10-20,20818,22158,20818,22157,16870,48636.0,1680000.0
2005-10-21,22081,22923,22081,22885,9550,50232.0,1680000.0
2005-10-24,21546,22502,21546,21890,14750,48048.0,1680000.0
2005-10-25,22158,22808,21890,21890,5820,48048.0,1680000.0
2005-10-26,22579,22579,21967,22464,3560,49308.0,1680000.0
2005-10-27,22464,24492,22464,22961,14070,50400.0,1680000.0
2005-10-28,22885,24378,22464,22961,2560,50400.0,1680000.0
2005-10-31,24301,24301,22732,23420,4440,51408.0,1680000.0
2005-11-01,24071,24071,22770,22770,1730,49980.0,1680000.0
2005-11-02,22770,23650,22426,22578,3280,49560.0,1680000.0
2005-11-03,22541,22579,22005,22578,6790,49560.0,1680000.0
2005-11-04,22579,22808,21967,22502,1214,49392.0,1680000.0
2005-11-07,22158,22426,21852,22272,2140,48888.0,1680000.0
2005-11-08,22043,22120,20972,21392,8360,46956.0,1680000.0
2005-11-09,21393,21546,21010,21392,5550,46956.0,1680000.0
2005-11-10,21201,21890,21201,21430,2540,47040.0,1680000.0
2005-11-11,21469,22120,21431,21469,2780,47124.0,1680000.0
2005-11-14,21392,22196,21278,21813,11745,47880.0,1680000.0
2005-11-15,22196,22196,21660,21966,7260,48216.0,1680000.0
2005-11-16,21813,22349,21813,22349,5170,49056.0,1680000.0
2005-11-17,22349,22885,22043,22885,12905,50232.0,1680000.0
2005-11-18,22962,23650,21507,23344,15870,51240.0,1680000.0
2005-11-21,22847,23115,22426,22425,7760,49224.0,1680000.0
2005-11-22,22273,22502,22120,22502,4510,49392.0,1680000.0
2005-11-23,22502,23880,22502,23459,5210,51492.0,1680000.0
2005-11-24,23459,23880,23459,23880,5471,52416.0,1680000.0
2005-11-25,23880,24110,23268,23918,4600,52500.0,1680000.0
2005-11-28,23574,24071,23497,24033,3410,52752.0,1680000.0
2005-11-29,24033,24033,23497,24033,1790,52752.0,1680000.0
2005-11-30,24033,24033,23421,24033,1170,52752.0,1680000.0
2005-12-01,24110,24110,23727,24033,1370,52752.0,1680000.0
2005-12-02,24263,24263,23497,24033,7530,52752.0,1680000.0
2005-12-05,24033,24186,23459,23726,4810,52080.0,1680000.0
2005-12-06,23344,23727,22196,22196,7131,48720.0,1680000.0
2005-12-07,22196,22196,20206,21277,26850,46704.0,1680000.0
2005-12-08,20665,21354,20359,20895,2970,45864.0,1680000.0
2005-12-09,20895,23191,20665,23038,28900,50568.0,1680000.0
2005-12-12,23880,23880,22426,22961,7890,50400.0,1680000.0
2005-12-13,22579,23383,22502,23382,1442,51324.0,1680000.0
2005-12-14,23306,23306,22311,22961,2640,50400.0,1680000.0
2005-12-15,22579,22655,22234,22655,1260,49728.0,1680000.0
2005-12-16,22579,22655,21507,22655,1870,49728.0,1680000.0
2005-12-19,22234,22962,21967,22885,740,50232.0,1680000.0
2005-12-20,23038,23038,22120,22808,7235,50064.0,1680000.0
2005-12-21,22196,22579,21699,22578,3250,49560.0,1680000.0
2005-12-22,21852,22962,21431,22043,14350,48384.0,1680000.0
2005-12-23,21431,21431,20780,20780,12856,45612.0,1680000.0
2005-12-26,20780,21354,20436,20665,13635,45360.0,1680000.0
2005-12-27,20665,21201,20283,20741,10500,45528.0,1680000.0
2005-12-28,20091,20972,19785,19785,3810,43428.0,1680000.0
2005-12-29,20244,20244,19288,19287,19321,42336.0,1680000.0
2006-01-02,19173,19900,19135,19670,1730,43176.0,1680000.0
2006-01-03,19249,19747,19249,19593,1181,43008.0,1680000.0
2006-01-04,19594,20589,19135,20588,9550,45192.0,1680000.0
2006-01-05,20359,20780,19670,20627,3820,45276.0,1680000.0
2006-01-06,20436,20474,20397,20435,1710,44856.0,1680000.0
2006-01-09,20742,20742,19249,20167,1140,44268.0,1680000.0
2006-01-10,19747,20130,19709,20053,3280,44016.0,1680000.0
2006-01-11,19900,20436,19632,20282,5120,44520.0,1680000.0
2006-01-12,20283,20512,20130,20435,7100,44856.0,1680000.0
2006-01-13,20742,20857,20244,20359,8480,44688.0,1680000.0
2006-01-16,21278,21278,20665,21239,7340,46620.0,1680000.0
2006-01-17,20857,21431,20818,21277,8849,46704.0,1680000.0
2006-01-18,21278,21967,20283,21469,5780,47124.0,1680000.0
2006-01-19,21469,22196,21125,22196,13010,48720.0,1680000.0
2006-01-20,21813,22579,21584,21813,6342,47880.0,1680000.0
2006-01-23,20742,21813,18867,20282,15990,44520.0,1680000.0
2006-01-24,19900,23268,19211,20741,52240,45528.0,1680000.0
2006-01-25,21010,21239,20130,20550,30614,45108.0,1680000.0
2006-01-26,20359,20551,19938,20053,4529,44016.0,1680000.0
2006-01-27,20168,21431,20168,21201,3300,46536.0,1680000.0
2006-01-31,20321,21431,20321,20895,4630,45864.0,1680000.0
2006-02-01,20665,21086,20283,20588,4000,45192.0,1680000.0
2006-02-02,20895,20895,20091,20320,6650,44604.0,1680000.0
2006-02-03,20359,20436,19441,20167,6680,44268.0,1680000.0
2006-02-06,19900,20091,19288,20091,4330,44100.0,1680000.0
2006-02-07,19900,20244,19747,19900,13022,43680.0,1680000.0
2006-02-08,19400,20300,18500,19400,5480,32592.0,1680000.0
2006-02-09,20500,20500,18650,19500,3590,32760.0,1680000.0
2006-02-10,19050,19350,18700,19250,2230,32340.0,1680000.0
2006-02-13,19250,19300,19000,19000,4136,31920.0,1680000.0
2006-02-14,18400,19100,18350,19100,2010,32088.0,1680000.0
2006-02-15,19100,19350,18650,19000,1580,31920.0,1680000.0
2006-02-16,18600,19400,18600,19400,1892,32592.0,1680000.0
2006-02-17,19800,19800,18950,18950,1950,31836.0,1680000.0
2006-02-20,18400,19300,18400,19300,2060,32424.0,1680000.0
2006-02-21,19400,19450,18800,19250,960,32340.0,1680000.0
2006-02-22,18700,19850,18700,19350,2280,32508.0,1680000.0
2006-02-23,19200,19750,19200,19550,2181,32844.0,1680000.0
2006-02-24,19300,19600,19250,19250,1991,32340.0,1680000.0
2006-02-27,19000,19300,18500,19000,3550,31920.0,1680000.0
2006-02-28,19000,19000,18600,18850,1269,31668.0,1680000.0
2006-03-02,18850,18850,18100,18150,3830,30492.0,1680000.0
2006-03-03,18350,18350,17750,18150,6920,30492.0,1680000.0
2006-03-06,17800,18200,17750,18150,390,30492.0,1680000.0
2006-03-07,17650,18200,17650,18000,640,30240.0,1680000.0
2006-03-08,17200,18400,17200,18100,1640,30408.0,1680000.0
2006-03-09,17950,18600,17800,18150,4444,30492.0,1680000.0
2006-03-10,17900,18500,17900,18450,1194,30996.0,1680000.0
2006-03-13,18450,18700,18350,18650,6250,31332.0,1680000.0
2006-03-14,18700,19000,18250,18650,870,31332.0,1680000.0
2006-03-15,18300,18350,18000,18000,7055,39600.0,2200000.0
2006-03-16,17900,18150,17600,17900,1435,39380.0,2200000.0
2006-03-17,17600,18300,17600,18300,3210,40260.0,2200000.0
2006-03-20,18100,18300,17900,18300,5330,40260.0,2200000.0
2006-03-21,18000,18550,17800,18550,1330,40810.0,2200000.0
2006-03-22,18700,18700,17950,18100,1154,39820.0,2200000.0
2006-03-23,17900,18250,17800,18200,652,40040.0,2200000.0
2006-03-24,18200,18400,17800,18400,14619,40480.0,2200000.0
2006-03-27,18000,19100,18000,19000,901,41800.0,2200000.0
2006-03-28,18700,19000,18650,18950,4408,41690.0,2200000.0
2006-03-29,18750,19000,18700,19000,3528,41800.0,2200000.0
2006-03-30,18900,19300,18800,19300,2810,42460.0,2200000.0
2006-03-31,19000,19400,19000,19400,6470,42680.0,2200000.0
2006-04-03,19400,19800,19400,19800,9350,43560.0,2200000.0
2006-04-04,19800,20700,19800,20700,6610,45540.0,2200000.0
2006-04-05,20700,21000,20200,21000,6420,46200.0,2200000.0
2006-04-06,20600,21650,20600,21450,9760,47190.0,2200000.0
2006-04-07,21200,21700,21200,21350,3340,46970.0,2200000.0
2006-04-10,21950,21950,21000,21000,4910,46200.0,2200000.0
2006-04-11,21000,21000,19900,20600,6080,45320.0,2200000.0
2006-04-12,20600,20650,20600,20600,1610,45320.0,2200000.0
2006-04-13,20300,20950,20300,20950,1220,46090.0,2200000.0
2006-04-14,21000,21350,20500,20950,4674,46090.0,2200000.0
2006-04-17,20400,20950,20400,20950,5800,46090.0,2200000.0
2006-04-18,20950,22100,20950,22050,17138,48510.0,2200000.0
2006-04-19,22050,24000,21500,23900,16424,52580.0,2200000.0
2006-04-20,23900,24000,23400,23800,9240,52360.0,2200000.0
2006-04-21,23750,24300,23250,24300,24130,53460.0,2200000.0
2006-04-24,24100,24100,23300,24000,2980,52800.0,2200000.0
2006-04-25,23800,24500,23800,24200,8630,53240.0,2200000.0
2006-04-26,23700,24150,23650,24100,4040,53020.0,2200000.0
2006-04-27,23700,24850,23400,23850,4340,52470.0,2200000.0
2006-04-28,23600,23650,23150,23650,2630,52030.0,2200000.0
2006-05-02,23250,23700,23250,23650,2130,52030.0,2200000.0
2006-05-03,23650,24500,23450,23450,6420,51590.0,2200000.0
2006-05-04,23200,23500,23000,23500,3211,51700.0,2200000.0
2006-05-08,23050,23650,23050,23650,3853,52030.0,2200000.0
2006-05-09,24100,26000,24100,25200,52852,55440.0,2200000.0
2006-05-10,25000,26250,24900,26200,45450,57640.0,2200000.0
2006-05-11,26500,26650,26200,26500,11735,58300.0,2200000.0
2006-05-12,25900,26550,25800,26550,8900,58410.0,2200000.0
2006-05-15,26100,26300,25600,25950,16821,57090.0,2200000.0
2006-05-16,25600,25700,25000,25050,10535,55110.0,2200000.0
2006-05-17,24500,25600,24500,25200,6520,55440.0,2200000.0
2006-05-18,24600,25000,23600,25000,9270,55000.0,2200000.0
2006-05-19,24400,25000,24300,24950,1272,54890.0,2200000.0
2006-05-22,25200,25200,24400,24700,4102,54340.0,2200000.0
2006-05-23,24300,24500,23350,23650,15537,52030.0,2200000.0
2006-05-24,24300,24300,23200,24050,6490,52910.0,2200000.0
2006-05-25,23900,24750,23550,24350,7770,53570.0,2200000.0
2006-05-26,24350,24500,23600,24400,4567,53680.0,2200000.0
2006-05-29,24000,24800,23900,24550,4100,54010.0,2200000.0
2006-05-30,24500,24600,24500,24600,440,54120.0,2200000.0
2006-06-01,24100,24500,23950,24300,5560,53460.0,2200000.0
2006-06-02,24300,25000,24100,25000,2040,55000.0,2200000.0
2006-06-05,25000,25000,23900,24900,6770,54780.0,2200000.0
2006-06-07,24000,24300,23700,23950,4553,52690.0,2200000.0
2006-06-08,23900,23900,23300,23750,3920,52250.0,2200000.0
2006-06-09,23750,24450,23700,24150,5597,53130.0,2200000.0
2006-06-12,23800,23850,23550,23800,3550,52360.0,2200000.0
2006-06-13,23300,23500,23050,23500,1170,51700.0,2200000.0
2006-06-14,23200,24500,22900,24350,8720,53570.0,2200000.0
2006-06-15,24350,24950,23700,24000,3800,52800.0,2200000.0
2006-06-16,24500,24950,24200,24450,4700,53790.0,2200000.0
2006-06-19,24450,24450,24000,24400,1150,53680.0,2200000.0
2006-06-20,23600,24200,23600,24200,410,53240.0,2200000.0
2006-06-21,24600,24600,23950,24500,280,53900.0,2200000.0
2006-06-22,24300,25000,24300,24800,1060,54560.0,2200000.0
2006-06-23,24000,25100,23950,25000,5570,55000.0,2200000.0
2006-06-26,25000,25300,25000,25200,904,55440.0,2200000.0
2006-06-27,25500,25500,24550,25200,3850,55440.0,2200000.0
2006-06-28,24350,25200,24350,25200,70,55440.0,2200000.0
2006-06-29,25300,25300,25200,25200,730,55440.0,2200000.0
2006-06-30,25450,25800,25450,25800,430,56760.0,2200000.0
2006-07-03,25800,25800,25050,25500,2480,56100.0,2200000.0
2006-07-04,25150,25500,25150,25500,300,56100.0,2200000.0
2006-07-05,24550,25400,24550,25400,2840,55880.0,2200000.0
2006-07-06,25350,25350,25200,25350,90,55770.0,2200000.0
2006-07-07,24750,25200,24750,25200,160,55440.0,2200000.0
2006-07-10,24150,24850,24100,24850,880,54670.0,2200000.0
2006-07-11,24300,25100,24000,25100,1950,55220.0,2200000.0
2006-07-12,24900,24900,24500,24750,70,54450.0,2200000.0
2006-07-13,24200,24800,24100,24800,580,54560.0,2200000.0
2006-07-14,24600,24600,24600,24600,0,54120.0,2200000.0
2006-07-18,24000,24400,23600,24400,580,53680.0,2200000.0
2006-07-19,24050,24500,24050,24500,610,53900.0,2200000.0
2006-07-20,24200,24700,24150,24700,950,54340.0,2200000.0
2006-07-21,25000,25000,25000,25000,500,55000.0,2200000.0
2006-07-24,24750,24950,23950,24950,760,54890.0,2200000.0
2006-07-25,24250,24750,24250,24750,510,54450.0,2200000.0
2006-07-26,24300,24800,24050,24750,360,54450.0,2200000.0
2006-07-27,23700,24900,23700,24900,1380,54780.0,2200000.0
2006-07-28,24300,24900,24300,24900,120,54780.0,2200000.0
2006-07-31,24450,24850,24050,24550,2510,54010.0,2200000.0
2006-08-01,24050,24550,24050,24550,780,54010.0,2200000.0
2006-08-02,24150,24550,24150,24550,170,54010.0,2200000.0
2006-08-03,24300,24550,23700,24550,2790,54010.0,2200000.0
2006-08-04,24400,24400,24400,24400,10,53680.0,2200000.0
2006-08-07,24150,24500,24150,24200,3020,53240.0,2200000.0
2006-08-08,24450,24450,24250,24250,630,53350.0,2200000.0
2006-08-09,24150,24200,23900,24150,1924,53130.0,2200000.0
2006-08-10,23900,24000,23700,23950,1010,52690.0,2200000.0
2006-08-11,24050,24050,23950,23950,506,52690.0,2200000.0
2006-08-14,23600,24350,23600,24150,650,53130.0,2200000.0
2006-08-16,24000,24200,23800,23800,190,52360.0,2200000.0
2006-08-17,23900,23900,23450,23900,700,52580.0,2200000.0
2006-08-18,23600,24000,23600,24000,330,52800.0,2200000.0
2006-08-21,23400,23500,23400,23400,190,51480.0,2200000.0
2006-08-22,23300,23700,23250,23350,660,51370.0,2200000.0
2006-08-23,23150,23900,22500,23900,20420,52580.0,2200000.0
2006-08-24,23500,23900,23300,23900,1210,52580.0,2200000.0
2006-08-25,23500,23500,23300,23450,600,51590.0,2200000.0
2006-08-28,23000,23700,22850,23500,4960,51700.0,2200000.0
2006-08-29,23300,23950,23300,23400,3010,51480.0,2200000.0
2006-08-30,23500,23500,23050,23500,330,51700.0,2200000.0
2006-08-31,23700,23700,23000,23500,2270,51700.0,2200000.0
2006-09-01,23150,23450,22550,23150,1070,50930.0,2200000.0
2006-09-04,23150,23150,22900,22900,883,50380.0,2200000.0
2006-09-05,22950,23100,22900,23100,1380,50820.0,2200000.0
2006-09-06,23100,23450,22950,23400,610,51480.0,2200000.0
2006-09-07,23000,23000,22750,23000,640,50600.0,2200000.0
2006-09-08,22900,23050,22800,23050,270,50710.0,2200000.0
2006-09-11,22900,22900,22600,22850,390,50270.0,2200000.0
2006-09-12,22800,22800,22800,22800,380,50160.0,2200000.0
2006-09-13,22750,22900,22450,22850,2470,50270.0,2200000.0
2006-09-14,22550,22800,22050,22800,9170,50160.0,2200000.0
2006-09-15,22700,23000,22500,23000,520,50600.0,2200000.0
2006-09-18,23000,23000,22800,23000,3760,50600.0,2200000.0
2006-09-19,23500,23500,22850,22850,1910,50270.0,2200000.0
2006-09-20,22700,23000,22700,23000,560,50600.0,2200000.0
2006-09-21,23000,23000,22800,23000,180,50600.0,2200000.0
2006-09-22,22850,23100,22500,23100,4510,50820.0,2200000.0
2006-09-25,23000,23100,22900,22900,230,50380.0,2200000.0
2006-09-26,23100,23100,22850,22850,170,50270.0,2200000.0
2006-09-27,22600,23100,22600,22900,170,50380.0,2200000.0
2006-09-28,22900,23100,22650,23100,640,50820.0,2200000.0
2006-09-29,23100,23500,22900,23500,1610,51700.0,2200000.0
2006-10-02,23750,23750,23150,23750,170,52250.0,2200000.0
2006-10-04,23500,23500,23100,23500,660,51700.0,2200000.0
2006-10-09,22950,23450,22300,23450,1110,51590.0,2200000.0
2006-10-10,23000,23300,23000,23300,600,51260.0,2200000.0
2006-10-11,23400,23600,23300,23500,2640,51700.0,2200000.0
2006-10-12,23000,23500,22800,23500,1060,51700.0,2200000.0
2006-10-13,23500,23500,22850,23500,2250,51700.0,2200000.0
2006-10-16,22900,23400,22750,23300,2140,51260.0,2200000.0
2006-10-17,22850,23300,22700,23300,1350,51260.0,2200000.0
2006-10-18,23150,23150,23150,23150,0,50930.0,2200000.0
2006-10-19,23300,23300,22900,22900,10150,50380.0,2200000.0
2006-10-20,22900,23000,22600,23000,1310,50600.0,2200000.0
2006-10-23,22750,22950,22700,22950,250,50490.0,2200000.0
2006-10-24,22650,22850,22550,22850,770,50270.0,2200000.0
2006-10-25,22800,22800,22500,22500,2290,49500.0,2200000.0
2006-10-26,22850,22850,22500,22800,590,50160.0,2200000.0
2006-10-27,22750,22750,22500,22550,1670,49610.0,2200000.0
2006-10-30,22500,22500,22050,22400,380,49280.0,2200000.0
2006-10-31,22500,22750,22300,22750,1150,50050.0,2200000.0
2006-11-01,22750,22900,22750,22900,431,50380.0,2200000.0
2006-11-02,22900,24600,22900,23450,540,51590.0,2200000.0
2006-11-03,23100,23200,23100,23200,60,51040.0,2200000.0
2006-11-06,23100,23100,23000,23000,660,50600.0,2200000.0
2006-11-07,23050,23050,22550,22650,1410,49830.0,2200000.0
2006-11-08,22700,24200,19500,22900,980,50380.0,2200000.0
2006-11-09,22800,22900,22700,22900,130,50380.0,2200000.0
2006-11-10,22700,23000,22700,23000,160,50600.0,2200000.0
2006-11-13,23050,23050,21950,22350,2090,49170.0,2200000.0
2006-11-14,22200,22200,21050,22200,7200,48840.0,2200000.0
2006-11-15,22200,22750,21550,22700,4338,49940.0,2200000.0
2006-11-16,22700,22700,22000,22700,640,49940.0,2200000.0
2006-11-17,22700,22750,22700,22750,4490,50050.0,2200000.0
2006-11-20,22750,23200,22750,23200,11180,51040.0,2200000.0
2006-11-21,23400,23400,22700,23150,8720,50930.0,2200000.0
2006-11-22,22800,23200,22700,23100,2231,50820.0,2200000.0
2006-11-23,22700,23000,22700,23000,2810,50600.0,2200000.0
2006-11-24,22950,22950,22800,22950,170,50490.0,2200000.0
2006-11-27,22700,23000,22600,23000,1290,50600.0,2200000.0
2006-11-28,22800,23900,22800,23900,530,52580.0,2200000.0
2006-11-29,23800,24500,23200,24400,6590,53680.0,2200000.0
2006-11-30,24400,24400,24000,24400,1530,53680.0,2200000.0
2006-12-01,24050,24300,23000,24200,3060,53240.0,2200000.0
2006-12-04,24200,24200,24000,24150,1540,53130.0,2200000.0
2006-12-05,24000,24200,24000,24150,1010,53130.0,2200000.0
2006-12-06,23500,24000,23500,24000,610,52800.0,2200000.0
2006-12-07,23600,24100,23600,24100,360,53020.0,2200000.0
2006-12-08,24100,24100,23600,23700,270,52140.0,2200000.0
2006-12-11,23350,23800,23200,23800,230,52360.0,2200000.0
2006-12-12,23750,23750,23200,23750,1530,52250.0,2200000.0
2006-12-13,23750,24100,23750,24100,40,53020.0,2200000.0
2006-12-14,24000,24100,24000,24100,220,53020.0,2200000.0
2006-12-15,23900,24000,23650,24000,400,52800.0,2200000.0
2006-12-18,24000,24050,23500,24000,5030,52800.0,2200000.0
2006-12-19,24000,24300,24000,24300,24010,53460.0,2200000.0
2006-12-20,24400,25000,24300,25000,3105,55000.0,2200000.0
2006-12-21,24600,26550,24600,25300,17420,55660.0,2200000.0
2006-12-22,25350,25950,25000,25100,29134,55220.0,2200000.0
2006-12-26,25100,25500,25100,25500,18140,56100.0,2200000.0
2006-12-27,25500,25900,25450,25800,11500,56760.0,2200000.0
2006-12-28,25500,26850,25500,26700,39340,58740.0,2200000.0
2007-01-02,26300,27400,26200,27300,12470,60060.0,2200000.0
2007-01-03,27100,27300,26700,27300,9020,60060.0,2200000.0
2007-01-04,26950,27650,26800,27550,21920,60610.0,2200000.0
2007-01-05,27850,27850,27500,27750,5010,61050.0,2200000.0
2007-01-08,27650,28000,27650,27750,2380,61050.0,2200000.0
2007-01-09,29500,29500,27500,27500,29290,60500.0,2200000.0
2007-01-10,27100,27750,26400,27750,2570,61050.0,2200000.0
2007-01-11,27900,27950,27750,27800,690,61160.0,2200000.0
2007-01-12,27900,27900,27550,27900,2680,61380.0,2200000.0
2007-01-15,27600,28500,27600,28400,3152,62480.0,2200000.0
2007-01-16,28000,29500,28000,29300,6494,64460.0,2200000.0
2007-01-17,29300,29300,28850,28850,2346,63470.0,2200000.0
2007-01-18,28400,28850,28400,28850,410,63470.0,2200000.0
2007-01-19,29000,29000,27550,28000,2420,61600.0,2200000.0
2007-01-22,27000,27000,26000,27000,20550,59400.0,2200000.0
2007-01-23,27000,27000,26200,26800,11480,58960.0,2200000.0
2007-01-24,26300,27950,26300,27950,3910,61490.0,2200000.0
2007-01-25,27950,28000,27250,27950,4680,61490.0,2200000.0
2007-01-26,27100,27950,26850,27900,1870,61380.0,2200000.0
2007-01-29,27250,27500,27200,27500,1040,60500.0,2200000.0
2007-01-30,26800,27450,26800,27000,1100,59400.0,2200000.0
2007-01-31,27100,27100,26000,26000,6673,57200.0,2200000.0
2007-02-01,27200,27200,26000,26800,3420,58960.0,2200000.0
