휴니드테크놀러지스(005870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-09-12,5130,5290,5030,5140,26300,51791.0,10076015.0
2008-09-16,4400,4900,4400,4440,49570,44738.0,10076015.0
2008-09-17,4500,4845,4500,4620,27177,46551.0,10076015.0
2008-09-18,4440,4680,4400,4620,8140,46551.0,10076015.0
2008-09-19,4720,4825,4650,4680,14533,47156.0,10076015.0
2008-09-22,4700,4795,4640,4640,11420,46753.0,10076015.0
2008-09-23,4740,4850,4500,4720,10920,47559.0,10076015.0
2008-09-24,4720,4840,4665,4775,8362,48113.0,10076015.0
2008-09-25,4775,4985,4760,4790,20674,48264.0,10076015.0
2008-09-26,4910,4910,4770,4770,8723,48063.0,10076015.0
2008-09-29,4890,4890,4505,4660,12291,46954.0,10076015.0
2008-09-30,4200,4500,4200,4455,13700,44889.0,10076015.0
2008-10-01,4380,4995,4380,4580,20466,46148.0,10076015.0
2008-10-02,4780,4780,4500,4510,13782,45443.0,10076015.0
2008-10-06,4415,4510,4250,4425,15245,44586.0,10076015.0
2008-10-07,4200,4410,4105,4395,8520,44284.0,10076015.0
2008-10-08,4395,4395,4005,4020,25494,40506.0,10076015.0
2008-10-09,3720,4120,3720,3800,52590,38289.0,10076015.0
2008-10-10,3530,3680,3375,3510,45872,35367.0,10076015.0
2008-10-13,3510,4025,3510,4025,42600,40556.0,10076015.0
2008-10-14,4230,4300,4200,4250,22853,42823.0,10076015.0
2008-10-15,4300,4380,4130,4250,10315,42823.0,10076015.0
2008-10-16,4120,4120,3780,3820,32340,38490.0,10076015.0
2008-10-17,4200,4200,3640,3650,16994,36777.0,10076015.0
2008-10-20,3800,3800,3600,3715,5863,37432.0,10076015.0
2008-10-21,3760,3810,3720,3720,17650,37483.0,10076015.0
2008-10-22,3620,3790,3410,3695,12920,37231.0,10076015.0
2008-10-23,3270,3600,3220,3300,24400,33251.0,10076015.0
2008-10-24,3300,3500,2805,2805,29400,28263.0,10076015.0
2008-10-27,2500,2700,2385,2490,47209,25089.0,10076015.0
2008-10-28,2140,2650,2140,2630,48350,26500.0,10076015.0
2008-10-29,2800,2950,2320,2480,73260,24989.0,10076015.0
2008-10-30,2600,2850,2600,2800,38020,28213.0,10076015.0
2008-10-31,2740,2890,2740,2810,25420,28314.0,10076015.0
2008-11-03,2735,3100,2735,3040,26477,30631.0,10076015.0
2008-11-04,2995,3050,2850,3035,26491,30581.0,10076015.0
2008-11-05,3035,3490,3035,3310,72421,33352.0,10076015.0
2008-11-06,3240,3240,3000,3000,22120,30228.0,10076015.0
2008-11-07,2950,3140,2750,3090,22700,31135.0,10076015.0
2008-11-10,3060,3290,3055,3090,11030,31135.0,10076015.0
2008-11-11,3090,3090,2805,2980,8900,30027.0,10076015.0
2008-11-12,2980,2990,2810,2970,6190,29926.0,10076015.0
2008-11-13,2750,2925,2750,2850,12210,28717.0,10076015.0
2008-11-14,2990,2990,2810,2820,20338,28414.0,10076015.0
2008-11-17,2630,2815,2630,2735,19649,27558.0,10076015.0
2008-11-18,2740,2760,2600,2600,9487,26198.0,10076015.0
2008-11-19,2645,2735,2605,2680,14368,27004.0,10076015.0
2008-11-20,2685,2700,2595,2680,14024,27004.0,10076015.0
2008-11-21,2680,3000,2570,2865,39560,28868.0,10076015.0
2008-11-24,2860,2950,2750,2950,15070,29724.0,10076015.0
2008-11-25,3000,3140,2910,2910,14509,29321.0,10076015.0
2008-11-26,3000,3020,2930,3000,17001,30228.0,10076015.0
2008-11-27,3005,3300,3005,3235,156639,32596.0,10076015.0
2008-11-28,3220,3320,2990,2990,56902,30127.0,10076015.0
2008-12-01,3000,3000,2885,2900,22771,29220.0,10076015.0
2008-12-02,2840,2840,2680,2720,22070,27407.0,10076015.0
2008-12-03,2740,3025,2735,2995,47270,30178.0,10076015.0
2008-12-04,3000,3000,2750,2850,42390,28717.0,10076015.0
2008-12-05,2780,2910,2780,2850,4130,28717.0,10076015.0
2008-12-08,2870,2900,2840,2850,34494,28717.0,10076015.0
2008-12-09,2870,2990,2850,2975,11499,29976.0,10076015.0
2008-12-10,2900,2960,2900,2960,17350,29825.0,10076015.0
2008-12-11,2935,2995,2880,2975,14911,29976.0,10076015.0
2008-12-12,2880,3020,2880,2995,26920,30178.0,10076015.0
2008-12-15,3000,3085,2980,3085,32609,31085.0,10076015.0
2008-12-16,3045,3100,3020,3080,8730,31034.0,10076015.0
2008-12-17,3105,3170,2950,2950,21880,29724.0,10076015.0
2008-12-18,2920,2930,2820,2830,29353,28515.0,10076015.0
2008-12-19,2810,2890,2810,2855,13875,28767.0,10076015.0
2008-12-22,2945,2955,2815,2815,10440,28364.0,10076015.0
2008-12-23,2810,2895,2760,2805,35614,28263.0,10076015.0
2008-12-24,2790,2900,2600,2830,35270,28515.0,10076015.0
2008-12-26,2800,2855,2710,2760,18642,27810.0,10076015.0
2008-12-29,2760,2840,2615,2720,13319,27407.0,10076015.0
2008-12-30,2960,3010,2850,2870,47835,28918.0,10076015.0
2009-01-02,2850,2890,2800,2890,19080,29120.0,10076015.0
2009-01-05,2900,2945,2840,2895,19198,29170.0,10076015.0
2009-01-06,2900,2910,2805,2810,33795,28314.0,10076015.0
2009-01-07,2810,2850,2750,2800,28013,28213.0,10076015.0
2009-01-08,2800,2805,2735,2800,16490,28213.0,10076015.0
2009-01-09,2770,2860,2770,2800,16680,28213.0,10076015.0
2009-01-12,2800,2840,2750,2825,37330,28465.0,10076015.0
2009-01-13,2800,2950,2755,2950,45558,29724.0,10076015.0
2009-01-14,2880,3190,2880,3120,133390,31437.0,10076015.0
2009-01-15,3010,3120,2945,2950,63844,29724.0,10076015.0
2009-01-16,3060,3060,2910,2925,17580,29472.0,10076015.0
2009-01-19,3300,3360,3300,3360,98043,33855.0,10076015.0
2009-01-20,3570,3570,3115,3120,359161,31437.0,10076015.0
2009-01-21,3150,3150,2990,3065,84075,30883.0,10076015.0
2009-01-22,3105,3130,3000,3010,60291,30329.0,10076015.0
2009-01-23,3010,3010,2890,2920,44212,29422.0,10076015.0
2009-01-28,2935,2980,2905,2930,40460,29523.0,10076015.0
2009-01-29,2945,2985,2910,2910,37156,29321.0,10076015.0
2009-01-30,3345,3345,3125,3140,646770,31639.0,10076015.0
2009-02-02,3220,3235,3120,3130,159677,31538.0,10076015.0
2009-02-03,3305,3520,3210,3515,496985,35417.0,10076015.0
2009-02-04,3510,3550,3400,3400,236502,34258.0,10076015.0
2009-02-05,3430,3450,3220,3250,127750,32747.0,10076015.0
2009-02-06,3315,3315,3185,3185,123320,32092.0,10076015.0
2009-02-09,3185,3450,3185,3400,210018,34258.0,10076015.0
2009-02-10,3405,3440,3215,3245,94960,32697.0,10076015.0
2009-02-11,3245,3450,3240,3450,142502,34762.0,10076015.0
2009-02-12,3670,3965,3610,3965,823607,39951.0,10076015.0
2009-02-13,4250,4260,3810,4075,709245,41060.0,10076015.0
2009-02-16,4175,4685,4165,4685,684000,47206.0,10076015.0
2009-02-17,4800,5380,4735,5380,1258585,54209.0,10076015.0
2009-02-18,5510,6000,5150,5170,1377207,52093.0,10076015.0
2009-02-19,5300,5340,4500,4695,1450142,47307.0,10076015.0
2009-02-20,4750,4850,3995,3995,1015443,40254.0,10076015.0
2009-02-23,4200,4250,3920,4245,733024,42773.0,10076015.0
2009-02-24,3990,4830,3955,4250,2041621,42823.0,10076015.0
2009-02-25,4330,4460,3960,4020,502194,40506.0,10076015.0
2009-02-26,4080,4140,3570,3570,361938,35971.0,10076015.0
2009-02-27,3570,3830,3570,3700,338229,37281.0,10076015.0
2009-03-02,3605,3735,3465,3505,192728,35316.0,10076015.0
2009-03-03,3320,3445,3225,3445,199023,34712.0,10076015.0
2009-03-04,3420,3580,3330,3570,222544,35971.0,10076015.0
2009-03-05,3695,4105,3690,3830,722206,38591.0,10076015.0
2009-03-06,4005,4040,3800,4010,373209,40405.0,10076015.0
2009-03-09,4100,4430,4065,4265,422574,42974.0,10076015.0
2009-03-10,4330,4350,3700,3705,501385,37332.0,10076015.0
2009-03-11,3705,3790,3555,3775,201570,38037.0,10076015.0
2009-03-12,3845,4075,3740,3875,256837,39045.0,10076015.0
2009-03-13,3795,4000,3720,3870,254544,38994.0,10076015.0
2009-03-16,3940,3995,3830,3900,101566,39296.0,10076015.0
2009-03-17,3940,3940,3700,3860,134109,38893.0,10076015.0
2009-03-18,3940,4200,3860,4200,199166,42319.0,10076015.0
2009-03-19,4115,4190,4030,4075,117974,41060.0,10076015.0
2009-03-20,4120,4510,4120,4325,349613,43579.0,10076015.0
2009-03-23,4340,4400,4245,4400,135584,44334.0,10076015.0
2009-03-24,4500,4500,4205,4270,95856,43025.0,10076015.0
2009-03-25,4345,4650,4270,4600,148554,46350.0,10076015.0
2009-03-26,4980,5050,4770,5000,396267,50380.0,10076015.0
2009-03-27,5010,5540,4850,5480,812980,55217.0,10076015.0
2009-03-30,5380,5380,4660,4660,584623,46954.0,10076015.0
2009-03-31,4670,4980,4400,4835,457424,48718.0,10076015.0
2009-04-01,4850,5040,4770,4925,324615,49624.0,10076015.0
2009-04-02,5050,5660,5030,5660,778222,57030.0,10076015.0
2009-04-03,5470,6020,5000,5390,1992030,54310.0,10076015.0
2009-04-06,5210,5320,5000,5000,649330,50380.0,10076015.0
2009-04-07,5000,5180,4750,4935,503807,49725.0,10076015.0
2009-04-08,4900,4975,4815,4860,243455,48969.0,10076015.0
2009-04-09,5000,5580,4925,5580,626321,56224.0,10076015.0
2009-04-10,6140,6400,5740,5870,874440,59146.0,10076015.0
2009-04-13,5890,6360,5680,6070,652720,61161.0,10076015.0
2009-04-14,6100,6950,5800,6900,1318212,69525.0,10076015.0
2009-04-15,7050,7350,6500,6530,1261888,65796.0,10076015.0
2009-04-16,6480,6800,6280,6390,495565,64386.0,10076015.0
2009-04-17,6550,6640,5910,5980,351408,60255.0,10076015.0
2009-04-20,6150,6400,5950,6400,269337,64486.0,10076015.0
2009-04-21,6300,6600,6120,6210,264142,62572.0,10076015.0
2009-04-22,6330,6380,6020,6060,225424,61061.0,10076015.0
2009-04-23,6130,6130,5780,6050,258410,60960.0,10076015.0
2009-04-24,6160,6190,5760,5800,210001,58441.0,10076015.0
2009-04-27,5900,6090,5760,5920,174245,59650.0,10076015.0
2009-04-28,5920,5920,5140,5140,293071,51791.0,10076015.0
2009-04-29,5190,5260,4810,5140,164542,51791.0,10076015.0
2009-04-30,5310,5450,5190,5290,103631,53302.0,10076015.0
2009-05-04,5270,5390,5170,5340,121331,53806.0,10076015.0
2009-05-06,5350,5360,5260,5290,76281,53302.0,10076015.0
2009-05-07,5350,5770,5240,5430,218459,54713.0,10076015.0
2009-05-08,5430,5600,5360,5570,91076,56123.0,10076015.0
2009-05-11,5700,5770,5460,5680,128170,57232.0,10076015.0
2009-05-12,5560,5700,5530,5550,81695,55922.0,10076015.0
2009-05-13,5600,5600,5290,5360,121145,54007.0,10076015.0
2009-05-14,5210,5370,5160,5210,137191,52496.0,10076015.0
2009-05-15,5210,5350,5150,5250,76186,52899.0,10076015.0
2009-05-18,5350,5460,5170,5250,67439,52899.0,10076015.0
2009-05-19,5280,5500,5260,5490,127821,55317.0,10076015.0
2009-05-20,5430,5630,5420,5540,84409,55821.0,10076015.0
2009-05-21,5540,5540,5210,5300,103039,53403.0,10076015.0
2009-05-22,5290,5310,5040,5070,100845,51085.0,10076015.0
2009-05-25,5080,5830,5080,5830,1222077,58743.0,10076015.0
2009-05-26,6070,6700,5860,6700,2281357,67509.0,10076015.0
2009-05-27,7000,7700,6910,7700,2306935,77585.0,10076015.0
2009-05-28,8470,8850,7100,8310,3131947,83732.0,10076015.0
2009-05-29,7900,9090,7550,8600,5971302,86654.0,10076015.0
2009-06-01,8830,9890,8690,9890,3444135,99652.0,10076015.0
2009-06-02,10350,11350,9960,11350,2854174,114363.0,10076015.0
2009-06-03,11350,13050,11350,13050,3648778,131492.0,10076015.0
2009-06-04,13400,14150,11100,11100,7408020,111844.0,10076015.0
2009-06-05,11200,11500,9450,9450,6897643,95218.0,10076015.0
2009-06-08,9560,10500,9200,10100,6125993,101768.0,10076015.0
2009-06-09,9800,9840,8600,8600,3554012,86654.0,10076015.0
2009-06-10,8510,9060,8030,8800,2883899,88669.0,10076015.0
2009-06-11,8670,8850,8240,8720,1386949,87863.0,10076015.0
2009-06-12,8900,9700,8610,9120,4997116,91893.0,10076015.0
2009-06-15,9720,10450,9700,10450,2590800,105294.0,10076015.0
2009-06-16,11100,11400,9440,9450,5363738,95218.0,10076015.0
2009-06-17,9890,10250,9540,10200,2506006,102775.0,10076015.0
2009-06-18,9850,9890,9060,9890,1884698,99652.0,10076015.0
2009-06-19,9640,10400,9420,10050,2640853,101264.0,10076015.0
2009-06-22,9470,9550,8810,8810,1356825,88770.0,10076015.0
2009-06-23,8810,9300,7810,8030,1997522,80910.0,10076015.0
2009-06-24,8330,9120,8220,8950,2300619,90180.0,10076015.0
2009-06-25,8700,8890,8360,8660,1158786,87258.0,10076015.0
2009-06-26,8450,8550,8260,8550,840988,86150.0,10076015.0
2009-06-29,8280,8330,7420,7610,902797,76678.0,10076015.0
2009-06-30,7610,7610,7030,7210,931101,72648.0,10076015.0
2009-07-01,7380,8290,7300,8290,1468958,83530.0,10076015.0
2009-07-02,8700,9100,8380,8500,2292010,85646.0,10076015.0
2009-07-03,9260,9400,8550,8630,2081844,86956.0,10076015.0
2009-07-06,8670,8730,7900,7950,1114310,80104.0,10076015.0
2009-07-07,7990,8130,7550,8130,1007725,81918.0,10076015.0
2009-07-08,7990,8000,7740,7780,395375,78391.0,10076015.0
2009-07-09,7740,7760,7500,7620,542956,76779.0,10076015.0
2009-07-10,7510,7520,7000,7000,627900,70532.0,10076015.0
2009-07-13,6970,7430,6600,7150,862015,72044.0,10076015.0
2009-07-14,6930,7050,6590,6640,461651,66905.0,10076015.0
2009-07-15,6640,6890,6520,6770,365203,68215.0,10076015.0
2009-07-16,6770,7590,6550,7200,1277110,72547.0,10076015.0
2009-07-17,7070,7070,6700,6780,458074,68315.0,10076015.0
2009-07-20,6710,7000,6630,6810,365606,68618.0,10076015.0
2009-07-21,6950,7120,6780,6890,478862,69424.0,10076015.0
2009-07-22,6870,6980,6700,6810,244700,68618.0,10076015.0
2009-07-23,6850,7090,6720,7000,265177,70532.0,10076015.0
2009-07-24,7100,7140,6920,7000,225705,70532.0,10076015.0
2009-07-27,6980,7090,6840,6890,300981,69424.0,10076015.0
2009-07-28,6880,6930,6750,6790,166407,68416.0,10076015.0
2009-07-29,6850,6890,6690,6720,193815,67711.0,10076015.0
2009-07-30,7000,7200,6720,6800,733026,68517.0,10076015.0
2009-07-31,6780,6790,6650,6680,214853,67308.0,10076015.0
2009-08-03,6620,7050,6620,6800,318059,68517.0,10076015.0
2009-08-04,6810,6810,6620,6640,244995,66905.0,10076015.0
2009-08-05,6670,6700,6450,6700,204535,67509.0,10076015.0
2009-08-06,6720,7700,6720,6880,998835,69323.0,10076015.0
2009-08-07,6970,7440,6800,7190,467582,72447.0,10076015.0
2009-08-10,7320,7500,7010,7160,550698,72144.0,10076015.0
2009-08-11,7140,7170,7070,7070,183341,71237.0,10076015.0
2009-08-12,7270,7270,7070,7080,176430,71338.0,10076015.0
2009-08-13,7150,7180,7030,7030,201408,70834.0,10076015.0
2009-08-14,7010,7140,6980,7030,148439,70834.0,10076015.0
2009-08-17,7240,7240,6770,6800,274815,68517.0,10076015.0
2009-08-18,6660,6870,6640,6710,162106,67610.0,10076015.0
2009-08-19,6730,6840,6710,6750,105578,68013.0,10076015.0
2009-08-20,6680,6690,6490,6530,170349,65796.0,10076015.0
2009-08-21,6500,6530,6130,6250,268525,62975.0,10076015.0
2009-08-24,6310,6360,6080,6100,163712,61464.0,10076015.0
2009-08-25,6150,6450,6100,6380,133653,64285.0,10076015.0
2009-08-26,6300,6300,6090,6190,145166,62371.0,10076015.0
2009-08-27,6340,7100,6220,6660,842533,67106.0,10076015.0
2009-08-28,6560,6600,6410,6540,165156,65897.0,10076015.0
2009-08-31,6540,6760,6350,6400,105791,64486.0,10076015.0
2009-09-01,6470,6470,6190,6230,141037,62774.0,10076015.0
2009-09-02,6300,6410,6220,6260,119084,63076.0,10076015.0
2009-09-03,6270,6320,6220,6230,98868,62774.0,10076015.0
2009-09-04,6800,6850,6400,6540,272000,65897.0,10076015.0
2009-09-07,6590,6590,6410,6480,112039,65293.0,10076015.0
2009-09-08,6440,6520,6360,6390,110768,64386.0,10076015.0
2009-09-09,6400,6480,6360,6480,109820,65293.0,10076015.0
2009-09-10,6500,6620,6480,6600,115495,66502.0,10076015.0
2009-09-11,6600,6890,6530,6890,236261,69424.0,10076015.0
2009-09-14,6960,7000,6730,7000,190022,70532.0,10076015.0
2009-09-15,6970,7150,6910,7040,165924,70935.0,10076015.0
2009-09-16,7090,7180,7000,7140,126182,71943.0,10076015.0
2009-09-17,7150,7410,7060,7160,231516,72144.0,10076015.0
2009-09-18,7230,7230,7050,7100,98308,71540.0,10076015.0
2009-09-21,7080,7080,6920,7000,92680,70532.0,10076015.0
2009-09-22,7000,7090,6900,7090,94690,71439.0,10076015.0
2009-09-23,7200,8050,7150,7500,576540,75570.0,10076015.0
2009-09-24,7510,8240,7460,8000,617865,80608.0,10076015.0
2009-09-25,8000,8100,7600,7700,220794,77585.0,10076015.0
2009-09-28,7770,8200,7340,7550,254248,76074.0,10076015.0
2009-09-29,7500,8000,7500,7950,148730,80104.0,10076015.0
2009-09-30,7990,8080,7700,7700,119399,77585.0,10076015.0
2009-10-01,7750,7830,7520,7650,74875,77082.0,10076015.0
2009-10-05,7600,7780,7500,7690,91017,77485.0,10076015.0
2009-10-06,7980,8280,7900,8100,287751,81616.0,10076015.0
2009-10-07,8280,8430,8010,8050,159046,81112.0,10076015.0
2009-10-08,8050,8050,7640,7650,167634,77082.0,10076015.0
2009-10-09,7800,8170,7700,8100,100004,81616.0,10076015.0
2009-10-12,7930,8300,7910,8020,123319,80810.0,10076015.0
2009-10-13,8350,8470,7930,8180,297278,82422.0,10076015.0
2009-10-14,8080,8200,7960,8100,117995,81616.0,10076015.0
2009-10-15,8180,8250,7560,7800,242471,78593.0,10076015.0
2009-10-16,7750,7940,7570,7940,120743,80004.0,10076015.0
2009-10-19,8070,8160,7880,7980,101969,80407.0,10076015.0
2009-10-20,8000,8050,7840,7860,91582,79197.0,10076015.0
2009-10-21,7980,7980,7810,7850,69796,79097.0,10076015.0
2009-10-22,7780,7900,7680,7720,66662,77787.0,10076015.0
2009-10-23,7720,7900,7700,7870,68300,79298.0,10076015.0
2009-10-26,7900,8300,7900,8300,197984,83631.0,10076015.0
2009-10-27,8290,8500,8000,8230,145761,82926.0,10076015.0
2009-10-28,8230,8230,7650,7900,144077,79601.0,10076015.0
2009-10-29,7810,7910,7360,7910,124015,79701.0,10076015.0
2009-10-30,7990,8230,7900,8200,124454,82623.0,10076015.0
2009-11-02,7800,8200,7800,7950,48774,80104.0,10076015.0
2009-11-03,7950,8090,7800,7980,71890,80407.0,10076015.0
2009-11-04,8180,8180,7940,7950,70200,80104.0,10076015.0
2009-11-05,7880,8040,7800,7830,44387,78895.0,10076015.0
2009-11-06,7860,7930,7840,7890,32431,79500.0,10076015.0
2009-11-09,7800,7870,7700,7730,70073,77888.0,10076015.0
2009-11-10,7740,8880,7520,8400,1334698,84639.0,10076015.0
2009-11-11,8100,8650,7900,7930,734685,79903.0,10076015.0
2009-11-12,7950,7970,7710,7800,133796,79373.0,10176015.0
2009-11-13,7800,7970,7680,7910,118814,80492.0,10176015.0
2009-11-16,8100,8470,8000,8320,298238,84664.0,10176015.0
2009-11-17,8240,8240,7930,7930,161568,80696.0,10176015.0
2009-11-18,7880,7990,7800,7830,84391,79678.0,10176015.0
2009-11-19,7840,7940,7820,7870,73003,80085.0,10176015.0
2009-11-20,7830,7880,7760,7830,70781,79678.0,10176015.0
2009-11-23,7810,7810,7670,7710,124920,78457.0,10176015.0
2009-11-24,7700,7700,7610,7610,68923,77439.0,10176015.0
2009-11-25,7600,7610,7270,7330,124224,74590.0,10176015.0
2009-11-26,7300,7300,7010,7090,150380,72148.0,10176015.0
2009-11-27,6910,7010,6600,6670,128686,67874.0,10176015.0
2009-11-30,6680,7110,6680,6930,44776,70520.0,10176015.0
2009-12-01,6930,7790,6780,7060,241643,71843.0,10176015.0
2009-12-02,7070,7250,6980,7250,61432,73776.0,10176015.0
2009-12-03,7150,7340,7150,7260,56700,73878.0,10176015.0
2009-12-04,7290,7710,7060,7380,127220,75099.0,10176015.0
2009-12-07,7380,7380,7220,7230,44740,73573.0,10176015.0
2009-12-08,7150,7380,7150,7190,17942,73166.0,10176015.0
2009-12-09,7250,7250,7020,7250,42150,73776.0,10176015.0
2009-12-10,7130,7290,7130,7220,26010,73471.0,10176015.0
2009-12-11,7250,7250,7120,7150,33089,72759.0,10176015.0
2009-12-14,7130,7250,7130,7130,54740,72555.0,10176015.0
2009-12-15,7120,7300,7120,7230,38939,73573.0,10176015.0
2009-12-16,7300,7300,7200,7300,38540,74285.0,10176015.0
2009-12-17,7310,7730,7300,7510,74440,76422.0,10176015.0
2009-12-18,7510,7530,7390,7410,35080,75404.0,10176015.0
2009-12-21,7380,7450,7350,7390,27204,75201.0,10176015.0
2009-12-22,7560,7560,7280,7310,55962,74387.0,10176015.0
2009-12-23,7330,7350,7150,7230,44161,73573.0,10176015.0
2009-12-24,7230,7280,7130,7220,48016,73471.0,10176015.0
2009-12-28,7300,7300,7020,7100,51398,72250.0,10176015.0
2009-12-29,7100,7170,6950,7130,25440,72555.0,10176015.0
2009-12-30,7260,7260,7060,7160,16253,72860.0,10176015.0
2010-01-04,7200,7210,7120,7170,31289,72962.0,10176015.0
2010-01-05,7160,7540,7150,7430,73431,75608.0,10176015.0
2010-01-06,7600,7810,7600,7700,117780,78355.0,10176015.0
2010-01-07,7800,7800,7500,7610,88355,77439.0,10176015.0
2010-01-08,7610,7770,7560,7560,54707,76931.0,10176015.0
2010-01-11,7690,7700,7330,7330,60239,74590.0,10176015.0
2010-01-12,7260,7290,7090,7260,66890,73878.0,10176015.0
2010-01-13,7430,7430,7140,7200,37567,73267.0,10176015.0
2010-01-14,7110,7390,7100,7220,33516,73471.0,10176015.0
2010-01-15,7220,7300,7180,7260,29242,73878.0,10176015.0
2010-01-18,7350,7530,7260,7320,118537,74488.0,10176015.0
2010-01-19,7320,7390,7000,7090,101955,72148.0,10176015.0
2010-01-20,6560,6710,6400,6660,415110,67772.0,10176015.0
2010-01-21,6700,6750,6500,6660,88551,67772.0,10176015.0
2010-01-22,6780,7420,6780,7290,704329,74183.0,10176015.0
2010-01-25,7290,7750,6700,6910,575673,70316.0,10176015.0
2010-01-26,7100,7100,6620,6640,169175,67569.0,10176015.0
2010-01-27,6800,7490,6670,7020,958123,71436.0,10176015.0
2010-01-28,7020,7160,6630,6670,332016,67874.0,10176015.0
2010-01-29,6670,6710,6460,6570,129676,66856.0,10176015.0
2010-02-01,6450,6560,6100,6230,188430,63397.0,10176015.0
2010-02-02,6310,6330,6170,6230,75708,63397.0,10176015.0
2010-02-03,6240,6430,6240,6350,88681,64618.0,10176015.0
2010-02-04,6350,6390,6270,6300,33017,64109.0,10176015.0
2010-02-05,6080,6190,5360,6150,78892,62582.0,10176015.0
2010-02-08,6130,6140,5910,6000,56513,61056.0,10176015.0
2010-02-09,6000,6000,5850,5900,39312,60038.0,10176015.0
2010-02-10,6000,6100,5860,5980,23566,60853.0,10176015.0
2010-02-11,5950,5950,5700,5930,53115,60344.0,10176015.0
2010-02-12,6100,6100,5850,6070,24308,61768.0,10176015.0
2010-02-16,5990,6080,5990,6030,26065,61361.0,10176015.0
2010-02-17,6070,6070,5970,6070,47924,61768.0,10176015.0
2010-02-18,6090,6100,5930,5990,45782,60954.0,10176015.0
2010-02-19,5900,6050,5770,5900,123409,60038.0,10176015.0
2010-02-22,5820,5880,5600,5650,197164,57494.0,10176015.0
2010-02-23,5310,5380,4825,4975,494973,50626.0,10176015.0
2010-02-24,4885,4935,4775,4900,254120,49862.0,10176015.0
2010-02-25,4905,4905,4750,4775,145484,48590.0,10176015.0
2010-02-26,4775,4775,4605,4745,177095,48285.0,10176015.0
2010-03-02,4500,5450,4500,5450,437384,55459.0,10176015.0
2010-03-03,5580,6100,5120,5490,315691,55866.0,10176015.0
2010-03-04,5360,5650,5230,5440,103739,55358.0,10176015.0
2010-03-05,5600,5950,5460,5900,201535,60038.0,10176015.0
2010-03-08,6000,6380,5970,6290,304952,64007.0,10176015.0
2010-03-09,6300,6490,5850,5900,294940,60038.0,10176015.0
2010-03-10,6120,6150,5750,5910,96057,60140.0,10176015.0
2010-03-11,5850,6020,5800,5970,128586,60751.0,10176015.0
2010-03-12,5970,6150,5910,5960,81885,60649.0,10176015.0
2010-03-15,6010,6130,5890,5900,101546,60038.0,10176015.0
2010-03-16,5900,6000,5650,5750,113701,58512.0,10176015.0
2010-03-17,5700,5900,5670,5770,48413,58716.0,10176015.0
2010-03-18,5770,5880,5680,5820,40963,59224.0,10176015.0
2010-03-19,5840,5910,5820,5880,38852,59835.0,10176015.0
2010-03-22,5880,5900,5770,5850,67220,59530.0,10176015.0
2010-03-23,5810,5850,5730,5780,49520,58817.0,10176015.0
2010-03-24,5850,5850,5600,5610,76066,57087.0,10176015.0
2010-03-25,5600,5820,5600,5680,119982,57800.0,10176015.0
2010-03-26,5780,5840,5660,5770,69635,58716.0,10176015.0
2010-03-29,6490,6630,6100,6630,1449464,67467.0,10176015.0
2010-03-30,6330,6400,6070,6200,756955,63091.0,10176015.0
2010-03-31,6220,6540,6020,6300,705055,64109.0,10176015.0
2010-04-01,6230,6300,5940,6150,378255,62582.0,10176015.0
2010-04-02,6100,6150,5980,6150,180631,62582.0,10176015.0
2010-04-05,6260,6500,5990,6280,694642,63905.0,10176015.0
2010-04-06,6280,6420,6110,6280,336510,63905.0,10176015.0
2010-04-07,6260,6270,5960,5960,314375,60649.0,10176015.0
2010-04-08,6090,6130,5980,6000,124371,61056.0,10176015.0
2010-04-09,6190,6290,6010,6250,215722,63600.0,10176015.0
2010-04-12,6300,6310,6120,6150,179737,62582.0,10176015.0
2010-04-13,6200,6630,6200,6540,1017519,66551.0,10176015.0
2010-04-14,6420,6470,6250,6420,389334,65330.0,10176015.0
2010-04-15,6440,6980,6360,6550,917763,66653.0,10176015.0
2010-04-16,6550,6590,6210,6230,391283,63397.0,10176015.0
2010-04-19,6250,6420,6150,6210,200256,63193.0,10176015.0
2010-04-20,6170,6210,6000,6120,279945,62277.0,10176015.0
2010-04-21,6100,6140,6030,6040,140626,61463.0,10176015.0
2010-04-22,6040,6130,6010,6100,70670,62074.0,10176015.0
2010-04-23,6060,6270,5980,6170,277791,62786.0,10176015.0
2010-04-26,6250,6250,6050,6100,122273,62074.0,10176015.0
2010-04-27,6130,6130,6030,6060,95717,61667.0,10176015.0
2010-04-28,5990,6040,5850,5920,114319,60242.0,10176015.0
2010-04-29,5930,5970,5750,5760,128960,58614.0,10176015.0
2010-04-30,5800,5870,5650,5790,73321,58919.0,10176015.0
2010-05-03,5790,5850,5760,5800,49011,59021.0,10176015.0
2010-05-04,5770,5800,5610,5650,83577,57494.0,10176015.0
2010-05-06,5670,5680,5380,5490,109081,55866.0,10176015.0
2010-05-07,5270,5600,5020,5280,126398,53729.0,10176015.0
2010-05-10,5280,5450,5150,5400,49010,54950.0,10176015.0
2010-05-11,5420,5750,5420,5610,94722,57087.0,10176015.0
2010-05-12,5610,5690,5490,5560,96130,56579.0,10176015.0
2010-05-13,5680,5680,5520,5600,35982,56986.0,10176015.0
2010-05-14,5670,5910,5600,5860,43468,59631.0,10176015.0
2010-05-17,6250,6250,5930,6000,198354,61056.0,10176015.0
