이수화학(005950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-26,6110,6110,6060,6070,1160,58079.0,9568277.0
2004-07-27,6080,6090,6050,6060,5850,57984.0,9568277.0
2004-07-28,6150,6150,6010,6040,7340,57792.0,9568277.0
2004-07-29,6040,6110,5980,6110,18010,58462.0,9568277.0
2004-07-30,6080,6100,6000,6050,5020,57888.0,9568277.0
2004-08-02,6050,6050,5850,5860,18784,56070.0,9568277.0
2004-08-03,5900,5950,5870,5900,3620,56453.0,9568277.0
2004-08-04,5900,6050,5600,5600,48600,53582.0,9568277.0
2004-08-05,5840,5840,5590,5630,72280,53869.0,9568277.0
2004-08-06,5610,5630,5540,5630,20240,53869.0,9568277.0
2004-08-09,5690,5690,5600,5690,18300,54443.0,9568277.0
2004-08-10,5690,5700,5640,5670,2750,54252.0,9568277.0
2004-08-11,5670,5720,5650,5690,14620,54443.0,9568277.0
2004-08-12,5700,5830,5690,5780,16190,55305.0,9568277.0
2004-08-13,5760,5950,5740,5930,26540,56740.0,9568277.0
2004-08-16,5900,5930,5830,5870,17870,56166.0,9568277.0
2004-08-17,5880,5910,5750,5850,33030,55974.0,9568277.0
2004-08-18,5790,5900,5720,5780,21520,55305.0,9568277.0
2004-08-19,5800,5980,5780,5980,19870,57218.0,9568277.0
2004-08-20,5970,5970,5890,5960,10910,57027.0,9568277.0
2004-08-23,5970,6050,5910,5990,10738,57314.0,9568277.0
2004-08-24,6080,6390,6070,6240,62350,59706.0,9568277.0
2004-08-25,6340,6450,6220,6420,73210,61428.0,9568277.0
2004-08-26,6470,6480,6390,6390,23690,61141.0,9568277.0
2004-08-27,6390,6440,6360,6370,18360,60950.0,9568277.0
2004-08-30,6370,6470,6300,6320,12503,60472.0,9568277.0
2004-08-31,6370,6400,6350,6390,14030,61141.0,9568277.0
2004-09-01,6360,6380,6320,6340,24290,60663.0,9568277.0
2004-09-02,6310,6430,6300,6370,25455,60950.0,9568277.0
2004-09-03,6500,6590,6400,6570,31390,62864.0,9568277.0
2004-09-06,6690,6690,6500,6670,26716,63820.0,9568277.0
2004-09-07,6600,6710,6600,6680,17575,63916.0,9568277.0
2004-09-08,6630,6710,6630,6650,14700,63629.0,9568277.0
2004-09-09,6580,6750,6520,6750,26180,64586.0,9568277.0
2004-09-10,6700,6700,6600,6650,9190,63629.0,9568277.0
2004-09-13,6610,6630,6500,6500,50520,62194.0,9568277.0
2004-09-14,6550,6550,6410,6500,18440,62194.0,9568277.0
2004-09-15,6520,6520,6400,6400,16616,61237.0,9568277.0
2004-09-16,6410,6460,6380,6440,17430,61620.0,9568277.0
2004-09-17,6450,6550,6430,6450,9310,61715.0,9568277.0
2004-09-20,6840,6840,6490,6600,44770,63151.0,9568277.0
2004-09-21,6600,6680,6600,6660,13071,63725.0,9568277.0
2004-09-22,6640,6660,6550,6590,20960,63055.0,9568277.0
2004-09-23,6520,6520,6160,6220,43940,59515.0,9568277.0
2004-09-24,6210,6300,6110,6270,16690,59993.0,9568277.0
2004-09-30,6250,6400,6250,6280,11182,60089.0,9568277.0
2004-10-01,6280,6390,6280,6390,10630,61141.0,9568277.0
2004-10-04,6310,6450,6310,6450,14272,61715.0,9568277.0
2004-10-05,6500,6500,6350,6420,12723,61428.0,9568277.0
2004-10-06,6340,6430,6200,6200,50117,59323.0,9568277.0
2004-10-07,6220,6300,6220,6270,10004,59993.0,9568277.0
2004-10-08,6270,6280,6220,6260,5150,59897.0,9568277.0
2004-10-11,6280,6280,6170,6200,28140,59323.0,9568277.0
2004-10-12,6250,6250,6100,6140,37320,58749.0,9568277.0
2004-10-13,6140,6250,6140,6240,14360,59706.0,9568277.0
2004-10-14,6160,6250,6160,6230,4430,59610.0,9568277.0
2004-10-15,6150,6270,6110,6140,12080,58749.0,9568277.0
2004-10-18,6200,6220,6160,6190,13000,59228.0,9568277.0
2004-10-19,6220,6230,6180,6190,8030,59228.0,9568277.0
2004-10-20,6170,6290,6110,6160,27580,58941.0,9568277.0
2004-10-21,6200,6200,6090,6190,23060,59228.0,9568277.0
2004-10-22,6190,6190,6100,6110,10180,58462.0,9568277.0
2004-10-25,6070,6100,6010,6100,16130,58366.0,9568277.0
2004-10-26,6100,6150,6100,6100,7080,58366.0,9568277.0
2004-10-27,6190,6190,6100,6140,4980,58749.0,9568277.0
2004-10-28,6250,6250,6100,6160,7592,58941.0,9568277.0
2004-10-29,6190,6190,6140,6180,4060,59132.0,9568277.0
2004-11-01,6100,6350,6100,6340,14180,60663.0,9568277.0
2004-11-02,6250,6420,6250,6420,13490,61428.0,9568277.0
2004-11-03,6360,6440,6320,6440,9930,61620.0,9568277.0
2004-11-04,6400,6400,6340,6350,4730,60759.0,9568277.0
2004-11-05,6350,6430,6350,6410,5290,61333.0,9568277.0
2004-11-08,6410,6500,6390,6480,13140,62002.0,9568277.0
2004-11-09,6360,6510,6360,6400,10770,61237.0,9568277.0
2004-11-10,6480,6480,6350,6470,8340,61907.0,9568277.0
2004-11-11,6470,6470,6400,6450,8220,61715.0,9568277.0
2004-11-12,6460,6690,6460,6630,45230,63438.0,9568277.0
2004-11-15,6700,6720,6640,6720,20343,64299.0,9568277.0
2004-11-16,6700,7130,6620,6930,67093,66308.0,9568277.0
2004-11-17,6850,7090,6850,6990,11648,66882.0,9568277.0
2004-11-18,7010,7410,7010,7270,79041,69561.0,9568277.0
2004-11-19,7130,7370,7130,7200,24820,68892.0,9568277.0
2004-11-22,7150,7200,7000,7050,27795,67456.0,9568277.0
2004-11-23,6960,7200,6960,7110,15941,68030.0,9568277.0
2004-11-24,7010,7490,7010,7350,25002,70327.0,9568277.0
2004-11-25,7380,7380,7200,7310,18550,69944.0,9568277.0
2004-11-26,7300,7430,7130,7180,23081,68700.0,9568277.0
2004-11-29,7200,8250,7200,8060,170919,77120.0,9568277.0
2004-11-30,8000,8200,7720,8000,38141,76546.0,9568277.0
2004-12-01,7820,8080,7800,7990,28090,76451.0,9568277.0
2004-12-02,8040,8150,7840,7990,47691,76451.0,9568277.0
2004-12-03,7990,8050,7750,7850,11000,75111.0,9568277.0
2004-12-06,7710,7840,7600,7610,24121,72815.0,9568277.0
2004-12-07,7560,7780,7500,7660,29106,73293.0,9568277.0
2004-12-08,7660,7740,7560,7650,12580,73197.0,9568277.0
2004-12-09,7560,7770,7540,7760,19451,74250.0,9568277.0
2004-12-10,7610,7760,7450,7510,5790,71858.0,9568277.0
2004-12-13,7460,7640,7390,7490,5930,71666.0,9568277.0
2004-12-14,7370,7500,7210,7270,18710,69561.0,9568277.0
2004-12-15,7150,7490,7150,7250,6623,69370.0,9568277.0
2004-12-16,7220,7360,7200,7320,19140,70040.0,9568277.0
2004-12-17,7430,7430,7170,7220,13860,69083.0,9568277.0
2004-12-20,7230,7440,7220,7300,4250,69848.0,9568277.0
2004-12-21,7300,7400,7210,7340,3360,70231.0,9568277.0
2004-12-22,7470,7480,7300,7400,13800,70805.0,9568277.0
2004-12-23,7480,7480,7340,7400,6100,70805.0,9568277.0
2004-12-24,7470,7610,7400,7450,37720,71284.0,9568277.0
2004-12-27,7600,7600,7430,7450,17990,71284.0,9568277.0
2004-12-28,7380,7500,7380,7440,11020,71188.0,9568277.0
2004-12-29,7250,7260,7080,7100,29400,67935.0,9568277.0
2004-12-30,7110,7190,7100,7110,13520,68030.0,9568277.0
2005-01-03,7220,7530,7220,7450,36470,71284.0,9568277.0
2005-01-04,7410,8150,7410,7700,57979,73676.0,9568277.0
2005-01-05,7600,7980,7600,7980,31420,76355.0,9568277.0
2005-01-06,7810,8150,7810,7900,21392,75589.0,9568277.0
2005-01-07,7880,8250,7870,8170,64081,78173.0,9568277.0
2005-01-10,8180,8250,8000,8090,55820,77407.0,9568277.0
2005-01-11,8200,8200,7890,8010,10799,76642.0,9568277.0
2005-01-12,8010,8150,7900,8010,16360,76642.0,9568277.0
2005-01-13,7960,8080,7840,8000,18401,76546.0,9568277.0
2005-01-14,7860,8150,7860,8100,38980,77503.0,9568277.0
2005-01-17,8160,8230,7910,8000,28280,76546.0,9568277.0
2005-01-18,7920,8050,7780,7800,45009,74633.0,9568277.0
2005-01-19,7800,7990,7460,7570,146631,72432.0,9568277.0
2005-01-20,7570,7580,7470,7530,34640,72049.0,9568277.0
2005-01-21,7640,7700,7530,7600,20220,72719.0,9568277.0
2005-01-24,7520,7700,7520,7700,14650,73676.0,9568277.0
2005-01-25,7680,7680,7530,7530,20940,72049.0,9568277.0
2005-01-26,7530,7600,7430,7530,26890,72049.0,9568277.0
2005-01-27,7530,7680,7530,7540,21810,72145.0,9568277.0
2005-01-28,7640,7640,7440,7460,34640,71379.0,9568277.0
2005-01-31,7470,7670,7470,7550,31720,72240.0,9568277.0
2005-02-01,7560,7650,7460,7480,39680,71571.0,9568277.0
2005-02-02,7700,7710,7510,7670,35320,73389.0,9568277.0
2005-02-03,7800,8690,7800,8210,239155,78556.0,9568277.0
2005-02-04,8390,8390,8050,8300,78706,79417.0,9568277.0
2005-02-07,9000,9540,9000,9370,640112,89655.0,9568277.0
2005-02-11,9600,10100,9410,9900,342220,94726.0,9568277.0
2005-02-14,11350,11350,11350,11350,412262,108600.0,9568277.0
2005-02-15,12000,12500,11300,11900,750811,113862.0,9568277.0
2005-02-16,12100,12300,11100,11450,333141,109557.0,9568277.0
2005-02-17,11350,13150,11350,13150,747811,125823.0,9568277.0
2005-02-18,13500,13850,12500,13300,723454,127258.0,9568277.0
2005-02-21,13700,15250,13150,15250,586120,145916.0,9568277.0
2005-02-22,15450,15500,13000,13000,613240,124388.0,9568277.0
2005-02-23,12200,13200,11850,12300,675041,117690.0,9568277.0
2005-02-24,12850,14100,12650,13250,706501,126780.0,9568277.0
2005-02-25,13000,13550,11300,11700,586150,111949.0,9568277.0
2005-02-28,11950,12350,11300,12000,382846,114819.0,9568277.0
2005-03-02,12050,13500,11950,12600,515955,120560.0,9568277.0
2005-03-03,12600,13250,12500,13000,302726,124388.0,9568277.0
2005-03-04,13200,13300,12050,12700,300080,121517.0,9568277.0
2005-03-07,12700,12950,11800,12250,216220,117211.0,9568277.0
2005-03-08,12100,12250,10450,10650,626610,101902.0,9568277.0
2005-03-09,10600,10650,9970,10500,318911,100467.0,9568277.0
2005-03-10,10250,10800,10250,10450,211560,99988.0,9568277.0
2005-03-11,10550,10800,10350,10600,225880,101424.0,9568277.0
2005-03-14,10700,11300,10700,11100,284266,106208.0,9568277.0
2005-03-15,11350,11350,10500,10600,205524,101424.0,9568277.0
2005-03-16,10300,10550,10050,10500,109660,100467.0,9568277.0
2005-03-17,10150,11250,10150,10800,207380,103337.0,9568277.0
2005-03-18,10900,11000,10300,10450,114460,99988.0,9568277.0
2005-03-21,10450,10650,10250,10450,99630,99988.0,9568277.0
2005-03-22,10200,10750,10150,10250,156300,98075.0,9568277.0
2005-03-23,10150,10350,9910,10000,188940,95683.0,9568277.0
2005-03-24,10250,10400,9970,10250,106168,98075.0,9568277.0
2005-03-25,10200,10350,10100,10150,89400,97118.0,9568277.0
2005-03-28,10400,10800,10250,10650,141170,101902.0,9568277.0
2005-03-29,10650,10650,10100,10150,101410,97118.0,9568277.0
2005-03-30,10100,10350,10050,10150,72860,97118.0,9568277.0
2005-03-31,10400,10450,10150,10250,51695,98075.0,9568277.0
2005-04-01,10250,10500,10200,10450,105240,99988.0,9568277.0
2005-04-04,10450,10950,10450,10750,149610,102859.0,9568277.0
2005-04-06,10750,10950,10550,10950,132754,104773.0,9568277.0
2005-04-07,11000,11100,10600,10600,128490,101424.0,9568277.0
2005-04-08,10700,10850,10500,10600,95780,101424.0,9568277.0
2005-04-11,10450,10550,10200,10200,72379,97596.0,9568277.0
2005-04-12,10200,10350,9810,9810,158421,93865.0,9568277.0
2005-04-13,9920,11250,9520,11000,1177317,105251.0,9568277.0
2005-04-14,10750,10800,10100,10200,313320,97596.0,9568277.0
2005-04-15,10200,10200,9630,9800,231410,93769.0,9568277.0
2005-04-18,9500,9700,8990,9010,134405,86210.0,9568277.0
2005-04-19,9050,9300,9050,9140,90300,87454.0,9568277.0
2005-04-20,9160,9270,9050,9120,96800,87263.0,9568277.0
2005-04-21,9010,9050,8860,9020,108524,86306.0,9568277.0
2005-04-22,9200,9310,9130,9130,55293,87358.0,9568277.0
2005-04-25,8930,9740,8920,9450,146073,90420.0,9568277.0
2005-04-26,9450,9450,9200,9200,43096,88028.0,9568277.0
2005-04-27,9100,9170,8950,8950,49809,85636.0,9568277.0
2005-04-28,8910,9120,8800,8800,54140,84201.0,9568277.0
2005-04-29,8680,8740,8570,8570,79460,82000.0,9568277.0
2005-05-02,8570,8610,8430,8550,83904,81809.0,9568277.0
2005-05-03,8550,8780,8550,8560,72420,81904.0,9568277.0
2005-05-04,8640,8790,8510,8790,62280,84105.0,9568277.0
2005-05-06,8800,9050,8700,8880,49680,84966.0,9568277.0
2005-05-09,8890,8990,8650,8780,30975,84009.0,9568277.0
2005-05-10,8610,8830,8610,8640,44100,82670.0,9568277.0
2005-05-11,8560,8650,8440,8470,35700,81043.0,9568277.0
2005-05-12,8470,8530,8360,8400,46848,80374.0,9568277.0
2005-05-13,8400,8450,8290,8390,33320,80278.0,9568277.0
2005-05-16,8540,9250,8430,8840,137730,84584.0,9568277.0
2005-05-17,8840,9010,8600,8690,69740,83148.0,9568277.0
2005-05-18,8850,9250,8700,9180,168236,87837.0,9568277.0
2005-05-19,9500,10550,9420,10100,444130,96640.0,9568277.0
2005-05-20,10550,10550,9700,10000,358860,95683.0,9568277.0
2005-05-23,10900,11500,10500,11500,230910,110035.0,9568277.0
2005-05-24,12400,12400,11300,11500,806511,110035.0,9568277.0
2005-05-25,11350,11400,10350,10500,337182,100467.0,9568277.0
2005-05-26,10500,11350,10300,10650,386520,101902.0,9568277.0
2005-05-27,10700,10950,10550,10800,204950,103337.0,9568277.0
2005-05-30,10650,10750,10400,10450,108430,99988.0,9568277.0
2005-05-31,10400,10700,10100,10700,168870,102381.0,9568277.0
2005-06-01,10550,10600,10100,10200,186960,97596.0,9568277.0
2005-06-02,10300,11150,10300,10700,372031,102381.0,9568277.0
2005-06-03,11000,11150,10650,10750,229801,102859.0,9568277.0
2005-06-07,10850,11550,10750,11500,386980,110035.0,9568277.0
2005-06-08,11550,11550,10850,10900,205850,104294.0,9568277.0
2005-06-09,10750,11450,10700,10800,234819,103337.0,9568277.0
2005-06-10,10800,11000,10650,10650,106110,101902.0,9568277.0
2005-06-13,10600,10800,10500,10600,113310,101424.0,9568277.0
2005-06-14,10500,10700,10250,10300,168310,98553.0,9568277.0
2005-06-15,10250,10600,10250,10350,111950,99032.0,9568277.0
2005-06-16,10600,10600,10350,10400,79210,99510.0,9568277.0
2005-06-17,10400,10700,10250,10600,114010,101424.0,9568277.0
2005-06-20,10600,10750,10300,10300,54671,98553.0,9568277.0
2005-06-21,10300,10500,10200,10200,69616,97596.0,9568277.0
2005-06-22,10250,10450,10250,10400,50509,99510.0,9568277.0
2005-06-23,10400,11500,10300,11000,381130,105251.0,9568277.0
2005-06-24,10900,11600,10800,11500,299908,110035.0,9568277.0
2005-06-27,11300,11300,10850,11100,156653,106208.0,9568277.0
2005-06-28,11000,11150,10800,10950,181920,104773.0,9568277.0
2005-06-29,11150,11200,10750,10800,157994,103337.0,9568277.0
2005-06-30,10900,11400,10800,11400,302430,109078.0,9568277.0
2005-07-01,11450,11800,11250,11650,275153,111470.0,9568277.0
2005-07-04,11900,11950,11500,11500,173290,110035.0,9568277.0
2005-07-05,11650,12150,11450,12100,455819,115776.0,9568277.0
2005-07-06,12300,12300,11350,11500,260092,110035.0,9568277.0
2005-07-07,11300,11500,11200,11200,177130,107165.0,9568277.0
2005-07-08,11200,11450,11050,11400,305051,109078.0,9568277.0
2005-07-11,11650,11700,11300,11400,132800,109078.0,9568277.0
2005-07-12,11400,11650,11350,11350,150790,108600.0,9568277.0
2005-07-13,11400,11550,11250,11550,137308,110514.0,9568277.0
2005-07-14,11650,12500,11650,12250,733824,117211.0,9568277.0
2005-07-15,12300,12700,12000,12600,345610,120560.0,9568277.0
2005-07-18,12950,13500,12750,12950,602651,123909.0,9568277.0
2005-07-19,12800,13050,12150,12250,365076,117211.0,9568277.0
2005-07-20,12500,13000,11750,12250,496597,117211.0,9568277.0
2005-07-21,12350,12900,12350,12500,225450,119603.0,9568277.0
2005-07-22,12600,12600,12150,12300,149880,117690.0,9568277.0
2005-07-25,12300,13650,12300,13650,697581,130607.0,9568277.0
2005-07-26,13650,13650,13050,13250,240001,126780.0,9568277.0
2005-07-27,13300,13350,12800,13050,269020,124866.0,9568277.0
2005-07-28,13300,13600,13100,13200,345242,126301.0,9568277.0
2005-07-29,13300,13300,12550,12650,250810,121039.0,9568277.0
2005-08-01,12650,12900,12300,12300,223860,117690.0,9568277.0
2005-08-02,12400,12450,11900,11900,249187,113862.0,9568277.0
2005-08-03,11950,12050,11650,11700,191750,111949.0,9568277.0
2005-08-04,11750,11900,11250,11400,168148,109078.0,9568277.0
2005-08-05,10800,10950,9750,9980,475620,95491.0,9568277.0
2005-08-08,9810,10300,9800,9950,104540,95204.0,9568277.0
2005-08-09,9700,10250,9700,10100,143520,96640.0,9568277.0
2005-08-10,10000,10500,10000,10150,163548,97118.0,9568277.0
2005-08-11,10250,10650,10050,10500,165655,100467.0,9568277.0
2005-08-12,10800,10800,10300,10600,121560,101424.0,9568277.0
2005-08-16,10700,10700,10100,10100,81045,96640.0,9568277.0
2005-08-17,9890,10250,9890,10100,64110,96640.0,9568277.0
2005-08-18,10150,10200,9950,9950,71320,95204.0,9568277.0
2005-08-19,9950,9950,9750,9840,147820,94152.0,9568277.0
2005-08-22,9780,9980,9780,9960,58740,95300.0,9568277.0
2005-08-23,9970,10100,9960,10000,64350,95683.0,9568277.0
2005-08-24,10050,10050,9750,9790,90200,93673.0,9568277.0
2005-08-25,9710,9840,9650,9720,68680,93004.0,9568277.0
2005-08-26,9700,9820,9430,9430,85334,90229.0,9568277.0
2005-08-29,9390,9390,8970,8970,93610,85827.0,9568277.0
2005-08-30,9010,9100,8850,8920,51100,85349.0,9568277.0
2005-08-31,8860,9000,8830,8990,48300,86019.0,9568277.0
2005-09-01,9150,9400,9120,9260,74070,88602.0,9568277.0
2005-09-02,9390,9490,9290,9490,49810,90803.0,9568277.0
2005-09-05,9690,9830,9580,9740,45249,93195.0,9568277.0
2005-09-06,9730,9740,9560,9560,48790,91473.0,9568277.0
2005-09-07,9610,9790,9600,9700,38680,92812.0,9568277.0
2005-09-08,9840,9840,9550,9550,68740,91377.0,9568277.0
2005-09-09,9700,9700,9550,9620,35360,92047.0,9568277.0
2005-09-12,9620,9740,9490,9640,50960,92238.0,9568277.0
2005-09-13,9630,9710,9490,9500,38850,90899.0,9568277.0
2005-09-14,9500,9500,9360,9420,53382,90133.0,9568277.0
2005-09-15,9350,9470,9300,9310,47770,89081.0,9568277.0
2005-09-16,9400,9400,9200,9380,47193,89750.0,9568277.0
2005-09-20,9330,9540,9330,9540,51274,91281.0,9568277.0
2005-09-21,9580,9850,9540,9690,105218,92717.0,9568277.0
2005-09-22,9710,9800,9560,9560,63092,91473.0,9568277.0
2005-09-23,9560,9680,9400,9470,72226,90612.0,9568277.0
2005-09-26,9350,9820,9350,9800,82830,93769.0,9568277.0
2005-09-27,9750,9950,9700,9810,74393,93865.0,9568277.0
2005-09-28,9840,9890,9720,9880,81520,94535.0,9568277.0
2005-09-29,10000,10650,10000,10350,268762,99032.0,9568277.0
2005-09-30,10350,10450,10100,10200,86430,97596.0,9568277.0
2005-10-04,10250,10700,10150,10550,183050,100945.0,9568277.0
2005-10-05,10400,10700,10300,10550,117403,100945.0,9568277.0
2005-10-06,10450,10450,10200,10450,85960,99988.0,9568277.0
2005-10-07,10550,10550,10350,10350,53140,99032.0,9568277.0
2005-10-10,10300,11000,10300,10850,176220,103816.0,9568277.0
2005-10-11,10950,11000,10650,10750,110360,102859.0,9568277.0
2005-10-12,10850,11250,10700,10850,186575,103816.0,9568277.0
2005-10-13,10800,10950,10450,10950,97310,104773.0,9568277.0
2005-10-14,10950,11100,10500,10700,108570,102381.0,9568277.0
2005-10-17,10500,10700,10300,10550,110100,100945.0,9568277.0
2005-10-18,10500,10550,10350,10400,55200,99510.0,9568277.0
2005-10-19,10250,10250,9800,9800,105960,93769.0,9568277.0
2005-10-20,9830,9970,9650,9650,80554,92334.0,9568277.0
2005-10-21,9550,9800,9510,9750,74910,93291.0,9568277.0
2005-10-24,9800,10000,9800,9940,43530,95109.0,9568277.0
2005-10-25,10000,10200,9900,9900,44890,94726.0,9568277.0
2005-10-26,9910,9980,9800,9900,37330,94726.0,9568277.0
2005-10-27,9900,9950,9770,9790,34200,93673.0,9568277.0
2005-10-28,9690,9710,9500,9580,46061,91664.0,9568277.0
2005-10-31,9610,9700,9590,9650,22930,92334.0,9568277.0
2005-11-01,9650,9790,9640,9730,47740,93099.0,9568277.0
2005-11-02,9840,9840,9730,9790,48421,93673.0,9568277.0
2005-11-03,9850,9980,9800,9980,56530,95491.0,9568277.0
2005-11-04,10000,10150,9630,9700,111201,92812.0,9568277.0
2005-11-07,9700,9700,9480,9580,110621,91664.0,9568277.0
2005-11-08,9620,9720,9620,9700,29511,92812.0,9568277.0
2005-11-09,9700,9790,9580,9700,41740,92812.0,9568277.0
2005-11-10,9610,9810,9610,9800,38470,93769.0,9568277.0
2005-11-11,9890,10200,9890,10200,80160,97596.0,9568277.0
2005-11-14,10200,10300,10000,10050,47622,96161.0,9568277.0
2005-11-15,10000,10100,9850,9920,46320,94917.0,9568277.0
2005-11-16,9910,10250,9900,10150,62661,97118.0,9568277.0
2005-11-17,10250,10250,10050,10150,37309,97118.0,9568277.0
2005-11-18,10300,10750,10250,10650,194779,101902.0,9568277.0
2005-11-21,10750,11100,10550,10800,212812,103337.0,9568277.0
2005-11-22,11000,11000,10400,10450,99600,99988.0,9568277.0
2005-11-23,10650,11250,10650,11050,158485,105729.0,9568277.0
2005-11-24,11150,11650,11050,11400,201632,109078.0,9568277.0
2005-11-25,11450,11850,11350,11450,154383,109557.0,9568277.0
2005-11-28,11600,11600,11300,11300,113012,108122.0,9568277.0
2005-11-29,11300,11300,10800,10950,91040,104773.0,9568277.0
2005-11-30,10850,11300,10850,11150,108333,106686.0,9568277.0
2005-12-01,11150,12150,11000,11800,216220,112906.0,9568277.0
2005-12-02,11950,11950,11450,11600,102150,110992.0,9568277.0
2005-12-05,11700,11700,11350,11400,84370,109078.0,9568277.0
2005-12-06,11350,11400,10950,11250,132870,107643.0,9568277.0
2005-12-07,11250,11250,10600,11000,122640,105251.0,9568277.0
2005-12-08,10800,11050,10650,10800,79590,103337.0,9568277.0
2005-12-09,10650,11050,10650,10750,65710,102859.0,9568277.0
2005-12-12,10750,11100,10750,11050,63030,105729.0,9568277.0
2005-12-13,11000,11200,10750,10750,43170,102859.0,9568277.0
2005-12-14,10750,11000,10750,11000,51300,105251.0,9568277.0
2005-12-15,11000,11500,10850,11350,106300,108600.0,9568277.0
2005-12-16,11200,11200,10750,10850,84810,103816.0,9568277.0
2005-12-19,10700,11150,10700,10850,74491,103816.0,9568277.0
2005-12-20,10850,11000,10750,10800,36890,103337.0,9568277.0
2005-12-21,10800,11000,10750,10800,85810,103337.0,9568277.0
2005-12-22,10850,11150,10800,10900,125453,104294.0,9568277.0
2005-12-23,10900,11050,10800,10900,96460,104294.0,9568277.0
2005-12-26,11050,11350,11000,11250,174384,107643.0,9568277.0
2005-12-27,11250,11600,11200,11200,138090,107165.0,9568277.0
2005-12-28,10950,11100,10850,11000,59671,105251.0,9568277.0
2005-12-29,10950,11000,10800,10850,123760,103816.0,9568277.0
2006-01-02,10900,10900,10700,10800,80562,103337.0,9568277.0
2006-01-03,10750,11300,10750,11250,127090,107643.0,9568277.0
2006-01-04,11150,11250,10950,10950,87210,104773.0,9568277.0
2006-01-05,10900,11200,10500,10800,93185,103337.0,9568277.0
2006-01-06,10800,11200,10700,11200,111165,107165.0,9568277.0
2006-01-09,11400,12850,11250,12850,694901,122952.0,9568277.0
2006-01-10,12850,13150,12150,12250,418090,117211.0,9568277.0
2006-01-11,12250,13400,12200,13400,418793,128215.0,9568277.0
2006-01-12,13200,13550,12850,13350,286388,127736.0,9568277.0
2006-01-13,13300,13400,12600,12700,226940,121517.0,9568277.0
2006-01-16,12650,13650,12650,13050,248095,124866.0,9568277.0
2006-01-17,13300,13300,12150,12300,190929,117690.0,9568277.0
2006-01-18,12100,12400,11150,11400,133460,109078.0,9568277.0
2006-01-19,11500,11900,11300,11900,144851,113862.0,9568277.0
2006-01-20,12200,12800,11400,11400,292210,109078.0,9568277.0
2006-01-23,11050,11350,10100,10200,122742,97596.0,9568277.0
2006-01-24,10300,10600,10000,10500,87020,100467.0,9568277.0
2006-01-25,10400,10900,10400,10850,94044,103816.0,9568277.0
2006-01-26,10600,10850,10400,10700,54984,102381.0,9568277.0
2006-01-27,10850,11350,10800,11250,65465,107643.0,9568277.0
2006-01-31,11450,11450,11000,11250,52376,107643.0,9568277.0
2006-02-01,11100,11150,10500,10600,54722,101424.0,9568277.0
2006-02-02,10800,10850,10400,10800,58440,103337.0,9568277.0
2006-02-03,10650,10650,10250,10300,44150,98553.0,9568277.0
2006-02-06,10100,10150,9860,10000,45181,95683.0,9568277.0
2006-02-07,10000,10100,9960,9960,61350,95300.0,9568277.0
2006-02-08,9900,10350,9900,10200,78260,97596.0,9568277.0
2006-02-09,10300,10450,9810,9980,87320,95491.0,9568277.0
2006-02-10,9830,9890,9510,9690,95520,92717.0,9568277.0
2006-02-13,9720,9850,9700,9700,35154,92812.0,9568277.0
2006-02-14,9700,9850,9700,9720,37720,93004.0,9568277.0
2006-02-15,9860,9930,9720,9770,33090,93482.0,9568277.0
2006-02-16,9730,9820,9710,9740,25130,93195.0,9568277.0
2006-02-17,9800,10200,9750,10100,49134,96640.0,9568277.0
2006-02-20,10100,10250,10000,10050,27454,96161.0,9568277.0
2006-02-21,10050,10250,10050,10100,22840,96640.0,9568277.0
2006-02-22,10100,10200,9850,10200,41250,97596.0,9568277.0
2006-02-23,10150,10200,10000,10200,28840,97596.0,9568277.0
2006-02-24,10200,10300,10050,10100,31850,96640.0,9568277.0
2006-02-27,10200,10450,10100,10400,37300,99510.0,9568277.0
2006-02-28,10400,10600,10250,10400,24910,99510.0,9568277.0
2006-03-02,10400,10450,10150,10150,32940,97118.0,9568277.0
2006-03-03,10100,10100,9780,9780,50491,93578.0,9568277.0
2006-03-06,9780,9940,9710,9850,30460,94248.0,9568277.0
2006-03-07,9730,9840,9650,9660,36330,92430.0,9568277.0
2006-03-08,9700,9770,9650,9660,24216,92430.0,9568277.0
2006-03-09,9690,9930,9690,9870,22900,94439.0,9568277.0
2006-03-10,9720,10350,9720,10100,39980,96640.0,9568277.0
2006-03-13,10200,10300,10000,10050,16930,96161.0,9568277.0
2006-03-14,10000,10100,9760,9940,20520,95109.0,9568277.0
2006-03-15,9950,10150,9950,10050,55003,96161.0,9568277.0
2006-03-16,10100,10350,10050,10100,104827,96640.0,9568277.0
2006-03-17,10150,10150,9900,10000,19660,95683.0,9568277.0
2006-03-20,10000,10050,9910,9940,22290,95109.0,9568277.0
2006-03-21,9940,10050,9900,9930,28370,95013.0,9568277.0
2006-03-22,9880,9880,9660,9770,51480,93482.0,9568277.0
2006-03-23,9770,9850,9650,9700,29052,92812.0,9568277.0
2006-03-24,9700,9700,9360,9550,34630,91377.0,9568277.0
2006-03-27,9410,9550,9410,9540,24470,91281.0,9568277.0
2006-03-28,9460,9560,9400,9400,38430,89942.0,9568277.0
2006-03-29,9340,9370,9200,9300,56240,88985.0,9568277.0
2006-03-30,9300,9490,9300,9470,19230,90612.0,9568277.0
