삼양식품(003230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-03-08,18950,19800,18500,19600,61060,122675.0,6258940.0
2005-03-09,20450,22500,20100,22500,261760,140826.0,6258940.0
2005-03-10,24800,25850,24100,25850,83271,161794.0,6258940.0
2005-03-11,29000,29000,25100,26650,297906,166801.0,6258940.0
2005-03-14,26000,30600,25550,30200,225732,189020.0,6258940.0
2005-03-15,30900,34700,29000,34700,264493,217185.0,6258940.0
2005-03-16,33500,37900,30100,33500,296979,209674.0,6258940.0
2005-03-17,33500,35000,30500,33000,156733,206545.0,6258940.0
2005-03-18,33000,33000,33000,33000,0,206545.0,6258940.0
2005-03-21,33000,33000,33000,33000,0,,
2005-03-22,33000,33000,33000,33000,0,,
2005-03-23,33000,33000,33000,33000,0,,
2005-03-24,32500,33000,28050,28050,159380,175563.0,6258940.0
2005-03-25,25800,27450,23850,23850,81270,149276.0,6258940.0
2005-03-28,20300,20300,20300,20300,11710,127056.0,6258940.0
2005-03-29,19200,23300,19200,23300,308450,145833.0,6258940.0
2005-03-30,24100,26750,24000,26750,194390,167427.0,6258940.0
2005-03-31,29400,29950,26100,26300,212169,164610.0,6258940.0
2005-04-01,26000,29500,24600,27900,168894,174624.0,6258940.0
2005-04-04,27750,28700,26550,27050,87090,169304.0,6258940.0
2005-04-06,26600,27300,25100,25100,97408,157099.0,6258940.0
2005-04-07,24800,26950,23050,24900,196059,155848.0,6258940.0
2005-04-08,25600,26400,24800,25200,75088,157725.0,6258940.0
2005-04-11,24850,26300,24500,24500,65260,153344.0,6258940.0
2005-04-12,24100,24800,23000,23450,93330,146772.0,6258940.0
2005-04-13,24900,24900,23300,23350,65485,146146.0,6258940.0
2005-04-14,22900,23900,22500,23000,59470,143956.0,6258940.0
2005-04-15,22850,23450,22250,22250,48800,139261.0,6258940.0
2005-04-18,21500,21800,20050,20650,73808,129247.0,6258940.0
2005-04-19,20900,21900,20900,21500,59621,134567.0,6258940.0
2005-04-20,22800,24700,22300,24700,135450,154596.0,6258940.0
2005-04-21,24150,26850,24000,24900,285521,155848.0,6258940.0
2005-04-22,25300,25800,24400,24850,82868,155535.0,6258940.0
2005-04-25,24400,25150,23500,23500,68878,147085.0,6258940.0
2005-04-26,23800,24550,23250,23300,64520,145833.0,6258940.0
2005-04-27,23500,23550,22200,22200,65291,138948.0,6258940.0
2005-04-28,22800,24850,22400,23100,122808,144582.0,6258940.0
2005-04-29,22650,23000,21150,22450,73620,140513.0,6258940.0
2005-05-02,22550,22950,22050,22300,42610,139574.0,6258940.0
2005-05-03,22100,22300,21600,21600,48520,135193.0,6258940.0
2005-05-04,21400,22300,21400,21800,41530,136445.0,6258940.0
2005-05-06,21850,24500,21850,23500,169720,147085.0,6258940.0
2005-05-09,23650,24100,22400,22650,57151,141765.0,6258940.0
2005-05-10,22700,23450,22650,22900,45540,143330.0,6258940.0
2005-05-11,22900,22900,21850,22150,46201,138636.0,6258940.0
2005-05-12,22200,22550,21750,21750,43470,136132.0,6258940.0
2005-05-13,22000,22050,21300,21400,46040,133941.0,6258940.0
2005-05-16,21750,21750,21000,21150,44370,132377.0,6258940.0
2005-05-17,21200,21900,21150,21400,39020,133941.0,6258940.0
2005-05-18,21600,21650,20800,20850,39520,130499.0,6258940.0
2005-05-19,21200,21350,20700,20800,48580,130186.0,6258940.0
2005-05-20,20800,21250,20450,20800,34730,130186.0,6258940.0
2005-05-23,20600,20950,19900,20100,58540,125805.0,6258940.0
2005-05-24,20150,20550,20100,20150,38700,126118.0,6258940.0
2005-05-25,20150,20650,20100,20100,29910,125805.0,6258940.0
2005-05-26,20100,20300,19000,19400,77744,121423.0,6258940.0
2005-05-27,19400,19450,18300,18800,82686,117668.0,6258940.0
2005-05-30,18800,19900,18650,19200,57276,120172.0,6258940.0
2005-05-31,19350,19700,19200,19450,30830,121736.0,6258940.0
2005-06-01,19200,19350,19150,19250,25862,120485.0,6258940.0
2005-06-02,19400,19800,19100,19500,34972,122049.0,6258940.0
2005-06-03,19800,19800,19000,19150,36113,119859.0,6258940.0
2005-06-07,18750,18850,18600,18800,31400,117668.0,6258940.0
2005-06-08,18850,18850,18200,18200,44686,113913.0,6258940.0
2005-06-09,17800,17950,17300,17400,68640,108906.0,6258940.0
2005-06-10,17700,19500,17450,18600,121940,116416.0,6258940.0
2005-06-13,18950,19500,18850,18900,51660,118294.0,6258940.0
2005-06-14,18750,18750,18000,18000,37702,112661.0,6258940.0
2005-06-15,17850,18350,17650,18100,24644,113287.0,6258940.0
2005-06-16,18350,18600,18100,18150,18620,113600.0,6258940.0
2005-06-17,18200,18350,17900,18000,23600,112661.0,6258940.0
2005-06-20,17850,17950,17700,17700,24188,110783.0,6258940.0
2005-06-21,17700,18400,17500,18350,38762,114852.0,6258940.0
2005-06-22,18200,20200,18150,20200,139364,126431.0,6258940.0
2005-06-23,20400,20900,19700,20900,107920,130812.0,6258940.0
2005-06-24,20900,22000,20600,21500,101670,134567.0,6258940.0
2005-06-27,21200,22100,20750,21650,51834,135506.0,6258940.0
2005-06-28,22000,24050,22000,23000,145940,143956.0,6258940.0
2005-06-29,24000,24300,22900,23150,111530,144894.0,6258940.0
2005-06-30,23100,24000,23100,23850,75104,149276.0,6258940.0
2005-07-01,23800,23800,23000,23150,52570,144894.0,6258940.0
2005-07-04,23100,23900,22000,23200,75265,145207.0,6258940.0
2005-07-05,23000,23550,22550,23500,51236,147085.0,6258940.0
2005-07-06,23900,24300,23100,23900,79929,149589.0,6258940.0
2005-07-07,23700,24350,23700,24000,68787,150215.0,6258940.0
2005-07-08,23900,25700,23800,24500,128230,153344.0,6258940.0
2005-07-11,24300,25200,24200,24350,48006,152405.0,6258940.0
2005-07-12,24000,24300,22500,22700,120064,142078.0,6258940.0
2005-07-13,22300,22550,21700,22300,54129,139574.0,6258940.0
2005-07-14,22200,22800,21900,22450,44030,140513.0,6258940.0
2005-07-15,22300,22800,21800,21900,46187,137071.0,6258940.0
2005-07-18,22200,22200,21300,21400,39620,133941.0,6258940.0
2005-07-19,21450,21950,20850,21600,60280,135193.0,6258940.0
2005-07-20,21900,22300,21500,21650,41910,135506.0,6258940.0
2005-07-21,21350,22150,21100,21300,25615,133315.0,6258940.0
2005-07-22,21100,21350,20800,21100,28731,132064.0,6258940.0
2005-07-25,20800,21500,20800,21500,28702,134567.0,6258940.0
2005-07-26,21500,21700,21200,21550,15172,134880.0,6258940.0
2005-07-27,21300,22600,21300,22600,31841,141452.0,6258940.0
2005-07-28,22950,23000,21900,22200,14411,138948.0,6258940.0
2005-07-29,22000,22400,21600,21900,17780,144378.0,6592585.0
2005-08-01,21900,21900,20900,21000,40546,138444.0,6592585.0
2005-08-02,20700,21100,20100,20300,47431,133829.0,6592585.0
2005-08-03,20300,20450,19750,19750,62742,130204.0,6592585.0
2005-08-04,19950,20150,19500,19950,44910,131522.0,6592585.0
2005-08-05,20000,20000,18750,18850,42740,124270.0,6592585.0
2005-08-08,18200,19400,18200,19000,14380,125259.0,6592585.0
2005-08-09,18700,19850,18700,19550,11850,128885.0,6592585.0
2005-08-10,19600,20050,19500,19950,10340,131522.0,6592585.0
2005-08-11,19800,20500,19500,20500,12293,135148.0,6592585.0
2005-08-12,21000,21000,19700,20300,14290,133829.0,6592585.0
2005-08-16,20200,20200,19850,20000,6560,131852.0,6592585.0
2005-08-17,19700,20000,19500,19700,10690,129874.0,6592585.0
2005-08-18,19550,19900,19000,19050,30930,125589.0,6592585.0
2005-08-19,18500,19250,18500,19250,14100,126907.0,6592585.0
2005-08-22,19500,19500,18950,19050,9230,125589.0,6592585.0
2005-08-23,19100,19350,18900,18950,14490,124929.0,6592585.0
2005-08-24,19200,19300,19000,19050,13380,125589.0,6592585.0
2005-08-25,18600,19200,18600,19000,8580,125259.0,6592585.0
2005-08-26,19050,19300,18750,19050,11570,125589.0,6592585.0
2005-08-29,18800,18900,18350,18650,14150,122952.0,6592585.0
2005-08-30,18500,18900,18350,18350,5300,120974.0,6592585.0
2005-08-31,18300,18800,18300,18800,4230,123941.0,6592585.0
2005-09-01,18800,18900,18500,18800,9410,123941.0,6592585.0
2005-09-02,18550,18900,18550,18900,8792,124600.0,6592585.0
2005-09-05,18750,19200,18750,19150,10540,126248.0,6592585.0
2005-09-06,19200,21900,19100,21700,101415,143059.0,6592585.0
2005-09-07,21500,22300,20900,21100,45330,139104.0,6592585.0
2005-09-08,20950,21400,19750,19900,34870,131192.0,6592585.0
2005-09-09,19650,20150,19500,19800,18700,130533.0,6592585.0
2005-09-12,20200,20200,19650,19850,23860,130863.0,6592585.0
2005-09-13,19900,20200,19900,19950,20090,131522.0,6592585.0
2005-09-14,19600,20800,19600,20400,19150,134489.0,6592585.0
2005-09-15,20300,20550,19800,19900,22850,131192.0,6592585.0
2005-09-16,20250,20250,19600,19800,20380,130533.0,6592585.0
2005-09-20,20000,22750,20000,22750,161172,149981.0,6592585.0
2005-09-21,23350,25700,22750,24100,204671,158881.0,6592585.0
2005-09-22,25500,26300,24800,25500,134050,168111.0,6592585.0
2005-09-23,25000,25300,22700,23200,114652,152948.0,6592585.0
2005-09-26,23500,26650,23500,26650,77928,175692.0,6592585.0
2005-09-27,28800,29350,26650,26900,182920,177341.0,6592585.0
2005-09-28,27850,27900,25500,27000,90983,178000.0,6592585.0
2005-09-29,26600,30100,26600,29600,167120,195141.0,6592585.0
2005-09-30,30500,34000,29700,33900,376401,223489.0,6592585.0
2005-10-04,34900,36800,31900,33650,239020,221840.0,6592585.0
2005-10-05,32750,34000,31650,34000,166481,224148.0,6592585.0
2005-10-06,34500,36150,32000,32000,139172,210963.0,6592585.0
2005-10-07,31800,32800,29750,32500,126360,214259.0,6592585.0
2005-10-10,32100,32700,30700,30700,134100,202392.0,6592585.0
2005-10-11,30450,30500,29000,29850,101882,196789.0,6592585.0
2005-10-12,30000,31000,29600,30200,93925,199096.0,6592585.0
2005-10-13,30200,30850,29600,30250,92240,199426.0,6592585.0
2005-10-14,30500,30650,29000,29000,77731,191185.0,6592585.0
2005-10-17,29900,29950,26100,26850,92144,177011.0,6592585.0
2005-10-18,26700,29750,26700,28800,402065,189866.0,6592585.0
2005-10-19,28650,28650,25100,25500,163357,168111.0,6592585.0
2005-10-20,26000,26500,24300,25850,93254,170418.0,6592585.0
2005-10-21,24200,26000,24200,26000,89386,171407.0,6592585.0
2005-10-24,25600,28150,25600,27450,62441,180966.0,6592585.0
2005-10-25,27800,28200,26450,26450,54168,174374.0,6592585.0
2005-10-26,26600,28400,26200,27000,45118,178000.0,6592585.0
2005-10-27,27300,27900,26900,27200,37800,179318.0,6592585.0
2005-10-28,26500,26900,26100,26200,14460,172726.0,6592585.0
2005-10-31,26900,26900,26000,26000,26250,171407.0,6592585.0
2005-11-01,25950,26800,25600,25800,23730,170089.0,6592585.0
2005-11-02,26250,26300,25500,25550,49893,168441.0,6592585.0
2005-11-03,25650,25950,24500,25900,80470,170748.0,6592585.0
2005-11-04,25900,26400,25600,25800,53330,170089.0,6592585.0
2005-11-07,25900,26100,25200,25350,33734,167122.0,6592585.0
2005-11-08,25350,25750,25100,25750,36010,169759.0,6592585.0
2005-11-09,25450,25800,25150,25500,32790,168111.0,6592585.0
2005-11-10,25700,27150,25700,26950,111300,177670.0,6592585.0
2005-11-11,27400,27650,26150,26500,45152,174704.0,6592585.0
2005-11-14,26600,27400,26300,26900,50230,177341.0,6592585.0
2005-11-15,26900,27500,26700,27250,46463,179648.0,6592585.0
2005-11-16,26950,27400,26300,26500,57979,174704.0,6592585.0
2005-11-17,26650,26850,26200,26300,22633,173385.0,6592585.0
2005-11-18,26350,26400,25750,25950,42460,171078.0,6592585.0
2005-11-21,25900,26000,25400,26000,29390,171407.0,6592585.0
2005-11-22,25900,27400,25900,26900,67924,177341.0,6592585.0
2005-11-23,27200,27650,26400,26500,60230,174704.0,6592585.0
2005-11-24,26950,27100,26350,26700,55570,176022.0,6592585.0
2005-11-25,27100,28950,26750,28200,123300,185911.0,6592585.0
2005-11-28,28900,29000,27750,28000,63287,184592.0,6592585.0
2005-11-29,27800,27850,26700,27350,56311,180307.0,6592585.0
2005-11-30,26800,27700,26800,27150,50917,178989.0,6592585.0
2005-12-01,26950,27550,26800,27300,34750,179978.0,6592585.0
2005-12-02,27500,27600,26900,27500,51530,181296.0,6592585.0
2005-12-05,28100,29000,27600,28250,100520,186241.0,6592585.0
2005-12-06,28250,28250,27400,27600,39950,181955.0,6592585.0
2005-12-07,27700,27900,26000,26250,64203,173055.0,6592585.0
2005-12-08,26500,26500,26100,26200,32294,172726.0,6592585.0
2005-12-09,26300,26500,25700,25700,38390,169429.0,6592585.0
2005-12-12,25300,26150,25300,26000,91553,171407.0,6592585.0
2005-12-13,26100,26300,25900,26200,29300,172726.0,6592585.0
2005-12-14,26100,26200,25650,25900,40290,170748.0,6592585.0
2005-12-15,25700,26200,25500,25800,30250,170089.0,6592585.0
2005-12-16,25600,25600,24800,25500,42383,168111.0,6592585.0
2005-12-19,25200,25550,25150,25500,19430,168111.0,6592585.0
2005-12-20,25200,25800,24900,24900,17062,164155.0,6592585.0
2005-12-21,24900,25600,24900,25350,26400,167122.0,6592585.0
2005-12-22,25350,25500,24550,24550,23820,161848.0,6592585.0
2005-12-23,24550,24600,21600,24300,18031,160200.0,6592585.0
2005-12-26,24000,24750,24000,24500,12110,161518.0,6592585.0
2005-12-27,24500,24650,24000,24000,17802,158222.0,6592585.0
2005-12-28,23700,24450,23500,23650,14609,155915.0,6592585.0
2005-12-29,23400,23800,22850,22900,27080,150970.0,6592585.0
2006-01-02,23300,23300,22750,22900,18095,150970.0,6592585.0
2006-01-03,22900,25300,22900,24200,37650,159541.0,6592585.0
2006-01-04,24300,26750,24300,26200,96064,172726.0,6592585.0
2006-01-05,26450,26950,25700,26400,40990,174044.0,6592585.0
2006-01-06,26000,26000,25500,25500,18860,168111.0,6592585.0
2006-01-09,25500,25950,25300,25600,31220,168770.0,6592585.0
2006-01-10,26000,27200,25700,26250,59370,173055.0,6592585.0
2006-01-11,26850,27000,25300,25300,29310,166792.0,6592585.0
2006-01-12,25300,25400,24600,24800,22261,163496.0,6592585.0
2006-01-13,24500,25100,24500,24700,18372,162837.0,6592585.0
2006-01-16,25000,25550,24800,25550,15350,168441.0,6592585.0
2006-01-17,25350,25350,24700,24900,26410,164155.0,6592585.0
2006-01-18,24200,25150,23200,24000,24360,158222.0,6592585.0
2006-01-19,23400,24500,23300,23650,13200,155915.0,6592585.0
2006-01-20,23550,24300,22500,22550,21600,148663.0,6592585.0
2006-01-23,21050,22000,20500,20950,33288,138115.0,6592585.0
2006-01-24,21000,21700,18500,21700,40311,143059.0,6592585.0
2006-01-25,21500,22500,21500,22500,25090,148333.0,6592585.0
2006-01-26,22050,22250,21800,22000,12460,145037.0,6592585.0
2006-01-27,22400,22800,22200,22700,12210,149652.0,6592585.0
2006-01-31,22300,23200,22300,23200,16630,152948.0,6592585.0
2006-02-01,22800,22950,22100,22500,7500,148333.0,6592585.0
2006-02-02,22450,22600,22100,22400,3620,147674.0,6592585.0
2006-02-03,21100,21750,21100,21200,16811,139763.0,6592585.0
2006-02-06,20900,21600,20700,21400,8202,141081.0,6592585.0
2006-02-07,21400,21500,21100,21350,7510,140752.0,6592585.0
2006-02-08,21300,21600,21050,21050,8480,138774.0,6592585.0
2006-02-09,20900,21550,20900,21200,5090,139763.0,6592585.0
2006-02-10,20800,21500,20800,21300,6760,140422.0,6592585.0
2006-02-13,21200,22000,21000,22000,7890,145037.0,6592585.0
2006-02-14,21600,22050,21350,22000,5660,145037.0,6592585.0
2006-02-15,22200,22200,21550,21550,7380,142070.0,6592585.0
2006-02-16,21150,21700,21150,21500,4701,141741.0,6592585.0
2006-02-17,21300,21900,21300,21500,3390,141741.0,6592585.0
2006-02-20,21600,22100,21100,21800,8690,143718.0,6592585.0
2006-02-21,21650,22100,21550,22000,3040,145037.0,6592585.0
2006-02-22,22100,22500,22000,22400,5340,147674.0,6592585.0
2006-02-23,22200,22500,21900,21950,4480,144707.0,6592585.0
2006-02-24,22250,22400,22000,22000,4160,145037.0,6592585.0
2006-02-27,22000,22400,22000,22150,3540,146026.0,6592585.0
2006-02-28,22250,22400,22150,22250,5540,146685.0,6592585.0
2006-03-02,22150,22500,22100,22100,10200,145696.0,6592585.0
2006-03-03,22400,22400,21600,22000,5080,145037.0,6592585.0
2006-03-06,21650,21800,21450,21450,5292,141411.0,6592585.0
2006-03-07,21200,21500,21200,21250,3670,140092.0,6592585.0
2006-03-08,21350,23050,21200,21200,28060,139763.0,6592585.0
2006-03-09,21200,21400,20900,21300,7300,140422.0,6592585.0
2006-03-10,21400,21400,21000,21300,8790,140422.0,6592585.0
2006-03-13,21200,21700,21100,21200,11010,139763.0,6592585.0
2006-03-14,21200,21400,20500,20800,7880,137126.0,6592585.0
2006-03-15,20550,21500,20550,20850,13936,137455.0,6592585.0
2006-03-16,20750,21300,20700,20900,7000,137785.0,6592585.0
2006-03-17,20600,20900,20500,20500,5020,135148.0,6592585.0
2006-03-20,20400,21200,20150,20550,5201,135478.0,6592585.0
2006-03-21,20600,20650,20150,20450,10036,134818.0,6592585.0
2006-03-22,20350,20350,20000,20100,7391,132511.0,6592585.0
2006-03-23,20050,20250,19950,20250,20123,133500.0,6592585.0
2006-03-24,20250,20400,19500,19500,10014,128555.0,6592585.0
2006-03-27,19100,19700,18850,18850,15059,124270.0,6592585.0
2006-03-28,18800,19050,18550,18600,13627,122622.0,6592585.0
2006-03-29,18450,19600,18400,19250,15070,126907.0,6592585.0
2006-03-30,19100,20350,19100,19700,9680,129874.0,6592585.0
2006-03-31,19000,20000,19000,19600,5230,129215.0,6592585.0
2006-04-03,19650,20450,19600,20200,9030,133170.0,6592585.0
2006-04-04,20500,20500,20000,20400,7650,134489.0,6592585.0
2006-04-05,20600,20600,20000,20100,4171,132511.0,6592585.0
2006-04-06,20100,21000,20100,20800,15944,137126.0,6592585.0
2006-04-07,20800,21000,20600,20700,6356,136467.0,6592585.0
2006-04-10,20700,21100,20200,20550,6560,135478.0,6592585.0
2006-04-11,20450,20600,20050,20300,5750,133829.0,6592585.0
2006-04-12,20100,20400,19900,20050,6762,132181.0,6592585.0
2006-04-13,20050,20300,19900,20300,9952,133829.0,6592585.0
2006-04-14,20500,20500,20150,20300,15110,133829.0,6592585.0
2006-04-17,20550,20550,20000,20000,15492,131852.0,6592585.0
2006-04-18,20000,20000,19800,19950,15180,131522.0,6592585.0
2006-04-19,19750,20400,19750,20200,21090,133170.0,6592585.0
2006-04-20,20350,20350,19900,19900,5618,131192.0,6592585.0
2006-04-21,19750,20050,19750,20000,7170,131852.0,6592585.0
2006-04-24,20300,20300,19700,19850,8522,130863.0,6592585.0
2006-04-25,19650,19800,19650,19700,11580,129874.0,6592585.0
2006-04-26,19750,19800,19300,19400,11739,127896.0,6592585.0
2006-04-27,19450,19450,19000,19250,17970,126907.0,6592585.0
2006-04-28,19500,19500,18800,19050,11790,125589.0,6592585.0
2006-05-02,19150,19750,19000,19300,8510,127237.0,6592585.0
2006-05-03,19200,19550,19150,19300,12550,127237.0,6592585.0
2006-05-04,19300,19300,18550,19100,16310,125918.0,6592585.0
2006-05-08,19300,19300,18900,19100,10320,125918.0,6592585.0
2006-05-09,18800,18950,18400,18700,30520,123281.0,6592585.0
2006-05-10,18700,18900,18500,18800,10370,123941.0,6592585.0
2006-05-11,18800,18900,18550,18850,10650,124270.0,6592585.0
2006-05-12,18400,18800,18400,18500,9820,121963.0,6592585.0
2006-05-15,18050,18300,17700,17950,23600,118337.0,6592585.0
2006-05-16,18050,18100,17500,17800,13880,117348.0,6592585.0
2006-05-17,17800,18100,17450,17850,7720,117678.0,6592585.0
2006-05-18,17950,17950,17200,17500,7620,115370.0,6592585.0
2006-05-19,17050,17900,17050,17200,4570,113392.0,6592585.0
2006-05-22,17300,17450,16650,17200,5980,113392.0,6592585.0
2006-05-23,16750,17100,16600,16700,6370,110096.0,6592585.0
2006-05-24,16500,16700,16400,16500,9890,108778.0,6592585.0
2006-05-25,16400,17450,16400,17100,7400,112733.0,6592585.0
2006-05-26,17350,18150,17300,18150,13170,119655.0,6592585.0
2006-05-29,18900,18900,17300,18200,3860,119985.0,6592585.0
2006-05-30,19100,20900,19100,20900,47051,137785.0,6592585.0
2006-06-01,22500,22550,18900,20000,113817,131852.0,6592585.0
2006-06-02,20150,20150,18100,18800,29650,123941.0,6592585.0
2006-06-05,18500,19100,18100,18250,22360,120315.0,6592585.0
2006-06-07,17500,19400,17100,18800,31700,123941.0,6592585.0
2006-06-08,17900,18800,16800,16800,25611,110755.0,6592585.0
2006-06-09,17000,17300,16750,17250,18841,113722.0,6592585.0
2006-06-12,16850,17250,16850,17000,5520,112074.0,6592585.0
2006-06-13,17000,17000,16600,16700,9450,110096.0,6592585.0
2006-06-14,16400,17250,16400,17250,5420,113722.0,6592585.0
2006-06-15,17350,17500,16900,17150,5600,113063.0,6592585.0
2006-06-16,17650,17650,17400,17600,7590,116029.0,6592585.0
2006-06-19,17300,17300,17000,17300,3560,114052.0,6592585.0
2006-06-20,17300,17300,16600,17200,2510,113392.0,6592585.0
2006-06-21,16900,17150,16800,17100,690,112733.0,6592585.0
2006-06-22,17300,17450,17200,17250,5670,113722.0,6592585.0
2006-06-23,17000,17350,17000,17250,6360,113722.0,6592585.0
2006-06-26,17250,17350,16950,17350,6010,114381.0,6592585.0
2006-06-27,17400,17400,17100,17400,5310,114711.0,6592585.0
2006-06-28,17000,17250,16850,17100,5400,112733.0,6592585.0
2006-06-29,17400,17550,17200,17550,5307,115700.0,6592585.0
2006-06-30,17400,17950,17400,17600,10837,116029.0,6592585.0
2006-07-03,17600,17600,17250,17500,3710,115370.0,6592585.0
2006-07-04,17500,17600,17350,17400,4050,114711.0,6592585.0
2006-07-05,16950,17300,16950,17300,3030,114052.0,6592585.0
2006-07-06,17300,17300,17100,17150,5021,113063.0,6592585.0
2006-07-07,17150,17300,17100,17100,4981,112733.0,6592585.0
2006-07-10,17100,17500,17100,17500,2100,115370.0,6592585.0
2006-07-11,17200,17600,17200,17450,4300,115041.0,6592585.0
2006-07-12,17500,17600,17400,17600,3316,116029.0,6592585.0
2006-07-13,17600,17800,17250,17750,5060,117018.0,6592585.0
2006-07-14,17150,17800,17150,17800,2370,117348.0,6592585.0
2006-07-18,18000,19350,17950,18800,22420,123941.0,6592585.0
2006-07-19,19500,19500,18050,18050,8936,118996.0,6592585.0
2006-07-20,18100,18850,18100,18400,3630,121304.0,6592585.0
2006-07-21,18050,18700,18000,18150,3481,119655.0,6592585.0
2006-07-24,18150,18150,17900,17950,2870,118337.0,6592585.0
2006-07-25,18800,18800,17550,17800,12500,117348.0,6592585.0
2006-07-26,17800,18250,17700,18050,3300,118996.0,6592585.0
2006-07-27,18100,18900,18000,18500,6360,121963.0,6592585.0
2006-07-28,18500,18600,18000,18000,6651,118667.0,6592585.0
2006-07-31,18100,18600,18100,18100,2930,119326.0,6592585.0
2006-08-01,18150,18800,18100,18150,4608,119655.0,6592585.0
2006-08-02,17750,18500,17750,18500,1720,121963.0,6592585.0
2006-08-03,18500,18600,18250,18250,2162,120315.0,6592585.0
2006-08-04,18600,18750,18300,18650,3462,122952.0,6592585.0
2006-08-07,18750,18750,18250,18300,2910,120644.0,6592585.0
2006-08-08,18100,18800,18100,18500,3711,121963.0,6592585.0
2006-08-09,18600,18600,18350,18600,5191,122622.0,6592585.0
2006-08-10,18600,18600,18250,18500,5060,121963.0,6592585.0
2006-08-11,18400,18700,18400,18400,2490,121304.0,6592585.0
2006-08-14,18400,18500,18050,18050,1587,118996.0,6592585.0
2006-08-16,18200,18700,18200,18350,4030,120974.0,6592585.0
2006-08-17,18350,18600,18300,18300,3910,120644.0,6592585.0
2006-08-18,18300,18550,18300,18300,2500,120644.0,6592585.0
2006-08-21,18350,18750,18300,18600,7300,122622.0,6592585.0
2006-08-22,18550,20500,18550,20200,34615,133170.0,6592585.0
2006-08-23,20500,20500,19350,19800,5940,130533.0,6592585.0
2006-08-24,19500,19800,19200,19200,6080,126578.0,6592585.0
2006-08-25,19200,20500,19200,20100,10040,132511.0,6592585.0
2006-08-28,20600,20600,19800,19800,4641,130533.0,6592585.0
2006-08-29,20350,20350,19850,20100,4710,132511.0,6592585.0
2006-08-30,19900,20500,19600,19900,4580,131192.0,6592585.0
2006-08-31,19900,20800,19650,20350,16677,134159.0,6592585.0
2006-09-01,20200,20500,20200,20300,6350,133829.0,6592585.0
2006-09-04,20500,20500,20000,20100,3463,132511.0,6592585.0
2006-09-05,20000,20300,19700,19800,5630,130533.0,6592585.0
2006-09-06,19600,20500,19600,20450,6538,134818.0,6592585.0
2006-09-07,20050,20700,20050,20650,5240,136137.0,6592585.0
2006-09-08,21000,21700,20700,21650,15391,142729.0,6592585.0
2006-09-11,22000,22500,21300,21850,11860,144048.0,6592585.0
2006-09-12,21550,22350,21550,21650,7710,142729.0,6592585.0
2006-09-13,21650,21800,21000,21100,4980,139104.0,6592585.0
2006-09-14,21000,23000,20800,23000,13222,151629.0,6592585.0
2006-09-15,22200,22500,21800,22450,8660,148004.0,6592585.0
2006-09-18,22550,22550,21500,21800,11560,143718.0,6592585.0
2006-09-19,21500,22100,21250,21350,5510,140752.0,6592585.0
2006-09-20,21350,21700,21200,21350,6141,140752.0,6592585.0
2006-09-21,21400,22300,21400,21650,9088,142729.0,6592585.0
2006-09-22,21650,22600,21450,21450,16608,141411.0,6592585.0
2006-09-25,21350,22500,21350,22400,9892,147674.0,6592585.0
2006-09-26,22700,22700,21400,21400,10142,141081.0,6592585.0
2006-09-27,21500,21800,21500,21550,5390,142070.0,6592585.0
2006-09-28,21600,22050,21600,21950,4722,144707.0,6592585.0
2006-09-29,21750,22500,21600,22100,4490,145696.0,6592585.0
2006-10-02,22100,22650,22100,22400,8960,147674.0,6592585.0
2006-10-04,22400,22500,21550,21700,1538,143059.0,6592585.0
2006-10-09,21450,22100,20200,20500,11701,135148.0,6592585.0
2006-10-10,20500,21050,20000,21000,10190,138444.0,6592585.0
2006-10-11,21000,21200,20500,21200,3891,139763.0,6592585.0
2006-10-12,20700,21450,20700,21300,5860,140422.0,6592585.0
2006-10-13,21300,21900,21100,21700,6960,143059.0,6592585.0
2006-10-16,21150,21700,21150,21650,4170,142729.0,6592585.0
2006-10-17,21650,22000,21250,21600,3650,142400.0,6592585.0
2006-10-18,21400,22800,21400,22550,6310,148663.0,6592585.0
2006-10-19,22150,22900,22150,22750,8283,149981.0,6592585.0
2006-10-20,22750,22900,22500,22700,2569,149652.0,6592585.0
2006-10-23,22300,22800,22300,22700,2000,149652.0,6592585.0
2006-10-24,22850,22850,21800,22250,4610,146685.0,6592585.0
2006-10-25,22600,22650,22300,22450,3000,148004.0,6592585.0
2006-10-26,22400,22600,22050,22400,1090,147674.0,6592585.0
2006-10-27,22000,22150,21500,21600,5360,142400.0,6592585.0
2006-10-30,21850,22300,21450,21450,1360,141411.0,6592585.0
2006-10-31,21950,22250,21550,21800,2930,143718.0,6592585.0
2006-11-01,21400,21800,21350,21750,2120,143389.0,6592585.0
2006-11-02,21700,21750,21000,21100,12510,139104.0,6592585.0
2006-11-03,21550,21550,20700,21000,6500,138444.0,6592585.0
2006-11-06,20850,21100,20500,20600,5535,135807.0,6592585.0
2006-11-07,21000,21000,20550,20750,11940,136796.0,6592585.0
2006-11-08,20600,20700,20100,20300,9495,133829.0,6592585.0
2006-11-09,20150,20400,20100,20300,4040,133829.0,6592585.0
2006-11-10,20100,20500,20100,20450,2290,134818.0,6592585.0
2006-11-13,20300,20550,20250,20500,2200,135148.0,6592585.0
2006-11-14,20550,20750,20400,20500,3720,135148.0,6592585.0
