신화실업(001770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-10-14,20750,22000,20550,21000,48977,24356.0,1159810.0
2010-10-15,21100,21350,20800,20950,25141,24298.0,1159810.0
2010-10-18,20850,22050,20750,21900,41663,25400.0,1159810.0
2010-10-19,21850,24300,21850,22900,80864,26560.0,1159810.0
2010-10-20,22800,23100,22000,22400,24713,25980.0,1159810.0
2010-10-21,23000,23100,22150,22500,11981,26096.0,1159810.0
2010-10-22,22800,23200,22150,23100,19123,26792.0,1159810.0
2010-10-25,23250,23550,22450,22650,16452,26270.0,1159810.0
2010-10-26,22900,24100,22300,23600,21454,27372.0,1159810.0
2010-10-27,23950,23950,22600,22700,16630,26328.0,1159810.0
2010-10-28,22400,22750,21800,22050,19220,25574.0,1159810.0
2010-10-29,22050,23350,21750,23200,15420,26908.0,1159810.0
2010-11-01,22900,23800,22550,22800,13211,26444.0,1159810.0
2010-11-02,22650,23300,22200,23300,15470,27024.0,1159810.0
2010-11-03,23750,23750,22950,23300,6969,27024.0,1159810.0
2010-11-04,23300,23600,22600,22600,14123,26212.0,1159810.0
2010-11-05,22450,22900,22100,22350,9000,25922.0,1159810.0
2010-11-08,22350,23000,22300,22500,10390,26096.0,1159810.0
2010-11-09,22700,22750,22300,22650,6490,26270.0,1159810.0
2010-11-10,22750,22800,21950,22050,9230,25574.0,1159810.0
2010-11-11,22100,22100,21550,21950,14720,25458.0,1159810.0
2010-11-12,21950,22200,20750,20750,21274,24066.0,1159810.0
2010-11-15,20800,21300,20800,21150,6852,24530.0,1159810.0
2010-11-16,21550,21550,20850,21250,6351,24646.0,1159810.0
2010-11-17,21000,21250,20800,21000,5000,24356.0,1159810.0
2010-11-18,21600,21700,20950,21300,4240,24704.0,1159810.0
2010-11-19,21300,21500,21100,21400,3620,24820.0,1159810.0
2010-11-22,21400,21850,21400,21700,6270,25168.0,1159810.0
2010-11-23,21750,21800,21300,21400,6337,24820.0,1159810.0
2010-11-24,20000,21500,19050,21400,25320,24820.0,1159810.0
2010-11-25,21400,21500,21100,21100,5870,24472.0,1159810.0
2010-11-26,21100,21150,20350,20600,15990,23892.0,1159810.0
2010-11-29,20650,21200,20650,20950,4490,24298.0,1159810.0
2010-11-30,20550,21450,20550,21300,3730,24704.0,1159810.0
2010-12-01,21200,21650,21200,21650,3120,25110.0,1159810.0
2010-12-02,21400,21800,21400,21600,4615,25052.0,1159810.0
2010-12-03,21450,21900,21400,21850,4515,25342.0,1159810.0
2010-12-06,22000,22250,21750,22200,5620,25748.0,1159810.0
2010-12-07,22400,22400,21900,22200,1630,25748.0,1159810.0
2010-12-08,22150,22150,21550,21550,5870,24994.0,1159810.0
2010-12-09,21550,21950,21550,21900,1884,25400.0,1159810.0
2010-12-10,22150,22150,21500,21700,5166,25168.0,1159810.0
2010-12-13,21650,21650,21000,21200,8720,24588.0,1159810.0
2010-12-14,21400,21400,21000,21350,3074,24762.0,1159810.0
2010-12-15,21000,21800,21000,21500,1681,24936.0,1159810.0
2010-12-16,21750,21750,20750,21150,5727,24530.0,1159810.0
2010-12-17,20850,21250,20700,21000,2480,24356.0,1159810.0
2010-12-20,20600,20850,20000,20400,15182,23660.0,1159810.0
2010-12-21,20650,21700,20650,21000,1971,24356.0,1159810.0
2010-12-22,21450,21450,20850,21000,1690,24356.0,1159810.0
2010-12-23,21400,21400,20450,20750,5271,24066.0,1159810.0
2010-12-24,20900,20950,20650,20750,3246,24066.0,1159810.0
2010-12-27,20950,20950,20150,20150,9502,23370.0,1159810.0
2010-12-28,20150,20350,20000,20150,9066,23370.0,1159810.0
2010-12-29,20150,20350,19900,20350,3890,23602.0,1159810.0
2010-12-30,20300,20450,20100,20400,5720,23660.0,1159810.0
2011-01-03,20500,20500,19950,20000,8830,23196.0,1159810.0
2011-01-04,19950,20100,19850,20000,6450,23196.0,1159810.0
2011-01-05,20000,20050,19850,19850,6859,23022.0,1159810.0
2011-01-06,19900,19900,19200,19450,12660,22558.0,1159810.0
2011-01-07,19600,19600,19150,19450,10540,22558.0,1159810.0
2011-01-10,19500,19500,19150,19200,4610,22268.0,1159810.0
2011-01-11,19200,20000,19200,19900,3530,23080.0,1159810.0
2011-01-12,20200,20200,19400,19650,5850,22790.0,1159810.0
2011-01-13,19600,19850,19500,19550,3940,22674.0,1159810.0
2011-01-14,19650,20000,19600,19900,2370,23080.0,1159810.0
2011-01-17,20000,20000,19700,19700,1811,22848.0,1159810.0
2011-01-18,19700,19700,19150,19150,6619,22210.0,1159810.0
2011-01-19,19000,19350,18900,18900,8701,21920.0,1159810.0
2011-01-20,18950,19300,18850,19100,3010,22152.0,1159810.0
2011-01-21,18800,19100,18550,19050,7565,22094.0,1159810.0
2011-01-24,19250,19250,18700,18900,2747,21920.0,1159810.0
2011-01-25,18850,19000,18600,18750,4957,21746.0,1159810.0
2011-01-26,18750,18750,18400,18550,2810,21514.0,1159810.0
2011-01-27,18550,18800,18400,18650,2135,21630.0,1159810.0
2011-01-28,18900,18900,18400,18650,1400,21630.0,1159810.0
2011-01-31,18400,19000,18400,18650,2770,21630.0,1159810.0
2011-02-01,19000,20000,18800,19350,4030,22442.0,1159810.0
2011-02-07,19300,19300,18900,19050,3905,22094.0,1159810.0
2011-02-08,18900,19200,18850,19150,2039,22210.0,1159810.0
2011-02-09,19000,19150,18850,18850,2621,21862.0,1159810.0
2011-02-10,18850,18850,18400,18400,3550,21341.0,1159810.0
2011-02-11,18700,18700,18250,18250,2549,21167.0,1159810.0
2011-02-14,18400,18400,17700,17950,6290,20819.0,1159810.0
2011-02-15,18250,18250,17000,17800,6290,20645.0,1159810.0
2011-02-16,18400,18450,17400,17400,5400,20181.0,1159810.0
2011-02-17,16900,17550,16900,17350,5252,20123.0,1159810.0
2011-02-18,18000,19800,17500,17950,4860,20819.0,1159810.0
2011-02-21,18000,18000,17350,17400,6078,20181.0,1159810.0
2011-02-22,17100,17150,16450,16500,12900,19137.0,1159810.0
2011-02-23,16750,16750,16100,16200,6942,18789.0,1159810.0
2011-02-24,16100,16200,15800,16050,6373,18615.0,1159810.0
2011-02-25,16000,16350,15800,16250,5600,18847.0,1159810.0
2011-02-28,16250,16550,16150,16450,1430,19079.0,1159810.0
2011-03-02,15950,16750,15950,16650,2110,19311.0,1159810.0
2011-03-03,16250,17400,16250,17400,2660,20181.0,1159810.0
2011-03-04,17250,17650,16900,16900,2993,19601.0,1159810.0
2011-03-07,17200,17300,16800,17050,2550,19775.0,1159810.0
2011-03-08,17450,17450,16650,17000,2570,19717.0,1159810.0
2011-03-09,17200,17200,16550,17050,17730,19775.0,1159810.0
2011-03-10,17200,18000,17200,17800,18931,20645.0,1159810.0
2011-03-11,17550,18000,16100,17800,10130,20645.0,1159810.0
2011-03-14,17250,17500,16500,17000,11785,19717.0,1159810.0
2011-03-15,16400,17400,16200,16500,10036,19137.0,1159810.0
2011-03-16,16600,16900,15950,16300,13753,18905.0,1159810.0
2011-03-17,15800,16150,15350,16100,14263,18673.0,1159810.0
2011-03-18,16400,16500,15900,16500,11402,19137.0,1159810.0
2011-03-21,16800,17000,16650,16900,8378,19601.0,1159810.0
2011-03-22,16600,16950,16550,16650,8993,19311.0,1159810.0
2011-03-23,16900,16900,16600,16700,4590,19369.0,1159810.0
2011-03-24,16900,16900,16400,16500,6401,19137.0,1159810.0
2011-03-25,16750,17400,16500,17150,8040,19891.0,1159810.0
2011-03-28,17250,17450,16950,17250,3684,20007.0,1159810.0
2011-03-29,17450,17700,17000,17550,6280,20355.0,1159810.0
2011-03-30,17300,17650,17250,17650,3620,20471.0,1159810.0
2011-03-31,17650,19000,17600,18900,10901,21920.0,1159810.0
2011-04-01,19300,19550,18550,18600,11655,21572.0,1159810.0
2011-04-04,18400,18550,18100,18250,7550,21167.0,1159810.0
2011-04-05,18050,18600,18050,18100,5782,20993.0,1159810.0
2011-04-06,18000,18150,17950,17950,7040,20819.0,1159810.0
2011-04-07,17900,17950,17650,17800,5940,20645.0,1159810.0
2011-04-08,17700,18100,17600,17700,4933,20529.0,1159810.0
2011-04-11,17550,18000,17450,18000,3380,20877.0,1159810.0
2011-04-12,17850,18250,17700,18100,2550,20993.0,1159810.0
2011-04-13,18150,18300,17400,17950,4210,20819.0,1159810.0
2011-04-14,17600,17950,17450,17550,2422,20355.0,1159810.0
2011-04-15,17950,17950,17350,17450,2603,20239.0,1159810.0
2011-04-18,17450,17800,17350,17500,3930,20297.0,1159810.0
2011-04-19,17300,17650,17050,17100,4152,19833.0,1159810.0
2011-04-20,17250,17400,17100,17200,3700,19949.0,1159810.0
2011-04-21,17200,17300,17050,17200,4430,19949.0,1159810.0
2011-04-22,17300,17300,16850,16950,4921,19659.0,1159810.0
2011-04-25,16900,17000,16350,16850,8910,19543.0,1159810.0
2011-04-26,16850,17400,16550,16600,9712,19253.0,1159810.0
2011-04-27,16850,16950,16350,16550,6882,19195.0,1159810.0
2011-04-28,16550,16850,16300,16350,3850,18963.0,1159810.0
2011-04-29,16500,16550,16250,16350,3870,18963.0,1159810.0
2011-05-02,16300,16700,16300,16650,1770,19311.0,1159810.0
2011-05-03,16700,16750,16500,16700,1471,19369.0,1159810.0
2011-05-04,16550,16900,16550,16650,1570,19311.0,1159810.0
2011-05-06,16700,16750,16000,16350,5002,18963.0,1159810.0
2011-05-09,16100,16350,15800,16000,6580,18557.0,1159810.0
2011-05-11,16100,16500,16050,16450,6160,19079.0,1159810.0
2011-05-12,16150,16400,16150,16350,1880,18963.0,1159810.0
2011-05-13,16500,16650,16150,16600,2790,19253.0,1159810.0
2011-05-16,16400,16750,16350,16550,2573,19195.0,1159810.0
2011-05-17,16700,17900,16600,17050,11440,19775.0,1159810.0
2011-05-18,17200,17400,16700,16750,4570,19427.0,1159810.0
2011-05-19,17150,17150,16300,16300,7402,18905.0,1159810.0
2011-05-20,16550,16550,16100,16300,4502,18905.0,1159810.0
2011-05-23,16050,16300,15800,16000,4045,18557.0,1159810.0
2011-05-24,16000,16200,15800,15900,1600,18441.0,1159810.0
2011-05-25,15800,15800,15450,15450,6760,17919.0,1159810.0
2011-05-26,15850,15850,15500,15750,2320,18267.0,1159810.0
2011-05-27,15750,15750,14850,15400,3460,17861.0,1159810.0
2011-05-30,15400,16000,15350,15700,6200,18209.0,1159810.0
2011-05-31,15500,16050,15350,15700,4860,18209.0,1159810.0
2011-06-01,15550,16000,15400,15650,5220,18151.0,1159810.0
2011-06-02,15650,15650,15100,15600,5470,18093.0,1159810.0
2011-06-03,15300,15650,15250,15550,1030,18035.0,1159810.0
2011-06-07,15450,15450,14900,15050,4939,17455.0,1159810.0
2011-06-08,15000,15150,14350,14550,8361,16875.0,1159810.0
2011-06-09,14350,14700,14050,14400,9307,16701.0,1159810.0
2011-06-10,14400,14700,14150,14450,3693,16759.0,1159810.0
2011-06-13,13900,14400,13900,14000,4971,16237.0,1159810.0
2011-06-14,13600,14250,13600,14200,1430,16469.0,1159810.0
2011-06-15,14150,14400,13600,14000,6230,16237.0,1159810.0
2011-06-16,13850,14150,13450,13500,7837,15657.0,1159810.0
2011-06-17,13700,13700,12900,13200,7051,15309.0,1159810.0
2011-06-20,13150,13700,12900,13150,3436,15252.0,1159810.0
2011-06-21,13350,13350,12300,12750,11178,14788.0,1159810.0
2011-06-22,12550,13600,12550,13300,6015,15425.0,1159810.0
2011-06-23,13300,13550,13200,13450,1230,15599.0,1159810.0
2011-06-24,13500,13650,13350,13600,1623,15773.0,1159810.0
2011-06-27,13650,13650,13450,13650,1630,15831.0,1159810.0
2011-06-28,13500,13650,13150,13650,2600,15831.0,1159810.0
2011-06-29,13900,13900,13400,13550,1730,15715.0,1159810.0
2011-06-30,13600,13950,13250,13600,1850,15773.0,1159810.0
2011-07-01,13650,13800,13650,13750,250,15947.0,1159810.0
2011-07-04,13800,14300,13800,13900,1910,16121.0,1159810.0
2011-07-05,14200,14250,13800,14200,2852,16469.0,1159810.0
2011-07-06,14200,14300,14000,14100,1120,16353.0,1159810.0
2011-07-07,14300,14300,14000,14000,701,16237.0,1159810.0
2011-07-08,13750,14200,13650,13700,1290,15889.0,1159810.0
2011-07-11,13700,14000,13500,13950,3837,16179.0,1159810.0
2011-07-12,13700,13900,13300,13350,4220,15483.0,1159810.0
2011-07-13,13350,13550,13050,13450,2510,15599.0,1159810.0
2011-07-14,13100,13550,13100,13450,1334,15599.0,1159810.0
2011-07-15,13450,13700,13300,13600,1741,15773.0,1159810.0
2011-07-18,13600,14100,13600,14100,2019,16353.0,1159810.0
2011-07-19,13900,14200,13800,14000,2780,16237.0,1159810.0
2011-07-20,14100,15150,13900,14700,13670,17049.0,1159810.0
2011-07-21,14350,14700,14250,14500,3370,16817.0,1159810.0
2011-07-22,14600,14700,14250,14250,3066,16527.0,1159810.0
2011-07-25,14250,14250,14050,14200,3130,16469.0,1159810.0
2011-07-26,14000,14200,14000,14200,2000,16469.0,1159810.0
2011-07-27,14250,14250,13850,14100,6831,16353.0,1159810.0
2011-07-28,13650,14100,13650,14000,1295,16237.0,1159810.0
2011-07-29,13950,14200,13950,14050,2220,16295.0,1159810.0
2011-08-01,14150,14450,14150,14350,3361,16643.0,1159810.0
2011-08-02,14450,14500,13500,14050,4400,16295.0,1159810.0
2011-08-03,13850,13950,13100,13200,10485,15309.0,1159810.0
2011-08-04,13350,13550,13000,13400,4550,15541.0,1159810.0
2011-08-05,12500,13050,12450,12650,5960,14672.0,1159810.0
2011-08-08,12450,12650,11300,11850,8616,13744.0,1159810.0
2011-08-09,10700,11250,10100,10600,25780,12294.0,1159810.0
2011-08-10,10900,11950,10900,11350,12070,13164.0,1159810.0
2011-08-11,11150,11700,10650,11600,2530,13454.0,1159810.0
2011-08-12,11800,12100,11400,11400,5358,13222.0,1159810.0
2011-08-16,11600,11950,11500,11850,3192,13744.0,1159810.0
2011-08-17,11500,12000,11450,11850,2980,13744.0,1159810.0
2011-08-18,11700,11800,11300,11600,7432,13454.0,1159810.0
2011-08-19,11100,11500,11000,11350,4942,13164.0,1159810.0
2011-08-22,11000,11200,10900,11100,3220,12874.0,1159810.0
2011-08-23,10900,11400,10900,11300,2100,13106.0,1159810.0
2011-08-24,11350,11400,11000,11300,2030,13106.0,1159810.0
2011-08-25,11300,11450,11000,11250,3280,13048.0,1159810.0
2011-08-26,11000,11350,10950,11200,3350,12990.0,1159810.0
2011-08-29,11150,11650,11100,11650,9790,13512.0,1159810.0
2011-08-30,11750,12200,10900,11050,19204,12816.0,1159810.0
2011-08-31,11400,11400,11000,11200,4936,12990.0,1159810.0
2011-09-01,11200,11550,11150,11350,2800,13164.0,1159810.0
2011-09-02,11300,11400,11100,11400,1520,13222.0,1159810.0
2011-09-05,11100,11400,11000,11050,3040,12816.0,1159810.0
2011-09-06,11000,11450,10850,11000,2450,12758.0,1159810.0
2011-09-07,11100,12150,11100,11650,9540,13512.0,1159810.0
2011-09-08,11650,12050,11400,12000,5370,13918.0,1159810.0
2011-09-09,12050,12150,11450,11500,3901,13338.0,1159810.0
2011-09-14,11300,11400,10500,11000,17251,12758.0,1159810.0
2011-09-15,11000,11300,10800,11100,3130,12874.0,1159810.0
2011-09-16,11200,11250,11050,11100,1860,12874.0,1159810.0
2011-09-19,10900,11250,10550,11100,2230,12874.0,1159810.0
2011-09-20,10800,11150,10800,11150,1820,12932.0,1159810.0
2011-09-21,10700,11200,10700,11050,3654,12816.0,1159810.0
2011-09-22,11050,11150,10800,11100,2364,12874.0,1159810.0
2011-09-23,10850,10850,10200,10350,5970,12004.0,1159810.0
2011-09-26,10400,10450,9310,9650,4970,11192.0,1159810.0
2011-09-27,9700,10300,9700,10200,5550,11830.0,1159810.0
2011-09-28,10250,10300,10000,10200,950,11830.0,1159810.0
2011-09-29,9920,10400,9900,10400,2500,12062.0,1159810.0
2011-09-30,10100,10300,10000,10150,2380,11772.0,1159810.0
2011-10-04,9800,9990,9750,9900,871,11482.0,1159810.0
2011-10-05,9750,9980,9670,9930,3380,11517.0,1159810.0
2011-10-06,9930,10300,9800,10200,1680,11830.0,1159810.0
2011-10-07,9950,10400,9950,10350,990,12004.0,1159810.0
2011-10-10,10050,10500,10050,10300,5400,11946.0,1159810.0
2011-10-11,10500,10600,10300,10400,1881,12062.0,1159810.0
2011-10-12,10600,10750,10300,10600,930,12294.0,1159810.0
2011-10-13,10750,10750,10500,10550,1542,12236.0,1159810.0
2011-10-14,10700,10750,10500,10750,2900,12468.0,1159810.0
2011-10-17,10800,11300,10600,11000,3661,12758.0,1159810.0
2011-10-18,10800,11100,10700,11000,790,12758.0,1159810.0
2011-10-19,11200,11200,10800,11050,240,12816.0,1159810.0
2011-10-20,11000,11150,10700,10850,900,12584.0,1159810.0
2011-10-21,11000,11100,11000,11100,200,12874.0,1159810.0
2011-10-24,11350,11350,10900,11100,1120,12874.0,1159810.0
2011-10-25,11300,11300,10600,11000,1197,12758.0,1159810.0
2011-10-26,10900,11900,10750,11600,6890,13454.0,1159810.0
2011-10-27,11600,11800,11250,11600,4084,13454.0,1159810.0
2011-10-28,11850,12000,11350,11400,3072,13222.0,1159810.0
2011-10-31,11200,11400,11150,11300,1350,13106.0,1159810.0
2011-11-01,11200,11200,10900,11150,2160,12932.0,1159810.0
2011-11-02,11050,11050,10600,10650,2090,12352.0,1159810.0
2011-11-03,10500,11800,10500,10800,1465,12526.0,1159810.0
2011-11-04,10800,11700,10800,11400,540,13222.0,1159810.0
2011-11-07,11350,11350,10900,10950,3570,12700.0,1159810.0
2011-11-08,11300,11300,10850,10850,664,12584.0,1159810.0
2011-11-09,10800,11250,10700,10700,4078,12410.0,1159810.0
2011-11-10,10500,10500,10350,10400,1682,12062.0,1159810.0
2011-11-11,10550,10550,10400,10550,2532,12236.0,1159810.0
2011-11-14,10600,10950,10450,10950,4290,12700.0,1159810.0
2011-11-15,11100,11250,10600,10950,1931,12700.0,1159810.0
2011-11-16,10950,11000,10450,10600,2280,12294.0,1159810.0
2011-11-17,10550,10650,10500,10550,459,12236.0,1159810.0
2011-11-18,10450,10600,10000,10200,5200,11830.0,1159810.0
2011-11-21,10150,10600,10150,10200,800,11830.0,1159810.0
2011-11-22,10550,10550,10150,10300,1290,11946.0,1159810.0
2011-11-23,10300,10500,10000,10400,2190,12062.0,1159810.0
2011-11-24,10350,10350,10100,10350,840,12004.0,1159810.0
2011-11-25,10200,10450,9950,10100,4080,11714.0,1159810.0
2011-11-28,10200,10300,10000,10250,2640,11888.0,1159810.0
2011-11-29,10350,10400,10150,10200,1060,11830.0,1159810.0
2011-11-30,10100,10250,9930,10200,1560,11830.0,1159810.0
2011-12-01,10400,10450,10200,10200,2150,11830.0,1159810.0
2011-12-02,10200,10400,10050,10300,3040,11946.0,1159810.0
2011-12-05,10300,10750,10250,10550,6180,12236.0,1159810.0
2011-12-06,10550,10700,10350,10550,2160,12236.0,1159810.0
2011-12-07,10600,10950,10500,10550,7500,12236.0,1159810.0
2011-12-08,10600,12100,10600,12100,17963,14034.0,1159810.0
2011-12-09,12650,13900,12400,13350,87528,15483.0,1159810.0
2011-12-12,13000,13750,12400,12500,18360,14498.0,1159810.0
2011-12-13,12750,12750,12150,12550,10530,14556.0,1159810.0
2011-12-14,12650,14400,12350,14400,57831,16701.0,1159810.0
2011-12-15,15150,15400,12250,12250,61176,14208.0,1159810.0
2011-12-16,12400,13200,11850,12500,22323,14498.0,1159810.0
2011-12-19,12400,12400,10650,11250,28310,13048.0,1159810.0
2011-12-20,11350,12550,11300,12250,15125,14882.0,1214878.0
2011-12-21,12550,12600,11900,12450,7906,15125.0,1214878.0
2011-12-22,12250,12700,12000,12100,4470,14700.0,1214878.0
2011-12-23,12050,12250,11600,11950,6050,14518.0,1214878.0
2011-12-26,11950,12100,11650,11650,3025,14153.0,1214878.0
2011-12-27,11700,12000,11400,11800,2390,14336.0,1214878.0
2011-12-28,11900,11900,10800,11200,4579,13607.0,1214878.0
2011-12-29,11200,11700,11000,11550,5270,14032.0,1214878.0
2012-01-02,11650,11650,11150,11200,1440,13607.0,1214878.0
2012-01-03,11350,11500,11000,11250,3210,13667.0,1214878.0
2012-01-04,11100,11500,11050,11150,3599,13546.0,1214878.0
2012-01-05,11000,11700,10800,11550,5800,14032.0,1214878.0
2012-01-06,11700,13250,11700,12000,49973,14579.0,1214878.0
2012-01-09,11900,12300,11600,11750,6867,14275.0,1214878.0
2012-01-10,11950,11950,11350,11700,10094,14214.0,1214878.0
2012-01-11,11750,12350,11600,12050,11310,14639.0,1214878.0
2012-01-12,12400,12400,11750,12150,4770,14761.0,1214878.0
2012-01-13,12100,12100,11900,11900,5350,14457.0,1214878.0
2012-01-16,11700,12150,11600,11600,3010,14093.0,1214878.0
2012-01-17,11750,11750,11400,11600,5627,14093.0,1214878.0
2012-01-18,11600,11800,11500,11750,2540,14275.0,1214878.0
2012-01-19,11900,11900,11600,11650,4743,14153.0,1214878.0
2012-01-20,11400,11600,11400,11600,5520,14093.0,1214878.0
2012-01-25,11600,12150,11600,11700,4610,14214.0,1214878.0
2012-01-26,11550,11800,11550,11750,3050,14275.0,1214878.0
2012-01-27,11850,11900,11550,11750,2930,14275.0,1214878.0
2012-01-30,11750,11900,11350,11700,4460,14214.0,1214878.0
2012-01-31,11500,12100,11500,11950,6420,14518.0,1214878.0
2012-02-01,12050,12850,11750,12400,28000,15064.0,1214878.0
2012-02-02,12550,12800,12350,12500,9894,15186.0,1214878.0
2012-02-03,12300,12850,12150,12850,10016,15611.0,1214878.0
2012-02-06,13150,13150,12500,12800,19275,15550.0,1214878.0
2012-02-07,12850,13750,12750,13200,24530,16036.0,1214878.0
2012-02-08,13200,13350,12700,12700,15714,15429.0,1214878.0
2012-02-09,12650,12700,12200,12500,13792,15186.0,1214878.0
2012-02-10,12500,13050,12350,12900,16790,15672.0,1214878.0
2012-02-13,13100,13200,12600,12700,11690,15429.0,1214878.0
2012-02-14,12700,12900,12550,12800,3930,15550.0,1214878.0
2012-02-15,12800,12900,12550,12650,7970,15368.0,1214878.0
2012-02-16,12700,13300,12400,13100,25101,15915.0,1214878.0
2012-02-17,13050,13300,12850,13000,10480,15793.0,1214878.0
2012-02-20,13000,13200,12800,13050,8950,15854.0,1214878.0
2012-02-21,13050,13700,13050,13400,16370,16279.0,1214878.0
2012-02-22,13500,13500,13200,13250,9710,16097.0,1214878.0
2012-02-23,13250,13250,12950,13150,7660,15976.0,1214878.0
2012-02-24,13300,13950,13050,13650,24230,16583.0,1214878.0
2012-02-27,14000,14950,13950,14400,43420,17494.0,1214878.0
2012-02-28,14250,14300,13650,13900,16840,16887.0,1214878.0
2012-02-29,13900,14400,13800,14400,9850,17494.0,1214878.0
2012-03-02,14500,14750,14200,14500,10134,17616.0,1214878.0
2012-03-05,14250,14700,13900,14150,5913,17191.0,1214878.0
2012-03-06,13950,14100,13300,13550,8388,16462.0,1214878.0
2012-03-07,13100,13600,13100,13400,6362,16279.0,1214878.0
2012-03-08,13550,13700,13200,13600,1981,16522.0,1214878.0
2012-03-09,13500,13800,13200,13750,6282,16705.0,1214878.0
2012-03-12,13850,13900,13600,13800,1750,16765.0,1214878.0
2012-03-13,13800,14500,13350,13600,3830,16522.0,1214878.0
2012-03-14,13800,14200,13650,13950,3930,16948.0,1214878.0
2012-03-15,13950,14150,13600,13900,3619,16887.0,1214878.0
2012-03-16,14000,14150,13750,13950,2100,16948.0,1214878.0
2012-03-19,13650,14100,13400,13550,2365,16462.0,1214878.0
2012-03-20,13600,13750,13200,13300,9962,16158.0,1214878.0
2012-03-21,13100,13300,12800,13200,5018,16036.0,1214878.0
2012-03-22,13200,13600,13050,13400,1670,16279.0,1214878.0
2012-03-23,13300,13350,12800,13050,7600,15854.0,1214878.0
2012-03-26,13000,13300,12550,12950,3454,15733.0,1214878.0
2012-03-27,13000,13300,12550,13000,12110,15793.0,1214878.0
2012-03-28,13100,13200,12800,13100,4652,15915.0,1214878.0
2012-03-29,13200,13200,12400,13000,4070,15793.0,1214878.0
2012-03-30,13000,13200,12550,13000,6180,15793.0,1214878.0
2012-04-02,13000,13150,12850,13100,1943,15915.0,1214878.0
2012-04-03,13200,13400,12700,12750,5243,15490.0,1214878.0
2012-04-04,12700,12750,12000,12000,7761,14579.0,1214878.0
2012-04-05,12000,12200,11800,12200,2597,14822.0,1214878.0
2012-04-06,11950,12850,11850,12350,6250,15004.0,1214878.0
2012-04-09,12350,12400,11950,12350,2980,15004.0,1214878.0
2012-04-10,11900,12600,11850,12600,3360,15307.0,1214878.0
2012-04-12,12600,12600,12300,12500,1550,15186.0,1214878.0
2012-04-13,12750,13000,12400,12650,820,15368.0,1214878.0
2012-04-16,12650,13450,12500,12900,820,15672.0,1214878.0
2012-04-17,13300,13300,12500,12750,1780,15490.0,1214878.0
2012-04-18,12850,13200,12650,12750,2000,15490.0,1214878.0
2012-04-19,12750,12900,12600,12900,920,15672.0,1214878.0
2012-04-20,12950,12950,12600,12750,1140,15490.0,1214878.0
2012-04-23,12900,12900,12900,12900,60,15672.0,1214878.0
2012-04-24,12500,12850,12300,12450,2260,15125.0,1214878.0
2012-04-25,12550,12900,12350,12700,2230,15429.0,1214878.0
2012-04-26,12700,13100,12450,13000,5160,15793.0,1214878.0
2012-04-27,12950,13000,12750,12950,2330,15733.0,1214878.0
2012-04-30,13000,13750,12800,13400,4930,16279.0,1214878.0
2012-05-02,13650,14600,13400,14100,19190,17130.0,1214878.0
2012-05-03,14200,14400,13900,14050,9121,17069.0,1214878.0
2012-05-04,14150,14200,13700,14200,3690,17251.0,1214878.0
2012-05-07,14250,14350,14000,14350,6220,17433.0,1214878.0
2012-05-08,14450,14750,14150,14150,4800,17191.0,1214878.0
2012-05-09,14150,14200,13650,13700,3640,16644.0,1214878.0
2012-05-10,13900,14000,13200,13850,3230,16826.0,1214878.0
2012-05-11,13900,13900,13550,13850,520,16826.0,1214878.0
2012-05-14,14250,14250,12650,13300,1420,16158.0,1214878.0
2012-05-15,12800,12900,12400,12600,7040,15307.0,1214878.0
2012-05-16,12600,12900,12600,12800,2640,15550.0,1214878.0
2012-05-17,12800,13000,12600,12850,1561,15611.0,1214878.0
2012-05-18,12700,12700,12350,12600,1350,15307.0,1214878.0
2012-05-21,13000,13000,12150,12600,830,15307.0,1214878.0
2012-05-22,12950,13000,12400,12850,1341,15611.0,1214878.0
2012-05-23,12700,12900,12500,12600,451,15307.0,1214878.0
2012-05-24,12850,12950,12550,12800,710,15550.0,1214878.0
2012-05-25,12650,12800,12400,12800,290,15550.0,1214878.0
2012-05-29,12750,12800,12350,12450,2390,15125.0,1214878.0
2012-05-30,12600,12600,12200,12400,1690,15064.0,1214878.0
2012-05-31,12400,12450,12200,12450,2840,15125.0,1214878.0
2012-06-01,12450,12450,12100,12200,3981,14822.0,1214878.0
2012-06-04,11700,12450,11700,11900,3020,14457.0,1214878.0
2012-06-05,11950,12400,11750,12250,2100,14882.0,1214878.0
2012-06-07,12350,12700,12050,12300,1890,14943.0,1214878.0
2012-06-08,12600,12600,12100,12300,220,14943.0,1214878.0
2012-06-11,12350,12700,12300,12400,1890,15064.0,1214878.0
2012-06-12,12350,12600,12350,12400,650,15064.0,1214878.0
2012-06-13,12600,12900,12300,12600,7390,15307.0,1214878.0
2012-06-14,12600,13350,12450,13100,3870,15915.0,1214878.0
2012-06-15,13050,13050,12550,12550,2750,15247.0,1214878.0
2012-06-18,12900,13200,12600,12900,1410,15672.0,1214878.0
2012-06-19,12750,13100,12600,12650,1700,15368.0,1214878.0
2012-06-20,12650,13100,12650,13000,1481,15793.0,1214878.0
2012-06-21,13100,13450,12900,13300,3400,16158.0,1214878.0
2012-06-22,13350,13350,12750,13150,601,15976.0,1214878.0
2012-06-25,13150,13300,12750,13200,1200,16036.0,1214878.0
