동원F&B(049770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-26,54800,54900,53700,54500,4799,170811.0,3134151.0
2010-07-27,54900,56500,54500,55200,6904,173005.0,3134151.0
2010-07-28,55400,56400,55400,56000,4530,175512.0,3134151.0
2010-07-29,56000,56900,54800,55000,6869,172378.0,3134151.0
2010-07-30,54800,54900,53500,54700,8033,171438.0,3134151.0
2010-08-02,54300,54300,52700,53200,18475,166737.0,3134151.0
2010-08-03,53000,53800,49350,49500,25832,155140.0,3134151.0
2010-08-04,49100,50100,49100,49450,8606,154984.0,3134151.0
2010-08-05,49450,50400,49450,50300,4930,157648.0,3134151.0
2010-08-06,50000,50600,49750,50600,2085,158588.0,3134151.0
2010-08-09,50600,50600,50000,50100,1316,157021.0,3134151.0
2010-08-10,49600,50100,49600,50000,1538,156708.0,3134151.0
2010-08-11,50000,50800,49900,50300,3291,157648.0,3134151.0
2010-08-12,49500,50100,48750,48800,2684,152947.0,3134151.0
2010-08-13,48800,51400,48600,50400,4843,157961.0,3134151.0
2010-08-16,50700,51500,50200,50700,1814,158901.0,3134151.0
2010-08-17,50100,51000,50100,50700,528,158901.0,3134151.0
2010-08-18,50700,50800,49100,50600,1516,158588.0,3134151.0
2010-08-19,50500,51300,49550,50700,2532,158901.0,3134151.0
2010-08-20,49300,49400,48700,48700,21733,152633.0,3134151.0
2010-08-23,48500,48700,48000,48000,4960,150439.0,3134151.0
2010-08-24,46350,47900,46350,47600,7061,149186.0,3134151.0
2010-08-25,47200,47650,46500,47050,3709,147462.0,3134151.0
2010-08-26,46600,47050,46450,46800,1811,146678.0,3134151.0
2010-08-27,46300,48600,46300,48000,2930,150439.0,3134151.0
2010-08-30,48000,48400,47800,48300,1541,151379.0,3134151.0
2010-08-31,47750,47750,46300,46300,4908,145111.0,3134151.0
2010-09-01,46300,47000,46000,46600,4055,146051.0,3134151.0
2010-09-02,47000,47700,46850,47500,2080,148872.0,3134151.0
2010-09-03,47500,47950,47200,47900,953,150126.0,3134151.0
2010-09-06,47550,48700,47550,48250,4280,151223.0,3134151.0
2010-09-07,47950,48350,47950,48350,1641,151536.0,3134151.0
2010-09-08,48500,48600,47900,48100,2777,150753.0,3134151.0
2010-09-09,48100,49100,48100,49000,3134,153573.0,3134151.0
2010-09-10,49800,49800,49000,49550,1662,155297.0,3134151.0
2010-09-13,49550,49900,49050,49700,2271,155767.0,3134151.0
2010-09-14,49400,51200,49400,49650,11460,155611.0,3134151.0
2010-09-15,49700,50100,49700,49850,3104,156237.0,3134151.0
2010-09-16,50400,50400,50000,50300,1454,157648.0,3134151.0
2010-09-17,50200,50200,49800,50100,2745,157021.0,3134151.0
2010-09-20,50000,50200,49450,49800,3689,156081.0,3134151.0
2010-09-24,48200,48950,48150,48900,6046,153260.0,3134151.0
2010-09-27,48950,50100,48300,50000,9091,156708.0,3134151.0
2010-09-28,50200,51500,50200,51500,8716,161409.0,3134151.0
2010-09-29,52100,52100,50400,51300,3010,160782.0,3134151.0
2010-09-30,51700,51700,50300,50800,2386,159215.0,3134151.0
2010-10-01,50800,50800,50000,50600,2574,158588.0,3134151.0
2010-10-04,50400,50500,49700,50500,4281,158275.0,3134151.0
2010-10-05,50800,50800,49800,50500,2060,158275.0,3134151.0
2010-10-06,50900,51100,49950,50200,6318,157334.0,3134151.0
2010-10-07,50800,50800,49850,50300,1508,157648.0,3134151.0
2010-10-08,50300,52400,50100,50500,3489,158275.0,3134151.0
2010-10-11,51000,51400,50400,51200,3587,160469.0,3134151.0
2010-10-12,50900,51400,50300,51300,1486,160782.0,3134151.0
2010-10-13,51700,51700,50300,50900,4125,159528.0,3134151.0
2010-10-14,51000,51900,50800,51100,2629,160155.0,3134151.0
2010-10-15,51100,51100,50500,51000,3124,159842.0,3134151.0
2010-10-18,50600,51400,50600,50900,1888,159528.0,3134151.0
2010-10-19,50900,50900,50200,50700,1492,158901.0,3134151.0
2010-10-20,50500,50500,49900,49900,2407,156394.0,3134151.0
2010-10-21,50000,50200,48900,49100,5143,153887.0,3134151.0
2010-10-22,49650,49650,49050,49500,3114,155140.0,3134151.0
2010-10-25,49500,50000,49400,49950,2219,192763.0,3859124.0
2010-10-26,50000,50900,49950,50900,6610,196429.0,3859124.0
2010-10-27,51000,52900,50100,52900,18433,204148.0,3859124.0
2010-10-28,52900,53500,52100,52700,6425,203376.0,3859124.0
2010-10-29,53200,53200,51600,51900,4259,200289.0,3859124.0
2010-11-01,51400,51800,50700,51000,5307,196815.0,3859124.0
2010-11-02,50200,51300,50100,50800,2928,196043.0,3859124.0
2010-11-03,51400,51700,50900,51000,2046,196815.0,3859124.0
2010-11-04,51000,51500,50300,51200,4508,197587.0,3859124.0
2010-11-05,51000,51900,50600,50600,9147,195272.0,3859124.0
2010-11-08,50600,50700,49900,50300,3925,194114.0,3859124.0
2010-11-09,50300,51800,50000,51000,9285,196815.0,3859124.0
2010-11-10,51700,51700,50200,50800,7216,196043.0,3859124.0
2010-11-11,50700,50800,49700,50200,8771,193728.0,3859124.0
2010-11-12,50500,50600,49400,50100,4017,193342.0,3859124.0
2010-11-15,50000,50200,49050,49450,10313,190834.0,3859124.0
2010-11-16,50100,50100,49150,50100,3811,193342.0,3859124.0
2010-11-17,50000,50400,49100,50100,1725,193342.0,3859124.0
2010-11-18,50300,50300,49600,49900,3642,192570.0,3859124.0
2010-11-19,50000,50200,49700,49900,1815,192570.0,3859124.0
2010-11-22,49800,50000,49500,50000,4100,192956.0,3859124.0
2010-11-23,49800,50500,49800,50300,2312,194114.0,3859124.0
2010-11-24,49000,49900,49000,49600,5295,191413.0,3859124.0
2010-11-25,49500,50200,49400,49900,1839,192570.0,3859124.0
2010-11-26,49550,49700,49200,49500,2562,191027.0,3859124.0
2010-11-29,49150,49150,48600,48600,3264,187553.0,3859124.0
2010-11-30,48550,49800,48550,48800,3542,188325.0,3859124.0
2010-12-01,48800,49250,48600,49250,1800,190062.0,3859124.0
2010-12-02,49050,49600,49000,49300,1984,190255.0,3859124.0
2010-12-03,49050,49550,48500,49100,2901,189483.0,3859124.0
2010-12-06,49300,49500,48500,49250,5588,190062.0,3859124.0
2010-12-07,49400,49400,48850,49000,563,189097.0,3859124.0
2010-12-08,49500,49800,48800,49000,7110,189097.0,3859124.0
2010-12-09,49550,49550,48600,48700,3120,187939.0,3859124.0
2010-12-10,49300,49300,48550,49100,3444,189483.0,3859124.0
2010-12-13,49200,49300,49050,49100,1783,189483.0,3859124.0
2010-12-14,49350,49400,48950,49000,1828,189097.0,3859124.0
2010-12-15,49000,49800,49000,49800,3415,192184.0,3859124.0
2010-12-16,49950,49950,49200,49250,1273,190062.0,3859124.0
2010-12-17,49350,49600,49000,49150,6261,189676.0,3859124.0
2010-12-20,48900,49150,48350,48400,1980,186782.0,3859124.0
2010-12-21,48600,49400,48600,48900,1343,188711.0,3859124.0
2010-12-22,48900,49350,48900,49300,1803,190255.0,3859124.0
2010-12-23,49900,50300,49300,49600,862,191413.0,3859124.0
2010-12-24,49800,49800,49200,49600,1570,191413.0,3859124.0
2010-12-27,49200,50000,49200,49950,2980,192763.0,3859124.0
2010-12-28,49850,50300,48000,49300,13425,190255.0,3859124.0
2010-12-29,48650,49800,48600,49800,2810,192184.0,3859124.0
2010-12-30,49800,49950,49100,49700,3090,191798.0,3859124.0
2011-01-03,50000,51200,49600,50500,5521,194886.0,3859124.0
2011-01-04,50500,50900,50100,50300,3356,194114.0,3859124.0
2011-01-05,50800,50800,50000,50600,4446,195272.0,3859124.0
2011-01-06,50600,51000,49650,51000,5005,196815.0,3859124.0
2011-01-07,51000,51300,50000,51200,5682,197587.0,3859124.0
2011-01-10,52000,53900,51500,52400,11278,202218.0,3859124.0
2011-01-11,52200,53800,51800,53700,6876,207235.0,3859124.0
2011-01-12,53700,59500,53500,55600,58530,214567.0,3859124.0
2011-01-13,56100,56300,52800,53400,13764,206077.0,3859124.0
2011-01-14,53800,53800,51500,52800,7985,203762.0,3859124.0
2011-01-17,50600,52200,50400,51100,461398,197201.0,3859124.0
2011-01-18,51100,51900,51000,51500,4254,198745.0,3859124.0
2011-01-19,51500,52000,51100,51500,2428,198745.0,3859124.0
2011-01-20,51300,51400,50400,50900,4466,196429.0,3859124.0
2011-01-21,51000,51200,49600,50800,9295,196043.0,3859124.0
2011-01-24,51100,51600,50400,50800,1686,196043.0,3859124.0
2011-01-25,50800,50800,49500,49550,12209,191220.0,3859124.0
2011-01-26,49900,49900,49050,49500,3469,191027.0,3859124.0
2011-01-27,49000,49300,48500,48600,9960,187553.0,3859124.0
2011-01-28,48650,48800,48250,48700,2990,187939.0,3859124.0
2011-01-31,48500,48850,47900,48700,2782,187939.0,3859124.0
2011-02-01,48750,49150,48500,48950,2451,188904.0,3859124.0
2011-02-07,49350,50700,49100,49950,3700,192763.0,3859124.0
2011-02-08,50500,50500,48400,48400,3610,186782.0,3859124.0
2011-02-09,48800,48950,48500,48800,970,188325.0,3859124.0
2011-02-10,48500,49250,48100,48500,2650,187168.0,3859124.0
2011-02-11,48950,48950,48100,48400,2537,186782.0,3859124.0
2011-02-14,48400,48500,48100,48200,1330,186010.0,3859124.0
2011-02-15,48450,49500,48200,48650,1705,187746.0,3859124.0
2011-02-16,48950,49500,48700,49000,3743,189097.0,3859124.0
2011-02-17,49000,49000,48050,48300,2220,186396.0,3859124.0
2011-02-18,48800,49200,48400,49150,3310,189676.0,3859124.0
2011-02-21,49150,49200,48000,48500,3902,187168.0,3859124.0
2011-02-22,48500,48500,47600,48150,2357,185817.0,3859124.0
2011-02-23,47450,48200,47450,48200,1551,186010.0,3859124.0
2011-02-24,48200,48200,47000,47400,1884,182922.0,3859124.0
2011-02-25,47800,47800,45600,45800,7291,176748.0,3859124.0
2011-02-28,45800,45800,43750,44700,5957,172503.0,3859124.0
2011-03-02,45000,45600,44650,45450,3832,175397.0,3859124.0
2011-03-03,45200,46000,45050,45950,1690,177327.0,3859124.0
2011-03-04,46000,46000,45550,45800,1142,176748.0,3859124.0
2011-03-07,45600,45950,45600,45900,680,177134.0,3859124.0
2011-03-08,46300,46900,46300,46600,1661,179835.0,3859124.0
2011-03-09,46600,47000,46300,46400,1576,179063.0,3859124.0
2011-03-10,47000,47000,45900,46800,1400,180607.0,3859124.0
2011-03-11,46000,47000,43600,44900,6157,173275.0,3859124.0
2011-03-14,44900,44900,43000,43600,5549,168258.0,3859124.0
2011-03-15,43600,44250,42000,42750,2800,164978.0,3859124.0
2011-03-16,42750,43850,42600,42750,2131,164978.0,3859124.0
2011-03-17,42750,42800,42000,42300,3089,163241.0,3859124.0
2011-03-18,42300,42950,42000,42850,4163,165363.0,3859124.0
2011-03-21,42900,43000,42100,42750,2246,164978.0,3859124.0
2011-03-22,42800,43200,42350,42350,7692,163434.0,3859124.0
2011-03-23,42950,42950,42050,42550,3699,164206.0,3859124.0
2011-03-24,42950,45450,42950,44950,6567,173468.0,3859124.0
2011-03-25,45400,47550,45400,47000,9533,181379.0,3859124.0
2011-03-28,47500,49300,47500,48300,12240,186396.0,3859124.0
2011-03-29,48300,49000,46550,47700,5636,184080.0,3859124.0
2011-03-30,46650,47700,46500,46600,4755,179835.0,3859124.0
2011-03-31,46600,47350,46550,47000,3478,181379.0,3859124.0
2011-04-01,47100,47450,46400,47050,7883,181572.0,3859124.0
2011-04-04,47350,47600,46100,46100,6390,177906.0,3859124.0
2011-04-05,46400,46600,45800,46300,5058,178677.0,3859124.0
2011-04-06,46350,46350,44950,45450,4874,175397.0,3859124.0
2011-04-07,45500,45500,44900,45050,2643,173854.0,3859124.0
2011-04-08,45150,46600,45150,46050,2197,177713.0,3859124.0
2011-04-11,46000,46550,45950,46250,2932,178484.0,3859124.0
2011-04-12,46400,46500,46000,46000,2100,177520.0,3859124.0
2011-04-13,46000,46750,46000,46300,2132,178677.0,3859124.0
2011-04-14,46300,46650,45750,45750,2210,176555.0,3859124.0
2011-04-15,45700,47600,45700,47300,5116,182537.0,3859124.0
2011-04-18,47000,47200,46600,46700,2751,180221.0,3859124.0
2011-04-19,46500,46500,46000,46500,3611,179449.0,3859124.0
2011-04-20,46500,48000,46500,46600,3416,179835.0,3859124.0
2011-04-21,46800,47300,46350,46700,5319,180221.0,3859124.0
2011-04-22,46850,46850,46150,46500,3312,179449.0,3859124.0
2011-04-25,46500,46500,45700,45800,4347,176748.0,3859124.0
2011-04-26,45750,45750,45100,45100,4333,174046.0,3859124.0
2011-04-27,45200,45400,44750,44800,7272,172889.0,3859124.0
2011-04-28,45100,45350,44900,45300,3061,174818.0,3859124.0
2011-04-29,45300,45750,44750,44750,3560,172696.0,3859124.0
2011-05-02,45000,45350,44600,44900,4831,173275.0,3859124.0
2011-05-03,45150,45150,44600,44950,2135,173468.0,3859124.0
2011-05-04,45150,45150,44800,44950,762,173468.0,3859124.0
2011-05-06,44950,45100,44500,44900,2911,173275.0,3859124.0
2011-05-09,45450,45450,44400,44500,1147,171731.0,3859124.0
2011-05-11,44500,45200,44100,44600,1982,172117.0,3859124.0
2011-05-12,44250,44700,44200,44200,1410,170573.0,3859124.0
2011-05-13,44300,45100,44100,44950,6260,173468.0,3859124.0
2011-05-16,44950,45250,44850,45200,1670,174432.0,3859124.0
2011-05-17,44850,45200,44700,45100,650,174046.0,3859124.0
2011-05-18,45200,45250,44400,44900,1851,173275.0,3859124.0
2011-05-19,45050,45750,44950,45250,5641,174625.0,3859124.0
2011-05-20,45300,45850,45300,45700,1882,176362.0,3859124.0
2011-05-23,45700,45700,45000,45100,1881,174046.0,3859124.0
2011-05-24,45100,45200,44600,45200,1281,174432.0,3859124.0
2011-05-25,45200,45200,44400,44800,3485,172889.0,3859124.0
2011-05-26,44500,45000,44400,44750,766,172696.0,3859124.0
2011-05-27,44400,44500,43750,43800,3160,169030.0,3859124.0
2011-05-30,44000,44300,43100,43250,3310,166907.0,3859124.0
2011-05-31,43050,43800,42800,43800,4000,169030.0,3859124.0
2011-06-01,43800,43900,43600,43900,1022,169416.0,3859124.0
2011-06-02,43500,43550,43300,43550,995,168065.0,3859124.0
2011-06-03,43650,44000,43350,43850,1405,169223.0,3859124.0
2011-06-07,43600,44000,43500,44000,1024,169801.0,3859124.0
2011-06-08,44150,45500,44150,45450,2990,175397.0,3859124.0
2011-06-09,45400,46600,45100,46550,4420,179642.0,3859124.0
2011-06-10,46150,47000,45350,45350,3016,175011.0,3859124.0
2011-06-13,45350,45400,44850,45250,1130,174625.0,3859124.0
2011-06-14,44800,45100,44300,44550,2592,171924.0,3859124.0
2011-06-15,44550,44550,43400,44550,4181,171924.0,3859124.0
2011-06-16,44350,44500,44000,44250,652,170766.0,3859124.0
2011-06-17,43800,44600,43600,43850,1770,169223.0,3859124.0
2011-06-20,43900,44200,43700,44150,813,170380.0,3859124.0
2011-06-21,44200,44400,43800,44400,633,171345.0,3859124.0
2011-06-22,44550,44800,44450,44450,594,171538.0,3859124.0
2011-06-23,44800,44800,44000,44450,1673,171538.0,3859124.0
2011-06-24,44100,44850,44100,44650,655,172310.0,3859124.0
2011-06-27,44600,44600,44150,44300,561,170959.0,3859124.0
2011-06-28,44850,45000,44200,44700,2720,172503.0,3859124.0
2011-06-29,44600,44600,44000,44200,1937,170573.0,3859124.0
2011-06-30,44500,44800,43500,43850,2188,169223.0,3859124.0
2011-07-01,43850,44250,43750,44050,1742,169994.0,3859124.0
2011-07-04,44500,45500,44000,45450,4667,175397.0,3859124.0
2011-07-05,45600,46150,45450,45550,1771,175783.0,3859124.0
2011-07-06,45600,46400,45600,46350,2157,178870.0,3859124.0
2011-07-07,46400,48100,46400,47900,6661,184852.0,3859124.0
2011-07-08,47400,50500,47400,48400,8678,186782.0,3859124.0
2011-07-11,48300,49000,48100,48900,2513,188711.0,3859124.0
2011-07-12,47650,49100,47550,48100,2540,185624.0,3859124.0
2011-07-13,48000,48700,47600,48150,1117,185817.0,3859124.0
2011-07-14,47700,49100,47700,48800,1510,188325.0,3859124.0
2011-07-15,49100,52600,48800,50800,9161,196043.0,3859124.0
2011-07-18,51000,53700,51000,52800,19463,203762.0,3859124.0
2011-07-19,52900,53000,50800,51200,7942,197587.0,3859124.0
2011-07-20,51500,51500,50700,51200,3114,197587.0,3859124.0
2011-07-21,50500,52300,50500,51600,3742,199131.0,3859124.0
2011-07-22,51800,54400,51800,52500,7190,202604.0,3859124.0
2011-07-25,52400,53100,51500,52500,4451,202604.0,3859124.0
2011-07-26,51500,52700,51500,52600,5804,202990.0,3859124.0
2011-07-27,53000,53000,51800,52400,2996,202218.0,3859124.0
2011-07-28,52100,53700,51500,53000,6024,204534.0,3859124.0
2011-07-29,53100,54400,52400,54300,8793,209550.0,3859124.0
2011-08-01,54300,57400,54300,56600,14770,218426.0,3859124.0
2011-08-02,56900,57000,55700,56400,11338,217655.0,3859124.0
2011-08-03,55500,56700,54600,55300,7240,213410.0,3859124.0
2011-08-04,55500,63500,55000,62500,118890,241195.0,3859124.0
2011-08-05,58500,68900,58500,66600,77778,257018.0,3859124.0
2011-08-08,65500,69500,58400,65000,61421,250843.0,3859124.0
2011-08-09,62500,64000,55300,61000,28661,235407.0,3859124.0
2011-08-10,62500,64400,60300,63000,25055,243125.0,3859124.0
2011-08-11,60000,65000,60000,64000,19718,246984.0,3859124.0
2011-08-12,65600,69800,65200,68000,24973,262420.0,3859124.0
2011-08-16,67600,71000,66900,67500,14623,260491.0,3859124.0
2011-08-17,67600,69500,65500,67700,23584,261263.0,3859124.0
2011-08-18,68500,71000,67100,68600,24078,264736.0,3859124.0
2011-08-19,67100,68200,66100,67100,8489,258947.0,3859124.0
2011-08-22,65700,66400,60300,61600,9763,237722.0,3859124.0
2011-08-23,62000,63000,58600,62600,15362,241581.0,3859124.0
2011-08-24,62900,64000,60500,63000,10803,243125.0,3859124.0
2011-08-25,64400,64400,61500,62200,5528,240038.0,3859124.0
2011-08-26,61100,63300,60400,62000,9916,239266.0,3859124.0
2011-08-29,62100,64400,62100,63400,3744,244668.0,3859124.0
2011-08-30,63500,67000,63100,66800,13434,257789.0,3859124.0
2011-08-31,66800,67500,64800,67400,4613,260105.0,3859124.0
2011-09-01,67100,69000,66300,67000,10544,258561.0,3859124.0
2011-09-02,66300,68000,65500,65700,5885,253544.0,3859124.0
2011-09-05,64200,66000,64100,64100,3425,247370.0,3859124.0
2011-09-06,63200,65500,62100,63300,4147,244283.0,3859124.0
2011-09-07,63400,64600,61000,62100,5391,239652.0,3859124.0
2011-09-08,62100,63600,60800,62000,12048,239266.0,3859124.0
2011-09-09,61300,63600,61300,63600,2868,245440.0,3859124.0
2011-09-14,63400,63500,61500,61500,1545,237336.0,3859124.0
2011-09-15,61600,63200,59500,59500,5044,229618.0,3859124.0
2011-09-16,60800,61000,59400,60200,7050,232319.0,3859124.0
2011-09-19,61800,61800,59500,61000,2785,235407.0,3859124.0
2011-09-20,61400,61400,59900,60000,770,231547.0,3859124.0
2011-09-21,61100,61100,59600,60200,3888,232319.0,3859124.0
2011-09-22,61000,63500,59700,63000,7510,243125.0,3859124.0
2011-09-23,62000,62000,58700,60500,9671,233477.0,3859124.0
2011-09-26,59000,61000,53700,53700,12872,207235.0,3859124.0
2011-09-27,55200,56900,52100,54400,9196,209936.0,3859124.0
2011-09-28,55000,56500,53700,54100,4563,208779.0,3859124.0
2011-09-29,54400,54600,52800,54400,2865,209936.0,3859124.0
2011-09-30,54400,55000,52600,54500,5158,210322.0,3859124.0
2011-10-04,53000,54000,51400,53200,5579,205305.0,3859124.0
2011-10-05,54400,54400,51600,52900,2986,204148.0,3859124.0
2011-10-06,52500,57400,52500,55200,4376,213024.0,3859124.0
2011-10-07,55200,59000,55100,57900,11238,223443.0,3859124.0
2011-10-10,56500,59400,56500,59000,8922,227688.0,3859124.0
2011-10-11,59400,62700,58300,60900,6800,235021.0,3859124.0
2011-10-12,60500,61900,60500,61600,709,237722.0,3859124.0
2011-10-13,60400,62800,60400,62600,3094,241581.0,3859124.0
2011-10-14,60600,64000,60600,62600,2685,241581.0,3859124.0
2011-10-17,65000,65000,62700,64700,767,249685.0,3859124.0
2011-10-18,64000,64000,62000,63100,2495,243511.0,3859124.0
2011-10-19,63100,64800,63100,64700,5337,249685.0,3859124.0
2011-10-20,64000,67000,61200,62700,5345,241967.0,3859124.0
2011-10-21,62800,66000,62500,66000,4173,254702.0,3859124.0
2011-10-24,65200,66800,64700,66800,5661,257789.0,3859124.0
2011-10-25,65100,67500,65100,66500,731,256632.0,3859124.0
2011-10-26,66500,66500,64300,65200,4417,251615.0,3859124.0
2011-10-27,65000,66300,64000,65200,3940,251615.0,3859124.0
2011-10-28,65100,67000,65100,65500,2085,252773.0,3859124.0
2011-10-31,64400,65000,63400,64200,5106,247756.0,3859124.0
2011-11-01,64500,64500,61300,64500,2615,248913.0,3859124.0
2011-11-02,63000,65500,63000,65300,878,252001.0,3859124.0
2011-11-03,65600,66300,64200,65500,2511,252773.0,3859124.0
2011-11-04,65600,66100,64200,64200,3449,247756.0,3859124.0
2011-11-07,64200,64200,62000,63900,2736,246598.0,3859124.0
2011-11-08,62500,63800,62400,62800,1646,242353.0,3859124.0
2011-11-09,63600,65000,63600,64800,1091,250071.0,3859124.0
2011-11-10,63600,64300,63500,64000,2036,246984.0,3859124.0
2011-11-11,64000,70900,64000,68500,11274,264350.0,3859124.0
2011-11-14,69800,69800,67000,69200,4839,267051.0,3859124.0
2011-11-15,67500,70000,67500,69700,5571,268981.0,3859124.0
2011-11-16,69700,70500,68000,69700,13873,268981.0,3859124.0
2011-11-17,68500,69600,66800,68500,4749,264350.0,3859124.0
2011-11-18,66000,70900,66000,68600,4513,264736.0,3859124.0
2011-11-21,70200,70400,67000,69200,2803,267051.0,3859124.0
2011-11-22,69700,69700,67500,68600,5726,264736.0,3859124.0
2011-11-23,68100,69500,65300,69300,4745,267437.0,3859124.0
2011-11-24,67100,69500,67000,67800,2911,261649.0,3859124.0
2011-11-25,67000,68000,66100,67000,824,258561.0,3859124.0
2011-11-28,68100,68100,65700,67400,998,260105.0,3859124.0
2011-11-29,68400,68400,65500,66100,3909,255088.0,3859124.0
2011-11-30,65900,70500,65900,70000,15857,270139.0,3859124.0
2011-12-01,70700,73000,70100,71900,18440,277471.0,3859124.0
2011-12-02,72000,73500,70200,72000,7435,277857.0,3859124.0
2011-12-05,70300,72800,70300,72700,1940,280558.0,3859124.0
2011-12-06,71100,72300,70200,71400,827,275541.0,3859124.0
2011-12-07,72300,72600,69100,71400,12147,275541.0,3859124.0
2011-12-08,72700,75800,70400,75600,16773,291750.0,3859124.0
2011-12-09,74800,76400,74100,74900,8963,289048.0,3859124.0
2011-12-12,75000,76000,74300,76000,2796,293293.0,3859124.0
2011-12-13,77200,77200,74800,75000,3878,289434.0,3859124.0
2011-12-14,77000,77000,73700,75700,7157,292136.0,3859124.0
2011-12-15,75500,76800,73900,75800,2848,292522.0,3859124.0
2011-12-16,76700,77000,72600,75000,5965,289434.0,3859124.0
2011-12-19,73400,75600,71100,72500,2955,279786.0,3859124.0
2011-12-20,73000,73000,69100,69700,6515,268981.0,3859124.0
2011-12-21,70100,72600,70100,71900,4113,277471.0,3859124.0
2011-12-22,72300,72500,71000,71500,802,275927.0,3859124.0
2011-12-23,71500,72100,70700,71100,4122,274384.0,3859124.0
2011-12-26,71500,74000,69900,72400,6766,279401.0,3859124.0
2011-12-27,71500,73200,69500,71200,4049,274770.0,3859124.0
2011-12-28,70500,71900,68500,71300,3504,275156.0,3859124.0
2011-12-29,70500,71800,69600,71600,2715,276313.0,3859124.0
2012-01-02,71200,73400,71200,72600,1887,280172.0,3859124.0
2012-01-03,73800,73800,71700,73500,2150,283646.0,3859124.0
2012-01-04,73900,74800,73400,74700,3601,288277.0,3859124.0
2012-01-05,75000,77600,74500,76600,5324,295609.0,3859124.0
2012-01-06,76800,77300,74900,76200,1895,294065.0,3859124.0
2012-01-09,76100,76100,73300,73500,3201,283646.0,3859124.0
2012-01-10,73500,76700,70700,70700,6113,272840.0,3859124.0
2012-01-11,71600,74400,70700,72200,3724,278629.0,3859124.0
2012-01-12,73400,73400,70400,71900,3218,277471.0,3859124.0
2012-01-13,71900,72700,70800,72000,2328,277857.0,3859124.0
2012-01-16,71400,72300,70700,71100,450,274384.0,3859124.0
2012-01-17,71100,72400,70200,71000,2409,273998.0,3859124.0
2012-01-18,70900,71900,68000,68900,4970,265894.0,3859124.0
2012-01-19,68800,68800,64900,67900,14614,262035.0,3859124.0
2012-01-20,68400,68900,65100,68200,5580,263192.0,3859124.0
2012-01-25,66400,69200,66400,68500,1599,264350.0,3859124.0
2012-01-26,66800,69000,66800,67000,7593,258561.0,3859124.0
2012-01-27,67900,67900,63000,63000,30455,243125.0,3859124.0
2012-01-30,63800,64900,63500,63600,6037,245440.0,3859124.0
2012-01-31,63600,65400,63600,64100,3675,247370.0,3859124.0
2012-02-01,64200,64700,63600,64200,3092,247756.0,3859124.0
2012-02-02,64200,64500,63000,64300,3496,248142.0,3859124.0
2012-02-03,64100,64800,63900,64400,2663,248528.0,3859124.0
2012-02-06,64200,64900,63100,64900,5077,250457.0,3859124.0
2012-02-07,64900,65700,64200,65500,976,252773.0,3859124.0
2012-02-08,66700,66700,65400,66000,2665,254702.0,3859124.0
2012-02-09,66000,66400,64900,65200,3268,251615.0,3859124.0
2012-02-10,65700,65700,62900,63500,9974,245054.0,3859124.0
2012-02-13,63500,64200,63300,63400,2606,244668.0,3859124.0
2012-02-14,64100,64100,63100,63400,2221,244668.0,3859124.0
2012-02-15,64000,64100,62900,63500,3542,245054.0,3859124.0
2012-02-16,63000,63700,61500,62400,6793,240809.0,3859124.0
2012-02-17,62400,63600,62400,63000,2091,243125.0,3859124.0
2012-02-20,63100,63800,63100,63300,1136,244283.0,3859124.0
2012-02-21,63300,63800,63200,63800,1283,246212.0,3859124.0
2012-02-22,64300,66200,63300,65900,6509,254316.0,3859124.0
2012-02-23,65900,68900,65200,68300,5931,263578.0,3859124.0
2012-02-24,68900,68900,67000,67300,3524,259719.0,3859124.0
2012-02-27,67000,67800,64500,65000,2325,250843.0,3859124.0
2012-02-28,65600,65800,63700,64100,7326,247370.0,3859124.0
2012-02-29,64000,64900,62600,63100,7595,243511.0,3859124.0
2012-03-02,63800,65100,63100,64300,2620,248142.0,3859124.0
2012-03-05,64000,64600,63700,64400,2486,248528.0,3859124.0
2012-03-06,63900,64700,63100,64400,2487,248528.0,3859124.0
2012-03-07,63300,64600,63300,64400,1500,248528.0,3859124.0
2012-03-08,64200,65300,63500,64700,2022,249685.0,3859124.0
2012-03-09,64900,65500,61900,65300,17405,252001.0,3859124.0
2012-03-12,66600,69000,65100,68300,11119,263578.0,3859124.0
2012-03-13,68000,71000,67500,70700,13460,272840.0,3859124.0
2012-03-14,73000,73000,69600,69900,6374,269753.0,3859124.0
2012-03-15,69400,70800,68500,69400,1945,267823.0,3859124.0
2012-03-16,69000,70000,67900,69700,2484,268981.0,3859124.0
2012-03-19,69000,70700,69000,69500,1229,268209.0,3859124.0
2012-03-20,69300,69300,68200,68800,1030,265508.0,3859124.0
2012-03-21,67400,68900,67400,68800,753,265508.0,3859124.0
2012-03-22,69000,69500,67700,69000,1514,266280.0,3859124.0
2012-03-23,69000,69000,67800,67800,194,261649.0,3859124.0
2012-03-26,67500,68900,67000,67600,375,260877.0,3859124.0
2012-03-27,67900,72000,67900,71900,4948,277471.0,3859124.0
2012-03-28,70800,71900,70400,71400,1344,275541.0,3859124.0
2012-03-29,71300,73600,70200,73600,7694,284032.0,3859124.0
2012-03-30,73600,74300,73000,73000,3940,281716.0,3859124.0
2012-04-02,72500,74600,71500,73000,1240,281716.0,3859124.0
2012-04-03,72400,73800,69500,70000,2669,270139.0,3859124.0
