잇츠한불(226320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-05,33200,33350,32150,32150,40480,705027.0,21929315.0
2017-09-06,32000,32400,31650,31750,24084,696256.0,21929315.0
2017-09-07,31500,31750,30650,31200,48632,684195.0,21929315.0
2017-09-08,31200,31300,29900,29950,57242,656783.0,21929315.0
2017-09-11,29650,29800,28500,28650,85686,628275.0,21929315.0
2017-09-12,28950,29350,28700,29300,31010,642529.0,21929315.0
2017-09-13,29350,29450,28250,28300,39290,620600.0,21929315.0
2017-09-14,28400,29300,28150,28950,33804,634854.0,21929315.0
2017-09-15,28550,28900,28100,28600,33293,627178.0,21929315.0
2017-09-18,28400,28450,27350,27550,50555,604153.0,21929315.0
2017-09-19,27350,27650,26800,27600,55569,605249.0,21929315.0
2017-09-20,27400,27850,27150,27200,37686,596477.0,21929315.0
2017-09-21,27000,28200,26650,27200,52286,596477.0,21929315.0
2017-09-22,27500,27750,26100,26100,45058,572355.0,21929315.0
2017-09-25,25900,26500,24550,24600,64244,539461.0,21929315.0
2017-09-26,24150,26200,24150,26000,61846,570162.0,21929315.0
2017-09-27,26300,27800,26100,26900,49641,589899.0,21929315.0
2017-09-28,27000,27450,26700,27050,22169,593188.0,21929315.0
2017-09-29,27050,29400,27050,28750,95269,630468.0,21929315.0
2017-10-10,28850,28950,27350,27650,44841,606346.0,21929315.0
2017-10-11,27700,27700,27100,27650,24855,606346.0,21929315.0
2017-10-12,27500,28400,27350,28250,20803,619503.0,21929315.0
2017-10-13,28300,29550,27600,28950,44975,634854.0,21929315.0
2017-10-16,29450,33400,28550,33150,204916,726957.0,21929315.0
2017-10-17,33000,33000,30350,30600,114177,671037.0,21929315.0
2017-10-18,30700,30850,30000,30050,45121,658976.0,21929315.0
2017-10-19,30050,30250,29000,29000,53860,635950.0,21929315.0
2017-10-20,29300,30700,29150,29150,75603,639240.0,21929315.0
2017-10-23,29450,30600,29300,30000,43293,657879.0,21929315.0
2017-10-24,30100,30750,29700,30500,40872,668844.0,21929315.0
2017-10-25,30750,32850,30750,31600,89357,692966.0,21929315.0
2017-10-26,31900,39500,31800,36800,608583,806999.0,21929315.0
2017-10-27,38450,39500,36150,37850,267525,830025.0,21929315.0
2017-10-30,39100,44600,39050,42500,501524,931996.0,21929315.0
2017-10-31,43800,45700,41300,44550,434925,976951.0,21929315.0
2017-11-01,45800,46500,43900,44600,243046,978047.0,21929315.0
2017-11-02,43850,44000,42200,42300,222335,927610.0,21929315.0
2017-11-03,42000,44000,41600,43650,90600,957215.0,21929315.0
2017-11-06,44450,47500,44150,47400,215271,1039450.0,21929315.0
2017-11-07,48150,48150,45700,47600,139572,1043835.0,21929315.0
2017-11-08,48050,48150,46500,46800,82722,1026292.0,21929315.0
2017-11-09,47500,47750,45500,47150,73059,1033967.0,21929315.0
2017-11-10,47300,47350,45100,45650,79480,1001073.0,21929315.0
2017-11-13,46700,50000,46550,47000,174689,1030678.0,21929315.0
2017-11-14,47000,47000,45000,45600,106106,999977.0,21929315.0
2017-11-15,45100,45150,42750,43200,168395,947346.0,21929315.0
2017-11-16,43050,45000,42450,44600,125984,978047.0,21929315.0
2017-11-17,44600,44600,43800,44000,45868,964890.0,21929315.0
2017-11-20,44500,48600,44250,48300,240065,1059186.0,21929315.0
2017-11-21,49000,49500,46600,48000,136518,1052607.0,21929315.0
2017-11-22,48150,48350,46300,46950,74844,1029581.0,21929315.0
2017-11-23,47500,50800,47500,49300,252700,1081115.0,21929315.0
2017-11-24,48550,48950,47700,48200,71693,1056993.0,21929315.0
2017-11-27,48950,50200,48200,49250,124374,1080019.0,21929315.0
2017-11-28,50000,53800,49600,51500,362141,1129360.0,21929315.0
2017-11-29,52500,53200,48500,51500,200065,1129360.0,21929315.0
2017-11-30,50000,50900,47500,50900,257652,1116202.0,21929315.0
2017-12-01,49700,50200,48600,49700,94982,1089887.0,21929315.0
2017-12-04,50900,51900,49350,51300,127323,1124974.0,21929315.0
2017-12-05,51600,52700,50600,50800,54840,1114009.0,21929315.0
2017-12-06,51700,51700,49200,50200,74590,1100852.0,21929315.0
2017-12-07,50900,52100,50100,51100,100938,1120588.0,21929315.0
2017-12-08,51500,53000,51200,52700,127169,1155675.0,21929315.0
2017-12-11,54000,54100,51600,52600,104754,1153482.0,21929315.0
2017-12-12,52600,52800,50200,50200,105776,1100852.0,21929315.0
2017-12-13,49650,51500,49600,51000,70912,1118395.0,21929315.0
2017-12-14,51000,51400,50100,51100,54044,1120588.0,21929315.0
2017-12-15,51700,51700,48700,48700,87879,1067958.0,21929315.0
2017-12-18,50200,50800,49000,49250,52054,1080019.0,21929315.0
2017-12-19,49250,49750,46800,47100,68054,1032871.0,21929315.0
2017-12-20,47100,47500,45100,46500,53166,1019713.0,21929315.0
2017-12-21,45500,47400,44850,45000,57638,986819.0,21929315.0
2017-12-22,44800,47200,43800,47000,102452,1030678.0,21929315.0
2017-12-26,47250,48450,46050,46150,32014,1012038.0,21929315.0
2017-12-27,45500,46650,43550,44750,57367,981337.0,21929315.0
2017-12-28,45200,46600,44500,45400,50663,995591.0,21929315.0
2018-01-02,46650,49100,46350,49000,64573,1074536.0,21929315.0
2018-01-03,48900,49200,47750,49100,49391,1076729.0,21929315.0
2018-01-04,49500,49500,47400,47600,48788,1043835.0,21929315.0
2018-01-05,48200,48950,47600,48950,45221,1073440.0,21929315.0
2018-01-08,49100,49650,48000,49000,43206,1074536.0,21929315.0
2018-01-09,49150,49400,48200,48550,44807,1064668.0,21929315.0
2018-01-10,49050,52100,48850,51800,201928,1135939.0,21929315.0
2018-01-11,52700,53200,51400,52400,140513,1149096.0,21929315.0
2018-01-12,52700,52700,51000,51600,61753,1131553.0,21929315.0
2018-01-15,53000,53800,49100,52200,77965,1144710.0,21929315.0
2018-01-16,51700,53400,51700,52700,94106,1155675.0,21929315.0
2018-01-17,52800,61400,52400,60300,705112,1322338.0,21929315.0
2018-01-18,61200,61200,58700,59200,231995,1298215.0,21929315.0
2018-01-19,59200,64500,58500,63000,316647,1381547.0,21929315.0
2018-01-22,63500,65000,62300,63400,176830,1390319.0,21929315.0
2018-01-23,62900,63300,59400,60300,210415,1322338.0,21929315.0
2018-01-24,59900,61000,58600,60600,144475,1328916.0,21929315.0
2018-01-25,61000,61100,59700,60100,86746,1317952.0,21929315.0
2018-01-26,60100,63000,60100,62600,143086,1372775.0,21929315.0
2018-01-29,64700,64700,62000,62700,129370,1374968.0,21929315.0
2018-01-30,62600,62900,60600,61000,70734,1337688.0,21929315.0
2018-01-31,60000,63800,59900,63400,151460,1390319.0,21929315.0
2018-02-01,63000,68900,62400,67900,409966,1489000.0,21929315.0
2018-02-02,67700,68200,65600,66100,167289,1449528.0,21929315.0
2018-02-05,64500,66200,62000,62900,167382,1379354.0,21929315.0
2018-02-06,59200,63700,57200,63400,255659,1390319.0,21929315.0
2018-02-07,64700,65000,57700,57700,136372,1265321.0,21929315.0
2018-02-08,57200,60300,57200,59600,92147,1306987.0,21929315.0
2018-02-09,58300,64600,58000,62000,232891,1359618.0,21929315.0
2018-02-12,62800,65200,62700,63700,111695,1396897.0,21929315.0
2018-02-13,64900,64900,60700,60800,90662,1333302.0,21929315.0
2018-02-14,60800,63600,60700,62500,79004,1370582.0,21929315.0
2018-02-19,63000,64400,62700,62900,62122,1379354.0,21929315.0
2018-02-20,62900,63000,60300,60800,52549,1333302.0,21929315.0
2018-02-21,60800,61600,59500,61100,59079,1339881.0,21929315.0
2018-02-22,61100,61100,59800,59800,29139,1311373.0,21929315.0
2018-02-23,59800,60500,58500,60100,48525,1317952.0,21929315.0
2018-02-26,60800,61500,59600,60500,33391,1326724.0,21929315.0
2018-02-27,60800,61200,58600,59600,70196,1306987.0,21929315.0
2018-02-28,59600,59700,56500,56700,81075,1243392.0,21929315.0
2018-03-02,55600,58100,55600,57600,61428,1263129.0,21929315.0
2018-03-05,57500,60300,56900,59000,79103,1293830.0,21929315.0
2018-03-06,59200,61800,58800,59900,93595,1313566.0,21929315.0
2018-03-07,59300,60000,56800,57000,85814,1249971.0,21929315.0
2018-03-08,57800,59100,56800,57500,48926,1260936.0,21929315.0
2018-03-09,57900,64500,57800,62800,300155,1377161.0,21929315.0
2018-03-12,64000,67900,63600,65100,193351,1427598.0,21929315.0
2018-03-13,65200,67500,64800,66000,104221,1447335.0,21929315.0
2018-03-14,66100,66100,62100,62800,159280,1377161.0,21929315.0
2018-03-15,62800,66500,60700,66300,150447,1453914.0,21929315.0
2018-03-16,66300,66300,64100,65400,73482,1434177.0,21929315.0
2018-03-19,64900,65000,63400,63800,51587,1399090.0,21929315.0
2018-03-20,62800,66300,62800,65700,80141,1440756.0,21929315.0
2018-03-21,66600,66600,64700,64700,70374,1418827.0,21929315.0
2018-03-22,64700,67500,64100,65000,83508,1425405.0,21929315.0
2018-03-23,62300,64500,62000,62000,78011,1359618.0,21929315.0
2018-03-26,63500,65700,62500,65400,99692,1434177.0,21929315.0
2018-03-27,67000,68700,65400,68000,139088,1491193.0,21929315.0
2018-03-28,67500,72400,67300,71000,253049,1556981.0,21929315.0
2018-03-29,72500,72500,68500,69300,152732,1519702.0,21929315.0
2018-03-30,69300,69700,67100,67900,136520,1489000.0,21929315.0
2018-04-02,71000,74800,68800,69600,387952,1526280.0,21929315.0
2018-04-03,67100,68900,62900,63800,527200,1399090.0,21929315.0
2018-04-04,65300,66100,63100,63300,210855,1388126.0,21929315.0
2018-04-05,64100,64500,58800,60000,358987,1315759.0,21929315.0
2018-04-06,60000,61400,58600,58900,173992,1291637.0,21929315.0
2018-04-09,59600,62100,59200,61400,122552,1346460.0,21929315.0
2018-04-10,62100,62100,60100,61400,86175,1346460.0,21929315.0
2018-04-11,62400,62400,59800,60500,84795,1326724.0,21929315.0
2018-04-12,60900,60900,59000,59400,65839,1302601.0,21929315.0
2018-04-13,59100,61400,58500,61100,88286,1339881.0,21929315.0
2018-04-16,61900,62600,61100,62300,72357,1366196.0,21929315.0
2018-04-17,62800,62800,61700,62300,56300,1366196.0,21929315.0
2018-04-18,62500,64700,62100,62900,115090,1379354.0,21929315.0
2018-04-19,63300,63300,61600,62500,59506,1370582.0,21929315.0
2018-04-20,62600,62900,61300,61700,45230,1353039.0,21929315.0
2018-04-23,61200,61300,59300,59400,65830,1302601.0,21929315.0
2018-04-24,60000,62200,59600,59800,70138,1311373.0,21929315.0
2018-04-25,59600,61200,59200,60300,40862,1322338.0,21929315.0
2018-04-26,60200,61200,59800,60100,41044,1317952.0,21929315.0
2018-04-27,60400,60600,59900,60600,43063,1328916.0,21929315.0
2018-04-30,60100,60400,57900,59700,102791,1309180.0,21929315.0
2018-05-02,59000,59000,57000,57100,75327,1252164.0,21929315.0
2018-05-03,57500,57700,57000,57300,38614,1256550.0,21929315.0
2018-05-04,60000,60100,57800,57800,93182,1267514.0,21929315.0
2018-05-08,59400,59900,57600,58100,54314,1274093.0,21929315.0
2018-05-09,57600,58500,55900,57900,30031,1269707.0,21929315.0
2018-05-10,57400,58000,56600,56600,32648,1241199.0,21929315.0
2018-05-11,56500,58100,55300,55700,72820,1221463.0,21929315.0
2018-05-14,55800,56400,54000,54200,57738,1188569.0,21929315.0
2018-05-15,54000,54600,53200,53500,37001,1173218.0,21929315.0
2018-05-16,52100,59200,52100,58600,177364,1285058.0,21929315.0
2018-05-17,58600,59800,57000,58000,67478,1271900.0,21929315.0
2018-05-18,57500,59200,57200,57900,56529,1269707.0,21929315.0
2018-05-21,57900,58700,57200,57500,43873,1260936.0,21929315.0
2018-05-23,57100,57100,54700,54900,78343,1203919.0,21929315.0
2018-05-24,55400,56500,55000,55600,37144,1219270.0,21929315.0
2018-05-25,53900,55200,53400,53600,70818,1175411.0,21929315.0
2018-05-28,53700,54300,52700,53000,49809,1162254.0,21929315.0
2018-05-29,53100,55200,52200,54600,55139,1197341.0,21929315.0
2018-05-30,54600,54700,52500,54300,52170,1190762.0,21929315.0
2018-05-31,54200,54400,52500,53600,47007,1175411.0,21929315.0
2018-06-01,53600,54600,53200,54100,33799,1186376.0,21929315.0
2018-06-04,53800,55500,53300,55000,51672,1206112.0,21929315.0
2018-06-05,55500,55700,54000,55100,27742,1208305.0,21929315.0
2018-06-07,54700,55600,53800,53900,33380,1181990.0,21929315.0
2018-06-08,54300,54300,52600,52700,46193,1155675.0,21929315.0
2018-06-11,53300,53300,51900,52300,31828,1146903.0,21929315.0
2018-06-12,52300,52900,51500,51700,37507,1133746.0,21929315.0
2018-06-14,51300,51500,49200,49300,67222,1081115.0,21929315.0
2018-06-15,49250,50400,48250,48250,58277,1058089.0,21929315.0
2018-06-18,47900,48500,45700,46800,66404,1026292.0,21929315.0
2018-06-19,46850,47800,45750,45750,45244,1003266.0,21929315.0
2018-06-20,45300,46250,44550,45250,103833,992302.0,21929315.0
2018-06-21,45250,46750,44300,44850,73099,983530.0,21929315.0
2018-06-22,44850,45700,44150,45550,45411,998880.0,21929315.0
2018-06-25,45700,48950,45700,48500,82150,1063572.0,21929315.0
2018-06-26,48100,51800,46600,51700,107563,1133746.0,21929315.0
2018-06-27,51600,55000,51300,54000,197525,1184183.0,21929315.0
2018-06-28,54000,55600,52100,53800,143177,1179797.0,21929315.0
2018-06-29,53800,54500,50700,53300,102251,1168832.0,21929315.0
2018-07-02,53400,54400,51500,51500,47256,1129360.0,21929315.0
2018-07-03,50800,54200,49700,52600,77633,1153482.0,21929315.0
2018-07-04,51700,53300,51400,52000,34002,1140324.0,21929315.0
2018-07-05,51500,52300,49800,51000,45658,1118395.0,21929315.0
2018-07-06,50500,53500,50500,52600,37684,1153482.0,21929315.0
2018-07-09,52900,53000,51000,51500,28562,1129360.0,21929315.0
2018-07-10,51400,52500,51300,52000,21382,1140324.0,21929315.0
2018-07-11,51300,54300,50900,53600,46772,1175411.0,21929315.0
2018-07-12,53600,54300,53000,54200,22590,1188569.0,21929315.0
2018-07-13,54400,54600,53100,53100,22373,1164447.0,21929315.0
2018-07-16,53100,54300,52300,52500,25246,1151289.0,21929315.0
2018-07-17,53500,56400,53400,54900,99992,1203919.0,21929315.0
2018-07-18,54900,55500,54000,54900,37870,1203919.0,21929315.0
2018-07-19,54600,54700,51500,52200,51439,1144710.0,21929315.0
2018-07-20,52000,53600,50100,51900,42744,1138131.0,21929315.0
2018-07-23,51900,51900,49000,49000,45805,1074536.0,21929315.0
2018-07-24,50000,50000,47700,48300,49182,1059186.0,21929315.0
2018-07-25,48400,50600,47450,50200,68033,1100852.0,21929315.0
2018-07-26,49500,50900,48750,50000,29442,1096466.0,21929315.0
2018-07-27,50100,50500,49300,50100,14516,1098659.0,21929315.0
2018-07-30,50200,50200,48250,48800,23775,1070151.0,21929315.0
2018-07-31,49400,49900,47450,49900,41572,1094273.0,21929315.0
2018-08-01,49950,53200,49450,52300,75565,1146903.0,21929315.0
2018-08-02,52300,52400,49400,49600,49758,1087694.0,21929315.0
2018-08-03,49650,50400,49300,49650,22416,1088790.0,21929315.0
2018-08-06,49650,50900,48800,48800,22875,1070151.0,21929315.0
2018-08-07,48800,49150,48300,48650,11015,1066861.0,21929315.0
2018-08-08,49000,49150,47900,48400,24224,1061379.0,21929315.0
2018-08-09,48450,48750,47750,48000,17012,1052607.0,21929315.0
2018-08-10,48000,48250,47500,47950,14953,1051511.0,21929315.0
2018-08-13,47050,47900,44900,45450,50282,996687.0,21929315.0
2018-08-14,46050,46400,44700,44950,23291,985723.0,21929315.0
2018-08-16,43900,44600,43250,43950,29770,963793.0,21929315.0
2018-08-17,43650,45550,43650,44250,45325,970372.0,21929315.0
2018-08-20,44600,44900,42850,43200,39403,947346.0,21929315.0
2018-08-21,43700,43800,42900,43700,32593,958311.0,21929315.0
2018-08-22,44100,44100,42450,42500,68910,931996.0,21929315.0
2018-08-23,43050,45250,43050,44100,98296,967083.0,21929315.0
2018-08-24,44150,45150,43400,44400,36233,973662.0,21929315.0
2018-08-27,44700,45450,44250,45450,35602,996687.0,21929315.0
2018-08-28,45550,46100,45200,45200,24982,991205.0,21929315.0
2018-08-29,45250,46050,44650,45150,25168,990109.0,21929315.0
2018-08-30,46400,46800,44850,45000,46769,986819.0,21929315.0
2018-08-31,44550,44800,43950,44300,34543,971469.0,21929315.0
2018-09-03,44600,44950,43900,44100,30572,967083.0,21929315.0
2018-09-04,44400,44400,43200,43450,72815,952829.0,21929315.0
2018-09-05,43850,44900,43500,44250,70415,970372.0,21929315.0
2018-09-06,44250,44800,43600,44200,33655,969276.0,21929315.0
2018-09-07,44400,44950,43500,43850,22130,961600.0,21929315.0
2018-09-10,43500,43900,42800,43200,28458,947346.0,21929315.0
2018-09-11,43000,43950,42900,43500,20066,953925.0,21929315.0
2018-09-12,43650,43850,42800,43200,16278,947346.0,21929315.0
2018-09-13,43950,43950,42600,43350,19276,950636.0,21929315.0
2018-09-14,43600,43850,43250,43650,25345,957215.0,21929315.0
2018-09-17,44100,44100,42700,42800,17400,938575.0,21929315.0
2018-09-18,42750,42800,42050,42250,20843,926514.0,21929315.0
2018-09-19,42500,42600,41200,41400,29348,907874.0,21929315.0
2018-09-20,41400,42000,40350,40600,27286,890330.0,21929315.0
2018-09-21,40400,41550,40400,40750,19508,893620.0,21929315.0
2018-09-27,41300,42250,40550,42050,23694,922128.0,21929315.0
2018-09-28,42100,42700,41450,42350,16882,928706.0,21929315.0
2018-10-01,42500,43300,42450,42750,32822,937478.0,21929315.0
2018-10-02,42450,42850,41100,41100,26435,901295.0,21929315.0
2018-10-04,41050,41750,37250,37350,90562,819060.0,21929315.0
2018-10-05,37000,37750,36000,36700,57976,804806.0,21929315.0
2018-10-08,36200,36900,36000,36150,27514,792745.0,21929315.0
2018-10-10,35750,36600,32500,32600,78658,714896.0,21929315.0
2018-10-11,31050,32600,31050,31550,41110,691870.0,21929315.0
2018-10-12,30700,33500,30700,32900,47744,721474.0,21929315.0
2018-10-15,32400,32600,31500,31800,25571,697352.0,21929315.0
2018-10-16,31700,32450,31350,31800,18519,697352.0,21929315.0
2018-10-17,32200,33200,31850,32350,23279,709413.0,21929315.0
2018-10-18,32200,32200,30800,31250,24325,685291.0,21929315.0
2018-10-19,30700,33450,30500,33000,47809,723667.0,21929315.0
2018-10-22,32500,33900,31850,32050,46351,702835.0,21929315.0
2018-10-23,32100,32100,30200,30350,43258,665555.0,21929315.0
2018-10-24,30400,30800,27900,28200,69193,618407.0,21929315.0
2018-10-25,27100,27850,26650,27300,48732,598670.0,21929315.0
2018-10-26,27650,27650,25600,26600,64267,583320.0,21929315.0
2018-10-29,26600,26600,24250,24250,50067,531786.0,21929315.0
2018-10-30,22950,25850,22950,25100,51438,550426.0,21929315.0
2018-10-31,25200,25450,24500,24550,48208,538365.0,21929315.0
2018-11-01,24700,26200,24700,25350,32185,555908.0,21929315.0
2018-11-02,26050,26900,25850,26800,57363,587706.0,21929315.0
2018-11-05,26700,26700,25750,26600,37896,583320.0,21929315.0
2018-11-06,26900,26900,26050,26450,25388,580030.0,21929315.0
2018-11-07,27250,27850,24400,24600,154253,539461.0,21929315.0
2018-11-08,25200,25750,25200,25600,58497,561390.0,21929315.0
2018-11-09,25600,26400,25400,25850,49628,566873.0,21929315.0
2018-11-12,26100,26350,25050,25050,39206,549329.0,21929315.0
2018-11-13,24500,24650,23600,24350,62631,533979.0,21929315.0
2018-11-14,24400,24900,24150,24700,24165,541654.0,21929315.0
2018-11-15,25450,26550,25100,26200,135636,574548.0,21929315.0
2018-11-16,26350,28200,26200,26600,174679,583320.0,21929315.0
2018-11-19,26700,27400,25550,26150,125576,573452.0,21929315.0
2018-11-20,25350,25750,25050,25250,73543,553715.0,21929315.0
2018-11-21,24800,30750,24650,29100,877710,638143.0,21929315.0
2018-11-22,29900,30950,28050,28050,493681,615117.0,21929315.0
2018-11-23,28300,28700,27550,27800,163521,609635.0,21929315.0
2018-11-26,27800,28100,27200,27600,112339,605249.0,21929315.0
2018-11-27,27600,28700,27250,28050,150894,615117.0,21929315.0
2018-11-28,28350,29350,28150,28700,155244,629371.0,21929315.0
2018-11-29,29100,29150,27650,27650,98971,606346.0,21929315.0
2018-11-30,27800,28850,27650,28450,93316,623889.0,21929315.0
2018-12-03,29000,29400,28200,28450,98521,623889.0,21929315.0
2018-12-04,28650,28650,27900,28050,54033,615117.0,21929315.0
2018-12-05,27450,27550,27000,27250,57200,597574.0,21929315.0
2018-12-06,27300,27350,25350,25550,88246,560294.0,21929315.0
2018-12-07,25800,26300,25650,26050,41756,571259.0,21929315.0
2018-12-10,25450,26250,25250,25400,50729,557005.0,21929315.0
2018-12-11,25600,25750,25150,25150,37588,551522.0,21929315.0
2018-12-12,25250,26600,25250,26400,74336,578934.0,21929315.0
2018-12-13,26400,27250,25950,26800,62772,587706.0,21929315.0
2018-12-14,26800,26850,25850,26350,36984,577837.0,21929315.0
2018-12-17,26000,26150,25450,25850,30672,566873.0,21929315.0
2018-12-18,25450,26800,25300,26600,62683,583320.0,21929315.0
2018-12-19,26500,26750,26300,26500,31638,581127.0,21929315.0
2018-12-20,26500,26800,25850,25950,30630,569066.0,21929315.0
2018-12-21,25700,26000,25600,25600,28732,561390.0,21929315.0
2018-12-24,25600,25800,25350,25600,22869,561390.0,21929315.0
2018-12-26,25000,25400,24800,25000,33998,548233.0,21929315.0
2018-12-27,25500,26500,25450,26500,45080,581127.0,21929315.0
2018-12-28,26450,27150,26450,26850,49579,588802.0,21929315.0
2019-01-02,27200,27350,25150,25150,56389,551522.0,21929315.0
2019-01-03,25050,25450,24150,24250,55662,531786.0,21929315.0
2019-01-04,24000,24150,22950,23750,71203,520821.0,21929315.0
2019-01-07,24300,24300,23850,24000,39904,526304.0,21929315.0
2019-01-08,24100,25150,24100,24250,68371,531786.0,21929315.0
2019-01-09,24350,24650,24250,24550,43182,538365.0,21929315.0
2019-01-10,24700,24750,24200,24700,38311,541654.0,21929315.0
2019-01-11,24700,24750,24400,24500,26130,537268.0,21929315.0
2019-01-14,24500,25500,24500,24850,50523,544943.0,21929315.0
2019-01-15,25000,25200,24850,25050,25134,549329.0,21929315.0
2019-01-16,25150,25150,24300,24400,58021,535075.0,21929315.0
2019-01-17,24550,24650,24000,24050,54192,527400.0,21929315.0
2019-01-18,24200,24400,23950,24400,28485,535075.0,21929315.0
2019-01-21,24500,24750,24400,24500,40220,537268.0,21929315.0
2019-01-22,24550,25300,24400,25200,70308,552619.0,21929315.0
2019-01-23,25200,27500,25000,26400,246713,578934.0,21929315.0
2019-01-24,26650,26650,25800,26350,65625,577837.0,21929315.0
2019-01-25,26350,26650,26000,26450,72275,580030.0,21929315.0
2019-01-28,26700,26700,26200,26500,47323,581127.0,21929315.0
2019-01-29,26650,27000,25750,26050,89686,571259.0,21929315.0
2019-01-30,27050,27350,26400,26700,116536,585513.0,21929315.0
2019-01-31,26800,27000,26450,26850,55530,588802.0,21929315.0
2019-02-01,26800,28150,26700,27750,146146,608538.0,21929315.0
2019-02-07,27800,27800,26550,26650,124983,584416.0,21929315.0
2019-02-08,26250,26400,25600,26400,97818,578934.0,21929315.0
2019-02-11,26500,26700,25850,26700,49121,585513.0,21929315.0
2019-02-12,26900,27250,26750,27050,62478,593188.0,21929315.0
2019-02-13,27100,27450,26800,26950,55642,590995.0,21929315.0
2019-02-14,27250,28300,27100,27250,156320,597574.0,21929315.0
2019-02-15,27800,30750,27700,30050,725696,658976.0,21929315.0
2019-02-18,30350,30400,29350,29450,224908,645818.0,21929315.0
2019-02-19,29600,30100,29000,30100,126412,660072.0,21929315.0
2019-02-20,30000,32900,29850,32300,518663,708317.0,21929315.0
2019-02-21,32850,34200,32350,33000,369231,723667.0,21929315.0
2019-02-22,33100,35000,33050,33700,268353,739018.0,21929315.0
2019-02-25,34000,34000,32800,33400,139915,732439.0,21929315.0
2019-02-26,33900,33900,33100,33400,96537,732439.0,21929315.0
2019-02-27,33200,33500,32400,33300,93367,730246.0,21929315.0
2019-02-28,32850,33250,31200,31200,117019,684195.0,21929315.0
2019-03-04,32500,32800,32000,32600,80067,714896.0,21929315.0
2019-03-05,32150,32900,31550,31600,50903,692966.0,21929315.0
2019-03-06,31650,31800,30500,31250,103449,685291.0,21929315.0
2019-03-07,31200,32450,30600,31450,107414,689677.0,21929315.0
2019-03-08,31300,33150,31000,32650,185103,715992.0,21929315.0
2019-03-11,33000,33150,31250,32200,86448,706124.0,21929315.0
2019-03-12,32700,32700,31250,31250,105966,685291.0,21929315.0
2019-03-13,31250,31550,29900,30800,90281,675423.0,21929315.0
2019-03-14,30850,31350,30150,31200,76269,684195.0,21929315.0
2019-03-15,31150,32850,30650,32450,170123,711606.0,21929315.0
2019-03-18,33000,33850,32900,33300,136657,730246.0,21929315.0
2019-03-19,34000,34800,33600,33600,180349,736825.0,21929315.0
2019-03-20,33650,33650,32200,32850,133646,720378.0,21929315.0
2019-03-21,32850,33250,31950,32450,63955,711606.0,21929315.0
2019-03-22,32150,33000,31650,31900,59339,699545.0,21929315.0
2019-03-25,31750,31750,30650,30650,63989,672134.0,21929315.0
2019-03-26,30700,31750,30700,31200,47473,684195.0,21929315.0
2019-03-27,31300,31550,29800,29900,145752,655687.0,21929315.0
2019-03-28,29900,30200,28950,29900,103864,655687.0,21929315.0
2019-03-29,29450,30300,29000,30100,64112,660072.0,21929315.0
2019-04-01,30100,30300,29700,30150,47780,661169.0,21929315.0
2019-04-02,30450,30600,29700,29750,40573,652397.0,21929315.0
2019-04-03,29850,30150,29600,30150,43447,661169.0,21929315.0
2019-04-04,30150,30650,29900,30650,50786,672134.0,21929315.0
2019-04-05,30950,31050,29850,30200,86597,662265.0,21929315.0
2019-04-08,30250,31150,30250,30600,75161,671037.0,21929315.0
2019-04-09,30750,31300,29950,30900,65272,677616.0,21929315.0
2019-04-10,30900,31000,30500,30950,33700,678712.0,21929315.0
2019-04-11,31050,31300,30750,31000,44485,679809.0,21929315.0
2019-04-12,30750,32400,30550,32300,137567,708317.0,21929315.0
2019-04-15,32900,34550,32700,34300,306006,752176.0,21929315.0
2019-04-16,34550,34650,33050,33400,116273,732439.0,21929315.0
2019-04-17,33450,33800,32850,32950,77425,722571.0,21929315.0
2019-04-18,32950,33150,31550,31850,84956,698449.0,21929315.0
2019-04-19,31850,33750,31850,33000,117419,723667.0,21929315.0
2019-04-22,32800,33400,32500,32700,35421,717089.0,21929315.0
2019-04-23,32500,32950,32100,32650,36475,715992.0,21929315.0
2019-04-24,32700,32950,31950,32200,36954,706124.0,21929315.0
2019-04-25,32350,32500,31650,31750,30849,696256.0,21929315.0
2019-04-26,31750,32400,31050,31350,37866,687484.0,21929315.0
2019-04-29,31350,31600,30900,31500,33215,690773.0,21929315.0
2019-04-30,31800,31850,30100,30250,80295,663362.0,21929315.0
2019-05-02,30000,30800,29950,30500,33076,668844.0,21929315.0
2019-05-03,30700,30700,30150,30450,23491,667748.0,21929315.0
2019-05-07,29700,29950,29300,29450,38597,645818.0,21929315.0
2019-05-08,29200,29850,28800,28950,39422,634854.0,21929315.0
2019-05-09,28850,29350,26800,26900,123147,589899.0,21929315.0
2019-05-10,26600,27500,26400,27050,54816,593188.0,21929315.0
2019-05-13,26550,26800,25050,25050,103270,549329.0,21929315.0
2019-05-14,24900,25800,24750,25050,77950,549329.0,21929315.0
2019-05-15,25300,26400,25150,26400,63002,578934.0,21929315.0
2019-05-16,26600,26600,25500,25700,40102,563583.0,21929315.0
2019-05-17,25900,26400,25600,25650,35357,562487.0,21929315.0
2019-05-20,25500,25950,25250,25450,27576,558101.0,21929315.0
2019-05-21,25700,25700,24500,24750,52864,542751.0,21929315.0
2019-05-22,24800,25000,24200,24900,31014,546040.0,21929315.0
2019-05-23,24500,24500,23250,23600,77758,517532.0,21929315.0
2019-05-24,23550,23600,22500,22900,68610,502181.0,21929315.0
