진도(088790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-07-28,2188,2219,2115,2117,38870,20550.0,10024319.0
2009-07-29,2115,2208,2105,2117,20880,20550.0,10024319.0
2009-07-30,2116,2178,2116,2168,13171,21051.0,10024319.0
2009-07-31,2230,2230,2127,2168,21840,21051.0,10024319.0
2009-08-03,2204,2204,2060,2091,36721,20299.0,10024319.0
2009-08-04,2115,2136,2084,2117,31111,20550.0,10024319.0
2009-08-05,2115,2157,2084,2148,10400,20851.0,10024319.0
2009-08-06,2090,2141,2059,2081,15282,20199.0,10024319.0
2009-08-07,2064,2115,2012,2024,73180,19648.0,10024319.0
2009-08-10,2074,2074,2033,2055,29390,19948.0,10024319.0
2009-08-11,2064,2105,2002,2107,173445,20450.0,10024319.0
2009-08-12,2105,2157,2084,2138,22500,20750.0,10024319.0
2009-08-13,2151,2151,2100,2143,14800,20800.0,10024319.0
2009-08-14,2137,2158,2106,2127,26960,20650.0,10024319.0
2009-08-17,2157,2167,2053,2117,62740,20550.0,10024319.0
2009-08-18,2116,2116,2013,2096,40080,20349.0,10024319.0
2009-08-19,2106,2106,2054,2065,4230,20049.0,10024319.0
2009-08-20,2060,2142,2049,2060,10200,19999.0,10024319.0
2009-08-21,2064,2105,2022,2055,22800,19948.0,10024319.0
2009-08-24,1977,2049,1977,2060,29250,19999.0,10024319.0
2009-08-25,2054,2116,1982,2096,9491,20349.0,10024319.0
2009-08-26,2096,2116,2023,2065,28388,20049.0,10024319.0
2009-08-27,2022,2084,1950,2014,33160,19547.0,10024319.0
2009-08-28,2007,2027,1976,1988,15670,19297.0,10024319.0
2009-08-31,1977,1998,1925,1977,24749,19197.0,10024319.0
2009-09-01,1961,1961,1879,1900,17891,18445.0,10024319.0
2009-09-02,1919,2053,1909,1952,21630,18946.0,10024319.0
2009-09-03,1960,1960,1919,1952,7160,18946.0,10024319.0
2009-09-04,2007,2007,1914,1957,4220,18996.0,10024319.0
2009-09-07,1946,2008,1925,1977,710,19197.0,10024319.0
2009-09-08,1967,2018,1771,1946,27756,18896.0,10024319.0
2009-09-09,1868,2022,1857,1962,8864,19046.0,10024319.0
2009-09-10,1869,1941,1858,1941,19650,18846.0,10024319.0
2009-09-11,1919,2033,1919,1952,10880,18946.0,10024319.0
2009-09-14,1920,2003,1879,1972,12190,19146.0,10024319.0
2009-09-15,2027,2027,1863,1957,3430,18996.0,10024319.0
2009-09-16,1961,1961,1879,1910,19160,18545.0,10024319.0
2009-09-17,1951,1951,1879,1910,3380,18545.0,10024319.0
2009-09-18,1915,1925,1853,1936,10480,18796.0,10024319.0
2009-09-21,1930,1941,1858,1910,3400,18545.0,10024319.0
2009-09-22,1920,1920,1869,1910,6300,18545.0,10024319.0
2009-09-23,1899,1909,1837,1859,15750,18044.0,10024319.0
2009-09-24,1888,1888,1806,1859,6950,18044.0,10024319.0
2009-09-25,1842,1852,1801,1854,16681,17994.0,10024319.0
2009-09-28,1826,1826,1754,1766,15420,17142.0,10024319.0
2009-09-29,1858,1858,1755,1807,10760,17543.0,10024319.0
2009-09-30,1802,1832,1760,1843,14470,17893.0,10024319.0
2009-10-01,1838,1848,1786,1848,8810,17944.0,10024319.0
2009-10-05,1879,2044,1848,1848,27590,17944.0,10024319.0
2009-10-06,1889,1910,1807,1869,4730,18144.0,10024319.0
2009-10-07,1868,1868,1816,1859,6210,18044.0,10024319.0
2009-10-08,1852,1904,1759,1854,5710,17994.0,10024319.0
2009-10-09,1848,1900,1838,1879,2460,18244.0,10024319.0
2009-10-12,1955,1955,1842,1885,2530,18294.0,10024319.0
2009-10-13,1879,1889,1848,1869,1060,18144.0,10024319.0
2009-10-14,1800,1862,1749,1771,12540,17192.0,10024319.0
2009-10-15,1765,1869,1765,1838,11020,17843.0,10024319.0
2009-10-16,1838,1869,1807,1869,3710,18144.0,10024319.0
2009-10-19,1862,1862,1800,1833,3030,17793.0,10024319.0
2009-10-20,1826,1857,1795,1859,9900,18044.0,10024319.0
2009-10-21,1812,1894,1802,1843,21560,17893.0,10024319.0
2009-10-22,1832,1832,1802,1843,5900,17893.0,10024319.0
2009-10-23,1775,1847,1764,1828,11920,17743.0,10024319.0
2009-10-26,1847,1847,1785,1828,3100,17743.0,10024319.0
2009-10-27,1894,1894,1729,1812,13950,17593.0,10024319.0
2009-10-28,1807,1827,1745,1807,10210,17543.0,10024319.0
2009-10-29,1786,1786,1652,1776,14020,17242.0,10024319.0
2009-10-30,1667,1770,1667,1719,7060,16690.0,10024319.0
2009-11-02,1714,1848,1714,1755,7470,17041.0,10024319.0
2009-11-03,1760,1781,1626,1750,11510,16991.0,10024319.0
2009-11-04,1723,1754,1692,1704,7940,16540.0,10024319.0
2009-11-05,1702,1702,1651,1704,14970,16540.0,10024319.0
2009-11-06,1647,1719,1626,1688,11500,16390.0,10024319.0
2009-11-09,1693,1693,1621,1652,7460,16039.0,10024319.0
2009-11-10,1656,1666,1604,1668,9880,16189.0,10024319.0
2009-11-11,1662,1683,1631,1683,6140,16340.0,10024319.0
2009-11-12,1652,1755,1652,1714,16010,16640.0,10024319.0
2009-11-13,1707,1728,1656,1709,11813,16590.0,10024319.0
2009-11-16,1683,1683,1641,1652,14963,16039.0,10024319.0
2009-11-17,1678,1678,1636,1688,12900,16390.0,10024319.0
2009-11-18,1714,1714,1672,1714,7700,16640.0,10024319.0
2009-11-19,1714,1714,1610,1683,5170,16340.0,10024319.0
2009-11-20,1600,1693,1600,1683,9420,16340.0,10024319.0
2009-11-23,1692,1692,1651,1673,11310,16239.0,10024319.0
2009-11-24,1678,1698,1647,1688,5250,16390.0,10024319.0
2009-11-25,1662,1693,1662,1683,1860,16340.0,10024319.0
2009-11-26,1707,1707,1646,1668,12850,16189.0,10024319.0
2009-11-27,1661,1702,1599,1673,11600,16239.0,10024319.0
2009-11-30,1671,1682,1640,1673,4541,16239.0,10024319.0
2009-12-01,1672,1755,1621,1693,13400,16440.0,10024319.0
2009-12-02,1641,1714,1641,1693,13200,16440.0,10024319.0
2009-12-03,1662,1693,1621,1652,8960,16039.0,10024319.0
2009-12-04,1652,1755,1652,1745,14710,16941.0,10024319.0
2009-12-07,1738,1769,1666,1740,4550,16891.0,10024319.0
2009-12-08,1693,1734,1693,1724,2750,16741.0,10024319.0
2009-12-09,1719,1739,1647,1719,13750,16690.0,10024319.0
2009-12-10,1724,1724,1672,1714,4210,16640.0,10024319.0
2009-12-11,1745,1745,1683,1745,7450,16941.0,10024319.0
2009-12-14,1776,1776,1693,1745,16640,16941.0,10024319.0
2009-12-15,1781,1781,1698,1750,3020,16991.0,10024319.0
2009-12-16,1760,1760,1709,1750,8480,16991.0,10024319.0
2009-12-17,1749,1759,1739,1771,12260,17192.0,10024319.0
2009-12-18,1812,1812,1750,1781,2150,17292.0,10024319.0
2009-12-21,1776,1838,1776,1838,8360,17843.0,10024319.0
2009-12-22,1837,2095,1837,2014,115515,19547.0,10024319.0
2009-12-23,2008,2059,1863,1874,29040,18194.0,10024319.0
2009-12-24,1895,1998,1874,1998,36650,19397.0,10024319.0
2009-12-28,1991,2126,1919,1921,19583,18645.0,10024319.0
2009-12-29,1920,1982,1869,1900,12237,18445.0,10024319.0
2009-12-30,1909,1960,1868,1890,6455,18345.0,10024319.0
2010-01-04,2002,2002,1929,1931,11563,18745.0,10024319.0
2010-01-05,1940,1981,1899,1962,5493,19046.0,10024319.0
2010-01-06,1972,1972,1910,1972,13685,19146.0,10024319.0
2010-01-07,1950,1991,1919,1983,7345,19247.0,10024319.0
2010-01-08,1991,1991,1950,1962,15233,19046.0,10024319.0
2010-01-11,1977,1987,1946,1998,23242,19397.0,10024319.0
2010-01-12,2002,2229,1991,2179,106646,21151.0,10024319.0
2010-01-13,2158,2158,2023,2034,28020,19748.0,10024319.0
2010-01-14,2115,2115,2002,2024,45081,19648.0,10024319.0
2010-01-15,2053,2053,1991,2055,7859,19948.0,10024319.0
2010-01-18,2039,2142,2039,2132,31610,20700.0,10024319.0
2010-01-19,2065,2261,2065,2168,8970,21051.0,10024319.0
2010-01-20,2034,2209,2034,2158,30260,20951.0,10024319.0
2010-01-21,2162,2193,2110,2205,12600,21402.0,10024319.0
2010-01-22,2152,2265,2110,2246,23640,21803.0,10024319.0
2010-01-25,2177,2446,2177,2241,56430,21753.0,10024319.0
2010-01-26,2239,2373,2198,2272,40341,22054.0,10024319.0
2010-01-27,2265,2348,2203,2277,24690,22104.0,10024319.0
2010-01-28,2167,2322,2167,2272,42121,22054.0,10024319.0
2010-01-29,2215,2256,2184,2256,30040,21903.0,10024319.0
2010-02-01,2214,2317,2162,2267,22390,22003.0,10024319.0
2010-02-02,2183,2316,2183,2205,45776,21402.0,10024319.0
2010-02-03,2251,2364,2199,2251,45820,21853.0,10024319.0
2010-02-04,2220,2302,2168,2220,41987,21552.0,10024319.0
2010-02-05,2012,2250,1991,1993,61731,19347.0,10024319.0
2010-02-08,1738,1779,1687,1699,418611,16490.0,10024319.0
2010-02-09,1693,1858,1631,1776,181756,17242.0,10024319.0
2010-02-10,1776,2034,1776,1972,94182,19146.0,10024319.0
2010-02-11,1961,2096,1900,1910,75240,18545.0,10024319.0
2010-02-12,1920,2013,1920,1941,36490,18846.0,10024319.0
2010-02-16,1935,2007,1935,1988,40591,19297.0,10024319.0
2010-02-17,2017,2017,1955,1988,31323,19297.0,10024319.0
2010-02-18,2070,2070,2008,2039,24680,19798.0,10024319.0
2010-02-19,2033,2033,1981,1993,8243,19347.0,10024319.0
2010-02-22,1991,2033,1960,1962,9290,19046.0,10024319.0
2010-02-23,1961,1982,1941,1972,3510,19146.0,10024319.0
2010-02-24,1971,2012,1971,2014,1530,19547.0,10024319.0
2010-02-25,2012,2012,1940,1962,3390,19046.0,10024319.0
2010-02-26,1961,1972,1961,1972,13670,19146.0,10024319.0
2010-03-02,2008,2008,1853,1977,11610,19197.0,10024319.0
2010-03-03,1966,1966,1894,1905,4389,18495.0,10024319.0
2010-03-04,1905,1905,1802,1905,16270,18495.0,10024319.0
2010-03-05,1929,1929,1702,1921,6460,18645.0,10024319.0
2010-03-08,1914,1945,1852,1957,11050,18996.0,10024319.0
2010-03-09,1960,1960,1909,1962,10550,19046.0,10024319.0
2010-03-10,1919,1991,1909,1983,6760,19247.0,10024319.0
2010-03-11,1879,1972,1879,1900,6340,18445.0,10024319.0
2010-03-12,1900,1930,1869,1900,2060,18445.0,10024319.0
2010-03-15,1900,1900,1807,1900,17810,18445.0,10024319.0
2010-03-16,1826,1919,1826,1921,15830,18645.0,10024319.0
2010-03-17,1929,1960,1909,1952,4580,18946.0,10024319.0
2010-03-18,1929,1950,1929,1952,1210,18946.0,10024319.0
2010-03-19,1950,1950,1909,1952,8170,18946.0,10024319.0
2010-03-22,1946,1946,1884,1936,13950,18796.0,10024319.0
2010-03-23,1894,1925,1884,1915,24020,18595.0,10024319.0
2010-03-24,1909,1960,1878,1921,14570,18645.0,10024319.0
2010-03-25,1884,1956,1874,1936,22380,18796.0,10024319.0
2010-03-26,1940,1960,1940,1962,7121,19046.0,10024319.0
2010-03-29,2034,2034,1930,1972,21523,19146.0,10024319.0
2010-03-30,2008,2039,1987,2029,7550,19698.0,10024319.0
2010-03-31,2054,2158,1982,2065,32880,20049.0,10024319.0
2010-04-01,2116,2364,2116,2261,38259,21953.0,10024319.0
2010-04-02,2265,2317,2131,2267,13847,22003.0,10024319.0
2010-04-05,2363,2446,2126,2272,64850,22054.0,10024319.0
2010-04-06,2271,2354,2271,2292,18230,22254.0,10024319.0
2010-04-07,2292,2333,2209,2282,3590,22154.0,10024319.0
2010-04-08,2183,2256,2183,2194,5210,21302.0,10024319.0
2010-04-09,2306,2306,2131,2205,4210,21402.0,10024319.0
2010-04-12,2193,2286,2162,2215,8410,21502.0,10024319.0
2010-04-13,2234,2234,2131,2215,4060,21502.0,10024319.0
2010-04-14,2167,2250,2095,2148,25950,20851.0,10024319.0
2010-04-15,2198,2198,2064,2148,15630,20851.0,10024319.0
2010-04-16,2147,2230,2096,2230,11310,21653.0,10024319.0
2010-04-19,2220,2261,2147,2230,28940,21653.0,10024319.0
2010-04-20,2261,2261,2189,2251,53300,21853.0,10024319.0
2010-04-21,2220,2375,2220,2261,22210,21953.0,10024319.0
2010-04-22,2255,2358,2193,2370,56110,23006.0,10024319.0
2010-04-23,0,0,0,2370,0,23006.0,10024319.0
2010-04-26,0,0,0,2370,0,,
2010-04-27,0,0,0,2370,0,,
2010-04-28,0,0,0,2370,0,,
2010-04-29,0,0,0,2370,0,,
2010-04-30,0,0,0,2370,0,,
2010-05-03,0,0,0,2370,0,,
2010-05-04,0,0,0,2370,0,,
2010-05-06,0,0,0,2370,0,,
2010-05-07,0,0,0,2370,0,,
2010-05-10,0,0,0,2370,0,,
2010-05-11,0,0,0,2370,0,,
2010-05-12,0,0,0,2370,0,,
2010-05-13,0,0,0,2370,0,,
2010-05-14,0,0,0,2375,0,,
2010-05-17,2375,2730,2105,2405,678358,24108.0,10024319.0
2010-05-18,2450,2630,2260,2580,140861,25863.0,10024319.0
2010-05-19,2570,2630,2360,2520,42186,25261.0,10024319.0
2010-05-20,2465,2500,2330,2385,24240,23908.0,10024319.0
2010-05-24,2475,2475,2210,2220,22780,22254.0,10024319.0
2010-05-25,2170,2185,1950,2110,84950,21151.0,10024319.0
2010-05-26,2025,2200,2025,2150,16880,21552.0,10024319.0
2010-05-27,2190,2225,2125,2185,21380,21903.0,10024319.0
2010-05-28,2190,2340,2190,2300,32531,23056.0,10024319.0
2010-05-31,2250,2450,2250,2350,30680,23557.0,10024319.0
2010-06-01,2400,2400,2260,2350,58650,23557.0,10024319.0
2010-06-03,2275,2535,2275,2390,2114,23958.0,10024319.0
2010-06-04,2400,2400,2370,2400,8950,24058.0,10024319.0
2010-06-07,2385,2385,2190,2280,4970,22855.0,10024319.0
2010-06-08,2380,2380,2280,2355,3780,23607.0,10024319.0
2010-06-09,2380,2380,2300,2360,5780,23657.0,10024319.0
2010-06-10,2400,2400,2320,2385,1750,23908.0,10024319.0
2010-06-11,2390,2420,2375,2420,37090,24259.0,10024319.0
2010-06-14,2420,2440,2355,2400,13220,24058.0,10024319.0
2010-06-15,2360,2360,2300,2330,12970,23357.0,10024319.0
2010-06-16,2330,2350,2285,2300,5560,23056.0,10024319.0
2010-06-17,2330,2330,2180,2260,13350,22655.0,10024319.0
2010-06-18,2220,2300,2200,2300,15560,23056.0,10024319.0
2010-06-21,2300,2300,2250,2265,3040,22705.0,10024319.0
2010-06-22,2385,2385,2240,2380,2830,23858.0,10024319.0
2010-06-23,2400,2435,2250,2250,5630,22555.0,10024319.0
2010-06-24,2330,2330,2255,2295,303,23006.0,10024319.0
2010-06-25,2290,2290,2260,2290,450,22956.0,10024319.0
2010-06-28,2365,2365,2200,2285,7780,22906.0,10024319.0
2010-06-29,2200,2285,2195,2250,10170,22555.0,10024319.0
2010-06-30,2300,2300,2155,2210,9740,22154.0,10024319.0
2010-07-01,2200,2280,2130,2255,9820,22605.0,10024319.0
2010-07-02,2280,2280,2275,2275,300,22805.0,10024319.0
2010-07-05,2200,2265,2200,2200,14060,22054.0,10024319.0
2010-07-06,2200,2255,2200,2250,20430,22555.0,10024319.0
2010-07-07,2165,2240,2165,2215,16530,22204.0,10024319.0
2010-07-08,2265,2265,2160,2200,2350,22054.0,10024319.0
2010-07-09,2210,2300,2170,2215,2180,22204.0,10024319.0
2010-07-12,2245,2245,2200,2230,3920,22354.0,10024319.0
2010-07-13,2280,2280,2230,2240,6200,22454.0,10024319.0
2010-07-14,2285,2285,2200,2235,27440,22404.0,10024319.0
2010-07-15,1955,2230,1955,2230,10250,22354.0,10024319.0
2010-07-16,2225,2225,2150,2215,600,22204.0,10024319.0
2010-07-19,2200,2200,2150,2150,13750,21552.0,10024319.0
2010-07-20,2160,2200,2160,2170,3200,21753.0,10024319.0
2010-07-21,2200,2240,2200,2235,1240,22404.0,10024319.0
2010-07-22,2150,2240,2150,2200,2220,22054.0,10024319.0
2010-07-23,2215,2215,2150,2195,6150,22003.0,10024319.0
2010-07-26,2130,2225,2130,2220,1240,22254.0,10024319.0
2010-07-27,2200,2220,2190,2220,5580,22254.0,10024319.0
2010-07-28,2220,2230,2190,2200,1550,22054.0,10024319.0
2010-07-29,2250,2250,2140,2220,2710,22254.0,10024319.0
2010-07-30,2190,2295,2190,2260,1550,22655.0,10024319.0
2010-08-02,2285,2285,2160,2230,1370,22354.0,10024319.0
2010-08-03,2230,2280,2200,2235,960,22404.0,10024319.0
2010-08-04,2250,2250,2165,2225,5650,22304.0,10024319.0
2010-08-05,2250,2250,2170,2240,1440,22454.0,10024319.0
2010-08-06,2190,2240,2190,2230,5370,22354.0,10024319.0
2010-08-09,2150,2250,2150,2230,1810,22354.0,10024319.0
2010-08-10,2180,2235,2180,2230,1360,22354.0,10024319.0
2010-08-11,2220,2240,2200,2200,17190,22054.0,10024319.0
2010-08-12,2210,2210,2120,2200,2860,22054.0,10024319.0
2010-08-13,2245,2245,2150,2200,6060,22054.0,10024319.0
2010-08-16,2150,2210,2150,2210,6480,22154.0,10024319.0
2010-08-17,2200,2210,2180,2210,4980,22154.0,10024319.0
2010-08-18,2110,2245,2110,2230,1370,22354.0,10024319.0
2010-08-19,2230,2230,2180,2180,3770,21853.0,10024319.0
2010-08-20,2180,2225,2170,2205,930,22104.0,10024319.0
2010-08-23,2205,2245,2190,2240,40750,22454.0,10024319.0
2010-08-24,2240,2240,2190,2205,3750,22104.0,10024319.0
2010-08-25,2105,2230,2105,2225,33160,22304.0,10024319.0
2010-08-26,2240,2240,2175,2230,12190,22354.0,10024319.0
2010-08-27,2165,2240,2165,2240,1890,22454.0,10024319.0
2010-08-30,2240,2250,2230,2250,11480,22555.0,10024319.0
2010-08-31,2245,2250,2200,2250,3240,22555.0,10024319.0
2010-09-01,2250,2260,2200,2255,13180,22605.0,10024319.0
2010-09-02,2210,2250,2205,2235,3280,22404.0,10024319.0
2010-09-03,2260,2260,2210,2215,24930,22204.0,10024319.0
2010-09-06,2215,2420,2215,2360,79440,23657.0,10024319.0
2010-09-07,2360,2360,2255,2300,7290,23056.0,10024319.0
2010-09-08,2255,2390,2250,2340,22100,23457.0,10024319.0
2010-09-09,2485,2485,2255,2255,10250,22605.0,10024319.0
2010-09-10,2250,2350,2250,2260,9913,22655.0,10024319.0
2010-09-13,2260,2335,2260,2330,53970,23357.0,10024319.0
2010-09-14,2275,2330,2270,2300,42240,23056.0,10024319.0
2010-09-15,2355,2355,2300,2335,1550,23407.0,10024319.0
2010-09-16,2340,2390,2300,2300,13630,23056.0,10024319.0
2010-09-17,2335,2340,2285,2295,13000,23006.0,10024319.0
2010-09-20,2340,2340,2285,2285,10890,22906.0,10024319.0
2010-09-24,2250,2305,2250,2295,7960,23006.0,10024319.0
2010-09-27,2210,2330,2210,2260,118430,22655.0,10024319.0
2010-09-28,2285,2300,2255,2290,2230,22956.0,10024319.0
2010-09-29,2255,2310,2255,2295,18010,23006.0,10024319.0
2010-09-30,2490,2490,2275,2350,29330,23557.0,10024319.0
2010-10-01,2280,2410,2275,2340,27020,23457.0,10024319.0
2010-10-04,2350,2380,2300,2375,7940,23808.0,10024319.0
2010-10-05,2400,2450,2350,2400,10110,24058.0,10024319.0
2010-10-06,2400,2675,2400,2575,41861,25813.0,10024319.0
2010-10-07,2575,2650,2495,2500,18360,25061.0,10024319.0
2010-10-08,2510,2580,2400,2475,15810,24810.0,10024319.0
2010-10-11,2475,2515,2450,2505,12572,25111.0,10024319.0
2010-10-12,2460,2555,2460,2500,29410,25061.0,10024319.0
2010-10-13,2540,2540,2500,2520,9170,25261.0,10024319.0
2010-10-14,2560,2560,2480,2525,26240,25311.0,10024319.0
2010-10-15,2480,2590,2480,2590,14410,25963.0,10024319.0
2010-10-18,2600,2950,2545,2750,56730,27567.0,10024319.0
2010-10-19,2750,2910,2750,2910,63083,29171.0,10024319.0
2010-10-20,2920,3345,2920,3345,250170,33531.0,10024319.0
2010-10-21,3525,3550,3000,3200,253820,32078.0,10024319.0
2010-10-22,3250,3390,3050,3080,76347,30875.0,10024319.0
2010-10-25,3100,3300,3080,3190,36910,31978.0,10024319.0
2010-10-26,3180,3240,3070,3085,28157,30925.0,10024319.0
2010-10-27,3125,3165,3020,3100,24670,31075.0,10024319.0
2010-10-28,3140,3160,3080,3100,22372,31075.0,10024319.0
2010-10-29,3085,3400,3010,3170,15500,31777.0,10024319.0
2010-11-01,3170,3250,3170,3220,13440,32278.0,10024319.0
2010-11-02,3285,3285,3170,3175,14460,31827.0,10024319.0
2010-11-03,3155,3250,3155,3250,17660,32579.0,10024319.0
2010-11-04,3250,3585,3220,3490,80110,34985.0,10024319.0
2010-11-05,3490,3550,3370,3490,21440,34985.0,10024319.0
2010-11-08,3500,3760,3400,3495,31729,35035.0,10024319.0
2010-11-09,3460,3700,3460,3570,20200,35787.0,10024319.0
2010-11-10,3580,3700,3510,3690,18700,36990.0,10024319.0
2010-11-11,3600,3650,3540,3550,13941,35586.0,10024319.0
2010-11-12,3600,3600,3305,3490,6780,34985.0,10024319.0
2010-11-15,3510,3725,3510,3620,32210,36288.0,10024319.0
2010-11-16,3600,3670,3535,3630,14241,36388.0,10024319.0
2010-11-17,3660,3750,3530,3710,27152,37190.0,10024319.0
2010-11-18,3745,4260,3745,4030,102922,40398.0,10024319.0
2010-11-19,4150,4150,3965,4020,18663,40298.0,10024319.0
2010-11-22,4140,4250,3930,4085,39210,40949.0,10024319.0
2010-11-23,4080,4090,3800,3800,40940,38092.0,10024319.0
2010-11-24,3780,4100,3600,4005,52190,40147.0,10024319.0
2010-11-25,4080,4080,3845,3955,10510,39646.0,10024319.0
2010-11-26,4090,4090,3700,3790,32470,37992.0,10024319.0
2010-11-29,3980,3980,3450,3680,32590,36889.0,10024319.0
2010-11-30,3680,3795,3500,3750,18150,37591.0,10024319.0
2010-12-01,3835,3835,3715,3755,2850,37641.0,10024319.0
2010-12-02,3890,3890,3600,3610,29068,36188.0,10024319.0
2010-12-03,3680,3680,3525,3530,26860,35386.0,10024319.0
2010-12-06,3535,3650,3535,3575,13160,35837.0,10024319.0
2010-12-07,3650,3650,3550,3570,11630,35787.0,10024319.0
2010-12-08,3590,3590,3500,3510,14273,35185.0,10024319.0
2010-12-09,3610,3610,3430,3525,15660,35336.0,10024319.0
2010-12-10,3600,3680,3480,3515,22320,35235.0,10024319.0
2010-12-13,3590,4000,3500,3500,47230,35085.0,10024319.0
2010-12-14,3505,3595,3480,3520,45880,35286.0,10024319.0
2010-12-15,3520,3570,3495,3570,18840,35787.0,10024319.0
2010-12-16,3615,3615,3450,3465,36440,34734.0,10024319.0
2010-12-17,3450,3495,3360,3360,35540,33682.0,10024319.0
2010-12-20,3360,3390,3140,3325,25520,33331.0,10024319.0
2010-12-21,3330,3590,3295,3295,70420,33030.0,10024319.0
2010-12-22,3250,3355,3000,3145,135130,31526.0,10024319.0
2010-12-23,3100,3240,3050,3200,26420,32078.0,10024319.0
2010-12-24,3245,3295,3200,3260,95660,32679.0,10024319.0
2010-12-27,3280,3600,3280,3330,62140,33381.0,10024319.0
2010-12-28,3395,3490,3350,3380,73780,33882.0,10024319.0
2010-12-29,3460,3490,3380,3490,22320,34985.0,10024319.0
2010-12-30,3490,3595,3480,3490,8850,34985.0,10024319.0
2011-01-03,3580,3580,3490,3580,47810,35887.0,10024319.0
2011-01-04,3630,3700,3500,3500,28460,35085.0,10024319.0
2011-01-05,3500,3590,3450,3475,68270,34835.0,10024319.0
2011-01-06,3455,3465,3410,3410,53270,34183.0,10024319.0
2011-01-07,3400,3420,3340,3400,12530,34083.0,10024319.0
2011-01-10,3400,3460,3380,3400,22250,34083.0,10024319.0
2011-01-11,3405,3525,3400,3450,73230,34584.0,10024319.0
2011-01-12,3495,3495,3400,3415,40550,34233.0,10024319.0
2011-01-13,3430,3445,3400,3410,96220,34183.0,10024319.0
2011-01-14,3430,3590,3410,3450,29290,34584.0,10024319.0
2011-01-17,3495,3950,3455,3880,126009,38894.0,10024319.0
2011-01-18,3800,3800,3615,3640,47230,36489.0,10024319.0
2011-01-19,3640,3845,3610,3760,67071,37691.0,10024319.0
2011-01-20,3780,3810,3670,3710,26060,37190.0,10024319.0
2011-01-21,3710,3710,3520,3595,55552,36037.0,10024319.0
2011-01-24,3600,3650,3500,3560,36230,35687.0,10024319.0
2011-01-25,3510,3590,3450,3525,37070,35336.0,10024319.0
2011-01-26,3580,3695,3550,3635,36270,36438.0,10024319.0
2011-01-27,3590,3645,3535,3595,45290,36037.0,10024319.0
2011-01-28,3595,3670,3540,3560,33850,35687.0,10024319.0
2011-01-31,3510,3595,3500,3560,47210,35687.0,10024319.0
2011-02-01,3560,3585,3500,3570,36600,35787.0,10024319.0
2011-02-07,3570,3600,3530,3590,61700,35987.0,10024319.0
2011-02-08,3410,3590,3410,3585,54100,35937.0,10024319.0
2011-02-09,3575,3575,3475,3545,49640,35536.0,10024319.0
2011-02-10,3595,3595,3490,3540,26930,35486.0,10024319.0
2011-02-11,3510,3600,3505,3590,53141,35987.0,10024319.0
2011-02-14,3615,3615,3540,3595,18944,36037.0,10024319.0
2011-02-15,3550,3770,3550,3750,91380,37591.0,10024319.0
2011-02-16,3795,4130,3675,4030,174260,40398.0,10024319.0
2011-02-17,4080,4080,3815,3875,96720,38844.0,10024319.0
2011-02-18,3875,3985,3790,3800,53480,38092.0,10024319.0
2011-02-21,3870,3870,3650,3700,27760,37090.0,10024319.0
2011-02-22,3770,3770,3410,3410,59559,34183.0,10024319.0
2011-02-23,3510,3580,3465,3500,32260,35085.0,10024319.0
2011-02-24,3700,3700,3465,3515,26710,35235.0,10024319.0
2011-02-25,3515,3570,3400,3480,20250,34885.0,10024319.0
2011-02-28,3480,3570,3405,3540,20190,35486.0,10024319.0
2011-03-02,3570,3570,3375,3410,19510,34183.0,10024319.0
2011-03-03,3445,3490,3420,3480,18640,34885.0,10024319.0
2011-03-04,3510,3510,3395,3395,19890,34033.0,10024319.0
2011-03-07,3395,3565,3395,3490,17536,34985.0,10024319.0
2011-03-08,3535,3580,3460,3550,35090,35586.0,10024319.0
2011-03-09,3550,3840,3550,3700,82580,37090.0,10024319.0
2011-03-10,3775,3850,3750,3850,61391,38594.0,10024319.0
2011-03-11,3850,3860,3700,3845,23940,38544.0,10024319.0
2011-03-14,3715,3845,3700,3750,38680,37591.0,10024319.0
2011-03-15,3720,3885,3605,3745,25770,37541.0,10024319.0
2011-03-16,3765,3765,3640,3695,25590,37040.0,10024319.0
2011-03-17,3610,3705,3560,3600,20740,36088.0,10024319.0
2011-03-18,3650,3650,3565,3600,15140,36088.0,10024319.0
2011-03-21,3635,3740,3600,3720,29110,37290.0,10024319.0
2011-03-22,3720,3750,3650,3650,15591,36589.0,10024319.0
2011-03-23,3650,3650,3570,3635,10970,36438.0,10024319.0
2011-03-24,3625,3645,3500,3585,38780,35937.0,10024319.0
2011-03-25,3585,3645,3485,3590,15431,35987.0,10024319.0
2011-03-28,3600,3625,3535,3600,14930,36088.0,10024319.0
2011-03-29,3635,3635,3575,3600,9775,36088.0,10024319.0
2011-03-30,3705,3755,3610,3735,60290,37441.0,10024319.0
2011-03-31,3740,3915,3700,3860,56695,38694.0,10024319.0
2011-04-01,3750,3860,3750,3850,42500,38594.0,10024319.0
2011-04-04,3865,3880,3675,3700,33940,37090.0,10024319.0
2011-04-05,3700,3780,3600,3675,27580,36839.0,10024319.0
2011-04-06,3675,3700,3620,3700,22050,37090.0,10024319.0
2011-04-07,3670,3775,3665,3700,21830,37090.0,10024319.0
2011-04-08,3670,3735,3600,3675,10700,36839.0,10024319.0
2011-04-11,3665,3810,3665,3750,29180,37591.0,10024319.0
