SK디스커버리(006120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-13,38442,38983,37720,38563,132330,1336039.0,20843047.0
2010-08-16,38623,38623,37179,37420,186637,1296438.0,20843047.0
2010-08-17,37420,38562,37420,38022,239084,1317281.0,20843047.0
2010-08-18,38081,39405,37660,39165,324674,1356882.0,20843047.0
2010-08-19,39164,39645,38322,38503,249253,1333955.0,20843047.0
2010-08-20,37961,38261,37600,37962,172094,1315196.0,20843047.0
2010-08-23,38021,38682,37359,37360,245073,1294353.0,20843047.0
2010-08-24,37420,38683,36698,38443,265835,1331871.0,20843047.0
2010-08-25,38322,38924,37660,38022,217963,1317281.0,20843047.0
2010-08-26,38142,38502,37420,37420,101573,1296438.0,20843047.0
2010-08-27,37901,37901,36517,37180,176699,1288100.0,20843047.0
2010-08-30,37420,37901,37059,37180,156098,1288100.0,20843047.0
2010-08-31,36878,37721,36818,37601,171176,1302690.0,20843047.0
2010-09-01,37420,38803,37420,38804,298326,1344377.0,20843047.0
2010-09-02,39044,39525,38623,38744,224610,1342292.0,20843047.0
2010-09-03,39104,40247,38924,39767,391941,1377725.0,20843047.0
2010-09-06,40006,40006,39044,39406,161910,1365220.0,20843047.0
2010-09-07,39405,40127,38563,38624,201488,1338124.0,20843047.0
2010-09-08,38502,39465,38502,39225,131094,1358967.0,20843047.0
2010-09-09,39284,39646,38864,39646,191530,1373557.0,20843047.0
2010-09-10,39646,39946,38864,39165,268034,1356882.0,20843047.0
2010-09-13,39165,39405,38563,38924,260172,1348545.0,20843047.0
2010-09-14,39104,39104,37901,38142,287432,1321449.0,20843047.0
2010-09-15,37841,38322,37600,37962,178554,1315196.0,20843047.0
2010-09-16,38202,38503,37901,37902,126409,1313112.0,20843047.0
2010-09-17,37781,38984,37781,38924,163740,1348545.0,20843047.0
2010-09-20,38923,39284,38623,38684,98612,1340208.0,20843047.0
2010-09-24,38683,38743,38081,38142,142875,1321449.0,20843047.0
2010-09-27,38202,38563,37781,37902,252689,1313112.0,20843047.0
2010-09-28,37960,39344,37600,39225,400216,1358967.0,20843047.0
2010-09-29,39465,39946,38864,39887,450750,1381894.0,20843047.0
2010-09-30,39826,40367,39585,39947,294734,1383978.0,20843047.0
2010-10-01,39766,41149,39766,40910,484130,1417327.0,20843047.0
2010-10-04,41210,41270,40368,40368,280847,1398568.0,20843047.0
2010-10-05,40187,40488,39585,39947,184160,1383978.0,20843047.0
2010-10-06,40247,41149,39766,41030,341098,1421496.0,20843047.0
2010-10-07,40849,41210,39886,40188,275335,1392316.0,20843047.0
2010-10-08,40187,40247,39104,39225,246623,1358967.0,20843047.0
2010-10-11,39645,39826,39164,39225,524720,1358967.0,20843047.0
2010-10-12,39405,39645,37961,38263,288619,1325618.0,20843047.0
2010-10-13,38201,38562,37780,38082,258721,1319365.0,20843047.0
2010-10-14,37960,38502,37901,38503,271182,1333955.0,20843047.0
2010-10-15,38382,38864,38081,38263,218389,1325618.0,20843047.0
2010-10-18,38502,38923,38201,38202,192263,1323533.0,20843047.0
2010-10-19,38502,38803,38081,38202,150209,1323533.0,20843047.0
2010-10-20,37961,38502,37901,38383,106233,1329786.0,20843047.0
2010-10-21,38382,38502,37780,37781,216716,1308943.0,20843047.0
2010-10-22,37721,38142,37420,37902,158566,1313112.0,20843047.0
2010-10-25,38201,38201,37660,38082,124349,1319365.0,20843047.0
2010-10-26,37961,38142,37841,37962,128197,1315196.0,20843047.0
2010-10-27,37961,39044,37961,38563,329942,1336039.0,20843047.0
2010-10-28,38562,39646,38562,39045,283256,1352714.0,20843047.0
2010-10-29,39525,39525,37660,37721,266778,1306859.0,20843047.0
2010-11-01,37780,37841,36938,37420,203319,1296438.0,20843047.0
2010-11-02,37540,37961,37119,37300,135201,1292269.0,20843047.0
2010-11-03,37660,38142,37299,37420,186051,1296438.0,20843047.0
2010-11-04,37600,38081,37299,37661,126991,1304775.0,20843047.0
2010-11-05,37961,38021,37299,37360,155361,1294353.0,20843047.0
2010-11-08,37901,37901,37359,37420,89144,1296438.0,20843047.0
2010-11-09,37600,39044,37420,38984,307650,1350629.0,20843047.0
2010-11-10,39104,39104,38142,38142,257535,1321449.0,20843047.0
2010-11-11,38142,38202,37299,37300,253248,1292269.0,20843047.0
2010-11-12,37539,37841,35976,36518,273310,1265173.0,20843047.0
2010-11-15,36277,36698,34772,35976,238395,1246414.0,20843047.0
2010-11-16,35976,36397,35434,35796,137920,1240161.0,20843047.0
2010-11-17,35133,36336,35133,36097,72483,1250583.0,20843047.0
2010-11-18,36096,36517,35855,36097,106293,1250583.0,20843047.0
2010-11-19,36156,36577,35314,35916,213295,1244330.0,20843047.0
2010-11-22,35976,36397,35494,35495,531653,1229740.0,20843047.0
2010-11-23,35735,35915,34772,34894,279621,1208897.0,20843047.0
2010-11-24,33510,34472,33269,33991,283348,1177632.0,20843047.0
2010-11-25,34592,34893,33930,34051,225675,1179716.0,20843047.0
2010-11-26,34412,34472,33690,33811,119060,1171379.0,20843047.0
2010-11-29,33509,34171,33208,33329,106815,1154705.0,20843047.0
2010-11-30,33629,34231,33328,33329,189557,1154705.0,20843047.0
2010-12-01,33449,34652,33389,34533,172942,1196391.0,20843047.0
2010-12-02,34833,34833,34111,34232,196325,1185969.0,20843047.0
2010-12-03,34351,34532,33569,34232,136909,1185969.0,20843047.0
2010-12-06,34592,35073,34111,34111,140051,1181801.0,20843047.0
2010-12-07,34111,34351,33629,33690,127380,1167211.0,20843047.0
2010-12-08,33930,34231,33268,33570,166543,1163042.0,20843047.0
2010-12-09,33870,34412,33629,34232,144607,1185969.0,20843047.0
2010-12-10,34231,35434,33930,35194,259787,1219318.0,20843047.0
2010-12-13,35374,35374,34772,35014,116725,1213065.0,20843047.0
2010-12-14,35013,35013,34592,34833,131788,1206812.0,20843047.0
2010-12-15,35013,35314,34532,34833,154121,1206812.0,20843047.0
2010-12-16,34953,35855,34592,35014,204934,1213065.0,20843047.0
2010-12-17,35314,35314,34472,34713,179507,1202644.0,20843047.0
2010-12-20,34171,34411,33810,34051,197985,1179716.0,20843047.0
2010-12-21,34291,35254,34291,35134,239569,1217234.0,20843047.0
2010-12-22,35193,35494,34892,35014,176688,1213065.0,20843047.0
2010-12-23,35133,35494,34712,35194,181620,1219318.0,20843047.0
2010-12-24,35193,35795,35133,35194,180240,1219318.0,20843047.0
2010-12-27,35194,36698,35194,36277,428348,1256836.0,20843047.0
2010-12-28,36577,37299,36036,36518,438416,1265173.0,20843047.0
2010-12-29,36637,37299,36517,37120,214054,1286016.0,20843047.0
2010-12-30,37239,37300,36638,37180,179683,1288100.0,20843047.0
2011-01-03,37300,37360,36397,36458,209619,1263089.0,20843047.0
2011-01-04,36577,37600,36156,37480,387694,1298522.0,20843047.0
2011-01-05,37660,38081,37119,37721,284144,1306859.0,20843047.0
2011-01-06,37480,37901,36878,37180,206327,1288100.0,20843047.0
2011-01-07,36878,37480,36818,37180,114775,1288100.0,20843047.0
2011-01-10,37119,37299,36457,36518,162470,1265173.0,20843047.0
2011-01-11,36397,37179,36397,36939,164801,1279763.0,20843047.0
2011-01-12,36938,37239,36637,36939,147983,1279763.0,20843047.0
2011-01-13,37059,37119,36337,36458,163483,1263089.0,20843047.0
2011-01-14,36457,36517,35374,35495,256722,1229740.0,20843047.0
2011-01-17,35735,35855,35073,35074,173989,1215150.0,20843047.0
2011-01-18,34712,35194,34712,34833,167348,1206812.0,20843047.0
2011-01-19,34833,35314,34712,34833,127969,1206812.0,20843047.0
2011-01-20,34833,34833,34111,34111,234127,1181801.0,20843047.0
2011-01-21,34111,34772,33449,33690,393149,1167211.0,20843047.0
2011-01-24,33810,34111,33328,33450,206973,1158873.0,20843047.0
2011-01-25,33689,34110,33569,33570,304596,1163042.0,20843047.0
2011-01-26,33870,35073,33810,35014,261199,1213065.0,20843047.0
2011-01-27,35013,35615,34712,35134,228216,1217234.0,20843047.0
2011-01-28,35314,35555,34953,35435,231236,1227655.0,20843047.0
2011-01-31,35073,36095,34892,35916,248007,1244330.0,20843047.0
2011-02-01,35976,36036,35434,35435,168084,1227655.0,20843047.0
2011-02-07,35735,36397,35375,36157,200106,1252667.0,20843047.0
2011-02-08,36156,36277,35374,35555,96535,1231824.0,20843047.0
2011-02-09,35615,35976,34893,35435,140342,1227655.0,20843047.0
2011-02-10,35375,35916,34713,34713,137754,1202644.0,20843047.0
2011-02-11,34833,35194,34592,34713,129915,1202644.0,20843047.0
2011-02-14,34893,35193,34592,34954,104201,1210981.0,20843047.0
2011-02-15,34592,35013,34231,34472,142321,1194307.0,20843047.0
2011-02-16,34231,35615,34231,35074,144456,1215150.0,20843047.0
2011-02-17,35134,35856,35013,35856,277927,1242246.0,20843047.0
2011-02-18,35915,36517,35735,36337,297248,1258920.0,20843047.0
2011-02-21,36216,36818,35915,36277,170267,1256836.0,20843047.0
2011-02-22,36277,36277,35193,35375,164277,1225571.0,20843047.0
2011-02-23,35374,35915,34592,35375,172695,1225571.0,20843047.0
2011-02-24,35254,35675,34893,35074,104714,1215150.0,20843047.0
2011-02-25,35133,36216,34592,36097,160087,1250583.0,20843047.0
2011-02-28,36096,36156,34893,35375,112379,1225571.0,20843047.0
2011-03-02,35013,35494,34532,34533,107422,1196391.0,20843047.0
2011-03-03,34772,35073,34532,34954,114531,1210981.0,20843047.0
2011-03-04,34953,35073,34231,34653,181789,1200560.0,20843047.0
2011-03-07,34291,34592,33931,33991,105141,1177632.0,20843047.0
2011-03-08,34050,35193,34050,35194,149740,1219318.0,20843047.0
2011-03-09,35555,35555,34653,35435,125892,1227655.0,20843047.0
2011-03-10,36397,37480,36397,37120,689022,1286016.0,20843047.0
2011-03-11,36758,38021,36457,37601,527502,1302690.0,20843047.0
2011-03-14,37179,37600,36036,37541,299080,1300606.0,20843047.0
2011-03-15,37901,38623,35555,36698,415999,1271426.0,20843047.0
2011-03-16,37300,37540,36277,36879,220427,1277679.0,20843047.0
2011-03-17,36095,37119,35855,36759,192467,1273510.0,20843047.0
2011-03-18,36818,38142,36397,37841,278912,1311028.0,20843047.0
2011-03-21,37721,38202,36758,37420,432064,1296438.0,20843047.0
2011-03-22,37359,38443,36878,37300,346105,1292269.0,20843047.0
2011-03-23,37359,38081,36938,38022,219907,1317281.0,20843047.0
2011-03-24,38261,38803,37780,38202,326048,1323533.0,20843047.0
2011-03-25,38201,38201,37359,37360,250137,1294353.0,20843047.0
2011-03-28,37901,37961,37058,37240,165824,1290185.0,20843047.0
2011-03-29,37420,39044,37179,39045,567408,1352714.0,20843047.0
2011-03-30,39044,39345,38623,38984,356298,1350629.0,20843047.0
2011-03-31,38984,39525,38503,38624,286357,1338124.0,20843047.0
2011-04-01,38743,39404,38623,38804,278372,1344377.0,20843047.0
2011-04-04,38864,39405,38142,38443,243476,1331871.0,20843047.0
2011-04-05,38503,39766,38262,39767,291829,1377725.0,20843047.0
2011-04-06,39705,39886,39044,39586,343952,1371472.0,20843047.0
2011-04-07,39465,40006,39164,39827,200931,1379810.0,20843047.0
2011-04-08,39705,40247,39284,39586,221461,1371472.0,20843047.0
2011-04-11,39586,40006,37420,37420,419580,1296438.0,20843047.0
2011-04-12,37600,37781,36277,36578,533412,1267257.0,20843047.0
2011-04-13,36637,37058,36397,36939,198013,1279763.0,20843047.0
2011-04-14,36938,37780,36698,37781,221266,1308943.0,20843047.0
2011-04-15,37901,37961,37239,37721,198497,1306859.0,20843047.0
2011-04-18,37901,39164,37479,39105,356854,1354798.0,20843047.0
2011-04-19,38683,39826,38502,38744,351807,1342292.0,20843047.0
2011-04-20,39224,39886,38382,38684,363441,1340208.0,20843047.0
2011-04-21,39044,44458,39044,44459,1724472,1540301.0,20843047.0
2011-04-22,45120,47526,45120,46625,2246673,1615336.0,20843047.0
2011-04-25,46143,46804,44639,46685,807260,1617420.0,20843047.0
2011-04-26,47767,47827,44759,44760,620059,1550723.0,20843047.0
2011-04-27,45360,46022,42413,43436,739037,1504868.0,20843047.0
2011-04-28,43917,45060,43135,43617,555932,1511121.0,20843047.0
2011-04-29,43857,45541,42894,45482,636229,1575734.0,20843047.0
2011-05-02,45421,45781,44338,44880,361575,1554891.0,20843047.0
2011-05-03,44638,45120,42533,43136,347485,1494446.0,20843047.0
2011-05-04,43015,43797,41992,43256,304224,1498615.0,20843047.0
2011-05-06,43195,43797,42353,43316,193831,1500699.0,20843047.0
2011-05-09,43375,43616,41691,41692,286974,1444423.0,20843047.0
2011-05-11,41871,42233,40608,41210,341221,1427749.0,20843047.0
2011-05-12,41149,42112,40849,41210,205964,1427749.0,20843047.0
2011-05-13,41811,42112,40668,40669,154687,1408990.0,20843047.0
2011-05-16,40668,41029,39705,39827,205703,1379810.0,20843047.0
2011-05-17,39946,41751,39826,41511,294312,1438170.0,20843047.0
2011-05-18,41751,42292,41029,41271,177662,1429833.0,20843047.0
2011-05-19,41331,42293,40909,41090,285446,1423580.0,20843047.0
2011-05-20,41390,41691,39826,40489,182037,1402737.0,20843047.0
2011-05-23,40308,40427,38864,38864,174664,1346461.0,20843047.0
2011-05-24,38562,39465,38502,38804,173103,1344377.0,20843047.0
2011-05-25,39104,39405,36999,37300,208744,1292269.0,20843047.0
2011-05-26,37961,38983,37058,38804,199629,1344377.0,20843047.0
2011-05-27,38562,39465,38021,38263,146550,1325618.0,20843047.0
2011-05-30,38623,38803,38021,38263,94294,1325618.0,20843047.0
2011-05-31,38322,40308,38322,39586,284700,1371472.0,20843047.0
2011-06-01,39946,40308,39224,39887,177752,1381894.0,20843047.0
2011-06-02,39044,39705,38803,39285,190125,1361051.0,20843047.0
2011-06-03,39586,40728,39224,40007,207788,1386063.0,20843047.0
2011-06-07,39766,40367,39405,40308,131765,1396484.0,20843047.0
2011-06-08,40308,40488,38683,38924,198061,1348545.0,20843047.0
2011-06-09,38743,40728,38622,40669,188044,1408990.0,20843047.0
2011-06-10,40909,41029,39766,39947,156794,1383978.0,20843047.0
2011-06-13,39646,40067,37901,39165,186071,1356882.0,20843047.0
2011-06-14,38864,40187,38803,40128,127971,1390231.0,20843047.0
2011-06-15,40608,41811,40187,41632,269081,1442339.0,20843047.0
2011-06-16,41330,42774,41030,41210,486569,1427749.0,20843047.0
2011-06-17,41751,42713,41450,42414,311470,1469435.0,20843047.0
2011-06-20,42533,43014,41991,42414,199319,1469435.0,20843047.0
2011-06-21,42834,42955,41090,41511,210780,1438170.0,20843047.0
2011-06-22,42473,43917,41992,42955,451754,1488194.0,20843047.0
2011-06-23,42533,43194,41450,41692,236262,1444423.0,20843047.0
2011-06-24,41571,43135,41571,42053,207091,1456929.0,20843047.0
2011-06-27,41511,42714,41270,42113,199308,1459013.0,20843047.0
2011-06-28,42593,43315,41932,42053,210750,1456929.0,20843047.0
2011-06-29,42413,42954,41691,42714,170970,1479856.0,20843047.0
2011-06-30,42955,43135,42172,43075,154247,1492362.0,20843047.0
2011-07-01,43376,43376,42714,43196,144545,1496531.0,20843047.0
2011-07-04,43315,43435,42232,42895,175557,1486109.0,20843047.0
2011-07-05,42774,42955,42112,42534,162247,1473603.0,20843047.0
2011-07-06,42593,42894,41932,42895,140293,1486109.0,20843047.0
2011-07-07,42293,43616,41330,43557,282560,1509037.0,20843047.0
2011-07-08,43616,44399,43195,44279,239007,1534048.0,20843047.0
2011-07-11,44278,44519,43616,44158,147629,1529880.0,20843047.0
2011-07-12,43616,44098,43075,43376,171389,1502784.0,20843047.0
2011-07-13,43917,45481,43616,45061,349634,1561144.0,20843047.0
2011-07-14,45301,45722,44519,45723,286629,1584072.0,20843047.0
2011-07-15,45722,46805,45481,46745,270890,1619505.0,20843047.0
2011-07-18,46925,47105,46143,46324,220776,1604915.0,20843047.0
2011-07-19,46263,47526,46203,46926,258634,1625758.0,20843047.0
2011-07-20,47045,47105,45661,46926,296642,1625758.0,20843047.0
2011-07-21,46865,47045,45782,45783,129083,1586156.0,20843047.0
2011-07-22,46082,46624,45060,46324,182083,1604915.0,20843047.0
2011-07-25,46323,47526,45842,47287,227210,1638263.0,20843047.0
2011-07-26,47286,48249,46986,47467,191419,1644516.0,20843047.0
2011-07-27,47166,48249,46624,47467,208858,1644516.0,20843047.0
2011-07-28,46925,49332,46805,49031,322542,1698708.0,20843047.0
2011-07-29,49331,49812,47707,48069,252152,1665359.0,20843047.0
2011-08-01,48369,48970,47466,48129,191395,1667444.0,20843047.0
2011-08-02,47707,49692,47225,47648,448503,1650769.0,20843047.0
2011-08-03,47045,48309,46323,48309,250907,1673697.0,20843047.0
2011-08-04,48368,48489,45541,45602,207712,1579903.0,20843047.0
2011-08-05,43315,44819,42232,44760,328987,1550723.0,20843047.0
2011-08-08,43977,45060,38683,43797,328670,1517374.0,20843047.0
2011-08-09,42413,42413,37600,41812,405493,1448592.0,20843047.0
2011-08-10,43436,44037,40849,40910,411956,1417327.0,20843047.0
2011-08-11,38863,41390,38562,40970,246073,1419412.0,20843047.0
2011-08-12,41691,43256,41331,42113,350397,1459013.0,20843047.0
2011-08-16,43315,47045,43315,46204,478571,1600746.0,20843047.0
2011-08-17,46564,50114,46564,49753,861337,1723720.0,20843047.0
2011-08-18,49392,51738,48790,51077,751548,1769575.0,20843047.0
2011-08-19,49452,50835,48730,49513,496499,1715383.0,20843047.0
2011-08-22,49151,49873,46023,47407,375658,1642432.0,20843047.0
2011-08-23,47947,48489,46263,48069,325691,1665359.0,20843047.0
2011-08-24,48188,48188,46143,48129,290326,1667444.0,20843047.0
2011-08-25,48128,48850,46203,46926,362832,1625758.0,20843047.0
2011-08-26,46444,47105,44519,44820,270968,1552807.0,20843047.0
2011-08-29,45541,46925,44939,46505,212711,1611168.0,20843047.0
2011-08-30,46685,47767,46383,46866,176858,1623673.0,20843047.0
2011-08-31,47045,49331,46865,49092,266843,1700793.0,20843047.0
2011-09-01,48790,49633,47527,47768,349548,1654938.0,20843047.0
2011-09-02,47888,48850,47527,48309,142067,1673697.0,20843047.0
2011-09-05,47526,48669,46624,47828,187434,1657022.0,20843047.0
2011-09-06,47467,47827,45602,46144,134569,1598662.0,20843047.0
2011-09-07,46865,47346,45360,46926,220937,1625758.0,20843047.0
2011-09-08,47226,48369,46143,46144,197692,1598662.0,20843047.0
2011-09-09,45601,46564,45120,45181,133840,1565313.0,20843047.0
2011-09-14,45180,45421,41691,42233,199390,1463182.0,20843047.0
2011-09-15,43857,43857,41149,42293,145803,1465266.0,20843047.0
2011-09-16,43075,44519,42774,43497,207351,1506952.0,20843047.0
2011-09-19,43496,44699,42834,43858,88610,1519458.0,20843047.0
2011-09-20,44519,45963,44218,45422,214385,1573650.0,20843047.0
2011-09-21,45421,46865,45241,45903,123376,1590324.0,20843047.0
2011-09-22,44759,46143,44218,45121,107625,1563229.0,20843047.0
2011-09-23,43435,43916,41811,42714,124350,1479856.0,20843047.0
2011-09-26,42713,43014,36336,38383,390353,1329786.0,20843047.0
2011-09-27,39164,40308,37961,38443,299378,1331871.0,20843047.0
2011-09-28,38984,39225,36999,38323,285458,1327702.0,20843047.0
2011-09-29,37960,38081,36216,37480,310337,1298522.0,20843047.0
2011-09-30,37721,39465,37360,38924,286573,1348545.0,20843047.0
2011-10-04,36758,38322,36638,37902,163707,1313112.0,20843047.0
2011-10-05,38983,39044,37299,38804,176999,1344377.0,20843047.0
2011-10-06,39826,39946,37480,38443,247812,1331871.0,20843047.0
2011-10-07,38803,39525,38382,38443,173766,1331871.0,20843047.0
2011-10-10,38562,40247,38261,40007,193391,1386063.0,20843047.0
2011-10-11,40789,41089,39164,39165,219559,1356882.0,20843047.0
2011-10-12,39465,41210,38984,40910,196164,1417327.0,20843047.0
2011-10-13,41270,41751,40127,40188,216589,1392316.0,20843047.0
2011-10-14,40006,40789,39224,40308,211998,1396484.0,20843047.0
2011-10-17,40427,41691,40367,41271,157151,1429833.0,20843047.0
2011-10-18,40608,43917,40488,42474,298386,1471519.0,20843047.0
2011-10-19,42834,43677,42233,42654,115234,1477772.0,20843047.0
2011-10-20,42653,43435,41691,42414,138480,1469435.0,20843047.0
2011-10-21,42473,42774,41270,42474,118274,1471519.0,20843047.0
2011-10-24,42473,43075,42172,42895,115847,1486109.0,20843047.0
2011-10-25,42593,42654,41631,41632,87573,1442339.0,20843047.0
2011-10-26,41570,42713,40728,42293,98649,1465266.0,20843047.0
2011-10-27,42714,43496,42172,43075,126094,1492362.0,20843047.0
2011-10-28,43676,43676,41811,43316,143214,1500699.0,20843047.0
2011-10-31,44037,44037,42353,43256,102877,1498615.0,20843047.0
2011-11-01,43014,43315,42533,42895,69267,1486109.0,20843047.0
2011-11-02,41751,42654,41691,41932,109020,1452760.0,20843047.0
2011-11-03,42232,42353,41210,41872,68971,1450676.0,20843047.0
2011-11-04,42293,43015,42112,42233,97075,1463182.0,20843047.0
2011-11-07,42292,42533,40728,40729,148145,1411074.0,20843047.0
2011-11-08,40427,40909,39826,39827,183300,1379810.0,20843047.0
2011-11-09,39946,40427,39405,40188,146068,1392316.0,20843047.0
2011-11-10,39345,39826,38261,39105,130311,1354798.0,20843047.0
2011-11-11,40127,40969,39284,40489,103060,1402737.0,20843047.0
2011-11-14,40969,41511,40668,40789,130491,1413159.0,20843047.0
2011-11-15,41149,41210,39104,39165,181187,1356882.0,20843047.0
2011-11-16,39345,40067,39044,39586,139803,1371472.0,20843047.0
2011-11-17,39585,40307,39104,40248,91680,1394400.0,20843047.0
2011-11-18,39525,40728,39525,40489,130687,1402737.0,20843047.0
2011-11-21,40668,40668,39404,40248,78676,1394400.0,20843047.0
2011-11-22,39404,40608,39404,40549,109449,1404821.0,20843047.0
2011-11-23,40067,40247,37539,38263,156685,1325618.0,20843047.0
2011-11-24,38262,39766,38142,39345,100161,1363135.0,20843047.0
2011-11-25,39224,40126,39104,39225,100716,1358967.0,20843047.0
2011-11-28,39766,40247,38562,39345,95181,1363135.0,20843047.0
2011-11-29,39164,40006,38923,39225,92285,1358967.0,20843047.0
2011-11-30,39345,39705,38021,39406,136177,1365220.0,20843047.0
2011-12-01,40307,40548,39104,39406,225929,1365220.0,20843047.0
2011-12-02,39405,39886,38382,38684,187991,1340208.0,20843047.0
2011-12-05,38984,39284,38743,39165,69935,1356882.0,20843047.0
2011-12-06,39345,39887,39225,39646,116215,1373557.0,20843047.0
2011-12-07,39705,40006,39284,40007,160395,1386063.0,20843047.0
2011-12-08,39586,41390,39586,41331,227289,1431917.0,20843047.0
2011-12-09,41210,41330,40187,40729,189142,1411074.0,20843047.0
2011-12-12,41149,41511,40668,41030,132736,1421496.0,20843047.0
2011-12-13,40548,40969,40067,40368,115090,1398568.0,20843047.0
2011-12-14,40066,40848,39044,39526,140665,1369388.0,20843047.0
2011-12-15,39104,39165,38262,38323,129178,1327702.0,20843047.0
2011-12-16,38563,38984,37841,37902,100658,1313112.0,20843047.0
2011-12-19,38142,38142,35795,35796,168703,1240161.0,20843047.0
2011-12-20,36337,37299,35795,37300,93399,1292269.0,20843047.0
2011-12-21,37841,37960,37058,37059,99480,1283932.0,20843047.0
2011-12-22,37239,38142,36637,37120,72893,1286016.0,20843047.0
2011-12-23,37359,37901,37299,37661,51586,1304775.0,20843047.0
2011-12-26,38262,38382,37359,37721,65345,1306859.0,20843047.0
2011-12-27,37660,37961,36758,37601,114454,1302690.0,20843047.0
2011-12-28,37119,37300,36457,36879,84442,1277679.0,20843047.0
2011-12-29,36698,38562,36457,38563,143755,1336039.0,20843047.0
2012-01-02,38382,38442,37179,37480,78727,1298522.0,20843047.0
2012-01-03,37781,38081,37540,37902,127793,1313112.0,20843047.0
2012-01-04,38022,38022,37179,37180,90398,1288100.0,20843047.0
2012-01-05,37420,38081,37058,37360,92819,1294353.0,20843047.0
2012-01-06,37720,38442,37238,37480,87131,1298522.0,20843047.0
2012-01-09,37600,38803,37239,38263,162760,1325618.0,20843047.0
2012-01-10,38502,40668,38502,40549,288055,1404821.0,20843047.0
2012-01-11,40548,41210,40307,40428,184895,1400653.0,20843047.0
2012-01-12,40909,40909,39344,40248,169759,1394400.0,20843047.0
2012-01-13,40126,40788,39645,40248,101458,1394400.0,20843047.0
2012-01-16,40488,41089,39826,40308,106332,1396484.0,20843047.0
2012-01-17,40488,40848,39826,40729,84325,1411074.0,20843047.0
2012-01-18,40368,40669,38503,38924,257810,1348545.0,20843047.0
2012-01-19,38924,39284,38142,38443,208788,1331871.0,20843047.0
2012-01-20,38442,38983,38021,38563,176098,1336039.0,20843047.0
2012-01-25,38503,38864,37901,38624,186794,1338124.0,20843047.0
2012-01-26,38683,39585,38683,39406,128660,1365220.0,20843047.0
2012-01-27,39405,39405,38864,38924,83054,1348545.0,20843047.0
2012-01-30,39225,39225,37901,37902,154726,1313112.0,20843047.0
2012-01-31,38262,39044,38021,38864,139699,1346461.0,20843047.0
2012-02-01,38864,40969,38562,40910,340967,1417327.0,20843047.0
2012-02-02,41511,41511,40127,40609,229531,1406906.0,20843047.0
2012-02-03,40728,42593,40307,42414,298720,1469435.0,20843047.0
2012-02-06,42834,44699,42232,43918,493605,1521542.0,20843047.0
2012-02-07,43917,44880,42834,43256,185812,1498615.0,20843047.0
2012-02-08,43315,43736,42954,43436,159641,1504868.0,20843047.0
2012-02-09,43255,44458,43014,43737,279534,1515290.0,20843047.0
2012-02-10,44037,44519,41811,42053,296065,1456929.0,20843047.0
2012-02-13,42353,42593,41210,41451,277324,1436086.0,20843047.0
2012-02-14,41450,42473,41210,41993,221841,1454845.0,20843047.0
2012-02-15,42112,42714,41751,42053,163881,1456929.0,20843047.0
2012-02-16,42052,42593,41330,41331,130241,1431917.0,20843047.0
2012-02-17,41750,42052,41210,41391,100430,1434002.0,20843047.0
2012-02-20,41390,42473,41390,42113,130451,1459013.0,20843047.0
2012-02-21,42052,42292,40969,42293,139163,1465266.0,20843047.0
2012-02-22,42172,42172,41090,41090,141153,1423580.0,20843047.0
2012-02-23,41270,41751,40367,41150,231119,1425664.0,20843047.0
2012-02-24,41390,41871,40969,41391,85054,1434002.0,20843047.0
2012-02-27,41390,41691,40247,41632,138843,1442339.0,20843047.0
2012-02-28,41390,41811,40668,41571,99485,1440255.0,20843047.0
2012-02-29,41571,42413,41571,41932,141827,1452760.0,20843047.0
2012-03-02,41811,43014,41450,42414,188656,1469435.0,20843047.0
2012-03-05,42593,42654,41090,41090,135463,1423580.0,20843047.0
2012-03-06,41090,41390,39766,40489,218946,1402737.0,20843047.0
2012-03-07,39826,40728,39826,40248,41551,1394400.0,20843047.0
2012-03-08,40488,40488,39886,40128,146540,1390231.0,20843047.0
2012-03-09,40247,40428,39586,39646,142655,1373557.0,20843047.0
2012-03-12,39826,40548,39826,40248,108235,1394400.0,20843047.0
2012-03-13,40367,40668,39826,40007,103488,1386063.0,20843047.0
2012-03-14,40427,40728,40067,40188,106665,1392316.0,20843047.0
2012-03-15,40067,40488,39345,39466,116161,1367304.0,20843047.0
2012-03-16,39586,39886,39345,39706,46153,1375641.0,20843047.0
2012-03-19,39586,40127,39044,39345,101790,1363135.0,20843047.0
2012-03-20,39104,39345,38202,38984,163420,1350629.0,20843047.0
2012-03-21,38984,39044,38021,38142,147160,1321449.0,20843047.0
2012-03-22,38021,38443,36999,37420,191756,1296438.0,20843047.0
2012-03-23,37119,37539,36878,37360,172555,1294353.0,20843047.0
2012-03-26,37480,37781,36698,36999,108553,1281847.0,20843047.0
2012-03-27,37239,38683,36999,38563,201518,1336039.0,20843047.0
2012-03-28,38443,38803,38142,38624,85529,1338124.0,20843047.0
2012-03-29,38442,38682,37720,38503,85753,1333955.0,20843047.0
2012-03-30,38743,38743,38021,38503,113103,1333955.0,20843047.0
2012-04-02,38503,38683,38021,38022,76734,1317281.0,20843047.0
2012-04-03,38021,38803,37720,38563,88971,1336039.0,20843047.0
2012-04-04,38743,38743,37721,37721,69840,1306859.0,20843047.0
