아모레퍼시픽그룹(002790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-12-13,7592,7592,7357,7424,46020,939338.0,8500800.0
2002-12-16,7424,7457,7155,7256,39358,918086.0,8500800.0
2002-12-17,7289,7424,7189,7256,20770,918086.0,8500800.0
2002-12-18,7121,7323,7121,7256,20532,918086.0,8500800.0
2002-12-20,7121,7256,6853,7055,45788,892584.0,8500800.0
2002-12-23,7054,7155,6920,7021,27260,888334.0,8500800.0
2002-12-24,6853,7054,6853,6988,22710,884083.0,8500800.0
2002-12-26,6853,7054,6853,7021,24330,888334.0,8500800.0
2002-12-27,6920,6987,6712,6920,27160,875582.0,8500800.0
2002-12-30,6853,6920,6322,6920,22100,875582.0,8500800.0
2003-01-02,6752,6853,6665,6786,25360,858581.0,8500800.0
2003-01-03,6920,7121,6785,6820,50470,862831.0,8500800.0
2003-01-06,6853,6886,6685,6719,18000,850080.0,8500800.0
2003-01-07,6785,6920,6550,6705,36420,848380.0,8500800.0
2003-01-08,6712,6718,6483,6497,35845,822027.0,8500800.0
2003-01-09,6362,6450,6067,6067,49571,767622.0,8500800.0
2003-01-10,6194,6221,5959,6094,43546,771023.0,8500800.0
2003-01-13,6053,6362,6053,6309,31650,798225.0,8500800.0
2003-01-14,6282,6530,6282,6437,20001,814377.0,8500800.0
2003-01-15,6544,6658,6483,6631,31182,839029.0,8500800.0
2003-01-16,6591,6953,6550,6786,44631,858581.0,8500800.0
2003-01-17,6718,6853,6584,6584,20390,833078.0,8500800.0
2003-01-20,6584,6819,6490,6719,19380,850080.0,8500800.0
2003-01-21,6853,6920,6718,6752,27501,854330.0,8500800.0
2003-01-22,6597,6853,6591,6786,25371,858581.0,8500800.0
2003-01-23,6920,6987,6785,6853,23335,867082.0,8500800.0
2003-01-24,6718,6987,6570,6618,22371,837329.0,8500800.0
2003-01-27,6584,6591,6214,6235,19672,788874.0,8500800.0
2003-01-28,6087,6181,6053,6114,17941,773573.0,8500800.0
2003-01-29,6181,6685,6181,6383,33326,807576.0,8500800.0
2003-01-30,6456,6698,6382,6692,18110,846680.0,8500800.0
2003-02-03,6718,6718,6523,6584,6272,833078.0,8500800.0
2003-02-04,6550,6597,6396,6517,13649,824578.0,8500800.0
2003-02-05,6517,6550,6389,6437,4030,814377.0,8500800.0
2003-02-06,6436,6483,6282,6430,12140,813527.0,8500800.0
2003-02-07,6382,6483,6221,6228,9038,788024.0,8500800.0
2003-02-10,6120,6503,6120,6383,14132,807576.0,8500800.0
2003-02-11,6362,6382,6174,6181,25377,782074.0,8500800.0
2003-02-12,6174,6201,6140,6181,47579,782074.0,8500800.0
2003-02-13,6214,6248,6147,6161,37753,779523.0,8500800.0
2003-02-14,6114,6127,6060,6114,17758,773573.0,8500800.0
2003-02-17,6194,6355,6194,6275,37487,793975.0,8500800.0
2003-02-18,6248,6315,6100,6154,37231,778673.0,8500800.0
2003-02-19,6214,6288,6147,6215,29770,786324.0,8500800.0
2003-02-20,6214,6261,6147,6181,29050,782074.0,8500800.0
2003-02-21,6147,6208,6120,6195,26070,783774.0,8500800.0
2003-02-24,6255,6550,6248,6504,42970,822877.0,8500800.0
2003-02-25,6476,6476,6255,6255,24788,791424.0,8500800.0
2003-02-26,6167,6382,6167,6201,11274,784624.0,8500800.0
2003-02-27,6167,6241,6100,6181,21000,782074.0,8500800.0
2003-02-28,6261,6261,6114,6114,25420,773573.0,8500800.0
2003-03-03,6134,6194,6093,6101,15240,771873.0,8500800.0
2003-03-04,6100,6100,5959,6000,18340,759121.0,8500800.0
2003-03-05,5973,5973,5623,5711,29390,722568.0,8500800.0
2003-03-06,5744,5771,5549,5617,15070,710667.0,8500800.0
2003-03-07,5442,5509,5314,5362,42251,678364.0,8500800.0
2003-03-10,5375,5442,5354,5442,72220,688565.0,8500800.0
2003-03-11,5375,5502,5375,5442,11830,688565.0,8500800.0
2003-03-12,5509,5643,5502,5509,46377,697066.0,8500800.0
2003-03-13,5516,5623,5495,5624,64270,711517.0,8500800.0
2003-03-14,5771,5771,5549,5624,18201,711517.0,8500800.0
2003-03-17,5623,5623,5509,5509,16661,697066.0,8500800.0
2003-03-18,5650,5778,5576,5577,27959,705566.0,8500800.0
2003-03-19,5616,5616,5435,5442,53730,688565.0,8500800.0
2003-03-20,5442,5536,5401,5483,100603,693665.0,8500800.0
2003-03-21,5529,5872,5522,5805,70900,734469.0,8500800.0
2003-03-24,5885,6026,5805,5913,43191,748070.0,8500800.0
2003-03-25,5751,5973,5737,5899,39435,746370.0,8500800.0
2003-03-26,5905,6013,5905,5953,41173,753171.0,8500800.0
2003-03-27,5999,5999,5818,5852,12930,740420.0,8500800.0
2003-03-28,5905,5905,5643,5684,29263,719168.0,8500800.0
2003-03-31,5596,5744,5556,5577,11100,705566.0,8500800.0
2003-04-01,5509,5643,5475,5523,8879,698766.0,8500800.0
2003-04-02,5576,5643,5522,5583,29030,706416.0,8500800.0
2003-04-03,5657,5838,5657,5839,30696,738720.0,8500800.0
2003-04-04,5717,5959,5630,5879,32808,743820.0,8500800.0
2003-04-07,5925,6718,5885,6719,47120,850080.0,8500800.0
2003-04-08,6483,6853,6450,6685,46440,845830.0,8500800.0
2003-04-09,6557,6644,6557,6611,29236,836479.0,8500800.0
2003-04-10,6584,6785,6584,6786,29320,858581.0,8500800.0
2003-04-11,6718,6953,6570,6584,34960,833078.0,8500800.0
2003-04-14,6698,7021,6624,6685,38870,845830.0,8500800.0
2003-04-15,6987,7054,6685,6699,45150,847530.0,8500800.0
2003-04-16,6920,6953,6752,6786,33727,858581.0,8500800.0
2003-04-17,6718,7323,6718,7256,41334,918086.0,8500800.0
2003-04-18,7390,7525,7256,7256,29499,918086.0,8500800.0
2003-04-21,7390,7424,7256,7256,27209,918086.0,8500800.0
2003-04-22,7256,7357,6953,6954,71050,879833.0,8500800.0
2003-04-23,6987,7256,6987,7088,27249,896834.0,8500800.0
2003-04-24,7088,7155,6886,7122,40836,901085.0,8500800.0
2003-04-25,6987,6987,6591,6752,26580,854330.0,8500800.0
2003-04-28,6752,6752,6618,6658,53582,842429.0,8500800.0
2003-04-29,6718,6752,6665,6699,94740,847530.0,8500800.0
2003-04-30,6785,7222,6785,7223,45710,913836.0,8500800.0
2003-05-02,7357,7390,6920,7155,35924,905335.0,8500800.0
2003-05-06,7323,7726,7256,7727,51210,977592.0,8500800.0
2003-05-07,7793,8062,7625,7962,42670,1007345.0,8500800.0
2003-05-09,7995,8230,7928,8230,51690,1041348.0,8500800.0
2003-05-12,8398,8600,8331,8398,25570,1062600.0,8500800.0
2003-05-13,8432,8465,7961,8096,45820,1024346.0,8500800.0
2003-05-14,8062,8432,7894,7995,24609,1011595.0,8500800.0
2003-05-15,8129,8768,8062,8566,45913,1083852.0,8500800.0
2003-05-16,8600,8667,8230,8533,40195,1079602.0,8500800.0
2003-05-19,8532,8532,7961,8264,32370,1045598.0,8500800.0
2003-05-20,8062,8398,7961,8398,17880,1062600.0,8500800.0
2003-05-21,8331,8364,8163,8331,32460,1054099.0,8500800.0
2003-05-22,8163,8297,7928,7928,52823,1003094.0,8500800.0
2003-05-23,8196,8432,8062,8398,51970,1062600.0,8500800.0
2003-05-26,8465,8532,8096,8499,51180,1075351.0,8500800.0
2003-05-27,8465,8532,8264,8331,30426,1054099.0,8500800.0
2003-05-28,8465,8600,8264,8398,28810,1062600.0,8500800.0
2003-05-29,8398,8532,8264,8398,32204,1062600.0,8500800.0
2003-05-30,8398,8398,8129,8398,39610,1062600.0,8500800.0
2003-06-02,8398,8398,8062,8130,62763,1028597.0,8500800.0
2003-06-03,8129,8129,7659,7727,71767,977592.0,8500800.0
2003-06-04,7726,7961,7659,7928,19980,1003094.0,8500800.0
2003-06-05,7928,8096,7860,7995,28880,1011595.0,8500800.0
2003-06-09,7827,8331,7827,8130,43810,1028597.0,8500800.0
2003-06-10,8129,8196,7995,8197,17610,1037098.0,8500800.0
2003-06-11,8096,8297,8062,8298,17040,1049849.0,8500800.0
2003-06-12,8230,8331,8096,8298,48880,1049849.0,8500800.0
2003-06-13,8196,8331,8096,8331,28310,1054099.0,8500800.0
2003-06-16,8331,8331,8129,8331,20570,1054099.0,8500800.0
2003-06-17,8364,8398,8230,8331,32040,1054099.0,8500800.0
2003-06-18,8230,8331,8129,8130,22031,1028597.0,8500800.0
2003-06-19,8096,8264,7928,8264,28690,1045598.0,8500800.0
2003-06-20,8028,8297,8028,8163,15041,1032847.0,8500800.0
2003-06-23,8062,8230,8062,8163,12271,1032847.0,8500800.0
2003-06-24,7928,8264,7928,8230,17826,1041348.0,8500800.0
2003-06-25,8297,8398,8163,8365,29120,1058350.0,8500800.0
2003-06-26,8331,8700,8297,8667,46115,1096603.0,8500800.0
2003-06-27,8700,8734,8600,8600,21780,1088102.0,8500800.0
2003-06-30,8633,8667,8398,8600,20350,1088102.0,8500800.0
2003-07-01,8499,8600,8331,8331,17470,1054099.0,8500800.0
2003-07-02,8465,8700,8432,8667,22450,1096603.0,8500800.0
2003-07-03,8700,8734,8432,8432,39910,1066850.0,8500800.0
2003-07-04,8499,8734,8432,8734,12941,1105104.0,8500800.0
2003-07-07,8734,8734,8566,8701,9540,1100854.0,8500800.0
2003-07-08,8667,8667,8364,8466,33408,1071101.0,8500800.0
2003-07-09,8499,8532,8230,8230,11560,1041348.0,8500800.0
2003-07-10,8364,8364,8163,8163,18540,1032847.0,8500800.0
2003-07-11,8129,8465,8129,8398,17910,1062600.0,8500800.0
2003-07-14,8532,8801,8465,8802,40900,1113605.0,8500800.0
2003-07-15,8935,8935,8633,8734,36185,1105104.0,8500800.0
2003-07-16,8734,9406,8700,9205,56327,1164610.0,8500800.0
2003-07-18,9204,9473,8935,9339,23503,1181611.0,8500800.0
2003-07-21,9339,9339,9103,9205,26390,1164610.0,8500800.0
2003-07-22,9238,9742,9204,9541,43290,1207114.0,8500800.0
2003-07-23,9708,10178,9607,10045,108288,1270870.0,8500800.0
2003-07-24,9876,10044,9809,9910,19430,1253868.0,8500800.0
2003-07-25,9910,9977,9742,9944,18781,1258118.0,8500800.0
2003-07-28,9943,9977,9675,9776,14295,1236866.0,8500800.0
2003-07-29,9675,9775,9540,9675,15954,1224115.0,8500800.0
2003-07-30,9708,9843,9641,9709,12940,1228366.0,8500800.0
2003-07-31,9708,9742,9675,9675,13972,1224115.0,8500800.0
2003-08-01,9675,10145,9607,10011,24270,1266619.0,8500800.0
2003-08-04,10010,10212,9809,10213,14220,1292122.0,8500800.0
2003-08-05,10212,10212,10010,10078,13690,1275120.0,8500800.0
2003-08-06,9876,10111,9675,9877,23389,1249618.0,8500800.0
2003-08-07,9843,9876,9708,9877,6840,1249618.0,8500800.0
2003-08-08,9809,9843,9607,9809,7950,1241117.0,8500800.0
2003-08-11,9876,9876,9540,9541,6170,1207114.0,8500800.0
2003-08-12,9540,9641,9137,9238,14606,1168860.0,8500800.0
2003-08-13,9305,9473,9204,9406,16890,1190112.0,8500800.0
2003-08-14,9238,10078,9238,10078,19000,1275120.0,8500800.0
2003-08-18,9742,10044,9574,9843,13410,1245367.0,8500800.0
2003-08-19,9843,9943,9540,9608,11250,1215614.0,8500800.0
2003-08-20,9540,9977,9540,9977,16900,1262369.0,8500800.0
2003-08-21,9977,10111,9843,10011,14285,1266619.0,8500800.0
2003-08-22,10010,10010,9372,9877,13910,1249618.0,8500800.0
2003-08-25,9809,10212,9809,10179,17240,1287871.0,8500800.0
2003-08-26,10044,10145,9977,10078,8290,1275120.0,8500800.0
2003-08-27,10078,10145,9910,9910,13522,1253868.0,8500800.0
2003-08-28,9943,10078,9708,9776,7751,1236866.0,8500800.0
2003-08-29,9910,10145,9742,9944,19390,1258118.0,8500800.0
2003-09-01,9876,10078,9742,9742,9750,1232616.0,8500800.0
2003-09-02,9742,9809,9473,9473,18502,1198613.0,8500800.0
2003-09-03,9507,9607,9204,9574,39975,1211364.0,8500800.0
2003-09-04,9406,9607,9406,9507,15600,1202863.0,8500800.0
2003-09-05,9406,9507,9103,9138,18709,1156109.0,8500800.0
2003-09-08,9137,9339,9137,9171,16125,1160359.0,8500800.0
2003-09-09,9171,9372,9137,9238,43850,1168860.0,8500800.0
2003-09-15,9070,9238,8935,8970,28645,1134857.0,8500800.0
2003-09-16,8969,9238,8969,9171,19162,1160359.0,8500800.0
2003-09-17,9171,9708,9171,9641,41400,1219865.0,8500800.0
2003-09-18,9507,9607,9305,9305,8641,1177361.0,8500800.0
2003-09-19,9406,9540,9372,9541,38269,1207114.0,8500800.0
2003-09-22,9607,9641,9406,9406,34939,1190112.0,8500800.0
2003-09-23,9607,9742,9406,9406,20275,1190112.0,8500800.0
2003-09-24,9406,9473,9238,9406,18850,1190112.0,8500800.0
2003-09-25,9473,9607,9003,9608,19430,1215614.0,8500800.0
2003-09-26,9675,9675,9137,9205,14452,1164610.0,8500800.0
2003-09-29,9204,9540,9103,9541,12286,1207114.0,8500800.0
2003-09-30,9742,9775,9339,9373,21590,1185862.0,8500800.0
2003-10-01,9238,9607,9137,9608,8380,1215614.0,8500800.0
2003-10-02,9607,10111,9574,10112,54130,1279370.0,8500800.0
2003-10-06,10010,10313,9943,10078,65542,1275120.0,8500800.0
2003-10-07,10178,10548,10078,10548,41950,1334626.0,8500800.0
2003-10-08,10615,11253,10615,11220,34746,1419634.0,8500800.0
2003-10-09,11052,11052,10582,10750,58611,1360128.0,8500800.0
2003-10-10,10750,11388,10548,11120,39470,1406882.0,8500800.0
2003-10-13,11421,11623,10850,11086,24948,1402632.0,8500800.0
2003-10-14,11119,11556,11085,11153,30565,1411133.0,8500800.0
2003-10-15,11556,11690,11186,11254,37445,1423884.0,8500800.0
2003-10-16,11690,11690,10884,10884,41773,1377130.0,8500800.0
2003-10-17,10918,11085,10615,10817,39398,1368629.0,8500800.0
2003-10-20,11018,11354,10850,11220,16500,1419634.0,8500800.0
2003-10-21,11085,11388,11085,11355,12980,1436635.0,8500800.0
2003-10-22,11253,11388,11220,11355,17665,1436635.0,8500800.0
2003-10-23,11421,11421,10850,10851,17466,1372879.0,8500800.0
2003-10-24,10884,11220,10850,11052,10920,1398382.0,8500800.0
2003-10-27,10884,11253,10850,10851,24090,1372879.0,8500800.0
2003-10-28,10951,11354,10850,11019,44740,1394131.0,8500800.0
2003-10-29,11354,11421,11119,11288,20490,1428134.0,8500800.0
2003-10-30,11186,11421,11153,11187,24633,1415383.0,8500800.0
2003-10-31,11220,11354,10918,10918,22436,1381380.0,8500800.0
2003-11-03,10918,11321,10850,10952,22284,1385630.0,8500800.0
2003-11-04,10985,11119,10884,11052,25148,1398382.0,8500800.0
2003-11-05,11018,11085,10884,10952,13520,1385630.0,8500800.0
2003-11-06,11119,11119,10750,10750,15564,1360128.0,8500800.0
2003-11-07,10615,10850,10548,10750,36400,1360128.0,8500800.0
2003-11-10,10582,10615,10178,10213,30381,1292122.0,8500800.0
2003-11-11,10313,10514,10212,10313,19610,1304873.0,8500800.0
2003-11-12,10313,10481,10178,10414,14610,1317624.0,8500800.0
2003-11-13,10447,10985,10414,10985,37495,1389881.0,8500800.0
2003-11-14,11119,11119,10582,10750,29470,1360128.0,8500800.0
2003-11-17,10716,10716,10313,10414,17072,1317624.0,8500800.0
2003-11-18,10514,10783,10514,10616,15132,1343126.0,8500800.0
2003-11-19,10447,10750,10212,10649,19610,1347377.0,8500800.0
2003-11-20,10850,10884,10447,10515,23463,1330375.0,8500800.0
2003-11-21,10548,10750,10346,10414,10149,1317624.0,8500800.0
2003-11-24,10750,10750,10414,10750,15313,1360128.0,8500800.0
2003-11-25,10884,11018,10481,10548,10514,1334626.0,8500800.0
2003-11-26,10716,11052,10548,11019,10470,1394131.0,8500800.0
2003-11-27,10884,11119,10817,11120,7115,1406882.0,8500800.0
2003-11-28,11085,11556,11085,11355,20870,1436635.0,8500800.0
2003-12-01,11220,11657,11220,11455,17030,1449386.0,8500800.0
2003-12-02,11522,11959,11489,11691,31123,1479139.0,8500800.0
2003-12-03,11724,12664,11724,12262,22100,1551396.0,8500800.0
2003-12-04,12328,12597,12026,12497,12002,1581149.0,8500800.0
2003-12-05,12194,12900,12093,12900,34900,1632154.0,8500800.0
2003-12-08,12597,12698,12261,12497,13160,1581149.0,8500800.0
2003-12-09,12362,12564,11791,11959,25630,1513142.0,8500800.0
2003-12-10,11623,12060,11623,11959,24952,1513142.0,8500800.0
2003-12-11,11825,12093,11589,11590,61025,1466388.0,8500800.0
2003-12-12,11724,12631,11724,12631,47184,1598150.0,8500800.0
2003-12-15,12631,13135,12631,12766,15360,1615152.0,8500800.0
2003-12-16,12698,13269,12496,13034,14366,1649155.0,8500800.0
2003-12-17,13235,13269,12127,12329,26438,1559897.0,8500800.0
2003-12-18,12564,12631,12261,12598,43085,1593900.0,8500800.0
2003-12-19,12530,12732,12127,12195,16555,1542895.0,8500800.0
2003-12-22,12093,12463,12093,12262,14171,1551396.0,8500800.0
2003-12-23,12328,12564,12160,12430,13010,1572648.0,8500800.0
2003-12-24,12295,12564,12160,12161,6010,1538645.0,8500800.0
2003-12-26,12160,12396,11858,11959,11647,1513142.0,8500800.0
2003-12-29,11959,12194,11825,12027,7867,1521643.0,8500800.0
2003-12-30,12093,12631,12093,12598,27217,1593900.0,8500800.0
2004-01-02,12732,13168,12664,13135,20345,1661906.0,8500800.0
2004-01-05,13034,13034,12530,12631,17391,1598150.0,8500800.0
2004-01-06,12664,13000,12362,12396,30778,1568398.0,8500800.0
2004-01-07,12496,12698,12160,12161,27524,1538645.0,8500800.0
2004-01-08,12160,12362,12060,12060,54265,1525894.0,8500800.0
2004-01-09,12060,12698,12060,12530,26390,1585399.0,8500800.0
2004-01-12,12261,12631,12127,12195,17032,1542895.0,8500800.0
2004-01-13,12160,12698,12160,12631,36316,1598150.0,8500800.0
2004-01-14,12933,12967,12463,12967,31269,1640654.0,8500800.0
2004-01-15,12765,12765,12328,12497,20738,1581149.0,8500800.0
2004-01-16,12496,12698,12362,12363,12051,1564147.0,8500800.0
2004-01-19,12396,12664,12228,12228,15742,1547146.0,8500800.0
2004-01-20,12160,12295,12026,12060,18835,1525894.0,8500800.0
2004-01-26,12160,12429,11959,12329,36441,1559897.0,8500800.0
2004-01-27,12328,12328,11858,11993,28866,1517393.0,8500800.0
2004-01-28,11959,11993,11724,11758,18904,1487640.0,8500800.0
2004-01-29,11690,12362,11690,12262,16290,1551396.0,8500800.0
2004-01-30,12228,12228,11825,11825,12761,1496141.0,8500800.0
2004-02-02,11892,11993,11757,11926,14319,1508892.0,8500800.0
2004-02-03,12026,12295,11993,12161,30968,1538645.0,8500800.0
2004-02-04,12194,12362,11925,12094,8981,1530144.0,8500800.0
2004-02-05,12093,12362,12060,12363,17000,1564147.0,8500800.0
2004-02-06,12463,12463,12026,12027,20718,1521643.0,8500800.0
2004-02-09,11959,12295,11959,12094,11623,1530144.0,8500800.0
2004-02-10,12093,12261,11959,12094,15420,1530144.0,8500800.0
2004-02-11,11959,12429,11925,12430,22755,1572648.0,8500800.0
2004-02-12,12194,12698,12194,12698,19680,1606651.0,8500800.0
2004-02-13,12664,12698,12429,12530,35940,1585399.0,8500800.0
2004-02-16,12429,12429,12060,12060,17162,1525894.0,8500800.0
2004-02-17,12093,12295,12026,12195,27532,1542895.0,8500800.0
2004-02-18,12160,12194,12026,12027,13053,1521643.0,8500800.0
2004-02-19,11959,12160,11925,12027,15080,1521643.0,8500800.0
2004-02-20,12127,12194,11892,11892,16836,1504642.0,8500800.0
2004-02-23,12093,12093,11858,12060,11390,1525894.0,8500800.0
2004-02-24,11892,12160,11892,12060,9220,1525894.0,8500800.0
2004-02-25,11925,12093,11858,11859,12948,1500391.0,8500800.0
2004-02-26,11825,11858,11489,11556,9963,1462138.0,8500800.0
2004-02-27,11421,11455,11287,11422,24878,1445136.0,8500800.0
2004-03-02,11421,11489,11220,11321,53720,1432385.0,8500800.0
2004-03-03,11287,11421,11253,11388,36837,1440886.0,8500800.0
2004-03-04,11354,11589,11321,11422,47300,1445136.0,8500800.0
2004-03-05,11556,11556,11321,11388,42390,1440886.0,8500800.0
2004-03-08,11556,11623,11388,11523,24453,1457887.0,8500800.0
2004-03-09,11421,11825,11388,11691,38208,1479139.0,8500800.0
2004-03-10,11825,12026,11690,11892,41482,1504642.0,8500800.0
2004-03-11,11791,12093,11724,12094,54343,1530144.0,8500800.0
2004-03-12,12093,12127,11757,12127,63888,1534394.0,8500800.0
2004-03-15,11993,12194,11993,12127,7842,1534394.0,8500800.0
2004-03-16,12160,12194,12026,12094,10413,1530144.0,8500800.0
2004-03-17,12228,12228,12093,12161,10770,1538645.0,8500800.0
2004-03-18,12160,12396,12160,12295,42067,1555646.0,8500800.0
2004-03-19,12463,12597,12261,12530,10867,1585399.0,8500800.0
2004-03-22,12597,12597,12060,12094,20720,1530144.0,8500800.0
2004-03-23,12093,12160,11825,12027,14711,1521643.0,8500800.0
2004-03-24,11925,12328,11858,12094,21655,1530144.0,8500800.0
2004-03-25,12328,13101,12295,12698,29540,1606651.0,8500800.0
2004-03-26,12564,12933,12429,12934,35734,1636404.0,8500800.0
2004-03-29,12698,13068,12664,12967,13386,1640654.0,8500800.0
2004-03-30,12967,13101,12967,13001,8578,1644905.0,8500800.0
2004-03-31,13101,13235,13034,13202,17729,1670407.0,8500800.0
2004-04-01,13000,13269,13000,13202,12110,1670407.0,8500800.0
2004-04-02,13101,13202,13034,13102,22545,1657656.0,8500800.0
2004-04-06,13168,13437,13168,13303,25121,1683158.0,8500800.0
2004-04-07,13437,13773,13370,13505,11374,1708661.0,8500800.0
2004-04-08,13504,13538,13370,13438,34213,1700160.0,8500800.0
2004-04-09,13437,13538,13370,13438,18397,1700160.0,8500800.0
2004-04-12,13370,14512,13370,13773,16401,1742664.0,8500800.0
2004-04-13,13773,13773,13605,13673,16069,1729913.0,8500800.0
2004-04-14,13706,14008,13706,13773,13658,1742664.0,8500800.0
2004-04-16,13739,13773,13437,13673,29513,1729913.0,8500800.0
2004-04-19,13672,13941,13571,13673,22390,1729913.0,8500800.0
2004-04-20,14075,14243,13706,14244,8050,1802170.0,8500800.0
2004-04-21,14109,14109,13706,13706,8741,1734163.0,8500800.0
2004-04-22,13706,13773,13437,13438,33902,1700160.0,8500800.0
2004-04-23,13639,13773,13202,13202,26130,1670407.0,8500800.0
2004-04-26,13135,13135,12732,12833,25030,1623653.0,8500800.0
2004-04-27,12631,13068,12496,12934,29381,1636404.0,8500800.0
2004-04-28,12799,12900,12564,12564,10418,1589650.0,8500800.0
2004-04-29,12732,13034,12564,12631,26741,1598150.0,8500800.0
2004-04-30,13034,13101,12597,12598,22040,1593900.0,8500800.0
2004-05-03,12832,12866,12564,12564,11590,1589650.0,8500800.0
2004-05-04,12564,12866,12530,12766,13310,1615152.0,8500800.0
2004-05-06,12832,12832,12261,12262,30903,1551396.0,8500800.0
2004-05-07,12261,12597,12261,12564,24440,1589650.0,8500800.0
2004-05-10,13000,13101,12261,12262,38101,1551396.0,8500800.0
2004-05-11,12261,12664,12093,12430,35050,1572648.0,8500800.0
2004-05-12,12261,12900,12093,12530,30040,1585399.0,8500800.0
2004-05-13,12530,12530,11993,11993,58570,1517393.0,8500800.0
2004-05-14,11959,12093,10212,12094,46590,1530144.0,8500800.0
2004-05-17,12228,12261,11825,12228,22550,1547146.0,8500800.0
2004-05-18,12228,12664,12093,12094,41990,1530144.0,8500800.0
2004-05-19,12160,12463,12093,12295,26336,1555646.0,8500800.0
2004-05-20,12362,12866,12160,12833,25631,1623653.0,8500800.0
2004-05-21,12900,13235,12765,13236,16020,1674658.0,8500800.0
2004-05-24,13101,13235,12967,13001,12198,1644905.0,8500800.0
2004-05-25,13000,13639,12866,13639,25921,1725662.0,8500800.0
2004-05-27,13471,14378,13437,13941,34581,1763916.0,8500800.0
2004-05-28,13706,13975,13303,13471,12213,1704410.0,8500800.0
2004-05-31,13370,13639,13135,13303,13277,1683158.0,8500800.0
2004-06-01,13303,13538,13168,13438,10950,1700160.0,8500800.0
2004-06-02,13235,13437,13101,13102,17020,1657656.0,8500800.0
2004-06-03,13101,13269,12765,12766,15516,1615152.0,8500800.0
2004-06-04,12799,13068,12732,12833,27261,1623653.0,8500800.0
2004-06-07,12799,14445,12799,13941,34671,1763916.0,8500800.0
2004-06-08,13840,14411,13840,13941,12061,1763916.0,8500800.0
2004-06-09,14042,14378,13437,13438,31703,1700160.0,8500800.0
2004-06-10,13437,13773,13101,13169,35350,1666157.0,8500800.0
2004-06-11,13370,13437,12832,13169,23410,1666157.0,8500800.0
2004-06-14,13168,13773,13168,13706,17727,1734163.0,8500800.0
2004-06-15,14176,14176,13034,13673,25420,1729913.0,8500800.0
2004-06-16,13672,14109,13303,13370,12592,1691659.0,8500800.0
2004-06-17,13605,13807,13269,13773,23990,1742664.0,8500800.0
2004-06-18,14075,14075,13538,13639,17511,1725662.0,8500800.0
2004-06-21,13773,14042,13605,13740,11291,1738414.0,8500800.0
2004-06-22,13639,14243,13471,13706,15751,1734163.0,8500800.0
2004-06-23,13706,14075,13403,13438,28560,1700160.0,8500800.0
2004-06-24,13437,14243,13437,14210,11900,1797919.0,8500800.0
2004-06-25,13975,14243,13874,13874,28854,1755415.0,8500800.0
2004-06-28,13807,13807,13403,13471,41995,1704410.0,8500800.0
2004-06-29,13605,14445,13471,14445,21450,1827672.0,8500800.0
2004-06-30,14411,14512,14176,14311,32728,1810670.0,8500800.0
2004-07-01,14243,15251,14176,14983,31958,1895678.0,8500800.0
2004-07-02,14613,15453,14445,14916,14686,1887178.0,8500800.0
2004-07-05,14915,15285,14781,15117,13042,1912680.0,8500800.0
2004-07-06,15083,15318,14579,14781,21781,1870176.0,8500800.0
2004-07-07,15016,15016,14109,14781,24811,1870176.0,8500800.0
2004-07-08,15050,15117,14680,14781,27652,1870176.0,8500800.0
2004-07-09,14781,15050,14378,14378,16667,1819171.0,8500800.0
2004-07-12,14579,14848,13807,14076,17910,1780918.0,8500800.0
2004-07-13,14243,14243,13672,13908,11310,1759666.0,8500800.0
2004-07-14,14008,14042,13706,13975,16960,1768166.0,8500800.0
2004-07-15,13907,14042,13773,13908,10045,1759666.0,8500800.0
2004-07-16,13840,13907,13303,13605,16375,1721412.0,8500800.0
2004-07-19,13471,14176,13437,14143,21371,1789418.0,8500800.0
2004-07-20,13807,13975,13672,13673,11779,1729913.0,8500800.0
2004-07-21,13907,14075,13907,14042,10650,1776667.0,8500800.0
2004-07-22,13874,13874,13538,13673,10451,1729913.0,8500800.0
2004-07-23,13807,13941,13605,13773,10511,1742664.0,8500800.0
2004-07-26,13538,13975,13538,13908,4362,1759666.0,8500800.0
2004-07-27,13874,14747,13773,14714,14988,1861675.0,8500800.0
2004-07-28,14915,15016,14613,14748,12125,1865926.0,8500800.0
2004-07-29,15050,15050,14243,14244,7140,1802170.0,8500800.0
2004-07-30,14344,14882,13874,13975,21000,1768166.0,8500800.0
2004-08-02,13773,13907,13437,13438,15833,1700160.0,8500800.0
2004-08-03,13773,13773,13504,13572,7400,1717162.0,8500800.0
2004-08-04,13504,13504,13034,13370,29980,1691659.0,8500800.0
2004-08-05,13168,13538,13168,13538,27346,1712911.0,8500800.0
2004-08-06,13370,13370,13101,13102,12226,1657656.0,8500800.0
2004-08-09,13000,13000,12732,12866,17004,1627903.0,8500800.0
2004-08-10,12933,13370,12799,13202,15340,1670407.0,8500800.0
2004-08-11,13403,13773,13269,13773,13738,1742664.0,8500800.0
2004-08-12,14008,14243,13739,14244,18540,1802170.0,8500800.0
2004-08-13,13941,14143,13706,14009,14222,1772417.0,8500800.0
2004-08-16,13874,14109,13639,13740,6520,1738414.0,8500800.0
2004-08-17,13907,14109,13571,13605,15125,1721412.0,8500800.0
2004-08-18,13571,14008,13571,14009,8261,1772417.0,8500800.0
