STX(011810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-06,1773605,1798653,1727497,1727900,184145,824790.0,39941398.0
2009-10-07,1748520,1781969,1727472,1736276,230584,828784.0,39941398.0
2009-10-08,1744388,1786228,1727596,1761315,212212,840766.0,39941398.0
2009-10-09,1782120,1794644,1752792,1782254,277163,850752.0,39941398.0
2009-10-12,1790376,1807035,1748536,1752940,197602,836772.0,39941398.0
2009-10-13,1589530,1602054,1551824,1564751,1302943,746904.0,39941398.0
2009-10-14,1602234,1618892,1581307,1593978,355687,760884.0,39941398.0
2009-10-15,1606409,1610543,1577093,1577227,280353,752895.0,39941398.0
2009-10-16,1577066,1614784,1577066,1585602,240003,756889.0,39941398.0
2009-10-19,1585561,1593818,1556112,1573039,177395,750898.0,39941398.0
2009-10-20,1585494,1631346,1572836,1627480,374368,776860.0,39941398.0
2009-10-21,1614796,1631454,1589614,1606541,170084,766875.0,39941398.0
2009-10-22,1593912,1610570,1581388,1589790,128154,758887.0,39941398.0
2009-10-23,1597952,1597952,1572891,1573039,189656,750898.0,39941398.0
2009-10-26,1555962,1555962,1518389,1527061,298639,728931.0,39941398.0
2009-10-27,1501839,1514497,1472657,1485183,276819,708960.0,39941398.0
2009-10-28,1485125,1485125,1401432,1405702,359138,671015.0,39941398.0
2009-10-29,1372158,1401474,1342830,1388951,264802,663027.0,39941398.0
2009-10-30,1401432,1443139,1393030,1405702,245432,671015.0,39941398.0
2009-11-02,1363714,1434882,1359446,1405702,170652,671015.0,39941398.0
2009-11-03,1397056,1476627,1397056,1447580,272970,690986.0,39941398.0
2009-11-04,1455799,1480993,1430751,1480995,245525,706963.0,39941398.0
2009-11-05,1447353,1459877,1414036,1430829,228657,682998.0,39941398.0
2009-11-06,1456824,1461225,1395796,1395930,225793,639062.0,39941398.0
2009-11-09,1400157,1426275,1391488,1400293,180557,641059.0,39941398.0
2009-11-10,1404677,1417603,1352295,1352308,299624,619092.0,39941398.0
2009-11-11,1352228,1382735,1352228,1378481,132518,631074.0,39941398.0
2009-11-12,1378389,1413311,1378389,1404655,237781,643057.0,39941398.0
2009-11-13,1404654,1422115,1369732,1387206,130948,635068.0,39941398.0
2009-11-16,1404497,1474328,1404497,1439553,335036,659033.0,39941398.0
2009-11-17,1417566,1439429,1387180,1404655,162016,643057.0,39941398.0
2009-11-18,1413234,1461214,1413234,1430829,177152,655039.0,39941398.0
2009-11-19,1421997,1443860,1417608,1417742,132510,649048.0,39941398.0
2009-11-20,1413272,1426332,1400080,1409017,121877,645054.0,39941398.0
2009-11-23,1408893,1408893,1387031,1391568,174372,637065.0,39941398.0
2009-11-24,1395861,1404531,1360952,1369757,173747,627080.0,39941398.0
2009-11-25,1365287,1391405,1356483,1378481,153870,631074.0,39941398.0
2009-11-26,1387149,1387149,1356495,1361032,100715,623086.0,39941398.0
2009-11-27,1317313,1339163,1269332,1295598,297147,593130.0,39941398.0
2009-11-30,1317380,1326037,1299919,1304322,198300,597124.0,39941398.0
2009-12-01,1282460,1326039,1269389,1321772,184004,605112.0,39941398.0
2009-12-02,1326026,1347876,1312967,1339221,158155,613100.0,39941398.0
2009-12-03,1339145,1417512,1334622,1413379,324784,647051.0,39941398.0
2009-12-04,1400036,1413229,1352189,1365394,302293,625083.0,39941398.0
2009-12-07,1365299,1369701,1343449,1343583,280166,615098.0,39941398.0
2009-12-08,1352225,1496155,1325973,1491901,1048416,682998.0,39941398.0
2009-12-09,1474260,1513438,1430548,1448278,1260653,663027.0,39941398.0
2009-12-10,1469965,1469965,1417595,1435191,565095,657036.0,39941398.0
2009-12-11,1443836,1496219,1439447,1452640,687440,665024.0,39941398.0
2009-12-14,1448213,1500463,1448213,1487538,729875,681001.0,39941398.0
2009-12-15,1496178,1496178,1452465,1457002,390762,667021.0,39941398.0
2009-12-16,1456813,1461214,1426293,1430829,307654,655039.0,39941398.0
2009-12-17,1417489,1478662,1413099,1448278,369676,663027.0,39941398.0
2009-12-18,1439407,1452466,1426214,1439553,175214,659033.0,39941398.0
2009-12-21,1461269,1469927,1435017,1439553,200635,659033.0,39941398.0
2009-12-22,1448208,1465669,1417701,1422104,264007,651045.0,39941398.0
2009-12-23,1448064,1535355,1443796,1457002,1040501,667021.0,39941398.0
2009-12-24,1456800,1469859,1426158,1448278,596511,663027.0,39941398.0
2009-12-28,1452532,1509172,1417611,1465727,609582,671015.0,39941398.0
2009-12-29,1456856,1513628,1430738,1474451,670741,844010.0,49941398.0
2009-12-30,1478785,1487443,1461325,1465727,294654,839015.0,49941398.0
2010-01-04,1469927,1478730,1421958,1439553,468401,824033.0,49941398.0
2010-01-05,1448248,1452638,1421996,1435191,409191,821536.0,49941398.0
2010-01-06,1430766,1496195,1430766,1487538,587003,851501.0,49941398.0
2010-01-07,1509302,1679485,1487573,1596595,1695619,913928.0,49941398.0
2010-01-08,1609654,1648831,1544212,1596595,828360,913928.0,49941398.0
2010-01-11,1613887,1648808,1565918,1648943,743152,943892.0,49941398.0
2010-01-12,1670653,1670653,1600822,1600958,416727,916425.0,49941398.0
2010-01-13,1579035,1579035,1526531,1526799,448088,873974.0,49941398.0
2010-01-14,1548408,1591975,1530947,1557335,514733,891454.0,49941398.0
2010-01-15,1570434,1744884,1561643,1714377,1210054,981348.0,49941398.0
2010-01-18,1709991,1805940,1688128,1744913,1149307,998828.0,49941398.0
2010-01-19,1744912,1775420,1714393,1744913,478269,998828.0,49941398.0
2010-01-20,1766624,1775427,1662005,1679479,684998,961372.0,49941398.0
2010-01-21,1640048,1709746,1618186,1710015,465107,978851.0,49941398.0
2010-01-22,1657476,1688130,1626956,1631494,391981,933904.0,49941398.0
2010-01-25,1592081,1609542,1522250,1544248,646042,883963.0,49941398.0
2010-01-26,1552793,1591970,1491765,1491901,522822,853998.0,49941398.0
2010-01-27,1491766,1517884,1465514,1474451,343716,844010.0,49941398.0
2010-01-28,1487526,1531105,1465676,1504987,264731,861489.0,49941398.0
2010-01-29,1474260,1482918,1439351,1448278,286480,829027.0,49941398.0
2010-02-01,1439351,1465469,1426158,1448278,320724,829027.0,49941398.0
2010-02-02,1465509,1491760,1408871,1409017,400431,806554.0,49941398.0
2010-02-03,1435016,1448208,1413299,1422104,291492,814045.0,49941398.0
2010-02-04,1452559,1482945,1439366,1443915,376319,826530.0,49941398.0
2010-02-05,1373972,1404492,1352255,1391568,297452,796565.0,49941398.0
2010-02-08,1395847,1430634,1356534,1356670,189353,776589.0,49941398.0
2010-02-09,1334700,1387204,1334700,1369757,216257,784080.0,49941398.0
2010-02-10,1391446,1413296,1369717,1374119,191984,786577.0,49941398.0
2010-02-11,1378379,1465537,1378379,1439553,493623,824033.0,49941398.0
2010-02-12,1439458,1456919,1413340,1417742,268284,811548.0,49941398.0
2010-02-16,1421917,1443768,1404592,1443915,199960,826530.0,49941398.0
2010-02-17,1382802,1408932,1365341,1369757,1093187,784080.0,49941398.0
2010-02-18,1369503,1400023,1356444,1382844,336672,791571.0,49941398.0
2010-02-19,1391445,1400115,1352133,1356670,271155,776589.0,49941398.0
2010-02-22,1400028,1474260,1395772,1448278,753615,829027.0,49941398.0
2010-02-23,1443809,1448076,1426214,1439553,237975,824033.0,49941398.0
2010-02-24,1426358,1439551,1413299,1422104,217932,814045.0,49941398.0
2010-02-25,1448166,1461225,1395796,1395930,373873,799062.0,49941398.0
2010-02-26,1456868,1478730,1430616,1439553,519310,824033.0,49941398.0
2010-03-02,1474260,1482918,1448009,1448278,306461,829027.0,49941398.0
2010-03-03,1456906,1461307,1430788,1435191,169084,821536.0,49941398.0
2010-03-04,1443863,1474384,1443863,1465727,273970,839015.0,49941398.0
2010-03-05,1474333,1517912,1474333,1504987,336010,861489.0,49941398.0
2010-03-08,1526703,1531105,1491794,1504987,495163,861489.0,49941398.0
2010-03-09,1500502,1500502,1465581,1483176,380923,849004.0,49941398.0
2010-03-10,1500427,1587719,1474309,1557335,826334,891454.0,49941398.0
2010-03-11,1579066,1631436,1566007,1587871,680626,908933.0,49941398.0
2010-03-12,1605212,1618271,1574692,1600958,310779,916425.0,49941398.0
2010-03-15,1618284,1626941,1574705,1583508,263471,906436.0,49941398.0
2010-03-16,1591977,1596366,1552799,1574784,292438,901442.0,49941398.0
2010-03-17,1565913,1596433,1539783,1583508,519136,906436.0,49941398.0
2010-03-18,1600843,1723056,1596588,1662030,919777,951384.0,49941398.0
2010-03-19,1692309,1692309,1622611,1657667,435152,948887.0,49941398.0
2010-03-22,1657616,1683734,1648946,1679479,317498,961372.0,49941398.0
2010-03-23,1692459,1740428,1688057,1705652,499963,976354.0,49941398.0
2010-03-24,1727274,1736077,1696888,1701290,367028,973857.0,49941398.0
2010-03-25,1709986,1709986,1670675,1679479,299363,961372.0,49941398.0
2010-03-26,1666183,1762132,1644466,1740551,462950,996331.0,49941398.0
2010-03-29,1723034,1753675,1709975,1714377,395994,981348.0,49941398.0
2010-03-30,1744856,1757915,1714202,1718739,250349,983846.0,49941398.0
2010-03-31,1744794,1810089,1727333,1775449,790141,1016307.0,49941398.0
2010-04-01,1784055,1827768,1770996,1814709,520769,1038781.0,49941398.0
2010-04-02,1849457,1853859,1792685,1801623,326230,1031290.0,49941398.0
2010-04-05,1788419,1797210,1648878,1688203,886186,966366.0,49941398.0
2010-04-06,1696849,1722967,1674987,1723102,283781,986343.0,49941398.0
2010-04-07,1722967,1744829,1705518,1705652,214073,976354.0,49941398.0
2010-04-08,1688128,1744912,1675069,1744913,269227,998828.0,49941398.0
2010-04-09,1736080,1753541,1709828,1731826,229685,991337.0,49941398.0
2010-04-12,1731707,1775420,1731707,1744913,272704,998828.0,49941398.0
2010-04-13,1744884,1753675,1692514,1714377,222775,981348.0,49941398.0
2010-04-14,1714246,1766616,1705576,1762362,303549,1008816.0,49941398.0
2010-04-15,1784044,1875603,1779642,1832159,930147,1048769.0,49941398.0
2010-04-16,1845166,1884343,1823316,1853970,573674,1061255.0,49941398.0
2010-04-19,1823210,1941022,1818808,1867057,798116,1068746.0,49941398.0
2010-04-20,1888812,1923733,1840831,1845245,519338,1056261.0,49941398.0
2010-04-21,1875624,1919337,1862565,1910680,427493,1093717.0,49941398.0
2010-04-22,1901780,1923630,1884319,1906317,305427,1091220.0,49941398.0
2010-04-23,1910446,1914847,1823154,1823434,557594,1043775.0,49941398.0
2010-04-26,1827727,1853846,1814534,1819072,295566,1041278.0,49941398.0
2010-04-27,1832024,1866934,1814563,1832159,212130,1048769.0,49941398.0
2010-04-28,1770980,1823216,1749129,1766724,375996,1011313.0,49941398.0
2010-04-29,1788448,1797105,1661979,1701290,581872,973857.0,49941398.0
2010-04-30,1718548,1736009,1674835,1675116,369367,958875.0,49941398.0
2010-05-03,1657615,1709864,1648824,1662030,301490,951384.0,49941398.0
2010-05-04,1683679,1714333,1670620,1670754,184293,956378.0,49941398.0
2010-05-06,1609492,1631343,1565913,1583508,408713,906436.0,49941398.0
2010-05-07,1526703,1548566,1465676,1504987,531927,861489.0,49941398.0
2010-05-10,1517837,1592070,1513581,1579146,354196,903939.0,49941398.0
2010-05-11,1609608,1622668,1526718,1535523,389635,878969.0,49941398.0
2010-05-12,1561641,1561641,1500467,1518074,209094,868980.0,49941398.0
2010-05-13,1548558,1587747,1544169,1552973,256691,888957.0,49941398.0
2010-05-14,1531105,1539763,1487526,1504987,343138,861489.0,49941398.0
2010-05-17,1483076,1500390,1413244,1413379,603099,809051.0,49941398.0
2010-05-18,1430710,1465630,1408860,1443915,308638,826530.0,49941398.0
2010-05-19,1430800,1430800,1404536,1417742,218085,811548.0,49941398.0
2010-05-20,1395863,1426383,1374000,1387206,227593,794068.0,49941398.0
2010-05-24,1365319,1443953,1352260,1422104,235964,814045.0,49941398.0
2010-05-25,1404610,1417535,1321720,1343583,334892,769098.0,49941398.0
2010-05-26,1365287,1404464,1360885,1378481,255037,789074.0,49941398.0
2010-05-27,1347854,1404492,1347854,1391568,277386,796565.0,49941398.0
2010-05-28,1417579,1417579,1378402,1387206,252638,794068.0,49941398.0
2010-05-31,1387221,1426399,1387221,1417742,147448,811548.0,49941398.0
2010-06-01,1422090,1430760,1404642,1422104,154899,814045.0,49941398.0
2010-06-03,1443796,1456855,1426213,1457002,140398,834021.0,49941398.0
2010-06-04,1456868,1474328,1430616,1439553,166816,824033.0,49941398.0
2010-06-07,1387137,1395794,1365287,1378481,264810,789074.0,49941398.0
2010-06-08,1378335,1404587,1365276,1395930,179679,799062.0,49941398.0
2010-06-09,1400062,1408866,1378346,1378481,190027,789074.0,49941398.0
2010-06-10,1378429,1417606,1378429,1400293,190040,801559.0,49941398.0
2010-06-11,1430698,1465486,1417505,1461365,420478,836518.0,49941398.0
2010-06-14,1465501,1500423,1448052,1491901,302631,853998.0,49941398.0
2010-06-15,1487443,1496235,1465581,1483176,199277,849004.0,49941398.0
2010-06-16,1513628,1513628,1474305,1474451,209820,844010.0,49941398.0
2010-06-17,1474288,1474288,1439366,1443915,243268,826530.0,49941398.0
2010-06-18,1456800,1469859,1439351,1448278,122188,829027.0,49941398.0
2010-06-21,1474271,1592071,1470003,1561697,1000563,893951.0,49941398.0
2010-06-22,1544151,1561612,1522435,1522437,260919,871477.0,49941398.0
2010-06-23,1517944,1587787,1504885,1548610,406915,886460.0,49941398.0
2010-06-24,1531058,1613948,1531058,1609682,387647,921419.0,49941398.0
2010-06-25,1583295,1626874,1570236,1609682,335151,921419.0,49941398.0
2010-06-28,1622645,1627034,1583334,1587871,179362,908933.0,49941398.0
2010-06-29,1587743,1587743,1491794,1504987,416143,861489.0,49941398.0
2010-06-30,1461317,1531148,1456916,1531161,270221,876472.0,49941398.0
2010-07-01,1517889,1578929,1487381,1539886,386458,881466.0,49941398.0
2010-07-02,1539777,1579089,1535510,1535523,437397,878969.0,49941398.0
2010-07-05,1596433,1648804,1583362,1583508,723560,906436.0,49941398.0
2010-07-06,1583345,1583345,1531110,1552973,236968,888957.0,49941398.0
2010-07-07,1565859,1596366,1544130,1574784,263043,901442.0,49941398.0
2010-07-08,1600782,1605184,1566007,1587871,268030,908933.0,49941398.0
2010-07-09,1592193,1657635,1592193,1596595,498191,913928.0,49941398.0
2010-07-12,1605307,1644484,1596503,1622769,314051,928910.0,49941398.0
2010-07-13,1631348,1661868,1592037,1648943,533911,943892.0,49941398.0
2010-07-14,1679447,1818975,1666254,1797260,1539553,1028793.0,49941398.0
2010-07-15,1797259,1810184,1762337,1797260,544559,1028793.0,49941398.0
2010-07-16,1788373,1814491,1736002,1775449,490773,1016307.0,49941398.0
2010-07-19,1727385,1753503,1718581,1736188,345503,993834.0,49941398.0
2010-07-20,1736002,1805833,1736002,1775449,448246,1016307.0,49941398.0
2010-07-21,1797108,1805901,1749129,1749275,352843,1001325.0,49941398.0
2010-07-22,1736096,1797136,1736096,1762362,461067,1008816.0,49941398.0
2010-07-23,1801551,1819011,1744912,1744913,670780,998828.0,49941398.0
2010-07-26,1775298,1783956,1692408,1727464,479345,988840.0,49941398.0
2010-07-27,1736070,1788452,1718609,1749275,677120,1001325.0,49941398.0
2010-07-28,1749266,1832158,1749266,1814709,736453,1038781.0,49941398.0
2010-07-29,1827739,1858125,1775235,1784173,705901,1021302.0,49941398.0
2010-07-30,1792695,1805888,1770967,1784173,272028,1021302.0,49941398.0
2010-08-02,1801445,1805834,1749074,1758000,268395,1006319.0,49941398.0
2010-08-03,1775266,1775266,1683707,1683841,710553,963869.0,49941398.0
2010-08-04,1683615,1722938,1666167,1710015,432923,978851.0,49941398.0
2010-08-05,1722967,1727368,1683655,1705652,221040,976354.0,49941398.0
2010-08-06,1701104,1753474,1692301,1740551,302483,996331.0,49941398.0
2010-08-09,1731712,1836452,1727444,1827796,724774,1046272.0,49941398.0
2010-08-10,1831960,1888732,1805842,1871419,933125,1071243.0,49941398.0
2010-08-11,1858207,1906188,1797180,1805985,667310,1033787.0,49941398.0
2010-08-12,1779693,1849524,1775291,1810347,464612,1036284.0,49941398.0
2010-08-13,1818918,1936718,1814517,1936853,622322,1108699.0,49941398.0
2010-08-16,1927888,1936691,1884187,1923766,509708,1101208.0,49941398.0
2010-08-17,1928117,1967294,1906254,1945578,525734,1113693.0,49941398.0
2010-08-18,1945475,2028364,1923625,1989201,839538,1138664.0,49941398.0
2010-08-19,1997719,2006389,1914829,1923766,626853,1101208.0,49941398.0
2010-08-20,1901786,1954156,1892995,1954302,353964,1118687.0,49941398.0
2010-08-23,1949857,1980376,1910533,1910680,298559,1093717.0,49941398.0
2010-08-24,1906038,1954152,1866860,1923766,319226,1101208.0,49941398.0
2010-08-25,1893064,1919316,1832024,1832159,510481,1048769.0,49941398.0
2010-08-26,1866874,1866874,1757732,1758000,562562,1006319.0,49941398.0
2010-08-27,1744833,1784023,1727385,1736188,582027,993834.0,49941398.0
2010-08-30,1779618,1906221,1762303,1884506,826529,1078734.0,49941398.0
2010-08-31,1866910,1910489,1853851,1884506,428827,1078734.0,49941398.0
2010-09-01,1919337,1936797,1888817,1910680,508846,1093717.0,49941398.0
2010-09-02,1941115,1941115,1831960,1871419,608937,1071243.0,49941398.0
2010-09-03,1880146,1954245,1880146,1928129,606465,1103705.0,49941398.0
2010-09-06,1958541,1958541,1897501,1941216,371360,1111196.0,49941398.0
2010-09-07,1940998,1958459,1893028,1901955,391281,1088722.0,49941398.0
2010-09-08,1901886,1923737,1871366,1893231,269101,1083728.0,49941398.0
2010-09-09,1901863,1941186,1901863,1928129,293888,1103705.0,49941398.0
2010-09-10,1941091,2058756,1941091,2054635,1303937,1176120.0,49941398.0
2010-09-13,2080652,2311862,2058802,2312010,2248082,1323447.0,49941398.0
2010-09-14,2294247,2477488,2233219,2233489,2605090,1278500.0,49941398.0
2010-09-15,2285694,2464533,2259576,2351270,1651722,1345921.0,49941398.0
2010-09-16,2399139,2434048,2281327,2281474,1190549,1305968.0,49941398.0
2010-09-17,2311926,2377355,2250886,2272749,930542,1300973.0,49941398.0
2010-09-20,2272551,2351052,2242031,2312010,649503,1323447.0,49941398.0
2010-09-24,2303205,2351052,2272551,2312010,801708,1323447.0,49941398.0
2010-09-27,2351049,2464459,2324931,2442878,1135100,1398359.0,49941398.0
2010-09-28,2451452,2495165,2390412,2403618,667370,1375886.0,49941398.0
2010-09-29,2438404,2438404,2346856,2368719,744735,1355909.0,49941398.0
2010-09-30,2355667,2634737,2346876,2464690,2114325,1410844.0,49941398.0
2010-10-01,2490806,2547578,2447227,2464690,770739,1410844.0,49941398.0
2010-10-04,2468929,2530102,2420960,2434154,569713,1393365.0,49941398.0
2010-10-05,2425287,2508177,2394633,2508312,525501,1435815.0,49941398.0
2010-10-06,2564785,2656466,2538656,2626094,1521225,1503236.0,49941398.0
2010-10-07,2625961,2918210,2591051,2804948,2497919,1605616.0,49941398.0
2010-10-08,2848408,2905180,2748069,2818034,944336,1613107.0,49941398.0
2010-10-11,2852799,2922630,2669558,2704615,843915,1548183.0,49941398.0
2010-10-12,2678243,2765535,2591085,2717702,1194666,1555675.0,49941398.0
2010-10-13,2778582,2782984,2700094,2735151,534939,1565663.0,49941398.0
2010-10-14,2735030,2879092,2730774,2879106,635591,1648066.0,49941398.0
2010-10-15,2883295,2983646,2835326,2887831,644957,1653060.0,49941398.0
2010-10-18,2914055,2931503,2826763,2874744,481673,1645569.0,49941398.0
2010-10-19,2887681,2948721,2686991,2691528,1069831,1540692.0,49941398.0
2010-10-20,2643389,2743740,2617270,2726426,866347,1560669.0,49941398.0
2010-10-21,2726332,2765644,2569210,2573747,1538697,1473271.0,49941398.0
2010-10-22,2573576,2673927,2573576,2626094,821509,1503236.0,49941398.0
2010-10-25,2660747,2961787,2643287,2935816,1862813,1680528.0,49941398.0
2010-10-26,2922684,2940145,2809141,2861657,1188401,1638078.0,49941398.0
2010-10-27,2887685,3070926,2883283,2905280,1566007,1663049.0,49941398.0
2010-10-28,2918314,2966283,2831156,2957627,715690,1693013.0,49941398.0
2010-10-29,3022900,3079671,2940142,3009975,918145,1722978.0,49941398.0
2010-11-01,2996814,3009752,2809184,2922729,963240,1673037.0,49941398.0
2010-11-02,2935724,3075253,2931323,2979439,984738,1705499.0,49941398.0
2010-11-03,3005528,3036048,2896520,2948903,870174,1688019.0,49941398.0
2010-11-04,2953081,2996782,2844060,2844208,841705,1628090.0,49941398.0
2010-11-05,2704517,2730646,2425326,2486501,3608852,1423330.0,49941398.0
2010-11-08,2530072,2586722,2508221,2534486,894453,1450798.0,49941398.0
2010-11-09,2538731,2577908,2399202,2421067,765898,1385874.0,49941398.0
2010-11-10,2416458,2708708,2377147,2691528,1631113,1540692.0,49941398.0
2010-11-11,2652143,2721974,2612966,2617369,1057351,1498242.0,49941398.0
2010-11-12,2704545,2704545,2447071,2499588,1004203,1430821.0,49941398.0
2010-11-15,2503862,2560500,2355530,2416704,666319,1383377.0,49941398.0
2010-11-16,2381795,2429776,2198554,2268387,1235796,1298476.0,49941398.0
2010-11-17,2233429,2407880,2202775,2338183,1029970,1338429.0,49941398.0
2010-11-18,2351219,2425304,2351219,2373082,519132,1358406.0,49941398.0
2010-11-19,2407812,2412201,2316252,2329459,414947,1333435.0,49941398.0
2010-11-22,2364321,2455881,2359932,2416704,484383,1383377.0,49941398.0
2010-11-23,2442721,2455782,2324923,2329459,441613,1333435.0,49941398.0
2010-11-24,2224594,2316287,2224594,2277111,617053,1303470.0,49941398.0
2010-11-25,2324917,2333708,2263877,2264025,339120,1295979.0,49941398.0
2010-11-26,2272747,2399216,2246495,2255300,611418,1290985.0,49941398.0
2010-11-29,2276977,2311898,2242067,2259662,285782,1293482.0,49941398.0
2010-11-30,2263918,2298706,2233264,2259662,297464,1293482.0,49941398.0
2010-12-01,2268162,2294414,2233387,2294561,366472,1313459.0,49941398.0
2010-12-02,2355482,2394660,2320561,2325097,480943,1330938.0,49941398.0
2010-12-03,2359905,2368574,2242093,2255300,471261,1290985.0,49941398.0
2010-12-06,2255139,2259540,2093748,2093895,914127,1198594.0,49941398.0
2010-12-07,2115639,2154950,2032749,2106982,786124,1206085.0,49941398.0
2010-12-08,2102435,2146136,2076305,2141881,439193,1226061.0,49941398.0
2010-12-09,2150468,2272668,2150468,2264025,776184,1295979.0,49941398.0
2010-12-10,2268169,2311882,2202740,2229126,442898,1276003.0,49941398.0
2010-12-13,2268235,2272770,2211597,2220402,281838,1271009.0,49941398.0
2010-12-14,2220332,2420888,2215931,2359995,1283078,1350915.0,49941398.0
2010-12-15,2381726,2442765,2359876,2373082,1073514,1358406.0,49941398.0
2010-12-16,2381659,2455892,2325021,2399255,778476,1373388.0,49941398.0
2010-12-17,2412211,2516830,2394628,2442878,992418,1398359.0,49941398.0
2010-12-20,2381675,2442715,2355423,2429791,765567,1390868.0,49941398.0
2010-12-21,2490711,2525487,2433939,2442878,453785,1398359.0,49941398.0
2010-12-22,2477598,2490791,2390440,2434154,408685,1393365.0,49941398.0
2010-12-23,2460220,2495142,2412252,2455965,423867,1405850.0,49941398.0
2010-12-24,2455835,2560576,2425316,2521399,652523,1443306.0,49941398.0
2010-12-27,2530000,2569190,2442720,2477776,423150,1418336.0,49941398.0
2010-12-28,2473330,2490791,2416559,2434154,343394,1393365.0,49941398.0
2010-12-29,2442815,2521436,2434145,2482139,256261,1420833.0,49941398.0
2010-12-30,2486365,2512617,2460247,2486501,220501,1423330.0,49941398.0
2011-01-03,2468951,2486412,2390450,2399255,686472,1373388.0,49941398.0
2011-01-04,2403594,2460232,2403594,2438516,549823,1395862.0,49941398.0
2011-01-05,2438521,2442789,2355631,2355632,636826,1348418.0,49941398.0
2011-01-06,2368569,2416538,2307529,2338183,557324,1338429.0,49941398.0
2011-01-07,2351034,2433924,2311844,2429791,467015,1390868.0,49941398.0
2011-01-10,2442810,2455870,2407889,2434154,422326,1393365.0,49941398.0
2011-01-11,2412234,2433951,2351060,2407980,371275,1378383.0,49941398.0
2011-01-12,2407832,2425293,2364120,2407980,454334,1378383.0,49941398.0
2011-01-13,2477666,2621596,2468875,2604283,2386083,1490751.0,49941398.0
2011-01-14,2656499,2752448,2604129,2704615,2149093,1548183.0,49941398.0
2011-01-17,2748244,2826745,2665354,2665355,1483057,1525710.0,49941398.0
2011-01-18,2673949,2804807,2608507,2739513,1139572,1568160.0,49941398.0
2011-01-19,2800462,2861502,2748226,2765687,1134115,1583142.0,49941398.0
2011-01-20,2743768,2791736,2700055,2756962,626234,1578148.0,49941398.0
2011-01-21,2756873,2830961,2665180,2669717,745683,1528207.0,49941398.0
2011-01-24,2656461,2761080,2639012,2708977,575077,1550680.0,49941398.0
2011-01-25,2743763,2883291,2543073,2674079,2327702,1530704.0,49941398.0
2011-01-26,2721937,2966204,2713279,2966352,1934792,1698008.0,49941398.0
2011-01-27,3035982,3070892,2935631,2975077,2168953,1703002.0,49941398.0
2011-01-28,2996752,3149485,2926921,2979439,2138021,1705499.0,49941398.0
2011-01-31,2909429,3040288,2905161,2918367,993339,1670540.0,49941398.0
2011-02-01,2953185,3053390,2852834,2979439,1242243,1705499.0,49941398.0
2011-02-07,3049165,3210544,3049165,3171379,1488857,1815370.0,49941398.0
2011-02-08,3206068,3219127,2931267,2935816,1930511,1680528.0,49941398.0
2011-02-09,2944422,3022923,2791700,2975077,1554366,1703002.0,49941398.0
2011-02-10,2988029,3018549,2813591,2822397,1214656,1615604.0,49941398.0
2011-02-11,2839773,2918274,2748226,2765687,971768,1583142.0,49941398.0
2011-02-14,2809294,2844082,2530104,2630456,1735266,1505733.0,49941398.0
2011-02-15,2647719,2748070,2634660,2669717,668672,1528207.0,49941398.0
2011-02-16,2665372,2713353,2525710,2547573,798780,1458289.0,49941398.0
2011-02-17,2525700,2564877,2412278,2451603,1086428,1403353.0,49941398.0
2011-02-18,2468863,2639033,2442733,2639181,784315,1510727.0,49941398.0
2011-02-21,2678302,2678302,2565026,2613007,609658,1495745.0,49941398.0
2011-02-22,2556107,2577836,2468827,2512675,426749,1438312.0,49941398.0
2011-02-23,2495177,2565008,2486386,2565022,336794,1468277.0,49941398.0
2011-02-24,2565009,2639108,2551816,2582471,454583,1478265.0,49941398.0
2011-02-25,2612887,2630348,2538656,2626094,417513,1503236.0,49941398.0
2011-02-28,2625832,2625832,2494973,2525761,324952,1445803.0,49941398.0
2011-03-02,2464637,2556196,2464637,2486501,293636,1423330.0,49941398.0
2011-03-03,2516922,2617273,2516922,2595558,412755,1485757.0,49941398.0
2011-03-04,2617177,2730721,2608520,2722064,668908,1558172.0,49941398.0
2011-03-07,2695777,2778534,2625812,2626094,405674,1503236.0,49941398.0
2011-03-08,2625992,2717552,2625992,2687166,441914,1538195.0,49941398.0
2011-03-09,2739424,2739424,2626014,2652268,389234,1518218.0,49941398.0
2011-03-10,2656561,2730795,2643502,2647905,518406,1515721.0,49941398.0
2011-03-11,2577906,2599768,2538728,2551935,364124,1460786.0,49941398.0
2011-03-14,2464675,2468943,2224661,2285836,1325769,1308465.0,49941398.0
2011-03-15,2303229,2390387,2093736,2259662,1140654,1293482.0,49941398.0
2011-03-16,2320722,2338183,2224639,2338183,640037,1338429.0,49941398.0
2011-03-17,2259469,2381670,2233351,2364357,603372,1353412.0,49941398.0
2011-03-18,2407896,2416564,2351124,2351270,544763,1345921.0,49941398.0
2011-03-21,2385959,2464459,2372899,2442878,533941,1398359.0,49941398.0
2011-03-22,2464459,2499369,2429671,2442878,455453,1398359.0,49941398.0
2011-03-23,2442782,2464632,2407860,2421067,386699,1385874.0,49941398.0
2011-03-24,2451439,2468900,2421053,2421067,422573,1385874.0,49941398.0
2011-03-25,2447212,2495181,2429751,2434154,450501,1393365.0,49941398.0
2011-03-28,2460201,2468858,2119971,2246575,3454478,1285991.0,49941398.0
2011-03-29,2281417,2307548,2229047,2237851,878101,1280997.0,49941398.0
