화승엔터프라이즈(241590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-22,11100,11300,10100,11000,539879,332952.0,30268335.0
2018-06-25,10900,11000,10500,10600,72739,320844.0,30268335.0
2018-06-26,10500,11400,10200,11400,146336,345059.0,30268335.0
2018-06-27,11300,11500,10850,11200,208738,339005.0,30268335.0
2018-06-28,10950,11550,10800,11200,98878,339005.0,30268335.0
2018-06-29,11200,11700,10950,11300,130034,342032.0,30268335.0
2018-07-02,11050,11200,10700,10950,177969,662877.0,60536670.0
2018-07-03,11200,11450,10600,10850,173713,656823.0,60536670.0
2018-07-04,10750,11650,10650,11400,615794,690118.0,60536670.0
2018-07-05,11350,11350,10000,10450,1141257,632608.0,60536670.0
2018-07-06,10350,10550,9960,10200,401257,617474.0,60536670.0
2018-07-09,10150,10300,9630,10250,199816,620501.0,60536670.0
2018-07-10,10250,10400,9970,10150,289526,614447.0,60536670.0
2018-07-11,10050,10250,9980,10050,59282,608394.0,60536670.0
2018-07-12,10000,10900,10000,10800,749506,653796.0,60536670.0
2018-07-13,10800,10800,10200,10400,185065,629581.0,60536670.0
2018-07-16,10450,10800,10300,10500,206021,635635.0,60536670.0
2018-07-17,10500,10900,10200,10700,283021,647742.0,60536670.0
2018-07-18,10500,11350,10500,11150,210339,674984.0,60536670.0
2018-07-19,11150,11150,10550,11000,167509,665903.0,60536670.0
2018-07-20,10750,10950,10600,10800,213096,653796.0,60536670.0
2018-07-23,10750,11000,10250,10300,96678,623528.0,60536670.0
2018-07-24,10200,10850,10200,10650,160274,644716.0,60536670.0
2018-07-25,10600,10900,10600,10800,142118,653796.0,60536670.0
2018-07-26,10950,11300,10500,10750,301764,650769.0,60536670.0
2018-07-27,10900,11050,10600,10850,218855,656823.0,60536670.0
2018-07-30,10850,10950,10400,10650,326336,644716.0,60536670.0
2018-07-31,10650,10950,10450,10950,217277,662877.0,60536670.0
2018-08-01,10850,11900,10600,11700,304040,708279.0,60536670.0
2018-08-02,11550,11850,11500,11600,167771,702225.0,60536670.0
2018-08-03,11600,12550,11500,12100,496823,732494.0,60536670.0
2018-08-06,12050,12250,11750,11900,208004,720386.0,60536670.0
2018-08-07,11800,12450,11750,12150,217012,735521.0,60536670.0
2018-08-08,12100,12750,11650,12650,381400,765789.0,60536670.0
2018-08-09,12550,12700,11950,12400,269428,750655.0,60536670.0
2018-08-10,12450,12950,12350,12900,280418,780923.0,60536670.0
2018-08-13,12900,12900,12100,12300,251690,744601.0,60536670.0
2018-08-14,12250,13500,12100,13000,426790,786977.0,60536670.0
2018-08-16,12700,13700,12350,13500,396097,817245.0,60536670.0
2018-08-17,13500,14000,13250,13400,328034,811191.0,60536670.0
2018-08-20,13400,13700,12850,13150,281898,796057.0,60536670.0
2018-08-21,13000,13550,12950,13350,387654,808165.0,60536670.0
2018-08-22,13300,13750,12800,13000,224867,786977.0,60536670.0
2018-08-23,13050,13650,12650,13600,407871,823299.0,60536670.0
2018-08-24,13500,14000,13150,13600,245779,823299.0,60536670.0
2018-08-27,13600,14100,13350,14000,118530,847513.0,60536670.0
2018-08-28,13900,14600,13900,14450,189879,874755.0,60536670.0
2018-08-29,14450,14600,13750,13800,372045,835406.0,60536670.0
2018-08-30,13800,14300,13650,14200,236104,859621.0,60536670.0
2018-08-31,14150,14150,13500,14000,373817,847513.0,60536670.0
2018-09-03,13900,14100,13650,13950,189103,844487.0,60536670.0
2018-09-04,13800,14000,13700,13800,178340,835406.0,60536670.0
2018-09-05,13800,14650,13700,14450,230755,874755.0,60536670.0
2018-09-06,14500,14500,13750,13750,334439,832379.0,60536670.0
2018-09-07,13650,14550,13650,14400,381911,871728.0,60536670.0
2018-09-10,14300,14350,14050,14200,117705,859621.0,60536670.0
2018-09-11,14050,14850,14050,14750,83080,892916.0,60536670.0
2018-09-12,14950,15100,14500,15100,135912,914104.0,60536670.0
2018-09-13,15200,15200,14700,14750,164339,892916.0,60536670.0
2018-09-14,14250,14250,13450,13750,2382451,832379.0,60536670.0
2018-09-17,14000,14200,13850,14000,271217,847513.0,60536670.0
2018-09-18,13850,14100,13700,13950,163842,844487.0,60536670.0
2018-09-19,13950,14100,13600,13900,165756,841460.0,60536670.0
2018-09-20,13800,14150,13500,13950,246090,844487.0,60536670.0
2018-09-21,13950,14250,13800,13800,118797,835406.0,60536670.0
2018-09-27,13800,14350,13750,14300,253474,865674.0,60536670.0
2018-09-28,14200,14300,13800,14200,265397,859621.0,60536670.0
2018-10-01,14050,14200,13800,14100,207524,853567.0,60536670.0
2018-10-02,13900,14100,13400,13650,311782,826326.0,60536670.0
2018-10-04,13700,13800,13350,13500,133009,817245.0,60536670.0
2018-10-05,13400,13550,12950,13250,250220,802111.0,60536670.0
2018-10-08,13100,13450,12850,12900,86336,780923.0,60536670.0
2018-10-10,12750,13000,12300,12750,157236,771843.0,60536670.0
2018-10-11,12350,12400,11500,11500,406736,696172.0,60536670.0
2018-10-12,11350,12000,11300,11900,245515,720386.0,60536670.0
2018-10-15,12000,13150,11800,12450,174545,753682.0,60536670.0
2018-10-16,12350,12850,12350,12650,216710,765789.0,60536670.0
2018-10-17,12850,13850,12800,13150,311965,796057.0,60536670.0
2018-10-18,13000,13100,12300,12700,242758,768816.0,60536670.0
2018-10-19,12650,13000,11750,12950,568454,783950.0,60536670.0
2018-10-22,12950,13300,12550,13300,143831,805138.0,60536670.0
2018-10-23,13350,13500,12750,12850,125183,777896.0,60536670.0
2018-10-24,12850,13150,12550,12700,168630,768816.0,60536670.0
2018-10-25,12200,14050,12000,12700,424086,768816.0,60536670.0
2018-10-26,12600,13000,12050,12900,275561,780923.0,60536670.0
2018-10-29,12550,12900,11650,11950,212846,723413.0,60536670.0
2018-10-30,11950,11950,10950,11650,428085,705252.0,60536670.0
2018-10-31,11600,11650,10800,10950,452752,662877.0,60536670.0
2018-11-01,10900,11150,10200,10450,271408,632608.0,60536670.0
2018-11-02,10500,11150,10500,10950,226952,662877.0,60536670.0
2018-11-05,11000,11000,9820,9820,534757,594470.0,60536670.0
2018-11-06,9990,11350,9900,11000,571911,665903.0,60536670.0
2018-11-07,11050,11250,9850,10100,1107371,611420.0,60536670.0
2018-11-08,10450,10750,10250,10550,613152,638662.0,60536670.0
2018-11-09,10500,11200,10500,11050,389821,668930.0,60536670.0
2018-11-12,11050,11650,10800,11500,235792,696172.0,60536670.0
2018-11-13,11150,11600,10800,11450,222243,693145.0,60536670.0
2018-11-14,11450,11500,11050,11400,194251,690118.0,60536670.0
2018-11-15,11200,12300,10700,12100,472241,732494.0,60536670.0
2018-11-16,12150,12300,11200,11350,244197,687091.0,60536670.0
2018-11-19,11250,11400,10950,11200,130482,678011.0,60536670.0
2018-11-20,10950,11600,10750,11300,246587,684064.0,60536670.0
2018-11-21,11150,11250,10800,11250,112293,681038.0,60536670.0
2018-11-22,11100,11250,10800,11050,156122,668930.0,60536670.0
2018-11-23,11050,11450,10950,11100,86694,671957.0,60536670.0
2018-11-26,11200,11650,11100,11500,94011,696172.0,60536670.0
2018-11-27,11550,11550,10900,11200,341419,678011.0,60536670.0
2018-11-28,11250,11250,10850,11050,140252,668930.0,60536670.0
2018-11-29,11150,11150,10650,10700,130103,647742.0,60536670.0
2018-11-30,10750,11150,10650,11050,192801,668930.0,60536670.0
2018-12-03,11050,11250,10850,10950,107476,662877.0,60536670.0
2018-12-04,11000,11050,10550,10650,143191,644716.0,60536670.0
2018-12-05,10500,10650,10300,10550,205905,638662.0,60536670.0
2018-12-06,10550,10600,9930,10000,194045,605367.0,60536670.0
2018-12-07,10200,10500,10050,10400,276531,629581.0,60536670.0
2018-12-10,10200,11150,10050,10400,418031,629581.0,60536670.0
2018-12-11,10450,11100,10150,10950,154686,662877.0,60536670.0
2018-12-12,10900,11100,10500,10650,161044,644716.0,60536670.0
2018-12-13,10700,10850,10500,10800,110028,653796.0,60536670.0
2018-12-14,10700,10950,10500,10850,154342,656823.0,60536670.0
2018-12-17,10700,10800,10200,10550,490481,638662.0,60536670.0
2018-12-18,10500,10600,10250,10350,121403,626555.0,60536670.0
2018-12-19,10350,10400,9990,10050,334924,608394.0,60536670.0
2018-12-20,10050,10250,9760,9760,229747,590838.0,60536670.0
2018-12-21,9860,10700,9860,10200,452066,617474.0,60536670.0
2018-12-24,10100,10350,9970,10100,172781,611420.0,60536670.0
2018-12-26,9980,10100,9740,10000,239734,605367.0,60536670.0
2018-12-27,10100,10300,9940,10050,152155,608394.0,60536670.0
2018-12-28,10050,10700,9980,10650,390512,644716.0,60536670.0
2019-01-02,10500,10600,9590,9720,579793,588416.0,60536670.0
2019-01-03,9730,9770,8590,8850,485624,535750.0,60536670.0
2019-01-04,8850,9110,8400,8830,372548,534539.0,60536670.0
2019-01-07,9000,9070,8650,8740,126937,529090.0,60536670.0
2019-01-08,8760,8990,8730,8970,90247,543014.0,60536670.0
2019-01-09,9000,9300,9000,9150,201716,553911.0,60536670.0
2019-01-10,9160,9240,8880,9180,133650,555727.0,60536670.0
2019-01-11,9180,9300,9060,9300,114649,562991.0,60536670.0
2019-01-14,9290,9340,9000,9000,102669,544830.0,60536670.0
2019-01-15,9090,9140,8840,8900,131350,538776.0,60536670.0
2019-01-16,8910,9070,8690,8780,146351,531512.0,60536670.0
2019-01-17,8800,8860,8560,8570,243740,518799.0,60536670.0
2019-01-18,8570,8990,8380,8990,222324,544225.0,60536670.0
2019-01-21,8900,9290,8840,9280,176913,561780.0,60536670.0
2019-01-22,9200,9290,9030,9200,80667,556937.0,60536670.0
2019-01-23,9160,9750,9140,9690,234851,586600.0,60536670.0
2019-01-24,9750,9770,9310,9480,184719,573888.0,60536670.0
2019-01-25,9410,9610,9290,9580,78860,579941.0,60536670.0
2019-01-28,9590,9830,9520,9810,170178,593865.0,60536670.0
2019-01-29,9880,9880,9380,9590,108578,580547.0,60536670.0
2019-01-30,9500,9720,9240,9330,149523,564807.0,60536670.0
2019-01-31,9330,9350,9130,9230,166954,558753.0,60536670.0
2019-02-01,9270,9340,8990,9260,224536,560570.0,60536670.0
2019-02-07,9100,9340,8920,9320,234108,564202.0,60536670.0
2019-02-08,9270,9280,9050,9100,146791,550884.0,60536670.0
2019-02-11,9110,9560,9020,9520,170240,576309.0,60536670.0
2019-02-12,9520,9970,9520,9730,186741,589022.0,60536670.0
2019-02-13,9720,10100,9600,10000,156885,605367.0,60536670.0
2019-02-14,10050,10700,9760,10350,276978,626555.0,60536670.0
2019-02-15,10300,10500,10100,10400,215829,629581.0,60536670.0
2019-02-18,10350,10800,10350,10600,226642,641689.0,60536670.0
2019-02-19,10650,10800,10350,10550,210192,638662.0,60536670.0
2019-02-20,10500,10850,10450,10700,188785,647742.0,60536670.0
2019-02-21,10700,10850,10600,10700,134120,647742.0,60536670.0
2019-02-22,10700,10950,10600,10850,119169,656823.0,60536670.0
2019-02-25,10850,11350,10800,11250,155374,681038.0,60536670.0
2019-02-26,11150,11850,11150,11700,225945,708279.0,60536670.0
2019-02-27,11850,12150,11200,11600,428210,702225.0,60536670.0
2019-02-28,11600,11700,11200,11400,266489,690118.0,60536670.0
2019-03-04,11500,12000,11200,11850,482948,717360.0,60536670.0
2019-03-05,11850,11850,11150,11800,324937,714333.0,60536670.0
2019-03-06,11750,11800,11150,11250,184179,681038.0,60536670.0
2019-03-07,11350,11650,10950,11250,288150,681038.0,60536670.0
2019-03-08,11250,11300,10950,11250,155603,681038.0,60536670.0
2019-03-11,11300,11500,11000,11250,165826,681038.0,60536670.0
2019-03-12,11400,11900,11300,11800,320353,714333.0,60536670.0
2019-03-13,11700,12000,11600,12000,124572,726440.0,60536670.0
2019-03-14,12000,12000,11450,11600,207263,702225.0,60536670.0
2019-03-15,11500,11700,11300,11300,172189,684064.0,60536670.0
2019-03-18,11300,11400,11000,11300,159139,684064.0,60536670.0
2019-03-19,11400,11600,11200,11300,163248,684064.0,60536670.0
2019-03-20,11450,11700,11200,11400,247370,690118.0,60536670.0
2019-03-21,11450,11550,11000,11150,131578,674984.0,60536670.0
2019-03-22,11200,11400,11150,11350,110575,687091.0,60536670.0
2019-03-25,11150,11350,11050,11100,44116,671957.0,60536670.0
2019-03-26,11250,12050,11150,12050,502238,729467.0,60536670.0
2019-03-27,12050,12500,11500,11500,368360,696172.0,60536670.0
2019-03-28,11450,11750,11150,11350,331237,687091.0,60536670.0
2019-03-29,11450,11900,11200,11750,250184,711306.0,60536670.0
2019-04-01,11700,12350,11550,11850,316991,717360.0,60536670.0
2019-04-02,11900,12100,11650,11900,124913,720386.0,60536670.0
2019-04-03,12100,13450,11950,12750,854618,771843.0,60536670.0
2019-04-04,12650,12800,12350,12700,331252,768816.0,60536670.0
2019-04-05,12650,13100,12550,12800,191210,774869.0,60536670.0
2019-04-08,12850,13100,12500,12750,234581,771843.0,60536670.0
2019-04-09,12700,12800,12400,12650,72280,765789.0,60536670.0
2019-04-10,12650,13000,12450,12700,88100,768816.0,60536670.0
2019-04-11,12700,13100,12650,13000,213445,786977.0,60536670.0
2019-04-12,13100,13450,12750,13250,123600,802111.0,60536670.0
2019-04-15,13400,13400,12950,13150,132419,796057.0,60536670.0
2019-04-16,13100,13150,12600,13050,174916,790004.0,60536670.0
2019-04-17,13300,14200,13100,13950,494603,844487.0,60536670.0
2019-04-18,13900,14000,13600,13800,202747,835406.0,60536670.0
2019-04-19,13800,14250,13750,13800,312789,835406.0,60536670.0
2019-04-22,13900,14000,13350,13650,220279,826326.0,60536670.0
2019-04-23,13600,13950,13500,13800,79694,835406.0,60536670.0
2019-04-24,13800,13800,13150,13550,131635,820272.0,60536670.0
2019-04-25,13400,13850,13250,13750,129480,832379.0,60536670.0
2019-04-26,13750,13800,13150,13250,144918,802111.0,60536670.0
2019-04-29,13350,13700,13000,13300,158881,805138.0,60536670.0
2019-04-30,13300,13550,13050,13550,86884,820272.0,60536670.0
2019-05-02,13550,13800,13300,13600,99442,823299.0,60536670.0
2019-05-03,13450,13800,13350,13750,88249,832379.0,60536670.0
2019-05-07,13550,14100,13550,13800,224665,835406.0,60536670.0
2019-05-08,13700,14500,13500,14050,171627,850540.0,60536670.0
2019-05-09,14250,14250,13650,14100,188584,853567.0,60536670.0
2019-05-10,14050,14400,13400,13700,169930,829352.0,60536670.0
2019-05-13,13750,14000,13200,13400,103730,811191.0,60536670.0
2019-05-14,12950,13750,12950,13450,129180,814218.0,60536670.0
2019-05-15,13650,14000,13300,13800,111582,835406.0,60536670.0
2019-05-16,14100,14900,13950,14700,356969,889889.0,60536670.0
2019-05-17,14600,15000,14500,14650,202428,886862.0,60536670.0
2019-05-20,14650,14650,13900,14050,179611,850540.0,60536670.0
2019-05-21,14000,14100,13500,13950,144302,844487.0,60536670.0
2019-05-22,13950,14300,13650,13950,133488,844487.0,60536670.0
2019-05-23,14150,15300,14100,15250,709583,923184.0,60536670.0
2019-05-24,15150,15250,14750,14900,424735,901996.0,60536670.0
2019-05-27,14800,15450,14500,14950,259932,905023.0,60536670.0
2019-05-28,14850,15400,14850,15400,130129,932265.0,60536670.0
2019-05-29,15400,15400,14650,14900,177551,901996.0,60536670.0
2019-05-30,14900,14950,13950,14300,349857,865674.0,60536670.0
2019-05-31,14300,14500,14000,14400,109150,871728.0,60536670.0
2019-06-03,14050,14500,13750,14350,205293,868701.0,60536670.0
2019-06-04,14250,14400,13850,13850,197103,838433.0,60536670.0
2019-06-05,13900,14900,13900,14800,272573,895943.0,60536670.0
2019-06-07,14900,15550,14800,15450,313541,935292.0,60536670.0
2019-06-10,15500,15950,15300,15700,145087,950426.0,60536670.0
2019-06-11,15450,15900,15450,15800,75390,956479.0,60536670.0
2019-06-12,15900,15900,15150,15450,165155,935292.0,60536670.0
2019-06-13,15700,15700,15300,15650,69166,947399.0,60536670.0
2019-06-14,15700,15700,14950,15000,88781,908050.0,60536670.0
2019-06-17,15100,15150,14700,14900,61049,901996.0,60536670.0
2019-06-18,14850,14900,14350,14700,97525,889889.0,60536670.0
2019-06-19,14700,14950,14350,14550,98636,880809.0,60536670.0
2019-06-20,14350,14950,14350,14650,99866,886862.0,60536670.0
2019-06-21,14900,15000,14400,14550,73622,880809.0,60536670.0
2019-06-24,14650,14650,14050,14350,148927,868701.0,60536670.0
2019-06-25,14250,14500,14000,14350,84589,868701.0,60536670.0
2019-06-26,14350,14350,13800,14250,158241,862648.0,60536670.0
2019-06-27,14250,14300,13750,14100,169373,853567.0,60536670.0
2019-06-28,14150,14450,13800,14350,143609,868701.0,60536670.0
2019-07-01,14350,14350,13600,13950,133222,844487.0,60536670.0
2019-07-02,13800,14850,13700,14450,172447,874755.0,60536670.0
2019-07-03,14300,14800,14050,14250,67471,862648.0,60536670.0
2019-07-04,14350,15150,14150,15050,181099,911077.0,60536670.0
2019-07-05,15000,15000,14400,14900,89265,901996.0,60536670.0
2019-07-08,14900,14900,13900,14500,132415,877782.0,60536670.0
2019-07-09,14350,14650,14050,14250,73598,862648.0,60536670.0
2019-07-10,14300,14600,14150,14300,54902,865674.0,60536670.0
2019-07-11,14200,14950,14150,14400,88146,871728.0,60536670.0
2019-07-12,14450,14900,14300,14900,94837,901996.0,60536670.0
2019-07-15,14700,14850,14150,14400,137012,871728.0,60536670.0
2019-07-16,14400,14500,13700,13950,136657,844487.0,60536670.0
2019-07-17,13900,13950,13450,13600,69789,823299.0,60536670.0
2019-07-18,13600,14000,13300,13600,119529,823299.0,60536670.0
2019-07-19,13850,14200,13500,14200,82572,859621.0,60536670.0
2019-07-22,14150,14450,13650,14450,116075,874755.0,60536670.0
2019-07-23,14450,14500,13650,13850,151859,838433.0,60536670.0
2019-07-24,13850,13850,13300,13300,114175,805138.0,60536670.0
2019-07-25,13250,13350,12550,13100,234711,793030.0,60536670.0
2019-07-26,13000,13300,12500,13000,156578,786977.0,60536670.0
2019-07-29,13000,13050,12550,12600,78727,762762.0,60536670.0
2019-07-30,12450,13200,12450,12800,128570,774869.0,60536670.0
2019-07-31,12800,13050,12450,13000,66005,786977.0,60536670.0
2019-08-01,12800,13150,12650,12750,75462,771843.0,60536670.0
2019-08-02,12450,13150,12150,13000,61497,786977.0,60536670.0
2019-08-05,12850,12850,12250,12250,137695,741574.0,60536670.0
2019-08-06,12050,12850,11700,12050,117511,729467.0,60536670.0
2019-08-07,12050,12900,12050,12350,125685,747628.0,60536670.0
2019-08-08,12350,12650,12050,12550,145474,759735.0,60536670.0
2019-08-09,12500,12950,12400,12600,71518,762762.0,60536670.0
2019-08-12,12700,12700,12350,12550,41003,759735.0,60536670.0
2019-08-13,12350,13200,12350,13200,75272,799084.0,60536670.0
2019-08-14,13250,13650,13150,13450,84673,814218.0,60536670.0
2019-08-16,13450,13550,12950,12950,109588,783950.0,60536670.0
2019-08-19,13050,13600,12950,13550,165911,820272.0,60536670.0
2019-08-20,13500,13750,13100,13450,83367,814218.0,60536670.0
2019-08-21,13300,13600,13250,13500,34873,817245.0,60536670.0
2019-08-22,13550,13600,13100,13300,70073,805138.0,60536670.0
2019-08-23,13050,13250,12900,12950,35934,783950.0,60536670.0
2019-08-26,12650,12800,12250,12750,83565,771843.0,60536670.0
2019-08-27,12750,13050,12500,12500,71905,756708.0,60536670.0
2019-08-28,12550,12950,12350,12900,52753,780923.0,60536670.0
2019-08-29,12900,13400,12750,13000,58149,786977.0,60536670.0
2019-08-30,13000,13250,12550,13000,166095,786977.0,60536670.0
2019-09-02,12900,13000,12500,12500,75219,756708.0,60536670.0
2019-09-03,12550,12750,12300,12700,57075,768816.0,60536670.0
2019-09-04,13300,14000,13300,13550,482678,820272.0,60536670.0
2019-09-05,13500,13950,13300,13700,169482,829352.0,60536670.0
2019-09-06,13700,14600,13700,14600,303519,883835.0,60536670.0
2019-09-09,14450,15000,14400,14450,209665,874755.0,60536670.0
2019-09-10,14400,14500,13800,14150,158507,856594.0,60536670.0
2019-09-11,14000,14150,13750,14050,131707,850540.0,60536670.0
2019-09-16,14150,14950,13750,13950,140650,844487.0,60536670.0
2019-09-17,14050,14100,13750,14050,151348,850540.0,60536670.0
2019-09-18,13900,14500,13850,14150,75877,856594.0,60536670.0
2019-09-19,14500,14500,13900,14150,73329,856594.0,60536670.0
2019-09-20,14250,14500,13950,14450,51685,874755.0,60536670.0
2019-09-23,14400,15100,14300,15000,217483,908050.0,60536670.0
2019-09-24,14800,15250,14700,15050,151669,911077.0,60536670.0
2019-09-25,14900,15150,14700,14900,84722,901996.0,60536670.0
2019-09-26,14800,15650,14800,15050,208217,911077.0,60536670.0
2019-09-27,15400,15550,15000,15400,192064,932265.0,60536670.0
2019-09-30,15400,16500,15350,16050,773925,971614.0,60536670.0
2019-10-01,16050,16400,15800,16000,343298,968587.0,60536670.0
2019-10-02,15900,16450,15600,15850,195409,959506.0,60536670.0
2019-10-04,15850,16000,15450,15750,124414,953453.0,60536670.0
2019-10-07,15600,15900,15250,15400,128927,932265.0,60536670.0
