LG상사(001120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-03-27,8025,8251,7836,8250,3866652,446760.0,68000000.0
2002-03-28,8276,8577,8062,8100,3508530,438600.0,68000000.0
2002-03-29,8226,8364,7874,8037,1542242,435200.0,68000000.0
2002-04-01,7987,8037,7547,7660,2180950,414800.0,68000000.0
2002-04-02,7673,7761,7472,7723,1827045,418200.0,68000000.0
2002-04-03,7786,8238,7786,8162,2855684,442000.0,68000000.0
2002-04-04,8339,8929,8301,8640,5324205,467840.0,68000000.0
2002-04-08,8841,8979,8427,8439,2469160,456960.0,68000000.0
2002-04-09,8301,8401,7912,7911,2334030,428400.0,68000000.0
2002-04-10,7937,8226,7811,8100,2932650,438600.0,68000000.0
2002-04-11,8100,8439,8000,8413,2112298,455600.0,68000000.0
2002-04-12,8263,8514,8163,8439,1664875,456960.0,68000000.0
2002-04-15,8439,8703,8376,8539,1786862,462400.0,68000000.0
2002-04-16,8439,8602,8389,8451,964289,457640.0,68000000.0
2002-04-17,8540,8627,8414,8426,1682134,456280.0,68000000.0
2002-04-18,8427,8540,8351,8464,1374620,458320.0,68000000.0
2002-04-19,8439,8464,8226,8376,1538203,453560.0,68000000.0
2002-04-22,8414,8527,7974,8225,1770403,445400.0,68000000.0
2002-04-23,7987,8464,7937,8037,2751243,435200.0,68000000.0
2002-04-24,8226,8565,8188,8200,3084318,444040.0,68000000.0
2002-04-25,8100,8125,7221,7283,2331937,394400.0,68000000.0
2002-04-26,7309,7472,7033,7321,1518736,396440.0,68000000.0
2002-04-29,6982,7083,6807,6831,1485406,369920.0,68000000.0
2002-04-30,6656,6907,6467,6781,1451790,367200.0,68000000.0
2002-05-02,6907,6970,6807,6969,1073610,377400.0,68000000.0
2002-05-03,6932,6957,6706,6919,892352,374680.0,68000000.0
2002-05-06,6794,6832,6656,6743,648209,365160.0,68000000.0
2002-05-07,6530,6580,6380,6505,1033983,352240.0,68000000.0
2002-05-08,6593,6668,6518,6655,946772,360400.0,68000000.0
2002-05-09,6907,6907,6681,6781,850287,367200.0,68000000.0
2002-05-10,6668,6781,6543,6768,589563,366520.0,68000000.0
2002-05-13,6593,6794,6568,6643,580833,359720.0,68000000.0
2002-05-14,6794,6807,6593,6693,786707,362440.0,68000000.0
2002-05-15,6744,6957,6744,6881,1095604,372640.0,68000000.0
2002-05-16,6781,6970,6781,6793,926465,367880.0,68000000.0
2002-05-17,6894,7045,6857,7032,999558,380800.0,68000000.0
2002-05-20,7033,7108,6857,6856,771120,371280.0,68000000.0
2002-05-21,6731,6970,6668,6718,816421,363800.0,68000000.0
2002-05-22,6719,6769,6606,6743,545490,365160.0,68000000.0
2002-05-23,6719,6731,6555,6593,615373,357000.0,68000000.0
2002-05-24,6530,6668,6367,6429,933640,348160.0,68000000.0
2002-05-27,6342,6442,6273,6279,721682,340000.0,68000000.0
2002-05-28,6279,6380,6191,6379,644709,345440.0,68000000.0
2002-05-29,6279,6631,6279,6580,1363850,356320.0,68000000.0
2002-05-30,6656,6744,6329,6341,1813240,343400.0,68000000.0
2002-05-31,6467,7284,6367,7283,1068118,394400.0,68000000.0
2002-06-03,6480,6668,6455,6542,654592,354280.0,68000000.0
2002-06-04,6455,6505,6367,6492,365385,351560.0,68000000.0
2002-06-05,6530,6593,6417,6417,391018,347480.0,68000000.0
2002-06-07,6317,6606,6317,6404,272210,346800.0,68000000.0
2002-06-10,6467,6618,6430,6517,381990,352920.0,68000000.0
2002-06-11,6543,6593,6467,6467,268855,350200.0,68000000.0
2002-06-12,6405,6543,6392,6542,310865,354280.0,68000000.0
2002-06-14,6467,6681,6442,6643,1064189,359720.0,68000000.0
2002-06-17,6656,6832,6631,6781,1030950,367200.0,68000000.0
2002-06-18,6844,6869,6643,6655,562560,360400.0,68000000.0
2002-06-19,6593,6706,6279,6316,628650,342040.0,68000000.0
2002-06-20,6210,6342,6191,6279,570860,340000.0,68000000.0
2002-06-21,6204,6342,6153,6291,448040,340680.0,68000000.0
2002-06-24,6166,6229,6028,6084,341070,329460.0,68000000.0
2002-06-25,6047,6141,5701,5713,686230,309400.0,68000000.0
2002-06-26,5588,5601,4898,5199,914948,281520.0,68000000.0
2002-06-27,5287,5438,5161,5161,556915,279480.0,68000000.0
2002-06-28,5274,5764,5249,5764,897300,312120.0,68000000.0
2002-07-02,5438,5890,5425,5701,824999,308720.0,68000000.0
2002-07-03,5651,5840,5538,5751,491000,311440.0,68000000.0
2002-07-04,5852,6116,5827,6115,992213,331160.0,68000000.0
2002-07-05,6153,6392,6116,6316,1238779,342040.0,68000000.0
2002-07-08,6392,6467,6166,6210,800220,336260.0,68000000.0
2002-07-09,6216,6392,6166,6304,582485,341360.0,68000000.0
2002-07-10,6216,6354,6216,6316,435230,342040.0,68000000.0
2002-07-11,6216,6241,6091,6103,455124,330480.0,68000000.0
2002-07-12,6179,6279,6153,6279,390940,340000.0,68000000.0
2002-07-15,6166,6367,6166,6228,474551,337280.0,68000000.0
2002-07-16,6229,6279,6066,6128,289933,331840.0,68000000.0
2002-07-18,6128,6241,6128,6153,5138788,333200.0,68000000.0
2002-07-19,5915,6053,5902,5990,230770,324360.0,68000000.0
2002-07-22,5570,5714,5570,5569,340990,301580.0,68000000.0
2002-07-23,5482,6028,5482,6027,747860,326400.0,68000000.0
2002-07-24,5927,6160,5858,6034,607600,326740.0,68000000.0
2002-07-25,6342,6342,6003,6027,469500,326400.0,68000000.0
2002-07-26,5965,6028,5852,5927,202260,320960.0,68000000.0
2002-07-29,5978,6015,5871,5889,124000,318920.0,68000000.0
2002-07-30,6066,6216,6034,6216,350340,336600.0,68000000.0
2002-07-31,6216,6279,6116,6153,223790,333200.0,68000000.0
2002-08-01,6153,6241,6028,6103,201450,330480.0,68000000.0
2002-08-02,6003,6141,5927,6140,251780,332520.0,68000000.0
2002-08-05,6141,6153,6003,6090,345330,329800.0,68000000.0
2002-08-06,5978,6153,5965,5990,396652,324360.0,68000000.0
2002-08-07,5990,6216,5990,6210,508004,336260.0,68000000.0
2002-08-08,6241,6493,6216,6379,917430,345440.0,68000000.0
2002-08-09,6530,6568,6317,6329,439670,342720.0,68000000.0
2002-08-12,6329,6430,6279,6404,458412,346800.0,68000000.0
2002-08-13,6467,6781,6442,6756,1032840,365840.0,68000000.0
2002-08-14,6568,6769,6568,6756,437260,365840.0,68000000.0
2002-08-16,6882,6894,6656,6655,589550,360400.0,68000000.0
2002-08-19,6656,6693,6543,6593,248060,357000.0,68000000.0
2002-08-20,6668,6819,6668,6793,697561,367880.0,68000000.0
2002-08-21,6719,7108,6719,7107,1038280,384880.0,68000000.0
2002-08-22,7183,7221,7058,7107,764570,384880.0,68000000.0
2002-08-23,7108,7196,7083,7120,514000,385560.0,68000000.0
2002-08-26,7058,7070,6970,6982,288240,378080.0,68000000.0
2002-08-27,7070,7095,6945,6944,368720,376040.0,68000000.0
2002-08-28,6907,7359,6907,7170,1441631,388280.0,68000000.0
2002-08-29,7221,7460,7196,7283,1306461,394400.0,68000000.0
2002-08-30,7296,7510,7259,7472,947928,404600.0,68000000.0
2002-09-02,7660,7874,7598,7597,1435857,411400.0,68000000.0
2002-09-03,7535,7635,7347,7446,944435,403240.0,68000000.0
2002-09-04,7296,7384,7183,7283,733317,394400.0,68000000.0
2002-09-05,7347,7397,7246,7371,498153,399160.0,68000000.0
2002-09-06,7284,7347,7045,7045,619694,381480.0,68000000.0
2002-09-09,7246,7460,7070,7070,1757075,382840.0,68000000.0
2002-09-10,7271,7648,7196,7647,2091430,414120.0,68000000.0
2002-09-11,7660,7786,7573,7635,1567499,413440.0,68000000.0
2002-09-12,7698,7824,7585,7698,1173107,416840.0,68000000.0
2002-09-13,7648,7648,7510,7534,745010,408000.0,68000000.0
2002-09-16,7610,7723,7560,7710,1002355,417520.0,68000000.0
2002-09-17,7836,7949,7748,7911,1573281,428400.0,68000000.0
2002-09-18,7686,7849,7610,7673,595532,415480.0,68000000.0
2002-09-19,7723,7773,7610,7673,524706,415480.0,68000000.0
2002-09-23,7598,7598,7397,7421,815783,401880.0,68000000.0
2002-09-24,7296,7359,7171,7220,1088747,391000.0,68000000.0
2002-09-25,7133,7158,6869,7145,984300,386920.0,68000000.0
2002-09-26,7284,7472,7158,7183,898731,388960.0,68000000.0
2002-09-27,7284,7472,7233,7472,765574,404600.0,68000000.0
2002-09-30,7284,7321,7083,7220,451250,391000.0,68000000.0
2002-10-01,7095,7535,7095,7497,655792,405960.0,68000000.0
2002-10-02,7372,7686,7372,7472,1644749,404600.0,68000000.0
2002-10-04,7397,7610,7397,7597,660010,411400.0,68000000.0
2002-10-07,7598,7660,7472,7484,906269,405280.0,68000000.0
2002-10-08,7497,7573,7208,7421,602904,401880.0,68000000.0
2002-10-09,7447,7522,7158,7158,493545,387600.0,68000000.0
2002-10-10,6920,7020,6668,6881,787076,372640.0,68000000.0
2002-10-11,6982,7083,6493,6718,676231,363800.0,68000000.0
2002-10-14,6907,7033,6807,7032,817769,380800.0,68000000.0
2002-10-15,7033,7271,7020,7258,652460,393040.0,68000000.0
2002-10-16,7384,7384,7070,7070,627390,382840.0,68000000.0
2002-10-17,6907,7221,6894,7220,1406318,391000.0,68000000.0
2002-10-18,7334,7510,7259,7371,1091929,399160.0,68000000.0
2002-10-21,7460,7460,7221,7220,518570,391000.0,68000000.0
2002-10-22,7334,7598,7158,7346,2324930,397800.0,68000000.0
2002-10-23,7472,7648,7347,7459,1499478,403920.0,68000000.0
2002-10-24,7535,7535,7321,7409,661800,401200.0,68000000.0
2002-10-25,7409,7522,7359,7409,524056,401200.0,68000000.0
2002-10-28,7485,7623,7485,7497,823538,405960.0,68000000.0
2002-10-29,7522,7573,7384,7396,606240,400520.0,68000000.0
2002-10-30,7409,7409,7158,7246,568746,392360.0,68000000.0
2002-10-31,7296,7334,7133,7170,516614,388280.0,68000000.0
2002-11-01,7095,7196,7095,7107,265790,384880.0,68000000.0
2002-11-04,7208,7372,7183,7271,619090,393720.0,68000000.0
2002-11-05,7321,7321,7158,7170,481030,388280.0,68000000.0
2002-11-06,7221,7284,7171,7271,762101,393720.0,68000000.0
2002-11-07,7183,7271,7108,7120,643357,385560.0,68000000.0
2002-11-08,6982,7120,6970,7120,393721,385560.0,68000000.0
2002-11-11,7095,7183,7070,7082,406750,383520.0,68000000.0
2002-11-12,6932,7058,6932,7007,232260,379440.0,68000000.0
2002-11-13,6957,7070,6957,7007,300450,379440.0,68000000.0
2002-11-14,6970,7083,6970,7070,345970,382840.0,68000000.0
2002-11-15,7146,7208,7108,7208,415949,390320.0,68000000.0
2002-11-18,7158,7284,7146,7233,359390,391680.0,68000000.0
2002-11-19,7208,7246,7171,7233,285421,391680.0,68000000.0
2002-11-20,7233,7284,7158,7246,409372,392360.0,68000000.0
2002-11-21,7284,7334,7183,7195,917590,389640.0,68000000.0
2002-11-22,7321,7485,7221,7384,1606895,399840.0,68000000.0
2002-11-25,7460,7560,7384,7560,1192394,409360.0,68000000.0
2002-11-26,7786,7836,7598,7685,1187220,416160.0,68000000.0
2002-11-27,7598,7723,7560,7685,685032,416160.0,68000000.0
2002-11-28,7786,7824,7547,7560,1105098,409360.0,68000000.0
2002-11-29,7510,7598,7409,7597,690933,411400.0,68000000.0
2002-12-02,7598,7711,7535,7673,557195,415480.0,68000000.0
2002-12-03,7673,7761,7598,7635,878458,413440.0,68000000.0
2002-12-04,7610,7610,7384,7396,701233,400520.0,68000000.0
2002-12-05,7497,7849,7384,7848,2118276,425000.0,68000000.0
2002-12-06,7761,7887,7723,7848,946927,425000.0,68000000.0
2002-12-09,7912,7949,7610,7660,722586,414800.0,68000000.0
2002-12-10,7535,8125,7485,7748,4446063,419560.0,68000000.0
2002-12-11,7698,7761,7497,7534,1510209,408000.0,68000000.0
2002-12-12,7535,7723,7535,7710,874498,417520.0,68000000.0
2002-12-13,7648,7861,7648,7798,1140350,422280.0,68000000.0
2002-12-16,7736,7824,7673,7673,526177,415480.0,68000000.0
2002-12-17,7786,7824,7673,7698,706032,416840.0,68000000.0
2002-12-18,7585,7761,7585,7660,758671,414800.0,68000000.0
2002-12-20,7748,7748,7598,7622,701657,412760.0,68000000.0
2002-12-23,7560,7623,7271,7283,1259029,394400.0,68000000.0
2002-12-24,7208,7359,7158,7346,748350,397800.0,68000000.0
2002-12-26,7347,7472,7321,7371,1910775,399160.0,68000000.0
2002-12-27,6794,6982,6455,6530,953845,353600.0,68000000.0
2002-12-30,6292,6405,5852,5902,905750,319600.0,68000000.0
2003-01-02,5902,6053,5877,6053,576687,327760.0,68000000.0
2003-01-03,6166,6957,6166,6906,1905917,374000.0,68000000.0
2003-01-06,6706,6706,6380,6404,1777897,346800.0,68000000.0
2003-01-07,6543,6555,6216,6222,1179284,336940.0,68000000.0
2003-01-08,6166,6329,6141,6222,846847,336940.0,68000000.0
2003-01-09,6066,6241,6066,6166,622675,333880.0,68000000.0
2003-01-10,6185,6254,5789,6027,736950,326400.0,68000000.0
2003-01-13,5902,6110,5902,6065,458581,328440.0,68000000.0
2003-01-14,6091,6091,6003,6053,535843,327760.0,68000000.0
2003-01-15,6128,6593,6116,6159,3235352,333540.0,68000000.0
2003-01-16,6229,6254,6066,6065,966516,328440.0,68000000.0
2003-01-17,5990,6078,5946,5965,731626,323000.0,68000000.0
2003-01-20,5965,5990,5745,5757,854220,311780.0,68000000.0
2003-01-21,5783,5802,5664,5713,766010,309400.0,68000000.0
2003-01-22,5714,5758,5607,5626,759129,304640.0,68000000.0
2003-01-23,5626,5676,5570,5644,575699,305660.0,68000000.0
2003-01-24,5657,6103,5645,5651,3860804,306000.0,68000000.0
2003-01-27,5469,5613,5281,5374,733770,291040.0,68000000.0
2003-01-28,5312,5469,5312,5418,716298,293420.0,68000000.0
2003-01-29,5475,5544,5362,5362,559511,290360.0,68000000.0
2003-01-30,5381,5777,5381,5776,781651,312800.0,68000000.0
2003-02-03,5683,6091,5626,6090,1819750,329800.0,68000000.0
2003-02-04,6028,6153,5940,5958,576262,322660.0,68000000.0
2003-02-05,5915,6003,5827,5983,957850,324020.0,68000000.0
2003-02-06,5965,6097,5808,5877,1399520,318240.0,68000000.0
2003-02-07,5821,5865,5651,5695,519840,308380.0,68000000.0
2003-02-10,5651,5689,5513,5563,914463,301240.0,68000000.0
2003-02-11,5632,5827,5400,5663,1825341,306680.0,68000000.0
2003-02-12,5664,6279,5664,6034,5045441,326740.0,68000000.0
2003-02-13,6066,6185,5934,5965,1501680,323000.0,68000000.0
2003-02-14,5978,6103,5902,6027,1109227,326400.0,68000000.0
2003-02-17,6166,6329,6091,6279,1376470,340000.0,68000000.0
2003-02-18,6292,6304,6128,6178,759695,334560.0,68000000.0
2003-02-19,6267,6279,5971,5971,1235636,323340.0,68000000.0
2003-02-20,5915,6053,5896,5965,433950,323000.0,68000000.0
2003-02-21,5921,6078,5833,6065,701980,328440.0,68000000.0
2003-02-24,6028,6248,6028,6178,839080,334560.0,68000000.0
2003-02-25,6091,6248,6053,6153,1083160,333200.0,68000000.0
2003-02-26,6235,6392,6191,6392,1160851,346120.0,68000000.0
2003-02-27,6317,6555,6091,6090,3078316,329800.0,68000000.0
2003-02-28,6317,6392,6034,6216,1308786,336600.0,68000000.0
2003-03-03,6216,6380,6216,6279,684961,340000.0,68000000.0
2003-03-04,6153,6241,6141,6166,287386,333880.0,68000000.0
2003-03-05,6053,6179,6009,6166,693346,333880.0,68000000.0
2003-03-06,6191,6756,6116,6191,2608763,335240.0,68000000.0
2003-03-07,6091,6091,5777,5776,1417853,312800.0,68000000.0
2003-03-10,5676,5739,5444,5525,703230,299200.0,68000000.0
2003-03-11,5287,5651,5287,5651,943461,306000.0,68000000.0
2003-03-12,5557,5639,5375,5513,660506,298520.0,68000000.0
2003-03-13,5444,5526,5343,5362,438227,290360.0,68000000.0
2003-03-14,5601,5651,5475,5588,585560,302600.0,68000000.0
2003-03-17,5526,5538,5337,5400,514410,292400.0,68000000.0
2003-03-18,5588,5626,5500,5588,467742,302600.0,68000000.0
2003-03-19,5613,5745,5563,5613,503032,303960.0,68000000.0
2003-03-20,5676,6342,5664,6065,2045269,328440.0,68000000.0
2003-03-21,6078,6204,5953,6103,725106,330480.0,68000000.0
2003-03-24,6179,6329,5777,6090,953246,329800.0,68000000.0
2003-03-25,5821,5965,5821,5864,330981,317560.0,68000000.0
2003-03-26,5927,6003,5758,5808,536337,314500.0,68000000.0
2003-03-27,5720,5764,5670,5688,269874,308040.0,68000000.0
2003-03-28,5689,5814,5657,5789,230516,313480.0,68000000.0
2003-03-31,5676,5739,5595,5613,332430,303960.0,68000000.0
2003-04-01,5701,5733,5576,5732,291410,310420.0,68000000.0
2003-04-02,5739,5821,5695,5789,279910,313480.0,68000000.0
2003-04-03,5965,5965,5764,5839,334221,316200.0,68000000.0
2003-04-04,5814,6279,5789,6191,1526430,335240.0,68000000.0
2003-04-07,6342,7007,6304,6994,3099965,378760.0,68000000.0
2003-04-08,6907,7334,6807,6994,2642611,378760.0,68000000.0
2003-04-09,6907,6920,6467,6467,1492225,350200.0,68000000.0
2003-04-10,6430,6706,6342,6593,866631,357000.0,68000000.0
2003-04-11,6606,7045,6593,6906,1823771,374000.0,68000000.0
2003-04-14,6920,7158,6907,7095,946335,384200.0,68000000.0
2003-04-15,7196,7397,7045,7045,1599830,381480.0,68000000.0
2003-04-16,7158,7284,7007,7258,1766470,393040.0,68000000.0
2003-04-17,7108,7460,7095,7120,1632712,385560.0,68000000.0
2003-04-18,7259,7271,7058,7107,976752,384880.0,68000000.0
2003-04-21,7045,7108,6907,6957,773712,376720.0,68000000.0
2003-04-22,6932,7007,6756,6768,2438565,366520.0,68000000.0
2003-04-23,6844,6932,6719,6743,1816728,365160.0,68000000.0
2003-04-24,6857,6894,6744,6793,1448168,367880.0,68000000.0
2003-04-25,6656,6769,6493,6567,1038052,355640.0,68000000.0
2003-04-28,6467,6681,6467,6605,428080,357680.0,68000000.0
2003-04-29,6719,6945,6693,6932,852501,375360.0,68000000.0
2003-04-30,6882,6970,6807,6969,723482,377400.0,68000000.0
2003-05-02,6957,7095,6920,6994,937533,378760.0,68000000.0
2003-05-06,7083,7108,6957,7020,800500,380120.0,68000000.0
2003-05-07,7083,7409,7033,7321,2766487,396440.0,68000000.0
2003-05-09,7309,7887,7208,7773,3508921,420920.0,68000000.0
2003-05-12,7912,7974,7761,7836,3194356,424320.0,68000000.0
2003-05-13,7987,8037,7723,7760,940802,420240.0,68000000.0
2003-05-14,7786,7912,7761,7760,515031,420240.0,68000000.0
2003-05-15,7987,8238,7924,8213,2064800,444720.0,68000000.0
2003-05-16,8213,8226,7786,7924,1101280,429080.0,68000000.0
2003-05-19,7811,7924,7660,7660,1011737,414800.0,68000000.0
2003-05-20,7660,7773,7522,7660,1052322,414800.0,68000000.0
2003-05-21,7786,8075,7698,7924,1758535,429080.0,68000000.0
2003-05-22,7912,8276,7912,8024,1810149,434520.0,68000000.0
2003-05-23,8113,8213,7962,8162,857068,442000.0,68000000.0
2003-05-26,8163,8427,8087,8288,1426479,448800.0,68000000.0
2003-05-27,8226,8288,7811,8037,1348954,435200.0,68000000.0
2003-05-28,8288,8414,8087,8213,1303630,444720.0,68000000.0
2003-05-29,8276,8577,8100,8388,1589440,454240.0,68000000.0
2003-05-30,8313,8577,8313,8451,710090,457640.0,68000000.0
2003-06-02,8615,8665,8489,8665,839170,469200.0,68000000.0
2003-06-03,8602,8665,8351,8602,638350,465800.0,68000000.0
2003-06-04,8615,8615,8401,8426,450666,456280.0,68000000.0
2003-06-05,8527,8527,8288,8288,440502,448800.0,68000000.0
2003-06-09,8188,8364,8188,8213,342629,444720.0,68000000.0
2003-06-10,8163,8414,8163,8413,379217,455600.0,68000000.0
2003-06-11,8364,8590,8351,8413,511750,455600.0,68000000.0
2003-06-12,8439,8514,8288,8388,1178379,454240.0,68000000.0
2003-06-13,8489,8489,8251,8376,646757,453560.0,68000000.0
2003-06-16,8288,8439,8288,8413,501314,455600.0,68000000.0
2003-06-17,8552,8577,8439,8439,923485,456960.0,68000000.0
2003-06-18,8527,8527,8226,8238,701238,446080.0,68000000.0
2003-06-19,8301,8364,7949,8037,1834901,435200.0,68000000.0
2003-06-20,7937,8037,7874,8012,511970,433840.0,68000000.0
2003-06-23,7887,8062,7887,7961,621522,431120.0,68000000.0
2003-06-24,7786,7962,7786,7936,462690,429760.0,68000000.0
2003-06-25,8012,8100,7987,7999,426827,433160.0,68000000.0
2003-06-26,7912,8540,7912,8526,1374658,461720.0,68000000.0
2003-06-27,8590,8690,8439,8677,1660409,469880.0,68000000.0
2003-06-30,8653,8653,8427,8539,414901,462400.0,68000000.0
2003-07-01,8452,8766,8364,8765,849447,474640.0,68000000.0
2003-07-02,8791,8916,8665,8916,960212,482800.0,68000000.0
2003-07-03,8979,8979,8565,8891,1298996,481440.0,68000000.0
2003-07-04,8853,8904,8690,8803,638040,476680.0,68000000.0
2003-07-07,8828,8866,8715,8765,296955,474640.0,68000000.0
2003-07-08,8816,8879,8540,8552,614970,463080.0,68000000.0
2003-07-09,8602,8640,8427,8464,418116,458320.0,68000000.0
2003-07-10,8414,8540,8364,8376,437795,453560.0,68000000.0
2003-07-11,8263,8477,8263,8413,272356,455600.0,68000000.0
2003-07-14,8313,8452,8313,8376,714566,453560.0,68000000.0
2003-07-15,8414,8627,8364,8451,789630,457640.0,68000000.0
2003-07-16,8552,8552,8376,8401,422362,454920.0,68000000.0
2003-07-18,8351,8376,8263,8288,378511,448800.0,68000000.0
2003-07-21,8313,8414,8263,8275,351809,448120.0,68000000.0
2003-07-22,8276,8414,8263,8338,435165,451520.0,68000000.0
2003-07-23,8452,8715,8326,8715,589546,471920.0,68000000.0
2003-07-24,8728,8916,8602,8853,801326,479400.0,68000000.0
2003-07-25,8992,9582,8992,9544,2924540,516800.0,68000000.0
2003-07-28,9758,10034,9444,9544,1413777,516800.0,68000000.0
2003-07-29,9607,9645,9218,9406,845730,509320.0,68000000.0
2003-07-30,9419,9569,9142,9142,635300,495040.0,68000000.0
2003-07-31,9080,9343,9080,9255,669752,501160.0,68000000.0
2003-08-01,9331,9419,9193,9418,713778,510000.0,68000000.0
2003-08-04,9356,9368,9130,9167,286002,496400.0,68000000.0
2003-08-05,9243,9306,9167,9230,274297,499800.0,68000000.0
2003-08-06,9042,9167,8866,9104,690676,493000.0,68000000.0
2003-08-07,9004,9318,8929,9318,301286,504560.0,68000000.0
2003-08-08,9331,9368,9167,9167,179120,496400.0,68000000.0
2003-08-11,9042,9205,9042,9205,217328,498440.0,68000000.0
2003-08-12,9406,9632,9268,9632,821248,521560.0,68000000.0
2003-08-13,9720,9758,9481,9669,848509,523600.0,68000000.0
2003-08-14,9670,9858,9532,9720,807800,526320.0,68000000.0
2003-08-18,9745,10197,9745,10197,1211742,552160.0,68000000.0
2003-08-19,10423,10423,9933,10134,729964,548760.0,68000000.0
2003-08-20,10072,10084,9670,9669,787641,523600.0,68000000.0
2003-08-21,9733,9808,9557,9606,1002166,520200.0,68000000.0
2003-08-22,9733,9745,9569,9732,648116,527000.0,68000000.0
2003-08-25,9695,9833,9682,9820,423302,531760.0,68000000.0
2003-08-26,9820,9820,9645,9694,412840,524960.0,68000000.0
2003-08-27,9670,9770,9544,9619,595201,520880.0,68000000.0
2003-08-28,9632,9745,9569,9594,272610,519520.0,68000000.0
2003-08-29,9594,9921,9582,9820,803275,531760.0,68000000.0
2003-09-01,9770,9908,9758,9770,419129,529040.0,68000000.0
2003-09-02,9820,10134,9733,10059,966150,544680.0,68000000.0
2003-09-03,10084,10222,9921,9920,869894,537200.0,68000000.0
2003-09-04,9921,10047,9808,9833,442002,532440.0,68000000.0
2003-09-05,9833,9871,9682,9682,400555,524280.0,68000000.0
2003-09-08,9569,9682,9557,9644,219200,522240.0,68000000.0
2003-09-09,9607,9921,9607,9770,406573,529040.0,68000000.0
2003-09-15,9682,9833,9682,9682,182400,524280.0,68000000.0
2003-09-16,9733,9933,9670,9920,356172,537200.0,68000000.0
2003-09-17,9996,10009,9758,9757,290162,528360.0,68000000.0
2003-09-18,9846,9858,9670,9669,380623,523600.0,68000000.0
2003-09-19,9846,9846,9569,9632,510330,521560.0,68000000.0
2003-09-22,9632,9632,9042,9142,850710,495040.0,68000000.0
2003-09-23,8803,9230,8791,9230,476920,499800.0,68000000.0
2003-09-24,9130,9293,9105,9104,362255,493000.0,68000000.0
2003-09-25,9042,9105,8803,8979,340966,486200.0,68000000.0
2003-09-26,9042,9142,8853,8928,511460,483480.0,68000000.0
2003-09-29,8941,8941,8703,8790,413700,476000.0,68000000.0
2003-09-30,8841,8979,8791,8828,371656,478040.0,68000000.0
2003-10-01,8766,9080,8678,9066,388441,490960.0,68000000.0
2003-10-02,9167,9368,9067,9368,426810,507280.0,68000000.0
2003-10-06,9343,9921,9331,9368,620840,507280.0,68000000.0
2003-10-07,9368,9481,9293,9305,281085,503880.0,68000000.0
2003-10-08,9293,9343,8979,9029,456690,488920.0,68000000.0
2003-10-09,8941,9280,8941,9280,415510,502520.0,68000000.0
2003-10-10,9268,9381,9167,9267,397790,501840.0,68000000.0
2003-10-13,9193,9444,9155,9355,442967,506600.0,68000000.0
2003-10-14,9456,9469,9117,9255,6230430,501160.0,68000000.0
2003-10-15,9657,9657,9180,9205,592577,498440.0,68000000.0
2003-10-16,9142,9293,9117,9192,379203,497760.0,68000000.0
2003-10-17,9167,9205,9004,9129,1061462,494360.0,68000000.0
2003-10-20,9105,9456,9042,9456,4165757,512040.0,68000000.0
2003-10-21,9481,9632,9419,9456,704761,512040.0,68000000.0
2003-10-22,9456,9569,9293,9380,622026,507960.0,68000000.0
2003-10-23,9343,9481,9167,9217,663530,499120.0,68000000.0
2003-10-24,9167,9293,9142,9217,576710,499120.0,68000000.0
2003-10-27,9293,9368,9230,9330,295681,505240.0,68000000.0
2003-10-28,9381,9469,9255,9368,1019674,507280.0,68000000.0
2003-10-29,9444,9469,9218,9217,824089,499120.0,68000000.0
2003-10-30,9218,9268,9017,9041,1657870,489600.0,68000000.0
2003-10-31,9029,9130,8954,9029,1027217,488920.0,68000000.0
2003-11-03,9029,9620,9029,9519,2505277,515440.0,68000000.0
2003-11-04,9620,10134,9557,10033,2727969,543320.0,68000000.0
2003-11-05,10047,10423,9883,10159,1784950,550120.0,68000000.0
2003-11-06,10298,10448,9783,9833,1686767,532440.0,68000000.0
2003-11-07,9996,10247,9833,10134,894442,548760.0,68000000.0
2003-11-10,10047,10373,10021,10347,1069387,560320.0,68000000.0
2003-11-11,10298,10536,10134,10234,1281597,554200.0,68000000.0
2003-11-12,10235,10273,10009,10146,848731,549440.0,68000000.0
2003-11-13,10285,10674,10247,10674,1401340,578000.0,68000000.0
2003-11-14,10649,10875,10549,10749,1179226,582080.0,68000000.0
2003-11-17,10561,10725,10499,10561,758322,571880.0,68000000.0
2003-11-18,10486,10674,10335,10548,638691,571200.0,68000000.0
2003-11-19,10172,10285,9733,9807,1221252,531080.0,68000000.0
2003-11-20,9921,10021,9783,9782,590699,529720.0,68000000.0
2003-11-21,9758,9946,9670,9770,450811,529040.0,68000000.0
2003-11-24,9419,9645,8967,9154,1016468,495720.0,68000000.0
2003-11-25,9393,9444,9306,9431,399013,510680.0,68000000.0
2003-11-26,9368,9720,9368,9707,379281,525640.0,68000000.0
2003-11-27,9720,9883,9532,9820,289004,531760.0,68000000.0
2003-11-28,9808,9996,9620,9820,411559,531760.0,68000000.0
2003-12-01,9959,10097,9770,10046,831642,544000.0,68000000.0
2003-12-02,10260,10260,9933,10046,491428,544000.0,68000000.0
2003-12-03,9996,10674,9996,10674,1267300,578000.0,68000000.0
2003-12-04,10775,11013,10574,10925,1616103,591600.0,68000000.0
2003-12-05,10913,10913,10536,10862,651021,588200.0,68000000.0
