SK텔레콤(017670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-09-18,231000,234000,229500,232500,285964,20727996.0,89152670.0
2002-09-19,231500,237500,231000,232000,140160,20683419.0,89152670.0
2002-09-23,227000,231000,225000,226500,134540,20193080.0,89152670.0
2002-09-24,225000,232500,225000,230500,237103,20549690.0,89152670.0
2002-09-25,229000,232000,223000,225000,138389,20059351.0,89152670.0
2002-09-26,229000,231000,225500,228000,169042,20326809.0,89152670.0
2002-09-27,226000,235000,226000,235000,198390,20950877.0,89152670.0
2002-09-30,234500,237000,230500,237000,166138,21129183.0,89152670.0
2002-10-01,235500,241000,232000,240000,197776,21396641.0,89152670.0
2002-10-02,244000,245000,237000,237000,118941,21129183.0,89152670.0
2002-10-04,239500,250500,239500,245500,252869,21886980.0,89152670.0
2002-10-07,246500,246500,240000,242500,131836,21619522.0,89152670.0
2002-10-08,244000,250000,244000,249000,226320,22199015.0,89152670.0
2002-10-09,251000,251000,243000,243500,220747,21708675.0,89152670.0
2002-10-10,239500,247000,231000,231000,327614,20594267.0,89152670.0
2002-10-11,240000,240000,225000,230000,206687,20505114.0,89152670.0
2002-10-14,237000,239000,232000,232000,135379,20683419.0,89152670.0
2002-10-15,234500,242000,233000,239000,170267,21307488.0,89152670.0
2002-10-16,239500,241500,235000,237000,277020,21129183.0,89152670.0
2002-10-17,232000,233000,224000,228000,548354,20326809.0,89152670.0
2002-10-18,230000,236500,230000,233500,776530,20817148.0,89152670.0
2002-10-21,227500,228000,224000,224000,308946,19970198.0,89152670.0
2002-10-22,226000,226500,216000,220000,320918,19613587.0,89152670.0
2002-10-23,215500,223000,213500,220000,417604,19613587.0,89152670.0
2002-10-24,220000,225000,217000,223000,405352,19881045.0,89152670.0
2002-10-25,219000,228500,219000,224000,291428,19970198.0,89152670.0
2002-10-28,226000,229000,225000,227500,231763,20282232.0,89152670.0
2002-10-29,223500,229500,221500,229000,367878,20415961.0,89152670.0
2002-10-30,227000,227000,223000,224000,260058,19970198.0,89152670.0
2002-10-31,226000,228500,222500,225000,181541,20059351.0,89152670.0
2002-11-01,222000,226500,220500,222500,199339,19836469.0,89152670.0
2002-11-04,226500,229000,225500,225500,192983,20103927.0,89152670.0
2002-11-05,223000,225500,220500,220500,191380,19658164.0,89152670.0
2002-11-06,222500,230000,222000,230000,259244,20505114.0,89152670.0
2002-11-07,226500,236500,224000,231000,323809,20594267.0,89152670.0
2002-11-08,227000,236500,227000,236500,281273,21084606.0,89152670.0
2002-11-11,232000,232000,225500,226500,239003,20193080.0,89152670.0
2002-11-12,222000,229000,221500,226000,187770,20148503.0,89152670.0
2002-11-13,229000,229000,220000,224000,230845,19970198.0,89152670.0
2002-11-14,228500,232000,227000,229000,341163,20415961.0,89152670.0
2002-11-15,239000,244000,235500,242000,342142,21574946.0,89152670.0
2002-11-18,242000,244000,236000,238000,220506,21218335.0,89152670.0
2002-11-19,234000,236500,233500,235000,198339,20950877.0,89152670.0
2002-11-20,234000,244000,231500,241000,287352,21485793.0,89152670.0
2002-11-21,245000,250500,242500,243500,331596,21708675.0,89152670.0
2002-11-22,248500,249000,245000,245000,210750,21842404.0,89152670.0
2002-11-25,247000,255500,245500,252000,272759,22466473.0,89152670.0
2002-11-26,253000,253000,245500,247000,208720,22020709.0,89152670.0
2002-11-27,241000,248500,241000,245000,146909,21842404.0,89152670.0
2002-11-28,248500,250500,245000,247500,224008,22065286.0,89152670.0
2002-11-29,243500,250000,243500,248500,189080,22154438.0,89152670.0
2002-12-02,248500,250000,245000,248500,140425,22154438.0,89152670.0
2002-12-03,246500,254000,246000,250000,252903,22288168.0,89152670.0
2002-12-04,248500,248500,246000,247000,239755,22020709.0,89152670.0
2002-12-05,248500,254000,246000,251000,251944,22377320.0,89152670.0
2002-12-06,251000,257500,249000,252500,193152,22511049.0,89152670.0
2002-12-09,252500,255000,248000,248000,214125,22109862.0,89152670.0
2002-12-10,244500,249000,243000,247000,169174,22020709.0,89152670.0
2002-12-11,247500,248000,243500,244500,225837,21797828.0,89152670.0
2002-12-12,244000,246500,242500,246000,403885,21931557.0,89152670.0
2002-12-13,242000,246000,240000,243000,217049,21664099.0,89152670.0
2002-12-16,237500,240000,236000,238000,185854,21218335.0,89152670.0
2002-12-17,240000,243000,240000,242000,111398,21574946.0,89152670.0
2002-12-18,239500,245000,237500,243000,161897,21664099.0,89152670.0
2002-12-20,240000,245000,239000,243500,151904,21708675.0,89152670.0
2002-12-23,246500,248000,241000,243500,186642,21708675.0,89152670.0
2002-12-24,243000,244000,238500,240000,123651,21396641.0,89152670.0
2002-12-26,238500,240500,237000,239000,145174,21307488.0,89152670.0
2002-12-27,234000,238000,232000,233000,171876,20772572.0,89152670.0
2002-12-30,231500,233000,219500,229000,4674346,20415961.0,89152670.0
2003-01-02,230000,231000,224000,225000,177354,20059351.0,89152670.0
2003-01-03,228000,230500,225000,228000,372745,20326809.0,89152670.0
2003-01-06,230000,231000,225500,231000,244372,20594267.0,89152670.0
2003-01-07,236000,236000,226000,226000,257536,20148503.0,89152670.0
2003-01-08,226500,230000,225000,227000,160886,20237656.0,89152670.0
2003-01-09,224000,225000,219500,220000,355218,19613587.0,89152670.0
2003-01-10,224000,225000,216000,220000,4123655,19613587.0,89152670.0
2003-01-13,220000,227500,220000,227000,202872,20237656.0,89152670.0
2003-01-14,229000,229000,224500,228000,164499,20326809.0,89152670.0
2003-01-15,231000,236000,230500,235000,353088,19903333.0,84695035.0
2003-01-16,231000,236000,229000,232500,156996,19691596.0,84695035.0
2003-01-17,227000,228500,222000,226000,345908,19141078.0,84695035.0
2003-01-20,226000,227000,222000,226000,130369,19141078.0,84695035.0
2003-01-21,227000,227500,221500,226000,135596,19141078.0,84695035.0
2003-01-22,225000,227000,215000,218000,285179,18463518.0,84695035.0
2003-01-23,198000,201500,185500,185500,2631595,15710929.0,84695035.0
2003-01-24,189000,191000,170000,178000,1337300,15075716.0,84695035.0
2003-01-27,174000,182000,172000,180500,775747,15287454.0,84695035.0
2003-01-28,176500,180000,173500,180000,546098,15245106.0,84695035.0
2003-01-29,177500,181500,172500,173000,740964,14652241.0,84695035.0
2003-01-30,175000,184000,175000,179000,710135,15160411.0,84695035.0
2003-02-03,179000,184000,176500,183500,254524,15541539.0,84695035.0
2003-02-04,184000,187000,180500,183500,598422,15541539.0,84695035.0
2003-02-05,182000,182500,179000,181500,233089,15372149.0,84695035.0
2003-02-06,182000,182500,165000,170500,808280,14440503.0,84695035.0
2003-02-07,167500,168500,157500,160500,1034631,13593553.0,84695035.0
2003-02-10,158500,164500,158500,161000,565861,13635901.0,84695035.0
2003-02-11,161500,164000,157500,161000,628682,13635901.0,84695035.0
2003-02-12,159000,164500,159000,164500,262031,13932333.0,84695035.0
2003-02-13,164500,165500,160500,162500,303176,13762943.0,84695035.0
2003-02-14,161000,165000,158500,163000,257036,13805291.0,84695035.0
2003-02-17,170000,176000,167500,176000,394008,14906326.0,84695035.0
2003-02-18,171000,172000,167000,171000,426509,14482851.0,84695035.0
2003-02-19,174000,174500,170500,172000,438657,14567546.0,84695035.0
2003-02-20,170000,172000,169500,171500,234530,14525199.0,84695035.0
2003-02-21,170000,171000,163000,167000,360374,14144071.0,84695035.0
2003-02-24,167000,175500,167000,174000,489194,14736936.0,84695035.0
2003-02-25,171000,172500,169000,169000,239875,14313461.0,84695035.0
2003-02-26,172500,174500,169500,172000,291888,14567546.0,84695035.0
2003-02-27,167000,170000,166500,167000,302715,14144071.0,84695035.0
2003-02-28,168000,169000,164000,165000,211654,13974681.0,84695035.0
2003-03-03,165500,170000,165000,169500,203690,14355808.0,84695035.0
2003-03-04,166500,168500,164000,167000,147687,14144071.0,84695035.0
2003-03-05,165000,166500,162500,162500,276203,13762943.0,84695035.0
2003-03-06,163500,165500,161500,163000,181316,13805291.0,84695035.0
2003-03-07,162000,163000,159000,161000,245046,13635901.0,84695035.0
2003-03-10,160000,163000,159000,163000,151980,13805291.0,84695035.0
2003-03-11,156500,160000,141000,143000,876434,12111390.0,84695035.0
2003-03-12,135000,148500,131000,142500,1463537,12069042.0,84695035.0
2003-03-13,144000,150500,141500,149000,962120,12619560.0,84695035.0
2003-03-14,155000,156000,146500,148000,478066,12534865.0,84695035.0
2003-03-17,143000,145500,140000,142000,304554,12026695.0,84695035.0
2003-03-18,147000,152500,144500,148500,392642,12577213.0,84695035.0
2003-03-19,148500,155000,148500,155000,336063,13127730.0,84695035.0
2003-03-20,158000,160000,155500,159500,410334,13508858.0,84695035.0
2003-03-21,160000,162000,157000,161500,309002,13678248.0,84695035.0
2003-03-24,160500,162500,156500,159000,333778,13466511.0,84695035.0
2003-03-25,152000,155000,152000,154000,205278,13043035.0,84695035.0
2003-03-26,155500,158000,154500,154500,286848,13085383.0,84695035.0
2003-03-27,151500,156000,151500,155000,150064,13127730.0,84695035.0
2003-03-28,155000,156500,152500,156500,199706,13254773.0,84695035.0
2003-03-31,153000,156000,152500,153000,363539,12958340.0,84695035.0
2003-04-01,152000,159500,151500,158500,210590,13424163.0,84695035.0
2003-04-02,158500,164500,157000,163500,323209,13847638.0,84695035.0
2003-04-03,168000,169000,162000,164000,246781,13889986.0,84695035.0
2003-04-04,162000,170000,161500,169000,304311,14313461.0,84695035.0
2003-04-07,171000,179500,169000,177500,445430,15033369.0,84695035.0
2003-04-08,175500,181500,173500,179500,329240,15202759.0,84695035.0
2003-04-09,175500,177000,168000,169000,248702,14313461.0,84695035.0
2003-04-10,169000,171500,167500,169500,337462,14355808.0,84695035.0
2003-04-11,171500,177500,168000,173000,370422,14652241.0,84695035.0
2003-04-14,174000,190000,174000,184000,626520,15583886.0,84695035.0
2003-04-15,190000,190000,182500,188000,365998,15922667.0,84695035.0
2003-04-16,192500,193000,188000,188000,290137,15922667.0,84695035.0
2003-04-17,185000,187000,184500,185000,167082,15668581.0,84695035.0
2003-04-18,183000,186000,177000,185000,337228,15668581.0,84695035.0
2003-04-21,180000,185000,179000,181000,245076,15329801.0,84695035.0
2003-04-22,178000,178000,172500,174000,274545,14736936.0,84695035.0
2003-04-23,174000,176000,168500,170000,290392,14398156.0,84695035.0
2003-04-24,168000,171000,161500,163500,276025,13847638.0,84695035.0
2003-04-25,160000,161000,155000,158000,452240,13381816.0,84695035.0
2003-04-28,154000,160000,153000,157500,256218,13339468.0,84695035.0
2003-04-29,161500,172500,161500,171000,429838,14482851.0,84695035.0
2003-04-30,171500,173000,165500,169000,324854,14313461.0,84695035.0
2003-05-02,167500,171000,162500,167000,287895,14144071.0,84695035.0
2003-05-06,171000,178000,170500,176000,419705,14906326.0,84695035.0
2003-05-07,183500,188500,182000,184000,645376,15583886.0,84695035.0
2003-05-09,180000,182500,177000,180000,286789,15245106.0,84695035.0
2003-05-12,185500,187000,180500,180500,310751,15287454.0,84695035.0
2003-05-13,178500,180500,173000,173500,203179,14716497.0,84821311.0
2003-05-14,173500,177500,171500,175000,173874,14843729.0,84821311.0
2003-05-15,175500,177500,171000,177000,163823,15013372.0,84821311.0
2003-05-16,178000,182500,177000,179500,244417,15225425.0,84821311.0
2003-05-19,174500,175500,172500,175000,233092,14843729.0,84821311.0
2003-05-20,171000,173000,168500,172500,272014,14631676.0,84821311.0
2003-05-21,172500,176000,172500,175500,178367,14886140.0,84821311.0
2003-05-22,177500,180000,174000,177500,230605,15055783.0,84821311.0
2003-05-23,180000,181000,177500,180000,153248,15267836.0,84821311.0
2003-05-26,179000,182000,176000,180000,205563,15267836.0,84821311.0
2003-05-27,178000,180000,174500,176500,151808,14970961.0,84821311.0
2003-05-28,180000,182000,177000,180500,243506,15310247.0,84821311.0
2003-05-29,185000,191500,184500,186000,414611,15776764.0,84821311.0
2003-05-30,188000,190000,184000,190000,210594,16116049.0,84821311.0
2003-06-02,193000,193500,188000,191000,220667,16200870.0,84821311.0
2003-06-03,187500,187500,183000,185000,190358,15691943.0,84821311.0
2003-06-04,184000,185000,176000,180000,288619,15267836.0,84821311.0
2003-06-05,183500,183500,178000,179000,273573,15183015.0,84821311.0
2003-06-09,182000,182000,177000,180000,181171,15267836.0,84821311.0
2003-06-10,179000,182500,177500,180500,146416,15310247.0,84821311.0
2003-06-11,180500,187500,180500,184000,209544,15607121.0,84821311.0
2003-06-12,188500,190000,186500,188500,467758,15988817.0,84821311.0
2003-06-13,191500,208000,190500,199000,673250,16879441.0,84821311.0
2003-06-16,192000,194500,189000,194500,296288,16497745.0,84821311.0
2003-06-17,200000,201000,197000,198000,456776,16794620.0,84821311.0
2003-06-18,198500,204000,197000,200000,323623,16964262.0,84821311.0
2003-06-19,201000,211000,200000,210000,486133,17812475.0,84821311.0
2003-06-20,206000,207500,202000,204500,255672,17345958.0,84821311.0
2003-06-23,203500,208000,203000,205000,307759,17388369.0,84821311.0
2003-06-24,200500,203000,200000,203000,207016,17218726.0,84821311.0
2003-06-25,209000,210000,206500,207500,307706,17600422.0,84821311.0
2003-06-26,207500,209500,206500,207000,171680,17558011.0,84821311.0
2003-06-27,208000,209000,203000,206500,295579,17515601.0,84821311.0
2003-06-30,207000,207500,203000,204000,257997,17303547.0,84821311.0
2003-07-01,204000,204000,200000,201500,264511,17091494.0,84821311.0
2003-07-02,203500,204000,201500,201500,230936,17091494.0,84821311.0
2003-07-03,203500,205000,201500,202000,290576,17133905.0,84821311.0
2003-07-04,202000,204500,201000,203500,215310,17261137.0,84821311.0
2003-07-07,204000,206500,204000,205500,179311,17430779.0,84821311.0
2003-07-08,207000,207500,200500,202000,343973,17133905.0,84821311.0
2003-07-09,203000,204000,202000,203000,186731,17218726.0,84821311.0
2003-07-10,203000,208000,203000,205000,321955,17388369.0,84821311.0
2003-07-11,205000,214000,203500,213000,560914,18066939.0,84821311.0
2003-07-14,216000,218000,214000,216000,324463,18321403.0,84821311.0
2003-07-15,217000,218000,216000,216000,289903,18321403.0,84821311.0
2003-07-16,216500,217500,214000,216000,348210,18321403.0,84821311.0
2003-07-18,215000,215000,208500,208500,371505,17685243.0,84821311.0
2003-07-21,209000,210000,208500,208500,144930,17685243.0,84821311.0
2003-07-22,209000,210000,208500,209000,155763,17727654.0,84821311.0
2003-07-23,200500,200500,183500,192000,1168440,16285692.0,84821311.0
2003-07-24,192000,199500,192000,195500,363229,16582566.0,84821311.0
2003-07-25,195500,198000,192500,192500,434404,16328102.0,84821311.0
2003-07-28,195000,202000,195000,202000,297535,17133905.0,84821311.0
2003-07-29,202500,203500,202000,203000,277547,17218726.0,84821311.0
2003-07-30,203000,204000,201000,201500,353670,17091494.0,84821311.0
2003-07-31,205000,206000,202000,205000,139049,17388369.0,84821311.0
2003-08-01,206500,214500,206000,211000,264807,17897297.0,84821311.0
2003-08-04,211000,211500,209000,210000,299456,17812475.0,84821311.0
2003-08-05,210000,211500,210000,210000,171838,17812475.0,84821311.0
2003-08-06,208500,208500,203500,205000,361333,17388369.0,84821311.0
2003-08-07,205000,206000,205000,206000,96455,17473190.0,84821311.0
2003-08-08,206000,206500,202000,202000,265831,17133905.0,84821311.0
2003-08-11,202000,203500,200000,203000,202398,17218726.0,84821311.0
2003-08-12,203500,203500,199000,199000,118209,16879441.0,84821311.0
2003-08-13,196000,197000,193000,193000,318389,16370513.0,84821311.0
2003-08-14,193500,194500,191500,194500,313390,16497745.0,84821311.0
2003-08-18,195500,199500,193500,196500,207986,16667388.0,84821311.0
2003-08-19,200500,201500,198500,200500,210250,17006673.0,84821311.0
2003-08-20,202000,202000,196500,197500,224527,16752209.0,84821311.0
2003-08-21,198000,198500,193500,195000,361173,16540156.0,84821311.0
2003-08-22,196000,196500,188000,189000,490833,16031228.0,84821311.0
2003-08-25,189000,194500,188500,190000,297165,15632575.0,82276711.0
2003-08-26,189000,192500,189000,191000,116387,15714852.0,82276711.0
2003-08-27,192000,199000,192000,199000,310639,16373065.0,82276711.0
2003-08-28,199000,200500,196000,199000,179162,16373065.0,82276711.0
2003-08-29,199000,204000,197000,201000,225785,16537619.0,82276711.0
2003-09-01,198000,201000,194500,198000,187941,16290789.0,82276711.0
2003-09-02,198000,199500,196000,199000,142296,16373065.0,82276711.0
2003-09-03,200000,200500,197500,200000,181434,16455342.0,82276711.0
2003-09-04,200000,200000,194500,195000,205451,16043959.0,82276711.0
2003-09-05,195500,196000,190500,191500,227778,15755990.0,82276711.0
2003-09-08,190500,192500,189500,189500,113182,15591437.0,82276711.0
2003-09-09,189000,191500,188000,188500,319916,15509160.0,82276711.0
2003-09-15,189500,196000,188500,193000,365871,15879405.0,82276711.0
2003-09-16,194000,201000,194000,200000,354799,16455342.0,82276711.0
2003-09-17,202000,203500,200000,202000,253810,16619896.0,82276711.0
2003-09-18,203500,204000,198500,200000,206330,16455342.0,82276711.0
2003-09-19,202000,202000,193500,199500,178104,16414204.0,82276711.0
2003-09-22,197000,199000,192000,192000,196341,15797129.0,82276711.0
2003-09-23,192000,195500,192000,192500,147538,15838267.0,82276711.0
2003-09-24,192500,194000,190500,192000,170019,15797129.0,82276711.0
2003-09-25,190000,190000,184500,186500,219794,15344607.0,82276711.0
2003-09-26,184000,187500,183000,183000,162230,15056638.0,82276711.0
2003-09-29,183000,189000,182000,187000,164344,15385745.0,82276711.0
2003-09-30,187500,189500,184000,184000,241052,15138915.0,82276711.0
2003-10-01,184000,187000,182500,186500,157688,15344607.0,82276711.0
2003-10-02,189000,189000,185000,186000,200078,15303468.0,82276711.0
2003-10-06,186000,190000,185500,189000,248213,15550298.0,82276711.0
2003-10-07,188500,190500,187000,190000,210980,15632575.0,82276711.0
2003-10-08,190000,190500,186000,187000,143034,15385745.0,82276711.0
2003-10-09,187000,189000,185500,188500,242297,15509160.0,82276711.0
2003-10-10,186500,188500,185500,188500,337772,15509160.0,82276711.0
2003-10-13,191000,200500,189000,200000,442984,16455342.0,82276711.0
2003-10-14,199000,204500,198000,203500,378529,16743311.0,82276711.0
2003-10-15,202000,205500,200500,204000,271754,16784449.0,82276711.0
2003-10-16,204500,205000,200000,205000,291051,16866726.0,82276711.0
2003-10-17,205000,206000,199000,199000,235242,16373065.0,82276711.0
2003-10-20,200000,204000,197500,202000,214447,16619896.0,82276711.0
2003-10-21,202000,213000,202000,209500,398504,17236971.0,82276711.0
2003-10-22,210000,213500,207000,210500,252260,17319248.0,82276711.0
2003-10-23,208000,211000,203000,208000,308901,17113556.0,82276711.0
2003-10-24,208000,208000,205000,207000,160520,17031279.0,82276711.0
2003-10-27,207000,212000,205500,212000,223691,17442663.0,82276711.0
2003-10-28,209500,215000,207500,207500,319731,17072418.0,82276711.0
2003-10-29,211500,215500,209000,211000,278388,17360386.0,82276711.0
2003-10-30,214000,214000,209500,212500,175520,17483801.0,82276711.0
2003-10-31,211000,212000,206000,209000,118221,17195833.0,82276711.0
2003-11-03,209000,213500,206500,208000,177746,17113556.0,82276711.0
2003-11-04,210000,210500,203500,205500,300213,16907864.0,82276711.0
2003-11-05,204000,204500,198500,198500,354451,16331927.0,82276711.0
2003-11-06,199000,201500,198000,198000,304913,16290789.0,82276711.0
2003-11-07,200000,206500,199000,203500,258167,16743311.0,82276711.0
2003-11-10,202000,203000,198000,200000,201282,16455342.0,82276711.0
2003-11-11,196000,196500,193000,194000,184955,15961682.0,82276711.0
2003-11-12,193000,196500,193000,195000,121430,16043959.0,82276711.0
2003-11-13,197500,199000,196000,199000,295743,16373065.0,82276711.0
2003-11-14,199000,199000,195500,196000,266945,16126235.0,82276711.0
2003-11-17,194000,195000,190500,190500,317756,15673713.0,82276711.0
2003-11-18,191500,194000,190000,191000,227432,15714852.0,82276711.0
2003-11-19,189000,189500,185000,187000,378390,15385745.0,82276711.0
2003-11-20,187000,189000,185500,188000,198919,15468022.0,82276711.0
2003-11-21,185000,187000,184500,185000,227518,15221192.0,82276711.0
2003-11-24,185500,188000,185000,187500,273510,15426883.0,82276711.0
2003-11-25,192000,194500,191000,193000,243084,15879405.0,82276711.0
2003-11-26,194500,194500,191500,192000,162080,15797129.0,82276711.0
2003-11-27,191000,193000,188500,189500,169434,15591437.0,82276711.0
2003-11-28,189000,195000,189000,194000,237960,15961682.0,82276711.0
2003-12-01,194500,194500,190000,193000,158193,15879405.0,82276711.0
2003-12-02,195000,195000,192000,192000,191179,15797129.0,82276711.0
2003-12-03,192000,194500,190000,192500,182478,15838267.0,82276711.0
2003-12-04,192500,194000,190000,192000,240307,15797129.0,82276711.0
2003-12-05,193000,196000,190500,192500,230533,15838267.0,82276711.0
2003-12-08,191000,193000,190000,191500,147154,15755990.0,82276711.0
2003-12-09,193000,194000,191000,191500,152647,15755990.0,82276711.0
2003-12-10,189000,190000,187000,189000,273706,15550298.0,82276711.0
2003-12-11,191000,192000,187500,188000,455812,15468022.0,82276711.0
2003-12-12,190000,196000,189500,196000,369940,16126235.0,82276711.0
2003-12-15,197000,199500,196500,198000,351583,16290789.0,82276711.0
2003-12-16,194000,195000,191000,191000,198200,15714852.0,82276711.0
2003-12-17,196000,196500,192000,192000,252028,15797129.0,82276711.0
2003-12-18,193000,199000,191000,198500,343486,16331927.0,82276711.0
2003-12-19,201000,206000,200000,205500,358748,16907864.0,82276711.0
2003-12-22,204000,206500,202500,204000,184401,16784449.0,82276711.0
2003-12-23,204500,209000,204000,208000,204535,17113556.0,82276711.0
2003-12-24,210000,210000,202500,202500,195100,16661034.0,82276711.0
2003-12-26,203500,204000,198000,199000,241201,16373065.0,82276711.0
2003-12-29,193500,199500,193500,195500,183628,16085097.0,82276711.0
2003-12-30,198000,199500,196500,199000,155353,16373065.0,82276711.0
2004-01-02,199000,210500,198000,210000,254690,17278109.0,82276711.0
2004-01-05,208500,209000,204000,208500,194523,17154694.0,82276711.0
2004-01-06,208000,210000,205000,207500,221948,17072418.0,82276711.0
2004-01-07,208000,217500,208000,217500,311356,17895185.0,82276711.0
2004-01-08,220000,238000,220000,227000,977474,18676813.0,82276711.0
2004-01-09,232000,236000,219500,223000,796777,18347707.0,82276711.0
2004-01-12,224000,229000,220500,227000,454804,18676813.0,82276711.0
2004-01-13,225000,225000,220500,224000,223513,18429983.0,82276711.0
2004-01-14,224000,228500,223000,223000,222462,18347707.0,82276711.0
2004-01-15,221000,222000,218500,220500,234261,18142015.0,82276711.0
2004-01-16,219500,220500,214000,216000,211775,17771770.0,82276711.0
2004-01-19,218500,220500,216000,219000,166430,18018600.0,82276711.0
2004-01-20,212000,220000,212000,215500,183668,17730631.0,82276711.0
2004-01-26,218000,226000,218000,222000,554747,18265430.0,82276711.0
2004-01-27,220500,229000,218000,226500,346028,18635675.0,82276711.0
2004-01-28,222500,224000,214500,214500,734787,17648355.0,82276711.0
2004-01-29,212000,216500,210500,214500,304296,17648355.0,82276711.0
2004-01-30,214500,219000,214000,217500,406564,17895185.0,82276711.0
2004-02-02,221000,221500,216500,220000,134290,18100876.0,82276711.0
2004-02-03,217000,220000,217000,218500,198425,17977461.0,82276711.0
2004-02-04,219500,221500,215500,215500,89099,17730631.0,82276711.0
2004-02-05,220000,220000,216500,218000,170024,17936323.0,82276711.0
2004-02-06,215000,216500,211500,212000,205199,17442663.0,82276711.0
2004-02-09,212500,215000,211000,213000,171889,17524939.0,82276711.0
2004-02-10,213000,214500,211500,214500,162286,17648355.0,82276711.0
2004-02-11,214000,221500,214000,221500,239442,18224291.0,82276711.0
2004-02-12,220000,225000,218500,225000,272915,18512260.0,82276711.0
2004-02-13,224500,224500,219000,219500,222664,18059738.0,82276711.0
2004-02-16,219500,220000,217500,217500,123455,17895185.0,82276711.0
2004-02-17,219500,219500,215000,215000,88584,17689493.0,82276711.0
2004-02-18,215000,218000,214500,217000,156119,17854046.0,82276711.0
2004-02-19,219500,220000,217500,218500,104191,17977461.0,82276711.0
2004-02-20,218500,218500,215000,215500,108377,17730631.0,82276711.0
2004-02-23,218000,218500,214500,218000,117558,17936323.0,82276711.0
2004-02-24,218000,219000,215000,215000,132651,17689493.0,82276711.0
2004-02-25,223000,231000,222000,225000,314721,18512260.0,82276711.0
2004-02-26,226000,231000,226000,228000,230638,18759090.0,82276711.0
2004-02-27,230500,238000,228000,238000,200097,19581857.0,82276711.0
2004-03-02,236000,239500,234000,238500,214205,19622996.0,82276711.0
2004-03-03,237500,238000,229000,232000,202364,19088197.0,82276711.0
2004-03-04,230500,234000,228000,233000,228585,19170474.0,82276711.0
2004-03-05,228000,231000,228000,228000,183218,18759090.0,82276711.0
2004-03-08,236000,236000,228000,228000,222039,18759090.0,82276711.0
2004-03-09,227000,231000,224500,230000,228112,18923644.0,82276711.0
2004-03-10,225000,231000,225000,229000,250813,18841367.0,82276711.0
2004-03-11,228500,229500,221000,221000,439878,18183153.0,82276711.0
2004-03-12,221000,221000,211000,215500,325169,17730631.0,82276711.0
2004-03-15,218000,221500,217000,219000,143018,18018600.0,82276711.0
2004-03-16,217500,221000,217500,221000,123444,18183153.0,82276711.0
2004-03-17,220000,223500,218500,221000,180684,18183153.0,82276711.0
2004-03-18,222000,223000,217000,220000,197633,18100876.0,82276711.0
2004-03-19,219000,219000,213500,215500,221229,17730631.0,82276711.0
2004-03-22,214000,214500,208500,212000,195930,17442663.0,82276711.0
2004-03-23,210000,214500,208500,211500,137663,17401524.0,82276711.0
2004-03-24,209000,212000,206500,212000,151798,17442663.0,82276711.0
2004-03-25,212000,214000,209000,211500,154050,17401524.0,82276711.0
2004-03-26,211500,217000,211500,212500,154271,17483801.0,82276711.0
2004-03-29,213500,216500,212000,214000,80310,17607216.0,82276711.0
2004-03-30,214000,214500,210500,210500,118326,17319248.0,82276711.0
2004-03-31,214500,216500,211000,214500,225406,17648355.0,82276711.0
2004-04-01,212500,213500,211000,213000,96526,17524939.0,82276711.0
2004-04-02,211500,213500,210000,210000,143518,17278109.0,82276711.0
2004-04-06,211000,212500,206500,207000,369282,17031279.0,82276711.0
2004-04-07,208000,211000,205000,208500,264795,17154694.0,82276711.0
2004-04-08,208500,209000,206000,206500,265259,16990141.0,82276711.0
2004-04-09,206000,206500,201500,201500,187658,16578757.0,82276711.0
2004-04-12,202500,205500,201000,201500,197513,16578757.0,82276711.0
2004-04-13,202000,203500,200000,200000,162426,16455342.0,82276711.0
2004-04-14,197500,202000,197000,201000,230154,16537619.0,82276711.0
2004-04-16,197500,200000,195000,199000,174877,16373065.0,82276711.0
2004-04-19,200000,201000,196500,201000,153592,16537619.0,82276711.0
2004-04-20,202500,203500,200000,201000,159428,16537619.0,82276711.0
2004-04-21,199500,205500,199000,205500,197863,16907864.0,82276711.0
2004-04-22,203500,204500,200000,201500,138050,16578757.0,82276711.0
2004-04-23,203500,204500,200000,204000,186968,16784449.0,82276711.0
2004-04-26,202000,202500,199000,202000,163184,16619896.0,82276711.0
2004-04-27,201000,202500,199500,200500,107941,16496481.0,82276711.0
2004-04-28,200000,201000,195500,195500,195828,16085097.0,82276711.0
2004-04-29,190000,198500,190000,197000,288502,16208512.0,82276711.0
2004-04-30,199000,200000,192000,200000,392218,16455342.0,82276711.0
2004-05-03,199000,202000,196000,202000,198860,16619896.0,82276711.0
2004-05-04,201500,201500,199000,200000,190488,16455342.0,82276711.0
2004-05-06,201000,203500,197500,201000,198546,16537619.0,82276711.0
2004-05-07,203000,207000,201000,206500,272585,16990141.0,82276711.0
2004-05-10,206000,206000,185000,199500,182651,16414204.0,82276711.0
2004-05-11,195500,197500,190000,196000,232777,16126235.0,82276711.0
2004-05-12,191000,197000,191000,193000,172733,15879405.0,82276711.0
2004-05-13,193000,193000,181000,181000,348579,14892085.0,82276711.0
2004-05-14,186500,187000,177000,179000,364750,14727531.0,82276711.0
2004-05-17,179000,182500,177000,179000,210094,14727531.0,82276711.0
2004-05-18,172500,187000,172500,180000,189056,14809808.0,82276711.0
2004-05-19,182000,185500,181500,181500,154687,14933223.0,82276711.0
2004-05-20,182000,187500,180000,183000,316554,15056638.0,82276711.0
