동원수산(030720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-13,7470,7970,7150,7210,413415,21367.0,2963512.0
2008-05-14,7130,7300,6700,6860,131371,20330.0,2963512.0
2008-05-15,6990,7020,6610,6900,95429,20448.0,2963512.0
2008-05-16,6900,6900,6660,6670,71789,19767.0,2963512.0
2008-05-19,6620,6790,6620,6730,60302,19944.0,2963512.0
2008-05-20,6770,6770,6500,6500,64121,19263.0,2963512.0
2008-05-21,6630,6660,6410,6530,36120,19352.0,2963512.0
2008-05-22,6450,6550,6420,6490,22735,19233.0,2963512.0
2008-05-23,6540,6540,6390,6390,29722,18937.0,2963512.0
2008-05-26,6260,6380,6150,6160,43590,18255.0,2963512.0
2008-05-27,6080,6270,6080,6240,20910,18492.0,2963512.0
2008-05-28,6330,6390,6110,6160,19280,18255.0,2963512.0
2008-05-29,6250,6250,6170,6230,13160,18463.0,2963512.0
2008-05-30,6340,6440,6260,6440,20360,19085.0,2963512.0
2008-06-02,6440,6460,6350,6390,13233,18937.0,2963512.0
2008-06-03,6260,6380,6240,6250,15700,18522.0,2963512.0
2008-06-04,6300,6300,6180,6210,16079,18403.0,2963512.0
2008-06-05,6280,6310,6220,6270,10160,18581.0,2963512.0
2008-06-09,6200,6240,6090,6200,28664,18374.0,2963512.0
2008-06-10,6110,6290,6090,6100,24160,18077.0,2963512.0
2008-06-11,6210,6210,6050,6050,11240,17929.0,2963512.0
2008-06-12,6020,6050,5910,5940,16570,17603.0,2963512.0
2008-06-13,5940,6000,5910,5920,14380,17544.0,2963512.0
2008-06-16,6000,6230,6000,6230,21677,18463.0,2963512.0
2008-06-17,6230,6270,6100,6220,11571,18433.0,2963512.0
2008-06-18,6200,6280,6100,6170,7802,18285.0,2963512.0
2008-06-19,6100,6300,5990,6050,27960,17929.0,2963512.0
2008-06-20,6140,6280,6100,6100,26275,18077.0,2963512.0
2008-06-23,6070,6070,5950,6050,21520,17929.0,2963512.0
2008-06-24,6180,6180,5960,6080,11403,18018.0,2963512.0
2008-06-25,6090,6190,5980,6000,15330,17781.0,2963512.0
2008-06-26,5920,6090,5910,5980,21290,17722.0,2963512.0
2008-06-27,5910,5940,5810,5820,21349,17248.0,2963512.0
2008-06-30,5820,5970,5790,5800,18890,17188.0,2963512.0
2008-07-01,5750,5830,5700,5700,26290,16892.0,2963512.0
2008-07-02,5650,5660,5320,5320,28191,15766.0,2963512.0
2008-07-03,5100,5150,4935,5050,29670,14966.0,2963512.0
2008-07-04,5020,5280,5020,5040,17940,14936.0,2963512.0
2008-07-07,5030,5100,4965,5040,9680,14936.0,2963512.0
2008-07-08,5040,5130,4790,4790,11321,14195.0,2963512.0
2008-07-09,4860,5480,4790,5330,68826,15796.0,2963512.0
2008-07-10,5160,5580,5050,5300,49413,15707.0,2963512.0
2008-07-11,5310,5550,5100,5300,29629,15707.0,2963512.0
2008-07-14,5300,5300,5070,5130,19090,15203.0,2963512.0
2008-07-15,5040,5120,4990,5010,19500,14847.0,2963512.0
2008-07-16,4955,5100,4955,5050,10930,14966.0,2963512.0
2008-07-17,5090,5100,5050,5100,5540,15114.0,2963512.0
2008-07-18,5190,5190,5010,5010,12720,14847.0,2963512.0
2008-07-21,5110,5150,5070,5130,2070,15203.0,2963512.0
2008-07-22,5130,5130,5030,5060,8436,14995.0,2963512.0
2008-07-23,5070,5200,5070,5120,15730,15173.0,2963512.0
2008-07-24,5160,5300,5100,5160,23499,15292.0,2963512.0
2008-07-25,5160,5200,5090,5090,11190,15084.0,2963512.0
2008-07-28,5090,5160,5080,5090,9600,15084.0,2963512.0
2008-07-29,5030,5100,5000,5100,14790,15114.0,2963512.0
2008-07-30,5200,5200,5100,5150,10300,15262.0,2963512.0
2008-07-31,5150,5190,5090,5100,9240,15114.0,2963512.0
2008-08-01,5150,5350,5130,5150,22691,15262.0,2963512.0
2008-08-04,5190,5190,5060,5060,11470,14995.0,2963512.0
2008-08-05,5060,5060,4970,5000,13890,14818.0,2963512.0
2008-08-06,5020,5100,4985,5000,3310,14818.0,2963512.0
2008-08-07,4880,5000,4880,4970,7510,14729.0,2963512.0
2008-08-08,5000,5000,4865,4945,2521,14655.0,2963512.0
2008-08-11,4970,5050,4940,4940,8460,14640.0,2963512.0
2008-08-12,4860,5010,4825,4950,15300,14669.0,2963512.0
2008-08-13,4980,5000,4900,4900,2760,14521.0,2963512.0
2008-08-14,4900,4900,4820,4840,9650,14343.0,2963512.0
2008-08-18,4860,5050,4860,4950,16940,14669.0,2963512.0
2008-08-19,5020,5040,4870,4920,5790,14580.0,2963512.0
2008-08-20,4925,5020,4870,4880,14930,14462.0,2963512.0
2008-08-21,4900,5000,4890,4890,6190,14492.0,2963512.0
2008-08-22,4880,4880,4715,4800,14730,14225.0,2963512.0
2008-08-25,5280,5280,4780,4790,8630,14195.0,2963512.0
2008-08-26,4800,4835,4700,4700,7140,13929.0,2963512.0
2008-08-27,4750,4750,4625,4740,4470,14047.0,2963512.0
2008-08-28,4625,4980,4625,4850,10790,14373.0,2963512.0
2008-08-29,4750,4810,4710,4790,5783,14195.0,2963512.0
2008-09-01,4535,4700,4075,4075,15623,12076.0,2963512.0
2008-09-02,4075,4090,3810,3865,13341,11454.0,2963512.0
2008-09-03,3580,3900,3580,3900,14010,11558.0,2963512.0
2008-09-04,4080,4160,3900,4100,6850,12150.0,2963512.0
2008-09-05,4090,4180,4005,4035,4520,11958.0,2963512.0
2008-09-08,4250,4280,4100,4255,6120,12610.0,2963512.0
2008-09-09,4345,4345,4225,4285,2569,12699.0,2963512.0
2008-09-10,4300,4300,4100,4220,7320,12506.0,2963512.0
2008-09-11,4220,4345,4110,4300,10100,12743.0,2963512.0
2008-09-12,4300,4450,4300,4440,7982,13158.0,2963512.0
2008-09-16,3880,4050,3880,3935,11690,11661.0,2963512.0
2008-09-17,4090,4155,4090,4145,6640,12284.0,2963512.0
2008-09-18,4070,4120,3980,4070,4843,12061.0,2963512.0
2008-09-19,4140,4140,4090,4140,10320,12269.0,2963512.0
2008-09-22,4200,4220,4145,4145,3540,12284.0,2963512.0
2008-09-23,4130,4150,4050,4120,4460,12210.0,2963512.0
2008-09-24,4120,4170,4050,4090,4105,12121.0,2963512.0
2008-09-25,4100,4180,4100,4120,9141,12210.0,2963512.0
2008-09-26,4250,4290,4200,4210,6715,12476.0,2963512.0
2008-09-29,4380,4425,4215,4215,16320,12491.0,2963512.0
2008-09-30,4095,4845,3920,4350,74415,12891.0,2963512.0
2008-10-01,4380,5000,4360,5000,169181,14818.0,2963512.0
2008-10-02,5260,5690,5000,5000,317843,14818.0,2963512.0
2008-10-06,5210,5300,4250,4700,174070,13929.0,2963512.0
2008-10-07,4420,4500,4105,4270,84390,12654.0,2963512.0
2008-10-08,4010,4010,3630,3630,112820,10758.0,2963512.0
2008-10-09,3570,3950,3570,3700,50960,10965.0,2963512.0
2008-10-10,3505,3510,3300,3510,31002,10402.0,2963512.0
2008-10-13,3580,3800,3580,3765,16465,11158.0,2963512.0
2008-10-14,3950,4050,3830,4000,22790,11854.0,2963512.0
2008-10-15,3860,3940,3850,3900,7311,11558.0,2963512.0
2008-10-16,3575,3760,3500,3500,19360,10372.0,2963512.0
2008-10-17,3700,3700,3550,3650,11460,10817.0,2963512.0
2008-10-20,3600,3785,3560,3640,13085,10787.0,2963512.0
2008-10-21,3650,3695,3520,3570,7916,10580.0,2963512.0
2008-10-22,3650,3650,3350,3350,8664,9928.0,2963512.0
2008-10-23,3190,3200,2855,2970,19980,8802.0,2963512.0
2008-10-24,3000,3000,2525,2540,29470,7527.0,2963512.0
2008-10-27,2210,2450,2210,2260,29410,6698.0,2963512.0
2008-10-28,2120,2445,2015,2390,36270,7083.0,2963512.0
2008-10-29,2530,2690,2450,2550,33309,7557.0,2963512.0
2008-10-30,2700,2930,2600,2900,23230,8594.0,2963512.0
2008-10-31,2990,3280,2900,3225,32450,9557.0,2963512.0
2008-11-03,3385,3650,3250,3520,31580,10432.0,2963512.0
2008-11-04,3520,3600,3315,3340,23890,9898.0,2963512.0
2008-11-05,3390,3700,3360,3360,24002,9957.0,2963512.0
2008-11-06,3200,3260,2860,2860,43434,8476.0,2963512.0
2008-11-07,2660,3030,2660,2965,14858,8787.0,2963512.0
2008-11-10,3020,3280,3010,3125,26219,9261.0,2963512.0
2008-11-11,3150,3260,3140,3260,20870,9661.0,2963512.0
2008-11-12,3230,3230,3090,3190,9001,9454.0,2963512.0
2008-11-13,3020,3100,3000,3100,11760,9187.0,2963512.0
2008-11-14,3200,3380,3200,3200,33233,9483.0,2963512.0
2008-11-17,3085,3180,2810,3125,12040,9261.0,2963512.0
2008-11-18,3125,3250,3050,3085,9820,9142.0,2963512.0
2008-11-19,3130,3245,2905,3050,19467,9039.0,2963512.0
2008-11-20,2800,2990,2730,2805,8300,8313.0,2963512.0
2008-11-21,2520,2895,2520,2880,13958,8535.0,2963512.0
2008-11-24,2900,2905,2655,2800,9955,8298.0,2963512.0
2008-11-25,2900,2935,2810,2900,9888,8594.0,2963512.0
2008-11-26,3065,3065,2855,2880,5350,8535.0,2963512.0
2008-11-27,2890,3050,2885,3010,9293,8920.0,2963512.0
2008-11-28,2960,3105,2960,3020,10648,8950.0,2963512.0
2008-12-01,3020,3020,2910,3000,3760,8891.0,2963512.0
2008-12-02,2900,3005,2785,3000,5280,8891.0,2963512.0
2008-12-03,3050,3065,2955,2970,2930,8802.0,2963512.0
2008-12-04,2930,3030,2910,3030,13550,8979.0,2963512.0
2008-12-05,3035,3035,2920,3035,5770,8994.0,2963512.0
2008-12-08,3085,3135,3085,3135,15600,9291.0,2963512.0
2008-12-09,3200,3200,3055,3140,12040,9305.0,2963512.0
2008-12-10,3490,3610,3420,3610,51810,10698.0,2963512.0
2008-12-11,4125,4125,3940,3940,276227,11676.0,2963512.0
2008-12-12,3730,3850,3620,3630,78780,10758.0,2963512.0
2008-12-15,3630,3745,3595,3745,74206,11098.0,2963512.0
2008-12-16,3780,3840,3650,3740,58181,11084.0,2963512.0
2008-12-17,4300,4300,4110,4300,280578,12743.0,2963512.0
2008-12-18,4300,4300,3930,4010,87628,11884.0,2963512.0
2008-12-19,4050,4200,4000,4035,50609,11958.0,2963512.0
2008-12-22,4070,4090,3915,3970,50598,11765.0,2963512.0
2008-12-23,4000,4000,3650,3720,33055,11024.0,2963512.0
2008-12-24,3720,3720,3420,3680,21561,10906.0,2963512.0
2008-12-26,3600,3885,3600,3690,29180,10935.0,2963512.0
2008-12-29,3550,3680,3460,3560,21490,10550.0,2963512.0
2008-12-30,3680,3680,3420,3575,24560,10595.0,2963512.0
2009-01-02,3750,3750,3590,3620,10450,10728.0,2963512.0
2009-01-05,3675,3700,3625,3640,18050,10787.0,2963512.0
2009-01-06,3640,3800,3570,3800,26710,11261.0,2963512.0
2009-01-07,4095,4185,3920,4020,117139,11913.0,2963512.0
2009-01-08,4145,4145,3850,3920,51800,11617.0,2963512.0
2009-01-09,3920,3975,3860,3970,22180,11765.0,2963512.0
2009-01-12,3850,3880,3750,3750,12350,11113.0,2963512.0
2009-01-13,3795,3900,3620,3790,19470,11232.0,2963512.0
2009-01-14,3885,3890,3785,3820,10960,11321.0,2963512.0
2009-01-15,3730,3730,3645,3650,13950,10817.0,2963512.0
2009-01-16,3750,3750,3620,3690,16220,10935.0,2963512.0
2009-01-19,3950,3995,3840,3970,53560,11765.0,2963512.0
2009-01-20,3990,3990,3710,3780,15231,11202.0,2963512.0
2009-01-21,3530,3830,3530,3710,16570,10995.0,2963512.0
2009-01-22,3810,4060,3725,3800,42951,11261.0,2963512.0
2009-01-23,3885,3950,3770,3890,17450,11528.0,2963512.0
2009-01-28,3950,4140,3950,4000,30336,11854.0,2963512.0
2009-01-29,4070,4070,3925,3960,21262,11736.0,2963512.0
2009-01-30,3880,3970,3870,3960,21500,11736.0,2963512.0
2009-02-02,3980,4090,3935,3955,25880,11721.0,2963512.0
2009-02-03,4030,4030,3910,4000,11070,11854.0,2963512.0
2009-02-04,4030,4050,3965,3975,32741,11780.0,2963512.0
2009-02-05,4000,4010,3950,3985,8470,11810.0,2963512.0
2009-02-06,4040,4040,3955,3955,17990,11721.0,2963512.0
2009-02-09,3965,4045,3950,3950,26440,11706.0,2963512.0
2009-02-10,4000,4000,3900,3925,14180,11632.0,2963512.0
2009-02-11,3850,3940,3750,3940,24810,11676.0,2963512.0
2009-02-12,3930,3940,3870,3895,15050,11543.0,2963512.0
2009-02-13,3910,4045,3890,4000,37950,11854.0,2963512.0
2009-02-16,4000,4130,3960,4010,51146,11884.0,2963512.0
2009-02-17,4040,4040,3850,3850,18480,11410.0,2963512.0
2009-02-18,3770,4230,3710,4200,65223,12447.0,2963512.0
2009-02-19,4190,4190,3930,3990,46841,11824.0,2963512.0
2009-02-20,3915,4080,3810,3810,30210,11291.0,2963512.0
2009-02-23,3960,3960,3720,3890,15820,11528.0,2963512.0
2009-02-24,3890,3890,3800,3845,20410,11395.0,2963512.0
2009-02-25,3945,3945,3845,3845,6960,11395.0,2963512.0
2009-02-26,3880,3950,3760,3805,19190,11276.0,2963512.0
2009-02-27,3760,3810,3720,3780,11940,11202.0,2963512.0
2009-03-02,3680,3900,3680,3710,11546,10995.0,2963512.0
2009-03-03,3495,3745,3495,3730,12980,11054.0,2963512.0
2009-03-04,3735,3900,3670,3750,6730,11113.0,2963512.0
2009-03-05,3805,3820,3750,3810,8050,11291.0,2963512.0
2009-03-06,3850,3850,3810,3815,5686,11306.0,2963512.0
2009-03-09,3945,3990,3830,3870,8140,11469.0,2963512.0
2009-03-10,3835,3945,3835,3920,5680,11617.0,2963512.0
2009-03-11,3920,4010,3870,3870,26720,11469.0,2963512.0
2009-03-12,3835,3925,3835,3920,9110,11617.0,2963512.0
2009-03-13,3925,4050,3925,4000,40770,11854.0,2963512.0
2009-03-16,4000,4060,3970,3990,13550,11824.0,2963512.0
2009-03-17,3990,4050,3990,4020,16953,11913.0,2963512.0
2009-03-18,4025,4120,4020,4105,27380,12165.0,2963512.0
2009-03-19,4140,4160,4000,4040,27100,11973.0,2963512.0
2009-03-20,4020,4095,3970,4070,29140,12061.0,2963512.0
2009-03-23,4095,4100,4020,4035,20200,11958.0,2963512.0
2009-03-24,4065,4065,4010,4030,13570,11943.0,2963512.0
2009-03-25,4030,4160,4030,4130,41902,12239.0,2963512.0
2009-03-26,4130,4130,4030,4095,12250,12136.0,2963512.0
2009-03-27,4105,4120,4030,4030,17422,11943.0,2963512.0
2009-03-30,4050,4070,4015,4050,10440,12002.0,2963512.0
2009-03-31,4035,4215,4010,4090,29482,12121.0,2963512.0
2009-04-01,4065,4145,4060,4075,14670,12076.0,2963512.0
2009-04-02,4120,4235,4095,4100,30393,12150.0,2963512.0
2009-04-03,4165,4165,4050,4050,17120,12002.0,2963512.0
2009-04-06,4090,4160,4080,4125,20690,12224.0,2963512.0
2009-04-07,4110,4200,4090,4145,23170,12284.0,2963512.0
2009-04-08,4155,4220,4080,4185,16730,12402.0,2963512.0
2009-04-09,4220,4500,4200,4350,36007,12891.0,2963512.0
2009-04-10,4360,4460,4300,4350,26771,12891.0,2963512.0
2009-04-13,4340,5000,4300,4900,109780,14521.0,2963512.0
2009-04-14,5000,5150,4705,4840,92380,14343.0,2963512.0
2009-04-15,4840,4840,4625,4650,30721,13780.0,2963512.0
2009-04-16,4900,4900,4650,4650,24340,13780.0,2963512.0
2009-04-17,4600,4790,4430,4435,27690,13143.0,2963512.0
2009-04-20,4460,4560,4325,4500,19450,13336.0,2963512.0
2009-04-21,4495,4495,4300,4445,16761,13173.0,2963512.0
2009-04-22,4575,4575,4450,4530,33730,13425.0,2963512.0
2009-04-23,4560,4670,4450,4510,29211,13365.0,2963512.0
2009-04-24,4550,5000,4470,4785,277581,14180.0,2963512.0
2009-04-27,5500,5500,5500,5500,19545,16299.0,2963512.0
2009-04-28,6320,6320,6320,6320,148690,18729.0,2963512.0
2009-04-29,6320,6520,5550,6060,649287,17959.0,2963512.0
2009-04-30,6120,6150,5570,5740,271534,17011.0,2963512.0
2009-05-04,5530,5650,5100,5200,244809,15410.0,2963512.0
2009-05-06,5130,5330,5100,5230,155340,15499.0,2963512.0
2009-05-07,5310,5350,5100,5140,149458,15232.0,2963512.0
2009-05-08,5140,5140,5000,5140,86932,15232.0,2963512.0
2009-05-11,5190,5850,5190,5430,306836,16092.0,2963512.0
2009-05-12,5430,5760,5310,5560,160210,16477.0,2963512.0
2009-05-13,5580,6230,5360,6090,398650,18048.0,2963512.0
2009-05-14,6070,6600,6070,6200,322142,18374.0,2963512.0
2009-05-15,6390,6500,5710,5970,141978,17692.0,2963512.0
2009-05-18,6440,6490,5860,6000,203610,17781.0,2963512.0
2009-05-19,6050,6190,5850,5900,90492,17485.0,2963512.0
2009-05-20,5970,6090,5820,5960,84651,17663.0,2963512.0
2009-05-21,5920,5960,5580,5710,69194,16922.0,2963512.0
2009-05-22,5620,5980,5620,5860,105356,17366.0,2963512.0
2009-05-25,5950,5970,4990,5510,79247,16329.0,2963512.0
2009-05-26,5520,5590,5180,5200,43551,15410.0,2963512.0
2009-05-27,5350,5980,5350,5500,279617,16299.0,2963512.0
2009-05-28,5510,5600,5110,5200,99128,15410.0,2963512.0
2009-05-29,5270,5390,5140,5200,38260,15410.0,2963512.0
2009-06-01,5260,5350,5150,5280,38867,15647.0,2963512.0
2009-06-02,5320,5380,5180,5270,39400,15618.0,2963512.0
2009-06-03,5270,5500,5200,5420,33850,16062.0,2963512.0
2009-06-04,5420,5440,5100,5130,32740,15203.0,2963512.0
2009-06-05,5160,5250,5100,5150,18620,15262.0,2963512.0
2009-06-08,5150,5210,5100,5120,21100,15173.0,2963512.0
2009-06-09,5150,5190,4915,4940,42840,14640.0,2963512.0
2009-06-10,5000,5080,4965,5050,28570,14966.0,2963512.0
2009-06-11,5090,5190,5020,5180,13340,15351.0,2963512.0
2009-06-12,5220,5330,5100,5200,17500,15410.0,2963512.0
2009-06-15,5200,5230,4900,5050,26230,14966.0,2963512.0
2009-06-16,5000,5150,4965,5140,28200,15232.0,2963512.0
2009-06-17,5140,5140,5000,5000,13961,14818.0,2963512.0
2009-06-18,5090,5090,4980,5040,13250,14936.0,2963512.0
2009-06-19,4960,5060,4900,5000,13720,14818.0,2963512.0
2009-06-22,4980,5210,4900,5060,16170,14995.0,2963512.0
2009-06-23,4955,5050,4905,4955,19050,14684.0,2963512.0
2009-06-24,4950,5000,4950,4970,9814,14729.0,2963512.0
2009-06-25,4965,5190,4965,5020,7840,14877.0,2963512.0
2009-06-26,5130,5770,5100,5690,216584,16862.0,2963512.0
2009-06-29,5470,5570,5160,5160,80556,15292.0,2963512.0
2009-06-30,5200,5310,4920,5060,46808,14995.0,2963512.0
2009-07-01,5000,5140,5000,5100,10631,15114.0,2963512.0
2009-07-02,5140,5180,5060,5100,11228,15114.0,2963512.0
2009-07-03,5060,5170,5020,5140,21675,15232.0,2963512.0
2009-07-06,5140,5400,5100,5210,12451,15440.0,2963512.0
2009-07-07,5210,5330,5180,5210,10700,15440.0,2963512.0
2009-07-08,5150,5300,5100,5200,22240,15410.0,2963512.0
2009-07-09,5230,5250,5150,5210,18047,15440.0,2963512.0
2009-07-10,5170,5210,5150,5160,15217,15292.0,2963512.0
2009-07-13,5110,5110,4930,4985,14280,14773.0,2963512.0
2009-07-14,5050,5050,4850,4945,23131,14655.0,2963512.0
2009-07-15,5000,5100,4910,4985,10291,14773.0,2963512.0
2009-07-16,5020,5070,4980,5000,10110,14818.0,2963512.0
2009-07-17,5060,5070,5000,5050,8410,14966.0,2963512.0
2009-07-20,5010,5130,5010,5090,12670,15084.0,2963512.0
2009-07-21,5140,5140,5040,5080,7400,15055.0,2963512.0
2009-07-22,5130,5130,5060,5070,14260,15025.0,2963512.0
2009-07-23,5080,5310,5080,5280,36310,15647.0,2963512.0
2009-07-24,5280,5320,5120,5230,20772,15499.0,2963512.0
2009-07-27,5160,5300,5160,5180,7380,15351.0,2963512.0
2009-07-28,5190,5190,5130,5130,12340,15203.0,2963512.0
2009-07-29,5130,5170,5030,5160,18930,15292.0,2963512.0
2009-07-30,5170,5180,5050,5080,6250,15055.0,2963512.0
2009-07-31,5180,5180,5000,5050,26990,14966.0,2963512.0
2009-08-03,5070,5450,5030,5210,40340,15440.0,2963512.0
2009-08-04,5280,5280,5130,5130,18200,15203.0,2963512.0
2009-08-05,5190,5190,5110,5120,8870,15173.0,2963512.0
2009-08-06,0,0,0,5120,0,15173.0,2963512.0
2009-08-07,5070,5170,4900,5160,36330,15292.0,2963512.0
2009-08-10,5100,5140,5050,5130,16710,15203.0,2963512.0
2009-08-11,5150,5190,5100,5130,19550,15203.0,2963512.0
2009-08-12,5100,5120,5060,5100,21780,15114.0,2963512.0
2009-08-13,5100,5140,5050,5100,17704,15114.0,2963512.0
2009-08-14,5090,5190,5090,5120,19630,15173.0,2963512.0
2009-08-17,5170,5690,5170,5270,143810,15618.0,2963512.0
2009-08-18,5280,5300,5000,5050,55480,14966.0,2963512.0
2009-08-19,5100,5200,5050,5200,15870,15410.0,2963512.0
2009-08-20,5130,5200,5100,5130,24940,15203.0,2963512.0
2009-08-21,5110,5180,5000,5000,40990,14818.0,2963512.0
2009-08-24,5270,5750,5150,5750,320353,17040.0,2963512.0
2009-08-25,5800,5950,5200,5300,252248,15707.0,2963512.0
2009-08-26,5360,5550,5230,5470,72961,16210.0,2963512.0
2009-08-27,5460,5600,5340,5440,45972,16122.0,2963512.0
2009-08-28,5500,6250,5450,6250,395934,18522.0,2963512.0
2009-08-31,6320,6710,5820,5950,191850,17633.0,2963512.0
2009-09-01,6050,6150,5810,6130,65068,18166.0,2963512.0
2009-09-02,6070,6070,5750,5900,52270,17485.0,2963512.0
2009-09-03,5990,6000,5700,5700,43851,16892.0,2963512.0
2009-09-04,5800,5880,5710,5780,37310,17129.0,2963512.0
2009-09-07,5840,5950,5560,5830,34420,17277.0,2963512.0
2009-09-08,5830,6210,5800,5930,66119,17574.0,2963512.0
2009-09-09,6000,6000,5700,5820,35800,17248.0,2963512.0
2009-09-10,5760,6100,5760,6000,66150,17781.0,2963512.0
2009-09-11,6030,6340,5940,6120,74491,18137.0,2963512.0
2009-09-14,6240,6460,6050,6200,75443,18374.0,2963512.0
2009-09-15,6220,6280,5970,6000,36469,17781.0,2963512.0
2009-09-16,5920,6060,5920,5990,23101,17751.0,2963512.0
2009-09-17,6020,6880,5920,6880,287192,20389.0,2963512.0
2009-09-18,6880,6940,6330,6500,232875,19263.0,2963512.0
2009-09-21,6500,6540,6320,6430,64970,19055.0,2963512.0
2009-09-22,6310,6400,6240,6370,56660,18878.0,2963512.0
2009-09-23,6470,6470,6230,6240,34040,18492.0,2963512.0
2009-09-24,6240,6460,6150,6280,32800,18611.0,2963512.0
2009-09-25,6210,6240,6010,6190,37670,18344.0,2963512.0
2009-09-28,6290,6290,5950,5970,40491,17692.0,2963512.0
2009-09-29,5970,6040,5720,5720,35103,16951.0,2963512.0
2009-09-30,5720,5890,5700,5890,36471,17455.0,2963512.0
2009-10-01,5890,6040,5720,6030,18843,17870.0,2963512.0
2009-10-05,6020,6200,5910,5970,15860,17692.0,2963512.0
2009-10-06,6000,6100,5820,5900,13790,17485.0,2963512.0
2009-10-07,5900,6070,5900,6060,18950,17959.0,2963512.0
2009-10-08,6060,6100,5960,6100,12790,18077.0,2963512.0
2009-10-09,6020,6120,6020,6050,11600,17929.0,2963512.0
2009-10-12,5960,6120,5960,6060,7190,17959.0,2963512.0
2009-10-13,6060,6080,5960,6040,14650,17900.0,2963512.0
2009-10-14,5950,6120,5950,6100,8460,18077.0,2963512.0
2009-10-15,6150,6150,6030,6060,13180,17959.0,2963512.0
2009-10-16,6060,6060,5930,5950,8640,17633.0,2963512.0
2009-10-19,6000,6000,5850,5930,13510,17574.0,2963512.0
2009-10-20,5980,6400,5940,6080,34830,18018.0,2963512.0
2009-10-21,6100,6210,6010,6100,27230,18077.0,2963512.0
2009-10-22,6200,6200,5950,6080,11310,18018.0,2963512.0
2009-10-23,6020,6110,6010,6050,18743,17929.0,2963512.0
2009-10-26,6200,6280,6080,6150,34693,18226.0,2963512.0
2009-10-27,6150,6150,6010,6020,20150,17840.0,2963512.0
2009-10-28,5960,6040,5800,5830,30938,17277.0,2963512.0
2009-10-29,5800,5830,5650,5740,15350,17011.0,2963512.0
2009-10-30,5850,5960,5830,5930,7880,17574.0,2963512.0
2009-11-02,5870,5870,5760,5780,8430,17129.0,2963512.0
2009-11-03,5860,6270,5860,6090,80734,18048.0,2963512.0
2009-11-04,6000,6270,5920,6050,24782,17929.0,2963512.0
2009-11-05,6050,6050,5820,5840,16291,17307.0,2963512.0
2009-11-06,5880,6010,5880,6010,8473,17811.0,2963512.0
2009-11-09,6140,6400,6140,6250,68710,18522.0,2963512.0
2009-11-10,6290,6290,6060,6070,32608,17989.0,2963512.0
2009-11-11,6060,6110,6020,6080,10190,18018.0,2963512.0
2009-11-12,6080,6180,6080,6100,16093,18077.0,2963512.0
2009-11-13,6110,6340,6100,6230,27281,18463.0,2963512.0
2009-11-16,6120,6230,6110,6230,10778,18463.0,2963512.0
2009-11-17,6230,6270,6020,6190,22360,18344.0,2963512.0
2009-11-18,6190,6190,6100,6150,8330,18226.0,2963512.0
2009-11-19,6060,6170,6050,6080,20210,18018.0,2963512.0
2009-11-20,6090,6140,6020,6140,6810,18196.0,2963512.0
2009-11-23,6110,6350,6100,6200,40583,18374.0,2963512.0
2009-11-24,6200,6340,6200,6290,22660,18640.0,2963512.0
2009-11-25,6420,6480,6260,6340,70140,18789.0,2963512.0
2009-11-26,6340,6380,6230,6340,16840,18789.0,2963512.0
2009-11-27,6300,6300,6120,6190,46181,18344.0,2963512.0
2009-11-30,6300,6360,6220,6300,24550,18670.0,2963512.0
2009-12-01,6350,6350,6210,6290,10760,18640.0,2963512.0
2009-12-02,6260,6320,6220,6270,7370,18581.0,2963512.0
2009-12-03,6100,6230,6100,6200,16340,18374.0,2963512.0
2009-12-04,6130,6240,6130,6190,4800,18344.0,2963512.0
2009-12-07,6210,6210,6000,6130,21660,18166.0,2963512.0
2009-12-08,6060,6130,6040,6080,13120,18018.0,2963512.0
2009-12-09,6020,6080,5730,6000,17730,17781.0,2963512.0
2009-12-10,6000,6040,5920,6020,9679,17840.0,2963512.0
2009-12-11,5910,6200,5910,6200,20500,18374.0,2963512.0
2009-12-14,6080,6140,6020,6140,11922,18196.0,2963512.0
2009-12-15,6500,6770,6210,6270,123460,18581.0,2963512.0
2009-12-16,6240,6330,6150,6260,20273,18552.0,2963512.0
2009-12-17,6370,6490,6280,6490,48210,19233.0,2963512.0
2009-12-18,6490,6700,6330,6680,59440,19796.0,2963512.0
2009-12-21,6590,6720,6330,6550,31222,19411.0,2963512.0
2009-12-22,6620,6620,6360,6360,11280,18848.0,2963512.0
2009-12-23,6490,6640,6270,6390,4920,18937.0,2963512.0
2009-12-24,6400,6530,6160,6170,40360,18285.0,2963512.0
2009-12-28,6170,6250,6150,6200,11420,18374.0,2963512.0
2009-12-29,6200,6290,6120,6200,10271,18374.0,2963512.0
2009-12-30,6120,6180,6100,6150,4370,18226.0,2963512.0
2010-01-04,6150,6190,6010,6040,27449,17900.0,2963512.0
2010-01-05,6000,6180,6000,6070,16240,17989.0,2963512.0
2010-01-06,6080,6160,6060,6090,15650,18048.0,2963512.0
2010-01-07,6110,6890,6110,6830,163825,20241.0,2963512.0
2010-01-08,6900,6900,6360,6380,130891,18907.0,2963512.0
2010-01-11,6410,6410,6220,6320,43752,18729.0,2963512.0
2010-01-12,6390,6400,6290,6300,11690,18670.0,2963512.0
2010-01-13,6300,6400,6220,6280,22331,18611.0,2963512.0
2010-01-14,6470,6530,6290,6340,36528,18789.0,2963512.0
