SK(034730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-04,133000,134000,128000,129000,148184,6450000.0,50000000.0
2011-07-05,129500,132000,127500,131000,179793,6550000.0,50000000.0
2011-07-06,131000,132000,123500,126000,365852,6300000.0,50000000.0
2011-07-07,119500,125500,119500,123500,451107,6175000.0,50000000.0
2011-07-08,125000,126500,122500,126500,225016,6325000.0,50000000.0
2011-07-11,127000,131000,124500,130000,204328,6500000.0,50000000.0
2011-07-12,128500,131000,126000,131000,133059,6550000.0,50000000.0
2011-07-13,132000,138500,130500,137500,314661,6875000.0,50000000.0
2011-07-14,137500,139000,134000,139000,195069,6950000.0,50000000.0
2011-07-15,138000,139000,135500,136500,124759,6825000.0,50000000.0
2011-07-18,135500,140500,132500,139500,169867,6975000.0,50000000.0
2011-07-19,140000,143000,139000,141500,226239,7075000.0,50000000.0
2011-07-20,141500,145000,141000,145000,246663,7250000.0,50000000.0
2011-07-21,145500,146500,141000,141000,166451,7050000.0,50000000.0
2011-07-22,141500,144500,141500,144000,88107,7200000.0,50000000.0
2011-07-25,143500,145000,142000,142500,44279,7125000.0,50000000.0
2011-07-26,144000,145500,138500,142000,95885,7100000.0,50000000.0
2011-07-27,142000,143500,139000,139500,93588,6975000.0,50000000.0
2011-07-28,139500,142000,138000,138500,78968,6925000.0,50000000.0
2011-07-29,139500,143000,137500,139500,108666,6975000.0,50000000.0
2011-08-01,140500,145500,140000,145500,108995,7275000.0,50000000.0
2011-08-02,144500,146000,142000,142000,106303,7100000.0,50000000.0
2011-08-03,139500,141500,135000,138000,147030,6900000.0,50000000.0
2011-08-04,139000,144000,138500,141000,152861,7050000.0,50000000.0
2011-08-05,136000,139000,133500,138000,155513,6900000.0,50000000.0
2011-08-08,136000,137000,128000,130000,208412,6500000.0,50000000.0
2011-08-09,129500,130000,115000,127500,337271,6375000.0,50000000.0
2011-08-10,133000,134000,121500,130000,431692,6500000.0,50000000.0
2011-08-11,123500,132000,123000,130000,208756,6500000.0,50000000.0
2011-08-12,131000,132000,127000,130000,192731,6500000.0,50000000.0
2011-08-16,133000,135000,131500,134000,112257,6700000.0,50000000.0
2011-08-17,133000,141500,131500,139500,170122,6975000.0,50000000.0
2011-08-18,141000,153000,140500,153000,492296,7650000.0,50000000.0
2011-08-19,151000,160000,142500,145000,543424,7250000.0,50000000.0
2011-08-22,147500,151000,139000,144000,187022,7200000.0,50000000.0
2011-08-23,139000,141000,130500,138500,561687,6925000.0,50000000.0
2011-08-24,138500,143000,132000,133000,267557,6650000.0,50000000.0
2011-08-25,134000,141000,133500,141000,172797,7050000.0,50000000.0
2011-08-26,140000,144500,138500,140000,198661,7000000.0,50000000.0
2011-08-29,142000,142000,137000,139000,134508,6950000.0,50000000.0
2011-08-30,140000,142000,135000,140500,289116,7025000.0,50000000.0
2011-08-31,140000,141500,138000,141500,154781,7075000.0,50000000.0
2011-09-01,142500,149500,141500,143500,264186,7175000.0,50000000.0
2011-09-02,145000,151500,144000,151500,247333,7575000.0,50000000.0
2011-09-05,149500,152500,144000,148500,252925,7425000.0,50000000.0
2011-09-06,145500,146500,140500,144500,155906,7225000.0,50000000.0
2011-09-07,148000,149500,137500,140500,374770,7025000.0,50000000.0
2011-09-08,140000,143500,138000,142500,203936,7125000.0,50000000.0
2011-09-09,142000,144500,140500,143000,136190,7150000.0,50000000.0
2011-09-14,143500,144500,136500,139500,94263,6975000.0,50000000.0
2011-09-15,141000,142500,138000,138500,99857,6925000.0,50000000.0
2011-09-16,140500,148500,139500,148500,182308,7425000.0,50000000.0
2011-09-19,146000,147500,142000,143000,159876,7150000.0,50000000.0
2011-09-20,144000,152500,142000,150500,231100,7525000.0,50000000.0
2011-09-21,151000,154000,149500,152000,159142,7600000.0,50000000.0
2011-09-22,149000,156000,148000,152500,185272,7625000.0,50000000.0
2011-09-23,148500,152500,147000,147000,195340,7350000.0,50000000.0
2011-09-26,149500,154000,143000,148000,238621,7400000.0,50000000.0
2011-09-27,151000,154000,150000,153000,166043,7650000.0,50000000.0
2011-09-28,155000,158000,153000,157000,205400,7850000.0,50000000.0
2011-09-29,157500,159000,154000,156500,138322,7825000.0,50000000.0
2011-09-30,156000,156500,143500,145000,2486679,7250000.0,50000000.0
2011-10-04,139500,149500,138000,148500,215208,7425000.0,50000000.0
2011-10-05,149500,149500,142000,142000,151447,7100000.0,50000000.0
2011-10-06,144000,150500,143500,145000,143033,7250000.0,50000000.0
2011-10-07,147500,149500,141500,149500,210849,7475000.0,50000000.0
2011-10-10,149000,154000,147500,151500,106732,7575000.0,50000000.0
2011-10-11,153000,155000,148500,152500,155248,7625000.0,50000000.0
2011-10-12,152000,154000,150000,150500,126193,7525000.0,50000000.0
2011-10-13,152500,156000,152000,154000,163535,7700000.0,50000000.0
2011-10-14,156000,158500,154500,158000,194931,7900000.0,50000000.0
2011-10-17,158000,163500,157500,161500,222337,8075000.0,50000000.0
2011-10-18,159000,162000,158000,161000,87840,8050000.0,50000000.0
2011-10-19,162500,162500,158000,162500,79128,8125000.0,50000000.0
2011-10-20,162500,165000,154000,158000,112067,7900000.0,50000000.0
2011-10-21,158500,162500,158000,159500,85642,7975000.0,50000000.0
2011-10-24,160000,163000,159500,163000,78497,8150000.0,50000000.0
2011-10-25,163500,165000,160500,163500,90098,8175000.0,50000000.0
2011-10-26,163000,166000,160000,160000,109496,8000000.0,50000000.0
2011-10-27,160500,161500,155500,155500,131313,7775000.0,50000000.0
2011-10-28,157000,158000,145500,151500,381971,7575000.0,50000000.0
2011-10-31,151500,154000,150000,152000,99805,7600000.0,50000000.0
2011-11-01,152000,156000,151500,154000,93230,7700000.0,50000000.0
2011-11-02,153000,158000,153000,158000,100600,7900000.0,50000000.0
2011-11-03,158000,158000,154000,157000,49430,7850000.0,50000000.0
2011-11-04,158500,159500,157000,158500,71612,7925000.0,50000000.0
2011-11-07,158000,159000,152000,156000,97799,7800000.0,50000000.0
2011-11-08,153500,157000,150500,151000,151845,7550000.0,50000000.0
2011-11-09,152000,153500,142000,146500,282062,7325000.0,50000000.0
2011-11-10,142000,146000,137000,139000,222158,6950000.0,50000000.0
2011-11-11,140500,145000,139500,144000,159000,7200000.0,50000000.0
2011-11-14,147500,148000,145000,146000,141466,7300000.0,50000000.0
2011-11-15,145000,146500,142500,144500,75098,7225000.0,50000000.0
2011-11-16,146000,146500,140500,142000,75577,7100000.0,50000000.0
2011-11-17,145000,147000,140500,147000,80405,7350000.0,50000000.0
2011-11-18,144000,146500,143000,143500,78391,7175000.0,50000000.0
2011-11-21,143500,143500,138000,139000,82347,6950000.0,50000000.0
2011-11-22,136500,139000,133000,134500,166520,6725000.0,50000000.0
2011-11-23,134000,134000,128500,130000,115237,6500000.0,50000000.0
2011-11-24,130500,140500,130500,138000,106382,6900000.0,50000000.0
2011-11-25,135500,137500,133000,133000,47017,6650000.0,50000000.0
2011-11-28,134000,138500,134000,134000,43578,6700000.0,50000000.0
2011-11-29,136000,140500,135500,139000,79522,6950000.0,50000000.0
2011-11-30,138000,140500,135500,136500,68083,6825000.0,50000000.0
2011-12-01,141000,142000,137000,137500,142877,6875000.0,50000000.0
2011-12-02,131500,138000,130500,134000,2062233,6700000.0,50000000.0
2011-12-05,137500,139500,133500,136000,327259,6800000.0,50000000.0
2011-12-06,135500,137000,133500,135500,104975,6775000.0,50000000.0
2011-12-07,135000,137000,134500,136500,188245,6825000.0,50000000.0
2011-12-08,136500,139000,134500,138000,190909,6900000.0,50000000.0
2011-12-09,135500,136000,132000,132000,164023,6600000.0,50000000.0
2011-12-12,133500,134500,122000,125500,590428,6275000.0,50000000.0
2011-12-13,126500,129500,125000,126500,281962,6325000.0,50000000.0
2011-12-14,126000,131500,125500,130500,256857,6525000.0,50000000.0
2011-12-15,130000,132000,129000,131500,214232,6575000.0,50000000.0
2011-12-16,131000,131500,127000,129500,105788,6475000.0,50000000.0
2011-12-19,129000,129000,117000,121500,152237,6075000.0,50000000.0
2011-12-20,121500,125500,119000,124000,160183,6200000.0,50000000.0
2011-12-21,127500,130000,125000,130000,101224,6500000.0,50000000.0
2011-12-22,130000,130500,126000,126000,121269,6300000.0,50000000.0
2011-12-23,127500,131000,126500,128000,184840,6400000.0,50000000.0
2011-12-26,129000,129500,122000,123500,162291,6175000.0,50000000.0
2011-12-27,123000,123500,118500,119500,180425,5975000.0,50000000.0
2011-12-28,119500,121000,118500,119000,117461,5950000.0,50000000.0
2011-12-29,117500,120000,115500,117000,213777,5850000.0,50000000.0
2012-01-02,117500,122000,117000,121500,147456,6075000.0,50000000.0
2012-01-03,122500,130000,122500,130000,240209,6500000.0,50000000.0
2012-01-04,129500,134000,127500,131500,236293,6575000.0,50000000.0
2012-01-05,131000,135000,131000,135000,157335,6750000.0,50000000.0
2012-01-06,136500,136500,130500,133500,107920,6675000.0,50000000.0
2012-01-09,133500,136000,130000,135000,121407,6750000.0,50000000.0
2012-01-10,135000,137000,133000,133000,121065,6650000.0,50000000.0
2012-01-11,133000,134000,128500,129000,124724,6450000.0,50000000.0
2012-01-12,130000,135000,129000,133500,154178,6675000.0,50000000.0
2012-01-13,132500,134500,131000,133500,105247,6675000.0,50000000.0
2012-01-16,133000,133000,130000,132500,61727,6625000.0,50000000.0
2012-01-17,132500,134000,129000,130000,209677,6500000.0,50000000.0
2012-01-18,130000,131000,126000,127500,156414,6375000.0,50000000.0
2012-01-19,128000,132000,128000,131500,169461,6575000.0,50000000.0
2012-01-20,132500,134000,131000,133500,142020,6675000.0,50000000.0
2012-01-25,133500,134000,130000,131000,164884,6550000.0,50000000.0
2012-01-26,130500,134000,129000,130000,212808,6500000.0,50000000.0
2012-01-27,130000,132000,129000,131000,145928,6550000.0,50000000.0
2012-01-30,130000,130500,126000,127500,160876,6375000.0,50000000.0
2012-01-31,128500,130500,127000,130500,169718,6525000.0,50000000.0
2012-02-01,130000,131000,128000,128000,173962,6400000.0,50000000.0
2012-02-02,129000,131500,128000,131000,187592,6550000.0,50000000.0
2012-02-03,131500,131500,124500,124500,337427,6225000.0,50000000.0
2012-02-06,125000,125500,118500,118500,405444,5925000.0,50000000.0
2012-02-07,118500,122500,118500,122500,235765,6125000.0,50000000.0
2012-02-08,121000,124500,120000,122000,243960,6100000.0,50000000.0
2012-02-09,123000,125000,120000,125000,182348,6250000.0,50000000.0
2012-02-10,124000,124500,122000,122000,112837,6100000.0,50000000.0
2012-02-13,122000,125000,121500,122500,111155,6125000.0,50000000.0
2012-02-14,123000,124000,120500,122500,171263,6125000.0,50000000.0
2012-02-15,122000,125000,121500,122000,167930,6100000.0,50000000.0
2012-02-16,121000,122000,120000,120000,81736,6000000.0,50000000.0
2012-02-17,121000,121500,117500,119000,257051,5950000.0,50000000.0
2012-02-20,119000,120000,116000,117000,165616,5850000.0,50000000.0
2012-02-21,117000,120000,116000,119000,149373,5950000.0,50000000.0
2012-02-22,119500,121500,119000,121000,103393,6050000.0,50000000.0
2012-02-23,120500,120500,117000,118500,141800,5925000.0,50000000.0
2012-02-24,119000,125000,118500,125000,379662,6250000.0,50000000.0
2012-02-27,125000,126500,123000,126500,266556,6325000.0,50000000.0
2012-02-28,125500,127000,123000,123500,160822,6175000.0,50000000.0
2012-02-29,125000,127000,122500,125500,264749,6275000.0,50000000.0
2012-03-02,126000,126000,120500,122000,234784,6100000.0,50000000.0
2012-03-05,121000,122500,119000,121500,122791,6075000.0,50000000.0
2012-03-06,121500,123500,121000,121000,106944,6050000.0,50000000.0
2012-03-07,119000,122000,118500,119500,139231,5975000.0,50000000.0
2012-03-08,121000,123000,119500,123000,147055,6150000.0,50000000.0
2012-03-09,123500,123500,120000,120500,188532,6025000.0,50000000.0
2012-03-12,120000,120500,117000,117000,152803,5850000.0,50000000.0
2012-03-13,117500,121000,116500,120000,132223,6000000.0,50000000.0
2012-03-14,121000,121500,119000,120000,102143,6000000.0,50000000.0
2012-03-15,119000,119500,117500,118500,148215,5925000.0,50000000.0
2012-03-16,118500,123500,118000,123500,183068,6175000.0,50000000.0
2012-03-19,124000,124500,121000,121500,148827,6075000.0,50000000.0
2012-03-20,121500,124500,121000,123500,175459,6175000.0,50000000.0
2012-03-21,123000,123000,119000,119000,109330,5950000.0,50000000.0
2012-03-22,119500,120500,118500,119000,76523,5950000.0,50000000.0
2012-03-23,119000,119500,117500,118000,120910,5900000.0,50000000.0
2012-03-26,118500,119000,116000,116500,112205,5825000.0,50000000.0
2012-03-27,116500,117500,113000,114000,214099,5700000.0,50000000.0
2012-03-28,114000,114000,109500,111000,211611,5550000.0,50000000.0
2012-03-29,110000,112000,107000,108000,199753,5400000.0,50000000.0
2012-03-30,107000,112500,107000,112000,197684,5600000.0,50000000.0
2012-04-02,112000,112500,108000,109000,174929,5450000.0,50000000.0
2012-04-03,108500,110000,104000,105500,284638,5275000.0,50000000.0
2012-04-04,105000,108000,103000,105000,250755,5250000.0,50000000.0
2012-04-05,103500,105500,100000,100500,335932,5025000.0,50000000.0
2012-04-06,100500,102000,100500,101000,117957,5050000.0,50000000.0
2012-04-09,100000,107500,99900,105000,253576,5250000.0,50000000.0
2012-04-10,105500,108500,102000,103000,175280,5150000.0,50000000.0
2012-04-12,103000,106000,102500,104000,130891,5200000.0,50000000.0
2012-04-13,104000,106000,104000,105500,116239,5275000.0,50000000.0
2012-04-16,104000,104500,101000,101000,133308,5050000.0,50000000.0
2012-04-17,101500,102000,100500,101000,90588,5050000.0,50000000.0
2012-04-18,102500,103000,101500,102000,91371,5100000.0,50000000.0
2012-04-19,103000,110500,102000,109500,291718,5475000.0,50000000.0
2012-04-20,109500,109500,106500,107500,235111,5375000.0,50000000.0
2012-04-23,107500,113000,107000,112500,218746,5625000.0,50000000.0
2012-04-24,113000,115000,109000,110000,214654,5500000.0,50000000.0
2012-04-25,112000,112000,106500,107500,91363,5375000.0,50000000.0
2012-04-26,108000,108500,104000,108000,137163,5400000.0,50000000.0
2012-04-27,109000,109000,101500,102500,327673,5125000.0,50000000.0
2012-04-30,102000,102500,91300,93500,705092,4675000.0,50000000.0
2012-05-02,94000,96200,93300,95900,198883,4795000.0,50000000.0
2012-05-03,96000,97200,95300,95600,121840,4780000.0,50000000.0
2012-05-04,95600,98100,93200,97100,123912,4855000.0,50000000.0
2012-05-07,95500,97100,93700,95200,93806,4760000.0,50000000.0
2012-05-08,95500,97500,94300,95400,143757,4770000.0,50000000.0
2012-05-09,95400,95700,91900,92500,123684,4625000.0,50000000.0
2012-05-10,92500,93800,91400,92500,106706,4625000.0,50000000.0
2012-05-11,94300,96900,94100,95000,211679,4750000.0,50000000.0
2012-05-14,94600,96500,91100,92300,132038,4615000.0,50000000.0
2012-05-15,91100,93500,87700,88500,216577,4425000.0,50000000.0
2012-05-16,88000,91400,87400,89800,220051,4490000.0,50000000.0
2012-05-17,88900,90500,88200,89800,161417,4490000.0,50000000.0
2012-05-18,88000,88400,84700,84800,185166,4240000.0,50000000.0
2012-05-21,85000,86000,82900,84000,158058,4200000.0,50000000.0
2012-05-22,84900,86000,82000,84300,250752,4215000.0,50000000.0
2012-05-23,83500,83700,81400,81600,158173,4080000.0,50000000.0
2012-05-24,81700,86400,81200,85800,237971,4290000.0,50000000.0
2012-05-25,86700,90200,86000,90000,194654,4500000.0,50000000.0
2012-05-29,89900,90100,87300,89500,137031,4475000.0,50000000.0
2012-05-30,89900,92000,88400,90400,158124,4520000.0,50000000.0
2012-05-31,89700,94500,88800,93800,734544,4690000.0,50000000.0
2012-06-01,97000,99400,96800,99200,341248,4960000.0,50000000.0
2012-06-04,96700,99200,96700,98900,190990,4945000.0,50000000.0
2012-06-05,100000,103000,99700,101500,225525,5075000.0,50000000.0
2012-06-07,104000,104500,103000,104000,193033,5200000.0,50000000.0
2012-06-08,103500,107000,103000,106000,150720,5300000.0,50000000.0
2012-06-11,106500,107500,101000,102000,232006,5100000.0,50000000.0
2012-06-12,101000,105000,100500,103000,133414,5150000.0,50000000.0
2012-06-13,103500,104500,102500,103000,80435,5150000.0,50000000.0
2012-06-14,102500,106000,102500,103500,228327,5175000.0,50000000.0
2012-06-15,104500,107000,103500,107000,178155,5350000.0,50000000.0
2012-06-18,108000,108500,107000,108000,192824,5400000.0,50000000.0
2012-06-19,108500,108500,106500,107500,115020,5375000.0,50000000.0
2012-06-20,108000,108500,105500,106000,138612,5300000.0,50000000.0
2012-06-21,105500,106500,102500,106000,163385,5300000.0,50000000.0
2012-06-22,105000,105500,103000,103000,88083,5150000.0,50000000.0
2012-06-25,102500,104500,100000,104000,147609,5200000.0,50000000.0
2012-06-26,103000,105000,102000,102000,89871,5100000.0,50000000.0
2012-06-27,103000,105000,102000,103000,109907,5150000.0,50000000.0
2012-06-28,103000,104500,102000,102000,109714,5100000.0,50000000.0
2012-06-29,102500,106500,101500,106500,125899,5325000.0,50000000.0
2012-07-02,106500,107500,105000,105500,99102,5275000.0,50000000.0
2012-07-03,105500,107000,104500,106000,78793,5300000.0,50000000.0
2012-07-04,106000,108000,106000,106500,78179,5325000.0,50000000.0
2012-07-05,106500,110000,106500,109000,131537,5450000.0,50000000.0
2012-07-06,109000,109500,107000,107000,83256,5350000.0,50000000.0
2012-07-09,103000,104500,100500,103000,398302,5150000.0,50000000.0
2012-07-10,103000,105500,102500,102500,197818,5125000.0,50000000.0
2012-07-11,103500,104000,102500,103500,77628,5175000.0,50000000.0
2012-07-12,103000,104000,100000,100000,192132,5000000.0,50000000.0
2012-07-13,100500,101000,99400,100000,160207,5000000.0,50000000.0
2012-07-16,100000,100500,97200,98800,125916,4940000.0,50000000.0
2012-07-17,98500,100500,97800,98800,65269,4940000.0,50000000.0
2012-07-18,99000,99300,97200,98200,89200,4910000.0,50000000.0
2012-07-19,99500,99700,97300,98100,75470,4905000.0,50000000.0
2012-07-20,98500,98500,96700,97300,98013,4865000.0,50000000.0
2012-07-23,97300,97300,94500,95200,93981,4760000.0,50000000.0
2012-07-24,95500,95600,94100,94100,67116,4705000.0,50000000.0
2012-07-25,91800,96800,89200,93800,44684,4690000.0,50000000.0
2012-07-26,93000,95800,92600,94400,47242,4720000.0,50000000.0
2012-07-27,97800,99100,96500,98800,62870,4940000.0,50000000.0
2012-07-30,99000,99600,97300,97300,42181,4865000.0,50000000.0
2012-07-31,98300,101000,96800,100000,110200,5000000.0,50000000.0
2012-08-01,99600,101000,98300,100500,42595,5025000.0,50000000.0
2012-08-02,101000,101000,99500,100500,54871,5025000.0,50000000.0
2012-08-03,100500,100500,98200,98900,37585,4945000.0,50000000.0
2012-08-06,99100,102000,99100,100000,64976,5000000.0,50000000.0
2012-08-07,100000,105000,99900,104500,114629,5225000.0,50000000.0
2012-08-08,104500,106000,104000,106000,101642,5300000.0,50000000.0
2012-08-09,106000,107500,105500,107000,171682,5350000.0,50000000.0
2012-08-10,105500,108000,105500,108000,113961,5400000.0,50000000.0
2012-08-13,107000,108500,106000,106000,82109,5300000.0,50000000.0
2012-08-14,107000,108500,106000,108500,115102,5425000.0,50000000.0
2012-08-16,107500,111000,107500,109500,116573,5475000.0,50000000.0
2012-08-17,110000,110500,107500,109000,100100,5450000.0,50000000.0
2012-08-20,110000,110000,108500,109500,97084,5475000.0,50000000.0
2012-08-21,109500,110000,108000,109500,84409,5475000.0,50000000.0
2012-08-22,110000,110000,108000,110000,94726,5500000.0,50000000.0
2012-08-23,110000,110000,107500,108500,103013,5425000.0,50000000.0
2012-08-24,107500,108500,107000,108000,74392,5400000.0,50000000.0
2012-08-27,109000,109500,108000,109500,117534,5475000.0,50000000.0
2012-08-28,108500,110000,108500,109500,75250,5475000.0,50000000.0
2012-08-29,109500,115000,109000,113500,290736,5675000.0,50000000.0
2012-08-30,114000,114500,109500,109500,139178,5475000.0,50000000.0
2012-08-31,109000,109500,105000,109500,172348,5475000.0,50000000.0
2012-09-03,108500,109500,105500,109000,53535,5450000.0,50000000.0
2012-09-04,107000,109500,105500,105500,55395,5275000.0,50000000.0
2012-09-05,105000,105000,101500,102500,130489,5125000.0,50000000.0
2012-09-06,104000,104000,102000,102500,52264,5125000.0,50000000.0
2012-09-07,104000,105500,103500,105500,180412,5275000.0,50000000.0
2012-09-10,105500,107000,104000,106500,64269,5325000.0,50000000.0
2012-09-11,105000,108000,105000,106500,76645,5325000.0,50000000.0
2012-09-12,106500,107500,105000,105500,88390,5275000.0,50000000.0
2012-09-13,105500,106500,104000,105500,49221,5275000.0,50000000.0
2012-09-14,107000,110000,106500,110000,116461,5500000.0,50000000.0
2012-09-17,108500,108500,106000,107500,79933,5375000.0,50000000.0
2012-09-18,106500,109500,106500,109500,46838,5475000.0,50000000.0
2012-09-19,109500,110000,107000,107500,53748,5375000.0,50000000.0
2012-09-20,107500,108000,106000,107000,29160,5350000.0,50000000.0
2012-09-21,107000,108500,105500,107000,67688,5350000.0,50000000.0
2012-09-24,106000,107000,103500,107000,89165,5350000.0,50000000.0
2012-09-25,106000,106500,104000,105500,52587,5275000.0,50000000.0
2012-09-26,103500,105500,103000,104000,71198,5200000.0,50000000.0
2012-09-27,103000,104000,102000,103000,67404,5150000.0,50000000.0
2012-09-28,103000,103500,99800,99800,113562,4990000.0,50000000.0
2012-10-02,100000,101000,99500,100500,59700,5025000.0,50000000.0
2012-10-04,101500,103000,100500,101500,55697,5075000.0,50000000.0
2012-10-05,101500,103500,101000,101500,50513,5075000.0,50000000.0
2012-10-08,101000,103000,100500,102000,59125,5100000.0,50000000.0
2012-10-09,102500,105000,102500,103500,60020,5175000.0,50000000.0
2012-10-10,102000,103000,101500,102000,31608,5100000.0,50000000.0
2012-10-11,101500,102500,100000,100500,66129,5025000.0,50000000.0
2012-10-12,100500,101000,99500,100500,45363,5025000.0,50000000.0
2012-10-15,100000,100500,98100,98300,59489,4915000.0,50000000.0
2012-10-16,99000,99400,95900,96300,70441,4815000.0,50000000.0
2012-10-17,96300,99600,96300,97600,41704,4880000.0,50000000.0
2012-10-18,98300,98400,96100,97600,47834,4880000.0,50000000.0
2012-10-19,96600,97500,95900,96600,35287,4830000.0,50000000.0
2012-10-22,95800,95800,94800,94800,36807,4740000.0,50000000.0
2012-10-23,95000,96300,94800,95300,40884,4765000.0,50000000.0
2012-10-24,94400,95300,93500,95200,54175,4760000.0,50000000.0
2012-10-25,94000,95000,91900,92500,87545,4625000.0,50000000.0
2012-10-26,91600,94000,91100,91100,35066,4555000.0,50000000.0
2012-10-29,92700,94800,92200,93800,53643,4690000.0,50000000.0
2012-10-30,93800,97700,93400,95600,59551,4780000.0,50000000.0
2012-10-31,97000,97000,95100,95700,26763,4785000.0,50000000.0
2012-11-01,95600,95800,93200,93900,38831,4695000.0,50000000.0
2012-11-02,95300,95400,93800,95400,57387,4770000.0,50000000.0
2012-11-05,95300,96000,94000,94200,25984,4710000.0,50000000.0
2012-11-06,93500,94600,93200,94100,48115,4705000.0,50000000.0
2012-11-07,94100,94400,93100,94000,56295,4700000.0,50000000.0
2012-11-08,93600,93600,91600,91600,66450,4580000.0,50000000.0
2012-11-09,91100,92200,89500,91500,55309,4575000.0,50000000.0
2012-11-12,91100,92500,89900,90500,44526,4525000.0,50000000.0
2012-11-13,91400,91900,89000,90000,40915,4500000.0,50000000.0
2012-11-14,89300,91500,88400,91500,31682,4575000.0,50000000.0
2012-11-15,91300,91300,89400,90100,40802,4505000.0,50000000.0
2012-11-16,90200,90200,87400,87400,56518,4370000.0,50000000.0
2012-11-19,87100,90900,87100,90000,29645,4500000.0,50000000.0
2012-11-20,90300,91000,89700,90400,26393,4520000.0,50000000.0
2012-11-21,91300,93000,90700,92600,55814,4630000.0,50000000.0
2012-11-22,92900,96400,92600,96000,101751,4800000.0,50000000.0
2012-11-23,95400,96300,93600,96000,66315,4800000.0,50000000.0
2012-11-26,96000,97800,96000,97600,55472,4880000.0,50000000.0
2012-11-27,98200,98400,95900,96000,50696,4800000.0,50000000.0
2012-11-28,97000,97100,94300,95700,29823,4785000.0,50000000.0
2012-11-29,96300,97900,96000,97000,32962,4850000.0,50000000.0
2012-11-30,96000,99300,95700,99300,74612,4965000.0,50000000.0
2012-12-03,99800,100000,97700,98200,47289,4910000.0,50000000.0
2012-12-04,97900,98800,97000,97700,58529,4885000.0,50000000.0
2012-12-05,97300,98400,95700,96800,43877,4840000.0,50000000.0
2012-12-06,96100,97700,95800,97000,45420,4850000.0,50000000.0
2012-12-07,97000,97500,95100,96400,39773,4820000.0,50000000.0
2012-12-10,95100,96600,94700,95000,44345,4750000.0,50000000.0
2012-12-11,94700,96600,94700,96600,45692,4830000.0,50000000.0
2012-12-12,97400,97700,96700,97600,37522,4880000.0,50000000.0
2012-12-13,97500,101500,97100,101500,178103,5075000.0,50000000.0
2012-12-14,100000,101000,98000,98900,98260,4945000.0,50000000.0
2012-12-17,100000,102500,99500,99900,122198,4995000.0,50000000.0
2012-12-18,101000,101500,98100,101000,64136,5050000.0,50000000.0
2012-12-20,102000,104000,100500,104000,107681,5200000.0,50000000.0
2012-12-21,105000,105500,101500,102500,110796,5125000.0,50000000.0
2012-12-24,104000,104500,102500,103500,77999,5175000.0,50000000.0
2012-12-26,103500,104500,100500,101500,77624,5075000.0,50000000.0
2012-12-27,101000,103500,100000,102500,83447,5125000.0,50000000.0
2012-12-28,102500,104000,101000,103000,60481,5150000.0,50000000.0
2013-01-02,103000,104500,102000,104500,56515,5225000.0,50000000.0
2013-01-03,105000,108000,105000,107000,116046,5350000.0,50000000.0
2013-01-04,107000,108500,105500,107000,66339,5350000.0,50000000.0
2013-01-07,108000,108000,106000,106000,31341,5300000.0,50000000.0
2013-01-08,106000,106500,105000,106000,23975,5300000.0,50000000.0
2013-01-09,105000,106000,104500,104500,35312,5225000.0,50000000.0
2013-01-10,104000,106000,103500,104000,51340,5200000.0,50000000.0
2013-01-11,105000,106500,104500,105500,46772,5275000.0,50000000.0
2013-01-14,105500,107500,105500,107000,50376,5350000.0,50000000.0
2013-01-15,106000,107500,105500,107000,44652,5350000.0,50000000.0
2013-01-16,107500,108000,106000,107500,59590,5375000.0,50000000.0
2013-01-17,107500,109000,106500,108500,47295,5425000.0,50000000.0
2013-01-18,108000,109000,107500,108500,44683,5425000.0,50000000.0
2013-01-21,108500,109000,107000,107500,38140,5375000.0,50000000.0
2013-01-22,108500,109000,106000,106000,49205,5300000.0,50000000.0
2013-01-23,106000,108000,105000,105000,54939,5250000.0,50000000.0
2013-01-24,104000,107000,103000,104000,52666,5200000.0,50000000.0
2013-01-25,104000,105500,102500,102500,53288,5125000.0,50000000.0
2013-01-28,104000,105000,103000,104500,40913,5225000.0,50000000.0
2013-01-29,104000,105000,102500,103000,34265,5150000.0,50000000.0
2013-01-30,103000,105000,103000,104000,44958,5200000.0,50000000.0
2013-01-31,103500,108000,103500,103500,82216,5175000.0,50000000.0
2013-02-01,103500,105000,102500,104500,63197,5225000.0,50000000.0
2013-02-04,104500,108500,104000,107000,75542,5350000.0,50000000.0
2013-02-05,107000,108500,106000,106000,45241,5300000.0,50000000.0
2013-02-06,106000,108500,105500,108500,48216,5425000.0,50000000.0
2013-02-07,107500,109000,105000,106000,84536,5300000.0,50000000.0
2013-02-08,106000,106000,102500,103500,77256,5175000.0,50000000.0
2013-02-12,103500,105500,103500,104500,48782,5225000.0,50000000.0
2013-02-13,104000,106000,103500,106000,55279,5300000.0,50000000.0
2013-02-14,106000,106500,104500,105500,57145,5275000.0,50000000.0
2013-02-15,106000,106000,103500,104000,42187,5200000.0,50000000.0
2013-02-18,105000,105000,103500,105000,43662,5250000.0,50000000.0
2013-02-19,105000,105500,103500,105500,40297,5275000.0,50000000.0
2013-02-20,105500,105500,104000,104500,109271,5225000.0,50000000.0
2013-02-21,104000,105000,103500,104500,50740,5225000.0,50000000.0
2013-02-22,104000,105500,103500,105500,85057,5275000.0,50000000.0
