티비에이치글로벌(084870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-10,1535,1770,1525,1705,531701,35561.0,20856819.0
2009-03-11,1750,1870,1705,1845,470745,38481.0,20856819.0
2009-03-12,1865,1995,1800,1895,370520,39524.0,20856819.0
2009-03-13,1995,1995,1810,1840,301278,38377.0,20856819.0
2009-03-16,1840,1960,1825,1960,270507,40879.0,20856819.0
2009-03-17,2040,2170,2000,2070,738736,43174.0,20856819.0
2009-03-18,2100,2180,2070,2125,170357,44321.0,20856819.0
2009-03-19,2125,2335,2115,2290,605252,47762.0,20856819.0
2009-03-20,2270,2630,2270,2630,1168746,54853.0,20856819.0
2009-03-23,2750,2885,2540,2675,1070620,55792.0,20856819.0
2009-03-24,2710,2710,2525,2640,681647,55062.0,20856819.0
2009-03-25,2660,3035,2640,3035,1528706,63300.0,20856819.0
2009-03-26,3040,3110,2785,2995,798862,62466.0,20856819.0
2009-03-27,2995,3005,2625,2645,776119,55166.0,20856819.0
2009-03-30,2625,2875,2570,2700,624702,56313.0,20856819.0
2009-03-31,2680,3100,2595,3040,702482,63405.0,20856819.0
2009-04-01,3045,3440,2980,3400,768125,70913.0,20856819.0
2009-04-02,3375,3500,3260,3300,471616,68828.0,20856819.0
2009-04-03,3320,3400,3150,3275,349550,68306.0,20856819.0
2009-04-06,3285,3500,3255,3265,249038,68098.0,20856819.0
2009-04-07,3265,3330,3100,3330,288380,69453.0,20856819.0
2009-04-08,3330,3480,3120,3195,359761,66638.0,20856819.0
2009-04-09,3270,3330,3130,3250,392339,67785.0,20856819.0
2009-04-10,3340,3625,3200,3560,832504,74250.0,20856819.0
2009-04-13,3535,3685,3380,3480,513193,72582.0,20856819.0
2009-04-14,3510,3550,3320,3320,503117,69245.0,20856819.0
2009-04-15,3300,3610,3170,3530,1118570,73625.0,20856819.0
2009-04-16,3760,4055,3550,3680,1095124,76753.0,20856819.0
2009-04-17,3845,3845,3130,3400,1050284,70913.0,20856819.0
2009-04-20,3435,3800,3300,3745,640203,78109.0,20856819.0
2009-04-21,3700,4305,3500,4305,1439288,89789.0,20856819.0
2009-04-22,4510,4950,4450,4950,1827993,103241.0,20856819.0
2009-04-23,5110,5540,4815,4985,1592203,103971.0,20856819.0
2009-04-24,5240,5530,5040,5180,937084,108038.0,20856819.0
2009-04-27,5210,5210,4735,4735,609385,98757.0,20856819.0
2009-04-28,4740,5440,4430,4730,1760321,98653.0,20856819.0
2009-04-29,5050,5430,4950,5380,1219319,112210.0,20856819.0
2009-04-30,5520,5730,5130,5220,646325,108873.0,20856819.0
2009-05-04,5410,5450,5010,5120,316152,106787.0,20856819.0
2009-05-06,5100,5150,4925,4925,463103,102720.0,20856819.0
2009-05-07,5000,5160,4465,4635,1083329,96671.0,20856819.0
2009-05-08,4700,4880,4545,4655,720628,97088.0,20856819.0
2009-05-11,4825,5230,4800,5010,872752,104493.0,20856819.0
2009-05-12,4855,5340,4855,5150,728305,107413.0,20856819.0
2009-05-13,5150,5350,4955,5350,755160,111584.0,20856819.0
2009-05-14,5220,6060,5200,5900,1350032,123055.0,20856819.0
2009-05-15,5950,6070,5610,5860,464237,122221.0,20856819.0
2009-05-18,5770,5840,5430,5840,359693,121804.0,20856819.0
2009-05-19,5950,5960,5630,5740,318456,119718.0,20856819.0
2009-05-20,5680,5680,5440,5500,470681,114713.0,20856819.0
2009-05-21,5460,5710,5350,5510,445244,114921.0,20856819.0
2009-05-22,5430,5630,5320,5320,357909,110958.0,20856819.0
2009-05-25,5270,5420,4535,4990,354229,104076.0,20856819.0
2009-05-26,5050,5140,4300,4480,564799,93439.0,20856819.0
2009-05-27,4560,4850,4305,4740,541880,98861.0,20856819.0
2009-05-28,4740,5450,4740,5450,939144,113670.0,20856819.0
2009-05-29,5550,5630,5260,5370,472459,112001.0,20856819.0
2009-06-01,5390,5560,5150,5530,452562,115338.0,20856819.0
2009-06-02,5660,5800,5450,5460,448069,113878.0,20856819.0
2009-06-03,5490,5650,5400,5400,217285,112627.0,20856819.0
2009-06-04,5400,5470,4960,5220,317831,108873.0,20856819.0
2009-06-05,5250,5280,4900,5080,389861,105953.0,20856819.0
2009-06-08,4930,5220,4930,5020,184709,104701.0,20856819.0
2009-06-09,5200,5200,4675,4770,410643,99487.0,20856819.0
2009-06-10,4810,4890,4520,4810,311793,100321.0,20856819.0
2009-06-11,4800,4820,4655,4675,200187,97506.0,20856819.0
2009-06-12,4760,5070,4720,4885,251725,101886.0,20856819.0
2009-06-15,4845,4915,4705,4750,123265,99070.0,20856819.0
2009-06-16,4585,4800,4585,4775,106996,99591.0,20856819.0
2009-06-17,4750,4800,4650,4670,61443,97401.0,20856819.0
2009-06-18,4670,4795,4620,4620,84690,96359.0,20856819.0
2009-06-19,4650,4730,4530,4630,86317,96567.0,20856819.0
2009-06-22,4590,4725,4550,4700,49871,98027.0,20856819.0
2009-06-23,4550,4680,4460,4485,56322,93543.0,20856819.0
2009-06-24,4500,4540,4050,4480,170303,93439.0,20856819.0
2009-06-25,4435,4675,4435,4630,154800,96567.0,20856819.0
2009-06-26,4790,4860,4500,4560,138891,95107.0,20856819.0
2009-06-29,4600,5100,4600,4950,534157,103241.0,20856819.0
2009-06-30,4985,5130,4820,4950,279367,103241.0,20856819.0
2009-07-01,4990,4990,4810,4900,154389,102198.0,20856819.0
2009-07-02,4990,5200,4930,5200,413960,108455.0,20856819.0
2009-07-03,5060,5450,5040,5430,372803,113253.0,20856819.0
2009-07-06,5450,5800,5300,5660,535690,118050.0,20856819.0
2009-07-07,5650,5850,5370,5550,482180,115755.0,20856819.0
2009-07-08,5400,5760,5250,5760,245138,120135.0,20856819.0
2009-07-09,5820,6580,5700,6300,825996,131398.0,20856819.0
2009-07-10,6300,6680,6230,6570,681430,137029.0,20856819.0
2009-07-13,6700,6940,6500,6630,958250,138281.0,20856819.0
2009-07-14,6700,7190,6550,6790,897725,141618.0,20856819.0
2009-07-15,6830,6980,6590,6660,536834,138906.0,20856819.0
2009-07-16,6810,6910,6170,6330,536989,132024.0,20856819.0
2009-07-17,6380,7270,6350,7270,1255532,151629.0,20856819.0
2009-07-20,7600,8360,7420,8360,1643226,174363.0,20856819.0
2009-07-21,8500,9500,8020,8600,2618754,179369.0,20856819.0
2009-07-22,8770,9240,8400,8400,1693909,175197.0,20856819.0
2009-07-23,8360,9020,8220,8530,967342,177909.0,20856819.0
2009-07-24,8650,8650,8100,8230,511982,171652.0,20856819.0
2009-07-27,8220,8620,8220,8340,239427,173946.0,20856819.0
2009-07-28,8420,8590,8020,8050,282293,167897.0,20856819.0
2009-07-29,8070,8070,7510,7770,497249,162057.0,20856819.0
2009-07-30,7700,7990,7470,7820,443641,163100.0,20856819.0
2009-07-31,7830,7850,7500,7740,288317,161432.0,20856819.0
2009-08-03,7830,8880,7820,8430,817203,175823.0,20856819.0
2009-08-04,8600,8630,7780,7780,527573,162266.0,20856819.0
2009-08-05,7740,8050,7630,7930,295807,165395.0,20856819.0
2009-08-06,7850,8020,7470,7690,295589,160389.0,20856819.0
2009-08-07,7800,7840,7480,7500,243966,156426.0,20856819.0
2009-08-10,7400,7680,7310,7420,208652,154758.0,20856819.0
2009-08-11,7480,7500,7170,7210,212114,150378.0,20856819.0
2009-08-12,7170,7370,6980,7100,168690,148083.0,20856819.0
2009-08-13,7100,7900,7100,7650,406626,159555.0,20856819.0
2009-08-14,7550,7840,7320,7400,206889,154340.0,20856819.0
2009-08-17,7440,7740,7130,7160,98517,149335.0,20856819.0
2009-08-18,7170,7390,7050,7150,214444,149126.0,20856819.0
2009-08-19,7160,7490,7030,7040,97746,146832.0,20856819.0
2009-08-20,7070,7210,6800,7190,120651,149961.0,20856819.0
2009-08-21,7330,7330,6710,6900,135390,143912.0,20856819.0
2009-08-24,6920,6920,6570,6590,129702,137446.0,20856819.0
2009-08-25,6600,6980,6500,6850,237893,142869.0,20856819.0
2009-08-26,6850,7250,6800,6850,136852,142869.0,20856819.0
2009-08-27,6790,6950,6700,6880,66938,143495.0,20856819.0
2009-08-28,6900,6900,6630,6670,67340,139115.0,20856819.0
2009-08-31,6600,7120,6570,7030,107950,146623.0,20856819.0
2009-09-01,6890,7040,6650,6680,121190,139324.0,20856819.0
2009-09-02,6680,6740,6550,6610,60207,137864.0,20856819.0
2009-09-03,6570,6740,6570,6630,46570,138281.0,20856819.0
2009-09-04,6700,6700,6480,6490,59982,135361.0,20856819.0
2009-09-07,6440,6550,6300,6310,72598,131607.0,20856819.0
2009-09-08,6310,6440,6180,6320,76604,131815.0,20856819.0
2009-09-09,6410,6430,6110,6200,45321,129312.0,20856819.0
2009-09-10,6130,6280,6070,6130,101497,127852.0,20856819.0
2009-09-11,6150,6650,6140,6360,121713,132649.0,20856819.0
2009-09-14,6320,7310,6320,7310,503235,152463.0,20856819.0
2009-09-15,7310,7600,7150,7390,353338,154132.0,20856819.0
2009-09-16,7520,7560,7150,7190,191950,149961.0,20856819.0
2009-09-17,7130,7390,6900,6900,201098,143912.0,20856819.0
2009-09-18,6760,7450,6740,7000,282579,145998.0,20856819.0
2009-09-21,7000,7120,6850,6870,112688,143286.0,20856819.0
2009-09-22,6870,7120,6760,6790,171460,141618.0,20856819.0
2009-09-23,6730,7110,6730,7100,186306,148083.0,20856819.0
2009-09-24,7180,7410,7100,7350,434653,153298.0,20856819.0
2009-09-25,7350,7470,6540,6780,249110,141409.0,20856819.0
2009-09-28,6780,6940,6580,6800,102219,141826.0,20856819.0
2009-09-29,6950,6950,6720,6850,57011,142869.0,20856819.0
2009-09-30,6770,6860,6760,6850,43735,142869.0,20856819.0
2009-10-01,6850,7260,6770,7220,213064,150586.0,20856819.0
2009-10-05,7130,7220,6920,7040,74152,146832.0,20856819.0
2009-10-06,7180,7900,7060,7580,519911,158095.0,20856819.0
2009-10-07,7700,7920,7280,7360,581373,153506.0,20856819.0
2009-10-08,7400,7550,6970,7000,258705,145998.0,20856819.0
2009-10-09,7070,7130,6810,6990,138333,145789.0,20856819.0
2009-10-12,7020,7330,7020,7300,132497,152255.0,20856819.0
2009-10-13,7400,7480,7140,7190,184216,149961.0,20856819.0
2009-10-14,7260,7260,7130,7240,61561,151003.0,20856819.0
2009-10-15,7280,7480,7050,7160,125834,149335.0,20856819.0
2009-10-16,7150,7280,6820,6900,199464,143912.0,20856819.0
2009-10-19,6810,6890,6730,6780,95834,141409.0,20856819.0
2009-10-20,6790,6940,6790,6840,52291,142661.0,20856819.0
2009-10-21,6780,6840,6530,6820,126370,142244.0,20856819.0
2009-10-22,6750,6900,6740,6830,46855,142452.0,20856819.0
2009-10-23,6810,6980,6750,6820,71092,142244.0,20856819.0
2009-10-26,6950,6950,6650,6840,67450,142661.0,20856819.0
2009-10-27,6700,6800,6600,6600,55289,137655.0,20856819.0
2009-10-28,6510,6680,5620,6190,91963,129104.0,20856819.0
2009-10-29,6000,6100,5420,5770,196385,120344.0,20856819.0
2009-10-30,5830,6290,5810,6050,149110,126184.0,20856819.0
2009-11-02,5710,6180,5630,6000,44325,125141.0,20856819.0
2009-11-03,6000,6190,5950,6000,33560,125141.0,20856819.0
2009-11-04,5940,6200,5940,6090,27585,127018.0,20856819.0
2009-11-05,5950,6070,5870,5970,35886,124515.0,20856819.0
2009-11-06,6030,6160,5990,6100,89629,127227.0,20856819.0
2009-11-09,6100,6220,5400,5500,177346,114713.0,20856819.0
2009-11-10,5380,5700,5380,5460,95061,113878.0,20856819.0
2009-11-11,5410,5470,5170,5200,111440,108455.0,20856819.0
2009-11-12,5280,5510,5250,5300,50713,110541.0,20856819.0
2009-11-13,5440,5440,5250,5360,21644,111793.0,20856819.0
2009-11-16,5400,5480,5270,5390,27770,112418.0,20856819.0
2009-11-17,5330,5500,5250,5300,27920,110541.0,20856819.0
2009-11-18,5320,5400,5260,5290,30950,110333.0,20856819.0
2009-11-19,5420,5420,5050,5050,130290,105327.0,20856819.0
2009-11-20,5050,5310,5000,5250,42345,109498.0,20856819.0
2009-11-23,5400,5970,5270,5510,200946,114921.0,20856819.0
2009-11-24,5490,5540,5310,5330,53560,111167.0,20856819.0
2009-11-25,5310,5310,5140,5190,33597,108247.0,20856819.0
2009-11-26,5160,5480,5160,5290,58556,110333.0,20856819.0
2009-11-27,5150,5300,4980,4985,64790,103971.0,20856819.0
2009-11-30,5010,5160,5010,5070,40680,105744.0,20856819.0
2009-12-01,5090,5240,5010,5080,32720,105953.0,20856819.0
2009-12-02,5170,5170,5050,5090,34281,106161.0,20856819.0
2009-12-03,5100,5190,5050,5120,23876,106787.0,20856819.0
2009-12-04,5220,5670,5220,5480,213511,114295.0,20856819.0
2009-12-07,5600,5600,5330,5490,100722,114504.0,20856819.0
2009-12-08,5450,5490,5350,5370,71790,112001.0,20856819.0
2009-12-09,5390,5700,5210,5390,96197,112418.0,20856819.0
2009-12-10,5450,5520,5300,5450,59460,113670.0,20856819.0
2009-12-11,5380,5550,5380,5500,41720,114713.0,20856819.0
2009-12-14,5510,5550,5460,5500,91172,114713.0,20856819.0
2009-12-15,5510,5690,5430,5580,301332,116381.0,20856819.0
2009-12-16,5600,5870,5480,5770,257535,120344.0,20856819.0
2009-12-17,5810,6300,5800,6080,621507,126809.0,20856819.0
2009-12-18,6150,6350,6010,6200,295539,129312.0,20856819.0
2009-12-21,6250,6290,6040,6100,177423,127227.0,20856819.0
2009-12-22,6110,6180,5900,5930,148057,123681.0,20856819.0
2009-12-23,5860,6340,5860,6300,354216,131398.0,20856819.0
2009-12-24,6410,6850,6310,6850,897151,142869.0,20856819.0
2009-12-28,6780,7140,6620,7000,407597,145998.0,20856819.0
2009-12-29,7000,7060,6880,6990,164013,145789.0,20856819.0
2009-12-30,7050,7300,6800,7170,223282,149543.0,20856819.0
2010-01-04,7180,7300,6990,7260,148392,151421.0,20856819.0
2010-01-05,7200,7550,6950,7140,212002,148918.0,20856819.0
2010-01-06,7040,7140,6870,7040,169295,146832.0,20856819.0
2010-01-07,7120,7400,7000,7300,165891,152255.0,20856819.0
2010-01-08,7520,7980,7390,7850,392958,163726.0,20856819.0
2010-01-11,7950,8010,7620,7740,199564,161432.0,20856819.0
2010-01-12,8080,8100,7720,7750,102397,161640.0,20856819.0
2010-01-13,7700,7730,7200,7350,197006,153298.0,20856819.0
2010-01-14,7300,7720,7160,7670,172268,159972.0,20856819.0
2010-01-15,7830,7850,7600,7700,165879,160598.0,20856819.0
2010-01-18,7700,7850,7480,7830,112477,163309.0,20856819.0
2010-01-19,7760,7840,7480,7800,89971,162683.0,20856819.0
2010-01-20,7950,8240,7810,8000,148779,166855.0,20856819.0
2010-01-21,7650,8240,7650,8240,161580,171860.0,20856819.0
2010-01-22,8130,8230,7830,8000,96762,166855.0,20856819.0
2010-01-25,7680,8100,7680,7880,74321,164352.0,20856819.0
2010-01-26,7770,7960,7050,7230,191744,150795.0,20856819.0
2010-01-27,7300,7370,6990,7030,111094,146623.0,20856819.0
2010-01-28,7050,7290,6750,7230,189692,150795.0,20856819.0
2010-01-29,7100,7270,6940,7210,69740,150378.0,20856819.0
2010-02-01,7210,7430,7070,7400,69630,154340.0,20856819.0
2010-02-02,7420,7680,7380,7400,34486,154340.0,20856819.0
2010-02-03,7540,7620,7380,7520,54658,156843.0,20856819.0
2010-02-04,7500,7510,7250,7350,38615,153298.0,20856819.0
2010-02-05,7160,7160,6750,7100,81775,148083.0,20856819.0
2010-02-08,7100,7180,6910,7180,62410,149752.0,20856819.0
2010-02-09,7100,7210,6780,7000,76744,145998.0,20856819.0
2010-02-10,7140,7170,6940,6940,31006,144746.0,20856819.0
2010-02-11,6940,7280,6920,6960,41312,145163.0,20856819.0
2010-02-12,6990,7140,6990,7100,19221,148083.0,20856819.0
2010-02-16,7000,7140,7000,7090,27541,147875.0,20856819.0
2010-02-17,7210,7290,7090,7270,30360,151629.0,20856819.0
2010-02-18,7270,7330,7180,7230,26661,150795.0,20856819.0
2010-02-19,7230,7500,7150,7450,104950,155383.0,20856819.0
2010-02-22,7510,7700,7450,7580,30594,158095.0,20856819.0
2010-02-23,7700,7770,7500,7500,38253,156426.0,20856819.0
2010-02-24,7500,7520,7290,7400,30290,154340.0,20856819.0
2010-02-25,7410,7500,7280,7360,22308,153506.0,20856819.0
2010-02-26,7300,7360,7250,7360,10220,153506.0,20856819.0
2010-03-02,7430,7430,6960,7090,60318,147875.0,20856819.0
2010-03-03,7090,7490,7090,7450,57322,155383.0,20856819.0
2010-03-04,7450,7500,7310,7440,22486,155175.0,20856819.0
2010-03-05,7290,7420,7290,7300,29725,152255.0,20856819.0
2010-03-08,7380,7480,7160,7350,57695,153298.0,20856819.0
2010-03-09,7300,7350,7150,7350,29094,153298.0,20856819.0
2010-03-10,7420,7700,7350,7660,95868,159763.0,20856819.0
2010-03-11,7680,8800,7680,8800,619730,183540.0,20856819.0
2010-03-12,8900,8970,8550,8700,386642,181454.0,20856819.0
2010-03-15,8800,9130,8650,8650,412683,180411.0,20856819.0
2010-03-16,8650,8940,8400,8890,179148,185417.0,20856819.0
2010-03-17,8960,9060,8600,9060,218000,188963.0,20856819.0
2010-03-18,9040,9390,8800,9350,254904,195011.0,20856819.0
2010-03-19,9390,9450,9250,9280,159355,193551.0,20856819.0
2010-03-22,9300,9340,9090,9140,65946,190631.0,20856819.0
2010-03-23,9140,9240,8700,9100,212790,189797.0,20856819.0
2010-03-24,9000,9090,8800,8800,106069,183540.0,20856819.0
2010-03-25,8950,9290,8610,9100,146100,189797.0,20856819.0
2010-03-26,9100,9180,8880,9000,82722,187711.0,20856819.0
2010-03-29,8860,9010,8780,8980,38840,187294.0,20856819.0
2010-03-30,8980,9070,8860,8870,26949,185000.0,20856819.0
2010-03-31,8980,8980,8500,8690,120356,181246.0,20856819.0
2010-04-01,8620,8790,8280,8790,203851,183331.0,20856819.0
2010-04-02,8810,8810,8550,8650,79720,180411.0,20856819.0
2010-04-05,8700,8740,8380,8500,54257,177283.0,20856819.0
2010-04-06,8400,8620,8350,8510,50220,177492.0,20856819.0
2010-04-07,8510,8900,8510,8900,72742,185626.0,20856819.0
2010-04-08,8810,9000,8630,8730,71027,182080.0,20856819.0
2010-04-09,8760,8900,8550,8900,38390,185626.0,20856819.0
2010-04-12,8910,9040,8800,8800,56150,183540.0,20856819.0
2010-04-13,8930,9000,8680,8760,71630,182706.0,20856819.0
2010-04-14,8720,8890,8710,8790,41820,183331.0,20856819.0
2010-04-15,8750,8900,8550,8550,70914,178326.0,20856819.0
2010-04-16,8500,8600,8360,8420,64906,175614.0,20856819.0
2010-04-19,8310,8400,8180,8270,68091,172486.0,20856819.0
2010-04-20,8340,8360,8250,8300,42383,173112.0,20856819.0
2010-04-21,8330,8400,8230,8250,47053,172069.0,20856819.0
2010-04-22,8210,8220,8000,8150,113244,169983.0,20856819.0
2010-04-23,8100,8150,7860,8000,217220,166855.0,20856819.0
2010-04-26,8100,8350,8050,8200,88891,171026.0,20856819.0
2010-04-27,8200,8280,8170,8250,85275,172069.0,20856819.0
2010-04-28,8080,8500,8020,8470,60810,176657.0,20856819.0
2010-04-29,8540,8590,8290,8300,48016,173112.0,20856819.0
2010-04-30,8250,8700,8230,8700,53750,181454.0,20856819.0
2010-05-03,8750,8950,8580,8800,74310,183540.0,20856819.0
2010-05-04,8950,8950,8700,8720,40990,181871.0,20856819.0
2010-05-06,8500,9040,8500,9000,95471,187711.0,20856819.0
2010-05-07,8700,9700,8700,9200,251280,191883.0,20856819.0
2010-05-10,9200,9580,9120,9450,251758,197097.0,20856819.0
2010-05-11,9600,9600,9200,9410,191800,196263.0,20856819.0
2010-05-12,9380,10100,9380,9630,199112,200851.0,20856819.0
2010-05-13,9640,10000,9630,9670,104881,201685.0,20856819.0
2010-05-14,9910,11000,9760,11000,548326,229425.0,20856819.0
2010-05-17,10700,10950,10150,10450,183019,217954.0,20856819.0
2010-05-18,10500,10900,10150,10900,146418,227339.0,20856819.0
2010-05-19,10650,11200,10350,11000,143447,229425.0,20856819.0
2010-05-20,11000,11000,9600,10000,128869,208568.0,20856819.0
2010-05-24,9810,10000,9040,9790,151032,204188.0,20856819.0
2010-05-25,9600,9630,8740,9300,97502,193968.0,20856819.0
2010-05-26,9380,9430,8910,9360,82340,195220.0,20856819.0
2010-05-27,9290,9700,9020,9690,42570,202103.0,20856819.0
2010-05-28,9750,10200,9650,9860,71849,205648.0,20856819.0
2010-05-31,9860,10000,9620,10000,34881,208568.0,20856819.0
2010-06-01,9900,10050,9700,9740,27223,203145.0,20856819.0
2010-06-03,9740,9950,9730,9770,29470,203771.0,20856819.0
2010-06-04,9840,9840,9400,9460,41845,197306.0,20856819.0
2010-06-07,9100,9780,9100,9650,59417,201268.0,20856819.0
2010-06-08,9680,10950,9520,10600,181677,221082.0,20856819.0
2010-06-09,10800,10900,10400,10750,83728,224211.0,20856819.0
2010-06-10,11000,11000,10400,10550,59905,220039.0,20856819.0
2010-06-11,10650,11350,10350,10950,106738,228382.0,20856819.0
2010-06-14,10950,11150,10900,11000,90531,229425.0,20856819.0
2010-06-15,11100,11200,10650,11150,85166,232554.0,20856819.0
2010-06-16,11250,11700,10900,11650,168339,242982.0,20856819.0
2010-06-17,11700,12050,11400,11900,139898,248196.0,20856819.0
2010-06-18,11900,12800,11550,12300,130814,256539.0,20856819.0
2010-06-21,12900,14100,12650,13600,352791,283653.0,20856819.0
2010-06-22,13600,13750,13000,13100,204549,273224.0,20856819.0
2010-06-23,13150,13450,12700,12800,149431,266967.0,20856819.0
2010-06-24,12900,13050,12350,12600,115633,262796.0,20856819.0
2010-06-25,12500,13400,12400,12650,197939,263839.0,20856819.0
2010-06-28,12700,13600,12450,13600,159934,283653.0,20856819.0
2010-06-29,13700,13850,12850,12850,209736,268010.0,20856819.0
2010-06-30,12500,13400,12300,13300,136756,277396.0,20856819.0
2010-07-01,13250,13300,12700,13200,73561,275310.0,20856819.0
2010-07-02,13200,13350,12550,12950,158565,270096.0,20856819.0
2010-07-05,12850,13800,12650,13800,222776,287824.0,20856819.0
2010-07-06,13700,13850,13350,13700,105160,285738.0,20856819.0
2010-07-07,13650,13650,12950,13150,111180,274267.0,20856819.0
2010-07-08,13350,13350,12800,12800,108179,266967.0,20856819.0
2010-07-09,13000,13350,12900,13200,111210,275310.0,20856819.0
2010-07-12,13400,13450,12850,13000,77131,271139.0,20856819.0
2010-07-13,12850,13050,12300,12700,222583,264882.0,20856819.0
2010-07-14,12900,13600,12700,13300,247350,277396.0,20856819.0
2010-07-15,13150,13350,12900,13200,128938,275310.0,20856819.0
2010-07-16,13200,14200,12950,13900,230640,289910.0,20856819.0
2010-07-19,14100,14950,13750,14600,216736,304510.0,20856819.0
2010-07-20,14700,15000,14300,14750,135824,307638.0,20856819.0
2010-07-21,14750,14900,13950,14100,128762,294081.0,20856819.0
2010-07-22,14100,15100,13700,14950,254779,311809.0,20856819.0
2010-07-23,15150,15850,15150,15600,235610,325366.0,20856819.0
2010-07-26,15800,16200,14900,15400,204798,321195.0,20856819.0
2010-07-27,15700,15700,15150,15450,84011,322238.0,20856819.0
2010-07-28,15250,15450,14350,14950,192339,311809.0,20856819.0
2010-07-29,14950,15400,14450,14550,185883,303467.0,20856819.0
2010-07-30,14550,15300,14550,14950,129810,311809.0,20856819.0
2010-08-02,15250,15800,14850,15000,126608,312852.0,20856819.0
2010-08-03,15350,15350,14500,14950,174027,311809.0,20856819.0
2010-08-04,15000,15750,14750,15500,135971,323281.0,20856819.0
2010-08-05,15500,16200,15250,15500,143661,323281.0,20856819.0
2010-08-06,15500,15950,15250,15650,94929,326409.0,20856819.0
2010-08-09,15500,15700,14600,14600,201847,304510.0,20856819.0
2010-08-10,14500,14950,14050,14800,209469,308681.0,20856819.0
2010-08-11,14950,15050,14050,14050,99811,293038.0,20856819.0
2010-08-12,13500,14050,13500,13750,132867,286781.0,20856819.0
2010-08-13,13800,14200,13800,14100,64566,294081.0,20856819.0
2010-08-16,14000,14650,13850,14550,120936,303467.0,20856819.0
2010-08-17,14550,14900,14300,14800,53930,308681.0,20856819.0
2010-08-18,15000,15450,14700,15300,76435,319109.0,20856819.0
2010-08-19,15400,15600,15150,15350,68816,320152.0,20856819.0
2010-08-20,15300,15500,15000,15350,45506,320152.0,20856819.0
2010-08-23,15350,15450,14600,15000,63991,312852.0,20856819.0
2010-08-24,14800,15200,14600,15200,68680,317024.0,20856819.0
2010-08-25,15300,15300,14600,14800,45331,308681.0,20856819.0
2010-08-26,14650,14900,14200,14350,60343,299295.0,20856819.0
2010-08-27,14100,15000,13750,15000,39301,312852.0,20856819.0
2010-08-30,14800,15100,14700,15100,45199,314938.0,20856819.0
2010-08-31,14850,15350,14600,15350,52091,320152.0,20856819.0
2010-09-01,15600,17000,15400,16450,198412,343095.0,20856819.0
2010-09-02,16550,16750,16350,16500,72127,344138.0,20856819.0
2010-09-03,16600,17100,16600,16900,144347,352480.0,20856819.0
2010-09-06,16850,16900,16250,16500,81419,344138.0,20856819.0
2010-09-07,16400,16500,15700,16250,101141,338923.0,20856819.0
2010-09-08,16100,16550,15950,16100,80581,335795.0,20856819.0
2010-09-09,16350,16900,16200,16900,80782,352480.0,20856819.0
2010-09-10,16850,17700,16550,16900,131052,352480.0,20856819.0
2010-09-13,17050,17100,16500,16500,77509,344138.0,20856819.0
2010-09-14,16500,16650,15850,16150,94360,336838.0,20856819.0
2010-09-15,16200,16700,16200,16350,73836,341009.0,20856819.0
2010-09-16,16400,16700,15500,15500,63121,323281.0,20856819.0
2010-09-17,15700,15950,15300,15650,112356,326409.0,20856819.0
2010-09-20,16150,16750,16150,16500,123516,344138.0,20856819.0
2010-09-24,16500,17000,16200,16900,83837,352480.0,20856819.0
2010-09-27,17000,17000,16300,16750,125175,349352.0,20856819.0
2010-09-28,16900,17300,16150,16600,142609,346223.0,20856819.0
2010-09-29,16500,16600,16150,16200,71921,337880.0,20856819.0
2010-09-30,16350,16400,16000,16000,61850,333709.0,20856819.0
2010-10-01,15850,16500,15850,16450,91433,343095.0,20856819.0
2010-10-04,16400,16450,16000,16350,61446,341009.0,20856819.0
2010-10-05,16200,16550,15750,16550,112177,345180.0,20856819.0
2010-10-06,16800,16800,15900,15950,107473,332666.0,20856819.0
2010-10-07,16100,18050,15900,17500,290441,364994.0,20856819.0
2010-10-08,17400,17800,16850,17300,161769,360823.0,20856819.0
2010-10-11,17100,17350,16850,17350,367676,361866.0,20856819.0
2010-10-12,17700,18450,17100,17650,250094,368123.0,20856819.0
2010-10-13,18050,18100,17700,18000,180311,375423.0,20856819.0
2010-10-14,18350,18350,17450,17550,196188,366037.0,20856819.0
2010-10-15,17750,18150,17600,17850,204749,372294.0,20856819.0
2010-10-18,17900,18300,17400,18050,206183,376466.0,20856819.0
2010-10-19,18300,18400,17650,18200,163139,379594.0,20856819.0
2010-10-20,17850,18900,17650,18600,161128,387937.0,20856819.0
2010-10-21,18700,19650,18500,19000,175176,396280.0,20856819.0
2010-10-22,19600,19700,18800,19050,90603,397322.0,20856819.0
2010-10-25,19050,19750,18750,19600,75652,408794.0,20856819.0
2010-10-26,20050,21900,20000,20500,283361,427565.0,20856819.0
2010-10-27,20750,22450,20300,22000,331682,458850.0,20856819.0
2010-10-28,22500,23050,21550,22300,215014,465107.0,20856819.0
2010-10-29,22450,23250,21000,22700,223532,473450.0,20856819.0
2010-11-01,22500,22500,20900,21450,449039,447379.0,20856819.0
2010-11-02,21300,22900,21100,22400,288837,467193.0,20856819.0
2010-11-03,22600,22650,21600,21850,211632,455721.0,20856819.0
2010-11-04,21850,22650,21300,22650,135878,472407.0,20856819.0
2010-11-05,22800,22900,21700,22050,114486,459893.0,20856819.0
2010-11-08,22100,22400,21500,21600,98282,450507.0,20856819.0
2010-11-09,21650,22550,21550,22050,126718,459893.0,20856819.0
