DB손해보험(005830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-11-04,35000,35950,34650,35950,262561,2545260.0,70800000.0
2009-11-05,35650,35650,34600,34600,171360,2449680.0,70800000.0
2009-11-06,35000,35200,34550,34750,208682,2460300.0,70800000.0
2009-11-09,34600,35050,34300,34600,189741,2449680.0,70800000.0
2009-11-10,35150,35600,34800,34950,242732,2474460.0,70800000.0
2009-11-11,35150,35300,34650,35250,133367,2495700.0,70800000.0
2009-11-12,35350,35350,34200,34200,251691,2421360.0,70800000.0
2009-11-13,33950,34450,32900,33550,384441,2375340.0,70800000.0
2009-11-16,33200,33450,32500,33450,382431,2368260.0,70800000.0
2009-11-17,33800,33850,32150,32150,450584,2276220.0,70800000.0
2009-11-18,32350,33750,32100,33700,430051,2385960.0,70800000.0
2009-11-19,33700,35100,33700,34900,346684,2470920.0,70800000.0
2009-11-20,34350,35250,34300,34700,223903,2456760.0,70800000.0
2009-11-23,34750,34900,34100,34400,161167,2435520.0,70800000.0
2009-11-24,34700,34850,33500,33950,285853,2403660.0,70800000.0
2009-11-25,33600,34250,33200,33900,334638,2400120.0,70800000.0
2009-11-26,33950,35200,33800,34500,367375,2442600.0,70800000.0
2009-11-27,33650,33950,31050,31450,315579,2226660.0,70800000.0
2009-11-30,32500,33500,32150,33500,267083,2371800.0,70800000.0
2009-12-01,33400,35000,33250,35000,252810,2478000.0,70800000.0
2009-12-02,35300,35300,34300,35100,281595,2485080.0,70800000.0
2009-12-03,35000,35400,34650,35250,133583,2495700.0,70800000.0
2009-12-04,35100,36450,35000,35500,274045,2513400.0,70800000.0
2009-12-07,35300,35700,34650,35000,154717,2478000.0,70800000.0
2009-12-08,35400,35700,34600,34600,159347,2449680.0,70800000.0
2009-12-09,34200,34250,33600,33900,286614,2400120.0,70800000.0
2009-12-10,33900,34300,33200,33500,318868,2371800.0,70800000.0
2009-12-11,33800,34500,33700,34100,398210,2414280.0,70800000.0
2009-12-14,34500,34500,33600,33650,361321,2382420.0,70800000.0
2009-12-15,33650,34050,33050,33050,403920,2339940.0,70800000.0
2009-12-16,33150,33400,32200,32350,477405,2290380.0,70800000.0
2009-12-17,32600,32800,31700,31700,482840,2244360.0,70800000.0
2009-12-18,31600,32350,30900,31850,1633970,2254980.0,70800000.0
2009-12-21,32200,33050,32200,32800,3258320,2322240.0,70800000.0
2009-12-22,33300,33500,32700,32700,619402,2315160.0,70800000.0
2009-12-23,33000,33050,31850,32400,576011,2293920.0,70800000.0
2009-12-24,32400,32600,32050,32450,409165,2297460.0,70800000.0
2009-12-28,32100,32200,31300,31300,390268,2216040.0,70800000.0
2009-12-29,31700,32800,31550,32500,422308,2301000.0,70800000.0
2009-12-30,32550,32650,31850,32400,218868,2293920.0,70800000.0
2010-01-04,32550,34200,32450,34200,668149,2421360.0,70800000.0
2010-01-05,34400,34450,33450,33600,608180,2378880.0,70800000.0
2010-01-06,33850,35450,33450,35450,923511,2509860.0,70800000.0
2010-01-07,35200,36050,35100,35650,677936,2524020.0,70800000.0
2010-01-08,35700,35900,35000,35300,598098,2499240.0,70800000.0
2010-01-11,35400,35950,35000,35550,565655,2516940.0,70800000.0
2010-01-12,35600,36700,35350,36100,382767,2555880.0,70800000.0
2010-01-13,35900,36900,35850,36600,458476,2591280.0,70800000.0
2010-01-14,36850,37900,36650,37900,543312,2683320.0,70800000.0
2010-01-15,37900,38150,36700,38150,610556,2701020.0,70800000.0
2010-01-18,37600,38000,36450,36450,662806,2580660.0,70800000.0
2010-01-19,36600,37250,35350,35750,538433,2531100.0,70800000.0
2010-01-20,36000,36150,33850,33850,720275,2396580.0,70800000.0
2010-01-21,33600,34400,33100,34400,774404,2435520.0,70800000.0
2010-01-22,33500,34000,33250,34000,447795,2407200.0,70800000.0
2010-01-25,33200,33900,33050,33900,306939,2400120.0,70800000.0
2010-01-26,33850,34750,33350,33700,475022,2385960.0,70800000.0
2010-01-27,33700,34500,33600,34000,659582,2407200.0,70800000.0
2010-01-28,34350,34550,33400,34500,428791,2442600.0,70800000.0
2010-01-29,33900,34150,32500,33550,383346,2375340.0,70800000.0
2010-02-01,33250,33550,32600,33450,284827,2368260.0,70800000.0
2010-02-02,33650,33700,32000,32000,263979,2265600.0,70800000.0
2010-02-03,32300,32400,30850,31000,711003,2194800.0,70800000.0
2010-02-04,31300,31750,31100,31550,298550,2233740.0,70800000.0
2010-02-05,30300,31200,30300,31000,290691,2194800.0,70800000.0
2010-02-08,31300,31400,29600,30000,283211,2124000.0,70800000.0
2010-02-09,29500,30350,29000,29850,692106,2113380.0,70800000.0
2010-02-10,30200,30300,29200,29500,286984,2088600.0,70800000.0
2010-02-11,29600,31000,29600,30250,634924,2141700.0,70800000.0
2010-02-12,30300,30900,29750,30900,299806,2187720.0,70800000.0
2010-02-16,30400,31100,30400,31000,146655,2194800.0,70800000.0
2010-02-17,31300,31500,31000,31400,205558,2223120.0,70800000.0
2010-02-18,31400,31800,31150,31700,252965,2244360.0,70800000.0
2010-02-19,31350,32500,31300,32300,890040,2286840.0,70800000.0
2010-02-22,32600,32600,31850,32350,362993,2290380.0,70800000.0
2010-02-23,32500,32500,31800,32150,137972,2276220.0,70800000.0
2010-02-24,31800,32100,31550,31650,142193,2240820.0,70800000.0
2010-02-25,31700,31800,30450,31050,291348,2198340.0,70800000.0
2010-02-26,31000,31500,30500,31500,145751,2230200.0,70800000.0
2010-03-02,31800,32450,31550,32350,655999,2290380.0,70800000.0
2010-03-03,32350,32550,31850,32550,426512,2304540.0,70800000.0
2010-03-04,32450,32550,31550,31850,225907,2254980.0,70800000.0
2010-03-05,31700,31950,31150,31950,329001,2262060.0,70800000.0
2010-03-08,32000,32100,31650,31950,259308,2262060.0,70800000.0
2010-03-09,32000,32150,31450,31900,256471,2258520.0,70800000.0
2010-03-10,31900,32000,31500,31600,157428,2237280.0,70800000.0
2010-03-11,31800,31950,31500,31900,197449,2258520.0,70800000.0
2010-03-12,31800,32500,31650,32500,247659,2301000.0,70800000.0
2010-03-15,32350,32400,31550,31900,234124,2258520.0,70800000.0
2010-03-16,31650,32100,31600,31850,195039,2254980.0,70800000.0
2010-03-17,31700,32150,31050,31200,461157,2208960.0,70800000.0
2010-03-18,31350,31600,30550,30800,415403,2180640.0,70800000.0
2010-03-19,31050,31450,30850,31400,228888,2223120.0,70800000.0
2010-03-22,31400,31650,31200,31600,265273,2237280.0,70800000.0
2010-03-23,31600,32100,31600,32100,272018,2272680.0,70800000.0
2010-03-24,32300,32750,32100,32500,457242,2301000.0,70800000.0
2010-03-25,32450,32550,32100,32500,229921,2301000.0,70800000.0
2010-03-26,32300,32950,32200,32900,329448,2329320.0,70800000.0
2010-03-29,32550,32750,32200,32500,191329,2301000.0,70800000.0
2010-03-30,32150,32450,31850,32300,227365,2286840.0,70800000.0
2010-03-31,32650,32650,31600,32300,203794,2286840.0,70800000.0
2010-04-01,32250,32800,31850,32800,223831,2322240.0,70800000.0
2010-04-02,32600,32750,31900,32600,187010,2308080.0,70800000.0
2010-04-05,32600,32700,32100,32700,170401,2315160.0,70800000.0
2010-04-06,32600,33300,32600,33150,310578,2347020.0,70800000.0
2010-04-07,33100,33500,32700,33300,348668,2357640.0,70800000.0
2010-04-08,32950,33050,32400,33000,345870,2336400.0,70800000.0
2010-04-09,32600,32650,31700,31700,404871,2244360.0,70800000.0
2010-04-12,31650,32200,31550,32200,233489,2279760.0,70800000.0
2010-04-13,32000,32100,31550,31550,355435,2233740.0,70800000.0
2010-04-14,31800,33850,31800,33800,759458,2393040.0,70800000.0
2010-04-15,33900,35200,33900,35000,922795,2478000.0,70800000.0
2010-04-16,35000,35100,34000,34750,363840,2460300.0,70800000.0
2010-04-19,33750,34200,33350,34000,256368,2407200.0,70800000.0
2010-04-20,34050,34700,33450,33550,301743,2375340.0,70800000.0
2010-04-21,34000,34300,33100,33550,374238,2375340.0,70800000.0
2010-04-22,33750,35200,33600,35150,1169929,2488620.0,70800000.0
2010-04-23,35400,36900,35300,36250,605829,2566500.0,70800000.0
2010-04-26,36700,36800,36150,36150,566446,2559420.0,70800000.0
2010-04-27,36450,36450,35200,35200,476259,2492160.0,70800000.0
2010-04-28,34300,35300,34200,35300,178874,2499240.0,70800000.0
2010-04-29,35750,35900,34300,35450,290618,2509860.0,70800000.0
2010-04-30,35700,35700,34700,35300,351321,2499240.0,70800000.0
2010-05-03,35000,35900,34600,35900,236385,2541720.0,70800000.0
2010-05-04,36000,36850,35600,36700,286641,2598360.0,70800000.0
2010-05-06,35700,35850,35100,35300,372862,2499240.0,70800000.0
2010-05-07,34000,35500,33800,35200,268699,2492160.0,70800000.0
2010-05-10,35700,35800,35100,35400,194608,2506320.0,70800000.0
2010-05-11,35950,36450,35250,35700,327242,2527560.0,70800000.0
2010-05-12,35850,35900,33800,34500,324892,2442600.0,70800000.0
2010-05-13,34850,37150,34700,36500,712658,2584200.0,70800000.0
2010-05-14,36200,38000,36150,37950,552557,2686860.0,70800000.0
2010-05-17,37400,38000,35500,36850,394287,2608980.0,70800000.0
2010-05-18,36800,36900,34850,34850,347841,2467380.0,70800000.0
2010-05-19,34450,34450,32600,33750,469971,2389500.0,70800000.0
2010-05-20,33200,33850,31050,32550,484137,2304540.0,70800000.0
2010-05-24,32050,33000,31900,32900,204223,2329320.0,70800000.0
2010-05-25,32000,32500,29850,32000,493595,2265600.0,70800000.0
2010-05-26,31500,32900,30300,32900,512424,2329320.0,70800000.0
2010-05-27,32100,33850,31650,33850,378566,2396580.0,70800000.0
2010-05-28,33800,33900,32550,33450,421738,2368260.0,70800000.0
2010-05-31,33050,33600,32600,33100,251785,2343480.0,70800000.0
2010-06-01,33400,33800,32850,33250,333736,2354100.0,70800000.0
2010-06-03,33700,34850,33600,34850,458181,2467380.0,70800000.0
2010-06-04,34550,35500,34500,35250,335045,2495700.0,70800000.0
2010-06-07,34100,35250,33800,35000,275386,2478000.0,70800000.0
2010-06-08,34650,34800,34150,34550,282331,2446140.0,70800000.0
2010-06-09,34700,34950,34100,34550,159210,2446140.0,70800000.0
2010-06-10,34900,35250,34350,35000,296186,2478000.0,70800000.0
2010-06-11,35700,35850,34950,35300,282041,2499240.0,70800000.0
2010-06-14,35500,35800,34950,35400,211281,2506320.0,70800000.0
2010-06-15,35400,35400,35000,35300,176503,2499240.0,70800000.0
2010-06-16,35500,35950,35300,35900,252017,2541720.0,70800000.0
2010-06-17,35900,36000,34700,35000,158491,2478000.0,70800000.0
2010-06-18,34900,35200,34350,35200,164932,2492160.0,70800000.0
2010-06-21,35250,36450,34600,36350,339771,2573580.0,70800000.0
2010-06-22,35950,36500,35800,36150,324523,2559420.0,70800000.0
2010-06-23,35750,36400,35450,36400,195107,2577120.0,70800000.0
2010-06-24,36350,36600,35950,36600,217500,2591280.0,70800000.0
2010-06-25,35800,37200,35550,37000,387228,2619600.0,70800000.0
2010-06-28,37150,37200,36550,37000,201639,2619600.0,70800000.0
2010-06-29,36700,37300,36500,36750,289524,2601900.0,70800000.0
2010-06-30,35650,35950,35150,35500,378461,2513400.0,70800000.0
2010-07-01,35300,36450,34900,36000,301366,2548800.0,70800000.0
2010-07-02,36000,37750,36000,37450,619329,2651460.0,70800000.0
2010-07-05,37500,39100,37400,39050,598832,2764740.0,70800000.0
2010-07-06,38750,39400,38100,38450,388730,2722260.0,70800000.0
2010-07-07,39000,39800,38550,38900,364907,2754120.0,70800000.0
2010-07-08,39450,39500,38650,39100,291941,2768280.0,70800000.0
2010-07-09,39600,40550,37450,37450,605793,2651460.0,70800000.0
2010-07-12,37950,38450,37300,37600,464327,2662080.0,70800000.0
2010-07-13,38000,38450,37050,37050,322744,2623140.0,70800000.0
2010-07-14,37300,38200,37150,37200,384582,2633760.0,70800000.0
2010-07-15,37500,38200,37300,37550,382374,2658540.0,70800000.0
2010-07-16,37850,37850,36400,36500,282258,2584200.0,70800000.0
2010-07-19,35950,36800,35550,36550,116752,2587740.0,70800000.0
2010-07-20,37000,37400,36350,36750,180564,2601900.0,70800000.0
2010-07-21,37000,37350,36600,37050,170086,2623140.0,70800000.0
2010-07-22,37000,37200,36500,36800,174799,2605440.0,70800000.0
2010-07-23,37050,37800,36650,37800,241380,2676240.0,70800000.0
2010-07-26,38150,38450,37650,38000,177511,2690400.0,70800000.0
2010-07-27,38350,38450,37650,38000,210385,2690400.0,70800000.0
2010-07-28,38200,38350,37700,37950,158081,2686860.0,70800000.0
2010-07-29,37950,38650,37950,38500,296443,2725800.0,70800000.0
2010-07-30,38600,38600,36800,36800,268113,2605440.0,70800000.0
2010-08-02,36950,37100,35650,36050,623139,2552340.0,70800000.0
2010-08-03,36300,36700,36050,36300,239511,2570040.0,70800000.0
2010-08-04,36800,36800,34750,35050,581617,2481540.0,70800000.0
2010-08-05,35100,35550,34900,34950,231965,2474460.0,70800000.0
2010-08-06,35050,35950,34700,35750,216993,2531100.0,70800000.0
2010-08-09,35750,36700,35500,36650,191886,2594820.0,70800000.0
2010-08-10,36350,36550,36050,36100,204265,2555880.0,70800000.0
2010-08-11,36400,36400,35150,36100,175028,2555880.0,70800000.0
2010-08-12,35250,35500,34500,34500,367857,2442600.0,70800000.0
2010-08-13,34800,35250,34500,34850,167689,2467380.0,70800000.0
2010-08-16,34900,34950,34450,34900,124785,2470920.0,70800000.0
2010-08-17,34750,35400,34750,35350,152872,2502780.0,70800000.0
2010-08-18,35350,35550,34900,35400,127940,2506320.0,70800000.0
2010-08-19,35300,35450,35100,35450,140242,2509860.0,70800000.0
2010-08-20,35100,35300,34900,35300,164173,2499240.0,70800000.0
2010-08-23,35300,35300,33350,33350,329722,2361180.0,70800000.0
2010-08-24,33600,34250,33100,34150,178230,2417820.0,70800000.0
2010-08-25,33500,33850,33300,33300,142963,2357640.0,70800000.0
2010-08-26,33200,33500,32600,32600,125610,2308080.0,70800000.0
2010-08-27,32600,33000,32100,32150,107738,2276220.0,70800000.0
2010-08-30,32550,33650,32550,33400,152172,2364720.0,70800000.0
2010-08-31,32950,33800,32550,33750,151330,2389500.0,70800000.0
2010-09-01,33850,33900,33350,33650,158701,2382420.0,70800000.0
2010-09-02,33950,34100,33550,34000,271917,2407200.0,70800000.0
2010-09-03,34250,35150,33950,35050,199153,2481540.0,70800000.0
2010-09-06,35400,36100,35000,35850,265482,2538180.0,70800000.0
2010-09-07,36000,36100,35350,35850,91189,2538180.0,70800000.0
2010-09-08,36100,36100,34600,35600,222969,2520480.0,70800000.0
2010-09-09,35650,35900,34300,34700,304997,2456760.0,70800000.0
2010-09-10,34900,35200,33550,33600,435362,2378880.0,70800000.0
2010-09-13,33900,34000,33050,33600,251351,2378880.0,70800000.0
2010-09-14,34000,34800,33900,34650,452885,2453220.0,70800000.0
2010-09-15,34800,35000,34000,35000,349057,2478000.0,70800000.0
2010-09-16,35000,35350,34250,35000,356146,2478000.0,70800000.0
2010-09-17,34900,36350,34850,36350,518649,2573580.0,70800000.0
2010-09-20,36350,36850,36100,36750,279148,2601900.0,70800000.0
2010-09-24,36750,37700,36550,37300,532937,2640840.0,70800000.0
2010-09-27,37300,37350,36450,36550,250442,2587740.0,70800000.0
2010-09-28,36350,36400,35450,35550,248946,2516940.0,70800000.0
2010-09-29,35700,36050,35200,35700,631228,2527560.0,70800000.0
2010-09-30,35650,35900,34500,35250,473509,2495700.0,70800000.0
2010-10-01,35350,36600,35350,36500,514261,2584200.0,70800000.0
2010-10-04,37000,37950,36800,37400,697762,2647920.0,70800000.0
2010-10-05,37550,38100,37200,37750,450214,2672700.0,70800000.0
2010-10-06,38200,38200,37100,37600,300480,2662080.0,70800000.0
2010-10-07,37350,37800,36650,37000,224989,2619600.0,70800000.0
2010-10-08,37000,37450,36800,37250,245547,2637300.0,70800000.0
2010-10-11,37250,37500,36300,37500,200449,2655000.0,70800000.0
2010-10-12,37200,37700,36800,36950,159889,2616060.0,70800000.0
2010-10-13,37300,37350,35900,37250,566532,2637300.0,70800000.0
2010-10-14,37250,37350,35850,36300,453712,2570040.0,70800000.0
2010-10-15,36200,36200,35500,35650,390836,2524020.0,70800000.0
2010-10-18,35600,35950,35300,35300,123225,2499240.0,70800000.0
2010-10-19,35650,36300,35200,35200,271657,2492160.0,70800000.0
2010-10-20,35850,37450,35800,37150,626095,2630220.0,70800000.0
2010-10-21,37300,37800,36750,37550,384304,2658540.0,70800000.0
2010-10-22,37800,37900,36800,37650,206909,2665620.0,70800000.0
2010-10-25,37500,39100,37500,39000,352916,2761200.0,70800000.0
2010-10-26,38800,39750,38350,39450,376773,2793060.0,70800000.0
2010-10-27,39300,40400,38550,39750,423183,2814300.0,70800000.0
2010-10-28,39400,40400,38950,40000,240395,2832000.0,70800000.0
2010-10-29,39800,40600,39550,39700,321783,2810760.0,70800000.0
2010-11-01,39800,40650,38550,40200,372955,2846160.0,70800000.0
2010-11-02,39650,41000,39650,40600,182187,2874480.0,70800000.0
2010-11-03,41500,44000,41150,42200,605589,2987760.0,70800000.0
2010-11-04,42100,42150,40950,41850,237044,2962980.0,70800000.0
2010-11-05,42400,42500,41500,41700,167389,2952360.0,70800000.0
2010-11-08,41200,41250,40100,40800,263308,2888640.0,70800000.0
2010-11-09,41250,42400,41150,41700,271188,2952360.0,70800000.0
2010-11-10,41250,42100,41250,41700,84586,2952360.0,70800000.0
2010-11-11,42950,43300,41700,42150,372838,2984220.0,70800000.0
2010-11-12,41650,42350,39650,40750,320024,2885100.0,70800000.0
2010-11-15,41050,42600,41000,41450,302557,2934660.0,70800000.0
2010-11-16,42000,42450,37700,40000,426634,2832000.0,70800000.0
2010-11-17,39100,42100,38950,41150,193742,2913420.0,70800000.0
2010-11-18,41400,42000,41150,41650,201353,2948820.0,70800000.0
2010-11-19,41400,41650,40550,41200,146937,2916960.0,70800000.0
2010-11-22,41200,41800,39400,39750,268092,2814300.0,70800000.0
2010-11-23,39550,39750,38100,38800,248323,2747040.0,70800000.0
2010-11-24,37400,39100,37400,38700,157376,2739960.0,70800000.0
2010-11-25,38950,39150,38200,38300,126704,2711640.0,70800000.0
2010-11-26,38350,38700,37600,38200,99165,2704560.0,70800000.0
2010-11-29,37750,38200,36600,38200,201541,2704560.0,70800000.0
2010-11-30,38150,38850,37550,38250,198780,2708100.0,70800000.0
2010-12-01,38800,39450,38050,39150,199026,2771820.0,70800000.0
2010-12-02,39400,39400,38550,38650,155602,2736420.0,70800000.0
2010-12-03,38850,38850,37650,38000,108790,2690400.0,70800000.0
2010-12-06,38000,38300,37300,38250,122084,2708100.0,70800000.0
2010-12-07,37950,38800,37550,38350,117835,2715180.0,70800000.0
2010-12-08,38700,39750,38600,39450,278572,2793060.0,70800000.0
2010-12-09,39700,40600,39050,39800,278675,2817840.0,70800000.0
2010-12-10,39700,40550,39300,40550,175669,2870940.0,70800000.0
2010-12-13,40550,41600,40350,41350,200995,2927580.0,70800000.0
2010-12-14,41900,41900,40300,40450,180656,2863860.0,70800000.0
2010-12-15,40100,41850,39750,41850,185439,2962980.0,70800000.0
2010-12-16,41650,41650,40700,40900,142246,2895720.0,70800000.0
2010-12-17,40900,41800,40050,41700,316255,2952360.0,70800000.0
2010-12-20,41000,42900,40750,42850,324926,3033780.0,70800000.0
2010-12-21,43400,43750,42200,42800,277437,3030240.0,70800000.0
2010-12-22,42350,42550,40550,40950,392560,2899260.0,70800000.0
2010-12-23,41250,41350,40000,40800,422368,2888640.0,70800000.0
2010-12-24,41000,42000,40200,41850,472694,2962980.0,70800000.0
2010-12-27,42250,42950,42100,42300,329778,2994840.0,70800000.0
2010-12-28,42300,42500,41200,41300,225528,2924040.0,70800000.0
2010-12-29,41700,42250,41350,42150,234952,2984220.0,70800000.0
2010-12-30,42450,46650,42350,45000,1020908,3186000.0,70800000.0
2011-01-03,45200,45800,44200,45300,282530,3207240.0,70800000.0
2011-01-04,45200,46150,45100,45600,271654,3228480.0,70800000.0
2011-01-05,46300,46300,44200,45150,260805,3196620.0,70800000.0
2011-01-06,45150,46000,44150,44500,174582,3150600.0,70800000.0
2011-01-07,44500,45150,44250,44950,236216,3182460.0,70800000.0
2011-01-10,44850,46550,44500,45500,489292,3221400.0,70800000.0
2011-01-11,45300,45900,44550,45650,198081,3232020.0,70800000.0
2011-01-12,45650,45700,44500,44650,202791,3161220.0,70800000.0
2011-01-13,45100,46350,44700,45250,330299,3203700.0,70800000.0
2011-01-14,45600,46000,45500,45700,190818,3235560.0,70800000.0
2011-01-17,46150,46250,45100,45400,214866,3214320.0,70800000.0
2011-01-18,45200,45600,44750,45000,229858,3186000.0,70800000.0
2011-01-19,45500,47300,45400,46700,375868,3306360.0,70800000.0
2011-01-20,46950,47750,46350,47350,333717,3352380.0,70800000.0
2011-01-21,47650,47650,46350,46500,212137,3292200.0,70800000.0
2011-01-24,46800,47000,44700,45450,197334,3217860.0,70800000.0
2011-01-25,45950,45950,44700,44850,143178,3175380.0,70800000.0
2011-01-26,45000,45750,44950,45650,112922,3232020.0,70800000.0
2011-01-27,45700,46400,45450,46250,130309,3274500.0,70800000.0
2011-01-28,46400,46400,44700,44850,205514,3175380.0,70800000.0
2011-01-31,44200,45800,43550,45400,351001,3214320.0,70800000.0
2011-02-01,45450,48000,45150,46500,392107,3292200.0,70800000.0
2011-02-07,47800,48200,47100,47400,271395,3355920.0,70800000.0
2011-02-08,48000,48200,47200,47350,146859,3352380.0,70800000.0
2011-02-09,46850,47600,45750,46800,112014,3313440.0,70800000.0
2011-02-10,46600,47300,45300,46400,179362,3285120.0,70800000.0
2011-02-11,46400,47000,44500,45100,210768,3193080.0,70800000.0
2011-02-14,45250,46100,45000,46050,118290,3260340.0,70800000.0
2011-02-15,46100,46700,44700,44950,79434,3182460.0,70800000.0
2011-02-16,44950,45200,42350,42850,318252,3033780.0,70800000.0
2011-02-17,42950,43100,40900,42900,283105,3037320.0,70800000.0
2011-02-18,43500,44150,43000,43550,176480,3083340.0,70800000.0
2011-02-21,43900,44650,43500,44600,116975,3157680.0,70800000.0
2011-02-22,43900,46450,43450,45950,237117,3253260.0,70800000.0
2011-02-23,46100,46200,44750,45950,180327,3253260.0,70800000.0
2011-02-24,45600,46250,45200,45300,113326,3207240.0,70800000.0
2011-02-25,45000,46500,44050,46300,164668,3278040.0,70800000.0
2011-02-28,46000,46200,44750,45800,195062,3242640.0,70800000.0
2011-03-02,44800,47150,44800,46300,191568,3278040.0,70800000.0
2011-03-03,46650,46950,46200,46400,108566,3285120.0,70800000.0
2011-03-04,46900,46900,45850,46400,157907,3285120.0,70800000.0
2011-03-07,46500,47050,45950,46050,92740,3260340.0,70800000.0
2011-03-08,46500,47900,46100,47750,240098,3380700.0,70800000.0
2011-03-09,48150,48400,47350,48100,212886,3405480.0,70800000.0
2011-03-10,47550,48800,47350,47450,200143,3359460.0,70800000.0
2011-03-11,47050,48600,47050,48000,157213,3398400.0,70800000.0
2011-03-14,46550,47000,45050,47000,190618,3327600.0,70800000.0
2011-03-15,47100,47750,44250,47300,283585,3348840.0,70800000.0
2011-03-16,46500,47000,45150,46450,360100,3288660.0,70800000.0
2011-03-17,45000,45550,44600,45000,232066,3186000.0,70800000.0
2011-03-18,45100,45350,44550,45200,223145,3200160.0,70800000.0
2011-03-21,45200,45800,45100,45350,116849,3210780.0,70800000.0
2011-03-22,45550,45850,45050,45350,120001,3210780.0,70800000.0
2011-03-23,45350,46050,44800,46000,120162,3256800.0,70800000.0
2011-03-24,46150,46700,45500,45600,137797,3228480.0,70800000.0
2011-03-25,45800,46150,45050,45350,258383,3210780.0,70800000.0
2011-03-28,45300,45650,44850,45350,181929,3210780.0,70800000.0
2011-03-29,45350,46600,45350,46500,211207,3292200.0,70800000.0
2011-03-30,46400,47500,46100,47100,176744,3334680.0,70800000.0
2011-03-31,47900,50100,47700,50100,483797,3547080.0,70800000.0
2011-04-01,50300,51700,49600,51600,619875,3653280.0,70800000.0
2011-04-04,51000,52400,50500,51200,266155,3624960.0,70800000.0
2011-04-05,51400,51500,49650,50000,243093,3540000.0,70800000.0
2011-04-06,50000,51000,49700,50500,137946,3575400.0,70800000.0
2011-04-07,50500,51500,49350,50700,159975,3589560.0,70800000.0
2011-04-08,50700,51100,49050,49250,219938,3486900.0,70800000.0
2011-04-11,49500,49700,46850,47100,318267,3334680.0,70800000.0
2011-04-12,47400,48150,46850,47200,243064,3341760.0,70800000.0
2011-04-13,47800,49400,47450,49400,228194,3497520.0,70800000.0
2011-04-14,49200,49300,47950,49150,247816,3479820.0,70800000.0
2011-04-15,48800,49400,48250,49400,191958,3497520.0,70800000.0
2011-04-18,49400,49400,47500,47650,283653,3373620.0,70800000.0
2011-04-19,47650,47800,47050,47200,142038,3341760.0,70800000.0
2011-04-20,47550,48300,47550,48300,214179,3419640.0,70800000.0
2011-04-21,48200,48200,46000,46000,440664,3256800.0,70800000.0
2011-04-22,46500,47400,45500,46900,178045,3320520.0,70800000.0
2011-04-25,46950,47600,46500,47250,119927,3345300.0,70800000.0
2011-04-26,47500,49450,47100,49450,346645,3501060.0,70800000.0
2011-04-27,49650,51200,49050,50900,387029,3603720.0,70800000.0
2011-04-28,50900,51000,49150,49900,209070,3532920.0,70800000.0
2011-04-29,50300,51000,49100,51000,227795,3610800.0,70800000.0
2011-05-02,51500,51800,50800,51500,138105,3646200.0,70800000.0
2011-05-03,51400,51700,50200,51500,127635,3646200.0,70800000.0
2011-05-04,51900,52500,50200,50600,123234,3582480.0,70800000.0
2011-05-06,50800,51100,49400,49600,201640,3511680.0,70800000.0
2011-05-09,49700,49800,48100,48600,136316,3440880.0,70800000.0
2011-05-11,48650,50300,48300,50300,234122,3561240.0,70800000.0
2011-05-12,49550,50300,48600,48800,216886,3455040.0,70800000.0
2011-05-13,49350,49700,46000,47850,478877,3387780.0,70800000.0
2011-05-16,47400,49100,47100,47700,166679,3377160.0,70800000.0
2011-05-17,48700,49250,48100,48300,196476,3419640.0,70800000.0
2011-05-18,48700,49000,47650,48200,204997,3412560.0,70800000.0
2011-05-19,48200,48300,45800,45800,202216,3242640.0,70800000.0
2011-05-20,46000,46650,45700,46300,189209,3278040.0,70800000.0
2011-05-23,46100,47600,45750,46000,170189,3256800.0,70800000.0
2011-05-24,46050,47900,46050,47600,176979,3370080.0,70800000.0
2011-05-25,48050,48400,46700,46800,152298,3313440.0,70800000.0
2011-05-26,47350,48500,47100,47550,240869,3366540.0,70800000.0
2011-05-27,48050,49900,48000,49900,320483,3532920.0,70800000.0
2011-05-30,50300,50500,49050,50000,144492,3540000.0,70800000.0
2011-05-31,50100,51400,49200,51300,223289,3632040.0,70800000.0
2011-06-01,50600,51700,50100,51700,324778,3660360.0,70800000.0
2011-06-02,49350,51100,49350,51000,121933,3610800.0,70800000.0
2011-06-03,51300,52000,50200,51100,85580,3617880.0,70800000.0
2011-06-07,50300,52000,50100,52000,202306,3681600.0,70800000.0
2011-06-08,51900,52000,49700,51400,166877,3639120.0,70800000.0
2011-06-09,51400,52000,51000,51400,84498,3639120.0,70800000.0
2011-06-10,51500,52400,50300,51600,205010,3653280.0,70800000.0
2011-06-13,49800,51900,49800,51200,126077,3624960.0,70800000.0
2011-06-14,51000,51800,49700,50000,80457,3540000.0,70800000.0
2011-06-15,50600,50600,49150,50000,120956,3540000.0,70800000.0
2011-06-16,50200,50200,48850,49300,134440,3490440.0,70800000.0
2011-06-17,49400,49950,48200,48200,128889,3412560.0,70800000.0
2011-06-20,48700,50200,48400,49900,138494,3532920.0,70800000.0
2011-06-21,50300,50700,49950,50700,77538,3589560.0,70800000.0
2011-06-22,51300,51400,49700,50500,83500,3575400.0,70800000.0
2011-06-23,50400,53400,49650,52800,156319,3738240.0,70800000.0
2011-06-24,52800,53500,52100,53500,186755,3787800.0,70800000.0
2011-06-27,53000,53600,52400,53600,74839,3794880.0,70800000.0
