삼성전기(009150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-06-05,36550,36700,35600,35750,993163,2670300.0,74693696.0
2003-06-09,35500,37000,35500,36950,1019313,2759932.0,74693696.0
2003-06-10,36950,38250,36650,37800,1434138,2823422.0,74693696.0
2003-06-11,38000,38350,37350,37500,1387922,2801014.0,74693696.0
2003-06-12,37950,37950,37400,37550,1190954,2804748.0,74693696.0
2003-06-13,37900,39700,37450,39250,2412927,2931728.0,74693696.0
2003-06-16,39000,39700,38550,39650,1342660,2961605.0,74693696.0
2003-06-17,40700,41350,40400,40900,2413200,3054972.0,74693696.0
2003-06-18,40900,41500,40400,41000,1692076,3062442.0,74693696.0
2003-06-19,41400,43300,41300,43000,2177607,3211829.0,74693696.0
2003-06-20,42300,43250,42050,42650,1443529,3185686.0,74693696.0
2003-06-23,42500,42650,40250,40250,1521248,3006421.0,74693696.0
2003-06-24,39050,39400,38650,39300,1236276,2935462.0,74693696.0
2003-06-25,39450,40050,39400,39800,1172267,2972809.0,74693696.0
2003-06-26,38800,40700,38800,40000,1049230,2987748.0,74693696.0
2003-06-27,40600,41300,39900,40250,1001669,3006421.0,74693696.0
2003-06-30,39600,39900,39050,39250,639107,2931728.0,74693696.0
2003-07-01,39000,40650,38700,40650,852819,3036299.0,74693696.0
2003-07-02,41400,41600,41000,41250,1129719,3081115.0,74693696.0
2003-07-03,42400,42950,40850,40950,1771071,3058707.0,74693696.0
2003-07-04,41050,42800,41050,42650,1325605,3185686.0,74693696.0
2003-07-07,44100,45300,43300,45300,2117892,3383624.0,74693696.0
2003-07-08,46200,46200,43700,44650,2986941,3335074.0,74693696.0
2003-07-09,44900,44950,43800,44900,995487,3353747.0,74693696.0
2003-07-10,44450,46050,44300,45250,1567985,3379890.0,74693696.0
2003-07-11,44500,45000,43700,45000,999270,3361216.0,74693696.0
2003-07-14,45000,45600,44500,45350,1228322,3387359.0,74693696.0
2003-07-15,45450,45600,43750,43750,1086711,3267849.0,74693696.0
2003-07-16,44500,44550,42300,43250,1101897,3230502.0,74693696.0
2003-07-18,41900,42000,40600,40600,1452657,3032564.0,74693696.0
2003-07-21,40300,41300,39600,39800,981069,2972809.0,74693696.0
2003-07-22,39600,40850,38950,40850,1113387,3051237.0,74693696.0
2003-07-23,41050,41300,40350,40650,684846,3036299.0,74693696.0
2003-07-24,40850,42300,40250,42300,981961,3159543.0,74693696.0
2003-07-25,41550,41700,40650,40800,1058499,3047503.0,74693696.0
2003-07-28,41500,41700,40450,41100,1411377,3069911.0,74693696.0
2003-07-29,40750,41000,40000,40800,1080140,3047503.0,74693696.0
2003-07-30,40500,40800,39900,39900,894339,2980278.0,74693696.0
2003-07-31,39500,40400,39500,39550,613122,2954136.0,74693696.0
2003-08-01,39700,40800,39700,40650,668161,3036299.0,74693696.0
2003-08-04,39600,40250,39600,40000,475281,2987748.0,74693696.0
2003-08-05,40400,41000,40150,40400,459105,3017625.0,74693696.0
2003-08-06,39800,40050,39500,39900,506092,2980278.0,74693696.0
2003-08-07,39800,39900,38850,39450,585178,2946666.0,74693696.0
2003-08-08,39200,39500,38400,38550,729557,2879442.0,74693696.0
2003-08-11,38100,39400,38100,39400,461801,2942932.0,74693696.0
2003-08-12,39400,39600,39000,39250,341791,2931728.0,74693696.0
2003-08-13,39400,39500,38900,39450,556721,2946666.0,74693696.0
2003-08-14,39100,40400,38950,40300,743565,3010156.0,74693696.0
2003-08-18,40650,41350,40400,40500,951517,3025095.0,74693696.0
2003-08-19,41550,43000,41250,43000,2277638,3211829.0,74693696.0
2003-08-20,43300,43500,41550,41650,1077366,3110992.0,74693696.0
2003-08-21,42250,44200,42150,44100,2050000,3293992.0,74693696.0
2003-08-22,44100,44400,43250,44000,1186180,3286523.0,74693696.0
2003-08-25,44000,44000,43250,43600,696433,3256645.0,74693696.0
2003-08-26,43050,43350,42250,42300,745490,3159543.0,74693696.0
2003-08-27,42400,43350,42200,42200,595784,3152074.0,74693696.0
2003-08-28,42500,42800,41100,41600,894418,3107258.0,74693696.0
2003-08-29,41850,42450,41300,42400,630022,3167013.0,74693696.0
2003-09-01,42900,43750,42800,43350,956118,3237972.0,74693696.0
2003-09-02,44000,44200,42900,43550,688355,3252910.0,74693696.0
2003-09-03,44050,44900,43350,44700,1905013,3338808.0,74693696.0
2003-09-04,45000,45850,44900,45050,1795911,3364951.0,74693696.0
2003-09-05,45300,45450,43600,44250,1015199,3305196.0,74693696.0
2003-09-08,43950,45250,43600,44750,667183,3342543.0,74693696.0
2003-09-09,45000,45800,44950,45500,1246861,3398563.0,74693696.0
2003-09-15,45200,45300,43700,43700,800620,3264115.0,74693696.0
2003-09-16,43600,44500,43550,44500,583346,3323869.0,74693696.0
2003-09-17,45000,45150,43200,43250,975410,3230502.0,74693696.0
2003-09-18,42900,43300,42100,42100,775296,3144605.0,74693696.0
2003-09-19,42700,42850,41100,41650,752247,3110992.0,74693696.0
2003-09-22,41050,41300,39750,40000,924423,2987748.0,74693696.0
2003-09-23,39600,40000,38500,39500,868475,2950401.0,74693696.0
2003-09-24,39850,40300,39550,39900,493733,2980278.0,74693696.0
2003-09-25,38800,38900,37500,37950,973470,2834626.0,74693696.0
2003-09-26,36900,37500,36000,36000,1177753,2688973.0,74693696.0
2003-09-29,36400,36450,34650,35300,741409,2636687.0,74693696.0
2003-09-30,35800,36450,35300,35300,712781,2636687.0,74693696.0
2003-10-01,34550,35600,34550,35600,674981,2659096.0,74693696.0
2003-10-02,36300,36300,35700,35750,996743,2670300.0,74693696.0
2003-10-06,36300,36500,35250,35600,896308,2659096.0,74693696.0
2003-10-07,35600,35700,34600,34850,1101296,2603075.0,74693696.0
2003-10-08,35100,35200,33500,33500,1369317,2502239.0,74693696.0
2003-10-09,33300,35900,33300,35800,1700985,2674034.0,74693696.0
2003-10-10,36200,36950,36000,36750,1212890,2744993.0,74693696.0
2003-10-13,36300,37350,35900,36900,859466,2756197.0,74693696.0
2003-10-14,37450,38000,36250,36400,1071151,2718851.0,74693696.0
2003-10-15,36700,37050,35550,35650,854911,2662830.0,74693696.0
2003-10-16,36000,38900,35900,38700,2546505,2890646.0,74693696.0
2003-10-17,39200,40750,39100,39800,2274564,2972809.0,74693696.0
2003-10-20,40600,42150,40400,41950,2133935,3133401.0,74693696.0
2003-10-21,42800,43100,41350,41750,1788880,3118462.0,74693696.0
2003-10-22,42400,42500,40450,41600,924211,3107258.0,74693696.0
2003-10-23,40500,40600,39700,39950,781673,2984013.0,74693696.0
2003-10-24,39700,40300,38350,39100,755074,2920524.0,74693696.0
2003-10-27,39000,39050,37850,38150,873288,2849565.0,74693696.0
2003-10-28,38500,40000,38500,39400,932440,2942932.0,74693696.0
2003-10-29,40200,40500,38600,39000,891709,2913054.0,74693696.0
2003-10-30,39600,41200,39500,41000,1006676,3062442.0,74693696.0
2003-10-31,41400,41400,39600,40100,796976,2995217.0,74693696.0
2003-11-03,39600,40250,39200,39700,642169,2965340.0,74693696.0
2003-11-04,40200,41100,39650,40800,1032695,3047503.0,74693696.0
2003-11-05,40700,41600,40100,41500,971136,3099788.0,74693696.0
2003-11-06,41500,42000,39900,39900,1025086,2980278.0,74693696.0
2003-11-07,40400,41100,39900,40450,648679,3021360.0,74693696.0
2003-11-10,40000,40300,38900,39200,766216,2927993.0,74693696.0
2003-11-11,38550,38900,38000,38500,656844,2875707.0,74693696.0
2003-11-12,38250,39350,38200,38600,440310,2883177.0,74693696.0
2003-11-13,39250,39450,38800,39350,535328,2939197.0,74693696.0
2003-11-14,39000,40200,38900,38900,500317,2905585.0,74693696.0
2003-11-17,38450,38900,38300,38500,360738,2875707.0,74693696.0
2003-11-18,38550,38800,37400,37750,975422,2819687.0,74693696.0
2003-11-19,37000,37200,35500,35700,1016166,2666565.0,74693696.0
2003-11-20,36100,36750,36050,36100,505100,2696442.0,74693696.0
2003-11-21,36000,37500,35700,36450,562977,2722585.0,74693696.0
2003-11-24,36000,36600,33900,34000,1312893,2539586.0,74693696.0
2003-11-25,34500,35400,34450,34900,541745,2606810.0,74693696.0
2003-11-26,35600,36300,35000,36150,555823,2700177.0,74693696.0
2003-11-27,36200,36350,35550,36100,372765,2696442.0,74693696.0
2003-11-28,35850,37000,35850,36550,423435,2730055.0,74693696.0
2003-12-01,36200,37300,36150,36850,421717,2752463.0,74693696.0
2003-12-02,37300,37350,36350,36350,425067,2715116.0,74693696.0
2003-12-03,35900,37000,35850,36300,601020,2711381.0,74693696.0
2003-12-04,36300,36850,35900,36800,425640,2748728.0,74693696.0
2003-12-05,36700,36800,35500,35500,691202,2651626.0,74693696.0
2003-12-08,35000,36150,35000,35500,364838,2651626.0,74693696.0
2003-12-09,35850,36350,35800,36000,294040,2688973.0,74693696.0
2003-12-10,35500,37400,35400,37250,660306,2782340.0,74693696.0
2003-12-11,37400,37600,36800,36800,764968,2748728.0,74693696.0
2003-12-12,37500,39300,37200,38900,1381050,2905585.0,74693696.0
2003-12-15,39700,40000,38500,39100,743682,2920524.0,74693696.0
2003-12-16,38300,38900,38050,38400,455900,2868238.0,74693696.0
2003-12-17,38500,39100,38300,39050,666823,2916789.0,74693696.0
2003-12-18,38850,39000,37550,38000,1151698,2838360.0,74693696.0
2003-12-19,38850,39800,38500,39100,1281306,2920524.0,74693696.0
2003-12-22,39500,39500,38250,38900,505200,2905585.0,74693696.0
2003-12-23,38700,39150,38150,38150,372579,2849565.0,74693696.0
2003-12-24,38150,38500,37600,37600,294212,2808483.0,74693696.0
2003-12-26,37100,37650,37100,37200,288708,2778605.0,74693696.0
2003-12-29,37200,38450,37200,38450,286483,2871973.0,74693696.0
2003-12-30,39000,39550,38450,39450,694072,2946666.0,74693696.0
2004-01-02,39450,40200,39200,39700,494992,2965340.0,74693696.0
2004-01-05,39250,40000,39250,39400,395749,2942932.0,74693696.0
2004-01-06,39850,41150,39500,41100,1483962,3069911.0,74693696.0
2004-01-07,41500,41950,41250,41700,1131425,3114727.0,74693696.0
2004-01-08,42100,43550,42100,42250,2077635,3155809.0,74693696.0
2004-01-09,43000,43750,42150,42850,1616105,3200625.0,74693696.0
2004-01-12,42350,44100,42300,44000,1338269,3286523.0,74693696.0
2004-01-13,44400,44400,43150,43300,675464,3234237.0,74693696.0
2004-01-14,43000,45000,43000,45000,1392923,3361216.0,74693696.0
2004-01-15,45300,45600,44300,44750,1066482,3342543.0,74693696.0
2004-01-16,45500,45600,42300,42450,1827249,3170747.0,74693696.0
2004-01-19,43150,45000,42800,44900,1425336,3353747.0,74693696.0
2004-01-20,45500,47100,45100,47000,1682787,3510604.0,74693696.0
2004-01-26,47000,47100,43950,44600,1945630,3331339.0,74693696.0
2004-01-27,45600,46500,43600,44750,1708889,3342543.0,74693696.0
2004-01-28,44500,46100,43900,44750,1496194,3342543.0,74693696.0
2004-01-29,43750,44150,42800,43250,1157903,3230502.0,74693696.0
2004-01-30,42900,43900,42850,43800,648336,3271584.0,74693696.0
2004-02-02,43300,44150,43300,43650,517111,3260380.0,74693696.0
2004-02-03,43500,43700,41250,41500,1095552,3099788.0,74693696.0
2004-02-04,41100,41700,40650,41300,730875,3084850.0,74693696.0
2004-02-05,40800,41300,40700,40900,1106564,3054972.0,74693696.0
2004-02-06,41050,42100,41000,42000,1195940,3137135.0,74693696.0
2004-02-09,42500,42700,41650,42100,925790,3144605.0,74693696.0
2004-02-10,42350,42750,41900,42400,1145838,3167013.0,74693696.0
2004-02-11,42700,43950,42700,43300,1623499,3234237.0,74693696.0
2004-02-12,43700,43900,42650,43400,1050889,3241706.0,74693696.0
2004-02-13,42700,42950,42050,42500,650580,3174482.0,74693696.0
2004-02-16,42000,42250,41850,41850,377790,3125931.0,74693696.0
2004-02-17,41850,43500,41850,43500,593588,3249176.0,74693696.0
2004-02-18,44100,45500,44100,45100,1846341,3368686.0,74693696.0
2004-02-19,45000,45150,44200,45000,646900,3361216.0,74693696.0
2004-02-20,44500,45150,44150,44600,336060,3331339.0,74693696.0
2004-02-23,44300,44450,43300,44300,483210,3308931.0,74693696.0
2004-02-24,43550,43700,42400,42600,689770,3181951.0,74693696.0
2004-02-25,42350,42850,42000,42500,555243,3174482.0,74693696.0
2004-02-26,43000,43200,42350,43000,374561,3211829.0,74693696.0
2004-02-27,42400,43900,42300,43900,510979,3279053.0,74693696.0
2004-03-02,44200,44500,43600,44350,705526,3312665.0,74693696.0
2004-03-03,43950,43950,43400,43450,484539,3245441.0,74693696.0
2004-03-04,43500,43650,42850,43600,935910,3256645.0,74693696.0
2004-03-05,43850,44500,43500,44200,1170190,3301461.0,74693696.0
2004-03-08,44100,44700,43500,43900,846770,3279053.0,74693696.0
2004-03-09,43400,43600,42950,43500,535583,3249176.0,74693696.0
2004-03-10,43100,43700,42750,42800,669710,3196890.0,74693696.0
2004-03-11,42150,43750,42150,43650,911697,3260380.0,74693696.0
2004-03-12,43350,43650,40000,42800,1234999,3196890.0,74693696.0
2004-03-15,43050,43250,42200,42300,549067,3159543.0,74693696.0
2004-03-16,41700,41800,40850,41400,753486,3092319.0,74693696.0
2004-03-17,41550,43000,41550,42900,577748,3204360.0,74693696.0
2004-03-18,43200,43300,42450,42700,375094,3189421.0,74693696.0
2004-03-19,42500,42750,41900,42750,515429,3193156.0,74693696.0
2004-03-22,42800,44050,42750,42800,930850,3196890.0,74693696.0
2004-03-23,42750,44000,42700,44000,925111,3286523.0,74693696.0
2004-03-24,44200,44400,43650,43700,525047,3264115.0,74693696.0
2004-03-25,43600,44900,43600,44200,1263284,3301461.0,74693696.0
2004-03-26,45200,45750,44550,45000,1246828,3361216.0,74693696.0
2004-03-29,45700,46600,45700,46200,1339598,3450849.0,74693696.0
2004-03-30,46650,46700,45950,46500,959238,3473257.0,74693696.0
2004-03-31,46750,46850,45700,46500,909185,3473257.0,74693696.0
2004-04-01,46500,48100,46500,47950,1335527,3581563.0,74693696.0
2004-04-02,48100,48800,47550,47900,1205606,3577828.0,74693696.0
2004-04-06,48800,50200,48300,50000,2028095,3734685.0,74693696.0
2004-04-07,49700,50000,49200,49300,902255,3682399.0,74693696.0
2004-04-08,49300,50400,49300,49800,1046893,3719746.0,74693696.0
2004-04-09,49400,49500,48300,48350,794799,3611440.0,74693696.0
2004-04-12,48500,49050,48150,48250,993936,3603971.0,74693696.0
2004-04-13,48450,49350,48450,49050,1064914,3663726.0,74693696.0
2004-04-14,48450,48500,47250,48000,1159120,3585297.0,74693696.0
2004-04-16,47900,48750,47500,48300,993870,3607706.0,74693696.0
2004-04-19,48100,48900,47900,48700,543414,3637583.0,74693696.0
2004-04-20,49000,49250,48100,48900,811023,3652522.0,74693696.0
2004-04-21,48200,49000,48150,48400,686410,3615175.0,74693696.0
2004-04-22,48500,48600,46850,47000,1192076,3510604.0,74693696.0
2004-04-23,47700,48150,47550,47800,806496,3570359.0,74693696.0
2004-04-26,47850,48000,46250,46350,803901,3462053.0,74693696.0
2004-04-27,46050,47150,46050,47150,525062,3521808.0,74693696.0
2004-04-28,47150,47300,45900,46050,787593,3439645.0,74693696.0
2004-04-29,45200,45500,44150,45000,1088148,3361216.0,74693696.0
2004-04-30,44300,44950,43400,44200,770327,3301461.0,74693696.0
2004-05-03,43700,44100,43200,43300,548778,3234237.0,74693696.0
2004-05-04,43600,44200,43500,43500,548799,3249176.0,74693696.0
2004-05-06,43300,43300,40350,40400,872528,3017625.0,74693696.0
2004-05-07,40650,40850,38950,40300,1062095,3010156.0,74693696.0
2004-05-10,39600,39950,36400,37500,1047407,2801014.0,74693696.0
2004-05-11,37200,38600,37200,37950,900536,2834626.0,74693696.0
2004-05-12,38500,39400,38400,39150,803749,2924258.0,74693696.0
2004-05-13,38400,38800,37300,37350,803336,2789810.0,74693696.0
2004-05-14,37800,38150,35450,35800,954680,2674034.0,74693696.0
2004-05-17,35700,36250,33700,33900,894733,2532116.0,74693696.0
2004-05-18,33400,35100,33200,35100,994487,2621749.0,74693696.0
2004-05-19,35500,37700,35450,37350,1033600,2789810.0,74693696.0
2004-05-20,36400,37500,36100,36800,867977,2748728.0,74693696.0
2004-05-21,37300,37750,36850,37700,534726,2815952.0,74693696.0
2004-05-24,38150,38450,37300,37550,654232,2804748.0,74693696.0
2004-05-25,36900,37000,35700,36200,557275,2703912.0,74693696.0
2004-05-27,37300,37350,36100,36300,686112,2711381.0,74693696.0
2004-05-28,36900,37200,35850,36500,915339,2726320.0,74693696.0
2004-05-31,36400,37200,36300,36800,715012,2748728.0,74693696.0
2004-06-01,36800,38750,36800,38400,1192901,2868238.0,74693696.0
2004-06-02,38350,38550,37600,38300,699394,2860769.0,74693696.0
2004-06-03,38700,38800,36100,36150,923261,2700177.0,74693696.0
2004-06-04,36100,36400,34750,35250,1535143,2632953.0,74693696.0
2004-06-07,35700,36300,35650,36200,684293,2703912.0,74693696.0
2004-06-08,36750,37150,36250,36350,719042,2715116.0,74693696.0
2004-06-09,36500,36800,36150,36150,795367,2700177.0,74693696.0
2004-06-10,35600,36450,35250,35900,834975,2681504.0,74693696.0
2004-06-11,35700,35900,34250,34350,873233,2565728.0,74693696.0
2004-06-14,33700,34800,32900,32900,671646,2457423.0,74693696.0
2004-06-15,32850,33200,31500,32350,1334195,2416341.0,74693696.0
2004-06-16,32200,33150,32050,32100,854960,2397668.0,74693696.0
2004-06-17,32100,32650,31850,32650,505942,2438749.0,74693696.0
2004-06-18,32200,32500,31500,31600,524593,2360321.0,74693696.0
2004-06-21,32000,32400,31550,31600,603079,2360321.0,74693696.0
2004-06-22,31400,31850,30900,31050,596653,2319239.0,74693696.0
2004-06-23,31300,32100,31050,31400,640370,2345382.0,74693696.0
2004-06-24,32000,32200,31650,32150,790309,2401402.0,74693696.0
2004-06-25,32000,32750,31850,32500,1188107,2427545.0,74693696.0
2004-06-28,32600,32850,32250,32450,507949,2423810.0,74693696.0
2004-06-29,32300,32450,31650,32450,511113,2423810.0,74693696.0
2004-06-30,32650,33050,32350,32750,666602,2446219.0,74693696.0
2004-07-01,33150,33400,32150,32150,616489,2401402.0,74693696.0
2004-07-02,31500,31600,31250,31300,498982,2337913.0,74693696.0
2004-07-05,31050,31600,30950,31600,298945,2360321.0,74693696.0
2004-07-06,31150,31700,31100,31100,500137,2322974.0,74693696.0
2004-07-07,30300,31100,29900,30800,838730,2300566.0,74693696.0
2004-07-08,30700,31150,30250,30250,614231,2259484.0,74693696.0
2004-07-09,30300,30950,30200,30650,360535,2289362.0,74693696.0
2004-07-12,30950,31300,30650,30900,372989,2308035.0,74693696.0
2004-07-13,31450,31600,30900,31450,358015,2349117.0,74693696.0
2004-07-14,31300,31300,30400,30600,457953,2285627.0,74693696.0
2004-07-15,30550,30800,30050,30400,354381,2270688.0,74693696.0
2004-07-16,30300,30900,30000,30800,438401,2300566.0,74693696.0
2004-07-19,30350,31000,30300,31000,216795,2315505.0,74693696.0
2004-07-20,30400,30650,30100,30100,358973,2248280.0,74693696.0
2004-07-21,30700,31000,30550,31000,483606,2315505.0,74693696.0
2004-07-22,30300,31300,30200,30800,438971,2300566.0,74693696.0
2004-07-23,30850,31000,30300,30400,416010,2270688.0,74693696.0
2004-07-26,30000,30200,29650,29800,392135,2225872.0,74693696.0
2004-07-27,29800,30000,29100,29400,453023,2195995.0,74693696.0
2004-07-28,29800,29850,29200,29200,400095,2181056.0,74693696.0
2004-07-29,29000,29350,28550,28550,427949,2132505.0,74693696.0
2004-07-30,28750,28950,28150,28150,488135,2102628.0,74693696.0
2004-08-02,28100,28350,26750,26750,763012,1998056.0,74693696.0
2004-08-03,26950,27250,26700,26700,439076,1994322.0,74693696.0
2004-08-04,26300,27200,26150,26650,729760,1990587.0,74693696.0
2004-08-05,26750,27950,26700,27950,641168,2087689.0,74693696.0
2004-08-06,27200,27850,27200,27450,438600,2050342.0,74693696.0
2004-08-09,27050,27700,26850,27700,267021,2069015.0,74693696.0
2004-08-10,27400,28300,27400,28300,393730,2113832.0,74693696.0
2004-08-11,28500,28700,28150,28300,388320,2113832.0,74693696.0
2004-08-12,28450,28500,27750,28000,672580,2091423.0,74693696.0
2004-08-13,27850,28750,27600,28600,500913,2136240.0,74693696.0
2004-08-16,28400,28450,27800,28250,444511,2110097.0,74693696.0
2004-08-17,28650,28750,27850,27950,420360,2087689.0,74693696.0
2004-08-18,27950,28250,27800,27900,314941,2083954.0,74693696.0
2004-08-19,28500,29750,28500,29500,1318112,2203464.0,74693696.0
2004-08-20,29450,30350,29050,30300,797418,2263219.0,74693696.0
2004-08-23,30900,31700,30750,31250,1283891,2334178.0,74693696.0
2004-08-24,31300,31400,30700,31350,534567,2341647.0,74693696.0
2004-08-25,31350,31350,30800,31250,503275,2334178.0,74693696.0
2004-08-26,31500,31750,31000,31400,567913,2345382.0,74693696.0
2004-08-27,31600,32450,31500,32350,934243,2416341.0,74693696.0
2004-08-30,32550,32600,30800,31050,633787,2319239.0,74693696.0
2004-08-31,31200,31350,30100,30500,662447,2278158.0,74693696.0
2004-09-01,30700,31800,30500,31800,540040,2375260.0,74693696.0
2004-09-02,31600,32000,31100,32000,494330,2390198.0,74693696.0
2004-09-03,32000,32200,31150,31300,359579,2337913.0,74693696.0
2004-09-06,31300,31550,30600,30750,678333,2296831.0,74693696.0
2004-09-07,30750,30900,30350,30700,523227,2293096.0,74693696.0
2004-09-08,30700,31550,30500,30700,600968,2293096.0,74693696.0
2004-09-09,30600,31200,30550,31000,613066,2315505.0,74693696.0
2004-09-10,31050,32100,30750,31950,971444,2386464.0,74693696.0
2004-09-13,32250,32400,31700,31950,819773,2386464.0,74693696.0
2004-09-14,32400,32400,30850,31100,928765,2322974.0,74693696.0
2004-09-15,31000,31150,30650,30700,370640,2293096.0,74693696.0
2004-09-16,30400,31050,30350,30500,583464,2278158.0,74693696.0
2004-09-17,30600,30950,30450,30700,329530,2293096.0,74693696.0
2004-09-20,30700,31200,30700,30800,370567,2300566.0,74693696.0
2004-09-21,30850,31000,30550,30600,348953,2285627.0,74693696.0
2004-09-22,30850,30900,29400,29400,788032,2195995.0,74693696.0
2004-09-23,29400,29600,28600,28900,724636,2158648.0,74693696.0
2004-09-24,28650,29200,28400,28800,472781,2151178.0,74693696.0
2004-09-30,28800,29500,28800,29500,312940,2203464.0,74693696.0
2004-10-01,29050,29600,29050,29550,278754,2207199.0,74693696.0
2004-10-04,30100,30500,29900,30500,827636,2278158.0,74693696.0
2004-10-05,30750,30800,30150,30350,392142,2266954.0,74693696.0
2004-10-06,29950,30200,29450,29750,971144,2222137.0,74693696.0
2004-10-07,29750,29950,29400,29450,467183,2199729.0,74693696.0
2004-10-08,29000,29700,29000,29250,494563,2184791.0,74693696.0
2004-10-11,29050,29150,28900,29000,445191,2166117.0,74693696.0
2004-10-12,29000,29200,28350,28350,797410,2117566.0,74693696.0
2004-10-13,28350,28550,27700,27800,1035555,2076485.0,74693696.0
2004-10-14,27800,28200,27600,28000,590558,2091423.0,74693696.0
2004-10-15,27800,28100,27500,27500,549431,2054077.0,74693696.0
2004-10-18,27150,28450,27150,27700,587211,2069015.0,74693696.0
2004-10-19,27750,28000,26550,26650,1147294,1990587.0,74693696.0
2004-10-20,26500,27000,26450,26650,466252,1990587.0,74693696.0
2004-10-21,26650,26700,24850,25350,1107179,1893485.0,74693696.0
2004-10-22,25250,25750,25250,25400,422590,1897220.0,74693696.0
2004-10-25,25000,25100,24300,24400,483471,1822526.0,74693696.0
2004-10-26,24400,25250,24400,25050,334775,1871077.0,74693696.0
2004-10-27,25150,25350,24350,24400,326126,1822526.0,74693696.0
2004-10-28,24900,25000,23950,24450,607084,1826261.0,74693696.0
2004-10-29,24000,24200,23600,24000,856482,1792649.0,74693696.0
2004-11-01,24050,24650,24000,24350,579685,1818791.0,74693696.0
2004-11-02,24400,26100,24400,26100,813936,1949505.0,74693696.0
2004-11-03,26300,26300,25550,26200,600582,1956975.0,74693696.0
2004-11-04,26200,26200,25800,25900,260687,1934567.0,74693696.0
2004-11-05,26200,27000,26200,26700,593856,1994322.0,74693696.0
2004-11-08,26800,26900,25600,25650,495886,1915893.0,74693696.0
2004-11-09,25700,26300,25500,26000,336340,1942036.0,74693696.0
2004-11-10,25700,26100,25400,26000,468781,1942036.0,74693696.0
2004-11-11,25700,25850,25400,25500,577042,1904689.0,74693696.0
2004-11-12,25900,26750,25800,26400,779633,1971914.0,74693696.0
2004-11-15,26800,27000,26500,26500,574611,1979383.0,74693696.0
2004-11-16,26300,26600,26100,26150,327681,1953240.0,74693696.0
2004-11-17,26300,26900,26300,26900,739699,2009260.0,74693696.0
2004-11-18,26650,27600,26550,26800,717145,2001791.0,74693696.0
2004-11-19,27000,27250,26850,27250,523847,2035403.0,74693696.0
2004-11-22,26900,26950,26400,26650,337928,1990587.0,74693696.0
2004-11-23,26950,26950,26250,26500,305071,1979383.0,74693696.0
2004-11-24,26500,26700,26150,26450,258400,1975648.0,74693696.0
2004-11-25,26550,26700,26250,26250,229922,1960710.0,74693696.0
2004-11-26,26200,26600,25600,25600,361125,1912159.0,74693696.0
2004-11-29,25300,25750,25300,25500,200348,1904689.0,74693696.0
2004-11-30,25600,27300,25350,27300,345901,2039138.0,74693696.0
2004-12-01,26500,26600,25950,26200,452517,1956975.0,74693696.0
2004-12-02,26450,26650,25800,25800,481902,1927097.0,74693696.0
2004-12-03,26000,26300,25600,26200,292980,1956975.0,74693696.0
2004-12-06,26150,26450,25850,26200,195370,1956975.0,74693696.0
2004-12-07,25850,26350,25700,25700,324866,1919628.0,74693696.0
2004-12-08,25450,25800,25450,25600,188536,1912159.0,74693696.0
2004-12-09,25600,25750,25150,25300,468290,1889751.0,74693696.0
2004-12-10,25200,25450,24700,24800,385719,1852404.0,74693696.0
2004-12-13,24850,25100,24850,24850,151720,1856138.0,74693696.0
2004-12-14,24900,25250,24650,24850,274698,1856138.0,74693696.0
2004-12-15,24900,25500,24900,25250,263546,1886016.0,74693696.0
2004-12-16,25300,25550,25250,25400,343038,1897220.0,74693696.0
2004-12-17,25400,25450,25000,25000,385830,1867342.0,74693696.0
2004-12-20,25050,25200,24800,25150,307560,1878546.0,74693696.0
2004-12-21,25150,25450,25050,25050,280432,1871077.0,74693696.0
2004-12-22,25200,26050,25050,25950,682392,1938301.0,74693696.0
2004-12-23,26200,26550,25600,25600,831382,1912159.0,74693696.0
2004-12-24,25750,26200,25700,26050,301470,1945771.0,74693696.0
2004-12-27,26050,26550,26000,26000,331958,1942036.0,74693696.0
2004-12-28,25850,26000,25400,25400,339842,1897220.0,74693696.0
2004-12-29,25400,25900,25400,25500,323647,1904689.0,74693696.0
2004-12-30,25700,26600,25700,26000,807990,1942036.0,74693696.0
2005-01-03,26350,26400,26100,26150,376732,1953240.0,74693696.0
2005-01-04,26150,26600,26050,26350,443546,1968179.0,74693696.0
2005-01-05,26050,26500,25900,26500,473722,1979383.0,74693696.0
2005-01-06,26500,27300,26400,26900,846822,2009260.0,74693696.0
2005-01-07,26800,26950,26450,26600,508078,1986852.0,74693696.0
2005-01-10,26600,27250,26550,27250,489898,2035403.0,74693696.0
2005-01-11,27350,27500,26850,27050,521783,2020464.0,74693696.0
2005-01-12,27350,27350,26750,26800,341171,2001791.0,74693696.0
2005-01-13,26800,27000,26700,26950,232141,2012995.0,74693696.0
2005-01-14,26650,27150,26550,27000,612495,2016730.0,74693696.0
2005-01-17,27500,27550,26750,26800,1337179,2001791.0,74693696.0
2005-01-18,26850,27400,26800,27050,690930,2020464.0,74693696.0
2005-01-19,27250,27300,26850,26900,532606,2009260.0,74693696.0
2005-01-20,26600,27950,26600,27700,1186594,2069015.0,74693696.0
2005-01-21,27700,28000,26900,27150,1109563,2027934.0,74693696.0
2005-01-24,26900,27000,26500,26600,841755,1986852.0,74693696.0
2005-01-25,26250,26450,25550,25650,1107413,1915893.0,74693696.0
