동일고무벨트(163560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-26,7565,7643,7555,7624,5995,98845.0,12640000.0
2018-03-27,7653,7672,7585,7644,5715,99098.0,12640000.0
2018-03-28,7692,7692,7594,7634,4696,98971.0,12640000.0
2018-03-29,7614,7682,7585,7653,2645,99224.0,12640000.0
2018-03-30,7604,7663,7604,7644,4068,99098.0,12640000.0
2018-04-02,7702,7702,7604,7644,9638,99098.0,12640000.0
2018-04-03,7643,7653,7575,7653,9978,99224.0,12640000.0
2018-04-04,7653,7653,7555,7614,10938,98718.0,12640000.0
2018-04-05,7643,7643,7565,7624,5786,98845.0,12640000.0
2018-04-06,7604,7604,7477,7507,11837,97328.0,12640000.0
2018-04-09,7468,7516,7399,7400,10053,95938.0,12640000.0
2018-04-10,7399,7438,7390,7400,2786,95938.0,12640000.0
2018-04-11,7458,7487,7409,7449,1669,96570.0,12640000.0
2018-04-12,7526,7526,7438,7517,4754,97454.0,12640000.0
2018-04-13,7516,7536,7468,7527,5569,97581.0,12640000.0
2018-04-16,7575,7575,7409,7497,4923,97202.0,12640000.0
2018-04-17,7497,7575,7487,7536,4723,97707.0,12640000.0
2018-04-18,7536,7536,7438,7497,14807,99970.0,13000000.0
2018-04-19,7487,7585,7448,7575,13808,101010.0,13000000.0
2018-04-20,7575,7643,7536,7595,7679,101270.0,13000000.0
2018-04-23,7653,8004,7633,7995,59257,106600.0,13000000.0
2018-04-24,7994,7994,7887,7936,13926,105820.0,13000000.0
2018-04-25,7994,7994,7799,7848,15325,104650.0,13000000.0
2018-04-26,7848,7848,7731,7848,11822,104650.0,13000000.0
2018-04-27,7897,7897,7692,7878,6482,105040.0,13000000.0
2018-04-30,7858,8638,7828,8063,87547,107510.0,13000000.0
2018-05-02,8170,8316,8072,8268,36934,110240.0,13000000.0
2018-05-03,8267,8326,8092,8238,17919,109850.0,13000000.0
2018-05-04,8053,8209,8014,8102,14174,108030.0,13000000.0
2018-05-08,8101,8131,7984,7985,7930,106470.0,13000000.0
2018-05-09,8140,8140,7760,7800,18955,104000.0,13000000.0
2018-05-10,7906,7926,7809,7897,13793,105300.0,13000000.0
2018-05-11,7945,7965,7819,7965,5849,106210.0,13000000.0
2018-05-14,7965,8238,7858,8238,22875,109850.0,13000000.0
2018-05-15,8238,8238,7848,7965,29344,106210.0,13000000.0
2018-05-16,8014,8014,7672,7936,38255,105820.0,13000000.0
2018-05-17,7848,7984,7702,7800,17905,104000.0,13000000.0
2018-05-18,7799,7906,7692,7897,14361,105300.0,13000000.0
2018-05-21,7897,7897,7653,7741,14513,103220.0,13000000.0
2018-05-23,7731,7838,7692,7761,7551,103480.0,13000000.0
2018-05-24,7799,7799,7663,7761,6360,103480.0,13000000.0
2018-05-25,7760,7760,7546,7722,13943,102960.0,13000000.0
2018-05-28,7721,7887,7672,7848,10154,104650.0,13000000.0
2018-05-29,7926,7926,7614,7741,6856,103220.0,13000000.0
2018-05-30,7741,7741,7633,7722,6121,102960.0,13000000.0
2018-05-31,7799,7799,7692,7692,2987,102570.0,13000000.0
2018-06-01,7604,7731,7604,7702,6839,102700.0,13000000.0
2018-06-04,7702,7819,7663,7780,15293,103740.0,13000000.0
2018-06-05,7828,7828,7624,7624,9528,101660.0,13000000.0
2018-06-07,7770,7809,7663,7809,15913,104130.0,13000000.0
2018-06-08,7819,7819,7692,7712,5038,102830.0,13000000.0
2018-06-11,7682,7711,7643,7653,6016,102050.0,13000000.0
2018-06-12,7653,7789,7643,7653,5797,102050.0,13000000.0
2018-06-14,7663,7663,7468,7556,8362,100750.0,13000000.0
2018-06-15,7614,7614,7448,7556,2829,100750.0,13000000.0
2018-06-18,7555,7750,7370,7410,10076,98800.0,13000000.0
2018-06-19,7341,7409,7224,7312,15893,97500.0,13000000.0
2018-06-20,7507,7507,7243,7351,5735,98020.0,13000000.0
2018-06-21,7390,7419,7165,7361,5036,98150.0,13000000.0
2018-06-22,7341,7341,7078,7185,6518,95810.0,13000000.0
2018-06-25,7224,7234,7097,7107,9054,94770.0,13000000.0
2018-06-26,7117,7438,6970,7244,8773,96590.0,13000000.0
2018-06-27,7214,7312,7175,7234,2350,96460.0,13000000.0
2018-06-28,7214,7214,7058,7059,5554,94120.0,13000000.0
2018-06-29,7214,7214,7058,7156,1168,95420.0,13000000.0
2018-07-02,7156,7156,6814,6854,7967,91390.0,13000000.0
2018-07-03,6853,6941,6795,6922,8836,92300.0,13000000.0
2018-07-04,6941,6941,6766,6873,4965,91650.0,13000000.0
2018-07-05,6922,6922,6805,6834,3462,91130.0,13000000.0
2018-07-06,6931,6931,6814,6912,2009,92170.0,13000000.0
2018-07-09,6931,6931,6756,6912,1717,92170.0,13000000.0
2018-07-10,6912,6912,6824,6903,2022,92040.0,13000000.0
2018-07-11,6902,7068,6795,7039,2955,93860.0,13000000.0
2018-07-12,7029,7165,6892,6990,5331,93210.0,13000000.0
2018-07-13,6980,6980,6873,6912,8153,92170.0,13000000.0
2018-07-16,6980,6980,6863,6864,3347,91520.0,13000000.0
2018-07-17,6980,7009,6795,6844,4587,91260.0,13000000.0
2018-07-18,6931,6931,6775,6795,3466,90610.0,13000000.0
2018-07-19,6873,6902,6571,6776,23959,90350.0,13000000.0
2018-07-20,6639,6717,6629,6678,6305,89050.0,13000000.0
2018-07-23,6717,6717,6463,6464,17425,86190.0,13000000.0
2018-07-24,6454,6580,6434,6444,6962,85930.0,13000000.0
2018-07-25,6541,6541,6327,6435,10141,85800.0,13000000.0
2018-07-26,6454,6649,6385,6532,5412,87100.0,13000000.0
2018-07-27,6571,6658,6463,6659,2264,88790.0,13000000.0
2018-07-30,6717,6717,6541,6542,3388,87230.0,13000000.0
2018-07-31,6668,6697,6541,6678,3750,89050.0,13000000.0
2018-08-01,6707,6707,6668,6688,2110,89180.0,13000000.0
2018-08-02,6717,6717,6551,6571,7758,87620.0,13000000.0
2018-08-03,6658,6658,6551,6639,1208,88530.0,13000000.0
2018-08-06,6727,6727,6639,6688,1534,89180.0,13000000.0
2018-08-07,6775,6775,6629,6639,1536,88530.0,13000000.0
2018-08-08,6785,6873,6610,6678,9882,89050.0,13000000.0
2018-08-09,6746,6766,6639,6688,2003,89180.0,13000000.0
2018-08-10,6590,6727,6590,6698,2536,89310.0,13000000.0
2018-08-13,6727,6727,6434,6571,6656,87620.0,13000000.0
2018-08-14,6571,6600,6522,6591,2815,87880.0,13000000.0
2018-08-16,6610,6697,6580,6698,10266,89310.0,13000000.0
2018-08-17,6717,6863,6697,6698,16591,89310.0,13000000.0
2018-08-20,6707,6853,6707,6844,11946,91260.0,13000000.0
2018-08-21,6824,6863,6775,6844,5079,91260.0,13000000.0
2018-08-22,6824,6863,6814,6854,1538,91390.0,13000000.0
2018-08-23,6824,6863,6824,6854,1692,91390.0,13000000.0
2018-08-24,6824,6990,6805,6961,18080,92820.0,13000000.0
2018-08-27,6922,6980,6873,6971,5040,92950.0,13000000.0
2018-08-28,6980,6980,6883,6932,6210,92430.0,13000000.0
2018-08-29,6990,6990,6883,6932,9768,92430.0,13000000.0
2018-08-30,7000,7058,6912,7039,4168,93860.0,13000000.0
2018-08-31,7029,7302,7009,7166,38184,95550.0,13000000.0
2018-09-03,7165,7302,7019,7068,13164,94250.0,13000000.0
2018-09-04,7068,7204,7048,7098,6166,94640.0,13000000.0
2018-09-05,7204,7263,7185,7195,10787,95940.0,13000000.0
2018-09-06,7282,7282,7156,7244,5597,96590.0,13000000.0
2018-09-07,7292,7302,7136,7185,4064,95810.0,13000000.0
2018-09-10,7292,7292,7019,7020,3594,93600.0,13000000.0
2018-09-11,7117,7224,6970,7156,877,95420.0,13000000.0
2018-09-12,7156,7165,7019,7127,1584,95030.0,13000000.0
2018-09-13,7156,7165,6727,6961,12337,92820.0,13000000.0
2018-09-14,6980,7048,6922,6971,3135,92950.0,13000000.0
2018-09-17,7048,7078,6951,6951,4486,92690.0,13000000.0
2018-09-18,6824,7000,6824,6951,3911,92690.0,13000000.0
2018-09-19,7000,7029,6863,6922,3504,92300.0,13000000.0
2018-09-20,6873,7009,6824,6873,2111,91650.0,13000000.0
2018-09-21,6990,6990,6814,6942,1920,92560.0,13000000.0
2018-09-27,6980,6980,6834,6971,1922,92950.0,13000000.0
2018-09-28,6873,7000,6863,6942,5169,92560.0,13000000.0
2018-10-01,7000,7000,6892,6893,2092,91910.0,13000000.0
2018-10-02,6990,6990,6756,6912,1648,92170.0,13000000.0
2018-10-04,6951,6990,6805,6844,4329,91260.0,13000000.0
2018-10-05,6951,6951,6766,6805,5835,90740.0,13000000.0
2018-10-08,6727,6863,6727,6844,1614,91260.0,13000000.0
2018-10-10,6863,6863,6629,6630,5273,88400.0,13000000.0
2018-10-11,6288,6668,6171,6259,29206,83460.0,13000000.0
2018-10-12,6171,6405,6171,6405,3888,85410.0,13000000.0
2018-10-15,6249,6717,6249,6659,2562,88790.0,13000000.0
2018-10-16,6473,6707,6463,6659,1625,88790.0,13000000.0
2018-10-17,6658,6697,6629,6630,1441,88400.0,13000000.0
2018-10-18,6727,6727,6434,6581,854,87750.0,13000000.0
2018-10-19,6444,6580,6434,6561,3953,87490.0,13000000.0
2018-10-22,6493,6629,6434,6542,5037,87230.0,13000000.0
2018-10-23,6551,6649,6327,6347,4868,84630.0,13000000.0
2018-10-24,6385,6483,6220,6435,4664,85800.0,13000000.0
2018-10-25,6288,6473,6239,6327,3878,84370.0,13000000.0
2018-10-26,6405,6473,6074,6327,8687,84370.0,13000000.0
2018-10-29,6083,6395,5869,5869,4645,78260.0,13000000.0
2018-10-30,5674,6074,5645,6045,19718,80600.0,13000000.0
2018-10-31,6103,6288,5927,6142,4480,81900.0,13000000.0
2018-11-01,6035,6210,6035,6162,7361,82160.0,13000000.0
2018-11-02,6035,6288,6035,6269,8911,83590.0,13000000.0
2018-11-05,6424,6424,6171,6172,1761,82290.0,13000000.0
2018-11-06,6249,6288,5947,6240,16700,83200.0,13000000.0
2018-11-07,6152,6288,6122,6142,7935,81900.0,13000000.0
2018-11-08,6142,6288,6064,6211,2841,82810.0,13000000.0
2018-11-09,6288,6288,6093,6211,699,82810.0,13000000.0
2018-11-12,6249,6249,6093,6220,1377,82940.0,13000000.0
2018-11-13,6005,6259,5996,6220,1204,82940.0,13000000.0
2018-11-14,6259,6259,6152,6240,1301,83200.0,13000000.0
2018-11-15,6230,6239,6142,6201,1965,82680.0,13000000.0
2018-11-16,6268,6268,6142,6230,3868,83070.0,13000000.0
2018-11-19,6288,6346,6239,6327,12931,84370.0,13000000.0
2018-11-20,6210,6366,6210,6298,1424,83980.0,13000000.0
2018-11-21,6298,6298,6132,6279,1844,83720.0,13000000.0
2018-11-22,6288,6288,6132,6191,2808,82550.0,13000000.0
2018-11-23,6288,6288,6044,6133,3901,81770.0,13000000.0
2018-11-26,6200,6200,6113,6162,4948,82160.0,13000000.0
2018-11-27,6210,6210,6044,6162,6356,82160.0,13000000.0
2018-11-28,6210,6210,6064,6123,3469,81640.0,13000000.0
2018-11-29,6200,6200,6015,6123,7732,81640.0,13000000.0
2018-11-30,6161,6161,6074,6123,907,81640.0,13000000.0
2018-12-03,6044,6152,6025,6123,12058,81640.0,13000000.0
2018-12-04,6142,6142,6083,6094,2615,81250.0,13000000.0
2018-12-05,6113,6171,6035,6113,2381,81510.0,13000000.0
2018-12-06,6113,6152,6005,6064,1643,80860.0,13000000.0
2018-12-07,6152,6152,5996,6045,4528,80600.0,13000000.0
2018-12-10,6103,6103,5947,5967,5367,79560.0,13000000.0
2018-12-11,6025,6103,5996,6045,1756,80600.0,13000000.0
2018-12-12,6103,6103,5986,6084,1585,81120.0,13000000.0
2018-12-13,6103,6191,6064,6162,2031,82160.0,13000000.0
2018-12-14,6161,6181,6093,6123,1346,81640.0,13000000.0
2018-12-17,6181,6181,5986,6133,3737,81770.0,13000000.0
2018-12-18,6181,6278,6093,6279,2940,83720.0,13000000.0
2018-12-19,6317,6415,6278,6288,3812,83850.0,13000000.0
2018-12-20,6288,6317,6239,6318,4768,84240.0,13000000.0
2018-12-21,6249,6405,6239,6269,5921,83590.0,13000000.0
2018-12-24,6268,6288,6200,6288,2130,83850.0,13000000.0
2018-12-26,6122,6249,6103,6230,2426,83070.0,13000000.0
2018-12-27,6220,6380,6200,6250,2551,81250.0,13000000.0
2018-12-28,6320,6360,6200,6330,4441,82290.0,13000000.0
2019-01-02,6370,6370,6040,6270,6581,81510.0,13000000.0
2019-01-03,6260,6260,6100,6220,3556,80860.0,13000000.0
2019-01-04,6210,6250,6070,6220,3916,80860.0,13000000.0
2019-01-07,6260,6490,6210,6340,8686,82420.0,13000000.0
2019-01-08,6420,6420,6240,6350,2300,82550.0,13000000.0
2019-01-09,6350,6350,6230,6240,4643,81120.0,13000000.0
2019-01-10,6240,6330,6100,6250,7803,81250.0,13000000.0
2019-01-11,6330,6330,6170,6290,3847,81770.0,13000000.0
2019-01-14,6300,6300,6220,6280,1369,81640.0,13000000.0
2019-01-15,6300,6520,6220,6370,9953,82810.0,13000000.0
2019-01-16,6450,6450,6250,6350,7056,82550.0,13000000.0
2019-01-17,6350,6400,6260,6340,2064,82420.0,13000000.0
2019-01-18,6360,6450,6200,6390,11578,83070.0,13000000.0
2019-01-21,6390,6450,6270,6380,9049,82940.0,13000000.0
2019-01-22,6440,6450,6300,6330,3834,82290.0,13000000.0
2019-01-23,6400,6400,6310,6350,5706,82550.0,13000000.0
2019-01-24,6380,6380,6310,6360,4733,82680.0,13000000.0
2019-01-25,6360,6420,6350,6410,15462,83330.0,13000000.0
2019-01-28,6370,6440,6370,6430,4387,83590.0,13000000.0
2019-01-29,6450,6480,6370,6470,7772,84110.0,13000000.0
2019-01-30,6460,6480,6340,6350,9801,82550.0,13000000.0
2019-01-31,6430,6450,6370,6420,6566,83460.0,13000000.0
2019-02-01,6450,6530,6450,6520,11533,84760.0,13000000.0
2019-02-07,6570,6590,6480,6560,5800,85280.0,13000000.0
2019-02-08,6640,6640,6500,6520,5344,84760.0,13000000.0
2019-02-11,6500,6600,6470,6540,2482,85020.0,13000000.0
2019-02-12,6600,6600,6430,6600,13219,85800.0,13000000.0
2019-02-13,6580,6680,6560,6670,9449,86710.0,13000000.0
2019-02-14,6690,6840,6680,6830,9424,88790.0,13000000.0
2019-02-15,6840,6840,6700,6790,11247,88270.0,13000000.0
2019-02-18,6730,6900,6730,6820,6590,88660.0,13000000.0
2019-02-19,6850,6880,6780,6820,5121,88660.0,13000000.0
2019-02-20,6890,6890,6710,6770,12907,88010.0,13000000.0
2019-02-21,6710,6800,6690,6760,8577,87880.0,13000000.0
2019-02-22,6850,6850,6670,6700,6010,87100.0,13000000.0
2019-02-25,6700,6830,6600,6700,11135,87100.0,13000000.0
2019-02-26,6780,6780,6670,6730,11068,87490.0,13000000.0
2019-02-27,6730,6820,6670,6760,2091,87880.0,13000000.0
2019-02-28,6770,6800,6630,6740,2730,87620.0,13000000.0
2019-03-04,6740,7160,6720,7110,142165,92430.0,13000000.0
2019-03-05,7200,7230,7050,7230,86610,93990.0,13000000.0
2019-03-06,7270,7270,7130,7150,43405,92950.0,13000000.0
2019-03-07,7220,7220,6960,7110,18342,92430.0,13000000.0
2019-03-08,6980,7110,6850,6860,23548,89180.0,13000000.0
2019-03-11,6970,6970,6690,6850,21030,89050.0,13000000.0
2019-03-12,6850,7000,6850,6950,14129,90350.0,13000000.0
2019-03-13,6990,7050,6800,6920,7774,89960.0,13000000.0
2019-03-14,6950,6950,6790,6800,13046,88400.0,13000000.0
2019-03-15,6750,6920,6720,6800,17940,88400.0,13000000.0
2019-03-18,6750,6810,6740,6790,5396,88270.0,13000000.0
2019-03-19,6790,6880,6730,6770,5907,88010.0,13000000.0
2019-03-20,6870,6870,6730,6810,7801,88530.0,13000000.0
2019-03-21,6750,6840,6750,6800,12237,88400.0,13000000.0
2019-03-22,6890,6890,6710,6790,12976,88270.0,13000000.0
2019-03-25,6790,6840,6610,6640,7451,86320.0,13000000.0
2019-03-26,6670,6790,6620,6750,7787,87750.0,13000000.0
2019-03-27,6770,6770,6630,6720,10815,87360.0,13000000.0
2019-03-28,6750,6750,6650,6690,6515,86970.0,13000000.0
2019-03-29,6620,6770,6610,6610,11082,85930.0,13000000.0
2019-04-01,6610,6740,6610,6700,5078,87100.0,13000000.0
2019-04-02,6700,6800,6690,6800,19937,88400.0,13000000.0
2019-04-03,6820,6830,6750,6800,10540,88400.0,13000000.0
2019-04-04,6740,6930,6740,6860,17998,89180.0,13000000.0
2019-04-05,6890,6890,6750,6840,6755,88920.0,13000000.0
2019-04-08,6910,6930,6780,6880,11487,89440.0,13000000.0
2019-04-09,6910,6910,6810,6830,6489,88790.0,13000000.0
2019-04-10,6900,6900,6760,6860,9001,89180.0,13000000.0
2019-04-11,6920,6920,6780,6860,22353,89180.0,13000000.0
2019-04-12,6890,6970,6780,6780,29290,88140.0,13000000.0
2019-04-15,6780,6920,6780,6890,14196,89570.0,13000000.0
2019-04-16,6900,6900,6780,6890,13589,89570.0,13000000.0
2019-04-17,6890,6900,6780,6810,11465,90914.0,13350000.0
2019-04-18,6830,6860,6750,6780,10225,90513.0,13350000.0
2019-04-19,6750,6820,6750,6790,4752,90646.0,13350000.0
2019-04-22,6770,6850,6750,6800,9259,90780.0,13350000.0
2019-04-23,6820,6830,6760,6820,20424,91047.0,13350000.0
2019-04-24,6840,6860,6800,6840,15422,91314.0,13350000.0
2019-04-25,6800,6850,6770,6840,10289,91314.0,13350000.0
2019-04-26,6850,6850,6760,6810,6452,90914.0,13350000.0
2019-04-29,6860,6860,6760,6830,11251,91180.0,13350000.0
2019-04-30,6830,6830,6770,6790,5798,90646.0,13350000.0
2019-05-02,6820,6820,6740,6790,10103,90646.0,13350000.0
2019-05-03,6790,6800,6750,6760,3841,90246.0,13350000.0
2019-05-07,6720,6750,6670,6720,7007,89712.0,13350000.0
2019-05-08,6720,6730,6670,6700,6463,89445.0,13350000.0
2019-05-09,6740,6740,6590,6590,8394,87976.0,13350000.0
2019-05-10,6600,6620,6450,6490,8819,86642.0,13350000.0
2019-05-13,6560,6610,6360,6360,9239,84906.0,13350000.0
2019-05-14,6370,6570,6330,6540,8848,87309.0,13350000.0
2019-05-15,6570,6580,6510,6550,5758,87442.0,13350000.0
2019-05-16,6550,6700,6530,6700,18531,89445.0,13350000.0
2019-05-17,6640,6740,6640,6720,3972,89712.0,13350000.0
2019-05-20,6690,6810,6630,6770,12906,90380.0,13350000.0
2019-05-21,6770,6780,6680,6730,6925,89846.0,13350000.0
2019-05-22,6790,6790,6520,6590,10289,87976.0,13350000.0
2019-05-23,6590,6590,6430,6480,12956,86508.0,13350000.0
2019-05-24,6480,6610,6420,6480,11981,86508.0,13350000.0
2019-05-27,6490,6580,6450,6550,14463,87442.0,13350000.0
2019-05-28,6490,6630,6490,6630,4238,88510.0,13350000.0
2019-05-29,6640,6640,6460,6550,7372,87442.0,13350000.0
2019-05-30,6550,6590,6430,6580,14458,87843.0,13350000.0
2019-05-31,6460,6570,6460,6570,6660,87710.0,13350000.0
2019-06-03,6700,6700,6540,6610,5112,88244.0,13350000.0
2019-06-04,6730,6730,6500,6550,4313,87442.0,13350000.0
2019-06-05,6560,6630,6520,6580,3575,87843.0,13350000.0
2019-06-07,6580,6650,6550,6630,9720,88510.0,13350000.0
2019-06-10,6670,6680,6580,6630,6139,88510.0,13350000.0
2019-06-11,6700,6700,6620,6690,6395,89312.0,13350000.0
2019-06-12,6680,6700,6650,6690,13643,89312.0,13350000.0
2019-06-13,6690,6730,6620,6660,3959,88911.0,13350000.0
2019-06-14,6720,6720,6620,6690,2076,89312.0,13350000.0
2019-06-17,6720,6720,6640,6680,5376,89178.0,13350000.0
2019-06-18,6710,6720,6610,6680,11156,89178.0,13350000.0
2019-06-19,6690,6740,6650,6720,17961,89712.0,13350000.0
2019-06-20,6750,6750,6660,6690,9494,89312.0,13350000.0
2019-06-21,6730,6730,6660,6690,4798,89312.0,13350000.0
2019-06-24,6740,6740,6610,6700,6717,89445.0,13350000.0
2019-06-25,6690,6690,6620,6620,7583,88377.0,13350000.0
2019-06-26,6680,6680,6550,6590,5834,87976.0,13350000.0
2019-06-27,6590,6590,6420,6430,31975,85840.0,13350000.0
2019-06-28,6460,6460,6400,6430,6386,85840.0,13350000.0
2019-07-01,6410,6480,6370,6440,10672,85974.0,13350000.0
2019-07-02,6450,6490,6390,6480,6940,86508.0,13350000.0
2019-07-03,6520,6570,6410,6480,12248,86508.0,13350000.0
2019-07-04,6550,6550,6420,6500,9649,86775.0,13350000.0
2019-07-05,6540,6540,6460,6500,9865,86775.0,13350000.0
2019-07-08,6540,6540,6380,6450,18952,86108.0,13350000.0
2019-07-09,6330,6500,6330,6430,10307,85840.0,13350000.0
2019-07-10,6420,6480,6420,6440,5049,85974.0,13350000.0
2019-07-11,6440,6480,6340,6470,12260,86374.0,13350000.0
2019-07-12,6430,6480,6410,6440,2643,85974.0,13350000.0
2019-07-15,6360,6500,6350,6430,5307,85840.0,13350000.0
2019-07-16,6330,6450,6330,6360,5215,84906.0,13350000.0
2019-07-17,6340,6410,6280,6300,6068,84105.0,13350000.0
2019-07-18,6290,6300,6250,6280,9257,83838.0,13350000.0
2019-07-19,6220,6300,6220,6260,8286,83571.0,13350000.0
2019-07-22,6340,6340,6230,6250,7945,83438.0,13350000.0
2019-07-23,6240,6300,6140,6150,8801,82102.0,13350000.0
2019-07-24,6150,6160,6090,6140,9069,81969.0,13350000.0
2019-07-25,6130,6130,6000,6050,12222,80768.0,13350000.0
2019-07-26,6040,6050,5970,6020,5289,80367.0,13350000.0
2019-07-29,6010,6010,5900,5940,6989,79299.0,13350000.0
2019-07-30,5940,5960,5890,5930,8264,79166.0,13350000.0
2019-07-31,5980,5980,5880,5940,4038,79299.0,13350000.0
2019-08-01,5940,5940,5800,5900,4912,78765.0,13350000.0
2019-08-02,5910,5910,5780,5880,1790,78498.0,13350000.0
2019-08-05,5770,5900,5550,5660,27866,75561.0,13350000.0
2019-08-06,5270,5580,5270,5420,15103,72357.0,13350000.0
2019-08-07,5320,5520,5070,5360,29361,71556.0,13350000.0
2019-08-08,5360,5480,5350,5440,8279,72624.0,13350000.0
2019-08-09,5440,5500,5440,5470,4277,73024.0,13350000.0
2019-08-12,5470,5500,5390,5490,5736,73292.0,13350000.0
2019-08-13,5360,5520,5360,5490,2948,73292.0,13350000.0
2019-08-14,5520,5570,5460,5480,3362,73158.0,13350000.0
2019-08-16,5620,5620,5370,5460,3466,72891.0,13350000.0
2019-08-19,5460,5470,5420,5460,3978,72891.0,13350000.0
2019-08-20,5480,5530,5430,5460,8074,72891.0,13350000.0
2019-08-21,5520,5520,5440,5490,2724,73292.0,13350000.0
2019-08-22,5480,5480,5400,5440,8435,72624.0,13350000.0
2019-08-23,5430,5430,5310,5350,19446,71422.0,13350000.0
2019-08-26,5300,5310,5140,5190,10795,69286.0,13350000.0
2019-08-27,5180,5250,5150,5240,6623,69954.0,13350000.0
2019-08-28,5220,5300,5200,5270,5351,70354.0,13350000.0
2019-08-29,5260,5260,5170,5230,5498,69820.0,13350000.0
2019-08-30,5230,5420,5190,5360,7143,71556.0,13350000.0
2019-09-02,5500,5500,5370,5390,4107,71956.0,13350000.0
2019-09-03,5460,5460,5370,5380,6744,71823.0,13350000.0
2019-09-04,5380,5460,5380,5410,11020,72224.0,13350000.0
2019-09-05,5410,5500,5410,5470,6259,73024.0,13350000.0
2019-09-06,5440,5510,5430,5510,7613,73558.0,13350000.0
2019-09-09,5460,5540,5440,5450,6611,72758.0,13350000.0
2019-09-10,5480,5510,5440,5500,3083,73425.0,13350000.0
2019-09-11,5500,5570,5480,5550,3073,74092.0,13350000.0
2019-09-16,5550,5740,5490,5710,17545,76228.0,13350000.0
2019-09-17,5620,5720,5620,5710,2960,76228.0,13350000.0
2019-09-18,5710,5750,5620,5700,7916,76095.0,13350000.0
2019-09-19,5700,5730,5570,5680,12149,75828.0,13350000.0
2019-09-20,5700,5710,5600,5670,1265,75694.0,13350000.0
2019-09-23,5720,5720,5560,5630,5942,75160.0,13350000.0
2019-09-24,5680,5680,5600,5620,7647,75027.0,13350000.0
2019-09-25,5680,5680,5560,5580,4138,74493.0,13350000.0
2019-09-26,5620,5620,5490,5580,6904,74493.0,13350000.0
2019-09-27,5570,5580,5480,5550,3875,74092.0,13350000.0
2019-09-30,5550,5550,5450,5520,3381,73692.0,13350000.0
2019-10-01,5580,5590,5450,5520,19267,73692.0,13350000.0
2019-10-02,5520,5520,5450,5490,2574,73292.0,13350000.0
2019-10-04,5470,5530,5450,5500,2192,73425.0,13350000.0
2019-10-07,5500,5560,5410,5440,4121,72624.0,13350000.0
