동양고속(084670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-12-15,20758,20758,20296,20759,340,71604.0,2652000.0
2008-12-16,20758,20758,20758,20759,20,71604.0,2652000.0
2008-12-17,21142,21142,20296,20644,150,71206.0,2652000.0
2008-12-18,20143,20681,20104,20644,310,71206.0,2652000.0
2008-12-19,20873,20873,20412,20606,1200,71074.0,2652000.0
2008-12-22,20373,21527,20373,21528,1924,74256.0,2652000.0
2008-12-23,22141,22296,21527,21912,1280,75582.0,2652000.0
2008-12-24,21911,22680,21911,22297,1850,76908.0,2652000.0
2008-12-26,21911,22296,21527,22297,1120,76908.0,2652000.0
2008-12-29,21527,22219,20181,21528,3250,74256.0,2652000.0
2008-12-30,20951,21489,20604,21489,6570,74123.0,2652000.0
2009-01-02,20951,21142,20604,20606,660,71074.0,2652000.0
2009-01-05,20604,20604,18528,18530,39506,63913.0,2652000.0
2009-01-06,18797,18797,18067,18376,5481,63383.0,2652000.0
2009-01-07,18259,19221,17913,18376,13550,63383.0,2652000.0
2009-01-08,18413,18413,17682,17915,5240,61792.0,2652000.0
2009-01-09,17990,17990,17375,17492,4640,60333.0,2652000.0
2009-01-12,17144,17606,17106,17107,2080,59007.0,2652000.0
2009-01-13,17452,17452,16683,16685,5140,57548.0,2652000.0
2009-01-14,16722,17221,15991,16070,27430,55427.0,2652000.0
2009-01-15,15760,16106,15606,15608,15226,53836.0,2652000.0
2009-01-16,15684,15800,15299,15415,23490,53173.0,2652000.0
2009-01-19,15684,16568,15453,16569,34082,57151.0,2652000.0
2009-01-20,16914,17144,16183,16800,19201,57946.0,2652000.0
2009-01-21,15914,16914,15914,16377,9820,56488.0,2652000.0
2009-01-22,16375,16914,15991,16146,12390,55692.0,2652000.0
2009-01-23,16030,16030,14992,14992,21023,51714.0,2652000.0
2009-01-28,15068,15914,14992,15684,12018,54101.0,2652000.0
2009-01-29,16222,16260,15722,16030,10765,55294.0,2652000.0
2009-01-30,16030,16530,16030,16377,9514,56488.0,2652000.0
2009-02-02,16990,16990,15760,16338,6109,56355.0,2652000.0
2009-02-03,16337,16914,16337,16838,13441,58079.0,2652000.0
2009-02-04,17068,17529,16683,16723,13400,57681.0,2652000.0
2009-02-05,16530,16722,16222,16222,5506,55957.0,2652000.0
2009-02-06,16452,16530,16068,16530,9850,57018.0,2652000.0
2009-02-09,16530,16914,16144,16416,3490,56620.0,2652000.0
2009-02-10,16414,16414,15952,15992,3100,55162.0,2652000.0
2009-02-11,15414,15991,15414,15838,3423,54631.0,2652000.0
2009-02-12,15875,16068,15568,15723,2006,54233.0,2652000.0
2009-02-13,15722,15914,15684,15762,5860,54366.0,2652000.0
2009-02-16,15684,15800,15492,15684,4350,54101.0,2652000.0
2009-02-17,15492,15492,14530,14954,14109,51581.0,2652000.0
2009-02-18,14684,15145,13799,15032,10393,51847.0,2652000.0
2009-02-19,14646,15184,14646,15147,4600,52244.0,2652000.0
2009-02-20,14607,15029,14607,14608,1876,50388.0,2652000.0
2009-02-23,14223,14684,14223,14608,6350,50388.0,2652000.0
2009-02-24,13915,14607,13915,14608,10091,50388.0,2652000.0
2009-02-25,14607,14722,14415,14608,15610,50388.0,2652000.0
2009-02-26,14607,14607,14223,14224,1751,49062.0,2652000.0
2009-02-27,14607,14607,14261,14570,380,50255.0,2652000.0
2009-03-02,14299,14454,13915,14454,1002,49858.0,2652000.0
2009-03-03,13838,14223,13223,14032,2592,48399.0,2652000.0
2009-03-04,14454,14607,14069,14301,472,49327.0,2652000.0
2009-03-05,14530,14530,14261,14493,1361,49990.0,2652000.0
2009-03-06,14492,14492,14338,14340,581,49460.0,2652000.0
2009-03-09,14338,14684,14338,14685,2844,50653.0,2652000.0
2009-03-10,14338,14684,14338,14570,631,50255.0,2652000.0
2009-03-11,14607,14761,14607,14647,1910,50521.0,2652000.0
2009-03-12,14684,14915,14607,14608,3461,50388.0,2652000.0
2009-03-13,14992,14992,14569,14762,3620,50918.0,2652000.0
2009-03-16,15337,15337,14915,15262,8330,52642.0,2652000.0
2009-03-17,15222,15337,15068,15262,4321,52642.0,2652000.0
2009-03-18,15261,15606,15261,15531,9110,53570.0,2652000.0
2009-03-19,15606,16068,15606,15762,6581,54366.0,2652000.0
2009-03-20,15760,16337,15684,16338,7801,56355.0,2652000.0
2009-03-23,16144,16414,15914,16338,23380,56355.0,2652000.0
2009-03-24,16375,16760,16299,16338,3020,56355.0,2652000.0
2009-03-25,16144,16222,15837,15838,3290,54631.0,2652000.0
2009-03-26,15876,16260,15876,16108,2590,55559.0,2652000.0
2009-03-27,16030,16260,15760,15954,7600,55029.0,2652000.0
2009-03-30,15722,16106,15722,15838,1329,54631.0,2652000.0
2009-03-31,15722,15876,15684,15838,970,54631.0,2652000.0
2009-04-01,15875,16299,15837,15877,821,54764.0,2652000.0
2009-04-02,16106,16222,15837,16108,2530,55559.0,2652000.0
2009-04-03,16068,16299,15876,15954,2230,55029.0,2652000.0
2009-04-06,16914,18336,16760,17376,54740,59935.0,2652000.0
2009-04-07,17606,17952,16644,17492,15036,60333.0,2652000.0
2009-04-08,17452,19066,16914,17645,11352,60863.0,2652000.0
2009-04-09,17760,18220,17529,17915,6672,61792.0,2652000.0
2009-04-10,18028,18605,17913,18606,6500,64178.0,2652000.0
2009-04-13,18951,18951,18028,18106,8200,62455.0,2652000.0
2009-04-14,18413,18413,17375,17761,8011,61261.0,2652000.0
2009-04-15,17682,17798,17298,17684,3685,60996.0,2652000.0
2009-04-16,18067,18451,17606,17799,15170,61394.0,2652000.0
2009-04-17,18067,18067,17490,17991,10940,62057.0,2652000.0
2009-04-20,18067,18298,17682,17991,1792,62057.0,2652000.0
2009-04-21,17990,18644,17568,18453,4280,63648.0,2652000.0
2009-04-22,18490,19605,18413,19606,5340,67626.0,2652000.0
2009-04-23,19489,19528,18683,18683,12331,64444.0,2652000.0
2009-04-24,18758,18913,18605,18722,1500,64576.0,2652000.0
2009-04-27,18528,18913,18528,18799,2189,64841.0,2652000.0
2009-04-28,18644,18913,18644,18645,4369,64311.0,2652000.0
2009-04-29,18644,18797,18605,18683,1381,64444.0,2652000.0
2009-04-30,18683,18913,18605,18875,1460,65107.0,2652000.0
2009-05-04,19066,19143,18913,19106,970,65902.0,2652000.0
2009-05-06,19221,19605,18874,19337,1253,66698.0,2652000.0
2009-05-07,19335,19681,19221,19299,1460,66565.0,2652000.0
2009-05-08,19105,19297,18683,19221,3840,66300.0,2652000.0
2009-05-11,20181,20181,19374,19683,1694,67891.0,2652000.0
2009-05-12,19681,19797,19258,19299,1483,66565.0,2652000.0
2009-05-13,19335,19759,19335,19606,1090,67626.0,2652000.0
2009-05-14,19605,19605,19413,19413,394,66963.0,2652000.0
2009-05-15,19451,21027,19451,20682,12050,71339.0,2652000.0
2009-05-18,21258,21373,20489,21067,5998,72665.0,2652000.0
2009-05-19,21066,21142,20143,20145,2011,69482.0,2652000.0
2009-05-20,20259,20758,20181,20567,4159,70941.0,2652000.0
2009-05-21,20181,20565,20181,20259,2650,69880.0,2652000.0
2009-05-22,20604,20681,19913,20259,2560,69880.0,2652000.0
2009-05-25,20296,20335,19681,19759,1580,68156.0,2652000.0
2009-05-26,19989,20296,19759,19875,7680,68554.0,2652000.0
2009-05-27,19913,20220,19451,19529,2320,67361.0,2652000.0
2009-05-28,19913,19913,19066,19260,3920,66433.0,2652000.0
2009-05-29,19374,19643,19374,19491,1580,67228.0,2652000.0
2009-06-01,19528,19605,18644,18799,4380,64841.0,2652000.0
2009-06-02,19143,19221,18797,19068,4462,65770.0,2652000.0
2009-06-03,19066,19066,18259,18491,6081,63781.0,2652000.0
2009-06-04,18451,18797,18182,18222,3143,62852.0,2652000.0
2009-06-05,18298,18874,18220,18299,4666,63118.0,2652000.0
2009-06-08,18298,18605,18259,18376,3050,63383.0,2652000.0
2009-06-09,18298,18375,18067,18376,8830,63383.0,2652000.0
2009-06-10,18375,19066,18375,18761,1750,64709.0,2652000.0
2009-06-11,18567,19182,18567,19068,510,65770.0,2652000.0
2009-06-12,19221,19797,19221,19799,3580,68289.0,2652000.0
2009-06-15,19528,20220,19528,19568,1521,67493.0,2652000.0
2009-06-16,19566,19759,19413,19413,2610,66963.0,2652000.0
2009-06-17,19374,19374,19066,19299,1280,66565.0,2652000.0
2009-06-18,19566,19874,19335,19529,4030,67361.0,2652000.0
2009-06-19,19605,19989,19605,19837,830,68422.0,2652000.0
2009-06-22,19835,20143,19566,20145,2170,69482.0,2652000.0
2009-06-23,19989,20335,19835,20221,2210,69748.0,2652000.0
2009-06-24,19989,20181,19874,20183,740,69615.0,2652000.0
2009-06-25,20104,20335,20066,20183,510,69615.0,2652000.0
2009-06-26,20373,20412,19989,20375,1280,70278.0,2652000.0
2009-06-29,20335,20373,19989,19991,360,68952.0,2652000.0
2009-06-30,19759,20335,19759,20298,3400,70013.0,2652000.0
2009-07-01,20066,20143,19989,20145,331,69482.0,2652000.0
2009-07-02,20028,20296,20028,20298,170,70013.0,2652000.0
2009-07-03,20296,20296,20066,20298,100,70013.0,2652000.0
2009-07-06,20296,20373,20066,20375,140,70278.0,2652000.0
2009-07-07,20373,20373,20220,20375,1263,70278.0,2652000.0
2009-07-08,20373,20373,20181,20183,70,69615.0,2652000.0
2009-07-09,20220,20296,19797,20298,1550,70013.0,2652000.0
2009-07-10,20259,20296,20220,20298,270,70013.0,2652000.0
2009-07-13,19989,20296,19989,20298,650,70013.0,2652000.0
2009-07-14,20259,20259,19913,19991,2040,68952.0,2652000.0
2009-07-15,19989,20604,19989,19991,16170,68952.0,2652000.0
2009-07-16,20259,20373,19643,19991,1580,68952.0,2652000.0
2009-07-17,19989,20028,19913,19991,3000,68952.0,2652000.0
2009-07-20,19989,20181,19874,19991,1501,68952.0,2652000.0
2009-07-21,20028,20259,20028,20106,560,69350.0,2652000.0
2009-07-22,20143,20296,20104,20298,180,70013.0,2652000.0
2009-07-23,20373,20373,19951,20337,2850,70145.0,2652000.0
2009-07-24,20335,20412,20296,20375,270,70278.0,2652000.0
2009-07-27,20681,20681,20296,20567,1560,70941.0,2652000.0
2009-07-28,20527,20719,20220,20221,1707,69748.0,2652000.0
2009-07-29,20220,20296,20143,20221,417,69748.0,2652000.0
2009-07-30,19989,20220,19989,20221,50,69748.0,2652000.0
2009-07-31,20181,20373,20181,20298,820,70013.0,2652000.0
2009-08-03,20181,20451,20066,20067,6421,69217.0,2652000.0
2009-08-04,20066,20412,20066,20183,670,69615.0,2652000.0
2009-08-05,20181,20527,20181,20490,960,70676.0,2652000.0
2009-08-06,20681,20681,20335,20567,700,70941.0,2652000.0
2009-08-07,20451,20604,20451,20606,760,71074.0,2652000.0
2009-08-10,20451,20643,20296,20375,7570,70278.0,2652000.0
2009-08-11,20373,20373,19989,20375,8230,70278.0,2652000.0
2009-08-12,20143,20220,19989,20221,570,69748.0,2652000.0
2009-08-13,20104,20104,19681,19759,9220,68156.0,2652000.0
2009-08-14,19835,20758,19759,20759,2821,71604.0,2652000.0
2009-08-17,20758,20911,20527,20529,3440,70808.0,2652000.0
2009-08-18,20758,20758,20489,20644,1510,71206.0,2652000.0
2009-08-19,20643,20758,20527,20682,650,71339.0,2652000.0
2009-08-20,20681,20681,20412,20682,90,71339.0,2652000.0
2009-08-21,20565,20643,20489,20644,560,71206.0,2652000.0
2009-08-24,20758,20758,19913,19913,4910,68687.0,2652000.0
2009-08-25,19989,20066,19681,20067,2782,69217.0,2652000.0
2009-08-26,20066,20066,19681,20067,822,69217.0,2652000.0
2009-08-27,19989,20066,19605,19837,2836,68422.0,2652000.0
2009-08-28,19681,19989,19605,19991,1260,68952.0,2652000.0
2009-08-31,19989,20028,19797,19837,2190,68422.0,2652000.0
2009-09-01,19681,19835,19528,19837,1550,68422.0,2652000.0
2009-09-02,19913,19913,19566,19913,530,68687.0,2652000.0
2009-09-03,19874,20835,19874,20451,19140,70543.0,2652000.0
2009-09-04,20220,20873,20220,20836,4333,71869.0,2652000.0
2009-09-07,20835,20911,20835,20913,160,72134.0,2652000.0
2009-09-08,20873,20911,20873,20913,181,72134.0,2652000.0
2009-09-09,20758,20911,20143,20836,3780,71869.0,2652000.0
2009-09-10,20835,20835,20259,20836,3330,71869.0,2652000.0
2009-09-11,20835,20835,20412,20414,310,70411.0,2652000.0
2009-09-14,20373,20565,20296,20375,7580,70278.0,2652000.0
2009-09-15,20681,20681,20220,20375,2302,70278.0,2652000.0
2009-09-16,20527,20758,20373,20759,2404,71604.0,2652000.0
2009-09-17,20835,20989,20604,20989,2750,72400.0,2652000.0
2009-09-18,21181,21219,20989,20989,6470,72400.0,2652000.0
2009-09-21,20797,21219,20797,21144,9230,72930.0,2652000.0
2009-09-22,21142,23064,20797,22027,7810,75980.0,2652000.0
2009-09-23,21373,22257,21219,21682,2640,74786.0,2652000.0
2009-09-24,21911,21911,21066,21682,5180,74786.0,2652000.0
2009-09-25,21411,22104,20989,21413,3860,73858.0,2652000.0
2009-09-28,21373,21373,20951,21182,1870,73063.0,2652000.0
2009-09-29,21181,21373,20989,21105,210,72797.0,2652000.0
2009-09-30,20797,21103,20797,20989,2260,72400.0,2652000.0
2009-10-01,20911,21219,20489,21067,1140,72665.0,2652000.0
2009-10-05,21219,21681,20835,21221,2740,73195.0,2652000.0
2009-10-06,21219,21681,20873,21682,3170,74786.0,2652000.0
2009-10-07,21489,21835,21066,21605,960,74521.0,2652000.0
2009-10-08,21181,21527,21142,21489,3590,74123.0,2652000.0
2009-10-09,21411,22141,20951,21144,5720,72930.0,2652000.0
2009-10-12,21066,21258,20681,20721,2730,71471.0,2652000.0
2009-10-13,20719,21181,20681,20721,3490,71471.0,2652000.0
2009-10-14,20719,21219,20719,21067,2450,72665.0,2652000.0
2009-10-15,21066,21373,20835,21374,7710,73726.0,2652000.0
2009-10-16,21181,21219,20835,20875,3981,72002.0,2652000.0
2009-10-19,20873,21142,20758,20913,6650,72134.0,2652000.0
2009-10-20,20797,21527,20373,21029,4810,72532.0,2652000.0
2009-10-21,21027,21142,20989,21029,1124,72532.0,2652000.0
2009-10-22,21373,21373,21066,21336,340,73593.0,2652000.0
2009-10-23,21066,21411,21066,21374,830,73726.0,2652000.0
2009-10-26,21373,21527,21219,21489,600,74123.0,2652000.0
2009-10-27,21142,21450,21142,21452,670,73991.0,2652000.0
2009-10-28,21181,21411,20758,20759,11235,71604.0,2652000.0
2009-10-29,20681,20951,20681,20951,2168,72267.0,2652000.0
2009-10-30,20911,21835,20911,21144,1998,72930.0,2652000.0
2009-11-02,21142,21219,20835,21067,560,72665.0,2652000.0
2009-11-03,20758,21219,20758,20836,2530,71869.0,2652000.0
2009-11-04,21142,21142,20911,21105,1220,72797.0,2652000.0
2009-11-05,21103,21103,20489,20721,3224,71471.0,2652000.0
2009-11-06,20758,20758,20758,20759,310,71604.0,2652000.0
2009-11-09,20758,21142,20643,20759,2091,71604.0,2652000.0
2009-11-10,20835,20911,20835,20913,20,72134.0,2652000.0
2009-11-11,21142,21142,20643,20836,2340,71869.0,2652000.0
2009-11-12,21066,21066,20758,20798,510,71737.0,2652000.0
2009-11-13,20797,20911,20797,20913,120,72134.0,2652000.0
2009-11-16,21066,21142,20604,20913,520,72134.0,2652000.0
2009-11-17,20951,20989,20911,20913,60,72134.0,2652000.0
2009-11-18,20911,21103,20911,20913,830,72134.0,2652000.0
2009-11-19,20911,21142,20797,20836,1500,71869.0,2652000.0
2009-11-20,20719,21142,20719,20798,490,71737.0,2652000.0
2009-11-23,20989,21142,20911,21105,720,72797.0,2652000.0
2009-11-24,21066,21566,20911,21528,2270,74256.0,2652000.0
2009-11-25,21681,21681,20911,21605,3250,74521.0,2652000.0
2009-11-26,21641,21641,21103,21297,3090,73460.0,2652000.0
2009-11-27,21297,21373,20873,21297,2260,73460.0,2652000.0
2009-11-30,21450,21450,21066,21297,490,73460.0,2652000.0
2009-12-01,21297,21489,21258,21259,295,73328.0,2652000.0
2009-12-02,21181,21450,20797,21413,1440,73858.0,2652000.0
2009-12-03,21066,21411,21066,21374,1461,73726.0,2652000.0
2009-12-04,21373,21489,21066,21105,3080,72797.0,2652000.0
2009-12-07,20989,21450,20951,21336,1980,73593.0,2652000.0
2009-12-08,21373,21566,21258,21336,1660,73593.0,2652000.0
2009-12-09,21181,21719,21181,21605,310,74521.0,2652000.0
2009-12-10,21757,21757,21373,21682,1250,74786.0,2652000.0
2009-12-11,21757,21835,21681,21797,2310,75184.0,2652000.0
2009-12-14,21911,21911,21450,21759,431,75052.0,2652000.0
2009-12-15,21796,21949,21757,21874,1370,75449.0,2652000.0
2009-12-16,21835,21835,21604,21759,590,75052.0,2652000.0
2009-12-17,21719,21873,21681,21874,1410,75449.0,2652000.0
2009-12-18,21835,21835,21489,21759,380,75052.0,2652000.0
2009-12-21,21988,21988,21681,21682,459,74786.0,2652000.0
2009-12-22,21835,21835,21335,21759,2590,75052.0,2652000.0
2009-12-23,21681,21988,21373,21990,2010,75847.0,2652000.0
2009-12-24,21757,21988,21527,21644,840,74654.0,2652000.0
2009-12-28,21641,21796,21219,21528,6351,74256.0,2652000.0
2009-12-29,20873,20951,20412,20414,3370,70411.0,2652000.0
2009-12-30,20451,20758,20373,20721,1852,71471.0,2652000.0
2010-01-04,20681,20758,20373,20644,2952,71206.0,2652000.0
2010-01-05,20451,20681,20451,20644,2664,71206.0,2652000.0
2010-01-06,20565,20835,20565,20836,1020,71869.0,2652000.0
2010-01-07,20758,20835,20643,20759,790,71604.0,2652000.0
2010-01-08,20604,20758,20604,20759,110,71604.0,2652000.0
2010-01-11,20527,20835,20527,20759,720,71604.0,2652000.0
2010-01-12,20719,20758,20604,20721,2340,71471.0,2652000.0
2010-01-13,20719,20758,20643,20644,620,71206.0,2652000.0
2010-01-14,20681,20681,20373,20682,1031,71339.0,2652000.0
2010-01-15,20681,20681,20451,20451,1128,70543.0,2652000.0
2010-01-18,20451,20835,20451,20836,3450,71869.0,2652000.0
2010-01-19,20451,20835,20412,20451,1650,70543.0,2652000.0
2010-01-20,20296,20873,20296,20451,2930,70543.0,2652000.0
2010-01-21,20373,20604,19989,20490,7020,70676.0,2652000.0
2010-01-22,20259,20835,20259,20759,2020,71604.0,2652000.0
2010-01-25,20143,20835,20143,20259,1700,69880.0,2652000.0
2010-01-26,20758,20797,20451,20759,2876,71604.0,2652000.0
2010-01-27,20259,20835,20259,20836,4690,71869.0,2652000.0
2010-01-28,20835,20835,20373,20759,3430,71604.0,2652000.0
2010-01-29,20451,20835,20451,20682,720,71339.0,2652000.0
2010-02-01,20220,20758,20220,20375,2850,70278.0,2652000.0
2010-02-02,20373,20719,20104,20721,1840,71471.0,2652000.0
2010-02-03,20604,20604,20604,20606,121,71074.0,2652000.0
2010-02-04,20373,20758,20373,20759,1360,71604.0,2652000.0
2010-02-05,20373,20681,20373,20682,280,71339.0,2652000.0
2010-02-08,20296,20681,20259,20337,5261,70145.0,2652000.0
2010-02-09,20565,20911,20565,20759,1370,71604.0,2652000.0
2010-02-10,20758,21027,20412,20451,1930,70543.0,2652000.0
2010-02-11,20719,20758,20643,20759,1770,71604.0,2652000.0
2010-02-12,23064,23064,20797,20798,2240,71737.0,2652000.0
2010-02-16,20604,20643,20604,20606,380,71074.0,2652000.0
2010-02-17,20604,20604,20373,20375,800,70278.0,2652000.0
2010-02-18,20373,21219,20259,21221,1130,73195.0,2652000.0
2010-02-19,21181,21873,20719,21221,1200,73195.0,2652000.0
2010-02-22,21411,21411,20643,21374,1780,73726.0,2652000.0
2010-02-23,21066,21411,21027,21413,460,73858.0,2652000.0
2010-02-24,21527,21527,21527,21528,234,74256.0,2652000.0
2010-02-25,21489,21681,20989,21682,2121,74786.0,2652000.0
2010-02-26,21719,21757,21373,21759,240,75052.0,2652000.0
2010-03-02,21335,21681,21335,21682,1750,74786.0,2652000.0
2010-03-03,21604,21757,21604,21605,460,74521.0,2652000.0
2010-03-04,21719,21719,21066,21067,1157,72665.0,2652000.0
2010-03-05,20989,21373,20989,21374,440,73726.0,2652000.0
2010-03-08,21373,21373,21142,21182,200,73063.0,2652000.0
2010-03-09,20989,21219,20758,20759,3191,71604.0,2652000.0
2010-03-10,20758,21411,20681,21259,1420,73328.0,2652000.0
2010-03-11,21335,21335,20412,21297,2080,73460.0,2652000.0
2010-03-12,21641,21641,20911,21297,680,73460.0,2652000.0
2010-03-15,21219,21373,20911,21259,853,73328.0,2652000.0
2010-03-16,20989,21297,20758,20875,1610,72002.0,2652000.0
2010-03-17,20835,20911,20758,20836,1585,71869.0,2652000.0
2010-03-18,20835,21450,20797,21452,857,73991.0,2652000.0
2010-03-19,21258,21258,20951,20951,310,72267.0,2652000.0
2010-03-22,20989,21335,20758,20913,1643,72134.0,2652000.0
2010-03-23,20797,21066,20643,21067,1275,72665.0,2652000.0
2010-03-24,21027,21027,20604,20989,2850,72400.0,2652000.0
2010-03-25,21103,21103,20719,20989,437,72400.0,2652000.0
2010-03-26,20989,20989,20719,20989,260,72400.0,2652000.0
2010-03-29,20911,21066,20758,20836,470,71869.0,2652000.0
2010-03-30,20758,20989,20758,20989,1890,72400.0,2652000.0
2010-03-31,20989,21066,20758,21067,270,72665.0,2652000.0
2010-04-01,20797,20989,20797,20989,500,72400.0,2652000.0
2010-04-02,20835,20989,20797,20989,3650,72400.0,2652000.0
2010-04-05,20911,20951,20758,20759,1460,71604.0,2652000.0
2010-04-06,20797,20989,20604,20989,2951,72400.0,2652000.0
2010-04-07,21066,21335,20758,20989,2580,72400.0,2652000.0
2010-04-08,20989,20989,20758,20798,960,71737.0,2652000.0
2010-04-09,20797,20835,20758,20798,2090,71737.0,2652000.0
2010-04-12,20758,21027,20758,20836,4300,71869.0,2652000.0
2010-04-13,20873,21181,20681,21182,1340,73063.0,2652000.0
2010-04-14,21181,21219,20989,21029,3370,72532.0,2652000.0
2010-04-15,21103,21527,21066,21452,2190,73991.0,2652000.0
2010-04-16,21450,21450,20911,21144,1710,72930.0,2652000.0
2010-04-19,21219,21527,20758,21528,1861,74256.0,2652000.0
2010-04-20,21450,21527,21027,21528,411,74256.0,2652000.0
2010-04-21,21489,21489,21181,21489,440,74123.0,2652000.0
2010-04-22,21489,21489,20873,20989,2090,72400.0,2652000.0
2010-04-23,21489,21489,20911,21374,633,73726.0,2652000.0
2010-04-26,21641,21911,21027,21259,4790,73328.0,2652000.0
2010-04-27,21181,21181,20989,20989,227,72400.0,2652000.0
2010-04-28,20989,21066,20835,20951,1630,72267.0,2652000.0
2010-04-29,20873,20989,20835,20875,370,72002.0,2652000.0
2010-04-30,20835,21142,20835,20875,3370,72002.0,2652000.0
2010-05-03,20835,21103,20797,20989,1950,72400.0,2652000.0
2010-05-04,20989,20989,20758,20759,5390,71604.0,2652000.0
2010-05-06,20758,21335,20412,20759,4431,71604.0,2652000.0
2010-05-07,20565,20758,20296,20759,4570,71604.0,2652000.0
2010-05-10,20489,20758,20451,20721,701,71471.0,2652000.0
2010-05-11,20489,20835,20412,20414,2687,70411.0,2652000.0
2010-05-12,20373,20565,20143,20145,3060,69482.0,2652000.0
2010-05-13,20104,20335,20028,20145,3670,69482.0,2652000.0
2010-05-14,20104,20104,19681,19683,2434,67891.0,2652000.0
2010-05-17,19681,19759,19221,19221,3090,66300.0,2652000.0
2010-05-18,19028,19374,18683,19144,2510,66035.0,2652000.0
2010-05-19,18913,19221,18797,18991,4360,65504.0,2652000.0
2010-05-20,18990,18990,18451,18837,19358,64974.0,2652000.0
2010-05-24,19105,19105,18451,18453,13780,63648.0,2652000.0
2010-05-25,18951,18951,18106,18299,1890,63118.0,2652000.0
2010-05-26,18298,18298,18182,18299,4540,63118.0,2652000.0
2010-05-27,18298,18758,18182,18183,6160,62720.0,2652000.0
2010-05-28,18990,18990,18106,18145,5080,62587.0,2652000.0
2010-05-31,18144,18144,17990,18145,6910,62587.0,2652000.0
2010-06-01,18336,18336,18028,18222,2740,62852.0,2652000.0
2010-06-03,17990,18298,17875,18145,3390,62587.0,2652000.0
2010-06-04,18220,18220,17952,17991,3054,62057.0,2652000.0
2010-06-07,17760,17798,17260,17260,16746,59537.0,2652000.0
2010-06-08,17452,17836,17375,17453,4602,60200.0,2652000.0
2010-06-09,17645,17645,17182,17223,2738,59405.0,2652000.0
2010-06-10,17375,17490,17375,17492,860,60333.0,2652000.0
2010-06-11,17529,17568,17182,17260,3197,59537.0,2652000.0
2010-06-14,17260,17337,17260,17338,1100,59803.0,2652000.0
2010-06-15,17413,17529,17298,17530,4342,60466.0,2652000.0
2010-06-16,17413,17413,17106,17184,11858,59272.0,2652000.0
2010-06-17,17298,17298,16990,17184,6853,59272.0,2652000.0
2010-06-18,17375,17375,16875,16954,15325,58477.0,2652000.0
2010-06-21,17144,17144,16875,17030,5659,58742.0,2652000.0
2010-06-22,16914,16914,16530,16761,12120,57814.0,2652000.0
2010-06-23,16760,16760,16530,16761,7608,57814.0,2652000.0
2010-06-24,16568,17182,16530,16954,7600,58477.0,2652000.0
2010-06-25,16952,17106,16452,16608,29280,57283.0,2652000.0
2010-06-28,16606,17106,16530,17107,16002,59007.0,2652000.0
2010-06-29,17260,17260,16452,16492,28150,56885.0,2652000.0
2010-06-30,16490,16490,16068,16262,35750,56090.0,2652000.0
2010-07-01,16337,16414,15800,16300,14631,56222.0,2652000.0
2010-07-02,16260,16260,15991,16070,9778,55427.0,2652000.0
2010-07-05,16068,16222,15760,15992,9530,55162.0,2652000.0
2010-07-06,15760,15991,15645,15877,10260,54764.0,2652000.0
2010-07-07,15991,15991,15530,15570,13820,53703.0,2652000.0
2010-07-08,15568,15760,15414,15415,12140,53173.0,2652000.0
2010-07-09,15414,15606,15299,15608,16597,53836.0,2652000.0
2010-07-12,15645,15645,15414,15415,11598,53173.0,2652000.0
2010-07-13,15414,15760,15414,15531,11553,53570.0,2652000.0
2010-07-14,15530,15684,15492,15684,15742,54101.0,2652000.0
2010-07-15,15568,15645,15453,15570,20920,53703.0,2652000.0
2010-07-16,15530,15645,15414,15608,14800,53836.0,2652000.0
2010-07-19,15606,16530,15568,16300,19867,56222.0,2652000.0
2010-07-20,16644,16644,16106,16262,10093,56090.0,2652000.0
2010-07-21,16414,17068,16260,16685,32473,57548.0,2652000.0
2010-07-22,16760,16760,16183,16454,7884,56753.0,2652000.0
2010-07-23,16452,16530,16337,16416,5347,56620.0,2652000.0
2010-07-26,16452,16644,16452,16530,5871,57018.0,2652000.0
2010-07-27,16837,16837,16530,16608,6412,57283.0,2652000.0
2010-07-28,16606,16606,16452,16530,6768,57018.0,2652000.0
2010-07-29,16375,16798,16375,16530,12432,57018.0,2652000.0
2010-07-30,16530,16837,16375,16838,12042,58079.0,2652000.0
2010-08-02,16683,16683,16375,16530,13960,57018.0,2652000.0
2010-08-03,16452,16530,16183,16262,12290,56090.0,2652000.0
2010-08-04,16222,16452,16144,16454,7350,56753.0,2652000.0
2010-08-05,16183,16337,15760,16070,16114,55427.0,2652000.0
2010-08-06,16068,16068,15760,15877,11595,54764.0,2652000.0
2010-08-09,15837,15914,15760,15877,21654,54764.0,2652000.0
2010-08-10,15991,15991,15760,15877,13384,54764.0,2652000.0
2010-08-11,15837,15952,15684,15916,12062,54896.0,2652000.0
2010-08-12,15684,15800,15606,15723,9127,54233.0,2652000.0
2010-08-13,15645,15684,15299,15531,29915,53570.0,2652000.0
2010-08-16,15492,16144,15492,16108,8842,55559.0,2652000.0
2010-08-17,16144,16299,15952,16262,7537,56090.0,2652000.0
2010-08-18,16299,16530,15914,16530,7332,57018.0,2652000.0
2010-08-19,16644,16914,16452,16876,14948,58211.0,2652000.0
2010-08-20,16683,16952,16683,16876,8729,58211.0,2652000.0
2010-08-23,16914,16914,16683,16876,3193,58211.0,2652000.0
2010-08-24,16875,17375,16875,17338,15936,59803.0,2652000.0
