NICE(034310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-13,4895,4930,4895,4895,1200,169301.0,3458657.0
2012-07-16,4860,4950,4860,4950,125,171204.0,3458657.0
2012-07-17,4960,4965,4960,4965,157,171722.0,3458657.0
2012-07-18,4870,4965,4870,4965,91,171722.0,3458657.0
2012-07-19,4900,5000,4900,4990,105,172587.0,3458657.0
2012-07-20,4900,4900,4875,4900,192,169474.0,3458657.0
2012-07-23,4895,4900,4860,4900,3932,169474.0,3458657.0
2012-07-24,4850,4910,4820,4910,90,169820.0,3458657.0
2012-07-25,4930,4930,4855,4855,170,167918.0,3458657.0
2012-07-26,4855,4855,4855,4855,24,167918.0,3458657.0
2012-07-27,4800,4890,4795,4810,10273,166361.0,3458657.0
2012-07-30,4895,4895,4800,4800,710,166016.0,3458657.0
2012-07-31,4810,4830,4795,4830,380,167053.0,3458657.0
2012-08-01,4765,4845,4765,4840,290,167399.0,3458657.0
2012-08-02,4865,4865,4825,4850,90,167745.0,3458657.0
2012-08-03,4795,4860,4795,4855,300,167918.0,3458657.0
2012-08-06,4890,4890,4890,4890,50,169128.0,3458657.0
2012-08-07,4895,4895,4810,4875,175,168610.0,3458657.0
2012-08-08,4880,4880,4810,4835,1276,167226.0,3458657.0
2012-08-09,4800,4805,4755,4800,1020,166016.0,3458657.0
2012-08-10,4800,4810,4770,4810,70,166361.0,3458657.0
2012-08-13,4830,4830,4790,4815,370,166534.0,3458657.0
2012-08-14,4830,4830,4750,4810,2673,166361.0,3458657.0
2012-08-16,4765,4800,4760,4800,221,166016.0,3458657.0
2012-08-17,4780,4815,4740,4815,850,166534.0,3458657.0
2012-08-20,4805,4805,4700,4715,1260,163076.0,3458657.0
2012-08-21,4740,4780,4720,4780,1270,165324.0,3458657.0
2012-08-22,4780,4800,4730,4765,310,164805.0,3458657.0
2012-08-23,4800,4850,4800,4820,4950,166707.0,3458657.0
2012-08-24,4820,4820,4780,4795,610,165843.0,3458657.0
2012-08-27,4795,4795,4700,4750,471,164286.0,3458657.0
2012-08-28,4750,4800,4720,4790,300,165670.0,3458657.0
2012-08-29,4790,4790,4735,4770,780,164978.0,3458657.0
2012-08-30,4720,4750,4715,4720,4174,163249.0,3458657.0
2012-08-31,4720,4830,4715,4800,6091,166016.0,3458657.0
2012-09-03,4800,4830,4780,4800,266,166016.0,3458657.0
2012-09-04,4840,4840,4800,4800,101,166016.0,3458657.0
2012-09-05,4800,4800,4770,4790,271,165670.0,3458657.0
2012-09-06,4755,4790,4750,4785,500,165497.0,3458657.0
2012-09-07,4795,4950,4790,4900,30574,169474.0,3458657.0
2012-09-10,4930,4930,4890,4900,2202,169474.0,3458657.0
2012-09-11,4755,4950,4755,4950,800,171204.0,3458657.0
2012-09-12,4970,4975,4930,4950,2242,171204.0,3458657.0
2012-09-13,4950,5000,4950,4980,6402,172241.0,3458657.0
2012-09-14,5000,5000,4965,4995,8574,172760.0,3458657.0
2012-09-17,5050,5050,4910,4995,710,172760.0,3458657.0
2012-09-18,5000,5000,4915,5000,5999,172933.0,3458657.0
2012-09-19,5000,5150,4960,5150,9484,178121.0,3458657.0
2012-09-20,5180,5350,5129,5300,9888,183309.0,3458657.0
2012-09-21,5369,5470,5220,5460,18487,188843.0,3458657.0
2012-09-24,5460,5480,5320,5380,5187,186076.0,3458657.0
2012-09-25,5450,5450,5320,5430,2050,187805.0,3458657.0
2012-09-26,5320,5430,5320,5390,2620,186422.0,3458657.0
2012-09-27,5389,5460,5349,5420,2290,187459.0,3458657.0
2012-09-28,5779,5779,5350,5450,2716,188497.0,3458657.0
2012-10-02,5480,5480,5310,5330,3313,184346.0,3458657.0
2012-10-04,5340,5470,5340,5450,3099,188497.0,3458657.0
2012-10-05,5450,5450,5380,5420,2967,187459.0,3458657.0
2012-10-08,5500,5590,5400,5460,3458,188843.0,3458657.0
2012-10-09,5390,5500,5100,5370,2894,185730.0,3458657.0
2012-10-10,5420,5430,5360,5360,362,185384.0,3458657.0
2012-10-11,5360,5440,5360,5420,2291,187459.0,3458657.0
2012-10-12,5410,5500,5360,5400,26209,186767.0,3458657.0
2012-10-15,5400,5500,5400,5480,6309,189534.0,3458657.0
2012-10-16,5580,5580,5469,5500,5634,190226.0,3458657.0
2012-10-17,5500,5560,5500,5520,4231,190918.0,3458657.0
2012-10-18,5530,5530,5389,5500,1071,190226.0,3458657.0
2012-10-19,5379,5580,5379,5450,3927,188497.0,3458657.0
2012-10-22,5629,5629,5269,5500,19477,190226.0,3458657.0
2012-10-23,5550,5560,5540,5550,64568,191955.0,3458657.0
2012-10-24,5550,5650,5540,5600,89014,193685.0,3458657.0
2012-10-25,5650,5900,5600,5800,82391,200602.0,3458657.0
2012-10-26,5840,5840,5670,5760,5582,199219.0,3458657.0
2012-10-29,5750,5840,5700,5700,49938,197143.0,3458657.0
2012-10-30,5800,5800,5630,5700,1203,197143.0,3458657.0
2012-10-31,5640,5830,5640,5790,10040,200256.0,3458657.0
2012-11-01,5800,6100,5790,6000,13465,207519.0,3458657.0
2012-11-02,6040,6040,5980,6010,3355,207865.0,3458657.0
2012-11-05,6010,6080,5840,5840,7612,201986.0,3458657.0
2012-11-06,6280,6280,5860,6160,12497,213053.0,3458657.0
2012-11-07,6190,6390,6070,6250,30861,216166.0,3458657.0
2012-11-08,6230,6300,6110,6250,10937,216166.0,3458657.0
2012-11-09,6380,6400,6180,6260,7578,216512.0,3458657.0
2012-11-12,6290,6299,6150,6190,7440,214091.0,3458657.0
2012-11-13,6189,6189,6010,6060,10319,209595.0,3458657.0
2012-11-14,6189,6189,5960,6060,4291,209595.0,3458657.0
2012-11-15,6100,6150,5900,6100,7936,210978.0,3458657.0
2012-11-16,6100,6150,6000,6100,11479,210978.0,3458657.0
2012-11-19,6100,6100,6000,6080,2154,210286.0,3458657.0
2012-11-20,6099,6099,6000,6090,1319,210632.0,3458657.0
2012-11-21,6100,6100,6000,6000,1970,207519.0,3458657.0
2012-11-22,6150,6150,6000,6000,925,207519.0,3458657.0
2012-11-23,6010,6090,5950,6000,1845,207519.0,3458657.0
2012-11-26,5840,6030,5840,5950,3805,205790.0,3458657.0
2012-11-27,6000,6020,5950,6000,21768,207519.0,3458657.0
2012-11-28,6000,6050,5940,6000,1747,207519.0,3458657.0
2012-11-29,6000,6020,5820,6000,6335,207519.0,3458657.0
2012-11-30,6000,6060,5880,6000,10261,207519.0,3458657.0
2012-12-03,6000,6000,5950,6000,3496,207519.0,3458657.0
2012-12-04,6000,6020,5950,6000,14214,207519.0,3458657.0
2012-12-05,6000,6240,5910,6000,6424,207519.0,3458657.0
2012-12-06,6010,6030,5960,6000,4119,207519.0,3458657.0
2012-12-07,6010,6050,6000,6040,6074,208903.0,3458657.0
2012-12-10,6100,6190,6100,6190,3686,214091.0,3458657.0
2012-12-11,6190,6200,6009,6180,1224,213745.0,3458657.0
2012-12-12,6200,6200,6050,6190,2206,214091.0,3458657.0
2012-12-13,6190,6190,6059,6190,1795,214091.0,3458657.0
2012-12-14,6090,6230,6070,6230,4307,215474.0,3458657.0
2012-12-17,6190,6230,6170,6210,1784,214783.0,3458657.0
2012-12-18,6250,6480,6250,6330,8816,218933.0,3458657.0
2012-12-20,6339,6800,6280,6330,11838,218933.0,3458657.0
2012-12-21,6490,6600,6270,6400,4417,221354.0,3458657.0
2012-12-24,6490,6500,6250,6380,14084,220662.0,3458657.0
2012-12-26,6499,6690,6310,6410,9544,221700.0,3458657.0
2012-12-27,6460,6570,6200,6200,13915,214437.0,3458657.0
2012-12-28,6310,6430,6150,6360,8312,219971.0,3458657.0
2013-01-02,6400,6690,6300,6590,9742,227925.0,3458657.0
2013-01-03,6600,6600,6390,6440,4394,222738.0,3458657.0
2013-01-04,6510,6579,6390,6450,2174,223083.0,3458657.0
2013-01-07,6500,6600,6480,6580,1977,227580.0,3458657.0
2013-01-08,6590,6690,6410,6580,11131,227580.0,3458657.0
2013-01-09,6650,6840,6580,6660,9466,252296.0,3788230.0
2013-01-10,6840,6840,6470,6700,3647,253811.0,3788230.0
2013-01-11,6610,6770,6530,6530,1123,247371.0,3788230.0
2013-01-14,6790,6790,6550,6620,1293,250781.0,3788230.0
2013-01-15,6560,6870,6550,6620,1264,250781.0,3788230.0
2013-01-16,6690,6690,6540,6620,1927,250781.0,3788230.0
2013-01-17,6640,6640,6580,6630,1919,251160.0,3788230.0
2013-01-18,6650,6670,6640,6670,2283,252675.0,3788230.0
2013-01-21,6650,6680,6640,6670,1577,252675.0,3788230.0
2013-01-22,6740,6740,6640,6700,2233,253811.0,3788230.0
2013-01-23,6700,6700,6530,6630,2215,251160.0,3788230.0
2013-01-24,6670,6670,6540,6630,3870,251160.0,3788230.0
2013-01-25,6700,6700,6440,6600,2121,250023.0,3788230.0
2013-01-28,6500,6680,6500,6540,1072,247750.0,3788230.0
2013-01-29,6590,6590,6369,6500,3099,246235.0,3788230.0
2013-01-30,6530,6540,6210,6540,5969,247750.0,3788230.0
2013-01-31,6570,6700,6480,6630,6613,251160.0,3788230.0
2013-02-01,6620,6700,6550,6680,3682,253054.0,3788230.0
2013-02-04,6680,6680,6550,6640,544,251538.0,3788230.0
2013-02-05,6550,6630,6260,6590,1825,249644.0,3788230.0
2013-02-06,6650,6880,6540,6600,2322,250023.0,3788230.0
2013-02-07,6740,6860,6450,6840,23537,259115.0,3788230.0
2013-02-08,6940,6950,6710,6950,5874,263282.0,3788230.0
2013-02-12,7090,7300,7050,7130,2631,270101.0,3788230.0
2013-02-13,7250,7300,7120,7140,1316,270480.0,3788230.0
2013-02-14,7170,7170,7080,7150,620,270858.0,3788230.0
2013-02-15,7200,7200,7070,7150,1843,270858.0,3788230.0
2013-02-18,7020,7240,6850,7120,2063,269722.0,3788230.0
2013-02-19,7090,7200,6900,7000,5555,265176.0,3788230.0
2013-02-20,7100,7100,6960,7090,1989,268586.0,3788230.0
2013-02-21,7090,7130,6910,7050,1504,267070.0,3788230.0
2013-02-22,6990,7080,6860,6990,3840,264797.0,3788230.0
2013-02-25,6970,7140,6970,7020,1184,265934.0,3788230.0
2013-02-26,7030,7250,6970,7110,1504,269343.0,3788230.0
2013-02-27,7110,7490,7060,7150,5108,270858.0,3788230.0
2013-02-28,7450,7450,7150,7280,3105,275783.0,3788230.0
2013-03-04,7350,7350,7170,7300,1073,276541.0,3788230.0
2013-03-05,7390,7390,7090,7250,5764,274647.0,3788230.0
2013-03-06,7350,7350,7250,7300,1491,276541.0,3788230.0
2013-03-07,7350,7500,7350,7400,7275,280329.0,3788230.0
2013-03-08,7400,7500,7329,7400,7270,280329.0,3788230.0
2013-03-11,7500,7500,7250,7400,2475,280329.0,3788230.0
2013-03-12,7270,7500,7270,7470,1804,282981.0,3788230.0
2013-03-13,7470,7550,7300,7500,8128,284117.0,3788230.0
2013-03-14,7550,7750,7379,7700,4524,291694.0,3788230.0
2013-03-15,8700,8700,8000,8140,18529,308362.0,3788230.0
2013-03-18,8140,8400,7970,7970,3277,301922.0,3788230.0
2013-03-19,8000,8180,7789,8130,4774,307983.0,3788230.0
2013-03-20,8200,8270,7950,8100,593,306847.0,3788230.0
2013-03-21,8130,8250,7950,8080,2643,306089.0,3788230.0
2013-03-22,8150,8150,7920,8070,1026,305710.0,3788230.0
2013-03-25,7940,8100,7940,7970,1321,301922.0,3788230.0
2013-03-26,7970,8059,7860,8060,1146,305331.0,3788230.0
2013-03-27,8060,8060,7890,7920,1889,300028.0,3788230.0
2013-03-28,7830,8010,7830,8000,1858,303058.0,3788230.0
2013-03-29,8000,8080,7790,8080,9874,306089.0,3788230.0
2013-04-01,8100,8120,7880,8000,2283,303058.0,3788230.0
2013-04-02,8080,8080,7920,8000,1483,303058.0,3788230.0
2013-04-03,8000,8000,7800,7800,2415,295482.0,3788230.0
2013-04-04,7740,7989,7700,7770,3214,294345.0,3788230.0
2013-04-05,7900,7910,7780,7840,1267,296997.0,3788230.0
2013-04-08,7920,7990,7710,7920,2963,300028.0,3788230.0
2013-04-09,7940,7950,7760,7900,4718,299270.0,3788230.0
2013-04-10,7949,8050,7879,8050,6147,304953.0,3788230.0
2013-04-11,8140,8140,7910,8000,2167,303058.0,3788230.0
2013-04-12,8150,8150,7900,7950,1182,301164.0,3788230.0
2013-04-15,8020,8030,7750,7840,2722,296997.0,3788230.0
2013-04-16,7909,7909,7550,7610,9248,288284.0,3788230.0
2013-04-17,7690,7940,7660,7800,4939,295482.0,3788230.0
2013-04-18,7900,7990,7750,7790,1124,295103.0,3788230.0
2013-04-19,7840,7900,7700,7770,792,294345.0,3788230.0
2013-04-22,7900,7989,7800,7930,6432,300407.0,3788230.0
2013-04-23,8120,8120,7970,8100,6315,306847.0,3788230.0
2013-04-24,8020,8250,8020,8200,3848,310635.0,3788230.0
2013-04-25,8380,8490,8170,8450,12292,320105.0,3788230.0
2013-04-26,8600,8600,8280,8300,16735,314423.0,3788230.0
2013-04-29,8310,8450,8270,8290,11901,314044.0,3788230.0
2013-04-30,0,0,0,8290,0,314044.0,3788230.0
2013-05-02,0,0,0,8290,0,,
2013-05-03,0,0,0,8290,0,,
2013-05-06,0,0,0,8290,0,,
2013-05-07,0,0,0,8290,0,,
2013-05-08,0,0,0,8290,0,,
2013-05-09,0,0,0,8290,0,,
2013-05-10,0,0,0,8290,0,,
2013-05-13,0,0,0,8290,0,,
2013-05-14,0,0,0,8290,0,,
2013-05-15,0,0,0,8290,0,,
2013-05-16,0,0,0,8290,0,,
2013-05-20,8670,9270,8560,8810,590440,333743.0,37882300.0
2013-05-21,8960,9740,8600,9500,308401,359882.0,37882300.0
2013-05-22,9600,9760,9370,9490,120141,359503.0,37882300.0
2013-05-23,9490,9560,9200,9230,71220,349654.0,37882300.0
2013-05-24,9100,9630,8820,9000,141791,340941.0,37882300.0
2013-05-27,9010,9520,9010,9450,119270,357988.0,37882300.0
2013-05-28,9950,10300,9760,9830,380641,372383.0,37882300.0
2013-05-29,9900,10400,9820,10050,161803,380717.0,37882300.0
2013-05-30,10100,10350,9670,9670,133845,366322.0,37882300.0
2013-05-31,9660,9900,9510,9900,106792,375035.0,37882300.0
2013-06-03,10200,10500,9950,10150,146942,384505.0,37882300.0
2013-06-04,10250,10450,9990,10200,114395,386399.0,37882300.0
2013-06-05,10200,10200,9960,10000,116425,378823.0,37882300.0
2013-06-07,9960,10000,9460,9700,91591,367458.0,37882300.0
2013-06-10,9710,9950,9710,9820,54310,372004.0,37882300.0
2013-06-11,9920,9990,9710,9990,64232,378444.0,37882300.0
2013-06-12,10000,10000,9680,9830,78362,372383.0,37882300.0
2013-06-13,9830,9910,9720,9850,50220,373141.0,37882300.0
2013-06-14,10000,10000,9840,9890,53251,374656.0,37882300.0
2013-06-17,9760,10100,9720,9900,76020,375035.0,37882300.0
2013-06-18,10000,10300,9850,10000,84971,378823.0,37882300.0
2013-06-19,9910,10050,9770,9850,96591,373141.0,37882300.0
2013-06-20,9800,9900,9660,9900,87091,375035.0,37882300.0
2013-06-21,9700,9990,9700,9980,555941,378065.0,37882300.0
2013-06-24,9980,10250,9900,10100,235280,382611.0,37882300.0
2013-06-25,10150,10950,9930,10300,242921,390188.0,37882300.0
2013-06-26,10550,10550,9930,9930,168322,376171.0,37882300.0
2013-06-27,9980,10100,9650,9650,170933,365564.0,37882300.0
2013-06-28,9780,10000,9470,9900,127014,375035.0,37882300.0
2013-07-01,9900,10050,9870,10050,36724,380717.0,37882300.0
2013-07-02,10100,10150,9800,9810,21838,371625.0,37882300.0
2013-07-03,9860,10100,9810,9970,31712,377687.0,37882300.0
2013-07-04,9960,10050,9880,9980,25805,378065.0,37882300.0
2013-07-05,10000,10400,10000,10350,67190,392082.0,37882300.0
2013-07-08,10350,10400,9900,10350,97461,392082.0,37882300.0
2013-07-09,10350,10750,10050,10650,184396,403446.0,37882300.0
2013-07-10,10700,10700,10300,10650,96674,403446.0,37882300.0
2013-07-11,10750,11000,10500,10600,82250,401552.0,37882300.0
2013-07-12,10600,10700,10400,10600,52600,401552.0,37882300.0
2013-07-15,10600,10850,10600,10800,30870,409129.0,37882300.0
2013-07-16,10700,11000,10650,10750,44440,407235.0,37882300.0
2013-07-17,10700,10900,10550,10650,66772,403446.0,37882300.0
2013-07-18,10650,10900,10250,10400,112080,393976.0,37882300.0
2013-07-19,10350,10550,10150,10550,62918,399658.0,37882300.0
2013-07-22,10400,10550,10350,10400,18031,393976.0,37882300.0
2013-07-23,10400,10550,10200,10400,37019,393976.0,37882300.0
2013-07-24,10350,10450,10200,10350,44513,392082.0,37882300.0
2013-07-25,10350,10600,10200,10450,85166,395870.0,37882300.0
2013-07-26,10550,10650,10450,10500,69720,397764.0,37882300.0
2013-07-29,10400,10900,10400,10800,54870,409129.0,37882300.0
2013-07-30,10700,11400,10700,11350,106400,429964.0,37882300.0
2013-07-31,11350,11750,10650,11150,253710,422388.0,37882300.0
2013-08-01,11150,11150,10900,11000,32145,416705.0,37882300.0
2013-08-02,11250,11400,11150,11400,46370,431858.0,37882300.0
2013-08-05,11300,11850,11300,11850,74630,448905.0,37882300.0
2013-08-06,11850,12050,11750,11850,109020,448905.0,37882300.0
2013-08-07,11800,12050,11700,12000,65167,454588.0,37882300.0
2013-08-08,12000,12600,11900,12550,185581,475423.0,37882300.0
2013-08-09,12500,12650,12250,12300,62880,465952.0,37882300.0
2013-08-12,12200,12450,11950,12050,39588,456482.0,37882300.0
2013-08-13,11950,12150,11450,11950,134275,452693.0,37882300.0
2013-08-14,11900,12000,11700,12000,29611,454588.0,37882300.0
2013-08-16,11650,12200,11650,12100,63066,458376.0,37882300.0
2013-08-19,12050,12300,11950,12000,41295,454588.0,37882300.0
2013-08-20,12100,12100,11500,11900,58178,450799.0,37882300.0
2013-08-21,11900,11900,11500,11850,40707,448905.0,37882300.0
2013-08-22,11550,11700,11350,11350,43154,429964.0,37882300.0
2013-08-23,11350,11600,11300,11550,28600,437541.0,37882300.0
2013-08-26,11600,11750,11550,11600,22040,439435.0,37882300.0
2013-08-27,11700,11700,11250,11400,31400,431858.0,37882300.0
2013-08-28,11100,11500,11100,11400,22580,431858.0,37882300.0
2013-08-29,11400,11450,10700,10700,62523,405341.0,37882300.0
2013-08-30,10650,10900,10200,10450,239324,395870.0,37882300.0
2013-09-02,10500,10700,10350,10650,64333,403446.0,37882300.0
2013-09-03,10500,10750,10200,10600,116446,401552.0,37882300.0
2013-09-04,10700,11000,10450,11000,67734,416705.0,37882300.0
2013-09-05,11200,11250,10750,10950,83312,414811.0,37882300.0
2013-09-06,10950,11200,10950,11050,54393,418599.0,37882300.0
2013-09-09,11050,11350,10850,11150,67649,422388.0,37882300.0
2013-09-10,11250,11400,10950,11400,63336,431858.0,37882300.0
2013-09-11,11450,11450,11100,11400,54361,431858.0,37882300.0
2013-09-12,11300,11400,11000,11150,69656,422388.0,37882300.0
2013-09-13,11050,11400,10950,11350,55593,429964.0,37882300.0
2013-09-16,11200,11950,11200,11900,79021,450799.0,37882300.0
2013-09-17,11700,12100,11700,11950,84021,452693.0,37882300.0
2013-09-23,11950,12050,11800,12000,114195,454588.0,37882300.0
2013-09-24,12000,12850,11900,12450,141029,471635.0,37882300.0
2013-09-25,12450,12800,12200,12800,110440,484893.0,37882300.0
2013-09-26,12800,13550,12800,13150,103768,498152.0,37882300.0
2013-09-27,13200,13500,13100,13350,32163,505729.0,37882300.0
2013-09-30,13450,13450,13100,13200,41674,500046.0,37882300.0
2013-10-01,13300,13350,12700,13150,57484,498152.0,37882300.0
2013-10-02,13450,13450,13050,13100,18691,496258.0,37882300.0
2013-10-04,13150,13500,13000,13400,31911,507623.0,37882300.0
2013-10-07,13550,13550,13050,13350,43676,505729.0,37882300.0
2013-10-08,13350,13350,13100,13300,11390,503835.0,37882300.0
2013-10-10,13150,13900,13150,13900,27700,526564.0,37882300.0
2013-10-11,14000,14000,13500,13550,31790,513305.0,37882300.0
2013-10-14,13450,13700,13000,13550,33724,513305.0,37882300.0
2013-10-15,13350,13650,13300,13500,25463,511411.0,37882300.0
2013-10-16,13400,13600,13250,13450,52862,509517.0,37882300.0
2013-10-17,13450,13500,12850,13000,65396,492470.0,37882300.0
2013-10-18,13100,13100,12200,12200,78215,462164.0,37882300.0
2013-10-21,12150,12850,12150,12400,121716,469741.0,37882300.0
2013-10-22,12400,12900,12400,12900,61865,488682.0,37882300.0
2013-10-23,12800,13050,12550,12700,74503,481105.0,37882300.0
2013-10-24,12850,13000,12550,13000,51895,492470.0,37882300.0
2013-10-25,12900,13050,12850,13000,64075,492470.0,37882300.0
2013-10-28,12900,13000,12500,12650,64307,479211.0,37882300.0
2013-10-29,12550,13000,12500,12700,49634,481105.0,37882300.0
2013-10-30,12700,12950,12550,12900,55958,488682.0,37882300.0
2013-10-31,13100,13100,12650,12950,31720,490576.0,37882300.0
2013-11-01,12800,13250,12800,12850,73790,486788.0,37882300.0
2013-11-04,13000,13250,12800,13200,42050,500046.0,37882300.0
2013-11-05,13150,13450,12850,13200,52640,500046.0,37882300.0
2013-11-06,13250,13350,13000,13200,19491,500046.0,37882300.0
2013-11-07,13000,13100,12850,12850,7784,486788.0,37882300.0
2013-11-08,13000,13100,12650,12650,42410,479211.0,37882300.0
2013-11-11,12800,12900,12300,12900,38340,488682.0,37882300.0
2013-11-12,12900,13050,12600,12850,50140,486788.0,37882300.0
2013-11-13,12900,12950,12650,12850,13747,486788.0,37882300.0
2013-11-14,12900,12950,12700,12800,3420,484893.0,37882300.0
2013-11-15,12800,13200,12500,13050,41010,494364.0,37882300.0
2013-11-18,13250,13250,12900,13050,16298,494364.0,37882300.0
2013-11-19,13150,13200,12900,13000,29965,492470.0,37882300.0
2013-11-20,13150,13150,12900,12900,8870,488682.0,37882300.0
2013-11-21,13100,13350,12850,12900,18138,488682.0,37882300.0
2013-11-22,12950,13050,12850,13000,15074,492470.0,37882300.0
2013-11-25,13000,13200,12850,13150,15103,498152.0,37882300.0
2013-11-26,13000,13000,12550,12700,47730,481105.0,37882300.0
2013-11-27,12650,12950,12600,12950,12817,490576.0,37882300.0
2013-11-28,12850,12950,12700,12800,9090,484893.0,37882300.0
2013-11-29,12700,13200,12600,13200,23630,500046.0,37882300.0
2013-12-02,13200,13250,12800,13100,25550,496258.0,37882300.0
2013-12-03,12950,13100,12700,13100,39570,496258.0,37882300.0
2013-12-04,13000,13050,12800,12800,13476,484893.0,37882300.0
2013-12-05,12950,12950,12650,12800,12911,484893.0,37882300.0
2013-12-06,12900,13000,12400,12650,41488,479211.0,37882300.0
2013-12-09,12700,12900,12500,12600,6630,477317.0,37882300.0
2013-12-10,12500,12700,12300,12600,21300,477317.0,37882300.0
2013-12-11,12650,12800,12300,12350,23380,467846.0,37882300.0
2013-12-12,12350,12850,12100,12650,23266,479211.0,37882300.0
2013-12-13,12550,12900,12550,12900,5991,488682.0,37882300.0
2013-12-16,12850,12900,12650,12800,8999,484893.0,37882300.0
2013-12-17,12850,12900,12600,12600,5673,477317.0,37882300.0
2013-12-18,12600,12700,12350,12350,8842,467846.0,37882300.0
2013-12-19,12500,12500,12100,12100,15372,458376.0,37882300.0
2013-12-20,12100,12450,12100,12400,9961,469741.0,37882300.0
2013-12-23,12500,12500,12050,12400,29320,469741.0,37882300.0
2013-12-24,12400,12400,12100,12100,15300,458376.0,37882300.0
2013-12-26,12250,12250,11750,11950,19390,452693.0,37882300.0
2013-12-27,11850,11950,11600,11650,25750,441329.0,37882300.0
2013-12-30,11650,11850,11600,11800,6730,447011.0,37882300.0
2014-01-02,11650,11800,11350,11800,21200,447011.0,37882300.0
2014-01-03,11800,12400,11750,12350,71000,467846.0,37882300.0
2014-01-06,12400,12600,12100,12450,41045,471635.0,37882300.0
2014-01-07,12500,13050,12450,13000,53266,492470.0,37882300.0
2014-01-08,13000,13600,12800,13350,23818,505729.0,37882300.0
2014-01-09,13200,13700,13150,13500,16743,511411.0,37882300.0
2014-01-10,13650,13650,12900,13500,56980,511411.0,37882300.0
2014-01-13,13500,13500,13150,13150,23111,498152.0,37882300.0
2014-01-14,13150,13800,13050,13100,20380,496258.0,37882300.0
2014-01-15,13000,13300,12750,13000,43600,492470.0,37882300.0
2014-01-16,13050,13900,12900,13800,71585,522776.0,37882300.0
2014-01-17,13800,14500,13750,13900,98935,526564.0,37882300.0
2014-01-20,13800,14250,13550,14000,28890,530352.0,37882300.0
2014-01-21,14000,14000,13650,14000,17211,530352.0,37882300.0
2014-01-22,14000,14100,13800,13950,16482,528458.0,37882300.0
2014-01-23,13900,14050,13450,13900,39781,526564.0,37882300.0
2014-01-24,13800,13900,13600,13600,14930,515199.0,37882300.0
2014-01-27,13500,13900,13400,13600,62140,515199.0,37882300.0
2014-01-28,13450,14000,13450,13900,13940,526564.0,37882300.0
2014-01-29,14100,14150,13800,13900,15812,526564.0,37882300.0
2014-02-03,13700,13950,13550,13950,16160,528458.0,37882300.0
2014-02-04,13850,14100,13600,13650,71436,517093.0,37882300.0
2014-02-05,13700,14000,13550,13900,14500,526564.0,37882300.0
2014-02-06,13800,14150,13700,14150,33035,536035.0,37882300.0
2014-02-07,14100,14250,13950,13950,17016,528458.0,37882300.0
2014-02-10,13950,14000,13750,13800,17460,522776.0,37882300.0
2014-02-11,13800,14350,13700,13800,14300,522776.0,37882300.0
2014-02-12,13900,14400,13800,14350,71040,543611.0,37882300.0
2014-02-13,14450,14450,14050,14300,16341,541717.0,37882300.0
2014-02-14,14450,14550,14300,14450,13785,547399.0,37882300.0
2014-02-17,14500,14500,14150,14350,83481,543611.0,37882300.0
2014-02-18,14450,14600,14050,14350,97485,543611.0,37882300.0
2014-02-19,14400,14450,14000,14150,49450,536035.0,37882300.0
2014-02-20,14100,14300,13950,14100,14420,534140.0,37882300.0
2014-02-21,14200,14500,14050,14350,21230,543611.0,37882300.0
2014-02-24,14250,14250,13850,13900,80532,526564.0,37882300.0
2014-02-25,13900,14000,13500,13500,51702,511411.0,37882300.0
2014-02-26,13500,13500,12850,13200,94080,500046.0,37882300.0
2014-02-27,13250,13450,13000,13200,38855,500046.0,37882300.0
2014-02-28,13300,13650,13000,13150,40341,498152.0,37882300.0
2014-03-03,13100,13500,12100,13400,120394,507623.0,37882300.0
2014-03-04,13200,13550,12950,13400,38710,507623.0,37882300.0
2014-03-05,13550,13550,13100,13100,37650,496258.0,37882300.0
2014-03-06,13050,13600,13000,13550,44370,513305.0,37882300.0
2014-03-07,13350,13600,13300,13300,8980,503835.0,37882300.0
2014-03-10,13300,13700,13150,13700,27896,518988.0,37882300.0
2014-03-11,13750,14100,13400,13750,32105,520882.0,37882300.0
2014-03-12,13600,13800,13350,13750,28653,520882.0,37882300.0
2014-03-13,13700,13900,13650,13850,16949,524670.0,37882300.0
2014-03-14,13850,13900,13600,13600,22031,515199.0,37882300.0
2014-03-17,13600,13800,13200,13500,39512,511411.0,37882300.0
2014-03-18,13500,13900,13300,13850,32022,524670.0,37882300.0
2014-03-19,14050,14050,13500,13800,30610,522776.0,37882300.0
2014-03-20,13850,13950,13600,13850,22468,524670.0,37882300.0
2014-03-21,13950,14000,13500,13900,42620,526564.0,37882300.0
2014-03-24,14100,14300,13800,14150,43400,536035.0,37882300.0
2014-03-25,14000,14100,13600,13950,37420,528458.0,37882300.0
2014-03-26,13950,13950,13450,13450,70603,509517.0,37882300.0
2014-03-27,13350,13900,13350,13800,32126,522776.0,37882300.0
2014-03-28,13700,14050,13500,13900,28540,526564.0,37882300.0
2014-03-31,13800,14000,13650,13850,23720,524670.0,37882300.0
2014-04-01,13950,14300,13600,13600,20008,515199.0,37882300.0
2014-04-02,13550,13650,13350,13350,40718,505729.0,37882300.0
2014-04-03,13450,13450,13200,13350,24402,505729.0,37882300.0
2014-04-04,13350,13500,13100,13450,17445,509517.0,37882300.0
