SK이노베이션(096770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-05,105000,106000,103500,104500,413081,9662651.0,92465564.0
2010-07-06,105000,107000,103500,106500,412427,9847583.0,92465564.0
2010-07-07,107500,108500,106000,106500,364929,9847583.0,92465564.0
2010-07-08,108500,112500,108000,111500,758064,10309910.0,92465564.0
2010-07-09,112500,114000,111500,112000,693563,10356143.0,92465564.0
2010-07-12,113500,116000,112500,114000,827738,10541074.0,92465564.0
2010-07-13,115000,116000,112500,113500,500910,10494842.0,92465564.0
2010-07-14,115000,117500,114000,116500,837941,10772238.0,92465564.0
2010-07-15,116500,119500,116000,117000,763885,10818471.0,92465564.0
2010-07-16,118000,119500,115500,116000,625837,10726005.0,92465564.0
2010-07-19,115000,116000,114000,115000,466428,10633540.0,92465564.0
2010-07-20,116000,118000,114000,116500,400116,10772238.0,92465564.0
2010-07-21,118000,118500,117000,118000,462770,10910937.0,92465564.0
2010-07-22,117500,128000,117000,126500,2525018,11696894.0,92465564.0
2010-07-23,129500,133000,126500,128000,2214130,11835592.0,92465564.0
2010-07-26,130500,133500,128500,128500,1479739,11881825.0,92465564.0
2010-07-27,129500,130000,125500,126000,1052137,11650661.0,92465564.0
2010-07-28,125000,127500,122500,125000,929039,11558196.0,92465564.0
2010-07-29,124500,127500,124500,125500,638290,11604428.0,92465564.0
2010-07-30,126500,127500,122000,123500,518082,11419497.0,92465564.0
2010-08-02,125000,129500,124500,129000,715095,11928058.0,92465564.0
2010-08-03,130500,131000,127500,129500,640039,11974291.0,92465564.0
2010-08-04,130000,135000,129000,134000,1433385,12390386.0,92465564.0
2010-08-05,134000,139000,133000,135500,1308159,12529084.0,92465564.0
2010-08-06,136500,136500,131500,133000,629480,12297920.0,92465564.0
2010-08-09,131000,134000,129500,132500,486696,12251687.0,92465564.0
2010-08-10,134000,137500,132000,132500,819995,12251687.0,92465564.0
2010-08-11,133000,134500,131000,131500,564793,12159222.0,92465564.0
2010-08-12,128000,129500,124000,124000,1157363,11465730.0,92465564.0
2010-08-13,124000,127500,121500,126500,835958,11696894.0,92465564.0
2010-08-16,125500,127500,123000,126500,455408,11696894.0,92465564.0
2010-08-17,127500,132000,127000,130000,971597,12020523.0,92465564.0
2010-08-18,131500,133500,131000,132000,566497,12205454.0,92465564.0
2010-08-19,132000,134500,131500,134000,499543,12390386.0,92465564.0
2010-08-20,132000,134000,129000,130500,665224,12066756.0,92465564.0
2010-08-23,131000,132500,128000,128000,535235,11835592.0,92465564.0
2010-08-24,127500,130000,126500,128000,449905,11835592.0,92465564.0
2010-08-25,126500,128500,122000,122500,789633,11327032.0,92465564.0
2010-08-26,123500,124000,119500,120500,711538,11142100.0,92465564.0
2010-08-27,120000,124000,119500,123500,396722,11419497.0,92465564.0
2010-08-30,126000,129000,125500,128000,559190,11835592.0,92465564.0
2010-08-31,126000,129000,126000,127500,432859,11789359.0,92465564.0
2010-09-01,128500,134000,128000,133500,857803,12344153.0,92465564.0
2010-09-02,134000,134500,132000,132500,562806,12251687.0,92465564.0
2010-09-03,134000,136500,131500,132000,524221,12205454.0,92465564.0
2010-09-06,134500,134500,129000,130000,520831,12020523.0,92465564.0
2010-09-07,130000,132000,127000,127000,666736,11743127.0,92465564.0
2010-09-08,126500,128500,126500,128500,351423,11881825.0,92465564.0
2010-09-09,130000,131500,129000,130500,427757,12066756.0,92465564.0
2010-09-10,132500,139500,132000,138000,1545385,12760248.0,92465564.0
2010-09-13,141000,142000,138500,139500,983129,12898946.0,92465564.0
2010-09-14,140500,143000,138000,143000,978818,13222576.0,92465564.0
2010-09-15,142000,146000,141000,143500,884063,13268808.0,92465564.0
2010-09-16,143000,144000,140000,140500,505417,12991412.0,92465564.0
2010-09-17,141000,145500,139000,145000,506743,13407507.0,92465564.0
2010-09-20,145500,149000,144500,148000,574264,13684903.0,92465564.0
2010-09-24,149000,149500,146000,148000,446444,13684903.0,92465564.0
2010-09-27,148000,149000,146500,146500,462042,13546205.0,92465564.0
2010-09-28,146000,152000,145500,150000,666945,13869835.0,92465564.0
2010-09-29,151500,154000,150000,151500,535841,14008533.0,92465564.0
2010-09-30,152000,153000,145500,145500,616568,13453740.0,92465564.0
2010-10-01,146000,148500,142000,144000,841305,13315041.0,92465564.0
2010-10-04,147000,151000,146500,148500,765147,13731136.0,92465564.0
2010-10-05,147000,148000,141000,143000,712660,13222576.0,92465564.0
2010-10-06,145500,151000,145000,150500,783146,13916067.0,92465564.0
2010-10-07,150000,155000,149000,154500,686450,14285930.0,92465564.0
2010-10-08,155000,158000,153000,153000,613325,14147231.0,92465564.0
2010-10-11,153000,155000,150500,151000,459367,13962300.0,92465564.0
2010-10-12,151000,154500,146500,148500,731312,13731136.0,92465564.0
2010-10-13,150000,152500,147500,151000,499866,13962300.0,92465564.0
2010-10-14,152000,153500,149000,151000,577926,13962300.0,92465564.0
2010-10-15,151000,156500,150500,154000,464874,14239697.0,92465564.0
2010-10-18,154000,154500,149000,149000,416429,13777369.0,92465564.0
2010-10-19,150000,151500,147500,147500,385163,13638671.0,92465564.0
2010-10-20,145000,147000,144000,146000,591521,13499972.0,92465564.0
2010-10-21,147500,149500,146000,147000,467830,13592438.0,92465564.0
2010-10-22,148500,155000,148000,154000,674726,14239697.0,92465564.0
2010-10-25,156000,160500,154500,159500,738314,14748257.0,92465564.0
2010-10-26,159500,161000,157000,159500,491966,14748257.0,92465564.0
2010-10-27,158500,161500,155500,159000,510020,14702025.0,92465564.0
2010-10-28,157500,159000,153500,154500,564546,14285930.0,92465564.0
2010-10-29,155500,155500,150000,151000,489229,13962300.0,92465564.0
2010-11-01,152500,159000,149000,158500,577424,14655792.0,92465564.0
2010-11-02,158000,167000,155500,166000,1251610,15349284.0,92465564.0
2010-11-03,169500,171500,166500,167000,609873,15441749.0,92465564.0
2010-11-04,168000,168500,163000,164000,553214,15164352.0,92465564.0
2010-11-05,167500,171500,166000,168500,730066,15580448.0,92465564.0
2010-11-08,170500,174000,168000,169500,507265,15672913.0,92465564.0
2010-11-09,169500,172000,168500,172000,275182,15904077.0,92465564.0
2010-11-10,172500,178500,172000,178000,589391,16458870.0,92465564.0
2010-11-11,178500,182500,174000,174000,908328,16089008.0,92465564.0
2010-11-12,177000,179000,170000,172000,828513,15904077.0,92465564.0
2010-11-15,170000,172500,164000,168500,984667,15580448.0,92465564.0
2010-11-16,169500,175500,166500,171500,695686,15857844.0,92465564.0
2010-11-17,168500,172000,166000,166000,870382,15349284.0,92465564.0
2010-11-18,168000,174000,167500,173000,573476,15996543.0,92465564.0
2010-11-19,173500,175000,171000,173500,395085,16042775.0,92465564.0
2010-11-22,176000,176000,168000,168500,699426,15580448.0,92465564.0
2010-11-23,167500,170500,162000,163500,915575,15118120.0,92465564.0
2010-11-24,159500,166000,158500,164000,667896,15164352.0,92465564.0
2010-11-25,166000,167000,162500,167000,408817,15441749.0,92465564.0
2010-11-26,165500,167500,161500,162500,466265,15025654.0,92465564.0
2010-11-29,160000,163500,156500,160000,463693,14794490.0,92465564.0
2010-11-30,161000,167000,160000,165500,566328,15303051.0,92465564.0
2010-12-01,166000,174000,164500,172500,770486,15950310.0,92465564.0
2010-12-02,174000,176000,172500,173000,519072,15996543.0,92465564.0
2010-12-03,175000,175000,170000,174000,450194,16089008.0,92465564.0
2010-12-06,173500,175000,168500,170000,423296,15719146.0,92465564.0
2010-12-07,170000,171500,165000,167500,587937,15487982.0,92465564.0
2010-12-08,166500,172000,166500,170500,476918,15765379.0,92465564.0
2010-12-09,170500,171500,167500,170500,547838,15765379.0,92465564.0
2010-12-10,169000,171500,167500,171000,333793,15811611.0,92465564.0
2010-12-13,172500,173500,167500,168000,465742,15534215.0,92465564.0
2010-12-14,168000,169500,166000,167500,545236,15487982.0,92465564.0
2010-12-15,168000,174000,167000,173000,751669,15996543.0,92465564.0
2010-12-16,172500,174500,170500,171000,314560,15811611.0,92465564.0
2010-12-17,171500,177000,168500,177000,780364,16366405.0,92465564.0
2010-12-20,174500,178500,173000,178500,1069701,16505103.0,92465564.0
2010-12-21,182500,190500,181500,188500,1223682,17429759.0,92465564.0
2010-12-22,188500,191000,186000,186500,461465,17244828.0,92465564.0
2010-12-23,189000,190500,186500,188500,527207,17429759.0,92465564.0
2010-12-24,198000,198500,193500,194500,1109475,17984552.0,92465564.0
2010-12-27,194500,198500,192500,195500,664921,18077018.0,92465564.0
2010-12-28,196000,196500,191000,192000,563820,17753388.0,92465564.0
2010-12-29,193000,195500,190500,193000,543188,17845854.0,92465564.0
2010-12-30,193500,194000,187500,194000,580043,17938319.0,92465564.0
2011-01-03,195000,197000,192500,194500,441675,17984552.0,92465564.0
2011-01-04,194500,202000,192000,197500,707719,18261949.0,92465564.0
2011-01-05,195500,197500,189500,190500,855655,17614690.0,92465564.0
2011-01-06,192000,194000,188500,192500,566165,17799621.0,92465564.0
2011-01-07,190500,193000,189500,191500,371769,17707156.0,92465564.0
2011-01-10,190000,197000,184500,186500,1125833,17244828.0,92465564.0
2011-01-11,187000,189500,181500,188500,613173,17429759.0,92465564.0
2011-01-12,191500,196500,190500,196000,869575,18123251.0,92465564.0
2011-01-13,197000,197500,193000,194500,587568,17984552.0,92465564.0
2011-01-14,190500,191000,185000,188500,1085948,17429759.0,92465564.0
2011-01-17,187000,188500,181000,182500,1104972,16874965.0,92465564.0
2011-01-18,184000,189000,183500,186000,675863,17198595.0,92465564.0
2011-01-19,188000,189000,184000,187000,403867,17291060.0,92465564.0
2011-01-20,186000,193000,184000,185000,659046,17106129.0,92465564.0
2011-01-21,187000,187000,179000,182500,754345,16874965.0,92465564.0
2011-01-24,183000,190500,180500,190500,742671,17614690.0,92465564.0
2011-01-25,191000,191500,186000,187500,552563,17337293.0,92465564.0
2011-01-26,186000,190500,185500,189500,372792,17522224.0,92465564.0
2011-01-27,190000,199500,190000,198500,1334525,18354414.0,92465564.0
2011-01-28,198500,201000,195000,199000,700202,18400647.0,92465564.0
2011-01-31,198000,209000,197000,204500,1177730,18909208.0,92465564.0
2011-02-01,206500,207500,200500,201500,662371,18631811.0,92465564.0
2011-02-07,204000,204500,194500,195000,668576,18030785.0,92465564.0
2011-02-08,195000,201000,192000,199500,707469,18446880.0,92465564.0
2011-02-09,198000,199500,190000,194000,541387,17938319.0,92465564.0
2011-02-10,192500,196000,184000,184500,780479,17059897.0,92465564.0
2011-02-11,185500,190500,179500,180000,686308,16643802.0,92465564.0
2011-02-14,181000,182500,174000,179000,792687,16551336.0,92465564.0
2011-02-15,181000,186000,176500,183000,634690,16921198.0,92465564.0
2011-02-16,181000,184500,173500,175000,687933,16181474.0,92465564.0
2011-02-17,176500,178500,167000,171500,889277,15857844.0,92465564.0
2011-02-18,171500,177500,170500,175000,516078,16181474.0,92465564.0
2011-02-21,177000,184500,176000,183500,673077,16967431.0,92465564.0
2011-02-22,185000,186000,178500,178500,614966,16505103.0,92465564.0
2011-02-23,180000,185500,179500,181500,623849,16782500.0,92465564.0
2011-02-24,184500,184500,173000,179000,577555,16551336.0,92465564.0
2011-02-25,176500,181500,174000,180500,513284,16690034.0,92465564.0
2011-02-28,179000,180000,174000,175000,315194,16181474.0,92465564.0
2011-03-02,174500,177000,172000,172500,360851,15950310.0,92465564.0
2011-03-03,175000,182500,174500,181000,341062,16736267.0,92465564.0
2011-03-04,182000,186000,179000,186000,448672,17198595.0,92465564.0
2011-03-07,185000,192000,182500,189000,546966,17475992.0,92465564.0
2011-03-08,189500,190500,186000,187500,555869,17337293.0,92465564.0
2011-03-09,186500,192000,184000,192000,539164,17753388.0,92465564.0
2011-03-10,190500,194000,188000,191500,664168,17707156.0,92465564.0
2011-03-11,188000,189500,183000,186000,482360,17198595.0,92465564.0
2011-03-14,198000,202000,193500,198500,1762271,18354414.0,92465564.0
2011-03-15,200000,208000,193500,198500,1526094,18354414.0,92465564.0
2011-03-16,203000,206000,198500,199500,750117,18446880.0,92465564.0
2011-03-17,199500,209500,198500,207500,1023608,19186605.0,92465564.0
2011-03-18,210500,217500,206500,209500,1045004,19371536.0,92465564.0
2011-03-21,210500,215500,207500,213500,562488,19741398.0,92465564.0
2011-03-22,215000,226500,213500,222500,781569,20573588.0,92465564.0
2011-03-23,225000,228500,208500,212500,1201033,19648932.0,92465564.0
2011-03-24,210500,215000,206000,210500,1464797,19464001.0,92465564.0
2011-03-25,214500,216000,207500,210000,733757,19417768.0,92465564.0
2011-03-28,208500,214500,207000,214000,699643,19787631.0,92465564.0
2011-03-29,215000,219500,212500,219500,754288,20296191.0,92465564.0
2011-03-30,222000,224500,210500,211500,1019522,19556467.0,92465564.0
2011-03-31,206000,211500,203000,211000,1307808,19510234.0,92465564.0
2011-04-01,211500,214500,211000,213000,478501,19695165.0,92465564.0
2011-04-04,201000,203500,190500,191000,3511127,17660923.0,92465564.0
2011-04-05,192000,195500,188500,194500,1765551,17984552.0,92465564.0
2011-04-06,195000,201500,193500,197500,1528507,18261949.0,92465564.0
2011-04-07,201000,203500,198500,202000,698210,18678044.0,92465564.0
2011-04-08,202000,204000,199000,204000,860026,18862975.0,92465564.0
2011-04-11,205500,212000,205000,210500,1233668,19464001.0,92465564.0
2011-04-12,211500,213500,206000,211000,938929,19510234.0,92465564.0
2011-04-13,209000,213000,202000,212500,920163,19648932.0,92465564.0
2011-04-14,210500,214500,206500,213000,926699,19695165.0,92465564.0
2011-04-15,214000,215500,210500,213500,771653,19741398.0,92465564.0
2011-04-18,215500,226000,215000,225000,1262873,20804752.0,92465564.0
2011-04-19,223500,226500,218500,219500,1019012,20296191.0,92465564.0
2011-04-20,222500,233000,219500,231000,1114525,21359545.0,92465564.0
2011-04-21,234000,251500,234000,248500,1539687,22977693.0,92465564.0
2011-04-22,248000,256000,244000,245000,848303,22654063.0,92465564.0
2011-04-25,242500,255000,240000,254000,774714,23486253.0,92465564.0
2011-04-26,253500,258500,248000,248500,756722,22977693.0,92465564.0
2011-04-27,247500,252500,232000,242000,1318440,22376666.0,92465564.0
2011-04-28,246500,250000,237000,250000,872827,23116391.0,92465564.0
2011-04-29,254000,256500,229500,232000,1408678,21452011.0,92465564.0
2011-05-02,230500,236500,227500,232500,819853,21498244.0,92465564.0
2011-05-03,234000,238000,225000,228000,893581,21082149.0,92465564.0
2011-05-04,225500,233500,221000,233000,800795,21544476.0,92465564.0
2011-05-06,219500,222000,209500,217000,1654020,20065027.0,92465564.0
2011-05-09,217000,226000,214500,219500,731607,20296191.0,92465564.0
2011-05-11,229000,230500,223000,226000,695594,20897217.0,92465564.0
2011-05-12,216500,219000,214500,215500,799398,19926329.0,92465564.0
2011-05-13,215500,217500,204000,209500,995482,19371536.0,92465564.0
2011-05-16,212000,217000,210000,214000,707002,19787631.0,92465564.0
2011-05-17,211500,219000,211000,216500,517647,20018795.0,92465564.0
2011-05-18,219000,223500,217000,223500,578517,20666054.0,92465564.0
2011-05-19,224500,227000,218000,220000,711070,20342424.0,92465564.0
2011-05-20,220000,221000,212000,218000,567928,20157493.0,92465564.0
2011-05-23,215000,217500,205000,205000,509939,18955441.0,92465564.0
2011-05-24,203000,212000,201500,210500,657208,19464001.0,92465564.0
2011-05-25,214500,216500,208000,208000,523753,19232837.0,92465564.0
2011-05-26,214000,224000,213000,222500,723423,20573588.0,92465564.0
2011-05-27,223500,228000,219500,223000,549925,20619821.0,92465564.0
2011-05-30,226000,226500,222000,225000,337331,20804752.0,92465564.0
2011-05-31,224500,236000,224000,233000,797893,21544476.0,92465564.0
2011-06-01,235000,241000,231000,236000,656241,21821873.0,92465564.0
2011-06-02,228000,239500,227000,235500,560772,21775640.0,92465564.0
2011-06-03,239000,243000,230000,233000,514877,21544476.0,92465564.0
2011-06-07,229000,230000,216500,219500,745844,20296191.0,92465564.0
2011-06-08,220000,225000,213500,224000,542268,20712286.0,92465564.0
2011-06-09,227000,228000,221000,222500,631939,20573588.0,92465564.0
2011-06-10,225500,232000,219500,222500,663651,20573588.0,92465564.0
2011-06-13,217500,224000,215500,220000,468650,20342424.0,92465564.0
2011-06-14,218500,229000,216500,229000,731996,21174614.0,92465564.0
2011-06-15,231500,233000,225000,229000,507602,21174614.0,92465564.0
2011-06-16,221500,223500,218500,219000,565698,20249959.0,92465564.0
2011-06-17,221500,221500,212500,220500,706434,20388657.0,92465564.0
2011-06-20,218000,220000,209000,209000,808637,19325303.0,92465564.0
2011-06-21,212000,213500,199000,208000,1248316,19232837.0,92465564.0
2011-06-22,211000,214000,205500,212500,505842,19648932.0,92465564.0
2011-06-23,212500,214500,203000,206500,960106,19094139.0,92465564.0
2011-06-24,199500,203500,190500,197500,2298913,18261949.0,92465564.0
2011-06-27,194500,199000,192500,196500,798973,18169483.0,92465564.0
2011-06-28,198500,203000,195500,196000,745814,18123251.0,92465564.0
2011-06-29,202000,203500,200500,202500,670044,18724277.0,92465564.0
2011-06-30,205000,205500,199500,200500,677527,18539346.0,92465564.0
2011-07-01,202500,210000,201500,208000,842429,19232837.0,92465564.0
2011-07-04,210000,211000,206000,209000,562324,19325303.0,92465564.0
2011-07-05,208000,209500,206000,208500,401168,19279070.0,92465564.0
2011-07-06,210500,212000,199500,207000,1659555,19140372.0,92465564.0
2011-07-07,200000,210500,198500,210000,1273634,19417768.0,92465564.0
2011-07-08,214000,218000,210500,214500,920638,19833863.0,92465564.0
2011-07-11,214000,214000,210500,211500,403122,19556467.0,92465564.0
2011-07-12,207000,212000,206500,210500,464369,19464001.0,92465564.0
2011-07-13,214000,216500,212000,215500,581053,19926329.0,92465564.0
2011-07-14,216000,220500,212500,219500,664072,20296191.0,92465564.0
2011-07-15,218500,222000,217000,222000,482996,20527355.0,92465564.0
2011-07-18,222000,222000,215500,219000,339540,20249959.0,92465564.0
2011-07-19,217000,218000,206500,206500,1110944,19094139.0,92465564.0
2011-07-20,209000,210500,202000,209500,762271,19371536.0,92465564.0
2011-07-21,208500,211500,205500,207500,390347,19186605.0,92465564.0
2011-07-22,209500,214000,209000,213000,744439,19695165.0,92465564.0
2011-07-25,211500,213500,206500,207500,451237,19186605.0,92465564.0
2011-07-26,209000,217500,208500,217000,794353,20065027.0,92465564.0
2011-07-27,215000,222500,213000,221500,746251,20481122.0,92465564.0
2011-07-28,218000,224500,215000,222500,650138,20573588.0,92465564.0
2011-07-29,222000,222000,215500,218000,447646,20157493.0,92465564.0
2011-08-01,220500,227000,220500,223000,620444,20619821.0,92465564.0
2011-08-02,220500,226500,213500,216500,615995,20018795.0,92465564.0
2011-08-03,211500,216000,207500,213000,563732,19695165.0,92465564.0
2011-08-04,213500,214000,193500,196000,1347823,18123251.0,92465564.0
2011-08-05,184000,189500,180000,185000,1441820,17106129.0,92465564.0
2011-08-08,184000,187500,169000,178500,957709,16505103.0,92465564.0
2011-08-09,173000,179000,159500,174500,1334090,16135241.0,92465564.0
2011-08-10,182500,182500,159500,159500,2441304,14748257.0,92465564.0
2011-08-11,154000,165000,152000,162000,1409784,14979421.0,92465564.0
2011-08-12,167500,168500,153500,153500,1106446,14193464.0,92465564.0
2011-08-16,159000,164500,158000,164000,716307,15164352.0,92465564.0
2011-08-17,163500,169000,163000,167000,638322,15441749.0,92465564.0
2011-08-18,170500,171500,162000,165000,658438,15256818.0,92465564.0
2011-08-19,154500,157500,141000,143000,1068206,13222576.0,92465564.0
2011-08-22,143500,147000,132000,132000,1065472,12205454.0,92465564.0
2011-08-23,135500,149500,134500,147000,1404927,13592438.0,92465564.0
2011-08-24,150500,154000,144500,146000,1043798,13499972.0,92465564.0
2011-08-25,152000,152500,146000,148000,636183,13684903.0,92465564.0
2011-08-26,146500,155000,146000,154500,654238,14285930.0,92465564.0
2011-08-29,159000,166500,156000,165500,1086062,15303051.0,92465564.0
2011-08-30,168500,171500,163000,164500,810085,15210585.0,92465564.0
2011-08-31,165000,169500,164500,169000,546911,15626680.0,92465564.0
2011-09-01,169500,175500,167000,168500,797157,15580448.0,92465564.0
2011-09-02,167000,170000,161000,164000,660994,15164352.0,92465564.0
2011-09-05,159000,159500,146000,146000,1140923,13499972.0,92465564.0
2011-09-06,141000,149500,139000,145500,1016857,13453740.0,92465564.0
2011-09-07,151500,159500,149500,156500,750341,14470861.0,92465564.0
2011-09-08,160500,162500,155000,157500,771008,14563326.0,92465564.0
2011-09-09,156500,167000,154000,162000,930958,14979421.0,92465564.0
2011-09-14,161000,166500,153500,155000,844306,14332162.0,92465564.0
2011-09-15,161000,165500,157500,164000,959056,15164352.0,92465564.0
2011-09-16,168500,169500,165500,168500,691612,15580448.0,92465564.0
2011-09-19,166000,170000,164000,165000,493328,15256818.0,92465564.0
2011-09-20,162500,167000,159000,166500,620868,15395516.0,92465564.0
2011-09-21,167000,171000,164000,170000,632774,15719146.0,92465564.0
2011-09-22,163000,164000,156000,158000,990557,14609559.0,92465564.0
2011-09-23,146500,151000,143500,144500,1374086,13361274.0,92465564.0
2011-09-26,147000,148500,133000,133500,966417,12344153.0,92465564.0
2011-09-27,141000,146500,140500,145500,850689,13453740.0,92465564.0
2011-09-28,148500,151000,140000,140000,860460,12945179.0,92465564.0
2011-09-29,137500,143000,131000,143000,1573385,13222576.0,92465564.0
2011-09-30,143500,146000,139000,142000,807676,13130110.0,92465564.0
2011-10-04,129500,130500,123000,128000,1430387,11835592.0,92465564.0
2011-10-05,129500,131000,117000,122500,1395553,11327032.0,92465564.0
2011-10-06,129500,138000,128000,133000,1251023,12297920.0,92465564.0
2011-10-07,138500,145000,137500,140000,1011195,12945179.0,92465564.0
2011-10-10,139500,143500,138000,141000,462557,13037645.0,92465564.0
2011-10-11,150000,152000,145000,145500,995104,13453740.0,92465564.0
2011-10-12,144500,149500,144000,148500,554265,13731136.0,92465564.0
2011-10-13,152000,153500,146500,146500,749753,13546205.0,92465564.0
2011-10-14,145500,152500,139500,151000,845671,13962300.0,92465564.0
2011-10-17,155500,162000,154000,159500,1155597,14748257.0,92465564.0
2011-10-18,155000,165000,153500,162000,961820,14979421.0,92465564.0
2011-10-19,165000,166000,161500,163000,595941,15071887.0,92465564.0
2011-10-20,161500,165000,149500,152500,704568,14100999.0,92465564.0
2011-10-21,157500,162000,152500,160500,748255,14840723.0,92465564.0
2011-10-24,164500,170000,163500,169000,803744,15626680.0,92465564.0
2011-10-25,171000,175000,162000,165000,794426,15256818.0,92465564.0
2011-10-26,163000,169500,161000,169000,675824,15626680.0,92465564.0
2011-10-27,170000,176000,167000,175500,825530,16227706.0,92465564.0
2011-10-28,180500,183500,177000,177500,1055607,16412638.0,92465564.0
2011-10-31,179000,180000,169000,170500,730688,15765379.0,92465564.0
2011-11-01,168000,171500,166000,167000,569658,15441749.0,92465564.0
2011-11-02,161000,167000,158000,166500,1046939,15395516.0,92465564.0
2011-11-03,167000,167500,159500,161500,504255,14933189.0,92465564.0
2011-11-04,167500,175500,167000,174500,920652,16135241.0,92465564.0
2011-11-07,175500,177000,171500,172500,404488,15950310.0,92465564.0
2011-11-08,168000,180000,167500,176000,1178046,16273939.0,92465564.0
2011-11-09,181000,182000,175500,177500,535384,16412638.0,92465564.0
2011-11-10,170500,172000,165500,165500,815516,15303051.0,92465564.0
2011-11-11,169500,175500,167000,174500,620080,16135241.0,92465564.0
2011-11-14,178000,182500,177500,181500,620926,16782500.0,92465564.0
2011-11-15,179500,181000,175500,178500,412129,16505103.0,92465564.0
2011-11-16,180500,183000,171000,172000,716820,15904077.0,92465564.0
2011-11-17,176000,176500,169500,176500,581389,16320172.0,92465564.0
2011-11-18,171000,171500,166500,169500,573526,15672913.0,92465564.0
2011-11-21,166500,168000,161000,164500,703826,15210585.0,92465564.0
2011-11-22,160500,167000,160000,163500,556144,15118120.0,92465564.0
2011-11-23,163500,163500,157500,159500,633911,14748257.0,92465564.0
2011-11-24,158500,163000,156500,161000,383373,14886956.0,92465564.0
2011-11-25,159000,162000,156000,159500,459381,14748257.0,92465564.0
2011-11-28,163500,165000,161500,164000,411748,15164352.0,92465564.0
2011-11-29,166000,167000,162000,166500,617998,15395516.0,92465564.0
2011-11-30,165500,166500,160000,162000,580428,14979421.0,92465564.0
2011-12-01,171000,176500,170000,175500,1238493,16227706.0,92465564.0
2011-12-02,174500,176000,171000,173500,461982,16042775.0,92465564.0
2011-12-05,176000,177500,173500,174500,346616,16135241.0,92465564.0
2011-12-06,173500,176000,172500,174500,434715,16135241.0,92465564.0
2011-12-07,173500,176500,173500,176500,451016,16320172.0,92465564.0
2011-12-08,176000,178500,173000,173000,397141,15996543.0,92465564.0
2011-12-09,168000,170500,167000,167000,351536,15441749.0,92465564.0
2011-12-12,171500,172000,166000,169000,397806,15626680.0,92465564.0
2011-12-13,166000,166500,160000,161500,682759,14933189.0,92465564.0
2011-12-14,162500,164000,158500,160000,467892,14794490.0,92465564.0
2011-12-15,151500,154500,147500,149000,1179009,13777369.0,92465564.0
2011-12-16,149500,151500,147500,149000,602971,13777369.0,92465564.0
2011-12-19,146000,147000,138500,139500,906930,12898946.0,92465564.0
2011-12-20,140500,145000,138500,142000,630826,13130110.0,92465564.0
2011-12-21,149000,150000,146500,148000,763171,13684903.0,92465564.0
2011-12-22,146500,148500,146000,148500,234735,13731136.0,92465564.0
2011-12-23,150500,153000,149500,151000,444521,13962300.0,92465564.0
2011-12-26,151500,152500,147500,148000,222025,13684903.0,92465564.0
2011-12-27,148500,149000,142500,144000,455271,13315041.0,92465564.0
2011-12-28,144500,145500,142500,143000,267793,13222576.0,92465564.0
2011-12-29,140500,143000,140000,142000,394497,13130110.0,92465564.0
2012-01-02,142500,144500,139000,140500,334705,12991412.0,92465564.0
2012-01-03,142500,151500,142000,149500,774059,13823602.0,92465564.0
2012-01-04,151000,154000,149500,150500,505086,13916067.0,92465564.0
2012-01-05,152500,157500,150500,154500,620897,14285930.0,92465564.0
2012-01-06,155000,155000,150000,153500,330408,14193464.0,92465564.0
2012-01-09,152000,157000,149000,155500,442890,14378395.0,92465564.0
2012-01-10,157000,160000,156500,159000,493051,14702025.0,92465564.0
2012-01-11,160500,161500,155500,156500,383634,14470861.0,92465564.0
2012-01-12,154000,158500,152000,158000,508736,14609559.0,92465564.0
2012-01-13,158000,159500,155000,157000,331420,14517094.0,92465564.0
2012-01-16,154000,156500,152500,156000,237121,14424628.0,92465564.0
2012-01-17,158500,160000,158000,159000,346278,14702025.0,92465564.0
2012-01-18,159500,159500,154000,156500,517294,14470861.0,92465564.0
2012-01-19,157500,159000,155000,157000,440438,14517094.0,92465564.0
2012-01-20,159000,168000,158000,167500,975840,15487982.0,92465564.0
2012-01-25,169000,169500,165500,168000,529225,15534215.0,92465564.0
2012-01-26,169000,173000,168000,171500,552332,15857844.0,92465564.0
2012-01-27,172000,175000,170000,172000,348099,15904077.0,92465564.0
2012-01-30,171000,171500,164000,166500,748029,15395516.0,92465564.0
2012-01-31,168000,170500,165500,170000,412835,15719146.0,92465564.0
2012-02-01,171500,174000,169500,172000,426191,15904077.0,92465564.0
2012-02-02,175500,179000,173500,177500,687180,16412638.0,92465564.0
2012-02-03,176000,184500,175000,181000,1002050,16736267.0,92465564.0
2012-02-06,186500,189500,181000,182500,829101,16874965.0,92465564.0
2012-02-07,182500,185500,181500,183500,431990,16967431.0,92465564.0
2012-02-08,184500,190500,184000,189000,616915,17475992.0,92465564.0
2012-02-09,189000,194000,186500,194000,526452,17938319.0,92465564.0
2012-02-10,194000,194000,187000,189500,476975,17522224.0,92465564.0
2012-02-13,189500,192500,185000,191000,348861,17660923.0,92465564.0
2012-02-14,190000,191000,184500,187000,453442,17291060.0,92465564.0
2012-02-15,186000,193000,186000,189500,479164,17522224.0,92465564.0
2012-02-16,186500,190500,183500,186000,437376,17198595.0,92465564.0
2012-02-17,189000,191500,186000,186500,249662,17244828.0,92465564.0
2012-02-20,191000,192500,187500,188500,326606,17429759.0,92465564.0
