현대리바트(079430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-06,7080,7080,6990,7000,23680,120832.0,17261650.0
2012-11-07,7000,7080,6980,7040,20920,121522.0,17261650.0
2012-11-08,7040,7040,6990,7030,93760,121349.0,17261650.0
2012-11-09,7000,7000,6900,6990,4870,120659.0,17261650.0
2012-11-12,7060,7060,6920,6990,801,120659.0,17261650.0
2012-11-13,6990,6990,6790,6900,4758,119105.0,17261650.0
2012-11-14,6930,6930,6790,6840,1651,118070.0,17261650.0
2012-11-15,6890,7070,6520,7000,193300,120832.0,17261650.0
2012-11-16,6880,7060,6880,7000,76540,120832.0,17261650.0
2012-11-19,7070,7070,6860,6870,15622,118588.0,17261650.0
2012-11-20,6850,6870,6600,6600,14759,113927.0,17261650.0
2012-11-21,6600,6650,6510,6600,8740,113927.0,17261650.0
2012-11-22,6600,6600,6400,6470,6050,111683.0,17261650.0
2012-11-23,6410,6560,6390,6400,1340,110475.0,17261650.0
2012-11-26,6440,6540,6440,6460,4214,111510.0,17261650.0
2012-11-27,6400,6520,6350,6360,4670,109784.0,17261650.0
2012-11-28,6360,6450,6280,6440,1436,111165.0,17261650.0
2012-11-29,6430,6430,6160,6190,5313,106850.0,17261650.0
2012-11-30,6290,6290,6110,6180,1240,106677.0,17261650.0
2012-12-03,6110,6140,5940,6000,7307,103570.0,17261650.0
2012-12-04,5970,6080,5870,5880,7210,101499.0,17261650.0
2012-12-05,5850,6300,5800,6040,13070,104260.0,17261650.0
2012-12-06,5950,6150,5950,6120,1573,105641.0,17261650.0
2012-12-07,6120,6120,5930,6110,2247,105469.0,17261650.0
2012-12-10,6110,6110,6000,6090,1830,105123.0,17261650.0
2012-12-11,6090,6090,5750,5890,18561,101671.0,17261650.0
2012-12-12,5850,5940,5780,5880,3832,101499.0,17261650.0
2012-12-13,5910,6080,5750,5910,10280,102016.0,17261650.0
2012-12-14,6020,6160,5990,6070,3160,104778.0,17261650.0
2012-12-17,6070,6150,5950,6050,6224,104433.0,17261650.0
2012-12-18,5970,6050,5920,6050,580,104433.0,17261650.0
2012-12-20,6030,6030,5850,5850,3606,100981.0,17261650.0
2012-12-21,5850,6120,5790,6100,5120,105296.0,17261650.0
2012-12-24,6000,6000,5870,5980,3530,103225.0,17261650.0
2012-12-26,5900,5900,5840,5840,7792,100808.0,17261650.0
2012-12-27,5800,5980,5740,5980,11730,103225.0,17261650.0
2012-12-28,5810,5950,5780,5940,5180,102534.0,17261650.0
2013-01-02,5890,6020,5800,5800,11574,100118.0,17261650.0
2013-01-03,5810,5920,5750,5800,4520,100118.0,17261650.0
2013-01-04,5750,5800,5680,5700,13995,98391.0,17261650.0
2013-01-07,5720,5910,5690,5850,13724,100981.0,17261650.0
2013-01-08,5800,5870,5720,5850,4955,100981.0,17261650.0
2013-01-09,5800,5840,5780,5800,3025,100118.0,17261650.0
2013-01-10,5760,5850,5700,5700,9090,98391.0,17261650.0
2013-01-11,5720,5760,5650,5670,5040,97874.0,17261650.0
2013-01-14,5670,5670,5550,5660,3696,97701.0,17261650.0
2013-01-15,5660,5660,5530,5600,5405,96665.0,17261650.0
2013-01-16,5590,5600,5580,5600,7936,96665.0,17261650.0
2013-01-17,5600,5630,5520,5600,2926,96665.0,17261650.0
2013-01-18,5560,5600,5400,5530,55285,95457.0,17261650.0
2013-01-21,5460,5530,5400,5480,16045,94594.0,17261650.0
2013-01-22,5480,5590,5480,5580,6670,96320.0,17261650.0
2013-01-23,5600,6090,5600,5820,17991,100463.0,17261650.0
2013-01-24,5820,5900,5800,5870,15494,101326.0,17261650.0
2013-01-25,6000,6000,5750,5850,12744,100981.0,17261650.0
2013-01-28,5810,5950,5730,5730,18570,98909.0,17261650.0
2013-01-29,5800,6200,5800,5930,29960,102362.0,17261650.0
2013-01-30,5930,6080,5930,6050,16360,104433.0,17261650.0
2013-01-31,6050,6100,5950,6100,4911,105296.0,17261650.0
2013-02-01,6100,6190,5970,6100,9661,105296.0,17261650.0
2013-02-04,6100,6130,6000,6100,12741,105296.0,17261650.0
2013-02-05,6100,6270,6000,6100,16950,105296.0,17261650.0
2013-02-06,6100,6220,6080,6190,5440,106850.0,17261650.0
2013-02-07,6040,6240,6040,6170,10570,106504.0,17261650.0
2013-02-08,6210,6210,5960,5980,22631,103225.0,17261650.0
2013-02-12,6040,6040,5700,5720,29982,98737.0,17261650.0
2013-02-13,5780,5890,5720,5800,19810,100118.0,17261650.0
2013-02-14,5850,6480,5850,6350,35765,109611.0,17261650.0
2013-02-15,6350,6430,6160,6290,11066,108576.0,17261650.0
2013-02-18,6290,6300,6070,6140,8970,105987.0,17261650.0
2013-02-19,6140,6160,5980,6140,8479,105987.0,17261650.0
2013-02-20,6140,6250,6070,6220,4560,107367.0,17261650.0
2013-02-21,6120,6130,5980,6010,8855,103743.0,17261650.0
2013-02-22,6010,6110,5950,5960,15066,102879.0,17261650.0
2013-02-25,5990,6080,5930,5950,22490,102707.0,17261650.0
2013-02-26,5950,6140,5950,6050,10110,104433.0,17261650.0
2013-02-27,6050,6100,5860,6070,39001,104778.0,17261650.0
2013-02-28,6070,6260,6070,6210,7831,107195.0,17261650.0
2013-03-04,6150,6280,6150,6260,10100,108058.0,17261650.0
2013-03-05,6450,6450,6250,6270,10860,108231.0,17261650.0
2013-03-06,6270,6320,6180,6300,7240,108748.0,17261650.0
2013-03-07,6220,6300,6050,6290,9170,108576.0,17261650.0
2013-03-08,6290,6420,6230,6350,13730,109611.0,17261650.0
2013-03-11,6250,6300,6000,6280,10410,108403.0,17261650.0
2013-03-12,6310,6310,6130,6280,240,108403.0,17261650.0
2013-03-13,6300,6300,6200,6280,4930,108403.0,17261650.0
2013-03-14,6300,6300,6200,6270,11590,108231.0,17261650.0
2013-03-15,6290,6300,6210,6210,8629,107195.0,17261650.0
2013-03-18,6300,6350,6260,6350,17440,109611.0,17261650.0
2013-03-19,6350,6350,6200,6230,6980,107540.0,17261650.0
2013-03-20,6280,6370,6230,6370,8130,109957.0,17261650.0
2013-03-21,6380,6400,6300,6390,13170,110302.0,17261650.0
2013-03-22,6390,6590,6390,6550,11700,113064.0,17261650.0
2013-03-25,6610,6610,6400,6490,8620,112028.0,17261650.0
2013-03-26,6480,6500,6260,6440,5910,111165.0,17261650.0
2013-03-27,6490,6560,6400,6500,9820,112201.0,17261650.0
2013-03-28,6500,6650,6410,6630,9220,114445.0,17261650.0
2013-03-29,6700,6900,6700,6830,19960,117897.0,17261650.0
2013-04-01,6880,6880,6690,6790,13620,117207.0,17261650.0
2013-04-02,6840,6840,6630,6700,4960,115653.0,17261650.0
2013-04-03,6700,6730,6590,6650,10630,114790.0,17261650.0
2013-04-04,6700,6850,6100,6790,40260,117207.0,17261650.0
2013-04-05,6840,6920,6740,6920,32610,119451.0,17261650.0
2013-04-08,6950,6990,6740,6940,34710,119796.0,17261650.0
2013-04-09,6940,6960,6810,6960,14790,120141.0,17261650.0
2013-04-10,6950,7130,6810,7000,19211,120832.0,17261650.0
2013-04-11,7100,7100,6870,6870,14010,118588.0,17261650.0
2013-04-12,6990,6990,6830,6890,6030,118933.0,17261650.0
2013-04-15,6950,6970,6920,6970,32360,120314.0,17261650.0
2013-04-16,6830,6990,6830,6950,11210,119968.0,17261650.0
2013-04-17,6950,7270,6950,7190,81952,124111.0,17261650.0
2013-04-18,7190,7980,7190,7670,163512,132397.0,17261650.0
2013-04-19,7730,8030,7650,7650,65575,132052.0,17261650.0
2013-04-22,7760,7990,7710,7900,83200,136367.0,17261650.0
2013-04-23,7980,8010,7900,7990,79181,137921.0,17261650.0
2013-04-24,8000,8000,7800,7880,59930,136022.0,17261650.0
2013-04-25,7880,7900,7610,7900,45261,136367.0,17261650.0
2013-04-26,7910,7970,7820,7940,17879,137058.0,17261650.0
2013-04-29,7940,8000,7660,7980,43220,137748.0,17261650.0
2013-04-30,7980,7980,7840,7970,23831,137575.0,17261650.0
2013-05-02,7970,7970,7850,7890,19780,136194.0,17261650.0
2013-05-03,7980,7990,7780,7980,43560,137748.0,17261650.0
2013-05-06,7970,7970,7800,7800,16071,134641.0,17261650.0
2013-05-07,7900,7900,7730,7730,35394,133433.0,17261650.0
2013-05-08,7720,7790,7510,7730,81380,133433.0,17261650.0
2013-05-09,7680,7770,7600,7610,21010,131361.0,17261650.0
2013-05-10,7590,7610,7350,7350,27254,126873.0,17261650.0
2013-05-13,7350,7690,7330,7400,21630,127736.0,17261650.0
2013-05-14,7350,7800,7350,7560,23664,130498.0,17261650.0
2013-05-15,7770,7790,7500,7570,14272,130671.0,17261650.0
2013-05-16,7570,7610,7500,7590,7971,131016.0,17261650.0
2013-05-20,7510,7640,7360,7360,15057,127046.0,17261650.0
2013-05-21,7360,7600,7360,7520,48510,129808.0,17261650.0
2013-05-22,7660,7660,7410,7630,38547,131706.0,17261650.0
2013-05-23,7580,7640,7580,7630,20092,131706.0,17261650.0
2013-05-24,7630,7640,7460,7630,27633,131706.0,17261650.0
2013-05-27,7630,7670,7540,7590,20716,131016.0,17261650.0
2013-05-28,7590,7770,7560,7640,74532,131879.0,17261650.0
2013-05-29,7640,7700,7580,7630,51030,131706.0,17261650.0
2013-05-30,7650,7660,7400,7480,52291,129117.0,17261650.0
2013-05-31,7540,7550,7240,7550,27172,130325.0,17261650.0
2013-06-03,7620,7750,7270,7350,51582,126873.0,17261650.0
2013-06-04,7460,7750,7350,7530,58492,129980.0,17261650.0
2013-06-05,7590,7590,7450,7460,11340,128772.0,17261650.0
2013-06-07,7640,7640,7320,7480,38370,129117.0,17261650.0
2013-06-10,7330,7480,7160,7330,49885,126528.0,17261650.0
2013-06-11,7330,7370,7240,7260,17460,125320.0,17261650.0
2013-06-12,7290,7290,7000,7100,18320,122558.0,17261650.0
2013-06-13,7180,7400,7000,7390,20980,127564.0,17261650.0
2013-06-14,7400,7400,7290,7300,17032,126010.0,17261650.0
2013-06-17,7300,7300,7030,7120,20231,122903.0,17261650.0
2013-06-18,7200,7200,7050,7080,20693,122212.0,17261650.0
2013-06-19,7090,7090,6730,6970,76897,120314.0,17261650.0
2013-06-20,6970,7030,6810,7010,33133,121004.0,17261650.0
2013-06-21,7070,7070,6800,6980,13780,120486.0,17261650.0
2013-06-24,6850,7000,6850,6870,6930,118588.0,17261650.0
2013-06-25,6860,6970,6550,6740,25483,116344.0,17261650.0
2013-06-26,6740,6770,6600,6770,19093,116861.0,17261650.0
2013-06-27,6770,6970,6700,6940,34230,119796.0,17261650.0
2013-06-28,6930,7020,6870,6920,7890,119451.0,17261650.0
2013-07-01,6910,6960,6870,6880,17641,118760.0,17261650.0
2013-07-02,6890,6940,6810,6910,16440,119278.0,17261650.0
2013-07-03,6940,6980,6820,6910,8256,119278.0,17261650.0
2013-07-04,6940,7450,6940,7290,11661,125837.0,17261650.0
2013-07-05,7100,7360,7010,7190,18050,124111.0,17261650.0
2013-07-08,7110,7150,6960,7020,24250,121177.0,17261650.0
2013-07-09,6980,7040,6930,7010,29470,121004.0,17261650.0
2013-07-10,7000,7010,6910,6960,19709,120141.0,17261650.0
2013-07-11,7000,7010,6880,6940,13271,119796.0,17261650.0
2013-07-12,6880,7000,6860,6960,10680,120141.0,17261650.0
2013-07-15,6960,7140,6950,6990,56100,120659.0,17261650.0
2013-07-16,7010,7200,6980,7060,45591,121867.0,17261650.0
2013-07-17,7000,7060,7000,7030,5630,121349.0,17261650.0
2013-07-18,7010,7220,7010,7170,16270,123766.0,17261650.0
2013-07-19,7170,7400,7160,7350,32971,126873.0,17261650.0
2013-07-22,7240,7440,7240,7440,28220,128427.0,17261650.0
2013-07-23,7510,7510,7400,7450,16990,128599.0,17261650.0
2013-07-24,7360,7490,7360,7430,28689,128254.0,17261650.0
2013-07-25,7430,7500,7330,7400,19430,127736.0,17261650.0
2013-07-26,7310,7700,7310,7480,6110,129117.0,17261650.0
2013-07-29,7490,7590,7350,7420,19450,128081.0,17261650.0
2013-07-30,7500,7500,7300,7420,19680,128081.0,17261650.0
2013-07-31,7320,7490,7320,7430,10560,128254.0,17261650.0
2013-08-01,7350,7420,7270,7420,19230,128081.0,17261650.0
2013-08-02,7440,7480,7300,7400,8350,127736.0,17261650.0
2013-08-05,7300,7490,7040,7140,46621,123248.0,17261650.0
2013-08-06,7140,7250,7050,7200,26290,124284.0,17261650.0
2013-08-07,7070,7190,7040,7040,17110,121522.0,17261650.0
2013-08-08,7040,7190,7010,7130,11151,123076.0,17261650.0
2013-08-09,7090,7160,7080,7140,1170,123248.0,17261650.0
2013-08-12,7220,7220,7090,7150,6891,123421.0,17261650.0
2013-08-13,7130,7240,6990,7150,34260,123421.0,17261650.0
2013-08-14,7110,7150,7030,7140,11799,123248.0,17261650.0
2013-08-16,7140,7350,7130,7350,62170,126873.0,17261650.0
2013-08-19,7350,7680,7350,7650,67990,132052.0,17261650.0
2013-08-20,7590,7790,7460,7640,53380,131879.0,17261650.0
2013-08-21,7630,7680,7490,7640,29730,131879.0,17261650.0
2013-08-22,7460,7700,7460,7620,113880,131534.0,17261650.0
2013-08-23,7620,7750,7500,7500,43865,129462.0,17261650.0
2013-08-26,7550,7750,7550,7720,80820,133260.0,17261650.0
2013-08-27,7770,7900,7720,7830,154659,135159.0,17261650.0
2013-08-28,7880,7970,7610,7960,97304,137403.0,17261650.0
2013-08-29,7990,8090,7850,8050,146370,138956.0,17261650.0
2013-08-30,8140,8530,8040,8360,357180,144307.0,17261650.0
2013-09-02,8520,8670,8210,8280,127901,142926.0,17261650.0
2013-09-03,8360,8390,8170,8210,67670,141718.0,17261650.0
2013-09-04,8170,8390,8100,8300,66471,143272.0,17261650.0
2013-09-05,8300,8400,8090,8280,49060,142926.0,17261650.0
2013-09-06,8290,8530,8120,8460,125348,146034.0,17261650.0
2013-09-09,8560,8750,8400,8740,164210,150867.0,17261650.0
2013-09-10,8800,8930,8670,8800,116060,151903.0,17261650.0
2013-09-11,8720,8870,8680,8810,113917,152075.0,17261650.0
2013-09-12,8930,8930,8670,8830,81900,152420.0,17261650.0
2013-09-13,8900,8900,8610,8700,75250,150176.0,17261650.0
2013-09-16,8800,8800,8010,8430,118440,145516.0,17261650.0
2013-09-17,8380,8600,8330,8510,52223,146897.0,17261650.0
2013-09-23,8520,8800,8520,8770,96538,151385.0,17261650.0
2013-09-24,8770,8870,8670,8820,78830,152248.0,17261650.0
2013-09-25,8760,8900,8760,8840,65521,152593.0,17261650.0
2013-09-26,8780,9340,8760,9320,263623,160879.0,17261650.0
2013-09-27,9370,9400,9230,9370,138743,161742.0,17261650.0
2013-09-30,9380,9690,9250,9620,183712,166057.0,17261650.0
2013-10-01,9820,10000,9700,9900,259793,170890.0,17261650.0
2013-10-02,10050,10100,9860,9940,128208,171581.0,17261650.0
2013-10-04,9860,10400,9860,10300,180549,177795.0,17261650.0
2013-10-07,10350,10750,10100,10650,131665,183837.0,17261650.0
2013-10-08,10750,11100,10300,10550,227860,182110.0,17261650.0
2013-10-10,10800,11050,10400,10900,120830,188152.0,17261650.0
2013-10-11,11000,11150,10650,10900,93672,188152.0,17261650.0
2013-10-14,10900,11000,10150,10600,203636,182973.0,17261650.0
2013-10-15,10550,10750,10250,10400,76211,179521.0,17261650.0
2013-10-16,10350,10450,10000,10200,127318,176069.0,17261650.0
2013-10-17,10250,10350,9950,10300,120211,177795.0,17261650.0
2013-10-18,10200,10950,10150,10700,122321,184700.0,17261650.0
2013-10-21,10800,10950,10450,10700,101930,184700.0,17261650.0
2013-10-22,10650,10800,10500,10600,81390,182973.0,17261650.0
2013-10-23,10600,10600,10050,10250,70940,176932.0,17261650.0
2013-10-24,10400,11400,10250,11250,191330,194194.0,17261650.0
2013-10-25,11300,11450,10650,11100,148232,191604.0,17261650.0
2013-10-28,10900,11000,10700,10800,70179,186426.0,17261650.0
2013-10-29,10850,11200,10700,11200,106484,193330.0,17261650.0
2013-10-30,11300,11300,10800,10950,102952,189015.0,17261650.0
2013-10-31,10800,10950,10400,10550,132368,182110.0,17261650.0
2013-11-01,10400,10600,10100,10350,188671,178658.0,17261650.0
2013-11-04,10350,10350,9830,9880,225468,170545.0,17261650.0
2013-11-05,9900,10300,9700,10000,178110,172616.0,17261650.0
2013-11-06,10050,10150,9840,10050,86291,173480.0,17261650.0
2013-11-07,10050,10250,9930,10000,66980,172616.0,17261650.0
2013-11-08,9980,10200,9820,9900,107430,170890.0,17261650.0
2013-11-11,10000,10050,9840,9930,61082,171408.0,17261650.0
2013-11-12,10000,10000,9610,9710,58175,167611.0,17261650.0
2013-11-13,9830,9830,9700,9800,29191,169164.0,17261650.0
2013-11-14,9750,9890,9500,9650,74451,166575.0,17261650.0
2013-11-15,9700,10150,9560,10050,76355,173480.0,17261650.0
2013-11-18,10150,10200,9900,9950,39040,171753.0,17261650.0
2013-11-19,9880,10100,9870,9930,37739,171408.0,17261650.0
2013-11-20,9900,10100,9800,9880,49540,170545.0,17261650.0
2013-11-21,9880,10100,9820,10000,38995,172616.0,17261650.0
2013-11-22,10200,10250,9900,9950,62881,171753.0,17261650.0
2013-11-25,9910,10100,9910,10050,56150,173480.0,17261650.0
2013-11-26,10100,10100,10000,10050,26740,173480.0,17261650.0
2013-11-27,10050,11000,10000,11000,455179,189878.0,17261650.0
2013-11-28,10950,11500,10800,11100,227257,191604.0,17261650.0
2013-11-29,11000,11000,10400,10750,287749,185563.0,17261650.0
2013-12-02,10800,11600,10800,11300,316154,195057.0,17261650.0
2013-12-03,11300,11450,11150,11350,104758,195920.0,17261650.0
2013-12-04,11200,11300,10950,11100,64600,191604.0,17261650.0
2013-12-05,10950,11350,10650,11350,135150,195920.0,17261650.0
2013-12-06,11450,11550,11050,11300,126039,195057.0,17261650.0
2013-12-09,11450,11500,11050,11500,92612,198509.0,17261650.0
2013-12-10,11500,11500,11250,11350,47241,195920.0,17261650.0
2013-12-11,11300,11350,10900,11000,66634,189878.0,17261650.0
2013-12-12,10850,11250,10850,11250,78309,194194.0,17261650.0
2013-12-13,11250,11800,10800,11450,172080,197646.0,17261650.0
2013-12-16,11450,11600,11200,11450,41095,197646.0,17261650.0
2013-12-17,11450,11850,11350,11800,93063,203687.0,17261650.0
2013-12-18,11800,11950,11650,11750,85490,202824.0,17261650.0
2013-12-19,11900,12050,11450,11600,561610,200235.0,17261650.0
2013-12-20,11500,11750,11450,11600,11530,200235.0,17261650.0
2013-12-23,11550,11800,11300,11700,84928,201961.0,17261650.0
2013-12-24,11550,11900,11550,11800,55320,203687.0,17261650.0
2013-12-26,11650,11700,11450,11550,33229,199372.0,17261650.0
2013-12-27,11500,11700,11500,11650,23370,201098.0,17261650.0
2013-12-30,11700,12350,11700,12300,173566,212318.0,17261650.0
2014-01-02,12300,13050,12200,12900,235188,222675.0,17261650.0
2014-01-03,13050,13300,12800,12950,116684,223538.0,17261650.0
2014-01-06,12850,12950,12650,12850,59510,221812.0,17261650.0
2014-01-07,12900,13200,12800,13200,56617,227854.0,17261650.0
2014-01-08,13300,13350,13000,13250,46590,228717.0,17261650.0
2014-01-09,13450,13550,13100,13400,56906,231306.0,17261650.0
2014-01-10,13400,13550,13350,13500,34221,233032.0,17261650.0
2014-01-13,13400,13800,13400,13500,66236,233032.0,17261650.0
2014-01-14,13450,13550,13100,13350,59609,230443.0,17261650.0
2014-01-15,13500,13500,12950,13050,60403,225265.0,17261650.0
2014-01-16,13150,13150,12650,12950,100570,223538.0,17261650.0
2014-01-17,12950,13000,12550,12850,87791,221812.0,17261650.0
2014-01-20,12800,13100,12750,13100,44134,226128.0,17261650.0
2014-01-21,12950,13100,12850,13100,29404,226128.0,17261650.0
2014-01-22,13000,13100,12950,13050,48270,225265.0,17261650.0
2014-01-23,12950,12950,12400,12700,97518,219223.0,17261650.0
2014-01-24,12750,12750,12250,12450,99756,214908.0,17261650.0
2014-01-27,12150,12900,12000,12850,106884,221812.0,17261650.0
2014-01-28,13000,13050,12700,12950,37590,223538.0,17261650.0
2014-01-29,12850,13300,12800,13300,41892,229580.0,17261650.0
2014-02-03,13200,13350,13000,13150,69228,226991.0,17261650.0
2014-02-04,12800,13150,12700,13150,75241,226991.0,17261650.0
2014-02-05,13150,13400,12900,13050,49481,225265.0,17261650.0
2014-02-06,13000,13350,12850,13100,57980,226128.0,17261650.0
2014-02-07,13250,13400,12900,13250,97373,228717.0,17261650.0
2014-02-10,13350,13400,13000,13000,156865,224401.0,17261650.0
2014-02-11,13100,13250,12900,13100,36200,226128.0,17261650.0
2014-02-12,13100,13750,13000,13700,95618,236485.0,17261650.0
2014-02-13,13700,14500,13700,14000,160144,241663.0,17261650.0
2014-02-14,13900,14300,13850,14150,46552,244252.0,17261650.0
2014-02-17,14150,14200,13650,13750,61190,237348.0,17261650.0
2014-02-18,13800,13900,13500,13750,34204,237348.0,17261650.0
2014-02-19,13700,14350,13550,14300,66761,246842.0,17261650.0
2014-02-20,14400,14450,14100,14450,74194,249431.0,17261650.0
2014-02-21,14550,14550,14050,14100,50241,243389.0,17261650.0
2014-02-24,14000,14600,14000,14600,76324,252020.0,17261650.0
2014-02-25,14800,14800,14300,14500,67082,250294.0,17261650.0
2014-02-26,14500,14600,14350,14600,44071,252020.0,17261650.0
2014-02-27,14600,14600,14400,14550,24923,251157.0,17261650.0
2014-02-28,14550,14600,14150,14300,71930,246842.0,17261650.0
2014-03-03,14250,14400,13900,14350,80580,247705.0,17261650.0
2014-03-04,14050,14500,13950,14500,79130,250294.0,17261650.0
2014-03-05,14550,14600,14400,14450,79040,249431.0,17261650.0
2014-03-06,14550,14750,14400,14750,63581,254609.0,17261650.0
2014-03-07,14650,14800,14500,14750,56904,254609.0,17261650.0
2014-03-10,14750,14900,14600,14800,29071,255472.0,17261650.0
2014-03-11,14750,14800,14600,14800,16210,255472.0,17261650.0
2014-03-12,14800,14800,14500,14550,19937,251157.0,17261650.0
2014-03-13,14550,15100,14400,15050,77357,259788.0,17261650.0
2014-03-14,14950,15200,14700,14700,81562,253746.0,17261650.0
2014-03-17,14700,14900,14050,14550,68500,251157.0,17261650.0
2014-03-18,14500,14600,14300,14500,41684,250294.0,17261650.0
2014-03-19,14500,14550,14050,14150,42339,244252.0,17261650.0
2014-03-20,14200,14350,13800,14050,82040,242526.0,17261650.0
2014-03-21,14150,14200,13850,14050,55248,242526.0,17261650.0
2014-03-24,14050,14450,13900,14350,53725,247705.0,17261650.0
2014-03-25,14400,14400,13800,14250,65070,245979.0,17261650.0
2014-03-26,14200,14400,14100,14200,25680,245115.0,17261650.0
2014-03-27,14250,14350,13850,14200,32160,245115.0,17261650.0
2014-03-28,14100,14300,13900,14300,38810,246842.0,17261650.0
2014-03-31,14200,14500,13950,14400,59130,248568.0,17261650.0
2014-04-01,14400,15200,14100,15100,73691,260651.0,17261650.0
2014-04-02,15050,15200,14850,15100,56040,260651.0,17261650.0
2014-04-03,15100,15150,14950,15050,31644,259788.0,17261650.0
2014-04-04,15000,15150,14750,15100,71490,260651.0,17261650.0
2014-04-07,15000,15400,14850,15150,37690,261514.0,17261650.0
2014-04-08,15150,15250,14800,15250,41430,263240.0,17261650.0
2014-04-09,15350,15350,14950,15050,35204,259788.0,17261650.0
2014-04-10,15100,15400,15000,15350,50010,264966.0,17261650.0
2014-04-11,15250,15450,15150,15350,59920,264966.0,17261650.0
2014-04-14,15350,15500,15250,15450,42232,266692.0,17261650.0
2014-04-15,15450,15700,15250,15500,78260,267556.0,17261650.0
2014-04-16,15700,16750,15450,16350,228501,282228.0,17261650.0
2014-04-17,16350,17700,16350,16950,238664,292585.0,17261650.0
2014-04-18,17200,17250,16600,16750,80604,289133.0,17261650.0
2014-04-21,16750,16950,16550,16750,70643,289133.0,17261650.0
2014-04-22,17300,17750,16950,17300,137160,298627.0,17261650.0
2014-04-23,17300,17850,17300,17400,105231,300353.0,17261650.0
2014-04-24,17200,17850,17200,17350,72239,299490.0,17261650.0
2014-04-25,17200,17650,16800,17100,75980,295174.0,17261650.0
2014-04-28,17100,17250,17000,17100,23649,295174.0,17261650.0
2014-04-29,17300,17300,16700,17200,65741,296900.0,17261650.0
2014-04-30,17200,17700,16700,17700,131630,305531.0,17261650.0
2014-05-02,17800,19100,17800,18950,181039,327108.0,17261650.0
2014-05-07,19200,19300,18700,18900,117239,326245.0,17261650.0
2014-05-08,21700,21700,21550,21700,1046042,374578.0,17261650.0
2014-05-09,22150,24700,21950,22550,1205391,389250.0,17261650.0
2014-05-12,22250,25900,21850,25900,1509221,447077.0,17261650.0
2014-05-13,26150,27600,25750,26250,608350,453118.0,17261650.0
2014-05-14,26550,26750,25350,25850,285744,446214.0,17261650.0
2014-05-15,26050,29250,25600,27600,605663,476422.0,17261650.0
2014-05-16,27400,28900,27050,27600,250417,476422.0,17261650.0
2014-05-19,27300,27900,26550,27100,239108,467791.0,17261650.0
2014-05-20,27100,27500,26250,26700,141927,460886.0,17261650.0
2014-05-21,26500,28650,26500,28000,336763,483326.0,17261650.0
2014-05-22,28150,28400,27350,27800,189998,479874.0,17261650.0
2014-05-23,27750,28850,27700,28050,170498,484189.0,17261650.0
2014-05-26,28200,28500,27900,28350,124301,489368.0,17261650.0
2014-05-27,28000,28900,27050,27900,150035,481600.0,17261650.0
2014-05-28,28450,28650,27600,27900,152555,481600.0,17261650.0
2014-05-29,28250,28300,26500,27050,200163,466928.0,17261650.0
2014-05-30,27000,27100,25950,26600,185803,459160.0,17261650.0
2014-06-02,26300,26800,24700,25200,361422,434994.0,17261650.0
2014-06-03,25250,25950,24200,25400,225025,438446.0,17261650.0
2014-06-05,25000,25500,24000,25450,138679,439309.0,17261650.0
2014-06-09,25100,25150,24100,24600,145869,424637.0,17261650.0
2014-06-10,25600,26400,25000,25550,205732,441035.0,17261650.0
2014-06-11,25550,27750,25550,27450,307884,473832.0,17261650.0
2014-06-12,27700,27700,26800,26800,115485,462612.0,17261650.0
2014-06-13,27150,27200,26150,26800,64081,462612.0,17261650.0
2014-06-16,26550,27200,26300,26600,57077,459160.0,17261650.0
2014-06-17,26650,26900,25100,25100,225290,433267.0,17261650.0
2014-06-18,25400,26800,25150,26600,220561,459160.0,17261650.0
2014-06-19,26900,27050,25700,26450,133025,456571.0,17261650.0
2014-06-20,26700,27100,26000,26350,100138,454844.0,17261650.0
2014-06-23,26350,27100,25400,26600,133607,459160.0,17261650.0
2014-06-24,26850,27250,25850,26550,112794,458297.0,17261650.0
2014-06-25,26550,26550,25900,25950,71391,447940.0,17261650.0
2014-06-26,25950,26250,25000,25600,152075,441898.0,17261650.0
2014-06-27,25650,25800,25150,25400,46962,438446.0,17261650.0
2014-06-30,25250,26100,25100,26100,66953,450529.0,17261650.0
2014-07-01,26250,26700,25700,26500,71480,457434.0,17261650.0
2014-07-02,26500,27050,26000,26050,106748,449666.0,17261650.0
2014-07-03,25700,27700,25700,27700,201975,478148.0,17261650.0
2014-07-04,28100,31100,27700,30000,596494,517850.0,17261650.0
2014-07-07,30000,30900,29700,30500,199226,526480.0,17261650.0
2014-07-08,30500,31200,30200,30300,165425,523028.0,17261650.0
2014-07-09,30500,33200,30400,32700,351326,564456.0,17261650.0
2014-07-10,33950,33950,32550,32900,188484,567908.0,17261650.0
2014-07-11,32900,34000,32500,32900,201799,567908.0,17261650.0
2014-07-14,33150,33700,32350,33100,138438,571361.0,17261650.0
2014-07-15,33200,33500,31700,31700,173918,547194.0,17261650.0
2014-07-16,32200,32450,30850,31800,159034,548920.0,17261650.0
2014-07-17,31950,33200,31650,32500,115089,561004.0,17261650.0
2014-07-18,32050,32800,31900,32100,54019,554099.0,17261650.0
2014-07-21,32500,34000,32250,33800,191064,583444.0,17261650.0
2014-07-22,34050,35150,33700,35000,187936,604158.0,17261650.0
2014-07-23,35200,35350,34000,34150,131581,589485.0,17261650.0
