고려개발(004200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-12-10,30606,30703,30003,30423,21950,39240.0,6000000.0
2002-12-11,30707,30938,30566,30934,13130,39900.0,6000000.0
2002-12-12,30978,31167,29770,31120,7790,40140.0,6000000.0
2002-12-13,30234,31167,30234,31027,5600,40020.0,6000000.0
2002-12-16,31262,31262,30378,30934,23036,39900.0,6000000.0
2002-12-17,31168,31168,30237,30702,2080,39600.0,6000000.0
2002-12-18,31121,31121,30237,31074,8360,40080.0,6000000.0
2002-12-20,31630,32331,31027,31120,17250,40140.0,6000000.0
2002-12-23,31121,31121,30285,30655,8230,39540.0,6000000.0
2002-12-24,30004,31168,30004,31167,25090,40200.0,6000000.0
2002-12-26,30703,30746,30001,30004,20960,38700.0,6000000.0
2002-12-27,28050,30374,28050,30143,2160,38880.0,6000000.0
2002-12-30,29307,29769,28374,28841,8920,37200.0,6000000.0
2003-01-02,30234,30234,28374,28841,16240,37200.0,6000000.0
2003-01-03,30191,30191,28886,29725,470,38340.0,6000000.0
2003-01-06,30191,30191,28142,30004,3930,38700.0,6000000.0
2003-01-07,30655,30655,28886,30143,2940,38880.0,6000000.0
2003-01-08,28609,30097,28609,29771,11050,38400.0,6000000.0
2003-01-09,30190,30190,27910,28841,7540,37200.0,6000000.0
2003-01-10,28373,28794,27910,28004,4120,36120.0,6000000.0
2003-01-13,28792,28792,27909,28469,1710,36720.0,6000000.0
2003-01-14,28464,28464,28464,28469,2040,36720.0,6000000.0
2003-01-15,28467,28656,27540,28655,4650,36960.0,6000000.0
2003-01-16,28656,28700,27911,28655,2740,36960.0,6000000.0
2003-01-17,28464,28464,28464,28469,30,36720.0,6000000.0
2003-01-20,27911,27911,27350,27352,1910,35280.0,6000000.0
2003-01-21,27910,27910,26094,27213,2490,35100.0,6000000.0
2003-01-22,27210,27441,26562,27445,15250,35400.0,6000000.0
2003-01-23,26514,27862,26514,27864,1590,35940.0,6000000.0
2003-01-24,27862,27862,27862,27864,2000,35940.0,6000000.0
2003-01-27,27862,27862,27862,27864,20,35940.0,6000000.0
2003-01-28,27631,27631,27631,27632,10,35640.0,6000000.0
2003-01-29,27819,27819,25582,27632,1160,35640.0,6000000.0
2003-01-30,25952,27768,25628,27585,970,35580.0,6000000.0
2003-02-03,25864,27585,25864,26934,1650,34740.0,6000000.0
2003-02-04,26050,26933,26050,26841,220,34620.0,6000000.0
2003-02-05,26050,26836,26050,26841,70,34620.0,6000000.0
2003-02-06,26840,26937,26097,26934,1700,34740.0,6000000.0
2003-02-07,26933,26933,25488,25957,6560,33480.0,6000000.0
2003-02-10,26517,26517,24932,26003,30770,33540.0,6000000.0
2003-02-11,25912,25912,22143,25120,15590,32400.0,6000000.0
2003-02-12,24703,24703,23727,23771,2390,30660.0,6000000.0
2003-02-13,23913,23913,22233,22422,192820,28920.0,6000000.0
2003-02-14,22561,23169,22379,23166,3350,29880.0,6000000.0
2003-02-17,23301,24886,23301,24189,28890,31200.0,6000000.0
2003-02-18,24187,24187,23770,24189,5170,31200.0,6000000.0
2003-02-19,24187,24839,24187,24189,9980,31200.0,6000000.0
2003-02-20,24839,24839,22839,23259,8070,30000.0,6000000.0
2003-02-21,23257,23952,23233,23957,2190,30900.0,6000000.0
2003-02-24,23954,23954,23349,23352,6830,30120.0,6000000.0
2003-02-25,23258,24144,23258,23259,7750,30000.0,6000000.0
2003-02-26,23259,23302,22794,22840,6010,29460.0,6000000.0
2003-02-27,22656,23258,22375,23259,1690,30000.0,6000000.0
2003-02-28,22911,22911,21864,22329,15720,28800.0,6000000.0
2003-03-03,21724,22029,21634,21863,51910,28200.0,6000000.0
2003-03-04,21583,21674,21583,21631,22390,27900.0,6000000.0
2003-03-05,21631,21631,20046,20096,301920,25920.0,6000000.0
2003-03-06,20375,20930,20094,20235,6590,26100.0,6000000.0
2003-03-07,20469,23261,20007,20886,23420,26940.0,6000000.0
2003-03-10,20890,21121,20007,20886,6050,26940.0,6000000.0
2003-03-11,20375,20887,20047,20235,1360,26100.0,6000000.0
2003-03-12,19863,20789,19863,20468,3860,26400.0,6000000.0
2003-03-13,20050,20050,19538,20003,9330,25800.0,6000000.0
2003-03-14,20653,20653,20234,20561,2930,26520.0,6000000.0
2003-03-17,20284,20930,20094,20468,18340,26400.0,6000000.0
2003-03-18,20095,21303,20095,20584,50180,26550.0,6000000.0
2003-03-19,20189,22796,20189,22259,3190,28710.0,6000000.0
2003-03-20,22695,22695,21280,22445,7600,28950.0,6000000.0
2003-03-21,22630,22656,21911,22631,11000,29190.0,6000000.0
2003-03-24,22799,22799,22330,22515,7720,29040.0,6000000.0
2003-03-25,22749,22749,21401,22515,38340,29040.0,6000000.0
2003-03-26,23211,23211,22747,22747,310,29340.0,6000000.0
2003-03-27,22698,22698,22584,22584,400,29130.0,6000000.0
2003-03-28,22541,22541,21865,21863,3960,28200.0,6000000.0
2003-03-31,21862,22326,21162,21212,5900,27360.0,6000000.0
2003-04-01,20978,22559,20978,22561,4300,29100.0,6000000.0
2003-04-02,22542,22797,22329,22794,13550,29400.0,6000000.0
2003-04-03,22978,22978,22697,22840,5090,29460.0,6000000.0
2003-04-04,23029,23212,22377,22375,12150,28860.0,6000000.0
2003-04-07,22563,24659,22563,23771,21390,30660.0,6000000.0
2003-04-08,23957,24560,23261,24422,5060,31500.0,6000000.0
2003-04-09,24325,24325,22144,23259,1224,30000.0,6000000.0
2003-04-10,23722,23722,22796,23678,8410,30540.0,6000000.0
2003-04-11,23259,24656,23259,24143,26780,31140.0,6000000.0
2003-04-14,23954,24655,23954,24189,12800,31200.0,6000000.0
2003-04-15,24189,24377,23865,24375,34600,31440.0,6000000.0
2003-04-16,24518,26053,24190,24654,8263,31800.0,6000000.0
2003-04-17,24657,25309,24657,25306,8103,32640.0,6000000.0
2003-04-18,25586,26469,25121,26422,6620,34080.0,6000000.0
2003-04-21,25584,26938,25584,26283,7810,33900.0,6000000.0
2003-04-22,26469,26469,25584,26003,13650,33540.0,6000000.0
2003-04-23,26373,26373,25721,25864,71570,33360.0,6000000.0
2003-04-24,25814,26185,25814,26189,660,33780.0,6000000.0
2003-04-25,26049,26049,23812,25585,1980,33000.0,6000000.0
2003-04-28,23026,25167,23026,25120,880,32400.0,6000000.0
2003-04-29,26006,26006,23725,24654,123670,31800.0,6000000.0
2003-04-30,25121,25121,24328,24422,5170,31500.0,6000000.0
2003-05-02,25120,25120,24425,24747,1740,31920.0,6000000.0
2003-05-06,24376,24607,24188,24515,2330,31620.0,6000000.0
2003-05-07,24609,24700,23773,24422,15630,31500.0,6000000.0
2003-05-09,24049,25537,24049,25073,27860,32340.0,6000000.0
2003-05-12,26051,26051,25028,25352,13460,32700.0,6000000.0
2003-05-13,25586,25586,24797,25306,20680,32640.0,6000000.0
2003-05-14,25443,25443,24838,24840,910,32040.0,6000000.0
2003-05-15,24466,25680,24466,25352,11190,32700.0,6000000.0
2003-05-16,24792,25580,24792,25585,22033,33000.0,6000000.0
2003-05-19,25117,25952,25117,25957,11930,33480.0,6000000.0
2003-05-20,25721,26466,25721,26376,1750,34020.0,6000000.0
2003-05-21,26513,26513,25630,26376,4530,34020.0,6000000.0
2003-05-22,26233,26934,26233,26376,4290,34020.0,6000000.0
2003-05-23,26373,26373,26092,26376,11300,34020.0,6000000.0
2003-05-26,26467,26517,26096,26096,1980,33660.0,6000000.0
2003-05-27,25863,27772,25863,26887,290,34680.0,6000000.0
2003-05-28,25726,26937,25726,26934,8380,34740.0,6000000.0
2003-05-29,26936,26936,26051,26887,1000,34680.0,6000000.0
2003-05-30,26515,26887,26515,26887,1670,34680.0,6000000.0
2003-06-02,26890,27683,26286,27306,1560,35220.0,6000000.0
2003-06-03,27444,27444,25908,26189,260,33780.0,6000000.0
2003-06-04,27441,27441,25582,26329,2640,33960.0,6000000.0
2003-06-05,27441,27441,25538,26748,1570,34500.0,6000000.0
2003-06-09,26185,26373,25677,26376,6730,34020.0,6000000.0
2003-06-10,24425,26053,23542,26050,4830,33600.0,6000000.0
2003-06-11,27631,27631,25398,25817,5010,33300.0,6000000.0
2003-06-12,25817,28376,25121,26515,42020,34200.0,6000000.0
2003-06-13,25632,26565,25632,26050,4000,33600.0,6000000.0
2003-06-16,26049,26049,25025,25585,1760,33000.0,6000000.0
2003-06-17,25770,26051,25581,25864,4250,33360.0,6000000.0
2003-06-18,25955,26517,25584,26515,2880,34200.0,6000000.0
2003-06-19,25816,26286,25169,26283,5190,33900.0,6000000.0
2003-06-20,26233,26464,25581,26469,2250,34140.0,6000000.0
2003-06-23,26513,26513,24652,25585,2170,33000.0,6000000.0
2003-06-24,25581,25911,25025,25864,1770,33360.0,6000000.0
2003-06-25,26053,26053,26053,26050,10,33600.0,6000000.0
2003-06-26,25816,25816,25542,25538,3810,32940.0,6000000.0
2003-06-27,25582,25582,25119,25120,1060,32400.0,6000000.0
2003-06-30,25121,25542,24518,25538,4360,32940.0,6000000.0
2003-07-01,24654,24654,23257,24561,14190,31680.0,6000000.0
2003-07-02,24655,24655,24374,24608,5050,31740.0,6000000.0
2003-07-03,24604,24604,24233,24561,200,31680.0,6000000.0
2003-07-04,24189,24561,24189,24375,3030,31440.0,6000000.0
2003-07-07,24236,24377,24146,24375,830,31440.0,6000000.0
2003-07-08,24374,24374,24003,24189,7600,31200.0,6000000.0
2003-07-09,24094,24466,24094,24468,680,31560.0,6000000.0
2003-07-10,24238,24516,24238,24422,1210,31500.0,6000000.0
2003-07-11,23773,24425,23585,24422,1680,31500.0,6000000.0
2003-07-14,24518,24658,24425,24654,3410,31800.0,6000000.0
2003-07-15,24698,24698,24698,24701,240,31860.0,6000000.0
2003-07-16,23952,24183,23952,23957,3350,30900.0,6000000.0
2003-07-18,24095,24144,24095,24143,300,31140.0,6000000.0
2003-07-21,23813,24187,23813,24189,20,31200.0,6000000.0
2003-07-22,23026,24233,23026,24236,890,31260.0,6000000.0
2003-07-23,24326,24326,24233,24236,250,31260.0,6000000.0
2003-07-24,22839,24886,22839,24608,1160,31740.0,6000000.0
2003-07-25,25400,25400,24236,24980,60,32220.0,6000000.0
2003-07-28,25069,25069,23768,24561,410,31680.0,6000000.0
2003-07-29,24188,26938,24188,24747,8890,31920.0,6000000.0
2003-07-30,23679,24519,23679,23771,820,30660.0,6000000.0
2003-07-31,23814,24559,23814,24468,1220,31560.0,6000000.0
2003-08-01,23817,24516,23817,24422,1620,31500.0,6000000.0
2003-08-04,24377,24377,24377,24375,10,31440.0,6000000.0
2003-08-05,24325,24325,23863,24189,1740,31200.0,6000000.0
2003-08-06,24421,24421,23768,23957,1730,30900.0,6000000.0
2003-08-07,23722,24187,23722,24189,8059,31200.0,6000000.0
2003-08-08,24188,24425,23957,24422,6340,31500.0,6000000.0
2003-08-11,23958,24377,23958,24375,3600,31440.0,6000000.0
2003-08-12,24424,24888,23955,24096,3430,31080.0,6000000.0
2003-08-13,23816,24187,23816,24050,3160,31020.0,6000000.0
2003-08-14,24425,24560,23957,24422,4964,31500.0,6000000.0
2003-08-18,24747,25119,24376,24840,5830,32040.0,6000000.0
2003-08-19,26004,26004,24516,24515,3730,31620.0,6000000.0
2003-08-20,24050,25586,24050,25306,1980,32640.0,6000000.0
2003-08-21,24981,26007,24934,25910,5570,33420.0,6000000.0
2003-08-22,23724,26189,23724,26003,7360,33540.0,6000000.0
2003-08-25,26515,27349,26466,26980,41850,34800.0,6000000.0
2003-08-26,28796,28796,26796,26794,4000,34560.0,6000000.0
2003-08-27,26516,27443,26516,27352,2690,35280.0,6000000.0
2003-08-28,27074,27309,26610,27306,1610,35220.0,6000000.0
2003-08-29,26607,27399,26607,27352,220,35280.0,6000000.0
2003-09-01,26934,27679,26887,26980,8960,34800.0,6000000.0
2003-09-02,27677,27677,26976,27585,3878,35580.0,6000000.0
2003-09-03,27212,27259,26516,27027,43668,34860.0,6000000.0
2003-09-04,26605,27490,26605,27445,11260,35400.0,6000000.0
2003-09-05,26794,27258,26794,26980,13010,34800.0,6000000.0
2003-09-08,26978,27350,26747,27352,5250,35280.0,6000000.0
2003-09-09,27440,27440,27025,27073,12490,34920.0,6000000.0
2003-09-15,27441,27678,26979,27445,27390,35400.0,6000000.0
2003-09-16,27909,27909,26745,27445,50120,35400.0,6000000.0
2003-09-17,27443,28142,27443,27864,1780,35940.0,6000000.0
2003-09-18,27213,27912,27213,27911,14220,36000.0,6000000.0
2003-09-19,29212,29212,27493,27818,2760,35880.0,6000000.0
2003-09-22,28051,28051,27210,27864,5890,35940.0,6000000.0
2003-09-23,28561,28561,27209,28097,210,36240.0,6000000.0
2003-09-24,27678,28093,27441,27445,3230,35400.0,6000000.0
2003-09-25,26795,27441,26795,27445,1070,35400.0,6000000.0
2003-09-26,27122,27309,26054,27306,3820,35220.0,6000000.0
2003-09-29,24890,27543,24890,27306,1340,35220.0,6000000.0
2003-09-30,27585,27585,26609,27166,1540,35040.0,6000000.0
2003-10-01,27167,27167,26515,27120,1470,34980.0,6000000.0
2003-10-02,27116,27116,25257,27073,1840,34920.0,6000000.0
2003-10-06,27069,27209,27069,27073,3420,34920.0,6000000.0
2003-10-07,27027,27398,27027,27399,1030,35340.0,6000000.0
2003-10-08,27209,28838,27209,28376,840,36600.0,6000000.0
2003-10-09,28561,28561,27909,28469,18950,36720.0,6000000.0
2003-10-10,28466,28466,27911,28376,6380,36600.0,6000000.0
2003-10-13,28376,29259,28376,29167,9140,37620.0,6000000.0
2003-10-14,28469,28565,28004,28562,4110,36840.0,6000000.0
2003-10-15,28517,28517,27912,27911,760,36000.0,6000000.0
2003-10-16,28143,28374,27910,28329,1890,36540.0,6000000.0
2003-10-17,28327,28327,27912,27911,3280,36000.0,6000000.0
2003-10-20,28373,28373,27581,27585,12730,35580.0,6000000.0
2003-10-21,26515,27679,26515,26980,14910,34800.0,6000000.0
2003-10-22,26887,26980,26796,26887,2110,34680.0,6000000.0
2003-10-23,26890,26981,26425,26934,2040,34740.0,6000000.0
2003-10-24,26934,27069,25678,27073,25900,34920.0,6000000.0
2003-10-27,26978,26978,26747,26980,5280,34800.0,6000000.0
2003-10-28,25632,26980,25632,26887,6740,34680.0,6000000.0
2003-10-29,26937,26937,26188,26422,3670,34080.0,6000000.0
2003-10-30,26515,26515,25681,25678,7366,33120.0,6000000.0
2003-10-31,25721,27025,25721,26469,5400,34140.0,6000000.0
2003-11-03,25861,25911,25581,25864,4310,33360.0,6000000.0
2003-11-04,25773,26054,23261,25538,11780,32940.0,6000000.0
2003-11-05,25166,25583,25166,25352,12270,32700.0,6000000.0
2003-11-06,25350,26050,24607,25120,49930,32400.0,6000000.0
2003-11-07,25263,25842,25263,25651,16250,31860.0,6000000.0
2003-11-10,24781,26085,24781,26086,6350,32400.0,6000000.0
2003-11-11,25360,26085,25360,26086,3960,32400.0,6000000.0
2003-11-12,25841,26084,25744,26037,9920,32340.0,6000000.0
2003-11-13,26086,26327,25940,26231,28020,32580.0,6000000.0
2003-11-14,26036,26277,25842,26182,27970,32520.0,6000000.0
2003-11-17,26085,26085,25939,26086,18640,32400.0,6000000.0
2003-11-18,26035,26035,26035,26037,510,32340.0,6000000.0
2003-11-19,26036,26036,25216,25892,25220,32160.0,6000000.0
2003-11-20,25601,25601,24876,24878,24575,30900.0,6000000.0
2003-11-21,24875,25215,24827,25168,3710,31260.0,6000000.0
2003-11-24,25118,25118,23764,23864,4117,29640.0,6000000.0
2003-11-25,23909,24634,23909,24540,25040,30480.0,6000000.0
2003-11-26,24344,24537,24344,24540,6910,30480.0,6000000.0
2003-11-27,24393,24586,24248,24298,9095,30180.0,6000000.0
2003-11-28,24296,24634,24296,24637,105930,30600.0,6000000.0
2003-12-01,25120,25120,24297,24926,3810,30960.0,6000000.0
2003-12-02,24442,24636,24347,24395,12000,30300.0,6000000.0
2003-12-03,24635,24635,24394,24588,33950,30540.0,6000000.0
2003-12-04,24731,24731,24346,24637,10710,30600.0,6000000.0
2003-12-05,24635,24635,24347,24492,8860,30420.0,6000000.0
2003-12-08,24537,24827,24345,24733,20950,30720.0,6000000.0
2003-12-09,24344,24634,24296,24540,13860,30480.0,6000000.0
2003-12-10,24394,24781,24394,24781,8890,30780.0,6000000.0
2003-12-11,25989,25989,24973,25361,13450,31500.0,6000000.0
2003-12-12,25457,25457,24634,25313,6810,31440.0,6000000.0
2003-12-15,25601,26036,25069,25313,13570,62880.0,12000000.0
2003-12-16,25310,26567,25263,26182,26952,65040.0,12000000.0
2003-12-17,26326,26567,25842,26520,20494,65880.0,12000000.0
2003-12-18,26519,26663,25988,26472,8740,65760.0,12000000.0
2003-12-19,26327,26327,25601,26327,2580,65400.0,12000000.0
2003-12-22,25842,26085,25601,25844,7980,64200.0,12000000.0
2003-12-23,25746,26085,25746,25989,5521,64560.0,12000000.0
2003-12-24,25650,26567,25650,26086,10550,64800.0,12000000.0
2003-12-26,26327,26568,26086,26327,20460,65400.0,12000000.0
2003-12-29,25119,25216,25022,25120,4630,62400.0,12000000.0
2003-12-30,24781,26277,24781,26182,10660,65040.0,12000000.0
2004-01-02,25457,26520,25408,26327,6890,65400.0,12000000.0
2004-01-05,25505,26568,25505,26569,20470,66000.0,12000000.0
2004-01-06,26762,26762,25699,26569,19245,66000.0,12000000.0
2004-01-07,26086,27390,26086,27004,62600,67080.0,12000000.0
2004-01-08,27195,28500,27049,27148,48870,67440.0,12000000.0
2004-01-09,28017,28017,26906,27535,36245,68400.0,12000000.0
2004-01-12,27535,28742,26906,28743,38730,71400.0,12000000.0
2004-01-13,27677,27774,27292,27776,18310,69000.0,12000000.0
2004-01-14,28983,28983,26086,26665,18770,66240.0,12000000.0
2004-01-15,26133,27293,26133,27293,1910,67800.0,12000000.0
2004-01-16,27049,27968,26808,27776,12100,69000.0,12000000.0
2004-01-19,24635,28017,24635,27873,13040,69240.0,12000000.0
2004-01-20,28017,28017,27873,27873,4370,69240.0,12000000.0
2004-01-26,28742,28742,27100,28404,2840,70560.0,12000000.0
2004-01-27,28403,28500,28016,28260,7250,70200.0,12000000.0
2004-01-28,28066,28066,27293,27293,6080,67800.0,12000000.0
2004-01-29,26809,27534,26568,27535,3630,68400.0,12000000.0
2004-01-30,27292,27534,27049,27052,17390,67200.0,12000000.0
2004-02-02,27293,27390,27002,27390,4120,68040.0,12000000.0
2004-02-03,27100,28404,27050,27970,3680,69480.0,12000000.0
2004-02-04,27534,28935,27049,27052,9410,67200.0,12000000.0
2004-02-05,27484,27534,27002,27390,36420,68040.0,12000000.0
2004-02-06,27389,27389,26808,27342,3970,67920.0,12000000.0
2004-02-09,27049,27774,26857,27342,15830,67920.0,12000000.0
2004-02-10,27534,27534,26615,27052,8300,67200.0,12000000.0
2004-02-11,27050,27050,26762,26762,3790,66480.0,12000000.0
2004-02-12,27533,27533,26614,26810,62140,66600.0,12000000.0
2004-02-13,25698,26955,25698,26955,3140,66960.0,12000000.0
2004-02-16,27485,27776,27293,27535,14280,68400.0,12000000.0
2004-02-17,28015,29223,27533,28984,98311,72000.0,12000000.0
2004-02-18,29274,32027,29224,31786,155530,78960.0,12000000.0
2004-02-19,31785,32317,31398,32317,36291,80280.0,12000000.0
2004-02-20,32316,32606,31881,32366,58130,80400.0,12000000.0
2004-02-23,31397,32315,31397,31593,18620,78480.0,12000000.0
2004-02-24,31494,32848,31494,32076,42550,79680.0,12000000.0
2004-02-25,33813,34537,32847,33332,83270,82800.0,12000000.0
2004-02-26,32653,34248,32653,33332,37500,82800.0,12000000.0
2004-02-27,32848,33283,32607,32607,19408,81000.0,12000000.0
2004-03-02,31640,32607,31640,32607,23110,81000.0,12000000.0
2004-03-03,32075,32606,31881,31931,15810,79320.0,12000000.0
2004-03-04,32123,33186,31882,32849,31580,81600.0,12000000.0
2004-03-05,33088,33088,32509,32897,16970,81720.0,12000000.0
2004-03-08,32849,33815,32608,33090,30437,82200.0,12000000.0
2004-03-09,33088,35117,32847,34733,67540,86280.0,12000000.0
2004-03-10,35262,36614,35262,36182,109960,89880.0,12000000.0
2004-03-11,36229,36711,34875,36713,61040,91200.0,12000000.0
2004-03-12,35311,37099,31398,36230,88130,90000.0,12000000.0
2004-03-15,35504,37195,35504,36085,22107,89640.0,12000000.0
2004-03-16,35504,36326,35407,35457,11880,88080.0,12000000.0
2004-03-17,35070,36036,35022,35795,50010,88920.0,12000000.0
2004-03-18,35795,35795,35264,35264,32090,87600.0,12000000.0
2004-03-19,34875,35406,34634,35409,20860,87960.0,12000000.0
2004-03-22,35408,36230,35408,36230,19030,90000.0,12000000.0
2004-03-23,35263,35988,35263,35989,6850,89400.0,12000000.0
2004-03-24,35021,36035,35021,35747,5570,88800.0,12000000.0
2004-03-25,34538,35939,34538,35699,43670,88680.0,12000000.0
2004-03-26,36663,36663,35262,35602,36210,88440.0,12000000.0
2004-03-29,35600,35600,34586,35602,7670,88440.0,12000000.0
2004-03-30,36180,36180,35119,35119,4430,87240.0,12000000.0
2004-03-31,35022,35697,34780,34781,2607,86400.0,12000000.0
2004-04-01,34781,36955,34781,36230,32360,90000.0,12000000.0
2004-04-02,36373,37195,36083,36182,32673,89880.0,12000000.0
2004-04-06,36180,36180,35745,35989,22170,89400.0,12000000.0
2004-04-07,35745,36179,35650,35747,15580,88800.0,12000000.0
2004-04-08,35745,38162,35504,37824,25395,93960.0,12000000.0
2004-04-09,38644,39610,38162,39129,40430,97200.0,12000000.0
2004-04-12,40721,40721,39128,40095,33230,99600.0,12000000.0
2004-04-13,41301,41301,39369,39418,21920,97920.0,12000000.0
2004-04-14,39128,40576,39128,40095,33035,99600.0,12000000.0
2004-04-16,39370,41253,39370,40578,23330,100800.0,12000000.0
2004-04-19,40577,43476,39611,41882,101320,104040.0,12000000.0
2004-04-20,42267,42316,41350,42317,25305,105120.0,12000000.0
2004-04-21,42510,42510,41543,42413,24888,105360.0,12000000.0
2004-04-22,42508,43475,42074,42124,17020,104640.0,12000000.0
2004-04-23,41688,42751,41688,42317,38300,105120.0,12000000.0
2004-04-26,42510,43379,41205,43380,99987,107760.0,12000000.0
2004-04-27,43910,46228,43522,45602,125240,113280.0,12000000.0
2004-04-28,44973,45650,43959,43959,30580,109200.0,12000000.0
2004-04-29,42075,43814,41059,41544,50400,103200.0,12000000.0
2004-04-30,39658,42751,39658,41979,47832,104280.0,12000000.0
2004-05-03,41832,42945,41543,41544,20960,103200.0,12000000.0
2004-05-04,41058,42171,41058,42124,11040,104640.0,12000000.0
2004-05-06,42509,42509,39128,39322,30130,97680.0,12000000.0
2004-05-07,38644,41494,38644,40771,23150,101280.0,12000000.0
2004-05-10,41060,41060,37678,39612,23780,98400.0,12000000.0
2004-05-11,39561,39561,37243,37921,22370,94200.0,12000000.0
2004-05-12,37919,40043,37919,39467,22520,98040.0,12000000.0
2004-05-13,39706,43860,39706,43766,117120,108720.0,12000000.0
2004-05-14,44875,46132,42992,45119,262310,112080.0,12000000.0
2004-05-17,45165,46325,39657,42027,51570,104400.0,12000000.0
2004-05-18,41542,43232,41542,42027,13405,104400.0,12000000.0
2004-05-19,42122,45165,42122,43911,52050,109080.0,12000000.0
2004-05-20,45358,45406,42315,42993,290400,106800.0,12000000.0
2004-05-21,43475,44439,42991,42993,33700,106800.0,12000000.0
2004-05-24,42412,42653,41783,42027,42450,104400.0,12000000.0
2004-05-25,40624,42026,40624,41544,20750,103200.0,12000000.0
2004-05-27,41156,42025,40092,41302,23510,102600.0,12000000.0
2004-05-28,41302,41929,41302,41544,73663,103200.0,12000000.0
2004-05-31,41783,41783,40335,40819,11410,101400.0,12000000.0
2004-06-01,41302,41302,40190,40336,18090,100200.0,12000000.0
2004-06-02,39851,43475,39851,40819,13550,101400.0,12000000.0
2004-06-03,41059,41303,40336,41013,11710,101880.0,12000000.0
2004-06-04,42026,42026,40093,41013,2200,101880.0,12000000.0
2004-06-07,40576,41058,40092,41061,6040,102000.0,12000000.0
2004-06-08,40576,41977,40576,41496,5780,103080.0,12000000.0
2004-06-09,41979,41979,40577,41351,14170,102720.0,12000000.0
2004-06-10,41348,41348,40285,40385,3940,100320.0,12000000.0
2004-06-11,40382,41058,39127,40385,79580,100320.0,12000000.0
2004-06-14,41011,41011,39610,40095,15510,99600.0,12000000.0
2004-06-15,39416,41011,39416,40819,82410,101400.0,12000000.0
2004-06-16,40576,41011,40576,40819,770,101400.0,12000000.0
2004-06-17,40817,40817,40092,40819,10450,101400.0,12000000.0
2004-06-18,39901,41059,39901,40529,21070,100680.0,12000000.0
2004-06-21,39706,40817,39706,40723,4370,101160.0,12000000.0
2004-06-22,39755,40771,39755,40578,2210,100800.0,12000000.0
2004-06-23,40817,40817,38693,40529,5010,100680.0,12000000.0
2004-06-24,38885,40092,38693,40095,5940,99600.0,12000000.0
2004-06-25,39129,40046,38694,39612,16650,98400.0,12000000.0
2004-06-28,38884,39850,38643,38646,12360,96000.0,12000000.0
2004-06-29,37871,38644,36229,37390,9268,92880.0,12000000.0
2004-06-30,37390,38645,37390,37534,11170,93240.0,12000000.0
2004-07-01,38644,38644,36712,37196,15150,92400.0,12000000.0
2004-07-02,36712,37196,36036,37196,8710,92400.0,12000000.0
2004-07-05,35987,37677,35987,37679,6220,93600.0,12000000.0
2004-07-06,36326,37196,36229,36858,3500,91560.0,12000000.0
2004-07-07,36228,37194,36228,36906,2100,91680.0,12000000.0
2004-07-08,37534,37534,36712,37438,880,93000.0,12000000.0
2004-07-09,36374,38644,36374,37631,5450,93480.0,12000000.0
2004-07-12,36761,37872,36615,37196,2200,92400.0,12000000.0
2004-07-13,36519,37339,36373,36375,2210,90360.0,12000000.0
2004-07-14,35745,36471,35601,36230,3320,90000.0,12000000.0
2004-07-15,37099,37099,36230,36230,2790,90000.0,12000000.0
2004-07-16,35554,36423,35311,36230,5180,90000.0,12000000.0
2004-07-19,36904,36904,36228,36906,220,91680.0,12000000.0
2004-07-20,38162,38162,36229,37196,730,92400.0,12000000.0
2004-07-21,36663,37145,35262,36472,13390,90600.0,12000000.0
2004-07-22,34829,36809,34829,36230,780,90000.0,12000000.0
2004-07-23,34876,37196,34876,35989,1870,89400.0,12000000.0
2004-07-26,34440,36904,34440,34636,5090,86040.0,12000000.0
2004-07-27,34731,36711,32413,33815,20970,84000.0,12000000.0
2004-07-28,33815,33862,32414,32752,16300,81360.0,12000000.0
2004-07-29,33765,33765,32172,33042,8170,82080.0,12000000.0
2004-07-30,31929,32752,31641,32752,4698,81360.0,12000000.0
2004-08-02,31110,32608,31110,32221,2530,80040.0,12000000.0
2004-08-03,30915,32122,30286,31399,9590,78000.0,12000000.0
2004-08-04,31303,33089,30722,31641,7700,78600.0,12000000.0
2004-08-05,31882,33187,31447,33090,8500,82200.0,12000000.0
2004-08-06,34296,34345,32460,33573,3130,83400.0,12000000.0
2004-08-09,33814,35021,32895,34539,15690,85800.0,12000000.0
2004-08-10,34731,34731,33814,34250,3580,85080.0,12000000.0
2004-08-11,32992,34537,32992,33573,15500,83400.0,12000000.0
2004-08-12,33571,35215,33571,35216,8830,87480.0,12000000.0
2004-08-13,36229,36711,34781,35554,6330,88320.0,12000000.0
2004-08-16,30239,35553,30239,35554,9620,88320.0,12000000.0
2004-08-17,36229,36229,34780,35747,2950,88800.0,12000000.0
2004-08-18,35745,35745,35021,35747,2360,88800.0,12000000.0
2004-08-19,35988,36229,35745,36085,8380,89640.0,12000000.0
2004-08-20,35215,40721,35022,35216,9810,87480.0,12000000.0
2004-08-23,36470,36470,35262,35312,2300,87720.0,12000000.0
2004-08-24,34875,35407,34780,34781,7610,86400.0,12000000.0
2004-08-25,34393,35359,34393,35312,3510,87720.0,12000000.0
2004-08-26,35069,36954,35069,36955,123692,91800.0,12000000.0
2004-08-27,36904,36904,35649,36906,5320,91680.0,12000000.0
2004-08-30,35601,38065,35601,38066,8513,94560.0,12000000.0
