한화갤러리아타임월드(027390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-04-09,5110,5150,5070,5070,1450,30420.0,6000000.0
2004-04-12,5070,5300,5050,5190,2870,31140.0,6000000.0
2004-04-13,5190,5230,5050,5200,9170,31200.0,6000000.0
2004-04-14,5100,5200,5020,5200,9480,31200.0,6000000.0
2004-04-16,5250,5600,5150,5170,89020,31020.0,6000000.0
2004-04-19,5240,5240,5070,5100,19860,30600.0,6000000.0
2004-04-20,5180,5240,5080,5100,11230,30600.0,6000000.0
2004-04-21,5040,5170,5040,5070,4060,30420.0,6000000.0
2004-04-22,5070,5100,5040,5100,6570,30600.0,6000000.0
2004-04-23,5060,5120,5000,5040,16370,30240.0,6000000.0
2004-04-26,5100,5100,4990,5030,12080,30180.0,6000000.0
2004-04-27,5100,5100,4970,5060,10170,30360.0,6000000.0
2004-04-28,5060,5100,4980,4980,14970,29880.0,6000000.0
2004-04-29,4970,5050,4830,4895,10430,29370.0,6000000.0
2004-04-30,4980,4980,4800,4945,5490,29670.0,6000000.0
2004-05-03,4950,5140,4945,5120,14080,30720.0,6000000.0
2004-05-04,5120,5160,4980,5020,16550,30120.0,6000000.0
2004-05-06,5000,5000,4810,4990,5640,29940.0,6000000.0
2004-05-07,4990,5000,4810,4810,1250,28860.0,6000000.0
2004-05-10,4810,4895,4510,4510,8930,27060.0,6000000.0
2004-05-11,4440,4500,4400,4400,860,26400.0,6000000.0
2004-05-12,4630,4630,4465,4500,3200,27000.0,6000000.0
2004-05-13,4500,4650,4415,4630,2770,27780.0,6000000.0
2004-05-14,4800,5120,4500,4750,94100,28500.0,6000000.0
2004-05-17,4620,4630,4040,4055,12870,24330.0,6000000.0
2004-05-18,4150,4150,3810,3810,13614,22860.0,6000000.0
2004-05-19,3810,4025,3810,3995,17010,23970.0,6000000.0
2004-05-20,3985,4000,3870,3870,9100,23220.0,6000000.0
2004-05-21,3995,3995,3880,3960,3770,23760.0,6000000.0
2004-05-24,4000,4100,3910,4100,5380,24600.0,6000000.0
2004-05-25,3920,4090,3900,4070,1900,24420.0,6000000.0
2004-05-27,4070,4140,3985,4000,3698,24000.0,6000000.0
2004-05-28,4115,4115,3910,4040,4630,24240.0,6000000.0
2004-05-31,4100,4100,3950,4000,1820,24000.0,6000000.0
2004-06-01,4000,4145,4000,4060,4970,24360.0,6000000.0
2004-06-02,4000,4095,4000,4000,2850,24000.0,6000000.0
2004-06-03,4100,4100,3975,4085,1060,24510.0,6000000.0
2004-06-04,4150,4150,4000,4135,1890,24810.0,6000000.0
2004-06-07,4075,4135,4020,4020,890,24120.0,6000000.0
2004-06-08,4060,4140,4020,4120,8000,24720.0,6000000.0
2004-06-09,4050,4290,4050,4250,16140,25500.0,6000000.0
2004-06-10,4150,4270,4060,4065,7776,24390.0,6000000.0
2004-06-11,4030,4160,4020,4150,9070,24900.0,6000000.0
2004-06-14,3920,4190,3920,4100,4710,24600.0,6000000.0
2004-06-15,3950,4150,3910,4020,4190,24120.0,6000000.0
2004-06-16,3910,4190,3910,3920,2832,23520.0,6000000.0
2004-06-17,3930,4000,3910,3910,3158,23460.0,6000000.0
2004-06-18,4285,4285,3900,4030,2970,24180.0,6000000.0
2004-06-21,3905,4070,3905,4020,2720,24120.0,6000000.0
2004-06-22,4090,4090,3915,3975,160,23850.0,6000000.0
2004-06-23,3870,3975,3820,3940,940,23640.0,6000000.0
2004-06-24,4020,4020,3810,3910,5730,23460.0,6000000.0
2004-06-25,3820,3960,3820,3920,2010,23520.0,6000000.0
2004-06-28,3865,3925,3850,3925,1400,23550.0,6000000.0
2004-06-29,3925,4010,3825,4005,540,24030.0,6000000.0
2004-06-30,3955,4050,3950,4050,5040,24300.0,6000000.0
2004-07-01,3965,4080,3960,4020,4220,24120.0,6000000.0
2004-07-02,3990,4020,3960,4000,2600,24000.0,6000000.0
2004-07-05,4000,4030,3950,4000,5000,24000.0,6000000.0
2004-07-06,3950,3995,3920,3995,2550,23970.0,6000000.0
2004-07-07,3900,4000,3900,3990,1550,23940.0,6000000.0
2004-07-08,3920,4040,3920,4015,1920,24090.0,6000000.0
2004-07-09,4010,4030,3965,3965,440,23790.0,6000000.0
2004-07-12,3990,4075,3960,3980,2110,23880.0,6000000.0
2004-07-13,4030,4030,3980,4000,1090,24000.0,6000000.0
2004-07-14,3930,4000,3920,4000,1640,24000.0,6000000.0
2004-07-15,3990,4060,3950,4000,1220,24000.0,6000000.0
2004-07-16,3970,4000,3960,4000,3110,24000.0,6000000.0
2004-07-19,3960,4010,3960,4010,1320,24060.0,6000000.0
2004-07-20,4010,4100,3950,4035,930,24210.0,6000000.0
2004-07-21,4060,4060,3930,4040,3630,24240.0,6000000.0
2004-07-22,3980,4050,3930,4040,190,24240.0,6000000.0
2004-07-23,4000,4090,3970,4050,250,24300.0,6000000.0
2004-07-26,4000,4090,4000,4060,1550,24360.0,6000000.0
2004-07-27,4000,4005,3990,4000,740,24000.0,6000000.0
2004-07-28,3950,4040,3940,4030,3300,24180.0,6000000.0
2004-07-29,4000,4010,3935,3995,320,23970.0,6000000.0
2004-07-30,3950,3995,3940,3995,3770,23970.0,6000000.0
2004-08-02,4050,4050,3925,3995,490,23970.0,6000000.0
2004-08-03,3995,4000,3930,3995,2670,23970.0,6000000.0
2004-08-04,4010,4010,3950,4000,420,24000.0,6000000.0
2004-08-05,4000,4590,4000,4100,11150,24600.0,6000000.0
2004-08-06,4015,4110,4015,4110,310,24660.0,6000000.0
2004-08-09,4110,4180,3930,4135,5480,24810.0,6000000.0
2004-08-10,4190,4190,4075,4140,2990,24840.0,6000000.0
2004-08-11,4185,4185,4100,4150,4660,24900.0,6000000.0
2004-08-12,4100,4250,4100,4250,10500,25500.0,6000000.0
2004-08-13,4290,4740,4290,4560,12210,27360.0,6000000.0
2004-08-16,4750,4750,4495,4600,8490,27600.0,6000000.0
2004-08-17,4600,4700,4570,4600,6710,27600.0,6000000.0
2004-08-18,4430,4600,4390,4460,14480,26760.0,6000000.0
2004-08-19,4495,4550,4495,4550,5160,27300.0,6000000.0
2004-08-20,4550,4550,4400,4490,4290,26940.0,6000000.0
2004-08-23,4500,4500,4400,4400,3680,26400.0,6000000.0
2004-08-24,4320,4475,4320,4400,3140,26400.0,6000000.0
2004-08-25,4350,4450,4350,4450,3475,26700.0,6000000.0
2004-08-26,4500,4550,4400,4530,10090,27180.0,6000000.0
2004-08-27,4550,4595,4480,4550,7290,27300.0,6000000.0
2004-08-30,4600,4600,4550,4600,3780,27600.0,6000000.0
2004-08-31,4600,4635,4520,4635,5910,27810.0,6000000.0
2004-09-01,4510,4980,4510,4970,27960,29820.0,6000000.0
2004-09-02,5000,5050,4720,4950,5990,29700.0,6000000.0
2004-09-03,4900,4990,4775,4775,2240,28650.0,6000000.0
2004-09-06,4710,4780,4585,4630,6830,27780.0,6000000.0
2004-09-07,4560,4615,4500,4510,9750,27060.0,6000000.0
2004-09-08,4515,4570,4500,4560,9950,27360.0,6000000.0
2004-09-09,4595,4640,4500,4600,4930,27600.0,6000000.0
2004-09-10,4600,4610,4500,4610,9270,27660.0,6000000.0
2004-09-13,4520,4625,4515,4620,20700,27720.0,6000000.0
2004-09-14,4560,4615,4500,4555,14270,27330.0,6000000.0
2004-09-15,4500,4580,4500,4510,1590,27060.0,6000000.0
2004-09-16,4510,4545,4420,4520,5940,27120.0,6000000.0
2004-09-17,4440,4500,4440,4455,530,26730.0,6000000.0
2004-09-20,4430,4600,4430,4600,7420,27600.0,6000000.0
2004-09-21,4510,4660,4465,4480,9150,26880.0,6000000.0
2004-09-22,4530,4540,4455,4455,6000,26730.0,6000000.0
2004-09-23,4300,4530,4300,4465,10430,26790.0,6000000.0
2004-09-24,4515,4515,4360,4430,12670,26580.0,6000000.0
2004-09-30,4500,4500,4400,4490,3150,26940.0,6000000.0
2004-10-01,4375,4540,4375,4540,7960,27240.0,6000000.0
2004-10-04,4550,4550,4450,4480,9725,26880.0,6000000.0
2004-10-05,4480,4530,4425,4450,11384,26700.0,6000000.0
2004-10-06,4490,4495,4410,4450,2470,26700.0,6000000.0
2004-10-07,4460,4460,4355,4360,5910,26160.0,6000000.0
2004-10-08,4420,4560,4420,4515,2230,27090.0,6000000.0
2004-10-11,4370,4525,4370,4465,4180,26790.0,6000000.0
2004-10-12,4465,4465,4335,4415,4520,26490.0,6000000.0
2004-10-13,4500,4500,4375,4475,2010,26850.0,6000000.0
2004-10-14,4475,4480,4380,4475,2400,26850.0,6000000.0
2004-10-15,4400,4450,4395,4445,460,26670.0,6000000.0
2004-10-18,4375,4490,4375,4455,3150,26730.0,6000000.0
2004-10-19,4400,4460,4335,4335,5500,26010.0,6000000.0
2004-10-20,4340,4675,4340,4485,2690,26910.0,6000000.0
2004-10-21,4460,4525,4270,4450,3480,26700.0,6000000.0
2004-10-22,4420,4420,4415,4420,200,26520.0,6000000.0
2004-10-25,4375,4375,4240,4360,2970,26160.0,6000000.0
2004-10-26,4300,4390,4300,4390,2500,26340.0,6000000.0
2004-10-27,4440,4440,4375,4425,1480,26550.0,6000000.0
2004-10-28,4490,4500,4465,4500,1040,27000.0,6000000.0
2004-10-29,4425,4550,4425,4530,3100,27180.0,6000000.0
2004-11-01,4580,4600,4580,4600,4500,27600.0,6000000.0
2004-11-02,4600,4600,4450,4450,220,26700.0,6000000.0
2004-11-03,4585,4590,4455,4590,2820,27540.0,6000000.0
2004-11-04,4520,4585,4355,4585,2910,27510.0,6000000.0
2004-11-05,4590,4590,4420,4580,1870,27480.0,6000000.0
2004-11-08,4590,4595,4560,4570,13360,27420.0,6000000.0
2004-11-09,4570,4600,4520,4600,11150,27600.0,6000000.0
2004-11-10,4600,4600,4520,4590,4630,27540.0,6000000.0
2004-11-11,4415,4580,4415,4575,2600,27450.0,6000000.0
2004-11-12,4550,4555,4510,4550,7460,27300.0,6000000.0
2004-11-15,4520,4620,4425,4620,3480,27720.0,6000000.0
2004-11-16,4625,4625,4505,4590,5210,27540.0,6000000.0
2004-11-17,4450,4620,4405,4620,3340,27720.0,6000000.0
2004-11-18,4560,4620,4515,4620,3910,27720.0,6000000.0
2004-11-19,4620,4620,4525,4605,3270,27630.0,6000000.0
2004-11-22,4515,4570,4495,4530,3560,27180.0,6000000.0
2004-11-23,4595,4640,4500,4525,420,27150.0,6000000.0
2004-11-24,4475,4590,4450,4500,530,27000.0,6000000.0
2004-11-25,4500,4550,4440,4550,2490,27300.0,6000000.0
2004-11-26,4560,4560,4410,4545,1650,27270.0,6000000.0
2004-11-29,4560,4580,4560,4580,2840,27480.0,6000000.0
2004-11-30,4580,4590,4500,4545,1840,27270.0,6000000.0
2004-12-01,4500,4600,4500,4595,22750,27570.0,6000000.0
2004-12-02,4600,4730,4595,4700,10010,28200.0,6000000.0
2004-12-03,4700,4750,4660,4740,9800,28440.0,6000000.0
2004-12-06,4790,4790,4790,4790,30,28740.0,6000000.0
2004-12-07,4770,4790,4635,4700,7640,28200.0,6000000.0
2004-12-08,4685,4685,4600,4650,4410,27900.0,6000000.0
2004-12-09,4650,4650,4580,4640,1350,27840.0,6000000.0
2004-12-10,4700,4700,4480,4480,7420,26880.0,6000000.0
2004-12-13,4600,4650,4500,4540,3450,27240.0,6000000.0
2004-12-14,4460,4590,4450,4590,1830,27540.0,6000000.0
2004-12-15,4645,4645,4500,4625,7610,27750.0,6000000.0
2004-12-16,4625,4630,4510,4600,4510,27600.0,6000000.0
2004-12-17,4595,4595,4510,4595,6280,27570.0,6000000.0
2004-12-20,4630,4630,4430,4595,1150,27570.0,6000000.0
2004-12-21,4595,4595,4475,4585,270,27510.0,6000000.0
2004-12-22,4550,4625,4530,4625,1610,27750.0,6000000.0
2004-12-23,4660,4660,4635,4635,20,27810.0,6000000.0
2004-12-24,4650,4650,4515,4615,8340,27690.0,6000000.0
2004-12-27,4615,4630,4520,4625,1590,27750.0,6000000.0
2004-12-28,4640,4660,4540,4605,1780,27630.0,6000000.0
2004-12-29,4520,4615,4500,4610,470,27660.0,6000000.0
2004-12-30,4510,4645,4510,4620,540,27720.0,6000000.0
2005-01-03,4600,4600,4520,4530,2590,27180.0,6000000.0
2005-01-04,4510,4510,4480,4500,740,27000.0,6000000.0
2005-01-05,4465,4470,4465,4470,20,26820.0,6000000.0
2005-01-06,4500,4500,4430,4500,500,27000.0,6000000.0
2005-01-07,4540,4585,4340,4540,7750,27240.0,6000000.0
2005-01-10,4350,4500,4350,4495,1260,26970.0,6000000.0
2005-01-11,4405,4450,4400,4450,1120,26700.0,6000000.0
2005-01-12,4420,4420,4370,4400,3050,26400.0,6000000.0
2005-01-13,4450,4450,4350,4430,2690,26580.0,6000000.0
2005-01-14,4350,4445,4350,4440,1371,26640.0,6000000.0
2005-01-17,4390,4480,4370,4460,7400,26760.0,6000000.0
2005-01-18,4400,4490,4370,4435,9101,26610.0,6000000.0
2005-01-19,4375,4485,4375,4460,4340,26760.0,6000000.0
2005-01-20,4480,4480,4395,4465,2970,26790.0,6000000.0
2005-01-21,4520,4895,4500,4810,68400,28860.0,6000000.0
2005-01-24,5000,5300,4995,5220,31990,31320.0,6000000.0
2005-01-25,5040,5220,4950,5100,8650,30600.0,6000000.0
2005-01-26,5040,5220,4830,5110,15337,30660.0,6000000.0
2005-01-27,5300,5500,5170,5500,33663,33000.0,6000000.0
2005-01-28,5600,5600,5170,5230,14080,31380.0,6000000.0
2005-01-31,5230,5390,5140,5320,12300,31920.0,6000000.0
2005-02-01,5220,5390,5220,5390,5540,32340.0,6000000.0
2005-02-02,5450,5450,5340,5340,11390,32040.0,6000000.0
2005-02-03,5340,6000,5340,6000,41265,36000.0,6000000.0
2005-02-04,5990,6700,5720,6320,72310,37920.0,6000000.0
2005-02-07,6500,6500,6200,6250,17431,37500.0,6000000.0
2005-02-11,6030,6380,6030,6380,19900,38280.0,6000000.0
2005-02-14,6300,6990,6090,6560,23690,39360.0,6000000.0
2005-02-15,6560,6680,6450,6580,22480,39480.0,6000000.0
2005-02-16,6520,6950,6510,6700,46880,40200.0,6000000.0
2005-02-17,6720,6720,6550,6640,12050,39840.0,6000000.0
2005-02-18,6600,6600,6480,6480,13671,38880.0,6000000.0
2005-02-21,6370,6450,6310,6360,17290,38160.0,6000000.0
2005-02-22,6490,6490,6160,6330,7020,37980.0,6000000.0
2005-02-23,6340,6340,5980,6280,18930,37680.0,6000000.0
2005-02-24,6390,6500,6170,6410,13130,38460.0,6000000.0
2005-02-25,6440,7190,6440,6960,84340,41760.0,6000000.0
2005-02-28,7150,7450,7050,7300,57981,43800.0,6000000.0
2005-03-02,7300,7680,7150,7400,59990,44400.0,6000000.0
2005-03-03,7500,7640,7290,7640,19910,45840.0,6000000.0
2005-03-04,7650,7700,7460,7460,19400,44760.0,6000000.0
2005-03-07,7460,7600,7460,7600,27030,45600.0,6000000.0
2005-03-08,7630,7940,7600,7800,22810,46800.0,6000000.0
2005-03-09,7690,7960,7600,7860,24270,47160.0,6000000.0
2005-03-10,7950,8380,7950,8040,50810,48240.0,6000000.0
2005-03-11,7940,8380,7940,8380,28490,50280.0,6000000.0
2005-03-14,8420,8540,8230,8450,26370,50700.0,6000000.0
2005-03-15,8320,8970,8320,8400,99580,50400.0,6000000.0
2005-03-16,8320,8530,8130,8400,35017,50400.0,6000000.0
2005-03-17,8360,8460,7770,7800,42885,46800.0,6000000.0
2005-03-18,7350,7660,7350,7500,23960,45000.0,6000000.0
2005-03-21,7500,7500,6990,7300,52490,43800.0,6000000.0
2005-03-22,7150,7350,6990,7300,15840,43800.0,6000000.0
2005-03-23,7040,7460,7040,7460,16750,44760.0,6000000.0
2005-03-24,7460,7570,7120,7570,12360,45420.0,6000000.0
2005-03-25,7510,7700,7500,7690,25400,46140.0,6000000.0
2005-03-28,7830,7850,7690,7780,10190,46680.0,6000000.0
2005-03-29,7790,7790,7460,7460,6820,44760.0,6000000.0
2005-03-30,7450,7640,7150,7630,15760,45780.0,6000000.0
2005-03-31,7800,7800,7500,7800,11220,46800.0,6000000.0
2005-04-01,7810,7810,7660,7790,3800,46740.0,6000000.0
2005-04-04,7750,7790,7600,7700,2330,46200.0,6000000.0
2005-04-06,7580,7700,7430,7700,9490,46200.0,6000000.0
2005-04-07,7530,7770,7490,7580,5410,45480.0,6000000.0
2005-04-08,7710,7890,7640,7740,3810,46440.0,6000000.0
2005-04-11,7610,7780,7500,7700,1900,46200.0,6000000.0
2005-04-12,7550,7700,7550,7690,3570,46140.0,6000000.0
2005-04-13,7680,7680,7510,7520,4625,45120.0,6000000.0
2005-04-14,7430,7470,7270,7400,1675,44400.0,6000000.0
2005-04-15,7350,7350,7160,7240,3060,43440.0,6000000.0
2005-04-18,7340,7340,7020,7240,10429,43440.0,6000000.0
2005-04-19,7100,7290,7040,7270,4430,43620.0,6000000.0
2005-04-20,7500,7500,7230,7300,90,43800.0,6000000.0
2005-04-21,7240,7390,7090,7390,3140,44340.0,6000000.0
2005-04-22,7450,7450,7270,7270,2732,43620.0,6000000.0
2005-04-25,7460,7600,7170,7600,13230,45600.0,6000000.0
2005-04-26,7760,7760,7540,7690,2000,46140.0,6000000.0
2005-04-27,7690,7760,7600,7750,9960,46500.0,6000000.0
2005-04-28,7700,7890,7560,7560,6350,45360.0,6000000.0
2005-04-29,7800,7800,7200,7670,820,46020.0,6000000.0
2005-05-02,7520,7630,7510,7510,3221,45060.0,6000000.0
2005-05-03,7680,7690,7430,7580,611,45480.0,6000000.0
2005-05-04,7750,7750,7560,7660,950,45960.0,6000000.0
2005-05-06,7250,7890,7250,7890,110,47340.0,6000000.0
2005-05-09,7640,7820,7620,7730,2430,46380.0,6000000.0
2005-05-10,7630,7790,7550,7660,1330,45960.0,6000000.0
2005-05-11,7640,7640,7410,7410,250,44460.0,6000000.0
2005-05-12,7420,7600,7400,7410,14160,44460.0,6000000.0
2005-05-13,7420,7420,7000,7200,16280,43200.0,6000000.0
2005-05-16,7480,7480,7230,7330,220,43980.0,6000000.0
2005-05-17,7460,7460,7250,7340,1860,44040.0,6000000.0
2005-05-18,7560,7560,7560,7560,20,45360.0,6000000.0
2005-05-19,7780,7780,7400,7550,152,45300.0,6000000.0
2005-05-20,7540,7600,7500,7600,3950,45600.0,6000000.0
2005-05-23,7680,7730,7650,7720,6200,46320.0,6000000.0
2005-05-24,7700,7780,7610,7740,9010,46440.0,6000000.0
2005-05-25,7760,7760,7420,7750,8030,46500.0,6000000.0
2005-05-26,7640,7780,7640,7780,130,46680.0,6000000.0
2005-05-27,7580,7890,7580,7890,9380,47340.0,6000000.0
2005-05-30,7880,7890,7800,7880,110,47280.0,6000000.0
2005-05-31,7620,7840,7620,7840,1070,47040.0,6000000.0
2005-06-01,8330,8330,7790,7900,40,47400.0,6000000.0
2005-06-02,7650,7980,7650,7970,1500,47820.0,6000000.0
2005-06-03,7890,7890,7610,7830,1050,46980.0,6000000.0
2005-06-07,7710,7820,7520,7770,320,46620.0,6000000.0
2005-06-08,7870,7870,7500,7550,658,45300.0,6000000.0
2005-06-09,7840,7840,7480,7480,1140,44880.0,6000000.0
2005-06-10,7730,7730,7230,7670,2080,46020.0,6000000.0
2005-06-13,7800,7800,7500,7620,520,45720.0,6000000.0
2005-06-14,7480,7690,7480,7620,2960,45720.0,6000000.0
2005-06-15,7870,7870,7570,7730,12080,46380.0,6000000.0
2005-06-16,7770,7820,7730,7820,16508,46920.0,6000000.0
2005-06-17,7820,7870,7820,7840,16420,47040.0,6000000.0
2005-06-20,7950,7950,7840,7890,3710,47340.0,6000000.0
2005-06-21,7910,8170,7860,8150,46720,48900.0,6000000.0
2005-06-22,8150,8530,8150,8490,36730,50940.0,6000000.0
2005-06-23,8480,8700,8190,8580,22570,51480.0,6000000.0
2005-06-24,8580,8580,8310,8500,5998,51000.0,6000000.0
2005-06-27,8550,8550,8110,8400,9400,50400.0,6000000.0
2005-06-28,8250,8460,8200,8350,2540,50100.0,6000000.0
2005-06-29,8330,8560,8330,8500,12940,51000.0,6000000.0
2005-06-30,8540,8990,8500,8860,18454,53160.0,6000000.0
2005-07-01,8800,8850,8710,8850,6446,53100.0,6000000.0
2005-07-04,8800,8880,8710,8870,4170,53220.0,6000000.0
2005-07-05,9050,9050,8740,8860,4202,53160.0,6000000.0
2005-07-06,8770,8860,8610,8840,2060,53040.0,6000000.0
2005-07-07,8800,9200,8480,8990,23510,53940.0,6000000.0
2005-07-08,8950,9000,8670,8920,7670,53520.0,6000000.0
2005-07-11,8510,8940,8510,8940,9940,53640.0,6000000.0
2005-07-12,8810,8940,8760,8940,10070,53640.0,6000000.0
2005-07-13,8750,8940,8750,8910,5960,53460.0,6000000.0
2005-07-14,9000,9000,8550,8550,13521,51300.0,6000000.0
2005-07-15,8690,8720,8420,8650,9040,51900.0,6000000.0
2005-07-18,8440,8790,8420,8760,3190,52560.0,6000000.0
2005-07-19,8750,8840,8570,8800,9310,52800.0,6000000.0
2005-07-20,8670,8840,8610,8840,4720,53040.0,6000000.0
2005-07-21,8710,8990,8710,8830,12710,52980.0,6000000.0
2005-07-22,8980,8980,8710,8870,5670,53220.0,6000000.0
2005-07-25,8670,9200,8670,8900,118916,53400.0,6000000.0
2005-07-26,9170,9490,8920,9300,37930,55800.0,6000000.0
2005-07-27,9210,9600,9210,9540,26810,57240.0,6000000.0
2005-07-28,9540,9630,9500,9540,9590,57240.0,6000000.0
2005-07-29,9600,9900,9540,9850,15730,59100.0,6000000.0
2005-08-01,9850,9870,9100,9420,9560,56520.0,6000000.0
2005-08-02,9810,9810,9520,9600,18070,57600.0,6000000.0
2005-08-03,9690,9690,9470,9600,14980,57600.0,6000000.0
2005-08-04,9430,9650,9220,9640,11210,57840.0,6000000.0
2005-08-05,9350,9460,9020,9020,4830,54120.0,6000000.0
2005-08-08,9230,9230,9010,9230,3240,55380.0,6000000.0
2005-08-09,9110,9390,9110,9390,15430,56340.0,6000000.0
2005-08-10,9390,9550,9300,9550,9980,57300.0,6000000.0
2005-08-11,9310,9960,8810,9950,63670,59700.0,6000000.0
2005-08-12,9730,10250,9610,10250,29760,61500.0,6000000.0
2005-08-16,10000,10250,9820,10250,16730,61500.0,6000000.0
2005-08-17,10300,10300,9900,10200,7250,61200.0,6000000.0
2005-08-18,10200,10200,9900,9900,17574,59400.0,6000000.0
2005-08-19,9990,9990,9630,9800,3700,58800.0,6000000.0
2005-08-22,9800,9970,9800,9970,3180,59820.0,6000000.0
2005-08-23,10000,10000,9650,9650,1490,57900.0,6000000.0
2005-08-24,9700,9900,9640,9900,16470,59400.0,6000000.0
2005-08-25,9880,10350,9800,10350,30990,62100.0,6000000.0
2005-08-26,10450,10600,10100,10500,29490,63000.0,6000000.0
2005-08-29,10500,10500,9820,10350,10920,62100.0,6000000.0
2005-08-30,10350,10800,10250,10700,20630,64200.0,6000000.0
2005-08-31,10800,12300,10800,11700,26630,70200.0,6000000.0
2005-09-01,11700,11850,11000,11850,26960,71100.0,6000000.0
2005-09-02,11950,11950,11450,11850,4460,71100.0,6000000.0
2005-09-05,11950,11950,11200,11350,17670,68100.0,6000000.0
2005-09-06,11050,11500,11050,11500,8910,69000.0,6000000.0
2005-09-07,11850,12100,11600,11900,25573,71400.0,6000000.0
2005-09-08,11650,12100,11600,12100,11050,72600.0,6000000.0
2005-09-09,11700,12350,11700,12300,9928,73800.0,6000000.0
2005-09-12,12300,12500,11950,12300,13790,73800.0,6000000.0
2005-09-13,12000,12300,12000,12200,2660,73200.0,6000000.0
2005-09-14,12000,12000,11600,11950,13060,71700.0,6000000.0
2005-09-15,11700,11700,11000,11200,18330,67200.0,6000000.0
2005-09-16,11000,11850,11000,11850,31680,71100.0,6000000.0
2005-09-20,12000,12150,11200,12150,15350,72900.0,6000000.0
2005-09-21,11850,12000,11500,12000,13300,72000.0,6000000.0
2005-09-22,12000,12000,11300,11300,20180,67800.0,6000000.0
2005-09-23,11550,11550,10900,10900,13590,65400.0,6000000.0
2005-09-26,10950,11500,10500,11300,12995,67800.0,6000000.0
2005-09-27,11300,11450,10800,11450,15990,68700.0,6000000.0
2005-09-28,11200,11350,10900,11100,29985,66600.0,6000000.0
2005-09-29,10950,11300,10900,11050,56210,66300.0,6000000.0
2005-09-30,11200,11550,11050,11400,31930,68400.0,6000000.0
2005-10-04,11250,11850,10950,11800,38260,70800.0,6000000.0
2005-10-05,11550,12050,11500,12000,15370,72000.0,6000000.0
2005-10-06,12000,12000,11500,11850,16790,71100.0,6000000.0
2005-10-07,11850,12500,11400,12500,19280,75000.0,6000000.0
2005-10-10,12250,12800,12050,12750,14420,76500.0,6000000.0
2005-10-11,12600,12750,12350,12600,6650,75600.0,6000000.0
2005-10-12,12600,13050,12400,13000,31740,78000.0,6000000.0
2005-10-13,12700,13550,12600,13550,17530,81300.0,6000000.0
2005-10-14,13300,13900,13300,13800,9470,82800.0,6000000.0
2005-10-17,13650,13750,13000,13700,6000,82200.0,6000000.0
2005-10-18,13250,13800,13250,13700,18070,82200.0,6000000.0
2005-10-19,13400,13950,13400,13450,30043,80700.0,6000000.0
2005-10-20,13050,14000,13050,14000,27641,84000.0,6000000.0
2005-10-21,14150,15500,13600,15500,20506,93000.0,6000000.0
2005-10-24,15550,16750,15200,15300,22760,91800.0,6000000.0
2005-10-25,16000,16000,15050,15050,22930,90300.0,6000000.0
2005-10-26,15000,15650,14800,15100,6130,90600.0,6000000.0
2005-10-27,14750,15250,14750,15100,14700,90600.0,6000000.0
2005-10-28,14700,15150,14700,15000,4740,90000.0,6000000.0
2005-10-31,14950,16000,14850,16000,7140,96000.0,6000000.0
2005-11-01,16800,16900,16000,16700,10002,100200.0,6000000.0
2005-11-02,16750,16750,16200,16300,6010,97800.0,6000000.0
2005-11-03,16300,17000,16300,16700,5730,100200.0,6000000.0
2005-11-04,16700,16950,16100,16800,2060,100800.0,6000000.0
2005-11-07,17000,17000,16650,16950,1600,101700.0,6000000.0
2005-11-08,16700,16800,15700,16000,9150,96000.0,6000000.0
2005-11-09,16000,16000,15350,15900,3260,95400.0,6000000.0
2005-11-10,15400,17050,15400,16900,7898,101400.0,6000000.0
2005-11-11,16550,16950,15500,15900,18780,95400.0,6000000.0
2005-11-14,15950,16000,15550,15650,4000,93900.0,6000000.0
2005-11-15,15650,15950,15400,15900,8380,95400.0,6000000.0
2005-11-16,15900,15950,15450,15900,4260,95400.0,6000000.0
2005-11-17,15600,15900,15600,15900,3680,95400.0,6000000.0
2005-11-18,15850,16900,15700,16900,7140,101400.0,6000000.0
2005-11-21,17350,17350,15350,15500,24850,93000.0,6000000.0
2005-11-22,15700,15700,15100,15450,4320,92700.0,6000000.0
2005-11-23,15500,15650,14600,15250,20770,91500.0,6000000.0
2005-11-24,15600,17500,15450,17250,143650,103500.0,6000000.0
2005-11-25,17750,17800,16000,16450,54420,98700.0,6000000.0
2005-11-28,16650,16650,15800,16500,31270,99000.0,6000000.0
2005-11-29,16300,16500,16050,16200,11530,97200.0,6000000.0
2005-11-30,15850,16450,15850,16000,11030,96000.0,6000000.0
2005-12-01,15900,16300,15700,16150,7780,96900.0,6000000.0
2005-12-02,15800,16100,15500,15550,12116,93300.0,6000000.0
2005-12-05,15550,15550,14900,15300,21224,91800.0,6000000.0
2005-12-06,15050,15450,15050,15200,4712,91200.0,6000000.0
2005-12-07,15100,15500,15000,15500,5750,93000.0,6000000.0
2005-12-08,15500,15650,15200,15650,3890,93900.0,6000000.0
2005-12-09,15400,15450,15200,15200,910,91200.0,6000000.0
2005-12-12,15050,15400,15050,15300,1470,91800.0,6000000.0
2005-12-13,15200,15300,15200,15200,7380,91200.0,6000000.0
2005-12-14,15450,15450,15150,15200,3920,91200.0,6000000.0
2005-12-15,15200,15650,15000,15650,5900,93900.0,6000000.0
2005-12-16,15250,15850,15200,15850,5560,95100.0,6000000.0
