더존비즈온(012510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-15,13635,14156,12832,13314,611270,57228.0,34474871.0
2008-05-16,13394,13875,12993,13274,202961,57056.0,34474871.0
2008-05-19,13234,13394,12832,13354,169509,57401.0,34474871.0
2008-05-20,13474,13955,13073,13956,167995,59986.0,34474871.0
2008-05-21,13955,14276,13514,13635,124860,58607.0,34474871.0
2008-05-22,13554,13715,12993,13595,117900,58435.0,34474871.0
2008-05-23,14276,14276,13314,13795,46790,59297.0,34474871.0
2008-05-26,13434,13795,13234,13595,79160,58435.0,34474871.0
2008-05-27,13594,13675,12993,13435,48800,57745.0,34474871.0
2008-05-28,13434,13434,12752,13074,112960,56194.0,34474871.0
2008-05-29,12993,13554,12832,13314,60450,57228.0,34474871.0
2008-05-30,13314,13755,13113,13715,72880,58952.0,34474871.0
2008-06-02,13715,15158,13635,15159,248671,65158.0,34474871.0
2008-06-03,15078,15560,14677,14999,131959,64468.0,34474871.0
2008-06-04,14677,15479,14677,15159,74285,65158.0,34474871.0
2008-06-05,15439,15560,14637,15159,64560,65158.0,34474871.0
2008-06-09,14998,15078,14477,14999,71305,64468.0,34474871.0
2008-06-10,14998,15239,14437,14758,88730,63434.0,34474871.0
2008-06-11,14757,14838,13675,13675,118591,58780.0,34474871.0
2008-06-12,13635,14036,12351,12713,135160,54643.0,34474871.0
2008-06-13,12712,13033,12030,12432,61891,53436.0,34474871.0
2008-06-16,12111,13073,12030,12312,48815,52919.0,34474871.0
2008-06-17,12030,13033,12030,13034,94250,56022.0,34474871.0
2008-06-18,14356,14356,13033,13635,75922,58607.0,34474871.0
2008-06-19,13234,13835,12792,13394,32819,57573.0,34474871.0
2008-06-20,13675,13675,12431,13394,13340,57573.0,34474871.0
2008-06-23,13153,13474,12512,13354,14740,57401.0,34474871.0
2008-06-24,13474,13474,12832,13234,33181,56884.0,34474871.0
2008-06-25,13234,13234,12071,13074,36080,56194.0,34474871.0
2008-06-26,12993,13474,12311,13435,70500,57745.0,34474871.0
2008-06-27,13514,14036,13073,13314,63470,57228.0,34474871.0
2008-06-30,13434,13675,13033,13635,52150,58607.0,34474871.0
2008-07-01,13635,13835,13234,13394,47150,57573.0,34474871.0
2008-07-02,13514,13514,12271,12833,46540,55160.0,34474871.0
2008-07-03,12111,12832,12030,12592,53370,54126.0,34474871.0
2008-07-04,12672,12672,12071,12111,43415,52057.0,34474871.0
2008-07-07,11629,12792,11629,12111,27200,52057.0,34474871.0
2008-07-08,12151,12151,11228,11951,22590,51368.0,34474871.0
2008-07-09,12030,12472,11670,12151,11450,52229.0,34474871.0
2008-07-10,12030,12030,11429,11951,31370,51368.0,34474871.0
2008-07-11,11629,11950,11429,11951,10120,51368.0,34474871.0
2008-07-14,11429,11950,10827,11149,115431,47920.0,34474871.0
2008-07-15,10827,11148,10426,10507,80550,45162.0,34474871.0
2008-07-16,10827,11028,10466,10667,58890,45852.0,34474871.0
2008-07-17,11469,11469,10466,10868,38640,46713.0,34474871.0
2008-07-18,10547,11790,10547,10587,133430,45507.0,34474871.0
2008-07-21,10507,10908,10507,10627,39370,45679.0,34474871.0
2008-07-22,10627,10627,10186,10427,70390,44817.0,34474871.0
2008-07-23,10587,10587,10266,10427,21700,44817.0,34474871.0
2008-07-24,10426,11228,10426,10708,90710,46024.0,34474871.0
2008-07-25,10426,10667,10426,10427,69960,44817.0,34474871.0
2008-07-28,10386,10547,10386,10427,81930,44817.0,34474871.0
2008-07-29,10266,10426,10105,10226,109470,43955.0,34474871.0
2008-07-30,10306,10346,10025,10026,48090,43094.0,34474871.0
2008-07-31,9905,10025,9785,9865,40840,42404.0,34474871.0
2008-08-01,10426,10426,9704,9785,19702,42059.0,34474871.0
2008-08-04,9825,9945,9704,9785,19970,42059.0,34474871.0
2008-08-05,9785,9985,9223,9625,64630,41370.0,34474871.0
2008-08-06,9624,9624,9223,9384,27095,40336.0,34474871.0
2008-08-07,9384,9624,9384,9545,11440,41025.0,34474871.0
2008-08-08,9785,9785,9504,9625,15650,41370.0,34474871.0
2008-08-11,9384,9624,9384,9625,14980,41370.0,34474871.0
2008-08-12,9624,9785,9544,9625,28060,41370.0,34474871.0
2008-08-13,9624,9785,9464,9585,6500,41197.0,34474871.0
2008-08-14,9464,9865,9384,9865,16890,42404.0,34474871.0
2008-08-18,9624,9624,9303,9304,21790,39991.0,34474871.0
2008-08-19,9303,9464,9263,9384,17200,40336.0,34474871.0
2008-08-20,9504,9504,9063,9224,48530,39646.0,34474871.0
2008-08-21,9103,9143,7980,8983,74375,38612.0,34474871.0
2008-08-22,8421,8742,7940,8702,52540,37405.0,34474871.0
2008-08-25,8421,8942,8060,8101,14670,34820.0,34474871.0
2008-08-26,7780,8261,7780,8181,22710,35164.0,34474871.0
2008-08-27,8662,8662,7780,8502,44670,36543.0,34474871.0
2008-08-28,8221,8782,8020,8101,22640,34820.0,34474871.0
2008-08-29,7940,8822,7940,8382,4870,36026.0,34474871.0
2008-09-01,8261,8261,7138,7339,33720,31545.0,34474871.0
2008-09-02,7459,7459,6657,7178,33245,30855.0,34474871.0
2008-09-03,6416,7539,6416,7379,47930,31717.0,34474871.0
2008-09-04,6977,7980,6977,7820,21190,33613.0,34474871.0
2008-09-05,7980,7980,7539,7940,8880,34130.0,34474871.0
2008-09-08,7940,8301,7780,8221,28190,35337.0,34474871.0
2008-09-09,7940,8221,7780,7981,41100,34302.0,34474871.0
2008-09-10,7780,8221,7780,8221,30171,35337.0,34474871.0
2008-09-11,8341,8341,7980,8021,10190,34475.0,34474871.0
2008-09-12,7940,8221,7940,8101,64560,34820.0,34474871.0
2008-09-16,7980,7980,7138,7219,45141,31027.0,34474871.0
2008-09-17,7539,7940,7419,7940,21460,34130.0,34474871.0
2008-09-18,7739,8421,7298,8422,18540,36199.0,34474871.0
2008-09-19,8421,8742,8020,8462,27576,36371.0,34474871.0
2008-09-22,8822,9143,8381,8542,19810,36716.0,34474871.0
2008-09-23,8221,8662,8221,8502,15630,36543.0,34474871.0
2008-09-24,8221,8662,8221,8382,10330,36026.0,34474871.0
2008-09-25,8221,8341,8060,8341,30910,35854.0,34474871.0
2008-09-26,8341,8822,8020,8301,32460,35681.0,34474871.0
2008-09-29,8381,8381,7820,8261,23380,35509.0,34474871.0
2008-09-30,8140,8140,7780,8061,21885,34647.0,34474871.0
2008-10-01,8140,8140,7820,7940,4510,34130.0,34474871.0
2008-10-02,8100,8181,7739,8021,6230,34475.0,34474871.0
2008-10-06,7940,8060,7178,7620,49180,32751.0,34474871.0
2008-10-07,6817,7218,6697,7058,96933,30338.0,34474871.0
2008-10-08,7098,7298,6456,6737,65040,28959.0,34474871.0
2008-10-09,6777,7298,6256,7018,47600,30166.0,34474871.0
2008-10-10,7459,7459,6095,6697,85850,28787.0,34474871.0
2008-10-13,6897,7178,6416,7178,19550,30855.0,34474871.0
2008-10-14,7138,7539,7018,7339,71850,31545.0,34474871.0
2008-10-15,7579,7579,7018,7299,22300,31372.0,34474871.0
2008-10-16,6897,7178,6416,6657,23490,28614.0,34474871.0
2008-10-17,6256,6737,6055,6657,147200,28614.0,34474871.0
2008-10-20,6937,6937,6336,6657,23150,28614.0,34474871.0
2008-10-21,6657,6937,6336,6416,27250,27580.0,34474871.0
2008-10-22,6536,6536,5774,6056,44810,26029.0,34474871.0
2008-10-23,5975,5975,5293,5735,49040,24650.0,34474871.0
2008-10-24,5293,5734,4892,5093,43040,21892.0,34474871.0
2008-10-27,4331,5173,4331,4572,194120,19651.0,34474871.0
2008-10-28,4331,5213,3890,5213,167610,22409.0,34474871.0
2008-10-29,5253,5774,4491,5213,84370,22409.0,34474871.0
2008-10-30,5454,5654,4692,5574,88440,23960.0,34474871.0
2008-10-31,5774,5855,5213,5614,114600,24132.0,34474871.0
2008-11-03,5734,5734,5373,5574,59360,23960.0,34474871.0
2008-11-04,5534,5855,5373,5775,62949,24822.0,34474871.0
2008-11-05,6015,6015,5213,5494,141570,23615.0,34474871.0
2008-11-06,5413,5413,4692,4812,239030,20685.0,34474871.0
2008-11-07,4411,5133,4411,4973,149310,21374.0,34474871.0
2008-11-10,4972,5133,4692,4812,49982,20685.0,34474871.0
2008-11-11,4611,5133,4571,5053,34800,21719.0,34474871.0
2008-11-12,4972,5093,4892,4973,15600,21374.0,34474871.0
2008-11-13,4892,5052,4411,4933,90650,21202.0,34474871.0
2008-11-14,4972,5093,4812,4973,21270,21374.0,34474871.0
2008-11-17,5052,5093,4932,5053,34890,21719.0,34474871.0
2008-11-18,4972,5093,4812,4812,12060,20685.0,34474871.0
2008-11-19,5052,5052,4692,4893,6340,21030.0,34474871.0
2008-11-20,4812,4852,4331,4331,36940,18616.0,34474871.0
2008-11-21,3769,4451,3769,4451,40630,19134.0,34474871.0
2008-11-24,4451,4812,3930,3930,41138,16893.0,34474871.0
2008-11-25,4050,4411,3488,3850,31280,16548.0,34474871.0
2008-11-26,4050,4050,3769,3930,29280,16893.0,34474871.0
2008-11-27,3970,4130,3849,4091,45670,17582.0,34474871.0
2008-11-28,4170,4170,3930,3970,25240,17065.0,34474871.0
2008-12-01,4010,4170,4010,4131,33920,17755.0,34474871.0
2008-12-02,3890,4210,3890,4171,17200,17927.0,34474871.0
2008-12-03,4250,4250,3930,3970,32770,17065.0,34474871.0
2008-12-04,4010,4010,3890,3970,48030,17065.0,34474871.0
2008-12-05,3649,4010,3649,3930,47550,16893.0,34474871.0
2008-12-08,4010,4331,3930,4251,124920,18272.0,34474871.0
2008-12-09,4210,4531,4010,4291,52250,18444.0,34474871.0
2008-12-10,4250,4411,4210,4411,49200,18961.0,34474871.0
2008-12-11,4371,4451,4331,4451,41410,19134.0,34474871.0
2008-12-12,4371,4371,4010,4371,56980,18789.0,34474871.0
2008-12-15,4331,4651,4331,4652,31110,19995.0,34474871.0
2008-12-16,4692,4772,4571,4652,11230,19995.0,34474871.0
2008-12-17,4812,4812,4331,4732,75000,20340.0,34474871.0
2008-12-18,4732,4732,4651,4652,15420,19995.0,34474871.0
2008-12-19,4651,4772,4411,4732,52970,20340.0,34474871.0
2008-12-22,4732,4732,4451,4732,50700,20340.0,34474871.0
2008-12-23,4571,4571,4411,4572,21680,19651.0,34474871.0
2008-12-24,4531,4531,4170,4371,50410,18789.0,34474871.0
2008-12-26,4451,4491,4250,4492,24220,19306.0,34474871.0
2008-12-29,4491,4491,4371,4492,430,19306.0,34474871.0
2008-12-30,4491,4531,4371,4492,15760,19306.0,34474871.0
2009-01-02,4491,4651,4411,4572,21710,19651.0,34474871.0
2009-01-05,4571,4611,4411,4612,10870,19823.0,34474871.0
2009-01-06,4611,4772,4451,4732,46410,20340.0,34474871.0
2009-01-07,4772,4812,4651,4732,51010,20340.0,34474871.0
2009-01-08,4651,4772,4571,4772,25380,20513.0,34474871.0
2009-01-09,4732,4732,4651,4732,18936,20340.0,34474871.0
2009-01-12,4732,4852,4571,4812,42500,20685.0,34474871.0
2009-01-13,5012,5012,4611,4852,23700,20857.0,34474871.0
2009-01-14,4812,4972,4692,4852,23770,20857.0,34474871.0
2009-01-15,4732,4772,4651,4692,20830,20168.0,34474871.0
2009-01-16,4571,4732,4571,4732,1520,20340.0,34474871.0
2009-01-19,4852,4852,4571,4772,39620,20513.0,34474871.0
2009-01-20,4611,4692,4571,4652,6230,19995.0,34474871.0
2009-01-21,4491,4611,4170,4532,20040,19478.0,34474871.0
2009-01-22,4571,4812,4291,4732,32212,20340.0,34474871.0
2009-01-23,4972,4972,4411,4692,3670,20168.0,34474871.0
2009-01-28,4651,4772,4491,4732,20360,20340.0,34474871.0
2009-01-29,4812,4812,4571,4652,56600,19995.0,34474871.0
2009-01-30,4732,4732,4491,4652,16031,19995.0,34474871.0
2009-02-02,4692,4732,4611,4732,1400,20340.0,34474871.0
2009-02-03,4611,4732,4411,4732,34550,20340.0,34474871.0
2009-02-04,4732,4732,4571,4612,17570,19823.0,34474871.0
2009-02-05,4651,4772,4491,4732,37570,20340.0,34474871.0
2009-02-06,4812,4812,4611,4732,12320,20340.0,34474871.0
2009-02-09,4772,4972,4651,4973,61841,21374.0,34474871.0
2009-02-10,5093,5694,4972,5695,510392,24477.0,34474871.0
2009-02-11,5694,6536,5534,6537,771642,28097.0,34474871.0
2009-02-12,6617,7098,6215,6457,410521,27752.0,34474871.0
2009-02-13,6456,6456,5935,6376,301948,27408.0,34474871.0
2009-02-16,6376,6496,5975,6256,300942,26890.0,34474871.0
2009-02-17,6095,6095,5574,5574,168298,23960.0,34474871.0
2009-02-18,5614,5694,5253,5534,96399,23788.0,34474871.0
2009-02-19,5734,5855,5373,5534,90420,23788.0,34474871.0
2009-02-20,5253,5694,4812,4852,126200,20857.0,34474871.0
2009-02-23,4932,4932,4571,4933,58041,21202.0,34474871.0
2009-02-24,4571,4892,4571,4852,28250,20857.0,34474871.0
2009-02-25,5093,5093,4491,4492,42510,19306.0,34474871.0
2009-02-26,4651,5133,4651,4933,159860,21202.0,34474871.0
2009-02-27,4932,4972,4651,4732,42950,20340.0,34474871.0
2009-03-02,4932,4932,4651,4852,61620,20857.0,34474871.0
2009-03-03,4611,5574,4611,5574,281470,23960.0,34474871.0
2009-03-04,5454,5614,5253,5614,127620,24132.0,34474871.0
2009-03-05,5855,6055,5454,5454,182930,23443.0,34474871.0
2009-03-06,5293,5814,5293,5775,95638,24822.0,34474871.0
2009-03-09,5774,5975,5614,5815,56620,24994.0,34474871.0
2009-03-10,5855,5975,5694,5935,45460,25511.0,34474871.0
2009-03-11,6175,6175,5654,5775,30271,24822.0,34474871.0
2009-03-12,5774,5774,5413,5454,39610,23443.0,34474871.0
2009-03-13,5734,5734,5093,5454,91610,23443.0,34474871.0
2009-03-16,5534,5574,5373,5574,42280,23960.0,34474871.0
2009-03-17,5574,5574,5293,5294,59270,22753.0,34474871.0
2009-03-18,5454,5454,5293,5414,45060,23271.0,34474871.0
2009-03-19,5413,5454,4852,5414,101380,23271.0,34474871.0
2009-03-20,5293,5413,5293,5414,37701,23271.0,34474871.0
2009-03-23,5413,5494,5213,5334,92281,22926.0,34474871.0
2009-03-24,5293,5534,5293,5414,53030,23271.0,34474871.0
2009-03-25,5413,5534,5293,5414,77120,23271.0,34474871.0
2009-03-26,5494,5855,5454,5695,102780,24477.0,34474871.0
2009-03-27,5814,5814,5534,5655,31720,24305.0,34474871.0
2009-03-30,5293,5574,5293,5414,38280,23271.0,34474871.0
2009-03-31,5413,5614,5413,5494,68830,23615.0,34474871.0
2009-04-01,5734,5734,5454,5655,25990,24305.0,34474871.0
2009-04-02,5454,5654,5454,5614,67860,24132.0,34474871.0
2009-04-03,5534,5654,5454,5574,39630,23960.0,34474871.0
2009-04-06,5614,5614,5454,5494,38800,23615.0,34474871.0
2009-04-07,5534,5534,5253,5374,98080,23098.0,34474871.0
2009-04-08,5494,5534,5373,5534,151730,23788.0,34474871.0
2009-04-09,5534,6175,5534,5975,207970,25684.0,34474871.0
2009-04-10,5975,6817,5975,6537,439140,28097.0,34474871.0
2009-04-13,6576,7338,6536,6818,146750,29304.0,34474871.0
2009-04-14,6857,7338,6817,7219,170107,31027.0,34474871.0
2009-04-15,7258,8020,6817,7579,253740,32579.0,34474871.0
2009-04-16,7419,8100,7419,7700,139890,33096.0,34474871.0
2009-04-17,7940,7940,6697,7339,135450,31545.0,34474871.0
2009-04-20,7378,7378,6857,7098,95570,30510.0,34474871.0
2009-04-21,7058,7058,6576,6777,76547,29131.0,34474871.0
2009-04-22,6817,7218,6576,7058,323360,30338.0,34474871.0
2009-04-23,6977,7539,6977,7459,272701,32062.0,34474871.0
2009-04-24,7378,7659,7218,7620,149851,32751.0,34474871.0
2009-04-27,7338,7579,7218,7379,50040,31717.0,34474871.0
2009-04-28,7378,7699,6777,6978,161343,29993.0,34474871.0
2009-04-29,6977,7419,6977,7379,72950,31717.0,34474871.0
2009-04-30,7018,8181,7018,7981,187381,34302.0,34474871.0
2009-05-04,8221,8221,8020,8061,88460,34647.0,34474871.0
2009-05-06,8181,9143,8181,8221,141191,35337.0,34474871.0
2009-05-07,8582,8862,8221,8863,132157,38095.0,34474871.0
2009-05-08,8862,9223,8702,9103,117139,39129.0,34474871.0
2009-05-11,9464,9464,8742,9344,87403,40163.0,34474871.0
2009-05-12,9344,9384,8822,9144,80240,39301.0,34474871.0
2009-05-13,9263,9464,8942,9144,134746,39301.0,34474871.0
2009-05-14,8983,9143,8942,9063,58430,38957.0,34474871.0
2009-05-15,9223,9223,8782,9144,26140,39301.0,34474871.0
2009-05-18,9143,9344,8902,9224,198439,39646.0,34474871.0
2009-05-19,9865,9945,9303,9705,135420,41715.0,34474871.0
2009-05-20,9945,10266,9704,10266,113600,44128.0,34474871.0
2009-05-21,10426,10426,10025,10266,71000,44128.0,34474871.0
2009-05-22,10186,10346,9905,10186,42310,43783.0,34474871.0
2009-05-25,9624,10065,9223,10026,109260,43094.0,34474871.0
2009-05-26,10025,10065,9624,9705,142050,41715.0,34474871.0
2009-05-27,10105,10105,8942,9585,39920,41197.0,34474871.0
2009-05-28,9544,9544,8421,9304,46640,39991.0,34474871.0
2009-05-29,9303,9985,9223,9264,19300,39818.0,34474871.0
2009-06-01,9103,9945,9023,9504,25420,40853.0,34474871.0
2009-06-02,9223,9745,8261,8823,467670,37922.0,34474871.0
2009-06-03,8822,8822,8421,8422,81750,36199.0,34474871.0
2009-06-04,8501,8662,8341,8542,41270,36716.0,34474871.0
2009-06-05,8822,8822,8181,8301,56120,35681.0,34474871.0
2009-06-08,8622,8822,8341,8622,153000,37060.0,34474871.0
2009-06-09,8582,8822,8501,8742,101210,37578.0,34474871.0
2009-06-10,8742,8902,8341,8783,81590,37750.0,34474871.0
2009-06-11,8902,8902,8421,8422,44990,36199.0,34474871.0
2009-06-12,8421,8421,7820,8181,79580,35164.0,34474871.0
2009-06-15,8341,8341,7940,8261,33970,35509.0,34474871.0
2009-06-16,8100,8381,8100,8341,23280,35854.0,34474871.0
2009-06-17,8341,8341,8100,8181,14620,35164.0,34474871.0
2009-06-18,8100,8181,7940,8101,29720,34820.0,34474871.0
2009-06-19,7940,8181,7780,8021,144890,34475.0,34474871.0
2009-06-22,8341,8341,7860,8021,50500,34475.0,34474871.0
2009-06-23,7860,8060,7780,7860,34670,33785.0,34474871.0
2009-06-24,8261,8261,7459,7820,21060,33613.0,34474871.0
2009-06-25,7780,8020,7699,7820,107921,33613.0,34474871.0
2009-06-26,8020,8020,7138,7299,123005,31372.0,34474871.0
2009-06-29,7298,7338,6536,6898,118695,29648.0,34474871.0
2009-06-30,6937,7258,6897,7178,103400,30855.0,34474871.0
2009-07-01,7298,7298,6576,7058,53398,30338.0,34474871.0
2009-07-02,7218,7218,6817,7058,20890,30338.0,34474871.0
2009-07-03,7178,8100,6937,8101,349040,34820.0,34474871.0
2009-07-06,8140,9263,8140,8943,485690,38439.0,34474871.0
2009-07-07,8942,8942,8181,8341,263890,35854.0,34474871.0
2009-07-08,8541,8541,8020,8181,126250,35164.0,34474871.0
2009-07-09,8261,8261,7860,7981,170930,34302.0,34474871.0
2009-07-10,8140,8221,7900,7940,77790,34130.0,34474871.0
2009-07-13,7900,8020,7218,7219,90890,31027.0,34474871.0
2009-07-14,7218,8140,7178,7820,105530,33613.0,34474871.0
2009-07-15,7820,8020,7739,7900,34650,33958.0,34474871.0
2009-07-16,7860,8181,7820,8061,98880,34647.0,34474871.0
2009-07-17,8020,8421,8020,8341,117460,35854.0,34474871.0
2009-07-20,8301,8301,7860,8181,32310,35164.0,34474871.0
2009-07-21,8100,8100,7900,8101,88200,34820.0,34474871.0
2009-07-22,8100,8301,8020,8141,49020,34992.0,34474871.0
2009-07-23,8140,8181,7739,7940,54350,34130.0,34474871.0
2009-07-24,7900,8020,7699,7820,36000,33613.0,34474871.0
2009-07-27,7659,7940,7659,7860,64360,33785.0,34474871.0
2009-07-28,7699,8060,7699,7860,22207,33785.0,34474871.0
2009-07-29,7860,7860,7739,7820,38020,33613.0,34474871.0
2009-07-30,7820,7940,7780,7940,43807,34130.0,34474871.0
2009-07-31,7860,7860,7579,7620,281330,32751.0,34474871.0
2009-08-03,7739,7940,7659,7860,101730,33785.0,34474871.0
2009-08-04,7820,7980,7739,7820,215170,33613.0,34474871.0
2009-08-05,7980,7980,7699,7860,55560,33785.0,34474871.0
2009-08-06,7780,8140,7780,8101,138690,34820.0,34474871.0
2009-08-07,8100,8782,8020,8261,402950,35509.0,34474871.0
2009-08-10,8341,8702,8261,8341,235693,35854.0,34474871.0
2009-08-11,8501,8501,8060,8462,137490,36371.0,34474871.0
2009-08-12,8461,8622,8261,8462,139183,36371.0,34474871.0
2009-08-13,8501,8501,8261,8382,61895,36026.0,34474871.0
2009-08-14,8421,8421,8140,8221,69310,35337.0,34474871.0
2009-08-17,8261,8822,8221,8502,553870,36543.0,34474871.0
2009-08-18,8501,8582,8100,8422,84165,36199.0,34474871.0
2009-08-19,8662,8662,8221,8382,36570,36026.0,34474871.0
2009-08-20,8261,8381,8140,8382,60570,36026.0,34474871.0
2009-08-21,8140,8381,7579,7620,225265,32751.0,34474871.0
2009-08-24,7659,7940,7419,7780,129665,33441.0,34474871.0
2009-08-25,7780,8020,7539,7820,137930,33613.0,34474871.0
2009-08-26,7940,7940,7539,7700,92262,33096.0,34474871.0
2009-08-27,7820,7860,7539,7579,56620,32579.0,34474871.0
2009-08-28,7699,7699,7378,7700,133166,33096.0,34474871.0
2009-08-31,7820,8822,7699,8823,980222,37922.0,34474871.0
2009-09-01,0,0,0,8823,0,37922.0,34474871.0
2009-09-02,8902,8902,7940,8221,1106084,35337.0,34474871.0
2009-09-03,8301,8341,7619,7820,417122,33613.0,34474871.0
2009-09-04,7940,7980,7699,7900,127679,33958.0,34474871.0
2009-09-07,7780,7900,7579,7700,234601,33096.0,34474871.0
2009-09-08,7780,7860,7619,7660,177769,32924.0,34474871.0
2009-09-09,8622,8782,8622,8783,769270,37750.0,34474871.0
2009-09-10,10025,10065,9704,10066,1061210,43266.0,34474871.0
2009-09-11,11148,11469,9785,10306,4794575,44300.0,34474871.0
2009-09-14,10507,10507,9263,9585,1573175,41197.0,34474871.0
2009-09-15,9664,10025,8862,9264,1535046,39818.0,34474871.0
2009-09-16,9263,9664,9063,9424,1180440,40508.0,34474871.0
2009-09-17,9424,9624,9063,9224,823268,39646.0,34474871.0
2009-09-18,9263,9745,9223,9585,899631,41197.0,34474871.0
2009-09-21,9464,9825,9303,9545,601111,41025.0,34474871.0
2009-09-22,9544,9905,9143,9144,605969,39301.0,34474871.0
2009-09-23,9263,9263,8461,8502,445050,36543.0,34474871.0
2009-09-24,8181,8662,8020,8382,399056,36026.0,34474871.0
2009-09-25,8261,8381,7900,8061,385396,34647.0,34474871.0
2009-09-28,7940,8381,7940,8101,177240,34820.0,34474871.0
2009-09-29,8020,8181,7820,8061,304220,34647.0,34474871.0
2009-09-30,8060,8140,7980,7981,143910,34302.0,34474871.0
2009-10-01,8020,8622,8020,8101,242504,34820.0,34474871.0
2009-10-05,8100,8381,8100,8181,152581,35164.0,34474871.0
2009-10-06,8421,8421,8060,8141,128951,34992.0,34474871.0
2009-10-07,8301,8301,7940,7940,185628,34130.0,34474871.0
2009-10-08,7980,8100,7258,7900,267510,33958.0,34474871.0
2009-10-09,7980,8100,7860,8101,184721,34820.0,34474871.0
2009-10-12,8501,8501,8020,8141,452340,34992.0,34474871.0
2009-10-13,8221,8421,7980,8021,420750,34475.0,34474871.0
2009-10-14,8020,8140,7940,8021,226275,34475.0,34474871.0
2009-10-15,8060,9223,7940,9224,776033,39646.0,34474871.0
2009-10-16,10186,10587,8902,8903,4079861,38267.0,34474871.0
2009-10-19,8902,9063,8341,8382,704137,36026.0,34474871.0
2009-10-20,8381,8541,8140,8382,399361,36026.0,34474871.0
2009-10-21,8381,8421,8060,8221,386459,35337.0,34474871.0
2009-10-22,8261,8301,8060,8141,188555,34992.0,34474871.0
2009-10-23,8140,8301,8020,8261,206022,35509.0,34474871.0
2009-10-26,8261,8261,8020,8101,204628,34820.0,34474871.0
2009-10-27,8100,8100,7940,8061,232492,34647.0,34474871.0
2009-10-28,8020,8100,7900,8021,187260,34475.0,34474871.0
2009-10-29,7860,8341,7820,8221,350133,35337.0,34474871.0
2009-10-30,8100,8341,8060,8061,184750,34647.0,34474871.0
2009-11-02,8060,8060,7860,7981,154648,34302.0,34474871.0
2009-11-03,8060,8100,7900,7940,120920,34130.0,34474871.0
2009-11-04,7980,8181,7940,8181,240216,35164.0,34474871.0
2009-11-05,8261,8261,8020,8101,116176,34820.0,34474871.0
2009-11-06,8100,8100,7980,8101,90143,34820.0,34474871.0
2009-11-09,8100,8221,7940,8021,100920,34475.0,34474871.0
2009-11-10,8020,8060,7900,7940,180707,34130.0,34474871.0
2009-11-11,7980,8020,7860,7900,167940,33958.0,34474871.0
2009-11-12,7900,7940,7739,7740,205216,33268.0,34474871.0
2009-11-13,7940,7940,7699,7780,154659,33441.0,34474871.0
2009-11-16,0,0,0,7780,0,33441.0,34474871.0
2009-11-17,0,0,0,7780,0,,
2009-11-18,0,0,0,7780,0,,
2009-11-19,0,0,0,7780,0,,
2009-11-20,0,0,0,7780,0,,
2009-11-23,0,0,0,7780,0,,
2009-11-24,0,0,0,7780,0,,
2009-11-25,0,0,0,7780,0,,
2009-11-26,0,0,0,7780,0,,
2009-11-27,0,0,0,7780,0,,
2009-11-30,0,0,0,7780,0,,
2009-12-01,0,0,0,7780,0,,
2009-12-02,0,0,0,7780,0,,
2009-12-03,0,0,0,7780,0,,
2009-12-04,0,0,0,7780,0,,
2009-12-07,0,0,0,7780,0,,
2009-12-08,0,0,0,7780,0,,
2009-12-09,7780,7900,6930,7300,737803,187346.0,25663799.0
2009-12-10,7300,8390,7200,8390,1172987,215319.0,25663799.0
2009-12-11,8900,9640,8800,9640,1374522,247399.0,25663799.0
2009-12-14,10200,10600,9690,9990,1075516,256381.0,25663799.0
2009-12-15,9600,10400,9310,10400,1252467,266904.0,25663799.0
2009-12-16,10850,11600,10350,11050,1366615,283585.0,25663799.0
2009-12-17,10750,11450,10600,11300,684161,290001.0,25663799.0
2009-12-18,11100,12350,10850,11600,1047224,297700.0,25663799.0
2009-12-21,11650,11800,11150,11500,461322,295134.0,25663799.0
2009-12-22,11450,11650,10800,11200,677180,287435.0,25663799.0
2009-12-23,11000,11100,10350,10350,551046,265620.0,25663799.0
2009-12-24,10450,10900,10100,10600,413677,272036.0,25663799.0
2009-12-28,10350,11250,10300,11000,628536,282302.0,25663799.0
2009-12-29,11100,11700,10850,11700,530889,300266.0,25663799.0
2009-12-30,11800,12350,11600,11900,437591,305399.0,25663799.0
2010-01-04,12000,12250,11650,11900,378164,305399.0,25663799.0
2010-01-05,12000,13650,11750,13000,1386189,333629.0,25663799.0
2010-01-06,13250,13450,12600,12950,510387,332346.0,25663799.0
2010-01-07,12750,13050,12100,12500,416498,320797.0,25663799.0
2010-01-08,12650,12800,11700,12200,547214,313098.0,25663799.0
2010-01-11,12300,13000,12000,12950,436388,332346.0,25663799.0
2010-01-12,12850,13050,12200,12350,396724,316948.0,25663799.0
2010-01-13,12200,12500,11850,12000,170625,307966.0,25663799.0
2010-01-14,12100,12750,11850,12750,274977,327213.0,25663799.0
2010-01-15,12850,13200,12600,12750,429217,327213.0,25663799.0
2010-01-18,12650,13100,12550,12900,304870,331063.0,25663799.0
2010-01-19,12850,13550,12750,13100,582093,336196.0,25663799.0
2010-01-20,13100,13250,12800,12850,348954,329780.0,25663799.0
2010-01-21,12850,14100,12700,14000,682164,359293.0,25663799.0
2010-01-22,13700,14500,13000,14350,1013610,368276.0,25663799.0
2010-01-25,14500,16500,14500,16200,3630335,415754.0,25663799.0
2010-01-26,16500,16800,14500,14650,1787036,375975.0,25663799.0
