강원랜드(035250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-08,12600,13000,12600,12750,282779,2727741.0,213940500.0
2004-10-11,12750,13000,12700,12900,292305,2759832.0,213940500.0
2004-10-12,12800,12900,12750,12750,378189,2727741.0,213940500.0
2004-10-13,12800,13000,12700,12750,269636,2727741.0,213940500.0
2004-10-14,12850,12850,12600,12650,278142,2706347.0,213940500.0
2004-10-15,12650,12800,12550,12550,274748,2684953.0,213940500.0
2004-10-18,12700,12750,12600,12750,181927,2727741.0,213940500.0
2004-10-19,12900,13000,12800,12950,199965,2770529.0,213940500.0
2004-10-20,12950,13000,12700,12800,288744,2738438.0,213940500.0
2004-10-21,12800,12850,12500,12550,363333,2684953.0,213940500.0
2004-10-22,12700,12750,12600,12600,165714,2695650.0,213940500.0
2004-10-25,12550,12550,12100,12100,384384,2588680.0,213940500.0
2004-10-26,12250,12450,12150,12200,267843,2610074.0,213940500.0
2004-10-27,12250,12300,12100,12200,265758,2610074.0,213940500.0
2004-10-28,12450,12550,12200,12500,229223,2674256.0,213940500.0
2004-10-29,12400,12500,12300,12500,128542,2674256.0,213940500.0
2004-11-01,12550,12800,12350,12700,262340,2717044.0,213940500.0
2004-11-02,12800,13000,12800,12850,415177,2749135.0,213940500.0
2004-11-03,13000,13300,12900,13250,908303,2834712.0,213940500.0
2004-11-04,13250,13250,12900,12950,407124,2770529.0,213940500.0
2004-11-05,13050,13200,12700,12900,454072,2759832.0,213940500.0
2004-11-08,12900,13000,12600,12600,339094,2695650.0,213940500.0
2004-11-09,12600,12750,12550,12600,170200,2695650.0,213940500.0
2004-11-10,12700,12800,12550,12650,407691,2706347.0,213940500.0
2004-11-11,12600,13050,12550,12950,463223,2770529.0,213940500.0
2004-11-12,12950,13100,12950,13050,479128,2791924.0,213940500.0
2004-11-15,13000,13200,12950,13000,307520,2781226.0,213940500.0
2004-11-16,13050,13100,12900,12900,229221,2759832.0,213940500.0
2004-11-17,13050,13150,12900,13150,411760,2813318.0,213940500.0
2004-11-18,13100,13250,13000,13200,341791,2824015.0,213940500.0
2004-11-19,13300,13350,13050,13200,240437,2824015.0,213940500.0
2004-11-22,13200,13200,12900,12950,340161,2770529.0,213940500.0
2004-11-23,13100,13150,13000,13100,204245,2802621.0,213940500.0
2004-11-24,13200,13250,13000,13250,387982,2834712.0,213940500.0
2004-11-25,13300,13400,13100,13400,611016,2866803.0,213940500.0
2004-11-26,13450,13700,13200,13300,609491,2845409.0,213940500.0
2004-11-29,13350,13650,13350,13650,283769,2920288.0,213940500.0
2004-11-30,13650,13950,13500,13900,647276,2973773.0,213940500.0
2004-12-01,13950,14050,13750,13900,332333,2973773.0,213940500.0
2004-12-02,14000,14150,13800,14100,569916,3016561.0,213940500.0
2004-12-03,14200,14300,13800,14050,379631,3005864.0,213940500.0
2004-12-06,13750,13850,13550,13600,344935,2909591.0,213940500.0
2004-12-07,13550,13750,13350,13500,252330,2888197.0,213940500.0
2004-12-08,13350,13550,13250,13250,275766,2834712.0,213940500.0
2004-12-09,13250,13350,12900,13000,966844,2781226.0,213940500.0
2004-12-10,13000,13450,13000,13300,756170,2845409.0,213940500.0
2004-12-13,13500,13750,13400,13550,405004,2898894.0,213940500.0
2004-12-14,13650,13750,13550,13700,251620,2930985.0,213940500.0
2004-12-15,13800,13800,13600,13700,310986,2930985.0,213940500.0
2004-12-16,13600,13800,13600,13800,313662,2952379.0,213940500.0
2004-12-17,13850,14050,13800,13850,328079,2963076.0,213940500.0
2004-12-20,13850,14000,13700,14000,220381,2995167.0,213940500.0
2004-12-21,13800,14000,13750,13750,220869,2941682.0,213940500.0
2004-12-22,13750,14000,13750,14000,208318,2995167.0,213940500.0
2004-12-23,14000,14000,13700,13750,197610,2941682.0,213940500.0
2004-12-24,13750,13900,13750,13850,173282,2963076.0,213940500.0
2004-12-27,13800,13800,13300,13300,402478,2845409.0,213940500.0
2004-12-28,13300,13550,13300,13400,344263,2866803.0,213940500.0
2004-12-29,13000,13300,12950,13200,280269,2824015.0,213940500.0
2004-12-30,13150,13450,13100,13450,376633,2877500.0,213940500.0
2005-01-03,13450,13450,13250,13250,234521,2834712.0,213940500.0
2005-01-04,13350,13450,13250,13400,160452,2866803.0,213940500.0
2005-01-05,13200,13350,13100,13300,162523,2845409.0,213940500.0
2005-01-06,13200,13300,13000,13000,357828,2781226.0,213940500.0
2005-01-07,13000,13150,12800,12800,461320,2738438.0,213940500.0
2005-01-10,12850,13150,12800,13100,332875,2802621.0,213940500.0
2005-01-11,13050,13200,12900,13150,390119,2813318.0,213940500.0
2005-01-12,13000,13000,12850,12900,342057,2759832.0,213940500.0
2005-01-13,12900,13050,12800,13050,434533,2791924.0,213940500.0
2005-01-14,13000,13300,12900,13100,567112,2802621.0,213940500.0
2005-01-17,13100,13100,12900,12950,292651,2770529.0,213940500.0
2005-01-18,13000,13050,12850,12850,403859,2749135.0,213940500.0
2005-01-19,12850,13000,12800,12900,517588,2759832.0,213940500.0
2005-01-20,12850,12900,12750,12750,337941,2727741.0,213940500.0
2005-01-21,12800,12950,12750,12750,418369,2727741.0,213940500.0
2005-01-24,12700,12750,12550,12550,619344,2684953.0,213940500.0
2005-01-25,12500,12600,12450,12500,474671,2674256.0,213940500.0
2005-01-26,12550,12750,12500,12700,395883,2717044.0,213940500.0
2005-01-27,12600,12800,12600,12700,324778,2717044.0,213940500.0
2005-01-28,12900,13000,12750,12750,293711,2727741.0,213940500.0
2005-01-31,12700,12850,12500,12800,364290,2738438.0,213940500.0
2005-02-01,12750,12900,12750,12800,341217,2738438.0,213940500.0
2005-02-02,12800,12850,12650,12700,213095,2717044.0,213940500.0
2005-02-03,12700,12750,12500,12500,552947,2674256.0,213940500.0
2005-02-04,12500,12600,12350,12450,609386,2663559.0,213940500.0
2005-02-07,12500,12550,12400,12450,598499,2663559.0,213940500.0
2005-02-11,12400,12400,12100,12200,802451,2610074.0,213940500.0
2005-02-14,12300,12500,12250,12450,759556,2663559.0,213940500.0
2005-02-15,12400,12600,12350,12550,848503,2684953.0,213940500.0
2005-02-16,12550,12650,12500,12650,588802,2706347.0,213940500.0
2005-02-17,12800,12850,12500,12500,644485,2674256.0,213940500.0
2005-02-18,12600,13050,12500,13050,892603,2791924.0,213940500.0
2005-02-21,13000,13050,12750,12900,570140,2759832.0,213940500.0
2005-02-22,12800,12900,12550,12550,393656,2684953.0,213940500.0
2005-02-23,12500,12950,12500,12950,704580,2770529.0,213940500.0
2005-02-24,12900,12950,12750,12800,347239,2738438.0,213940500.0
2005-02-25,12900,12950,12800,12800,1379285,2738438.0,213940500.0
2005-02-28,12850,13000,12750,12900,862670,2759832.0,213940500.0
2005-03-02,12950,13100,12850,13050,1000383,2791924.0,213940500.0
2005-03-03,13000,13300,12850,13200,2141687,2824015.0,213940500.0
2005-03-04,13400,13550,13300,13400,1054354,2866803.0,213940500.0
2005-03-07,13600,13800,13550,13750,1123245,2941682.0,213940500.0
2005-03-08,13750,14300,13750,14200,1877412,3037955.0,213940500.0
2005-03-09,14100,14650,14050,14600,1622260,3123531.0,213940500.0
2005-03-10,14500,14650,14350,14600,1256265,3123531.0,213940500.0
2005-03-11,14600,14900,14500,14600,845905,3123531.0,213940500.0
2005-03-14,14600,14750,14550,14600,513615,3123531.0,213940500.0
2005-03-15,14700,14750,14450,14500,810305,3102137.0,213940500.0
2005-03-16,14500,14750,14350,14600,729616,3123531.0,213940500.0
2005-03-17,14600,14750,14400,14700,833819,3144925.0,213940500.0
2005-03-18,14800,15350,14650,15300,1112289,3273290.0,213940500.0
2005-03-21,15300,15400,14600,15200,867703,3251896.0,213940500.0
2005-03-22,15000,15200,14800,14800,656226,3166319.0,213940500.0
2005-03-23,14500,14750,14400,14500,450792,3102137.0,213940500.0
2005-03-24,14400,14750,14400,14500,412514,3102137.0,213940500.0
2005-03-25,14600,14600,14350,14550,222698,3112834.0,213940500.0
2005-03-28,14600,14750,14500,14650,328020,3134228.0,213940500.0
2005-03-29,14750,14750,14600,14700,487281,3144925.0,213940500.0
2005-03-30,14750,15000,14650,14800,469141,3166319.0,213940500.0
2005-03-31,14800,15200,14800,15200,838336,3251896.0,213940500.0
2005-04-01,15050,15150,15000,15050,638485,3219805.0,213940500.0
2005-04-04,15200,15300,15000,15300,389661,3273290.0,213940500.0
2005-04-06,15200,15250,15000,15100,677399,3230502.0,213940500.0
2005-04-07,15000,15150,14700,14700,283885,3144925.0,213940500.0
2005-04-08,14750,14900,14550,14750,234219,3155622.0,213940500.0
2005-04-11,14900,14950,14700,14800,218780,3166319.0,213940500.0
2005-04-12,14650,14900,14550,14750,229027,3155622.0,213940500.0
2005-04-13,14800,14900,14700,14850,271921,3177016.0,213940500.0
2005-04-14,14750,14800,14350,14350,643159,3070046.0,213940500.0
2005-04-15,14600,14900,14300,14400,515073,3080743.0,213940500.0
2005-04-18,14100,14200,13950,14050,348386,3005864.0,213940500.0
2005-04-19,14050,14150,13700,13700,435942,2930985.0,213940500.0
2005-04-20,13700,14000,13700,13900,620204,2973773.0,213940500.0
2005-04-21,13700,13850,13550,13800,220674,2952379.0,213940500.0
2005-04-22,13950,14100,13950,14000,118274,2995167.0,213940500.0
2005-04-25,14000,14250,14000,14150,208711,3027258.0,213940500.0
2005-04-26,14000,14150,14000,14100,185971,3016561.0,213940500.0
2005-04-27,13900,14100,13650,13700,228171,2930985.0,213940500.0
2005-04-28,13800,14350,13750,13800,217378,2952379.0,213940500.0
2005-04-29,13650,13950,13600,13950,265801,2984470.0,213940500.0
2005-05-02,13950,14100,13950,14050,389358,3005864.0,213940500.0
2005-05-03,14200,14300,14100,14100,282540,3016561.0,213940500.0
2005-05-04,14100,14300,14000,14000,216123,2995167.0,213940500.0
2005-05-06,14050,14150,14000,14100,84551,3016561.0,213940500.0
2005-05-09,13950,14000,13500,13500,342142,2888197.0,213940500.0
2005-05-10,13800,13800,13550,13750,290957,2941682.0,213940500.0
2005-05-11,13600,13650,13550,13550,133611,2898894.0,213940500.0
2005-05-12,13500,13600,13450,13450,268376,2877500.0,213940500.0
2005-05-13,13400,13600,13150,13600,203480,2909591.0,213940500.0
2005-05-16,13600,14050,13600,14000,260781,2995167.0,213940500.0
2005-05-17,14100,14450,14100,14250,384620,3048652.0,213940500.0
2005-05-18,14450,14500,14250,14450,204735,3091440.0,213940500.0
2005-05-19,14550,14800,14500,14800,380121,3166319.0,213940500.0
2005-05-20,14800,14800,14550,14550,130548,3112834.0,213940500.0
2005-05-23,14750,14750,14350,14500,81181,3102137.0,213940500.0
2005-05-24,14700,14700,14350,14400,102042,3080743.0,213940500.0
2005-05-25,14550,14850,14250,14400,315200,3080743.0,213940500.0
2005-05-26,14400,14700,14400,14700,123976,3144925.0,213940500.0
2005-05-27,14700,14800,14400,14600,299740,3123531.0,213940500.0
2005-05-30,14250,14600,14250,14500,93741,3102137.0,213940500.0
2005-05-31,14500,14650,14500,14500,136598,3102137.0,213940500.0
2005-06-01,14650,14700,14500,14700,236330,3144925.0,213940500.0
2005-06-02,14800,14800,14400,14400,244099,3080743.0,213940500.0
2005-06-03,14450,14500,14300,14350,282564,3070046.0,213940500.0
2005-06-07,14300,14400,14150,14200,220509,3037955.0,213940500.0
2005-06-08,14150,14600,14100,14500,266860,3102137.0,213940500.0
2005-06-09,14450,14800,14300,14800,553808,3166319.0,213940500.0
2005-06-10,14800,14800,14600,14700,144190,3144925.0,213940500.0
2005-06-13,14600,14800,14550,14700,180318,3144925.0,213940500.0
2005-06-14,14600,14800,14600,14750,169556,3155622.0,213940500.0
2005-06-15,14800,14800,14600,14800,516006,3166319.0,213940500.0
2005-06-16,14800,15000,14750,14900,381627,3187713.0,213940500.0
2005-06-17,15000,15150,14850,15050,284893,3219805.0,213940500.0
2005-06-20,15000,15050,14750,15000,279781,3209108.0,213940500.0
2005-06-21,15050,15050,14650,14950,167598,3198410.0,213940500.0
2005-06-22,14650,15050,14650,15000,141830,3209108.0,213940500.0
2005-06-23,14800,14850,14700,14750,149312,3155622.0,213940500.0
2005-06-24,14650,14650,14250,14400,335005,3080743.0,213940500.0
2005-06-27,14300,14450,14200,14450,255151,3091440.0,213940500.0
2005-06-28,14350,14650,14250,14500,202980,3102137.0,213940500.0
2005-06-29,14650,14950,14650,14850,204587,3177016.0,213940500.0
2005-06-30,14800,14950,14750,14800,172903,3166319.0,213940500.0
2005-07-01,14750,15100,14700,15050,272470,3219805.0,213940500.0
2005-07-04,15150,15600,15100,15600,846786,3337472.0,213940500.0
2005-07-05,15500,15750,15150,15300,400154,3273290.0,213940500.0
2005-07-06,15350,15450,15250,15450,292840,3305381.0,213940500.0
2005-07-07,15350,15450,15300,15350,206810,3283987.0,213940500.0
2005-07-08,15300,15350,15250,15300,232558,3273290.0,213940500.0
2005-07-11,15500,15800,15400,15650,676176,3348169.0,213940500.0
2005-07-12,15850,16300,15700,16300,618581,3487230.0,213940500.0
2005-07-13,16400,16650,15900,16000,621540,3423048.0,213940500.0
2005-07-14,16000,16100,15600,15800,434317,3380260.0,213940500.0
2005-07-15,15900,15950,15500,15500,183055,3316078.0,213940500.0
2005-07-18,15600,15950,15400,15850,315478,3390957.0,213940500.0
2005-07-19,15850,16000,15450,15600,456784,3337472.0,213940500.0
2005-07-20,15700,15900,15500,15800,396282,3380260.0,213940500.0
2005-07-21,16000,16850,15850,16600,740954,3551412.0,213940500.0
2005-07-22,16350,16750,16200,16500,432160,3530018.0,213940500.0
2005-07-25,16500,16500,16100,16400,266243,3508624.0,213940500.0
2005-07-26,16300,16500,16200,16500,361380,3530018.0,213940500.0
2005-07-27,16550,16650,16300,16650,370325,3562109.0,213940500.0
2005-07-28,16650,16850,16500,16800,411661,3594200.0,213940500.0
2005-07-29,16650,16750,16400,16400,349763,3508624.0,213940500.0
2005-08-01,16200,16800,16150,16250,311488,3476533.0,213940500.0
2005-08-02,16550,17000,16350,17000,592112,3636988.0,213940500.0
2005-08-03,16950,17300,16700,17000,817697,3636988.0,213940500.0
2005-08-04,16850,18150,16850,17650,1194016,3776050.0,213940500.0
2005-08-05,17650,17750,16950,17100,525064,3658383.0,213940500.0
2005-08-08,16800,17200,16650,16700,478901,3572806.0,213940500.0
2005-08-09,16600,17450,16600,17200,595669,3679777.0,213940500.0
2005-08-10,17200,17650,17050,17500,437435,3743959.0,213940500.0
2005-08-11,17500,18100,17400,18050,618908,3861626.0,213940500.0
2005-08-12,17800,18000,17750,17900,499391,3829535.0,213940500.0
2005-08-16,17900,17900,17450,17450,286700,3733262.0,213940500.0
2005-08-17,17150,17550,17050,17200,356600,3679777.0,213940500.0
2005-08-18,17200,17450,17050,17100,399362,3658383.0,213940500.0
2005-08-19,16850,17250,16850,17150,221850,3669080.0,213940500.0
2005-08-22,17300,18100,17150,17950,743575,3840232.0,213940500.0
2005-08-23,17900,17900,17700,17850,552357,3818838.0,213940500.0
2005-08-24,17850,17850,17050,17100,631438,3658383.0,213940500.0
2005-08-25,17000,17150,16550,17050,626015,3647686.0,213940500.0
2005-08-26,16800,17050,16250,16250,337519,3476533.0,213940500.0
2005-08-29,16050,16050,15600,15700,597374,3358866.0,213940500.0
2005-08-30,15800,16200,15800,16200,347582,3465836.0,213940500.0
2005-08-31,16150,16550,16000,16250,246130,3476533.0,213940500.0
2005-09-01,16350,16550,16200,16550,389580,3540715.0,213940500.0
2005-09-02,16550,16950,16500,16750,446342,3583503.0,213940500.0
2005-09-05,16750,17050,16550,17050,154685,3647686.0,213940500.0
2005-09-06,17150,17350,16850,16900,371708,3615594.0,213940500.0
2005-09-07,17000,17500,16950,17150,296423,3669080.0,213940500.0
2005-09-08,17400,17400,16550,17000,692855,3636988.0,213940500.0
2005-09-09,17200,17200,16300,16400,628654,3508624.0,213940500.0
2005-09-12,16500,16550,15850,15900,981470,3401654.0,213940500.0
2005-09-13,16000,16200,15900,15900,432718,3401654.0,213940500.0
2005-09-14,16050,16600,16000,16600,719575,3551412.0,213940500.0
2005-09-15,16700,17150,16600,16950,574074,3626291.0,213940500.0
2005-09-16,17100,17100,16700,16750,276620,3583503.0,213940500.0
2005-09-20,16850,17000,16700,17000,397886,3636988.0,213940500.0
2005-09-21,17100,17900,17100,17900,956018,3829535.0,213940500.0
2005-09-22,17850,17850,17300,17650,406984,3776050.0,213940500.0
2005-09-23,17800,17950,17150,17200,422228,3679777.0,213940500.0
2005-09-26,17050,17800,17050,17700,488377,3786747.0,213940500.0
2005-09-27,17600,17700,17200,17250,387242,3690474.0,213940500.0
2005-09-28,17300,17900,17250,17700,463419,3786747.0,213940500.0
2005-09-29,17900,18300,17700,17900,421793,3829535.0,213940500.0
2005-09-30,17850,18300,17450,17800,415021,3808141.0,213940500.0
2005-10-04,18050,18200,17900,18200,481434,3893717.0,213940500.0
2005-10-05,18000,18150,17500,17600,505672,3765353.0,213940500.0
2005-10-06,17300,17550,17000,17000,538366,3636988.0,213940500.0
2005-10-07,17000,17250,16700,16750,879795,3583503.0,213940500.0
2005-10-10,16900,17350,16900,17300,396496,3701171.0,213940500.0
2005-10-11,17050,17550,17050,17550,296445,3754656.0,213940500.0
2005-10-12,17550,17800,17500,17600,725436,3765353.0,213940500.0
2005-10-13,17500,17750,17250,17450,523681,3733262.0,213940500.0
2005-10-14,17450,17850,17450,17750,489261,3797444.0,213940500.0
2005-10-17,17750,18000,17450,17800,645184,3808141.0,213940500.0
2005-10-18,17950,18500,17800,18450,922551,3947202.0,213940500.0
2005-10-19,18300,18300,17800,17800,622530,3808141.0,213940500.0
2005-10-20,18100,18350,18050,18300,750463,3915111.0,213940500.0
2005-10-21,17900,18300,17800,18050,765570,3861626.0,213940500.0
2005-10-24,18300,18700,18250,18700,779463,4000687.0,213940500.0
2005-10-25,18750,18850,18250,18300,784723,3915111.0,213940500.0
2005-10-26,18200,18300,17900,17950,573601,3840232.0,213940500.0
2005-10-27,17900,18200,17800,17800,619943,3808141.0,213940500.0
2005-10-28,17700,17700,17300,17350,739410,3711868.0,213940500.0
2005-10-31,17650,17700,17450,17500,543369,3743959.0,213940500.0
2005-11-01,17600,17800,17500,17700,611381,3786747.0,213940500.0
2005-11-02,17800,18050,17650,18050,316213,3861626.0,213940500.0
2005-11-03,18050,18050,17700,17900,571245,3829535.0,213940500.0
2005-11-04,18350,18600,18150,18450,787343,3947202.0,213940500.0
2005-11-07,18600,18700,18450,18600,493277,3979293.0,213940500.0
2005-11-08,18400,18400,18150,18400,227740,3936505.0,213940500.0
2005-11-09,18150,18750,18150,18700,473530,4000687.0,213940500.0
2005-11-10,18800,19000,18550,18800,840501,4022081.0,213940500.0
2005-11-11,18800,19300,18800,18950,594250,4054172.0,213940500.0
2005-11-14,18800,19000,18500,18500,427793,3957899.0,213940500.0
2005-11-15,18550,18700,18350,18700,316736,4000687.0,213940500.0
2005-11-16,18500,18700,18500,18600,465859,3979293.0,213940500.0
2005-11-17,18550,18950,18550,18950,486090,4054172.0,213940500.0
2005-11-18,19200,20100,19100,20050,1788090,4289507.0,213940500.0
2005-11-21,19800,20000,19500,20000,437644,4278810.0,213940500.0
2005-11-22,19850,20350,19800,19850,883692,4246719.0,213940500.0
2005-11-23,20200,21500,19950,21500,1120823,4599721.0,213940500.0
2005-11-24,21500,21650,20950,21200,608178,4535539.0,213940500.0
2005-11-25,21250,21500,20800,21000,514932,4492750.0,213940500.0
2005-11-28,20850,21000,20250,20400,504176,4364386.0,213940500.0
2005-11-29,20100,20500,20050,20150,473138,4310901.0,213940500.0
2005-11-30,20200,20650,20200,20500,407115,4385780.0,213940500.0
2005-12-01,20050,20650,20050,20600,425264,4407174.0,213940500.0
2005-12-02,20700,20750,20250,20600,461012,4407174.0,213940500.0
2005-12-05,20600,20650,19950,20000,358342,4278810.0,213940500.0
2005-12-06,20000,20300,19900,20000,400564,4278810.0,213940500.0
2005-12-07,20050,20200,19150,19550,622054,4182537.0,213940500.0
2005-12-08,19350,19700,19250,19550,525619,4182537.0,213940500.0
2005-12-09,19700,20050,19450,20050,324961,4289507.0,213940500.0
2005-12-12,20000,20450,19950,20300,349441,4342992.0,213940500.0
2005-12-13,20350,20350,19900,20300,228998,4342992.0,213940500.0
2005-12-14,20450,20450,19700,19700,546703,4214628.0,213940500.0
2005-12-15,19750,19950,19450,19700,374899,4214628.0,213940500.0
2005-12-16,19350,19700,19350,19400,308881,4150446.0,213940500.0
2005-12-19,19100,19650,19100,19600,356166,4193234.0,213940500.0
2005-12-20,19300,19500,19150,19150,345685,4096961.0,213940500.0
2005-12-21,19150,19550,19150,19500,350127,4171840.0,213940500.0
2005-12-22,19700,20050,19450,19700,486793,4214628.0,213940500.0
2005-12-23,20000,20200,19450,19650,260417,4203931.0,213940500.0
2005-12-26,19550,19650,19350,19500,397373,4171840.0,213940500.0
2005-12-27,19500,20450,19500,20300,576213,4342992.0,213940500.0
2005-12-28,20000,20900,19800,20800,539985,4449962.0,213940500.0
2005-12-29,20500,20700,20300,20550,359159,4396477.0,213940500.0
2006-01-02,20300,20350,19950,20100,679727,4300204.0,213940500.0
2006-01-03,20100,20900,20100,20850,1153725,4460659.0,213940500.0
2006-01-04,21350,22200,21250,21950,1820788,4695994.0,213940500.0
2006-01-05,21950,22050,21350,21900,824412,4685297.0,213940500.0
2006-01-06,21550,21700,21350,21550,810580,4610418.0,213940500.0
2006-01-09,21500,21550,21200,21500,633175,4599721.0,213940500.0
2006-01-10,21400,21400,20900,21000,930719,4492750.0,213940500.0
2006-01-11,20750,21100,20500,20800,620747,4449962.0,213940500.0
2006-01-12,20700,21350,20600,21250,868119,4546236.0,213940500.0
2006-01-13,21000,21350,20750,21350,569356,4567630.0,213940500.0
2006-01-16,21450,21450,20850,21000,756724,4492750.0,213940500.0
2006-01-17,21100,21550,20150,20150,618343,4310901.0,213940500.0
2006-01-18,20150,20600,19750,20150,675521,4310901.0,213940500.0
2006-01-19,20150,21350,19850,21200,640068,4535539.0,213940500.0
2006-01-20,21200,21450,20350,21350,964466,4567630.0,213940500.0
2006-01-23,20900,21100,20300,20350,546219,4353689.0,213940500.0
2006-01-24,20300,20750,20000,20250,442600,4332295.0,213940500.0
2006-01-25,20200,20550,20000,20000,694652,4278810.0,213940500.0
2006-01-26,20250,20350,19750,19800,468161,4236022.0,213940500.0
2006-01-27,19900,20500,19850,20450,568053,4375083.0,213940500.0
2006-01-31,20450,20600,20200,20300,406315,4342992.0,213940500.0
2006-02-01,20250,20850,20250,20400,608402,4364386.0,213940500.0
2006-02-02,20700,20850,20300,20700,609490,4428568.0,213940500.0
2006-02-03,20550,20700,19550,20100,590220,4300204.0,213940500.0
2006-02-06,19950,20000,18850,19350,1288694,4139749.0,213940500.0
2006-02-07,19100,19200,18550,18550,737042,3968596.0,213940500.0
2006-02-08,18350,18850,17650,17650,590726,3776050.0,213940500.0
2006-02-09,18000,18500,17900,18500,628701,3957899.0,213940500.0
2006-02-10,18600,18950,17700,18000,736493,3850929.0,213940500.0
2006-02-13,18000,18300,17550,17600,495331,3765353.0,213940500.0
2006-02-14,17700,18250,17600,18000,403219,3850929.0,213940500.0
2006-02-15,18100,18300,17850,17850,878937,3818838.0,213940500.0
2006-02-16,18000,18000,16800,17000,1835933,3636988.0,213940500.0
2006-02-17,17050,17100,16750,17100,673606,3658383.0,213940500.0
2006-02-20,17200,17600,16900,17400,793096,3722565.0,213940500.0
2006-02-21,17400,18200,17400,17900,522604,3829535.0,213940500.0
2006-02-22,17950,18300,17300,18250,411098,3904414.0,213940500.0
2006-02-23,18100,18400,18050,18400,248882,3936505.0,213940500.0
2006-02-24,18400,18700,18400,18700,271454,4000687.0,213940500.0
2006-02-27,18550,19300,18450,19300,433362,4129052.0,213940500.0
2006-02-28,19350,19500,18850,19400,451683,4150446.0,213940500.0
2006-03-02,19200,19200,18600,18600,757220,3979293.0,213940500.0
2006-03-03,18900,19050,18100,18300,573576,3915111.0,213940500.0
2006-03-06,18350,19050,18250,18900,396136,4043475.0,213940500.0
2006-03-07,18400,18900,18250,18900,265870,4043475.0,213940500.0
2006-03-08,18900,19200,18400,18900,367462,4043475.0,213940500.0
2006-03-09,18900,19150,18550,18550,405111,3968596.0,213940500.0
2006-03-10,18850,18900,18400,18750,176208,4011384.0,213940500.0
2006-03-13,18900,19000,18400,19000,198562,4064870.0,213940500.0
2006-03-14,19150,19150,18350,18400,389958,3936505.0,213940500.0
2006-03-15,18600,19750,18550,19600,621699,4193234.0,213940500.0
2006-03-16,19700,20100,19600,20000,722587,4278810.0,213940500.0
2006-03-17,20000,20000,19250,19750,326043,4225325.0,213940500.0
2006-03-20,19550,19800,19250,19250,366310,4118355.0,213940500.0
2006-03-21,19350,19650,19050,19050,181190,4075567.0,213940500.0
2006-03-22,18900,19150,18350,18450,448934,3947202.0,213940500.0
2006-03-23,18500,18650,18050,18550,308821,3968596.0,213940500.0
2006-03-24,18400,18500,17950,18400,243162,3936505.0,213940500.0
2006-03-27,18550,19150,18550,19150,263371,4096961.0,213940500.0
2006-03-28,19600,19600,19050,19050,188253,4075567.0,213940500.0
2006-03-29,18750,19450,18750,19050,392970,4075567.0,213940500.0
2006-03-30,19100,19300,19050,19100,179520,4086264.0,213940500.0
2006-03-31,19300,19300,18650,19200,232673,4107658.0,213940500.0
2006-04-03,19000,19450,18900,19400,222586,4150446.0,213940500.0
2006-04-04,19400,19700,19100,19500,773204,4171840.0,213940500.0
2006-04-05,19600,20100,19500,20100,632502,4300204.0,213940500.0
2006-04-06,20200,20200,19600,20000,544510,4278810.0,213940500.0
2006-04-07,20300,20300,20000,20100,405679,4300204.0,213940500.0
2006-04-10,19750,20400,19750,20300,324477,4342992.0,213940500.0
2006-04-11,20450,20450,19800,20000,306721,4278810.0,213940500.0
2006-04-12,19950,20650,19950,20550,436112,4396477.0,213940500.0
2006-04-13,20400,20900,20150,20900,378121,4471356.0,213940500.0
2006-04-14,20750,20900,20450,20900,264360,4471356.0,213940500.0
2006-04-17,20700,21100,20450,20500,388590,4385780.0,213940500.0
2006-04-18,20500,20800,20100,20350,594200,4353689.0,213940500.0
2006-04-19,20600,20700,20250,20450,374124,4375083.0,213940500.0
2006-04-20,20250,20450,20150,20300,380722,4342992.0,213940500.0
2006-04-21,20150,20750,20150,20150,505955,4310901.0,213940500.0
2006-04-24,20100,20100,19200,19200,562805,4107658.0,213940500.0
2006-04-25,19450,19850,19150,19300,675065,4129052.0,213940500.0
2006-04-26,19300,19600,19250,19550,424565,4182537.0,213940500.0
2006-04-27,19550,19800,19400,19600,416140,4193234.0,213940500.0
2006-04-28,19500,19500,19150,19400,361906,4150446.0,213940500.0
2006-05-02,19200,19500,19150,19200,742627,4107658.0,213940500.0
2006-05-03,18950,18950,17650,17650,1823051,3776050.0,213940500.0
2006-05-04,17500,17650,16450,17350,1755848,3711868.0,213940500.0
2006-05-08,17350,17400,16700,17400,848118,3722565.0,213940500.0
2006-05-09,17450,18150,17400,17800,874596,3808141.0,213940500.0
2006-05-10,17800,18050,17600,17900,836048,3829535.0,213940500.0
2006-05-11,17900,18000,17550,18000,437980,3850929.0,213940500.0
2006-05-12,17700,17750,17300,17400,1242450,3722565.0,213940500.0
2006-05-15,17350,17350,16900,17000,952787,3636988.0,213940500.0
2006-05-16,17050,17150,16500,16500,671169,3530018.0,213940500.0
2006-05-17,16350,16650,15900,16550,1410474,3540715.0,213940500.0
2006-05-18,16050,16450,15950,16050,501652,3433745.0,213940500.0
2006-05-19,16350,17150,16350,16950,917305,3626291.0,213940500.0
2006-05-22,16900,17000,16200,16200,595104,3465836.0,213940500.0
2006-05-23,16100,17150,16100,17000,1712043,3636988.0,213940500.0
2006-05-24,16650,16650,16100,16500,1421119,3530018.0,213940500.0
2006-05-25,16600,16800,16250,16600,1049725,3551412.0,213940500.0
