동일산업(004890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-06-19,46500,46650,46350,46600,2932,113015.0,2425215.0
2012-06-20,47000,47500,46550,47300,3486,114713.0,2425215.0
2012-06-21,47350,48900,47350,47900,4404,116168.0,2425215.0
2012-06-22,47850,47850,47000,47650,3127,115561.0,2425215.0
2012-06-25,47600,47750,47150,47750,3124,115804.0,2425215.0
2012-06-26,47750,47850,47100,47800,2180,115925.0,2425215.0
2012-06-27,47800,47800,47050,47200,2941,114470.0,2425215.0
2012-06-28,47300,47300,47050,47100,1421,114228.0,2425215.0
2012-06-29,47200,47450,47050,47450,1861,115076.0,2425215.0
2012-07-02,47800,49200,47400,48000,8356,116410.0,2425215.0
2012-07-03,48000,48200,47700,48150,6781,116774.0,2425215.0
2012-07-04,48150,49000,47600,48100,8036,116653.0,2425215.0
2012-07-05,48100,48150,47350,47600,8127,115440.0,2425215.0
2012-07-06,47600,47600,46850,47000,11560,113985.0,2425215.0
2012-07-09,47000,47750,47000,47350,5010,114834.0,2425215.0
2012-07-10,47250,47350,46850,47250,5992,114591.0,2425215.0
2012-07-11,47250,47250,46350,46750,9808,113379.0,2425215.0
2012-07-12,46600,46700,46150,46150,6343,111924.0,2425215.0
2012-07-13,46800,46800,45350,45700,12740,110832.0,2425215.0
2012-07-16,45700,46150,45700,46000,2754,111560.0,2425215.0
2012-07-17,45800,46550,45600,46550,2323,112894.0,2425215.0
2012-07-18,46500,46550,45500,45650,5165,110711.0,2425215.0
2012-07-19,45550,45950,45500,45950,2014,111439.0,2425215.0
2012-07-20,45950,46350,45750,46200,1961,112045.0,2425215.0
2012-07-23,46150,46150,45200,45500,1697,110347.0,2425215.0
2012-07-24,45300,45900,44750,45400,3891,110105.0,2425215.0
2012-07-25,45000,45000,43500,43950,5943,106588.0,2425215.0
2012-07-26,43950,45350,43900,44050,3240,106831.0,2425215.0
2012-07-27,45400,45400,44250,44550,2189,108043.0,2425215.0
2012-07-30,45000,45000,44600,44600,4575,108165.0,2425215.0
2012-07-31,44600,45050,44300,45000,2581,109135.0,2425215.0
2012-08-01,44650,44900,44550,44750,2740,108528.0,2425215.0
2012-08-02,44750,45000,44650,44800,2850,108650.0,2425215.0
2012-08-03,44800,45700,44600,45700,741,110832.0,2425215.0
2012-08-06,45700,45800,44900,45100,3882,109377.0,2425215.0
2012-08-07,45100,45450,44850,45000,4726,109135.0,2425215.0
2012-08-08,45400,45850,44850,45400,15461,110105.0,2425215.0
2012-08-09,45350,45400,45050,45350,7346,109984.0,2425215.0
2012-08-10,45350,45900,45100,45350,9460,109984.0,2425215.0
2012-08-13,45250,45800,45200,45450,4975,110226.0,2425215.0
2012-08-14,45450,46550,45200,46450,6642,112651.0,2425215.0
2012-08-16,46600,49100,46600,48450,16860,117502.0,2425215.0
2012-08-17,48400,48500,47650,47850,8657,116047.0,2425215.0
2012-08-20,48000,48200,47400,48200,8171,116895.0,2425215.0
2012-08-21,48200,48250,47750,48050,5651,116532.0,2425215.0
2012-08-22,48050,48050,47650,47850,5560,116047.0,2425215.0
2012-08-23,47850,48000,47450,47700,11261,115683.0,2425215.0
2012-08-24,47700,48800,47400,48250,6351,117017.0,2425215.0
2012-08-27,48250,48300,47100,47250,12520,114591.0,2425215.0
2012-08-28,47400,47700,46850,47050,4747,114106.0,2425215.0
2012-08-29,47350,47500,46950,47300,4399,114713.0,2425215.0
2012-08-30,47300,47400,47000,47250,5662,114591.0,2425215.0
2012-08-31,47350,48100,47250,48100,8436,116653.0,2425215.0
2012-09-03,48200,48800,47850,48350,5743,117259.0,2425215.0
2012-09-04,48400,49400,48150,49200,8264,119321.0,2425215.0
2012-09-05,49100,49150,48000,48000,10263,116410.0,2425215.0
2012-09-06,48200,48250,47650,47950,5256,116289.0,2425215.0
2012-09-07,48350,48900,48050,48400,4916,117380.0,2425215.0
2012-09-10,48550,49100,48350,48350,7406,117259.0,2425215.0
2012-09-11,48500,48500,47950,48000,3725,116410.0,2425215.0
2012-09-12,48450,49250,48050,49100,9791,119078.0,2425215.0
2012-09-13,49300,49300,48900,49100,7191,119078.0,2425215.0
2012-09-14,49550,49550,49050,49100,13293,119078.0,2425215.0
2012-09-17,49000,49550,49000,49100,24118,119078.0,2425215.0
2012-09-18,49100,49300,48950,49300,13025,119563.0,2425215.0
2012-09-19,49450,50300,49100,50300,7981,121988.0,2425215.0
2012-09-20,50600,53100,50500,52900,14263,128294.0,2425215.0
2012-09-21,52900,54000,51900,54000,8464,130962.0,2425215.0
2012-09-24,54200,54700,52900,54000,14217,130962.0,2425215.0
2012-09-25,53500,54000,52900,53500,4408,129749.0,2425215.0
2012-09-26,53000,53400,51600,53100,9927,128779.0,2425215.0
2012-09-27,53100,54000,52100,53400,7576,129506.0,2425215.0
2012-09-28,53500,53700,53000,53000,5200,128536.0,2425215.0
2012-10-02,53900,54000,53100,53400,4384,129506.0,2425215.0
2012-10-04,53200,53700,52100,53000,3333,128536.0,2425215.0
2012-10-05,53200,53200,51900,51900,4944,125869.0,2425215.0
2012-10-08,52400,52400,51100,51200,3469,124171.0,2425215.0
2012-10-09,51200,51400,50300,50600,7593,122716.0,2425215.0
2012-10-10,50600,51000,50200,50700,3741,122958.0,2425215.0
2012-10-11,50100,51000,50000,51000,7981,123686.0,2425215.0
2012-10-12,52100,52100,50600,51200,6098,124171.0,2425215.0
2012-10-15,51900,51900,50800,51100,7665,123928.0,2425215.0
2012-10-16,51300,51700,50900,51100,9262,123928.0,2425215.0
2012-10-17,51200,51700,50500,51000,2404,123686.0,2425215.0
2012-10-18,51500,51500,49950,49950,5177,121139.0,2425215.0
2012-10-19,49950,50000,49300,49600,4070,120291.0,2425215.0
2012-10-22,49500,49500,48800,48900,5133,118593.0,2425215.0
2012-10-23,49000,49500,48950,49200,2021,119321.0,2425215.0
2012-10-24,49200,49500,49000,49450,1024,119927.0,2425215.0
2012-10-25,50000,50000,49800,49800,521,120776.0,2425215.0
2012-10-26,50000,50000,48550,48650,2649,117987.0,2425215.0
2012-10-29,49200,49200,47200,47300,3822,114713.0,2425215.0
2012-10-30,46950,48400,46950,48400,2421,117380.0,2425215.0
2012-10-31,48300,48850,48300,48550,2394,117744.0,2425215.0
2012-11-01,48300,48300,47500,47950,2474,116289.0,2425215.0
2012-11-02,47950,48150,47700,47900,2902,116168.0,2425215.0
2012-11-05,47900,47950,47500,47950,6443,116289.0,2425215.0
2012-11-06,48000,48100,47800,47950,3092,116289.0,2425215.0
2012-11-07,48400,48400,47750,47850,3984,116047.0,2425215.0
2012-11-08,47750,47900,47500,47900,721,116168.0,2425215.0
2012-11-09,47750,47800,47300,47600,6246,115440.0,2425215.0
2012-11-12,47500,47700,47300,47600,2450,115440.0,2425215.0
2012-11-13,48000,48200,47600,47800,3393,115925.0,2425215.0
2012-11-14,47600,47700,47450,47650,2303,115561.0,2425215.0
2012-11-15,47650,48500,47650,48100,7269,116653.0,2425215.0
2012-11-16,47900,48150,47750,47950,3485,116289.0,2425215.0
2012-11-19,48350,48650,48050,48600,3321,117865.0,2425215.0
2012-11-20,48800,49250,48650,49200,5012,119321.0,2425215.0
2012-11-21,49400,49850,49000,49200,4361,119321.0,2425215.0
2012-11-22,49100,49250,48800,49200,3414,119321.0,2425215.0
2012-11-23,49300,49450,49050,49150,2530,119199.0,2425215.0
2012-11-26,49200,49200,48500,48900,3691,118593.0,2425215.0
2012-11-27,48450,48900,48450,48900,2387,118593.0,2425215.0
2012-11-28,48300,48750,48300,48750,1135,118229.0,2425215.0
2012-11-29,48550,49000,48500,48700,4761,118108.0,2425215.0
2012-11-30,49100,49100,47350,47350,13422,114834.0,2425215.0
2012-12-03,47500,47750,47000,47050,16545,114106.0,2425215.0
2012-12-04,47550,47550,46950,47050,4476,114106.0,2425215.0
2012-12-05,47450,47450,46900,46950,3630,113864.0,2425215.0
2012-12-06,46950,47550,46750,47100,4386,114228.0,2425215.0
2012-12-07,47350,47450,46900,47150,3395,114349.0,2425215.0
2012-12-10,47050,47150,46800,47150,3628,114349.0,2425215.0
2012-12-11,47100,47350,46950,47300,2530,114713.0,2425215.0
2012-12-12,47300,49000,47300,48800,8638,118350.0,2425215.0
2012-12-13,49350,49350,48000,48700,6410,118108.0,2425215.0
2012-12-14,48700,48750,48200,48400,5679,117380.0,2425215.0
2012-12-17,48400,48850,48300,48500,1900,117623.0,2425215.0
2012-12-18,48850,48850,48000,48300,6404,117138.0,2425215.0
2012-12-20,48100,48650,48100,48600,2865,117865.0,2425215.0
2012-12-21,48800,49000,48600,48900,4692,118593.0,2425215.0
2012-12-24,49050,49100,48900,49100,3009,119078.0,2425215.0
2012-12-26,49400,49400,49150,49400,2625,119806.0,2425215.0
2012-12-27,48600,48900,48300,48550,2590,117744.0,2425215.0
2012-12-28,48300,48600,48250,48500,886,117623.0,2425215.0
2013-01-02,48850,48850,48500,48650,5157,117987.0,2425215.0
2013-01-03,48900,49250,48700,49000,5757,118836.0,2425215.0
2013-01-04,49000,49000,48800,48950,2867,118714.0,2425215.0
2013-01-07,49300,49300,48950,49200,1598,119321.0,2425215.0
2013-01-08,49050,49200,48800,49000,5716,118836.0,2425215.0
2013-01-09,48900,49150,48850,48950,2383,118714.0,2425215.0
2013-01-10,48900,48950,48600,48900,4029,118593.0,2425215.0
2013-01-11,49200,49500,48850,49000,4662,118836.0,2425215.0
2013-01-14,49250,49300,48900,49200,3120,119321.0,2425215.0
2013-01-15,49200,49300,48700,48950,3910,118714.0,2425215.0
2013-01-16,48800,49300,48800,49250,3274,119442.0,2425215.0
2013-01-17,48900,49000,48500,48500,5459,117623.0,2425215.0
2013-01-18,48550,48800,48500,48750,1393,118229.0,2425215.0
2013-01-21,49050,49050,48800,48950,5119,118714.0,2425215.0
2013-01-22,49000,49200,48650,49150,2380,119199.0,2425215.0
2013-01-23,49100,49100,48650,48800,1945,118350.0,2425215.0
2013-01-24,48750,48850,48500,48500,2201,117623.0,2425215.0
2013-01-25,48800,48800,47750,48000,4074,116410.0,2425215.0
2013-01-28,48000,48300,47500,47900,3807,116168.0,2425215.0
2013-01-29,48000,48300,47750,47850,5780,116047.0,2425215.0
2013-01-30,48300,48650,47850,48550,2821,117744.0,2425215.0
2013-01-31,48550,48700,48400,48550,1003,117744.0,2425215.0
2013-02-01,48500,48600,48000,48600,3295,117865.0,2425215.0
2013-02-04,48800,49800,48600,49750,13868,120654.0,2425215.0
2013-02-05,49750,49750,48950,49450,6113,119927.0,2425215.0
2013-02-06,49750,49750,49400,49400,5487,119806.0,2425215.0
2013-02-07,49150,49650,48750,48800,5660,118350.0,2425215.0
2013-02-08,49400,49400,48500,48850,4641,118472.0,2425215.0
2013-02-12,48850,48900,48450,48800,3107,118350.0,2425215.0
2013-02-13,49350,49350,48600,48750,5281,118229.0,2425215.0
2013-02-14,48750,49500,48600,49500,7302,120048.0,2425215.0
2013-02-15,49600,49750,49400,49650,3697,120412.0,2425215.0
2013-02-18,49650,52700,49650,52500,19607,127324.0,2425215.0
2013-02-19,52500,53400,51900,52500,7566,127324.0,2425215.0
2013-02-20,52400,54800,52400,54000,15175,130962.0,2425215.0
2013-02-21,54500,54500,53700,53900,3075,130719.0,2425215.0
2013-02-22,54000,55600,53500,53800,9320,130477.0,2425215.0
2013-02-25,52000,52500,51500,52200,19343,126596.0,2425215.0
2013-02-26,52400,52400,51000,51200,9857,124171.0,2425215.0
2013-02-27,51300,52400,51200,52000,5602,126111.0,2425215.0
2013-02-28,52400,54700,52200,54700,20946,132659.0,2425215.0
2013-03-04,55400,55800,54800,55000,10252,133387.0,2425215.0
2013-03-05,55600,55600,53800,54100,7621,131204.0,2425215.0
2013-03-06,54100,55000,53900,54000,5277,130962.0,2425215.0
2013-03-07,53800,55300,53700,55300,4818,134114.0,2425215.0
2013-03-08,55300,55400,54300,55000,3252,133387.0,2425215.0
2013-03-11,55000,55300,53400,53900,3759,130719.0,2425215.0
2013-03-12,53900,55000,53900,54800,4113,132902.0,2425215.0
2013-03-13,54800,56100,54400,56000,9154,135812.0,2425215.0
2013-03-14,56000,56300,55600,56100,7612,136055.0,2425215.0
2013-03-15,56100,56100,55000,55800,3692,135327.0,2425215.0
2013-03-18,55800,55900,54600,54700,3119,132659.0,2425215.0
2013-03-19,54700,55800,54600,54700,3547,132659.0,2425215.0
2013-03-20,55200,55300,54000,55100,6070,133629.0,2425215.0
2013-03-21,55100,55100,54200,54900,4729,133144.0,2425215.0
2013-03-22,54900,55800,54600,55800,5869,135327.0,2425215.0
2013-03-25,55800,56700,55700,56200,4033,136297.0,2425215.0
2013-03-26,56000,56800,56000,56300,2463,136540.0,2425215.0
2013-03-27,56800,58000,56300,57500,9581,139450.0,2425215.0
2013-03-28,57900,58100,56900,57600,2037,139692.0,2425215.0
2013-03-29,57600,58000,57200,57300,1446,138965.0,2425215.0
2013-04-01,57000,57200,55900,56100,3115,136055.0,2425215.0
2013-04-02,56200,56900,56200,56700,4286,137510.0,2425215.0
2013-04-03,56800,57900,55700,56600,2474,137267.0,2425215.0
2013-04-04,55000,57000,53200,56500,7819,137025.0,2425215.0
2013-04-05,56500,56500,54400,54600,3062,132417.0,2425215.0
2013-04-08,54200,54900,53400,53400,3935,129506.0,2425215.0
2013-04-09,52800,53600,52200,52800,4849,128051.0,2425215.0
2013-04-10,52900,53900,52800,53600,3310,129992.0,2425215.0
2013-04-11,53700,55000,53100,54600,2966,132417.0,2425215.0
2013-04-12,54700,56000,54700,55500,3102,134599.0,2425215.0
2013-04-15,54600,56000,53400,53600,4967,129992.0,2425215.0
2013-04-16,53800,53800,52000,53000,7495,128536.0,2425215.0
2013-04-17,53400,54800,53400,54500,3020,132174.0,2425215.0
2013-04-18,54500,57200,53500,57100,6704,138480.0,2425215.0
2013-04-19,56900,57000,55700,56800,2244,137752.0,2425215.0
2013-04-22,56500,56900,55700,56900,3293,137995.0,2425215.0
2013-04-23,56900,57200,56300,57100,2408,138480.0,2425215.0
2013-04-24,57400,58000,56700,58000,6546,140662.0,2425215.0
2013-04-25,58000,58400,57800,58000,3640,140662.0,2425215.0
2013-04-26,58100,62900,58100,59900,20519,145270.0,2425215.0
2013-04-29,60000,61200,59800,60100,2082,145755.0,2425215.0
2013-04-30,60100,61500,59800,61000,3580,147938.0,2425215.0
2013-05-02,61000,61700,58400,58900,7036,142845.0,2425215.0
2013-05-03,58900,60400,58600,59400,3556,144058.0,2425215.0
2013-05-06,59500,60200,59400,59700,3777,144785.0,2425215.0
2013-05-07,59900,60600,59700,60300,2537,146240.0,2425215.0
2013-05-08,60300,61300,60300,61300,2815,148666.0,2425215.0
2013-05-09,61400,62300,61300,62100,6210,150606.0,2425215.0
2013-05-10,62200,62600,61500,61900,5307,150121.0,2425215.0
2013-05-13,61900,61900,61200,61200,917,148423.0,2425215.0
2013-05-14,61200,61900,59100,61800,9662,149878.0,2425215.0
2013-05-15,61900,63800,61700,63700,10680,154486.0,2425215.0
2013-05-16,61400,61400,55500,56200,68820,136297.0,2425215.0
2013-05-20,55000,55300,53000,54200,26082,131447.0,2425215.0
2013-05-21,54500,56400,54500,56300,13439,136540.0,2425215.0
2013-05-22,56300,57000,55800,56500,4998,137025.0,2425215.0
2013-05-23,56300,57100,54900,55100,7839,133629.0,2425215.0
2013-05-24,54700,56300,54700,55900,5700,135570.0,2425215.0
2013-05-27,55800,56200,55200,55600,5974,134842.0,2425215.0
2013-05-28,55600,56800,55300,56600,3659,137267.0,2425215.0
2013-05-29,56300,57300,56300,57000,4966,138237.0,2425215.0
2013-05-30,56800,56900,55700,56800,9388,137752.0,2425215.0
2013-05-31,56000,57100,56000,56700,4361,137510.0,2425215.0
2013-06-03,55100,56000,54700,55000,12902,133387.0,2425215.0
2013-06-04,55000,55500,54200,54700,6456,132659.0,2425215.0
2013-06-05,54300,56300,54200,55100,5891,133629.0,2425215.0
2013-06-07,55100,55100,52400,52800,9066,128051.0,2425215.0
2013-06-10,52600,53500,51600,51600,14296,125141.0,2425215.0
2013-06-11,51600,51700,50000,51000,12993,123686.0,2425215.0
2013-06-12,51200,53200,51000,53200,5975,129021.0,2425215.0
2013-06-13,53300,53400,51500,51600,5061,125141.0,2425215.0
2013-06-14,51800,53500,51800,52100,3269,126354.0,2425215.0
2013-06-17,53100,53400,51900,52200,2765,126596.0,2425215.0
2013-06-18,52200,53300,51500,53100,3075,128779.0,2425215.0
2013-06-19,53900,53900,52500,52900,967,128294.0,2425215.0
2013-06-20,52900,53000,51400,52900,2786,128294.0,2425215.0
2013-06-21,51500,52000,50200,51500,5105,124899.0,2425215.0
2013-06-24,51500,52600,50600,50800,2435,123201.0,2425215.0
2013-06-25,50800,51200,49250,49250,3600,119442.0,2425215.0
2013-06-26,50000,50900,50000,50000,1363,121261.0,2425215.0
2013-06-27,50500,52200,50200,51700,2704,125384.0,2425215.0
2013-06-28,52600,52800,52000,52800,1969,128051.0,2425215.0
2013-07-01,52800,52900,52300,52800,1202,128051.0,2425215.0
2013-07-02,53500,53500,51600,51700,3952,125384.0,2425215.0
2013-07-03,51700,52200,49800,49900,9083,121018.0,2425215.0
2013-07-04,50000,51600,50000,51600,2065,125141.0,2425215.0
2013-07-05,51100,52100,51100,51900,1206,125869.0,2425215.0
2013-07-08,51900,52400,51400,51400,1383,124656.0,2425215.0
2013-07-09,51600,51600,50700,50900,3824,123443.0,2425215.0
2013-07-10,51000,51700,50800,51200,1539,124171.0,2425215.0
2013-07-11,51300,52100,51200,51900,1499,125869.0,2425215.0
2013-07-12,51900,52400,51700,51900,1433,125869.0,2425215.0
2013-07-15,51800,52300,51700,52100,3287,126354.0,2425215.0
2013-07-16,52000,52600,51900,52100,618,126354.0,2425215.0
2013-07-17,52700,52700,52000,52200,1362,126596.0,2425215.0
2013-07-18,52300,54000,52000,53900,5244,130719.0,2425215.0
2013-07-19,53900,54900,53300,54900,3699,133144.0,2425215.0
2013-07-22,55000,55000,53100,54400,2469,131932.0,2425215.0
2013-07-23,53600,55000,53600,54400,2087,131932.0,2425215.0
2013-07-24,55000,55000,54200,54400,851,131932.0,2425215.0
2013-07-25,54400,54800,53500,54700,2113,132659.0,2425215.0
2013-07-26,54700,54900,54000,54500,2144,132174.0,2425215.0
2013-07-29,54100,54700,53400,53600,2336,129992.0,2425215.0
2013-07-30,53600,53600,52800,52800,1249,128051.0,2425215.0
2013-07-31,52800,53200,52600,53100,773,128779.0,2425215.0
2013-08-01,52900,53500,52400,53100,1529,128779.0,2425215.0
2013-08-02,53100,53400,52800,53100,1034,128779.0,2425215.0
2013-08-05,53100,53600,53100,53400,900,129506.0,2425215.0
2013-08-06,53400,53400,52800,53200,1265,129021.0,2425215.0
2013-08-07,52500,52700,51700,51700,3668,125384.0,2425215.0
2013-08-08,51900,53200,51800,52600,1889,127566.0,2425215.0
2013-08-09,52300,52800,51700,52500,1039,127324.0,2425215.0
2013-08-12,52000,52200,51700,52000,1159,126111.0,2425215.0
2013-08-13,52200,52900,51600,52700,2461,127809.0,2425215.0
2013-08-14,52300,52700,52100,52200,1128,126596.0,2425215.0
2013-08-16,51800,52500,51700,52300,1329,126839.0,2425215.0
2013-08-19,51800,52500,51800,52400,1777,127081.0,2425215.0
2013-08-20,51900,52900,51500,51700,5542,125384.0,2425215.0
2013-08-21,51900,52300,50700,51000,5810,123686.0,2425215.0
2013-08-22,50500,51400,50400,50700,3909,122958.0,2425215.0
2013-08-23,50800,51300,50500,50800,3557,123201.0,2425215.0
2013-08-26,50800,51600,50800,51600,2059,125141.0,2425215.0
2013-08-27,51100,51300,50900,51200,1219,124171.0,2425215.0
2013-08-28,50700,51000,50500,50500,2171,122473.0,2425215.0
2013-08-29,51000,51700,50500,51500,3493,124899.0,2425215.0
2013-08-30,51500,52100,51400,51800,1166,125626.0,2425215.0
2013-09-02,51800,52200,51400,51700,1220,125384.0,2425215.0
2013-09-03,51400,52900,51400,52500,2816,127324.0,2425215.0
2013-09-04,51600,52300,51600,51800,2227,125626.0,2425215.0
2013-09-05,51900,52700,51700,52300,3060,126839.0,2425215.0
2013-09-06,52100,52600,51900,52500,1820,127324.0,2425215.0
2013-09-09,52100,52800,52100,52700,1094,127809.0,2425215.0
2013-09-10,52600,53900,52600,53300,1929,129264.0,2425215.0
2013-09-11,53400,53800,53100,53700,2150,130234.0,2425215.0
2013-09-12,53400,53900,53000,53700,3036,130234.0,2425215.0
2013-09-13,53200,53400,53000,53400,864,129506.0,2425215.0
2013-09-16,53700,53700,53000,53400,2787,129506.0,2425215.0
2013-09-17,52600,53300,52600,53300,2506,129264.0,2425215.0
2013-09-23,52600,53500,52600,53100,3643,128779.0,2425215.0
2013-09-24,52700,53500,52400,52700,5928,127809.0,2425215.0
2013-09-25,52700,53000,52400,52700,1901,127809.0,2425215.0
2013-09-26,52600,53300,52500,53000,2014,128536.0,2425215.0
2013-09-27,53000,53600,52700,53600,3348,129992.0,2425215.0
2013-09-30,53000,53700,53000,53700,2373,130234.0,2425215.0
2013-10-01,53200,53500,53000,53200,2421,129021.0,2425215.0
2013-10-02,53200,53400,53100,53300,1099,129264.0,2425215.0
2013-10-04,53200,53500,52900,52900,2006,128294.0,2425215.0
2013-10-07,52900,53300,52100,52600,3860,127566.0,2425215.0
2013-10-08,52400,52600,51700,52300,3598,126839.0,2425215.0
2013-10-10,52300,52900,52100,52500,1066,127324.0,2425215.0
2013-10-11,52600,53300,52500,52900,2772,128294.0,2425215.0
2013-10-14,52900,54000,52600,53900,5369,130719.0,2425215.0
2013-10-15,54100,54400,53700,53700,3698,130234.0,2425215.0
2013-10-16,53300,53500,53000,53200,2394,129021.0,2425215.0
2013-10-17,53300,53500,52600,52800,3469,128051.0,2425215.0
2013-10-18,52800,52800,52300,52500,6347,127324.0,2425215.0
2013-10-21,52500,52500,52000,52200,5492,126596.0,2425215.0
2013-10-22,52000,52500,52000,52200,1384,126596.0,2425215.0
2013-10-23,52200,52500,51900,51900,9273,125869.0,2425215.0
2013-10-24,51900,52400,51800,52200,2115,126596.0,2425215.0
2013-10-25,52100,52600,52000,52300,5004,126839.0,2425215.0
2013-10-28,52700,52700,51800,52000,7744,126111.0,2425215.0
2013-10-29,52000,52200,51800,51900,3724,125869.0,2425215.0
2013-10-30,52000,52900,51900,52400,1911,127081.0,2425215.0
2013-10-31,52800,53200,52400,52700,3308,127809.0,2425215.0
2013-11-01,52700,52800,52100,52400,26732,127081.0,2425215.0
2013-11-04,52700,52700,51800,52100,7943,126354.0,2425215.0
2013-11-05,52100,52400,51700,52000,4036,126111.0,2425215.0
2013-11-06,51700,52400,51700,51800,1932,125626.0,2425215.0
2013-11-07,52100,52100,51400,51500,4055,124899.0,2425215.0
2013-11-08,51300,51900,51100,51200,4127,124171.0,2425215.0
2013-11-11,51200,51300,49900,49900,6221,121018.0,2425215.0
2013-11-12,49200,50800,49200,49800,2361,120776.0,2425215.0
2013-11-13,49300,49800,48800,48900,4550,118593.0,2425215.0
2013-11-14,48900,49700,48900,49700,1171,120533.0,2425215.0
2013-11-15,48800,49200,48750,48750,8412,118229.0,2425215.0
2013-11-18,48800,48950,48050,48350,3260,117259.0,2425215.0
2013-11-19,48100,48600,47050,47200,9756,114470.0,2425215.0
2013-11-20,47250,48000,47200,47800,3463,115925.0,2425215.0
2013-11-21,48400,48400,47300,47750,3180,115804.0,2425215.0
2013-11-22,47600,47750,46750,47100,1925,114228.0,2425215.0
2013-11-25,46800,47450,46800,47200,984,114470.0,2425215.0
2013-11-26,47250,47600,46750,46950,2091,113864.0,2425215.0
2013-11-27,46950,47500,46900,47500,1124,115198.0,2425215.0
2013-11-28,47250,48700,47250,48700,2460,118108.0,2425215.0
2013-11-29,48100,48900,48100,48750,2200,118229.0,2425215.0
2013-12-02,48400,49200,48000,48300,1113,117138.0,2425215.0
2013-12-03,48200,48300,47800,48250,2318,117017.0,2425215.0
2013-12-04,47800,48200,47700,47800,2221,115925.0,2425215.0
2013-12-05,47450,47900,47450,47800,1210,115925.0,2425215.0
2013-12-06,47300,48500,47300,48250,2748,117017.0,2425215.0
2013-12-09,48100,48650,48100,48400,5096,117380.0,2425215.0
2013-12-10,48450,48600,48200,48200,9622,116895.0,2425215.0
2013-12-11,47800,48450,47800,48400,1791,117380.0,2425215.0
2013-12-12,48500,48700,48050,48400,3634,117380.0,2425215.0
2013-12-13,48200,48500,48200,48500,1980,117623.0,2425215.0
2013-12-16,48400,49450,48400,49450,3510,119927.0,2425215.0
2013-12-17,49200,49550,48500,49100,5660,119078.0,2425215.0
2013-12-18,48650,49400,48500,49250,1663,119442.0,2425215.0
2013-12-19,48850,49100,48850,49100,654,119078.0,2425215.0
2013-12-20,48900,49100,48700,48800,529,118350.0,2425215.0
2013-12-23,48550,49000,47950,49000,688,118836.0,2425215.0
2013-12-24,48900,49800,48900,49350,1131,119684.0,2425215.0
2013-12-26,49200,50000,49200,49950,1644,121139.0,2425215.0
2013-12-27,49800,49900,49050,49600,804,120291.0,2425215.0
2013-12-30,49150,49700,49150,49500,1914,120048.0,2425215.0
2014-01-02,49400,49650,49250,49500,1821,120048.0,2425215.0
2014-01-03,49250,49650,48700,49300,543,119563.0,2425215.0
2014-01-06,49300,49500,48750,49250,3800,119442.0,2425215.0
2014-01-07,48700,49200,48700,48950,640,118714.0,2425215.0
2014-01-08,48750,49650,48550,48950,1932,118714.0,2425215.0
2014-01-09,48800,48800,48250,48500,4239,117623.0,2425215.0
2014-01-10,48500,48950,48300,48500,1470,117623.0,2425215.0
2014-01-13,48350,49000,48350,48900,1365,118593.0,2425215.0
2014-01-14,48450,48900,48450,48700,523,118108.0,2425215.0
2014-01-15,48400,49100,48400,48950,4061,118714.0,2425215.0
2014-01-16,48650,49900,48500,49000,8844,118836.0,2425215.0
2014-01-17,49200,50200,49200,50000,3472,121261.0,2425215.0
2014-01-20,50000,50600,50000,50500,2488,122473.0,2425215.0
2014-01-21,50200,50900,50200,50700,1794,122958.0,2425215.0
2014-01-22,50700,50900,50400,50500,1349,122473.0,2425215.0
2014-01-23,50300,50400,49350,49600,1133,120291.0,2425215.0
2014-01-24,49600,49800,49050,49750,914,120654.0,2425215.0
2014-01-27,49450,49450,49000,49000,1635,118836.0,2425215.0
2014-01-28,49050,49300,48450,49300,1570,119563.0,2425215.0
2014-01-29,49200,50500,49200,50200,2210,121746.0,2425215.0
2014-02-03,50200,50200,49150,49400,2657,119806.0,2425215.0
2014-02-04,49200,49200,48500,49050,1972,118957.0,2425215.0
2014-02-05,49050,49050,48550,48900,1396,118593.0,2425215.0
2014-02-06,48950,49300,48850,49300,600,119563.0,2425215.0
2014-02-07,49900,49900,49050,49700,1442,120533.0,2425215.0
2014-02-10,50000,50300,49600,50300,4122,121988.0,2425215.0
2014-02-11,50500,51600,50200,51500,6186,124899.0,2425215.0
2014-02-12,51700,51700,51100,51400,853,124656.0,2425215.0
2014-02-13,51000,51500,50500,51100,1513,123928.0,2425215.0
2014-02-14,50800,51700,50500,51100,871,123928.0,2425215.0
2014-02-17,49900,50200,48650,49250,22730,119442.0,2425215.0
2014-02-18,49250,51100,49000,50900,3967,123443.0,2425215.0
2014-02-19,50600,51000,49950,50500,2775,122473.0,2425215.0
2014-02-20,50300,51000,50300,50500,1321,122473.0,2425215.0
2014-02-21,50400,51800,50400,51400,4017,124656.0,2425215.0
2014-02-24,51100,51800,51100,51400,719,124656.0,2425215.0
2014-02-25,51300,52000,51300,51400,2726,124656.0,2425215.0
2014-02-26,51100,51700,50500,50500,2382,122473.0,2425215.0
2014-02-27,50200,51000,49800,50400,2828,122231.0,2425215.0
2014-02-28,50100,50900,50100,50300,804,121988.0,2425215.0
2014-03-03,50100,50800,50000,50700,1902,122958.0,2425215.0
2014-03-04,50700,50800,50100,50600,1167,122716.0,2425215.0
