LS산전(010120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-17,38850,39350,38750,39000,119371,1170000.0,30000000.0
2016-02-18,39500,39850,39000,39100,89045,1173000.0,30000000.0
2016-02-19,39000,39800,38850,39400,89067,1182000.0,30000000.0
2016-02-22,39550,40300,39200,40200,103661,1206000.0,30000000.0
2016-02-23,40550,40550,38700,39050,187880,1171500.0,30000000.0
2016-02-24,38650,39650,38600,39450,151265,1183500.0,30000000.0
2016-02-25,39650,39850,39450,39550,136885,1186500.0,30000000.0
2016-02-26,40000,40050,39000,39100,114892,1173000.0,30000000.0
2016-02-29,39150,39400,38950,39100,90378,1173000.0,30000000.0
2016-03-02,39500,40800,39400,40500,271730,1215000.0,30000000.0
2016-03-03,40250,40800,40150,40700,166370,1221000.0,30000000.0
2016-03-04,40550,41550,40550,41400,136710,1242000.0,30000000.0
2016-03-07,41800,43300,41400,42700,309153,1281000.0,30000000.0
2016-03-08,43000,43300,41850,42650,118988,1279500.0,30000000.0
2016-03-09,42250,42700,41600,41800,128842,1254000.0,30000000.0
2016-03-10,42150,42950,41900,42700,145334,1281000.0,30000000.0
2016-03-11,42600,43150,42200,43150,108159,1294500.0,30000000.0
2016-03-14,43300,43500,42100,42800,125950,1284000.0,30000000.0
2016-03-15,42550,43800,42550,43500,178298,1305000.0,30000000.0
2016-03-16,43500,44150,43300,43600,131823,1308000.0,30000000.0
2016-03-17,43900,45750,43800,45500,292499,1365000.0,30000000.0
2016-03-18,45750,47200,45350,47050,281505,1411500.0,30000000.0
2016-03-21,47200,47650,46250,46800,170890,1404000.0,30000000.0
2016-03-22,46700,47300,45950,46400,125950,1392000.0,30000000.0
2016-03-23,46500,48400,46300,47750,229335,1432500.0,30000000.0
2016-03-24,47300,48300,46600,47200,129060,1416000.0,30000000.0
2016-03-25,47500,48150,46750,46750,135178,1402500.0,30000000.0
2016-03-28,46500,48000,45900,47700,164330,1431000.0,30000000.0
2016-03-29,47700,48400,47450,48350,115636,1450500.0,30000000.0
2016-03-30,48050,48050,45000,46450,326726,1393500.0,30000000.0
2016-03-31,46850,48900,46650,47650,242961,1429500.0,30000000.0
2016-04-01,48300,48300,45600,45950,235982,1378500.0,30000000.0
2016-04-04,46300,46350,44800,46050,122747,1381500.0,30000000.0
2016-04-05,46150,46800,45650,45750,99049,1372500.0,30000000.0
2016-04-06,45450,45750,44950,45150,85375,1354500.0,30000000.0
2016-04-07,45200,46600,45200,46400,117897,1392000.0,30000000.0
2016-04-08,46400,47450,45800,47150,132198,1414500.0,30000000.0
2016-04-11,46850,47350,46200,46950,92252,1408500.0,30000000.0
2016-04-12,46950,49850,46900,49600,265915,1488000.0,30000000.0
2016-04-14,49600,50700,49550,50400,196072,1512000.0,30000000.0
2016-04-15,50400,50700,49800,50300,116329,1509000.0,30000000.0
2016-04-18,50000,50800,48850,50400,99058,1512000.0,30000000.0
2016-04-19,50700,51800,50100,51400,129836,1542000.0,30000000.0
2016-04-20,51300,51300,49000,49300,208540,1479000.0,30000000.0
2016-04-21,50200,52000,49900,51800,209906,1554000.0,30000000.0
2016-04-22,51300,52100,50900,51800,122615,1554000.0,30000000.0
2016-04-25,51300,52300,50500,51900,90344,1557000.0,30000000.0
2016-04-26,52000,52000,50900,51300,59207,1539000.0,30000000.0
2016-04-27,51900,51900,49900,50400,125713,1512000.0,30000000.0
2016-04-28,50400,52400,50400,51000,143401,1530000.0,30000000.0
2016-04-29,51200,52600,50100,52300,128585,1569000.0,30000000.0
2016-05-02,52000,52200,51000,51200,62718,1536000.0,30000000.0
2016-05-03,51200,51900,50600,50800,65416,1524000.0,30000000.0
2016-05-04,50200,51700,50100,50600,105980,1518000.0,30000000.0
2016-05-09,50800,51000,48450,49100,129138,1473000.0,30000000.0
2016-05-10,48500,51000,48500,50800,107854,1524000.0,30000000.0
2016-05-11,50400,50700,49800,50300,60281,1509000.0,30000000.0
2016-05-12,50500,52000,49600,50000,128772,1500000.0,30000000.0
2016-05-13,49700,50500,49250,49650,77190,1489500.0,30000000.0
2016-05-16,49300,50700,49200,49900,52895,1497000.0,30000000.0
2016-05-17,50100,50500,48700,49550,64176,1486500.0,30000000.0
2016-05-18,49300,50600,48650,49650,71152,1489500.0,30000000.0
2016-05-19,49350,50200,48500,49050,58663,1471500.0,30000000.0
2016-05-20,48750,49350,48300,49300,54135,1479000.0,30000000.0
2016-05-23,49300,49500,48400,49150,81623,1474500.0,30000000.0
2016-05-24,49850,50500,49150,49200,79309,1476000.0,30000000.0
2016-05-25,49700,50800,49300,50700,73768,1521000.0,30000000.0
2016-05-26,50800,50900,49550,50100,60170,1503000.0,30000000.0
2016-05-27,49850,50800,49700,49800,46986,1494000.0,30000000.0
2016-05-30,49500,49850,48950,49350,37248,1480500.0,30000000.0
2016-05-31,49250,51100,49050,51000,88774,1530000.0,30000000.0
2016-06-01,50600,51300,50300,50300,68537,1509000.0,30000000.0
2016-06-02,50100,51100,50100,50500,72649,1515000.0,30000000.0
2016-06-03,51000,51100,50300,51100,54608,1533000.0,30000000.0
2016-06-07,51400,51500,50600,51100,52231,1533000.0,30000000.0
2016-06-08,50800,51800,50600,50900,90509,1527000.0,30000000.0
2016-06-09,50900,51300,49750,49850,140312,1495500.0,30000000.0
2016-06-10,49750,50600,49600,49600,79294,1488000.0,30000000.0
2016-06-13,49700,50300,48000,48000,157876,1440000.0,30000000.0
2016-06-14,48500,48650,47250,47300,175113,1419000.0,30000000.0
2016-06-15,47500,48700,47350,48100,92461,1443000.0,30000000.0
2016-06-16,48150,48450,47300,47500,89324,1425000.0,30000000.0
2016-06-17,47600,48400,46800,47300,87200,1419000.0,30000000.0
2016-06-20,48300,48450,46600,48050,61899,1441500.0,30000000.0
2016-06-21,48050,48750,47400,48000,68179,1440000.0,30000000.0
2016-06-22,48350,49400,47900,49250,64271,1477500.0,30000000.0
2016-06-23,48700,49300,48200,48600,41845,1458000.0,30000000.0
2016-06-24,48700,49400,46150,46400,156512,1392000.0,30000000.0
2016-06-27,45600,46400,45200,45800,96701,1374000.0,30000000.0
2016-06-28,45450,46100,45000,46000,99152,1380000.0,30000000.0
2016-06-29,46400,48500,46350,48150,86536,1444500.0,30000000.0
2016-06-30,48450,48450,47400,47550,46148,1426500.0,30000000.0
2016-07-01,47550,48150,47200,47550,65699,1426500.0,30000000.0
2016-07-04,47400,48000,47400,47850,34514,1435500.0,30000000.0
2016-07-05,47650,47950,47200,47500,43501,1425000.0,30000000.0
2016-07-06,47700,47850,46600,47050,60126,1411500.0,30000000.0
2016-07-07,47700,47700,47100,47300,47882,1419000.0,30000000.0
2016-07-08,47200,47500,46500,47250,61686,1417500.0,30000000.0
2016-07-11,47750,48900,47600,48600,97550,1458000.0,30000000.0
2016-07-12,48950,48950,45200,45550,508395,1366500.0,30000000.0
2016-07-13,46000,46200,44100,44550,431800,1336500.0,30000000.0
2016-07-14,44700,44800,44150,44550,156597,1336500.0,30000000.0
2016-07-15,44550,44700,44200,44250,99143,1327500.0,30000000.0
2016-07-18,44100,44500,43200,43250,128581,1297500.0,30000000.0
2016-07-19,43500,43800,43150,43250,94754,1297500.0,30000000.0
2016-07-20,43250,43800,43150,43400,72796,1302000.0,30000000.0
2016-07-21,43800,44200,43600,43600,75995,1308000.0,30000000.0
2016-07-22,43500,44250,43500,44100,60734,1323000.0,30000000.0
2016-07-25,44250,44300,43350,43750,116273,1312500.0,30000000.0
2016-07-26,43500,43950,43150,43700,122835,1311000.0,30000000.0
2016-07-27,43700,44100,43450,43650,86407,1309500.0,30000000.0
2016-07-28,43600,43900,43500,43650,79703,1309500.0,30000000.0
2016-07-29,43550,44050,43350,43350,128782,1300500.0,30000000.0
2016-08-01,43500,43900,43250,43450,66118,1303500.0,30000000.0
2016-08-02,43300,43650,43200,43250,71012,1297500.0,30000000.0
2016-08-03,43250,43600,42550,43150,116849,1294500.0,30000000.0
2016-08-04,43150,43400,43000,43000,73150,1290000.0,30000000.0
2016-08-05,43100,43500,42750,43350,80261,1300500.0,30000000.0
2016-08-08,43800,44300,43300,43600,81422,1308000.0,30000000.0
2016-08-09,43600,44100,43450,43850,61565,1315500.0,30000000.0
2016-08-10,43600,44750,43600,44450,89342,1333500.0,30000000.0
2016-08-11,44400,44950,44200,44800,83701,1344000.0,30000000.0
2016-08-12,44800,45200,44550,44900,140954,1347000.0,30000000.0
2016-08-16,45200,45300,44850,44850,74240,1345500.0,30000000.0
2016-08-17,45150,45150,44200,44400,57259,1332000.0,30000000.0
2016-08-18,44700,44900,44400,44400,39952,1332000.0,30000000.0
2016-08-19,44500,44900,44350,44500,49795,1335000.0,30000000.0
2016-08-22,44600,44650,44200,44300,41380,1329000.0,30000000.0
2016-08-23,43950,44550,43800,44500,57389,1335000.0,30000000.0
2016-08-24,44250,44550,44150,44150,34704,1324500.0,30000000.0
2016-08-25,44350,44350,43800,43900,37389,1317000.0,30000000.0
2016-08-26,44050,44250,43550,44100,45080,1323000.0,30000000.0
2016-08-29,44100,44150,42900,42900,74197,1287000.0,30000000.0
2016-08-30,43000,43450,43000,43350,27038,1300500.0,30000000.0
2016-08-31,43350,43400,42600,42700,56681,1281000.0,30000000.0
2016-09-01,42600,43200,42250,43050,45667,1291500.0,30000000.0
2016-09-02,43450,43450,42500,42900,42085,1287000.0,30000000.0
2016-09-05,43200,44100,43100,44050,59950,1321500.0,30000000.0
2016-09-06,44050,44900,43700,43800,54552,1314000.0,30000000.0
2016-09-07,43600,44000,43550,43600,48550,1308000.0,30000000.0
2016-09-08,43900,43900,43350,43450,46896,1303500.0,30000000.0
2016-09-09,43400,43400,42700,42750,74092,1282500.0,30000000.0
2016-09-12,42250,42500,41700,42200,110306,1266000.0,30000000.0
2016-09-13,42350,42450,41150,41200,104837,1236000.0,30000000.0
2016-09-19,41000,41450,40600,41400,31729,1242000.0,30000000.0
2016-09-20,40950,41400,40650,41200,87816,1236000.0,30000000.0
2016-09-21,41200,42100,40900,42000,43342,1260000.0,30000000.0
2016-09-22,42000,42150,41500,42000,24685,1260000.0,30000000.0
2016-09-23,42400,42400,41500,41700,49935,1251000.0,30000000.0
2016-09-26,42250,42250,41500,41500,56048,1245000.0,30000000.0
2016-09-27,41000,41350,40800,41150,92382,1234500.0,30000000.0
2016-09-28,41450,41500,41000,41300,89416,1239000.0,30000000.0
2016-09-29,41300,42200,41300,42050,53732,1261500.0,30000000.0
2016-09-30,41750,42300,41600,42000,52902,1260000.0,30000000.0
2016-10-04,41850,42250,41750,42000,46891,1260000.0,30000000.0
2016-10-05,41900,42800,41650,42250,60102,1267500.0,30000000.0
2016-10-06,41950,43150,41950,43050,94172,1291500.0,30000000.0
2016-10-07,42700,43400,42700,42750,69662,1282500.0,30000000.0
2016-10-10,42450,44250,42450,43850,91386,1315500.0,30000000.0
2016-10-11,43500,44350,43500,43800,66102,1314000.0,30000000.0
2016-10-12,44000,44200,43650,43850,53810,1315500.0,30000000.0
2016-10-13,43350,43650,42750,42750,52668,1282500.0,30000000.0
2016-10-14,42450,43500,42450,42800,45754,1284000.0,30000000.0
2016-10-17,43300,43400,42450,42450,48143,1273500.0,30000000.0
2016-10-18,42150,43100,42100,42900,37941,1287000.0,30000000.0
2016-10-19,42700,43300,42550,43250,48958,1297500.0,30000000.0
2016-10-20,43300,43500,43100,43250,38235,1297500.0,30000000.0
2016-10-21,43300,43600,43200,43200,50548,1296000.0,30000000.0
2016-10-24,43250,44100,43200,44050,96472,1321500.0,30000000.0
2016-10-25,44000,44050,43500,43850,53309,1315500.0,30000000.0
2016-10-26,43650,43650,42350,42950,66720,1288500.0,30000000.0
2016-10-27,42450,42950,42400,42650,41322,1279500.0,30000000.0
2016-10-28,42000,42400,39700,39700,369116,1191000.0,30000000.0
2016-10-31,39500,39550,38700,39150,139913,1174500.0,30000000.0
2016-11-01,38950,39250,38250,38400,122993,1152000.0,30000000.0
2016-11-02,38200,38300,37650,38100,123499,1143000.0,30000000.0
2016-11-03,37450,38850,37450,38750,62438,1162500.0,30000000.0
2016-11-04,38300,38700,37950,38350,55792,1150500.0,30000000.0
2016-11-07,38700,39800,38350,39800,85802,1194000.0,30000000.0
2016-11-08,39800,39850,38900,39350,59938,1180500.0,30000000.0
2016-11-09,39550,39750,37500,38450,105538,1153500.0,30000000.0
2016-11-10,38700,40000,38700,39850,106516,1195500.0,30000000.0
2016-11-11,39950,40900,39750,40850,148782,1225500.0,30000000.0
2016-11-14,40850,41750,40450,41150,84510,1234500.0,30000000.0
2016-11-15,41150,41400,40800,41050,51596,1231500.0,30000000.0
2016-11-16,41100,41800,41000,41450,67762,1243500.0,30000000.0
2016-11-17,41100,41500,40850,40850,50338,1225500.0,30000000.0
2016-11-18,40900,41550,40100,40550,69898,1216500.0,30000000.0
2016-11-21,40950,41050,40000,40100,40902,1203000.0,30000000.0
2016-11-22,40100,40550,39900,40200,44770,1206000.0,30000000.0
2016-11-23,40000,40550,39400,39400,71460,1182000.0,30000000.0
2016-11-24,39050,39800,38500,38650,78155,1159500.0,30000000.0
2016-11-25,38850,40250,38500,38900,64175,1167000.0,30000000.0
2016-11-28,38800,39250,38550,38700,40958,1161000.0,30000000.0
2016-11-29,38300,39400,38300,39000,58242,1170000.0,30000000.0
2016-11-30,39400,39450,38750,38900,70275,1167000.0,30000000.0
2016-12-01,38750,39800,38750,39750,78254,1192500.0,30000000.0
2016-12-02,39750,39750,38800,39000,63930,1170000.0,30000000.0
2016-12-05,38750,39800,38300,39500,65416,1185000.0,30000000.0
2016-12-06,40000,40500,39500,40300,99174,1209000.0,30000000.0
2016-12-07,40400,40550,39300,39750,60250,1192500.0,30000000.0
2016-12-08,39800,40600,39400,40600,80714,1218000.0,30000000.0
2016-12-09,40200,40500,40050,40350,30515,1210500.0,30000000.0
2016-12-12,40650,41000,40400,40900,55853,1227000.0,30000000.0
2016-12-13,41000,41850,40450,41850,120705,1255500.0,30000000.0
2016-12-14,41800,42100,41250,41700,56803,1251000.0,30000000.0
2016-12-15,41250,42000,40950,41450,58390,1243500.0,30000000.0
2016-12-16,41100,41400,40250,40450,94060,1213500.0,30000000.0
2016-12-19,40450,40600,40100,40400,21913,1212000.0,30000000.0
2016-12-20,40450,40600,40150,40400,33300,1212000.0,30000000.0
2016-12-21,40550,40800,40350,40700,41138,1221000.0,30000000.0
2016-12-22,40700,40800,40550,40700,15217,1221000.0,30000000.0
2016-12-23,40350,40900,40350,40750,28118,1222500.0,30000000.0
2016-12-26,40750,41550,40450,41350,72255,1240500.0,30000000.0
2016-12-27,41350,41350,41000,41250,38801,1237500.0,30000000.0
2016-12-28,40550,41150,40250,40250,46432,1207500.0,30000000.0
2016-12-29,40100,40450,39700,39750,34688,1192500.0,30000000.0
2017-01-02,39950,40050,39700,40050,20231,1201500.0,30000000.0
2017-01-03,40000,40000,39150,39150,121742,1174500.0,30000000.0
2017-01-04,39050,39250,38900,38950,57463,1168500.0,30000000.0
2017-01-05,38850,39350,38700,39200,71105,1176000.0,30000000.0
2017-01-06,39200,39400,38950,39250,45566,1177500.0,30000000.0
2017-01-09,39250,39300,38800,39000,74163,1170000.0,30000000.0
2017-01-10,39000,39000,38500,38550,84611,1156500.0,30000000.0
2017-01-11,38400,38950,38400,38800,41310,1164000.0,30000000.0
2017-01-12,39000,40100,38850,39900,112906,1197000.0,30000000.0
2017-01-13,39900,40300,39600,40250,45589,1207500.0,30000000.0
2017-01-16,40250,40350,39300,39650,66443,1189500.0,30000000.0
2017-01-17,39450,40150,39450,39800,39859,1194000.0,30000000.0
2017-01-18,39800,40000,39350,39950,35873,1198500.0,30000000.0
2017-01-19,39950,40300,39800,40150,56668,1204500.0,30000000.0
2017-01-20,40250,40250,39950,40200,30302,1206000.0,30000000.0
2017-01-23,39900,40950,39900,40300,77571,1209000.0,30000000.0
2017-01-24,40400,40650,39600,40050,40506,1201500.0,30000000.0
2017-01-25,40300,40300,39500,39500,32133,1185000.0,30000000.0
2017-01-26,39600,39700,39200,39350,32756,1180500.0,30000000.0
2017-01-31,39000,42150,38950,42150,235783,1264500.0,30000000.0
2017-02-01,42150,42300,41650,42200,102253,1266000.0,30000000.0
2017-02-02,42050,42700,42000,42400,78693,1272000.0,30000000.0
2017-02-03,42500,42800,42000,42150,89101,1264500.0,30000000.0
2017-02-06,42450,42850,42100,42700,78658,1281000.0,30000000.0
2017-02-07,42750,43100,42100,42950,52532,1288500.0,30000000.0
2017-02-08,42950,43600,42600,43550,73041,1306500.0,30000000.0
2017-02-09,43550,43800,43100,43450,42407,1303500.0,30000000.0
2017-02-10,43500,44200,43150,44050,124407,1321500.0,30000000.0
2017-02-13,44200,44250,43650,43700,44743,1311000.0,30000000.0
2017-02-14,43750,44100,42750,43950,63304,1318500.0,30000000.0
2017-02-15,43950,44100,43450,43600,47067,1308000.0,30000000.0
2017-02-16,43750,44000,42850,43800,54853,1314000.0,30000000.0
2017-02-17,43550,44250,43100,43850,42197,1315500.0,30000000.0
2017-02-20,43500,43850,43150,43700,33097,1311000.0,30000000.0
2017-02-21,43700,44550,43250,44450,78498,1333500.0,30000000.0
2017-02-22,44150,44450,43650,43650,49796,1309500.0,30000000.0
2017-02-23,44150,44150,43000,43050,74200,1291500.0,30000000.0
2017-02-24,43100,43600,43000,43350,42401,1300500.0,30000000.0
2017-02-27,43850,43850,43150,43300,24199,1299000.0,30000000.0
2017-02-28,43350,43700,42400,43300,62946,1299000.0,30000000.0
2017-03-02,43550,43950,42800,42800,67925,1284000.0,30000000.0
2017-03-03,42600,43850,42550,43700,80446,1311000.0,30000000.0
2017-03-06,43600,43700,42950,43350,48200,1300500.0,30000000.0
2017-03-07,43350,45100,43350,45000,146894,1350000.0,30000000.0
2017-03-08,44750,46350,44750,45900,126981,1377000.0,30000000.0
2017-03-09,45950,45950,45100,45350,59800,1360500.0,30000000.0
2017-03-10,45300,45550,44550,45300,61333,1359000.0,30000000.0
2017-03-13,45000,45650,45000,45350,34905,1360500.0,30000000.0
2017-03-14,45200,45800,44800,45650,71685,1369500.0,30000000.0
2017-03-15,45750,45900,45200,45500,43446,1365000.0,30000000.0
2017-03-16,45950,45950,45050,45650,70776,1369500.0,30000000.0
2017-03-17,46000,46150,45450,46050,70760,1381500.0,30000000.0
2017-03-20,46000,46200,45400,46000,55133,1380000.0,30000000.0
2017-03-21,46350,46350,45700,46000,51306,1380000.0,30000000.0
2017-03-22,46150,46200,45800,46100,81630,1383000.0,30000000.0
2017-03-23,46350,46350,45950,46150,61827,1384500.0,30000000.0
2017-03-24,46300,47850,46300,47650,188273,1429500.0,30000000.0
2017-03-27,47850,47850,46500,47550,110057,1426500.0,30000000.0
2017-03-28,47700,47850,46650,47550,117253,1426500.0,30000000.0
2017-03-29,47050,47600,46300,46850,135708,1405500.0,30000000.0
2017-03-30,46950,47150,46450,46850,48158,1405500.0,30000000.0
2017-03-31,46650,47250,46400,47250,28352,1417500.0,30000000.0
2017-04-03,47250,47300,46450,46550,42663,1396500.0,30000000.0
2017-04-04,46600,47500,46350,47150,46631,1414500.0,30000000.0
2017-04-05,47550,47550,46550,47100,52671,1413000.0,30000000.0
2017-04-06,46700,47400,46550,47350,30914,1420500.0,30000000.0
2017-04-07,47500,47700,47100,47450,35867,1423500.0,30000000.0
2017-04-10,47050,47450,46700,47000,36860,1410000.0,30000000.0
2017-04-11,46650,47550,46650,47450,70532,1423500.0,30000000.0
2017-04-12,47300,48500,47300,48350,107301,1450500.0,30000000.0
2017-04-13,48450,48700,48300,48700,71419,1461000.0,30000000.0
2017-04-14,48600,48900,48050,48750,36372,1462500.0,30000000.0
2017-04-17,48600,49650,48600,49450,55257,1483500.0,30000000.0
2017-04-18,49650,49900,49050,49400,61773,1482000.0,30000000.0
2017-04-19,49400,50600,49350,50600,100712,1518000.0,30000000.0
2017-04-20,50700,50800,50000,50500,67949,1515000.0,30000000.0
2017-04-21,50400,50800,49800,50600,72102,1518000.0,30000000.0
2017-04-24,50600,50900,49900,50000,57483,1500000.0,30000000.0
2017-04-25,49850,50400,49600,50400,51717,1512000.0,30000000.0
2017-04-26,50200,50900,50100,50500,47325,1515000.0,30000000.0
2017-04-27,50800,50900,50100,50800,38312,1524000.0,30000000.0
2017-04-28,50000,51300,50000,50800,66514,1524000.0,30000000.0
2017-05-02,51200,52300,50100,51800,98603,1554000.0,30000000.0
2017-05-04,51400,52100,51400,51600,50699,1548000.0,30000000.0
2017-05-08,51500,53000,51300,52900,125142,1587000.0,30000000.0
2017-05-10,53000,54400,52600,52800,114879,1584000.0,30000000.0
2017-05-11,53300,54200,52700,53500,101918,1605000.0,30000000.0
2017-05-12,53600,54100,52900,53700,70851,1611000.0,30000000.0
2017-05-15,54200,54400,53300,54000,48360,1620000.0,30000000.0
2017-05-16,54400,54400,52800,53500,58843,1605000.0,30000000.0
2017-05-17,53000,53500,52600,52800,117713,1584000.0,30000000.0
2017-05-18,52000,53500,52000,52800,65007,1584000.0,30000000.0
2017-05-19,53000,53600,52900,53100,47906,1593000.0,30000000.0
2017-05-22,53600,54200,52800,53800,82096,1614000.0,30000000.0
2017-05-23,53700,54700,53600,54100,72033,1623000.0,30000000.0
2017-05-24,54700,54800,54100,54700,54426,1641000.0,30000000.0
2017-05-25,54900,55000,54500,54700,46200,1641000.0,30000000.0
2017-05-26,54500,54800,54000,54100,52229,1623000.0,30000000.0
2017-05-29,54100,54800,53900,54000,36666,1620000.0,30000000.0
2017-05-30,54300,54800,53700,54100,44789,1623000.0,30000000.0
2017-05-31,53900,54900,53700,54800,58987,1644000.0,30000000.0
2017-06-01,54700,54800,53900,54400,46258,1632000.0,30000000.0
2017-06-02,54200,54500,53900,54200,37165,1626000.0,30000000.0
2017-06-05,54200,54400,53800,53800,41042,1614000.0,30000000.0
2017-06-07,53400,54600,53000,54200,72432,1626000.0,30000000.0
2017-06-08,54300,54400,53200,53400,105569,1602000.0,30000000.0
2017-06-09,53900,54200,53500,53800,40698,1614000.0,30000000.0
2017-06-12,54300,54800,53300,53600,59871,1608000.0,30000000.0
2017-06-13,53300,54500,53200,53600,84752,1608000.0,30000000.0
2017-06-14,53600,54800,53600,54800,63572,1644000.0,30000000.0
2017-06-15,54400,57100,54100,56700,142388,1701000.0,30000000.0
2017-06-16,56900,57800,56700,56700,133699,1701000.0,30000000.0
2017-06-19,56800,57400,56300,57100,60942,1713000.0,30000000.0
2017-06-20,57300,57300,55700,56000,52371,1680000.0,30000000.0
2017-06-21,55500,56400,54900,55700,51207,1671000.0,30000000.0
2017-06-22,55200,55700,54200,54300,63634,1629000.0,30000000.0
2017-06-23,54900,56000,54800,55500,46141,1665000.0,30000000.0
2017-06-26,55500,56300,55200,55800,47422,1674000.0,30000000.0
2017-06-27,55700,56300,54800,55800,47521,1674000.0,30000000.0
2017-06-28,55800,56000,54700,55000,50998,1650000.0,30000000.0
2017-06-29,54800,55900,54800,55600,34245,1668000.0,30000000.0
2017-06-30,54900,56200,54900,55800,30034,1674000.0,30000000.0
2017-07-03,55800,55900,54400,54400,53681,1632000.0,30000000.0
2017-07-04,54900,55100,54400,54600,61754,1638000.0,30000000.0
2017-07-05,54200,54800,53800,54000,55818,1620000.0,30000000.0
2017-07-06,53900,54600,53600,54400,76197,1632000.0,30000000.0
2017-07-07,53800,54900,53800,54600,43766,1638000.0,30000000.0
2017-07-10,54400,54900,54000,54400,44143,1632000.0,30000000.0
2017-07-11,54100,54300,53600,53700,44876,1611000.0,30000000.0
2017-07-12,53500,54300,53100,53300,44641,1599000.0,30000000.0
2017-07-13,53800,53900,52900,53500,84022,1605000.0,30000000.0
2017-07-14,53400,53400,52100,52500,88839,1575000.0,30000000.0
2017-07-17,52900,53200,52600,52900,64765,1587000.0,30000000.0
2017-07-18,53400,53700,52600,53100,62247,1593000.0,30000000.0
2017-07-19,53400,53900,52400,53100,57707,1593000.0,30000000.0
2017-07-20,53200,54000,52400,53600,52788,1608000.0,30000000.0
2017-07-21,53400,53800,53100,53700,47479,1611000.0,30000000.0
2017-07-24,53900,56300,53700,56300,154364,1689000.0,30000000.0
2017-07-25,57400,58100,56500,56800,226745,1704000.0,30000000.0
2017-07-26,57600,57600,56800,57200,150041,1716000.0,30000000.0
2017-07-27,57300,57900,56800,57800,95976,1734000.0,30000000.0
2017-07-28,57800,58200,57300,57700,94383,1731000.0,30000000.0
2017-07-31,57800,58400,57600,57800,93991,1734000.0,30000000.0
2017-08-01,57300,59200,56900,59200,186844,1776000.0,30000000.0
2017-08-02,59400,60300,59200,60100,115021,1803000.0,30000000.0
2017-08-03,59700,60100,58900,59700,89918,1791000.0,30000000.0
2017-08-04,60000,60600,58800,59200,73052,1776000.0,30000000.0
2017-08-07,59100,60000,58900,59000,39885,1770000.0,30000000.0
2017-08-08,59700,60200,58300,60000,63047,1800000.0,30000000.0
2017-08-09,59400,60200,59400,59600,47141,1788000.0,30000000.0
2017-08-10,59300,59900,58100,59200,45560,1776000.0,30000000.0
2017-08-11,58000,59100,57900,58800,45558,1764000.0,30000000.0
2017-08-14,58200,59000,58000,58700,29059,1761000.0,30000000.0
2017-08-16,59000,59400,57100,58800,39456,1764000.0,30000000.0
2017-08-17,58200,60200,58100,59900,56684,1797000.0,30000000.0
2017-08-18,59000,59800,59000,59000,25652,1770000.0,30000000.0
2017-08-21,59000,59100,58000,58600,28269,1758000.0,30000000.0
2017-08-22,58500,59600,58400,58800,30497,1764000.0,30000000.0
2017-08-23,58900,59700,58900,59500,41286,1785000.0,30000000.0
2017-08-24,59300,59500,58500,58900,33442,1767000.0,30000000.0
2017-08-25,59200,59200,58200,59100,22490,1773000.0,30000000.0
2017-08-28,58700,59300,58400,58500,26511,1755000.0,30000000.0
2017-08-29,58500,58700,57700,58300,31296,1749000.0,30000000.0
2017-08-30,58400,58600,57600,58100,33498,1743000.0,30000000.0
2017-08-31,57800,58400,57300,58200,39444,1746000.0,30000000.0
2017-09-01,58600,58800,57500,57800,62124,1734000.0,30000000.0
2017-09-04,56700,57600,56500,57100,52297,1713000.0,30000000.0
2017-09-05,57400,57700,56600,56900,31288,1707000.0,30000000.0
2017-09-06,57300,57500,56700,56900,43529,1707000.0,30000000.0
2017-09-07,56900,58400,56900,58100,50339,1743000.0,30000000.0
2017-09-08,58000,58400,57600,58200,33221,1746000.0,30000000.0
2017-09-11,58000,58900,57000,57800,44474,1734000.0,30000000.0
2017-09-12,57900,58500,57600,58300,25966,1749000.0,30000000.0
2017-09-13,58100,59100,57800,58100,41694,1743000.0,30000000.0
2017-09-14,57800,58600,57000,58000,80237,1740000.0,30000000.0
2017-09-15,58000,58600,56800,58600,70241,1758000.0,30000000.0
2017-09-18,58500,58500,57800,58000,30898,1740000.0,30000000.0
2017-09-19,58700,58900,57000,57300,61735,1719000.0,30000000.0
2017-09-20,57600,57600,56500,56700,43193,1701000.0,30000000.0
2017-09-21,56200,57200,56100,56600,34550,1698000.0,30000000.0
2017-09-22,56100,56600,54600,55000,52755,1650000.0,30000000.0
2017-09-25,54500,55600,52800,54700,29625,1641000.0,30000000.0
2017-09-26,55100,55400,54600,55100,26998,1653000.0,30000000.0
2017-09-27,55100,55100,54100,54400,26839,1632000.0,30000000.0
2017-09-28,53800,54600,52800,54400,71356,1632000.0,30000000.0
2017-09-29,54700,54700,53600,54100,47990,1623000.0,30000000.0
2017-10-10,54100,56600,53800,53800,116442,1614000.0,30000000.0
2017-10-11,53800,55000,53100,54100,106346,1623000.0,30000000.0
2017-10-12,55000,56400,54500,55500,87384,1665000.0,30000000.0
2017-10-13,55400,57400,55100,57300,102583,1719000.0,30000000.0
2017-10-16,56700,57900,56500,57400,60186,1722000.0,30000000.0
2017-10-17,56800,58500,56600,57200,81888,1716000.0,30000000.0
2017-10-18,57200,58300,56900,58000,60730,1740000.0,30000000.0
