메타랩스(090370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-24,44046,44436,43269,43855,174407,146250.0,13000000.0
2013-04-25,43270,43852,41712,43076,162341,143650.0,13000000.0
2013-04-26,42876,43267,41900,42686,120519,142350.0,13000000.0
2013-04-29,41903,42489,39762,41321,217920,137800.0,13000000.0
2013-04-30,41318,41513,39759,40737,147653,135850.0,13000000.0
2013-05-02,40149,40539,39372,39372,81000,131300.0,13000000.0
2013-05-03,39761,42878,39761,42101,198822,140874.0,13043907.0
2013-05-06,42099,42489,40931,40932,85380,136961.0,13043907.0
2013-05-07,40929,41901,39952,41906,85540,140222.0,13043907.0
2013-05-08,41516,41712,40539,41321,95122,138265.0,13043907.0
2013-05-09,41321,41903,37775,41126,302419,137613.0,13043907.0
2013-05-10,40539,41320,39762,39762,58418,144244.0,14141601.0
2013-05-13,39954,40931,38982,40932,55872,148487.0,14141601.0
2013-05-14,40931,41712,38435,38982,127910,141416.0,14141601.0
2013-05-15,38982,39568,38591,38982,33553,141416.0,14141601.0
2013-05-16,38980,39371,37656,37930,73858,137598.0,14141601.0
2013-05-20,37924,38784,37772,38359,28870,139153.0,14141601.0
2013-05-21,38432,40928,38432,40542,95568,147073.0,14141601.0
2013-05-22,40539,40929,38785,39762,93140,144244.0,14141601.0
2013-05-23,39373,39955,38826,38826,34804,140850.0,14141601.0
2013-05-24,40147,40147,38980,39957,58393,144951.0,14141601.0
2013-05-27,40342,40538,39175,40152,26390,145658.0,14141601.0
2013-05-28,40146,41318,39564,40737,84347,147780.0,14141601.0
2013-05-29,40733,40928,39565,40347,47915,146366.0,14141601.0
2013-05-30,40344,40734,38746,39567,53664,143537.0,14141601.0
2013-05-31,38941,38941,33719,33720,584472,122325.0,14141601.0
2013-06-03,33798,34380,32509,33330,151802,120911.0,14141601.0
2013-06-04,33830,33830,31261,32511,120788,118490.0,14207462.0
2013-06-05,32626,34301,32548,33486,80911,122042.0,14207462.0
2013-06-07,33642,34340,30130,31576,106697,115080.0,14207462.0
2013-06-10,31576,32470,30404,31342,67856,114228.0,14207462.0
2013-06-11,31576,33135,30404,33135,115543,120763.0,14207462.0
2013-06-12,32389,33131,32350,32706,75103,119201.0,14207462.0
2013-06-13,32704,33641,31653,33603,38375,122468.0,14207462.0
2013-06-14,33642,33720,32899,33447,18470,121900.0,14207462.0
2013-06-17,32937,33640,31730,32316,20360,117780.0,14207462.0
2013-06-18,32548,33486,31693,33330,30430,121474.0,14207462.0
2013-06-19,33603,33603,32743,33369,14917,121616.0,14207462.0
2013-06-20,32784,32862,31963,32862,47160,119769.0,14207462.0
2013-06-21,32155,32702,31574,32316,29881,117780.0,14207462.0
2013-06-24,31691,32312,30012,30016,47089,109397.0,14207462.0
2013-06-25,28650,29783,25534,27210,475921,99168.0,14207462.0
2013-06-26,26779,28103,26584,27444,53227,100021.0,14207462.0
2013-06-27,27363,28570,27363,28301,57178,103146.0,14207462.0
2013-06-28,28336,29039,27715,28223,44020,102862.0,14207462.0
2013-07-01,28572,29431,28455,29393,63644,107124.0,14207462.0
2013-07-02,29312,29547,27906,28262,33263,103004.0,14207462.0
2013-07-03,28415,29196,27442,27755,49621,101157.0,14207462.0
2013-07-04,27756,28338,25768,27210,148482,99168.0,14207462.0
2013-07-05,27327,27986,26506,27171,66627,99026.0,14207462.0
2013-07-08,26777,27089,25609,26508,78771,96611.0,14207462.0
2013-07-09,26934,26934,25688,26001,96124,94764.0,14207462.0
2013-07-10,25995,26620,25687,26508,43942,96611.0,14207462.0
2013-07-11,26506,27834,26467,27366,74142,99736.0,14207462.0
2013-07-12,27444,27834,27053,27171,18702,99026.0,14207462.0
2013-07-15,27170,27599,26466,27405,27842,99878.0,14207462.0
2013-07-16,27678,27869,26896,27366,38764,99736.0,14207462.0
2013-07-17,28063,28063,27365,27639,25270,100731.0,14207462.0
2013-07-18,27404,27756,27248,27249,30006,99310.0,14207462.0
2013-07-19,27601,27601,26507,26859,32987,98192.0,14251369.0
2013-07-22,27053,27639,27053,27249,18004,99617.0,14251369.0
2013-07-23,27443,27833,27208,27716,34870,101327.0,14251369.0
2013-07-24,27833,28063,27286,27833,18106,101755.0,14251369.0
2013-07-25,27522,27869,26584,27210,50562,99475.0,14251369.0
2013-07-26,26620,27675,26113,26469,59838,96767.0,14251369.0
2013-07-29,26465,26504,25610,26157,43050,95627.0,14251369.0
2013-07-30,25995,27675,25917,26508,6643,96909.0,14251369.0
2013-07-31,26112,27167,26034,26703,32754,97622.0,14251369.0
2013-08-01,26698,27089,26307,26703,12861,97622.0,14251369.0
2013-08-02,26581,27479,26581,26820,22633,98049.0,14251369.0
2013-08-05,26895,28453,26895,28067,81247,102610.0,14251369.0
2013-08-06,28455,29159,27947,29042,59510,106173.0,14251369.0
2013-08-07,28804,29194,28061,28574,43480,104463.0,14251369.0
2013-08-08,28299,29003,28299,28847,25992,105460.0,14251369.0
2013-08-09,29546,29546,28218,28652,19468,104748.0,14251369.0
2013-08-12,28651,29627,28299,29042,33027,106173.0,14251369.0
2013-08-13,29039,29039,27754,28262,28791,103322.0,14251369.0
2013-08-14,28258,28258,27090,27989,41880,102325.0,14251369.0
2013-08-16,27404,27599,26974,27405,26053,100187.0,14251369.0
2013-08-19,27128,27636,26269,26586,23856,97194.0,14251369.0
2013-08-20,26309,26974,25689,25806,27510,94344.0,14251369.0
2013-08-21,25918,27090,25219,26118,20991,95484.0,14251369.0
2013-08-22,25375,26426,24633,26274,48345,96054.0,14251369.0
2013-08-23,26229,26893,25413,26703,14020,97622.0,14251369.0
2013-08-26,26465,26465,25688,26118,25660,95484.0,14251369.0
2013-08-27,26152,26152,25571,26118,14340,95484.0,14251369.0
2013-08-28,25454,26504,24868,26118,27210,95484.0,14251369.0
2013-08-29,26659,26659,25375,26508,21916,96909.0,14251369.0
2013-08-30,26543,26816,25766,26196,24091,95769.0,14251369.0
2013-09-02,26855,26855,25957,26274,15809,96054.0,14251369.0
2013-09-03,26816,26816,25571,26157,25874,95627.0,14251369.0
2013-09-04,26739,26739,25918,26001,23240,95057.0,14251369.0
2013-09-05,25996,26309,25415,26118,37703,95484.0,14251369.0
2013-09-06,25727,26465,25727,26079,11210,95342.0,14251369.0
2013-09-09,25919,26309,25532,25845,15961,94487.0,14251369.0
2013-09-10,25611,25997,25493,25767,20951,94202.0,14251369.0
2013-09-11,25958,25958,25533,25572,19090,93489.0,14251369.0
2013-09-12,25570,26698,25570,26664,35779,97479.0,14251369.0
2013-09-13,26816,27402,26230,26235,17010,95912.0,14251369.0
2013-09-16,27249,27249,26233,27015,15660,98762.0,14251369.0
2013-09-17,27210,27210,26585,27015,12279,98762.0,14251369.0
2013-09-23,26390,27288,26390,26859,4170,98192.0,14251369.0
2013-09-24,26856,26856,25918,25923,13604,94772.0,14251369.0
2013-09-25,25958,26934,25454,25806,20308,94344.0,14251369.0
2013-09-26,25919,26622,25610,25845,22491,94487.0,14251369.0
2013-09-27,25610,26621,25571,26079,32344,95342.0,14251369.0
2013-09-30,25767,26388,25533,25533,17903,93346.0,14251369.0
2013-10-01,25533,26310,25454,25728,36200,94059.0,14251369.0
2013-10-02,25804,27011,25726,26703,28480,97622.0,14251369.0
2013-10-04,27167,27167,26229,26781,15130,97907.0,14251369.0
2013-10-07,26584,27287,26506,27210,13295,99475.0,14251369.0
2013-10-08,27403,28532,27090,27911,65550,102040.0,14251369.0
2013-10-10,27755,28454,27677,27911,20420,102040.0,14251369.0
2013-10-11,27677,28454,27130,27872,31991,101897.0,14251369.0
2013-10-14,27869,28220,27287,27327,11557,99902.0,14251369.0
2013-10-15,27637,28219,27286,27950,19100,102182.0,14251369.0
2013-10-16,27482,28064,27170,27483,20756,100472.0,14251369.0
2013-10-17,27479,28178,26698,26781,16752,97907.0,14251369.0
2013-10-18,26780,27170,26467,27093,12679,99047.0,14251369.0
2013-10-21,26546,27757,25808,26976,13171,98619.0,14251369.0
2013-10-22,26975,27561,26506,27288,8270,99760.0,14251369.0
2013-10-23,27288,27679,26546,26859,11073,98192.0,14251369.0
2013-10-24,26854,27245,26151,26781,8710,97907.0,14251369.0
2013-10-25,26776,27636,26307,26742,16410,97764.0,14251369.0
2013-10-28,26776,27245,26308,26586,10030,97194.0,14251369.0
2013-10-29,26624,27288,26155,26976,22970,98619.0,14251369.0
2013-10-30,26973,28063,26856,27872,48872,101897.0,14251369.0
2013-10-31,29119,30404,28768,29081,179901,106315.0,14251369.0
2013-11-01,29158,29431,28338,29315,40000,107170.0,14251369.0
2013-11-04,29354,30287,28572,29237,58990,106885.0,14251369.0
2013-11-05,29823,29823,28651,29042,24171,106173.0,14251369.0
2013-11-06,29155,29155,28061,28613,26101,104605.0,14251369.0
2013-11-07,28260,29081,27757,28847,38556,105460.0,14251369.0
2013-11-08,28843,29194,27285,28496,55529,104178.0,14251369.0
2013-11-11,28337,28337,27169,27600,37574,100900.0,14251369.0
2013-11-12,28221,28260,26858,26937,82595,98477.0,14251369.0
2013-11-13,27249,27600,27092,27093,125090,99047.0,14251369.0
2013-11-14,26780,27483,26741,26937,30784,98477.0,14251369.0
2013-11-15,26779,27678,26584,27249,60615,99617.0,14251369.0
2013-11-18,27287,28611,26740,27288,30590,99760.0,14251369.0
2013-11-19,26620,27128,26191,26586,25623,97194.0,14251369.0
2013-11-20,26818,26818,25689,25689,31054,93917.0,14251369.0
2013-11-21,25690,26038,24909,25105,39243,91779.0,14251369.0
2013-11-22,25104,25881,24206,25105,34783,91779.0,14251369.0
2013-11-25,24946,25767,24595,25767,16510,94202.0,14251369.0
2013-11-26,25728,26114,24829,25767,35854,94202.0,14251369.0
2013-11-27,25376,26113,25102,26079,16840,95342.0,14251369.0
2013-11-28,26074,26309,25766,26196,41870,95769.0,14251369.0
2013-11-29,26348,27012,24750,26196,57405,95769.0,14251369.0
2013-12-02,26192,26700,25103,25845,38100,94487.0,14251369.0
2013-12-03,25729,25920,24987,25144,65950,91921.0,14251369.0
2013-12-04,24635,25572,24635,25339,26300,92634.0,14251369.0
2013-12-05,25337,25728,25220,25650,8440,93774.0,14251369.0
2013-12-06,25534,26038,25026,25066,24817,91636.0,14251369.0
2013-12-09,25222,26077,24948,24949,6550,91209.0,14251369.0
2013-12-10,25026,25730,24753,24949,27580,91209.0,14251369.0
2013-12-11,24948,25378,24909,24949,3741,91209.0,14251369.0
2013-12-12,24753,25222,24440,24949,32150,91209.0,14251369.0
2013-12-13,24479,25182,24479,25183,11670,92064.0,14251369.0
2013-12-16,25260,25299,24440,25144,14370,91921.0,14251369.0
2013-12-17,24593,25101,24281,24559,29152,89784.0,14251369.0
2013-12-18,24242,24555,23930,24169,63470,88358.0,14251369.0
2013-12-19,24163,24554,23426,24559,34199,89784.0,14251369.0
2013-12-20,24398,24749,23777,24559,15541,89784.0,14251369.0
2013-12-23,24554,24711,23660,24364,41580,89071.0,14251369.0
2013-12-24,23969,24477,23778,24247,17888,88644.0,14251369.0
2013-12-26,24438,24438,22294,24052,66001,87931.0,14251369.0
2013-12-27,24086,24477,23661,24130,6070,88216.0,14251369.0
2013-12-30,23700,24125,23700,24091,2590,88073.0,14251369.0
2014-01-02,24124,25257,23777,24598,15140,89926.0,14251369.0
2014-01-03,24671,24867,24241,24598,2360,89926.0,14251369.0
2014-01-06,24632,24750,23348,24442,30100,89356.0,14251369.0
2014-01-07,24438,24438,23388,23974,90090,87646.0,14251369.0
2014-01-08,23969,24360,23583,24013,12590,87788.0,14251369.0
2014-01-09,23778,24204,23583,24052,13180,87931.0,14251369.0
2014-01-10,24047,24321,23583,23974,21280,87646.0,14251369.0
2014-01-13,23853,24165,23154,23740,31045,86791.0,14251369.0
2014-01-14,23389,24009,23389,23545,20401,86078.0,14251369.0
2014-01-15,23389,23779,23193,23467,29470,85793.0,14251369.0
2014-01-16,23388,24243,23232,23701,22978,86648.0,14251369.0
2014-01-17,23857,24126,23506,23662,18194,86506.0,14251369.0
2014-01-20,23037,23892,22881,23506,34610,85936.0,14251369.0
2014-01-21,23272,23584,23194,23428,17171,85651.0,14251369.0
2014-01-22,23428,23584,23116,23350,10853,85366.0,14251369.0
2014-01-23,23546,23546,23155,23195,17636,84796.0,14251369.0
2014-01-24,23507,23507,23116,23195,11480,84796.0,14251369.0
2014-01-27,22999,23351,22882,23078,18000,84368.0,14251369.0
2014-01-28,23467,23467,22490,23467,9510,85793.0,14251369.0
2014-01-29,23702,25222,23390,24988,43690,91351.0,14251369.0
2014-02-03,25339,25339,24753,24949,27980,91209.0,14251369.0
2014-02-04,24554,25335,24554,24832,6061,90781.0,14251369.0
2014-02-05,24788,24788,24046,24715,10530,90354.0,14251369.0
2014-02-06,24554,25219,24086,24403,17730,89214.0,14251369.0
2014-02-07,24674,25338,24088,25183,39024,92064.0,14251369.0
2014-02-10,25182,25338,24986,25339,39629,92634.0,14251369.0
2014-02-11,25300,25300,24596,25105,14910,91779.0,14251369.0
2014-02-12,25144,25144,24675,24871,6590,90924.0,14251369.0
2014-02-13,24752,25920,24713,25144,45080,91921.0,14251369.0
2014-02-14,24987,25339,24870,24910,77902,91066.0,14251369.0
2014-02-17,25140,28608,25140,26508,211700,96909.0,14251369.0
2014-02-18,26308,26581,25726,26469,38257,96767.0,14251369.0
2014-02-19,26819,27209,25846,27210,68621,99475.0,14251369.0
2014-02-20,26934,26973,26113,26118,37080,95484.0,14251369.0
2014-02-21,26504,26582,25918,26274,47300,96054.0,14251369.0
2014-02-24,26307,26971,26112,26820,58380,98049.0,14251369.0
2014-02-25,26893,26893,26190,26781,52177,97907.0,14251369.0
2014-02-26,26893,27050,25648,26742,43770,97764.0,14251369.0
2014-02-27,26738,26738,25957,26313,29560,96197.0,14251369.0
2014-02-28,26464,26894,25726,26625,28200,97337.0,14251369.0
2014-03-03,26350,26897,25999,26898,53210,98334.0,14251369.0
2014-03-04,26895,28454,26895,27872,217340,101897.0,14251369.0
2014-03-05,27866,28921,27866,28652,306231,104748.0,14251369.0
2014-03-06,29038,29038,28256,28808,99235,105318.0,14251369.0
2014-03-07,29041,29041,28651,29042,141300,106173.0,14251369.0
2014-03-10,29237,29354,28651,29003,143930,106030.0,14251369.0
2014-03-11,28844,30636,28844,30211,183488,110448.0,14251369.0
2014-03-12,30402,31339,30011,30328,161103,110876.0,14251369.0
2014-03-13,31106,32000,30637,31966,205736,116861.0,14251369.0
2014-03-14,31770,32040,30598,31654,96550,115721.0,14251369.0
2014-03-17,31962,31962,30911,31576,60437,115436.0,14251369.0
2014-03-18,31771,31771,30638,31420,75550,114866.0,14251369.0
2014-03-19,31772,31772,30404,31147,88048,113868.0,14251369.0
2014-03-20,30833,31770,30051,31771,130392,116149.0,14251369.0
2014-03-21,32235,32664,31341,31732,33240,116006.0,14251369.0
2014-03-24,31183,31652,28648,30211,355302,110448.0,14251369.0
2014-03-25,30167,30987,29624,30523,99652,111588.0,14251369.0
2014-03-26,30834,31537,30209,31186,109387,114011.0,14251369.0
2014-03-27,31184,31883,30794,31615,85820,115579.0,14251369.0
2014-03-28,31693,31693,31107,31225,76220,114153.0,14251369.0
2014-03-31,31185,31576,30795,31186,76600,114011.0,14251369.0
2014-04-01,31030,31811,29823,30874,104536,112871.0,14251369.0
2014-04-02,30874,31421,30209,30874,49609,112871.0,14251369.0
2014-04-03,30871,31379,29782,30016,62345,109736.0,14251369.0
2014-04-04,29972,30909,29741,30484,44630,111446.0,14251369.0
2014-04-07,30441,30480,28687,30211,60900,110448.0,14251369.0
2014-04-08,30053,30248,28846,29198,87811,106743.0,14251369.0
2014-04-09,29314,29354,28767,29237,54500,106885.0,14251369.0
2014-04-10,29001,29821,29001,29666,48691,108453.0,14251369.0
2014-04-11,29855,30480,29507,30367,32664,111018.0,14251369.0
2014-04-14,30129,30363,29625,30133,30144,110163.0,14251369.0
2014-04-15,30246,30246,29508,30016,27942,109736.0,14251369.0
2014-04-16,29743,30012,29352,29744,31732,108738.0,14251369.0
2014-04-17,30010,31221,29663,30796,110001,112586.0,14251369.0
2014-04-18,31342,31342,30483,30913,60187,113013.0,14251369.0
2014-04-21,30909,31104,30050,30484,34284,111446.0,14251369.0
2014-04-22,30479,30753,29854,30562,24060,111731.0,14251369.0
2014-04-23,30872,30872,29470,29510,73272,107883.0,14251369.0
2014-04-24,29822,29822,28806,29510,31687,107883.0,14251369.0
2014-04-25,29432,29510,28651,29003,26221,106030.0,14251369.0
2014-04-28,28686,29780,28061,28652,34034,104748.0,14251369.0
2014-04-29,28687,29194,28140,28535,13500,104320.0,14251369.0
2014-04-30,28179,28726,27363,28457,46730,104035.0,14251369.0
2014-05-02,28454,28571,27364,27755,42210,101470.0,14251369.0
2014-05-07,27756,27756,27092,27366,37780,100045.0,14251369.0
2014-05-08,27286,28180,27208,27989,27980,102325.0,14251369.0
2014-05-09,27946,27946,27481,27794,13990,101612.0,14251369.0
2014-05-12,27986,27986,27053,27405,29191,100187.0,14251369.0
2014-05-13,27519,27519,25917,26625,72454,97337.0,14251369.0
2014-05-14,26152,26738,25649,26274,85211,96054.0,14251369.0
2014-05-15,26308,26308,25258,26274,98730,96054.0,14251369.0
2014-05-16,26386,26504,25878,26352,58754,96339.0,14251369.0
2014-05-19,26350,27327,25881,27054,78270,98905.0,14251369.0
2014-05-20,26972,27284,26112,26703,70788,97622.0,14251369.0
2014-05-21,27091,27638,26544,27561,39231,100757.0,14251369.0
2014-05-22,27285,28452,27285,28379,76680,103750.0,14251369.0
2014-05-23,28803,28960,28061,28769,61527,105175.0,14251369.0
2014-05-26,28764,28842,28374,28769,28790,105175.0,14251369.0
2014-05-27,28803,28842,28100,28769,28721,105175.0,14251369.0
2014-05-28,28805,30129,28454,29783,73900,108880.0,14251369.0
2014-05-29,30208,30208,29119,29432,21540,107598.0,14251369.0
2014-05-30,29705,30053,29080,29159,17800,106600.0,14251369.0
2014-06-02,29118,29118,27868,27872,42688,101897.0,14251369.0
2014-06-03,28180,28180,27286,28028,40218,102467.0,14251369.0
2014-06-05,28064,28064,27053,27249,18906,99617.0,14251369.0
2014-06-09,26311,27639,26311,27015,31813,98762.0,14251369.0
2014-06-10,26662,27287,26350,27249,21858,99617.0,14251369.0
2014-06-11,27867,28766,27754,28067,119105,102610.0,14251369.0
2014-06-12,28063,28063,27638,27755,13227,101470.0,14251369.0
2014-06-13,27793,28883,27676,28028,17842,102467.0,14251369.0
2014-06-16,27984,28687,27906,28223,33272,103180.0,14251369.0
2014-06-17,28257,28609,28062,28457,31915,104035.0,14251369.0
2014-06-18,28648,28843,28218,28340,30792,103607.0,14251369.0
2014-06-19,28609,28609,27867,28184,28276,103037.0,14251369.0
2014-06-20,28336,28336,27364,27833,22380,101755.0,14251369.0
2014-06-23,27794,28649,27677,27911,43999,102040.0,14251369.0
2014-06-24,28063,29626,27907,29588,82066,108168.0,14251369.0
2014-06-25,29854,29854,28803,28808,48223,105318.0,14251369.0
2014-06-26,28843,29116,28452,28652,522670,104748.0,14251369.0
2014-06-27,28960,28960,27714,28574,32439,104463.0,14251369.0
2014-06-30,28296,28921,28140,28496,38374,104178.0,14251369.0
2014-07-01,28296,29350,28257,28652,45001,104748.0,14251369.0
2014-07-02,28648,28805,28062,28145,38573,102895.0,14251369.0
2014-07-03,28102,28219,27559,27872,49436,101897.0,14251369.0
2014-07-04,27833,28532,27833,27911,74268,102040.0,14251369.0
2014-07-07,28064,28494,27326,27327,58845,99902.0,14251369.0
2014-07-08,27365,27365,26623,27249,69408,99617.0,14251369.0
2014-07-09,27288,27405,26390,26859,57706,98192.0,14251369.0
2014-07-10,26545,27717,26545,27171,55113,99332.0,14251369.0
2014-07-11,27171,27562,25921,26859,55111,98192.0,14251369.0
2014-07-14,26934,27168,26230,26235,28361,95912.0,14251369.0
2014-07-15,25996,26778,25879,26118,44301,95484.0,14251369.0
2014-07-16,26114,26348,25297,26040,45223,95199.0,14251369.0
2014-07-17,26271,27795,25881,27249,75609,99617.0,14251369.0
2014-07-18,26976,27796,26585,26859,24985,98192.0,14251369.0
2014-07-21,26620,26894,25804,26508,28441,96909.0,14251369.0
2014-07-22,26543,26543,25610,26157,57023,95627.0,14251369.0
2014-07-23,26269,26347,25727,26313,12353,96197.0,14251369.0
2014-07-24,26113,26426,25879,26157,17209,95627.0,14251369.0
2014-07-25,26387,26504,25957,26235,7706,95912.0,14251369.0
2014-07-28,26114,26387,25454,25845,20422,94487.0,14251369.0
2014-07-29,25648,26464,25297,26469,23386,96767.0,14251369.0
2014-07-30,26269,26737,25917,26625,19258,97337.0,14251369.0
2014-07-31,26504,26660,25727,26196,25769,95769.0,14251369.0
2014-08-01,26114,26114,25493,26040,16263,95199.0,14251369.0
2014-08-04,26191,26582,25610,26274,23281,96054.0,14251369.0
2014-08-05,26465,26465,25727,26118,39609,95484.0,14251369.0
2014-08-06,25766,26192,25610,26118,31762,95484.0,14251369.0
2014-08-07,26192,26427,25728,25806,31877,94344.0,14251369.0
2014-08-08,25687,27089,25687,26469,42538,96767.0,14251369.0
2014-08-11,26464,27011,26074,26352,13044,96339.0,14251369.0
2014-08-12,26152,26503,25844,26391,21164,96482.0,14251369.0
2014-08-13,26074,26387,25918,26274,20715,96054.0,14251369.0
2014-08-14,26426,26504,25727,26079,49650,95342.0,14251369.0
2014-08-18,26075,26192,25806,25962,38599,94914.0,14251369.0
2014-08-19,25805,26269,25688,26274,87273,96054.0,14251369.0
2014-08-20,28336,29972,27793,28262,237842,103322.0,14251369.0
2014-08-21,28062,28765,27559,28184,88545,103037.0,14251369.0
2014-08-22,28803,29932,28452,28652,136701,104748.0,14251369.0
2014-08-25,29039,29039,27754,28262,54174,103322.0,14251369.0
2014-08-26,28023,28726,27597,28457,59959,104035.0,14251369.0
2014-08-27,28455,29627,28455,29393,138480,107455.0,14251369.0
2014-08-28,29782,30286,29196,29588,135467,108168.0,14251369.0
2014-08-29,28806,31884,28181,31537,308524,115294.0,14251369.0
2014-09-01,32158,32197,30990,31069,232014,113583.0,14251369.0
2014-09-02,31030,32432,30834,30991,296592,113298.0,14251369.0
2014-09-03,30912,33135,29974,33135,426575,121137.0,14251369.0
2014-09-04,33056,35474,32353,33291,481491,121707.0,14251369.0
2014-09-05,33408,33564,32158,33135,184860,121137.0,14251369.0
2014-09-11,33483,33756,32584,32706,81111,119569.0,14251369.0
2014-09-12,32702,33131,30792,32550,121234,118999.0,14251369.0
2014-09-15,32194,32858,31843,32355,73561,118286.0,14251369.0
2014-09-16,32156,32625,31809,32044,33525,117146.0,14251369.0
2014-09-17,32040,32508,31341,31615,52100,115579.0,14251369.0
2014-09-18,31692,33016,31613,31966,192273,116861.0,14251369.0
2014-09-19,31921,32664,31652,32083,207252,117289.0,14251369.0
2014-09-22,31961,32547,31223,31849,90915,116434.0,14251369.0
2014-09-23,31416,31729,30010,30796,149986,112586.0,14251369.0
2014-09-24,30831,33444,30597,32472,393696,118714.0,14251369.0
2014-09-25,33132,35784,32468,34499,596177,126125.0,14251369.0
2014-09-26,33910,36054,33641,35825,257330,130970.0,14251369.0
2014-09-29,36174,36213,34342,34967,164110,127835.0,14251369.0
2014-09-30,35669,35669,34380,35279,153561,128975.0,14251369.0
2014-10-01,35936,36014,33909,34538,211587,126267.0,14251369.0
2014-10-02,34494,35236,33405,34694,192500,126837.0,14251369.0
2014-10-06,35083,35709,34302,35201,126069,128690.0,14251369.0
2014-10-07,35043,35472,33406,33993,153863,124272.0,14251369.0
2014-10-08,33484,34221,31808,32316,248768,118144.0,14251369.0
2014-10-10,32353,33017,31224,31381,206307,114724.0,14251369.0
2014-10-13,30990,31185,29080,29276,203419,114942.0,15305154.0
2014-10-14,28844,30246,28688,29977,118044,117697.0,15305154.0
2014-10-15,30325,30598,29391,29744,75454,116778.0,15305154.0
2014-10-16,29233,30948,28491,30601,153405,120145.0,15305154.0
2014-10-17,30600,30600,29119,29120,127231,114330.0,15305154.0
2014-10-20,29783,29783,28924,29237,49588,114789.0,15305154.0
2014-10-21,29235,29274,27677,27678,201860,108667.0,15305154.0
2014-10-22,27754,30090,27754,30016,183683,117850.0,15305154.0
2014-10-23,29430,31145,29430,29900,100008,117391.0,15305154.0
2014-10-24,29589,31577,29589,30835,198224,121064.0,15305154.0
2014-10-27,30834,31963,30444,30952,115808,121523.0,15305154.0
2014-10-28,30948,31377,30244,30796,64059,120911.0,15305154.0
2014-10-29,30792,30792,29429,30523,114110,119839.0,15305154.0
2014-10-30,30522,31030,30014,30835,85333,121064.0,15305154.0
2014-10-31,31147,31342,30522,31069,113846,121982.0,15305154.0
2014-11-03,31067,31883,31067,31576,135836,123972.0,15305154.0
2014-11-04,31960,32624,31222,32160,172171,126268.0,15305154.0
2014-11-05,32158,32900,31068,31108,172319,122135.0,15305154.0
2014-11-06,30794,30989,28610,29627,300978,116319.0,15305154.0
2014-11-07,29429,30441,29429,30406,192862,119380.0,15305154.0
2014-11-10,30247,32001,30052,31498,192423,123666.0,15305154.0
2014-11-11,31651,32350,29663,30601,278776,120145.0,15305154.0
2014-11-12,30362,31416,30205,30796,197258,120911.0,15305154.0
2014-11-13,30793,30910,29821,30016,187686,117850.0,15305154.0
2014-11-14,29664,30792,29664,30406,106377,119380.0,15305154.0
2014-11-17,30012,30364,29626,29666,98443,116472.0,15305154.0
2014-11-18,29509,29934,29235,29705,68478,116625.0,15305154.0
2014-11-19,29625,29625,27984,28262,193027,110962.0,15305154.0
2014-11-20,27831,28217,26581,26664,180754,104687.0,15305154.0
2014-11-21,27206,27362,26464,26625,57728,104534.0,15305154.0
2014-11-24,26659,27050,25765,26586,73535,104381.0,15305154.0
2014-11-25,26503,27401,26425,26703,65442,104840.0,15305154.0
2014-11-26,26702,27288,26194,26898,65004,105606.0,15305154.0
2014-11-27,26894,26894,26152,26274,34297,103157.0,15305154.0
2014-11-28,26270,26270,25766,26118,41439,102545.0,15305154.0
2014-12-01,25806,26075,22372,23779,204794,93361.0,15305154.0
2014-12-02,23778,24165,23388,24013,57728,94280.0,15305154.0
2014-12-03,23780,23971,22765,23078,122884,90607.0,15305154.0
2014-12-04,23272,23546,22686,23078,80070,90607.0,15305154.0
2014-12-05,23468,23468,22609,22961,42151,91699.0,15568600.0
2014-12-08,22685,22959,21400,21596,191210,86250.0,15568600.0
2014-12-09,21595,24829,20658,23818,1044404,95124.0,15568600.0
2014-12-10,25220,27052,24556,25728,1145923,102753.0,15568600.0
2014-12-11,25179,25570,23699,24637,629662,98394.0,15568600.0
2014-12-12,24593,24593,22371,22376,448193,89364.0,15568600.0
2014-12-15,22061,22764,21245,21245,339729,84849.0,15568600.0
2014-12-16,21202,21359,20499,20817,275909,83136.0,15568600.0
2014-12-17,20735,21048,20032,20193,172909,80645.0,15568600.0
2014-12-18,20109,21164,20070,20466,307385,81735.0,15568600.0
2014-12-19,20578,20930,20109,20505,136246,81891.0,15568600.0
2014-12-22,20734,20734,20148,20505,80232,81891.0,15568600.0
2014-12-23,20539,20578,19372,19394,240691,77454.0,15568600.0
2014-12-24,19388,19427,18511,18673,344815,74574.0,15568600.0
2014-12-26,18888,18888,18163,18302,170629,73095.0,15568600.0
2014-12-29,18434,18825,18043,18322,138227,73172.0,15568600.0
2014-12-30,18221,18512,18026,18478,129839,73795.0,15568600.0
2015-01-02,18458,19530,18358,19413,235036,77532.0,15568600.0
2015-01-05,19489,19841,18942,19316,152745,77142.0,15568600.0
2015-01-06,19293,19293,18278,18361,172329,73328.0,15568600.0
2015-01-07,18378,18395,17948,18127,140557,72394.0,15568600.0
2015-01-08,18065,18785,17987,18556,116561,74107.0,15568600.0
2015-01-09,18651,19763,18551,19238,229105,76831.0,15568600.0
2015-01-12,19233,20383,18708,20349,281101,81268.0,15568600.0
2015-01-13,20461,21242,20109,20466,351374,81735.0,15568600.0
