천일고속(000650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-28,37450,37450,37000,37150,674,53096.0,1429220.0
2010-01-29,37000,37050,36600,36600,486,52309.0,1429220.0
2010-02-01,36000,36900,36000,36900,330,52738.0,1429220.0
2010-02-02,36100,37500,36100,37000,520,52881.0,1429220.0
2010-02-03,37000,37050,36500,37000,214,52881.0,1429220.0
2010-02-04,37600,37600,36700,37000,180,52881.0,1429220.0
2010-02-05,37000,37700,36500,36500,580,52167.0,1429220.0
2010-02-08,36500,36500,36000,36500,326,52167.0,1429220.0
2010-02-09,37750,37750,36000,36600,760,52309.0,1429220.0
2010-02-10,37400,37850,37000,37850,350,54096.0,1429220.0
2010-02-11,37050,37300,37000,37050,495,52953.0,1429220.0
2010-02-12,32000,38900,32000,37250,1760,53238.0,1429220.0
2010-02-16,36750,37800,36750,37800,21,54025.0,1429220.0
2010-02-17,38300,38300,37950,38200,50,54596.0,1429220.0
2010-02-18,38200,39000,38200,38500,90,55025.0,1429220.0
2010-02-19,37350,38000,37350,38000,150,54310.0,1429220.0
2010-02-22,38000,38000,38000,38000,20,54310.0,1429220.0
2010-02-23,38000,38000,37300,37750,190,53953.0,1429220.0
2010-02-24,38000,38000,37850,38000,320,54310.0,1429220.0
2010-02-25,38000,38000,38000,38000,1300,54310.0,1429220.0
2010-02-26,38000,38500,37350,37350,515,53381.0,1429220.0
2010-03-02,37350,37350,37350,37350,10,53381.0,1429220.0
2010-03-03,37000,37450,36850,37450,570,53524.0,1429220.0
2010-03-04,36900,38800,36900,38200,490,54596.0,1429220.0
2010-03-05,42000,42000,38100,38900,1450,55597.0,1429220.0
2010-03-08,38900,38900,38550,38600,370,55168.0,1429220.0
2010-03-09,38100,39250,38100,39250,670,56097.0,1429220.0
2010-03-10,39250,39350,39100,39350,240,56240.0,1429220.0
2010-03-11,39300,39800,39200,39500,670,56454.0,1429220.0
2010-03-12,39550,40300,39300,39800,1830,56883.0,1429220.0
2010-03-15,41000,42100,39950,42000,1420,60027.0,1429220.0
2010-03-16,42000,48300,42000,48300,6158,69031.0,1429220.0
2010-03-17,52000,54700,44650,44750,13270,63958.0,1429220.0
2010-03-18,44900,48800,44500,44500,3530,63600.0,1429220.0
2010-03-19,44450,46750,44450,46750,772,66816.0,1429220.0
2010-03-22,46700,46700,44750,45500,890,65030.0,1429220.0
2010-03-23,45050,48700,45000,46100,1091,65887.0,1429220.0
2010-03-24,45350,46800,45000,45400,1320,64887.0,1429220.0
2010-03-25,44650,45250,44350,45200,410,64601.0,1429220.0
2010-03-26,45200,47600,44500,45000,1009,64315.0,1429220.0
2010-03-29,45900,49500,45800,46700,4060,66745.0,1429220.0
2010-03-30,47500,49750,46250,46900,4622,67030.0,1429220.0
2010-03-31,46650,49400,46150,47200,3080,67459.0,1429220.0
2010-04-01,47600,48450,46400,47200,2300,67459.0,1429220.0
2010-04-02,46800,48350,46300,46600,2000,66602.0,1429220.0
2010-04-05,47400,47400,44150,46250,1915,66101.0,1429220.0
2010-04-06,46750,48800,46100,46900,4031,67030.0,1429220.0
2010-04-07,47250,52700,47200,49950,8820,71390.0,1429220.0
2010-04-08,50200,51800,48050,49500,2670,70746.0,1429220.0
2010-04-09,49800,50800,47500,47500,2081,67888.0,1429220.0
2010-04-12,48200,48200,46200,46600,1620,66602.0,1429220.0
2010-04-13,46350,47700,45400,46700,1710,66745.0,1429220.0
2010-04-14,47600,47600,46250,47000,1680,67173.0,1429220.0
2010-04-15,47700,48300,45000,46200,2570,66030.0,1429220.0
2010-04-16,46150,47700,45000,47700,2240,68174.0,1429220.0
2010-04-19,47700,47700,45600,46150,1080,65959.0,1429220.0
2010-04-20,47000,47000,46100,46750,885,66816.0,1429220.0
2010-04-21,46750,47500,46300,47350,620,67674.0,1429220.0
2010-04-22,46600,46800,45550,46250,1030,66101.0,1429220.0
2010-04-23,46400,46400,44750,44750,666,63958.0,1429220.0
2010-04-26,45750,45750,44000,44000,500,62886.0,1429220.0
2010-04-27,43600,43800,43000,43450,610,62100.0,1429220.0
2010-04-28,43450,43450,42400,42750,470,61099.0,1429220.0
2010-04-29,43450,43750,42150,42900,460,61314.0,1429220.0
2010-04-30,43600,44400,43000,43100,380,61599.0,1429220.0
2010-05-03,43400,43400,42650,42650,150,60956.0,1429220.0
2010-05-04,43000,43000,36350,39500,946,56454.0,1429220.0
2010-05-06,37550,39550,37550,39150,760,55954.0,1429220.0
2010-05-07,37800,38950,37800,38000,742,54310.0,1429220.0
2010-05-10,37850,40100,37850,39650,550,56669.0,1429220.0
2010-05-11,39650,41000,39350,39650,565,56669.0,1429220.0
2010-05-12,39000,39000,38650,38650,135,55239.0,1429220.0
2010-05-13,37000,42000,37000,40700,1450,58169.0,1429220.0
2010-05-14,39350,39600,38600,39350,305,56240.0,1429220.0
2010-05-17,39400,39700,38600,39700,860,56740.0,1429220.0
2010-05-18,38850,39700,38700,39700,80,56740.0,1429220.0
2010-05-19,40500,40700,39500,40700,681,58169.0,1429220.0
2010-05-20,40650,40700,39750,39750,220,56811.0,1429220.0
2010-05-24,39750,39750,37100,37950,831,54239.0,1429220.0
2010-05-25,38000,38550,35100,36100,1470,51595.0,1429220.0
2010-05-26,35200,36450,35200,36450,150,52095.0,1429220.0
2010-05-27,36100,39100,35200,38000,740,54310.0,1429220.0
2010-05-28,37800,40300,37800,39400,398,56311.0,1429220.0
2010-05-31,39250,39800,39000,39000,180,55740.0,1429220.0
2010-06-01,37900,38500,37900,38450,130,54954.0,1429220.0
2010-06-03,38550,38700,38050,38700,110,55311.0,1429220.0
2010-06-04,38700,39050,37250,39050,170,55811.0,1429220.0
2010-06-07,37650,37850,37650,37850,30,54096.0,1429220.0
2010-06-08,37800,38000,37600,38000,280,54310.0,1429220.0
2010-06-09,37100,37750,37100,37600,44,53739.0,1429220.0
2010-06-10,37000,38500,37000,38300,413,54739.0,1429220.0
2010-06-11,39700,39800,38500,39800,510,56883.0,1429220.0
2010-06-14,39800,41900,39800,40350,976,57669.0,1429220.0
2010-06-15,39400,39800,39400,39500,200,56454.0,1429220.0
2010-06-16,39550,40500,39550,40500,110,57883.0,1429220.0
2010-06-17,40500,40500,39350,39600,60,56597.0,1429220.0
2010-06-18,39600,40000,39600,40000,320,57169.0,1429220.0
2010-06-21,39000,42950,39000,42950,640,61385.0,1429220.0
2010-06-22,41950,43400,41950,42000,1530,60027.0,1429220.0
2010-06-23,42000,42450,42000,42300,210,60456.0,1429220.0
2010-06-24,41300,42500,40500,42500,511,60742.0,1429220.0
2010-06-25,42400,42400,41750,42300,30,60456.0,1429220.0
2010-06-28,42850,42850,41000,41700,180,59598.0,1429220.0
2010-06-29,42050,42050,40100,40100,800,57312.0,1429220.0
2010-06-30,40000,40500,40000,40050,281,57240.0,1429220.0
2010-07-01,40500,40500,40500,40500,102,57883.0,1429220.0
2010-07-02,39050,40250,39050,40000,180,57169.0,1429220.0
2010-07-05,40350,41500,40150,41500,120,59313.0,1429220.0
2010-07-06,39500,40650,39500,39700,910,56740.0,1429220.0
2010-07-07,39700,39850,39100,39850,230,56954.0,1429220.0
2010-07-08,39850,39850,39700,39700,100,56740.0,1429220.0
2010-07-09,39700,39950,39700,39950,110,57097.0,1429220.0
2010-07-12,39800,39950,39200,39900,310,57026.0,1429220.0
2010-07-13,40300,40300,39700,39700,290,56740.0,1429220.0
2010-07-14,39650,42400,39650,40900,1640,58455.0,1429220.0
2010-07-15,40200,43450,39900,43450,600,62100.0,1429220.0
2010-07-16,43400,43400,40700,40900,761,58455.0,1429220.0
2010-07-19,39100,41500,39100,41500,620,59313.0,1429220.0
2010-07-20,40300,41900,40100,41900,140,59884.0,1429220.0
2010-07-21,42800,42800,41000,42800,530,61171.0,1429220.0
2010-07-22,43350,43350,40850,41200,280,58884.0,1429220.0
2010-07-23,41800,41800,40900,41700,70,59598.0,1429220.0
2010-07-26,41850,42100,41850,42100,30,60170.0,1429220.0
2010-07-27,42050,42750,40400,41400,250,59170.0,1429220.0
2010-07-28,41300,41300,39500,39900,1259,57026.0,1429220.0
2010-07-29,39900,40700,39900,40250,290,57526.0,1429220.0
2010-07-30,39400,40350,39400,40350,40,57669.0,1429220.0
2010-08-02,40700,40700,40700,40700,30,58169.0,1429220.0
2010-08-03,40700,40700,40000,40000,120,57169.0,1429220.0
2010-08-04,39100,40300,39100,39950,200,57097.0,1429220.0
2010-08-05,39450,39450,39200,39200,510,56025.0,1429220.0
2010-08-06,39200,39200,39200,39200,50,56025.0,1429220.0
2010-08-09,39100,39350,39100,39350,80,56240.0,1429220.0
2010-08-10,39050,39700,38900,39700,251,56740.0,1429220.0
2010-08-11,39200,39250,39100,39150,250,55954.0,1429220.0
2010-08-12,38400,39000,38400,38650,180,55239.0,1429220.0
2010-08-13,40550,40550,40550,40550,20,57955.0,1429220.0
2010-08-16,38600,39750,38600,39750,20,56811.0,1429220.0
2010-08-17,38950,39650,38950,39650,300,56669.0,1429220.0
2010-08-18,39500,40000,38450,39700,1880,56740.0,1429220.0
2010-08-19,39950,40000,39000,39450,790,56383.0,1429220.0
2010-08-20,39600,39600,38650,38950,630,55668.0,1429220.0
2010-08-23,38800,38850,37000,38100,1141,54453.0,1429220.0
2010-08-24,38350,38850,38100,38850,320,55525.0,1429220.0
2010-08-25,38850,38900,38100,38100,110,54453.0,1429220.0
2010-08-26,38100,38100,37600,37650,511,53810.0,1429220.0
2010-08-27,39200,39200,38000,38000,330,54310.0,1429220.0
2010-08-30,38000,38950,37900,37900,221,54167.0,1429220.0
2010-08-31,37900,39700,37900,39700,115,56740.0,1429220.0
2010-09-01,0,0,0,39500,0,56454.0,1429220.0
2010-09-02,39000,39000,37000,37700,4550,53882.0,1429220.0
2010-09-03,37650,38700,37600,37750,1810,53953.0,1429220.0
2010-09-06,37900,38350,37600,38350,732,54811.0,1429220.0
2010-09-07,37750,38000,37300,37300,550,53310.0,1429220.0
2010-09-08,38000,38000,37200,37200,290,53167.0,1429220.0
2010-09-09,37000,37400,36650,37300,620,53310.0,1429220.0
2010-09-10,37000,37400,36900,37350,1400,53381.0,1429220.0
2010-09-13,37500,37500,37450,37500,940,53596.0,1429220.0
2010-09-14,37800,37800,37450,37500,430,53596.0,1429220.0
2010-09-15,37100,38000,37100,37300,180,53310.0,1429220.0
2010-09-16,37300,37300,37100,37100,370,53024.0,1429220.0
2010-09-17,37300,37700,37000,37700,230,53882.0,1429220.0
2010-09-20,37700,37800,37300,37750,300,53953.0,1429220.0
2010-09-24,37550,37550,37200,37300,176,53310.0,1429220.0
2010-09-27,37900,37900,37250,37300,30,53310.0,1429220.0
2010-09-28,37300,37300,37250,37300,160,53310.0,1429220.0
2010-09-29,37300,37900,37300,37600,90,53739.0,1429220.0
2010-09-30,37400,38000,37300,38000,350,54310.0,1429220.0
2010-10-01,38000,38000,37200,37350,520,53381.0,1429220.0
2010-10-04,37400,42950,37400,38250,6458,54668.0,1429220.0
2010-10-05,38250,40000,38200,38700,1191,55311.0,1429220.0
2010-10-06,37500,38600,37350,38450,1700,54954.0,1429220.0
2010-10-07,38500,38900,38500,38700,391,55311.0,1429220.0
2010-10-08,38150,38350,38050,38050,140,54382.0,1429220.0
2010-10-11,38350,38600,37900,38600,850,55168.0,1429220.0
2010-10-12,38350,39300,38350,38550,290,55096.0,1429220.0
2010-10-13,38550,38550,38050,38050,460,54382.0,1429220.0
2010-10-14,38100,38600,38100,38300,671,54739.0,1429220.0
2010-10-15,38450,39700,38250,39500,1102,56454.0,1429220.0
2010-10-18,39400,39700,39000,39700,790,56740.0,1429220.0
2010-10-19,39850,40450,39650,39750,1670,56811.0,1429220.0
2010-10-20,39950,39950,38500,38500,721,55025.0,1429220.0
2010-10-21,40500,40500,38850,39500,546,56454.0,1429220.0
2010-10-22,39500,39500,39250,39300,236,56168.0,1429220.0
2010-10-25,39800,39800,39050,39450,824,56383.0,1429220.0
2010-10-26,39250,39800,39200,39800,670,56883.0,1429220.0
2010-10-27,39250,39600,38800,38800,320,55454.0,1429220.0
2010-10-28,39500,39500,38800,38850,470,55525.0,1429220.0
2010-10-29,39500,39600,38400,38400,1980,54882.0,1429220.0
2010-11-01,38400,39700,38400,39000,410,55740.0,1429220.0
2010-11-02,38650,38650,38500,38600,1950,55168.0,1429220.0
2010-11-03,38450,39950,38450,39500,621,56454.0,1429220.0
2010-11-04,39950,40100,39450,39450,1420,56383.0,1429220.0
2010-11-05,39700,40000,38600,38650,544,55239.0,1429220.0
2010-11-08,38600,38650,38200,38300,1090,54739.0,1429220.0
2010-11-09,38300,38700,38250,38550,151,55096.0,1429220.0
2010-11-10,38300,38600,38300,38600,201,55168.0,1429220.0
2010-11-11,38250,38250,38100,38200,459,54596.0,1429220.0
2010-11-12,38550,38700,37600,38700,1050,55311.0,1429220.0
2010-11-15,39450,39450,37600,38600,931,55168.0,1429220.0
2010-11-16,37550,38300,36500,37300,541,53310.0,1429220.0
2010-11-17,37450,39400,36500,37250,1945,53238.0,1429220.0
2010-11-18,37500,37500,36600,37200,370,53167.0,1429220.0
2010-11-19,36950,37400,36800,37100,845,53024.0,1429220.0
2010-11-22,37100,37450,37100,37450,30,53524.0,1429220.0
2010-11-23,37450,38150,37000,38150,410,54525.0,1429220.0
2010-11-24,36600,38000,36400,37600,840,53739.0,1429220.0
2010-11-25,38500,38500,37150,37550,310,53667.0,1429220.0
2010-11-26,37300,37850,37000,37100,210,53024.0,1429220.0
2010-11-29,37100,39950,37100,39950,490,57097.0,1429220.0
2010-11-30,39450,39450,37900,38000,600,54310.0,1429220.0
2010-12-01,37500,38050,37500,37500,231,53596.0,1429220.0
2010-12-02,37400,37700,37200,37500,580,53596.0,1429220.0
2010-12-03,37500,37550,37500,37550,70,53667.0,1429220.0
2010-12-06,37500,37550,37400,37400,555,53453.0,1429220.0
2010-12-07,37400,37450,36800,37000,700,52881.0,1429220.0
2010-12-08,36700,38050,36700,37000,420,52881.0,1429220.0
2010-12-09,37000,37250,37000,37250,23,53238.0,1429220.0
2010-12-10,36700,36900,35000,36100,3630,51595.0,1429220.0
2010-12-13,35900,36600,35900,36100,130,51595.0,1429220.0
2010-12-14,35750,36250,35750,36100,360,51595.0,1429220.0
2010-12-15,35750,36450,35750,36350,90,51952.0,1429220.0
2010-12-16,36800,36800,36000,36250,590,51809.0,1429220.0
2010-12-17,35700,36700,35000,36100,5030,51595.0,1429220.0
2010-12-20,35350,35800,35100,35400,385,50594.0,1429220.0
2010-12-21,35600,36450,35400,35400,2406,50594.0,1429220.0
2010-12-22,35450,36200,35350,35600,470,50880.0,1429220.0
2010-12-23,35250,35400,35100,35150,670,50237.0,1429220.0
2010-12-24,35550,35550,35200,35350,870,50523.0,1429220.0
2010-12-27,35500,36150,35100,35950,180,51380.0,1429220.0
2010-12-28,35400,35850,35400,35400,207,50594.0,1429220.0
2010-12-29,35100,35350,34800,35350,130,50523.0,1429220.0
2010-12-30,35800,36400,35600,35600,601,50880.0,1429220.0
2011-01-03,35600,35600,35600,35600,150,50880.0,1429220.0
2011-01-04,35500,36750,35500,36450,270,52095.0,1429220.0
2011-01-05,35550,37400,35200,35250,1440,50380.0,1429220.0
2011-01-06,35250,35450,35100,35450,690,50666.0,1429220.0
2011-01-07,35350,35550,35350,35400,120,50594.0,1429220.0
2011-01-10,35550,35550,35300,35300,580,50451.0,1429220.0
2011-01-11,35300,35300,35200,35200,110,50309.0,1429220.0
2011-01-12,35200,35400,35000,35200,380,50309.0,1429220.0
2011-01-13,35600,36500,35500,35750,790,51095.0,1429220.0
2011-01-14,35550,35950,35500,35950,340,51380.0,1429220.0
2011-01-17,36000,37700,35700,37300,1900,53310.0,1429220.0
2011-01-18,37400,38200,37300,38200,1030,54596.0,1429220.0
2011-01-19,38150,38150,37250,37950,490,54239.0,1429220.0
2011-01-20,37950,38000,36750,36950,870,52810.0,1429220.0
2011-01-21,35550,38000,35550,37950,740,54239.0,1429220.0
2011-01-24,38000,38000,37000,37800,290,54025.0,1429220.0
2011-01-25,37250,37500,37000,37450,310,53524.0,1429220.0
2011-01-26,37450,37450,37000,37000,100,52881.0,1429220.0
2011-01-27,36750,36750,36600,36600,40,52309.0,1429220.0
2011-01-28,36600,36600,36600,36600,10,52309.0,1429220.0
2011-01-31,35800,36400,35600,35600,362,50880.0,1429220.0
2011-02-01,36100,36100,35450,35450,64,50666.0,1429220.0
2011-02-07,35900,36450,35500,35500,2110,50737.0,1429220.0
2011-02-08,35500,35600,35400,35400,338,50594.0,1429220.0
2011-02-09,35400,35500,35250,35400,3070,50594.0,1429220.0
2011-02-10,35900,38000,35450,35450,280,50666.0,1429220.0
2011-02-11,35350,35550,35000,35500,200,50737.0,1429220.0
2011-02-14,36450,37200,36200,37200,272,53167.0,1429220.0
2011-02-15,37200,37850,37050,37850,300,54096.0,1429220.0
2011-02-16,36700,37600,36550,37600,30,53739.0,1429220.0
2011-02-17,0,0,0,37200,0,53167.0,1429220.0
2011-02-18,35850,36500,35850,36500,64,52167.0,1429220.0
2011-02-21,36500,38500,36500,36600,950,52309.0,1429220.0
2011-02-22,35750,36000,35500,35650,780,50952.0,1429220.0
2011-02-23,35700,35950,35700,35950,171,51380.0,1429220.0
2011-02-24,35250,35500,35250,35400,58,50594.0,1429220.0
2011-02-25,36300,36300,35300,35750,260,51095.0,1429220.0
2011-02-28,36650,36650,36650,36650,260,52381.0,1429220.0
2011-03-02,36550,36550,36550,36550,20,52238.0,1429220.0
2011-03-03,0,0,0,36550,0,52238.0,1429220.0
2011-03-04,35350,35950,35350,35700,320,51023.0,1429220.0
2011-03-07,35400,35600,35400,35400,60,50594.0,1429220.0
2011-03-08,35400,35700,35400,35700,60,51023.0,1429220.0
2011-03-09,35500,35500,34250,34750,1182,49665.0,1429220.0
2011-03-10,35000,35000,34850,34850,120,49808.0,1429220.0
2011-03-11,34750,35000,34400,35000,370,50023.0,1429220.0
2011-03-14,34500,34950,34500,34950,50,49951.0,1429220.0
2011-03-15,34250,34300,33000,33350,760,47664.0,1429220.0
2011-03-16,34150,34150,33300,33550,1110,47950.0,1429220.0
2011-03-17,33000,34950,33000,33550,580,47950.0,1429220.0
2011-03-18,33550,33800,33550,33800,540,48308.0,1429220.0
2011-03-21,33700,34250,33700,34250,120,48951.0,1429220.0
2011-03-22,0,0,0,34250,0,48951.0,1429220.0
2011-03-23,34800,34800,34600,34600,30,49451.0,1429220.0
2011-03-24,34000,34250,34000,34250,60,48951.0,1429220.0
2011-03-25,37000,37000,35500,35500,260,50737.0,1429220.0
2011-03-28,35400,35400,34200,34850,70,49808.0,1429220.0
2011-03-29,34800,34800,34000,34400,390,49165.0,1429220.0
2011-03-30,34400,34400,33900,33900,392,48451.0,1429220.0
2011-03-31,34000,36700,33200,34950,820,49951.0,1429220.0
2011-04-01,34550,34550,33950,34000,1070,48593.0,1429220.0
2011-04-04,34550,35050,34550,35000,480,50023.0,1429220.0
2011-04-05,34850,34850,34850,34850,10,49808.0,1429220.0
2011-04-06,35000,35000,34000,34500,1470,49308.0,1429220.0
2011-04-07,34500,35700,33900,35700,370,51023.0,1429220.0
2011-04-08,35150,35450,34300,34600,630,49451.0,1429220.0
2011-04-11,34050,34500,34050,34400,400,49165.0,1429220.0
2011-04-12,34400,34850,33900,34850,220,49808.0,1429220.0
2011-04-13,0,0,0,34650,0,49522.0,1429220.0
2011-04-14,35150,35150,34000,34600,220,49451.0,1429220.0
2011-04-15,33950,34850,33950,34850,70,49808.0,1429220.0
2011-04-18,34550,34550,34000,34400,440,49165.0,1429220.0
2011-04-19,34750,34750,33500,33650,220,48093.0,1429220.0
2011-04-20,34100,34150,33600,34100,310,48736.0,1429220.0
2011-04-21,34050,34050,33500,33800,640,48308.0,1429220.0
2011-04-22,33800,33950,33450,33950,270,48522.0,1429220.0
2011-04-25,33400,33900,33300,33300,269,47593.0,1429220.0
2011-04-26,34800,34800,33000,33100,390,47307.0,1429220.0
2011-04-27,33100,33100,32450,32750,700,46807.0,1429220.0
2011-04-28,32450,32500,32000,32200,750,46021.0,1429220.0
2011-04-29,32050,32050,30500,31650,5040,45235.0,1429220.0
2011-05-02,31500,31850,31400,31850,540,45521.0,1429220.0
2011-05-03,31650,31650,31400,31400,476,44878.0,1429220.0
2011-05-04,31700,32000,30950,31800,810,45449.0,1429220.0
2011-05-06,31600,32500,31500,32500,280,46450.0,1429220.0
2011-05-09,32850,32850,32850,32850,20,46950.0,1429220.0
2011-05-11,32950,32950,32100,32400,260,46307.0,1429220.0
2011-05-12,32750,32750,31450,31900,200,45592.0,1429220.0
2011-05-13,31500,32300,31500,31900,80,45592.0,1429220.0
2011-05-16,31700,32300,31650,32300,350,46164.0,1429220.0
2011-05-17,32000,32050,31450,32050,180,45807.0,1429220.0
2011-05-18,32000,32000,31100,31100,145,44449.0,1429220.0
2011-05-19,31750,31750,30800,30800,150,44020.0,1429220.0
2011-05-20,30850,31450,30300,31450,1910,44949.0,1429220.0
2011-05-23,32750,32750,31000,31400,60,44878.0,1429220.0
2011-05-24,31700,33750,30800,32250,710,46092.0,1429220.0
2011-05-25,31000,31000,30000,30900,890,44163.0,1429220.0
2011-05-26,31100,31100,30350,30600,267,43734.0,1429220.0
2011-05-27,30400,30600,30200,30600,700,43734.0,1429220.0
2011-05-30,30350,32300,30000,31400,830,44878.0,1429220.0
2011-05-31,30550,30950,30200,30200,590,43162.0,1429220.0
2011-06-01,31100,31100,30200,30350,410,43377.0,1429220.0
2011-06-02,30300,30800,30300,30800,60,44020.0,1429220.0
2011-06-03,30300,31450,30150,31450,393,44949.0,1429220.0
2011-06-07,30750,30750,30000,30500,830,43591.0,1429220.0
2011-06-08,30350,30700,30300,30300,53,43305.0,1429220.0
2011-06-09,30050,30150,30000,30000,620,42877.0,1429220.0
2011-06-10,30500,30500,30500,30500,100,43591.0,1429220.0
2011-06-13,30050,30050,30000,30000,80,42877.0,1429220.0
2011-06-14,30000,30050,30000,30050,150,42948.0,1429220.0
2011-06-15,30150,30700,30150,30700,60,43877.0,1429220.0
2011-06-16,30050,30150,30000,30150,360,43091.0,1429220.0
2011-06-17,30100,30650,30000,30650,1110,43806.0,1429220.0
2011-06-20,30650,30650,29900,30500,420,43591.0,1429220.0
2011-06-21,29950,30350,29150,30250,480,43234.0,1429220.0
2011-06-22,30200,31300,30200,30450,150,43520.0,1429220.0
2011-06-23,30000,30000,29600,29750,50,42519.0,1429220.0
2011-06-24,30000,30000,29750,30000,330,42877.0,1429220.0
2011-06-27,30000,30000,30000,30000,10,42877.0,1429220.0
2011-06-28,30000,30550,30000,30000,150,42877.0,1429220.0
2011-06-29,29550,30500,29400,30500,1480,43591.0,1429220.0
2011-06-30,29800,30450,29600,30050,320,42948.0,1429220.0
2011-07-01,29900,30350,29900,30350,30,43377.0,1429220.0
2011-07-04,0,0,0,30150,0,43091.0,1429220.0
2011-07-05,29250,29950,29250,29600,926,42305.0,1429220.0
2011-07-06,29950,29950,29550,29950,70,42805.0,1429220.0
2011-07-07,30000,30000,30000,30000,370,42877.0,1429220.0
2011-07-08,30000,30600,29600,30600,110,43734.0,1429220.0
2011-07-11,30050,33000,30050,32800,610,46878.0,1429220.0
2011-07-12,31950,32150,30000,30150,2063,43091.0,1429220.0
2011-07-13,30750,31300,30250,31200,1130,44592.0,1429220.0
2011-07-14,31500,31500,30850,30850,120,44091.0,1429220.0
2011-07-15,30400,30900,30400,30550,120,43663.0,1429220.0
2011-07-18,30450,30800,30450,30800,80,44020.0,1429220.0
2011-07-19,31050,31050,31050,31050,10,44377.0,1429220.0
2011-07-20,31750,31750,30750,30750,560,43949.0,1429220.0
2011-07-21,30700,30850,30700,30850,142,44091.0,1429220.0
2011-07-22,31000,31950,30900,31200,1322,44592.0,1429220.0
2011-07-25,31450,31450,30500,30500,130,43591.0,1429220.0
2011-07-26,31000,31550,30600,31550,430,45092.0,1429220.0
2011-07-27,31550,31800,31550,31800,349,45449.0,1429220.0
2011-07-28,31200,32000,31200,31600,310,45163.0,1429220.0
2011-07-29,31800,31800,31400,31450,60,44949.0,1429220.0
2011-08-01,30750,31250,30750,31150,330,44520.0,1429220.0
2011-08-02,30750,31850,30250,31850,300,45521.0,1429220.0
2011-08-03,31100,31100,31100,31100,10,44449.0,1429220.0
2011-08-04,30500,31700,30500,31700,450,45306.0,1429220.0
2011-08-05,30000,32000,29700,29950,2080,42805.0,1429220.0
2011-08-08,30250,30250,28200,28300,801,40447.0,1429220.0
2011-08-09,27550,27550,25500,26600,4020,38017.0,1429220.0
2011-08-10,27950,27950,23000,25500,13514,36445.0,1429220.0
2011-08-11,25000,26350,25000,26200,250,37446.0,1429220.0
2011-08-12,25000,27300,25000,25750,8130,36802.0,1429220.0
2011-08-16,25350,28000,25350,28000,447,40018.0,1429220.0
2011-08-17,27150,28950,27150,28250,630,40375.0,1429220.0
2011-08-18,28800,28800,28800,28800,10,41162.0,1429220.0
2011-08-19,28550,28550,26300,26500,180,37874.0,1429220.0
2011-08-22,26500,27650,26500,27500,70,39304.0,1429220.0
2011-08-23,28000,28450,28000,28450,50,40661.0,1429220.0
2011-08-24,26850,28200,26850,27500,110,39304.0,1429220.0
2011-08-25,28400,28900,28400,28900,30,41304.0,1429220.0
2011-08-26,29250,29250,27750,27850,730,39804.0,1429220.0
2011-08-29,27850,28600,27150,27250,660,38946.0,1429220.0
2011-08-30,27850,28500,27150,27850,400,39804.0,1429220.0
2011-08-31,26900,29550,26900,29300,1780,41876.0,1429220.0
2011-09-01,28500,31000,28400,30000,2080,42877.0,1429220.0
2011-09-02,29150,30600,29100,30600,140,43734.0,1429220.0
2011-09-05,31000,31000,31000,31000,100,44306.0,1429220.0
2011-09-06,30000,30000,28900,28900,40,41304.0,1429220.0
2011-09-07,30700,30700,29350,29450,90,42091.0,1429220.0
2011-09-08,28050,30850,27100,30850,2400,44091.0,1429220.0
2011-09-09,31000,31900,29800,30450,1197,43520.0,1429220.0
2011-09-14,29050,29050,27600,27600,1026,39446.0,1429220.0
2011-09-15,28000,28150,27100,27100,420,38732.0,1429220.0
2011-09-16,27450,28250,27000,27450,430,39232.0,1429220.0
2011-09-19,27450,27600,27450,27600,210,39446.0,1429220.0
2011-09-20,27900,27900,27750,27750,20,39661.0,1429220.0
2011-09-21,27900,27900,26600,27550,440,39375.0,1429220.0
2011-09-22,0,0,0,27350,0,39089.0,1429220.0
2011-09-23,26200,28300,24950,28300,2010,40447.0,1429220.0
2011-09-26,28300,28300,26050,27750,620,39661.0,1429220.0
2011-09-27,26750,27400,25550,25850,1810,36945.0,1429220.0
2011-09-28,25900,26250,25100,26200,470,37446.0,1429220.0
2011-09-29,25400,27400,25400,27050,650,38660.0,1429220.0
2011-09-30,25800,26500,25800,26100,200,37303.0,1429220.0
2011-10-04,25750,25750,24650,24800,233,35445.0,1429220.0
2011-10-05,25000,25200,24500,25050,540,35802.0,1429220.0
2011-10-06,25450,26950,25000,26950,1160,38517.0,1429220.0
2011-10-07,25950,26000,25350,25550,734,36517.0,1429220.0
2011-10-10,25500,25850,25500,25500,70,36445.0,1429220.0
2011-10-11,26150,26900,26150,26900,40,38446.0,1429220.0
2011-10-12,25550,26300,25200,26300,120,37588.0,1429220.0
2011-10-13,26250,26250,25800,25800,800,36874.0,1429220.0
2011-10-14,26200,26400,26200,26400,20,37731.0,1429220.0
2011-10-17,26400,26400,25800,25850,220,36945.0,1429220.0
2011-10-18,25800,26550,25800,26550,530,37946.0,1429220.0
2011-10-19,26550,26600,26500,26600,140,38017.0,1429220.0
2011-10-20,26550,26550,26450,26450,20,37803.0,1429220.0
2011-10-21,25400,26300,25250,26300,1420,37588.0,1429220.0
2011-10-24,26700,26700,26700,26700,20,38160.0,1429220.0
2011-10-25,26300,26300,26250,26250,20,37517.0,1429220.0
