삼일제약(000520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-11,10616,10998,10616,10712,13721,61600.0,5500000.0
2008-07-14,10520,10855,10520,10808,14351,62150.0,5500000.0
2008-07-15,10807,10903,10520,10808,25762,62150.0,5500000.0
2008-07-16,10807,10951,10616,10903,9860,62700.0,5500000.0
2008-07-17,10998,11333,10903,11334,11530,65175.0,5500000.0
2008-07-18,11333,11572,11094,11334,36820,65175.0,5500000.0
2008-07-21,11238,11381,10807,11334,22720,65175.0,5500000.0
2008-07-22,11333,11333,11094,11286,1410,64900.0,5500000.0
2008-07-23,11238,11381,11094,11142,9132,64075.0,5500000.0
2008-07-24,11094,11190,10903,10951,8846,62975.0,5500000.0
2008-07-25,10855,10998,10759,10951,2160,62975.0,5500000.0
2008-07-28,10998,12242,10951,12099,36063,69575.0,5500000.0
2008-07-29,11716,11811,11142,11573,15411,66550.0,5500000.0
2008-07-30,11668,12003,11477,11621,8346,66825.0,5500000.0
2008-07-31,11524,12003,11477,11955,12841,68750.0,5500000.0
2008-08-01,11668,11955,11620,11955,3710,68750.0,5500000.0
2008-08-04,11907,11907,11381,11477,5149,66000.0,5500000.0
2008-08-05,11477,11668,11381,11525,2140,66275.0,5500000.0
2008-08-06,11477,11907,11477,11764,3181,67650.0,5500000.0
2008-08-07,11668,11716,11333,11573,3240,66550.0,5500000.0
2008-08-08,11524,11668,11238,11477,16020,66000.0,5500000.0
2008-08-11,11477,11620,11190,11190,3670,64350.0,5500000.0
2008-08-12,11142,11285,10568,11190,15770,64350.0,5500000.0
2008-08-13,11190,11190,10759,10855,3160,62425.0,5500000.0
2008-08-14,10855,10951,10759,10951,1370,62975.0,5500000.0
2008-08-18,10998,11046,10568,10569,8920,60775.0,5500000.0
2008-08-19,10520,10664,10281,10664,4220,61325.0,5500000.0
2008-08-20,10568,10711,10329,10521,2225,60500.0,5500000.0
2008-08-21,10185,10855,10185,10760,10220,61875.0,5500000.0
2008-08-22,10520,10903,10138,10855,10240,62425.0,5500000.0
2008-08-25,10759,10759,10425,10616,1600,61050.0,5500000.0
2008-08-26,10616,10616,10281,10425,5450,59950.0,5500000.0
2008-08-27,10664,10664,10377,10473,730,60225.0,5500000.0
2008-08-28,10616,10759,10425,10473,1220,60225.0,5500000.0
2008-08-29,10664,10664,10281,10282,4560,59125.0,5500000.0
2008-09-01,10233,10233,9545,9612,7540,55275.0,5500000.0
2008-09-02,9372,9612,9277,9354,11460,53790.0,5500000.0
2008-09-03,9392,10233,8952,10042,5690,57750.0,5500000.0
2008-09-04,10042,10042,10042,10042,310,57750.0,5500000.0
2008-09-05,9994,9994,9994,9995,10,57475.0,5500000.0
2008-09-08,9994,10233,9851,10234,1450,58850.0,5500000.0
2008-09-09,10329,10425,9755,10377,880,59675.0,5500000.0
2008-09-10,10329,10329,10329,10329,91,59400.0,5500000.0
2008-09-11,10090,10138,9851,10042,2041,57750.0,5500000.0
2008-09-12,10042,10138,9994,10042,4630,57750.0,5500000.0
2008-09-16,9038,9545,9038,9277,6710,53350.0,5500000.0
2008-09-17,9277,10329,9277,9947,2510,57200.0,5500000.0
2008-09-18,9420,9564,9420,9478,16293,54505.0,5500000.0
2008-09-19,9803,10042,9468,9555,5200,54945.0,5500000.0
2008-09-22,9659,9659,9516,9660,1830,55550.0,5500000.0
2008-09-23,9420,9707,9420,9708,2040,55825.0,5500000.0
2008-09-24,9516,9564,9401,9469,4440,54450.0,5500000.0
2008-09-25,9554,9707,9545,9708,1410,55825.0,5500000.0
2008-09-26,9755,9755,9296,9449,1021,54340.0,5500000.0
2008-09-29,9554,9554,9239,9239,4152,53130.0,5500000.0
2008-09-30,8560,8913,8512,8876,6880,51040.0,5500000.0
2008-10-01,8894,9181,8894,8990,2236,51700.0,5500000.0
2008-10-02,8990,9009,8894,9010,1030,51810.0,5500000.0
2008-10-06,8980,8980,8464,8598,3170,49445.0,5500000.0
2008-10-07,8502,8598,8053,8598,12030,49445.0,5500000.0
2008-10-08,7986,8225,7986,7986,3413,45925.0,5500000.0
2008-10-09,7909,8215,7278,7278,18250,41855.0,5500000.0
2008-10-10,6599,6742,6312,6513,12300,37455.0,5500000.0
2008-10-13,6551,7029,6551,6944,4880,39930.0,5500000.0
2008-10-14,7737,7737,7192,7384,4370,42460.0,5500000.0
2008-10-15,7173,7374,7010,7135,3590,41030.0,5500000.0
2008-10-16,6857,6876,6561,6695,7270,38500.0,5500000.0
2008-10-17,6694,6694,6408,6647,778,38225.0,5500000.0
2008-10-20,6417,6838,6388,6676,2880,38390.0,5500000.0
2008-10-21,6513,6742,6484,6743,1870,38775.0,5500000.0
2008-10-22,6408,6828,6379,6379,2890,36685.0,5500000.0
2008-10-23,6312,6312,5422,6025,34390,34650.0,5500000.0
2008-10-24,6025,6035,5652,6025,18230,34650.0,5500000.0
2008-10-27,6006,6092,5269,6092,7840,35035.0,5500000.0
2008-10-28,5403,6092,5403,6092,14010,35035.0,5500000.0
2008-10-29,6092,6360,5709,6092,7710,35035.0,5500000.0
2008-10-30,6121,6934,6121,6877,5370,39545.0,5500000.0
2008-10-31,6914,7115,6694,6838,1180,39325.0,5500000.0
2008-11-03,6838,6981,6694,6810,3170,39160.0,5500000.0
2008-11-04,6886,6972,6790,6886,2220,39600.0,5500000.0
2008-11-05,6886,7393,6809,6810,16880,39160.0,5500000.0
2008-11-06,6503,6723,6321,6322,4090,36355.0,5500000.0
2008-11-07,5901,6417,5901,6418,4222,36905.0,5500000.0
2008-11-10,7125,7125,6427,6666,4660,38335.0,5500000.0
2008-11-11,6541,6857,6532,6571,3030,37785.0,5500000.0
2008-11-12,6503,6675,6312,6647,5330,38225.0,5500000.0
2008-11-13,6599,6599,6264,6370,5390,36630.0,5500000.0
2008-11-14,6427,6647,6388,6485,3600,37290.0,5500000.0
2008-11-17,6465,6465,6197,6217,14860,35750.0,5500000.0
2008-11-18,6121,6121,5786,5786,21530,33275.0,5500000.0
2008-11-19,5834,5853,5556,5595,21550,32175.0,5500000.0
2008-11-20,5346,5595,5298,5299,16320,30470.0,5500000.0
2008-11-21,5289,5451,5097,5452,7960,31350.0,5500000.0
2008-11-24,5451,5738,5317,5356,8660,30800.0,5500000.0
2008-11-25,5461,5719,5222,5222,272441,30030.0,5500000.0
2008-11-26,5222,5489,5222,5480,8500,31515.0,5500000.0
2008-11-27,5451,5585,5451,5519,8540,31735.0,5500000.0
2008-11-28,5556,5642,5556,5557,6550,31955.0,5500000.0
2008-12-01,5642,5642,5461,5519,13760,31735.0,5500000.0
2008-12-02,5355,5451,5269,5394,6200,31020.0,5500000.0
2008-12-03,5403,5509,5384,5452,6050,31350.0,5500000.0
2008-12-04,5671,5671,5451,5595,4110,32175.0,5500000.0
2008-12-05,5575,5633,5575,5614,5800,32285.0,5500000.0
2008-12-08,5614,5882,5614,5825,4860,33495.0,5500000.0
2008-12-09,5843,6054,5795,5920,10200,34045.0,5500000.0
2008-12-10,5815,6216,5815,6121,42361,35200.0,5500000.0
2008-12-11,6035,6216,5776,5882,16102,33825.0,5500000.0
2008-12-12,5843,5862,5566,5605,30739,32230.0,5500000.0
2008-12-15,5642,5767,5642,5700,29430,32780.0,5500000.0
2008-12-16,5681,5681,5566,5605,31025,32230.0,5500000.0
2008-12-17,5690,5757,5528,5557,42560,31955.0,5500000.0
2008-12-18,5528,5633,5509,5538,33700,31845.0,5500000.0
2008-12-19,5537,5834,5537,5643,30350,32450.0,5500000.0
2008-12-22,5738,6015,5738,5815,26910,33440.0,5500000.0
2008-12-23,5910,5910,5662,5700,19940,32780.0,5500000.0
2008-12-24,5700,5738,5556,5739,18871,33000.0,5500000.0
2008-12-26,5805,5805,5642,5767,10340,33165.0,5500000.0
2008-12-29,5671,5671,5556,5605,8010,32230.0,5500000.0
2008-12-30,5556,5815,5556,5815,28420,33440.0,5500000.0
2009-01-02,5728,5748,5642,5662,13720,32560.0,5500000.0
2009-01-05,5719,5719,5575,5624,24041,32340.0,5500000.0
2009-01-06,5623,5671,5537,5662,13775,32560.0,5500000.0
2009-01-07,5681,5786,5623,5758,12135,33110.0,5500000.0
2009-01-08,5728,5834,5681,5834,10420,33550.0,5500000.0
2009-01-09,5834,5977,5805,5939,20190,34155.0,5500000.0
2009-01-12,5948,5948,5662,5691,21280,32725.0,5500000.0
2009-01-13,5614,5709,5566,5672,10276,32615.0,5500000.0
2009-01-14,5738,5882,5642,5834,14700,33550.0,5500000.0
2009-01-15,5767,5767,5489,5528,39420,31790.0,5500000.0
2009-01-16,5671,5690,5547,5691,6300,32725.0,5500000.0
2009-01-19,5642,5882,5642,5739,19950,33000.0,5500000.0
2009-01-20,5805,5910,5662,5834,34470,33550.0,5500000.0
2009-01-21,5738,5776,4963,5098,116860,29315.0,5500000.0
2009-01-22,5289,5595,5183,5595,49070,32175.0,5500000.0
2009-01-23,5442,5566,5365,5566,11393,32010.0,5500000.0
2009-01-28,5633,5671,5556,5624,16050,32340.0,5500000.0
2009-01-29,5642,5642,5566,5605,12250,32230.0,5500000.0
2009-01-30,5585,5652,5575,5643,9050,32450.0,5500000.0
2009-02-02,5738,5738,5547,5557,10180,31955.0,5500000.0
2009-02-03,5547,5566,5403,5509,23403,31680.0,5500000.0
2009-02-04,5623,5623,5509,5605,20890,32230.0,5500000.0
2009-02-05,5595,5709,5585,5643,40360,32450.0,5500000.0
2009-02-06,5834,5882,5662,5739,38570,33000.0,5500000.0
2009-02-09,5767,6599,5767,6207,213655,35695.0,5500000.0
2009-02-10,6503,7134,6216,6599,637366,37950.0,5500000.0
2009-02-11,6503,6551,6293,6465,176658,37180.0,5500000.0
2009-02-12,6503,6532,6312,6360,94581,36575.0,5500000.0
2009-02-13,6312,6761,6216,6599,215666,37950.0,5500000.0
2009-02-16,6685,6924,6503,6580,252050,37840.0,5500000.0
2009-02-17,6561,6781,6035,6054,175592,34815.0,5500000.0
2009-02-18,5929,6102,5805,6092,121283,35035.0,5500000.0
2009-02-19,6149,6427,6054,6169,143412,35475.0,5500000.0
2009-02-20,6455,6771,6216,6456,541259,37125.0,5500000.0
2009-02-23,6580,6580,6235,6532,166960,37565.0,5500000.0
2009-02-24,6408,7134,6360,6934,454530,39875.0,5500000.0
2009-02-25,7163,7163,6694,6791,191271,39050.0,5500000.0
2009-02-26,6800,7565,6800,7087,503180,40755.0,5500000.0
2009-02-27,7087,7364,7001,7078,191952,40700.0,5500000.0
2009-03-02,7096,7096,6274,6312,169811,36300.0,5500000.0
2009-03-03,5939,6216,5882,6121,124769,35200.0,5500000.0
2009-03-04,6130,6369,6035,6360,46716,36575.0,5500000.0
2009-03-05,6360,6408,6121,6121,101500,35200.0,5500000.0
2009-03-06,5968,6207,5920,6207,76890,35695.0,5500000.0
2009-03-09,6207,6360,6140,6303,99830,36245.0,5500000.0
2009-03-10,6274,6455,6178,6370,63493,36630.0,5500000.0
2009-03-11,6436,6551,6341,6389,71416,36740.0,5500000.0
2009-03-12,6398,6790,6369,6743,114501,38775.0,5500000.0
2009-03-13,7020,7020,6714,6915,136648,39765.0,5500000.0
2009-03-16,7230,7374,6819,6877,205355,39545.0,5500000.0
2009-03-17,6867,6953,6656,6752,204680,38830.0,5500000.0
2009-03-18,6934,7134,6819,7058,188190,40590.0,5500000.0
2009-03-19,7077,7125,6819,6848,109960,39380.0,5500000.0
2009-03-20,6857,6924,6790,6905,52900,39710.0,5500000.0
2009-03-23,6934,7001,6848,6896,67180,39655.0,5500000.0
2009-03-24,6953,7039,6848,6886,73005,39600.0,5500000.0
2009-03-25,6886,7221,6848,7106,95500,40865.0,5500000.0
2009-03-26,7173,7622,7096,7556,164272,43450.0,5500000.0
2009-03-27,7651,7651,7230,7269,91668,41800.0,5500000.0
2009-03-30,7383,7517,6838,6848,84760,39380.0,5500000.0
2009-03-31,6924,7096,6876,7030,48450,40425.0,5500000.0
2009-04-01,7029,7211,6924,7154,67260,41140.0,5500000.0
2009-04-02,7154,7326,7134,7135,89971,41030.0,5500000.0
2009-04-03,7240,7240,6943,6982,65140,40150.0,5500000.0
2009-04-06,6981,7192,6981,7087,64280,40755.0,5500000.0
2009-04-07,7154,7517,7087,7489,158830,43065.0,5500000.0
2009-04-08,7412,7833,7326,7776,114190,44715.0,5500000.0
2009-04-09,7775,8129,7756,8120,122061,46695.0,5500000.0
2009-04-10,8512,8512,8129,8264,183820,47520.0,5500000.0
2009-04-13,8273,8607,8120,8512,96254,48950.0,5500000.0
2009-04-14,8521,8607,8158,8244,74995,47410.0,5500000.0
2009-04-15,8129,8129,7689,8063,73548,46365.0,5500000.0
2009-04-16,8110,8196,7842,7996,50510,45980.0,5500000.0
2009-04-17,8129,8129,7747,7862,41780,45210.0,5500000.0
2009-04-20,7842,8129,7842,8082,30920,46475.0,5500000.0
2009-04-21,7938,8234,7861,8235,31343,47355.0,5500000.0
2009-04-22,8311,8320,8187,8292,30990,47685.0,5500000.0
2009-04-23,8234,8273,8091,8273,21801,47575.0,5500000.0
2009-04-24,8273,8531,7947,8283,33588,47630.0,5500000.0
2009-04-27,8368,8741,8368,8637,106520,49665.0,5500000.0
2009-04-28,8866,8866,7660,8034,81117,46200.0,5500000.0
2009-04-29,7938,8033,7756,7986,24425,45925.0,5500000.0
2009-04-30,8005,8091,7957,8034,20250,46200.0,5500000.0
2009-05-04,8033,8033,7804,7862,36352,45210.0,5500000.0
2009-05-06,7890,7909,7689,7833,29760,45045.0,5500000.0
2009-05-07,7852,7861,7651,7651,42386,44000.0,5500000.0
2009-05-08,7584,7680,7460,7642,42750,43945.0,5500000.0
2009-05-11,7651,7900,7555,7900,36632,45430.0,5500000.0
2009-05-12,7919,7995,7794,7824,23282,44990.0,5500000.0
2009-05-13,7842,7957,7718,7833,23890,45045.0,5500000.0
2009-05-14,7766,7986,7632,7642,24350,43945.0,5500000.0
2009-05-15,7747,7747,7441,7460,33211,42900.0,5500000.0
2009-05-18,7536,7651,7450,7623,34011,43835.0,5500000.0
2009-05-19,7842,7842,7660,7776,20919,44715.0,5500000.0
2009-05-20,7833,7833,7651,7651,21010,44000.0,5500000.0
2009-05-21,7718,7718,7507,7623,19091,43835.0,5500000.0
2009-05-22,7555,7632,7517,7584,18510,43615.0,5500000.0
2009-05-25,7651,7670,7326,7623,22720,43835.0,5500000.0
2009-05-26,7622,7680,7460,7594,37750,43670.0,5500000.0
2009-05-27,7507,7651,7364,7364,50130,42350.0,5500000.0
2009-05-28,7450,7450,6895,7269,13403,41800.0,5500000.0
2009-05-29,7268,7268,6895,7135,25575,41030.0,5500000.0
2009-06-01,7154,7316,7077,7307,28710,42020.0,5500000.0
2009-06-02,7364,7536,7364,7364,21306,42350.0,5500000.0
2009-06-03,7460,7460,7307,7364,9620,42350.0,5500000.0
2009-06-04,7297,7393,6991,7078,26380,40700.0,5500000.0
2009-06-05,7173,7173,6905,7011,18280,40315.0,5500000.0
2009-06-08,7058,7058,6809,6829,32991,39270.0,5500000.0
2009-06-09,6838,6914,6685,6733,60230,38720.0,5500000.0
2009-06-10,6694,6742,6666,6743,37010,38775.0,5500000.0
2009-06-11,6694,6790,6685,6743,37930,38775.0,5500000.0
2009-06-12,6742,6781,6675,6714,29100,38610.0,5500000.0
2009-06-15,6714,6742,6599,6647,24642,38225.0,5500000.0
2009-06-16,6628,6675,6532,6580,12455,37840.0,5500000.0
2009-06-17,6580,6589,6446,6465,16381,37180.0,5500000.0
2009-06-18,6436,6608,6417,6523,26060,37510.0,5500000.0
2009-06-19,6522,6570,6408,6504,26716,37400.0,5500000.0
2009-06-22,6551,6551,5738,6360,32946,36575.0,5500000.0
2009-06-23,6216,6216,6092,6131,13580,35255.0,5500000.0
2009-06-24,6082,6264,6025,6236,8390,35860.0,5500000.0
2009-06-25,6130,6369,6130,6312,10200,36300.0,5500000.0
2009-06-26,6312,6350,6255,6303,7810,36245.0,5500000.0
2009-06-29,6302,6388,6197,6198,10121,35640.0,5500000.0
2009-06-30,6197,6455,6121,6456,22300,37125.0,5500000.0
2009-07-01,6379,6656,6302,6599,34901,37950.0,5500000.0
2009-07-02,6637,6637,6360,6408,20640,36850.0,5500000.0
2009-07-03,6350,6427,6264,6427,10370,36960.0,5500000.0
2009-07-06,6465,6628,6417,6628,17290,38115.0,5500000.0
2009-07-07,6704,6714,6551,6695,26680,38500.0,5500000.0
2009-07-08,6694,6723,6541,6552,27850,37675.0,5500000.0
2009-07-09,6685,6685,6580,6590,20831,37895.0,5500000.0
2009-07-10,6589,6656,6551,6552,11891,37675.0,5500000.0
2009-07-13,6551,6561,6235,6236,32308,35860.0,5500000.0
2009-07-14,6235,6293,5910,6083,53130,34980.0,5500000.0
2009-07-15,6073,6168,6015,6102,12410,35090.0,5500000.0
2009-07-16,6102,6121,6006,6045,18748,34760.0,5500000.0
2009-07-17,6082,6092,5882,5939,26082,34155.0,5500000.0
2009-07-20,5910,6063,5910,5997,23360,34485.0,5500000.0
2009-07-21,6006,6168,6006,6102,18200,35090.0,5500000.0
2009-07-22,6102,6235,6073,6198,19990,35640.0,5500000.0
2009-07-23,6168,6168,6111,6159,12670,35420.0,5500000.0
2009-07-24,6159,6312,6159,6245,24090,35915.0,5500000.0
2009-07-27,6331,6331,6226,6265,12770,36025.0,5500000.0
2009-07-28,6207,6264,6188,6188,22070,35585.0,5500000.0
2009-07-29,6188,6255,6111,6188,34710,35585.0,5500000.0
2009-07-30,6168,6178,6092,6121,15371,35200.0,5500000.0
2009-07-31,6130,6207,6111,6121,18815,35200.0,5500000.0
2009-08-03,6121,6121,6035,6064,29530,34870.0,5500000.0
2009-08-04,6082,6168,6063,6092,26420,35035.0,5500000.0
2009-08-05,6054,6140,6054,6102,16622,35090.0,5500000.0
2009-08-06,6102,6130,6073,6112,12585,35145.0,5500000.0
2009-08-07,6092,6235,6092,6169,23730,35475.0,5500000.0
2009-08-10,6188,6436,6188,6398,72202,36795.0,5500000.0
2009-08-11,6417,6446,6350,6360,29982,36575.0,5500000.0
2009-08-12,6331,6666,6331,6552,70051,37675.0,5500000.0
2009-08-13,6618,6656,6513,6580,61821,37840.0,5500000.0
2009-08-14,6580,6580,6494,6504,39347,37400.0,5500000.0
2009-08-17,6503,6570,6341,6360,44159,36575.0,5500000.0
2009-08-18,6264,6599,6264,6599,48077,37950.0,5500000.0
2009-08-19,6628,6704,6608,6695,29189,38500.0,5500000.0
2009-08-20,6694,6800,6541,6590,63940,37895.0,5500000.0
2009-08-21,6599,6867,6599,6772,135950,38940.0,5500000.0
2009-08-24,6876,6886,6503,6532,65482,37565.0,5500000.0
2009-08-25,6446,6532,6293,6322,57560,36355.0,5500000.0
2009-08-26,6293,6341,6216,6245,41760,35915.0,5500000.0
2009-08-27,6216,6264,6188,6226,35150,35805.0,5500000.0
2009-08-28,6226,6408,6226,6360,33462,36575.0,5500000.0
2009-08-31,6379,6446,6321,6332,15790,36410.0,5500000.0
2009-09-01,6331,6647,6312,6379,87510,36685.0,5500000.0
2009-09-02,6513,6914,6360,6504,319503,37400.0,5500000.0
2009-09-03,6532,6532,6312,6312,68018,36300.0,5500000.0
2009-09-04,6360,6360,6188,6226,61770,35805.0,5500000.0
2009-09-07,6207,6369,6178,6312,30770,36300.0,5500000.0
2009-09-08,6293,6388,6293,6312,41800,36300.0,5500000.0
2009-09-09,6360,6360,6197,6217,34350,35750.0,5500000.0
2009-09-10,6207,6264,6188,6198,35240,35640.0,5500000.0
2009-09-11,6245,6369,6235,6303,49089,36245.0,5500000.0
2009-09-14,6283,6455,6283,6398,29420,36795.0,5500000.0
2009-09-15,6427,6484,6350,6418,38410,36905.0,5500000.0
2009-09-16,6408,6513,6398,6456,38440,37125.0,5500000.0
2009-09-17,6417,6503,6360,6475,34712,37235.0,5500000.0
2009-09-18,6541,6656,6503,6571,21720,37785.0,5500000.0
2009-09-21,6685,6742,6551,6599,26472,37950.0,5500000.0
2009-09-22,6570,6637,6408,6552,14412,37675.0,5500000.0
2009-09-23,6561,6637,6436,6437,13838,37015.0,5500000.0
2009-09-24,6398,6541,6379,6494,13792,37345.0,5500000.0
2009-09-25,6455,6551,6350,6504,22560,37400.0,5500000.0
2009-09-28,6503,6503,6369,6485,4440,37290.0,5500000.0
2009-09-29,6484,6503,6312,6418,24440,36905.0,5500000.0
2009-09-30,6417,6427,6283,6322,16450,36355.0,5500000.0
2009-10-01,6321,6369,6216,6255,15630,35970.0,5500000.0
2009-10-05,6226,6331,6207,6312,10610,36300.0,5500000.0
2009-10-06,6264,6379,6226,6322,8820,36355.0,5500000.0
2009-10-07,6331,6388,6245,6322,20350,36355.0,5500000.0
2009-10-08,6264,6388,6255,6265,11912,36025.0,5500000.0
2009-10-09,6302,6360,6245,6351,10542,36520.0,5500000.0
2009-10-12,6398,6408,6350,6389,3009,36740.0,5500000.0
2009-10-13,6331,6388,6302,6351,5790,36520.0,5500000.0
2009-10-14,6388,6388,6255,6351,5600,36520.0,5500000.0
2009-10-15,6350,6388,6321,6389,6340,36740.0,5500000.0
2009-10-16,6369,6427,6312,6312,9800,36300.0,5500000.0
2009-10-19,6331,6388,6293,6341,2590,36465.0,5500000.0
2009-10-20,6388,6388,6312,6370,3440,36630.0,5500000.0
2009-10-21,6321,6513,6321,6485,22220,37290.0,5500000.0
2009-10-22,6503,6503,6379,6379,12712,36685.0,5500000.0
2009-10-23,6503,6503,6274,6312,15300,36300.0,5500000.0
2009-10-26,6312,6455,6312,6360,30820,36575.0,5500000.0
2009-10-27,6274,6408,6274,6389,10860,36740.0,5500000.0
2009-10-28,6408,6408,6264,6265,22060,36025.0,5500000.0
2009-10-29,6264,6283,6140,6140,9330,35310.0,5500000.0
2009-10-30,6073,6503,6073,6140,8029,35310.0,5500000.0
2009-11-02,6140,6245,6111,6245,19510,35915.0,5500000.0
2009-11-03,6149,6283,6149,6236,7212,35860.0,5500000.0
2009-11-04,6235,6341,6207,6255,4000,35970.0,5500000.0
2009-11-05,6264,6302,6188,6236,2980,35860.0,5500000.0
2009-11-06,6255,6302,6207,6226,2510,35805.0,5500000.0
2009-11-09,6264,6293,6121,6169,11640,35475.0,5500000.0
2009-11-10,6245,6245,6121,6131,5590,35255.0,5500000.0
2009-11-11,6168,6283,6025,6121,8142,35200.0,5500000.0
2009-11-12,6121,6245,6102,6121,1781,35200.0,5500000.0
2009-11-13,6149,6149,6006,6102,6350,35090.0,5500000.0
2009-11-16,6102,6140,5958,6140,12440,35310.0,5500000.0
2009-11-17,5977,6149,5977,6150,8230,35365.0,5500000.0
2009-11-18,6188,6188,6035,6121,3970,35200.0,5500000.0
2009-11-19,6235,6235,6111,6150,8700,35365.0,5500000.0
2009-11-20,6197,6216,6054,6054,8730,34815.0,5500000.0
2009-11-23,6092,6121,6006,6035,5570,34705.0,5500000.0
2009-11-24,6044,6149,5987,6102,6700,35090.0,5500000.0
2009-11-25,6111,6111,6006,6073,4790,34925.0,5500000.0
2009-11-26,6073,6102,6006,6073,6450,34925.0,5500000.0
2009-11-27,6054,6054,5862,5930,9440,34100.0,5500000.0
2009-11-30,5929,6044,5805,5901,18830,33935.0,5500000.0
2009-12-01,5968,5987,5834,5911,2040,33990.0,5500000.0
2009-12-02,5910,5987,5815,5872,9990,33770.0,5500000.0
2009-12-03,5853,5910,5815,5825,13250,33495.0,5500000.0
2009-12-04,5824,5929,5815,5882,9131,33825.0,5500000.0
2009-12-07,5862,5948,5805,5949,5800,34210.0,5500000.0
2009-12-08,5834,5958,5834,5939,4790,34155.0,5500000.0
2009-12-09,5939,5958,5901,5949,1530,34210.0,5500000.0
2009-12-10,5948,6015,5948,6006,6070,34540.0,5500000.0
2009-12-11,6015,6092,5948,6092,13300,35035.0,5500000.0
2009-12-14,6111,6111,6025,6083,7530,34980.0,5500000.0
2009-12-15,6102,6140,6025,6102,18720,35090.0,5500000.0
2009-12-16,6121,6168,5958,6054,7060,34815.0,5500000.0
2009-12-17,6159,6159,6006,6045,7160,34760.0,5500000.0
2009-12-18,6025,6121,6015,6073,4310,34925.0,5500000.0
2009-12-21,6140,6140,6015,6073,14530,34925.0,5500000.0
2009-12-22,6082,6149,6015,6054,16650,34815.0,5500000.0
2009-12-23,6121,6121,6006,6025,8410,34650.0,5500000.0
2009-12-24,6082,6082,5987,5997,17029,34485.0,5500000.0
2009-12-28,6054,6054,5939,5978,48100,34375.0,5500000.0
2009-12-29,5882,5987,5834,5863,14276,33715.0,5500000.0
2009-12-30,5862,5968,5824,5825,7760,33495.0,5500000.0
2010-01-04,5824,5834,5738,5786,21180,33275.0,5500000.0
2010-01-05,5757,5843,5738,5834,12179,33550.0,5500000.0
2010-01-06,5834,5872,5767,5853,8562,33660.0,5500000.0
2010-01-07,5901,5901,5815,5872,6830,33770.0,5500000.0
2010-01-08,5872,5901,5834,5863,9630,33715.0,5500000.0
2010-01-11,5872,5901,5815,5882,14350,33825.0,5500000.0
2010-01-12,5882,5901,5834,5834,10040,33550.0,5500000.0
2010-01-13,5815,5853,5786,5806,13690,33385.0,5500000.0
2010-01-14,5834,5872,5795,5796,6720,33330.0,5500000.0
2010-01-15,5767,5815,5748,5786,16320,33275.0,5500000.0
2010-01-18,5786,5795,5709,5786,18560,33275.0,5500000.0
2010-01-19,5757,5786,5738,5786,12360,33275.0,5500000.0
2010-01-20,5786,5805,5757,5777,9400,33220.0,5500000.0
2010-01-21,5776,5795,5719,5786,24151,33275.0,5500000.0
2010-01-22,5805,5824,5700,5767,18160,33165.0,5500000.0
2010-01-25,5757,5776,5709,5729,14410,32945.0,5500000.0
2010-01-26,5700,5748,5633,5633,28983,32395.0,5500000.0
2010-01-27,5633,5662,5604,5652,15983,32505.0,5500000.0
2010-01-28,5709,5709,5575,5633,9880,32395.0,5500000.0
2010-01-29,5633,5719,5499,5499,10220,31625.0,5500000.0
2010-02-01,5585,5681,5499,5681,9700,32670.0,5500000.0
2010-02-02,5748,5748,5575,5633,4738,32395.0,5500000.0
2010-02-03,5652,5662,5566,5605,6550,32230.0,5500000.0
2010-02-04,5623,5652,5556,5652,8920,32505.0,5500000.0
2010-02-05,5566,5614,5422,5490,9270,31570.0,5500000.0
2010-02-08,5575,5575,5451,5490,12420,31570.0,5500000.0
2010-02-09,5518,5566,5461,5547,5150,31900.0,5500000.0
2010-02-10,5623,5623,5509,5538,2343,31845.0,5500000.0
2010-02-11,5614,5614,5518,5576,1521,32065.0,5500000.0
2010-02-12,5595,5595,5528,5566,2031,32010.0,5500000.0
2010-02-16,5566,5633,5566,5586,1870,32120.0,5500000.0
2010-02-17,5642,5709,5566,5586,1665,32120.0,5500000.0
2010-02-18,5690,5910,5681,5748,18830,33055.0,5500000.0
2010-02-19,5824,5824,5642,5729,4735,32945.0,5500000.0
2010-02-22,5872,5872,5738,5806,10310,33385.0,5500000.0
2010-02-23,5853,5872,5767,5825,5490,33495.0,5500000.0
2010-02-24,5824,5853,5805,5825,4560,33495.0,5500000.0
2010-02-25,5862,5996,5843,5844,25580,33605.0,5500000.0
2010-02-26,5929,5939,5843,5920,4931,34045.0,5500000.0
2010-03-02,5958,6006,5910,5949,6290,34210.0,5500000.0
2010-03-03,5891,5996,5891,5939,15930,34155.0,5500000.0
2010-03-04,5939,5977,5853,5930,12990,34100.0,5500000.0
2010-03-05,5977,5996,5834,5911,13360,33990.0,5500000.0
2010-03-08,5977,5996,5910,5968,70090,34320.0,5500000.0
2010-03-09,5996,6054,5891,6025,16280,34650.0,5500000.0
2010-03-10,6044,6054,5977,6016,5982,34595.0,5500000.0
2010-03-11,6015,6044,5977,6006,16470,34540.0,5500000.0
2010-03-12,6006,6111,5968,5997,13297,34485.0,5500000.0
2010-03-15,6054,6054,5920,5920,23540,34045.0,5500000.0
2010-03-16,5929,5996,5910,5930,21660,34100.0,5500000.0
2010-03-17,5968,5977,5910,5978,25501,34375.0,5500000.0
